,FAAR
2016-12-05,29.079999923706055
2016-12-06,29.1299991607666
2016-12-07,29.1299991607666
2016-12-08,28.920000076293945
2016-12-09,28.8700008392334
2016-12-12,28.93000030517578
2016-12-13,28.93000030517578
2016-12-14,28.959999084472656
2016-12-15,28.93000030517578
2016-12-16,28.8700008392334
2016-12-19,28.829999923706055
2016-12-20,28.799999237060547
2016-12-21,28.799999237060547
2016-12-22,28.790000915527344
2016-12-23,28.799999237060547
2016-12-27,28.770000457763672
2016-12-28,28.829999923706055
2016-12-29,28.79400062561035
2016-12-30,28.739999771118164
2017-01-03,28.739999771118164
2017-01-04,28.520000457763672
2017-01-05,28.520000457763672
2017-01-06,28.459999084472656
2017-01-09,28.40999984741211
2017-01-10,28.489999771118164
2017-01-11,28.729999542236328
2017-01-12,28.665000915527344
2017-01-13,28.665000915527344
2017-01-17,28.84000015258789
2017-01-18,28.8700008392334
2017-01-19,28.957000732421875
2017-01-20,29.090999603271484
2017-01-23,29.1299991607666
2017-01-24,29.200000762939453
2017-01-25,29.190000534057617
2017-01-26,29.0
2017-01-27,29.1200008392334
2017-01-30,28.989999771118164
2017-01-31,28.899999618530273
2017-02-01,28.981000900268555
2017-02-02,29.010000228881836
2017-02-03,29.09000015258789
2017-02-06,29.170000076293945
2017-02-07,29.149999618530273
2017-02-08,29.190000534057617
2017-02-09,29.059999465942383
2017-02-10,29.040000915527344
2017-02-13,28.847000122070312
2017-02-14,29.030000686645508
2017-02-15,28.899999618530273
2017-02-16,29.006999969482422
2017-02-17,29.030000686645508
2017-02-21,29.190000534057617
2017-02-22,29.040000915527344
2017-02-23,29.040000915527344
2017-02-24,28.989999771118164
2017-02-27,28.982999801635742
2017-02-28,29.030000686645508
2017-03-01,29.010000228881836
2017-03-02,28.8700008392334
2017-03-03,28.8700008392334
2017-03-06,28.75
2017-03-07,28.756000518798828
2017-03-08,28.700000762939453
2017-03-09,28.700000762939453
2017-03-10,28.700000762939453
2017-03-13,28.8799991607666
2017-03-14,28.850000381469727
2017-03-15,28.8799991607666
2017-03-16,28.881000518798828
2017-03-17,28.916000366210938
2017-03-20,29.02899932861328
2017-03-21,28.923999786376953
2017-03-22,29.100000381469727
2017-03-23,29.079999923706055
2017-03-24,29.030000686645508
2017-03-27,28.9060001373291
2017-03-28,28.93000030517578
2017-03-29,29.049999237060547
2017-03-30,29.020000457763672
2017-03-31,28.988000869750977
2017-04-03,28.989999771118164
2017-04-04,28.989999771118164
2017-04-05,28.979999542236328
2017-04-06,28.97100067138672
2017-04-07,28.99799919128418
2017-04-10,28.8799991607666
2017-04-11,29.020000457763672
2017-04-12,28.968000411987305
2017-04-13,28.930999755859375
2017-04-17,29.18000030517578
2017-04-18,29.09000015258789
2017-04-19,29.170000076293945
2017-04-20,29.299999237060547
2017-04-21,29.25
2017-04-24,29.25
2017-04-25,29.25
2017-04-26,29.25
2017-04-27,29.459999084472656
2017-04-28,29.43000030517578
2017-05-01,29.006000518798828
2017-05-02,29.209999084472656
2017-05-03,30.5
2017-05-04,29.30699920654297
2017-05-05,29.124000549316406
2017-05-08,29.273000717163086
2017-05-09,29.139999389648438
2017-05-10,29.100000381469727
2017-05-11,29.219999313354492
2017-05-12,29.27199935913086
2017-05-15,29.222000122070312
2017-05-16,29.222000122070312
2017-05-17,29.1200008392334
2017-05-18,29.101999282836914
2017-05-19,29.10300064086914
2017-05-22,28.8700008392334
2017-05-23,29.15399932861328
2017-05-24,29.349000930786133
2017-05-25,29.510000228881836
2017-05-26,29.459999084472656
2017-05-30,29.47599983215332
2017-05-31,29.579999923706055
2017-06-01,29.850000381469727
2017-06-02,29.989999771118164
2017-06-05,29.25
2017-06-06,29.420000076293945
2017-06-07,29.423999786376953
2017-06-08,29.4060001373291
2017-06-09,29.670000076293945
2017-06-12,29.790000915527344
2017-06-13,29.719999313354492
2017-06-14,29.760000228881836
2017-06-15,29.709999084472656
2017-06-16,29.559999465942383
2017-06-19,29.496000289916992
2017-06-20,29.670000076293945
2017-06-21,29.84600067138672
2017-06-22,30.030000686645508
2017-06-23,29.905000686645508
2017-06-26,30.076000213623047
2017-06-27,29.989999771118164
2017-06-28,29.899999618530273
2017-06-29,29.639999389648438
2017-06-30,29.204999923706055
2017-07-03,28.610000610351562
2017-07-05,28.625999450683594
2017-07-06,28.6200008392334
2017-07-07,28.700000762939453
2017-07-10,28.535999298095703
2017-07-11,28.535999298095703
2017-07-12,28.790000915527344
2017-07-13,28.90999984741211
2017-07-14,28.673999786376953
2017-07-17,28.760000228881836
2017-07-18,28.540000915527344
2017-07-19,28.459999084472656
2017-07-20,28.43600082397461
2017-07-21,28.43600082397461
2017-07-24,28.57200050354004
2017-07-25,28.65999984741211
2017-07-26,28.799999237060547
2017-07-27,28.799999237060547
2017-07-28,28.5
2017-07-31,28.510000228881836
2017-08-01,28.600000381469727
2017-08-02,28.56999969482422
2017-08-03,28.690000534057617
2017-08-04,28.719999313354492
2017-08-07,28.670000076293945
2017-08-08,28.799999237060547
2017-08-09,28.829999923706055
2017-08-10,28.98699951171875
2017-08-11,29.090999603271484
2017-08-14,28.969999313354492
2017-08-15,28.969999313354492
2017-08-16,29.299999237060547
2017-08-17,29.1299991607666
2017-08-18,29.219999313354492
2017-08-21,29.05699920654297
2017-08-22,29.05699920654297
2017-08-23,29.31999969482422
2017-08-24,29.200000762939453
2017-08-25,29.18000030517578
2017-08-28,29.302000045776367
2017-08-29,29.3799991607666
2017-08-30,29.31100082397461
2017-08-31,29.31100082397461
2017-09-01,29.621000289916992
2017-09-05,29.7810001373291
2017-09-06,29.760000228881836
2017-09-07,29.90999984741211
2017-09-08,29.72800064086914
2017-09-11,29.680999755859375
2017-09-12,29.680999755859375
2017-09-13,29.458999633789062
2017-09-14,29.388999938964844
2017-09-15,29.540000915527344
2017-09-18,29.43000030517578
2017-09-19,29.56399917602539
2017-09-20,29.5
2017-09-21,29.358999252319336
2017-09-22,29.43000030517578
2017-09-25,29.610000610351562
2017-09-26,29.469999313354492
2017-09-27,29.360000610351562
2017-09-28,29.420000076293945
2017-09-29,29.440000534057617
2017-10-02,29.25
2017-10-03,29.216999053955078
2017-10-04,29.290000915527344
2017-10-05,29.4950008392334
2017-10-06,29.350000381469727
2017-10-09,29.40399932861328
2017-10-10,29.6200008392334
2017-10-11,29.639999389648438
2017-10-12,29.59000015258789
2017-10-13,29.798999786376953
2017-10-16,29.850000381469727
2017-10-17,29.749000549316406
2017-10-18,29.739999771118164
2017-10-19,29.489999771118164
2017-10-20,29.600000381469727
2017-10-23,29.579999923706055
2017-10-24,29.6560001373291
2017-10-25,29.729999542236328
2017-10-26,29.700000762939453
2017-10-27,29.700000762939453
2017-10-30,29.840999603271484
2017-10-31,29.902999877929688
2017-11-01,30.04800033569336
2017-11-02,29.969999313354492
2017-11-03,30.040000915527344
2017-11-06,30.309999465942383
2017-11-07,30.176000595092773
2017-11-08,30.200000762939453
2017-11-09,30.280000686645508
2017-11-10,30.246000289916992
2017-11-13,30.222999572753906
2017-11-14,29.739999771118164
2017-11-15,29.68199920654297
2017-11-16,29.75
2017-11-17,29.93000030517578
2017-11-20,29.724000930786133
2017-11-21,29.783000946044922
2017-11-22,29.920000076293945
2017-11-24,30.170000076293945
2017-11-27,29.950000762939453
2017-11-28,29.979999542236328
2017-11-29,29.549999237060547
2017-11-30,29.670000076293945
2017-12-01,29.66200065612793
2017-12-04,29.559999465942383
2017-12-05,29.590999603271484
2017-12-06,29.399999618530273
2017-12-07,29.44700050354004
2017-12-08,29.67300033569336
2017-12-11,29.780000686645508
2017-12-12,29.829999923706055
2017-12-13,29.611000061035156
2017-12-14,29.65999984741211
2017-12-15,29.645000457763672
2017-12-18,29.679000854492188
2017-12-19,29.850000381469727
2017-12-20,29.893999099731445
2017-12-21,29.079999923706055
2017-12-22,29.1200008392334
2017-12-26,29.625
2017-12-27,29.309999465942383
2017-12-28,29.322999954223633
2017-12-29,29.34000015258789
2018-01-02,29.260000228881836
2018-01-03,29.351999282836914
2018-01-04,29.290000915527344
2018-01-05,29.395000457763672
2018-01-08,29.4950008392334
2018-01-09,29.4950008392334
2018-01-10,29.6200008392334
2018-01-11,29.658000946044922
2018-01-12,29.770000457763672
2018-01-16,29.7189998626709
2018-01-17,29.670000076293945
2018-01-18,29.690000534057617
2018-01-19,29.709999084472656
2018-01-22,29.729999542236328
2018-01-23,29.860000610351562
2018-01-24,30.040000915527344
2018-01-25,29.889999389648438
2018-01-26,29.81999969482422
2018-01-29,29.584999084472656
2018-01-30,29.290000915527344
2018-01-31,29.395000457763672
2018-02-01,29.572999954223633
2018-02-02,29.280000686645508
2018-02-05,29.170000076293945
2018-02-06,29.459999084472656
2018-02-07,28.538999557495117
2018-02-08,28.579999923706055
2018-02-09,28.309999465942383
2018-02-12,28.326000213623047
2018-02-13,28.437000274658203
2018-02-14,28.780000686645508
2018-02-15,28.969999313354492
2018-02-16,29.15999984741211
2018-02-20,29.139999389648438
2018-02-21,29.170000076293945
2018-02-22,29.261999130249023
2018-02-23,29.367000579833984
2018-02-26,29.40999984741211
2018-02-27,29.32900047302246
2018-02-28,28.945999145507812
2018-03-01,28.729999542236328
2018-03-02,28.770000457763672
2018-03-05,28.950000762939453
2018-03-06,28.959999084472656
2018-03-07,28.72100067138672
2018-03-08,28.604999542236328
2018-03-09,28.899999618530273
2018-03-12,28.75
2018-03-13,28.780000686645508
2018-03-14,28.75
2018-03-15,28.850000381469727
2018-03-16,29.010000228881836
2018-03-19,28.889999389648438
2018-03-20,28.899999618530273
2018-03-21,29.299999237060547
2018-03-22,29.18000030517578
2018-03-23,29.260000228881836
2018-03-26,29.31999969482422
2018-03-27,29.280000686645508
2018-03-28,29.200000762939453
2018-03-29,29.315000534057617
2018-04-02,29.149999618530273
2018-04-03,29.18899917602539
2018-04-04,28.93000030517578
2018-04-05,29.091999053955078
2018-04-06,28.8799991607666
2018-04-09,29.091999053955078
2018-04-10,29.190000534057617
2018-04-11,29.3700008392334
2018-04-12,29.360000610351562
2018-04-13,29.3700008392334
2018-04-16,29.40999984741211
2018-04-17,29.559999465942383
2018-04-18,29.649999618530273
2018-04-19,29.54400062561035
2018-04-20,29.649999618530273
2018-04-23,29.739999771118164
2018-04-24,29.639999389648438
2018-04-25,29.591999053955078
2018-04-26,29.634000778198242
2018-04-27,29.711000442504883
2018-04-30,29.719999313354492
2018-05-01,29.579999923706055
2018-05-02,29.399999618530273
2018-05-03,29.399999618530273
2018-05-04,29.510000228881836
2018-05-07,29.639999389648438
2018-05-08,29.636999130249023
2018-05-09,29.81999969482422
2018-05-10,29.84000015258789
2018-05-11,29.850000381469727
2018-05-14,29.9689998626709
2018-05-15,29.84000015258789
2018-05-16,29.93600082397461
2018-05-17,29.885000228881836
2018-05-18,29.8799991607666
2018-05-21,30.18000030517578
2018-05-22,29.875
2018-05-23,29.860000610351562
2018-05-24,29.709999084472656
2018-05-25,29.530000686645508
2018-05-29,29.559999465942383
2018-05-30,29.75
2018-05-31,29.638999938964844
2018-06-01,29.518999099731445
2018-06-04,29.43000030517578
2018-06-05,29.349000930786133
2018-06-06,29.329999923706055
2018-06-07,29.280000686645508
2018-06-08,29.469999313354492
2018-06-11,29.389999389648438
2018-06-12,29.329999923706055
2018-06-13,29.281999588012695
2018-06-14,29.204999923706055
2018-06-15,28.860000610351562
2018-06-18,29.030000686645508
2018-06-19,28.93000030517578
2018-06-20,28.8700008392334
2018-06-21,28.780000686645508
2018-06-22,29.09000015258789
2018-06-25,28.777000427246094
2018-06-26,28.948999404907227
2018-06-27,28.979000091552734
2018-06-28,29.059999465942383
2018-06-29,29.118999481201172
2018-07-02,28.979000091552734
2018-07-03,28.764999389648438
2018-07-05,28.899999618530273
2018-07-06,28.839000701904297
2018-07-09,28.874000549316406
2018-07-10,29.0
2018-07-11,28.760000228881836
2018-07-12,28.780000686645508
2018-07-13,28.75
2018-07-16,28.645999908447266
2018-07-17,28.658000946044922
2018-07-18,28.799999237060547
2018-07-19,28.545000076293945
2018-07-20,28.639999389648438
2018-07-23,28.639999389648438
2018-07-24,28.643999099731445
2018-07-25,28.639999389648438
2018-07-26,28.68000030517578
2018-07-27,28.6200008392334
2018-07-30,28.56999969482422
2018-07-31,28.600000381469727
2018-08-01,28.51300048828125
2018-08-02,28.729999542236328
2018-08-03,28.540000915527344
2018-08-06,28.510000228881836
2018-08-07,28.610000610351562
2018-08-08,28.458999633789062
2018-08-09,28.29400062561035
2018-08-10,28.65999984741211
2018-08-13,28.690000534057617
2018-08-14,28.450000762939453
2018-08-15,28.559999465942383
2018-08-16,28.363000869750977
2018-08-17,28.350000381469727
2018-08-20,28.489999771118164
2018-08-21,28.45400047302246
2018-08-22,28.785999298095703
2018-08-23,28.83300018310547
2018-08-24,28.760000228881836
2018-08-27,28.52899932861328
2018-08-28,28.67799949645996
2018-08-29,28.820999145507812
2018-08-30,28.875999450683594
2018-08-31,28.799999237060547
2018-09-04,28.65999984741211
2018-09-05,28.58099937438965
2018-09-06,28.59000015258789
2018-09-07,28.530000686645508
2018-09-10,28.41699981689453
2018-09-11,28.628000259399414
2018-09-12,28.65999984741211
2018-09-13,28.6299991607666
2018-09-14,28.694000244140625
2018-09-17,28.899999618530273
2018-09-18,28.996999740600586
2018-09-19,28.902000427246094
2018-09-20,28.670000076293945
2018-09-21,28.649999618530273
2018-09-24,28.84000015258789
2018-09-25,28.920000076293945
2018-09-26,28.899999618530273
2018-09-27,28.8799991607666
2018-09-28,28.920000076293945
2018-10-01,28.84000015258789
2018-10-02,28.549999237060547
2018-10-03,28.702999114990234
2018-10-04,28.739999771118164
2018-10-05,28.461000442504883
2018-10-08,28.29400062561035
2018-10-09,28.459999084472656
2018-10-10,28.329999923706055
2018-10-11,28.049999237060547
2018-10-12,28.0
2018-10-15,27.763999938964844
2018-10-16,27.79400062561035
2018-10-17,27.636999130249023
2018-10-18,27.69300079345703
2018-10-19,27.701000213623047
2018-10-22,27.829999923706055
2018-10-23,27.43000030517578
2018-10-24,27.459999084472656
2018-10-25,27.469999313354492
2018-10-26,27.458999633789062
2018-10-29,27.41900062561035
2018-10-30,27.389999389648438
2018-10-31,27.329999923706055
2018-11-01,27.035999298095703
2018-11-02,27.100000381469727
2018-11-05,27.083999633789062
2018-11-06,27.06999969482422
2018-11-07,27.200000762939453
2018-11-08,27.010000228881836
2018-11-09,27.076000213623047
2018-11-12,26.93000030517578
2018-11-13,26.839000701904297
2018-11-14,27.07699966430664
2018-11-15,27.006000518798828
2018-11-16,27.09000015258789
2018-11-19,27.138999938964844
2018-11-20,26.864999771118164
2018-11-21,26.847000122070312
2018-11-23,26.889999389648438
2018-11-26,26.920000076293945
2018-11-27,26.719999313354492
2018-11-28,26.75
2018-11-29,26.659000396728516
2018-11-30,26.719999313354492
2018-12-03,26.610000610351562
2018-12-04,26.6200008392334
2018-12-06,26.729999542236328
2018-12-07,26.65999984741211
2018-12-10,26.63800048828125
2018-12-11,26.67300033569336
2018-12-12,26.594999313354492
2018-12-13,26.64900016784668
2018-12-14,26.666000366210938
2018-12-17,26.649999618530273
2018-12-18,26.46500015258789
2018-12-19,26.486000061035156
2018-12-20,26.395000457763672
2018-12-21,26.506000518798828
2018-12-24,26.54599952697754
2018-12-26,26.540000915527344
2018-12-27,26.493000030517578
2018-12-28,26.466999053955078
2018-12-31,26.5
2019-01-02,26.59000015258789
2019-01-03,26.48900032043457
2019-01-04,26.486000061035156
2019-01-07,26.469999313354492
2019-01-08,26.459999084472656
2019-01-09,26.329999923706055
2019-01-10,26.43000030517578
2019-01-11,26.44300079345703
2019-01-14,26.433000564575195
2019-01-15,26.469999313354492
2019-01-16,26.549999237060547
2019-01-17,26.41699981689453
2019-01-18,26.343000411987305
2019-01-22,26.39900016784668
2019-01-23,26.510000228881836
2019-01-24,26.520000457763672
2019-01-25,26.520000457763672
2019-01-28,26.441999435424805
2019-01-29,26.59000015258789
2019-01-30,26.649999618530273
2019-01-31,26.59000015258789
2019-02-01,26.68000030517578
2019-02-04,26.600000381469727
2019-02-05,26.577999114990234
2019-02-06,26.700000762939453
2019-02-07,26.739999771118164
2019-02-08,26.739999771118164
2019-02-11,26.760000228881836
2019-02-12,26.5
2019-02-13,26.687999725341797
2019-02-14,26.649999618530273
2019-02-15,26.700000762939453
2019-02-19,26.829999923706055
2019-02-20,27.1200008392334
2019-02-21,26.809999465942383
2019-02-22,26.790000915527344
2019-02-25,26.770000457763672
2019-02-26,26.72100067138672
2019-02-27,26.799999237060547
2019-02-28,26.770000457763672
2019-03-01,26.6299991607666
2019-03-04,26.726999282836914
2019-03-05,26.716999053955078
2019-03-06,26.742000579833984
2019-03-07,26.760000228881836
2019-03-08,26.709999084472656
2019-03-11,26.72800064086914
2019-03-12,26.761999130249023
2019-03-13,26.76099967956543
2019-03-14,26.650999069213867
2019-03-15,26.645000457763672
2019-03-18,26.600000381469727
2019-03-19,26.68000030517578
2019-03-20,26.761999130249023
2019-03-21,26.658000946044922
2019-03-22,26.586999893188477
2019-03-25,26.65999984741211
2019-03-26,26.700000762939453
2019-03-27,26.690000534057617
2019-03-28,26.634000778198242
2019-03-29,26.707000732421875
2019-04-01,26.73900032043457
2019-04-02,26.812999725341797
2019-04-03,26.823999404907227
2019-04-04,26.860000610351562
2019-04-05,26.913000106811523
2019-04-08,26.975000381469727
2019-04-09,26.90999984741211
2019-04-10,26.985000610351562
2019-04-11,26.986000061035156
2019-04-12,27.048999786376953
2019-04-15,26.940000534057617
2019-04-16,27.020000457763672
2019-04-17,27.079999923706055
2019-04-18,27.05900001525879
2019-04-22,27.143999099731445
2019-04-23,27.15999984741211
2019-04-24,27.166000366210938
2019-04-25,27.1200008392334
2019-04-26,27.018999099731445
2019-04-29,27.02400016784668
2019-04-30,27.0939998626709
2019-05-01,27.030000686645508
2019-05-02,26.979999542236328
2019-05-03,27.06599998474121
2019-05-06,27.07699966430664
2019-05-07,26.959999084472656
2019-05-08,26.95400047302246
2019-05-09,26.976999282836914
2019-05-10,27.0
2019-05-13,26.940000534057617
2019-05-14,26.972000122070312
2019-05-15,27.072999954223633
2019-05-16,27.06999969482422
2019-05-17,27.059999465942383
2019-05-20,27.009000778198242
2019-05-21,27.0
2019-05-22,26.95800018310547
2019-05-23,26.761999130249023
2019-05-24,26.78499984741211
2019-05-28,26.766000747680664
2019-05-29,26.683000564575195
2019-05-30,26.667999267578125
2019-05-31,26.610000610351562
2019-06-03,26.527000427246094
2019-06-04,26.520000457763672
2019-06-05,26.469999313354492
2019-06-06,26.549999237060547
2019-06-07,26.68000030517578
2019-06-10,26.610000610351562
2019-06-11,26.610000610351562
2019-06-12,26.514999389648438
2019-06-13,26.562000274658203
2019-06-14,26.56999969482422
2019-06-17,26.639999389648438
2019-06-18,26.658000946044922
2019-06-19,26.670000076293945
2019-06-20,26.76799964904785
2019-06-21,26.850000381469727
2019-06-24,26.799999237060547
2019-06-25,26.784000396728516
2019-06-26,26.825000762939453
2019-06-27,26.714000701904297
2019-06-28,26.639999389648438
2019-07-01,26.739999771118164
2019-07-02,26.690000534057617
2019-07-03,26.635000228881836
2019-07-05,26.66699981689453
2019-07-08,26.65999984741211
2019-07-09,26.670000076293945
2019-07-10,26.690000534057617
2019-07-11,26.68000030517578
2019-07-12,26.726999282836914
2019-07-15,26.67300033569336
2019-07-16,26.600000381469727
2019-07-17,26.6299991607666
2019-07-18,26.584999084472656
2019-07-19,26.6200008392334
2019-07-22,26.64299964904785
2019-07-23,26.62299919128418
2019-07-24,26.610000610351562
2019-07-25,26.610000610351562
2019-07-26,26.569000244140625
2019-07-29,26.649999618530273
2019-07-30,26.684999465942383
2019-07-31,26.6299991607666
2019-08-01,26.424999237060547
2019-08-02,26.479999542236328
2019-08-05,26.45800018310547
2019-08-06,26.469999313354492
2019-08-07,26.448999404907227
2019-08-08,26.420000076293945
2019-08-09,26.420000076293945
2019-08-12,26.579999923706055
2019-08-13,26.655000686645508
2019-08-14,26.527999877929688
2019-08-15,26.440000534057617
2019-08-16,26.420000076293945
2019-08-19,26.52400016784668
2019-08-20,26.56999969482422
2019-08-21,26.599000930786133
2019-08-22,26.479999542236328
2019-08-23,26.604999542236328
2019-08-26,26.489999771118164
2019-08-27,26.617000579833984
2019-08-28,26.590999603271484
2019-08-29,26.788999557495117
2019-08-30,26.607999801635742
2019-09-03,26.61199951171875
2019-09-04,26.839000701904297
2019-09-05,26.777000427246094
2019-09-06,26.731000900268555
2019-09-09,26.719999313354492
2019-09-10,26.663000106811523
2019-09-11,26.604999542236328
2019-09-12,26.540000915527344
2019-09-13,26.45199966430664
2019-09-16,26.709999084472656
2019-09-17,26.631999969482422
2019-09-18,26.535999298095703
2019-09-19,26.639999389648438
2019-09-20,26.62700080871582
2019-09-23,26.663999557495117
2019-09-24,26.506999969482422
2019-09-25,26.299999237060547
2019-09-26,26.4060001373291
2019-09-27,26.40999984741211
2019-09-30,26.18600082397461
2019-10-01,26.166000366210938
2019-10-02,26.170000076293945
2019-10-03,26.246999740600586
2019-10-04,26.229999542236328
2019-10-07,26.235000610351562
2019-10-08,26.263999938964844
2019-10-09,26.281999588012695
2019-10-10,26.350000381469727
2019-10-11,26.402000427246094
2019-10-14,26.326000213623047
2019-10-15,26.389999389648438
2019-10-16,26.38800048828125
2019-10-17,26.399999618530273
2019-10-18,25.760000228881836
2019-10-21,26.388999938964844
2019-10-22,26.309999465942383
2019-10-23,26.450000762939453
2019-10-24,26.5
2019-10-25,26.450000762939453
2019-10-28,26.43000030517578
2019-10-29,26.549999237060547
2019-10-30,26.577999114990234
2019-10-31,26.360000610351562
2019-11-01,26.53700065612793
2019-11-04,26.645000457763672
2019-11-05,26.540000915527344
2019-11-06,26.360000610351562
2019-11-07,26.299999237060547
2019-11-08,26.33099937438965
2019-11-11,26.29599952697754
2019-11-12,26.27400016784668
2019-11-13,26.173999786376953
2019-11-14,26.211999893188477
2019-11-15,26.19700050354004
2019-11-18,26.174999237060547
2019-11-19,26.21500015258789
2019-11-20,26.2450008392334
2019-11-21,26.174999237060547
2019-11-22,26.125
2019-11-25,26.084999084472656
2019-11-26,26.190000534057617
2019-11-27,26.149999618530273
2019-11-29,26.009000778198242
2019-12-02,25.940000534057617
2019-12-03,25.940000534057617
2019-12-04,25.969999313354492
2019-12-05,25.969999313354492
2019-12-06,25.95400047302246
2019-12-09,25.934999465942383
2019-12-10,25.934999465942383
2019-12-11,26.0
2019-12-12,25.985000610351562
2019-12-13,25.780000686645508
2019-12-16,25.770000457763672
2019-12-17,25.78499984741211
2019-12-18,25.777000427246094
2019-12-19,25.795000076293945
2019-12-20,25.7450008392334
2019-12-23,25.790000915527344
2019-12-24,25.834999084472656
2019-12-26,25.940000534057617
2019-12-27,25.950000762939453
2019-12-30,25.920000076293945
2019-12-31,25.895000457763672
2020-01-02,25.31999969482422
2020-01-03,26.031999588012695
2020-01-06,26.049999237060547
2020-01-07,26.03499984741211
2020-01-08,25.927000045776367
2020-01-09,25.885000228881836
2020-01-10,25.8700008392334
2020-01-13,25.84000015258789
2020-01-14,25.81999969482422
2020-01-15,25.81999969482422
2020-01-16,25.84600067138672
2020-01-17,25.8700008392334
2020-01-21,25.825000762939453
2020-01-22,25.71500015258789
2020-01-23,25.584999084472656
2020-01-24,25.520000457763672
2020-01-27,25.3700008392334
2020-01-28,25.3700008392334
2020-01-29,25.399999618530273
2020-01-30,25.42099952697754
2020-01-31,25.354999542236328
2020-02-03,25.343000411987305
2020-02-04,25.295000076293945
2020-02-05,25.405000686645508
2020-02-06,25.344999313354492
2020-02-07,25.350000381469727
2020-02-10,25.309999465942383
2020-02-11,25.329999923706055
2020-02-12,25.405000686645508
2020-02-13,25.364999771118164
2020-02-14,25.371000289916992
2020-02-18,25.43000030517578
