,ACOR
2007-03-21,117.5999984741211
2007-03-22,118.19999694824219
2007-03-23,118.68000030517578
2007-03-26,116.45999908447266
2007-03-27,114.12000274658203
2007-03-28,112.13999938964844
2007-03-29,113.27999877929688
2007-03-30,116.5199966430664
2007-04-02,115.55999755859375
2007-04-03,120.0
2007-04-04,124.55999755859375
2007-04-05,128.63999938964844
2007-04-09,134.94000244140625
2007-04-10,123.77999877929688
2007-04-11,127.13999938964844
2007-04-12,142.44000244140625
2007-04-13,141.24000549316406
2007-04-16,142.9199981689453
2007-04-17,142.6199951171875
2007-04-18,140.63999938964844
2007-04-19,141.4199981689453
2007-04-20,142.1999969482422
2007-04-23,143.52000427246094
2007-04-24,143.75999450683594
2007-04-25,145.3800048828125
2007-04-26,148.97999572753906
2007-04-27,147.4199981689453
2007-04-30,148.67999267578125
2007-05-01,149.94000244140625
2007-05-02,149.94000244140625
2007-05-03,151.1999969482422
2007-05-04,150.77999877929688
2007-05-07,153.4199981689453
2007-05-08,151.74000549316406
2007-05-09,150.66000366210938
2007-05-10,142.25999450683594
2007-05-11,143.82000732421875
2007-05-14,137.27999877929688
2007-05-15,133.44000244140625
2007-05-16,135.4199981689453
2007-05-17,132.1199951171875
2007-05-18,136.02000427246094
2007-05-21,144.72000122070312
2007-05-22,146.27999877929688
2007-05-23,142.1999969482422
2007-05-24,133.5
2007-05-25,125.69999694824219
2007-05-29,123.0
2007-05-30,121.9800033569336
2007-05-31,119.4000015258789
2007-06-01,118.19999694824219
2007-06-04,114.83999633789062
2007-06-05,118.73999786376953
2007-06-06,120.9000015258789
2007-06-07,113.69999694824219
2007-06-08,110.33999633789062
2007-06-11,109.37999725341797
2007-06-12,105.77999877929688
2007-06-13,110.69999694824219
2007-06-14,111.0
2007-06-15,110.5199966430664
2007-06-18,110.63999938964844
2007-06-19,111.72000122070312
2007-06-20,109.80000305175781
2007-06-21,106.08000183105469
2007-06-22,104.76000213623047
2007-06-25,101.87999725341797
2007-06-26,101.45999908447266
2007-06-27,105.12000274658203
2007-06-28,104.63999938964844
2007-06-29,102.36000061035156
2007-07-02,110.27999877929688
2007-07-03,112.13999938964844
2007-07-05,115.68000030517578
2007-07-06,117.12000274658203
2007-07-09,114.9000015258789
2007-07-10,112.44000244140625
2007-07-11,109.9800033569336
2007-07-12,117.77999877929688
2007-07-13,124.19999694824219
2007-07-16,122.4000015258789
2007-07-17,127.86000061035156
2007-07-18,125.04000091552734
2007-07-19,126.05999755859375
2007-07-20,120.12000274658203
2007-07-23,115.13999938964844
2007-07-24,110.45999908447266
2007-07-25,108.66000366210938
2007-07-26,106.86000061035156
2007-07-27,108.95999908447266
2007-07-30,106.62000274658203
2007-07-31,100.68000030517578
2007-08-01,100.08000183105469
2007-08-02,100.31999969482422
2007-08-03,102.5999984741211
2007-08-06,109.26000213623047
2007-08-07,108.18000030517578
2007-08-08,109.19999694824219
2007-08-09,105.12000274658203
2007-08-10,102.95999908447266
2007-08-13,98.94000244140625
2007-08-14,104.33999633789062
2007-08-15,101.76000213623047
2007-08-16,101.81999969482422
2007-08-17,106.08000183105469
2007-08-20,111.9000015258789
2007-08-21,115.73999786376953
2007-08-22,116.4000015258789
2007-08-23,114.77999877929688
2007-08-24,116.63999938964844
2007-08-27,114.41999816894531
2007-08-28,108.12000274658203
2007-08-29,112.73999786376953
2007-08-30,107.87999725341797
2007-08-31,107.94000244140625
2007-09-04,108.83999633789062
2007-09-05,104.27999877929688
2007-09-06,103.91999816894531
2007-09-07,99.77999877929688
2007-09-10,96.23999786376953
2007-09-11,95.94000244140625
2007-09-12,95.87999725341797
2007-09-13,99.66000366210938
2007-09-14,103.80000305175781
2007-09-17,99.95999908447266
2007-09-18,105.05999755859375
2007-09-19,109.55999755859375
2007-09-20,108.0
2007-09-21,109.73999786376953
2007-09-24,108.77999877929688
2007-09-25,109.44000244140625
2007-09-26,113.87999725341797
2007-09-27,112.44000244140625
2007-09-28,110.0999984741211
2007-10-01,115.5
2007-10-02,119.33999633789062
2007-10-03,122.63999938964844
2007-10-04,124.86000061035156
2007-10-05,128.10000610351562
2007-10-08,128.39999389648438
2007-10-09,128.4600067138672
2007-10-10,129.1199951171875
2007-10-11,124.13999938964844
2007-10-12,119.94000244140625
2007-10-15,119.5199966430664
2007-10-16,122.5199966430664
2007-10-17,123.18000030517578
2007-10-18,119.27999877929688
2007-10-19,113.63999938964844
2007-10-22,121.5
2007-10-23,123.0
2007-10-24,123.23999786376953
2007-10-25,123.0
2007-10-26,123.23999786376953
2007-10-29,127.73999786376953
2007-10-30,120.72000122070312
2007-10-31,121.62000274658203
2007-11-01,118.19999694824219
2007-11-02,121.91999816894531
2007-11-05,122.27999877929688
2007-11-06,122.63999938964844
2007-11-07,113.76000213623047
2007-11-08,117.12000274658203
2007-11-09,111.41999816894531
2007-11-12,110.22000122070312
2007-11-13,110.81999969482422
2007-11-14,109.44000244140625
2007-11-15,108.05999755859375
2007-11-16,108.72000122070312
2007-11-19,107.5199966430664
2007-11-20,106.80000305175781
2007-11-21,105.0
2007-11-23,103.26000213623047
2007-11-26,103.13999938964844
2007-11-27,109.19999694824219
2007-11-28,115.68000030517578
2007-11-29,118.37999725341797
2007-11-30,112.26000213623047
2007-12-03,112.91999816894531
2007-12-04,113.16000366210938
2007-12-05,118.80000305175781
2007-12-06,124.31999969482422
2007-12-07,122.33999633789062
2007-12-10,119.94000244140625
2007-12-11,112.31999969482422
2007-12-12,112.19999694824219
2007-12-13,115.0199966430664
2007-12-14,116.58000183105469
2007-12-17,116.22000122070312
2007-12-18,118.44000244140625
2007-12-19,122.33999633789062
2007-12-20,122.4000015258789
2007-12-21,122.4000015258789
2007-12-24,129.3000030517578
2007-12-26,137.0399932861328
2007-12-27,133.0800018310547
2007-12-28,132.66000366210938
2007-12-31,131.75999450683594
2008-01-02,130.44000244140625
2008-01-03,130.3800048828125
2008-01-04,124.44000244140625
2008-01-07,125.22000122070312
2008-01-08,127.26000213623047
2008-01-09,131.22000122070312
2008-01-10,146.52000427246094
2008-01-11,151.5
2008-01-14,143.10000610351562
2008-01-15,136.25999450683594
2008-01-16,134.63999938964844
2008-01-17,147.5399932861328
2008-01-18,145.9199981689453
2008-01-22,143.63999938964844
2008-01-23,138.3000030517578
2008-01-24,133.86000061035156
2008-01-25,130.67999267578125
2008-01-28,163.67999267578125
2008-01-29,156.3000030517578
2008-01-30,152.8800048828125
2008-01-31,152.16000366210938
2008-02-01,161.16000366210938
2008-02-04,160.44000244140625
2008-02-05,157.97999572753906
2008-02-06,140.5800018310547
2008-02-07,137.22000122070312
2008-02-08,137.5800018310547
2008-02-11,131.82000732421875
2008-02-12,129.3000030517578
2008-02-13,148.1999969482422
2008-02-14,140.82000732421875
2008-02-15,141.0
2008-02-19,144.77999877929688
2008-02-20,148.1999969482422
2008-02-21,140.33999633789062
2008-02-22,134.5800018310547
2008-02-25,132.36000061035156
2008-02-26,132.17999267578125
2008-02-27,131.75999450683594
2008-02-28,124.9800033569336
2008-02-29,122.63999938964844
2008-03-03,121.08000183105469
2008-03-04,118.19999694824219
2008-03-05,118.86000061035156
2008-03-06,117.0
2008-03-07,112.26000213623047
2008-03-10,103.0199966430664
2008-03-11,107.87999725341797
2008-03-12,112.73999786376953
2008-03-13,121.31999969482422
2008-03-14,112.62000274658203
2008-03-17,104.76000213623047
2008-03-18,111.5999984741211
2008-03-19,110.45999908447266
2008-03-20,113.22000122070312
2008-03-24,122.33999633789062
2008-03-25,123.9000015258789
2008-03-26,118.91999816894531
2008-03-27,115.13999938964844
2008-03-28,114.5999984741211
2008-03-31,107.69999694824219
2008-04-01,115.08000183105469
2008-04-02,113.22000122070312
2008-04-03,110.69999694824219
2008-04-04,109.80000305175781
2008-04-07,110.4000015258789
2008-04-08,114.18000030517578
2008-04-09,111.72000122070312
2008-04-10,113.16000366210938
2008-04-11,115.19999694824219
2008-04-14,115.73999786376953
2008-04-15,119.4000015258789
2008-04-16,121.0199966430664
2008-04-17,121.26000213623047
2008-04-18,120.36000061035156
2008-04-21,125.69999694824219
2008-04-22,124.86000061035156
2008-04-23,126.0
2008-04-24,131.75999450683594
2008-04-25,134.0399932861328
2008-04-28,138.17999267578125
2008-04-29,135.1199951171875
2008-04-30,126.30000305175781
2008-05-01,129.0
2008-05-02,130.55999755859375
2008-05-05,127.19999694824219
2008-05-06,123.9000015258789
2008-05-07,119.4000015258789
2008-05-08,118.55999755859375
2008-05-09,116.33999633789062
2008-05-12,115.31999969482422
2008-05-13,113.04000091552734
2008-05-14,114.9000015258789
2008-05-15,117.36000061035156
2008-05-16,117.36000061035156
2008-05-19,117.54000091552734
2008-05-20,124.0199966430664
2008-05-21,120.95999908447266
2008-05-22,123.66000366210938
2008-05-23,126.05999755859375
2008-05-27,127.9800033569336
2008-05-28,127.37999725341797
2008-05-29,126.30000305175781
2008-05-30,129.36000061035156
2008-06-02,169.74000549316406
2008-06-03,180.66000366210938
2008-06-04,180.89999389648438
2008-06-05,190.13999938964844
2008-06-06,184.3800048828125
2008-06-09,184.13999938964844
2008-06-10,185.0399932861328
2008-06-11,188.5800018310547
2008-06-12,183.36000061035156
2008-06-13,185.82000732421875
2008-06-16,184.97999572753906
2008-06-17,183.60000610351562
2008-06-18,180.72000122070312
2008-06-19,184.5
2008-06-20,191.10000610351562
2008-06-23,186.9600067138672
2008-06-24,189.83999633789062
2008-06-25,190.13999938964844
2008-06-26,189.77999877929688
2008-06-27,198.5399932861328
2008-06-30,196.97999572753906
2008-07-01,200.16000366210938
2008-07-02,194.8800048828125
2008-07-03,193.97999572753906
2008-07-07,190.8000030517578
2008-07-08,195.60000610351562
2008-07-09,195.3000030517578
2008-07-10,198.0
2008-07-11,197.16000366210938
2008-07-14,195.3000030517578
2008-07-15,198.9600067138672
2008-07-16,194.94000244140625
2008-07-17,193.25999450683594
2008-07-18,184.1999969482422
2008-07-21,190.97999572753906
2008-07-22,200.16000366210938
2008-07-23,207.1199951171875
2008-07-24,201.5399932861328
2008-07-25,208.0800018310547
2008-07-28,208.1999969482422
2008-07-29,202.0800018310547
2008-07-30,191.16000366210938
2008-07-31,196.86000061035156
2008-08-01,203.27999877929688
2008-08-04,188.8800048828125
2008-08-05,183.24000549316406
2008-08-06,179.5800018310547
2008-08-07,160.6199951171875
2008-08-08,162.05999755859375
2008-08-11,168.05999755859375
2008-08-12,173.63999938964844
2008-08-13,172.6199951171875
2008-08-14,172.9199981689453
2008-08-15,167.94000244140625
2008-08-18,169.44000244140625
2008-08-19,170.75999450683594
2008-08-20,168.89999389648438
2008-08-21,169.1999969482422
2008-08-22,170.8800048828125
2008-08-25,166.5
2008-08-26,165.36000061035156
2008-08-27,166.3800048828125
2008-08-28,168.89999389648438
2008-08-29,168.89999389648438
2008-09-02,169.13999938964844
2008-09-03,182.5800018310547
2008-09-04,174.17999267578125
2008-09-05,177.36000061035156
2008-09-08,177.89999389648438
2008-09-09,166.8000030517578
2008-09-10,168.9600067138672
2008-09-11,162.17999267578125
2008-09-12,165.05999755859375
2008-09-15,162.1199951171875
2008-09-16,169.6199951171875
2008-09-17,158.52000427246094
2008-09-18,166.25999450683594
2008-09-19,168.66000366210938
2008-09-22,160.5
2008-09-23,158.63999938964844
2008-09-24,153.47999572753906
2008-09-25,156.60000610351562
2008-09-26,156.66000366210938
2008-09-29,146.39999389648438
2008-09-30,143.10000610351562
2008-10-01,139.74000549316406
2008-10-02,130.0800018310547
2008-10-03,127.68000030517578
2008-10-06,114.41999816894531
2008-10-07,112.73999786376953
2008-10-08,109.0199966430664
2008-10-09,103.68000030517578
2008-10-10,98.45999908447266
2008-10-13,111.05999755859375
2008-10-14,110.76000213623047
2008-10-15,100.62000274658203
2008-10-16,107.69999694824219
2008-10-17,110.5199966430664
2008-10-20,117.18000030517578
2008-10-21,110.22000122070312
2008-10-22,108.30000305175781
2008-10-23,105.83999633789062
2008-10-24,103.0199966430664
2008-10-27,95.33999633789062
2008-10-28,107.0999984741211
2008-10-29,110.27999877929688
2008-10-30,119.87999725341797
2008-10-31,122.4000015258789
2008-11-03,128.52000427246094
2008-11-04,130.8000030517578
2008-11-05,124.26000213623047
2008-11-06,119.87999725341797
2008-11-07,120.9000015258789
2008-11-10,115.0199966430664
2008-11-11,110.69999694824219
2008-11-12,108.77999877929688
2008-11-13,114.41999816894531
2008-11-14,108.12000274658203
2008-11-17,108.9000015258789
2008-11-18,103.86000061035156
2008-11-19,94.19999694824219
2008-11-20,92.4000015258789
2008-11-21,96.41999816894531
2008-11-24,95.58000183105469
2008-11-25,100.44000244140625
2008-11-26,108.12000274658203
2008-11-28,108.72000122070312
2008-12-01,92.63999938964844
2008-12-02,97.19999694824219
2008-12-03,98.16000366210938
2008-12-04,93.23999786376953
2008-12-05,95.76000213623047
2008-12-08,98.94000244140625
2008-12-09,97.19999694824219
2008-12-10,99.4800033569336
2008-12-11,97.73999786376953
2008-12-12,97.62000274658203
2008-12-15,95.16000366210938
2008-12-16,102.05999755859375
2008-12-17,105.66000366210938
2008-12-18,118.08000183105469
2008-12-19,120.30000305175781
2008-12-22,115.9800033569336
2008-12-23,115.08000183105469
2008-12-24,117.0
2008-12-26,120.95999908447266
2008-12-29,116.58000183105469
2008-12-30,122.22000122070312
2008-12-31,123.05999755859375
2009-01-02,122.63999938964844
2009-01-05,126.54000091552734
2009-01-06,131.39999389648438
2009-01-07,133.25999450683594
2009-01-08,131.52000427246094
2009-01-09,137.52000427246094
2009-01-12,130.25999450683594
2009-01-13,137.4600067138672
2009-01-14,146.82000732421875
2009-01-15,144.77999877929688
2009-01-16,141.47999572753906
2009-01-20,132.72000122070312
2009-01-21,142.13999938964844
2009-01-22,145.86000061035156
2009-01-23,148.0800018310547
2009-01-26,150.47999572753906
2009-01-27,150.72000122070312
2009-01-28,151.3800048828125
2009-01-29,147.3000030517578
2009-01-30,147.17999267578125
2009-02-02,141.83999633789062
2009-02-03,142.5
2009-02-04,140.94000244140625
2009-02-05,143.94000244140625
2009-02-06,147.66000366210938
2009-02-09,145.25999450683594
2009-02-10,140.94000244140625
2009-02-11,145.3800048828125
2009-02-12,147.83999633789062
2009-02-13,147.66000366210938
2009-02-17,141.17999267578125
2009-02-18,137.16000366210938
2009-02-19,135.4199981689453
2009-02-20,129.72000122070312
2009-02-23,128.75999450683594
2009-02-24,153.66000366210938
2009-02-25,145.13999938964844
2009-02-26,142.9199981689453
2009-02-27,132.0
2009-03-02,123.54000091552734
2009-03-03,125.63999938964844
2009-03-04,130.32000732421875
2009-03-05,126.83999633789062
2009-03-06,140.63999938964844
2009-03-09,138.05999755859375
2009-03-10,147.9600067138672
2009-03-11,149.10000610351562
2009-03-12,156.0
2009-03-13,155.0399932861328
2009-03-16,149.39999389648438
2009-03-17,152.33999633789062
2009-03-18,154.0800018310547
2009-03-19,151.3800048828125
2009-03-20,160.9199981689453
2009-03-23,161.82000732421875
2009-03-24,154.9199981689453
2009-03-25,154.9199981689453
2009-03-26,157.6199951171875
2009-03-27,150.66000366210938
2009-03-30,149.39999389648438
2009-03-31,118.86000061035156
2009-04-01,122.63999938964844
2009-04-02,124.68000030517578
2009-04-03,118.13999938964844
2009-04-06,113.0999984741211
2009-04-07,108.54000091552734
2009-04-08,110.22000122070312
2009-04-09,110.69999694824219
2009-04-13,112.0199966430664
2009-04-14,111.95999908447266
2009-04-15,109.37999725341797
2009-04-16,112.19999694824219
2009-04-17,113.04000091552734
2009-04-20,108.9000015258789
2009-04-21,111.36000061035156
2009-04-22,110.04000091552734
2009-04-23,131.33999633789062
2009-04-24,130.0800018310547
2009-04-27,125.81999969482422
2009-04-28,122.0999984741211
2009-04-29,124.44000244140625
2009-04-30,118.9800033569336
2009-05-01,118.62000274658203
2009-05-04,116.76000213623047
2009-05-05,117.0
2009-05-06,136.86000061035156
2009-05-07,139.1999969482422
2009-05-08,139.5
2009-05-11,137.5800018310547
2009-05-12,136.44000244140625
2009-05-13,133.86000061035156
2009-05-14,135.1199951171875
2009-05-15,139.3800048828125
2009-05-18,142.1999969482422
2009-05-19,141.83999633789062
2009-05-20,142.02000427246094
2009-05-21,139.97999572753906
2009-05-22,142.5
2009-05-26,149.22000122070312
2009-05-27,147.4199981689453
2009-05-28,145.67999267578125
2009-05-29,147.83999633789062
2009-06-01,152.5800018310547
2009-06-02,154.8000030517578
2009-06-03,155.8800048828125
2009-06-04,156.24000549316406
2009-06-05,155.75999450683594
2009-06-08,156.05999755859375
2009-06-09,153.83999633789062
2009-06-10,149.22000122070312
2009-06-11,152.82000732421875
2009-06-12,153.17999267578125
2009-06-15,159.17999267578125
2009-06-16,153.3000030517578
2009-06-17,152.6999969482422
2009-06-18,155.6999969482422
2009-06-19,156.3000030517578
2009-06-22,152.6999969482422
2009-06-23,155.10000610351562
2009-06-24,158.16000366210938
2009-06-25,164.75999450683594
2009-06-26,167.6999969482422
2009-06-29,165.89999389648438
2009-06-30,169.13999938964844
2009-07-01,143.94000244140625
2009-07-02,142.44000244140625
2009-07-06,144.9600067138672
2009-07-07,144.60000610351562
2009-07-08,139.8000030517578
2009-07-09,140.4600067138672
2009-07-10,140.52000427246094
2009-07-13,140.94000244140625
2009-07-14,139.55999755859375
2009-07-15,140.6999969482422
2009-07-16,143.22000122070312
2009-07-17,140.39999389648438
2009-07-20,139.55999755859375
2009-07-21,144.0
2009-07-22,143.5800018310547
2009-07-23,152.8800048828125
2009-07-24,156.4199981689453
2009-07-27,158.10000610351562
2009-07-28,159.9600067138672
2009-07-29,155.94000244140625
2009-07-30,151.1999969482422
2009-07-31,151.55999755859375
2009-08-03,155.10000610351562
2009-08-04,144.05999755859375
2009-08-05,142.67999267578125
2009-08-06,138.0
2009-08-07,142.74000549316406
2009-08-10,140.6999969482422
2009-08-11,139.3800048828125
2009-08-12,141.77999877929688
2009-08-13,144.1199951171875
2009-08-14,141.77999877929688
2009-08-17,138.77999877929688
2009-08-18,141.60000610351562
2009-08-19,143.52000427246094
2009-08-20,140.8800048828125
2009-08-21,141.66000366210938
2009-08-24,137.82000732421875
2009-08-25,132.0
2009-08-26,135.5399932861328
2009-08-27,138.72000122070312
2009-08-28,136.0800018310547
2009-08-31,135.72000122070312
2009-09-01,132.5399932861328
2009-09-02,128.4600067138672
2009-09-03,129.1199951171875
2009-09-04,130.1999969482422
