,FDIV
2015-03-16,49.72999954223633
2015-03-17,49.369998931884766
2015-03-18,49.933998107910156
2015-03-19,50.09199905395508
2015-03-20,50.20000076293945
2015-03-23,50.33000183105469
2015-03-24,50.42599868774414
2015-03-25,50.029998779296875
2015-03-26,50.06999969482422
2015-03-27,50.06999969482422
2015-03-30,50.06999969482422
2015-03-31,50.33700180053711
2015-04-01,50.33000183105469
2015-04-02,50.40999984741211
2015-04-06,50.36000061035156
2015-04-07,50.36000061035156
2015-04-08,50.31999969482422
2015-04-09,50.5
2015-04-10,50.5
2015-04-13,50.31999969482422
2015-04-14,50.34000015258789
2015-04-15,50.70000076293945
2015-04-16,50.56999969482422
2015-04-17,50.56999969482422
2015-04-20,50.630001068115234
2015-04-21,50.22999954223633
2015-04-22,50.290000915527344
2015-04-23,50.470001220703125
2015-04-24,50.54999923706055
2015-04-27,50.54999923706055
2015-04-28,50.54999923706055
2015-04-29,50.52000045776367
2015-04-30,50.40999984741211
2015-05-01,50.40999984741211
2015-05-04,50.529998779296875
2015-05-05,50.290000915527344
2015-05-06,49.97999954223633
2015-05-07,49.900001525878906
2015-05-08,50.1150016784668
2015-05-11,50.16999816894531
2015-05-12,50.060001373291016
2015-05-13,49.987998962402344
2015-05-14,50.369998931884766
2015-05-15,50.27000045776367
2015-05-18,50.32500076293945
2015-05-19,50.4900016784668
2015-05-20,50.507999420166016
2015-05-21,50.08000183105469
2015-05-22,50.400001525878906
2015-05-26,50.08000183105469
2015-05-27,50.10499954223633
2015-05-28,50.03499984741211
2015-05-29,50.03499984741211
2015-06-01,50.03499984741211
2015-06-02,49.95000076293945
2015-06-03,49.90999984741211
2015-06-04,49.779998779296875
2015-06-05,49.560001373291016
2015-06-08,49.47999954223633
2015-06-09,49.41999816894531
2015-06-10,49.540000915527344
2015-06-11,49.54999923706055
2015-06-12,49.45000076293945
2015-06-15,49.38999938964844
2015-06-16,49.459999084472656
2015-06-17,49.459999084472656
2015-06-18,49.290000915527344
2015-06-19,49.189998626708984
2015-06-22,49.77000045776367
2015-06-23,49.7599983215332
2015-06-24,49.43000030517578
2015-06-25,48.95000076293945
2015-06-26,48.95000076293945
2015-06-29,49.0
2015-06-30,48.93000030517578
2015-07-01,48.731998443603516
2015-07-02,48.731998443603516
2015-07-06,48.959999084472656
2015-07-07,48.959999084472656
2015-07-08,49.04999923706055
2015-07-09,49.0
2015-07-10,49.08000183105469
2015-07-13,48.51499938964844
2015-07-14,48.51499938964844
2015-07-15,48.51499938964844
2015-07-16,49.040000915527344
2015-07-17,48.869998931884766
2015-07-20,49.0099983215332
2015-07-21,48.81999969482422
2015-07-22,48.619998931884766
2015-07-23,48.66899871826172
2015-07-24,48.400001525878906
2015-07-27,48.20000076293945
2015-07-28,48.400001525878906
2015-07-29,48.470001220703125
2015-07-30,48.5
2015-07-31,48.5099983215332
2015-08-03,48.529998779296875
2015-08-04,48.22999954223633
2015-08-05,48.15999984741211
2015-08-06,48.15999984741211
2015-08-07,48.72999954223633
2015-08-10,48.2599983215332
2015-08-11,48.314998626708984
2015-08-12,50.939998626708984
2015-08-13,48.005001068115234
2015-08-14,47.349998474121094
2015-08-17,47.38999938964844
2015-08-18,48.349998474121094
2015-08-19,48.279998779296875
2015-08-20,48.09000015258789
2015-08-21,47.59000015258789
2015-08-24,47.18000030517578
2015-08-25,46.75
2015-08-26,46.41999816894531
2015-08-27,46.79999923706055
2015-08-28,46.992000579833984
2015-08-31,46.08000183105469
2015-09-01,46.53799819946289
2015-09-02,47.04999923706055
2015-09-03,47.04999923706055
2015-09-04,47.04999923706055
2015-09-08,47.0
2015-09-09,47.75
2015-09-10,47.0
2015-09-11,48.119998931884766
2015-09-14,47.0099983215332
2015-09-15,47.0099983215332
2015-09-16,47.0099983215332
2015-09-17,47.0099983215332
2015-09-18,47.41899871826172
2015-09-21,47.060001373291016
2015-09-22,44.900001525878906
2015-09-23,44.900001525878906
2015-09-24,46.31999969482422
2015-09-25,46.9900016784668
2015-09-28,46.52000045776367
2015-09-29,46.380001068115234
2015-09-30,45.970001220703125
2015-10-01,45.970001220703125
2015-10-02,46.459999084472656
2015-10-05,47.369998931884766
2015-10-06,49.25
2015-10-07,49.5369987487793
2015-10-08,48.27000045776367
2015-10-09,47.4900016784668
2015-10-12,47.540000915527344
2015-10-13,47.880001068115234
2015-10-14,47.742000579833984
2015-10-15,47.31999969482422
2015-10-16,48.0
2015-10-19,48.45000076293945
2015-10-20,47.9900016784668
2015-10-21,47.93000030517578
2015-10-22,47.5099983215332
2015-10-23,47.90999984741211
2015-10-26,47.810001373291016
2015-10-27,45.43000030517578
2015-10-28,47.209999084472656
2015-10-29,47.7400016784668
2015-10-30,47.7400016784668
2015-11-02,47.5099983215332
2015-11-03,47.599998474121094
2015-11-04,48.939998626708984
2015-11-05,47.9900016784668
2015-11-06,47.34000015258789
2015-11-09,47.34000015258789
2015-11-10,47.7400016784668
2015-11-11,48.70000076293945
2015-11-12,47.18000030517578
2015-11-13,47.18000030517578
2015-11-16,47.18000030517578
2015-11-17,47.18000030517578
2015-11-18,47.18000030517578
2015-11-19,47.27899932861328
2015-11-20,47.236000061035156
2015-11-23,46.82400131225586
2015-11-24,46.68000030517578
2015-11-25,47.130001068115234
2015-11-27,47.130001068115234
2015-11-30,47.220001220703125
2015-12-01,47.099998474121094
2015-12-02,46.757999420166016
2015-12-03,46.61000061035156
2015-12-04,46.61000061035156
2015-12-07,45.91999816894531
2015-12-08,46.31999969482422
2015-12-09,46.05400085449219
2015-12-10,45.99100112915039
2015-12-11,45.77000045776367
2015-12-14,45.77000045776367
2015-12-15,45.77000045776367
2015-12-16,45.77199935913086
2015-12-17,45.77199935913086
2015-12-18,45.439998626708984
2015-12-21,45.90599822998047
2015-12-22,45.869998931884766
2015-12-23,46.50899887084961
2015-12-24,46.50899887084961
2015-12-28,46.50899887084961
2015-12-29,46.54499816894531
2015-12-30,46.47999954223633
2015-12-31,46.4900016784668
2016-01-04,46.2760009765625
2016-01-05,46.290000915527344
2016-01-06,46.279998779296875
2016-01-07,45.95000076293945
2016-01-08,45.92599868774414
2016-01-11,45.650001525878906
2016-01-12,45.689998626708984
2016-01-13,45.119998931884766
2016-01-14,45.209999084472656
2016-01-15,45.0
2016-01-19,44.84000015258789
2016-01-20,43.54100036621094
2016-01-21,45.76499938964844
2016-01-22,46.11000061035156
2016-01-25,46.61000061035156
2016-01-26,43.540000915527344
2016-01-27,45.22999954223633
2016-01-28,45.154998779296875
2016-01-29,45.154998779296875
2016-02-01,45.95000076293945
2016-02-02,45.86899948120117
2016-02-03,45.95000076293945
2016-02-04,45.744998931884766
2016-02-05,45.98500061035156
2016-02-08,43.72999954223633
2016-02-09,45.0
2016-02-10,45.42499923706055
2016-02-11,45.42499923706055
2016-02-12,45.02000045776367
2016-02-16,45.196998596191406
2016-02-17,45.196998596191406
2016-02-18,46.08000183105469
2016-02-19,46.25
2016-02-22,46.02299880981445
2016-02-23,46.400001525878906
2016-02-24,46.400001525878906
2016-02-25,46.400001525878906
2016-02-26,46.20000076293945
2016-02-29,46.720001220703125
2016-03-01,46.74399948120117
2016-03-02,46.900001525878906
2016-03-03,46.87099838256836
2016-03-04,47.0
2016-03-07,47.58000183105469
2016-03-08,47.08000183105469
2016-03-09,47.525001525878906
2016-03-10,47.525001525878906
2016-03-11,47.41999816894531
2016-03-14,47.41999816894531
2016-03-15,47.57500076293945
2016-03-16,47.599998474121094
2016-03-17,47.709999084472656
2016-03-18,47.709999084472656
2016-03-21,48.25
2016-03-22,47.79999923706055
2016-03-23,47.70000076293945
2016-03-24,47.70000076293945
2016-03-28,47.707000732421875
2016-03-29,47.779998779296875
2016-03-30,48.08399963378906
2016-03-31,48.11000061035156
2016-04-01,47.93000030517578
2016-04-04,47.61000061035156
2016-04-05,47.393001556396484
2016-04-06,47.0
2016-04-07,47.0
2016-04-08,48.220001220703125
2016-04-11,47.79999923706055
2016-04-12,47.79999923706055
2016-04-13,48.310001373291016
2016-04-14,48.14099884033203
2016-04-15,48.5099983215332
2016-04-18,48.02799987792969
2016-04-19,48.801998138427734
2016-04-20,49.0
2016-04-21,49.0
2016-04-22,49.0
2016-04-25,49.0
2016-04-26,49.0
2016-04-27,49.0
2016-04-28,48.970001220703125
2016-04-29,49.150001525878906
2016-05-02,49.040000915527344
2016-05-03,48.93000030517578
2016-05-04,48.77000045776367
2016-05-05,48.979000091552734
2016-05-06,48.86000061035156
2016-05-09,48.770999908447266
2016-05-10,48.599998474121094
2016-05-11,48.90999984741211
2016-05-12,48.36000061035156
2016-05-13,48.505001068115234
2016-05-16,48.505001068115234
2016-05-17,48.5369987487793
2016-05-18,48.68000030517578
2016-05-19,48.766998291015625
2016-05-20,48.867000579833984
2016-05-23,48.72800064086914
2016-05-24,48.79600143432617
2016-05-25,48.900001525878906
2016-05-26,48.847999572753906
2016-05-27,50.72999954223633
2016-05-31,48.849998474121094
2016-06-01,49.04999923706055
2016-06-02,48.900001525878906
2016-06-03,49.54999923706055
2016-06-06,49.29999923706055
2016-06-07,49.75
2016-06-08,49.4010009765625
2016-06-09,49.88999938964844
2016-06-10,49.88999938964844
2016-06-13,49.54999923706055
2016-06-14,49.349998474121094
2016-06-15,49.349998474121094
2016-06-16,49.349998474121094
2016-06-17,49.58000183105469
2016-06-20,49.779998779296875
2016-06-21,49.349998474121094
2016-06-22,49.470001220703125
2016-06-23,49.20000076293945
2016-06-24,49.36000061035156
2016-06-27,49.209999084472656
2016-06-28,49.1879997253418
2016-06-29,49.52000045776367
2016-06-30,50.064998626708984
2016-07-01,50.27000045776367
2016-07-05,47.79999923706055
2016-07-06,47.79999923706055
2016-07-07,50.54999923706055
2016-07-08,50.2599983215332
2016-07-11,49.900001525878906
2016-07-12,50.349998474121094
2016-07-13,51.82400131225586
2016-07-14,50.93000030517578
2016-07-15,50.7400016784668
2016-07-18,50.784000396728516
2016-07-19,50.891998291015625
2016-07-20,50.97999954223633
2016-07-21,50.744998931884766
2016-07-22,50.54999923706055
2016-07-25,50.54999923706055
2016-07-26,50.54999923706055
2016-07-27,50.702999114990234
2016-07-28,50.75
2016-07-29,51.04999923706055
2016-08-01,51.04999923706055
2016-08-02,49.97999954223633
2016-08-03,49.61000061035156
2016-08-04,50.34000015258789
2016-08-05,50.70399856567383
2016-08-08,48.81999969482422
2016-08-09,50.70000076293945
2016-08-10,51.25
2016-08-11,50.88999938964844
2016-08-12,50.986000061035156
2016-08-15,51.16999816894531
2016-08-16,51.069000244140625
2016-08-17,50.77199935913086
2016-08-18,50.9900016784668
2016-08-19,51.459999084472656
2016-08-22,51.0099983215332
2016-08-23,51.25
2016-08-24,51.0890007019043
2016-08-25,51.04999923706055
2016-08-26,51.02899932861328
2016-08-29,50.625
2016-08-30,51.0099983215332
2016-08-31,50.5
2016-09-01,50.5
2016-09-02,50.70000076293945
2016-09-06,50.880001068115234
2016-09-07,50.90999984741211
2016-09-08,50.83000183105469
2016-09-09,51.25
2016-09-12,50.099998474121094
2016-09-13,50.38600158691406
2016-09-14,50.02000045776367
2016-09-15,50.42499923706055
2016-09-16,50.492000579833984
2016-09-19,50.650001525878906
2016-09-20,50.77000045776367
2016-09-21,50.305999755859375
2016-09-22,50.83000183105469
2016-09-23,51.04999923706055
2016-09-26,50.5
2016-09-27,50.470001220703125
2016-09-28,50.939998626708984
2016-09-29,50.52000045776367
2016-09-30,50.470001220703125
2016-10-03,50.8849983215332
2016-10-04,50.59000015258789
2016-10-05,50.59000015258789
2016-10-06,50.400001525878906
2016-10-07,50.347999572753906
2016-10-10,50.250999450683594
2016-10-11,50.22700119018555
2016-10-12,50.09400177001953
2016-10-13,49.95000076293945
2016-10-14,50.185001373291016
2016-10-17,50.400001525878906
2016-10-18,50.650001525878906
2016-10-19,50.380001068115234
2016-10-20,50.36000061035156
2016-10-21,50.426998138427734
2016-10-24,50.43000030517578
2016-10-25,50.720001220703125
2016-10-26,50.59000015258789
2016-10-27,50.209999084472656
2016-10-28,50.20000076293945
2016-10-31,50.33000183105469
2016-11-01,50.13999938964844
2016-11-02,50.06999969482422
2016-11-03,49.6510009765625
2016-11-04,49.525001525878906
2016-11-07,49.5099983215332
2016-11-08,49.849998474121094
2016-11-09,50.22999954223633
2016-11-10,50.09700012207031
2016-11-11,49.779998779296875
2016-11-14,49.66999816894531
2016-11-15,49.470001220703125
2016-11-16,49.709999084472656
2016-11-17,49.779998779296875
2016-11-18,49.439998626708984
2016-11-21,49.59000015258789
2016-11-22,50.08000183105469
2016-11-23,49.849998474121094
2016-11-25,49.78499984741211
2016-11-28,49.65999984741211
2016-11-29,49.599998474121094
2016-11-30,49.650001525878906
2016-12-01,49.4630012512207
2016-12-02,49.33000183105469
2016-12-05,49.59000015258789
2016-12-06,49.5
2016-12-07,49.900001525878906
2016-12-08,50.08000183105469
2016-12-09,50.02000045776367
2016-12-12,50.130001068115234
2016-12-13,50.310001373291016
2016-12-14,50.099998474121094
2016-12-15,50.099998474121094
2016-12-16,50.029998779296875
2016-12-19,50.04499816894531
2016-12-20,50.25
2016-12-21,50.04999923706055
2016-12-22,49.939998626708984
2016-12-23,49.95000076293945
2016-12-27,50.25
2016-12-28,49.84000015258789
2016-12-29,50.14799880981445
2016-12-30,50.02899932861328
2017-01-03,50.150001525878906
2017-01-04,50.310001373291016
2017-01-05,50.36000061035156
2017-01-06,50.43000030517578
2017-01-09,50.249000549316406
2017-01-10,50.255001068115234
2017-01-11,50.31999969482422
2017-01-12,50.36000061035156
2017-01-13,50.18000030517578
2017-01-17,50.380001068115234
2017-01-18,50.2599983215332
2017-01-19,50.209999084472656
2017-01-20,50.29999923706055
2017-01-23,50.119998931884766
2017-01-24,50.49800109863281
2017-01-25,50.77000045776367
2017-01-26,50.5099983215332
2017-01-27,50.54999923706055
2017-01-30,50.262001037597656
2017-01-31,50.316001892089844
2017-02-01,50.45000076293945
2017-02-02,50.52000045776367
2017-02-03,50.75
2017-02-06,50.70000076293945
2017-02-07,50.459999084472656
2017-02-08,50.7400016784668
2017-02-09,50.90999984741211
2017-02-10,51.08000183105469
2017-02-13,51.082000732421875
2017-02-14,51.13999938964844
2017-02-15,51.060001373291016
2017-02-16,51.06999969482422
2017-02-17,51.15999984741211
2017-02-21,51.31999969482422
2017-02-22,51.0099983215332
2017-02-23,50.86000061035156
2017-02-24,51.05099868774414
2017-02-27,51.2400016784668
2017-02-28,50.79999923706055
2017-03-01,51.0
2017-03-02,50.939998626708984
2017-03-03,51.0
2017-03-06,50.95000076293945
2017-03-07,50.84000015258789
2017-03-08,50.72999954223633
2017-03-09,50.52000045776367
2017-03-10,50.630001068115234
2017-03-13,50.65999984741211
2017-03-14,50.45500183105469
2017-03-15,50.470001220703125
2017-03-16,50.81999969482422
2017-03-17,50.81999969482422
2017-03-20,50.75
2017-03-21,50.31999969482422
2017-03-22,50.61000061035156
2017-03-23,50.470001220703125
2017-03-24,50.66999816894531
2017-03-27,50.84000015258789
2017-03-28,50.540000915527344
2017-03-29,50.959999084472656
2017-03-30,50.59000015258789
2017-03-31,50.810001373291016
2017-04-03,50.810001373291016
2017-04-04,50.63999938964844
2017-04-05,50.68000030517578
2017-04-06,50.959999084472656
2017-04-07,50.630001068115234
2017-04-10,50.75899887084961
2017-04-11,50.75
2017-04-12,50.8489990234375
2017-04-13,50.79999923706055
2017-04-17,50.90999984741211
2017-04-18,50.75
2017-04-19,50.75
2017-04-20,50.85300064086914
2017-04-21,50.630001068115234
2017-04-24,50.630001068115234
2017-04-25,50.779998779296875
2017-04-26,51.0
2017-04-27,50.7599983215332
2017-04-28,50.810001373291016
2017-05-01,50.88100051879883
2017-05-02,50.869998931884766
2017-05-03,50.880001068115234
2017-05-04,50.58000183105469
2017-05-05,50.75
2017-05-08,50.81999969482422
2017-05-09,50.59000015258789
2017-05-10,50.66999816894531
2017-05-11,50.63999938964844
2017-05-12,50.650001525878906
2017-05-15,51.0
2017-05-16,51.099998474121094
2017-05-17,50.790000915527344
2017-05-18,50.61199951171875
2017-05-19,50.86000061035156
2017-05-22,50.9900016784668
2017-05-23,51.13999938964844
2017-05-24,51.058998107910156
2017-05-25,51.0
2017-05-26,50.9630012512207
2017-05-30,51.029998779296875
2017-05-31,50.959999084472656
2017-06-01,51.13999938964844
2017-06-02,51.040000915527344
2017-06-05,51.15999984741211
2017-06-06,51.0989990234375
2017-06-07,51.01499938964844
2017-06-08,50.9900016784668
2017-06-09,50.9640007019043
2017-06-12,51.016998291015625
2017-06-13,51.12799835205078
2017-06-14,51.064998626708984
2017-06-15,50.9640007019043
2017-06-16,50.928001403808594
2017-06-19,51.125
2017-06-20,50.97999954223633
2017-06-21,50.7400016784668
2017-06-22,50.5099983215332
2017-06-23,50.77000045776367
2017-06-26,50.97100067138672
2017-06-27,51.02799987792969
2017-06-28,51.060001373291016
2017-06-29,50.880001068115234
2017-06-30,51.00899887084961
2017-07-03,51.01100158691406
2017-07-05,51.09000015258789
2017-07-06,50.672000885009766
2017-07-07,51.09000015258789
2017-07-10,50.87200164794922
2017-07-11,50.78499984741211
2017-07-12,51.209999084472656
2017-07-13,51.05500030517578
2017-07-14,51.06999969482422
2017-07-17,51.34000015258789
2017-07-18,51.290000915527344
2017-07-19,51.529998779296875
2017-07-20,51.47999954223633
2017-07-21,51.40999984741211
2017-07-24,51.4739990234375
2017-07-25,51.5
2017-07-26,51.29499816894531
2017-07-27,51.459999084472656
2017-07-28,51.41999816894531
2017-07-31,51.3650016784668
2017-08-01,51.400001525878906
2017-08-02,51.45500183105469
2017-08-03,51.32500076293945
2017-08-04,51.400001525878906
2017-08-07,51.35499954223633
2017-08-08,51.369998931884766
2017-08-09,50.930999755859375
2017-08-10,50.797000885009766
2017-08-11,50.58100128173828
2017-08-14,50.77000045776367
2017-08-15,50.707000732421875
2017-08-16,50.63999938964844
2017-08-17,50.630001068115234
2017-08-18,50.54999923706055
2017-08-21,50.57099914550781
2017-08-22,50.53499984741211
2017-08-23,50.61000061035156
2017-08-24,50.72999954223633
2017-08-25,50.650001525878906
2017-08-28,50.83000183105469
2017-08-29,50.779998779296875
2017-08-30,50.7400016784668
2017-08-31,50.9900016784668
2017-09-01,51.220001220703125
2017-09-05,51.16999816894531
2017-09-06,51.23500061035156
2017-09-07,51.18000030517578
2017-09-08,51.41999816894531
2017-09-11,51.47200012207031
2017-09-12,51.560001373291016
2017-09-13,51.689998626708984
2017-09-14,51.470001220703125
2017-09-15,51.5890007019043
2017-09-18,51.529998779296875
2017-09-19,51.31999969482422
2017-09-20,51.47999954223633
2017-09-21,51.236000061035156
2017-09-22,51.04999923706055
2017-09-25,51.040000915527344
2017-09-26,51.402000427246094
2017-09-27,51.577999114990234
2017-09-28,51.310001373291016
2017-09-29,51.22999954223633
2017-10-02,51.30699920654297
2017-10-03,51.47999954223633
2017-10-04,51.119998931884766
2017-10-05,51.26599884033203
2017-10-06,51.22999954223633
2017-10-09,51.18299865722656
2017-10-10,51.2599983215332
2017-10-11,51.25
2017-10-12,51.270999908447266
2017-10-13,51.40999984741211
2017-10-16,51.38999938964844
2017-10-17,51.189998626708984
2017-10-18,51.189998626708984
2017-10-19,51.22999954223633
2017-10-20,51.02000045776367
2017-10-23,50.869998931884766
2017-10-24,50.86000061035156
2017-10-25,50.40999984741211
2017-10-26,50.54999923706055
2017-10-27,50.7599983215332
2017-10-30,50.5099983215332
2017-10-31,50.79999923706055
2017-11-01,50.68000030517578
2017-11-02,50.68000030517578
2017-11-03,50.849998474121094
2017-11-06,50.939998626708984
2017-11-07,51.040000915527344
2017-11-08,50.84000015258789
2017-11-09,50.720001220703125
2017-11-10,50.650001525878906
2017-11-13,50.54999923706055
2017-11-14,50.58000183105469
2017-11-15,50.44200134277344
2017-11-16,50.630001068115234
2017-11-17,50.53099822998047
2017-11-20,50.49599838256836
2017-11-21,50.457000732421875
2017-11-22,50.46200180053711
2017-11-24,50.59000015258789
2017-11-27,50.505001068115234
2017-11-28,50.650001525878906
2017-11-29,50.470001220703125
2017-11-30,50.959999084472656
2017-12-01,51.15999984741211
2017-12-04,51.05400085449219
2017-12-05,50.91999816894531
2017-12-06,50.88399887084961
2017-12-07,50.970001220703125
2017-12-08,51.02399826049805
2017-12-11,51.17399978637695
2017-12-12,51.13199996948242
2017-12-13,51.29999923706055
2017-12-14,51.279998779296875
2017-12-15,51.400001525878906
2017-12-18,51.45399856567383
2017-12-19,51.263999938964844
2017-12-20,51.11000061035156
2017-12-21,50.72600173950195
2017-12-22,50.86000061035156
2017-12-26,51.042999267578125
2017-12-27,51.10300064086914
2017-12-28,51.14899826049805
2017-12-29,51.12799835205078
2018-01-02,51.2599983215332
2018-01-03,51.50299835205078
2018-01-04,51.5
2018-01-05,51.5099983215332
2018-01-08,51.61000061035156
2018-01-09,51.45000076293945
2018-01-10,51.34400177001953
2018-01-11,51.520999908447266
2018-01-12,51.63999938964844
2018-01-16,51.650001525878906
2018-01-17,51.75400161743164
2018-01-18,51.55400085449219
2018-01-19,51.6510009765625
2018-01-22,51.83100128173828
2018-01-23,51.60100173950195
2018-01-24,51.707000732421875
2018-01-25,51.777000427246094
2018-01-26,52.00600051879883
2018-01-29,51.72999954223633
2018-01-30,51.34000015258789
2018-01-31,51.22999954223633
2018-02-01,51.26100158691406
2018-02-02,50.79600143432617
2018-02-05,49.86000061035156
2018-02-06,50.41999816894531
2018-02-07,50.369998931884766
2018-02-08,49.81999969482422
2018-02-09,50.029998779296875
2018-02-12,50.31999969482422
2018-02-13,50.08000183105469
2018-02-14,49.9900016784668
2018-02-15,50.290000915527344
2018-02-16,50.49399948120117
2018-02-20,50.13999938964844
2018-02-21,49.72999954223633
2018-02-22,49.599998474121094
2018-02-23,50.060001373291016
2018-02-26,50.20399856567383
2018-02-27,49.849998474121094
2018-02-28,49.58000183105469
2018-03-01,49.53900146484375
2018-03-02,49.560001373291016
2018-03-05,49.88999938964844
2018-03-06,49.810001373291016
2018-03-07,49.76300048828125
2018-03-08,49.7599983215332
2018-03-09,50.0629997253418
2018-03-12,50.16899871826172
2018-03-13,50.15999984741211
2018-03-14,49.970001220703125
2018-03-15,49.61000061035156
2018-03-16,49.720001220703125
2018-03-19,49.41999816894531
2018-03-20,49.310001373291016
2018-03-21,49.46500015258789
2018-03-22,48.79600143432617
2018-03-23,48.400001525878906
2018-03-26,48.68600082397461
2018-03-27,48.810001373291016
2018-03-28,48.91600036621094
2018-03-29,49.11000061035156
2018-04-02,48.70000076293945
2018-04-03,48.83100128173828
2018-04-04,49.01599884033203
2018-04-05,49.310001373291016
2018-04-06,48.849998474121094
2018-04-09,49.03099822998047
2018-04-10,49.242000579833984
2018-04-11,49.09000015258789
2018-04-12,49.18000030517578
2018-04-13,49.2400016784668
2018-04-16,49.369998931884766
2018-04-17,49.65399932861328
2018-04-18,49.779998779296875
2018-04-19,49.380001068115234
2018-04-20,48.95500183105469
2018-04-23,49.03300094604492
2018-04-24,48.84000015258789
2018-04-25,48.946998596191406
2018-04-26,49.025001525878906
2018-04-27,49.13800048828125
2018-04-30,49.16999816894531
2018-05-01,48.970001220703125
2018-05-02,48.994998931884766
2018-05-03,48.84199905395508
2018-05-04,48.86000061035156
2018-05-07,48.891998291015625
2018-05-08,48.68299865722656
2018-05-09,48.81999969482422
2018-05-10,48.97999954223633
2018-05-11,48.97700119018555
2018-05-14,49.051998138427734
2018-05-15,48.82500076293945
2018-05-16,48.869998931884766
2018-05-17,48.86000061035156
2018-05-18,48.7400016784668
2018-05-21,48.882999420166016
