,BSCQ
2017-01-25,19.110000610351562
2017-01-26,19.131000518798828
2017-01-27,19.1200008392334
2017-01-30,19.170000076293945
2017-01-31,19.184999465942383
2017-02-01,19.094999313354492
2017-02-02,19.1200008392334
2017-02-03,19.1299991607666
2017-02-06,19.219999313354492
2017-02-07,19.260000228881836
2017-02-08,19.290000915527344
2017-02-09,19.25
2017-02-10,19.229999542236328
2017-02-13,19.200000762939453
2017-02-14,19.135000228881836
2017-02-15,19.131999969482422
2017-02-16,19.15999984741211
2017-02-17,19.26799964904785
2017-02-21,19.239999771118164
2017-02-22,19.270000457763672
2017-02-23,19.329999923706055
2017-02-24,19.399999618530273
2017-02-27,19.398000717163086
2017-02-28,19.43000030517578
2017-03-01,19.239999771118164
2017-03-02,19.209999084472656
2017-03-03,19.190000534057617
2017-03-06,19.209999084472656
2017-03-07,19.139999389648438
2017-03-08,18.9950008392334
2017-03-09,18.944000244140625
2017-03-10,18.979999542236328
2017-03-13,18.89900016784668
2017-03-14,18.916000366210938
2017-03-15,19.030000686645508
2017-03-16,19.040000915527344
2017-03-17,19.03499984741211
2017-03-20,19.1200008392334
2017-03-21,19.135000228881836
2017-03-22,19.200000762939453
2017-03-23,19.15999984741211
2017-03-24,19.190000534057617
2017-03-27,19.229999542236328
2017-03-28,19.190000534057617
2017-03-29,19.229999542236328
2017-03-30,19.190000534057617
2017-03-31,19.21299934387207
2017-04-03,19.280000686645508
2017-04-04,19.249000549316406
2017-04-05,19.270000457763672
2017-04-06,19.270000457763672
2017-04-07,19.239999771118164
2017-04-10,19.239999771118164
2017-04-11,19.360000610351562
2017-04-12,19.389999389648438
2017-04-13,19.469999313354492
2017-04-17,19.43000030517578
2017-04-18,19.549999237060547
2017-04-19,19.469999313354492
2017-04-20,19.433000564575195
2017-04-21,19.440000534057617
2017-04-24,19.43000030517578
2017-04-25,19.360000610351562
2017-04-26,19.399999618530273
2017-04-27,19.420000076293945
2017-04-28,19.450000762939453
2017-05-01,19.389999389648438
2017-05-02,19.420000076293945
2017-05-03,19.39699935913086
2017-05-04,19.34000015258789
2017-05-05,19.350000381469727
2017-05-08,19.31999969482422
2017-05-09,19.288999557495117
2017-05-10,19.299999237060547
2017-05-11,19.299999237060547
2017-05-12,19.450000762939453
2017-05-15,19.479999542236328
2017-05-16,19.510000228881836
2017-05-17,19.645999908447266
2017-05-18,19.6200008392334
2017-05-19,19.540000915527344
2017-05-22,19.59000015258789
2017-05-23,19.549999237060547
2017-05-24,19.600000381469727
2017-05-25,19.610000610351562
2017-05-26,19.594999313354492
2017-05-30,19.670000076293945
2017-05-31,19.690000534057617
2017-06-01,19.65999984741211
2017-06-02,19.709999084472656
2017-06-05,19.68600082397461
2017-06-06,19.71299934387207
2017-06-07,19.68000030517578
2017-06-08,19.68000030517578
2017-06-09,19.679000854492188
2017-06-12,19.65999984741211
2017-06-13,19.650999069213867
2017-06-14,19.719999313354492
2017-06-15,19.739999771118164
2017-06-16,19.75
2017-06-19,19.719999313354492
2017-06-20,19.673999786376953
2017-06-21,19.75
2017-06-22,19.780000686645508
2017-06-23,19.770000457763672
2017-06-26,19.790000915527344
2017-06-27,19.71500015258789
2017-06-28,19.729999542236328
2017-06-29,19.68000030517578
2017-06-30,19.635000228881836
2017-07-03,19.540000915527344
2017-07-05,19.559999465942383
2017-07-06,19.479999542236328
2017-07-07,19.4950008392334
2017-07-10,19.559999465942383
2017-07-11,19.56999969482422
2017-07-12,19.649999618530273
2017-07-13,19.62700080871582
2017-07-14,19.655000686645508
2017-07-17,19.68000030517578
2017-07-18,19.75
2017-07-19,19.75
2017-07-20,19.770000457763672
2017-07-21,19.834999084472656
2017-07-24,19.799999237060547
2017-07-25,19.709999084472656
2017-07-26,19.790000915527344
2017-07-27,19.760000228881836
2017-07-28,19.770000457763672
2017-07-31,19.790000915527344
2017-08-01,19.809999465942383
2017-08-02,19.780000686645508
2017-08-03,19.809999465942383
2017-08-04,19.739999771118164
2017-08-07,19.743999481201172
2017-08-08,19.670000076293945
2017-08-09,19.709999084472656
2017-08-10,19.729999542236328
2017-08-11,19.770000457763672
2017-08-14,19.729999542236328
2017-08-15,19.700000762939453
2017-08-16,19.75
2017-08-17,19.770000457763672
2017-08-18,19.770000457763672
2017-08-21,19.777000427246094
2017-08-22,19.760000228881836
2017-08-23,19.809999465942383
2017-08-24,19.79599952697754
2017-08-25,19.84000015258789
2017-08-28,19.84000015258789
2017-08-29,19.8799991607666
2017-08-30,19.8700008392334
2017-08-31,19.8700008392334
2017-09-01,19.80500030517578
2017-09-05,19.93000030517578
2017-09-06,19.864999771118164
2017-09-07,19.920000076293945
2017-09-08,19.899999618530273
2017-09-11,19.850000381469727
2017-09-12,19.829999923706055
2017-09-13,19.746000289916992
2017-09-14,19.809999465942383
2017-09-15,19.809999465942383
2017-09-18,19.795000076293945
2017-09-19,19.799999237060547
2017-09-20,19.760000228881836
2017-09-21,19.770000457763672
2017-09-22,19.770000457763672
2017-09-25,19.850000381469727
2017-09-26,19.850000381469727
2017-09-27,19.799999237060547
2017-09-28,19.809999465942383
2017-09-29,19.770000457763672
2017-10-02,19.780000686645508
2017-10-03,19.799999237060547
2017-10-04,19.799999237060547
2017-10-05,19.770000457763672
2017-10-06,19.75
2017-10-09,19.790000915527344
2017-10-10,19.809999465942383
2017-10-11,19.81999969482422
2017-10-12,19.81999969482422
2017-10-13,19.847000122070312
2017-10-16,19.81999969482422
2017-10-17,19.850000381469727
2017-10-18,19.799999237060547
2017-10-19,19.829999923706055
2017-10-20,19.799999237060547
2017-10-23,19.809999465942383
2017-10-24,19.760000228881836
2017-10-25,19.719999313354492
2017-10-26,19.709999084472656
2017-10-27,19.780000686645508
2017-10-30,19.829999923706055
2017-10-31,19.809999465942383
2017-11-01,19.809999465942383
2017-11-02,19.770000457763672
2017-11-03,19.81999969482422
2017-11-06,19.809999465942383
2017-11-07,19.790000915527344
2017-11-08,19.729999542236328
2017-11-09,19.719999313354492
2017-11-10,19.610000610351562
2017-11-13,19.6299991607666
2017-11-14,19.639999389648438
2017-11-15,19.68000030517578
2017-11-16,19.68000030517578
2017-11-17,19.68899917602539
2017-11-20,19.68000030517578
2017-11-21,19.719999313354492
2017-11-22,19.799999237060547
2017-11-24,19.799999237060547
2017-11-27,19.760000228881836
2017-11-28,19.739999771118164
2017-11-29,19.729999542236328
2017-11-30,19.65999984741211
2017-12-01,19.75
2017-12-04,19.683000564575195
2017-12-05,19.729999542236328
2017-12-06,19.770000457763672
2017-12-07,19.739999771118164
2017-12-08,19.73900032043457
2017-12-11,19.739999771118164
2017-12-12,19.739999771118164
2017-12-13,19.757999420166016
2017-12-14,19.788999557495117
2017-12-15,19.759000778198242
2017-12-18,19.7549991607666
2017-12-19,19.670000076293945
2017-12-20,19.649999618530273
2017-12-21,19.65999984741211
2017-12-22,19.68000030517578
2017-12-26,19.68000030517578
2017-12-27,19.760000228881836
2017-12-28,19.68000030517578
2017-12-29,19.700000762939453
2018-01-02,19.639999389648438
2018-01-03,19.670000076293945
2018-01-04,19.652000427246094
2018-01-05,19.6299991607666
2018-01-08,19.65999984741211
2018-01-09,19.56599998474121
2018-01-10,19.540000915527344
2018-01-11,19.600000381469727
2018-01-12,19.570999145507812
2018-01-16,19.58099937438965
2018-01-17,19.540000915527344
2018-01-18,19.459999084472656
2018-01-19,19.43000030517578
2018-01-22,19.420000076293945
2018-01-23,19.43199920654297
2018-01-24,19.450000762939453
2018-01-25,19.520000457763672
2018-01-26,19.5
2018-01-29,19.423999786376953
2018-01-30,19.406999588012695
2018-01-31,19.40999984741211
2018-02-01,19.34000015258789
2018-02-02,19.219999313354492
2018-02-05,19.290000915527344
2018-02-06,19.200000762939453
2018-02-07,19.170000076293945
2018-02-08,19.149999618530273
2018-02-09,19.079999923706055
2018-02-12,19.082000732421875
2018-02-13,19.082000732421875
2018-02-14,19.0
2018-02-15,19.020000457763672
2018-02-16,19.04800033569336
2018-02-20,19.040000915527344
2018-02-21,18.924999237060547
2018-02-22,18.976999282836914
2018-02-23,19.049999237060547
2018-02-26,19.011999130249023
2018-02-27,19.010000228881836
2018-02-28,18.959999084472656
2018-03-01,19.052000045776367
2018-03-02,18.940000534057617
2018-03-05,18.90999984741211
2018-03-06,18.90999984741211
2018-03-07,18.889999389648438
2018-03-08,18.9689998626709
2018-03-09,18.920000076293945
2018-03-12,18.8799991607666
2018-03-13,18.93400001525879
2018-03-14,18.969999313354492
2018-03-15,18.959999084472656
2018-03-16,18.924999237060547
2018-03-19,18.940000534057617
2018-03-20,18.889999389648438
2018-03-21,18.868999481201172
2018-03-22,18.909000396728516
2018-03-23,18.90999984741211
2018-03-26,18.850000381469727
2018-03-27,18.920000076293945
2018-03-28,18.950000762939453
2018-03-29,19.010000228881836
2018-04-02,19.030000686645508
2018-04-03,18.969999313354492
2018-04-04,18.95199966430664
2018-04-05,18.920000076293945
2018-04-06,19.0
2018-04-09,18.920000076293945
2018-04-10,18.989999771118164
2018-04-11,19.0049991607666
2018-04-12,18.95199966430664
2018-04-13,18.976999282836914
2018-04-16,18.950000762939453
2018-04-17,18.9950008392334
2018-04-18,18.937999725341797
2018-04-19,18.829999923706055
2018-04-20,18.81999969482422
2018-04-23,18.764999389648438
2018-04-24,18.709999084472656
2018-04-25,18.709999084472656
2018-04-26,18.735000610351562
2018-04-27,18.790000915527344
2018-04-30,18.783000946044922
2018-05-01,18.743999481201172
2018-05-02,18.690000534057617
2018-05-03,18.729000091552734
2018-05-04,18.71500015258789
2018-05-07,18.700000762939453
2018-05-08,18.670000076293945
2018-05-09,18.670000076293945
2018-05-10,18.709999084472656
2018-05-11,18.729999542236328
2018-05-14,18.725000381469727
2018-05-15,18.6200008392334
2018-05-16,18.583999633789062
2018-05-17,18.572999954223633
2018-05-18,18.6200008392334
2018-05-21,18.639999389648438
2018-05-22,18.649999618530273
2018-05-23,18.709999084472656
2018-05-24,18.770999908447266
2018-05-25,18.834999084472656
2018-05-29,18.90399932861328
2018-05-30,18.825000762939453
2018-05-31,18.839000701904297
2018-06-01,18.81999969482422
2018-06-04,18.709999084472656
2018-06-05,18.75
2018-06-06,18.6299991607666
2018-06-07,18.71500015258789
2018-06-08,18.759000778198242
2018-06-11,18.69099998474121
2018-06-12,18.690000534057617
2018-06-13,18.673999786376953
2018-06-14,18.729999542236328
2018-06-15,18.71299934387207
2018-06-18,18.760000228881836
2018-06-19,18.739999771118164
2018-06-20,18.719999313354492
2018-06-21,18.709999084472656
2018-06-22,18.684999465942383
2018-06-25,18.700000762939453
2018-06-26,18.65999984741211
2018-06-27,18.760000228881836
2018-06-28,18.739999771118164
2018-06-29,18.709999084472656
2018-07-02,18.725000381469727
2018-07-03,18.732999801635742
2018-07-05,18.7450008392334
2018-07-06,18.799999237060547
2018-07-09,18.75
2018-07-10,18.764999389648438
2018-07-11,18.760000228881836
2018-07-12,18.84000015258789
2018-07-13,18.81999969482422
2018-07-16,18.83300018310547
2018-07-17,18.84000015258789
2018-07-18,18.844999313354492
2018-07-19,18.860000610351562
2018-07-20,18.799999237060547
2018-07-23,18.760000228881836
2018-07-24,18.75
2018-07-25,18.84000015258789
2018-07-26,18.829999923706055
2018-07-27,18.829999923706055
2018-07-30,18.84000015258789
2018-07-31,18.850000381469727
2018-08-01,18.783000946044922
2018-08-02,18.749000549316406
2018-08-03,18.844999313354492
2018-08-06,18.8700008392334
2018-08-07,18.847999572753906
2018-08-08,18.829999923706055
2018-08-09,18.836000442504883
2018-08-10,18.8700008392334
2018-08-13,18.864999771118164
2018-08-14,18.8799991607666
2018-08-15,18.899999618530273
2018-08-16,18.885000228881836
2018-08-17,18.89900016784668
2018-08-20,18.90999984741211
2018-08-21,18.940000534057617
2018-08-22,18.920000076293945
2018-08-23,18.94300079345703
2018-08-24,18.924999237060547
2018-08-27,18.93000030517578
2018-08-28,18.899999618530273
2018-08-29,18.868000030517578
2018-08-30,18.864999771118164
2018-08-31,18.899999618530273
2018-09-04,18.850000381469727
2018-09-05,18.85099983215332
2018-09-06,18.878999710083008
2018-09-07,18.84000015258789
2018-09-10,18.83799934387207
2018-09-11,18.795000076293945
2018-09-12,18.829999923706055
2018-09-13,18.850000381469727
2018-09-14,18.829999923706055
2018-09-17,18.809999465942383
2018-09-18,18.790000915527344
2018-09-19,18.770000457763672
2018-09-20,18.76799964904785
2018-09-21,18.780000686645508
2018-09-24,18.700000762939453
2018-09-25,18.69499969482422
2018-09-26,18.739999771118164
2018-09-27,18.743999481201172
2018-09-28,18.770000457763672
2018-10-01,18.739999771118164
2018-10-02,18.735000610351562
2018-10-03,18.649999618530273
2018-10-04,18.625
2018-10-05,18.530000686645508
2018-10-08,18.554000854492188
2018-10-09,18.579999923706055
2018-10-10,18.549999237060547
2018-10-11,18.6299991607666
2018-10-12,18.639999389648438
2018-10-15,18.59000015258789
2018-10-16,18.62299919128418
2018-10-17,18.56999969482422
2018-10-18,18.559999465942383
2018-10-19,18.53499984741211
2018-10-22,18.489999771118164
2018-10-23,18.520000457763672
2018-10-24,18.524999618530273
2018-10-25,18.540000915527344
2018-10-26,18.56800079345703
2018-10-29,18.52400016784668
2018-10-30,18.50200080871582
2018-10-31,18.445999145507812
2018-11-01,18.469999313354492
2018-11-02,18.420000076293945
2018-11-05,18.472000122070312
2018-11-06,18.469999313354492
2018-11-07,18.476999282836914
2018-11-08,18.479999542236328
2018-11-09,18.48699951171875
2018-11-12,18.474000930786133
2018-11-13,18.510000228881836
2018-11-14,18.476999282836914
2018-11-15,18.479999542236328
2018-11-16,18.458999633789062
2018-11-19,18.43000030517578
2018-11-20,18.420000076293945
2018-11-21,18.420000076293945
2018-11-23,18.43000030517578
2018-11-26,18.440000534057617
2018-11-27,18.43000030517578
2018-11-28,18.43400001525879
2018-11-29,18.3799991607666
2018-11-30,18.43600082397461
2018-12-03,18.475000381469727
2018-12-04,18.489999771118164
2018-12-06,18.514999389648438
2018-12-07,18.520000457763672
2018-12-10,18.52899932861328
2018-12-11,18.53499984741211
2018-12-12,18.530000686645508
2018-12-13,18.56999969482422
2018-12-14,18.545000076293945
2018-12-17,18.584999084472656
2018-12-18,18.6299991607666
2018-12-19,18.6299991607666
2018-12-20,18.565000534057617
2018-12-21,18.530000686645508
2018-12-24,18.459999084472656
2018-12-26,18.434999465942383
2018-12-27,18.437000274658203
2018-12-28,18.5049991607666
2018-12-31,18.604999542236328
2019-01-02,18.610000610351562
2019-01-03,18.704999923706055
2019-01-04,18.600000381469727
2019-01-07,18.614999771118164
2019-01-08,18.594999313354492
2019-01-09,18.690000534057617
2019-01-10,18.665000915527344
2019-01-11,18.759000778198242
2019-01-14,18.708999633789062
2019-01-15,18.69099998474121
2019-01-16,18.78499984741211
2019-01-17,18.809999465942383
2019-01-18,18.795000076293945
2019-01-22,18.799999237060547
2019-01-23,18.815000534057617
2019-01-24,18.834999084472656
2019-01-25,18.850000381469727
2019-01-28,18.8700008392334
2019-01-29,18.90999984741211
2019-01-30,18.989999771118164
2019-01-31,19.075000762939453
2019-02-01,19.03499984741211
2019-02-04,19.024999618530273
2019-02-05,19.059999465942383
2019-02-06,19.079999923706055
2019-02-07,19.09000015258789
2019-02-08,19.110000610351562
2019-02-11,19.110000610351562
2019-02-12,19.090999603271484
2019-02-13,19.05500030517578
2019-02-14,19.097999572753906
2019-02-15,19.1299991607666
2019-02-19,19.100000381469727
2019-02-20,19.077999114990234
2019-02-21,19.049999237060547
2019-02-22,19.082000732421875
2019-02-25,19.0939998626709
2019-02-26,19.149999618530273
2019-02-27,19.09000015258789
2019-02-28,19.05500030517578
2019-03-01,19.049999237060547
2019-03-04,19.1200008392334
2019-03-05,19.111000061035156
2019-03-06,19.149999618530273
2019-03-07,19.190000534057617
2019-03-08,19.18000030517578
2019-03-11,19.184999465942383
2019-03-12,19.229999542236328
2019-03-13,19.260000228881836
2019-03-14,19.25
2019-03-15,19.290000915527344
2019-03-18,19.229999542236328
2019-03-19,19.239999771118164
2019-03-20,19.34000015258789
2019-03-21,19.350000381469727
2019-03-22,19.43199920654297
2019-03-25,19.479999542236328
2019-03-26,19.489999771118164
2019-03-27,19.510000228881836
2019-03-28,19.510000228881836
2019-03-29,19.489999771118164
2019-04-01,19.420000076293945
2019-04-02,19.450000762939453
2019-04-03,19.41900062561035
2019-04-04,19.450000762939453
2019-04-05,19.469999313354492
2019-04-08,19.468000411987305
2019-04-09,19.4950008392334
2019-04-10,19.545000076293945
2019-04-11,19.510000228881836
2019-04-12,19.469999313354492
2019-04-15,19.530000686645508
2019-04-16,19.489999771118164
2019-04-17,19.479999542236328
2019-04-18,19.489999771118164
2019-04-22,19.3799991607666
2019-04-23,19.450000762939453
2019-04-24,19.530000686645508
2019-04-25,19.510000228881836
2019-04-26,19.559999465942383
2019-04-29,19.530000686645508
2019-04-30,19.54599952697754
2019-05-01,19.549999237060547
2019-05-02,19.489999771118164
2019-05-03,19.520000457763672
2019-05-06,19.540000915527344
2019-05-07,19.579999923706055
2019-05-08,19.559999465942383
2019-05-09,19.56999969482422
2019-05-10,19.559999465942383
2019-05-13,19.600000381469727
2019-05-14,19.59000015258789
2019-05-15,19.639999389648438
2019-05-16,19.6299991607666
2019-05-17,19.639999389648438
2019-05-20,19.510000228881836
2019-05-21,19.530000686645508
2019-05-22,19.579999923706055
2019-05-23,19.639999389648438
2019-05-24,19.639999389648438
2019-05-28,19.68000030517578
2019-05-29,19.670000076293945
2019-05-30,19.729999542236328
2019-05-31,19.790000915527344
2019-06-03,19.850000381469727
2019-06-04,19.80500030517578
2019-06-05,19.81999969482422
2019-06-06,19.825000762939453
2019-06-07,19.902000427246094
2019-06-10,19.860000610351562
2019-06-11,19.854999542236328
2019-06-12,19.895000457763672
2019-06-13,19.93000030517578
2019-06-14,19.940000534057617
2019-06-17,19.950000762939453
2019-06-18,20.0
2019-06-19,20.100000381469727
2019-06-20,20.190000534057617
2019-06-21,20.14900016784668
2019-06-24,20.139999389648438
2019-06-25,20.1299991607666
2019-06-26,20.030000686645508
2019-06-27,20.139999389648438
2019-06-28,20.170000076293945
2019-07-01,20.18000030517578
2019-07-02,20.239999771118164
2019-07-03,20.280000686645508
2019-07-05,20.18000030517578
2019-07-08,20.149999618530273
2019-07-09,20.114999771118164
2019-07-10,20.125
2019-07-11,20.075000762939453
2019-07-12,20.084999084472656
2019-07-15,20.1299991607666
2019-07-16,20.110000610351562
2019-07-17,20.139999389648438
2019-07-18,20.170000076293945
2019-07-19,20.209999084472656
2019-07-22,20.170000076293945
2019-07-23,20.149999618530273
2019-07-24,20.18000030517578
2019-07-25,20.155000686645508
2019-07-26,20.200000762939453
2019-07-29,20.219999313354492
2019-07-30,20.19700050354004
2019-07-31,20.229999542236328
2019-08-01,20.364999771118164
2019-08-02,20.36400032043457
2019-08-05,20.40999984741211
2019-08-06,20.450000762939453
2019-08-07,20.43000030517578
2019-08-08,20.469999313354492
2019-08-09,20.420000076293945
2019-08-12,20.483999252319336
2019-08-13,20.459999084472656
2019-08-14,20.485000610351562
2019-08-15,20.579999923706055
2019-08-16,20.579999923706055
2019-08-19,20.469999313354492
2019-08-20,20.549999237060547
2019-08-21,20.559999465942383
2019-08-22,20.549999237060547
2019-08-23,20.6299991607666
2019-08-26,20.610000610351562
2019-08-27,20.649999618530273
2019-08-28,20.670000076293945
2019-08-29,20.6299991607666
2019-08-30,20.6200008392334
2019-09-03,20.6299991607666
2019-09-04,20.65999984741211
2019-09-05,20.56999969482422
2019-09-06,20.600000381469727
2019-09-09,20.479999542236328
2019-09-10,20.405000686645508
2019-09-11,20.389999389648438
2019-09-12,20.350000381469727
2019-09-13,20.25
2019-09-16,20.309999465942383
2019-09-17,20.34000015258789
2019-09-18,20.3700008392334
2019-09-19,20.375
2019-09-20,20.459999084472656
2019-09-23,20.434999465942383
2019-09-24,20.47800064086914
2019-09-25,20.406999588012695
2019-09-26,20.424999237060547
2019-09-27,20.450000762939453
2019-09-30,20.44499969482422
2019-10-01,20.485000610351562
2019-10-02,20.514999389648438
2019-10-03,20.610000610351562
2019-10-04,20.649999618530273
2019-10-07,20.56999969482422
2019-10-08,20.600000381469727
2019-10-09,20.579999923706055
2019-10-10,20.479999542236328
2019-10-11,20.440000534057617
2019-10-14,20.475000381469727
2019-10-15,20.450000762939453
2019-10-16,20.469999313354492
2019-10-17,20.476999282836914
2019-10-18,20.510000228881836
2019-10-21,20.405000686645508
2019-10-22,20.440000534057617
2019-10-23,20.469999313354492
2019-10-24,20.475000381469727
2019-10-25,20.46500015258789
2019-10-28,20.424999237060547
2019-10-29,20.389999389648438
2019-10-30,20.43000030517578
2019-10-31,20.540000915527344
2019-11-01,20.545000076293945
2019-11-04,20.506000518798828
2019-11-05,20.43000030517578
2019-11-06,20.459999084472656
2019-11-07,20.329999923706055
2019-11-08,20.3799991607666
2019-11-11,20.3799991607666
2019-11-12,20.399999618530273
2019-11-13,20.415000915527344
2019-11-14,20.440000534057617
2019-11-15,20.479999542236328
2019-11-18,20.43000030517578
2019-11-19,20.440000534057617
2019-11-20,20.5
2019-11-21,20.433000564575195
2019-11-22,20.46500015258789
2019-11-25,20.5049991607666
2019-11-26,20.524999618530273
2019-11-27,20.510000228881836
2019-11-29,20.509000778198242
2019-12-02,20.469999313354492
2019-12-03,20.56999969482422
2019-12-04,20.520999908447266
2019-12-05,20.520000457763672
2019-12-06,20.489999771118164
2019-12-09,20.489999771118164
2019-12-10,20.479999542236328
2019-12-11,20.559999465942383
2019-12-12,20.479999542236328
2019-12-13,20.56999969482422
2019-12-16,20.520000457763672
2019-12-17,20.530000686645508
2019-12-18,20.510000228881836
2019-12-19,20.530000686645508
2019-12-20,20.527000427246094
2019-12-23,20.459999084472656
2019-12-24,20.485000610351562
2019-12-26,20.4950008392334
2019-12-27,20.530000686645508
2019-12-30,20.53499984741211
2019-12-31,20.53499984741211
2020-01-02,20.559999465942383
2020-01-03,20.604999542236328
2020-01-06,20.594999313354492
2020-01-07,20.572999954223633
2020-01-08,20.559999465942383
2020-01-09,20.579999923706055
2020-01-10,20.6299991607666
2020-01-13,20.610000610351562
2020-01-14,20.6200008392334
2020-01-15,20.65999984741211
2020-01-16,20.6299991607666
2020-01-17,20.663999557495117
2020-01-21,20.65999984741211
2020-01-22,20.674999237060547
2020-01-23,20.690000534057617
2020-01-24,20.729999542236328
2020-01-27,20.7450008392334
2020-01-28,20.761999130249023
2020-01-29,20.81999969482422
2020-01-30,20.850000381469727
2020-01-31,20.889999389648438
2020-02-03,20.889999389648438
2020-02-04,20.850000381469727
2020-02-05,20.829999923706055
2020-02-06,20.829999923706055
2020-02-07,20.8700008392334
2020-02-10,20.892000198364258
2020-02-11,20.90999984741211
2020-02-12,20.864999771118164
2020-02-13,20.809999465942383
2020-02-14,20.889999389648438
2020-02-18,20.90999984741211
2020-02-19,20.90999984741211
2020-02-20,20.933000564575195
2020-02-21,20.96500015258789
2020-02-24,20.985000610351562
2020-02-25,20.99799919128418
2020-02-26,21.020000457763672
2020-02-27,20.975000381469727
2020-02-28,21.059999465942383
2020-03-02,21.03499984741211
2020-03-03,21.260000228881836
2020-03-04,21.360000610351562
2020-03-05,21.302000045776367
2020-03-06,21.160999298095703
2020-03-09,20.864999771118164
2020-03-10,20.621999740600586
2020-03-11,20.19499969482422
2020-03-12,19.649999618530273
2020-03-13,20.020000457763672
2020-03-16,19.979999542236328
2020-03-17,19.229999542236328
2020-03-18,18.485000610351562
2020-03-19,18.020000457763672
2020-03-20,17.834999084472656
2020-03-23,18.597000122070312
2020-03-24,18.829999923706055
2020-03-25,19.360000610351562
2020-03-26,19.354999542236328
2020-03-27,19.3700008392334
2020-03-30,19.6299991607666
2020-03-31,19.700000762939453
2020-04-01,19.68000030517578
2020-04-02,19.559999465942383
2020-04-03,19.450000762939453
2020-04-06,19.725000381469727
2020-04-07,19.850000381469727
2020-04-08,20.0
2020-04-09,20.49799919128418
2020-04-13,20.700000762939453
2020-04-14,20.799999237060547
2020-04-15,20.864999771118164
2020-04-16,20.774999618530273
2020-04-17,20.674999237060547
2020-04-20,20.55299949645996
2020-04-21,20.450000762939453
2020-04-22,20.579999923706055
2020-04-23,20.610000610351562
2020-04-24,20.618000030517578
2020-04-27,20.565000534057617
2020-04-28,20.6200008392334
2020-04-29,20.679000854492188
2020-04-30,20.6200008392334
2020-05-01,20.68000030517578
2020-05-04,20.610000610351562
2020-05-05,20.700000762939453
2020-05-06,20.6299991607666
2020-05-07,20.719999313354492
2020-05-08,20.700000762939453
2020-05-11,20.641000747680664
2020-05-12,20.746000289916992
2020-05-13,20.731000900268555
2020-05-14,20.760000228881836
2020-05-15,20.78499984741211
2020-05-18,20.850000381469727
2020-05-19,20.899999618530273
2020-05-20,21.003000259399414
2020-05-21,21.05500030517578
2020-05-22,21.059999465942383
2020-05-26,21.083999633789062
2020-05-27,21.13599967956543
2020-05-28,21.13800048828125
2020-05-29,21.239999771118164
2020-06-01,21.270000457763672
2020-06-02,21.316999435424805
2020-06-03,21.31999969482422
2020-06-04,21.32900047302246
2020-06-05,21.415000915527344
2020-06-08,21.459999084472656
2020-06-09,21.415000915527344
2020-06-10,21.48200035095215
2020-06-11,21.360000610351562
2020-06-12,21.375
2020-06-15,21.44499969482422
2020-06-16,21.649999618530273
