,DLTH
2016-03-02,16.6200008392334
2016-03-03,16.690000534057617
2016-03-04,16.84000015258789
2016-03-07,17.25
2016-03-08,17.350000381469727
2016-03-09,17.670000076293945
2016-03-10,17.709999084472656
2016-03-11,18.3700008392334
2016-03-14,18.729999542236328
2016-03-15,18.6299991607666
2016-03-16,19.280000686645508
2016-03-17,19.65999984741211
2016-03-18,19.770000457763672
2016-03-21,20.260000228881836
2016-03-22,19.979999542236328
2016-03-23,19.18000030517578
2016-03-24,19.399999618530273
2016-03-28,19.079999923706055
2016-03-29,19.5
2016-03-30,19.40999984741211
2016-03-31,19.489999771118164
2016-04-01,19.889999389648438
2016-04-04,19.450000762939453
2016-04-05,17.270000457763672
2016-04-06,17.389999389648438
2016-04-07,17.81999969482422
2016-04-08,21.729999542236328
2016-04-11,22.65999984741211
2016-04-12,21.600000381469727
2016-04-13,22.309999465942383
2016-04-14,22.3799991607666
2016-04-15,24.690000534057617
2016-04-18,25.059999465942383
2016-04-19,24.65999984741211
2016-04-20,24.59000015258789
2016-04-21,24.829999923706055
2016-04-22,25.059999465942383
2016-04-25,23.969999313354492
2016-04-26,24.709999084472656
2016-04-27,24.459999084472656
2016-04-28,24.579999923706055
2016-04-29,23.790000915527344
2016-05-02,23.75
2016-05-03,22.079999923706055
2016-05-04,22.329999923706055
2016-05-05,22.0
2016-05-06,22.270000457763672
2016-05-09,23.010000228881836
2016-05-10,22.729999542236328
2016-05-11,22.170000076293945
2016-05-12,22.440000534057617
2016-05-13,22.6200008392334
2016-05-16,22.950000762939453
2016-05-17,22.239999771118164
2016-05-18,22.059999465942383
2016-05-19,22.350000381469727
2016-05-20,23.030000686645508
2016-05-23,23.75
2016-05-24,24.420000076293945
2016-05-25,25.1200008392334
2016-05-26,24.8799991607666
2016-05-27,26.489999771118164
2016-05-31,26.5
2016-06-01,26.559999465942383
2016-06-02,26.5
2016-06-03,26.06999969482422
2016-06-06,26.149999618530273
2016-06-07,25.639999389648438
2016-06-08,25.040000915527344
2016-06-09,24.690000534057617
2016-06-10,24.229999542236328
2016-06-13,24.079999923706055
2016-06-14,23.850000381469727
2016-06-15,23.6200008392334
2016-06-16,24.200000762939453
2016-06-17,24.520000457763672
2016-06-20,25.649999618530273
2016-06-21,24.75
2016-06-22,24.5
2016-06-23,24.0
2016-06-24,23.299999237060547
2016-06-27,22.93000030517578
2016-06-28,23.350000381469727
2016-06-29,24.059999465942383
2016-06-30,24.459999084472656
2016-07-01,23.850000381469727
2016-07-05,23.450000762939453
2016-07-06,24.219999313354492
2016-07-07,24.280000686645508
2016-07-08,24.40999984741211
2016-07-11,24.979999542236328
2016-07-12,24.68000030517578
2016-07-13,24.260000228881836
2016-07-14,24.440000534057617
2016-07-15,24.229999542236328
2016-07-18,25.0
2016-07-19,24.8799991607666
2016-07-20,24.90999984741211
2016-07-21,24.6299991607666
2016-07-22,24.889999389648438
2016-07-25,24.979999542236328
2016-07-26,24.850000381469727
2016-07-27,24.940000534057617
2016-07-28,24.540000915527344
2016-07-29,24.799999237060547
2016-08-01,25.530000686645508
2016-08-02,25.75
2016-08-03,27.149999618530273
2016-08-04,27.719999313354492
2016-08-05,28.440000534057617
2016-08-08,29.200000762939453
2016-08-09,29.209999084472656
2016-08-10,28.549999237060547
2016-08-11,28.3799991607666
2016-08-12,29.010000228881836
2016-08-15,29.010000228881836
2016-08-16,28.68000030517578
2016-08-17,30.020000457763672
2016-08-18,30.860000610351562
2016-08-19,30.610000610351562
2016-08-22,30.25
2016-08-23,30.31999969482422
2016-08-24,29.670000076293945
2016-08-25,29.31999969482422
2016-08-26,29.219999313354492
2016-08-29,29.360000610351562
2016-08-30,30.0
2016-08-31,30.309999465942383
2016-09-01,29.5
2016-09-02,29.639999389648438
2016-09-06,29.469999313354492
2016-09-07,29.579999923706055
2016-09-08,29.15999984741211
2016-09-09,28.309999465942383
2016-09-12,28.25
2016-09-13,27.59000015258789
2016-09-14,28.1299991607666
2016-09-15,28.06999969482422
2016-09-16,28.0
2016-09-19,27.860000610351562
2016-09-20,27.719999313354492
2016-09-21,27.760000228881836
2016-09-22,28.049999237060547
2016-09-23,27.600000381469727
2016-09-26,26.700000762939453
2016-09-27,27.0
2016-09-28,26.81999969482422
2016-09-29,26.579999923706055
2016-09-30,26.510000228881836
2016-10-03,26.420000076293945
2016-10-04,26.719999313354492
2016-10-05,26.84000015258789
2016-10-06,26.93000030517578
2016-10-07,27.670000076293945
2016-10-10,27.1299991607666
2016-10-11,27.200000762939453
2016-10-12,27.59000015258789
2016-10-13,27.399999618530273
2016-10-14,27.020000457763672
2016-10-17,27.6200008392334
2016-10-18,27.610000610351562
2016-10-19,27.399999618530273
2016-10-20,26.739999771118164
2016-10-21,26.5
2016-10-24,26.510000228881836
2016-10-25,26.700000762939453
2016-10-26,26.450000762939453
2016-10-27,26.8700008392334
2016-10-28,26.690000534057617
2016-10-31,27.149999618530273
2016-11-01,27.0
2016-11-02,26.940000534057617
2016-11-03,26.809999465942383
2016-11-04,26.989999771118164
2016-11-07,27.290000915527344
2016-11-08,26.860000610351562
2016-11-09,28.040000915527344
2016-11-10,29.75
2016-11-11,30.3799991607666
2016-11-14,31.940000534057617
2016-11-15,31.719999313354492
2016-11-16,31.549999237060547
2016-11-17,32.779998779296875
2016-11-18,32.25
2016-11-21,32.470001220703125
2016-11-22,33.4900016784668
2016-11-23,33.84000015258789
2016-11-25,35.25
2016-11-28,37.63999938964844
2016-11-29,35.0
2016-11-30,33.5099983215332
2016-12-01,33.529998779296875
2016-12-02,32.880001068115234
2016-12-05,34.060001373291016
2016-12-06,33.91999816894531
2016-12-07,33.95000076293945
2016-12-08,37.040000915527344
2016-12-09,28.549999237060547
2016-12-12,28.799999237060547
2016-12-13,27.559999465942383
2016-12-14,27.850000381469727
2016-12-15,26.93000030517578
2016-12-16,25.010000228881836
2016-12-19,25.350000381469727
2016-12-20,27.200000762939453
2016-12-21,26.65999984741211
2016-12-22,26.360000610351562
2016-12-23,26.1200008392334
2016-12-27,26.170000076293945
2016-12-28,25.530000686645508
2016-12-29,25.450000762939453
2016-12-30,25.399999618530273
2017-01-03,26.190000534057617
2017-01-04,26.770000457763672
2017-01-05,25.84000015258789
2017-01-06,25.90999984741211
2017-01-09,25.790000915527344
2017-01-10,26.5
2017-01-11,25.959999084472656
2017-01-12,25.6200008392334
2017-01-13,25.56999969482422
2017-01-17,25.670000076293945
2017-01-18,25.079999923706055
2017-01-19,24.229999542236328
2017-01-20,24.25
2017-01-23,23.309999465942383
2017-01-24,23.190000534057617
2017-01-25,23.690000534057617
2017-01-26,23.360000610351562
2017-01-27,22.969999313354492
2017-01-30,22.280000686645508
2017-01-31,22.6200008392334
2017-02-01,22.770000457763672
2017-02-02,22.959999084472656
2017-02-03,22.729999542236328
2017-02-06,22.770000457763672
2017-02-07,22.200000762939453
2017-02-08,22.290000915527344
2017-02-09,23.030000686645508
2017-02-10,23.43000030517578
2017-02-13,23.170000076293945
2017-02-14,22.8700008392334
2017-02-15,22.5
2017-02-16,22.229999542236328
2017-02-17,22.100000381469727
2017-02-21,21.510000228881836
2017-02-22,21.149999618530273
2017-02-23,20.110000610351562
2017-02-24,21.510000228881836
2017-02-27,21.209999084472656
2017-02-28,21.09000015258789
2017-03-01,21.049999237060547
2017-03-02,20.299999237060547
2017-03-03,19.6299991607666
2017-03-06,19.09000015258789
2017-03-07,18.780000686645508
2017-03-08,19.040000915527344
2017-03-09,18.760000228881836
2017-03-10,18.829999923706055
2017-03-13,18.959999084472656
2017-03-14,18.739999771118164
2017-03-15,19.200000762939453
2017-03-16,18.43000030517578
2017-03-17,18.850000381469727
2017-03-20,19.299999237060547
2017-03-21,19.260000228881836
2017-03-22,22.020000457763672
2017-03-23,22.3700008392334
2017-03-24,22.760000228881836
2017-03-27,21.6200008392334
2017-03-28,21.579999923706055
2017-03-29,21.889999389648438
2017-03-30,21.59000015258789
2017-03-31,21.290000915527344
2017-04-03,20.850000381469727
2017-04-04,20.700000762939453
2017-04-05,20.479999542236328
2017-04-06,20.959999084472656
2017-04-07,20.56999969482422
2017-04-10,20.6299991607666
2017-04-11,21.149999618530273
2017-04-12,20.989999771118164
2017-04-13,20.6200008392334
2017-04-17,20.229999542236328
2017-04-18,20.200000762939453
2017-04-19,20.329999923706055
2017-04-20,20.459999084472656
2017-04-21,20.829999923706055
2017-04-24,20.84000015258789
2017-04-25,21.510000228881836
2017-04-26,21.850000381469727
2017-04-27,22.600000381469727
2017-04-28,22.149999618530273
2017-05-01,21.559999465942383
2017-05-02,21.350000381469727
2017-05-03,20.899999618530273
2017-05-04,20.829999923706055
2017-05-05,21.1299991607666
2017-05-08,21.6299991607666
2017-05-09,21.8700008392334
2017-05-10,21.8799991607666
2017-05-11,21.229999542236328
2017-05-12,21.170000076293945
2017-05-15,21.600000381469727
2017-05-16,21.389999389648438
2017-05-17,20.8799991607666
2017-05-18,20.639999389648438
2017-05-19,20.219999313354492
2017-05-22,21.190000534057617
2017-05-23,20.530000686645508
2017-05-24,19.690000534057617
2017-05-25,19.3700008392334
2017-05-26,19.790000915527344
2017-05-30,19.540000915527344
2017-05-31,19.520000457763672
2017-06-01,20.1299991607666
2017-06-02,19.959999084472656
2017-06-05,20.6299991607666
2017-06-06,20.56999969482422
2017-06-07,16.75
2017-06-08,17.079999923706055
2017-06-09,16.600000381469727
2017-06-12,16.90999984741211
2017-06-13,17.290000915527344
2017-06-14,17.610000610351562
2017-06-15,17.100000381469727
2017-06-16,17.209999084472656
2017-06-19,17.399999618530273
2017-06-20,17.450000762939453
2017-06-21,16.43000030517578
2017-06-22,16.760000228881836
2017-06-23,17.059999465942383
2017-06-26,17.239999771118164
2017-06-27,17.809999465942383
2017-06-28,17.8700008392334
2017-06-29,18.09000015258789
2017-06-30,18.209999084472656
2017-07-03,18.25
2017-07-05,18.040000915527344
2017-07-06,17.530000686645508
2017-07-07,17.979999542236328
2017-07-10,17.700000762939453
2017-07-11,17.780000686645508
2017-07-12,18.030000686645508
2017-07-13,18.969999313354492
2017-07-14,19.010000228881836
2017-07-17,18.969999313354492
2017-07-18,18.8700008392334
2017-07-19,19.06999969482422
2017-07-20,19.1299991607666
2017-07-21,19.479999542236328
2017-07-24,19.440000534057617
2017-07-25,19.5
2017-07-26,19.610000610351562
2017-07-27,19.770000457763672
2017-07-28,19.559999465942383
2017-07-31,19.3799991607666
2017-08-01,19.329999923706055
2017-08-02,19.34000015258789
2017-08-03,19.229999542236328
2017-08-04,19.399999618530273
2017-08-07,19.440000534057617
2017-08-08,19.219999313354492
2017-08-09,19.09000015258789
2017-08-10,18.889999389648438
2017-08-11,19.010000228881836
2017-08-14,18.950000762939453
2017-08-15,18.760000228881836
2017-08-16,19.079999923706055
2017-08-17,18.959999084472656
2017-08-18,19.219999313354492
2017-08-21,19.25
2017-08-22,20.510000228881836
2017-08-23,20.020000457763672
2017-08-24,20.139999389648438
2017-08-25,20.56999969482422
2017-08-28,20.40999984741211
2017-08-29,19.639999389648438
2017-08-30,19.68000030517578
2017-08-31,19.59000015258789
2017-09-01,19.969999313354492
2017-09-05,19.75
2017-09-06,20.059999465942383
2017-09-07,19.5
2017-09-08,19.299999237060547
2017-09-11,19.190000534057617
2017-09-12,19.290000915527344
2017-09-13,19.424999237060547
2017-09-14,19.219999313354492
2017-09-15,19.399999618530273
2017-09-18,19.459999084472656
2017-09-19,19.360000610351562
2017-09-20,19.389999389648438
2017-09-21,19.770000457763672
2017-09-22,19.6200008392334
2017-09-25,19.709999084472656
2017-09-26,20.3799991607666
2017-09-27,20.309999465942383
2017-09-28,20.239999771118164
2017-09-29,20.290000915527344
2017-10-02,20.610000610351562
2017-10-03,20.649999618530273
2017-10-04,20.325000762939453
2017-10-05,20.649999618530273
2017-10-06,20.5
2017-10-09,20.34000015258789
2017-10-10,20.329999923706055
2017-10-11,19.889999389648438
2017-10-12,19.579999923706055
2017-10-13,18.959999084472656
2017-10-16,19.219999313354492
2017-10-17,19.280000686645508
2017-10-18,19.079999923706055
2017-10-19,19.56999969482422
2017-10-20,19.93000030517578
2017-10-23,20.350000381469727
2017-10-24,20.260000228881836
2017-10-25,20.25
2017-10-26,20.420000076293945
2017-10-27,20.239999771118164
2017-10-30,20.299999237060547
2017-10-31,20.65999984741211
2017-11-01,19.639999389648438
2017-11-02,18.350000381469727
2017-11-03,18.0
2017-11-06,17.920000076293945
2017-11-07,17.479999542236328
2017-11-08,16.950000762939453
2017-11-09,17.68000030517578
2017-11-10,17.670000076293945
2017-11-13,17.299999237060547
2017-11-14,17.6200008392334
2017-11-15,17.350000381469727
2017-11-16,17.84000015258789
2017-11-17,18.139999389648438
2017-11-20,18.170000076293945
2017-11-21,18.049999237060547
2017-11-22,18.219999313354492
2017-11-24,18.200000762939453
2017-11-27,18.579999923706055
2017-11-28,19.040000915527344
2017-11-29,19.489999771118164
2017-11-30,18.989999771118164
2017-12-01,18.889999389648438
2017-12-04,18.799999237060547
2017-12-05,18.729999542236328
2017-12-06,19.280000686645508
2017-12-07,16.0049991607666
2017-12-08,16.15999984741211
2017-12-11,16.15999984741211
2017-12-12,15.569999694824219
2017-12-13,15.5
2017-12-14,15.210000038146973
2017-12-15,15.729999542236328
2017-12-18,16.3700008392334
2017-12-19,16.799999237060547
2017-12-20,17.079999923706055
2017-12-21,17.600000381469727
2017-12-22,17.719999313354492
2017-12-26,17.81999969482422
2017-12-27,17.93000030517578
2017-12-28,17.780000686645508
2017-12-29,17.850000381469727
2018-01-02,18.940000534057617
2018-01-03,18.540000915527344
2018-01-04,18.079999923706055
2018-01-05,18.1299991607666
2018-01-08,18.25
2018-01-09,17.950000762939453
2018-01-10,17.989999771118164
2018-01-11,17.8799991607666
2018-01-12,17.81999969482422
2018-01-16,17.440000534057617
2018-01-17,17.510000228881836
2018-01-18,17.510000228881836
2018-01-19,18.280000686645508
2018-01-22,18.59000015258789
2018-01-23,18.309999465942383
2018-01-24,18.239999771118164
2018-01-25,18.399999618530273
2018-01-26,18.68000030517578
2018-01-29,18.739999771118164
2018-01-30,18.100000381469727
2018-01-31,17.610000610351562
2018-02-01,17.09000015258789
2018-02-02,16.829999923706055
2018-02-05,16.520000457763672
2018-02-06,16.56999969482422
2018-02-07,17.079999923706055
2018-02-08,16.940000534057617
2018-02-09,16.860000610351562
2018-02-12,17.200000762939453
2018-02-13,17.399999618530273
2018-02-14,17.90999984741211
2018-02-15,18.18000030517578
2018-02-16,18.010000228881836
2018-02-20,17.450000762939453
2018-02-21,17.5
2018-02-22,17.75
2018-02-23,17.850000381469727
2018-02-26,18.280000686645508
2018-02-27,17.260000228881836
2018-02-28,16.81999969482422
2018-03-01,17.020000457763672
2018-03-02,17.860000610351562
2018-03-05,18.06999969482422
2018-03-06,18.700000762939453
2018-03-07,18.350000381469727
2018-03-08,18.239999771118164
2018-03-09,17.979999542236328
2018-03-12,18.290000915527344
2018-03-13,18.389999389648438
2018-03-14,18.739999771118164
2018-03-15,18.739999771118164
2018-03-16,18.690000534057617
2018-03-19,18.850000381469727
2018-03-20,16.81999969482422
2018-03-21,17.989999771118164
2018-03-22,17.739999771118164
2018-03-23,17.940000534057617
2018-03-26,18.200000762939453
2018-03-27,18.260000228881836
2018-03-28,18.329999923706055
2018-03-29,18.729999542236328
2018-04-02,18.56999969482422
2018-04-03,18.829999923706055
2018-04-04,19.459999084472656
2018-04-05,20.100000381469727
2018-04-06,19.440000534057617
2018-04-09,18.8700008392334
2018-04-10,19.389999389648438
2018-04-11,19.469999313354492
2018-04-12,19.520000457763672
2018-04-13,19.239999771118164
2018-04-16,18.959999084472656
2018-04-17,19.010000228881836
2018-04-18,19.200000762939453
2018-04-19,19.190000534057617
2018-04-20,18.290000915527344
2018-04-23,17.8700008392334
2018-04-24,17.639999389648438
2018-04-25,17.360000610351562
2018-04-26,17.479999542236328
2018-04-27,17.520000457763672
2018-04-30,17.350000381469727
2018-05-01,17.229999542236328
2018-05-02,17.31999969482422
2018-05-03,17.059999465942383
2018-05-04,17.110000610351562
2018-05-07,16.8700008392334
2018-05-08,17.1200008392334
2018-05-09,17.139999389648438
2018-05-10,17.43000030517578
2018-05-11,17.610000610351562
2018-05-14,17.020000457763672
2018-05-15,17.09000015258789
2018-05-16,17.049999237060547
2018-05-17,17.489999771118164
2018-05-18,17.0
2018-05-21,17.239999771118164
2018-05-22,17.100000381469727
2018-05-23,17.15999984741211
2018-05-24,17.34000015258789
2018-05-25,17.799999237060547
2018-05-29,17.184999465942383
2018-05-30,17.260000228881836
2018-05-31,17.34000015258789
2018-06-01,17.940000534057617
2018-06-04,19.1299991607666
2018-06-05,18.709999084472656
2018-06-06,18.0
2018-06-07,17.780000686645508
2018-06-08,18.09000015258789
2018-06-11,18.399999618530273
2018-06-12,19.139999389648438
2018-06-13,19.549999237060547
2018-06-14,20.040000915527344
2018-06-15,20.479999542236328
2018-06-18,21.139999389648438
2018-06-19,21.600000381469727
2018-06-20,22.729999542236328
2018-06-21,22.690000534057617
2018-06-22,22.010000228881836
2018-06-25,21.579999923706055
2018-06-26,22.639999389648438
2018-06-27,22.549999237060547
2018-06-28,23.649999618530273
2018-06-29,23.790000915527344
2018-07-02,24.799999237060547
2018-07-03,24.799999237060547
2018-07-05,24.690000534057617
2018-07-06,24.760000228881836
2018-07-09,24.209999084472656
2018-07-10,24.15999984741211
2018-07-11,24.389999389648438
2018-07-12,24.479999542236328
2018-07-13,24.420000076293945
2018-07-16,24.360000610351562
2018-07-17,24.360000610351562
2018-07-18,24.450000762939453
2018-07-19,24.959999084472656
2018-07-20,25.020000457763672
2018-07-23,25.219999313354492
2018-07-24,24.469999313354492
2018-07-25,24.709999084472656
2018-07-26,24.280000686645508
2018-07-27,23.15999984741211
2018-07-30,23.040000915527344
2018-07-31,23.020000457763672
2018-08-01,22.850000381469727
2018-08-02,23.309999465942383
2018-08-03,23.6299991607666
2018-08-06,23.600000381469727
2018-08-07,23.959999084472656
2018-08-08,24.389999389648438
2018-08-09,24.6299991607666
2018-08-10,25.479999542236328
2018-08-13,25.329999923706055
2018-08-14,26.829999923706055
2018-08-15,26.739999771118164
2018-08-16,27.65999984741211
2018-08-17,28.329999923706055
2018-08-20,29.1299991607666
2018-08-21,29.149999618530273
2018-08-22,28.610000610351562
2018-08-23,28.68000030517578
2018-08-24,28.270000457763672
2018-08-27,27.68000030517578
2018-08-28,28.100000381469727
2018-08-29,28.110000610351562
2018-08-30,28.190000534057617
2018-08-31,28.940000534057617
2018-09-04,30.190000534057617
2018-09-05,34.209999084472656
2018-09-06,32.02000045776367
2018-09-07,33.13999938964844
2018-09-10,32.5
2018-09-11,32.529998779296875
2018-09-12,32.70000076293945
2018-09-13,32.369998931884766
2018-09-14,31.700000762939453
2018-09-17,31.329999923706055
2018-09-18,31.290000915527344
2018-09-19,31.260000228881836
2018-09-20,30.469999313354492
2018-09-21,29.809999465942383
2018-09-24,29.709999084472656
2018-09-25,30.280000686645508
2018-09-26,30.8799991607666
2018-09-27,31.329999923706055
2018-09-28,31.459999084472656
2018-10-01,30.329999923706055
2018-10-02,30.040000915527344
2018-10-03,30.0
2018-10-04,29.690000534057617
2018-10-05,28.93000030517578
2018-10-08,29.020000457763672
2018-10-09,28.170000076293945
2018-10-10,28.1299991607666
2018-10-11,28.06999969482422
2018-10-12,28.940000534057617
2018-10-15,29.049999237060547
2018-10-16,29.690000534057617
2018-10-17,29.579999923706055
2018-10-18,28.75
2018-10-19,28.799999237060547
2018-10-22,30.030000686645508
2018-10-23,29.34000015258789
2018-10-24,28.25
2018-10-25,28.459999084472656
2018-10-26,29.170000076293945
2018-10-29,28.639999389648438
2018-10-30,31.059999465942383
2018-10-31,30.729999542236328
2018-11-01,31.09000015258789
2018-11-02,32.13999938964844
2018-11-05,32.18000030517578
2018-11-06,32.459999084472656
2018-11-07,31.079999923706055
2018-11-08,31.010000228881836
2018-11-09,31.1299991607666
2018-11-12,29.989999771118164
2018-11-13,30.709999084472656
2018-11-14,31.309999465942383
2018-11-15,30.549999237060547
2018-11-16,30.579999923706055
2018-11-19,29.889999389648438
2018-11-20,27.329999923706055
2018-11-21,26.889999389648438
2018-11-23,27.06999969482422
2018-11-26,28.600000381469727
2018-11-27,29.389999389648438
2018-11-28,31.459999084472656
2018-11-29,31.809999465942383
2018-11-30,31.3799991607666
2018-12-03,32.38999938964844
2018-12-04,31.040000915527344
2018-12-06,30.364999771118164
2018-12-07,24.334999084472656
2018-12-10,24.34000015258789
2018-12-11,25.059999465942383
2018-12-12,26.09000015258789
2018-12-13,27.440000534057617
2018-12-14,27.649999618530273
2018-12-17,25.010000228881836
2018-12-18,25.59000015258789
2018-12-19,23.959999084472656
2018-12-20,22.889999389648438
2018-12-21,22.209999084472656
2018-12-24,21.899999618530273
2018-12-26,24.209999084472656
2018-12-27,24.690000534057617
2018-12-28,24.809999465942383
2018-12-31,25.229999542236328
2019-01-02,25.559999465942383
2019-01-03,24.209999084472656
2019-01-04,24.889999389648438
2019-01-07,25.399999618530273
2019-01-08,25.079999923706055
2019-01-09,25.040000915527344
2019-01-10,23.030000686645508
2019-01-11,24.079999923706055
2019-01-14,23.3700008392334
2019-01-15,23.989999771118164
2019-01-16,23.75
2019-01-17,23.670000076293945
2019-01-18,23.65999984741211
2019-01-22,19.969999313354492
2019-01-23,20.389999389648438
2019-01-24,21.93000030517578
2019-01-25,22.6200008392334
2019-01-28,23.030000686645508
2019-01-29,23.0
2019-01-30,22.90999984741211
2019-01-31,23.8799991607666
2019-02-01,23.479999542236328
2019-02-04,23.260000228881836
2019-02-05,24.190000534057617
2019-02-06,23.899999618530273
2019-02-07,23.270000457763672
2019-02-08,24.270000457763672
2019-02-11,25.0
2019-02-12,24.75
2019-02-13,24.520000457763672
2019-02-14,24.760000228881836
2019-02-15,24.90999984741211
2019-02-19,25.549999237060547
2019-02-20,25.93000030517578
2019-02-21,25.209999084472656
2019-02-22,26.149999618530273
2019-02-25,26.559999465942383
2019-02-26,26.440000534057617
2019-02-27,26.649999618530273
2019-02-28,25.399999618530273
2019-03-01,25.020000457763672
2019-03-04,24.469999313354492
2019-03-05,24.200000762939453
2019-03-06,22.1200008392334
2019-03-07,22.489999771118164
2019-03-08,22.440000534057617
2019-03-11,22.649999618530273
2019-03-12,22.520000457763672
2019-03-13,22.75
2019-03-14,22.399999618530273
2019-03-15,22.079999923706055
2019-03-18,21.8799991607666
2019-03-19,22.479999542236328
2019-03-20,22.760000228881836
2019-03-21,22.81999969482422
2019-03-22,22.059999465942383
2019-03-25,22.600000381469727
2019-03-26,23.489999771118164
2019-03-27,23.25
2019-03-28,23.889999389648438
2019-03-29,23.84000015258789
2019-04-01,24.40999984741211
2019-04-02,23.170000076293945
2019-04-03,23.65999984741211
2019-04-04,23.540000915527344
2019-04-05,17.600000381469727
2019-04-08,17.700000762939453
2019-04-09,17.239999771118164
2019-04-10,17.110000610351562
2019-04-11,17.079999923706055
2019-04-12,16.760000228881836
2019-04-15,16.8799991607666
2019-04-16,16.56999969482422
2019-04-17,16.280000686645508
2019-04-18,16.200000762939453
2019-04-22,16.489999771118164
2019-04-23,16.690000534057617
2019-04-24,16.56999969482422
2019-04-25,16.1299991607666
2019-04-26,16.479999542236328
2019-04-29,16.299999237060547
2019-04-30,15.920000076293945
2019-05-01,15.90999984741211
2019-05-02,15.819999694824219
2019-05-03,16.309999465942383
2019-05-06,16.600000381469727
2019-05-07,16.690000534057617
2019-05-08,16.6200008392334
2019-05-09,16.790000915527344
2019-05-10,16.700000762939453
2019-05-13,15.829999923706055
2019-05-14,16.1200008392334
2019-05-15,16.190000534057617
2019-05-16,16.100000381469727
2019-05-17,15.829999923706055
2019-05-20,15.8100004196167
2019-05-21,16.010000228881836
2019-05-22,15.720000267028809
2019-05-23,15.600000381469727
2019-05-24,15.989999771118164
2019-05-28,15.989999771118164
2019-05-29,15.489999771118164
2019-05-30,15.130000114440918
2019-05-31,14.949999809265137
2019-06-03,15.319999694824219
2019-06-04,15.720000267028809
2019-06-05,15.239999771118164
2019-06-06,15.550000190734863
2019-06-07,15.239999771118164
2019-06-10,15.34000015258789
2019-06-11,15.319999694824219
2019-06-12,15.069999694824219
2019-06-13,14.899999618530273
2019-06-14,13.369999885559082
2019-06-17,13.6899995803833
2019-06-18,13.960000038146973
2019-06-19,13.960000038146973
2019-06-20,13.989999771118164
2019-06-21,14.319999694824219
2019-06-24,13.789999961853027
2019-06-25,13.34000015258789
2019-06-26,13.199999809265137
2019-06-27,13.819999694824219
2019-06-28,13.59000015258789
2019-07-01,13.819999694824219
2019-07-02,13.729999542236328
2019-07-03,13.84000015258789
2019-07-05,13.9399995803833
2019-07-08,13.8100004196167
2019-07-09,13.420000076293945
2019-07-10,12.75
2019-07-11,12.819999694824219
2019-07-12,13.640000343322754
2019-07-15,13.640000343322754
2019-07-16,13.640000343322754
2019-07-17,13.260000228881836
2019-07-18,12.789999961853027
2019-07-19,13.029999732971191
2019-07-22,12.529999732971191
2019-07-23,12.729999542236328
2019-07-24,12.8100004196167
2019-07-25,12.369999885559082
2019-07-26,12.460000038146973
2019-07-29,12.539999961853027
2019-07-30,12.0600004196167
2019-07-31,12.149999618530273
2019-08-01,12.130000114440918
2019-08-02,12.260000228881836
2019-08-05,11.569999694824219
2019-08-06,11.6899995803833
2019-08-07,11.619999885559082
2019-08-08,11.489999771118164
2019-08-09,10.989999771118164
2019-08-12,10.100000381469727
2019-08-13,10.210000038146973
2019-08-14,9.9399995803833
2019-08-15,9.859999656677246
2019-08-16,10.039999961853027
2019-08-19,10.170000076293945
2019-08-20,10.079999923706055
2019-08-21,10.010000228881836
2019-08-22,10.100000381469727
2019-08-23,9.380000114440918
2019-08-26,9.270000457763672
2019-08-27,8.859999656677246
