,CLDB
2000-05-18,12.252577781677246
2000-05-19,12.252577781677246
2000-05-22,12.252577781677246
2000-05-23,12.252577781677246
2000-05-24,12.252577781677246
2000-05-25,12.252577781677246
2000-05-26,12.252577781677246
2000-05-30,12.252577781677246
2000-05-31,12.252577781677246
2000-06-01,12.252577781677246
2000-06-02,12.551422119140625
2000-06-05,12.551422119140625
2000-06-06,12.551422119140625
2000-06-07,12.551422119140625
2000-06-08,12.252577781677246
2000-06-09,12.252577781677246
2000-06-12,12.252577781677246
2000-06-13,12.352192878723145
2000-06-14,12.70084285736084
2000-06-15,12.70084285736084
2000-06-16,12.70084285736084
2000-06-19,12.352192878723145
2000-06-20,12.352192878723145
2000-06-21,12.352192878723145
2000-06-22,12.352192878723145
2000-06-23,12.352192878723145
2000-06-26,12.352192878723145
2000-06-27,12.451807022094727
2000-06-28,12.451807022094727
2000-06-29,12.451807022094727
2000-06-30,12.451807022094727
2000-07-03,12.451807022094727
2000-07-05,12.750650405883789
2000-07-06,12.750650405883789
2000-07-07,12.451807022094727
2000-07-10,12.451807022094727
2000-07-11,12.451807022094727
2000-07-12,12.551422119140625
2000-07-13,12.750650405883789
2000-07-14,12.750650405883789
2000-07-17,12.750650405883789
2000-07-18,12.850264549255371
2000-07-19,12.850264549255371
2000-07-20,12.850264549255371
2000-07-21,12.850264549255371
2000-07-24,12.850264549255371
2000-07-25,13.149107933044434
2000-07-26,13.149107933044434
2000-07-27,12.850264549255371
2000-07-28,13.049493789672852
2000-07-31,12.949878692626953
2000-08-01,12.999687194824219
2000-08-02,12.999687194824219
2000-08-03,12.999687194824219
2000-08-04,12.999687194824219
2000-08-07,12.850264549255371
2000-08-08,12.850264549255371
2000-08-09,12.850264549255371
2000-08-10,12.850264549255371
2000-08-11,12.850264549255371
2000-08-14,12.850264549255371
2000-08-15,13.049493789672852
2000-08-16,12.949878692626953
2000-08-17,12.949878692626953
2000-08-18,12.949878692626953
2000-08-21,12.949878692626953
2000-08-22,12.850264549255371
2000-08-23,12.850264549255371
2000-08-24,12.850264549255371
2000-08-25,13.149107933044434
2000-08-28,13.547566413879395
2000-08-29,13.547566413879395
2000-08-30,13.547566413879395
2000-08-31,13.547566413879395
2000-09-01,13.547566413879395
2000-09-05,13.547566413879395
2000-09-06,13.348337173461914
2000-09-07,13.348337173461914
2000-09-08,13.348337173461914
2000-09-11,13.497758865356445
2000-09-12,13.647180557250977
2000-09-13,13.647180557250977
2000-09-14,13.647180557250977
2000-09-15,13.647180557250977
2000-09-18,13.647180557250977
2000-09-19,13.647180557250977
2000-09-20,13.647180557250977
2000-09-21,13.647180557250977
2000-09-22,13.647180557250977
2000-09-25,13.647180557250977
2000-09-26,13.547566413879395
2000-09-27,13.547566413879395
2000-09-28,13.547566413879395
2000-09-29,13.547566413879395
2000-10-02,13.647180557250977
2000-10-03,13.547566413879395
2000-10-04,13.547566413879395
2000-10-05,13.547566413879395
2000-10-06,13.846409797668457
2000-10-09,13.946023941040039
2000-10-10,13.846409797668457
2000-10-11,13.946023941040039
2000-10-12,14.14525318145752
2000-10-13,14.14525318145752
2000-10-16,14.14525318145752
2000-10-17,13.846409797668457
2000-10-18,13.946023941040039
2000-10-19,13.796602249145508
2000-10-20,13.796602249145508
2000-10-23,13.796602249145508
2000-10-24,13.547566413879395
2000-10-25,13.746794700622559
2000-10-26,13.746794700622559
2000-10-27,13.746794700622559
2000-10-30,13.746794700622559
2000-10-31,13.746794700622559
2000-11-01,13.746794700622559
2000-11-02,13.746794700622559
2000-11-03,13.746794700622559
2000-11-06,13.746794700622559
2000-11-07,13.746794700622559
2000-11-08,13.746794700622559
2000-11-09,13.746794700622559
2000-11-10,13.746794700622559
2000-11-13,13.846409797668457
2000-11-14,13.846409797668457
2000-11-15,13.846409797668457
2000-11-16,13.846409797668457
2000-11-17,13.846409797668457
2000-11-20,14.045638084411621
2000-11-21,13.846409797668457
2000-11-22,13.846409797668457
2000-11-24,13.846409797668457
2000-11-27,13.846409797668457
2000-11-28,13.846409797668457
2000-11-29,13.846409797668457
2000-11-30,14.14525318145752
2000-12-01,14.14525318145752
2000-12-04,14.14525318145752
2000-12-05,14.14525318145752
2000-12-06,14.14525318145752
2000-12-07,14.14525318145752
2000-12-08,14.244867324829102
2000-12-11,14.14525318145752
2000-12-12,13.77443790435791
2000-12-13,13.77443790435791
2000-12-14,12.825361251831055
2000-12-15,12.927964210510254
2000-12-18,12.927964210510254
2000-12-19,13.133170127868652
2000-12-20,13.133170127868652
2000-12-21,13.133170127868652
2000-12-22,13.133170127868652
2000-12-26,13.33837604522705
2000-12-27,13.33837604522705
2000-12-28,13.54358196258545
2000-12-29,13.95399284362793
2001-01-02,13.95399284362793
2001-01-03,13.95399284362793
2001-01-04,13.95399284362793
2001-01-05,13.95399284362793
2001-01-08,13.95399284362793
2001-01-09,14.159198760986328
2001-01-10,14.159198760986328
2001-01-11,14.056595802307129
2001-01-12,13.95399284362793
2001-01-16,13.95399284362793
2001-01-17,14.261801719665527
2001-01-18,13.95399284362793
2001-01-19,13.95399284362793
2001-01-22,14.159198760986328
2001-01-23,13.95399284362793
2001-01-24,13.95399284362793
2001-01-25,13.95399284362793
2001-01-26,13.95399284362793
2001-01-29,13.95399284362793
2001-01-30,13.95399284362793
2001-01-31,13.95399284362793
2001-02-01,14.261801719665527
2001-02-02,13.95399284362793
2001-02-05,13.95399284362793
2001-02-06,14.005294799804688
2001-02-07,14.005294799804688
2001-02-08,14.005294799804688
2001-02-09,14.005294799804688
2001-02-12,14.005294799804688
2001-02-13,14.159198760986328
2001-02-14,14.159198760986328
2001-02-15,13.95399284362793
2001-02-16,14.364404678344727
2001-02-20,14.364404678344727
2001-02-21,14.364404678344727
2001-02-22,14.364404678344727
2001-02-23,14.364404678344727
2001-02-26,14.364404678344727
2001-02-27,14.672212600708008
2001-02-28,13.95399284362793
2001-03-01,13.95399284362793
2001-03-02,13.95399284362793
2001-03-05,13.95399284362793
2001-03-06,13.95399284362793
2001-03-07,13.95399284362793
2001-03-08,13.95399284362793
2001-03-09,14.467007637023926
2001-03-12,14.159198760986328
2001-03-13,14.159198760986328
2001-03-14,14.159198760986328
2001-03-15,14.159198760986328
2001-03-16,14.159198760986328
2001-03-19,14.159198760986328
2001-03-20,14.159198760986328
2001-03-21,14.159198760986328
2001-03-22,14.159198760986328
2001-03-23,14.159198760986328
2001-03-26,14.159198760986328
2001-03-27,14.159198760986328
2001-03-28,14.159198760986328
2001-03-29,14.159198760986328
2001-03-30,14.569609642028809
2001-04-02,14.569609642028809
2001-04-03,14.569609642028809
2001-04-04,14.364404678344727
2001-04-05,14.364404678344727
2001-04-06,14.364404678344727
2001-04-09,14.364404678344727
2001-04-10,14.364404678344727
2001-04-11,14.364404678344727
2001-04-12,14.364404678344727
2001-04-16,14.471112251281738
2001-04-17,14.471112251281738
2001-04-18,14.471112251281738
2001-04-19,14.471112251281738
2001-04-20,14.471112251281738
2001-04-23,14.159198760986328
2001-04-24,14.774815559387207
2001-04-25,14.774815559387207
2001-04-26,14.774815559387207
2001-04-27,14.774815559387207
2001-04-30,14.774815559387207
2001-05-01,14.774815559387207
2001-05-02,14.200240135192871
2001-05-03,14.200240135192871
2001-05-04,14.200240135192871
2001-05-07,14.159198760986328
2001-05-08,14.159198760986328
2001-05-09,14.159198760986328
2001-05-10,14.200240135192871
2001-05-11,14.200240135192871
2001-05-14,15.5956392288208
2001-05-15,15.5956392288208
2001-05-16,14.364404678344727
2001-05-17,14.364404678344727
2001-05-18,14.446487426757812
2001-05-21,14.446487426757812
2001-05-22,14.446487426757812
2001-05-23,14.446487426757812
2001-05-24,15.5956392288208
2001-05-25,15.5956392288208
2001-05-29,18.058109283447266
2001-05-30,18.058109283447266
2001-05-31,18.058109283447266
2001-06-01,15.5956392288208
2001-06-04,15.5956392288208
2001-06-05,15.5956392288208
2001-06-06,14.774815559387207
2001-06-07,18.058109283447266
2001-06-08,17.852903366088867
2001-06-11,15.086729049682617
2001-06-12,15.086729049682617
2001-06-13,15.086729049682617
2001-06-14,15.086729049682617
2001-06-15,15.086729049682617
2001-06-18,15.086729049682617
2001-06-19,15.086729049682617
2001-06-20,15.086729049682617
2001-06-21,16.211257934570312
2001-06-22,16.211257934570312
2001-06-25,16.211257934570312
2001-06-26,14.774815559387207
2001-06-27,15.18522834777832
2001-06-28,15.18522834777832
2001-06-29,15.18522834777832
2001-07-02,15.18522834777832
2001-07-03,17.64769744873047
2001-07-05,17.64769744873047
2001-07-06,17.64769744873047
2001-07-09,15.18522834777832
2001-07-10,15.18522834777832
2001-07-11,16.41646385192871
2001-07-12,16.41646385192871
2001-07-13,15.18522834777832
2001-07-16,15.5956392288208
2001-07-17,15.5956392288208
2001-07-18,15.5956392288208
2001-07-19,15.18522834777832
2001-07-20,15.18522834777832
2001-07-23,15.18522834777832
2001-07-24,15.18522834777832
2001-07-25,15.18522834777832
2001-07-26,15.18522834777832
2001-07-27,15.18522834777832
2001-07-30,15.497140884399414
2001-07-31,15.497140884399414
2001-08-01,15.497140884399414
2001-08-02,16.211257934570312
2001-08-03,16.211257934570312
2001-08-06,16.211257934570312
2001-08-07,15.8008451461792
2001-08-08,14.85689926147461
2001-08-09,17.44249153137207
2001-08-10,15.5956392288208
2001-08-13,15.5956392288208
2001-08-14,15.5956392288208
2001-08-15,15.5956392288208
2001-08-16,15.5956392288208
2001-08-17,16.621667861938477
2001-08-20,16.621667861938477
2001-08-21,16.621667861938477
2001-08-22,16.621667861938477
2001-08-23,16.621667861938477
2001-08-24,16.00605010986328
2001-08-27,16.00605010986328
2001-08-28,16.00605010986328
2001-08-29,16.162006378173828
2001-08-30,16.162006378173828
2001-08-31,16.162006378173828
2001-09-04,16.162006378173828
2001-09-05,16.162006378173828
2001-09-06,16.162006378173828
2001-09-07,16.41646385192871
2001-09-10,15.18522834777832
2001-09-17,15.18522834777832
2001-09-18,15.18522834777832
2001-09-19,15.18522834777832
2001-09-20,14.774815559387207
2001-09-21,14.774815559387207
2001-09-24,14.774815559387207
2001-09-25,14.774815559387207
2001-09-26,14.980022430419922
2001-09-27,15.5956392288208
2001-09-28,15.5956392288208
2001-10-01,15.5956392288208
2001-10-02,17.237285614013672
2001-10-03,17.237285614013672
2001-10-04,15.291934967041016
2001-10-05,15.291934967041016
2001-10-08,15.291934967041016
2001-10-09,14.980022430419922
2001-10-10,14.980022430419922
2001-10-11,14.980022430419922
2001-10-12,14.980022430419922
2001-10-15,14.980022430419922
2001-10-16,14.980022430419922
2001-10-17,16.826873779296875
2001-10-18,16.41646385192871
2001-10-19,16.41646385192871
2001-10-22,16.41646385192871
2001-10-23,16.728374481201172
2001-10-24,16.728374481201172
2001-10-25,16.728374481201172
2001-10-26,16.728374481201172
2001-10-29,16.728374481201172
2001-10-30,16.728374481201172
2001-10-31,15.18522834777832
2001-11-01,15.18522834777832
2001-11-02,15.390434265136719
2001-11-05,15.390434265136719
2001-11-06,15.390434265136719
2001-11-07,15.390434265136719
2001-11-08,16.41646385192871
2001-11-09,17.237285614013672
2001-11-12,17.237285614013672
2001-11-13,17.237285614013672
2001-11-14,17.237285614013672
2001-11-15,16.211257934570312
2001-11-16,16.211257934570312
2001-11-19,16.211257934570312
2001-11-20,16.41646385192871
2001-11-21,16.41646385192871
2001-11-23,16.41646385192871
2001-11-26,16.41646385192871
2001-11-27,16.41646385192871
2001-11-28,16.00605010986328
2001-11-29,16.00605010986328
2001-11-30,15.431474685668945
2001-12-03,15.431474685668945
2001-12-04,17.64769744873047
2001-12-05,17.64769744873047
2001-12-06,17.64769744873047
2001-12-07,16.41646385192871
2001-12-10,15.5956392288208
2001-12-11,16.37542152404785
2001-12-12,16.376323699951172
2001-12-13,16.376323699951172
2001-12-14,16.376323699951172
2001-12-17,16.376323699951172
2001-12-18,16.376323699951172
2001-12-19,16.90895652770996
2001-12-20,17.331680297851562
2001-12-21,17.754404067993164
2001-12-24,17.754404067993164
2001-12-26,18.177127838134766
2001-12-27,18.177127838134766
2001-12-28,17.754404067993164
2001-12-31,17.754404067993164
2002-01-02,17.754404067993164
2002-01-03,17.754404067993164
2002-01-04,17.754404067993164
2002-01-07,17.754404067993164
2002-01-08,17.754404067993164
2002-01-09,17.96576690673828
2002-01-10,17.96576690673828
2002-01-11,17.754404067993164
2002-01-14,17.331680297851562
2002-01-15,17.331680297851562
2002-01-16,17.331680297851562
2002-01-17,17.96576690673828
2002-01-18,17.331680297851562
2002-01-22,17.331680297851562
2002-01-23,17.331680297851562
2002-01-24,17.331680297851562
2002-01-25,18.177127838134766
2002-01-28,18.177127838134766
2002-01-29,17.96576690673828
2002-01-30,17.96576690673828
2002-01-31,17.754404067993164
2002-02-01,18.177127838134766
2002-02-04,18.54067039489746
2002-02-05,18.075674057006836
2002-02-06,18.075674057006836
2002-02-07,17.754404067993164
2002-02-08,17.627586364746094
2002-02-11,18.498397827148438
2002-02-12,17.543041229248047
2002-02-13,17.754404067993164
2002-02-14,17.754404067993164
2002-02-15,18.430761337280273
2002-02-19,18.498397827148438
2002-02-20,17.585315704345703
2002-02-21,17.585315704345703
2002-02-22,17.585315704345703
2002-02-25,18.430761337280273
2002-02-26,18.430761337280273
2002-02-27,17.585315704345703
2002-02-28,17.585315704345703
2002-03-01,17.585315704345703
2002-03-04,17.585315704345703
2002-03-05,18.430761337280273
2002-03-06,18.430761337280273
2002-03-07,18.430761337280273
2002-03-08,18.430761337280273
2002-03-11,18.430761337280273
2002-03-12,18.430761337280273
2002-03-13,18.430761337280273
2002-03-14,18.388490676879883
2002-03-15,17.754404067993164
2002-03-18,17.754404067993164
2002-03-19,18.811214447021484
2002-03-20,18.811214447021484
2002-03-21,18.811214447021484
2002-03-22,18.811214447021484
2002-03-25,18.811214447021484
2002-03-26,18.303945541381836
2002-03-27,18.388490676879883
2002-03-28,18.388490676879883
2002-04-01,18.388490676879883
2002-04-02,18.811214447021484
2002-04-03,18.388490676879883
2002-04-04,18.5660343170166
2002-04-05,18.5660343170166
2002-04-08,18.5660343170166
2002-04-09,18.5660343170166
2002-04-10,18.684396743774414
2002-04-11,18.811214447021484
2002-04-12,18.599851608276367
2002-04-15,18.599851608276367
2002-04-16,18.599851608276367
2002-04-17,18.599851608276367
2002-04-18,19.02257537841797
2002-04-19,19.233938217163086
2002-04-22,19.233938217163086
2002-04-23,19.233938217163086
2002-04-24,19.868024826049805
2002-04-25,19.868024826049805
2002-04-26,19.233938217163086
2002-04-29,19.233938217163086
2002-04-30,19.233938217163086
2002-05-01,19.233938217163086
2002-05-02,19.02257537841797
2002-05-03,19.02257537841797
2002-05-06,19.02257537841797
2002-05-07,20.290748596191406
2002-05-08,19.44529914855957
2002-05-09,19.44529914855957
2002-05-10,20.30765724182129
2002-05-13,20.713472366333008
2002-05-14,20.713472366333008
2002-05-15,20.713472366333008
2002-05-16,20.290748596191406
2002-05-17,21.068559646606445
2002-05-20,21.068559646606445
2002-05-21,21.068559646606445
2002-05-22,20.290748596191406
2002-05-23,21.136194229125977
2002-05-24,21.136194229125977
2002-05-28,21.136194229125977
2002-05-29,20.50210952758789
2002-05-30,20.50210952758789
2002-05-31,21.313739776611328
2002-06-03,21.313739776611328
2002-06-04,22.658002853393555
2002-06-05,22.658002853393555
2002-06-06,20.798015594482422
2002-06-07,20.798015594482422
2002-06-10,20.840288162231445
2002-06-11,20.840288162231445
2002-06-12,20.840288162231445
2002-06-13,21.81255340576172
2002-06-14,22.193004608154297
2002-06-17,20.967105865478516
2002-06-18,21.981643676757812
2002-06-19,22.6157283782959
2002-06-20,21.770280838012695
2002-06-21,22.404367446899414
2002-06-24,22.193004608154297
2002-06-25,21.093923568725586
2002-06-26,21.093923568725586
2002-06-27,21.093923568725586
2002-06-28,21.093923568725586
2002-07-01,21.516647338867188
2002-07-02,21.55891990661621
2002-07-03,21.093923568725586
2002-07-05,21.093923568725586
2002-07-08,21.178468704223633
2002-07-09,21.55891990661621
2002-07-10,22.404367446899414
2002-07-11,22.404367446899414
2002-07-12,21.178468704223633
2002-07-15,21.178468704223633
2002-07-16,21.178468704223633
2002-07-17,22.404367446899414
2002-07-18,21.178468704223633
2002-07-19,21.55891990661621
2002-07-22,21.55891990661621
2002-07-23,21.389829635620117
2002-07-24,21.178468704223633
2002-07-25,21.178468704223633
2002-07-26,21.178468704223633
2002-07-29,21.178468704223633
2002-07-30,22.23527717590332
2002-07-31,22.23527717590332
2002-08-01,22.193004608154297
2002-08-02,21.981643676757812
2002-08-05,23.249814987182617
2002-08-06,21.981643676757812
2002-08-07,21.981643676757812
2002-08-08,21.136194229125977
2002-08-09,21.136194229125977
2002-08-12,21.136194229125977
2002-08-13,21.347557067871094
2002-08-14,21.347557067871094
2002-08-15,21.347557067871094
2002-08-16,21.347557067871094
2002-08-19,21.347557067871094
2002-08-20,21.981643676757812
2002-08-21,22.827091217041016
2002-08-22,22.294458389282227
2002-08-23,22.294458389282227
2002-08-26,22.294458389282227
2002-08-27,22.294458389282227
2002-08-28,21.981643676757812
2002-08-29,21.981643676757812
2002-08-30,21.981643676757812
2002-09-03,20.967105865478516
2002-09-04,20.967105865478516
2002-09-05,20.967105865478516
2002-09-06,20.967105865478516
2002-09-09,20.924833297729492
2002-09-10,20.924833297729492
2002-09-11,20.924833297729492
2002-09-12,20.924833297729492
2002-09-13,20.924833297729492
2002-09-16,22.193004608154297
2002-09-17,22.193004608154297
2002-09-18,22.193004608154297
