,FEUZ
2015-03-20,32.880001068115234
2015-03-23,33.13999938964844
2015-03-24,33.15999984741211
2015-03-25,33.040000915527344
2015-03-26,32.720001220703125
2015-03-27,32.83700180053711
2015-03-30,32.939998626708984
2015-03-31,32.380001068115234
2015-04-01,32.79999923706055
2015-04-02,33.231998443603516
2015-04-06,33.5099983215332
2015-04-07,33.47999954223633
2015-04-08,33.560001373291016
2015-04-09,33.500999450683594
2015-04-10,33.36000061035156
2015-04-13,33.220001220703125
2015-04-14,33.54999923706055
2015-04-15,33.45500183105469
2015-04-16,33.709999084472656
2015-04-17,32.970001220703125
2015-04-20,33.0099983215332
2015-04-21,33.310001373291016
2015-04-22,33.2599983215332
2015-04-23,33.369998931884766
2015-04-24,33.41999816894531
2015-04-27,33.81999969482422
2015-04-28,33.93000030517578
2015-04-29,33.54999923706055
2015-04-30,33.66999816894531
2015-05-01,33.83100128173828
2015-05-04,34.029998779296875
2015-05-05,33.33000183105469
2015-05-06,33.75
2015-05-07,33.62799835205078
2015-05-08,34.4900016784668
2015-05-11,34.060001373291016
2015-05-12,34.099998474121094
2015-05-13,34.65700149536133
2015-05-14,35.150001525878906
2015-05-15,35.209999084472656
2015-05-18,34.77000045776367
2015-05-19,34.880001068115234
2015-05-20,34.900001525878906
2015-05-21,35.03799819946289
2015-05-22,34.599998474121094
2015-05-26,33.4900016784668
2015-05-27,34.16999816894531
2015-05-28,34.16999816894531
2015-05-29,33.89400100708008
2015-06-01,33.81999969482422
2015-06-02,34.35300064086914
2015-06-03,34.790000915527344
2015-06-04,34.54999923706055
2015-06-05,33.31999969482422
2015-06-08,33.470001220703125
2015-06-09,33.5099983215332
2015-06-10,33.630001068115234
2015-06-11,34.04999923706055
2015-06-12,33.849998474121094
2015-06-15,32.9900016784668
2015-06-16,33.380001068115234
2015-06-17,33.380001068115234
2015-06-18,33.5099983215332
2015-06-19,33.5
2015-06-22,34.34000015258789
2015-06-23,34.5
2015-06-24,33.96900177001953
2015-06-25,33.849998474121094
2015-06-26,33.849998474121094
2015-06-29,32.79999923706055
2015-06-30,32.720001220703125
2015-07-01,32.540000915527344
2015-07-02,32.875999450683594
2015-07-06,31.829999923706055
2015-07-07,31.700000762939453
2015-07-08,31.444000244140625
2015-07-09,32.04999923706055
2015-07-10,33.130001068115234
2015-07-13,33.18000030517578
2015-07-14,33.08000183105469
2015-07-15,33.2400016784668
2015-07-16,33.709999084472656
2015-07-17,33.2400016784668
2015-07-20,33.81399917602539
2015-07-21,33.81399917602539
2015-07-22,33.4900016784668
2015-07-23,33.53499984741211
2015-07-24,33.189998626708984
2015-07-27,32.97999954223633
2015-07-28,33.29999923706055
2015-07-29,33.20500183105469
2015-07-30,32.7599983215332
2015-07-31,33.20000076293945
2015-08-03,33.349998474121094
2015-08-04,33.349998474121094
2015-08-05,33.400001525878906
2015-08-06,33.25
2015-08-07,33.25
2015-08-10,33.63999938964844
2015-08-11,33.63999938964844
2015-08-12,32.63999938964844
2015-08-13,32.939998626708984
2015-08-14,32.650001525878906
2015-08-17,32.5
2015-08-18,32.31999969482422
2015-08-19,32.220001220703125
2015-08-20,31.44099998474121
2015-08-21,30.770000457763672
2015-08-24,30.290000915527344
2015-08-25,30.920000076293945
2015-08-26,30.90999984741211
2015-08-27,31.45199966430664
2015-08-28,31.219999313354492
2015-08-31,31.110000610351562
2015-09-01,30.469999313354492
2015-09-02,30.441999435424805
2015-09-03,30.889999389648438
2015-09-04,30.350000381469727
2015-09-08,30.93000030517578
2015-09-09,31.209999084472656
2015-09-10,31.260000228881836
2015-09-11,31.101999282836914
2015-09-14,30.81800079345703
2015-09-15,30.989999771118164
2015-09-16,31.690000534057617
2015-09-17,31.860000610351562
2015-09-18,31.860000610351562
2015-09-21,31.860000610351562
2015-09-22,29.299999237060547
2015-09-23,29.48200035095215
2015-09-24,29.257999420166016
2015-09-25,29.34000015258789
2015-09-28,29.0
2015-09-29,29.270000457763672
2015-09-30,29.302000045776367
2015-10-01,29.302000045776367
2015-10-02,29.792999267578125
2015-10-05,30.309999465942383
2015-10-06,31.059999465942383
2015-10-07,31.059999465942383
2015-10-08,31.2549991607666
2015-10-09,31.2549991607666
2015-10-12,31.2549991607666
2015-10-13,31.2549991607666
2015-10-14,31.2549991607666
2015-10-15,31.2549991607666
2015-10-16,31.634000778198242
2015-10-19,31.634000778198242
2015-10-20,31.799999237060547
2015-10-21,31.799999237060547
2015-10-22,31.809999465942383
2015-10-23,32.104000091552734
2015-10-26,32.104000091552734
2015-10-27,32.104000091552734
2015-10-28,32.104000091552734
2015-10-29,31.600000381469727
2015-10-30,32.09400177001953
2015-11-02,32.470001220703125
2015-11-03,32.25199890136719
2015-11-04,32.25199890136719
2015-11-05,32.25199890136719
2015-11-06,32.25199890136719
2015-11-09,31.479999542236328
2015-11-10,31.479000091552734
2015-11-11,31.479000091552734
2015-11-12,31.1299991607666
2015-11-13,30.43000030517578
2015-11-16,30.43000030517578
2015-11-17,30.43000030517578
2015-11-18,31.450000762939453
2015-11-19,31.440000534057617
2015-11-20,31.200000762939453
2015-11-23,31.200000762939453
2015-11-24,30.93899917602539
2015-11-25,30.93899917602539
2015-11-27,30.93899917602539
2015-11-30,31.8700008392334
2015-12-01,31.95199966430664
2015-12-02,31.95199966430664
2015-12-03,31.95199966430664
2015-12-04,31.95199966430664
2015-12-07,31.95199966430664
2015-12-08,31.95199966430664
2015-12-09,31.374000549316406
2015-12-10,31.530000686645508
2015-12-11,31.530000686645508
2015-12-14,31.530000686645508
2015-12-15,31.000999450683594
2015-12-16,31.68000030517578
2015-12-17,31.68000030517578
2015-12-18,31.017000198364258
2015-12-21,31.017000198364258
2015-12-22,31.21500015258789
2015-12-23,31.21500015258789
2015-12-24,31.649999618530273
2015-12-28,32.0
2015-12-29,31.920000076293945
2015-12-30,31.84000015258789
2015-12-31,31.440000534057617
2016-01-04,30.760000228881836
2016-01-05,30.82900047302246
2016-01-06,30.82900047302246
2016-01-07,29.826000213623047
2016-01-08,29.826000213623047
2016-01-11,29.66699981689453
2016-01-12,29.959999084472656
2016-01-13,29.520000457763672
2016-01-14,29.520000457763672
2016-01-15,28.427000045776367
2016-01-19,28.83099937438965
2016-01-20,28.059999465942383
2016-01-21,28.375
2016-01-22,28.375
2016-01-25,28.375
2016-01-26,29.46299934387207
2016-01-27,29.1560001373291
2016-01-28,29.1560001373291
2016-01-29,29.589000701904297
2016-02-01,29.826000213623047
2016-02-02,29.43000030517578
2016-02-03,29.43000030517578
2016-02-04,29.360000610351562
2016-02-05,28.969999313354492
2016-02-08,28.969999313354492
2016-02-09,27.948999404907227
2016-02-10,28.100000381469727
2016-02-11,28.100000381469727
2016-02-12,27.82699966430664
2016-02-16,27.82699966430664
2016-02-17,29.219999313354492
2016-02-18,29.219999313354492
2016-02-19,29.219999313354492
2016-02-22,28.969999313354492
2016-02-23,28.969999313354492
2016-02-24,28.969999313354492
2016-02-25,28.969999313354492
2016-02-26,28.969999313354492
2016-02-29,28.969999313354492
2016-03-01,28.969999313354492
2016-03-02,28.969999313354492
2016-03-03,28.969999313354492
2016-03-04,30.030000686645508
2016-03-07,29.986000061035156
2016-03-08,29.93000030517578
2016-03-09,29.93000030517578
2016-03-10,29.742000579833984
2016-03-11,30.573999404907227
2016-03-14,30.573999404907227
2016-03-15,30.573999404907227
2016-03-16,30.729999542236328
2016-03-17,31.0049991607666
2016-03-18,31.0049991607666
2016-03-21,30.729999542236328
2016-03-22,30.850000381469727
2016-03-23,30.766000747680664
2016-03-24,30.496000289916992
2016-03-28,30.530000686645508
2016-03-29,30.929000854492188
2016-03-30,31.270000457763672
2016-03-31,31.594999313354492
2016-04-01,31.290000915527344
2016-04-04,31.43000030517578
2016-04-05,31.43000030517578
2016-04-06,31.131000518798828
2016-04-07,30.5049991607666
2016-04-08,30.98699951171875
2016-04-11,30.98699951171875
2016-04-12,30.98699951171875
2016-04-13,31.350000381469727
2016-04-14,31.64699935913086
2016-04-15,31.649999618530273
2016-04-18,31.649999618530273
2016-04-19,31.81999969482422
2016-04-20,31.996000289916992
2016-04-21,32.01599884033203
2016-04-22,32.01599884033203
2016-04-25,32.01599884033203
2016-04-26,31.65999984741211
2016-04-27,31.899999618530273
2016-04-28,32.0
2016-04-29,31.979999542236328
2016-05-02,32.1619987487793
2016-05-03,31.856000900268555
2016-05-04,31.760000228881836
2016-05-05,31.760000228881836
2016-05-06,31.576000213623047
2016-05-09,31.576000213623047
2016-05-10,31.479999542236328
2016-05-11,31.70800018310547
2016-05-12,31.625
2016-05-13,31.625
2016-05-16,31.18199920654297
2016-05-17,30.922000885009766
2016-05-18,30.922000885009766
2016-05-19,30.922000885009766
2016-05-20,31.211999893188477
2016-05-23,31.149999618530273
2016-05-24,31.360000610351562
2016-05-25,31.74799919128418
2016-05-26,31.74799919128418
2016-05-27,31.684999465942383
2016-05-31,31.940000534057617
2016-06-01,31.940000534057617
2016-06-02,31.861000061035156
2016-06-03,32.220001220703125
2016-06-06,32.34000015258789
2016-06-07,32.560001373291016
2016-06-08,32.75699996948242
2016-06-09,32.75699996948242
2016-06-10,31.260000228881836
2016-06-13,30.889999389648438
2016-06-14,29.856000900268555
2016-06-15,30.187000274658203
2016-06-16,30.270000457763672
2016-06-17,30.729999542236328
2016-06-20,30.729999542236328
2016-06-21,31.332000732421875
2016-06-22,31.06999969482422
2016-06-23,32.029998779296875
2016-06-24,29.100000381469727
2016-06-27,27.809999465942383
2016-06-28,28.395000457763672
2016-06-29,28.850000381469727
2016-06-30,29.56999969482422
2016-07-01,29.709999084472656
2016-07-05,28.8799991607666
2016-07-06,28.639999389648438
2016-07-07,28.639999389648438
2016-07-08,29.104000091552734
2016-07-11,29.81599998474121
2016-07-12,29.920000076293945
2016-07-13,30.152999877929688
2016-07-14,30.466999053955078
2016-07-15,30.149999618530273
2016-07-18,30.44499969482422
2016-07-19,30.44499969482422
2016-07-20,30.472000122070312
2016-07-21,30.472000122070312
2016-07-22,30.34000015258789
2016-07-25,30.34000015258789
2016-07-26,30.34000015258789
2016-07-27,31.059999465942383
2016-07-28,31.145000457763672
2016-07-29,31.145000457763672
2016-08-01,31.3799991607666
2016-08-02,31.09000015258789
2016-08-03,31.09000015258789
2016-08-04,31.020000457763672
2016-08-05,31.301000595092773
2016-08-08,31.47599983215332
2016-08-09,31.47599983215332
2016-08-10,32.279998779296875
2016-08-11,32.25
2016-08-12,32.33000183105469
2016-08-15,32.470001220703125
2016-08-16,32.27000045776367
2016-08-17,32.27000045776367
2016-08-18,32.29999923706055
2016-08-19,32.29999923706055
2016-08-22,32.43000030517578
2016-08-23,32.43000030517578
2016-08-24,32.34000015258789
2016-08-25,32.34000015258789
2016-08-26,32.34000015258789
2016-08-29,32.34000015258789
2016-08-30,32.029998779296875
2016-08-31,32.029998779296875
2016-09-01,32.349998474121094
2016-09-02,32.349998474121094
2016-09-06,32.349998474121094
2016-09-07,32.790000915527344
2016-09-08,32.790000915527344
2016-09-09,32.790000915527344
2016-09-12,32.27000045776367
2016-09-13,31.66699981689453
2016-09-14,31.66699981689453
2016-09-15,32.08300018310547
2016-09-16,31.75
2016-09-19,31.770000457763672
2016-09-20,31.770000457763672
2016-09-21,31.86199951171875
2016-09-22,32.709999084472656
2016-09-23,32.42499923706055
2016-09-26,32.42499923706055
2016-09-27,32.06999969482422
2016-09-28,32.459999084472656
2016-09-29,31.790000915527344
2016-09-30,31.790000915527344
2016-10-03,32.279998779296875
2016-10-04,32.220001220703125
2016-10-05,32.45000076293945
2016-10-06,32.45000076293945
2016-10-07,31.989999771118164
2016-10-10,32.099998474121094
2016-10-11,31.8700008392334
2016-10-12,31.8700008392334
2016-10-13,31.8700008392334
2016-10-14,31.48699951171875
2016-10-17,31.48699951171875
2016-10-18,31.48699951171875
2016-10-19,31.91200065612793
2016-10-20,31.91200065612793
2016-10-21,31.760000228881836
2016-10-24,31.888999938964844
2016-10-25,31.860000610351562
2016-10-26,31.604999542236328
2016-10-27,31.770000457763672
2016-10-28,31.770000457763672
2016-10-31,31.950000762939453
2016-11-01,31.899999618530273
2016-11-02,31.899999618530273
2016-11-03,31.511999130249023
2016-11-04,31.136999130249023
2016-11-07,31.136999130249023
2016-11-08,31.136999130249023
2016-11-09,31.530000686645508
2016-11-10,31.530000686645508
2016-11-11,31.03700065612793
2016-11-14,31.03700065612793
2016-11-15,30.854999542236328
2016-11-16,30.854999542236328
2016-11-17,30.461000442504883
2016-11-18,30.461000442504883
2016-11-21,30.56999969482422
2016-11-22,30.756000518798828
2016-11-23,30.756000518798828
2016-11-25,30.756000518798828
2016-11-28,30.756000518798828
2016-11-29,30.756000518798828
2016-11-30,30.534000396728516
2016-12-01,30.534000396728516
2016-12-02,30.600000381469727
2016-12-05,30.600000381469727
2016-12-06,31.579999923706055
2016-12-07,32.483001708984375
2016-12-08,32.220001220703125
2016-12-09,32.220001220703125
2016-12-12,32.060001373291016
2016-12-13,32.257999420166016
2016-12-14,32.257999420166016
2016-12-15,32.257999420166016
2016-12-16,32.257999420166016
2016-12-19,32.257999420166016
2016-12-20,31.799999237060547
2016-12-21,31.969999313354492
2016-12-22,31.969999313354492
2016-12-23,31.969999313354492
2016-12-27,32.38199996948242
2016-12-28,31.850000381469727
2016-12-29,32.150001525878906
2016-12-30,32.582000732421875
2017-01-03,32.582000732421875
2017-01-04,32.582000732421875
2017-01-05,32.974998474121094
2017-01-06,32.974998474121094
2017-01-09,32.941001892089844
2017-01-10,32.941001892089844
2017-01-11,32.941001892089844
2017-01-12,33.34000015258789
2017-01-13,33.33000183105469
2017-01-17,33.558998107910156
2017-01-18,33.30699920654297
2017-01-19,33.30699920654297
2017-01-20,33.58100128173828
2017-01-23,33.58100128173828
2017-01-24,34.130001068115234
2017-01-25,34.48699951171875
2017-01-26,34.000999450683594
2017-01-27,34.209999084472656
2017-01-30,33.46099853515625
2017-01-31,33.875
2017-02-01,33.86899948120117
2017-02-02,34.099998474121094
2017-02-03,33.9900016784668
2017-02-06,33.59000015258789
2017-02-07,33.529998779296875
2017-02-08,33.65999984741211
2017-02-09,33.65999984741211
2017-02-10,33.720001220703125
2017-02-13,34.10900115966797
2017-02-14,34.10900115966797
2017-02-15,34.220001220703125
2017-02-16,34.270999908447266
2017-02-17,33.79800033569336
2017-02-21,33.959999084472656
2017-02-22,34.053001403808594
2017-02-23,34.053001403808594
2017-02-24,33.470001220703125
2017-02-27,33.637001037597656
2017-02-28,33.51599884033203
2017-03-01,34.305999755859375
2017-03-02,34.305999755859375
2017-03-03,34.099998474121094
2017-03-06,34.099998474121094
2017-03-07,34.16999816894531
2017-03-08,34.16999816894531
2017-03-09,34.43000030517578
2017-03-10,34.5
2017-03-13,34.5
2017-03-14,34.678001403808594
2017-03-15,34.678001403808594
2017-03-16,35.599998474121094
2017-03-17,35.551998138427734
2017-03-20,35.40999984741211
2017-03-21,35.40999984741211
2017-03-22,35.04999923706055
2017-03-23,35.387001037597656
2017-03-24,35.52000045776367
2017-03-27,35.61800003051758
2017-03-28,35.61800003051758
2017-03-29,35.69900131225586
2017-03-30,35.69900131225586
2017-03-31,35.69900131225586
2017-04-03,35.69900131225586
2017-04-04,35.40999984741211
2017-04-05,35.52000045776367
2017-04-06,35.49300003051758
2017-04-07,35.43899917602539
2017-04-10,35.560001373291016
2017-04-11,35.5099983215332
2017-04-12,35.40999984741211
2017-04-13,35.290000915527344
2017-04-17,35.39699935913086
2017-04-18,35.21799850463867
2017-04-19,35.380001068115234
2017-04-20,35.529998779296875
2017-04-21,35.5099983215332
2017-04-24,37.0
2017-04-25,37.56399917602539
2017-04-26,37.404998779296875
2017-04-27,37.310001373291016
2017-04-28,37.38999938964844
2017-05-01,37.617000579833984
2017-05-02,37.75299835205078
2017-05-03,37.72999954223633
2017-05-04,38.52000045776367
2017-05-05,39.13999938964844
2017-05-08,38.34400177001953
2017-05-09,38.18299865722656
2017-05-10,38.26900100708008
2017-05-11,38.26900100708008
2017-05-12,38.560001373291016
2017-05-15,38.93199920654297
2017-05-16,39.31399917602539
2017-05-17,38.56700134277344
2017-05-18,38.154998779296875
2017-05-19,38.96699905395508
2017-05-22,39.31999969482422
2017-05-23,39.31999969482422
2017-05-24,39.15999984741211
2017-05-25,39.50699996948242
2017-05-26,39.5099983215332
2017-05-30,39.332000732421875
2017-05-31,39.332000732421875
2017-06-01,39.70000076293945
2017-06-02,39.970001220703125
2017-06-05,39.90700149536133
2017-06-06,39.849998474121094
2017-06-07,39.75299835205078
2017-06-08,39.66999816894531
2017-06-09,39.779998779296875
2017-06-12,39.15999984741211
2017-06-13,39.560001373291016
2017-06-14,39.59000015258789
2017-06-15,39.034000396728516
2017-06-16,39.034000396728516
2017-06-19,39.56999969482422
2017-06-20,39.33000183105469
2017-06-21,39.5099983215332
2017-06-22,38.86000061035156
2017-06-23,38.999000549316406
2017-06-26,39.0
2017-06-27,39.0099983215332
2017-06-28,39.51499938964844
2017-06-29,38.779998779296875
2017-06-30,38.790000915527344
2017-07-03,38.90999984741211
2017-07-05,38.68000030517578
2017-07-06,39.119998931884766
2017-07-07,38.95399856567383
2017-07-10,39.25
2017-07-11,39.540000915527344
2017-07-12,39.869998931884766
2017-07-13,39.904998779296875
2017-07-14,40.189998626708984
2017-07-17,40.28900146484375
2017-07-18,40.415000915527344
2017-07-19,40.41999816894531
2017-07-20,40.52299880981445
2017-07-21,40.15700149536133
2017-07-24,40.349998474121094
2017-07-25,40.29999923706055
2017-07-26,40.66999816894531
2017-07-27,40.5
2017-07-28,40.43000030517578
2017-07-31,40.65999984741211
2017-08-01,40.939998626708984
2017-08-02,40.91899871826172
2017-08-03,41.069000244140625
2017-08-04,41.13999938964844
2017-08-07,41.20000076293945
2017-08-08,41.06999969482422
2017-08-09,40.85499954223633
2017-08-10,40.4900016784668
2017-08-11,40.44499969482422
2017-08-14,40.78499984741211
2017-08-15,40.7400016784668
2017-08-16,40.909000396728516
2017-08-17,40.779998779296875
2017-08-18,40.625
2017-08-21,40.698001861572266
2017-08-22,40.98699951171875
2017-08-23,40.85599899291992
2017-08-24,40.933998107910156
2017-08-25,41.229000091552734
2017-08-28,41.229000091552734
2017-08-29,40.599998474121094
2017-08-30,40.959999084472656
2017-08-31,41.21500015258789
2017-09-01,41.369998931884766
2017-09-05,41.33000183105469
2017-09-06,41.61000061035156
2017-09-07,41.9900016784668
2017-09-08,41.946998596191406
2017-09-11,42.26100158691406
2017-09-12,42.38999938964844
2017-09-13,42.178001403808594
2017-09-14,42.17900085449219
2017-09-15,42.266998291015625
2017-09-18,42.42399978637695
2017-09-19,42.619998931884766
2017-09-20,42.86000061035156
2017-09-21,42.31999969482422
2017-09-22,42.83000183105469
2017-09-25,42.11000061035156
2017-09-26,42.11000061035156
2017-09-27,42.15299987792969
2017-09-28,42.29999923706055
2017-09-29,42.48899841308594
2017-10-02,42.25
2017-10-03,42.59000015258789
2017-10-04,42.2400016784668
2017-10-05,42.470001220703125
2017-10-06,42.58000183105469
2017-10-09,42.310001373291016
2017-10-10,42.779998779296875
2017-10-11,42.93000030517578
2017-10-12,43.2400016784668
2017-10-13,43.084999084472656
2017-10-16,43.05500030517578
2017-10-17,42.810001373291016
2017-10-18,43.06999969482422
2017-10-19,42.81999969482422
2017-10-20,42.974998474121094
2017-10-23,42.73099899291992
2017-10-24,42.88800048828125
2017-10-25,42.62099838256836
2017-10-26,43.06999969482422
2017-10-27,42.72999954223633
2017-10-30,43.189998626708984
2017-10-31,42.88999938964844
2017-11-01,43.58000183105469
2017-11-02,43.6870002746582
2017-11-03,43.560001373291016
2017-11-06,43.540000915527344
2017-11-07,43.099998474121094
2017-11-08,42.994998931884766
2017-11-09,42.540000915527344
2017-11-10,42.45000076293945
2017-11-13,41.79999923706055
2017-11-14,42.50600051879883
2017-11-15,42.369998931884766
2017-11-16,42.65999984741211
2017-11-17,42.45899963378906
2017-11-20,42.540000915527344
2017-11-21,42.779998779296875
2017-11-22,42.69200134277344
2017-11-24,43.43600082397461
2017-11-27,43.222999572753906
2017-11-28,43.27000045776367
2017-11-29,43.290000915527344
2017-11-30,43.459999084472656
2017-12-01,43.45000076293945
2017-12-04,43.529998779296875
2017-12-05,43.29600143432617
2017-12-06,43.130001068115234
2017-12-07,43.15700149536133
2017-12-08,43.150001525878906
2017-12-11,43.29999923706055
2017-12-12,43.16999816894531
2017-12-13,43.209999084472656
2017-12-14,42.84000015258789
2017-12-15,42.90999984741211
2017-12-18,43.505001068115234
2017-12-19,43.810001373291016
2017-12-20,43.619998931884766
2017-12-21,43.654998779296875
2017-12-22,43.61600112915039
2017-12-26,43.67499923706055
2017-12-27,43.88999938964844
2017-12-28,43.97999954223633
2017-12-29,43.900001525878906
2018-01-02,44.380001068115234
2018-01-03,44.79999923706055
2018-01-04,45.400001525878906
2018-01-05,45.880001068115234
2018-01-08,45.810001373291016
2018-01-09,45.93000030517578
2018-01-10,45.69599914550781
2018-01-11,46.08000183105469
2018-01-12,46.630001068115234
2018-01-16,46.529998779296875
2018-01-17,46.97999954223633
2018-01-18,47.08000183105469
2018-01-19,47.7400016784668
2018-01-22,47.90999984741211
2018-01-23,47.84000015258789
2018-01-24,47.61000061035156
2018-01-25,48.040000915527344
2018-01-26,48.11000061035156
2018-01-29,47.36000061035156
2018-01-30,46.86000061035156
2018-01-31,47.22999954223633
2018-02-01,47.3489990234375
2018-02-02,46.0099983215332
2018-02-05,43.97800064086914
2018-02-06,45.47999954223633
2018-02-07,44.9900016784668
2018-02-08,43.220001220703125
2018-02-09,43.849998474121094
2018-02-12,44.25899887084961
2018-02-13,44.11000061035156
2018-02-14,45.25
2018-02-15,45.2599983215332
2018-02-16,45.65999984741211
2018-02-20,45.279998779296875
2018-02-21,44.90999984741211
2018-02-22,45.13999938964844
2018-02-23,45.45000076293945
2018-02-26,45.650001525878906
2018-02-27,44.90999984741211
2018-02-28,44.56999969482422
2018-03-01,44.034000396728516
2018-03-02,44.060001373291016
2018-03-05,44.15700149536133
2018-03-06,44.75400161743164
2018-03-07,45.0359992980957
2018-03-08,44.90399932861328
2018-03-09,45.290000915527344
2018-03-12,45.150001525878906
2018-03-13,45.119998931884766
2018-03-14,45.290000915527344
2018-03-15,45.369998931884766
2018-03-16,45.22999954223633
2018-03-19,45.15999984741211
2018-03-20,45.209999084472656
2018-03-21,45.40999984741211
2018-03-22,44.43000030517578
2018-03-23,44.150001525878906
2018-03-26,44.939998626708984
2018-03-27,44.41999816894531
2018-03-28,44.400001525878906
2018-03-29,44.95000076293945
2018-04-02,44.40999984741211
2018-04-03,44.61899948120117
2018-04-04,44.470001220703125
2018-04-05,44.84000015258789
2018-04-06,44.7599983215332
2018-04-09,44.959999084472656
2018-04-10,45.43000030517578
2018-04-11,45.31999969482422
2018-04-12,45.63999938964844
2018-04-13,45.470001220703125
2018-04-16,45.599998474121094
2018-04-17,46.16699981689453
2018-04-18,46.59000015258789
2018-04-19,46.189998626708984
2018-04-20,45.93000030517578
2018-04-23,45.869998931884766
2018-04-24,45.553001403808594
2018-04-25,45.12699890136719
2018-04-26,45.5099983215332
2018-04-27,45.7599983215332
2018-04-30,45.290000915527344
2018-05-01,45.06999969482422
2018-05-02,45.61000061035156
2018-05-03,45.65999984741211
2018-05-04,45.75
2018-05-07,45.54999923706055
2018-05-08,45.41999816894531
2018-05-09,45.66999816894531
2018-05-10,45.970001220703125
2018-05-11,46.099998474121094
2018-05-14,46.040000915527344
2018-05-15,45.689998626708984
2018-05-16,45.53499984741211
2018-05-17,45.599998474121094
2018-05-18,45.14799880981445
2018-05-21,45.518001556396484
2018-05-22,45.75
2018-05-23,44.790000915527344
2018-05-24,44.880001068115234
2018-05-25,44.2400016784668
2018-05-29,42.77899932861328
2018-05-30,43.93000030517578
2018-05-31,43.88999938964844
2018-06-01,43.959999084472656
2018-06-04,44.37300109863281
2018-06-05,44.400001525878906
2018-06-06,45.0099983215332
2018-06-07,44.486000061035156
2018-06-08,44.5
2018-06-11,44.93000030517578
2018-06-12,44.57099914550781
2018-06-13,44.80400085449219
2018-06-14,44.53099822998047
2018-06-15,44.40999984741211
2018-06-18,44.11000061035156
2018-06-19,43.60499954223633
2018-06-20,43.5099983215332
2018-06-21,42.540000915527344
2018-06-22,42.560001373291016
2018-06-25,42.029998779296875
2018-06-26,41.88999938964844
2018-06-27,41.47999954223633
2018-06-28,41.310001373291016
2018-06-29,41.779998779296875
2018-07-02,41.43000030517578
2018-07-03,41.59000015258789
2018-07-05,42.2400016784668
2018-07-06,42.75
2018-07-09,42.84000015258789
2018-07-10,43.34000015258789
2018-07-11,42.349998474121094
2018-07-12,42.696998596191406
2018-07-13,42.79199981689453
2018-07-16,42.900001525878906
2018-07-17,43.11000061035156
2018-07-18,43.09000015258789
2018-07-19,42.810001373291016
2018-07-20,43.06999969482422
2018-07-23,42.75400161743164
