,ABCB
1996-01-24,7.970261096954346
1996-01-25,7.970261096954346
1996-01-26,7.970261096954346
1996-01-29,7.835171222686768
1996-01-30,7.902716159820557
1996-01-31,7.902716159820557
1996-02-01,7.970261096954346
1996-02-02,7.970261096954346
1996-02-05,7.700081825256348
1996-02-06,7.835171222686768
1996-02-07,7.700081825256348
1996-02-08,7.700081825256348
1996-02-09,7.700081825256348
1996-02-12,7.700081825256348
1996-02-13,7.767626762390137
1996-02-14,7.970261096954346
1996-02-15,7.970261096954346
1996-02-16,7.835171222686768
1996-02-20,7.835171222686768
1996-02-21,7.835171222686768
1996-02-22,7.835171222686768
1996-02-23,7.835171222686768
1996-02-26,7.970261096954346
1996-02-27,7.970261096954346
1996-02-28,7.970261096954346
1996-02-29,7.835171222686768
1996-03-01,7.700081825256348
1996-03-04,7.700081825256348
1996-03-05,7.835171222686768
1996-03-06,7.835171222686768
1996-03-07,7.835171222686768
1996-03-08,7.632537841796875
1996-03-11,7.632537841796875
1996-03-12,7.564992904663086
1996-03-13,7.564992904663086
1996-03-14,7.564992904663086
1996-03-15,7.632537841796875
1996-03-18,7.564992904663086
1996-03-19,7.767626762390137
1996-03-20,7.700081825256348
1996-03-21,7.632537841796875
1996-03-22,7.564992904663086
1996-03-25,7.564992904663086
1996-03-26,7.564992904663086
1996-03-27,7.564992904663086
1996-03-28,7.767626762390137
1996-03-29,7.564992904663086
1996-04-01,7.835171222686768
1996-04-02,7.835171222686768
1996-04-03,7.835171222686768
1996-04-04,7.835171222686768
1996-04-08,7.700081825256348
1996-04-09,7.700081825256348
1996-04-10,8.10534954071045
1996-04-11,8.10534954071045
1996-04-12,7.970261096954346
1996-04-15,7.835171222686768
1996-04-16,7.970261096954346
1996-04-17,8.172893524169922
1996-04-18,8.10534954071045
1996-04-19,7.835171222686768
1996-04-22,7.835171222686768
1996-04-23,7.835171222686768
1996-04-24,7.835171222686768
1996-04-25,7.835171222686768
1996-04-26,7.835171222686768
1996-04-29,8.172893524169922
1996-04-30,7.835171222686768
1996-05-01,8.240439414978027
1996-05-02,8.240439414978027
1996-05-03,8.240439414978027
1996-05-06,7.835171222686768
1996-05-07,7.835171222686768
1996-05-08,8.307984352111816
1996-05-09,7.835171222686768
1996-05-10,8.375528335571289
1996-05-13,8.375528335571289
1996-05-14,7.970261096954346
1996-05-15,8.03780460357666
1996-05-16,8.375528335571289
1996-05-17,7.970261096954346
1996-05-20,7.970261096954346
1996-05-21,7.970261096954346
1996-05-22,8.375528335571289
1996-05-23,8.240439414978027
1996-05-24,8.375528335571289
1996-05-28,8.307984352111816
1996-05-29,8.375528335571289
1996-05-30,8.172893524169922
1996-05-31,8.51061725616455
1996-06-03,8.443073272705078
1996-06-04,9.050973892211914
1996-06-05,9.591330528259277
1996-06-06,9.861509323120117
1996-06-07,9.726420402526855
1996-06-10,9.861509323120117
1996-06-11,9.861509323120117
1996-06-12,9.996598243713379
1996-06-13,9.996598243713379
1996-06-14,10.13168716430664
1996-06-17,9.861509323120117
1996-06-18,9.996598243713379
1996-06-19,9.726420402526855
1996-06-20,9.861509323120117
1996-06-21,9.861509323120117
1996-06-24,10.13168716430664
1996-06-25,9.726420402526855
1996-06-26,9.726420402526855
1996-06-27,9.726420402526855
1996-06-28,9.996598243713379
1996-07-01,10.13168716430664
1996-07-02,9.996598243713379
1996-07-03,9.861509323120117
1996-07-05,9.861509323120117
1996-07-08,9.861509323120117
1996-07-09,9.861509323120117
1996-07-10,10.064143180847168
1996-07-11,10.064143180847168
1996-07-12,10.40186595916748
1996-07-15,10.40186595916748
1996-07-16,10.266776084899902
1996-07-17,10.266776084899902
1996-07-18,10.266776084899902
1996-07-19,10.19923210144043
1996-07-22,9.996598243713379
1996-07-23,10.266776084899902
1996-07-24,9.726420402526855
1996-07-25,9.861509323120117
1996-07-26,9.861509323120117
1996-07-29,9.996598243713379
1996-07-30,10.266776084899902
1996-07-31,9.996598243713379
1996-08-01,9.861509323120117
1996-08-02,10.266776084899902
1996-08-05,10.266776084899902
1996-08-06,10.40186595916748
1996-08-07,10.40186595916748
1996-08-08,10.40186595916748
1996-08-09,9.861509323120117
1996-08-12,9.996598243713379
1996-08-13,9.996598243713379
1996-08-14,9.591330528259277
1996-08-15,9.591330528259277
1996-08-16,9.591330528259277
1996-08-19,9.591330528259277
1996-08-20,9.591330528259277
1996-08-21,9.793964385986328
1996-08-22,9.793964385986328
1996-08-23,9.996598243713379
1996-08-26,9.996598243713379
1996-08-27,9.996598243713379
1996-08-28,10.13168716430664
1996-08-29,10.13168716430664
1996-08-30,10.13168716430664
1996-09-03,10.13168716430664
1996-09-04,10.19923210144043
1996-09-05,10.40186595916748
1996-09-06,10.13168716430664
1996-09-09,10.40186595916748
1996-09-10,10.40186595916748
1996-09-11,10.536954879760742
1996-09-12,10.334321022033691
1996-09-13,10.266776084899902
1996-09-16,10.672043800354004
1996-09-17,10.40186595916748
1996-09-18,10.672043800354004
1996-09-19,10.40186595916748
1996-09-20,10.536954879760742
1996-09-23,10.266776084899902
1996-09-24,10.536954879760742
1996-09-25,10.266776084899902
1996-09-26,10.266776084899902
1996-09-27,10.266776084899902
1996-09-30,10.266776084899902
1996-10-01,10.536954879760742
1996-10-02,10.672043800354004
1996-10-03,10.942221641540527
1996-10-04,10.773361206054688
1996-10-07,10.807132720947266
1996-10-08,10.807132720947266
1996-10-09,10.604498863220215
1996-10-10,10.604498863220215
1996-10-11,10.266776084899902
1996-10-14,10.266776084899902
1996-10-15,10.266776084899902
1996-10-16,10.266776084899902
1996-10-17,10.13168716430664
1996-10-18,10.266776084899902
1996-10-21,10.266776084899902
1996-10-22,10.13168716430664
1996-10-23,10.064143180847168
1996-10-24,10.064143180847168
1996-10-25,9.996598243713379
1996-10-28,9.726420402526855
1996-10-29,9.861509323120117
1996-10-30,9.591330528259277
1996-10-31,9.591330528259277
1996-11-01,9.591330528259277
1996-11-04,9.726420402526855
1996-11-05,9.726420402526855
1996-11-06,9.591330528259277
1996-11-07,9.591330528259277
1996-11-08,9.861509323120117
1996-11-11,9.861509323120117
1996-11-12,9.861509323120117
1996-11-13,9.726420402526855
1996-11-14,9.861509323120117
1996-11-15,9.861509323120117
1996-11-18,9.861509323120117
1996-11-19,9.726420402526855
1996-11-20,9.861509323120117
1996-11-21,9.861509323120117
1996-11-22,9.861509323120117
1996-11-25,9.591330528259277
1996-11-26,9.591330528259277
1996-11-27,9.186062812805176
1996-11-29,9.321151733398438
1996-12-02,9.591330528259277
1996-12-03,9.591330528259277
1996-12-04,9.321151733398438
1996-12-05,9.321151733398438
1996-12-06,9.321151733398438
1996-12-09,9.523785591125488
1996-12-10,9.726420402526855
1996-12-11,9.186062812805176
1996-12-12,9.4562406539917
1996-12-13,9.118518829345703
1996-12-16,9.591330528259277
1996-12-17,9.118518829345703
1996-12-18,9.253607749938965
1996-12-19,9.253607749938965
1996-12-20,9.388696670532227
1996-12-23,9.321151733398438
1996-12-24,9.321151733398438
1996-12-26,9.118518829345703
1996-12-27,9.186062812805176
1996-12-30,9.186062812805176
1996-12-31,9.118518829345703
1997-01-02,9.186062812805176
1997-01-03,9.118518829345703
1997-01-06,9.118518829345703
1997-01-07,9.186062812805176
1997-01-08,9.253607749938965
1997-01-09,9.28738021850586
1997-01-10,9.4562406539917
1997-01-13,9.321151733398438
1997-01-14,9.050973892211914
1997-01-15,9.4562406539917
1997-01-16,9.4562406539917
1997-01-17,9.186062812805176
1997-01-20,9.186062812805176
1997-01-21,9.321151733398438
1997-01-22,9.321151733398438
1997-01-23,9.186062812805176
1997-01-24,9.050973892211914
1997-01-27,9.253607749938965
1997-01-28,9.253607749938965
1997-01-29,9.186062812805176
1997-01-30,9.4562406539917
1997-01-31,9.726420402526855
1997-02-03,10.13168716430664
1997-02-04,9.996598243713379
1997-02-05,10.13168716430664
1997-02-06,10.13168716430664
1997-02-07,9.861509323120117
1997-02-10,9.996598243713379
1997-02-11,10.13168716430664
1997-02-12,10.13168716430664
1997-02-13,9.996598243713379
1997-02-14,10.13168716430664
1997-02-18,10.13168716430664
1997-02-19,10.266776084899902
1997-02-20,10.266776084899902
1997-02-21,10.40186595916748
1997-02-24,10.40186595916748
1997-02-25,11.077310562133789
1997-02-26,10.536954879760742
1997-02-27,10.807132720947266
1997-02-28,10.672043800354004
1997-03-03,10.40186595916748
1997-03-04,10.40186595916748
1997-03-05,10.40186595916748
1997-03-06,10.536954879760742
1997-03-07,10.536954879760742
1997-03-10,10.672043800354004
1997-03-11,10.266776084899902
1997-03-12,10.064143180847168
1997-03-13,9.861509323120117
1997-03-14,9.861509323120117
1997-03-17,9.996598243713379
1997-03-18,10.064143180847168
1997-03-19,10.13168716430664
1997-03-20,10.40186595916748
1997-03-21,10.672043800354004
1997-03-24,10.807132720947266
1997-03-25,10.536954879760742
1997-03-26,10.672043800354004
1997-03-27,10.672043800354004
1997-03-31,10.90845012664795
1997-04-01,10.807132720947266
1997-04-02,10.672043800354004
1997-04-03,10.807132720947266
1997-04-04,10.942221641540527
1997-04-07,10.672043800354004
1997-04-08,10.697373390197754
1997-04-09,10.672043800354004
1997-04-10,10.942221641540527
1997-04-11,10.942221641540527
1997-04-14,10.739588737487793
1997-04-15,10.807132720947266
1997-04-16,10.604498863220215
1997-04-17,10.604498863220215
1997-04-18,10.672043800354004
1997-04-21,10.604498863220215
1997-04-22,10.604498863220215
1997-04-23,10.536954879760742
1997-04-24,10.604498863220215
1997-04-25,10.773361206054688
1997-04-28,10.469409942626953
1997-04-29,10.874677658081055
1997-04-30,10.672043800354004
1997-05-01,10.469409942626953
1997-05-02,10.807132720947266
1997-05-05,10.553840637207031
1997-05-06,10.722702026367188
1997-05-07,10.722702026367188
1997-05-08,10.469409942626953
1997-05-09,10.975995063781738
1997-05-12,10.975995063781738
1997-05-13,10.975995063781738
1997-05-14,10.975995063781738
1997-05-15,10.638272285461426
1997-05-16,10.638272285461426
1997-05-19,11.0604248046875
1997-05-20,11.0604248046875
1997-05-21,11.0604248046875
1997-05-22,11.144856452941895
1997-05-23,11.144856452941895
1997-05-27,11.144856452941895
1997-05-28,11.144856452941895
1997-05-29,11.144856452941895
1997-05-30,11.398147583007812
1997-06-02,11.144856452941895
1997-06-03,11.144856452941895
1997-06-04,11.313716888427734
1997-06-05,11.313716888427734
1997-06-06,11.0604248046875
1997-06-09,11.0604248046875
1997-06-10,11.398147583007812
1997-06-11,11.313716888427734
1997-06-12,11.482579231262207
1997-06-13,11.313716888427734
1997-06-16,11.313716888427734
1997-06-17,11.144856452941895
1997-06-18,10.722702026367188
1997-06-19,10.975995063781738
1997-06-20,11.229287147521973
1997-06-23,11.144856452941895
1997-06-24,11.313716888427734
1997-06-25,11.398147583007812
1997-06-26,11.398147583007812
1997-06-27,11.398147583007812
1997-06-30,11.482579231262207
1997-07-01,11.144856452941895
1997-07-02,11.651439666748047
1997-07-03,11.398147583007812
1997-07-07,11.651439666748047
1997-07-08,11.651439666748047
1997-07-09,11.651439666748047
1997-07-10,11.651439666748047
1997-07-11,11.735871315002441
1997-07-14,11.735871315002441
1997-07-15,11.735871315002441
1997-07-16,11.651439666748047
1997-07-17,11.398147583007812
1997-07-18,11.735871315002441
1997-07-21,11.735871315002441
1997-07-22,11.735871315002441
1997-07-23,11.735871315002441
1997-07-24,11.651439666748047
1997-07-25,11.482579231262207
1997-07-28,11.482579231262207
1997-07-29,11.482579231262207
1997-07-30,11.144856452941895
1997-07-31,11.313716888427734
1997-08-01,11.482579231262207
1997-08-04,11.398147583007812
1997-08-05,11.398147583007812
1997-08-06,11.482579231262207
1997-08-07,11.229287147521973
1997-08-08,11.144856452941895
1997-08-11,11.313716888427734
1997-08-12,11.313716888427734
1997-08-13,10.807132720947266
1997-08-14,10.807132720947266
1997-08-15,10.975995063781738
1997-08-18,11.313716888427734
1997-08-19,11.144856452941895
1997-08-20,10.807132720947266
1997-08-21,10.807132720947266
1997-08-22,10.807132720947266
1997-08-25,10.975995063781738
1997-08-26,11.313716888427734
1997-08-27,11.313716888427734
1997-08-28,11.313716888427734
1997-08-29,10.807132720947266
1997-09-02,11.018210411071777
1997-09-03,11.313716888427734
1997-09-04,11.144856452941895
1997-09-05,10.975995063781738
1997-09-08,11.313716888427734
1997-09-09,10.975995063781738
1997-09-10,11.144856452941895
1997-09-11,10.807132720947266
1997-09-12,10.469409942626953
1997-09-15,10.807132720947266
1997-09-16,10.807132720947266
1997-09-17,10.807132720947266
1997-09-18,10.807132720947266
1997-09-19,10.89156436920166
1997-09-22,11.144856452941895
1997-09-23,10.975995063781738
1997-09-24,10.975995063781738
1997-09-25,11.0604248046875
1997-09-26,10.975995063781738
1997-09-29,11.229287147521973
1997-09-30,11.260948181152344
1997-10-01,11.398147583007812
1997-10-02,10.975995063781738
1997-10-03,11.144856452941895
1997-10-06,11.482579231262207
1997-10-07,11.482579231262207
1997-10-08,11.482579231262207
1997-10-09,11.440363883972168
1997-10-10,11.651439666748047
1997-10-13,11.82030200958252
1997-10-14,11.989163398742676
1997-10-15,11.82030200958252
1997-10-16,11.651439666748047
1997-10-17,11.567009925842285
1997-10-20,11.398147583007812
1997-10-21,11.398147583007812
1997-10-22,11.398147583007812
1997-10-23,11.229287147521973
1997-10-24,11.482579231262207
1997-10-27,11.229287147521973
1997-10-28,11.229287147521973
1997-10-29,11.229287147521973
1997-10-30,11.229287147521973
1997-10-31,11.567009925842285
1997-11-03,11.567009925842285
1997-11-04,11.567009925842285
1997-11-05,11.398147583007812
1997-11-06,11.567009925842285
1997-11-07,11.398147583007812
1997-11-10,11.398147583007812
1997-11-11,11.482579231262207
1997-11-12,11.229287147521973
1997-11-13,11.229287147521973
1997-11-14,11.313716888427734
1997-11-17,11.229287147521973
1997-11-18,11.313716888427734
1997-11-19,11.482579231262207
1997-11-20,11.440363883972168
1997-11-21,11.482579231262207
1997-11-24,11.229287147521973
1997-11-25,11.313716888427734
1997-11-26,11.313716888427734
1997-11-28,11.313716888427734
1997-12-01,11.482579231262207
1997-12-02,11.82030200958252
1997-12-03,11.482579231262207
1997-12-04,11.989163398742676
1997-12-05,12.580178260803223
1997-12-08,12.6646089553833
1997-12-09,12.411316871643066
1997-12-10,11.82030200958252
1997-12-11,11.82030200958252
1997-12-12,11.82030200958252
1997-12-15,11.904732704162598
1997-12-16,11.989163398742676
1997-12-17,11.82030200958252
1997-12-18,12.031378746032715
1997-12-19,12.031378746032715
1997-12-22,12.031378746032715
1997-12-23,12.031378746032715
1997-12-24,11.904732704162598
1997-12-26,11.735871315002441
1997-12-29,12.242454528808594
1997-12-30,12.158024787902832
1997-12-31,13.340055465698242
1998-01-02,13.17119312286377
1998-01-05,13.002331733703613
1998-01-06,12.749039649963379
1998-01-07,12.749039649963379
1998-01-08,12.833471298217773
1998-01-09,12.833471298217773
1998-01-12,12.749039649963379
1998-01-13,12.495747566223145
1998-01-14,12.495747566223145
1998-01-15,12.495747566223145
1998-01-16,12.917901039123535
1998-01-20,13.17119312286377
1998-01-21,12.580178260803223
