,CDC
2014-11-20,36.23699951171875
2014-11-21,36.43000030517578
2014-11-24,36.38999938964844
2014-11-25,36.369998931884766
2014-11-26,36.459999084472656
2014-11-28,36.56999969482422
2014-12-01,36.459999084472656
2014-12-02,36.63999938964844
2014-12-03,36.81999969482422
2014-12-04,36.709999084472656
2014-12-05,36.702999114990234
2014-12-08,36.59000015258789
2014-12-09,36.499000549316406
2014-12-10,36.06999969482422
2014-12-11,36.27000045776367
2014-12-12,35.75
2014-12-15,35.56999969482422
2014-12-16,35.290000915527344
2014-12-17,35.86000061035156
2014-12-18,36.59000015258789
2014-12-19,36.79999923706055
2014-12-22,36.88999938964844
2014-12-23,37.066001892089844
2014-12-24,37.189998626708984
2014-12-26,37.310001373291016
2014-12-29,37.47999954223633
2014-12-30,37.14899826049805
2014-12-31,36.880001068115234
2015-01-02,36.7599983215332
2015-01-05,36.18299865722656
2015-01-06,36.0099983215332
2015-01-07,36.400001525878906
2015-01-08,36.93000030517578
2015-01-09,36.63999938964844
2015-01-12,36.4900016784668
2015-01-13,36.310001373291016
2015-01-14,36.22999954223633
2015-01-15,36.220001220703125
2015-01-16,36.59000015258789
2015-01-20,36.63999938964844
2015-01-21,36.84000015258789
2015-01-22,37.099998474121094
2015-01-23,36.97999954223633
2015-01-26,37.027000427246094
2015-01-27,36.810001373291016
2015-01-28,36.400001525878906
2015-01-29,36.70000076293945
2015-01-30,36.16999816894531
2015-02-02,36.459999084472656
2015-02-03,37.0
2015-02-04,36.720001220703125
2015-02-05,37.11000061035156
2015-02-06,36.68000030517578
2015-02-09,36.54999923706055
2015-02-10,36.9900016784668
2015-02-11,36.7599983215332
2015-02-12,37.0099983215332
2015-02-13,36.93000030517578
2015-02-17,36.81999969482422
2015-02-18,37.04999923706055
2015-02-19,36.90999984741211
2015-02-20,37.02000045776367
2015-02-23,36.9900016784668
2015-02-24,37.18000030517578
2015-02-25,37.060001373291016
2015-02-26,36.957000732421875
2015-02-27,36.939998626708984
2015-03-02,36.89099884033203
2015-03-03,36.83000183105469
2015-03-04,36.63999938964844
2015-03-05,36.689998626708984
2015-03-06,36.029998779296875
2015-03-09,36.18000030517578
2015-03-10,35.810001373291016
2015-03-11,35.709999084472656
2015-03-12,36.150001525878906
2015-03-13,35.90999984741211
2015-03-16,36.356998443603516
2015-03-17,36.178001403808594
2015-03-18,36.7239990234375
2015-03-19,36.43000030517578
2015-03-20,36.77000045776367
2015-03-23,36.900001525878906
2015-03-24,36.4900016784668
2015-03-25,36.04999923706055
2015-03-26,35.93000030517578
2015-03-27,36.069000244140625
2015-03-30,36.505001068115234
2015-03-31,36.290000915527344
2015-04-01,36.198001861572266
2015-04-02,36.33700180053711
2015-04-06,36.650001525878906
2015-04-07,36.470001220703125
2015-04-08,36.38999938964844
2015-04-09,36.54999923706055
2015-04-10,36.790000915527344
2015-04-13,36.55699920654297
2015-04-14,36.65999984741211
2015-04-15,36.869998931884766
2015-04-16,36.79999923706055
2015-04-17,36.470001220703125
2015-04-20,36.869998931884766
2015-04-21,36.65299987792969
2015-04-22,36.779998779296875
2015-04-23,36.959999084472656
2015-04-24,36.939998626708984
2015-04-27,36.733001708984375
2015-04-28,36.91299819946289
2015-04-29,36.790000915527344
2015-04-30,36.4900016784668
2015-05-01,36.67100143432617
2015-05-04,36.869998931884766
2015-05-05,36.43000030517578
2015-05-06,36.1870002746582
2015-05-07,36.33000183105469
2015-05-08,36.650001525878906
2015-05-11,36.5099983215332
2015-05-12,36.37200164794922
2015-05-13,36.31999969482422
2015-05-14,36.59000015258789
2015-05-15,36.73500061035156
2015-05-18,36.83000183105469
2015-05-19,36.720001220703125
2015-05-20,36.7599983215332
2015-05-21,36.810001373291016
2015-05-22,36.77000045776367
2015-05-26,36.439998626708984
2015-05-27,36.68899917602539
2015-05-28,36.65599822998047
2015-05-29,36.52000045776367
2015-06-01,36.529998779296875
2015-06-02,36.369998931884766
2015-06-03,36.310001373291016
2015-06-04,36.09000015258789
2015-06-05,35.84000015258789
2015-06-08,35.650001525878906
2015-06-09,35.68000030517578
2015-06-10,36.095001220703125
2015-06-11,36.189998626708984
2015-06-12,35.93000030517578
2015-06-15,35.810001373291016
2015-06-16,35.874000549316406
2015-06-17,36.02799987792969
2015-06-18,36.402000427246094
2015-06-19,36.268001556396484
2015-06-22,36.34000015258789
2015-06-23,36.290000915527344
2015-06-24,36.06999969482422
2015-06-25,35.90999984741211
2015-06-26,36.02899932861328
2015-06-29,35.38999938964844
2015-06-30,35.369998931884766
2015-07-01,35.630001068115234
2015-07-02,35.7599983215332
2015-07-06,35.68000030517578
2015-07-07,36.209999084472656
2015-07-08,35.75
2015-07-09,35.70000076293945
2015-07-10,36.04499816894531
2015-07-13,36.279998779296875
2015-07-14,36.34000015258789
2015-07-15,36.220001220703125
2015-07-16,36.52000045776367
2015-07-17,36.31999969482422
2015-07-20,36.2400016784668
2015-07-21,36.040000915527344
2015-07-22,35.97999954223633
2015-07-23,35.715999603271484
2015-07-24,35.52000045776367
2015-07-27,35.529998779296875
2015-07-28,35.86399841308594
2015-07-29,36.16999816894531
2015-07-30,36.380001068115234
2015-07-31,36.34000015258789
2015-08-03,36.2400016784668
2015-08-04,36.22999954223633
2015-08-05,36.380001068115234
2015-08-06,36.28200149536133
2015-08-07,36.279998779296875
2015-08-10,36.630001068115234
2015-08-11,36.380001068115234
2015-08-12,36.63600158691406
2015-08-13,36.58000183105469
2015-08-14,36.77000045776367
2015-08-17,36.86000061035156
2015-08-18,36.64799880981445
2015-08-19,36.4900016784668
2015-08-20,35.9900016784668
2015-08-21,35.22999954223633
2015-08-24,33.97999954223633
2015-08-25,33.25
2015-08-26,34.060001373291016
2015-08-27,34.56999969482422
2015-08-28,34.790000915527344
2015-08-31,34.68600082397461
2015-09-01,33.810001373291016
2015-09-02,34.0099983215332
2015-09-03,34.35599899291992
2015-09-04,33.95000076293945
2015-09-08,34.369998931884766
2015-09-09,34.150001525878906
2015-09-10,34.10100173950195
2015-09-11,34.2400016784668
2015-09-14,34.26300048828125
2015-09-15,34.709999084472656
2015-09-16,35.07099914550781
2015-09-17,35.16999816894531
2015-09-18,34.61000061035156
2015-09-21,34.76499938964844
2015-09-22,34.2239990234375
2015-09-23,34.189998626708984
2015-09-24,34.01300048828125
2015-09-25,34.290000915527344
2015-09-28,33.797000885009766
2015-09-29,33.744998931884766
2015-09-30,34.34000015258789
2015-10-01,34.0099983215332
2015-10-02,34.65999984741211
2015-10-05,35.345001220703125
2015-10-06,35.36000061035156
2015-10-07,35.645999908447266
2015-10-08,36.095001220703125
2015-10-09,36.029998779296875
2015-10-12,36.0099983215332
2015-10-13,35.779998779296875
2015-10-14,35.72999954223633
2015-10-15,36.04999923706055
2015-10-16,35.99300003051758
2015-10-19,36.060001373291016
2015-10-20,36.209999084472656
2015-10-21,36.11000061035156
2015-10-22,36.84000015258789
2015-10-23,36.84000015258789
2015-10-26,36.70000076293945
2015-10-27,36.4900016784668
2015-10-28,36.7599983215332
2015-10-29,36.540000915527344
2015-10-30,36.527000427246094
2015-11-02,36.810001373291016
2015-11-03,36.832000732421875
2015-11-04,36.7400016784668
2015-11-05,36.63999938964844
2015-11-06,36.27000045776367
2015-11-09,36.06700134277344
2015-11-10,36.152000427246094
2015-11-11,36.189998626708984
2015-11-12,35.65700149536133
2015-11-13,35.349998474121094
2015-11-16,35.86000061035156
2015-11-17,35.540000915527344
2015-11-18,35.939998626708984
2015-11-19,36.130001068115234
2015-11-20,36.189998626708984
2015-11-23,36.11000061035156
2015-11-24,36.2400016784668
2015-11-25,36.220001220703125
2015-11-27,36.207000732421875
2015-11-30,36.22700119018555
2015-12-01,36.37900161743164
2015-12-02,35.91600036621094
2015-12-03,35.47999954223633
2015-12-04,35.97999954223633
2015-12-07,35.720001220703125
2015-12-08,35.54999923706055
2015-12-09,35.459999084472656
2015-12-10,35.380001068115234
2015-12-11,34.84000015258789
2015-12-14,34.7400016784668
2015-12-15,35.290000915527344
2015-12-16,35.779998779296875
2015-12-17,35.361000061035156
2015-12-18,34.93000030517578
2015-12-21,34.85100173950195
2015-12-22,35.41999816894531
2015-12-23,35.959999084472656
2015-12-24,35.91699981689453
2015-12-28,35.672000885009766
2015-12-29,35.95000076293945
2015-12-30,35.722999572753906
2015-12-31,35.5099983215332
2016-01-04,34.97800064086914
2016-01-05,35.167999267578125
2016-01-06,34.68000030517578
2016-01-07,34.13999938964844
2016-01-08,33.76100158691406
2016-01-11,33.90999984741211
2016-01-12,33.882999420166016
2016-01-13,33.369998931884766
2016-01-14,33.880001068115234
2016-01-15,33.33000183105469
2016-01-19,33.375
2016-01-20,32.88999938964844
2016-01-21,33.15399932861328
2016-01-22,33.736000061035156
2016-01-25,33.22999954223633
2016-01-26,33.74399948120117
2016-01-27,33.6870002746582
2016-01-28,33.98400115966797
2016-01-29,34.70000076293945
2016-02-01,35.0099983215332
2016-02-02,34.540000915527344
2016-02-03,34.86000061035156
2016-02-04,34.779998779296875
2016-02-05,34.685001373291016
2016-02-08,34.279998779296875
2016-02-09,34.5
2016-02-10,34.34000015258789
2016-02-11,34.02899932861328
2016-02-12,34.36199951171875
2016-02-16,34.86000061035156
2016-02-17,35.25
2016-02-18,35.349998474121094
2016-02-19,35.209999084472656
2016-02-22,35.60499954223633
2016-02-23,35.439998626708984
2016-02-24,35.52899932861328
2016-02-25,35.81999969482422
2016-02-26,35.650001525878906
2016-02-29,35.61899948120117
2016-03-01,35.926998138427734
2016-03-02,36.138999938964844
2016-03-03,36.388999938964844
2016-03-04,36.61000061035156
2016-03-07,36.810001373291016
2016-03-08,36.41400146484375
2016-03-09,36.540000915527344
2016-03-10,36.68000030517578
2016-03-11,37.099998474121094
2016-03-14,37.12900161743164
2016-03-15,36.95000076293945
2016-03-16,37.308998107910156
2016-03-17,37.65999984741211
2016-03-18,37.709999084472656
2016-03-21,37.72999954223633
2016-03-22,37.59000015258789
2016-03-23,37.45600128173828
2016-03-24,37.37900161743164
2016-03-28,37.439998626708984
2016-03-29,37.775001525878906
2016-03-30,37.84000015258789
2016-03-31,37.86000061035156
2016-04-01,37.97200012207031
2016-04-04,37.77000045776367
2016-04-05,37.31999969482422
2016-04-06,37.470001220703125
2016-04-07,37.06999969482422
2016-04-08,37.040000915527344
2016-04-11,37.09299850463867
2016-04-12,37.45000076293945
2016-04-13,37.720001220703125
2016-04-14,37.61000061035156
2016-04-15,37.689998626708984
2016-04-18,37.88999938964844
2016-04-19,37.97999954223633
2016-04-20,37.94900131225586
2016-04-21,37.40999984741211
2016-04-22,37.65999984741211
2016-04-25,37.5099983215332
2016-04-26,37.84000015258789
2016-04-27,38.18000030517578
2016-04-28,37.790000915527344
2016-04-29,37.619998931884766
2016-05-02,37.849998474121094
2016-05-03,37.470001220703125
2016-05-04,37.48099899291992
2016-05-05,37.2599983215332
2016-05-06,37.27000045776367
2016-05-09,37.354000091552734
2016-05-10,37.720001220703125
2016-05-11,37.47999954223633
2016-05-12,37.529998779296875
2016-05-13,37.209999084472656
2016-05-16,37.43000030517578
2016-05-17,36.902000427246094
2016-05-18,36.709999084472656
2016-05-19,36.86899948120117
2016-05-20,37.13999938964844
2016-05-23,37.029998779296875
2016-05-24,37.38999938964844
2016-05-25,37.689998626708984
2016-05-26,37.7400016784668
2016-05-27,37.79999923706055
2016-05-31,37.970001220703125
2016-06-01,38.060001373291016
2016-06-02,38.15999984741211
2016-06-03,38.209999084472656
2016-06-06,38.369998931884766
2016-06-07,38.45000076293945
2016-06-08,38.56700134277344
2016-06-09,38.54999923706055
2016-06-10,38.2599983215332
2016-06-13,37.970001220703125
2016-06-14,37.75
2016-06-15,37.869998931884766
2016-06-16,37.88999938964844
2016-06-17,37.970001220703125
2016-06-20,38.209999084472656
2016-06-21,38.27000045776367
2016-06-22,38.209999084472656
2016-06-23,38.650001525878906
2016-06-24,37.59000015258789
2016-06-27,36.84000015258789
2016-06-28,37.36000061035156
2016-06-29,37.93000030517578
2016-06-30,38.470001220703125
2016-07-01,38.65999984741211
2016-07-05,38.38999938964844
2016-07-06,38.58000183105469
2016-07-07,38.38999938964844
2016-07-08,39.005001068115234
2016-07-11,39.16999816894531
2016-07-12,39.400001525878906
2016-07-13,39.44900131225586
2016-07-14,39.599998474121094
2016-07-15,39.58000183105469
2016-07-18,39.68000030517578
2016-07-19,39.5099983215332
2016-07-20,39.58000183105469
2016-07-21,39.52199935913086
2016-07-22,39.83000183105469
2016-07-25,39.79999923706055
2016-07-26,39.880001068115234
2016-07-27,39.59000015258789
2016-07-28,39.67399978637695
2016-07-29,39.75
2016-08-01,39.58000183105469
2016-08-02,39.209999084472656
2016-08-03,39.2400016784668
2016-08-04,39.25199890136719
2016-08-05,39.53799819946289
2016-08-08,39.560001373291016
2016-08-09,39.55400085449219
2016-08-10,39.433998107910156
2016-08-11,39.72999954223633
2016-08-12,39.709999084472656
2016-08-15,39.77000045776367
2016-08-16,39.40999984741211
2016-08-17,39.59000015258789
2016-08-18,39.779998779296875
2016-08-19,39.72999954223633
2016-08-22,39.72999954223633
2016-08-23,39.869998931884766
2016-08-24,39.755001068115234
2016-08-25,39.7599983215332
2016-08-26,39.54999923706055
2016-08-29,39.823001861572266
2016-08-30,39.7599983215332
2016-08-31,39.75
2016-09-01,39.66999816894531
2016-09-02,39.95000076293945
2016-09-06,40.040000915527344
2016-09-07,40.0099983215332
2016-09-08,39.97600173950195
2016-09-09,38.95000076293945
2016-09-12,39.5
2016-09-13,38.970001220703125
2016-09-14,38.867000579833984
2016-09-15,39.27000045776367
2016-09-16,39.20000076293945
2016-09-19,39.380001068115234
2016-09-20,39.31999969482422
2016-09-21,39.78499984741211
2016-09-22,40.02299880981445
2016-09-23,39.95000076293945
2016-09-26,39.59000015258789
2016-09-27,39.650001525878906
2016-09-28,39.81999969482422
2016-09-29,39.36000061035156
2016-09-30,39.63999938964844
2016-10-03,39.38999938964844
2016-10-04,39.0099983215332
2016-10-05,39.23699951171875
2016-10-06,39.24599838256836
2016-10-07,39.20000076293945
2016-10-10,39.310001373291016
2016-10-11,38.93000030517578
2016-10-12,39.09000015258789
2016-10-13,39.10599899291992
2016-10-14,39.060001373291016
2016-10-17,38.95000076293945
2016-10-18,38.91999816894531
2016-10-19,39.06999969482422
2016-10-20,38.970001220703125
2016-10-21,38.95000076293945
2016-10-24,39.09299850463867
2016-10-25,39.11000061035156
2016-10-26,39.150001525878906
2016-10-27,38.970001220703125
2016-10-28,38.95000076293945
2016-10-31,39.2400016784668
2016-11-01,38.86000061035156
2016-11-02,38.652000427246094
2016-11-03,38.529998779296875
2016-11-04,38.38999938964844
2016-11-07,39.040000915527344
2016-11-08,39.290000915527344
2016-11-09,39.555999755859375
2016-11-10,39.72700119018555
2016-11-11,39.81999969482422
2016-11-14,40.040000915527344
2016-11-15,40.183998107910156
2016-11-16,40.040000915527344
2016-11-17,40.189998626708984
2016-11-18,40.119998931884766
2016-11-21,40.400001525878906
2016-11-22,40.61000061035156
2016-11-23,40.619998931884766
2016-11-25,40.869998931884766
2016-11-28,40.86600112915039
2016-11-29,40.926998138427734
2016-11-30,40.63999938964844
2016-12-01,40.54899978637695
2016-12-02,40.560001373291016
2016-12-05,40.79999923706055
2016-12-06,40.97999954223633
2016-12-07,41.58000183105469
2016-12-08,41.720001220703125
2016-12-09,41.90999984741211
2016-12-12,41.849998474121094
2016-12-13,41.849998474121094
2016-12-14,41.33000183105469
2016-12-15,41.5369987487793
2016-12-16,41.470001220703125
2016-12-19,41.61000061035156
2016-12-20,41.79999923706055
2016-12-21,41.70000076293945
2016-12-22,41.599998474121094
2016-12-23,41.619998931884766
2016-12-27,41.70000076293945
2016-12-28,41.310001373291016
2016-12-29,41.41999816894531
2016-12-30,41.310001373291016
2017-01-03,41.435001373291016
2017-01-04,41.779998779296875
2017-01-05,41.547000885009766
2017-01-06,41.625
2017-01-09,41.279998779296875
2017-01-10,41.27899932861328
2017-01-11,41.46900177001953
2017-01-12,41.356998443603516
2017-01-13,41.36000061035156
2017-01-17,41.31999969482422
2017-01-18,41.400001525878906
2017-01-19,41.18000030517578
2017-01-20,41.36600112915039
2017-01-23,41.23400115966797
2017-01-24,41.58300018310547
2017-01-25,41.84000015258789
2017-01-26,41.689998626708984
2017-01-27,41.52399826049805
2017-01-30,41.34000015258789
2017-01-31,41.5
2017-02-01,41.279998779296875
2017-02-02,41.439998626708984
2017-02-03,41.70500183105469
2017-02-06,41.58399963378906
2017-02-07,41.58000183105469
2017-02-08,41.65999984741211
2017-02-09,41.880001068115234
2017-02-10,42.02000045776367
2017-02-13,42.189998626708984
2017-02-14,42.15999984741211
2017-02-15,42.292999267578125
2017-02-16,42.388999938964844
2017-02-17,42.380001068115234
2017-02-21,42.709999084472656
2017-02-22,42.77000045776367
2017-02-23,42.834999084472656
2017-02-24,43.03499984741211
2017-02-27,43.040000915527344
2017-02-28,42.98500061035156
2017-03-01,43.34000015258789
2017-03-02,43.20899963378906
2017-03-03,43.17300033569336
2017-03-06,43.040000915527344
2017-03-07,42.8390007019043
2017-03-08,42.619998931884766
2017-03-09,42.68000030517578
2017-03-10,42.86000061035156
2017-03-13,42.93000030517578
2017-03-14,42.849998474121094
2017-03-15,43.297000885009766
2017-03-16,43.11800003051758
2017-03-17,43.27799987792969
2017-03-20,43.07500076293945
2017-03-21,42.790000915527344
2017-03-22,42.75299835205078
2017-03-23,42.68000030517578
2017-03-24,42.6870002746582
2017-03-27,42.59000015258789
2017-03-28,42.86000061035156
2017-03-29,42.810001373291016
2017-03-30,42.88100051879883
2017-03-31,42.90999984741211
2017-04-03,42.70000076293945
2017-04-04,42.71500015258789
2017-04-05,42.619998931884766
2017-04-06,42.709999084472656
2017-04-07,42.65999984741211
2017-04-10,42.683998107910156
2017-04-11,42.68000030517578
2017-04-12,42.68000030517578
2017-04-13,42.459999084472656
2017-04-17,42.70000076293945
2017-04-18,42.58000183105469
2017-04-19,42.470001220703125
2017-04-20,42.65999984741211
2017-04-21,42.65999984741211
2017-04-24,43.0
2017-04-25,43.130001068115234
2017-04-26,43.099998474121094
2017-04-27,43.167999267578125
2017-04-28,42.939998626708984
2017-05-01,42.83599853515625
2017-05-02,42.84000015258789
2017-05-03,42.816001892089844
2017-05-04,42.77000045776367
2017-05-05,43.06999969482422
2017-05-08,42.970001220703125
2017-05-09,42.810001373291016
2017-05-10,42.90999984741211
2017-05-11,42.71500015258789
2017-05-12,42.650001525878906
2017-05-15,42.849998474121094
2017-05-16,42.599998474121094
2017-05-17,42.207000732421875
2017-05-18,42.277000427246094
2017-05-19,42.51900100708008
2017-05-22,42.81999969482422
2017-05-23,42.882999420166016
2017-05-24,43.0
2017-05-25,43.25
2017-05-26,43.220001220703125
2017-05-30,43.244998931884766
2017-05-31,43.327999114990234
2017-06-01,43.72999954223633
2017-06-02,43.7599983215332
2017-06-05,43.66999816894531
2017-06-06,43.48899841308594
2017-06-07,43.5
2017-06-08,43.470001220703125
2017-06-09,43.72999954223633
2017-06-12,43.810001373291016
2017-06-13,43.79600143432617
2017-06-14,43.880001068115234
2017-06-15,43.90999984741211
2017-06-16,43.93000030517578
2017-06-19,44.06999969482422
2017-06-20,43.72999954223633
2017-06-21,43.58000183105469
2017-06-22,43.49100112915039
2017-06-23,43.560001373291016
2017-06-26,43.779998779296875
2017-06-27,43.5
2017-06-28,43.6150016784668
2017-06-29,43.22999954223633
2017-06-30,43.395999908447266
2017-07-03,43.43000030517578
2017-07-05,43.275001525878906
2017-07-06,42.94599914550781
2017-07-07,43.154998779296875
2017-07-10,43.0
2017-07-11,42.87799835205078
2017-07-12,43.117000579833984
2017-07-13,43.18299865722656
2017-07-14,43.34000015258789
2017-07-17,43.38999938964844
2017-07-18,43.29899978637695
2017-07-19,43.54999923706055
2017-07-20,43.709999084472656
2017-07-21,43.7400016784668
2017-07-24,43.619998931884766
2017-07-25,43.72999954223633
2017-07-26,43.720001220703125
2017-07-27,43.78900146484375
2017-07-28,43.630001068115234
2017-07-31,43.790000915527344
2017-08-01,43.90999984741211
2017-08-02,43.849998474121094
2017-08-03,43.86000061035156
2017-08-04,43.880001068115234
2017-08-07,43.9640007019043
2017-08-08,43.900001525878906
2017-08-09,43.86000061035156
2017-08-10,43.529998779296875
2017-08-11,43.44300079345703
2017-08-14,43.790000915527344
2017-08-15,43.65999984741211
2017-08-16,43.78200149536133
2017-08-17,43.2599983215332
2017-08-18,43.22999954223633
2017-08-21,43.29999923706055
2017-08-22,43.619998931884766
2017-08-23,43.540000915527344
2017-08-24,43.492000579833984
2017-08-25,43.66999816894531
2017-08-28,43.64500045776367
2017-08-29,43.560001373291016
2017-08-30,43.5989990234375
2017-08-31,43.77000045776367
2017-09-01,43.915000915527344
2017-09-05,43.650001525878906
2017-09-06,43.777000427246094
2017-09-07,43.49300003051758
2017-09-08,43.66999816894531
2017-09-11,44.047000885009766
2017-09-12,44.051998138427734
2017-09-13,44.05099868774414
2017-09-14,44.150001525878906
2017-09-15,44.290000915527344
2017-09-18,44.29999923706055
2017-09-19,44.2599983215332
2017-09-20,44.2599983215332
2017-09-21,44.141998291015625
2017-09-22,44.16999816894531
2017-09-25,44.45000076293945
2017-09-26,44.45500183105469
2017-09-27,44.349998474121094
2017-09-28,44.459999084472656
2017-09-29,44.38999938964844
2017-10-02,44.63999938964844
2017-10-03,44.709999084472656
2017-10-04,44.790000915527344
2017-10-05,44.93000030517578
2017-10-06,44.72600173950195
2017-10-09,44.65999984741211
2017-10-10,44.91999816894531
2017-10-11,44.959999084472656
2017-10-12,45.0
2017-10-13,44.959999084472656
2017-10-16,44.92399978637695
2017-10-17,44.900001525878906
2017-10-18,45.0
2017-10-19,45.05500030517578
2017-10-20,45.290000915527344
2017-10-23,45.2859992980957
2017-10-24,45.220001220703125
2017-10-25,44.959999084472656
2017-10-26,45.099998474121094
2017-10-27,45.09000015258789
2017-10-30,44.83000183105469
2017-10-31,44.86000061035156
2017-11-01,44.90999984741211
2017-11-02,44.96500015258789
2017-11-03,44.95000076293945
2017-11-06,44.83000183105469
2017-11-07,44.96699905395508
2017-11-08,45.06700134277344
2017-11-09,44.96900177001953
2017-11-10,45.00299835205078
2017-11-13,45.06999969482422
2017-11-14,45.29999923706055
2017-11-15,44.90999984741211
2017-11-16,45.16400146484375
2017-11-17,45.150001525878906
2017-11-20,45.20000076293945
2017-11-21,45.255001068115234
2017-11-22,45.2400016784668
2017-11-24,45.27000045776367
2017-11-27,45.388999938964844
2017-11-28,45.91999816894531
2017-11-29,46.301998138427734
2017-11-30,46.608001708984375
2017-12-01,46.54999923706055
2017-12-04,46.83000183105469
2017-12-05,46.52000045776367
2017-12-06,46.487998962402344
2017-12-07,46.4900016784668
2017-12-08,46.689998626708984
2017-12-11,46.733001708984375
2017-12-12,46.676998138427734
2017-12-13,46.68000030517578
2017-12-14,46.3849983215332
2017-12-15,46.810001373291016
2017-12-18,47.0099983215332
2017-12-19,46.77000045776367
2017-12-20,46.720001220703125
2017-12-21,46.68000030517578
2017-12-22,46.47999954223633
2017-12-26,46.459999084472656
2017-12-27,46.47999954223633
2017-12-28,46.542999267578125
2017-12-29,46.43000030517578
2018-01-02,46.47999954223633
2018-01-03,46.459999084472656
2018-01-04,46.52000045776367
2018-01-05,46.63999938964844
2018-01-08,46.849998474121094
2018-01-09,46.72999954223633
2018-01-10,46.560001373291016
2018-01-11,46.90999984741211
2018-01-12,47.11000061035156
2018-01-16,46.97999954223633
2018-01-17,47.34000015258789
2018-01-18,47.27000045776367
2018-01-19,47.4900016784668
2018-01-22,47.84000015258789
2018-01-23,47.93000030517578
2018-01-24,48.0
2018-01-25,48.18000030517578
2018-01-26,48.750999450683594
2018-01-29,48.400001525878906
2018-01-30,47.89899826049805
2018-01-31,47.790000915527344
2018-02-01,47.66999816894531
2018-02-02,46.75
2018-02-05,45.20000076293945
2018-02-06,45.45000076293945
2018-02-07,45.470001220703125
2018-02-08,44.220001220703125
2018-02-09,44.810001373291016
2018-02-12,45.340999603271484
2018-02-13,45.5369987487793
2018-02-14,45.88999938964844
2018-02-15,46.29999923706055
2018-02-16,46.61000061035156
2018-02-20,45.95000076293945
2018-02-21,45.709999084472656
2018-02-22,45.47999954223633
2018-02-23,46.1609992980957
2018-02-26,46.4900016784668
2018-02-27,45.97999954223633
2018-02-28,45.5
2018-03-01,45.08000183105469
2018-03-02,45.3849983215332
2018-03-05,45.96900177001953
2018-03-06,45.88399887084961
2018-03-07,45.630001068115234
2018-03-08,45.73899841308594
2018-03-09,46.31999969482422
2018-03-12,46.34000015258789
2018-03-13,46.220001220703125
2018-03-14,46.04999923706055
2018-03-15,45.939998626708984
2018-03-16,46.189998626708984
2018-03-19,45.72999954223633
2018-03-20,45.650001525878906
2018-03-21,45.59000015258789
2018-03-22,44.81999969482422
2018-03-23,44.13999938964844
2018-03-26,44.89500045776367
