,ADP
1980-12-05,1.140030026435852
1980-12-08,1.109050989151001
1980-12-09,1.115246057510376
1980-12-10,1.0966589450836182
1980-12-11,1.084267020225525
1980-12-12,1.0966589450836182
1980-12-15,1.1028549671173096
1980-12-16,1.115246057510376
1980-12-17,1.1338340044021606
1980-12-18,1.1276379823684692
1980-12-19,1.1586170196533203
1980-12-22,1.1648130416870117
1980-12-23,1.1555190086364746
1980-12-24,1.1741069555282593
1980-12-26,1.1895960569381714
1980-12-29,1.208184003829956
1980-12-30,1.220574975013733
1980-12-31,1.2267709970474243
1981-01-02,1.2391630411148071
1981-01-05,1.2453579902648926
1981-01-06,1.2391630411148071
1981-01-07,1.2236729860305786
1981-01-08,1.220574975013733
1981-01-09,1.2174769639968872
1981-01-12,1.208184003829956
1981-01-13,1.198889970779419
1981-01-14,1.2143789529800415
1981-01-15,1.208184003829956
1981-01-16,1.208184003829956
1981-01-19,1.2267709970474243
1981-01-20,1.2019879817962646
1981-01-21,1.1648130416870117
1981-01-22,1.1741069555282593
1981-01-23,1.1803020238876343
1981-01-26,1.1803020238876343
1981-01-27,1.1895960569381714
1981-01-28,1.177204966545105
1981-01-29,1.1710089445114136
1981-01-30,1.1803020238876343
1981-02-02,1.1895960569381714
1981-02-03,1.1895960569381714
1981-02-04,1.1926939487457275
1981-02-05,1.220574975013733
1981-02-06,1.2143789529800415
1981-02-09,1.1895960569381714
1981-02-10,1.18340003490448
1981-02-11,1.1803020238876343
1981-02-12,1.177204966545105
1981-02-13,1.1679110527038574
1981-02-17,1.1679110527038574
1981-02-18,1.1957919597625732
1981-02-19,1.208184003829956
1981-02-20,1.208184003829956
1981-02-23,1.208184003829956
1981-02-24,1.220574975013733
1981-02-25,1.2019879817962646
1981-02-26,1.2453579902648926
1981-02-27,1.2391630411148071
1981-03-02,1.2639460563659668
1981-03-03,1.267043948173523
1981-03-04,1.2577500343322754
1981-03-05,1.2391630411148071
1981-03-06,1.2484560012817383
1981-03-09,1.27633798122406
1981-03-10,1.2577500343322754
1981-03-11,1.27633798122406
1981-03-12,1.282533049583435
1981-03-13,1.288728952407837
1981-03-16,1.2856309413909912
1981-03-17,1.2701419591903687
1981-03-18,1.288728952407837
1981-03-19,1.319707989692688
1981-03-20,1.2949249744415283
1981-03-23,1.3073170185089111
1981-03-24,1.3444910049438477
1981-03-25,1.3382960557937622
1981-03-26,1.350687026977539
1981-03-27,1.3444910049438477
1981-03-30,1.3537850379943848
1981-03-31,1.3940579891204834
1981-04-01,1.4064500331878662
1981-04-02,1.3816659450531006
1981-04-03,1.3692749738693237
1981-04-06,1.3692749738693237
1981-04-07,1.4002540111541748
1981-04-08,1.397156000137329
1981-04-09,1.418841004371643
1981-04-10,1.4467220306396484
1981-04-13,1.4312330484390259
1981-04-14,1.4529180526733398
1981-04-15,1.456015944480896
1981-04-16,1.47770094871521
1981-04-20,1.4622119665145874
1981-04-21,1.47770094871521
1981-04-22,1.4931910037994385
1981-04-23,1.5520509481430054
1981-04-24,1.5706390142440796
1981-04-27,1.5520509481430054
1981-04-28,1.5179740190505981
1981-04-29,1.4684079885482788
1981-04-30,1.5613449811935425
1981-05-01,1.5303659439086914
1981-05-04,1.5055830478668213
1981-05-05,1.4807989597320557
1981-05-06,1.4591139554977417
1981-05-07,1.4529180526733398
1981-05-08,1.4436240196228027
1981-05-11,1.4312330484390259
1981-05-12,1.4157429933547974
1981-05-13,1.4374289512634277
1981-05-14,1.4126449823379517
1981-05-15,1.4498200416564941
1981-05-18,1.4467220306396484
1981-05-19,1.4436240196228027
1981-05-20,1.4498200416564941
1981-05-21,1.4746040105819702
1981-05-22,1.4622119665145874
1981-05-26,1.4684079885482788
1981-05-27,1.456015944480896
1981-05-28,1.4498200416564941
1981-05-29,1.4498200416564941
1981-06-01,1.4807989597320557
1981-06-02,1.4746040105819702
1981-06-03,1.5737370252609253
1981-06-04,1.5365619659423828
1981-06-05,1.4993870258331299
1981-06-08,1.5117779970169067
1981-06-09,1.5117779970169067
1981-06-10,1.5055830478668213
1981-06-11,1.486994981765747
1981-06-12,1.4807989597320557
1981-06-15,1.4746040105819702
1981-06-16,1.4746040105819702
1981-06-17,1.4622119665145874
1981-06-18,1.4498200416564941
1981-06-19,1.4622119665145874
1981-06-22,1.4002540111541748
1981-06-23,1.4498200416564941
1981-06-24,1.4250370264053345
1981-06-25,1.4436240196228027
1981-06-26,1.4498200416564941
1981-06-29,1.4374289512634277
1981-06-30,1.4002540111541748
1981-07-01,1.3754709959030151
1981-07-02,1.350687026977539
1981-07-06,1.2639460563659668
1981-07-07,1.319707989692688
1981-07-08,1.3135119676589966
1981-07-09,1.3135119676589966
1981-07-10,1.288728952407837
1981-07-13,1.3135119676589966
1981-07-14,1.2949249744415283
1981-07-15,1.3135119676589966
1981-07-16,1.319707989692688
1981-07-17,1.350687026977539
1981-07-20,1.4064500331878662
1981-07-21,1.4064500331878662
1981-07-22,1.387861967086792
1981-07-23,1.3630789518356323
1981-07-24,1.4126449823379517
1981-07-27,1.4250370264053345
1981-07-28,1.4126449823379517
1981-07-29,1.4126449823379517
1981-07-30,1.3816659450531006
1981-07-31,1.4126449823379517
1981-08-03,1.3940579891204834
1981-08-04,1.4002540111541748
1981-08-05,1.4002540111541748
1981-08-06,1.4312330484390259
1981-08-07,1.4374289512634277
1981-08-10,1.4498200416564941
1981-08-11,1.486994981765747
1981-08-12,1.456015944480896
1981-08-13,1.4746040105819702
1981-08-14,1.4498200416564941
1981-08-17,1.4250370264053345
1981-08-18,1.4374289512634277
1981-08-19,1.4684079885482788
1981-08-20,1.486994981765747
1981-08-21,1.4622119665145874
1981-08-24,1.4250370264053345
1981-08-25,1.387861967086792
1981-08-26,1.4064500331878662
1981-08-27,1.350687026977539
1981-08-28,1.3259040117263794
1981-08-31,1.3259040117263794
1981-09-01,1.319707989692688
1981-09-02,1.3382960557937622
1981-09-03,1.3073170185089111
1981-09-04,1.3011209964752197
1981-09-08,1.282533049583435
1981-09-09,1.3011209964752197
1981-09-10,1.350687026977539
1981-09-11,1.3692749738693237
1981-09-14,1.3754709959030151
1981-09-15,1.3444910049438477
1981-09-16,1.27633798122406
1981-09-17,1.2453579902648926
1981-09-18,1.2143789529800415
1981-09-21,1.2267709970474243
1981-09-22,1.2577500343322754
1981-09-23,1.220574975013733
1981-09-24,1.2453579902648926
1981-09-25,1.220574975013733
1981-09-28,1.2143789529800415
1981-09-29,1.208184003829956
1981-09-30,1.2639460563659668
1981-10-01,1.2391630411148071
1981-10-02,1.2949249744415283
1981-10-05,1.319707989692688
1981-10-06,1.3382960557937622
1981-10-07,1.3568830490112305
1981-10-08,1.3444910049438477
1981-10-09,1.3382960557937622
1981-10-12,1.3321000337600708
1981-10-13,1.3321000337600708
1981-10-14,1.3011209964752197
1981-10-15,1.288728952407837
1981-10-16,1.288728952407837
1981-10-19,1.3259040117263794
1981-10-20,1.3630789518356323
1981-10-21,1.3568830490112305
1981-10-22,1.350687026977539
1981-10-23,1.3382960557937622
1981-10-26,1.3259040117263794
1981-10-27,1.3630789518356323
1981-10-28,1.4002540111541748
1981-10-29,1.3940579891204834
1981-10-30,1.4250370264053345
1981-11-02,1.4993870258331299
1981-11-03,1.4807989597320557
1981-11-04,1.4374289512634277
1981-11-05,1.4002540111541748
1981-11-06,1.4374289512634277
1981-11-09,1.486994981765747
1981-11-10,1.4250370264053345
1981-11-11,1.4498200416564941
1981-11-12,1.4746040105819702
1981-11-13,1.4126449823379517
1981-11-16,1.4126449823379517
1981-11-17,1.4064500331878662
1981-11-18,1.418841004371643
1981-11-19,1.4126449823379517
1981-11-20,1.4064500331878662
1981-11-23,1.387861967086792
1981-11-24,1.3754709959030151
1981-11-25,1.3816659450531006
1981-11-27,1.387861967086792
1981-11-30,1.3692749738693237
1981-12-01,1.3692749738693237
1981-12-02,1.3754709959030151
1981-12-03,1.4002540111541748
1981-12-04,1.4126449823379517
1981-12-07,1.3630789518356323
1981-12-08,1.3816659450531006
1981-12-09,1.3816659450531006
1981-12-10,1.3630789518356323
1981-12-11,1.3382960557937622
1981-12-14,1.3321000337600708
1981-12-15,1.3382960557937622
1981-12-16,1.3011209964752197
1981-12-17,1.3011209964752197
1981-12-18,1.3135119676589966
1981-12-21,1.3073170185089111
1981-12-22,1.27633798122406
1981-12-23,1.2701419591903687
1981-12-24,1.282533049583435
1981-12-28,1.2701419591903687
1981-12-29,1.2577500343322754
1981-12-30,1.251554012298584
1981-12-31,1.2453579902648926
1982-01-04,1.282533049583435
1982-01-05,1.2577500343322754
1982-01-06,1.2639460563659668
1982-01-07,1.27633798122406
1982-01-08,1.3073170185089111
1982-01-11,1.2577500343322754
1982-01-12,1.251554012298584
1982-01-13,1.251554012298584
1982-01-14,1.2329670190811157
1982-01-15,1.2391630411148071
1982-01-18,1.2577500343322754
1982-01-19,1.2577500343322754
1982-01-20,1.2391630411148071
1982-01-21,1.1895960569381714
1982-01-22,1.1957919597625732
1982-01-25,1.1895960569381714
1982-01-26,1.1648130416870117
1982-01-27,1.152420997619629
1982-01-28,1.2329670190811157
1982-01-29,1.2577500343322754
1982-02-01,1.2391630411148071
1982-02-02,1.27633798122406
1982-02-03,1.2701419591903687
1982-02-04,1.2639460563659668
1982-02-05,1.2391630411148071
1982-02-08,1.220574975013733
1982-02-09,1.2143789529800415
1982-02-10,1.2391630411148071
1982-02-11,1.2329670190811157
1982-02-12,1.2329670190811157
1982-02-16,1.2391630411148071
1982-02-17,1.2267709970474243
1982-02-18,1.2391630411148071
1982-02-19,1.2391630411148071
1982-02-22,1.2267709970474243
1982-02-23,1.208184003829956
1982-02-24,1.2391630411148071
1982-02-25,1.2391630411148071
1982-02-26,1.251554012298584
1982-03-01,1.2639460563659668
1982-03-02,1.3011209964752197
1982-03-03,1.251554012298584
1982-03-04,1.2019879817962646
1982-03-05,1.220574975013733
1982-03-08,1.2143789529800415
1982-03-09,1.208184003829956
1982-03-10,1.2391630411148071
1982-03-11,1.2453579902648926
1982-03-12,1.220574975013733
1982-03-15,1.2329670190811157
1982-03-16,1.2453579902648926
1982-03-17,1.251554012298584
1982-03-18,1.27633798122406
1982-03-19,1.2639460563659668
1982-03-22,1.282533049583435
1982-03-23,1.3073170185089111
1982-03-24,1.3568830490112305
1982-03-25,1.3568830490112305
1982-03-26,1.3321000337600708
1982-03-29,1.3259040117263794
1982-03-30,1.3382960557937622
1982-03-31,1.350687026977539
1982-04-01,1.350687026977539
1982-04-02,1.387861967086792
1982-04-05,1.3754709959030151
1982-04-06,1.3692749738693237
1982-04-07,1.3816659450531006
1982-04-08,1.3816659450531006
1982-04-12,1.350687026977539
1982-04-13,1.3259040117263794
1982-04-14,1.288728952407837
1982-04-15,1.3011209964752197
1982-04-16,1.3259040117263794
1982-04-19,1.3382960557937622
1982-04-20,1.319707989692688
1982-04-21,1.288728952407837
1982-04-22,1.2577500343322754
1982-04-23,1.2701419591903687
1982-04-26,1.2701419591903687
1982-04-27,1.251554012298584
1982-04-28,1.2577500343322754
1982-04-29,1.251554012298584
1982-04-30,1.2639460563659668
1982-05-03,1.2639460563659668
1982-05-04,1.282533049583435
1982-05-05,1.2701419591903687
1982-05-06,1.3011209964752197
1982-05-07,1.3259040117263794
1982-05-10,1.3259040117263794
1982-05-11,1.3135119676589966
1982-05-12,1.2949249744415283
1982-05-13,1.2701419591903687
1982-05-14,1.27633798122406
1982-05-17,1.2577500343322754
1982-05-18,1.2577500343322754
1982-05-19,1.251554012298584
1982-05-20,1.2453579902648926
1982-05-21,1.251554012298584
1982-05-24,1.251554012298584
1982-05-25,1.2391630411148071
1982-05-26,1.18340003490448
1982-05-27,1.220574975013733
1982-05-28,1.220574975013733
1982-06-01,1.2267709970474243
1982-06-02,1.2391630411148071
1982-06-03,1.2391630411148071
1982-06-04,1.2143789529800415
1982-06-07,1.2143789529800415
1982-06-08,1.2019879817962646
1982-06-09,1.18340003490448
1982-06-10,1.2143789529800415
1982-06-11,1.2391630411148071
1982-06-14,1.2267709970474243
1982-06-15,1.2267709970474243
1982-06-16,1.220574975013733
1982-06-17,1.220574975013733
1982-06-18,1.2267709970474243
1982-06-21,1.208184003829956
1982-06-22,1.18340003490448
1982-06-23,1.1895960569381714
1982-06-24,1.1957919597625732
1982-06-25,1.1957919597625732
1982-06-28,1.2143789529800415
1982-06-29,1.2143789529800415
1982-06-30,1.208184003829956
1982-07-01,1.18340003490448
1982-07-02,1.1648130416870117
1982-07-06,1.0904630422592163
1982-07-07,1.1214419603347778
1982-07-08,1.1276379823684692
1982-07-09,1.1710089445114136
1982-07-12,1.2391630411148071
1982-07-13,1.220574975013733
1982-07-14,1.220574975013733
1982-07-15,1.2391630411148071
1982-07-16,1.2453579902648926
1982-07-19,1.208184003829956
1982-07-20,1.2391630411148071
1982-07-21,1.2143789529800415
1982-07-22,1.2019879817962646
1982-07-23,1.2019879817962646
1982-07-26,1.1895960569381714
1982-07-27,1.1710089445114136
1982-07-28,1.140030026435852
1982-07-29,1.140030026435852
1982-07-30,1.152420997619629
1982-08-02,1.1710089445114136
1982-08-03,1.1710089445114136
1982-08-04,1.177204966545105
1982-08-05,1.1586170196533203
1982-08-06,1.109050989151001
1982-08-09,1.0966589450836182
1982-08-10,1.0966589450836182
1982-08-11,1.0904630422592163
1982-08-12,1.0285049676895142
1982-08-13,1.040897011756897
1982-08-16,1.0285049676895142
1982-08-17,1.0780709981918335
1982-08-18,1.0532879829406738
1982-08-19,1.040897011756897
1982-08-20,1.0594840049743652
1982-08-23,1.1276379823684692
1982-08-24,1.2019879817962646
1982-08-25,1.140030026435852
1982-08-26,1.208184003829956
1982-08-27,1.208184003829956
1982-08-30,1.2019879817962646
1982-08-31,1.1957919597625732
1982-09-01,1.177204966545105
1982-09-02,1.2143789529800415
1982-09-03,1.251554012298584
1982-09-07,1.3135119676589966
1982-09-08,1.3444910049438477
1982-09-09,1.3259040117263794
1982-09-10,1.3259040117263794
1982-09-13,1.319707989692688
1982-09-14,1.319707989692688
1982-09-15,1.3011209964752197
1982-09-16,1.2701419591903687
1982-09-17,1.2577500343322754
1982-09-20,1.2391630411148071
1982-09-21,1.2143789529800415
1982-09-22,1.18340003490448
1982-09-23,1.1895960569381714
1982-09-24,1.1895960569381714
1982-09-27,1.1895960569381714
1982-09-28,1.2329670190811157
1982-09-29,1.2143789529800415
1982-09-30,1.2143789529800415
1982-10-01,1.2143789529800415
1982-10-04,1.2143789529800415
1982-10-05,1.1957919597625732
1982-10-06,1.2639460563659668
1982-10-07,1.2701419591903687
1982-10-08,1.3382960557937622
1982-10-11,1.3692749738693237
1982-10-12,1.4064500331878662
1982-10-13,1.4374289512634277
1982-10-14,1.4002540111541748
1982-10-15,1.3940579891204834
1982-10-18,1.4064500331878662
1982-10-19,1.387861967086792
1982-10-20,1.486994981765747
1982-10-21,1.4498200416564941
1982-10-22,1.486994981765747
1982-10-25,1.4436240196228027
1982-10-26,1.456015944480896
1982-10-27,1.4684079885482788
1982-10-28,1.4622119665145874
1982-10-29,1.4312330484390259
1982-11-01,1.4126449823379517
1982-11-02,1.387861967086792
1982-11-03,1.4374289512634277
1982-11-04,1.5055830478668213
1982-11-05,1.6604779958724976
1982-11-08,1.666674017906189
1982-11-09,1.635694980621338
1982-11-10,1.6294989585876465
1982-11-11,1.6109110116958618
1982-11-12,1.5861279964447021
1982-11-15,1.598520040512085
1982-11-16,1.5861279964447021
1982-11-17,1.6542819738388062
1982-11-18,1.6852610111236572
1982-11-19,1.7224359512329102
1982-11-22,1.6480859518051147
1982-11-23,1.6728700399398804
1982-11-24,1.6852610111236572
1982-11-26,1.6728700399398804
1982-11-29,1.6728700399398804
1982-11-30,1.7410240173339844
1982-12-01,1.809177041053772
1982-12-02,1.802981972694397
1982-12-03,1.734827995300293
1982-12-06,1.8525480031967163
1982-12-07,1.8215689659118652
1982-12-08,1.833961009979248
1982-12-09,1.7720030546188354
1982-12-10,1.765807032585144
1982-12-13,1.69765305519104
1982-12-14,1.6109110116958618
1982-12-15,1.6294989585876465
1982-12-16,1.635694980621338
1982-12-17,1.6728700399398804
1982-12-20,1.6728700399398804
1982-12-21,1.703848958015442
1982-12-22,1.7534149885177612
1982-12-23,1.8215689659118652
1982-12-27,1.846351981163025
1982-12-28,1.833961009979248
1982-12-29,1.833961009979248
1982-12-30,1.8277649879455566
1982-12-31,1.833961009979248
1983-01-03,1.7720030546188354
1983-01-04,1.7967859506607056
1983-01-05,1.7596110105514526
1983-01-06,1.846351981163025
1983-01-07,1.8587440252304077
1983-01-10,1.8587440252304077
1983-01-11,1.8587440252304077
1983-01-12,1.8587440252304077
1983-01-13,1.833961009979248
1983-01-14,1.8587440252304077
1983-01-17,1.8277649879455566
1983-01-18,1.809177041053772
1983-01-19,1.7843940258026123
1983-01-20,1.7843940258026123
1983-01-21,1.7720030546188354
1983-01-24,1.6790649890899658
1983-01-25,1.7596110105514526
1983-01-26,1.734827995300293
1983-01-27,1.7720030546188354
1983-01-28,1.7596110105514526
1983-01-31,1.7410240173339844
1983-02-01,1.6728700399398804
1983-02-02,1.6604779958724976
1983-02-03,1.7224359512329102
1983-02-04,1.7410240173339844
1983-02-07,1.7472189664840698
1983-02-08,1.69765305519104
1983-02-09,1.666674017906189
1983-02-10,1.734827995300293
1983-02-11,1.7286319732666016
1983-02-14,1.802981972694397
1983-02-15,1.7720030546188354
1983-02-16,1.7843940258026123
1983-02-17,1.7843940258026123
1983-02-18,1.778198003768921
1983-02-22,1.7720030546188354
1983-02-23,1.7843940258026123
1983-02-24,1.7843940258026123
1983-02-25,1.7843940258026123
1983-02-28,1.7720030546188354
1983-03-01,1.809177041053772
1983-03-02,1.846351981163025
1983-03-03,1.9207019805908203
1983-03-04,1.9826600551605225
1983-03-07,1.9330940246582031
1983-03-08,1.8897229433059692
1983-03-09,1.9330940246582031
1983-03-10,1.908310055732727
1983-03-11,1.877331018447876
1983-03-14,1.8835270404815674
1983-03-15,1.846351981163025
1983-03-16,1.809177041053772
1983-03-17,1.833961009979248
1983-03-18,1.809177041053772
1983-03-21,1.802981972694397
1983-03-22,1.809177041053772
1983-03-23,1.7967859506607056
1983-03-24,1.8401570320129395
1983-03-25,1.8401570320129395
1983-03-28,1.8215689659118652
1983-03-29,1.8215689659118652
1983-03-30,1.8277649879455566
1983-03-31,1.8215689659118652
1983-04-04,1.7472189664840698
1983-04-05,1.703848958015442
1983-04-06,1.7472189664840698
1983-04-07,1.7843940258026123
1983-04-08,1.778198003768921
1983-04-11,1.7534149885177612
1983-04-12,1.7596110105514526
1983-04-13,1.7720030546188354
1983-04-14,1.8215689659118652
1983-04-15,1.809177041053772
1983-04-18,1.802981972694397
1983-04-19,1.765807032585144
1983-04-20,1.809177041053772
1983-04-21,1.7905900478363037
1983-04-22,1.7905900478363037
1983-04-25,1.7472189664840698
1983-04-26,1.7843940258026123
1983-04-27,1.7410240173339844
1983-04-28,1.7596110105514526
1983-04-29,1.8215689659118652
1983-05-02,1.8587440252304077
1983-05-03,1.8587440252304077
1983-05-04,1.871135950088501
1983-05-05,1.94548499584198
1983-05-06,2.0074429512023926
1983-05-09,2.0632059574127197
1983-05-10,2.075597047805786
1983-05-11,2.0570099353790283
1983-05-12,1.9826600551605225
1983-05-13,1.9888559579849243
1983-05-16,1.9578770399093628
1983-05-17,1.9207019805908203
1983-05-18,1.9516810178756714
1983-05-19,1.914505958557129
1983-05-20,1.9330940246582031
1983-05-23,1.9330940246582031
1983-05-24,1.9516810178756714
1983-05-25,1.9578770399093628
1983-05-26,1.976464033126831
1983-05-27,1.94548499584198
1983-05-31,1.9207019805908203
1983-06-01,1.9268980026245117
1983-06-02,1.9268980026245117
1983-06-03,1.9392900466918945
1983-06-06,1.9268980026245117
1983-06-07,1.8959189653396606
1983-06-08,1.902114987373352
1983-06-09,1.908310055732727
1983-06-10,1.9516810178756714
1983-06-13,1.9826600551605225
1983-06-14,1.970268964767456
1983-06-15,2.069401979446411
1983-06-16,2.1933178901672363
1983-06-17,2.149946928024292
1983-06-20,2.1437509059906006
1983-06-21,2.1437509059906006
1983-06-22,2.162338972091675
1983-06-23,2.1313600540161133
1983-06-24,2.0941851139068604
1983-06-27,2.0446178913116455
1983-06-28,2.0632059574127197
1983-06-29,2.0570099353790283
1983-06-30,2.0941851139068604
1983-07-01,2.174730062484741
1983-07-05,2.069401979446411
1983-07-06,2.112771987915039
1983-07-07,2.1313600540161133
1983-07-08,2.1313600540161133
1983-07-11,2.1561429500579834
1983-07-12,2.1561429500579834
1983-07-13,2.1437509059906006
1983-07-14,2.1313600540161133
1983-07-15,2.0817930698394775
1983-07-18,2.0384230613708496
1983-07-19,2.0074429512023926
1983-07-20,2.1809260845184326
1983-07-21,2.1065759658813477
1983-07-22,2.1065759658813477
1983-07-25,2.0817930698394775
1983-07-26,2.0941851139068604
1983-07-27,1.9826600551605225
1983-07-28,1.970268964767456
1983-07-29,1.9330940246582031
1983-08-01,1.9207019805908203
1983-08-02,1.9207019805908203
1983-08-03,1.94548499584198
1983-08-04,1.908310055732727
1983-08-05,1.8835270404815674
1983-08-08,1.833961009979248
1983-08-09,1.7843940258026123
1983-08-10,1.7967859506607056
1983-08-11,1.809177041053772
1983-08-12,1.809177041053772
1983-08-15,1.802981972694397
1983-08-16,1.7967859506607056
1983-08-17,1.8277649879455566
1983-08-18,1.802981972694397
1983-08-19,1.8277649879455566
1983-08-22,1.833961009979248
1983-08-23,1.8215689659118652
1983-08-24,1.7967859506607056
1983-08-25,1.778198003768921
1983-08-26,1.7843940258026123
1983-08-29,1.7905900478363037
1983-08-30,1.7720030546188354
1983-08-31,1.7720030546188354
1983-09-01,1.7843940258026123
1983-09-02,1.809177041053772
1983-09-06,1.8897229433059692
1983-09-07,1.970268964767456
1983-09-08,1.9516810178756714
1983-09-09,1.9207019805908203
1983-09-12,1.902114987373352
1983-09-13,1.8835270404815674
1983-09-14,1.8835270404815674
1983-09-15,1.8649400472640991
1983-09-16,1.8587440252304077
1983-09-19,1.877331018447876
