,DGRE
2013-11-20,24.989999771118164
2013-11-21,25.200000762939453
2013-11-22,25.239999771118164
2013-11-25,25.0
2013-11-26,25.040000915527344
2013-11-27,24.940000534057617
2013-11-29,25.1299991607666
2013-12-02,24.690000534057617
2013-12-03,24.59000015258789
2013-12-04,24.579999923706055
2013-12-05,24.489999771118164
2013-12-06,24.989999771118164
2013-12-09,24.809999465942383
2013-12-10,25.06999969482422
2013-12-11,24.3799991607666
2013-12-12,24.479999542236328
2013-12-13,24.399999618530273
2013-12-16,24.520000457763672
2013-12-17,24.59000015258789
2013-12-18,25.040000915527344
2013-12-19,24.670000076293945
2013-12-20,24.399999618530273
2013-12-23,24.709999084472656
2013-12-24,24.760000228881836
2013-12-26,24.3700008392334
2013-12-27,24.479999542236328
2013-12-30,24.860000610351562
2013-12-31,24.969999313354492
2014-01-02,24.15999984741211
2014-01-03,24.020000457763672
2014-01-06,23.899999618530273
2014-01-07,23.8700008392334
2014-01-08,23.690000534057617
2014-01-09,23.5
2014-01-10,24.0
2014-01-13,24.079999923706055
2014-01-14,24.239999771118164
2014-01-15,24.190000534057617
2014-01-16,24.149999618530273
2014-01-17,24.059999465942383
2014-01-21,23.84000015258789
2014-01-22,24.25
2014-01-23,23.829999923706055
2014-01-24,23.219999313354492
2014-01-27,23.010000228881836
2014-01-28,22.889999389648438
2014-01-29,22.65999984741211
2014-01-30,22.719999313354492
2014-01-31,22.600000381469727
2014-02-03,22.010000228881836
2014-02-04,22.719999313354492
2014-02-05,22.579999923706055
2014-02-06,23.15999984741211
2014-02-07,23.209999084472656
2014-02-10,22.84000015258789
2014-02-11,23.309999465942383
2014-02-12,23.059999465942383
2014-02-13,23.360000610351562
2014-02-14,23.670000076293945
2014-02-18,23.600000381469727
2014-02-19,23.389999389648438
2014-02-20,23.510000228881836
2014-02-21,23.459999084472656
2014-02-24,23.75
2014-02-25,23.450000762939453
2014-02-26,23.31999969482422
2014-02-27,23.489999771118164
2014-02-28,23.389999389648438
2014-03-03,23.020000457763672
2014-03-04,23.559999465942383
2014-03-05,23.760000228881836
2014-03-06,24.25
2014-03-07,23.850000381469727
2014-03-10,23.729999542236328
2014-03-11,23.799999237060547
2014-03-12,23.299999237060547
2014-03-13,23.06999969482422
2014-03-14,23.600000381469727
2014-03-17,23.729999542236328
2014-03-18,24.229999542236328
2014-03-19,23.799999237060547
2014-03-20,23.610000610351562
2014-03-21,23.860000610351562
2014-03-24,23.670000076293945
2014-03-25,24.260000228881836
2014-03-26,24.31999969482422
2014-03-27,24.440000534057617
2014-03-28,24.850000381469727
2014-03-31,24.920000076293945
2014-04-01,25.09000015258789
2014-04-02,25.1200008392334
2014-04-03,24.90999984741211
2014-04-04,25.059999465942383
2014-04-07,25.290000915527344
2014-04-08,25.540000915527344
2014-04-09,25.65999984741211
2014-04-10,25.559999465942383
2014-04-11,25.530000686645508
2014-04-14,25.420000076293945
2014-04-15,25.030000686645508
2014-04-16,25.440000534057617
2014-04-17,25.459999084472656
2014-04-21,25.459999084472656
2014-04-22,25.520000457763672
2014-04-23,25.329999923706055
2014-04-24,25.389999389648438
2014-04-25,25.09000015258789
2014-04-28,25.309999465942383
2014-04-29,25.399999618530273
2014-04-30,25.329999923706055
2014-05-01,25.520000457763672
2014-05-02,25.610000610351562
2014-05-05,25.450000762939453
2014-05-06,25.5
2014-05-07,25.690000534057617
2014-05-08,25.889999389648438
2014-05-09,25.799999237060547
2014-05-12,26.010000228881836
2014-05-13,26.260000228881836
2014-05-14,26.3799991607666
2014-05-15,26.079999923706055
2014-05-16,26.43000030517578
2014-05-19,26.43000030517578
2014-05-20,26.030000686645508
2014-05-21,26.209999084472656
2014-05-22,26.420000076293945
2014-05-23,26.350000381469727
2014-05-27,26.100000381469727
2014-05-28,26.190000534057617
2014-05-29,26.280000686645508
2014-05-30,25.8700008392334
2014-06-02,25.979999542236328
2014-06-03,26.1200008392334
2014-06-04,26.020000457763672
2014-06-05,26.229999542236328
2014-06-06,26.530000686645508
2014-06-09,26.65999984741211
2014-06-10,26.709999084472656
2014-06-11,26.549999237060547
2014-06-12,26.34000015258789
2014-06-13,26.360000610351562
2014-06-16,26.329999923706055
2014-06-17,26.270000457763672
2014-06-18,26.459999084472656
2014-06-19,26.489999771118164
2014-06-20,26.59000015258789
2014-06-23,26.3700008392334
2014-06-24,26.299999237060547
2014-06-25,26.389999389648438
2014-06-26,26.34000015258789
2014-06-27,26.469999313354492
2014-06-30,26.610000610351562
2014-07-01,26.6200008392334
2014-07-02,26.719999313354492
2014-07-03,26.760000228881836
2014-07-07,27.040000915527344
2014-07-08,27.0
2014-07-09,27.329999923706055
2014-07-10,27.139999389648438
2014-07-11,27.239999771118164
2014-07-14,27.34000015258789
2014-07-15,27.280000686645508
2014-07-16,27.350000381469727
2014-07-17,26.780000686645508
2014-07-18,27.139999389648438
2014-07-21,27.239999771118164
2014-07-22,27.450000762939453
2014-07-23,27.520000457763672
2014-07-24,27.6299991607666
2014-07-25,27.479999542236328
2014-07-28,27.540000915527344
2014-07-29,27.170000076293945
2014-07-30,26.940000534057617
2014-07-31,26.450000762939453
2014-08-01,26.540000915527344
2014-08-04,26.899999618530273
2014-08-05,26.549999237060547
2014-08-06,26.260000228881836
2014-08-07,26.290000915527344
2014-08-08,26.59000015258789
2014-08-11,26.90999984741211
2014-08-12,27.010000228881836
2014-08-13,27.100000381469727
2014-08-14,27.1299991607666
2014-08-15,27.1299991607666
2014-08-18,27.350000381469727
2014-08-19,27.510000228881836
2014-08-20,27.549999237060547
2014-08-21,27.56999969482422
2014-08-22,27.420000076293945
2014-08-25,27.559999465942383
2014-08-26,27.780000686645508
2014-08-27,27.93000030517578
2014-08-28,27.68000030517578
2014-08-29,27.59000015258789
2014-09-02,27.600000381469727
2014-09-03,28.049999237060547
2014-09-04,27.940000534057617
2014-09-05,28.100000381469727
2014-09-08,27.829999923706055
2014-09-09,27.389999389648438
2014-09-10,27.450000762939453
2014-09-11,27.18000030517578
2014-09-12,26.8700008392334
2014-09-15,26.899999618530273
2014-09-16,27.239999771118164
2014-09-17,26.899999618530273
2014-09-18,27.09000015258789
2014-09-19,26.84000015258789
2014-09-22,26.25
2014-09-23,26.219999313354492
2014-09-24,26.530000686645508
2014-09-25,26.059999465942383
2014-09-26,26.09000015258789
2014-09-29,25.6200008392334
2014-09-30,25.719999313354492
2014-10-01,25.309999465942383
2014-10-02,25.299999237060547
2014-10-03,25.3700008392334
2014-10-06,25.780000686645508
2014-10-07,25.729999542236328
2014-10-08,25.850000381469727
2014-10-09,25.600000381469727
2014-10-10,25.18000030517578
2014-10-13,25.420000076293945
2014-10-14,25.489999771118164
2014-10-15,25.06999969482422
2014-10-16,25.09000015258789
2014-10-17,25.3799991607666
2014-10-20,25.25
2014-10-21,25.40999984741211
2014-10-22,25.260000228881836
2014-10-23,25.06999969482422
2014-10-24,25.280000686645508
2014-10-27,25.079999923706055
2014-10-28,25.600000381469727
2014-10-29,25.649999618530273
2014-10-30,25.950000762939453
2014-10-31,25.959999084472656
2014-11-03,25.829999923706055
2014-11-04,25.670000076293945
2014-11-05,25.530000686645508
2014-11-06,24.969999313354492
2014-11-07,25.1299991607666
2014-11-10,25.209999084472656
2014-11-11,25.229999542236328
2014-11-12,25.275999069213867
2014-11-13,25.24799919128418
2014-11-14,25.31800079345703
2014-11-17,25.170000076293945
2014-11-18,25.270000457763672
2014-11-19,25.389999389648438
2014-11-20,25.402999877929688
2014-11-21,26.138999938964844
2014-11-24,25.944000244140625
2014-11-25,25.76099967956543
2014-11-26,25.920000076293945
2014-11-28,25.649999618530273
2014-12-01,25.309999465942383
2014-12-02,25.190000534057617
2014-12-03,25.166000366210938
2014-12-04,25.1299991607666
2014-12-05,24.989999771118164
2014-12-08,24.59000015258789
2014-12-09,24.469999313354492
2014-12-10,24.290000915527344
2014-12-11,24.06599998474121
2014-12-12,23.812999725341797
2014-12-15,23.33799934387207
2014-12-16,23.079999923706055
2014-12-17,23.790000915527344
2014-12-18,24.3700008392334
2014-12-19,24.350000381469727
2014-12-22,24.520000457763672
2014-12-23,24.350000381469727
2014-12-24,24.420000076293945
2014-12-26,24.4950008392334
2014-12-29,24.3799991607666
2014-12-30,24.30500030517578
2014-12-31,24.43000030517578
2015-01-02,23.829999923706055
2015-01-05,23.350000381469727
2015-01-06,23.50200080871582
2015-01-07,23.82200050354004
2015-01-08,24.299999237060547
2015-01-09,24.18000030517578
2015-01-12,24.1299991607666
2015-01-13,24.15999984741211
2015-01-14,24.139999389648438
2015-01-15,23.979999542236328
2015-01-16,24.43000030517578
2015-01-20,24.450000762939453
2015-01-21,24.8700008392334
2015-01-22,25.450000762939453
2015-01-23,25.290000915527344
2015-01-26,25.270000457763672
2015-01-27,25.219999313354492
2015-01-28,25.040000915527344
2015-01-29,25.06999969482422
2015-01-30,24.450000762939453
2015-02-02,24.658000946044922
2015-02-03,25.20199966430664
2015-02-04,25.030000686645508
2015-02-05,25.290000915527344
2015-02-06,24.899999618530273
2015-02-09,24.989999771118164
2015-02-10,24.72599983215332
2015-02-11,24.469999313354492
2015-02-12,25.170000076293945
2015-02-13,25.35300064086914
2015-02-17,25.320999145507812
2015-02-18,25.290000915527344
2015-02-19,25.18000030517578
2015-02-20,25.3799991607666
2015-02-23,25.1200008392334
2015-02-24,25.549999237060547
2015-02-25,25.43000030517578
2015-02-26,25.239999771118164
2015-02-27,25.163999557495117
2015-03-02,25.100000381469727
2015-03-03,25.059999465942383
2015-03-04,24.742000579833984
2015-03-05,24.75
2015-03-06,24.360000610351562
2015-03-09,24.139999389648438
2015-03-10,23.600000381469727
2015-03-11,23.780000686645508
2015-03-12,23.809999465942383
2015-03-13,23.459999084472656
2015-03-16,23.670000076293945
2015-03-17,23.770000457763672
2015-03-18,24.507999420166016
2015-03-19,23.93000030517578
2015-03-20,24.440000534057617
2015-03-23,24.399999618530273
2015-03-24,24.54400062561035
2015-03-25,24.18000030517578
2015-03-26,23.843000411987305
2015-03-27,23.841999053955078
2015-03-30,24.22800064086914
2015-03-31,24.024999618530273
2015-04-01,24.339000701904297
2015-04-02,24.850000381469727
2015-04-06,25.149999618530273
2015-04-07,25.06599998474121
2015-04-08,25.099000930786133
2015-04-09,25.06999969482422
2015-04-10,25.200000762939453
2015-04-13,25.010000228881836
2015-04-14,25.100000381469727
2015-04-15,25.280000686645508
2015-04-16,25.451000213623047
2015-04-17,25.04800033569336
2015-04-20,25.01099967956543
2015-04-21,25.117000579833984
2015-04-22,25.232999801635742
2015-04-23,25.600000381469727
2015-04-24,25.68600082397461
2015-04-27,25.639999389648438
2015-04-28,25.733999252319336
2015-04-29,25.445999145507812
2015-04-30,25.09000015258789
2015-05-01,25.0310001373291
2015-05-04,25.152000427246094
2015-05-05,25.058000564575195
2015-05-06,25.020000457763672
2015-05-07,24.989999771118164
2015-05-08,25.34600067138672
2015-05-11,24.979999542236328
2015-05-12,24.993999481201172
2015-05-13,25.170000076293945
2015-05-14,25.420000076293945
2015-05-15,25.479999542236328
2015-05-18,25.31999969482422
2015-05-19,25.239999771118164
2015-05-20,25.290000915527344
2015-05-21,25.149999618530273
2015-05-22,24.93199920654297
2015-05-26,24.530000686645508
2015-05-27,24.517000198364258
2015-05-28,24.642000198364258
2015-05-29,24.170000076293945
2015-06-01,24.10300064086914
2015-06-02,24.297000885009766
2015-06-03,24.03499984741211
2015-06-04,23.634000778198242
2015-06-05,23.56999969482422
2015-06-08,23.649999618530273
2015-06-09,23.469999313354492
2015-06-10,23.881999969482422
2015-06-11,23.709999084472656
2015-06-12,23.700000762939453
2015-06-15,23.56999969482422
2015-06-16,23.700000762939453
2015-06-17,24.0
2015-06-18,24.18000030517578
2015-06-19,24.045000076293945
2015-06-22,23.97100067138672
2015-06-23,23.985000610351562
2015-06-24,23.945999145507812
2015-06-25,23.979999542236328
2015-06-26,23.950000762939453
2015-06-29,23.5049991607666
2015-06-30,23.90999984741211
2015-07-01,23.799999237060547
2015-07-02,23.850000381469727
2015-07-06,23.393999099731445
2015-07-07,23.277000427246094
2015-07-08,22.770000457763672
2015-07-09,22.954999923706055
2015-07-10,23.43000030517578
2015-07-13,23.42099952697754
2015-07-14,23.420000076293945
2015-07-15,23.219999313354492
2015-07-16,23.3799991607666
2015-07-17,23.422000885009766
2015-07-20,23.290000915527344
2015-07-21,23.347000122070312
2015-07-22,22.969999313354492
2015-07-23,22.68000030517578
2015-07-24,22.170000076293945
2015-07-27,21.805999755859375
2015-07-28,21.950000762939453
2015-07-29,22.219999313354492
2015-07-30,22.06999969482422
2015-07-31,22.350000381469727
2015-08-03,21.860000610351562
2015-08-04,21.940000534057617
2015-08-05,21.8700008392334
2015-08-06,21.790000915527344
2015-08-07,21.690000534057617
2015-08-10,21.9950008392334
2015-08-11,21.530000686645508
2015-08-12,21.187999725341797
2015-08-13,21.1299991607666
2015-08-14,21.100000381469727
2015-08-17,20.941999435424805
2015-08-18,20.84000015258789
2015-08-19,20.614999771118164
2015-08-20,20.440000534057617
2015-08-21,19.93199920654297
2015-08-24,18.899999618530273
2015-08-25,19.100000381469727
2015-08-26,19.790000915527344
2015-08-27,20.56399917602539
2015-08-28,20.399999618530273
2015-08-31,20.479999542236328
2015-09-01,19.670000076293945
2015-09-02,19.90999984741211
2015-09-03,20.06999969482422
2015-09-04,19.510000228881836
2015-09-08,19.790000915527344
2015-09-09,19.479999542236328
2015-09-10,19.75
2015-09-11,19.780000686645508
2015-09-14,20.030000686645508
2015-09-15,20.149999618530273
2015-09-16,20.65999984741211
2015-09-17,20.722000122070312
2015-09-18,20.280000686645508
2015-09-21,19.719999313354492
2015-09-22,19.489999771118164
2015-09-23,19.149999618530273
2015-09-24,19.059999465942383
2015-09-25,19.1200008392334
2015-09-28,18.6299991607666
2015-09-29,18.68000030517578
2015-09-30,19.420000076293945
2015-10-01,19.312000274658203
2015-10-02,19.84000015258789
2015-10-05,20.309999465942383
2015-10-06,20.389999389648438
2015-10-07,20.639999389648438
2015-10-08,20.889999389648438
2015-10-09,21.190000534057617
2015-10-12,21.0
2015-10-13,20.584999084472656
2015-10-14,20.621999740600586
2015-10-15,21.209999084472656
2015-10-16,21.190000534057617
2015-10-19,20.920000076293945
2015-10-20,20.93000030517578
2015-10-21,20.59000015258789
2015-10-22,21.01300048828125
2015-10-23,21.149999618530273
2015-10-26,21.030000686645508
2015-10-27,20.940000534057617
2015-10-28,20.660999298095703
2015-10-29,20.600000381469727
2015-10-30,20.65999984741211
2015-11-02,20.65999984741211
2015-11-03,21.25
2015-11-04,21.218000411987305
2015-11-05,21.180999755859375
2015-11-06,20.90999984741211
2015-11-09,20.579999923706055
2015-11-10,20.58799934387207
2015-11-11,20.684999465942383
2015-11-12,20.315000534057617
2015-11-13,20.329999923706055
2015-11-16,20.486000061035156
2015-11-17,20.690000534057617
2015-11-18,20.940000534057617
2015-11-19,21.0
2015-11-20,21.299999237060547
2015-11-23,21.219999313354492
2015-11-24,21.010000228881836
2015-11-25,20.600000381469727
2015-11-27,20.469999313354492
2015-11-30,20.49799919128418
2015-12-01,20.604999542236328
2015-12-02,20.520000457763672
2015-12-03,20.704999923706055
2015-12-04,20.3799991607666
2015-12-07,20.200000762939453
2015-12-08,20.020000457763672
2015-12-09,19.850000381469727
2015-12-10,19.56599998474121
2015-12-11,18.920000076293945
2015-12-14,19.511999130249023
2015-12-15,19.860000610351562
2015-12-16,19.75
2015-12-17,19.799999237060547
2015-12-18,19.53700065612793
2015-12-21,19.405000686645508
2015-12-22,19.43000030517578
2015-12-23,19.950000762939453
2015-12-24,19.899999618530273
2015-12-28,19.719999313354492
2015-12-29,19.700000762939453
2015-12-30,19.43000030517578
2015-12-31,19.36199951171875
2016-01-04,19.059999465942383
2016-01-05,18.996000289916992
2016-01-06,18.579999923706055
2016-01-07,18.149999618530273
2016-01-08,18.020000457763672
2016-01-11,17.790000915527344
2016-01-12,18.260000228881836
2016-01-13,17.913999557495117
2016-01-14,17.959999084472656
2016-01-15,17.305999755859375
2016-01-19,17.889999389648438
2016-01-20,17.2549991607666
2016-01-21,17.15999984741211
2016-01-22,17.844999313354492
2016-01-25,17.440000534057617
2016-01-26,18.049999237060547
2016-01-27,17.84000015258789
2016-01-28,17.90999984741211
2016-01-29,18.770000457763672
2016-02-01,18.5
2016-02-02,17.950000762939453
2016-02-03,18.489999771118164
2016-02-04,18.5
2016-02-05,18.523000717163086
2016-02-08,18.07699966430664
2016-02-09,17.924999237060547
2016-02-10,18.459999084472656
2016-02-11,17.983999252319336
2016-02-12,18.040000915527344
2016-02-16,18.299999237060547
2016-02-17,18.700000762939453
2016-02-18,18.823999404907227
2016-02-19,18.739999771118164
2016-02-22,19.010000228881836
2016-02-23,18.790000915527344
2016-02-24,18.6200008392334
2016-02-25,18.83799934387207
2016-02-26,18.530000686645508
2016-02-29,18.780000686645508
2016-03-01,19.5
2016-03-02,19.479999542236328
2016-03-03,19.820999145507812
2016-03-04,20.149999618530273
2016-03-07,20.360000610351562
2016-03-08,19.986000061035156
2016-03-09,20.219999313354492
2016-03-10,20.450000762939453
2016-03-11,20.729999542236328
2016-03-14,20.430999755859375
2016-03-15,19.799999237060547
2016-03-16,20.399999618530273
2016-03-17,20.885000228881836
2016-03-18,20.93000030517578
2016-03-21,21.079999923706055
2016-03-22,20.986000061035156
2016-03-23,20.382999420166016
2016-03-24,20.53499984741211
2016-03-28,20.530000686645508
2016-03-29,20.951000213623047
2016-03-30,21.110000610351562
2016-03-31,20.97800064086914
2016-04-01,21.239999771118164
2016-04-04,20.909000396728516
2016-04-05,20.610000610351562
2016-04-06,20.68899917602539
2016-04-07,20.26799964904785
2016-04-08,20.780000686645508
2016-04-11,20.850000381469727
2016-04-12,21.270000457763672
2016-04-13,21.604999542236328
2016-04-14,21.41900062561035
2016-04-15,21.530000686645508
2016-04-18,21.530000686645508
2016-04-19,21.733999252319336
2016-04-20,21.733999252319336
2016-04-21,21.509000778198242
2016-04-22,21.450000762939453
2016-04-25,21.399999618530273
2016-04-26,21.48699951171875
2016-04-27,21.700000762939453
2016-04-28,21.55900001525879
2016-04-29,21.350000381469727
2016-05-02,21.350000381469727
2016-05-03,20.729999542236328
2016-05-04,20.579999923706055
2016-05-05,20.402000427246094
2016-05-06,20.579999923706055
2016-05-09,20.270000457763672
2016-05-10,20.6200008392334
2016-05-11,20.700000762939453
2016-05-12,20.65999984741211
2016-05-13,20.079999923706055
2016-05-16,20.399999618530273
2016-05-17,20.332000732421875
2016-05-18,20.24799919128418
2016-05-19,20.100000381469727
2016-05-20,20.29599952697754
2016-05-23,20.09000015258789
2016-05-24,20.420000076293945
2016-05-25,20.420000076293945
2016-05-26,20.54400062561035
2016-05-27,20.607999801635742
2016-05-31,20.639999389648438
2016-06-01,20.690000534057617
2016-06-02,20.790000915527344
2016-06-03,21.229999542236328
2016-06-06,21.4950008392334
2016-06-07,21.573999404907227
2016-06-08,21.799999237060547
2016-06-09,21.489999771118164
2016-06-10,21.059999465942383
2016-06-13,20.75
2016-06-14,20.756000518798828
2016-06-15,20.900999069213867
2016-06-16,20.875
2016-06-17,20.878999710083008
2016-06-20,21.209999084472656
2016-06-21,21.325000762939453
2016-06-22,21.329999923706055
2016-06-23,21.709999084472656
2016-06-24,20.700000762939453
2016-06-27,20.5
2016-06-28,20.957000732421875
2016-06-29,21.54199981689453
2016-06-30,21.736000061035156
2016-07-01,21.86199951171875
2016-07-05,21.450000762939453
2016-07-06,21.320999145507812
2016-07-07,21.260000228881836
2016-07-08,21.801000595092773
2016-07-11,21.979999542236328
2016-07-12,22.132999420166016
2016-07-13,22.167999267578125
2016-07-14,22.34000015258789
2016-07-15,22.280000686645508
2016-07-18,22.39699935913086
2016-07-19,22.25
2016-07-20,22.400999069213867
2016-07-21,22.350000381469727
2016-07-22,22.43600082397461
2016-07-25,22.3799991607666
2016-07-26,22.40999984741211
2016-07-27,22.5
2016-07-28,22.489999771118164
2016-07-29,22.709999084472656
2016-08-01,22.75
2016-08-02,22.59000015258789
2016-08-03,22.719999313354492
2016-08-04,22.950000762939453
2016-08-05,23.239999771118164
2016-08-08,23.440000534057617
2016-08-09,23.58799934387207
2016-08-10,23.601999282836914
2016-08-11,23.860000610351562
2016-08-12,23.709999084472656
2016-08-15,23.809999465942383
2016-08-16,23.6200008392334
2016-08-17,23.489999771118164
2016-08-18,23.634000778198242
2016-08-19,23.48900032043457
2016-08-22,23.190000534057617
2016-08-23,22.95199966430664
2016-08-24,23.1200008392334
2016-08-25,23.170000076293945
2016-08-26,22.899999618530273
2016-08-29,23.09000015258789
2016-08-30,23.020000457763672
2016-08-31,22.715999603271484
2016-09-01,22.809999465942383
2016-09-02,23.09000015258789
2016-09-06,23.59000015258789
2016-09-07,23.5939998626709
2016-09-08,23.469999313354492
2016-09-09,22.65999984741211
2016-09-12,23.024999618530273
2016-09-13,22.298999786376953
2016-09-14,22.614999771118164
2016-09-15,22.957000732421875
2016-09-16,22.780000686645508
2016-09-19,23.0
2016-09-20,23.06999969482422
2016-09-21,23.527999877929688
2016-09-22,23.600000381469727
2016-09-23,23.360000610351562
2016-09-26,22.746000289916992
2016-09-27,23.079999923706055
2016-09-28,23.260000228881836
2016-09-29,22.950000762939453
2016-09-30,23.1200008392334
2016-10-03,23.190000534057617
2016-10-04,22.849000930786133
2016-10-05,23.229999542236328
2016-10-06,23.049999237060547
2016-10-07,23.030000686645508
2016-10-10,23.143999099731445
2016-10-11,22.59000015258789
2016-10-12,22.510000228881836
2016-10-13,22.52899932861328
2016-10-14,22.562000274658203
2016-10-17,22.58799934387207
2016-10-18,22.922000885009766
2016-10-19,23.1299991607666
2016-10-20,23.054000854492188
2016-10-21,23.100000381469727
2016-10-24,23.049999237060547
2016-10-25,22.9950008392334
2016-10-26,22.809999465942383
2016-10-27,22.719999313354492
2016-10-28,22.510000228881836
2016-10-31,22.700000762939453
2016-11-01,22.496000289916992
2016-11-02,22.299999237060547
2016-11-03,22.040000915527344
2016-11-04,21.780000686645508
2016-11-07,22.65999984741211
2016-11-08,22.8799991607666
2016-11-09,22.079999923706055
2016-11-10,21.3799991607666
2016-11-11,20.850000381469727
2016-11-14,20.68000030517578
2016-11-15,21.260000228881836
2016-11-16,21.1299991607666
2016-11-17,21.09000015258789
2016-11-18,21.0939998626709
2016-11-21,21.097999572753906
2016-11-22,21.34000015258789
2016-11-23,21.190000534057617
2016-11-25,21.139999389648438
2016-11-28,21.309999465942383
2016-11-29,21.290000915527344
2016-11-30,21.360000610351562
2016-12-01,21.010000228881836
2016-12-02,21.0
2016-12-05,21.309999465942383
2016-12-06,21.25
2016-12-07,21.690000534057617
2016-12-08,21.746000289916992
2016-12-09,21.59000015258789
2016-12-12,21.43000030517578
2016-12-13,21.6200008392334
2016-12-14,21.1299991607666
2016-12-15,21.149999618530273
2016-12-16,20.979999542236328
2016-12-19,20.899999618530273
2016-12-20,20.889999389648438
2016-12-21,20.790000915527344
2016-12-22,20.649999618530273
2016-12-23,20.59000015258789
2016-12-27,20.65999984741211
2016-12-28,20.850000381469727
2016-12-29,21.139999389648438
2016-12-30,21.11400032043457
2017-01-03,21.2549991607666
2017-01-04,21.399999618530273
2017-01-05,21.576000213623047
2017-01-06,21.440000534057617
2017-01-09,21.490999221801758
2017-01-10,21.489999771118164
2017-01-11,21.579999923706055
2017-01-12,21.639999389648438
2017-01-13,21.559999465942383
2017-01-17,21.610000610351562
2017-01-18,21.485000610351562
2017-01-19,21.35099983215332
2017-01-20,21.399999618530273
2017-01-23,21.790000915527344
2017-01-24,21.90999984741211
2017-01-25,22.1560001373291
2017-01-26,22.06999969482422
2017-01-27,22.059999465942383
2017-01-30,21.975000381469727
2017-01-31,21.969999313354492
2017-02-01,22.040000915527344
2017-02-02,22.045000076293945
2017-02-03,22.23900032043457
2017-02-06,22.06999969482422
2017-02-07,22.08300018310547
2017-02-08,22.191999435424805
2017-02-09,22.309999465942383
2017-02-10,22.459999084472656
2017-02-13,22.65999984741211
2017-02-14,22.739999771118164
2017-02-15,22.958999633789062
2017-02-16,22.81999969482422
2017-02-17,22.700000762939453
2017-02-21,22.899999618530273
2017-02-22,22.979999542236328
2017-02-23,23.09000015258789
2017-02-24,22.889999389648438
2017-02-27,22.950000762939453
2017-02-28,22.600000381469727
2017-03-01,22.889999389648438
2017-03-02,22.459999084472656
2017-03-03,22.739999771118164
2017-03-06,22.770000457763672
2017-03-07,22.81399917602539
2017-03-08,22.61400032043457
2017-03-09,22.329999923706055
2017-03-10,22.690000534057617
2017-03-13,22.780000686645508
2017-03-14,22.690000534057617
2017-03-15,23.545000076293945
2017-03-16,23.420000076293945
2017-03-17,23.329999923706055
2017-03-20,23.670000076293945
2017-03-21,23.389999389648438
2017-03-22,23.610000610351562
2017-03-23,23.549999237060547
2017-03-24,23.708999633789062
2017-03-27,23.422000885009766
2017-03-28,23.485000610351562
2017-03-29,23.4950008392334
2017-03-30,23.472999572753906
2017-03-31,23.22800064086914
2017-04-03,23.264999389648438
2017-04-04,23.41699981689453
2017-04-05,23.260000228881836
2017-04-06,23.290000915527344
2017-04-07,23.149999618530273
2017-04-10,23.139999389648438
2017-04-11,23.020000457763672
2017-04-12,23.059999465942383
2017-04-13,23.06999969482422
2017-04-17,23.257999420166016
2017-04-18,23.173999786376953
2017-04-19,23.020000457763672
2017-04-20,23.197999954223633
2017-04-21,23.299999237060547
2017-04-24,23.56999969482422
2017-04-25,23.709999084472656
2017-04-26,23.579999923706055
