,FITBI
2015-06-29,28.0
2015-06-30,28.200000762939453
2015-07-01,28.110000610351562
2015-07-02,28.260000228881836
2015-07-06,28.360000610351562
2015-07-07,28.3700008392334
2015-07-08,28.270000457763672
2015-07-09,28.420000076293945
2015-07-10,28.290000915527344
2015-07-13,28.350000381469727
2015-07-14,28.290000915527344
2015-07-15,28.260000228881836
2015-07-16,28.3799991607666
2015-07-17,28.389999389648438
2015-07-20,28.389999389648438
2015-07-21,28.280000686645508
2015-07-22,28.270000457763672
2015-07-23,28.329999923706055
2015-07-24,28.280000686645508
2015-07-27,28.209999084472656
2015-07-28,28.229999542236328
2015-07-29,28.149999618530273
2015-07-30,28.100000381469727
2015-07-31,28.06999969482422
2015-08-03,28.040000915527344
2015-08-04,27.93000030517578
2015-08-05,27.950000762939453
2015-08-06,27.8700008392334
2015-08-07,27.850000381469727
2015-08-10,27.860000610351562
2015-08-11,27.8700008392334
2015-08-12,27.850000381469727
2015-08-13,27.770000457763672
2015-08-14,27.799999237060547
2015-08-17,27.829999923706055
2015-08-18,27.780000686645508
2015-08-19,27.75
2015-08-20,27.739999771118164
2015-08-21,27.709999084472656
2015-08-24,26.959999084472656
2015-08-25,27.06999969482422
2015-08-26,27.43000030517578
2015-08-27,27.5
2015-08-28,27.520000457763672
2015-08-31,27.489999771118164
2015-09-01,27.479999542236328
2015-09-02,27.450000762939453
2015-09-03,27.489999771118164
2015-09-04,27.489999771118164
2015-09-08,27.5
2015-09-09,27.5
2015-09-10,27.469999313354492
2015-09-11,27.5
2015-09-14,27.5
2015-09-15,27.5
2015-09-16,27.5
2015-09-17,27.43000030517578
2015-09-18,27.5
2015-09-21,27.5
2015-09-22,27.479999542236328
2015-09-23,27.290000915527344
2015-09-24,27.329999923706055
2015-09-25,27.3799991607666
2015-09-28,27.350000381469727
2015-09-29,27.309999465942383
2015-09-30,27.25
2015-10-01,27.25
2015-10-02,27.1299991607666
2015-10-05,27.200000762939453
2015-10-06,27.25
2015-10-07,27.15999984741211
2015-10-08,27.15999984741211
2015-10-09,27.06999969482422
2015-10-12,27.270000457763672
2015-10-13,27.209999084472656
2015-10-14,27.18000030517578
2015-10-15,27.260000228881836
2015-10-16,27.34000015258789
2015-10-19,27.270000457763672
2015-10-20,27.229999542236328
2015-10-21,27.31999969482422
2015-10-22,27.350000381469727
2015-10-23,27.600000381469727
2015-10-26,27.6299991607666
2015-10-27,27.690000534057617
2015-10-28,27.790000915527344
2015-10-29,27.760000228881836
2015-10-30,27.889999389648438
2015-11-02,27.950000762939453
2015-11-03,28.030000686645508
2015-11-04,28.1299991607666
2015-11-05,28.18000030517578
2015-11-06,28.06999969482422
2015-11-09,28.1200008392334
2015-11-10,28.170000076293945
2015-11-11,28.270000457763672
2015-11-12,28.260000228881836
2015-11-13,28.350000381469727
2015-11-16,28.389999389648438
2015-11-17,28.479999542236328
2015-11-18,28.43000030517578
2015-11-19,28.559999465942383
2015-11-20,28.6299991607666
2015-11-23,28.719999313354492
2015-11-24,28.579999923706055
2015-11-25,28.709999084472656
2015-11-27,28.760000228881836
2015-11-30,28.690000534057617
2015-12-01,28.690000534057617
2015-12-02,28.6299991607666
2015-12-03,28.59000015258789
2015-12-04,28.649999618530273
2015-12-07,28.56999969482422
2015-12-08,28.59000015258789
2015-12-09,28.639999389648438
2015-12-10,28.68000030517578
2015-12-11,28.489999771118164
2015-12-14,27.6299991607666
2015-12-15,27.700000762939453
2015-12-16,27.84000015258789
2015-12-17,28.030000686645508
2015-12-18,28.329999923706055
2015-12-21,28.34000015258789
2015-12-22,27.93000030517578
2015-12-23,28.049999237060547
2015-12-24,28.190000534057617
2015-12-28,28.389999389648438
2015-12-29,28.56999969482422
2015-12-30,28.6200008392334
2015-12-31,28.899999618530273
2016-01-04,29.100000381469727
2016-01-05,29.229999542236328
2016-01-06,29.010000228881836
2016-01-07,28.850000381469727
2016-01-08,28.420000076293945
2016-01-11,28.3700008392334
2016-01-12,28.299999237060547
2016-01-13,28.309999465942383
2016-01-14,28.149999618530273
2016-01-15,28.0
2016-01-19,28.100000381469727
2016-01-20,27.709999084472656
2016-01-21,27.81999969482422
2016-01-22,27.90999984741211
2016-01-25,27.809999465942383
2016-01-26,27.829999923706055
2016-01-27,27.790000915527344
2016-01-28,27.8799991607666
2016-01-29,28.049999237060547
2016-02-01,28.040000915527344
2016-02-02,28.079999923706055
2016-02-03,27.760000228881836
2016-02-04,27.90999984741211
2016-02-05,28.040000915527344
2016-02-08,27.40999984741211
2016-02-09,27.209999084472656
2016-02-10,27.399999618530273
2016-02-11,26.75
2016-02-12,27.190000534057617
2016-02-16,28.170000076293945
2016-02-17,27.84000015258789
2016-02-18,28.079999923706055
2016-02-19,28.010000228881836
2016-02-22,28.049999237060547
2016-02-23,28.1200008392334
2016-02-24,28.1299991607666
2016-02-25,28.18000030517578
2016-02-26,28.239999771118164
2016-02-29,28.280000686645508
2016-03-01,28.3799991607666
2016-03-02,28.170000076293945
2016-03-03,27.920000076293945
2016-03-04,28.030000686645508
2016-03-07,28.329999923706055
2016-03-08,28.170000076293945
2016-03-09,28.200000762939453
2016-03-10,28.290000915527344
2016-03-11,28.3799991607666
2016-03-14,28.469999313354492
2016-03-15,28.350000381469727
2016-03-16,28.389999389648438
2016-03-17,28.600000381469727
2016-03-18,28.8799991607666
2016-03-21,29.0
2016-03-22,28.690000534057617
2016-03-23,28.799999237060547
2016-03-24,28.780000686645508
2016-03-28,28.899999618530273
2016-03-29,28.889999389648438
2016-03-30,29.139999389648438
2016-03-31,29.079999923706055
2016-04-01,28.479999542236328
2016-04-04,28.389999389648438
2016-04-05,28.59000015258789
2016-04-06,28.969999313354492
2016-04-07,28.350000381469727
2016-04-08,28.6299991607666
2016-04-11,28.709999084472656
2016-04-12,28.600000381469727
2016-04-13,28.729999542236328
2016-04-14,28.68000030517578
2016-04-15,28.6299991607666
2016-04-18,28.510000228881836
2016-04-19,28.68000030517578
2016-04-20,28.6200008392334
2016-04-21,28.700000762939453
2016-04-22,28.780000686645508
2016-04-25,28.760000228881836
2016-04-26,28.8700008392334
2016-04-27,28.81999969482422
2016-04-28,28.93000030517578
2016-04-29,29.299999237060547
2016-05-02,29.5
2016-05-03,29.540000915527344
2016-05-04,29.780000686645508
2016-05-05,29.729999542236328
2016-05-06,29.950000762939453
2016-05-09,29.969999313354492
2016-05-10,29.899999618530273
2016-05-11,29.93000030517578
2016-05-12,29.899999618530273
2016-05-13,30.010000228881836
2016-05-16,29.969999313354492
2016-05-17,30.219999313354492
2016-05-18,29.989999771118164
2016-05-19,29.969999313354492
2016-05-20,30.209999084472656
2016-05-23,30.969999313354492
2016-05-24,31.020000457763672
2016-05-25,30.850000381469727
2016-05-26,31.0
2016-05-27,30.93000030517578
2016-05-31,30.989999771118164
2016-06-01,31.06999969482422
2016-06-02,30.969999313354492
2016-06-03,31.020000457763672
2016-06-06,30.920000076293945
2016-06-07,31.020000457763672
2016-06-08,31.09000015258789
2016-06-09,30.950000762939453
2016-06-10,30.889999389648438
2016-06-13,30.899999618530273
2016-06-14,30.940000534057617
2016-06-15,31.049999237060547
2016-06-16,30.989999771118164
2016-06-17,31.06999969482422
2016-06-20,31.239999771118164
2016-06-21,31.1299991607666
2016-06-22,30.729999542236328
2016-06-23,30.889999389648438
2016-06-24,30.690000534057617
2016-06-27,30.540000915527344
2016-06-28,30.8799991607666
2016-06-29,30.520000457763672
2016-06-30,30.329999923706055
2016-07-01,30.43000030517578
2016-07-05,30.670000076293945
2016-07-06,30.729999542236328
2016-07-07,30.479999542236328
2016-07-08,30.920000076293945
2016-07-11,30.709999084472656
2016-07-12,31.06999969482422
2016-07-13,31.020000457763672
2016-07-14,30.920000076293945
2016-07-15,30.780000686645508
2016-07-18,30.889999389648438
2016-07-19,30.760000228881836
2016-07-20,30.780000686645508
2016-07-21,30.969999313354492
2016-07-22,30.989999771118164
2016-07-25,30.809999465942383
2016-07-26,31.1200008392334
2016-07-27,31.139999389648438
2016-07-28,31.079999923706055
2016-07-29,31.010000228881836
2016-08-01,31.06999969482422
2016-08-02,31.219999313354492
2016-08-03,31.09000015258789
2016-08-04,31.25
2016-08-05,31.350000381469727
2016-08-08,31.440000534057617
2016-08-09,31.729999542236328
2016-08-10,31.729999542236328
2016-08-11,31.649999618530273
2016-08-12,31.559999465942383
2016-08-15,31.450000762939453
2016-08-16,31.43000030517578
2016-08-17,31.770000457763672
2016-08-18,31.799999237060547
2016-08-19,31.709999084472656
2016-08-22,31.81999969482422
2016-08-23,31.90999984741211
2016-08-24,31.850000381469727
2016-08-25,31.799999237060547
2016-08-26,31.920000076293945
2016-08-29,31.84000015258789
2016-08-30,32.0099983215332
2016-08-31,32.470001220703125
2016-09-01,32.400001525878906
2016-09-02,32.45000076293945
2016-09-06,32.349998474121094
2016-09-07,32.16999816894531
2016-09-08,31.780000686645508
2016-09-09,31.290000915527344
2016-09-12,31.31999969482422
2016-09-13,31.170000076293945
2016-09-14,31.200000762939453
2016-09-15,31.06999969482422
2016-09-16,31.1200008392334
2016-09-19,30.860000610351562
2016-09-20,30.8799991607666
2016-09-21,30.90999984741211
2016-09-22,30.93000030517578
2016-09-23,31.059999465942383
2016-09-26,30.8700008392334
2016-09-27,30.969999313354492
2016-09-28,30.8700008392334
2016-09-29,30.309999465942383
2016-09-30,30.540000915527344
2016-10-03,30.59000015258789
2016-10-04,30.549999237060547
2016-10-05,30.5
2016-10-06,30.3700008392334
2016-10-07,30.479999542236328
2016-10-10,30.040000915527344
2016-10-11,29.360000610351562
2016-10-12,29.600000381469727
2016-10-13,29.549999237060547
2016-10-14,29.75
2016-10-17,29.700000762939453
2016-10-18,29.829999923706055
2016-10-19,29.940000534057617
2016-10-20,29.899999618530273
2016-10-21,30.149999618530273
2016-10-24,30.209999084472656
2016-10-25,30.34000015258789
2016-10-26,30.229999542236328
2016-10-27,30.25
2016-10-28,30.079999923706055
2016-10-31,30.010000228881836
2016-11-01,29.860000610351562
2016-11-02,29.43000030517578
2016-11-03,28.780000686645508
2016-11-04,29.020000457763672
2016-11-07,29.270000457763672
2016-11-08,29.270000457763672
2016-11-09,28.68000030517578
2016-11-10,27.540000915527344
2016-11-11,27.030000686645508
2016-11-14,26.739999771118164
2016-11-15,27.450000762939453
2016-11-16,28.309999465942383
2016-11-17,28.1299991607666
2016-11-18,27.3799991607666
2016-11-21,27.420000076293945
2016-11-22,28.309999465942383
2016-11-23,28.229999542236328
2016-11-25,28.010000228881836
2016-11-28,28.030000686645508
2016-11-29,27.790000915527344
2016-11-30,27.25
2016-12-01,27.040000915527344
2016-12-02,26.989999771118164
2016-12-05,26.90999984741211
2016-12-06,27.0
2016-12-07,27.049999237060547
2016-12-08,26.850000381469727
2016-12-09,26.690000534057617
2016-12-12,26.549999237060547
2016-12-13,26.510000228881836
2016-12-14,26.540000915527344
2016-12-15,26.799999237060547
2016-12-16,27.290000915527344
2016-12-19,27.360000610351562
2016-12-20,27.15999984741211
2016-12-21,27.709999084472656
2016-12-22,27.950000762939453
2016-12-23,27.579999923706055
2016-12-27,27.510000228881836
2016-12-28,27.350000381469727
2016-12-29,27.15999984741211
2016-12-30,27.25
2017-01-03,27.670000076293945
2017-01-04,28.3799991607666
2017-01-05,28.25
2017-01-06,27.860000610351562
2017-01-09,27.690000534057617
2017-01-10,27.84000015258789
2017-01-11,27.889999389648438
2017-01-12,28.190000534057617
2017-01-13,28.100000381469727
2017-01-17,27.979999542236328
2017-01-18,28.1299991607666
2017-01-19,27.59000015258789
2017-01-20,27.219999313354492
2017-01-23,27.59000015258789
2017-01-24,27.549999237060547
2017-01-25,27.450000762939453
2017-01-26,27.579999923706055
2017-01-27,27.700000762939453
2017-01-30,27.829999923706055
2017-01-31,27.940000534057617
2017-02-01,27.989999771118164
2017-02-02,28.360000610351562
2017-02-03,28.6299991607666
2017-02-06,28.790000915527344
2017-02-07,29.06999969482422
2017-02-08,28.6200008392334
2017-02-09,28.68000030517578
2017-02-10,28.75
2017-02-13,28.84000015258789
2017-02-14,28.920000076293945
2017-02-15,28.90999984741211
2017-02-16,28.93000030517578
2017-02-17,28.770000457763672
2017-02-21,28.850000381469727
2017-02-22,28.969999313354492
2017-02-23,29.0
2017-02-24,29.0
2017-02-27,28.950000762939453
2017-02-28,28.93000030517578
2017-03-01,28.889999389648438
2017-03-02,29.1200008392334
2017-03-03,29.290000915527344
2017-03-06,29.049999237060547
2017-03-07,29.079999923706055
2017-03-08,28.3799991607666
2017-03-09,28.639999389648438
2017-03-10,28.6200008392334
2017-03-13,28.790000915527344
2017-03-14,28.780000686645508
2017-03-15,28.860000610351562
2017-03-16,29.030000686645508
2017-03-17,28.75
2017-03-20,28.770000457763672
2017-03-21,28.670000076293945
2017-03-22,28.899999618530273
2017-03-23,28.989999771118164
2017-03-24,28.940000534057617
2017-03-27,28.520000457763672
2017-03-28,28.510000228881836
2017-03-29,28.559999465942383
2017-03-30,28.6299991607666
2017-03-31,28.40999984741211
2017-04-03,28.6299991607666
2017-04-04,28.59000015258789
2017-04-05,28.559999465942383
2017-04-06,28.600000381469727
2017-04-07,28.600000381469727
2017-04-10,28.530000686645508
2017-04-11,28.5
2017-04-12,28.5
2017-04-13,28.5
2017-04-17,28.610000610351562
2017-04-18,28.610000610351562
2017-04-19,28.610000610351562
2017-04-20,28.649999618530273
2017-04-21,28.690000534057617
2017-04-24,28.65999984741211
2017-04-25,28.6299991607666
2017-04-26,28.6200008392334
2017-04-27,28.65999984741211
2017-04-28,28.579999923706055
2017-05-01,28.6299991607666
2017-05-02,28.979999542236328
2017-05-03,28.940000534057617
2017-05-04,28.809999465942383
2017-05-05,28.8799991607666
2017-05-08,28.780000686645508
2017-05-09,28.959999084472656
2017-05-10,29.06999969482422
2017-05-11,29.06999969482422
2017-05-12,29.190000534057617
2017-05-15,29.219999313354492
2017-05-16,29.290000915527344
2017-05-17,29.1299991607666
2017-05-18,28.989999771118164
2017-05-19,28.950000762939453
2017-05-22,29.0
2017-05-23,29.0
2017-05-24,29.030000686645508
2017-05-25,29.0
2017-05-26,29.020000457763672
2017-05-30,29.030000686645508
2017-05-31,28.969999313354492
2017-06-01,29.09000015258789
2017-06-02,29.290000915527344
2017-06-05,29.360000610351562
2017-06-06,29.350000381469727
2017-06-07,29.350000381469727
2017-06-08,29.81999969482422
2017-06-09,29.40999984741211
2017-06-12,29.479999542236328
2017-06-13,29.8799991607666
2017-06-14,29.760000228881836
2017-06-15,29.860000610351562
2017-06-16,29.760000228881836
2017-06-19,29.899999618530273
2017-06-20,29.8700008392334
2017-06-21,29.90999984741211
2017-06-22,30.139999389648438
2017-06-23,30.190000534057617
2017-06-26,30.18000030517578
2017-06-27,29.8700008392334
2017-06-28,29.8700008392334
2017-06-29,29.8700008392334
2017-06-30,29.989999771118164
2017-07-03,30.40999984741211
2017-07-05,30.579999923706055
2017-07-06,30.520000457763672
2017-07-07,30.5
2017-07-10,29.850000381469727
2017-07-11,29.690000534057617
2017-07-12,29.780000686645508
2017-07-13,29.540000915527344
2017-07-14,29.600000381469727
2017-07-17,29.549999237060547
2017-07-18,29.690000534057617
2017-07-19,29.65999984741211
2017-07-20,29.670000076293945
2017-07-21,30.030000686645508
2017-07-24,30.40999984741211
2017-07-25,30.190000534057617
2017-07-26,30.34000015258789
2017-07-27,30.299999237060547
2017-07-28,30.31999969482422
2017-07-31,30.420000076293945
2017-08-01,30.290000915527344
2017-08-02,30.31999969482422
2017-08-03,29.860000610351562
2017-08-04,29.719999313354492
2017-08-07,29.65999984741211
2017-08-08,29.6200008392334
2017-08-09,29.610000610351562
2017-08-10,29.610000610351562
2017-08-11,29.510000228881836
2017-08-14,29.90999984741211
2017-08-15,29.81999969482422
2017-08-16,30.030000686645508
2017-08-17,29.93000030517578
2017-08-18,29.920000076293945
2017-08-21,29.989999771118164
2017-08-22,29.940000534057617
2017-08-23,29.81999969482422
2017-08-24,29.799999237060547
2017-08-25,29.850000381469727
2017-08-28,29.969999313354492
2017-08-29,30.049999237060547
2017-08-30,30.030000686645508
2017-08-31,29.75
2017-09-01,29.81999969482422
2017-09-05,29.75
2017-09-06,29.850000381469727
2017-09-07,29.799999237060547
2017-09-08,29.68000030517578
2017-09-11,30.040000915527344
2017-09-12,29.899999618530273
