,CFA
2015-02-27,37.619998931884766
2015-03-02,37.619998931884766
2015-03-03,37.54999923706055
2015-03-04,37.349998474121094
2015-03-05,37.43000030517578
2015-03-06,36.9900016784668
2015-03-09,37.060001373291016
2015-03-10,36.5099983215332
2015-03-11,36.5099983215332
2015-03-12,36.880001068115234
2015-03-13,36.77000045776367
2015-03-16,37.130001068115234
2015-03-17,36.983001708984375
2015-03-18,37.52000045776367
2015-03-19,37.52000045776367
2015-03-20,37.52000045776367
2015-03-23,37.650001525878906
2015-03-24,37.279998779296875
2015-03-25,36.790000915527344
2015-03-26,36.79999923706055
2015-03-27,36.880001068115234
2015-03-30,37.400001525878906
2015-03-31,37.29999923706055
2015-04-01,36.970001220703125
2015-04-02,37.130001068115234
2015-04-06,37.45600128173828
2015-04-07,37.45600128173828
2015-04-08,37.45600128173828
2015-04-09,37.349998474121094
2015-04-10,37.56999969482422
2015-04-13,37.56999969482422
2015-04-14,37.38999938964844
2015-04-15,37.54999923706055
2015-04-16,37.4900016784668
2015-04-17,37.07600021362305
2015-04-20,37.43000030517578
2015-04-21,37.34000015258789
2015-04-22,37.5
2015-04-23,37.5099983215332
2015-04-24,37.52000045776367
2015-04-27,37.560001373291016
2015-04-28,37.38999938964844
2015-04-29,37.2400016784668
2015-04-30,36.880001068115234
2015-05-01,36.880001068115234
2015-05-04,37.380001068115234
2015-05-05,37.08000183105469
2015-05-06,36.869998931884766
2015-05-07,36.959999084472656
2015-05-08,37.310001373291016
2015-05-11,37.25
2015-05-12,37.209999084472656
2015-05-13,37.130001068115234
2015-05-14,37.5
2015-05-15,37.5
2015-05-18,37.59000015258789
2015-05-19,37.75
2015-05-20,37.75
2015-05-21,37.805999755859375
2015-05-22,37.720001220703125
2015-05-26,37.36000061035156
2015-05-27,37.650001525878906
2015-05-28,37.59000015258789
2015-05-29,37.38999938964844
2015-06-01,37.51499938964844
2015-06-02,37.40999984741211
2015-06-03,37.63199996948242
2015-06-04,37.22999954223633
2015-06-05,37.279998779296875
2015-06-08,37.05799865722656
2015-06-09,36.97999954223633
2015-06-10,37.45000076293945
2015-06-11,37.59000015258789
2015-06-12,37.45000076293945
2015-06-15,37.13999938964844
2015-06-16,37.279998779296875
2015-06-17,37.36000061035156
2015-06-18,37.81999969482422
2015-06-19,37.720001220703125
2015-06-22,37.79999923706055
2015-06-23,37.84000015258789
2015-06-24,37.59000015258789
2015-06-25,37.41999816894531
2015-06-26,37.529998779296875
2015-06-29,36.66999816894531
2015-06-30,36.7599983215332
2015-07-01,37.0
2015-07-02,37.0
2015-07-06,36.880001068115234
2015-07-07,36.880001068115234
2015-07-08,36.459999084472656
2015-07-09,36.7400016784668
2015-07-10,36.887001037597656
2015-07-13,37.43000030517578
2015-07-14,37.5
2015-07-15,37.5
2015-07-16,37.560001373291016
2015-07-17,37.560001373291016
2015-07-20,37.560001373291016
2015-07-21,37.560001373291016
2015-07-22,37.560001373291016
2015-07-23,37.45899963378906
2015-07-24,36.84000015258789
2015-07-27,36.630001068115234
2015-07-28,36.86000061035156
2015-07-29,36.86000061035156
2015-07-30,37.529998779296875
2015-07-31,37.459999084472656
2015-08-03,37.47999954223633
2015-08-04,37.47999954223633
2015-08-05,37.47999954223633
2015-08-06,37.43000030517578
2015-08-07,37.43000030517578
2015-08-10,37.689998626708984
2015-08-11,37.689998626708984
2015-08-12,37.332000732421875
2015-08-13,37.38999938964844
2015-08-14,37.430999755859375
2015-08-17,37.71900177001953
2015-08-18,37.71900177001953
2015-08-19,37.71900177001953
2015-08-20,36.65999984741211
2015-08-21,35.77000045776367
2015-08-24,34.22999954223633
2015-08-25,34.470001220703125
2015-08-26,34.90599822998047
2015-08-27,35.709999084472656
2015-08-28,35.70000076293945
2015-08-31,35.560001373291016
2015-09-01,34.40999984741211
2015-09-02,34.7400016784668
2015-09-03,35.2400016784668
2015-09-04,34.650001525878906
2015-09-08,34.650001525878906
2015-09-09,35.150001525878906
2015-09-10,35.290000915527344
2015-09-11,35.290000915527344
2015-09-14,35.22999954223633
2015-09-15,35.22999954223633
2015-09-16,35.85900115966797
2015-09-17,36.04999923706055
2015-09-18,35.38999938964844
2015-09-21,35.41999816894531
2015-09-22,34.79999923706055
2015-09-23,34.80099868774414
2015-09-24,34.72999954223633
2015-09-25,34.733001708984375
2015-09-28,34.189998626708984
2015-09-29,34.189998626708984
2015-09-30,34.400001525878906
2015-10-01,34.150001525878906
2015-10-02,34.7400016784668
2015-10-05,35.47999954223633
2015-10-06,35.29999923706055
2015-10-07,35.630001068115234
2015-10-08,35.81999969482422
2015-10-09,36.02000045776367
2015-10-12,35.983001708984375
2015-10-13,35.73400115966797
2015-10-14,35.70000076293945
2015-10-15,35.689998626708984
2015-10-16,35.8489990234375
2015-10-19,35.97999954223633
2015-10-20,35.97999954223633
2015-10-21,35.810001373291016
2015-10-22,36.34000015258789
2015-10-23,36.47999954223633
2015-10-26,36.494998931884766
2015-10-27,36.34000015258789
2015-10-28,36.45000076293945
2015-10-29,36.650001525878906
2015-10-30,36.779998779296875
2015-11-02,36.93000030517578
2015-11-03,37.02000045776367
2015-11-04,36.915000915527344
2015-11-05,36.849998474121094
2015-11-06,36.82899856567383
2015-11-09,36.47999954223633
2015-11-10,36.66999816894531
2015-11-11,36.630001068115234
2015-11-12,36.630001068115234
2015-11-13,35.61000061035156
2015-11-16,36.119998931884766
2015-11-17,36.060001373291016
2015-11-18,36.54499816894531
2015-11-19,36.5880012512207
2015-11-20,36.797000885009766
2015-11-23,36.7599983215332
2015-11-24,36.849998474121094
2015-11-25,36.93000030517578
2015-11-27,36.93000030517578
2015-11-30,36.82400131225586
2015-12-01,36.82400131225586
2015-12-02,36.70000076293945
2015-12-03,36.13999938964844
2015-12-04,36.81999969482422
2015-12-07,36.54999923706055
2015-12-08,36.316001892089844
2015-12-09,35.97999954223633
2015-12-10,36.06999969482422
2015-12-11,36.06999969482422
2015-12-14,35.36899948120117
2015-12-15,35.867000579833984
2015-12-16,36.060001373291016
2015-12-17,35.959999084472656
2015-12-18,35.26100158691406
2015-12-21,35.30500030517578
2015-12-22,35.81999969482422
2015-12-23,36.229000091552734
2015-12-24,36.29999923706055
2015-12-28,36.0
2015-12-29,36.36600112915039
2015-12-30,36.13999938964844
2015-12-31,35.79999923706055
2016-01-04,35.0
2016-01-05,35.29999923706055
2016-01-06,34.650001525878906
2016-01-07,34.165000915527344
2016-01-08,33.95100021362305
2016-01-11,33.66999816894531
2016-01-12,33.69200134277344
2016-01-13,33.09000015258789
2016-01-14,33.45000076293945
2016-01-15,32.89500045776367
2016-01-19,32.90999984741211
2016-01-20,32.560001373291016
2016-01-21,32.709999084472656
2016-01-22,33.22999954223633
2016-01-25,32.689998626708984
2016-01-26,33.189998626708984
2016-01-27,33.029998779296875
2016-01-28,32.92399978637695
2016-01-29,33.847999572753906
2016-02-01,33.959999084472656
2016-02-02,33.29999923706055
2016-02-03,33.46099853515625
2016-02-04,33.529998779296875
2016-02-05,33.07400131225586
2016-02-08,32.31100082397461
2016-02-09,32.77299880981445
2016-02-10,32.625
2016-02-11,32.25
2016-02-12,32.6510009765625
2016-02-16,33.415000915527344
2016-02-17,33.95199966430664
2016-02-18,33.880001068115234
2016-02-19,33.867000579833984
2016-02-22,34.369998931884766
2016-02-23,34.0099983215332
2016-02-24,34.21500015258789
2016-02-25,34.619998931884766
2016-02-26,34.709999084472656
2016-02-29,34.5
2016-03-01,34.775001525878906
2016-03-02,35.0359992980957
2016-03-03,35.310001373291016
2016-03-04,35.599998474121094
2016-03-07,35.689998626708984
2016-03-08,35.2599983215332
2016-03-09,35.27000045776367
2016-03-10,35.23500061035156
2016-03-11,35.880001068115234
2016-03-14,35.900001525878906
2016-03-15,35.689998626708984
2016-03-16,35.880001068115234
2016-03-17,36.14899826049805
2016-03-18,36.4370002746582
2016-03-21,36.41299819946289
2016-03-22,36.45000076293945
2016-03-23,36.31999969482422
2016-03-24,35.986000061035156
2016-03-28,36.209999084472656
2016-03-29,36.20000076293945
2016-03-30,36.66999816894531
2016-03-31,36.66999816894531
2016-04-01,36.834999084472656
2016-04-04,36.779998779296875
2016-04-05,36.31999969482422
2016-04-06,36.619998931884766
2016-04-07,36.11000061035156
2016-04-08,36.189998626708984
2016-04-11,36.25
2016-04-12,36.45000076293945
2016-04-13,36.88999938964844
2016-04-14,36.880001068115234
2016-04-15,36.900001525878906
2016-04-18,37.08000183105469
2016-04-19,37.19599914550781
2016-04-20,37.400001525878906
2016-04-21,37.04800033569336
2016-04-22,37.22999954223633
2016-04-25,37.09000015258789
2016-04-26,37.310001373291016
2016-04-27,37.61000061035156
2016-04-28,37.099998474121094
2016-04-29,36.68000030517578
2016-05-02,37.13999938964844
2016-05-03,36.779998779296875
2016-05-04,36.56999969482422
2016-05-05,36.4900016784668
2016-05-06,36.61000061035156
2016-05-09,36.72999954223633
2016-05-10,37.150001525878906
2016-05-11,36.82600021362305
2016-05-12,36.810001373291016
2016-05-13,36.45199966430664
2016-05-16,36.77000045776367
2016-05-17,36.5099983215332
2016-05-18,36.513999938964844
2016-05-19,36.349998474121094
2016-05-20,36.689998626708984
2016-05-23,36.599998474121094
2016-05-24,37.13999938964844
2016-05-25,37.34000015258789
2016-05-26,37.310001373291016
2016-05-27,37.52000045776367
2016-05-31,37.54999923706055
2016-06-01,37.68000030517578
2016-06-02,37.775001525878906
2016-06-03,37.689998626708984
2016-06-06,37.869998931884766
2016-06-07,37.970001220703125
2016-06-08,38.04999923706055
2016-06-09,38.00699996948242
2016-06-10,37.49800109863281
2016-06-13,37.17399978637695
2016-06-14,36.900001525878906
2016-06-15,36.90999984741211
2016-06-16,36.970001220703125
2016-06-17,36.97999954223633
2016-06-20,37.22999954223633
2016-06-21,37.310001373291016
2016-06-22,37.220001220703125
2016-06-23,37.73899841308594
2016-06-24,36.310001373291016
2016-06-27,35.38999938964844
2016-06-28,35.95000076293945
2016-06-29,36.65999984741211
2016-06-30,37.159000396728516
2016-07-01,37.2599983215332
2016-07-05,36.930999755859375
2016-07-06,37.138999938964844
2016-07-07,37.209999084472656
2016-07-08,37.8489990234375
2016-07-11,38.060001373291016
2016-07-12,38.32500076293945
2016-07-13,38.32899856567383
2016-07-14,38.470001220703125
2016-07-15,38.40999984741211
2016-07-18,38.5
2016-07-19,38.43000030517578
2016-07-20,38.630001068115234
2016-07-21,38.4900016784668
2016-07-22,38.70000076293945
2016-07-25,38.63999938964844
2016-07-26,38.83000183105469
2016-07-27,38.630001068115234
2016-07-28,38.709999084472656
2016-07-29,38.72999954223633
2016-08-01,38.56999969482422
2016-08-02,38.21900177001953
2016-08-03,38.38999938964844
2016-08-04,38.37900161743164
2016-08-05,38.733001708984375
2016-08-08,38.67100143432617
2016-08-09,38.68299865722656
2016-08-10,38.65999984741211
2016-08-11,38.88999938964844
2016-08-12,38.83000183105469
2016-08-15,39.029998779296875
2016-08-16,38.790000915527344
2016-08-17,38.768001556396484
2016-08-18,38.900001525878906
2016-08-19,39.0
2016-08-22,38.99100112915039
2016-08-23,39.150001525878906
2016-08-24,38.9010009765625
2016-08-25,38.91999816894531
2016-08-26,38.72999954223633
2016-08-29,39.03200149536133
2016-08-30,39.0099983215332
2016-08-31,38.93000030517578
2016-09-01,38.83000183105469
2016-09-02,39.119998931884766
2016-09-06,39.08000183105469
2016-09-07,39.06999969482422
2016-09-08,38.959999084472656
2016-09-09,37.970001220703125
2016-09-12,38.53499984741211
2016-09-13,37.93000030517578
2016-09-14,37.85300064086914
2016-09-15,38.2599983215332
2016-09-16,38.06999969482422
2016-09-19,38.189998626708984
2016-09-20,38.150001525878906
2016-09-21,38.54999923706055
2016-09-22,38.849998474121094
2016-09-23,38.650001525878906
2016-09-26,38.349998474121094
2016-09-27,38.540000915527344
2016-09-28,38.689998626708984
2016-09-29,38.34000015258789
2016-09-30,38.689998626708984
2016-10-03,38.4900016784668
2016-10-04,38.2599983215332
2016-10-05,38.47999954223633
2016-10-06,38.52000045776367
2016-10-07,38.34000015258789
2016-10-10,38.459999084472656
2016-10-11,37.959999084472656
2016-10-12,38.119998931884766
2016-10-13,37.90999984741211
2016-10-14,37.9900016784668
2016-10-17,37.86000061035156
2016-10-18,38.060001373291016
2016-10-19,38.13999938964844
2016-10-20,38.040000915527344
2016-10-21,38.029998779296875
2016-10-24,38.220001220703125
2016-10-25,37.970001220703125
2016-10-26,37.90999984741211
2016-10-27,37.68899917602539
2016-10-28,37.750999450683594
2016-10-31,37.900001525878906
2016-11-01,37.650001525878906
2016-11-02,37.5
2016-11-03,37.279998779296875
2016-11-04,37.439998626708984
2016-11-07,37.9900016784668
2016-11-08,38.28799819946289
2016-11-09,38.599998474121094
2016-11-10,38.880001068115234
2016-11-11,38.88999938964844
2016-11-14,39.27000045776367
2016-11-15,39.41999816894531
2016-11-16,39.33000183105469
2016-11-17,39.619998931884766
2016-11-18,39.54999923706055
2016-11-21,39.75
2016-11-22,39.95000076293945
2016-11-23,40.040000915527344
2016-11-25,40.22999954223633
2016-11-28,39.97999954223633
2016-11-29,40.11000061035156
2016-11-30,39.95000076293945
2016-12-01,39.70000076293945
2016-12-02,39.77000045776367
2016-12-05,40.04999923706055
2016-12-06,40.279998779296875
2016-12-07,40.779998779296875
2016-12-08,40.9900016784668
2016-12-09,41.04999923706055
2016-12-12,40.90700149536133
2016-12-13,40.97999954223633
2016-12-14,40.58000183105469
2016-12-15,40.790000915527344
2016-12-16,40.66999816894531
2016-12-19,40.779998779296875
2016-12-20,40.939998626708984
2016-12-21,40.900001525878906
2016-12-22,40.65999984741211
2016-12-23,40.75
2016-12-27,40.88999938964844
2016-12-28,40.470001220703125
2016-12-29,40.51300048828125
2016-12-30,40.33000183105469
2017-01-03,40.599998474121094
2017-01-04,40.9900016784668
2017-01-05,40.79999923706055
2017-01-06,40.93000030517578
2017-01-09,40.720001220703125
2017-01-10,40.83000183105469
2017-01-11,40.96500015258789
2017-01-12,40.86000061035156
2017-01-13,40.97999954223633
2017-01-17,40.779998779296875
2017-01-18,40.93000030517578
2017-01-19,40.76900100708008
2017-01-20,40.84000015258789
2017-01-23,40.78799819946289
2017-01-24,41.16999816894531
2017-01-25,41.5099983215332
2017-01-26,41.426998138427734
2017-01-27,41.34000015258789
2017-01-30,41.097999572753906
2017-01-31,41.17900085449219
2017-02-01,41.06999969482422
2017-02-02,41.150001525878906
2017-02-03,41.48899841308594
2017-02-06,41.388999938964844
2017-02-07,41.41999816894531
2017-02-08,41.46699905395508
2017-02-09,41.77000045776367
2017-02-10,41.93000030517578
2017-02-13,42.09000015258789
2017-02-14,42.15399932861328
2017-02-15,42.39699935913086
2017-02-16,42.40999984741211
2017-02-17,42.5
2017-02-21,42.76599884033203
2017-02-22,42.720001220703125
2017-02-23,42.619998931884766
2017-02-24,42.790000915527344
2017-02-27,42.91999816894531
2017-02-28,42.709999084472656
2017-03-01,43.279998779296875
2017-03-02,43.0
2017-03-03,43.02000045776367
2017-03-06,42.86000061035156
2017-03-07,42.630001068115234
2017-03-08,42.604000091552734
2017-03-09,42.61000061035156
2017-03-10,42.76300048828125
2017-03-13,42.88999938964844
2017-03-14,42.750999450683594
2017-03-15,43.13999938964844
2017-03-16,43.04999923706055
2017-03-17,43.09700012207031
2017-03-20,42.90999984741211
2017-03-21,42.28900146484375
2017-03-22,42.400001525878906
2017-03-23,42.40999984741211
2017-03-24,42.34000015258789
2017-03-27,42.290000915527344
2017-03-28,42.560001373291016
2017-03-29,42.56999969482422
2017-03-30,42.7400016784668
2017-03-31,42.70000076293945
2017-04-03,42.47999954223633
2017-04-04,42.38999938964844
2017-04-05,42.22999954223633
2017-04-06,42.41999816894531
2017-04-07,42.38999938964844
2017-04-10,42.43000030517578
2017-04-11,42.529998779296875
2017-04-12,42.20000076293945
2017-04-13,41.91999816894531
2017-04-17,42.237998962402344
2017-04-18,42.189998626708984
2017-04-19,42.24399948120117
2017-04-20,42.63999938964844
2017-04-21,42.59000015258789
2017-04-24,43.08000183105469
2017-04-25,43.279998779296875
2017-04-26,43.305999755859375
2017-04-27,43.38999938964844
2017-04-28,43.150001525878906
2017-05-01,43.18000030517578
2017-05-02,43.15999984741211
2017-05-03,43.09600067138672
2017-05-04,43.19300079345703
2017-05-05,43.369998931884766
2017-05-08,43.263999938964844
2017-05-09,43.290000915527344
2017-05-10,43.33000183105469
2017-05-11,43.21699905395508
2017-05-12,42.9900016784668
2017-05-15,43.290000915527344
2017-05-16,43.150001525878906
2017-05-17,42.47999954223633
2017-05-18,42.630001068115234
2017-05-19,42.91999816894531
2017-05-22,43.23699951171875
2017-05-23,43.2599983215332
2017-05-24,43.349998474121094
2017-05-25,43.61000061035156
2017-05-26,43.619998931884766
2017-05-30,43.56999969482422
2017-05-31,43.650001525878906
2017-06-01,44.060001373291016
2017-06-02,44.189998626708984
2017-06-05,44.11000061035156
2017-06-06,43.90299987792969
2017-06-07,43.9900016784668
2017-06-08,44.060001373291016
2017-06-09,44.130001068115234
2017-06-12,44.099998474121094
2017-06-13,44.29999923706055
2017-06-14,44.31999969482422
2017-06-15,44.209999084472656
2017-06-16,44.220001220703125
2017-06-19,44.56999969482422
2017-06-20,44.220001220703125
2017-06-21,44.09000015258789
2017-06-22,44.029998779296875
2017-06-23,44.09000015258789
2017-06-26,44.24599838256836
2017-06-27,43.91999816894531
2017-06-28,44.30699920654297
2017-06-29,43.93000030517578
2017-06-30,44.16999816894531
2017-07-03,44.220001220703125
2017-07-05,44.2400016784668
2017-07-06,43.81999969482422
2017-07-07,44.15999984741211
2017-07-10,44.130001068115234
2017-07-11,44.099998474121094
2017-07-12,44.349998474121094
2017-07-13,44.439998626708984
2017-07-14,44.58000183105469
2017-07-17,44.61000061035156
2017-07-18,44.529998779296875
2017-07-19,44.75
2017-07-20,44.7400016784668
2017-07-21,44.77000045776367
2017-07-24,44.7599983215332
2017-07-25,44.91999816894531
2017-07-26,44.779998779296875
2017-07-27,44.63999938964844
2017-07-28,44.63999938964844
2017-07-31,44.61000061035156
2017-08-01,44.779998779296875
2017-08-02,44.70000076293945
2017-08-03,44.66999816894531
2017-08-04,44.709999084472656
2017-08-07,44.810001373291016
2017-08-08,44.65999984741211
2017-08-09,44.59000015258789
2017-08-10,43.970001220703125
2017-08-11,44.040000915527344
2017-08-14,44.47999954223633
2017-08-15,44.34000015258789
2017-08-16,44.5099983215332
2017-08-17,43.83399963378906
2017-08-18,43.82600021362305
2017-08-21,43.790000915527344
2017-08-22,44.209999084472656
2017-08-23,44.06999969482422
2017-08-24,43.970001220703125
2017-08-25,44.1150016784668
2017-08-28,44.06999969482422
2017-08-29,44.0629997253418
2017-08-30,44.290000915527344
2017-08-31,44.56999969482422
2017-09-01,44.650001525878906
2017-09-05,44.279998779296875
2017-09-06,44.33599853515625
2017-09-07,44.189998626708984
2017-09-08,44.36000061035156
2017-09-11,44.76300048828125
2017-09-12,44.970001220703125
2017-09-13,44.90999984741211
2017-09-14,44.83000183105469
2017-09-15,44.9370002746582
2017-09-18,45.10499954223633
2017-09-19,45.08000183105469
2017-09-20,45.20000076293945
2017-09-21,45.119998931884766
2017-09-22,45.2400016784668
2017-09-25,45.16600036621094
2017-09-26,45.22999954223633
2017-09-27,45.43000030517578
2017-09-28,45.5
2017-09-29,45.650001525878906
2017-10-02,45.90999984741211
2017-10-03,46.0
2017-10-04,46.08000183105469
2017-10-05,46.25
2017-10-06,46.1879997253418
2017-10-09,46.099998474121094
2017-10-10,46.209999084472656
2017-10-11,46.22999954223633
2017-10-12,46.290000915527344
2017-10-13,46.279998779296875
2017-10-16,46.31999969482422
2017-10-17,46.189998626708984
2017-10-18,46.349998474121094
2017-10-19,46.3849983215332
2017-10-20,46.70000076293945
2017-10-23,46.665000915527344
2017-10-24,46.733001708984375
2017-10-25,46.479000091552734
2017-10-26,46.68000030517578
2017-10-27,46.810001373291016
2017-10-30,46.53300094604492
2017-10-31,46.66999816894531
2017-11-01,46.59000015258789
2017-11-02,46.720001220703125
2017-11-03,46.79999923706055
2017-11-06,46.83000183105469
2017-11-07,46.7400016784668
2017-11-08,46.86000061035156
2017-11-09,46.58000183105469
2017-11-10,46.599998474121094
2017-11-13,46.689998626708984
2017-11-14,46.7400016784668
2017-11-15,46.49599838256836
2017-11-16,46.93000030517578
2017-11-17,46.91600036621094
2017-11-20,47.073001861572266
2017-11-21,47.31999969482422
2017-11-22,47.27000045776367
2017-11-24,47.290000915527344
2017-11-27,47.369998931884766
2017-11-28,47.915000915527344
2017-11-29,48.189998626708984
2017-11-30,48.60900115966797
2017-12-01,48.439998626708984
2017-12-04,48.555999755859375
2017-12-05,48.2599983215332
2017-12-06,48.209999084472656
2017-12-07,48.45000076293945
2017-12-08,48.720001220703125
2017-12-11,48.689998626708984
2017-12-12,48.6349983215332
2017-12-13,48.599998474121094
2017-12-14,48.290000915527344
2017-12-15,48.7599983215332
2017-12-18,49.099998474121094
2017-12-19,49.0
2017-12-20,48.970001220703125
2017-12-21,48.939998626708984
2017-12-22,48.869998931884766
2017-12-26,48.84000015258789
2017-12-27,48.88999938964844
2017-12-28,48.92499923706055
2017-12-29,48.779998779296875
2018-01-02,48.9900016784668
2018-01-03,49.25
2018-01-04,49.459999084472656
2018-01-05,49.65999984741211
2018-01-08,49.900001525878906
2018-01-09,50.0
2018-01-10,49.86000061035156
2018-01-11,50.290000915527344
2018-01-12,50.56999969482422
2018-01-16,50.367000579833984
2018-01-17,50.779998779296875
2018-01-18,50.66999816894531
2018-01-19,51.07899856567383
2018-01-22,51.310001373291016
2018-01-23,51.439998626708984
2018-01-24,51.40999984741211
2018-01-25,51.499000549316406
2018-01-26,51.959999084472656
2018-01-29,51.709999084472656
2018-01-30,51.2400016784668
2018-01-31,51.08000183105469
2018-02-01,51.0099983215332
2018-02-02,50.19900131225586
2018-02-05,48.209999084472656
2018-02-06,48.72999954223633
2018-02-07,48.900001525878906
2018-02-08,47.220001220703125
2018-02-09,47.65999984741211
2018-02-12,48.31999969482422
2018-02-13,48.459999084472656
2018-02-14,49.20000076293945
2018-02-15,49.650001525878906
2018-02-16,49.81999969482422
2018-02-20,49.29600143432617
2018-02-21,49.290000915527344
2018-02-22,49.130001068115234
2018-02-23,49.83000183105469
2018-02-26,50.2400016784668
2018-02-27,49.75
2018-02-28,49.15999984741211
2018-03-01,48.72999954223633
2018-03-02,49.00899887084961
2018-03-05,49.52000045776367
2018-03-06,49.77000045776367
2018-03-07,49.720001220703125
2018-03-08,49.83000183105469
2018-03-09,50.70000076293945
2018-03-12,50.619998931884766
2018-03-13,50.36000061035156
2018-03-14,50.08300018310547
2018-03-15,50.09000015258789
2018-03-16,50.3390007019043
2018-03-19,49.7599983215332
2018-03-20,49.900001525878906
2018-03-21,50.09000015258789
2018-03-22,48.724998474121094
2018-03-23,47.849998474121094
2018-03-26,48.869998931884766
2018-03-27,48.310001373291016
