,CNNB
2019-06-21,8.378999710083008
2019-06-24,8.378999710083008
2019-06-25,8.562999725341797
2019-06-26,8.562999725341797
2019-06-27,8.562999725341797
2019-06-28,8.562999725341797
2019-07-01,8.562999725341797
2019-07-02,8.562999725341797
2019-07-03,8.562999725341797
2019-07-05,8.562999725341797
2019-07-08,8.562999725341797
2019-07-09,8.562999725341797
2019-07-10,8.562999725341797
2019-07-11,9.020999908447266
2019-07-12,9.020999908447266
2019-07-15,9.020999908447266
2019-07-16,9.020999908447266
2019-07-17,9.020999908447266
2019-07-18,9.020999908447266
2019-07-19,9.020999908447266
2019-07-22,9.020999908447266
2019-07-23,9.633000373840332
2019-07-24,9.755000114440918
2019-07-25,9.78600025177002
2019-07-26,9.78600025177002
2019-07-29,9.817000389099121
2019-07-30,9.847000122070312
2019-07-31,9.847000122070312
2019-08-01,9.78600025177002
2019-08-02,9.78600025177002
2019-08-05,9.817000389099121
2019-08-06,9.78600025177002
2019-08-07,9.78600025177002
2019-08-08,9.78600025177002
2019-08-09,9.78600025177002
2019-08-12,9.78600025177002
2019-08-13,9.939000129699707
2019-08-14,9.847000122070312
2019-08-15,9.847000122070312
2019-08-16,9.847000122070312
2019-08-19,9.78600025177002
2019-08-20,9.725000381469727
2019-08-21,9.725000381469727
2019-08-22,9.479999542236328
2019-08-23,9.479999542236328
2019-08-26,9.479999542236328
2019-08-27,9.479999542236328
2019-08-28,9.479999542236328
2019-08-29,9.479999542236328
2019-08-30,9.479999542236328
2019-09-03,9.479999542236328
2019-09-04,8.869000434875488
2019-09-05,8.869000434875488
2019-09-06,8.869000434875488
2019-09-09,8.869000434875488
2019-09-10,8.869000434875488
2019-09-11,9.479999542236328
2019-09-12,9.571999549865723
2019-09-13,9.571999549865723
2019-09-16,9.571999549865723
2019-09-17,9.571999549865723
2019-09-18,9.571999549865723
2019-09-19,9.571999549865723
2019-09-20,9.571999549865723
2019-09-23,9.571999549865723
2019-09-24,9.003000259399414
2019-09-25,9.003000259399414
2019-09-26,9.003000259399414
2019-09-27,9.003000259399414
2019-09-30,9.694000244140625
2019-10-01,9.694000244140625
2019-10-02,9.694000244140625
2019-10-03,9.694000244140625
2019-10-04,9.694000244140625
2019-10-07,9.479999542236328
2019-10-08,9.479999542236328
2019-10-09,9.694000244140625
2019-10-10,9.694000244140625
2019-10-11,9.694000244140625
2019-10-14,9.694000244140625
2019-10-15,9.694000244140625
2019-10-16,9.694000244140625
2019-10-17,9.663999557495117
2019-10-18,9.663999557495117
2019-10-21,9.663999557495117
2019-10-22,9.663999557495117
2019-10-23,9.663999557495117
2019-10-24,9.60200023651123
2019-10-25,9.60200023651123
2019-10-28,9.60200023651123
2019-10-29,9.694000244140625
2019-10-30,9.694000244140625
2019-10-31,9.694000244140625
2019-11-01,9.694000244140625
2019-11-04,9.718999862670898
2019-11-05,9.725000381469727
2019-11-06,9.725000381469727
2019-11-07,9.725000381469727
2019-11-08,9.725000381469727
2019-11-11,9.725000381469727
2019-11-12,9.541000366210938
2019-11-13,9.541000366210938
2019-11-14,9.541000366210938
2019-11-15,9.541000366210938
2019-11-18,9.541000366210938
2019-11-19,9.541000366210938
2019-11-20,9.357999801635742
2019-11-21,9.29699993133545
2019-11-22,9.29699993133545
2019-11-25,9.51099967956543
2019-11-26,9.51099967956543
2019-11-27,9.51099967956543
2019-11-29,9.939000129699707
2019-12-02,9.939000129699707
2019-12-03,9.939000129699707
2019-12-04,9.78600025177002
2019-12-05,9.675999641418457
2019-12-06,9.682000160217285
2019-12-09,9.939000129699707
2019-12-10,10.060999870300293
2019-12-11,10.060999870300293
2019-12-12,10.060999870300293
2019-12-13,9.968999862670898
2019-12-16,9.895999908447266
2019-12-17,10.086000442504883
2019-12-18,10.092000007629395
2019-12-19,10.092000007629395
2019-12-20,9.984999656677246
2019-12-23,10.244999885559082
2019-12-24,10.244999885559082
2019-12-26,10.121999740600586
2019-12-27,10.244999885559082
2019-12-30,10.244999885559082
2019-12-31,10.244999885559082
2020-01-02,10.244999885559082
2020-01-03,10.092000007629395
2020-01-06,10.092000007629395
2020-01-07,10.21399974822998
2020-01-08,10.244999885559082
2020-01-09,10.21399974822998
2020-01-10,10.21399974822998
2020-01-13,10.244999885559082
2020-01-14,10.336000442504883
2020-01-15,10.734000205993652
2020-01-16,10.70300006866455
2020-01-17,10.70300006866455
2020-01-21,10.765000343322754
2020-01-22,10.88700008392334
2020-01-23,10.826000213623047
2020-01-24,10.720000267028809
2020-01-27,10.720000267028809
2020-01-28,10.699999809265137
2020-01-29,10.720000267028809
2020-01-30,10.739999771118164
2020-01-31,10.6899995803833
2020-02-03,10.649999618530273
2020-02-04,10.670000076293945
2020-02-05,10.6899995803833
2020-02-06,10.6899995803833
2020-02-07,10.699999809265137
2020-02-10,10.65999984741211
2020-02-11,10.680000305175781
2020-02-12,10.699999809265137
2020-02-13,10.699999809265137
2020-02-14,10.680000305175781
2020-02-18,10.699999809265137
2020-02-19,10.699999809265137
2020-02-20,10.739999771118164
2020-02-21,10.739999771118164
2020-02-24,10.699999809265137
2020-02-25,10.6899995803833
2020-02-26,10.569999694824219
2020-02-27,10.479999542236328
2020-02-28,10.40999984741211
2020-03-02,10.34000015258789
2020-03-03,10.319999694824219
2020-03-04,10.319999694824219
2020-03-05,10.25
2020-03-06,9.899999618530273
2020-03-09,9.050000190734863
2020-03-10,9.869999885559082
2020-03-11,9.399999618530273
2020-03-12,8.937000274658203
2020-03-13,8.49899959564209
2020-03-16,8.050000190734863
2020-03-17,8.149999618530273
2020-03-18,6.75
2020-03-19,7.0
2020-03-20,7.300000190734863
2020-03-23,6.400000095367432
2020-03-24,6.940000057220459
2020-03-25,7.03000020980835
2020-03-26,8.475000381469727
2020-03-27,8.449999809265137
2020-03-30,8.164999961853027
2020-03-31,8.149999618530273
2020-04-01,8.119999885559082
2020-04-02,8.5
2020-04-03,8.180000305175781
2020-04-06,7.519999980926514
2020-04-07,7.60699987411499
2020-04-08,7.610000133514404
2020-04-09,7.980000019073486
2020-04-13,7.849999904632568
2020-04-14,8.0
2020-04-15,7.710000038146973
2020-04-16,7.574999809265137
2020-04-17,7.400000095367432
2020-04-20,7.5
2020-04-21,7.5
2020-04-22,7.553999900817871
2020-04-23,7.550000190734863
2020-04-24,7.800000190734863
2020-04-27,7.860000133514404
2020-04-28,8.184000015258789
2020-04-29,8.493000030517578
2020-04-30,8.260000228881836
2020-05-01,8.020000457763672
2020-05-04,8.085000038146973
2020-05-05,8.100000381469727
2020-05-06,8.100000381469727
2020-05-07,8.100000381469727
2020-05-08,9.100000381469727
2020-05-11,9.196999549865723
2020-05-12,9.350000381469727
2020-05-13,9.350000381469727
2020-05-14,8.760000228881836
2020-05-15,8.70199966430664
2020-05-18,8.850000381469727
2020-05-19,8.642999649047852
2020-05-20,8.756999969482422
2020-05-21,9.199999809265137
2020-05-22,8.951000213623047
2020-05-26,8.906999588012695
2020-05-27,9.104999542236328
2020-05-28,9.199999809265137
2020-05-29,9.489999771118164
2020-06-01,9.199999809265137
2020-06-02,9.380000114440918
2020-06-03,9.4399995803833
2020-06-04,9.75
2020-06-05,9.989999771118164
2020-06-08,9.949999809265137
2020-06-09,9.850000381469727
2020-06-10,9.850000381469727
2020-06-11,9.359999656677246
2020-06-12,9.5600004196167
2020-06-15,9.899999618530273
2020-06-16,9.899999618530273
2020-06-17,9.539999961853027
2020-06-18,9.680000305175781
2020-06-19,9.149999618530273
2020-06-22,9.079999923706055
2020-06-23,9.029999732971191
2020-06-24,9.300000190734863
2020-06-25,9.020000457763672
2020-06-26,9.0
2020-06-29,8.949999809265137
2020-06-30,8.979999542236328
2020-07-01,8.982999801635742
2020-07-02,9.1899995803833
2020-07-06,8.989999771118164
2020-07-07,8.899999618530273
2020-07-08,8.869999885559082
2020-07-09,8.869999885559082
2020-07-10,8.869999885559082
2020-07-13,9.1899995803833
2020-07-14,9.100000381469727
2020-07-15,9.0
2020-07-16,8.880000114440918
2020-07-17,9.196999549865723
2020-07-20,9.0
2020-07-21,8.899999618530273
2020-07-22,8.899999618530273
2020-07-23,8.899999618530273
2020-07-24,9.0
2020-07-27,8.942000389099121
2020-07-28,8.942000389099121
2020-07-29,8.942000389099121
2020-07-30,8.942000389099121
2020-07-31,8.789999961853027
2020-08-03,8.789999961853027
2020-08-04,8.789999961853027
2020-08-05,8.789999961853027
2020-08-06,8.770000457763672
2020-08-07,8.875
2020-08-10,8.675000190734863
2020-08-11,8.65999984741211
2020-08-12,8.625
2020-08-13,8.680000305175781
2020-08-14,8.640000343322754
2020-08-17,8.680000305175781
2020-08-18,8.680000305175781
2020-08-19,8.680000305175781
2020-08-20,8.623000144958496
2020-08-21,8.642000198364258
2020-08-24,8.699999809265137
2020-08-25,8.699999809265137
2020-08-26,8.6899995803833
2020-08-27,8.6899995803833
2020-08-28,9.0
2020-08-31,8.75
2020-09-01,8.824999809265137
2020-09-02,8.807999610900879
2020-09-03,8.937999725341797
2020-09-04,8.800000190734863
2020-09-08,8.774999618530273
2020-09-09,8.803999900817871
2020-09-10,8.899999618530273
2020-09-11,8.800000190734863
2020-09-14,8.800000190734863
2020-09-15,8.75
2020-09-16,8.899999618530273
2020-09-17,8.899999618530273
2020-09-18,9.270000457763672
2020-09-21,9.390000343322754
2020-09-22,9.489999771118164
2020-09-23,9.345000267028809
2020-09-24,9.255000114440918
2020-09-25,9.46500015258789
2020-09-28,9.579999923706055
2020-09-29,9.515000343322754
2020-09-30,9.668000221252441
2020-10-01,9.390000343322754
2020-10-02,9.390000343322754
2020-10-05,9.300000190734863
2020-10-06,9.479999542236328
2020-10-07,9.663999557495117
2020-10-08,9.663999557495117
2020-10-09,9.630000114440918
2020-10-12,9.630000114440918
2020-10-13,9.58899974822998
2020-10-14,9.75
2020-10-15,9.75
2020-10-16,9.75
2020-10-19,9.75
2020-10-20,9.75
2020-10-21,9.6899995803833
2020-10-22,9.449999809265137
2020-10-23,9.449999809265137
2020-10-26,9.501999855041504
2020-10-27,9.50100040435791
2020-10-28,9.5
2020-10-29,9.5
2020-10-30,9.5
2020-11-02,9.600000381469727
2020-11-03,9.5
2020-11-04,9.520000457763672
2020-11-05,9.539999961853027
2020-11-06,9.539999961853027
2020-11-09,9.767999649047852
2020-11-10,10.100000381469727
2020-11-11,10.074999809265137
2020-11-12,10.050000190734863
2020-11-13,9.798999786376953
2020-11-16,10.020000457763672
2020-11-17,10.319999694824219
2020-11-18,10.350000381469727
2020-11-19,10.229999542236328
2020-11-20,10.390000343322754
2020-11-23,10.350000381469727
2020-11-24,10.649999618530273
2020-11-25,10.914999961853027
2020-11-27,10.949999809265137
2020-11-30,10.75
2020-12-01,10.800000190734863
2020-12-02,10.84000015258789
2020-12-03,10.84000015258789
2020-12-04,10.824999809265137
2020-12-07,11.09000015258789
2020-12-08,11.25
2020-12-09,11.149999618530273
2020-12-10,11.223999977111816
2020-12-11,11.199999809265137
2020-12-14,11.289999961853027
2020-12-15,11.369999885559082
2020-12-16,11.529999732971191
2020-12-17,11.699999809265137
2020-12-18,11.75
2020-12-21,11.805999755859375
2020-12-22,11.949999809265137
2020-12-23,11.5600004196167
2020-12-24,11.8100004196167
2020-12-28,11.920000076293945
2020-12-29,11.949999809265137
2020-12-30,11.949999809265137
2020-12-31,11.949999809265137
2021-01-04,11.880999565124512
2021-01-05,11.869999885559082
2021-01-06,11.880000114440918
2021-01-07,11.57699966430664
2021-01-08,11.930000305175781
2021-01-11,11.970000267028809
2021-01-12,11.9350004196167
2021-01-13,11.550000190734863
2021-01-14,11.75
2021-01-15,11.75
2021-01-19,12.0
2021-01-20,11.850000381469727
2021-01-21,11.850000381469727
2021-01-22,11.850000381469727
2021-01-25,11.972999572753906
2021-01-26,11.890000343322754
2021-01-27,11.880000114440918
2021-01-28,11.75
2021-01-29,11.75
2021-02-01,11.75
2021-02-02,11.920000076293945
2021-02-03,11.920000076293945
2021-02-04,11.960000038146973
2021-02-05,11.960000038146973
2021-02-08,11.960000038146973
2021-02-09,11.960000038146973
2021-02-10,11.960000038146973
2021-02-11,12.020000457763672
2021-02-12,12.270000457763672
2021-02-16,12.149999618530273
2021-02-17,12.149999618530273
2021-02-18,12.149999618530273
2021-02-19,12.180000305175781
2021-02-22,12.260000228881836
2021-02-23,12.260000228881836
2021-02-24,12.633000373840332
2021-02-25,12.329999923706055
2021-02-26,12.3100004196167
2021-03-01,12.449999809265137
2021-03-02,12.449999809265137
2021-03-03,12.449999809265137
2021-03-04,12.449999809265137
2021-03-05,12.489999771118164
2021-03-08,12.649999618530273
2021-03-09,12.619999885559082
2021-03-10,12.720000267028809
2021-03-11,12.739999771118164
2021-03-12,12.770000457763672
2021-03-15,12.770000457763672
2021-03-16,12.850000381469727
2021-03-17,12.770000457763672
2021-03-18,12.75
2021-03-19,12.9399995803833
2021-03-22,12.9399995803833
2021-03-23,12.9399995803833
2021-03-24,12.899999618530273
2021-03-25,13.119999885559082
2021-03-26,13.0
2021-03-29,13.0
2021-03-30,13.149999618530273
2021-03-31,13.069999694824219
2021-04-01,13.100000381469727
2021-04-05,13.140000343322754
2021-04-06,13.130000114440918
2021-04-07,13.149999618530273
2021-04-08,13.149999618530273
2021-04-09,13.194999694824219
2021-04-12,13.0600004196167
2021-04-13,13.194999694824219
2021-04-14,13.130000114440918
2021-04-15,13.279999732971191
2021-04-16,13.34000015258789
2021-04-19,13.170000076293945
2021-04-20,13.52299976348877
2021-04-21,13.270000457763672
2021-04-22,13.399999618530273
2021-04-23,13.789999961853027
2021-04-26,13.600000381469727
2021-04-27,13.600000381469727
2021-04-28,13.600000381469727
2021-04-29,13.600000381469727
2021-04-30,13.673999786376953
2021-05-03,13.859999656677246
2021-05-04,13.859999656677246
2021-05-05,13.670999526977539
2021-05-06,13.75
2021-05-07,13.699999809265137
2021-05-10,13.699999809265137
2021-05-11,13.805000305175781
2021-05-12,13.920000076293945
2021-05-13,13.984000205993652
2021-05-14,13.869999885559082
