,AFBI
2017-11-29,12.850000381469727
2017-11-30,12.729999542236328
2017-12-01,12.369999885559082
2017-12-04,12.289999961853027
2017-12-05,12.149999618530273
2017-12-06,12.039999961853027
2017-12-07,11.979999542236328
2017-12-08,12.130000114440918
2017-12-11,12.119999885559082
2017-12-12,11.880000114440918
2017-12-13,11.899999618530273
2017-12-14,12.0
2017-12-15,12.149999618530273
2017-12-18,12.140000343322754
2017-12-19,12.020000457763672
2017-12-20,11.84000015258789
2017-12-21,11.960000038146973
2017-12-22,11.899999618530273
2017-12-26,11.880000114440918
2017-12-27,11.869999885559082
2017-12-28,11.850000381469727
2017-12-29,11.600000381469727
2018-01-02,11.729999542236328
2018-01-03,11.789999961853027
2018-01-04,11.800000190734863
2018-01-05,11.699999809265137
2018-01-08,11.569999694824219
2018-01-09,11.477999687194824
2018-01-10,11.5
2018-01-11,11.288000106811523
2018-01-12,11.460000038146973
2018-01-16,11.390000343322754
2018-01-17,11.375
2018-01-18,11.42300033569336
2018-01-19,11.5
2018-01-22,11.920000076293945
2018-01-23,12.130000114440918
2018-01-24,12.182000160217285
2018-01-25,12.069999694824219
2018-01-26,12.069999694824219
2018-01-29,11.920000076293945
2018-01-30,12.053000450134277
2018-01-31,11.90999984741211
2018-02-01,11.725000381469727
2018-02-02,11.199999809265137
2018-02-05,11.069999694824219
2018-02-06,11.3100004196167
2018-02-07,11.253000259399414
2018-02-08,11.289999961853027
2018-02-09,11.600000381469727
2018-02-12,11.399999618530273
2018-02-13,11.640000343322754
2018-02-14,11.640000343322754
2018-02-15,11.329999923706055
2018-02-16,11.300000190734863
2018-02-20,11.239999771118164
2018-02-21,11.25
2018-02-22,11.25
2018-02-23,11.140000343322754
2018-02-26,11.180000305175781
2018-02-27,11.352999687194824
2018-02-28,11.5
2018-03-01,11.289999961853027
2018-03-02,11.1899995803833
2018-03-05,11.331000328063965
2018-03-06,11.270000457763672
2018-03-07,11.260000228881836
2018-03-08,11.289999961853027
2018-03-09,11.199999809265137
2018-03-12,11.25
2018-03-13,11.4399995803833
2018-03-14,11.270000457763672
2018-03-15,11.350000381469727
2018-03-16,11.449999809265137
2018-03-19,11.390000343322754
2018-03-20,11.300000190734863
2018-03-21,11.399999618530273
2018-03-22,11.3100004196167
2018-03-23,11.510000228881836
2018-03-26,11.380000114440918
2018-03-27,11.300000190734863
2018-03-28,11.25
2018-03-29,11.359999656677246
2018-04-02,11.210000038146973
2018-04-03,11.229999542236328
2018-04-04,11.239999771118164
2018-04-05,11.479999542236328
2018-04-06,11.25
2018-04-09,11.220000267028809
2018-04-10,11.210000038146973
2018-04-11,11.229999542236328
2018-04-12,11.479999542236328
2018-04-13,11.3100004196167
2018-04-16,11.300000190734863
2018-04-17,11.234999656677246
2018-04-18,11.220000267028809
2018-04-19,11.260000228881836
2018-04-20,11.3100004196167
2018-04-23,11.369999885559082
2018-04-24,11.229999542236328
2018-04-25,11.229999542236328
2018-04-26,11.298999786376953
2018-04-27,11.220000267028809
2018-04-30,11.220000267028809
2018-05-01,11.220000267028809
2018-05-02,11.350000381469727
2018-05-03,11.5
2018-05-04,11.25
2018-05-07,11.25
2018-05-08,11.329999923706055
2018-05-09,11.270000457763672
2018-05-10,11.260000228881836
2018-05-11,11.4399995803833
2018-05-14,11.25
2018-05-15,11.239999771118164
2018-05-16,11.199999809265137
2018-05-17,11.260000228881836
2018-05-18,11.262999534606934
2018-05-21,11.220000267028809
2018-05-22,11.229999542236328
2018-05-23,11.279999732971191
2018-05-24,11.229999542236328
2018-05-25,11.229999542236328
2018-05-29,11.25
2018-05-30,11.220000267028809
2018-05-31,11.22700023651123
2018-06-01,11.239999771118164
2018-06-04,11.210000038146973
2018-06-05,11.239999771118164
2018-06-06,11.220000267028809
2018-06-07,11.246999740600586
2018-06-08,11.229999542236328
2018-06-11,11.210000038146973
2018-06-12,11.15999984741211
2018-06-13,11.180000305175781
2018-06-14,11.180000305175781
2018-06-15,11.239999771118164
2018-06-18,11.210000038146973
2018-06-19,11.220000267028809
2018-06-20,11.109999656677246
2018-06-21,10.916000366210938
2018-06-22,10.699999809265137
2018-06-25,10.59000015258789
2018-06-26,10.9399995803833
2018-06-27,10.850000381469727
2018-06-28,10.920000076293945
2018-06-29,11.109999656677246
2018-07-02,11.25
2018-07-03,11.470000267028809
2018-07-05,11.460000038146973
2018-07-06,11.329999923706055
2018-07-09,11.300000190734863
2018-07-10,11.300000190734863
2018-07-11,11.390000343322754
2018-07-12,11.25
2018-07-13,11.425000190734863
2018-07-16,11.670000076293945
2018-07-17,11.729999542236328
2018-07-18,11.800000190734863
2018-07-19,11.460000038146973
2018-07-20,11.647000312805176
2018-07-23,11.65999984741211
2018-07-24,11.449999809265137
2018-07-25,11.699999809265137
2018-07-26,11.699999809265137
2018-07-27,11.699999809265137
2018-07-30,11.53600025177002
2018-07-31,11.550000190734863
2018-08-01,11.71500015258789
2018-08-02,11.71500015258789
2018-08-03,11.623000144958496
2018-08-06,11.652000427246094
2018-08-07,11.635000228881836
2018-08-08,11.729999542236328
2018-08-09,11.682999610900879
2018-08-10,11.699999809265137
2018-08-13,11.649999618530273
2018-08-14,11.649999618530273
2018-08-15,11.4350004196167
2018-08-16,11.5
2018-08-17,11.555000305175781
2018-08-20,11.649999618530273
2018-08-21,11.5
2018-08-22,11.609000205993652
2018-08-23,11.609000205993652
2018-08-24,11.590999603271484
2018-08-27,11.5
2018-08-28,11.5
2018-08-29,11.513999938964844
2018-08-30,11.513999938964844
2018-08-31,11.5
2018-09-04,11.550000190734863
2018-09-05,11.640000343322754
2018-09-06,11.583000183105469
2018-09-07,11.5649995803833
2018-09-10,11.5
2018-09-11,11.600000381469727
2018-09-12,11.550000190734863
2018-09-13,11.550000190734863
2018-09-14,11.640000343322754
2018-09-17,11.59000015258789
2018-09-18,11.600000381469727
2018-09-19,11.600000381469727
2018-09-20,11.619999885559082
2018-09-21,11.600000381469727
2018-09-24,11.574999809265137
2018-09-25,11.550000190734863
2018-09-26,11.779999732971191
2018-09-27,11.75
2018-09-28,11.699999809265137
2018-10-01,11.744999885559082
2018-10-02,11.779999732971191
2018-10-03,11.739999771118164
2018-10-04,11.65999984741211
2018-10-05,11.75100040435791
2018-10-08,11.75100040435791
2018-10-09,11.75
2018-10-10,11.75
2018-10-11,11.789999961853027
2018-10-12,11.52400016784668
2018-10-15,11.699999809265137
2018-10-16,11.819999694824219
2018-10-17,11.819999694824219
2018-10-18,11.819999694824219
2018-10-19,11.84000015258789
2018-10-22,11.463000297546387
2018-10-23,11.463000297546387
2018-10-24,11.25
2018-10-25,11.0600004196167
2018-10-26,10.699999809265137
2018-10-29,10.619999885559082
2018-10-30,10.25
2018-10-31,10.569999694824219
2018-11-01,10.710000038146973
2018-11-02,10.569999694824219
2018-11-05,10.75
2018-11-06,10.75
2018-11-07,10.631999969482422
2018-11-08,10.739999771118164
2018-11-09,10.59000015258789
2018-11-12,10.5600004196167
2018-11-13,10.675000190734863
2018-11-14,10.640000343322754
2018-11-15,10.600000381469727
2018-11-16,10.734999656677246
2018-11-19,10.607999801635742
2018-11-20,10.6850004196167
2018-11-21,10.75
2018-11-23,10.800000190734863
2018-11-26,10.850000381469727
2018-11-27,10.850000381469727
2018-11-28,10.640000343322754
2018-11-29,10.640000343322754
2018-11-30,10.949999809265137
2018-12-03,10.899999618530273
2018-12-04,10.666999816894531
2018-12-06,10.670000076293945
2018-12-07,10.623000144958496
2018-12-10,10.78499984741211
2018-12-11,10.600000381469727
2018-12-12,10.600000381469727
2018-12-13,10.630000114440918
2018-12-14,10.920000076293945
2018-12-17,10.75
2018-12-18,10.800000190734863
2018-12-19,10.800000190734863
2018-12-20,11.010000228881836
2018-12-21,11.0
2018-12-24,11.050000190734863
2018-12-26,11.020000457763672
2018-12-27,10.989999771118164
2018-12-28,10.989999771118164
2018-12-31,11.649999618530273
2019-01-02,11.550000190734863
2019-01-03,10.732000350952148
2019-01-04,10.989999771118164
2019-01-07,11.0600004196167
2019-01-08,11.039999961853027
2019-01-09,10.859999656677246
2019-01-10,10.819999694824219
2019-01-11,10.722999572753906
2019-01-14,10.8100004196167
2019-01-15,10.800000190734863
2019-01-16,10.890000343322754
2019-01-17,10.8100004196167
2019-01-18,10.859999656677246
2019-01-22,10.649999618530273
2019-01-23,10.793999671936035
2019-01-24,10.949999809265137
2019-01-25,10.699999809265137
2019-01-28,10.918000221252441
2019-01-29,10.800000190734863
2019-01-30,10.739999771118164
2019-01-31,10.6899995803833
2019-02-01,10.609999656677246
2019-02-04,10.510000228881836
2019-02-05,10.350000381469727
2019-02-06,10.38700008392334
2019-02-07,10.329999923706055
2019-02-08,10.329999923706055
2019-02-11,10.270000457763672
2019-02-12,10.260000228881836
2019-02-13,10.26099967956543
2019-02-14,10.25
2019-02-15,10.3100004196167
2019-02-19,10.26099967956543
2019-02-20,10.270000457763672
2019-02-21,10.25
2019-02-22,10.270999908447266
2019-02-25,10.25
2019-02-26,10.260000228881836
2019-02-27,10.289999961853027
2019-02-28,10.329999923706055
2019-03-01,10.303000450134277
2019-03-04,10.5
2019-03-05,10.470000267028809
2019-03-06,10.470000267028809
2019-03-07,10.550000190734863
2019-03-08,10.75
2019-03-11,10.3100004196167
2019-03-12,10.369999885559082
2019-03-13,10.399999618530273
2019-03-14,10.399999618530273
2019-03-15,10.550000190734863
2019-03-18,10.640000343322754
2019-03-19,10.600000381469727
2019-03-20,10.350000381469727
2019-03-21,10.270000457763672
2019-03-22,10.300000190734863
2019-03-25,10.449999809265137
2019-03-26,10.3100004196167
2019-03-27,10.3100004196167
2019-03-28,10.279999732971191
2019-03-29,10.25
2019-04-01,10.25
2019-04-02,10.260000228881836
2019-04-03,10.310999870300293
2019-04-04,10.199999809265137
2019-04-05,10.232999801635742
2019-04-08,10.180000305175781
2019-04-09,10.199999809265137
2019-04-10,10.020000457763672
2019-04-11,10.100000381469727
2019-04-12,10.100000381469727
2019-04-15,10.038999557495117
2019-04-16,10.0
2019-04-17,10.0
2019-04-18,10.09000015258789
2019-04-22,10.069999694824219
2019-04-23,10.100000381469727
2019-04-24,10.140000343322754
2019-04-25,10.149999618530273
2019-04-26,10.258999824523926
2019-04-29,10.1899995803833
2019-04-30,10.1899995803833
2019-05-01,10.229999542236328
2019-05-02,10.199999809265137
2019-05-03,10.140999794006348
2019-05-06,10.069999694824219
2019-05-07,10.069999694824219
2019-05-08,10.079999923706055
2019-05-09,10.329999923706055
2019-05-10,10.329999923706055
2019-05-13,10.00100040435791
2019-05-14,10.217000007629395
2019-05-15,10.079999923706055
2019-05-16,10.100000381469727
2019-05-17,10.104000091552734
2019-05-20,10.1899995803833
2019-05-21,10.067000389099121
2019-05-22,10.067000389099121
2019-05-23,10.140000343322754
2019-05-24,10.069999694824219
2019-05-28,10.069999694824219
2019-05-29,10.03499984741211
2019-05-30,10.020000457763672
2019-05-31,10.020000457763672
2019-06-03,10.0
2019-06-04,10.0
2019-06-05,10.010000228881836
2019-06-06,10.100000381469727
2019-06-07,9.979999542236328
2019-06-10,9.899999618530273
2019-06-11,9.920000076293945
2019-06-12,9.989999771118164
2019-06-13,10.0600004196167
2019-06-14,10.03499984741211
2019-06-17,10.09000015258789
2019-06-18,10.09000015258789
2019-06-19,10.010000228881836
2019-06-20,9.979999542236328
2019-06-21,10.0
2019-06-24,10.0600004196167
2019-06-25,10.149999618530273
2019-06-26,10.069999694824219
2019-06-27,10.069999694824219
2019-06-28,9.930000305175781
2019-07-01,9.949999809265137
2019-07-02,9.949999809265137
2019-07-03,9.925000190734863
2019-07-05,9.923999786376953
2019-07-08,9.944999694824219
2019-07-09,9.95199966430664
2019-07-10,9.960000038146973
2019-07-11,9.989999771118164
2019-07-12,9.960000038146973
2019-07-15,9.970000267028809
2019-07-16,9.970000267028809
2019-07-17,9.949999809265137
2019-07-18,9.930000305175781
2019-07-19,9.9399995803833
2019-07-22,9.960000038146973
2019-07-23,9.970000267028809
2019-07-24,9.949999809265137
2019-07-25,9.949999809265137
2019-07-26,9.949999809265137
2019-07-29,10.0
2019-07-30,10.020000457763672
2019-07-31,10.050000190734863
2019-08-01,10.0600004196167
2019-08-02,10.0600004196167
2019-08-05,10.029999732971191
2019-08-06,10.020000457763672
2019-08-07,9.960000038146973
2019-08-08,9.949999809265137
2019-08-09,9.949999809265137
2019-08-12,9.949999809265137
2019-08-13,9.949999809265137
2019-08-14,9.949999809265137
2019-08-15,9.949999809265137
2019-08-16,9.949999809265137
2019-08-19,10.079999923706055
2019-08-20,10.0
2019-08-21,10.050000190734863
2019-08-22,10.029999732971191
2019-08-23,10.010000228881836
2019-08-26,10.0600004196167
2019-08-27,10.045000076293945
2019-08-28,10.020000457763672
2019-08-29,10.15999984741211
2019-08-30,10.170000076293945
2019-09-03,10.100000381469727
2019-09-04,10.13599967956543
2019-09-05,10.199999809265137
2019-09-06,10.130000114440918
2019-09-09,10.180000305175781
2019-09-10,10.159000396728516
2019-09-11,10.100000381469727
2019-09-12,10.119999885559082
2019-09-13,10.1899995803833
2019-09-16,10.199999809265137
2019-09-17,10.199999809265137
2019-09-18,10.109999656677246
2019-09-19,10.010000228881836
2019-09-20,10.210000038146973
2019-09-23,10.119999885559082
2019-09-24,10.1899995803833
2019-09-25,10.119999885559082
2019-09-26,10.199999809265137
2019-09-27,10.1899995803833
2019-09-30,10.1899995803833
2019-10-01,10.140000343322754
2019-10-02,10.0600004196167
2019-10-03,10.069999694824219
2019-10-04,10.180000305175781
2019-10-07,10.119999885559082
2019-10-08,10.16100025177002
2019-10-09,10.229999542236328
2019-10-10,10.1899995803833
2019-10-11,10.170000076293945
2019-10-14,10.180000305175781
2019-10-15,10.180000305175781
2019-10-16,10.109999656677246
2019-10-17,10.109999656677246
2019-10-18,10.199999809265137
2019-10-21,10.109999656677246
2019-10-22,10.229999542236328
2019-10-23,10.199999809265137
2019-10-24,10.199999809265137
2019-10-25,10.25
2019-10-28,10.177000045776367
2019-10-29,10.1899995803833
2019-10-30,10.170000076293945
2019-10-31,10.170999526977539
2019-11-01,10.208999633789062
2019-11-04,10.300000190734863
2019-11-05,10.449999809265137
2019-11-06,10.5600004196167
2019-11-07,10.5600004196167
2019-11-08,10.5600004196167
2019-11-11,10.595999717712402
2019-11-12,10.729999542236328
2019-11-13,10.789999961853027
2019-11-14,10.829999923706055
2019-11-15,10.998000144958496
2019-11-18,11.050000190734863
2019-11-19,11.032999992370605
2019-11-20,11.09000015258789
2019-11-21,11.149999618530273
2019-11-22,11.050000190734863
2019-11-25,11.09000015258789
2019-11-26,11.071999549865723
2019-11-27,11.069999694824219
2019-11-29,11.0600004196167
2019-12-02,11.199999809265137
2019-12-03,11.140000343322754
2019-12-04,11.079999923706055
2019-12-05,11.380000114440918
2019-12-06,11.300000190734863
2019-12-09,11.350000381469727
2019-12-10,11.350000381469727
2019-12-11,11.350000381469727
2019-12-12,11.154999732971191
2019-12-13,11.256999969482422
2019-12-16,11.140000343322754
2019-12-17,11.0
2019-12-18,11.0
2019-12-19,11.230999946594238
2019-12-20,11.5
2019-12-23,11.350000381469727
2019-12-24,11.210000038146973
2019-12-26,11.390000343322754
2019-12-27,11.300000190734863
2019-12-30,11.350000381469727
2019-12-31,11.449999809265137
2020-01-02,11.6899995803833
2020-01-03,11.319999694824219
2020-01-06,11.670000076293945
2020-01-07,11.387999534606934
2020-01-08,12.0
2020-01-09,12.0
2020-01-10,11.942000389099121
2020-01-13,11.862000465393066
2020-01-14,12.0
2020-01-15,11.862000465393066
2020-01-16,11.897000312805176
2020-01-17,12.010000228881836
2020-01-21,12.0
2020-01-22,12.0
2020-01-23,11.788000106811523
2020-01-24,11.970000267028809
2020-01-27,11.960000038146973
2020-01-28,11.989999771118164
2020-01-29,11.989999771118164
2020-01-30,11.979999542236328
2020-01-31,11.739999771118164
2020-02-03,11.9399995803833
2020-02-04,11.920000076293945
2020-02-05,11.743000030517578
2020-02-06,11.600000381469727
2020-02-07,11.668999671936035
2020-02-10,11.800000190734863
2020-02-11,11.737000465393066
2020-02-12,11.732999801635742
2020-02-13,11.600000381469727
2020-02-14,11.569999694824219
2020-02-18,11.119999885559082
2020-02-19,11.350000381469727
2020-02-20,11.3100004196167
2020-02-21,11.3100004196167
2020-02-24,11.359999656677246
2020-02-25,11.350000381469727
2020-02-26,11.319999694824219
2020-02-27,11.211999893188477
2020-02-28,11.211999893188477
2020-03-02,10.760000228881836
2020-03-03,11.100000381469727
2020-03-04,10.5
2020-03-05,10.739999771118164
2020-03-06,11.270000457763672
2020-03-09,10.050000190734863
2020-03-10,10.100000381469727
2020-03-11,9.229999542236328
2020-03-12,8.75
2020-03-13,8.361000061035156
2020-03-16,8.210000038146973
2020-03-17,7.71999979019165
2020-03-18,7.190000057220459
2020-03-19,7.099999904632568
2020-03-20,7.099999904632568
2020-03-23,6.989999771118164
2020-03-24,7.909999847412109
2020-03-25,7.300000190734863
2020-03-26,7.861999988555908
2020-03-27,7.360000133514404
2020-03-30,7.432000160217285
2020-03-31,7.432000160217285
2020-04-01,7.432000160217285
2020-04-02,6.25
2020-04-03,6.5
2020-04-06,6.28000020980835
2020-04-07,6.28000020980835
2020-04-08,6.545000076293945
2020-04-09,7.235000133514404
2020-04-13,7.211999893188477
2020-04-14,6.75
2020-04-15,6.974999904632568
2020-04-16,6.5
2020-04-17,6.75
2020-04-20,7.0
2020-04-21,7.159999847412109
2020-04-22,7.090000152587891
2020-04-23,7.111000061035156
2020-04-24,7.150000095367432
2020-04-27,7.170000076293945
2020-04-28,7.150000095367432
2020-04-29,7.051000118255615
2020-04-30,7.051000118255615
2020-05-01,7.289999961853027
2020-05-04,7.289999961853027
2020-05-05,7.289999961853027
2020-05-06,7.050000190734863
2020-05-07,7.050000190734863
2020-05-08,6.638999938964844
2020-05-11,7.0
2020-05-12,7.0
2020-05-13,7.0
2020-05-14,7.0
2020-05-15,6.849999904632568
2020-05-18,6.883999824523926
2020-05-19,6.860000133514404
2020-05-20,7.080999851226807
2020-05-21,7.0
2020-05-22,7.059999942779541
2020-05-26,7.136000156402588
2020-05-27,7.420000076293945
2020-05-28,7.110000133514404
2020-05-29,7.199999809265137
2020-06-01,7.150000095367432
2020-06-02,7.150000095367432
2020-06-03,7.199999809265137
2020-06-04,7.880000114440918
2020-06-05,7.552000045776367
2020-06-08,7.510000228881836
2020-06-09,8.180000305175781
2020-06-10,9.0
2020-06-11,9.289999961853027
2020-06-12,9.0
2020-06-15,8.600000381469727
2020-06-16,9.0
2020-06-17,9.600000381469727
2020-06-18,9.390000343322754
2020-06-19,9.390000343322754
2020-06-22,9.119999885559082
2020-06-23,9.239999771118164
2020-06-24,8.538999557495117
2020-06-25,8.6899995803833
2020-06-26,7.849999904632568
2020-06-29,8.329999923706055
2020-06-30,8.329999923706055
2020-07-01,7.863999843597412
2020-07-02,7.519999980926514
2020-07-06,7.519999980926514
2020-07-07,7.755000114440918
2020-07-08,7.554999828338623
2020-07-09,7.53000020980835
2020-07-10,7.741000175476074
2020-07-13,7.510000228881836
2020-07-14,7.199999809265137
2020-07-15,7.114999771118164
2020-07-16,7.136000156402588
2020-07-17,7.099999904632568
2020-07-20,7.059999942779541
2020-07-21,7.0
2020-07-22,7.0
2020-07-23,7.050000190734863
2020-07-24,7.0
2020-07-27,7.099999904632568
2020-07-28,7.099999904632568
2020-07-29,7.110000133514404
2020-07-30,7.110000133514404
2020-07-31,7.099999904632568
2020-08-03,7.132999897003174
2020-08-04,6.843999862670898
2020-08-05,7.0
2020-08-06,7.010000228881836
2020-08-07,7.090000152587891
2020-08-10,6.76200008392334
2020-08-11,6.931000232696533
2020-08-12,7.010000228881836
2020-08-13,7.010000228881836
2020-08-14,6.739999771118164
2020-08-17,6.880000114440918
2020-08-18,7.090000152587891
2020-08-19,6.809999942779541
2020-08-20,6.809999942779541
2020-08-21,6.695000171661377
2020-08-24,6.590000152587891
2020-08-25,6.590000152587891
2020-08-26,6.618000030517578
2020-08-27,6.570000171661377
2020-08-28,6.570000171661377
2020-08-31,6.559999942779541
2020-09-01,6.625
2020-09-02,6.625
2020-09-03,6.678999900817871
2020-09-04,6.599999904632568
2020-09-08,6.53000020980835
2020-09-09,7.78000020980835
2020-09-10,7.730000019073486
2020-09-11,7.820000171661377
2020-09-14,7.670000076293945
2020-09-15,7.639999866485596
2020-09-16,7.690000057220459
2020-09-17,7.900000095367432
2020-09-18,7.949999809265137
2020-09-21,7.771999835968018
2020-09-22,7.599999904632568
2020-09-23,7.659999847412109
2020-09-24,7.435999870300293
2020-09-25,7.435999870300293
2020-09-28,7.46999979019165
2020-09-29,7.179999828338623
2020-09-30,7.150000095367432
2020-10-01,7.190000057220459
2020-10-02,7.190000057220459
2020-10-05,7.159999847412109
2020-10-06,6.679999828338623
2020-10-07,7.239999771118164
2020-10-08,7.144000053405762
2020-10-09,7.144000053405762
2020-10-12,7.164999961853027
2020-10-13,7.199999809265137
2020-10-14,7.179999828338623
2020-10-15,7.179999828338623
2020-10-16,7.25
2020-10-19,7.25
2020-10-20,7.297999858856201
2020-10-21,7.260000228881836
2020-10-22,7.320000171661377
2020-10-23,7.760000228881836
2020-10-26,7.699999809265137
2020-10-27,7.699999809265137
2020-10-28,7.513999938964844
2020-10-29,7.40500020980835
2020-10-30,7.40500020980835
2020-11-02,7.679999828338623
2020-11-03,7.679999828338623
2020-11-04,7.619999885559082
2020-11-05,7.699999809265137
2020-11-06,7.690000057220459
2020-11-09,7.800000190734863
2020-11-10,7.997000217437744
2020-11-11,8.300000190734863
2020-11-12,8.25
2020-11-13,8.29800033569336
2020-11-16,8.359999656677246
2020-11-17,8.949999809265137
2020-11-18,9.175000190734863
2020-11-19,9.130000114440918
2020-11-20,9.175000190734863
2020-11-23,9.600000381469727
2020-11-24,9.753999710083008
2020-11-25,9.800000190734863
2020-11-27,9.770000457763672
2020-11-30,9.946999549865723
2020-12-01,9.180000305175781
2020-12-02,9.359999656677246
2020-12-03,9.414999961853027
2020-12-04,9.420000076293945
2020-12-07,9.4399995803833
2020-12-08,9.4399995803833
2020-12-09,9.569999694824219
2020-12-10,9.670000076293945
2020-12-11,9.755000114440918
2020-12-14,9.739999771118164
2020-12-15,9.899999618530273
2020-12-16,9.600000381469727
2020-12-17,9.470000267028809
2020-12-18,9.460000038146973
2020-12-21,9.75
2020-12-22,9.699999809265137
2020-12-23,9.8100004196167
2020-12-24,9.859999656677246
2020-12-28,9.861000061035156
2020-12-29,9.861000061035156
2020-12-30,9.960000038146973
2020-12-31,9.89900016784668
2021-01-04,9.710000038146973
2021-01-05,9.800000190734863
2021-01-06,9.829999923706055
2021-01-07,10.038000106811523
2021-01-08,10.0
2021-01-11,9.989999771118164
2021-01-12,10.029999732971191
2021-01-13,10.050999641418457
2021-01-14,10.079999923706055
2021-01-15,9.920000076293945
2021-01-19,10.109999656677246
2021-01-20,10.079999923706055
2021-01-21,10.850000381469727
2021-01-22,10.819999694824219
2021-01-25,10.819999694824219
2021-01-26,10.789999961853027
2021-01-27,10.699999809265137
2021-01-28,10.75
2021-01-29,10.670000076293945
2021-02-01,10.720000267028809
2021-02-02,10.770000457763672
2021-02-03,10.75
2021-02-04,10.739999771118164
2021-02-05,10.75
2021-02-08,10.75
2021-02-09,10.8100004196167
2021-02-10,11.1899995803833
2021-02-11,11.15999984741211
2021-02-12,10.899999618530273
2021-02-16,11.069999694824219
2021-02-17,11.0600004196167
