,ANTE
2011-11-07,13.199999809265137
2011-11-08,13.800000190734863
2011-11-09,13.149999618530273
2011-11-10,12.5
2011-11-11,12.5
2011-11-14,12.399999618530273
2011-11-15,12.25
2011-11-16,11.75
2011-11-17,13.75
2011-11-18,14.300000190734863
2011-11-21,13.75
2011-11-22,13.449999809265137
2011-11-23,14.850000381469727
2011-11-25,15.050000190734863
2011-11-28,15.399999618530273
2011-11-29,15.949999809265137
2011-11-30,16.649999618530273
2011-12-01,17.5
2011-12-02,17.950000762939453
2011-12-05,17.700000762939453
2011-12-06,17.799999237060547
2011-12-07,17.5
2011-12-08,17.649999618530273
2011-12-09,17.5
2011-12-12,18.049999237060547
2011-12-13,18.549999237060547
2011-12-14,17.399999618530273
2011-12-15,17.299999237060547
2011-12-16,17.200000762939453
2011-12-19,16.5
2011-12-20,16.799999237060547
2011-12-21,17.100000381469727
2011-12-22,16.950000762939453
2011-12-23,16.799999237060547
2011-12-27,17.25
2011-12-28,17.5
2011-12-29,17.5
2011-12-30,18.149999618530273
2012-01-03,17.75
2012-01-04,17.75
2012-01-05,17.75
2012-01-06,17.700000762939453
2012-01-09,17.700000762939453
2012-01-10,17.950000762939453
2012-01-11,18.5
2012-01-12,18.850000381469727
2012-01-13,19.25
2012-01-17,18.950000762939453
2012-01-18,19.0
2012-01-19,18.549999237060547
2012-01-20,18.600000381469727
2012-01-23,18.399999618530273
2012-01-24,17.850000381469727
2012-01-25,17.649999618530273
2012-01-26,17.850000381469727
2012-01-27,17.850000381469727
2012-01-30,17.649999618530273
2012-01-31,17.450000762939453
2012-02-01,16.950000762939453
2012-02-02,16.850000381469727
2012-02-03,16.549999237060547
2012-02-06,16.0
2012-02-07,15.149999618530273
2012-02-08,15.0
2012-02-09,14.949999809265137
2012-02-10,14.75
2012-02-13,14.5
2012-02-14,14.0
2012-02-15,15.0
2012-02-16,15.0
2012-02-17,14.649999618530273
2012-02-21,14.949999809265137
2012-02-22,14.699999809265137
2012-02-23,14.699999809265137
2012-02-24,14.949999809265137
2012-02-27,14.800000190734863
2012-02-28,14.850000381469727
2012-02-29,14.899999618530273
2012-03-01,14.75
2012-03-02,14.899999618530273
2012-03-05,14.399999618530273
2012-03-06,13.899999618530273
2012-03-07,13.899999618530273
2012-03-08,14.0
2012-03-09,13.75
2012-03-12,14.25
2012-03-13,14.149999618530273
2012-03-14,13.899999618530273
2012-03-15,13.899999618530273
2012-03-16,15.199999809265137
2012-03-19,15.649999618530273
2012-03-20,15.800000190734863
2012-03-21,17.5
2012-03-22,17.450000762939453
2012-03-23,16.700000762939453
2012-03-26,17.25
2012-03-27,16.899999618530273
2012-03-28,16.450000762939453
2012-03-29,15.75
2012-03-30,15.399999618530273
2012-04-02,16.0
2012-04-03,15.699999809265137
2012-04-04,15.800000190734863
2012-04-05,15.75
2012-04-09,15.199999809265137
2012-04-10,15.300000190734863
2012-04-11,15.300000190734863
2012-04-12,15.399999618530273
2012-04-13,15.399999618530273
2012-04-16,15.050000190734863
2012-04-17,15.25
2012-04-18,15.149999618530273
2012-04-19,15.25
2012-04-20,15.149999618530273
2012-04-23,14.800000190734863
2012-04-24,14.699999809265137
2012-04-25,14.649999618530273
2012-04-26,14.399999618530273
2012-04-27,14.5
2012-04-30,14.25
2012-05-01,14.600000381469727
2012-05-02,13.550000190734863
2012-05-03,14.100000381469727
2012-05-04,13.800000190734863
2012-05-07,13.699999809265137
2012-05-08,13.350000381469727
2012-05-09,12.899999618530273
2012-05-10,13.449999809265137
2012-05-11,13.050000190734863
2012-05-14,11.600000381469727
2012-05-15,11.699999809265137
2012-05-16,11.550000190734863
2012-05-17,11.800000190734863
2012-05-18,11.300000190734863
2012-05-21,10.850000381469727
2012-05-22,11.0
2012-05-23,10.899999618530273
2012-05-24,11.050000190734863
2012-05-25,11.75
2012-05-29,11.75
2012-05-30,11.449999809265137
2012-05-31,11.350000381469727
2012-06-01,11.25
2012-06-04,10.899999618530273
2012-06-05,10.850000381469727
2012-06-06,11.449999809265137
2012-06-07,11.199999809265137
2012-06-08,11.699999809265137
2012-06-11,11.350000381469727
2012-06-12,12.350000381469727
2012-06-13,12.649999618530273
2012-06-14,13.25
2012-06-15,13.949999809265137
2012-06-18,13.050000190734863
2012-06-19,13.600000381469727
2012-06-20,13.399999618530273
2012-06-21,13.399999618530273
2012-06-22,13.5
2012-06-25,12.850000381469727
2012-06-26,11.75
2012-06-27,12.75
2012-06-28,12.75
2012-06-29,11.899999618530273
2012-07-02,11.149999618530273
2012-07-03,11.949999809265137
2012-07-05,10.949999809265137
2012-07-06,11.899999618530273
2012-07-09,11.600000381469727
2012-07-10,10.850000381469727
2012-07-11,11.050000190734863
2012-07-12,10.949999809265137
2012-07-13,10.800000190734863
2012-07-16,10.899999618530273
2012-07-17,10.850000381469727
2012-07-18,10.850000381469727
2012-07-19,10.25
2012-07-20,10.350000381469727
2012-07-23,8.600000381469727
2012-07-24,8.399999618530273
2012-07-25,8.199999809265137
2012-07-26,8.5
2012-07-27,8.75
2012-07-30,8.75
2012-07-31,8.850000381469727
2012-08-01,8.5
2012-08-02,8.5
2012-08-03,8.449999809265137
2012-08-06,8.649999618530273
2012-08-07,8.75
2012-08-08,8.949999809265137
2012-08-09,8.699999809265137
2012-08-10,8.699999809265137
2012-08-13,9.25
2012-08-14,9.100000381469727
2012-08-15,9.5
2012-08-16,11.949999809265137
2012-08-17,11.350000381469727
2012-08-20,11.449999809265137
2012-08-21,9.449999809265137
2012-08-22,9.5
2012-08-23,9.100000381469727
2012-08-24,8.0
2012-08-27,7.550000190734863
2012-08-28,7.349999904632568
2012-08-29,7.400000095367432
2012-08-30,7.25
2012-08-31,7.349999904632568
2012-09-04,7.150000095367432
2012-09-05,6.800000190734863
2012-09-06,7.650000095367432
2012-09-07,8.050000190734863
2012-09-10,8.600000381469727
2012-09-11,8.75
2012-09-12,8.600000381469727
2012-09-13,9.050000190734863
2012-09-14,9.199999809265137
2012-09-17,9.100000381469727
2012-09-18,9.649999618530273
2012-09-19,9.399999618530273
2012-09-20,8.800000190734863
2012-09-21,8.699999809265137
2012-09-24,8.800000190734863
2012-09-25,8.75
2012-09-26,9.649999618530273
2012-09-27,9.0
2012-09-28,9.449999809265137
2012-10-01,9.449999809265137
2012-10-02,9.149999618530273
2012-10-03,9.449999809265137
2012-10-04,9.75
2012-10-05,10.050000190734863
2012-10-08,9.699999809265137
2012-10-09,10.300000190734863
2012-10-10,10.300000190734863
2012-10-11,10.699999809265137
2012-10-12,10.949999809265137
2012-10-15,11.199999809265137
2012-10-16,10.75
2012-10-17,10.5
2012-10-18,10.25
2012-10-19,10.350000381469727
2012-10-22,11.199999809265137
2012-10-23,10.850000381469727
2012-10-24,11.449999809265137
2012-10-25,12.199999809265137
2012-10-26,11.600000381469727
2012-10-31,11.350000381469727
2012-11-01,11.100000381469727
2012-11-02,10.699999809265137
2012-11-05,10.449999809265137
2012-11-06,10.199999809265137
2012-11-07,9.5
2012-11-08,9.5
2012-11-09,9.649999618530273
2012-11-12,9.75
2012-11-13,9.25
2012-11-14,9.800000190734863
2012-11-15,9.550000190734863
2012-11-16,8.550000190734863
2012-11-19,9.949999809265137
2012-11-20,10.149999618530273
2012-11-21,9.850000381469727
2012-11-23,9.850000381469727
2012-11-26,10.449999809265137
2012-11-27,10.649999618530273
2012-11-28,10.75
2012-11-29,10.550000190734863
2012-11-30,10.800000190734863
2012-12-03,10.5
2012-12-04,10.199999809265137
2012-12-05,10.550000190734863
2012-12-06,10.649999618530273
2012-12-07,10.75
2012-12-10,10.600000381469727
2012-12-11,10.5
2012-12-12,10.399999618530273
2012-12-13,10.199999809265137
2012-12-14,10.25
2012-12-17,9.899999618530273
2012-12-18,9.949999809265137
2012-12-19,9.800000190734863
2012-12-20,9.949999809265137
2012-12-21,10.149999618530273
2012-12-24,10.399999618530273
2012-12-26,10.25
2012-12-27,9.949999809265137
2012-12-28,10.149999618530273
2012-12-31,9.600000381469727
2013-01-02,10.149999618530273
2013-01-03,10.449999809265137
2013-01-04,10.649999618530273
2013-01-07,11.25
2013-01-08,11.449999809265137
2013-01-09,12.300000190734863
2013-01-10,11.800000190734863
2013-01-11,11.75
2013-01-14,12.050000190734863
2013-01-15,12.0
2013-01-16,11.949999809265137
2013-01-17,12.0
2013-01-18,11.899999618530273
2013-01-22,12.149999618530273
2013-01-23,11.800000190734863
2013-01-24,11.600000381469727
2013-01-25,11.0
2013-01-28,11.0
2013-01-29,11.899999618530273
2013-01-30,11.550000190734863
2013-01-31,11.699999809265137
2013-02-01,11.25
2013-02-04,11.149999618530273
2013-02-05,11.199999809265137
2013-02-06,11.149999618530273
2013-02-07,11.649999618530273
2013-02-08,11.350000381469727
2013-02-11,11.399999618530273
2013-02-12,11.199999809265137
2013-02-13,11.550000190734863
2013-02-14,11.300000190734863
2013-02-15,11.149999618530273
2013-02-19,11.300000190734863
2013-02-20,11.149999618530273
2013-02-21,11.149999618530273
2013-02-22,11.050000190734863
2013-02-25,10.399999618530273
2013-02-26,10.699999809265137
2013-02-27,10.5
2013-02-28,10.600000381469727
2013-03-01,10.600000381469727
2013-03-04,10.699999809265137
2013-03-05,10.949999809265137
2013-03-06,10.649999618530273
2013-03-07,10.25
2013-03-08,10.449999809265137
2013-03-11,10.399999618530273
2013-03-12,10.050000190734863
2013-03-13,10.25
2013-03-14,10.5
2013-03-15,9.050000190734863
2013-03-18,9.0
2013-03-19,9.449999809265137
2013-03-20,9.399999618530273
2013-03-21,9.25
2013-03-22,9.25
2013-03-25,9.0
2013-03-26,8.899999618530273
2013-03-27,9.0
2013-03-28,8.949999809265137
2013-04-01,9.0
2013-04-02,9.050000190734863
2013-04-03,9.350000381469727
2013-04-04,9.0
2013-04-05,9.0
2013-04-08,9.0
2013-04-09,9.149999618530273
2013-04-10,9.25
2013-04-11,9.100000381469727
2013-04-12,9.100000381469727
2013-04-15,8.949999809265137
2013-04-16,9.25
2013-04-17,8.550000190734863
2013-04-18,8.75
2013-04-19,8.5
2013-04-22,8.850000381469727
2013-04-23,8.649999618530273
2013-04-24,8.699999809265137
2013-04-25,8.75
2013-04-26,8.399999618530273
2013-04-29,8.100000381469727
2013-04-30,8.25
2013-05-01,8.5
2013-05-02,9.0
2013-05-03,8.850000381469727
2013-05-06,9.149999618530273
2013-05-07,9.050000190734863
2013-05-08,9.050000190734863
2013-05-09,8.699999809265137
2013-05-10,9.050000190734863
2013-05-13,9.350000381469727
2013-05-14,8.75
2013-05-15,9.600000381469727
2013-05-16,9.350000381469727
2013-05-17,9.399999618530273
2013-05-20,9.050000190734863
2013-05-21,9.600000381469727
2013-05-22,9.699999809265137
2013-05-23,9.449999809265137
2013-05-24,9.449999809265137
2013-05-28,9.550000190734863
2013-05-29,9.300000190734863
2013-05-30,9.300000190734863
2013-05-31,9.300000190734863
2013-06-03,8.949999809265137
2013-06-04,8.899999618530273
2013-06-05,9.0
2013-06-06,8.75
2013-06-07,8.75
2013-06-10,9.350000381469727
2013-06-11,8.899999618530273
2013-06-12,9.0
2013-06-13,9.0
2013-06-14,8.850000381469727
2013-06-17,8.699999809265137
2013-06-18,9.300000190734863
2013-06-19,9.25
2013-06-20,8.649999618530273
2013-06-21,8.649999618530273
2013-06-24,8.600000381469727
2013-06-25,8.550000190734863
2013-06-26,9.100000381469727
2013-06-27,9.25
2013-06-28,9.199999809265137
2013-07-01,9.350000381469727
2013-07-02,9.25
2013-07-03,8.949999809265137
2013-07-05,9.199999809265137
2013-07-08,9.350000381469727
2013-07-09,8.949999809265137
2013-07-10,8.699999809265137
2013-07-11,8.949999809265137
2013-07-12,8.850000381469727
2013-07-15,8.899999618530273
2013-07-16,8.75
2013-07-17,8.699999809265137
2013-07-18,9.0
2013-07-19,8.899999618530273
2013-07-22,8.949999809265137
2013-07-23,8.899999618530273
2013-07-24,8.899999618530273
2013-07-25,9.0
2013-07-26,9.050000190734863
2013-07-29,8.899999618530273
2013-07-30,8.899999618530273
2013-07-31,8.949999809265137
2013-08-01,8.899999618530273
2013-08-02,8.899999618530273
2013-08-05,8.899999618530273
2013-08-06,8.850000381469727
2013-08-07,8.949999809265137
2013-08-08,8.899999618530273
2013-08-09,9.0
2013-08-12,9.25
2013-08-13,9.25
2013-08-14,9.199999809265137
2013-08-15,9.100000381469727
2013-08-16,9.050000190734863
2013-08-19,8.949999809265137
2013-08-20,9.0
2013-08-21,9.0
2013-08-22,9.0
2013-08-23,8.649999618530273
2013-08-26,9.050000190734863
2013-08-27,8.949999809265137
2013-08-28,8.949999809265137
2013-08-29,9.050000190734863
2013-08-30,8.899999618530273
2013-09-03,8.899999618530273
2013-09-04,8.899999618530273
2013-09-05,9.050000190734863
2013-09-06,9.199999809265137
2013-09-09,9.050000190734863
2013-09-10,9.050000190734863
2013-09-11,9.050000190734863
2013-09-12,9.0
2013-09-13,9.149999618530273
2013-09-16,9.100000381469727
2013-09-17,8.949999809265137
2013-09-18,9.050000190734863
2013-09-19,9.050000190734863
2013-09-20,9.149999618530273
2013-09-23,8.899999618530273
2013-09-24,9.149999618530273
2013-09-25,9.100000381469727
2013-09-26,9.100000381469727
2013-09-27,9.100000381469727
2013-09-30,8.800000190734863
2013-10-01,8.649999618530273
2013-10-02,8.75
2013-10-03,8.949999809265137
2013-10-04,8.899999618530273
2013-10-07,9.199999809265137
2013-10-08,10.550000190734863
2013-10-09,10.0
2013-10-10,10.449999809265137
2013-10-11,11.199999809265137
2013-10-14,12.850000381469727
2013-10-15,13.050000190734863
2013-10-16,11.600000381469727
2013-10-17,10.449999809265137
2013-10-18,11.149999618530273
2013-10-21,10.899999618530273
2013-10-22,10.899999618530273
2013-10-23,10.550000190734863
2013-10-24,10.149999618530273
2013-10-25,9.350000381469727
2013-10-28,8.800000190734863
2013-10-29,8.399999618530273
2013-10-30,8.649999618530273
2013-10-31,8.449999809265137
2013-11-01,8.350000381469727
2013-11-04,8.399999618530273
2013-11-05,8.399999618530273
2013-11-06,8.199999809265137
2013-11-07,8.0
2013-11-08,7.949999809265137
2013-11-11,8.050000190734863
2013-11-12,8.050000190734863
2013-11-13,8.149999618530273
2013-11-14,8.199999809265137
2013-11-15,8.550000190734863
2013-11-18,9.149999618530273
2013-11-19,8.949999809265137
2013-11-20,8.600000381469727
2013-11-21,8.25
2013-11-22,8.149999618530273
2013-11-25,8.149999618530273
2013-11-26,8.649999618530273
2013-11-27,8.350000381469727
2013-11-29,8.300000190734863
2013-12-02,8.399999618530273
2013-12-03,8.399999618530273
2013-12-04,8.5
2013-12-05,8.399999618530273
2013-12-06,8.649999618530273
2013-12-09,8.399999618530273
2013-12-10,8.699999809265137
2013-12-11,8.600000381469727
2013-12-12,8.399999618530273
2013-12-13,8.449999809265137
2013-12-16,8.100000381469727
2013-12-17,8.050000190734863
2013-12-18,8.199999809265137
2013-12-19,8.100000381469727
2013-12-20,7.900000095367432
2013-12-23,7.900000095367432
2013-12-24,8.75
2013-12-26,9.050000190734863
2013-12-27,9.399999618530273
2013-12-30,9.5
2013-12-31,10.149999618530273
2014-01-02,10.800000190734863
2014-01-03,10.649999618530273
2014-01-06,10.899999618530273
2014-01-07,10.800000190734863
2014-01-08,11.0
2014-01-09,11.699999809265137
2014-01-10,12.300000190734863
2014-01-13,12.600000381469727
2014-01-14,12.449999809265137
2014-01-15,12.0
2014-01-16,11.300000190734863
2014-01-17,11.199999809265137
2014-01-21,11.699999809265137
2014-01-22,11.949999809265137
2014-01-23,11.399999618530273
2014-01-24,10.600000381469727
2014-01-27,9.899999618530273
2014-01-28,10.149999618530273
2014-01-29,10.550000190734863
2014-01-30,10.75
2014-01-31,10.300000190734863
2014-02-03,10.149999618530273
2014-02-04,10.050000190734863
2014-02-05,9.800000190734863
2014-02-06,9.949999809265137
2014-02-07,10.350000381469727
2014-02-10,11.25
2014-02-11,10.899999618530273
2014-02-12,11.300000190734863
2014-02-13,11.699999809265137
2014-02-14,11.5
2014-02-18,11.649999618530273
2014-02-19,11.850000381469727
2014-02-20,11.899999618530273
2014-02-21,12.550000190734863
2014-02-24,13.149999618530273
2014-02-25,11.649999618530273
2014-02-26,11.75
2014-02-27,11.649999618530273
2014-02-28,12.800000190734863
2014-03-03,12.649999618530273
2014-03-04,13.850000381469727
2014-03-05,15.899999618530273
2014-03-06,14.199999809265137
2014-03-07,13.199999809265137
2014-03-10,12.399999618530273
2014-03-11,12.899999618530273
2014-03-12,12.649999618530273
2014-03-13,12.199999809265137
2014-03-14,10.0
2014-03-17,11.75
2014-03-18,11.5
2014-03-19,11.75
2014-03-20,12.100000381469727
2014-03-21,13.199999809265137
2014-03-24,12.75
2014-03-25,13.399999618530273
2014-03-26,13.0
2014-03-27,12.25
2014-03-28,12.199999809265137
2014-03-31,11.899999618530273
2014-04-01,11.850000381469727
2014-04-02,11.699999809265137
2014-04-03,11.850000381469727
2014-04-04,10.949999809265137
2014-04-07,10.550000190734863
2014-04-08,10.399999618530273
2014-04-09,11.050000190734863
2014-04-10,10.25
2014-04-11,10.350000381469727
2014-04-14,10.100000381469727
2014-04-15,9.899999618530273
2014-04-16,10.399999618530273
2014-04-17,10.800000190734863
2014-04-21,10.75
2014-04-22,11.0
2014-04-23,10.75
2014-04-24,10.800000190734863
2014-04-25,10.600000381469727
2014-04-28,10.5
2014-04-29,10.75
2014-04-30,10.800000190734863
2014-05-01,10.75
2014-05-02,10.75
2014-05-05,10.75
2014-05-06,10.75
2014-05-07,10.300000190734863
2014-05-08,10.149999618530273
2014-05-09,10.199999809265137
2014-05-12,10.649999618530273
2014-05-13,10.649999618530273
2014-05-14,10.199999809265137
2014-05-15,10.199999809265137
2014-05-16,10.199999809265137
2014-05-19,10.350000381469727
2014-05-20,10.050000190734863
2014-05-21,10.350000381469727
2014-05-22,10.5
2014-05-23,10.399999618530273
2014-05-27,10.5
2014-05-28,10.399999618530273
2014-05-29,10.449999809265137
2014-05-30,10.449999809265137
2014-06-02,10.25
2014-06-03,10.5
2014-06-04,10.300000190734863
2014-06-05,10.350000381469727
2014-06-06,10.300000190734863
2014-06-09,10.149999618530273
2014-06-10,10.199999809265137
2014-06-11,11.25
2014-06-12,10.949999809265137
2014-06-13,11.350000381469727
2014-06-16,12.5
2014-06-17,11.850000381469727
2014-06-18,12.25
2014-06-19,12.399999618530273
2014-06-20,11.899999618530273
2014-06-23,11.899999618530273
2014-06-24,11.75
2014-06-25,11.949999809265137
2014-06-26,11.600000381469727
2014-06-27,11.300000190734863
2014-06-30,11.399999618530273
2014-07-01,11.100000381469727
2014-07-02,12.0
2014-07-03,11.800000190734863
2014-07-07,11.649999618530273
2014-07-08,11.300000190734863
2014-07-09,11.199999809265137
2014-07-10,11.0
2014-07-11,11.100000381469727
2014-07-14,11.399999618530273
2014-07-15,11.5
2014-07-16,10.949999809265137
2014-07-17,10.5
2014-07-18,10.449999809265137
2014-07-21,10.0
2014-07-22,10.5
2014-07-23,10.899999618530273
2014-07-24,11.0
2014-07-25,10.649999618530273
2014-07-28,10.449999809265137
2014-07-29,10.75
2014-07-30,10.550000190734863
2014-07-31,10.449999809265137
2014-08-01,10.699999809265137
2014-08-04,10.5
2014-08-05,10.550000190734863
2014-08-06,10.600000381469727
2014-08-07,10.600000381469727
2014-08-08,10.449999809265137
2014-08-11,10.25
2014-08-12,10.449999809265137
2014-08-13,10.5
2014-08-14,10.350000381469727
2014-08-15,10.649999618530273
2014-08-18,10.949999809265137
2014-08-19,10.25
2014-08-20,10.399999618530273
2014-08-21,10.199999809265137
2014-08-22,10.050000190734863
2014-08-25,10.25
2014-08-26,10.149999618530273
2014-08-27,10.0
2014-08-28,9.600000381469727
2014-08-29,9.649999618530273
2014-09-02,9.800000190734863
2014-09-03,9.800000190734863
2014-09-04,9.649999618530273
2014-09-05,9.300000190734863
2014-09-08,9.0
2014-09-09,8.550000190734863
2014-09-10,8.449999809265137
2014-09-11,8.399999618530273
2014-09-12,9.050000190734863
2014-09-15,8.550000190734863
2014-09-16,8.5
2014-09-17,8.5
2014-09-18,8.5
2014-09-19,8.800000190734863
2014-09-22,9.350000381469727
2014-09-23,8.850000381469727
2014-09-24,8.850000381469727
2014-09-25,8.449999809265137
2014-09-26,8.899999618530273
2014-09-29,8.699999809265137
2014-09-30,8.699999809265137
2014-10-01,8.5
2014-10-02,8.600000381469727
2014-10-03,8.699999809265137
2014-10-06,9.0
2014-10-07,8.850000381469727
2014-10-08,8.649999618530273
2014-10-09,8.75
2014-10-10,8.75
2014-10-13,9.100000381469727
2014-10-14,9.350000381469727
2014-10-15,9.850000381469727
2014-10-16,10.300000190734863
2014-10-17,11.600000381469727
2014-10-20,11.149999618530273
2014-10-21,11.25
2014-10-22,10.550000190734863
2014-10-23,10.550000190734863
2014-10-24,10.75
2014-10-27,10.649999618530273
2014-10-28,10.649999618530273
2014-10-29,11.300000190734863
2014-10-30,11.550000190734863
2014-10-31,11.649999618530273
2014-11-03,12.050000190734863
2014-11-04,11.800000190734863
2014-11-05,11.600000381469727
2014-11-06,11.25
2014-11-07,11.300000190734863
2014-11-10,11.350000381469727
2014-11-11,11.149999618530273
2014-11-12,11.149999618530273
2014-11-13,11.100000381469727
2014-11-14,11.399999618530273
2014-11-17,11.75
2014-11-18,12.350000381469727
2014-11-19,13.449999809265137
2014-11-20,12.800000190734863
2014-11-21,13.800000190734863
2014-11-24,14.100000381469727
2014-11-25,14.75
2014-11-26,14.649999618530273
2014-11-28,15.600000381469727
2014-12-01,15.0
2014-12-02,14.149999618530273
2014-12-03,13.550000190734863
2014-12-04,13.25
2014-12-05,13.350000381469727
2014-12-08,14.100000381469727
2014-12-09,13.050000190734863
2014-12-10,12.800000190734863
2014-12-11,13.0
2014-12-12,13.0
2014-12-15,13.050000190734863
2014-12-16,12.149999618530273
2014-12-17,12.050000190734863
2014-12-18,12.0
2014-12-19,11.800000190734863
2014-12-22,12.0
2014-12-23,12.5
2014-12-24,12.449999809265137
2014-12-26,12.800000190734863
2014-12-29,12.550000190734863
2014-12-30,12.5
2014-12-31,12.800000190734863
2015-01-02,13.0
2015-01-05,12.5
2015-01-06,12.149999618530273
2015-01-07,12.25
2015-01-08,12.350000381469727
2015-01-09,12.25
2015-01-12,12.25
2015-01-13,12.25
2015-01-14,10.699999809265137
2015-01-15,11.600000381469727
2015-01-16,11.350000381469727
2015-01-20,11.949999809265137
2015-01-21,11.850000381469727
2015-01-22,11.699999809265137
2015-01-23,11.649999618530273
2015-01-26,11.75
2015-01-27,12.050000190734863
2015-01-28,11.300000190734863
2015-01-29,11.0
2015-01-30,10.850000381469727
2015-02-02,10.550000190734863
2015-02-03,10.449999809265137
2015-02-04,10.399999618530273
2015-02-05,10.5
2015-02-06,10.25
2015-02-09,10.600000381469727
2015-02-10,10.899999618530273
2015-02-11,11.350000381469727
2015-02-12,11.199999809265137
2015-02-13,11.399999618530273
2015-02-17,11.449999809265137
2015-02-18,11.050000190734863
2015-02-19,11.100000381469727
2015-02-20,10.949999809265137
2015-02-23,10.550000190734863
2015-02-24,10.800000190734863
2015-02-25,10.75
2015-02-26,10.699999809265137
2015-02-27,10.699999809265137
2015-03-02,10.850000381469727
2015-03-03,11.100000381469727
2015-03-04,10.899999618530273
2015-03-05,10.800000190734863
2015-03-06,10.75
2015-03-09,10.75
2015-03-10,9.75
2015-03-11,9.75
2015-03-12,9.800000190734863
2015-03-13,9.600000381469727
2015-03-16,9.649999618530273
2015-03-17,9.550000190734863
2015-03-18,9.800000190734863
2015-03-19,9.600000381469727
2015-03-20,9.199999809265137
2015-03-23,10.300000190734863
2015-03-24,9.850000381469727
2015-03-25,10.449999809265137
2015-03-26,10.100000381469727
2015-03-27,10.449999809265137
2015-03-30,10.149999618530273
2015-03-31,9.899999618530273
2015-04-01,9.600000381469727
2015-04-02,10.100000381469727
2015-04-06,9.699999809265137
2015-04-07,10.25
2015-04-08,14.199999809265137
2015-04-09,14.75
2015-04-10,15.050000190734863
2015-04-13,17.5
2015-04-14,19.450000762939453
2015-04-15,22.350000381469727
2015-04-16,22.799999237060547
2015-04-17,23.100000381469727
2015-04-20,22.049999237060547
2015-04-21,19.950000762939453
2015-04-22,22.149999618530273
2015-04-23,25.0
2015-04-24,24.75
2015-04-27,24.950000762939453
2015-04-28,25.25
2015-04-29,22.399999618530273
2015-04-30,23.549999237060547
2015-05-01,23.549999237060547
2015-05-04,22.149999618530273
2015-05-05,19.700000762939453
2015-05-06,22.25
2015-05-07,21.75
2015-05-08,22.0
2015-05-11,22.200000762939453
2015-05-12,21.350000381469727
2015-05-13,22.450000762939453
2015-05-14,25.600000381469727
2015-05-15,25.399999618530273
2015-05-18,27.549999237060547
2015-05-19,30.950000762939453
2015-05-20,30.350000381469727
2015-05-21,28.850000381469727
2015-05-22,30.299999237060547
2015-05-26,29.049999237060547
2015-05-27,30.899999618530273
2015-05-28,30.850000381469727
2015-05-29,31.700000762939453
2015-06-01,34.75
2015-06-02,35.849998474121094
2015-06-03,36.70000076293945
2015-06-04,35.70000076293945
2015-06-05,35.349998474121094
2015-06-08,36.0
2015-06-09,35.04999923706055
2015-06-10,34.79999923706055
2015-06-11,34.95000076293945
2015-06-12,36.29999923706055
2015-06-15,29.850000381469727
2015-06-16,28.549999237060547
2015-06-17,23.149999618530273
2015-06-18,17.600000381469727
2015-06-19,25.100000381469727
2015-06-22,25.049999237060547
2015-06-23,24.700000762939453
2015-06-24,24.25
2015-06-25,24.399999618530273
2015-06-26,23.799999237060547
2015-06-29,22.899999618530273
2015-06-30,24.299999237060547
2015-07-01,24.200000762939453
2015-07-02,23.299999237060547
2015-07-06,22.5
2015-07-07,20.0
2015-07-08,18.600000381469727
2015-07-09,23.5
2015-07-10,24.049999237060547
2015-07-13,24.0
2015-07-14,24.049999237060547
2015-07-15,23.600000381469727
2015-07-16,24.100000381469727
2015-07-17,24.049999237060547
2015-07-20,23.950000762939453
2015-07-21,24.0
2015-07-22,23.950000762939453
2015-07-23,23.950000762939453
2015-07-24,23.899999618530273
2015-07-27,23.399999618530273
2015-07-28,23.899999618530273
2015-07-29,23.799999237060547
2015-07-30,23.600000381469727
2015-07-31,23.649999618530273
2015-08-03,23.700000762939453
2015-08-04,23.850000381469727
2015-08-05,24.0
2015-08-06,24.0
2015-08-07,23.75
2015-08-10,23.899999618530273
2015-08-11,24.0
2015-08-12,24.0
2015-08-13,24.0
2015-08-14,24.149999618530273
2015-08-17,25.649999618530273
2015-08-18,25.450000762939453
2015-08-19,25.649999618530273
2015-08-20,25.0
2015-08-21,24.5
2015-08-24,21.799999237060547
2015-08-25,22.100000381469727
2015-08-26,22.450000762939453
2015-08-27,22.950000762939453
2015-08-28,22.950000762939453
2015-08-31,22.850000381469727
2015-09-01,22.350000381469727
2015-09-02,22.450000762939453
2015-09-03,22.899999618530273
2015-09-04,22.350000381469727
2015-09-08,23.149999618530273
2015-09-09,23.200000762939453
2015-09-10,22.5
2015-09-11,22.5
2015-09-14,22.299999237060547
2015-09-15,22.5
2015-09-16,22.950000762939453
2015-09-17,22.899999618530273
2015-09-18,23.350000381469727
2015-09-21,23.25
2015-09-22,23.399999618530273
2015-09-23,24.100000381469727
2015-09-24,25.200000762939453
2015-09-25,24.899999618530273
2015-09-28,25.0
2015-09-29,24.899999618530273
2015-09-30,26.850000381469727
2015-10-01,26.799999237060547
2015-10-02,27.100000381469727
2015-10-05,27.100000381469727
2015-10-06,27.049999237060547
2015-10-07,27.399999618530273
2015-10-08,27.549999237060547
2015-10-09,27.600000381469727
2015-10-12,27.75
2015-10-13,27.950000762939453
2015-10-14,28.049999237060547
2015-10-15,27.950000762939453
2015-10-16,27.950000762939453
2015-10-19,27.450000762939453
2015-10-20,27.299999237060547
2015-10-21,27.100000381469727
2015-10-22,27.299999237060547
2015-10-23,27.399999618530273
