,CLNE
2007-09-06,14.069999694824219
2007-09-07,13.739999771118164
2007-09-10,13.25
2007-09-11,12.300000190734863
2007-09-12,11.84000015258789
2007-09-13,12.489999771118164
2007-09-14,12.600000381469727
2007-09-17,12.220000267028809
2007-09-18,12.84000015258789
2007-09-19,14.75
2007-09-20,15.949999809265137
2007-09-21,16.270000457763672
2007-09-24,15.520000457763672
2007-09-25,14.890000343322754
2007-09-26,15.279999732971191
2007-09-27,14.760000228881836
2007-09-28,15.140000343322754
2007-10-01,15.609999656677246
2007-10-02,16.559999465942383
2007-10-03,15.880000114440918
2007-10-04,16.1299991607666
2007-10-05,15.720000267028809
2007-10-08,16.079999923706055
2007-10-09,16.020000457763672
2007-10-10,16.760000228881836
2007-10-11,16.350000381469727
2007-10-12,17.309999465942383
2007-10-15,19.799999237060547
2007-10-16,19.600000381469727
2007-10-17,18.600000381469727
2007-10-18,18.649999618530273
2007-10-19,17.530000686645508
2007-10-22,17.68000030517578
2007-10-23,18.479999542236328
2007-10-24,18.700000762939453
2007-10-25,18.59000015258789
2007-10-26,18.93000030517578
2007-10-29,18.6299991607666
2007-10-30,18.079999923706055
2007-10-31,17.8799991607666
2007-11-01,17.899999618530273
2007-11-02,18.0
2007-11-05,18.520000457763672
2007-11-06,19.299999237060547
2007-11-07,18.149999618530273
2007-11-08,17.850000381469727
2007-11-09,18.260000228881836
2007-11-12,18.5
2007-11-13,17.829999923706055
2007-11-14,18.420000076293945
2007-11-15,18.290000915527344
2007-11-16,17.8799991607666
2007-11-19,16.479999542236328
2007-11-20,15.359999656677246
2007-11-21,15.640000343322754
2007-11-23,16.209999084472656
2007-11-26,15.899999618530273
2007-11-27,15.3100004196167
2007-11-28,15.520000457763672
2007-11-29,15.399999618530273
2007-11-30,14.920000076293945
2007-12-03,14.960000038146973
2007-12-04,14.619999885559082
2007-12-05,12.760000228881836
2007-12-06,14.609999656677246
2007-12-07,14.710000038146973
2007-12-10,14.279999732971191
2007-12-11,15.140000343322754
2007-12-12,15.270000457763672
2007-12-13,15.34000015258789
2007-12-14,16.239999771118164
2007-12-17,15.149999618530273
2007-12-18,15.5
2007-12-19,15.1899995803833
2007-12-20,15.0
2007-12-21,15.510000228881836
2007-12-24,15.609999656677246
2007-12-26,15.15999984741211
2007-12-27,15.0
2007-12-28,15.050000190734863
2007-12-31,15.140000343322754
2008-01-02,15.100000381469727
2008-01-03,15.609999656677246
2008-01-04,15.260000228881836
2008-01-07,15.260000228881836
2008-01-08,15.0
2008-01-09,15.229999542236328
2008-01-10,15.75
2008-01-11,15.460000038146973
2008-01-14,15.609999656677246
2008-01-15,16.270000457763672
2008-01-16,15.819999694824219
2008-01-17,15.609999656677246
2008-01-18,15.050000190734863
2008-01-22,14.550000190734863
2008-01-23,14.640000343322754
2008-01-24,14.270000457763672
2008-01-25,15.0
2008-01-28,15.350000381469727
2008-01-29,15.1899995803833
2008-01-30,14.949999809265137
2008-01-31,15.09000015258789
2008-02-01,15.119999885559082
2008-02-04,15.279999732971191
2008-02-05,14.829999923706055
2008-02-06,14.699999809265137
2008-02-07,14.970000267028809
2008-02-08,15.25
2008-02-11,15.369999885559082
2008-02-12,15.40999984741211
2008-02-13,15.949999809265137
2008-02-14,15.390000343322754
2008-02-15,15.579999923706055
2008-02-19,15.899999618530273
2008-02-20,15.369999885559082
2008-02-21,15.470000267028809
2008-02-22,15.010000228881836
2008-02-25,14.920000076293945
2008-02-26,15.489999771118164
2008-02-27,15.40999984741211
2008-02-28,15.1899995803833
2008-02-29,15.279999732971191
2008-03-03,15.300000190734863
2008-03-04,14.800000190734863
2008-03-05,14.369999885559082
2008-03-06,13.850000381469727
2008-03-07,13.899999618530273
2008-03-10,13.25
2008-03-11,13.600000381469727
2008-03-12,13.5600004196167
2008-03-13,13.670000076293945
2008-03-14,13.329999923706055
2008-03-17,12.829999923706055
2008-03-18,13.119999885559082
2008-03-19,12.210000038146973
2008-03-20,11.859999656677246
2008-03-24,11.869999885559082
2008-03-25,13.100000381469727
2008-03-26,13.199999809265137
2008-03-27,13.130000114440918
2008-03-28,13.0600004196167
2008-03-31,13.359999656677246
2008-04-01,13.029999732971191
2008-04-02,13.210000038146973
2008-04-03,13.25
2008-04-04,12.880000114440918
2008-04-07,12.729999542236328
2008-04-08,12.890000343322754
2008-04-09,12.819999694824219
2008-04-10,12.829999923706055
2008-04-11,12.920000076293945
2008-04-14,12.710000038146973
2008-04-15,12.890000343322754
2008-04-16,13.0
2008-04-17,12.770000457763672
2008-04-18,12.819999694824219
2008-04-21,12.869999885559082
2008-04-22,13.550000190734863
2008-04-23,13.079999923706055
2008-04-24,12.920000076293945
2008-04-25,12.90999984741211
2008-04-28,12.899999618530273
2008-04-29,12.829999923706055
2008-04-30,13.020000457763672
2008-05-01,12.8100004196167
2008-05-02,13.279999732971191
2008-05-05,13.239999771118164
2008-05-06,13.529999732971191
2008-05-07,13.5
2008-05-08,13.729999542236328
2008-05-09,14.470000267028809
2008-05-12,14.890000343322754
2008-05-13,15.399999618530273
2008-05-14,14.9399995803833
2008-05-15,14.960000038146973
2008-05-16,14.729999542236328
2008-05-19,15.199999809265137
2008-05-20,15.050000190734863
2008-05-21,14.710000038146973
2008-05-22,14.279999732971191
2008-05-23,14.3100004196167
2008-05-27,13.979999542236328
2008-05-28,14.430000305175781
2008-05-29,14.65999984741211
2008-05-30,14.949999809265137
2008-06-02,14.65999984741211
2008-06-03,14.399999618530273
2008-06-04,14.15999984741211
2008-06-05,14.399999618530273
2008-06-06,13.979999542236328
2008-06-09,14.0
2008-06-10,13.460000038146973
2008-06-11,13.1899995803833
2008-06-12,13.319999694824219
2008-06-13,13.300000190734863
2008-06-16,12.949999809265137
2008-06-17,13.149999618530273
2008-06-18,13.15999984741211
2008-06-19,12.0600004196167
2008-06-20,11.979999542236328
2008-06-23,11.729999542236328
2008-06-24,11.319999694824219
2008-06-25,10.819999694824219
2008-06-26,10.779999732971191
2008-06-27,11.0
2008-06-30,11.489999771118164
2008-07-01,10.829999923706055
2008-07-02,10.6899995803833
2008-07-03,11.180000305175781
2008-07-07,10.4399995803833
2008-07-08,11.180000305175781
2008-07-09,11.34000015258789
2008-07-10,11.84000015258789
2008-07-11,12.920000076293945
2008-07-14,12.25
2008-07-15,12.119999885559082
2008-07-16,12.479999542236328
2008-07-17,11.960000038146973
2008-07-18,12.40999984741211
2008-07-21,13.210000038146973
2008-07-22,13.880000114440918
2008-07-23,13.210000038146973
2008-07-24,13.100000381469727
2008-07-25,12.880000114440918
2008-07-28,12.350000381469727
2008-07-29,12.6899995803833
2008-07-30,13.170000076293945
2008-07-31,13.300000190734863
2008-08-01,13.789999961853027
2008-08-04,13.100000381469727
2008-08-05,13.260000228881836
2008-08-06,13.479999542236328
2008-08-07,13.630000114440918
2008-08-08,13.989999771118164
2008-08-11,14.430000305175781
2008-08-12,14.270000457763672
2008-08-13,14.699999809265137
2008-08-14,13.960000038146973
2008-08-15,13.529999732971191
2008-08-18,13.890000343322754
2008-08-19,14.109999656677246
2008-08-20,14.670000076293945
2008-08-21,14.319999694824219
2008-08-22,14.229999542236328
2008-08-25,14.210000038146973
2008-08-26,15.649999618530273
2008-08-27,16.610000610351562
2008-08-28,16.729999542236328
2008-08-29,17.239999771118164
2008-09-02,17.25
2008-09-03,17.8799991607666
2008-09-04,18.770000457763672
2008-09-05,19.040000915527344
2008-09-08,19.350000381469727
2008-09-09,18.389999389648438
2008-09-10,18.06999969482422
2008-09-11,18.459999084472656
2008-09-12,18.139999389648438
2008-09-15,16.8700008392334
2008-09-16,16.75
2008-09-17,15.520000457763672
2008-09-18,17.34000015258789
2008-09-19,17.389999389648438
2008-09-22,16.979999542236328
2008-09-23,16.149999618530273
2008-09-24,15.649999618530273
2008-09-25,16.649999618530273
2008-09-26,16.3799991607666
2008-09-29,15.550000190734863
2008-09-30,14.149999618530273
2008-10-01,14.300000190734863
2008-10-02,13.369999885559082
2008-10-03,12.010000228881836
2008-10-06,10.5600004196167
2008-10-07,9.779999732971191
2008-10-08,10.399999618530273
2008-10-09,9.270000457763672
2008-10-10,9.739999771118164
2008-10-13,11.979999542236328
2008-10-14,11.119999885559082
2008-10-15,10.050000190734863
2008-10-16,9.920000076293945
2008-10-17,10.420000076293945
2008-10-20,11.510000228881836
2008-10-21,12.149999618530273
2008-10-22,10.989999771118164
2008-10-23,10.34000015258789
2008-10-24,10.479999542236328
2008-10-27,9.510000228881836
2008-10-28,9.0
2008-10-29,6.949999809265137
2008-10-30,7.150000095367432
2008-10-31,7.699999809265137
2008-11-03,8.220000267028809
2008-11-04,9.09000015258789
2008-11-05,7.25
2008-11-06,6.869999885559082
2008-11-07,6.71999979019165
2008-11-10,5.929999828338623
2008-11-11,5.010000228881836
2008-11-12,4.53000020980835
2008-11-13,5.650000095367432
2008-11-14,5.010000228881836
2008-11-17,5.059999942779541
2008-11-18,5.039999961853027
2008-11-19,4.070000171661377
2008-11-20,3.490000009536743
2008-11-21,4.010000228881836
2008-11-24,4.420000076293945
2008-11-25,4.340000152587891
2008-11-26,4.940000057220459
2008-11-28,4.849999904632568
2008-12-01,4.039999961853027
2008-12-02,4.900000095367432
2008-12-03,4.650000095367432
2008-12-04,4.510000228881836
2008-12-05,4.889999866485596
2008-12-08,5.150000095367432
2008-12-09,5.119999885559082
2008-12-10,5.090000152587891
2008-12-11,4.71999979019165
2008-12-12,4.840000152587891
2008-12-15,4.639999866485596
2008-12-16,5.039999961853027
2008-12-17,5.730000019073486
2008-12-18,5.789999961853027
2008-12-19,6.119999885559082
2008-12-22,6.440000057220459
2008-12-23,5.96999979019165
2008-12-24,5.920000076293945
2008-12-26,6.079999923706055
2008-12-29,6.119999885559082
2008-12-30,6.139999866485596
2008-12-31,6.039999961853027
2009-01-02,6.329999923706055
2009-01-05,7.150000095367432
2009-01-06,7.099999904632568
2009-01-07,6.480000019073486
2009-01-08,6.760000228881836
2009-01-09,6.46999979019165
2009-01-12,6.130000114440918
2009-01-13,6.519999980926514
2009-01-14,6.389999866485596
2009-01-15,6.25
2009-01-16,6.510000228881836
2009-01-20,6.519999980926514
2009-01-21,6.949999809265137
2009-01-22,6.730000019073486
2009-01-23,6.570000171661377
2009-01-26,6.909999847412109
2009-01-27,6.889999866485596
2009-01-28,7.050000190734863
2009-01-29,7.0
2009-01-30,6.920000076293945
2009-02-02,6.619999885559082
2009-02-03,6.679999828338623
2009-02-04,6.679999828338623
2009-02-05,6.809999942779541
2009-02-06,7.090000152587891
2009-02-09,7.21999979019165
2009-02-10,6.909999847412109
2009-02-11,6.989999771118164
2009-02-12,6.989999771118164
2009-02-13,7.0
2009-02-17,6.559999942779541
2009-02-18,5.53000020980835
2009-02-19,5.440000057220459
2009-02-20,5.53000020980835
2009-02-23,5.170000076293945
2009-02-24,5.510000228881836
2009-02-25,5.690000057220459
2009-02-26,5.75
2009-02-27,5.690000057220459
2009-03-02,5.050000190734863
2009-03-03,4.940000057220459
2009-03-04,5.010000228881836
2009-03-05,4.699999809265137
2009-03-06,4.980000019073486
2009-03-09,4.789999961853027
2009-03-10,5.039999961853027
2009-03-11,4.949999809265137
2009-03-12,5.159999847412109
2009-03-13,5.110000133514404
2009-03-16,5.070000171661377
2009-03-17,5.650000095367432
2009-03-18,5.699999809265137
2009-03-19,5.840000152587891
2009-03-20,5.71999979019165
2009-03-23,6.170000076293945
2009-03-24,5.880000114440918
2009-03-25,6.010000228881836
2009-03-26,6.650000095367432
2009-03-27,6.449999809265137
2009-03-30,6.130000114440918
2009-03-31,6.090000152587891
2009-04-01,6.099999904632568
2009-04-02,7.179999828338623
2009-04-03,7.110000133514404
2009-04-06,7.119999885559082
2009-04-07,6.809999942779541
2009-04-08,7.059999942779541
2009-04-09,7.21999979019165
2009-04-13,7.190000057220459
2009-04-14,7.090000152587891
2009-04-15,7.239999771118164
2009-04-16,7.389999866485596
2009-04-17,7.940000057220459
2009-04-20,7.449999809265137
2009-04-21,7.429999828338623
2009-04-22,7.489999771118164
2009-04-23,7.400000095367432
2009-04-24,7.639999866485596
2009-04-27,7.670000076293945
2009-04-28,8.069999694824219
2009-04-29,8.289999961853027
2009-04-30,8.460000038146973
2009-05-01,9.369999885559082
2009-05-04,9.289999961853027
2009-05-05,9.229999542236328
2009-05-06,8.90999984741211
2009-05-07,8.710000038146973
2009-05-08,10.100000381469727
2009-05-11,8.859999656677246
2009-05-12,8.550000190734863
2009-05-13,8.09000015258789
2009-05-14,8.5
2009-05-15,8.920000076293945
2009-05-18,8.890000343322754
2009-05-19,8.920000076293945
2009-05-20,9.109999656677246
2009-05-21,9.0600004196167
2009-05-22,9.09000015258789
2009-05-26,9.430000305175781
2009-05-27,9.350000381469727
2009-05-28,9.470000267028809
2009-05-29,9.649999618530273
2009-06-01,10.029999732971191
2009-06-02,10.069999694824219
2009-06-03,9.529999732971191
2009-06-04,9.760000228881836
2009-06-05,9.829999923706055
2009-06-08,9.489999771118164
2009-06-09,9.130000114440918
2009-06-10,9.59000015258789
2009-06-11,10.010000228881836
2009-06-12,10.039999961853027
2009-06-15,9.710000038146973
2009-06-16,9.600000381469727
2009-06-17,9.399999618530273
2009-06-18,9.319999694824219
2009-06-19,8.859999656677246
2009-06-22,7.889999866485596
2009-06-23,8.399999618530273
2009-06-24,8.199999809265137
2009-06-25,9.0
2009-06-26,8.949999809265137
2009-06-29,8.65999984741211
2009-06-30,8.609999656677246
2009-07-01,8.850000381469727
2009-07-02,8.470000267028809
2009-07-06,8.390000343322754
2009-07-07,8.609999656677246
2009-07-08,8.0600004196167
2009-07-09,8.399999618530273
2009-07-10,8.34000015258789
2009-07-13,8.399999618530273
2009-07-14,8.359999656677246
2009-07-15,8.4399995803833
2009-07-16,8.40999984741211
2009-07-17,8.550000190734863
2009-07-20,8.65999984741211
2009-07-21,8.510000228881836
2009-07-22,8.430000305175781
2009-07-23,8.579999923706055
2009-07-24,8.729999542236328
2009-07-27,8.800000190734863
2009-07-28,8.9399995803833
2009-07-29,8.819999694824219
2009-07-30,9.239999771118164
2009-07-31,9.239999771118164
2009-08-03,10.020000457763672
2009-08-04,10.010000228881836
2009-08-05,10.09000015258789
2009-08-06,10.069999694824219
2009-08-07,10.079999923706055
2009-08-10,10.170000076293945
2009-08-11,9.460000038146973
2009-08-12,10.199999809265137
2009-08-13,10.899999618530273
2009-08-14,10.699999809265137
2009-08-17,10.420000076293945
2009-08-18,10.40999984741211
2009-08-19,10.279999732971191
2009-08-20,10.5
2009-08-21,10.619999885559082
2009-08-24,10.569999694824219
2009-08-25,10.729999542236328
2009-08-26,10.90999984741211
2009-08-27,12.779999732971191
2009-08-28,12.75
2009-08-31,12.520000457763672
2009-09-01,11.550000190734863
2009-09-02,11.5600004196167
2009-09-03,11.829999923706055
2009-09-04,12.1899995803833
2009-09-08,12.720000267028809
2009-09-09,12.84000015258789
2009-09-10,13.029999732971191
2009-09-11,12.920000076293945
2009-09-14,13.770000457763672
2009-09-15,13.789999961853027
2009-09-16,13.619999885559082
2009-09-17,13.380000114440918
2009-09-18,13.579999923706055
2009-09-21,13.5
2009-09-22,14.050000190734863
2009-09-23,13.979999542236328
2009-09-24,13.550000190734863
2009-09-25,14.420000076293945
2009-09-28,14.800000190734863
2009-09-29,14.640000343322754
2009-09-30,14.40999984741211
2009-10-01,13.609999656677246
2009-10-02,13.40999984741211
2009-10-05,13.779999732971191
2009-10-06,14.149999618530273
2009-10-07,14.180000305175781
2009-10-08,14.0600004196167
2009-10-09,14.0600004196167
2009-10-12,14.079999923706055
2009-10-13,14.029999732971191
2009-10-14,13.979999542236328
2009-10-15,14.25
2009-10-16,13.880000114440918
2009-10-19,14.0
2009-10-20,13.8100004196167
2009-10-21,14.020000457763672
2009-10-22,13.899999618530273
2009-10-23,13.489999771118164
2009-10-26,12.789999961853027
2009-10-27,12.109999656677246
2009-10-28,11.300000190734863
2009-10-29,12.279999732971191
2009-10-30,11.600000381469727
2009-11-02,11.609999656677246
2009-11-03,11.800000190734863
2009-11-04,11.649999618530273
2009-11-05,12.670000076293945
2009-11-06,12.430000305175781
2009-11-09,12.84000015258789
2009-11-10,12.029999732971191
2009-11-11,11.880000114440918
2009-11-12,12.079999923706055
2009-11-13,12.350000381469727
2009-11-16,12.640000343322754
2009-11-17,12.729999542236328
2009-11-18,12.539999961853027
2009-11-19,12.149999618530273
2009-11-20,12.0
2009-11-23,12.039999961853027
2009-11-24,12.100000381469727
2009-11-25,12.029999732971191
2009-11-27,11.850000381469727
2009-11-30,11.699999809265137
2009-12-01,11.880000114440918
2009-12-02,11.90999984741211
2009-12-03,11.800000190734863
2009-12-04,12.020000457763672
2009-12-07,11.890000343322754
2009-12-08,12.520000457763672
2009-12-09,12.420000076293945
2009-12-10,12.300000190734863
2009-12-11,12.470000267028809
2009-12-14,13.59000015258789
2009-12-15,14.050000190734863
2009-12-16,13.949999809265137
2009-12-17,13.949999809265137
2009-12-18,14.029999732971191
2009-12-21,15.0
2009-12-22,16.18000030517578
2009-12-23,15.75
2009-12-24,15.779999732971191
2009-12-28,15.859999656677246
2009-12-29,15.529999732971191
2009-12-30,15.59000015258789
2009-12-31,15.40999984741211
2010-01-04,15.680000305175781
2010-01-05,16.649999618530273
2010-01-06,17.979999542236328
2010-01-07,18.809999465942383
2010-01-08,19.059999465942383
2010-01-11,18.299999237060547
2010-01-12,17.84000015258789
2010-01-13,18.489999771118164
2010-01-14,19.239999771118164
2010-01-15,18.790000915527344
2010-01-19,18.760000228881836
2010-01-20,18.950000762939453
2010-01-21,18.68000030517578
2010-01-22,17.43000030517578
2010-01-25,17.809999465942383
2010-01-26,17.899999618530273
2010-01-27,17.780000686645508
2010-01-28,17.479999542236328
2010-01-29,16.739999771118164
2010-02-01,17.860000610351562
2010-02-02,18.170000076293945
2010-02-03,17.5
2010-02-04,16.889999389648438
2010-02-05,16.229999542236328
2010-02-08,16.229999542236328
2010-02-09,16.549999237060547
2010-02-10,16.459999084472656
2010-02-11,16.579999923706055
2010-02-12,16.56999969482422
2010-02-16,17.610000610351562
2010-02-17,17.610000610351562
2010-02-18,17.6299991607666
2010-02-19,17.579999923706055
2010-02-22,17.200000762939453
2010-02-23,17.0
2010-02-24,17.260000228881836
2010-02-25,17.969999313354492
2010-02-26,18.059999465942383
2010-03-01,18.450000762939453
2010-03-02,18.719999313354492
2010-03-03,18.489999771118164
2010-03-04,18.780000686645508
2010-03-05,19.329999923706055
2010-03-08,19.6299991607666
2010-03-09,18.979999542236328
2010-03-10,19.31999969482422
2010-03-11,22.3799991607666
2010-03-12,21.829999923706055
2010-03-15,21.799999237060547
2010-03-16,21.049999237060547
2010-03-17,21.020000457763672
2010-03-18,21.780000686645508
2010-03-19,20.43000030517578
2010-03-22,20.760000228881836
2010-03-23,21.6200008392334
2010-03-24,21.549999237060547
2010-03-25,21.200000762939453
2010-03-26,21.260000228881836
2010-03-29,21.850000381469727
2010-03-30,21.260000228881836
2010-03-31,22.780000686645508
2010-04-01,22.81999969482422
2010-04-05,23.469999313354492
2010-04-06,22.65999984741211
2010-04-07,21.8700008392334
2010-04-08,21.639999389648438
2010-04-09,21.459999084472656
2010-04-12,19.81999969482422
2010-04-13,20.489999771118164
2010-04-14,20.770000457763672
2010-04-15,20.15999984741211
2010-04-16,19.59000015258789
2010-04-19,18.940000534057617
2010-04-20,19.520000457763672
2010-04-21,19.469999313354492
2010-04-22,20.540000915527344
2010-04-23,21.579999923706055
2010-04-26,19.6299991607666
2010-04-27,18.1299991607666
2010-04-28,18.610000610351562
2010-04-29,18.6299991607666
2010-04-30,17.6200008392334
2010-05-03,18.889999389648438
2010-05-04,17.850000381469727
2010-05-05,17.139999389648438
2010-05-06,16.15999984741211
2010-05-07,14.069999694824219
2010-05-10,15.539999961853027
2010-05-11,16.079999923706055
2010-05-12,16.81999969482422
2010-05-13,17.399999618530273
2010-05-14,16.75
2010-05-17,15.949999809265137
2010-05-18,15.609999656677246
2010-05-19,15.199999809265137
2010-05-20,14.510000228881836
2010-05-21,14.399999618530273
2010-05-24,14.420000076293945
2010-05-25,14.420000076293945
2010-05-26,14.59000015258789
2010-05-27,15.020000457763672
2010-05-28,14.920000076293945
2010-06-01,13.880000114440918
2010-06-02,15.640000343322754
2010-06-03,16.56999969482422
2010-06-04,16.760000228881836
2010-06-07,15.529999732971191
2010-06-08,15.949999809265137
2010-06-09,15.8100004196167
2010-06-10,16.440000534057617
2010-06-11,16.850000381469727
2010-06-14,16.989999771118164
2010-06-15,18.18000030517578
2010-06-16,17.530000686645508
2010-06-17,17.290000915527344
2010-06-18,17.149999618530273
2010-06-21,16.700000762939453
2010-06-22,16.440000534057617
2010-06-23,16.170000076293945
2010-06-24,15.369999885559082
2010-06-25,15.970000267028809
2010-06-28,16.06999969482422
2010-06-29,14.989999771118164
2010-06-30,14.9399995803833
2010-07-01,14.470000267028809
2010-07-02,14.470000267028809
2010-07-06,14.4399995803833
2010-07-07,14.600000381469727
2010-07-08,14.729999542236328
2010-07-09,15.5
2010-07-12,15.130000114440918
2010-07-13,15.350000381469727
2010-07-14,15.300000190734863
2010-07-15,16.31999969482422
2010-07-16,15.829999923706055
2010-07-19,15.59000015258789
2010-07-20,16.010000228881836
2010-07-21,15.680000305175781
2010-07-22,16.559999465942383
2010-07-23,17.510000228881836
2010-07-26,18.350000381469727
2010-07-27,17.6299991607666
2010-07-28,17.200000762939453
2010-07-29,18.700000762939453
2010-07-30,18.8799991607666
2010-08-02,17.75
2010-08-03,16.989999771118164
2010-08-04,17.229999542236328
2010-08-05,16.8700008392334
2010-08-06,16.84000015258789
2010-08-09,17.110000610351562
2010-08-10,16.700000762939453
2010-08-11,15.890000343322754
2010-08-12,15.720000267028809
2010-08-13,15.300000190734863
2010-08-16,15.380000114440918
2010-08-17,15.710000038146973
2010-08-18,15.6899995803833
2010-08-19,15.449999809265137
2010-08-20,15.289999961853027
2010-08-23,14.630000114440918
2010-08-24,14.4399995803833
2010-08-25,14.399999618530273
2010-08-26,14.6899995803833
2010-08-27,14.949999809265137
2010-08-30,14.729999542236328
2010-08-31,14.449999809265137
2010-09-01,15.010000228881836
2010-09-02,15.239999771118164
2010-09-03,15.479999542236328
2010-09-07,15.199999809265137
2010-09-08,14.75
2010-09-09,14.550000190734863
2010-09-10,14.699999809265137
2010-09-13,14.75
2010-09-14,14.550000190734863
2010-09-15,14.449999809265137
2010-09-16,14.369999885559082
2010-09-17,14.8100004196167
2010-09-20,15.020000457763672
2010-09-21,15.100000381469727
2010-09-22,14.899999618530273
2010-09-23,15.350000381469727
2010-09-24,15.239999771118164
2010-09-27,14.569999694824219
2010-09-28,14.489999771118164
2010-09-29,14.729999542236328
2010-09-30,14.210000038146973
2010-10-01,14.180000305175781
2010-10-04,13.260000228881836
2010-10-05,13.90999984741211
2010-10-06,13.779999732971191
2010-10-07,13.800000190734863
2010-10-08,14.0
2010-10-11,14.050000190734863
2010-10-12,13.920000076293945
2010-10-13,14.300000190734863
2010-10-14,14.420000076293945
2010-10-15,14.789999961853027
2010-10-18,14.539999961853027
2010-10-19,14.489999771118164
2010-10-20,14.229999542236328
2010-10-21,13.859999656677246
2010-10-22,13.6899995803833
2010-10-25,14.029999732971191
2010-10-26,14.520000457763672
2010-10-27,14.760000228881836
2010-10-28,14.329999923706055
2010-10-29,14.520000457763672
2010-11-01,14.15999984741211
2010-11-02,14.479999542236328
2010-11-03,15.260000228881836
2010-11-04,15.699999809265137
2010-11-05,15.350000381469727
2010-11-08,15.489999771118164
2010-11-09,14.600000381469727
2010-11-10,14.489999771118164
2010-11-11,14.619999885559082
2010-11-12,14.210000038146973
2010-11-15,14.170000076293945
2010-11-16,13.829999923706055
2010-11-17,13.979999542236328
2010-11-18,14.020000457763672
2010-11-19,14.069999694824219
2010-11-22,14.010000228881836
2010-11-23,13.529999732971191
2010-11-24,13.59000015258789
2010-11-26,13.670000076293945
2010-11-29,13.8100004196167
2010-11-30,13.380000114440918
2010-12-01,13.489999771118164
2010-12-02,13.859999656677246
2010-12-03,13.770000457763672
2010-12-06,13.979999542236328
2010-12-07,13.84000015258789
2010-12-08,13.5
2010-12-09,13.539999961853027
2010-12-10,14.289999961853027
2010-12-13,14.260000228881836
2010-12-14,14.0600004196167
2010-12-15,13.710000038146973
2010-12-16,13.789999961853027
2010-12-17,14.5600004196167
2010-12-20,14.510000228881836
2010-12-21,14.510000228881836
2010-12-22,14.539999961853027
2010-12-23,14.460000038146973
2010-12-27,14.40999984741211
2010-12-28,14.140000343322754
2010-12-29,14.020000457763672
2010-12-30,14.010000228881836
2010-12-31,13.84000015258789
2011-01-03,14.220000267028809
2011-01-04,13.800000190734863
2011-01-05,14.09000015258789
2011-01-06,14.109999656677246
2011-01-07,13.9399995803833
2011-01-10,13.930000305175781
2011-01-11,13.890000343322754
2011-01-12,14.050000190734863
2011-01-13,14.140000343322754
2011-01-14,14.09000015258789
2011-01-18,14.010000228881836
2011-01-19,13.470000267028809
2011-01-20,13.220000267028809
2011-01-21,12.979999542236328
2011-01-24,13.270000457763672
2011-01-25,13.369999885559082
2011-01-26,12.850000381469727
2011-01-27,12.5600004196167
2011-01-28,11.970000267028809
2011-01-31,11.869999885559082
2011-02-01,11.979999542236328
2011-02-02,11.75
2011-02-03,12.3100004196167
2011-02-04,12.079999923706055
2011-02-07,12.619999885559082
2011-02-08,12.649999618530273
2011-02-09,12.119999885559082
2011-02-10,12.09000015258789
2011-02-11,12.170000076293945
2011-02-14,12.170000076293945
2011-02-15,12.210000038146973
2011-02-16,12.220000267028809
2011-02-17,12.170000076293945
2011-02-18,11.960000038146973
2011-02-22,13.170000076293945
2011-02-23,13.770000457763672
2011-02-24,14.5
2011-02-25,14.420000076293945
2011-02-28,14.039999961853027
