,SMIN
2012-05-22,20.920000076293945
2012-05-23,20.25
2012-05-24,20.700000762939453
2012-05-25,20.920000076293945
2012-05-29,21.200000762939453
2012-05-30,20.690000534057617
2012-05-31,20.829999923706055
2012-06-01,20.780000686645508
2012-06-04,20.65999984741211
2012-06-05,20.799999237060547
2012-06-06,21.420000076293945
2012-06-07,21.81999969482422
2012-06-08,21.799999237060547
2012-06-11,21.100000381469727
2012-06-12,21.510000228881836
2012-06-13,21.299999237060547
2012-06-14,21.049999237060547
2012-06-15,21.049999237060547
2012-06-18,21.049999237060547
2012-06-19,21.139999389648438
2012-06-20,21.06999969482422
2012-06-21,21.059999465942383
2012-06-22,21.110000610351562
2012-06-25,20.969999313354492
2012-06-26,20.979999542236328
2012-06-27,21.3799991607666
2012-06-28,21.299999237060547
2012-06-29,21.299999237060547
2012-07-02,22.5
2012-07-03,23.200000762939453
2012-07-05,23.049999237060547
2012-07-06,22.6200008392334
2012-07-09,22.350000381469727
2012-07-10,22.739999771118164
2012-07-11,22.65999984741211
2012-07-12,22.559999465942383
2012-07-13,22.559999465942383
2012-07-16,22.850000381469727
2012-07-17,22.850000381469727
2012-07-18,22.850000381469727
2012-07-19,22.520000457763672
2012-07-20,22.520000457763672
2012-07-23,22.520000457763672
2012-07-24,21.770000457763672
2012-07-25,21.770000457763672
2012-07-26,21.690000534057617
2012-07-27,21.690000534057617
2012-07-30,21.690000534057617
2012-07-31,21.649999618530273
2012-08-01,22.040000915527344
2012-08-02,21.600000381469727
2012-08-03,22.1200008392334
2012-08-06,22.3700008392334
2012-08-07,22.510000228881836
2012-08-08,22.31999969482422
2012-08-09,22.31999969482422
2012-08-10,22.260000228881836
2012-08-13,22.200000762939453
2012-08-14,22.200000762939453
2012-08-15,22.200000762939453
2012-08-16,22.15999984741211
2012-08-17,22.15999984741211
2012-08-20,22.15999984741211
2012-08-21,22.170000076293945
2012-08-22,22.1200008392334
2012-08-23,22.040000915527344
2012-08-24,22.040000915527344
2012-08-27,21.520000457763672
2012-08-28,21.31999969482422
2012-08-29,21.31999969482422
2012-08-30,21.200000762939453
2012-08-31,21.200000762939453
2012-09-04,21.299999237060547
2012-09-05,21.200000762939453
2012-09-06,21.700000762939453
2012-09-07,21.959999084472656
2012-09-10,22.059999465942383
2012-09-11,22.18000030517578
2012-09-12,22.280000686645508
2012-09-13,22.65999984741211
2012-09-14,23.110000610351562
2012-09-17,23.200000762939453
2012-09-18,23.200000762939453
2012-09-19,23.239999771118164
2012-09-20,23.239999771118164
2012-09-21,24.25
2012-09-24,24.280000686645508
2012-09-25,24.149999618530273
2012-09-26,24.149999618530273
2012-09-27,25.06999969482422
2012-09-28,25.1200008392334
2012-10-01,25.739999771118164
2012-10-02,25.639999389648438
2012-10-03,25.639999389648438
2012-10-04,26.399999618530273
2012-10-05,25.989999771118164
2012-10-08,25.540000915527344
2012-10-09,25.350000381469727
2012-10-10,24.989999771118164
2012-10-11,25.540000915527344
2012-10-12,25.520000457763672
2012-10-15,25.469999313354492
2012-10-16,25.360000610351562
2012-10-17,25.329999923706055
2012-10-18,25.040000915527344
2012-10-19,24.950000762939453
2012-10-22,24.950000762939453
2012-10-23,24.969999313354492
2012-10-24,24.950000762939453
2012-10-25,24.950000762939453
2012-10-26,24.770000457763672
2012-10-31,24.34000015258789
2012-11-01,25.18000030517578
2012-11-02,24.950000762939453
2012-11-05,24.950000762939453
2012-11-06,25.0
2012-11-07,25.0
2012-11-08,25.149999618530273
2012-11-09,24.610000610351562
2012-11-12,24.829999923706055
2012-11-13,24.829999923706055
2012-11-14,24.920000076293945
2012-11-15,24.959999084472656
2012-11-16,24.959999084472656
2012-11-19,24.489999771118164
2012-11-20,24.25
2012-11-21,24.329999923706055
2012-11-23,24.329999923706055
2012-11-26,24.510000228881836
2012-11-27,24.510000228881836
2012-11-28,24.510000228881836
2012-11-29,25.40999984741211
2012-11-30,25.520000457763672
2012-12-03,26.100000381469727
2012-12-04,26.100000381469727
2012-12-05,26.280000686645508
2012-12-06,26.280000686645508
2012-12-07,26.280000686645508
2012-12-10,26.280000686645508
2012-12-11,26.079999923706055
2012-12-12,26.139999389648438
2012-12-13,25.81999969482422
2012-12-14,25.850000381469727
2012-12-17,25.850000381469727
2012-12-18,25.6200008392334
2012-12-19,26.040000915527344
2012-12-20,26.040000915527344
2012-12-21,25.420000076293945
2012-12-24,25.350000381469727
2012-12-26,25.790000915527344
2012-12-27,25.5
2012-12-28,25.459999084472656
2012-12-31,25.610000610351562
2013-01-02,26.510000228881836
2013-01-03,26.59000015258789
2013-01-04,26.399999618530273
2013-01-07,26.270000457763672
2013-01-08,26.299999237060547
2013-01-09,26.350000381469727
2013-01-10,26.360000610351562
2013-01-11,25.90999984741211
2013-01-14,26.100000381469727
2013-01-15,26.239999771118164
2013-01-16,25.8700008392334
2013-01-17,25.8700008392334
2013-01-18,26.43000030517578
2013-01-22,26.040000915527344
2013-01-23,25.690000534057617
2013-01-24,24.899999618530273
2013-01-25,25.290000915527344
2013-01-28,25.280000686645508
2013-01-29,25.6200008392334
2013-01-30,25.719999313354492
2013-01-31,25.790000915527344
2013-02-01,25.90999984741211
2013-02-04,25.260000228881836
2013-02-05,25.139999389648438
2013-02-06,25.059999465942383
2013-02-07,24.93000030517578
2013-02-08,24.670000076293945
2013-02-11,24.510000228881836
2013-02-12,24.56999969482422
2013-02-13,24.350000381469727
2013-02-14,24.350000381469727
2013-02-15,23.75
2013-02-19,24.440000534057617
2013-02-20,24.15999984741211
2013-02-21,23.389999389648438
2013-02-22,23.389999389648438
2013-02-25,23.389999389648438
2013-02-26,23.0
2013-02-27,23.0
2013-02-28,22.1299991607666
2013-03-01,22.049999237060547
2013-03-04,21.6299991607666
2013-03-05,21.6299991607666
2013-03-06,21.6299991607666
2013-03-07,22.889999389648438
2013-03-08,23.100000381469727
2013-03-11,23.100000381469727
2013-03-12,23.100000381469727
2013-03-13,23.100000381469727
2013-03-14,23.100000381469727
2013-03-15,22.959999084472656
2013-03-18,22.75
2013-03-19,22.040000915527344
2013-03-20,21.829999923706055
2013-03-21,21.420000076293945
2013-03-22,21.420000076293945
2013-03-25,21.530000686645508
2013-03-26,21.440000534057617
2013-03-27,21.440000534057617
2013-03-28,21.440000534057617
2013-04-01,22.15999984741211
2013-04-02,22.15999984741211
2013-04-03,22.15999984741211
2013-04-04,21.649999618530273
2013-04-05,21.510000228881836
2013-04-08,21.3700008392334
2013-04-09,21.5
2013-04-10,21.700000762939453
2013-04-11,21.75
2013-04-12,21.75
2013-04-15,21.34000015258789
2013-04-16,22.0
2013-04-17,22.0
2013-04-18,22.049999237060547
2013-04-19,22.049999237060547
2013-04-22,22.049999237060547
2013-04-23,22.3700008392334
2013-04-24,22.09000015258789
2013-04-25,22.09000015258789
2013-04-26,22.09000015258789
2013-04-29,22.700000762939453
2013-04-30,22.979999542236328
2013-05-01,23.079999923706055
2013-05-02,23.170000076293945
2013-05-03,23.139999389648438
2013-05-06,23.100000381469727
2013-05-07,23.579999923706055
2013-05-08,23.579999923706055
2013-05-09,23.280000686645508
2013-05-10,23.170000076293945
2013-05-13,22.760000228881836
2013-05-14,23.040000915527344
2013-05-15,23.399999618530273
2013-05-16,23.3700008392334
2013-05-17,23.5
2013-05-20,23.40999984741211
2013-05-21,23.40999984741211
2013-05-22,22.579999923706055
2013-05-23,21.940000534057617
2013-05-24,21.940000534057617
2013-05-28,22.530000686645508
2013-05-29,22.149999618530273
2013-05-30,22.209999084472656
2013-05-31,21.700000762939453
2013-06-03,21.950000762939453
2013-06-04,21.899999618530273
2013-06-05,21.899999618530273
2013-06-06,21.899999618530273
2013-06-07,21.899999618530273
2013-06-10,21.510000228881836
2013-06-11,20.399999618530273
2013-06-12,20.530000686645508
2013-06-13,20.559999465942383
2013-06-14,20.670000076293945
2013-06-17,20.770000457763672
2013-06-18,20.770000457763672
2013-06-19,20.520000457763672
2013-06-20,19.829999923706055
2013-06-21,19.850000381469727
2013-06-24,19.149999618530273
2013-06-25,19.1200008392334
2013-06-26,18.790000915527344
2013-06-27,18.950000762939453
2013-06-28,19.329999923706055
2013-07-01,19.760000228881836
2013-07-02,19.850000381469727
2013-07-03,19.100000381469727
2013-07-05,19.030000686645508
2013-07-08,19.030000686645508
2013-07-09,19.030000686645508
2013-07-10,19.510000228881836
2013-07-11,19.959999084472656
2013-07-12,19.649999618530273
2013-07-15,20.280000686645508
2013-07-16,19.860000610351562
2013-07-17,19.860000610351562
2013-07-18,19.860000610351562
2013-07-19,19.459999084472656
2013-07-22,19.459999084472656
2013-07-23,19.3700008392334
2013-07-24,19.3700008392334
2013-07-25,19.270000457763672
2013-07-26,19.270000457763672
2013-07-29,18.649999618530273
2013-07-30,17.770000457763672
2013-07-31,17.770000457763672
2013-08-01,17.770000457763672
2013-08-02,17.770000457763672
2013-08-05,17.010000228881836
2013-08-06,16.510000228881836
2013-08-07,16.6200008392334
2013-08-08,17.280000686645508
2013-08-09,17.290000915527344
2013-08-12,17.299999237060547
2013-08-13,17.299999237060547
2013-08-14,17.670000076293945
2013-08-15,17.670000076293945
2013-08-16,16.799999237060547
2013-08-19,16.15999984741211
2013-08-20,16.18000030517578
2013-08-21,15.829999923706055
2013-08-22,16.420000076293945
2013-08-23,16.350000381469727
2013-08-26,16.0
2013-08-27,15.289999961853027
2013-08-28,15.100000381469727
2013-08-29,15.289999961853027
2013-08-30,15.300000190734863
2013-09-03,15.079999923706055
2013-09-04,16.100000381469727
2013-09-05,16.030000686645508
2013-09-06,16.510000228881836
2013-09-09,17.06999969482422
2013-09-10,16.850000381469727
2013-09-11,17.31999969482422
2013-09-12,17.229999542236328
2013-09-13,17.139999389648438
2013-09-16,17.829999923706055
2013-09-17,17.3700008392334
2013-09-18,17.790000915527344
2013-09-19,18.149999618530273
2013-09-20,17.75
2013-09-23,17.81999969482422
2013-09-24,17.540000915527344
2013-09-25,17.690000534057617
2013-09-26,17.81999969482422
2013-09-27,17.399999618530273
2013-09-30,17.559999465942383
2013-10-01,17.760000228881836
2013-10-02,17.670000076293945
2013-10-03,18.18000030517578
2013-10-04,18.18000030517578
2013-10-07,18.18000030517578
2013-10-08,18.18000030517578
2013-10-09,18.709999084472656
2013-10-10,19.290000915527344
2013-10-11,18.760000228881836
2013-10-14,19.3799991607666
2013-10-15,18.75
2013-10-16,18.950000762939453
2013-10-17,18.81999969482422
2013-10-18,19.139999389648438
2013-10-21,19.110000610351562
2013-10-22,19.440000534057617
2013-10-23,19.25
2013-10-24,19.219999313354492
2013-10-25,19.25
2013-10-28,19.100000381469727
2013-10-29,19.43000030517578
2013-10-30,19.43000030517578
2013-10-31,19.43000030517578
2013-11-01,19.860000610351562
2013-11-04,19.940000534057617
2013-11-05,19.979999542236328
2013-11-06,20.040000915527344
2013-11-07,19.639999389648438
2013-11-08,19.670000076293945
2013-11-11,19.31999969482422
2013-11-12,19.020000457763672
2013-11-13,19.190000534057617
2013-11-14,19.299999237060547
2013-11-15,20.0
2013-11-18,20.170000076293945
2013-11-19,20.510000228881836
2013-11-20,20.040000915527344
2013-11-21,19.84000015258789
2013-11-22,20.100000381469727
2013-11-25,19.610000610351562
2013-11-26,20.520000457763672
2013-11-27,20.049999237060547
2013-11-29,21.030000686645508
2013-12-02,21.770000457763672
2013-12-03,20.6299991607666
2013-12-04,21.299999237060547
2013-12-05,21.299999237060547
2013-12-06,21.239999771118164
2013-12-09,20.780000686645508
2013-12-10,21.049999237060547
2013-12-11,21.280000686645508
2013-12-12,20.93000030517578
2013-12-13,20.639999389648438
2013-12-16,21.010000228881836
2013-12-17,20.600000381469727
2013-12-18,20.760000228881836
2013-12-19,20.299999237060547
2013-12-20,21.25
2013-12-23,21.5
2013-12-24,21.940000534057617
2013-12-26,21.799999237060547
2013-12-27,22.040000915527344
2013-12-30,22.040000915527344
2013-12-31,22.15999984741211
2014-01-02,21.3700008392334
2014-01-03,21.260000228881836
2014-01-06,21.799999237060547
2014-01-07,21.260000228881836
2014-01-08,21.549999237060547
2014-01-09,21.549999237060547
2014-01-10,22.030000686645508
2014-01-13,21.190000534057617
2014-01-14,21.190000534057617
2014-01-15,21.260000228881836
2014-01-16,21.190000534057617
2014-01-17,21.239999771118164
2014-01-21,21.579999923706055
2014-01-22,21.770000457763672
2014-01-23,21.399999618530273
2014-01-24,20.360000610351562
2014-01-27,19.90999984741211
2014-01-28,19.799999237060547
2014-01-29,19.6299991607666
2014-01-30,19.59000015258789
2014-01-31,19.75
2014-02-03,19.399999618530273
2014-02-04,19.549999237060547
2014-02-05,19.770000457763672
2014-02-06,19.760000228881836
2014-02-07,19.90999984741211
2014-02-10,19.90999984741211
2014-02-11,19.90999984741211
2014-02-12,20.0
2014-02-13,20.290000915527344
2014-02-14,20.290000915527344
2014-02-18,20.290000915527344
2014-02-19,20.059999465942383
2014-02-20,20.059999465942383
2014-02-21,20.010000228881836
2014-02-24,20.850000381469727
2014-02-25,20.93000030517578
2014-02-26,20.719999313354492
2014-02-27,20.719999313354492
2014-02-28,20.899999618530273
2014-03-03,20.440000534057617
2014-03-04,21.540000915527344
2014-03-05,21.610000610351562
2014-03-06,22.299999237060547
2014-03-07,21.579999923706055
2014-03-10,21.510000228881836
2014-03-11,21.510000228881836
2014-03-12,21.75
2014-03-13,21.549999237060547
2014-03-14,21.549999237060547
2014-03-17,21.549999237060547
2014-03-18,21.799999237060547
2014-03-19,22.0
2014-03-20,22.0
2014-03-21,22.299999237060547
2014-03-24,22.59000015258789
2014-03-25,22.469999313354492
2014-03-26,22.729999542236328
2014-03-27,23.0
2014-03-28,23.5
2014-03-31,23.790000915527344
2014-04-01,23.889999389648438
2014-04-02,24.149999618530273
2014-04-03,23.989999771118164
2014-04-04,24.5
2014-04-07,24.18000030517578
2014-04-08,24.610000610351562
2014-04-09,24.309999465942383
2014-04-10,24.40999984741211
2014-04-11,24.40999984741211
2014-04-14,24.450000762939453
2014-04-15,24.3700008392334
2014-04-16,24.31999969482422
2014-04-17,24.139999389648438
2014-04-21,24.84000015258789
2014-04-22,24.770000457763672
2014-04-23,23.93000030517578
2014-04-24,23.93000030517578
2014-04-25,23.93000030517578
2014-04-28,24.540000915527344
2014-04-29,25.25
2014-04-30,24.530000686645508
2014-05-01,24.719999313354492
2014-05-02,24.799999237060547
2014-05-05,24.610000610351562
2014-05-06,24.829999923706055
2014-05-07,24.989999771118164
2014-05-08,25.049999237060547
2014-05-09,25.450000762939453
2014-05-12,25.969999313354492
2014-05-13,25.579999923706055
2014-05-14,26.350000381469727
2014-05-15,26.020000457763672
2014-05-16,27.290000915527344
2014-05-19,27.690000534057617
2014-05-20,28.690000534057617
2014-05-21,29.1200008392334
2014-05-22,30.25
2014-05-23,30.75
2014-05-27,29.610000610351562
2014-05-28,29.34000015258789
2014-05-29,29.3700008392334
2014-05-30,29.469999313354492
2014-06-02,29.389999389648438
2014-06-03,30.450000762939453
2014-06-04,30.8700008392334
2014-06-05,31.43000030517578
2014-06-06,32.02000045776367
2014-06-09,32.619998931884766
2014-06-10,32.25
2014-06-11,32.09000015258789
2014-06-12,31.860000610351562
2014-06-13,30.84000015258789
2014-06-16,30.559999465942383
2014-06-17,31.0
2014-06-18,30.31999969482422
2014-06-19,30.530000686645508
2014-06-20,30.549999237060547
2014-06-23,31.020000457763672
2014-06-24,31.549999237060547
2014-06-25,31.790000915527344
2014-06-26,30.84000015258789
2014-06-27,31.579999923706055
2014-06-30,31.950000762939453
2014-07-01,32.56999969482422
2014-07-02,33.25
2014-07-03,33.0
2014-07-07,33.18000030517578
2014-07-08,33.29999923706055
2014-07-09,31.729999542236328
2014-07-10,31.3799991607666
2014-07-11,30.299999237060547
2014-07-14,30.34000015258789
2014-07-15,30.68000030517578
2014-07-16,31.200000762939453
2014-07-17,30.299999237060547
2014-07-18,31.25
2014-07-21,31.350000381469727
2014-07-22,31.709999084472656
2014-07-23,31.459999084472656
2014-07-24,31.450000762939453
2014-07-25,31.43000030517578
2014-07-28,30.959999084472656
2014-07-29,30.8799991607666
2014-07-30,31.040000915527344
2014-07-31,32.060001373291016
2014-08-01,30.93000030517578
2014-08-04,31.010000228881836
2014-08-05,31.219999313354492
2014-08-06,30.84000015258789
2014-08-07,30.360000610351562
2014-08-08,30.110000610351562
2014-08-11,30.200000762939453
2014-08-12,30.270000457763672
2014-08-13,30.020000457763672
2014-08-14,30.299999237060547
2014-08-15,29.950000762939453
2014-08-18,30.5
2014-08-19,30.790000915527344
2014-08-20,31.200000762939453
2014-08-21,31.1200008392334
2014-08-22,31.3700008392334
2014-08-25,31.440000534057617
2014-08-26,31.350000381469727
2014-08-27,31.40999984741211
2014-08-28,31.399999618530273
2014-08-29,31.34000015258789
2014-09-02,32.029998779296875
2014-09-03,32.25
2014-09-04,32.7400016784668
2014-09-05,33.38999938964844
2014-09-08,33.849998474121094
2014-09-09,33.61000061035156
2014-09-10,33.959999084472656
2014-09-11,34.040000915527344
2014-09-12,33.9900016784668
2014-09-15,33.849998474121094
2014-09-16,33.31999969482422
2014-09-17,33.060001373291016
2014-09-18,34.0
2014-09-19,33.790000915527344
2014-09-22,33.540000915527344
2014-09-23,33.04999923706055
2014-09-24,32.900001525878906
2014-09-25,31.700000762939453
2014-09-26,32.150001525878906
2014-09-29,31.950000762939453
2014-09-30,31.729999542236328
2014-10-01,31.75
2014-10-02,31.600000381469727
2014-10-03,31.8700008392334
2014-10-06,32.209999084472656
2014-10-07,31.799999237060547
2014-10-08,32.52000045776367
2014-10-09,32.36000061035156
2014-10-10,31.84000015258789
2014-10-13,32.150001525878906
2014-10-14,32.16999816894531
2014-10-15,31.3799991607666
2014-10-16,30.799999237060547
2014-10-17,30.639999389648438
2014-10-20,31.309999465942383
2014-10-21,32.5
2014-10-22,32.34000015258789
2014-10-23,32.31999969482422
2014-10-24,32.41999816894531
2014-10-27,32.400001525878906
2014-10-28,32.880001068115234
2014-10-29,32.15999984741211
2014-10-30,33.099998474121094
2014-10-31,33.4900016784668
2014-11-03,33.709999084472656
2014-11-04,33.9900016784668
2014-11-05,34.0
2014-11-06,34.060001373291016
2014-11-07,33.88999938964844
2014-11-10,33.77000045776367
2014-11-11,34.220001220703125
2014-11-12,34.310001373291016
2014-11-13,34.20000076293945
2014-11-14,34.310001373291016
2014-11-17,34.459999084472656
2014-11-18,34.79999923706055
2014-11-19,34.59000015258789
2014-11-20,34.45000076293945
2014-11-21,34.4900016784668
2014-11-24,34.380001068115234
2014-11-25,33.970001220703125
2014-11-26,34.06999969482422
2014-11-28,34.16999816894531
2014-12-01,34.08000183105469
2014-12-02,34.790000915527344
2014-12-03,35.290000915527344
2014-12-04,35.22999954223633
2014-12-05,35.11000061035156
2014-12-08,34.54999923706055
2014-12-09,34.13999938964844
2014-12-10,33.95000076293945
2014-12-11,33.349998474121094
2014-12-12,32.849998474121094
2014-12-15,32.0
2014-12-16,31.229999542236328
2014-12-17,31.600000381469727
2014-12-18,32.59000015258789
2014-12-19,32.2400016784668
2014-12-22,32.720001220703125
2014-12-23,32.47999954223633
2014-12-24,32.75
2014-12-26,32.61000061035156
2014-12-29,32.97999954223633
2014-12-30,33.11000061035156
2014-12-31,33.63999938964844
2015-01-02,34.099998474121094
2015-01-05,34.02000045776367
2015-01-06,32.869998931884766
2015-01-07,33.68000030517578
2015-01-08,34.5
2015-01-09,34.29999923706055
2015-01-12,34.630001068115234
2015-01-13,34.689998626708984
2015-01-14,34.31999969482422
2015-01-15,35.15999984741211
2015-01-16,36.0
2015-01-20,36.2400016784668
2015-01-21,36.22999954223633
2015-01-22,36.709999084472656
2015-01-23,36.09000015258789
2015-01-26,36.29999923706055
2015-01-27,36.400001525878906
2015-01-28,36.29999923706055
2015-01-29,36.209999084472656
2015-01-30,35.790000915527344
2015-02-02,36.380001068115234
2015-02-03,36.34000015258789
2015-02-04,35.880001068115234
2015-02-05,35.459999084472656
2015-02-06,34.849998474121094
2015-02-09,34.2400016784668
2015-02-10,34.720001220703125
2015-02-11,35.2400016784668
2015-02-12,35.849998474121094
2015-02-13,36.209999084472656
2015-02-17,36.08000183105469
2015-02-18,36.400001525878906
2015-02-19,36.380001068115234
2015-02-20,36.47999954223633
2015-02-23,36.029998779296875
2015-02-24,36.29999923706055
2015-02-25,36.13999938964844
2015-02-26,36.0
2015-02-27,36.93000030517578
2015-03-02,37.130001068115234
2015-03-03,37.27000045776367
2015-03-04,36.709999084472656
2015-03-05,36.959999084472656
2015-03-06,36.5099983215332
2015-03-09,36.290000915527344
2015-03-10,35.970001220703125
2015-03-11,36.029998779296875
2015-03-12,36.97999954223633
2015-03-13,35.7400016784668
2015-03-16,36.150001525878906
2015-03-17,36.130001068115234
2015-03-18,37.13999938964844
2015-03-19,36.11000061035156
2015-03-20,36.220001220703125
2015-03-23,35.619998931884766
2015-03-24,35.599998474121094
2015-03-25,35.11000061035156
2015-03-26,34.79999923706055
2015-03-27,35.0099983215332
2015-03-30,35.75
2015-03-31,35.88999938964844
2015-04-01,36.63999938964844
2015-04-02,36.88999938964844
2015-04-06,37.060001373291016
2015-04-07,37.04999923706055
2015-04-08,37.13999938964844
2015-04-09,37.4900016784668
2015-04-10,37.79999923706055
2015-04-13,37.369998931884766
2015-04-14,37.54999923706055
2015-04-15,37.619998931884766
2015-04-16,36.91999816894531
2015-04-17,36.15999984741211
2015-04-20,35.20000076293945
2015-04-21,35.209999084472656
2015-04-22,35.380001068115234
2015-04-23,35.02000045776367
2015-04-24,33.779998779296875
2015-04-27,32.77000045776367
2015-04-28,33.599998474121094
2015-04-29,33.81999969482422
2015-04-30,33.63999938964844
2015-05-01,33.84000015258789
2015-05-04,34.61000061035156
2015-05-05,34.5099983215332
2015-05-06,33.16999816894531
2015-05-07,32.91999816894531
2015-05-08,33.54999923706055
2015-05-11,33.75
2015-05-12,32.970001220703125
2015-05-13,33.150001525878906
2015-05-14,34.130001068115234
2015-05-15,34.2599983215332
2015-05-18,34.150001525878906
2015-05-19,34.189998626708984
2015-05-20,34.52000045776367
2015-05-21,34.40999984741211
2015-05-22,34.47999954223633
2015-05-26,33.959999084472656
2015-05-27,34.36000061035156
2015-05-28,33.900001525878906
2015-05-29,34.66999816894531
2015-06-01,34.650001525878906
2015-06-02,33.54999923706055
2015-06-03,33.040000915527344
2015-06-04,32.63999938964844
2015-06-05,32.52000045776367
2015-06-08,32.099998474121094
2015-06-09,32.279998779296875
2015-06-10,32.650001525878906
2015-06-11,31.979999542236328
2015-06-12,31.65999984741211
2015-06-15,31.809999465942383
2015-06-16,32.279998779296875
2015-06-17,32.810001373291016
2015-06-18,33.04999923706055
2015-06-19,33.18000030517578
2015-06-22,33.529998779296875
2015-06-23,33.599998474121094
2015-06-24,33.43000030517578
2015-06-25,33.4900016784668
2015-06-26,33.52000045776367
2015-06-29,32.529998779296875
2015-06-30,33.29999923706055
2015-07-01,33.810001373291016
2015-07-02,34.349998474121094
2015-07-06,34.310001373291016
2015-07-07,34.470001220703125
2015-07-08,33.810001373291016
2015-07-09,34.150001525878906
2015-07-10,34.38999938964844
2015-07-13,34.84000015258789
2015-07-14,34.880001068115234
2015-07-15,35.20000076293945
2015-07-16,35.81999969482422
2015-07-17,35.75
2015-07-20,35.84000015258789
2015-07-21,35.540000915527344
2015-07-22,35.650001525878906
2015-07-23,35.459999084472656
2015-07-24,34.9900016784668
2015-07-27,34.099998474121094
2015-07-28,34.349998474121094
2015-07-29,34.849998474121094
2015-07-30,35.150001525878906
2015-07-31,35.61000061035156
2015-08-03,35.63999938964844
2015-08-04,36.220001220703125
2015-08-05,36.63999938964844
2015-08-06,36.439998626708984
2015-08-07,36.47999954223633
2015-08-10,36.52000045776367
2015-08-11,35.599998474121094
2015-08-12,34.5
2015-08-13,34.470001220703125
2015-08-14,35.08000183105469
2015-08-17,34.630001068115234
2015-08-18,35.0099983215332
2015-08-19,35.0099983215332
2015-08-20,34.15999984741211
2015-08-21,32.83000183105469
2015-08-24,29.719999313354492
2015-08-25,30.34000015258789
2015-08-26,32.029998779296875
2015-08-27,33.0099983215332
2015-08-28,32.81999969482422
2015-08-31,32.33000183105469
2015-09-01,30.899999618530273
2015-09-02,31.559999465942383
2015-09-03,32.08000183105469
2015-09-04,30.639999389648438
2015-09-08,30.520000457763672
2015-09-09,30.459999084472656
2015-09-10,30.860000610351562
2015-09-11,31.520000457763672
2015-09-14,31.389999389648438
2015-09-15,31.729999542236328
2015-09-16,32.0099983215332
2015-09-17,32.54999923706055
2015-09-18,32.040000915527344
2015-09-21,32.61000061035156
2015-09-22,31.989999771118164
2015-09-23,32.130001068115234
2015-09-24,32.439998626708984
2015-09-25,32.20000076293945
2015-09-28,31.860000610351562
2015-09-29,32.25
2015-09-30,33.119998931884766
2015-10-01,33.2400016784668
2015-10-02,33.779998779296875
2015-10-05,34.25
2015-10-06,33.9900016784668
2015-10-07,34.529998779296875
2015-10-08,34.63999938964844
2015-10-09,34.29999923706055
2015-10-12,34.310001373291016
2015-10-13,34.189998626708984
2015-10-14,34.20000076293945
2015-10-15,34.939998626708984
2015-10-16,34.95000076293945
2015-10-19,34.709999084472656
2015-10-20,35.0
2015-10-21,34.86000061035156
2015-10-22,35.22999954223633
2015-10-23,34.880001068115234
2015-10-26,34.529998779296875
2015-10-27,34.599998474121094
2015-10-28,34.27000045776367
2015-10-29,33.65999984741211
2015-10-30,33.81999969482422
2015-11-02,33.65999984741211
2015-11-03,33.689998626708984
2015-11-04,33.18000030517578
2015-11-05,32.63999938964844
2015-11-06,32.369998931884766
2015-11-09,31.989999771118164
2015-11-10,31.940000534057617
2015-11-11,32.33000183105469
2015-11-12,31.979999542236328
2015-11-13,32.09000015258789
