,AXON
2002-01-04,1.1008330583572388
2002-01-07,1.090000033378601
2002-01-08,1.2166670560836792
2002-01-09,1.4791669845581055
2002-01-10,1.5316669940948486
2002-01-11,1.5208330154418945
2002-01-14,1.363332986831665
2002-01-15,1.412500023841858
2002-01-16,1.349166989326477
2002-01-17,1.4341670274734497
2002-01-18,1.4091670513153076
2002-01-22,1.409999966621399
2002-01-23,1.4016669988632202
2002-01-24,1.398332953453064
2002-01-25,1.372499942779541
2002-01-28,1.3316669464111328
2002-01-29,1.3250000476837158
2002-01-30,1.4433330297470093
2002-01-31,1.4166669845581055
2002-02-01,1.4708329439163208
2002-02-04,1.4083329439163208
2002-02-05,1.4083329439163208
2002-02-06,1.4249999523162842
2002-02-07,1.4058330059051514
2002-02-08,1.4233330488204956
2002-02-11,1.5666669607162476
2002-02-12,1.490833044052124
2002-02-13,1.5325000286102295
2002-02-14,1.474166989326477
2002-02-15,1.4641669988632202
2002-02-19,1.402500033378601
2002-02-20,1.399999976158142
2002-02-21,1.3233330249786377
2002-02-22,1.338333010673523
2002-02-25,1.4199999570846558
2002-02-26,1.412500023841858
2002-02-27,1.3891669511795044
2002-02-28,1.4708329439163208
2002-03-01,1.4674999713897705
2002-03-04,1.475000023841858
2002-03-05,1.476667046546936
2002-03-06,1.4716670513153076
2002-03-07,1.4691669940948486
2002-03-08,1.3674999475479126
2002-03-11,1.4083329439163208
2002-03-12,1.375
2002-03-13,1.3508330583572388
2002-03-14,1.3466670513153076
2002-03-15,1.525833010673523
2002-03-18,1.5358330011367798
2002-03-19,1.509166955947876
2002-03-20,1.4983329772949219
2002-03-21,1.553333044052124
2002-03-22,1.5441670417785645
2002-03-25,1.537500023841858
2002-03-26,1.5833330154418945
2002-03-27,1.6416670083999634
2002-03-28,1.600000023841858
2002-04-01,1.6208330392837524
2002-04-02,1.5958329439163208
2002-04-03,1.5774999856948853
2002-04-04,1.5108330249786377
2002-04-05,1.4941669702529907
2002-04-08,1.5541670322418213
2002-04-09,1.5108330249786377
2002-04-10,1.5125000476837158
2002-04-11,1.5750000476837158
2002-04-12,1.5866669416427612
2002-04-15,1.6058330535888672
2002-04-16,1.6083329916000366
2002-04-17,1.625
2002-04-18,1.601667046546936
2002-04-19,1.6408330202102661
2002-04-22,1.7166670560836792
2002-04-23,1.6983330249786377
2002-04-24,1.6933330297470093
2002-04-25,1.6433329582214355
2002-04-26,1.5416669845581055
2002-04-29,1.6166670322418213
2002-04-30,1.6100000143051147
2002-05-01,1.5458329916000366
2002-05-02,1.5483330488204956
2002-05-03,1.6050000190734863
2002-05-06,1.5916670560836792
2002-05-07,1.6041669845581055
2002-05-08,1.5658329725265503
2002-05-09,1.4458329677581787
2002-05-10,1.2999999523162842
2002-05-13,1.1841670274734497
2002-05-14,1.309999942779541
2002-05-15,1.2999999523162842
2002-05-16,1.224166989326477
2002-05-17,1.259166955947876
2002-05-20,1.3624999523162842
2002-05-21,1.5225000381469727
2002-05-22,1.5433330535888672
2002-05-23,1.5
2002-05-24,1.4791669845581055
2002-05-28,1.3333330154418945
2002-05-29,1.4041670560836792
2002-05-30,1.4225000143051147
2002-05-31,1.4275000095367432
2002-06-03,1.4291670322418213
2002-06-04,1.4249999523162842
2002-06-05,1.3975000381469727
2002-06-06,1.4041670560836792
2002-06-07,1.3708330392837524
2002-06-10,1.337499976158142
2002-06-11,1.2166670560836792
2002-06-12,1.2300000190734863
2002-06-13,1.1775000095367432
2002-06-14,1.1841670274734497
2002-06-17,1.199167013168335
2002-06-18,1.2583329677581787
2002-06-19,1.2466670274734497
2002-06-20,1.178333044052124
2002-06-21,1.1083329916000366
2002-06-24,1.0766669511795044
2002-06-25,1.0950000286102295
2002-06-26,0.988332986831665
2002-06-27,1.0
2002-06-28,1.0
2002-07-01,1.0166670083999634
2002-07-02,0.9708330035209656
2002-07-03,0.9691669940948486
2002-07-05,0.9908329844474792
2002-07-08,1.0041669607162476
2002-07-09,0.9916669726371765
2002-07-10,0.9358329772949219
2002-07-11,0.863332986831665
2002-07-12,0.8891670107841492
2002-07-15,0.8333330154418945
2002-07-16,0.75
2002-07-17,0.7458329796791077
2002-07-18,0.6916670203208923
2002-07-19,0.6916670203208923
2002-07-22,0.6908329725265503
2002-07-23,0.5074999928474426
2002-07-24,0.4866670072078705
2002-07-25,0.4666669964790344
2002-07-26,0.43666699528694153
2002-07-29,0.4050000011920929
2002-07-30,0.39250001311302185
2002-07-31,0.40333300828933716
2002-08-01,0.41499999165534973
2002-08-02,0.45249998569488525
2002-08-05,0.4591670036315918
2002-08-06,0.4833329916000366
2002-08-07,0.4749999940395355
2002-08-08,0.5333330035209656
2002-08-09,0.5766670107841492
2002-08-12,0.6083329916000366
2002-08-13,0.6041669845581055
2002-08-14,0.6166669726371765
2002-08-15,0.600832998752594
2002-08-16,0.5799999833106995
2002-08-19,0.5916669964790344
2002-08-20,0.5791670083999634
2002-08-21,0.5666670203208923
2002-08-22,0.5641670227050781
2002-08-23,0.574167013168335
2002-08-26,0.5833330154418945
2002-08-27,0.5558329820632935
2002-08-28,0.5666670203208923
2002-08-29,0.5375000238418579
2002-08-30,0.5216670036315918
2002-09-03,0.4833329916000366
2002-09-04,0.5425000190734863
2002-09-05,0.538332998752594
2002-09-06,0.5600000023841858
2002-09-09,0.5583329796791077
2002-09-10,0.5333330035209656
2002-09-11,0.5208330154418945
2002-09-12,0.5033329725265503
2002-09-13,0.5
2002-09-16,0.4833329916000366
2002-09-17,0.47916701436042786
2002-09-18,0.4699999988079071
2002-09-19,0.44999998807907104
2002-09-20,0.4749999940395355
2002-09-23,0.48750001192092896
2002-09-24,0.4833329916000366
2002-09-25,0.49583300948143005
2002-09-26,0.49000000953674316
2002-09-27,0.4666669964790344
2002-09-30,0.42833301424980164
2002-10-01,0.3416669964790344
2002-10-02,0.3258329927921295
2002-10-03,0.3458330035209656
2002-10-04,0.3391669988632202
2002-10-07,0.3474999964237213
2002-10-08,0.32666701078414917
2002-10-09,0.3050000071525574
2002-10-10,0.2833330035209656
2002-10-11,0.28666698932647705
2002-10-14,0.28166699409484863
2002-10-15,0.28083300590515137
2002-10-16,0.3066670000553131
2002-10-17,0.30000001192092896
2002-10-18,0.2833330035209656
2002-10-21,0.2833330035209656
2002-10-22,0.2858330011367798
2002-10-23,0.28666698932647705
2002-10-24,0.2833330035209656
2002-10-25,0.29166701436042786
2002-10-28,0.2849999964237213
2002-10-29,0.2849999964237213
2002-10-30,0.28916698694229126
2002-10-31,0.2958329916000366
2002-11-01,0.2966670095920563
2002-11-04,0.2991670072078705
2002-11-05,0.28916698694229126
2002-11-06,0.2958329916000366
2002-11-07,0.30833300948143005
2002-11-08,0.4000000059604645
2002-11-11,0.35416701436042786
2002-11-12,0.3725000023841858
2002-11-13,0.34916698932647705
2002-11-14,0.35166698694229126
2002-11-15,0.3499999940395355
2002-11-18,0.3499999940395355
2002-11-19,0.36250001192092896
2002-11-20,0.3391669988632202
2002-11-21,0.3016670048236847
2002-11-22,0.30833300948143005
2002-11-25,0.32166698575019836
2002-11-26,0.32416701316833496
2002-11-27,0.3291670083999634
2002-11-29,0.3416669964790344
2002-12-02,0.33833301067352295
2002-12-03,0.336667001247406
2002-12-04,0.3416669964790344
2002-12-05,0.35416701436042786
2002-12-06,0.3558329939842224
2002-12-09,0.3533329963684082
2002-12-10,0.3499999940395355
2002-12-11,0.3375000059604645
2002-12-12,0.3341670036315918
2002-12-13,0.32666701078414917
2002-12-16,0.3125
2002-12-17,0.3291670083999634
2002-12-18,0.32416701316833496
2002-12-19,0.33000001311302185
2002-12-20,0.3449999988079071
2002-12-23,0.3499999940395355
2002-12-24,0.3425000011920929
2002-12-26,0.336667001247406
2002-12-27,0.3400000035762787
2002-12-30,0.33083298802375793
2002-12-31,0.336667001247406
2003-01-02,0.350832998752594
2003-01-03,0.36083298921585083
2003-01-06,0.35166698694229126
2003-01-07,0.3591670095920563
2003-01-08,0.3499999940395355
2003-01-09,0.3483330011367798
2003-01-10,0.3458330035209656
2003-01-13,0.35249999165534973
2003-01-14,0.3533329963684082
2003-01-15,0.3483330011367798
2003-01-16,0.3458330035209656
2003-01-17,0.3499999940395355
2003-01-21,0.37083300948143005
2003-01-22,0.37416699528694153
2003-01-23,0.36000001430511475
2003-01-24,0.35249999165534973
2003-01-27,0.34916698932647705
2003-01-28,0.3449999988079071
2003-01-29,0.3583329916000366
2003-01-30,0.3499999940395355
2003-01-31,0.3449999988079071
2003-02-03,0.3483330011367798
2003-02-04,0.3416669964790344
2003-02-05,0.3425000011920929
2003-02-06,0.33333298563957214
2003-02-07,0.336667001247406
2003-02-10,0.33000001311302185
2003-02-11,0.33583301305770874
2003-02-12,0.32749998569488525
2003-02-13,0.31166699528694153
2003-02-14,0.3125
2003-02-18,0.3125
2003-02-19,0.30833300948143005
2003-02-20,0.3258329927921295
2003-02-21,0.3174999952316284
2003-02-24,0.33333298563957214
2003-02-25,0.33250001072883606
2003-02-26,0.33333298563957214
2003-02-27,0.3316670060157776
2003-02-28,0.33250001072883606
2003-03-03,0.33333298563957214
2003-03-04,0.32499998807907104
2003-03-05,0.3233329951763153
2003-03-06,0.3283329904079437
2003-03-07,0.33000001311302185
2003-03-10,0.3291670083999634
2003-03-11,0.32249999046325684
2003-03-12,0.3233329951763153
2003-03-13,0.32749998569488525
2003-03-14,0.3291670083999634
2003-03-17,0.3158330023288727
2003-03-18,0.3425000011920929
2003-03-19,0.37416699528694153
2003-03-20,0.3583329916000366
2003-03-21,0.3499999940395355
2003-03-24,0.3416669964790344
2003-03-25,0.3499999940395355
2003-03-26,0.35166698694229126
2003-03-27,0.35499998927116394
2003-03-28,0.3483330011367798
2003-03-31,0.3583329916000366
2003-04-01,0.37916699051856995
2003-04-02,0.38749998807907104
2003-04-03,0.39583298563957214
2003-04-04,0.38416698575019836
2003-04-07,0.37666699290275574
2003-04-08,0.3833329975605011
2003-04-09,0.39333298802375793
2003-04-10,0.39333298802375793
2003-04-11,0.4000000059604645
2003-04-14,0.4108330011367798
2003-04-15,0.41916701197624207
2003-04-16,0.44999998807907104
2003-04-17,0.4541670083999634
2003-04-21,0.4541670083999634
2003-04-22,0.5041670203208923
2003-04-23,0.49333301186561584
2003-04-24,0.5041670203208923
2003-04-25,0.5375000238418579
2003-04-28,0.5933330059051514
2003-04-29,0.6341670155525208
2003-04-30,0.6775000095367432
2003-05-01,0.6666669845581055
2003-05-02,0.6100000143051147
2003-05-05,0.5600000023841858
2003-05-06,0.6041669845581055
2003-05-07,0.6158329844474792
2003-05-08,0.6166669726371765
2003-05-09,0.6291670203208923
2003-05-12,0.6541669964790344
2003-05-13,0.7083330154418945
2003-05-14,0.75
2003-05-15,0.7541670203208923
2003-05-16,0.7491670250892639
2003-05-19,0.7016670107841492
2003-05-20,0.6916670203208923
2003-05-21,0.7325000166893005
2003-05-22,0.7491670250892639
2003-05-23,0.7458329796791077
2003-05-27,0.7491670250892639
2003-05-28,0.7416669726371765
2003-05-29,0.7524999976158142
2003-05-30,0.8166670203208923
2003-06-02,0.8125
2003-06-03,0.7941669821739197
2003-06-04,0.8091670274734497
2003-06-05,0.7908329963684082
2003-06-06,0.8100000023841858
2003-06-09,0.8683329820632935
2003-06-10,0.9541670083999634
2003-06-11,1.0049999952316284
2003-06-12,0.9674999713897705
2003-06-13,0.9341670274734497
2003-06-16,0.9583330154418945
2003-06-17,0.9516670107841492
2003-06-18,0.9208329916000366
2003-06-19,0.9191669821739197
2003-06-20,0.9175000190734863
2003-06-23,0.8958330154418945
2003-06-24,0.9291669726371765
2003-06-25,0.9358329772949219
2003-06-26,1.0166670083999634
2003-06-27,1.071666955947876
2003-06-30,1.0833330154418945
2003-07-01,1.0208330154418945
2003-07-02,1.0525000095367432
2003-07-03,1.0541670322418213
2003-07-07,1.0708329677581787
2003-07-08,1.053333044052124
2003-07-09,1.0583330392837524
2003-07-10,1.0425000190734863
2003-07-11,1.0283329486846924
2003-07-14,1.0499999523162842
2003-07-15,1.0824999809265137
2003-07-16,1.0750000476837158
2003-07-17,1.053333044052124
2003-07-18,1.0575000047683716
2003-07-21,1.0333329439163208
2003-07-22,1.1875
2003-07-23,1.2074999809265137
2003-07-24,1.3408329486846924
2003-07-25,1.377500057220459
2003-07-28,1.5325000286102295
2003-07-29,1.4841669797897339
2003-07-30,1.597499966621399
2003-07-31,1.6916669607162476
2003-08-01,1.6541670560836792
2003-08-04,1.5225000381469727
2003-08-05,1.5033329725265503
2003-08-06,1.4924999475479126
2003-08-07,1.5541670322418213
2003-08-08,1.7058329582214355
2003-08-11,2.0
2003-08-12,2.040832996368408
2003-08-13,1.8883329629898071
2003-08-14,1.9541670083999634
2003-08-15,1.9600000381469727
2003-08-18,2.061666965484619
2003-08-19,1.9500000476837158
2003-08-20,1.9991669654846191
2003-08-21,2.0
2003-08-22,1.9666670560836792
2003-08-25,1.8975000381469727
2003-08-26,1.7508330345153809
2003-08-27,1.8916670083999634
2003-08-28,1.9408329725265503
2003-08-29,2.061666965484619
2003-09-02,2.058332920074463
2003-09-03,1.9241670370101929
2003-09-04,1.9716670513153076
2003-09-05,2.012500047683716
2003-09-08,1.9375
2003-09-09,1.8666670322418213
2003-09-10,1.9583330154418945
2003-09-11,1.9249999523162842
2003-09-12,1.9541670083999634
2003-09-15,1.8783329725265503
2003-09-16,2.005000114440918
2003-09-17,2.497499942779541
2003-09-18,2.4916670322418213
2003-09-19,2.441667079925537
2003-09-22,2.384999990463257
2003-09-23,2.4291670322418213
2003-09-24,2.4791669845581055
2003-09-25,2.500833034515381
2003-09-26,2.225832939147949
2003-09-29,2.18416690826416
2003-09-30,2.190000057220459
2003-10-01,2.4041669368743896
2003-10-02,2.641666889190674
2003-10-03,2.7750000953674316
2003-10-06,3.016666889190674
2003-10-07,2.9066669940948486
2003-10-08,2.942500114440918
2003-10-09,2.825000047683716
2003-10-10,2.862499952316284
2003-10-13,3.1116669178009033
2003-10-14,3.390000104904175
2003-10-15,3.4533329010009766
2003-10-16,3.5208330154418945
2003-10-17,3.5
2003-10-20,3.6333329677581787
2003-10-21,4.116666793823242
2003-10-22,4.385832786560059
2003-10-23,4.683332920074463
2003-10-24,4.5391669273376465
2003-10-27,4.50333309173584
2003-10-28,4.816667079925537
2003-10-29,5.385832786560059
2003-10-30,5.5625
2003-10-31,5.233333110809326
2003-11-03,4.5416669845581055
2003-11-04,4.9791669845581055
2003-11-05,4.988333225250244
2003-11-06,5.008333206176758
2003-11-07,5.19083309173584
2003-11-10,5.185832977294922
2003-11-11,4.899167060852051
2003-11-12,4.908332824707031
2003-11-13,5.025000095367432
2003-11-14,5.086667060852051
2003-11-17,5.1875
2003-11-18,5.162499904632568
2003-11-19,5.574999809265137
2003-11-20,5.724999904632568
2003-11-21,5.892499923706055
2003-11-24,6.175000190734863
2003-11-25,5.944167137145996
2003-11-26,6.366666793823242
2003-11-28,6.537499904632568
2003-12-01,6.841667175292969
2003-12-02,6.808332920074463
2003-12-03,6.358333110809326
2003-12-04,6.581666946411133
2003-12-05,6.899167060852051
2003-12-08,7.133333206176758
2003-12-09,7.640832901000977
2003-12-10,7.0991668701171875
2003-12-11,7.521667003631592
2003-12-12,7.287499904632568
2003-12-15,7.1666669845581055
2003-12-16,6.9166669845581055
2003-12-17,6.8358330726623535
2003-12-18,7.233333110809326
2003-12-19,7.058332920074463
2003-12-22,6.900000095367432
2003-12-23,6.883333206176758
2003-12-24,7.0208330154418945
2003-12-26,7.265832901000977
2003-12-29,7.3358330726623535
2003-12-30,7.2083330154418945
2003-12-31,6.864167213439941
2004-01-02,7.079166889190674
2004-01-05,7.074999809265137
2004-01-06,7.264999866485596
2004-01-07,7.216667175292969
2004-01-08,7.125833034515381
2004-01-09,7.828332901000977
2004-01-12,8.61916732788086
2004-01-13,8.4375
2004-01-14,9.645833015441895
2004-01-15,9.262499809265137
2004-01-16,9.9375
2004-01-20,9.875
2004-01-21,9.908332824707031
2004-01-22,9.883333206176758
2004-01-23,9.964166641235352
2004-01-26,11.220832824707031
2004-01-27,11.141667366027832
2004-01-28,10.864999771118164
2004-01-29,10.824167251586914
2004-01-30,11.1274995803833
2004-02-02,11.251667022705078
2004-02-03,10.60083293914795
2004-02-04,10.159167289733887
2004-02-05,10.124167442321777
2004-02-06,10.179166793823242
2004-02-09,10.375
2004-02-10,10.820833206176758
2004-02-11,12.425000190734863
2004-02-12,14.899999618530273
2004-02-13,14.842499732971191
2004-02-17,15.265000343322754
2004-02-18,14.850000381469727
2004-02-19,12.975000381469727
2004-02-20,14.237500190734863
2004-02-23,13.640000343322754
2004-02-24,13.382499694824219
2004-02-25,13.3725004196167
2004-02-26,13.399999618530273
2004-02-27,13.612500190734863
2004-03-01,13.520000457763672
2004-03-02,13.087499618530273
2004-03-03,13.024999618530273
2004-03-04,12.982500076293945
2004-03-05,12.149999618530273
2004-03-08,14.272500038146973
2004-03-09,13.737500190734863
2004-03-10,13.34749984741211
2004-03-11,13.704999923706055
2004-03-12,13.947500228881836
2004-03-15,13.795000076293945
2004-03-16,13.96500015258789
2004-03-17,14.194999694824219
2004-03-18,15.600000381469727
2004-03-19,14.899999618530273
2004-03-22,15.6225004196167
2004-03-23,15.297499656677246
2004-03-24,15.449999809265137
2004-03-25,16.0674991607666
2004-03-26,17.2450008392334
2004-03-29,18.572500228881836
2004-03-30,20.204999923706055
2004-03-31,19.587499618530273
2004-04-01,20.690000534057617
2004-04-02,21.25
2004-04-05,19.625
2004-04-06,23.0625
2004-04-07,24.510000228881836
2004-04-08,24.950000762939453
2004-04-12,24.375
2004-04-13,23.825000762939453
2004-04-14,24.149999618530273
2004-04-15,25.0
2004-04-16,28.524999618530273
2004-04-19,29.674999237060547
2004-04-20,21.09749984741211
2004-04-21,20.9375
2004-04-22,19.287500381469727
2004-04-23,20.287500381469727
2004-04-26,20.405000686645508
2004-04-27,19.512500762939453
2004-04-28,17.1200008392334
2004-04-29,18.922500610351562
2004-04-30,16.174999237060547
2004-05-03,15.640000343322754
2004-05-04,15.899999618530273
2004-05-05,15.890000343322754
2004-05-06,15.265000343322754
2004-05-07,14.404999732971191
2004-05-10,12.885000228881836
2004-05-11,13.145000457763672
2004-05-12,14.100000381469727
2004-05-13,14.555000305175781
2004-05-14,14.40999984741211
2004-05-17,14.640000343322754
2004-05-18,14.899999618530273
2004-05-19,14.90999984741211
2004-05-20,14.255000114440918
2004-05-21,14.045000076293945
2004-05-24,13.75
2004-05-25,13.914999961853027
2004-05-26,14.135000228881836
2004-05-27,13.925000190734863
2004-05-28,14.21500015258789
2004-06-01,14.085000038146973
2004-06-02,13.59000015258789
2004-06-03,13.140000343322754
2004-06-04,12.944999694824219
2004-06-07,12.399999618530273
2004-06-08,13.664999961853027
2004-06-09,13.225000381469727
2004-06-10,13.210000038146973
2004-06-14,12.885000228881836
2004-06-15,12.845000267028809
2004-06-16,12.800000190734863
2004-06-17,12.550000190734863
2004-06-18,12.885000228881836
2004-06-21,15.225000381469727
2004-06-22,14.75
2004-06-23,16.350000381469727
2004-06-24,17.709999084472656
2004-06-25,21.045000076293945
2004-06-28,21.469999313354492
2004-06-29,19.8799991607666
2004-06-30,21.614999771118164
2004-07-01,21.850000381469727
2004-07-02,22.149999618530273
2004-07-06,22.25
2004-07-07,20.5049991607666
2004-07-08,19.704999923706055
2004-07-09,20.30500030517578
2004-07-12,20.78499984741211
2004-07-13,20.354999542236328
2004-07-14,19.875
2004-07-15,20.125
2004-07-16,20.1200008392334
2004-07-19,18.15999984741211
2004-07-20,15.520000457763672
2004-07-21,15.6850004196167
2004-07-22,14.640000343322754
2004-07-23,14.760000228881836
2004-07-26,12.614999771118164
2004-07-27,14.994999885559082
2004-07-28,16.040000915527344
2004-07-29,15.720000267028809
2004-07-30,15.645000457763672
2004-08-02,15.135000228881836
2004-08-03,14.529999732971191
2004-08-04,14.369999885559082
2004-08-05,14.199999809265137
2004-08-06,13.425000190734863
2004-08-09,13.3149995803833
2004-08-10,14.055000305175781
2004-08-11,13.824999809265137
2004-08-12,13.274999618530273
2004-08-13,13.100000381469727
2004-08-16,12.949999809265137
2004-08-17,13.170000076293945
2004-08-18,13.734999656677246
2004-08-19,13.875
2004-08-20,13.720000267028809
2004-08-23,13.630000114440918
2004-08-24,13.3100004196167
2004-08-25,13.550000190734863
2004-08-26,14.130000114440918
2004-08-27,13.920000076293945
2004-08-30,13.890000343322754
2004-08-31,13.795000076293945
2004-09-01,13.875
2004-09-02,15.819999694824219
2004-09-03,15.875
2004-09-07,16.280000686645508
2004-09-08,17.774999618530273
2004-09-09,16.079999923706055
2004-09-10,16.43000030517578
2004-09-13,16.69499969482422
2004-09-14,17.674999237060547
2004-09-15,21.545000076293945
2004-09-16,19.940000534057617
2004-09-17,20.31999969482422
2004-09-20,18.94499969482422
2004-09-21,19.524999618530273
2004-09-22,19.344999313354492
2004-09-23,19.389999389648438
2004-09-24,19.604999542236328
2004-09-27,19.18000030517578
2004-09-28,18.25
2004-09-29,18.239999771118164
2004-09-30,18.774999618530273
2004-10-01,19.110000610351562
2004-10-04,19.5
2004-10-05,19.46500015258789
2004-10-06,19.145000457763672
2004-10-07,19.049999237060547
2004-10-08,18.71500015258789
2004-10-11,18.510000228881836
2004-10-12,19.34000015258789
2004-10-13,19.084999084472656
2004-10-14,18.725000381469727
2004-10-15,18.735000610351562
2004-10-18,19.03499984741211
2004-10-19,20.125
2004-10-20,20.170000076293945
2004-10-21,20.114999771118164
2004-10-22,20.18000030517578
2004-10-25,21.639999389648438
2004-10-26,20.985000610351562
2004-10-27,21.1200008392334
2004-10-28,20.174999237060547
2004-10-29,20.450000762939453
2004-11-01,20.764999389648438
2004-11-02,20.905000686645508
2004-11-03,20.670000076293945
2004-11-04,23.405000686645508
2004-11-05,23.2450008392334
2004-11-08,27.059999465942383
2004-11-09,25.5
2004-11-10,27.420000076293945
2004-11-11,28.975000381469727
2004-11-12,28.75
2004-11-15,30.424999237060547
2004-11-16,29.829999923706055
2004-11-17,28.5049991607666
2004-11-18,29.049999237060547
2004-11-19,26.079999923706055
2004-11-22,24.895000457763672
2004-11-23,25.700000762939453
2004-11-24,25.2549991607666
2004-11-26,23.5
2004-11-29,25.459999084472656
2004-11-30,27.440000534057617
2004-12-01,28.219999313354492
2004-12-02,27.760000228881836
2004-12-03,28.229999542236328
2004-12-06,27.65999984741211
2004-12-07,25.6200008392334
2004-12-08,25.989999771118164
2004-12-09,26.209999084472656
2004-12-10,27.030000686645508
2004-12-13,27.219999313354492
2004-12-14,27.229999542236328
2004-12-15,27.280000686645508
2004-12-16,27.309999465942383
2004-12-17,27.219999313354492
2004-12-20,28.34000015258789
2004-12-21,28.030000686645508
2004-12-22,28.639999389648438
2004-12-23,28.34000015258789
2004-12-27,27.770000457763672
2004-12-28,28.43000030517578
2004-12-29,31.09000015258789
2004-12-30,32.59000015258789
2004-12-31,31.649999618530273
2005-01-03,29.979999542236328
2005-01-04,28.690000534057617
2005-01-05,28.860000610351562
2005-01-06,27.6200008392334
2005-01-07,22.719999313354492
2005-01-10,20.049999237060547
2005-01-11,14.100000381469727
2005-01-12,17.010000228881836
2005-01-13,20.799999237060547
2005-01-14,19.639999389648438
2005-01-18,19.760000228881836
2005-01-19,17.469999313354492
2005-01-20,17.56999969482422
2005-01-21,17.280000686645508
2005-01-24,15.949999809265137
2005-01-25,16.06999969482422
2005-01-26,16.280000686645508
2005-01-27,17.559999465942383
2005-01-28,17.18000030517578
2005-01-31,17.979999542236328
2005-02-01,17.56999969482422
2005-02-02,17.149999618530273
2005-02-03,16.40999984741211
