,BSCN
2015-09-18,20.219999313354492
2015-09-21,20.1200008392334
2015-09-22,20.200000762939453
2015-09-23,20.200000762939453
2015-09-24,20.19099998474121
2015-09-25,20.170000076293945
2015-09-28,20.145999908447266
2015-09-29,20.219999313354492
2015-09-30,20.31999969482422
2015-10-01,20.187999725341797
2015-10-02,20.229999542236328
2015-10-05,20.19499969482422
2015-10-06,20.229999542236328
2015-10-07,20.256000518798828
2015-10-08,20.26099967956543
2015-10-09,20.280000686645508
2015-10-12,20.280000686645508
2015-10-13,20.270000457763672
2015-10-14,20.326000213623047
2015-10-15,20.31999969482422
2015-10-16,20.360000610351562
2015-10-19,20.34000015258789
2015-10-20,20.327999114990234
2015-10-21,20.389999389648438
2015-10-22,20.440000534057617
2015-10-23,20.40999984741211
2015-10-26,20.440000534057617
2015-10-27,20.459999084472656
2015-10-28,20.389999389648438
2015-10-29,20.290000915527344
2015-10-30,20.26799964904785
2015-11-02,20.290000915527344
2015-11-03,20.239999771118164
2015-11-04,20.229999542236328
2015-11-05,20.219999313354492
2015-11-06,20.100000381469727
2015-11-09,20.079999923706055
2015-11-10,20.149999618530273
2015-11-11,20.1200008392334
2015-11-12,20.1299991607666
2015-11-13,20.15999984741211
2015-11-16,20.149999618530273
2015-11-17,20.15999984741211
2015-11-18,20.219999313354492
2015-11-19,20.200000762939453
2015-11-20,20.190000534057617
2015-11-23,20.229999542236328
2015-11-24,20.200000762939453
2015-11-25,20.209999084472656
2015-11-27,20.152999877929688
2015-11-30,20.172000885009766
2015-12-01,20.343000411987305
2015-12-02,20.25
2015-12-03,20.110000610351562
2015-12-04,20.1299991607666
2015-12-07,20.18600082397461
2015-12-08,20.190000534057617
2015-12-09,20.15999984741211
2015-12-10,20.18000030517578
2015-12-11,20.15999984741211
2015-12-14,20.09000015258789
2015-12-15,20.09000015258789
2015-12-16,20.08099937438965
2015-12-17,20.020000457763672
2015-12-18,20.09000015258789
2015-12-21,20.079999923706055
2015-12-22,20.059999465942383
2015-12-23,20.086000442504883
2015-12-24,20.079999923706055
2015-12-28,20.09000015258789
2015-12-29,20.030000686645508
2015-12-30,19.979999542236328
2015-12-31,19.93000030517578
2016-01-04,20.010000228881836
2016-01-05,20.06999969482422
2016-01-06,19.989999771118164
2016-01-07,20.049999237060547
2016-01-08,20.1200008392334
2016-01-11,20.040000915527344
2016-01-12,20.110000610351562
2016-01-13,20.06999969482422
2016-01-14,20.100000381469727
2016-01-15,20.010000228881836
2016-01-19,20.010000228881836
2016-01-20,19.969999313354492
2016-01-21,19.950000762939453
2016-01-22,19.93000030517578
2016-01-25,20.0
2016-01-26,20.020000457763672
2016-01-27,19.969999313354492
2016-01-28,20.030000686645508
2016-01-29,20.049999237060547
2016-02-01,19.969999313354492
2016-02-02,20.059999465942383
2016-02-03,19.983999252319336
2016-02-04,20.06999969482422
2016-02-05,20.049999237060547
2016-02-08,20.139999389648438
2016-02-09,20.1200008392334
2016-02-10,20.079999923706055
2016-02-11,20.079999923706055
2016-02-12,20.0
2016-02-16,19.979999542236328
2016-02-17,19.940000534057617
2016-02-18,20.02400016784668
2016-02-19,20.049999237060547
2016-02-22,20.1299991607666
2016-02-23,20.110000610351562
2016-02-24,20.149999618530273
2016-02-25,20.239999771118164
2016-02-26,20.18000030517578
2016-02-29,20.239999771118164
2016-03-01,20.170000076293945
2016-03-02,20.139999389648438
2016-03-03,20.219999313354492
2016-03-04,20.200000762939453
2016-03-07,20.239999771118164
2016-03-08,20.280000686645508
2016-03-09,20.239999771118164
2016-03-10,20.25
2016-03-11,20.25
2016-03-14,20.290000915527344
2016-03-15,20.25
2016-03-16,20.459999084472656
2016-03-17,20.489999771118164
2016-03-18,20.510000228881836
2016-03-21,20.55500030517578
2016-03-22,20.440000534057617
2016-03-23,20.579999923706055
2016-03-24,20.549999237060547
2016-03-28,20.600000381469727
2016-03-29,20.6299991607666
2016-03-30,20.670000076293945
2016-03-31,20.709999084472656
2016-04-01,20.690000534057617
2016-04-04,20.704999923706055
2016-04-05,20.742000579833984
2016-04-06,20.75
2016-04-07,20.799999237060547
2016-04-08,20.81999969482422
2016-04-11,20.760000228881836
2016-04-12,20.760000228881836
2016-04-13,20.799999237060547
2016-04-14,20.770000457763672
2016-04-15,20.81999969482422
2016-04-18,20.850000381469727
2016-04-19,20.860000610351562
2016-04-20,20.81999969482422
2016-04-21,20.799999237060547
2016-04-22,20.850000381469727
2016-04-25,20.799999237060547
2016-04-26,20.770000457763672
2016-04-27,20.8700008392334
2016-04-28,20.90999984741211
2016-04-29,20.93000030517578
2016-05-02,20.8700008392334
2016-05-03,20.899999618530273
2016-05-04,20.908000946044922
2016-05-05,20.93000030517578
2016-05-06,20.899999618530273
2016-05-09,20.93000030517578
2016-05-10,20.920000076293945
2016-05-11,20.940000534057617
2016-05-12,20.90999984741211
2016-05-13,20.940000534057617
2016-05-16,20.90999984741211
2016-05-17,20.899999618530273
2016-05-18,20.743999481201172
2016-05-19,20.79599952697754
2016-05-20,20.812000274658203
2016-05-23,20.860000610351562
2016-05-24,20.809999465942383
2016-05-25,20.829999923706055
2016-05-26,20.8799991607666
2016-05-27,20.850000381469727
2016-05-31,20.90999984741211
2016-06-01,20.799999237060547
2016-06-02,20.8700008392334
2016-06-03,21.010000228881836
2016-06-06,20.989999771118164
2016-06-07,21.010000228881836
2016-06-08,21.020000457763672
2016-06-09,21.049999237060547
2016-06-10,21.06999969482422
2016-06-13,21.06999969482422
2016-06-14,21.040000915527344
2016-06-15,21.1200008392334
2016-06-16,21.1299991607666
2016-06-17,21.06999969482422
2016-06-20,21.0
2016-06-21,21.030000686645508
2016-06-22,21.059999465942383
2016-06-23,21.01300048828125
2016-06-24,21.139999389648438
2016-06-27,21.219999313354492
2016-06-28,21.270999908447266
2016-06-29,21.30900001525879
2016-06-30,21.26799964904785
2016-07-01,21.280000686645508
2016-07-05,21.34000015258789
2016-07-06,21.399999618530273
2016-07-07,21.31999969482422
2016-07-08,21.43000030517578
2016-07-11,21.389999389648438
2016-07-12,21.280000686645508
2016-07-13,21.3700008392334
2016-07-14,21.360000610351562
2016-07-15,21.280000686645508
2016-07-18,21.299999237060547
2016-07-19,21.329999923706055
2016-07-20,21.33799934387207
2016-07-21,21.360000610351562
2016-07-22,21.34000015258789
2016-07-25,21.280000686645508
2016-07-26,21.347000122070312
2016-07-27,21.399999618530273
2016-07-28,21.41200065612793
2016-07-29,21.42099952697754
2016-08-01,21.34000015258789
2016-08-02,21.280000686645508
2016-08-03,21.290000915527344
2016-08-04,21.34000015258789
2016-08-05,21.270000457763672
2016-08-08,21.299999237060547
2016-08-09,21.3700008392334
2016-08-10,21.40999984741211
2016-08-11,21.309999465942383
2016-08-12,21.393999099731445
2016-08-15,21.3700008392334
2016-08-16,21.350000381469727
2016-08-17,21.350000381469727
2016-08-18,21.450000762939453
2016-08-19,21.399999618530273
2016-08-22,21.43000030517578
2016-08-23,21.450000762939453
2016-08-24,21.450000762939453
2016-08-25,21.43000030517578
2016-08-26,21.389999389648438
2016-08-29,21.44300079345703
2016-08-30,21.450000762939453
2016-08-31,21.420000076293945
2016-09-01,21.35099983215332
2016-09-02,21.349000930786133
2016-09-06,21.3700008392334
2016-09-07,21.450000762939453
2016-09-08,21.31999969482422
2016-09-09,21.263999938964844
2016-09-12,21.239999771118164
2016-09-13,21.18000030517578
2016-09-14,21.139999389648438
2016-09-15,21.128999710083008
2016-09-16,21.149999618530273
2016-09-19,21.1299991607666
2016-09-20,21.1299991607666
2016-09-21,21.19700050354004
2016-09-22,21.260000228881836
2016-09-23,21.309999465942383
2016-09-26,21.290000915527344
2016-09-27,21.34000015258789
2016-09-28,21.360000610351562
2016-09-29,21.34000015258789
2016-09-30,21.3799991607666
2016-10-03,21.231000900268555
2016-10-04,21.149999618530273
2016-10-05,21.229999542236328
2016-10-06,21.190000534057617
2016-10-07,21.200000762939453
2016-10-10,21.190000534057617
2016-10-11,21.18899917602539
2016-10-12,21.15999984741211
2016-10-13,21.18000030517578
2016-10-14,21.170000076293945
2016-10-17,21.170000076293945
2016-10-18,21.225000381469727
2016-10-19,21.25
2016-10-20,21.219999313354492
2016-10-21,21.200000762939453
2016-10-24,21.200000762939453
2016-10-25,21.190000534057617
2016-10-26,21.190000534057617
2016-10-27,21.100000381469727
2016-10-28,21.079999923706055
2016-10-31,21.100000381469727
2016-11-01,21.040000915527344
2016-11-02,21.059999465942383
2016-11-03,21.040000915527344
2016-11-04,20.975000381469727
2016-11-07,21.062000274658203
2016-11-08,21.020000457763672
2016-11-09,20.829999923706055
2016-11-10,20.760000228881836
2016-11-11,20.729999542236328
2016-11-14,20.610000610351562
2016-11-15,20.690000534057617
2016-11-16,20.670000076293945
2016-11-17,20.59000015258789
2016-11-18,20.489999771118164
2016-11-21,20.56999969482422
2016-11-22,20.59000015258789
2016-11-23,20.51300048828125
2016-11-25,20.530000686645508
2016-11-28,20.600000381469727
2016-11-29,20.6299991607666
2016-11-30,20.540000915527344
2016-12-01,20.469999313354492
2016-12-02,20.520000457763672
2016-12-05,20.489999771118164
2016-12-06,20.469999313354492
2016-12-07,20.559999465942383
2016-12-08,20.530000686645508
2016-12-09,20.450000762939453
2016-12-12,20.447999954223633
2016-12-13,20.5
2016-12-14,20.3799991607666
2016-12-15,20.3700008392334
2016-12-16,20.375999450683594
2016-12-19,20.450000762939453
2016-12-20,20.43899917602539
2016-12-21,20.415000915527344
2016-12-22,20.424999237060547
2016-12-23,20.489999771118164
2016-12-27,20.459999084472656
2016-12-28,20.415000915527344
2016-12-29,20.3700008392334
2016-12-30,20.469999313354492
2017-01-03,20.489999771118164
2017-01-04,20.540000915527344
2017-01-05,20.610000610351562
2017-01-06,20.540000915527344
2017-01-09,20.59000015258789
2017-01-10,20.600000381469727
2017-01-11,20.610000610351562
2017-01-12,20.6299991607666
2017-01-13,20.579999923706055
2017-01-17,20.670000076293945
2017-01-18,20.575000762939453
2017-01-19,20.530000686645508
2017-01-20,20.559999465942383
2017-01-23,20.6299991607666
2017-01-24,20.600000381469727
2017-01-25,20.510000228881836
2017-01-26,20.565000534057617
2017-01-27,20.579999923706055
2017-01-30,20.56999969482422
2017-01-31,20.6200008392334
2017-02-01,20.549999237060547
2017-02-02,20.520000457763672
2017-02-03,20.559999465942383
2017-02-06,20.59000015258789
2017-02-07,20.649999618530273
2017-02-08,20.690000534057617
2017-02-09,20.6200008392334
2017-02-10,20.600000381469727
2017-02-13,20.579999923706055
2017-02-14,20.549999237060547
2017-02-15,20.520000457763672
2017-02-16,20.559999465942383
2017-02-17,20.593000411987305
2017-02-21,20.610000610351562
2017-02-22,20.6200008392334
2017-02-23,20.700000762939453
2017-02-24,20.760000228881836
2017-02-27,20.729999542236328
2017-02-28,20.719999313354492
2017-03-01,20.59000015258789
2017-03-02,20.559999465942383
2017-03-03,20.549999237060547
2017-03-06,20.549999237060547
2017-03-07,20.540000915527344
2017-03-08,20.43000030517578
2017-03-09,20.420000076293945
2017-03-10,20.440000534057617
2017-03-13,20.3799991607666
2017-03-14,20.399999618530273
2017-03-15,20.540000915527344
2017-03-16,20.520000457763672
2017-03-17,20.559999465942383
2017-03-20,20.579999923706055
2017-03-21,20.65999984741211
2017-03-22,20.649999618530273
2017-03-23,20.639999389648438
2017-03-24,20.649999618530273
2017-03-27,20.709999084472656
2017-03-28,20.649999618530273
2017-03-29,20.709999084472656
2017-03-30,20.65999984741211
2017-03-31,20.690000534057617
2017-04-03,20.719999313354492
2017-04-04,20.670000076293945
2017-04-05,20.729999542236328
2017-04-06,20.739999771118164
2017-04-07,20.700000762939453
2017-04-10,20.709999084472656
2017-04-11,20.791000366210938
2017-04-12,20.84000015258789
2017-04-13,20.8700008392334
2017-04-17,20.860000610351562
2017-04-18,20.940000534057617
2017-04-19,20.899999618530273
2017-04-20,20.8799991607666
2017-04-21,20.90999984741211
2017-04-24,20.8700008392334
2017-04-25,20.799999237060547
2017-04-26,20.81999969482422
2017-04-27,20.8700008392334
2017-04-28,20.8799991607666
2017-05-01,20.799999237060547
2017-05-02,20.84000015258789
2017-05-03,20.81999969482422
2017-05-04,20.770000457763672
2017-05-05,20.78499984741211
2017-05-08,20.780000686645508
2017-05-09,20.770000457763672
2017-05-10,20.770000457763672
2017-05-11,20.790000915527344
2017-05-12,20.8799991607666
2017-05-15,20.889999389648438
2017-05-16,20.90999984741211
2017-05-17,21.010000228881836
2017-05-18,21.010000228881836
2017-05-19,20.979999542236328
2017-05-22,20.979999542236328
2017-05-23,20.954999923706055
2017-05-24,20.979999542236328
2017-05-25,20.989999771118164
2017-05-26,21.0
2017-05-30,21.020000457763672
2017-05-31,21.030000686645508
2017-06-01,20.969999313354492
2017-06-02,21.040000915527344
2017-06-05,21.030000686645508
2017-06-06,21.049999237060547
2017-06-07,21.034000396728516
2017-06-08,21.010000228881836
2017-06-09,21.0
2017-06-12,21.020000457763672
2017-06-13,21.0
2017-06-14,21.049999237060547
2017-06-15,21.030000686645508
2017-06-16,21.05900001525879
2017-06-19,20.989999771118164
2017-06-20,21.02400016784668
2017-06-21,21.040000915527344
2017-06-22,21.059999465942383
2017-06-23,21.059999465942383
2017-06-26,21.06999969482422
2017-06-27,21.0
2017-06-28,21.030000686645508
2017-06-29,21.020000457763672
2017-06-30,20.979999542236328
2017-07-03,20.889999389648438
2017-07-05,20.8700008392334
2017-07-06,20.90999984741211
2017-07-07,20.889999389648438
2017-07-10,20.940000534057617
2017-07-11,20.959999084472656
2017-07-12,20.979999542236328
2017-07-13,20.979999542236328
2017-07-14,21.049999237060547
2017-07-17,20.989999771118164
2017-07-18,21.100000381469727
2017-07-19,21.059999465942383
2017-07-20,21.100000381469727
2017-07-21,21.1299991607666
2017-07-24,21.1200008392334
2017-07-25,21.059999465942383
2017-07-26,21.100000381469727
2017-07-27,21.100000381469727
2017-07-28,21.1200008392334
2017-07-31,21.145000457763672
2017-08-01,21.1299991607666
2017-08-02,21.099000930786133
2017-08-03,21.110000610351562
2017-08-04,21.079999923706055
2017-08-07,21.100000381469727
2017-08-08,21.059999465942383
2017-08-09,21.06999969482422
2017-08-10,21.059999465942383
2017-08-11,21.09000015258789
2017-08-14,21.084999084472656
2017-08-15,21.049999237060547
2017-08-16,21.079999923706055
2017-08-17,21.09000015258789
2017-08-18,21.110000610351562
2017-08-21,21.1200008392334
2017-08-22,21.100000381469727
2017-08-23,21.139999389648438
2017-08-24,21.100000381469727
2017-08-25,21.125999450683594
2017-08-28,21.15999984741211
2017-08-29,21.170000076293945
2017-08-30,21.149999618530273
2017-08-31,21.18000030517578
2017-09-01,21.100000381469727
2017-09-05,21.209999084472656
2017-09-06,21.18000030517578
2017-09-07,21.219999313354492
2017-09-08,21.15999984741211
2017-09-11,21.1200008392334
2017-09-12,21.124000549316406
2017-09-13,21.09000015258789
2017-09-14,21.09000015258789
2017-09-15,21.06999969482422
2017-09-18,21.09000015258789
2017-09-19,21.09000015258789
2017-09-20,21.040000915527344
2017-09-21,21.049999237060547
2017-09-22,21.079999923706055
2017-09-25,21.1200008392334
2017-09-26,21.1200008392334
2017-09-27,21.059999465942383
2017-09-28,21.110000610351562
2017-09-29,21.100000381469727
2017-10-02,21.09000015258789
2017-10-03,21.07699966430664
2017-10-04,21.09000015258789
2017-10-05,21.079999923706055
2017-10-06,21.059999465942383
2017-10-09,21.06999969482422
2017-10-10,21.079999923706055
2017-10-11,21.079999923706055
2017-10-12,21.079999923706055
2017-10-13,21.1299991607666
2017-10-16,21.100000381469727
2017-10-17,21.09000015258789
2017-10-18,21.06999969482422
2017-10-19,21.09000015258789
2017-10-20,21.030000686645508
2017-10-23,21.06999969482422
2017-10-24,21.049999237060547
2017-10-25,21.030000686645508
2017-10-26,21.020000457763672
2017-10-27,21.06999969482422
2017-10-30,21.100000381469727
2017-10-31,21.100000381469727
2017-11-01,21.075000762939453
2017-11-02,20.990999221801758
2017-11-03,21.040000915527344
2017-11-06,21.059999465942383
2017-11-07,21.03499984741211
2017-11-08,21.030000686645508
2017-11-09,21.010000228881836
2017-11-10,20.958999633789062
2017-11-13,20.940000534057617
2017-11-14,20.92099952697754
2017-11-15,20.93000030517578
2017-11-16,20.940000534057617
2017-11-17,20.940000534057617
2017-11-20,20.93000030517578
2017-11-21,20.926000595092773
2017-11-22,20.989999771118164
2017-11-24,20.989999771118164
2017-11-27,20.979999542236328
2017-11-28,21.0
2017-11-29,20.979999542236328
2017-11-30,20.93000030517578
2017-12-01,20.940000534057617
2017-12-04,20.90999984741211
2017-12-05,20.874000549316406
2017-12-06,20.920000076293945
2017-12-07,20.93000030517578
2017-12-08,20.93000030517578
2017-12-11,20.93000030517578
2017-12-12,20.8700008392334
2017-12-13,20.959999084472656
2017-12-14,20.940000534057617
2017-12-15,20.90999984741211
2017-12-18,20.926000595092773
2017-12-19,20.889999389648438
2017-12-20,20.865999221801758
2017-12-21,20.8700008392334
2017-12-22,20.8700008392334
2017-12-26,20.889999389648438
2017-12-27,20.929000854492188
2017-12-28,20.81399917602539
2017-12-29,20.81999969482422
2018-01-02,20.799999237060547
2018-01-03,20.833999633789062
2018-01-04,20.81999969482422
2018-01-05,20.809999465942383
2018-01-08,20.809999465942383
2018-01-09,20.780000686645508
2018-01-10,20.759000778198242
2018-01-11,20.790000915527344
2018-01-12,20.78499984741211
2018-01-16,20.760000228881836
2018-01-17,20.75
2018-01-18,20.719999313354492
2018-01-19,20.68000030517578
2018-01-22,20.690000534057617
2018-01-23,20.709999084472656
2018-01-24,20.690000534057617
2018-01-25,20.729999542236328
2018-01-26,20.69300079345703
2018-01-29,20.65999984741211
2018-01-30,20.639999389648438
2018-01-31,20.635000228881836
2018-02-01,20.614999771118164
2018-02-02,20.549999237060547
2018-02-05,20.6200008392334
2018-02-06,20.56999969482422
2018-02-07,20.520000457763672
2018-02-08,20.510000228881836
2018-02-09,20.5
2018-02-12,20.5
2018-02-13,20.459999084472656
2018-02-14,20.358999252319336
2018-02-15,20.395000457763672
2018-02-16,20.450000762939453
2018-02-20,20.43000030517578
2018-02-21,20.360000610351562
2018-02-22,20.440000534057617
2018-02-23,20.469999313354492
2018-02-26,20.489999771118164
2018-02-27,20.43000030517578
2018-02-28,20.420000076293945
2018-03-01,20.46500015258789
2018-03-02,20.360000610351562
2018-03-05,20.3700008392334
2018-03-06,20.31999969482422
2018-03-07,20.360000610351562
2018-03-08,20.350000381469727
2018-03-09,20.350000381469727
2018-03-12,20.350000381469727
2018-03-13,20.360000610351562
2018-03-14,20.309999465942383
2018-03-15,20.326000213623047
2018-03-16,20.304000854492188
2018-03-19,20.309999465942383
2018-03-20,20.25
2018-03-21,20.280000686645508
2018-03-22,20.309999465942383
2018-03-23,20.295000076293945
2018-03-26,20.280000686645508
2018-03-27,20.367000579833984
2018-03-28,20.350000381469727
2018-03-29,20.389999389648438
2018-04-02,20.350000381469727
2018-04-03,20.299999237060547
2018-04-04,20.315000534057617
2018-04-05,20.309999465942383
2018-04-06,20.350000381469727
2018-04-09,20.308000564575195
2018-04-10,20.34000015258789
2018-04-11,20.360000610351562
2018-04-12,20.31999969482422
2018-04-13,20.32200050354004
2018-04-16,20.334999084472656
2018-04-17,20.350000381469727
2018-04-18,20.280000686645508
2018-04-19,20.280000686645508
2018-04-20,20.22800064086914
2018-04-23,20.20599937438965
2018-04-24,20.209999084472656
2018-04-25,20.149999618530273
2018-04-26,20.209999084472656
2018-04-27,20.219999313354492
2018-04-30,20.25
2018-05-01,20.209999084472656
2018-05-02,20.18199920654297
2018-05-03,20.19499969482422
2018-05-04,20.19499969482422
2018-05-07,20.190000534057617
2018-05-08,20.139999389648438
2018-05-09,20.149999618530273
2018-05-10,20.149999618530273
2018-05-11,20.170000076293945
2018-05-14,20.149999618530273
2018-05-15,20.10700035095215
2018-05-16,20.06999969482422
2018-05-17,20.059999465942383
2018-05-18,20.125
2018-05-21,20.09000015258789
2018-05-22,20.110000610351562
2018-05-23,20.170000076293945
2018-05-24,20.21500015258789
2018-05-25,20.25
2018-05-29,20.3700008392334
2018-05-30,20.31999969482422
2018-05-31,20.270000457763672
2018-06-01,20.260000228881836
2018-06-04,20.170000076293945
2018-06-05,20.190000534057617
2018-06-06,20.170000076293945
2018-06-07,20.209999084472656
2018-06-08,20.190000534057617
