,WMT
1972-12-08,0.06591799855232239
1972-12-11,0.06665000319480896
1972-12-12,0.06591799855232239
1972-12-13,0.0664059966802597
1972-12-14,0.06665000319480896
1972-12-15,0.06713899970054626
1972-12-18,0.0668950006365776
1972-12-19,0.06713899970054626
1972-12-20,0.06738299876451492
1972-12-21,0.0668950006365776
1972-12-22,0.06738299876451492
1972-12-26,0.0664059966802597
1972-12-27,0.0668950006365776
1972-12-29,0.06738299876451492
1973-01-02,0.06762699782848358
1973-01-03,0.06738299876451492
1973-01-04,0.06713899970054626
1973-01-05,0.0668950006365776
1973-01-08,0.06665000319480896
1973-01-09,0.06543000042438507
1973-01-10,0.06372100114822388
1973-01-11,0.06518600136041641
1973-01-12,0.06494099646806717
1973-01-15,0.0642089992761612
1973-01-16,0.06543000042438507
1973-01-17,0.06567399948835373
1973-01-18,0.06567399948835373
1973-01-19,0.06445299834012985
1973-01-22,0.06372100114822388
1973-01-23,0.06152300164103508
1973-01-24,0.0625
1973-01-26,0.062011998146772385
1973-01-29,0.05981399863958359
1973-01-30,0.058837998658418655
1973-01-31,0.057861000299453735
1973-02-01,0.05908200144767761
1973-02-02,0.05908200144767761
1973-02-05,0.05908200144767761
1973-02-06,0.058837998658418655
1973-02-07,0.05956999957561493
1973-02-08,0.05859399959445
1973-02-09,0.05859399959445
1973-02-12,0.06054700165987015
1973-02-13,0.06054700165987015
1973-02-14,0.06054700165987015
1973-02-15,0.06152300164103508
1973-02-16,0.06298799812793732
1973-02-20,0.06396500021219254
1973-02-21,0.06372100114822388
1973-02-22,0.062011998146772385
1973-02-23,0.06225600093603134
1973-02-26,0.061767999082803726
1973-02-27,0.06127899885177612
1973-02-28,0.06054700165987015
1973-03-01,0.06005899980664253
1973-03-02,0.05956999957561493
1973-03-05,0.058104999363422394
1973-03-06,0.05542000010609627
1973-03-07,0.05395499989390373
1973-03-08,0.056641001254320145
1973-03-09,0.055907998234033585
1973-03-12,0.05615200102329254
1973-03-13,0.05444300174713135
1973-03-14,0.055663999170064926
1973-03-15,0.054687999188899994
1973-03-16,0.05419899895787239
1973-03-19,0.0529789999127388
1973-03-20,0.05175799876451492
1973-03-21,0.05078100040555
1973-03-22,0.042236000299453735
1973-03-23,0.04272500053048134
1973-03-26,0.04296899959445
1973-03-27,0.04467799887061119
1973-03-28,0.04394499957561493
1973-03-29,0.04418899863958359
1973-03-30,0.04443399980664253
1973-04-02,0.04467799887061119
1973-04-03,0.04467799887061119
1973-04-04,0.04467799887061119
1973-04-05,0.042479999363422394
1973-04-06,0.042479999363422394
1973-04-09,0.042479999363422394
1973-04-10,0.04272500053048134
1973-04-11,0.042479999363422394
1973-04-12,0.042479999363422394
1973-04-13,0.042479999363422394
1973-04-16,0.04174799844622612
1973-04-17,0.04174799844622612
1973-04-18,0.04150399938225746
1973-04-19,0.04272500053048134
1973-04-23,0.04394499957561493
1973-04-24,0.045166000723838806
1973-04-25,0.045166000723838806
1973-04-26,0.04492200165987015
1973-04-27,0.04394499957561493
1973-04-30,0.04370100051164627
1973-05-01,0.04345700144767761
1973-05-02,0.043212998658418655
1973-05-03,0.043212998658418655
1973-05-04,0.04394499957561493
1973-05-07,0.04345700144767761
1973-05-08,0.04345700144767761
1973-05-09,0.04394499957561493
1973-05-10,0.04394499957561493
1973-05-11,0.04345700144767761
1973-05-14,0.04174799844622612
1973-05-15,0.04150399938225746
1973-05-16,0.04150399938225746
1973-05-17,0.04199200123548508
1973-05-18,0.042236000299453735
1973-05-21,0.04174799844622612
1973-05-22,0.04174799844622612
1973-05-23,0.041016001254320145
1973-05-24,0.04052700102329254
1973-05-25,0.04199200123548508
1973-05-29,0.04418899863958359
1973-05-30,0.04296899959445
1973-05-31,0.04296899959445
1973-06-01,0.04296899959445
1973-06-04,0.04296899959445
1973-06-05,0.042479999363422394
1973-06-06,0.039062999188899994
1973-06-07,0.03881800174713135
1973-06-08,0.03881800174713135
1973-06-11,0.03832999989390373
1973-06-12,0.03662100061774254
1973-06-13,0.03418000042438507
1973-06-14,0.030029000714421272
1973-06-15,0.029296999797225
1973-06-18,0.029541000723838806
1973-06-19,0.030517999082803726
1973-06-20,0.03369100019335747
1973-06-21,0.03418000042438507
1973-06-22,0.03344700112938881
1973-06-25,0.03222699835896492
1973-06-26,0.028808999806642532
1973-06-27,0.029541000723838806
1973-06-28,0.029296999797225
1973-06-29,0.029541000723838806
1973-07-02,0.030517999082803726
1973-07-03,0.03149399906396866
1973-07-05,0.03149399906396866
1973-07-06,0.03149399906396866
1973-07-09,0.030517999082803726
1973-07-10,0.03027299977838993
1973-07-11,0.029784999787807465
1973-07-12,0.029296999797225
1973-07-13,0.029296999797225
1973-07-16,0.032715000212192535
1973-07-17,0.03320299834012985
1973-07-18,0.03515600040555
1973-07-19,0.037108998745679855
1973-07-20,0.03955100104212761
1973-07-23,0.04174799844622612
1973-07-24,0.046875
1973-07-25,0.05029299855232239
1973-07-26,0.048340000212192535
1973-07-27,0.04370100051164627
1973-07-30,0.045409999787807465
1973-07-31,0.046875
1973-08-01,0.04443399980664253
1973-08-02,0.04370100051164627
1973-08-03,0.043212998658418655
1973-08-06,0.04296899959445
1973-08-07,0.042479999363422394
1973-08-08,0.04052700102329254
1973-08-09,0.041016001254320145
1973-08-10,0.042236000299453735
1973-08-13,0.042236000299453735
1973-08-14,0.04052700102329254
1973-08-15,0.04052700102329254
1973-08-16,0.041016001254320145
1973-08-17,0.04199200123548508
1973-08-20,0.040038999170064926
1973-08-21,0.03881800174713135
1973-08-22,0.03881800174713135
1973-08-23,0.039062999188899994
1973-08-24,0.041016001254320145
1973-08-27,0.04174799844622612
1973-08-28,0.04199200123548508
1973-08-29,0.04199200123548508
1973-08-30,0.0407710000872612
1973-08-31,0.0412600003182888
1973-09-04,0.042479999363422394
1973-09-05,0.042479999363422394
1973-09-06,0.042479999363422394
1973-09-07,0.04199200123548508
1973-09-10,0.04199200123548508
1973-09-11,0.041016001254320145
1973-09-12,0.03832999989390373
1973-09-13,0.037842001765966415
1973-09-14,0.03832999989390373
1973-09-17,0.039062999188899994
1973-09-18,0.041016001254320145
1973-09-19,0.04345700144767761
1973-09-20,0.04492200165987015
1973-09-21,0.04492200165987015
1973-09-24,0.04370100051164627
1973-09-25,0.04394499957561493
1973-09-26,0.04443399980664253
1973-09-27,0.04394499957561493
1973-09-28,0.04394499957561493
1973-10-01,0.04370100051164627
1973-10-02,0.043212998658418655
1973-10-03,0.04345700144767761
1973-10-04,0.04394499957561493
1973-10-05,0.04467799887061119
1973-10-08,0.04443399980664253
1973-10-09,0.04443399980664253
1973-10-10,0.04418899863958359
1973-10-11,0.04394499957561493
1973-10-12,0.04589800164103508
1973-10-15,0.04589800164103508
1973-10-16,0.04492200165987015
1973-10-17,0.04492200165987015
1973-10-18,0.04492200165987015
1973-10-19,0.04492200165987015
1973-10-22,0.04443399980664253
1973-10-23,0.045409999787807465
1973-10-24,0.045409999787807465
1973-10-25,0.04492200165987015
1973-10-26,0.04492200165987015
1973-10-29,0.04589800164103508
1973-10-30,0.046875
1973-10-31,0.04589800164103508
1973-11-01,0.04492200165987015
1973-11-02,0.04443399980664253
1973-11-05,0.042236000299453735
1973-11-06,0.04150399938225746
1973-11-07,0.0407710000872612
1973-11-08,0.0407710000872612
1973-11-09,0.03979500010609627
1973-11-12,0.03857399895787239
1973-11-13,0.03613299876451492
1973-11-14,0.03613299876451492
1973-11-15,0.03637700155377388
1973-11-16,0.03637700155377388
1973-11-19,0.03442399948835373
1973-11-20,0.03125
1973-11-21,0.030517999082803726
1973-11-23,0.030517999082803726
1973-11-26,0.027831999585032463
1973-11-27,0.029296999797225
1973-11-28,0.03027299977838993
1973-11-29,0.030517999082803726
1973-11-30,0.03027299977838993
1973-12-03,0.02905300073325634
1973-12-04,0.028808999806642532
1973-12-05,0.02831999957561493
1973-12-06,0.02905300073325634
1973-12-07,0.029784999787807465
1973-12-10,0.029541000723838806
1973-12-11,0.02905300073325634
1973-12-12,0.02831999957561493
1973-12-13,0.02612300030887127
1973-12-14,0.02612300030887127
1973-12-17,0.0251460000872612
1973-12-18,0.02587899938225746
1973-12-19,0.026366999372839928
1973-12-20,0.026366999372839928
1973-12-21,0.026366999372839928
1973-12-24,0.026366999372839928
1973-12-26,0.026366999372839928
1973-12-27,0.02612300030887127
1973-12-28,0.025390999391674995
1973-12-31,0.02612300030887127
1974-01-02,0.026611000299453735
1974-01-03,0.030762000009417534
1974-01-04,0.029784999787807465
1974-01-07,0.029784999787807465
1974-01-08,0.030762000009417534
1974-01-09,0.029784999787807465
1974-01-10,0.029784999787807465
1974-01-11,0.029784999787807465
1974-01-14,0.03027299977838993
1974-01-15,0.03027299977838993
1974-01-16,0.03027299977838993
1974-01-17,0.03027299977838993
1974-01-18,0.03125
1974-01-21,0.030517999082803726
1974-01-22,0.032715000212192535
1974-01-23,0.03442399948835373
1974-01-24,0.03442399948835373
1974-01-25,0.03515600040555
1974-01-28,0.03515600040555
1974-01-29,0.03515600040555
1974-01-30,0.03613299876451492
1974-01-31,0.037108998745679855
1974-02-01,0.03515600040555
1974-02-04,0.03369100019335747
1974-02-05,0.03466799855232239
1974-02-06,0.03466799855232239
1974-02-07,0.03466799855232239
1974-02-08,0.03125
1974-02-11,0.032958999276161194
1974-02-12,0.028564000502228737
1974-02-13,0.03125
1974-02-14,0.03125
1974-02-15,0.031738001853227615
1974-02-19,0.031005999073386192
1974-02-20,0.031005999073386192
1974-02-21,0.031738001853227615
1974-02-22,0.03149399906396866
1974-02-25,0.03320299834012985
1974-02-26,0.032715000212192535
1974-02-27,0.032715000212192535
1974-02-28,0.032715000212192535
1974-03-01,0.03027299977838993
1974-03-04,0.03027299977838993
1974-03-05,0.030517999082803726
1974-03-06,0.030762000009417534
1974-03-07,0.030762000009417534
1974-03-08,0.03149399906396866
1974-03-11,0.032715000212192535
1974-03-12,0.032715000212192535
1974-03-13,0.03149399906396866
1974-03-14,0.03125
1974-03-15,0.03149399906396866
1974-03-18,0.030762000009417534
1974-03-19,0.030029000714421272
1974-03-20,0.029784999787807465
1974-03-21,0.030517999082803726
1974-03-22,0.031005999073386192
1974-03-25,0.031005999073386192
1974-03-26,0.031005999073386192
1974-03-27,0.031005999073386192
1974-03-28,0.030517999082803726
1974-03-29,0.030517999082803726
1974-04-01,0.030517999082803726
1974-04-02,0.030762000009417534
1974-04-03,0.030517999082803726
1974-04-04,0.030517999082803726
1974-04-05,0.031005999073386192
1974-04-08,0.031982000917196274
1974-04-09,0.031982000917196274
1974-04-10,0.031738001853227615
1974-04-11,0.031738001853227615
1974-04-15,0.03222699835896492
1974-04-16,0.031738001853227615
1974-04-17,0.03222699835896492
1974-04-18,0.031982000917196274
1974-04-19,0.031738001853227615
1974-04-22,0.031738001853227615
1974-04-23,0.03125
1974-04-24,0.031005999073386192
1974-04-25,0.030762000009417534
1974-04-26,0.03125
1974-04-29,0.031005999073386192
1974-04-30,0.030762000009417534
1974-05-01,0.03027299977838993
1974-05-02,0.03027299977838993
1974-05-03,0.029784999787807465
1974-05-06,0.029784999787807465
1974-05-07,0.03125
1974-05-08,0.032715000212192535
1974-05-09,0.03222699835896492
1974-05-10,0.031738001853227615
1974-05-13,0.031738001853227615
1974-05-14,0.03149399906396866
1974-05-15,0.03149399906396866
1974-05-16,0.031982000917196274
1974-05-17,0.031738001853227615
1974-05-20,0.03149399906396866
1974-05-21,0.03125
1974-05-22,0.03125
1974-05-23,0.03125
1974-05-24,0.03369100019335747
1974-05-28,0.03442399948835373
1974-05-29,0.03393600136041641
1974-05-30,0.03320299834012985
1974-05-31,0.03320299834012985
1974-06-03,0.03344700112938881
1974-06-04,0.03344700112938881
1974-06-05,0.03418000042438507
1974-06-06,0.03539999946951866
1974-06-07,0.037108998745679855
1974-06-10,0.03857399895787239
1974-06-11,0.037108998745679855
1974-06-12,0.0373539999127388
1974-06-13,0.038086000829935074
1974-06-14,0.03857399895787239
1974-06-17,0.039062999188899994
1974-06-18,0.039062999188899994
1974-06-19,0.039062999188899994
1974-06-20,0.039062999188899994
1974-06-21,0.03881800174713135
1974-06-24,0.038086000829935074
1974-06-25,0.039062999188899994
1974-06-26,0.039062999188899994
1974-06-27,0.038086000829935074
1974-06-28,0.038086000829935074
1974-07-01,0.037842001765966415
1974-07-02,0.03759799897670746
1974-07-03,0.038086000829935074
1974-07-05,0.038086000829935074
1974-07-08,0.03759799897670746
1974-07-09,0.03759799897670746
1974-07-10,0.0373539999127388
1974-07-11,0.037842001765966415
1974-07-12,0.037842001765966415
1974-07-15,0.038086000829935074
1974-07-16,0.038086000829935074
1974-07-17,0.038086000829935074
1974-07-18,0.039062999188899994
1974-07-19,0.040038999170064926
1974-07-22,0.03857399895787239
1974-07-23,0.03857399895787239
1974-07-24,0.03857399895787239
1974-07-25,0.038086000829935074
1974-07-26,0.038086000829935074
1974-07-29,0.038086000829935074
1974-07-30,0.03759799897670746
1974-07-31,0.038086000829935074
1974-08-01,0.038086000829935074
1974-08-02,0.038086000829935074
1974-08-05,0.03759799897670746
1974-08-06,0.03759799897670746
1974-08-07,0.038086000829935074
1974-08-08,0.03832999989390373
1974-08-09,0.03832999989390373
1974-08-12,0.03637700155377388
1974-08-13,0.035645000636577606
1974-08-14,0.03320299834012985
1974-08-15,0.030517999082803726
1974-08-16,0.029784999787807465
1974-08-19,0.030029000714421272
1974-08-20,0.028808999806642532
1974-08-21,0.030029000714421272
1974-08-22,0.030517999082803726
1974-08-23,0.030517999082803726
1974-08-26,0.03222699835896492
1974-08-27,0.032958999276161194
1974-08-28,0.032958999276161194
1974-08-29,0.03222699835896492
1974-08-30,0.03222699835896492
1974-09-03,0.03247100114822388
1974-09-04,0.03222699835896492
1974-09-05,0.032715000212192535
1974-09-06,0.031982000917196274
1974-09-09,0.031982000917196274
1974-09-10,0.03125
1974-09-11,0.03125
1974-09-12,0.029541000723838806
1974-09-13,0.028564000502228737
1974-09-16,0.02831999957561493
1974-09-17,0.02831999957561493
1974-09-18,0.02905300073325634
1974-09-19,0.028564000502228737
1974-09-20,0.02831999957561493
1974-09-23,0.02831999957561493
1974-09-24,0.028808999806642532
1974-09-25,0.028808999806642532
1974-09-26,0.028808999806642532
1974-09-27,0.02831999957561493
1974-09-30,0.027588000521063805
1974-10-01,0.0251460000872612
1974-10-02,0.024170000106096268
1974-10-03,0.023437999188899994
1974-10-04,0.022461000829935074
1974-10-07,0.0217289999127388
1974-10-08,0.021484000608325005
1974-10-09,0.022216999903321266
1974-10-10,0.024901999160647392
1974-10-11,0.025390999391674995
1974-10-14,0.026366999372839928
1974-10-15,0.02587899938225746
1974-10-16,0.02587899938225746
1974-10-17,0.02587899938225746
1974-10-18,0.02587899938225746
1974-10-21,0.02587899938225746
1974-10-22,0.024658000096678734
1974-10-23,0.02392599917948246
1974-10-24,0.02294900082051754
1974-10-25,0.022704999893903732
1974-10-28,0.022704999893903732
1974-10-29,0.022704999893903732
1974-10-30,0.02392599917948246
1974-10-31,0.024170000106096268
1974-11-01,0.024901999160647392
1974-11-04,0.024901999160647392
1974-11-05,0.0251460000872612
1974-11-06,0.02392599917948246
1974-11-07,0.023437999188899994
1974-11-08,0.020508000627160072
1974-11-11,0.020263999700546265
1974-11-12,0.020263999700546265
1974-11-13,0.020020000636577606
1974-11-14,0.020508000627160072
1974-11-15,0.020508000627160072
1974-11-18,0.020508000627160072
1974-11-19,0.019531000405550003
1974-11-20,0.019531000405550003
1974-11-21,0.019531000405550003
1974-11-22,0.019531000405550003
1974-11-25,0.019286999478936195
1974-11-26,0.019286999478936195
1974-11-27,0.019531000405550003
1974-11-29,0.019531000405550003
1974-12-02,0.01879899948835373
1974-12-03,0.018066000193357468
1974-12-04,0.018310999497771263
1974-12-05,0.018310999497771263
1974-12-06,0.017578000202775
1974-12-09,0.016357000917196274
1974-12-10,0.015625
1974-12-11,0.015625
1974-12-12,0.017090000212192535
1974-12-13,0.017090000212192535
1974-12-16,0.01660200022161007
1974-12-17,0.017578000202775
1974-12-18,0.019531000405550003
1974-12-19,0.020263999700546265
1974-12-20,0.020263999700546265
1974-12-23,0.019531000405550003
1974-12-24,0.019531000405550003
1974-12-26,0.019531000405550003
1974-12-27,0.019531000405550003
1974-12-30,0.018066000193357468
1974-12-31,0.01855500042438507
1975-01-02,0.019531000405550003
1975-01-03,0.019286999478936195
1975-01-06,0.020020000636577606
1975-01-07,0.020263999700546265
1975-01-08,0.021973000839352608
1975-01-09,0.0231929998844862
1975-01-10,0.025635000318288803
1975-01-13,0.025390999391674995
1975-01-14,0.026366999372839928
1975-01-15,0.024901999160647392
1975-01-16,0.026366999372839928
1975-01-17,0.024413999170064926
1975-01-20,0.0236820001155138
1975-01-21,0.02392599917948246
1975-01-22,0.02392599917948246
1975-01-23,0.02612300030887127
1975-01-24,0.026366999372839928
1975-01-27,0.027343999594449997
1975-01-28,0.028564000502228737
1975-01-29,0.028808999806642532
1975-01-30,0.029296999797225
1975-01-31,0.029296999797225
1975-02-03,0.029784999787807465
1975-02-04,0.030029000714421272
1975-02-05,0.031738001853227615
1975-02-06,0.031982000917196274
1975-02-07,0.03027299977838993
1975-02-10,0.03027299977838993
1975-02-11,0.029296999797225
1975-02-12,0.029296999797225
1975-02-13,0.029296999797225
1975-02-14,0.029541000723838806
1975-02-18,0.029541000723838806
1975-02-19,0.02905300073325634
1975-02-20,0.02905300073325634
1975-02-21,0.02905300073325634
1975-02-24,0.02905300073325634
1975-02-25,0.02831999957561493
1975-02-26,0.02831999957561493
1975-02-27,0.02831999957561493
1975-02-28,0.027588000521063805
1975-03-03,0.027343999594449997
1975-03-04,0.028564000502228737
1975-03-05,0.029296999797225
1975-03-06,0.029296999797225
1975-03-07,0.03247100114822388
1975-03-10,0.03613299876451492
1975-03-11,0.040282998234033585
1975-03-12,0.03979500010609627
1975-03-13,0.03881800174713135
1975-03-14,0.039062999188899994
1975-03-17,0.039062999188899994
1975-03-18,0.039062999188899994
1975-03-19,0.039062999188899994
1975-03-20,0.03955100104212761
1975-03-21,0.03857399895787239
1975-03-24,0.03662100061774254
1975-03-25,0.03613299876451492
1975-03-26,0.037108998745679855
1975-03-27,0.03759799897670746
1975-03-31,0.039062999188899994
1975-04-01,0.03857399895787239
1975-04-02,0.037108998745679855
1975-04-03,0.03613299876451492
1975-04-04,0.035645000636577606
1975-04-07,0.03466799855232239
1975-04-08,0.03515600040555
1975-04-09,0.03515600040555
1975-04-10,0.03539999946951866
1975-04-11,0.03613299876451492
1975-04-14,0.037108998745679855
1975-04-15,0.03759799897670746
1975-04-16,0.03857399895787239
1975-04-17,0.03881800174713135
1975-04-18,0.03832999989390373
1975-04-21,0.03857399895787239
1975-04-22,0.03857399895787239
1975-04-23,0.03637700155377388
1975-04-24,0.034912001341581345
1975-04-25,0.03442399948835373
1975-04-28,0.03393600136041641
1975-04-29,0.03369100019335747
1975-04-30,0.03344700112938881
1975-05-01,0.03344700112938881
1975-05-02,0.03344700112938881
1975-05-05,0.03393600136041641
1975-05-06,0.03369100019335747
1975-05-07,0.034912001341581345
1975-05-08,0.03515600040555
1975-05-09,0.03515600040555
1975-05-12,0.03637700155377388
1975-05-13,0.03539999946951866
1975-05-14,0.0368649996817112
1975-05-15,0.03832999989390373
1975-05-16,0.037842001765966415
1975-05-19,0.03832999989390373
1975-05-20,0.037842001765966415
1975-05-21,0.040038999170064926
1975-05-22,0.03979500010609627
1975-05-23,0.0412600003182888
1975-05-27,0.04150399938225746
1975-05-28,0.04052700102329254
1975-05-29,0.0407710000872612
1975-05-30,0.041016001254320145
1975-06-02,0.041016001254320145
1975-06-03,0.04174799844622612
1975-06-04,0.04589800164103508
1975-06-05,0.04443399980664253
1975-06-06,0.04443399980664253
1975-06-09,0.04345700144767761
1975-06-10,0.042479999363422394
1975-06-11,0.041016001254320145
1975-06-12,0.04370100051164627
1975-06-13,0.04492200165987015
1975-06-16,0.04492200165987015
1975-06-17,0.04711899906396866
1975-06-18,0.04663100093603134
1975-06-19,0.04711899906396866
1975-06-20,0.048583999276161194
1975-06-23,0.048583999276161194
1975-06-24,0.048583999276161194
1975-06-25,0.048340000212192535
1975-06-26,0.04785199835896492
1975-06-27,0.047363001853227615
1975-06-30,0.047607000917196274
1975-07-01,0.04882799834012985
1975-07-02,0.05029299855232239
1975-07-03,0.051513999700546265
1975-07-07,0.05102499946951866
1975-07-08,0.050537001341581345
1975-07-09,0.050537001341581345
1975-07-10,0.05029299855232239
1975-07-11,0.05004899948835373
1975-07-14,0.04956100136041641
1975-07-15,0.04956100136041641
1975-07-16,0.04980500042438507
1975-07-17,0.04956100136041641
1975-07-18,0.04980500042438507
1975-07-21,0.04882799834012985
1975-07-22,0.04785199835896492
1975-07-23,0.04785199835896492
1975-07-24,0.04785199835896492
1975-07-25,0.046875
1975-07-28,0.046386998146772385
1975-07-29,0.046875
1975-07-30,0.047607000917196274
1975-07-31,0.04785199835896492
1975-08-01,0.046386998146772385
1975-08-04,0.046386998146772385
1975-08-05,0.04492200165987015
1975-08-06,0.04565399885177612
1975-08-07,0.046875
1975-08-08,0.046875
1975-08-11,0.04589800164103508
1975-08-12,0.046386998146772385
1975-08-13,0.046386998146772385
1975-08-14,0.04589800164103508
1975-08-15,0.046386998146772385
1975-08-18,0.047363001853227615
1975-08-19,0.046875
1975-08-20,0.046386998146772385
1975-08-21,0.04492200165987015
1975-08-22,0.04492200165987015
1975-08-25,0.04492200165987015
1975-08-26,0.04492200165987015
1975-08-27,0.04492200165987015
1975-08-28,0.04492200165987015
1975-08-29,0.04589800164103508
1975-09-02,0.04589800164103508
1975-09-03,0.048340000212192535
1975-09-04,0.04882799834012985
1975-09-05,0.05029299855232239
1975-09-08,0.04980500042438507
1975-09-09,0.04882799834012985
1975-09-10,0.046386998146772385
1975-09-11,0.046386998146772385
1975-09-12,0.046875
1975-09-15,0.045409999787807465
1975-09-16,0.04589800164103508
1975-09-17,0.04589800164103508
1975-09-18,0.045409999787807465
1975-09-19,0.047363001853227615
1975-09-22,0.048340000212192535
1975-09-23,0.04882799834012985
1975-09-24,0.04882799834012985
1975-09-25,0.04785199835896492
1975-09-26,0.047363001853227615
1975-09-29,0.04785199835896492
1975-09-30,0.04785199835896492
1975-10-01,0.046386998146772385
1975-10-02,0.046875
1975-10-03,0.047363001853227615
1975-10-06,0.04931600019335747
1975-10-07,0.052733998745679855
1975-10-08,0.051270000636577606
1975-10-09,0.05175799876451492
1975-10-10,0.05615200102329254
1975-10-13,0.05517600104212761
1975-10-14,0.05712899938225746
1975-10-15,0.05859399959445
1975-10-16,0.056641001254320145
1975-10-17,0.05615200102329254
1975-10-20,0.05322299897670746
1975-10-21,0.05517600104212761
1975-10-22,0.054687999188899994
1975-10-23,0.05419899895787239
1975-10-24,0.055663999170064926
1975-10-27,0.058104999363422394
1975-10-28,0.05859399959445
1975-10-29,0.055663999170064926
1975-10-30,0.05517600104212761
1975-10-31,0.05517600104212761
1975-11-03,0.05712899938225746
1975-11-04,0.058104999363422394
1975-11-05,0.058104999363422394
1975-11-06,0.056641001254320145
1975-11-07,0.058104999363422394
1975-11-10,0.05859399959445
1975-11-11,0.05859399959445
1975-11-12,0.05956999957561493
1975-11-13,0.06054700165987015
1975-11-14,0.06054700165987015
1975-11-17,0.06152300164103508
1975-11-18,0.06054700165987015
1975-11-19,0.05859399959445
1975-11-20,0.06005899980664253
1975-11-21,0.06054700165987015
1975-11-24,0.05956999957561493
1975-11-25,0.05956999957561493
1975-11-26,0.05859399959445
1975-11-28,0.05859399959445
1975-12-01,0.05956999957561493
1975-12-02,0.05859399959445
1975-12-03,0.055663999170064926
1975-12-04,0.053711000829935074
1975-12-05,0.053711000829935074
1975-12-08,0.05419899895787239
1975-12-09,0.053711000829935074
1975-12-10,0.056641001254320145
1975-12-11,0.054687999188899994
1975-12-12,0.053711000829935074
1975-12-15,0.05517600104212761
1975-12-16,0.053711000829935074
1975-12-17,0.054687999188899994
1975-12-18,0.054687999188899994
1975-12-19,0.053711000829935074
1975-12-22,0.05175799876451492
1975-12-23,0.04931600019335747
1975-12-24,0.05078100040555
1975-12-26,0.051270000636577606
1975-12-29,0.05175799876451492
1975-12-30,0.05175799876451492
1975-12-31,0.051270000636577606
1976-01-02,0.05078100040555
1976-01-05,0.05029299855232239
1976-01-06,0.05419899895787239
1976-01-07,0.053711000829935074
1976-01-08,0.05419899895787239
1976-01-09,0.054687999188899994
1976-01-12,0.053711000829935074
1976-01-13,0.05419899895787239
1976-01-14,0.05322299897670746
1976-01-15,0.054687999188899994
1976-01-16,0.05615200102329254
1976-01-19,0.05615200102329254
1976-01-20,0.056641001254320145
1976-01-21,0.05615200102329254
1976-01-22,0.055663999170064926
1976-01-23,0.056641001254320145
1976-01-26,0.056641001254320145
1976-01-27,0.055663999170064926
1976-01-28,0.05419899895787239
1976-01-29,0.05224600061774254
1976-01-30,0.05322299897670746
1976-02-02,0.053711000829935074
1976-02-03,0.05419899895787239
1976-02-04,0.053711000829935074
1976-02-05,0.05322299897670746
1976-02-06,0.05224600061774254
1976-02-09,0.05078100040555
1976-02-10,0.051270000636577606
1976-02-11,0.053711000829935074
1976-02-12,0.05322299897670746
1976-02-13,0.052733998745679855
1976-02-17,0.05175799876451492
1976-02-18,0.051270000636577606
1976-02-19,0.053711000829935074
1976-02-20,0.05615200102329254
1976-02-23,0.05615200102329254
1976-02-24,0.05761700123548508
1976-02-25,0.06152300164103508
1976-02-26,0.06152300164103508
1976-02-27,0.05908200144767761
