,FIVE
2012-12-06,34.709999084472656
2012-12-07,34.4900016784668
2012-12-10,34.380001068115234
2012-12-11,34.95000076293945
2012-12-12,34.09000015258789
2012-12-13,34.2599983215332
2012-12-14,34.54999923706055
2012-12-17,34.790000915527344
2012-12-18,34.54999923706055
2012-12-19,33.099998474121094
2012-12-20,33.77000045776367
2012-12-21,33.29999923706055
2012-12-24,32.7599983215332
2012-12-26,32.52000045776367
2012-12-27,32.560001373291016
2012-12-28,31.979999542236328
2012-12-31,32.040000915527344
2013-01-02,33.810001373291016
2013-01-03,33.18000030517578
2013-01-04,33.09000015258789
2013-01-07,32.77000045776367
2013-01-08,32.849998474121094
2013-01-09,33.11000061035156
2013-01-10,32.52000045776367
2013-01-11,32.0
2013-01-14,31.139999389648438
2013-01-15,31.829999923706055
2013-01-16,34.400001525878906
2013-01-17,35.91999816894531
2013-01-18,34.9900016784668
2013-01-22,34.380001068115234
2013-01-23,34.93000030517578
2013-01-24,34.869998931884766
2013-01-25,34.5
2013-01-28,35.13999938964844
2013-01-29,35.900001525878906
2013-01-30,37.25
2013-01-31,37.0
2013-02-01,37.099998474121094
2013-02-04,36.5099983215332
2013-02-05,37.83000183105469
2013-02-06,38.29999923706055
2013-02-07,38.130001068115234
2013-02-08,38.349998474121094
2013-02-11,37.93000030517578
2013-02-12,37.86000061035156
2013-02-13,37.41999816894531
2013-02-14,37.75
2013-02-15,37.15999984741211
2013-02-19,37.380001068115234
2013-02-20,37.279998779296875
2013-02-21,37.220001220703125
2013-02-22,38.060001373291016
2013-02-25,38.880001068115234
2013-02-26,39.540000915527344
2013-02-27,40.209999084472656
2013-02-28,39.79999923706055
2013-03-01,41.0
2013-03-04,41.029998779296875
2013-03-05,41.36000061035156
2013-03-06,42.5
2013-03-07,42.029998779296875
2013-03-08,42.040000915527344
2013-03-11,41.880001068115234
2013-03-12,41.470001220703125
2013-03-13,41.220001220703125
2013-03-14,41.93000030517578
2013-03-15,41.06999969482422
2013-03-18,41.81999969482422
2013-03-19,41.02000045776367
2013-03-20,41.779998779296875
2013-03-21,41.36000061035156
2013-03-22,41.56999969482422
2013-03-25,41.54999923706055
2013-03-26,39.869998931884766
2013-03-27,39.15999984741211
2013-03-28,37.88999938964844
2013-04-01,37.97999954223633
2013-04-02,37.2400016784668
2013-04-03,35.7400016784668
2013-04-04,36.970001220703125
2013-04-05,35.439998626708984
2013-04-08,35.689998626708984
2013-04-09,35.56999969482422
2013-04-10,36.13999938964844
2013-04-11,37.0
2013-04-12,36.939998626708984
2013-04-15,35.25
2013-04-16,36.349998474121094
2013-04-17,35.63999938964844
2013-04-18,36.29999923706055
2013-04-19,36.5099983215332
2013-04-22,36.59000015258789
2013-04-23,37.400001525878906
2013-04-24,36.900001525878906
2013-04-25,36.9900016784668
2013-04-26,37.209999084472656
2013-04-29,36.5
2013-04-30,35.9900016784668
2013-05-01,36.290000915527344
2013-05-02,36.060001373291016
2013-05-03,36.25
2013-05-06,36.310001373291016
2013-05-07,36.91999816894531
2013-05-08,37.16999816894531
2013-05-09,37.0
2013-05-10,38.41999816894531
2013-05-13,38.630001068115234
2013-05-14,39.61000061035156
2013-05-15,39.58000183105469
2013-05-16,39.47999954223633
2013-05-17,39.400001525878906
2013-05-20,39.47999954223633
2013-05-21,39.40999984741211
2013-05-22,38.91999816894531
2013-05-23,38.470001220703125
2013-05-24,37.58000183105469
2013-05-28,37.720001220703125
2013-05-29,36.790000915527344
2013-05-30,37.66999816894531
2013-05-31,38.16999816894531
2013-06-03,37.779998779296875
2013-06-04,37.33000183105469
2013-06-05,37.11000061035156
2013-06-06,36.34000015258789
2013-06-07,36.2400016784668
2013-06-10,37.130001068115234
2013-06-11,36.29999923706055
2013-06-12,35.400001525878906
2013-06-13,36.79999923706055
2013-06-14,36.97999954223633
2013-06-17,38.52000045776367
2013-06-18,39.88999938964844
2013-06-19,39.47999954223633
2013-06-20,37.40999984741211
2013-06-21,37.7400016784668
2013-06-24,37.779998779296875
2013-06-25,38.20000076293945
2013-06-26,35.779998779296875
2013-06-27,36.40999984741211
2013-06-28,36.84000015258789
2013-07-01,36.689998626708984
2013-07-02,36.47999954223633
2013-07-03,36.849998474121094
2013-07-05,36.630001068115234
2013-07-08,36.279998779296875
2013-07-09,37.209999084472656
2013-07-10,37.7599983215332
2013-07-11,37.93000030517578
2013-07-12,39.220001220703125
2013-07-15,39.36000061035156
2013-07-16,39.220001220703125
2013-07-17,39.29999923706055
2013-07-18,39.70000076293945
2013-07-19,40.880001068115234
2013-07-22,41.66999816894531
2013-07-23,40.779998779296875
2013-07-24,39.900001525878906
2013-07-25,40.2400016784668
2013-07-26,39.970001220703125
2013-07-29,40.88999938964844
2013-07-30,41.290000915527344
2013-07-31,38.86000061035156
2013-08-01,39.189998626708984
2013-08-02,39.27000045776367
2013-08-05,39.150001525878906
2013-08-06,38.7599983215332
2013-08-07,37.25
2013-08-08,37.40999984741211
2013-08-09,37.36000061035156
2013-08-12,37.27000045776367
2013-08-13,37.630001068115234
2013-08-14,37.93000030517578
2013-08-15,37.5
2013-08-16,37.349998474121094
2013-08-19,37.02000045776367
2013-08-20,37.70000076293945
2013-08-21,37.15999984741211
2013-08-22,37.630001068115234
2013-08-23,37.75
2013-08-26,37.97999954223633
2013-08-27,36.59000015258789
2013-08-28,36.810001373291016
2013-08-29,36.7599983215332
2013-08-30,36.75
2013-09-03,37.869998931884766
2013-09-04,38.02000045776367
2013-09-05,39.099998474121094
2013-09-06,39.4900016784668
2013-09-09,41.040000915527344
2013-09-10,48.09000015258789
2013-09-11,48.560001373291016
2013-09-12,47.06999969482422
2013-09-13,47.09000015258789
2013-09-16,47.40999984741211
2013-09-17,48.5
2013-09-18,45.9900016784668
2013-09-19,44.58000183105469
2013-09-20,43.65999984741211
2013-09-23,42.79999923706055
2013-09-24,44.16999816894531
2013-09-25,44.65999984741211
2013-09-26,45.18000030517578
2013-09-27,44.540000915527344
2013-09-30,43.720001220703125
2013-10-01,45.0099983215332
2013-10-02,46.599998474121094
2013-10-03,47.40999984741211
2013-10-04,47.36000061035156
2013-10-07,46.790000915527344
2013-10-08,45.02000045776367
2013-10-09,44.13999938964844
2013-10-10,45.220001220703125
2013-10-11,45.439998626708984
2013-10-14,45.5099983215332
2013-10-15,45.130001068115234
2013-10-16,46.56999969482422
2013-10-17,47.5
2013-10-18,49.400001525878906
2013-10-21,48.060001373291016
2013-10-22,48.119998931884766
2013-10-23,48.43000030517578
2013-10-24,49.029998779296875
2013-10-25,48.81999969482422
2013-10-28,48.70000076293945
2013-10-29,49.18000030517578
2013-10-30,47.86000061035156
2013-10-31,48.2599983215332
2013-11-01,50.18000030517578
2013-11-04,51.959999084472656
2013-11-05,52.5
2013-11-06,52.220001220703125
2013-11-07,50.04999923706055
2013-11-08,50.849998474121094
2013-11-11,51.9900016784668
2013-11-12,51.86000061035156
2013-11-13,52.099998474121094
2013-11-14,53.439998626708984
2013-11-15,54.33000183105469
2013-11-18,52.66999816894531
2013-11-19,51.34000015258789
2013-11-20,51.66999816894531
2013-11-21,52.5
2013-11-22,52.66999816894531
2013-11-25,53.61000061035156
2013-11-26,53.45000076293945
2013-11-27,53.560001373291016
2013-11-29,53.15999984741211
2013-12-02,52.2400016784668
2013-12-03,50.4900016784668
2013-12-04,49.709999084472656
2013-12-05,47.75
2013-12-06,45.290000915527344
2013-12-09,44.79999923706055
2013-12-10,42.88999938964844
2013-12-11,42.33000183105469
2013-12-12,43.75
2013-12-13,43.45000076293945
2013-12-16,43.5
2013-12-17,43.65999984741211
2013-12-18,43.439998626708984
2013-12-19,42.2599983215332
2013-12-20,42.72999954223633
2013-12-23,43.95000076293945
2013-12-24,43.810001373291016
2013-12-26,43.63999938964844
2013-12-27,42.650001525878906
2013-12-30,43.220001220703125
2013-12-31,43.20000076293945
2014-01-02,42.779998779296875
2014-01-03,43.630001068115234
2014-01-06,43.88999938964844
2014-01-07,44.099998474121094
2014-01-08,45.02000045776367
2014-01-09,43.59000015258789
2014-01-10,40.459999084472656
2014-01-13,38.119998931884766
2014-01-14,40.43000030517578
2014-01-15,39.709999084472656
2014-01-16,38.75
2014-01-17,38.040000915527344
2014-01-21,36.90999984741211
2014-01-22,36.540000915527344
2014-01-23,37.15999984741211
2014-01-24,36.93000030517578
2014-01-27,37.5099983215332
2014-01-28,36.9900016784668
2014-01-29,36.36000061035156
2014-01-30,36.5
2014-01-31,36.650001525878906
2014-02-03,35.36000061035156
2014-02-04,35.34000015258789
2014-02-05,34.529998779296875
2014-02-06,36.84000015258789
2014-02-07,36.0099983215332
2014-02-10,36.029998779296875
2014-02-11,37.11000061035156
2014-02-12,36.599998474121094
2014-02-13,36.83000183105469
2014-02-14,36.38999938964844
2014-02-18,36.31999969482422
2014-02-19,35.58000183105469
2014-02-20,35.029998779296875
2014-02-21,35.040000915527344
2014-02-24,35.88999938964844
2014-02-25,36.47999954223633
2014-02-26,38.709999084472656
2014-02-27,39.16999816894531
2014-02-28,38.540000915527344
2014-03-03,38.4900016784668
2014-03-04,39.4900016784668
2014-03-05,38.959999084472656
2014-03-06,38.619998931884766
2014-03-07,38.599998474121094
2014-03-10,38.66999816894531
2014-03-11,37.849998474121094
2014-03-12,37.59000015258789
2014-03-13,37.13999938964844
2014-03-14,36.790000915527344
2014-03-17,37.29999923706055
2014-03-18,37.650001525878906
2014-03-19,38.9900016784668
2014-03-20,38.83000183105469
2014-03-21,38.59000015258789
2014-03-24,38.189998626708984
2014-03-25,38.0
2014-03-26,42.34000015258789
2014-03-27,43.22999954223633
2014-03-28,42.95000076293945
2014-03-31,42.47999954223633
2014-04-01,42.720001220703125
2014-04-02,41.4900016784668
2014-04-03,41.130001068115234
2014-04-04,40.31999969482422
2014-04-07,39.5
2014-04-08,38.9900016784668
2014-04-09,39.22999954223633
2014-04-10,37.810001373291016
2014-04-11,38.34000015258789
2014-04-14,38.529998779296875
2014-04-15,38.58000183105469
2014-04-16,38.54999923706055
2014-04-17,38.27000045776367
2014-04-21,38.349998474121094
2014-04-22,39.470001220703125
2014-04-23,38.560001373291016
2014-04-24,38.36000061035156
2014-04-25,38.72999954223633
2014-04-28,39.209999084472656
2014-04-29,40.029998779296875
2014-04-30,40.310001373291016
2014-05-01,39.939998626708984
2014-05-02,39.81999969482422
2014-05-05,39.470001220703125
2014-05-06,38.790000915527344
2014-05-07,37.75
2014-05-08,37.459999084472656
2014-05-09,37.709999084472656
2014-05-12,38.2599983215332
2014-05-13,37.68000030517578
2014-05-14,36.970001220703125
2014-05-15,36.7599983215332
2014-05-16,37.63999938964844
2014-05-19,38.15999984741211
2014-05-20,36.79999923706055
2014-05-21,35.689998626708984
2014-05-22,36.5
2014-05-23,36.400001525878906
2014-05-27,36.08000183105469
2014-05-28,35.310001373291016
2014-05-29,35.060001373291016
2014-05-30,36.209999084472656
2014-06-02,36.7599983215332
2014-06-03,36.16999816894531
2014-06-04,36.529998779296875
2014-06-05,35.040000915527344
2014-06-06,35.13999938964844
2014-06-09,35.439998626708984
2014-06-10,36.619998931884766
2014-06-11,36.959999084472656
2014-06-12,37.099998474121094
2014-06-13,36.56999969482422
2014-06-16,36.5
2014-06-17,37.70000076293945
2014-06-18,39.310001373291016
2014-06-19,39.970001220703125
2014-06-20,40.2599983215332
2014-06-23,40.4900016784668
2014-06-24,38.709999084472656
2014-06-25,39.34000015258789
2014-06-26,39.58000183105469
2014-06-27,39.84000015258789
2014-06-30,39.90999984741211
2014-07-01,40.34000015258789
2014-07-02,39.25
2014-07-03,39.119998931884766
2014-07-07,38.189998626708984
2014-07-08,37.150001525878906
2014-07-09,37.86000061035156
2014-07-10,36.779998779296875
2014-07-11,36.5099983215332
2014-07-14,36.65999984741211
2014-07-15,35.43000030517578
2014-07-16,35.27000045776367
2014-07-17,34.599998474121094
2014-07-18,35.70000076293945
2014-07-21,34.400001525878906
2014-07-22,35.9900016784668
2014-07-23,35.560001373291016
2014-07-24,35.790000915527344
2014-07-25,35.40999984741211
2014-07-28,35.27000045776367
2014-07-29,36.099998474121094
2014-07-30,37.59000015258789
2014-07-31,36.619998931884766
2014-08-01,35.689998626708984
2014-08-04,36.04999923706055
2014-08-05,36.029998779296875
2014-08-06,36.83000183105469
2014-08-07,37.25
2014-08-08,38.52000045776367
2014-08-11,39.18000030517578
2014-08-12,38.939998626708984
2014-08-13,38.0099983215332
2014-08-14,37.79999923706055
2014-08-15,37.630001068115234
2014-08-18,38.04999923706055
2014-08-19,39.290000915527344
2014-08-20,38.939998626708984
2014-08-21,39.31999969482422
2014-08-22,39.45000076293945
2014-08-25,39.72999954223633
2014-08-26,39.91999816894531
2014-08-27,39.84000015258789
2014-08-28,40.02000045776367
2014-08-29,40.560001373291016
2014-09-02,40.599998474121094
2014-09-03,40.790000915527344
2014-09-04,41.31999969482422
2014-09-05,41.619998931884766
2014-09-08,41.68000030517578
2014-09-09,41.70000076293945
2014-09-10,42.349998474121094
2014-09-11,43.040000915527344
2014-09-12,43.36000061035156
2014-09-15,42.630001068115234
2014-09-16,42.279998779296875
2014-09-17,42.439998626708984
2014-09-18,42.2400016784668
2014-09-19,42.0099983215332
2014-09-22,40.369998931884766
2014-09-23,40.27000045776367
2014-09-24,41.34000015258789
2014-09-25,40.29999923706055
2014-09-26,41.16999816894531
2014-09-29,41.040000915527344
2014-09-30,39.61000061035156
2014-10-01,38.939998626708984
2014-10-02,40.04999923706055
2014-10-03,40.75
2014-10-06,39.900001525878906
2014-10-07,39.2599983215332
2014-10-08,40.86000061035156
2014-10-09,39.599998474121094
2014-10-10,40.369998931884766
2014-10-13,40.40999984741211
2014-10-14,41.470001220703125
2014-10-15,42.47999954223633
2014-10-16,40.900001525878906
2014-10-17,39.15999984741211
2014-10-20,40.400001525878906
2014-10-21,40.2400016784668
2014-10-22,38.349998474121094
2014-10-23,38.400001525878906
2014-10-24,37.95000076293945
2014-10-27,38.31999969482422
2014-10-28,38.88999938964844
2014-10-29,38.31999969482422
2014-10-30,38.5
2014-10-31,39.869998931884766
2014-11-03,39.09000015258789
2014-11-04,38.459999084472656
2014-11-05,38.93000030517578
2014-11-06,39.97999954223633
2014-11-07,40.72999954223633
2014-11-10,41.08000183105469
2014-11-11,40.439998626708984
2014-11-12,42.15999984741211
2014-11-13,42.060001373291016
2014-11-14,42.79999923706055
2014-11-17,42.040000915527344
2014-11-18,42.45000076293945
2014-11-19,42.630001068115234
2014-11-20,44.81999969482422
2014-11-21,45.2599983215332
2014-11-24,45.470001220703125
2014-11-25,46.369998931884766
2014-11-26,46.029998779296875
2014-11-28,46.65999984741211
2014-12-01,44.540000915527344
2014-12-02,43.34000015258789
2014-12-03,43.06999969482422
2014-12-04,42.849998474121094
2014-12-05,37.61000061035156
2014-12-08,37.279998779296875
2014-12-09,37.33000183105469
2014-12-10,37.13999938964844
2014-12-11,37.150001525878906
2014-12-12,37.38999938964844
2014-12-15,39.040000915527344
2014-12-16,38.16999816894531
2014-12-17,39.79999923706055
2014-12-18,39.849998474121094
2014-12-19,38.83000183105469
2014-12-22,38.939998626708984
2014-12-23,38.869998931884766
2014-12-24,38.7599983215332
2014-12-26,38.400001525878906
2014-12-29,39.689998626708984
2014-12-30,40.58000183105469
2014-12-31,40.83000183105469
2015-01-02,39.91999816894531
2015-01-05,40.45000076293945
2015-01-06,40.31999969482422
2015-01-07,42.38999938964844
2015-01-08,43.630001068115234
2015-01-09,35.18000030517578
2015-01-12,34.43000030517578
2015-01-13,33.20000076293945
2015-01-14,34.54999923706055
2015-01-15,33.31999969482422
2015-01-16,33.97999954223633
2015-01-20,33.25
2015-01-21,32.79999923706055
2015-01-22,33.5
2015-01-23,34.13999938964844
2015-01-26,34.400001525878906
2015-01-27,34.41999816894531
2015-01-28,33.93000030517578
2015-01-29,34.27000045776367
2015-01-30,33.31999969482422
2015-02-02,33.70000076293945
2015-02-03,33.95000076293945
2015-02-04,33.790000915527344
2015-02-05,33.900001525878906
2015-02-06,33.779998779296875
2015-02-09,33.40999984741211
2015-02-10,33.79999923706055
2015-02-11,33.22999954223633
2015-02-12,32.900001525878906
2015-02-13,33.0099983215332
2015-02-17,32.959999084472656
2015-02-18,32.720001220703125
2015-02-19,32.20000076293945
2015-02-20,32.220001220703125
2015-02-23,31.850000381469727
