,FERG
2010-07-08,21.47835350036621
2010-07-09,21.277719497680664
2010-07-12,21.277719497680664
2010-07-13,21.277719497680664
2010-07-14,21.277719497680664
2010-07-15,21.277719497680664
2010-07-16,21.277719497680664
2010-07-19,21.11932373046875
2010-07-20,21.11932373046875
2010-07-21,21.11932373046875
2010-07-22,21.11932373046875
2010-07-23,21.11932373046875
2010-07-26,21.11932373046875
2010-07-27,21.11932373046875
2010-07-28,21.11932373046875
2010-07-29,21.11932373046875
2010-07-30,21.11932373046875
2010-08-02,21.11932373046875
2010-08-03,21.11932373046875
2010-08-04,21.11932373046875
2010-08-05,21.11932373046875
2010-08-06,21.11932373046875
2010-08-09,21.11932373046875
2010-08-10,21.11932373046875
2010-08-11,21.11932373046875
2010-08-12,21.11932373046875
2010-08-13,21.11932373046875
2010-08-16,21.11932373046875
2010-08-17,21.11932373046875
2010-08-18,21.11932373046875
2010-08-19,21.11932373046875
2010-08-20,21.11932373046875
2010-08-23,21.11932373046875
2010-08-24,21.11932373046875
2010-08-25,21.11932373046875
2010-08-26,21.11932373046875
2010-08-27,21.11932373046875
2010-08-30,21.11932373046875
2010-08-31,21.11932373046875
2010-09-01,21.11932373046875
2010-09-02,21.11932373046875
2010-09-03,21.11932373046875
2010-09-07,21.11932373046875
2010-09-08,21.11932373046875
2010-09-09,21.11932373046875
2010-09-10,21.11932373046875
2010-09-13,21.11932373046875
2010-09-14,21.11932373046875
2010-09-15,21.11932373046875
2010-09-16,21.11932373046875
2010-09-17,21.11932373046875
2010-09-20,21.11932373046875
2010-09-21,21.11932373046875
2010-09-22,24.234424591064453
2010-09-23,24.392818450927734
2010-09-24,25.850053787231445
2010-09-27,25.850053787231445
2010-09-28,25.850053787231445
2010-09-29,25.850053787231445
2010-09-30,25.850053787231445
2010-10-01,26.18796157836914
2010-10-04,26.18796157836914
2010-10-05,26.18796157836914
2010-10-06,26.18796157836914
2010-10-07,26.92713737487793
2010-10-08,26.92713737487793
2010-10-11,26.92713737487793
2010-10-12,26.92713737487793
2010-10-13,26.92713737487793
2010-10-14,26.92713737487793
2010-10-15,26.92713737487793
2010-10-18,28.035903930664062
2010-10-19,28.035903930664062
2010-10-20,28.035903930664062
2010-10-21,28.035903930664062
2010-10-22,28.035903930664062
2010-10-25,28.035903930664062
2010-10-26,28.035903930664062
2010-10-27,28.035903930664062
2010-10-28,28.035903930664062
2010-10-29,28.035903930664062
2010-11-01,28.51108741760254
2010-11-02,28.51108741760254
2010-11-03,28.51108741760254
2010-11-04,28.51108741760254
2010-11-05,28.51108741760254
2010-11-08,28.51108741760254
2010-11-09,28.51108741760254
2010-11-10,28.51108741760254
2010-11-11,28.51108741760254
2010-11-12,30.042238235473633
2010-11-15,30.042238235473633
2010-11-16,30.042238235473633
2010-11-17,29.197465896606445
2010-11-18,29.197465896606445
2010-11-19,29.197465896606445
2010-11-22,29.197465896606445
2010-11-23,29.197465896606445
2010-11-24,29.176345825195312
2010-11-26,29.176345825195312
2010-11-29,29.176345825195312
2010-11-30,29.176345825195312
2010-12-01,28.52164649963379
2010-12-02,28.52164649963379
2010-12-03,28.52164649963379
2010-12-06,28.52164649963379
2010-12-07,28.52164649963379
2010-12-08,28.52164649963379
2010-12-09,28.52164649963379
2010-12-10,28.52164649963379
2010-12-13,28.52164649963379
2010-12-14,28.52164649963379
2010-12-15,28.52164649963379
2010-12-16,28.52164649963379
2010-12-17,28.52164649963379
2010-12-20,28.52164649963379
2010-12-21,28.52164649963379
2010-12-22,28.52164649963379
2010-12-23,28.52164649963379
2010-12-27,32.73495101928711
2010-12-28,32.73495101928711
2010-12-29,32.73495101928711
2010-12-30,32.73495101928711
2010-12-31,32.73495101928711
2011-01-03,32.73495101928711
2011-01-04,32.73495101928711
2011-01-05,32.73495101928711
2011-01-06,32.73495101928711
2011-01-07,32.73495101928711
2011-01-10,32.73495101928711
2011-01-11,36.43083572387695
2011-01-12,36.272438049316406
2011-01-13,36.272438049316406
2011-01-14,36.272438049316406
2011-01-18,36.53643035888672
2011-01-19,36.53643035888672
2011-01-20,36.53643035888672
2011-01-21,36.53643035888672
2011-01-24,36.53643035888672
2011-01-25,36.53643035888672
2011-01-26,36.53643035888672
2011-01-27,36.53643035888672
2011-01-28,36.53643035888672
2011-01-31,36.53643035888672
2011-02-01,36.53643035888672
2011-02-02,37.17000961303711
2011-02-03,37.17000961303711
2011-02-04,37.17000961303711
2011-02-07,37.17000961303711
2011-02-08,37.48680114746094
2011-02-09,37.48680114746094
2011-02-10,37.48680114746094
2011-02-11,37.48680114746094
2011-02-14,37.48680114746094
2011-02-15,37.48680114746094
2011-02-16,37.48680114746094
2011-02-17,37.48680114746094
2011-02-18,37.48680114746094
2011-02-22,37.48680114746094
2011-02-23,37.48680114746094
2011-02-24,37.48680114746094
2011-02-25,37.48680114746094
2011-02-28,37.48680114746094
2011-03-01,37.48680114746094
2011-03-02,37.48680114746094
2011-03-03,37.48680114746094
2011-03-04,37.48680114746094
2011-03-07,36.43083572387695
2011-03-08,36.43083572387695
2011-03-09,36.43083572387695
2011-03-10,36.85322189331055
2011-03-11,36.85322189331055
2011-03-14,36.85322189331055
2011-03-15,36.85322189331055
2011-03-16,36.85322189331055
2011-03-17,36.85322189331055
2011-03-18,36.85322189331055
2011-03-21,36.85322189331055
2011-03-22,36.85322189331055
2011-03-23,36.85322189331055
2011-03-24,36.85322189331055
2011-03-25,36.85322189331055
2011-03-28,36.85322189331055
2011-03-29,36.85322189331055
2011-03-30,36.85322189331055
2011-03-31,36.85322189331055
2011-04-01,36.85322189331055
2011-04-04,36.00844955444336
2011-04-05,36.00844955444336
2011-04-06,36.95881652832031
2011-04-07,36.95881652832031
2011-04-08,36.95881652832031
2011-04-11,36.95881652832031
2011-04-12,36.95881652832031
2011-04-13,36.95881652832031
2011-04-14,36.95881652832031
2011-04-15,36.95881652832031
2011-04-18,34.846885681152344
2011-04-19,34.846885681152344
2011-04-20,34.846885681152344
2011-04-21,34.846885681152344
2011-04-25,34.846885681152344
2011-04-26,34.846885681152344
2011-04-27,34.846885681152344
2011-04-28,34.846885681152344
2011-04-29,34.846885681152344
2011-05-02,34.846885681152344
2011-05-03,34.846885681152344
2011-05-04,34.846885681152344
2011-05-05,34.846885681152344
2011-05-06,34.846885681152344
2011-05-09,36.43083572387695
2011-05-10,36.43083572387695
2011-05-11,36.43083572387695
2011-05-12,36.43083572387695
2011-05-13,36.43083572387695
2011-05-16,36.43083572387695
2011-05-17,36.43083572387695
2011-05-18,34.846885681152344
2011-05-19,34.846885681152344
2011-05-20,34.846885681152344
2011-05-23,34.846885681152344
2011-05-24,34.846885681152344
2011-05-25,33.5797233581543
2011-05-26,33.5797233581543
2011-05-27,33.5797233581543
2011-05-31,33.5797233581543
2011-06-01,33.5797233581543
2011-06-02,33.5797233581543
2011-06-03,33.5797233581543
2011-06-06,33.5797233581543
2011-06-07,33.5797233581543
2011-06-08,33.5797233581543
2011-06-09,33.5797233581543
2011-06-10,33.5797233581543
2011-06-13,33.5797233581543
2011-06-14,33.5797233581543
2011-06-15,33.5797233581543
2011-06-16,33.5797233581543
2011-06-17,32.20697021484375
2011-06-20,32.20697021484375
2011-06-21,32.20697021484375
2011-06-22,32.20697021484375
2011-06-23,32.20697021484375
2011-06-24,33.379093170166016
2011-06-27,32.312564849853516
2011-06-28,32.312564849853516
2011-06-29,32.312564849853516
2011-06-30,32.312564849853516
2011-07-01,32.312564849853516
2011-07-05,32.312564849853516
2011-07-06,32.312564849853516
2011-07-07,35.005279541015625
2011-07-08,33.896514892578125
2011-07-11,33.896514892578125
2011-07-12,33.896514892578125
2011-07-13,32.20697021484375
2011-07-14,32.20697021484375
2011-07-15,32.20697021484375
2011-07-18,32.20697021484375
2011-07-19,31.541711807250977
2011-07-20,31.541711807250977
2011-07-21,31.541711807250977
2011-07-22,31.541711807250977
2011-07-25,31.541711807250977
2011-07-26,31.541711807250977
2011-07-27,31.541711807250977
2011-07-28,31.541711807250977
2011-07-29,31.151002883911133
2011-08-01,31.151002883911133
2011-08-02,31.151002883911133
2011-08-03,31.151002883911133
2011-08-04,31.151002883911133
2011-08-05,31.151002883911133
2011-08-08,31.151002883911133
2011-08-09,31.151002883911133
2011-08-10,31.151002883911133
2011-08-11,31.151002883911133
2011-08-12,31.151002883911133
2011-08-15,31.151002883911133
2011-08-16,31.151002883911133
2011-08-17,31.151002883911133
2011-08-18,31.151002883911133
2011-08-19,31.151002883911133
2011-08-22,31.151002883911133
2011-08-23,31.151002883911133
2011-08-24,31.151002883911133
2011-08-25,24.973600387573242
2011-08-26,24.604013442993164
2011-08-29,24.604013442993164
2011-08-30,24.604013442993164
2011-08-31,24.604013442993164
2011-09-01,24.604013442993164
2011-09-02,24.604013442993164
2011-09-06,24.604013442993164
2011-09-07,24.604013442993164
2011-09-08,24.604013442993164
2011-09-09,24.604013442993164
2011-09-12,24.604013442993164
2011-09-13,24.604013442993164
2011-09-14,24.604013442993164
2011-09-15,24.604013442993164
2011-09-16,24.604013442993164
2011-09-19,25.131996154785156
2011-09-20,25.131996154785156
2011-09-21,25.131996154785156
2011-09-22,25.131996154785156
2011-09-23,25.131996154785156
2011-09-26,23.759239196777344
2011-09-27,23.759239196777344
2011-09-28,24.498416900634766
2011-09-29,24.498416900634766
2011-09-30,24.498416900634766
2011-10-03,24.498416900634766
2011-10-04,24.498416900634766
2011-10-05,24.498416900634766
2011-10-06,24.498416900634766
2011-10-07,24.498416900634766
2011-10-10,24.498416900634766
2011-10-11,24.498416900634766
2011-10-12,27.983104705810547
2011-10-13,27.983104705810547
2011-10-14,27.983104705810547
2011-10-17,27.983104705810547
2011-10-18,27.940866470336914
2011-10-19,27.940866470336914
2011-10-20,27.940866470336914
2011-10-21,27.940866470336914
2011-10-24,27.940866470336914
2011-10-25,27.940866470336914
2011-10-26,27.940866470336914
2011-10-27,27.940866470336914
2011-10-28,27.940866470336914
2011-10-31,27.940866470336914
2011-11-01,27.940866470336914
2011-11-02,27.940866470336914
2011-11-03,27.940866470336914
2011-11-04,27.940866470336914
2011-11-07,27.940866470336914
2011-11-08,27.940866470336914
2011-11-09,27.940866470336914
2011-11-10,27.940866470336914
2011-11-11,27.940866470336914
2011-11-14,30.834213256835938
2011-11-15,30.834213256835938
2011-11-16,30.834213256835938
2011-11-17,30.72861671447754
2011-11-18,30.72861671447754
2011-11-21,29.35586166381836
2011-11-22,28.827878952026367
2011-11-23,28.088701248168945
2011-11-25,28.088701248168945
2011-11-28,28.088701248168945
2011-11-29,30.1055965423584
2011-11-30,31.467792510986328
2011-12-01,31.467792510986328
2011-12-02,30.939809799194336
2011-12-05,31.414995193481445
2011-12-06,31.414995193481445
2011-12-07,31.414995193481445
2011-12-08,31.414995193481445
2011-12-09,31.414995193481445
2011-12-12,31.414995193481445
2011-12-13,31.414995193481445
2011-12-14,31.414995193481445
2011-12-15,31.414995193481445
2011-12-16,31.414995193481445
2011-12-19,31.414995193481445
2011-12-20,31.414995193481445
2011-12-21,31.414995193481445
2011-12-22,31.414995193481445
2011-12-23,31.414995193481445
2011-12-27,31.414995193481445
2011-12-28,31.414995193481445
2011-12-29,31.414995193481445
2011-12-30,31.414995193481445
2012-01-03,31.414995193481445
2012-01-04,31.414995193481445
2012-01-05,31.414995193481445
2012-01-06,31.414995193481445
2012-01-09,31.414995193481445
2012-01-10,31.414995193481445
2012-01-11,31.414995193481445
2012-01-12,31.414995193481445
2012-01-13,31.414995193481445
2012-01-17,31.414995193481445
2012-01-18,31.414995193481445
2012-01-19,31.414995193481445
2012-01-20,31.414995193481445
2012-01-23,31.414995193481445
2012-01-24,31.414995193481445
2012-01-25,31.414995193481445
2012-01-26,31.414995193481445
2012-01-27,31.414995193481445
2012-01-30,31.414995193481445
2012-01-31,31.414995193481445
2012-02-01,31.414995193481445
2012-02-02,31.414995193481445
2012-02-03,31.414995193481445
2012-02-06,31.414995193481445
2012-02-07,31.414995193481445
2012-02-08,31.414995193481445
2012-02-09,31.414995193481445
2012-02-10,31.414995193481445
2012-02-13,31.414995193481445
2012-02-14,31.414995193481445
2012-02-15,31.414995193481445
2012-02-16,31.414995193481445
2012-02-17,31.414995193481445
2012-02-21,31.414995193481445
2012-02-22,31.414995193481445
2012-02-23,39.49313735961914
2012-02-24,39.49313735961914
2012-02-27,39.49313735961914
2012-02-28,39.49313735961914
2012-02-29,39.49313735961914
2012-03-01,39.49313735961914
2012-03-02,39.49313735961914
2012-03-05,39.49313735961914
2012-03-06,39.49313735961914
2012-03-07,39.49313735961914
2012-03-08,39.49313735961914
2012-03-09,39.49313735961914
2012-03-12,39.49313735961914
2012-03-13,39.49313735961914
2012-03-14,39.49313735961914
2012-03-15,39.49313735961914
2012-03-16,39.49313735961914
2012-03-19,39.49313735961914
2012-03-20,39.49313735961914
2012-03-21,39.49313735961914
2012-03-22,39.49313735961914
2012-03-23,40.39070510864258
2012-03-26,40.39070510864258
2012-03-27,40.39070510864258
2012-03-28,40.39070510864258
2012-03-29,40.39070510864258
2012-03-30,40.39070510864258
2012-04-02,40.39070510864258
2012-04-03,40.39070510864258
2012-04-04,40.39070510864258
2012-04-05,40.39070510864258
2012-04-09,40.39070510864258
2012-04-10,40.39070510864258
2012-04-11,40.39070510864258
2012-04-12,40.39070510864258
2012-04-13,40.39070510864258
2012-04-16,40.39070510864258
2012-04-17,40.39070510864258
2012-04-18,40.39070510864258
2012-04-19,40.39070510864258
2012-04-20,40.39070510864258
2012-04-23,40.39070510864258
2012-04-24,40.39070510864258
2012-04-25,40.39070510864258
2012-04-26,40.39070510864258
2012-04-27,40.39070510864258
2012-04-30,40.39070510864258
2012-05-01,40.39070510864258
2012-05-02,40.39070510864258
2012-05-03,40.39070510864258
2012-05-04,40.39070510864258
2012-05-07,40.39070510864258
2012-05-08,40.39070510864258
2012-05-09,40.39070510864258
2012-05-10,40.39070510864258
2012-05-11,40.39070510864258
2012-05-14,40.39070510864258
2012-05-15,40.39070510864258
2012-05-16,40.39070510864258
2012-05-17,40.39070510864258
2012-05-18,40.39070510864258
2012-05-21,40.39070510864258
2012-05-22,40.39070510864258
2012-05-23,40.39070510864258
2012-05-24,40.39070510864258
2012-05-25,40.39070510864258
2012-05-29,40.39070510864258
2012-05-30,40.39070510864258
2012-05-31,40.39070510864258
2012-06-01,40.39070510864258
2012-06-04,40.39070510864258
2012-06-05,40.39070510864258
2012-06-06,40.39070510864258
2012-06-07,40.39070510864258
2012-06-08,40.39070510864258
2012-06-11,40.39070510864258
2012-06-12,40.39070510864258
2012-06-13,40.39070510864258
2012-06-14,40.39070510864258
2012-06-15,40.39070510864258
2012-06-18,40.39070510864258
2012-06-19,40.39070510864258
2012-06-20,40.39070510864258
2012-06-21,40.39070510864258
2012-06-22,40.39070510864258
2012-06-25,40.39070510864258
2012-06-26,40.39070510864258
2012-06-27,40.39070510864258
2012-06-28,40.39070510864258
2012-06-29,40.39070510864258
2012-07-02,40.39070510864258
2012-07-03,40.39070510864258
2012-07-05,40.39070510864258
2012-07-06,40.39070510864258
2012-07-09,40.39070510864258
2012-07-10,38.912353515625
2012-07-11,38.912353515625
2012-07-12,37.8035888671875
2012-07-13,37.8035888671875
2012-07-16,37.8035888671875
2012-07-17,37.8035888671875
2012-07-18,37.8035888671875
2012-07-19,37.8035888671875
2012-07-20,37.8035888671875
2012-07-23,36.219642639160156
2012-07-24,36.219642639160156
2012-07-25,36.219642639160156
2012-07-26,36.219642639160156
2012-07-27,36.219642639160156
2012-07-30,36.219642639160156
2012-07-31,36.219642639160156
2012-08-01,36.219642639160156
2012-08-02,36.219642639160156
2012-08-03,36.219642639160156
2012-08-06,36.219642639160156
2012-08-07,36.219642639160156
2012-08-08,36.219642639160156
2012-08-09,36.219642639160156
2012-08-10,36.219642639160156
2012-08-13,36.219642639160156
2012-08-14,36.219642639160156
2012-08-15,36.219642639160156
2012-08-16,36.219642639160156
2012-08-17,36.219642639160156
2012-08-20,36.219642639160156
2012-08-21,36.219642639160156
2012-08-22,36.219642639160156
2012-08-23,42.2386474609375
2012-08-24,42.2386474609375
2012-08-27,42.2386474609375
2012-08-28,42.2386474609375
2012-08-29,42.2386474609375
2012-08-30,42.2386474609375
2012-08-31,42.2386474609375
2012-09-04,42.2386474609375
2012-09-05,42.2386474609375
2012-09-06,42.2386474609375
2012-09-07,42.2386474609375
2012-09-10,42.2386474609375
2012-09-11,42.2386474609375
2012-09-12,42.2386474609375
2012-09-13,42.2386474609375
2012-09-14,42.2386474609375
2012-09-17,42.2386474609375
2012-09-18,42.2386474609375
2012-09-19,42.2386474609375
2012-09-20,42.2386474609375
2012-09-21,42.2386474609375
2012-09-24,42.2386474609375
2012-09-25,42.2386474609375
2012-09-26,42.2386474609375
2012-09-27,42.2386474609375
2012-09-28,42.2386474609375
2012-10-01,42.2386474609375
2012-10-02,42.2386474609375
2012-10-03,42.2386474609375
2012-10-04,42.2386474609375
2012-10-05,42.2386474609375
2012-10-08,42.2386474609375
2012-10-09,42.2386474609375
2012-10-10,42.2386474609375
2012-10-11,42.2386474609375
2012-10-12,42.2386474609375
2012-10-15,42.2386474609375
2012-10-16,42.2386474609375
2012-10-17,42.2386474609375
2012-10-18,42.2386474609375
2012-10-19,42.2386474609375
2012-10-22,42.2386474609375
2012-10-23,42.2386474609375
2012-10-24,45.03696060180664
2012-10-25,45.03696060180664
2012-10-26,45.03696060180664
2012-10-31,45.03696060180664
2012-11-01,45.03696060180664
2012-11-02,45.03696060180664
2012-11-05,45.03696060180664
2012-11-06,45.03696060180664
2012-11-07,45.03696060180664
2012-11-08,45.03696060180664
2012-11-09,45.03696060180664
2012-11-12,45.03696060180664
2012-11-13,45.03696060180664
2012-11-14,45.03696060180664
2012-11-15,45.03696060180664
2012-11-16,45.03696060180664
2012-11-19,45.03696060180664
2012-11-20,45.03696060180664
2012-11-21,45.03696060180664
2012-11-23,45.03696060180664
2012-11-26,45.03696060180664
2012-11-27,45.03696060180664
2012-11-28,45.03696060180664
2012-11-29,45.03696060180664
2012-11-30,45.03696060180664
2012-12-03,45.03696060180664
2012-12-04,45.03696060180664
2012-12-05,45.03696060180664
2012-12-06,45.03696060180664
2012-12-07,45.03696060180664
2012-12-10,45.03696060180664
2012-12-11,45.03696060180664
2012-12-12,45.03696060180664
2012-12-13,45.03696060180664
2012-12-14,45.03696060180664
2012-12-17,45.03696060180664
2012-12-18,45.03696060180664
2012-12-19,45.03696060180664
2012-12-20,45.03696060180664
2012-12-21,45.03696060180664
2012-12-24,45.03696060180664
2012-12-26,45.03696060180664
2012-12-27,49.36642074584961
2012-12-28,49.36642074584961
2012-12-31,49.36642074584961
2013-01-02,49.36642074584961
2013-01-03,49.36642074584961
2013-01-04,49.36642074584961
2013-01-07,49.36642074584961
2013-01-08,49.36642074584961
2013-01-09,50.15839385986328
2013-01-10,50.15839385986328
2013-01-11,50.15839385986328
2013-01-14,50.15839385986328
2013-01-15,50.15839385986328
2013-01-16,50.15839385986328
2013-01-17,50.15839385986328
2013-01-18,48.944034576416016
2013-01-22,48.944034576416016
2013-01-23,48.944034576416016
2013-01-24,48.944034576416016
2013-01-25,48.944034576416016
2013-01-28,48.944034576416016
2013-01-29,48.944034576416016
2013-01-30,48.944034576416016
2013-01-31,48.944034576416016
2013-02-01,48.944034576416016
2013-02-04,48.944034576416016
2013-02-05,48.975711822509766
2013-02-06,48.975711822509766
2013-02-07,48.975711822509766
2013-02-08,48.975711822509766
2013-02-11,48.933475494384766
2013-02-12,48.933475494384766
2013-02-13,50.527984619140625
2013-02-14,50.527984619140625
2013-02-15,50.527984619140625
2013-02-19,50.527984619140625
2013-02-20,49.87328338623047
2013-02-21,49.87328338623047
2013-02-22,49.87328338623047
2013-02-25,49.87328338623047
2013-02-26,48.09926223754883
2013-02-27,48.09926223754883
2013-02-28,48.09926223754883
2013-03-01,48.09926223754883
2013-03-04,48.09926223754883
2013-03-05,48.09926223754883
2013-03-06,48.09926223754883
2013-03-07,48.09926223754883
2013-03-08,48.09926223754883
2013-03-11,48.09926223754883
2013-03-12,48.09926223754883
2013-03-13,48.09926223754883
2013-03-14,48.09926223754883
2013-03-15,48.09926223754883
2013-03-18,48.09926223754883
2013-03-19,48.09926223754883
2013-03-20,48.09926223754883
2013-03-21,48.09926223754883
2013-03-22,48.09926223754883
2013-03-25,48.09926223754883
2013-03-26,48.09926223754883
2013-03-27,48.09926223754883
2013-03-28,48.09926223754883
2013-04-01,48.09926223754883
2013-04-02,52.53432083129883
2013-04-03,52.53432083129883
2013-04-04,52.53432083129883
2013-04-05,52.53432083129883
2013-04-08,52.53432083129883
2013-04-09,52.53432083129883
2013-04-10,52.53432083129883
2013-04-11,52.53432083129883
2013-04-12,52.53432083129883
2013-04-15,52.53432083129883
2013-04-16,52.53432083129883
2013-04-17,52.53432083129883
2013-04-18,52.53432083129883
2013-04-19,52.53432083129883
2013-04-22,52.53432083129883
2013-04-23,52.53432083129883
2013-04-24,52.53432083129883
2013-04-25,52.53432083129883
2013-04-26,52.53432083129883
2013-04-29,52.0274543762207
2013-04-30,52.0274543762207
2013-05-01,52.0274543762207
2013-05-02,52.0274543762207
2013-05-03,52.0274543762207
2013-05-06,52.0274543762207
2013-05-07,52.0274543762207
2013-05-08,52.0274543762207
2013-05-09,54.69905090332031
2013-05-10,54.07603073120117
2013-05-13,54.07603073120117
2013-05-14,54.07603073120117
2013-05-15,54.07603073120117
2013-05-16,54.07603073120117
2013-05-17,54.07603073120117
2013-05-20,54.07603073120117
2013-05-21,54.07603073120117
2013-05-22,54.07603073120117
2013-05-23,54.07603073120117
2013-05-24,54.07603073120117
2013-05-28,54.07603073120117
2013-05-29,54.07603073120117
2013-05-30,54.07603073120117
2013-05-31,54.07603073120117
2013-06-03,54.07603073120117
2013-06-04,54.07603073120117
2013-06-05,54.07603073120117
2013-06-06,54.07603073120117
2013-06-07,54.07603073120117
2013-06-10,54.07603073120117
2013-06-11,54.07603073120117
2013-06-12,54.07603073120117
2013-06-13,54.07603073120117
2013-06-14,54.07603073120117
2013-06-17,54.07603073120117
2013-06-18,54.07603073120117
2013-06-19,54.07603073120117
2013-06-20,54.07603073120117
2013-06-21,54.07603073120117
2013-06-24,54.07603073120117
2013-06-25,54.07603073120117
2013-06-26,54.07603073120117
2013-06-27,54.07603073120117
2013-06-28,54.07603073120117
2013-07-01,54.07603073120117
2013-07-02,50.0
2013-07-03,49.73600769042969
2013-07-05,50.31679153442383
2013-07-08,50.31679153442383
2013-07-09,50.31679153442383
2013-07-10,50.31679153442383
2013-07-11,50.31679153442383
2013-07-12,50.31679153442383
2013-07-15,50.31679153442383
2013-07-16,50.31679153442383
2013-07-17,50.31679153442383
2013-07-18,50.31679153442383
2013-07-19,50.31679153442383
2013-07-22,50.31679153442383
2013-07-23,50.31679153442383
2013-07-24,52.37592315673828
2013-07-25,52.37592315673828
2013-07-26,51.61562728881836
2013-07-29,51.61562728881836
2013-07-30,51.42555236816406
2013-07-31,51.42555236816406
2013-08-01,51.42555236816406
2013-08-02,51.42555236816406
2013-08-05,51.42555236816406
2013-08-06,51.42555236816406
2013-08-07,51.42555236816406
2013-08-08,51.42555236816406
2013-08-09,51.42555236816406
2013-08-12,51.42555236816406
2013-08-13,51.42555236816406
2013-08-14,53.59028625488281
2013-08-15,51.95353698730469
2013-08-16,51.95353698730469
2013-08-19,51.95353698730469
2013-08-20,52.58711624145508
2013-08-21,52.58711624145508
2013-08-22,52.58711624145508
2013-08-23,52.58711624145508
2013-08-26,52.58711624145508
2013-08-27,52.58711624145508
2013-08-28,52.777191162109375
2013-08-29,52.777191162109375
2013-08-30,52.777191162109375
2013-09-03,52.777191162109375
2013-09-04,55.22703170776367
2013-09-05,55.22703170776367
2013-09-06,56.758182525634766
2013-09-09,56.230201721191406
2013-09-10,56.230201721191406
2013-09-11,56.230201721191406
2013-09-12,56.230201721191406
2013-09-13,56.230201721191406
2013-09-16,56.230201721191406
2013-09-17,56.230201721191406
2013-09-18,56.230201721191406
