,FEYE
2015-08-14,43.0099983215332
2015-08-17,43.650001525878906
2015-08-18,43.25
2015-08-19,43.459999084472656
2015-08-20,39.79999923706055
2015-08-21,36.58000183105469
2015-08-24,36.02000045776367
2015-08-25,36.54999923706055
2015-08-26,38.150001525878906
2015-08-27,39.09000015258789
2015-08-28,39.189998626708984
2015-08-31,37.779998779296875
2015-09-01,36.7400016784668
2015-09-02,37.470001220703125
2015-09-03,36.86000061035156
2015-09-04,36.47999954223633
2015-09-08,38.470001220703125
2015-09-09,38.290000915527344
2015-09-10,38.11000061035156
2015-09-11,37.43000030517578
2015-09-14,36.7599983215332
2015-09-15,36.869998931884766
2015-09-16,36.849998474121094
2015-09-17,37.13999938964844
2015-09-18,37.810001373291016
2015-09-21,36.9900016784668
2015-09-22,35.310001373291016
2015-09-23,33.59000015258789
2015-09-24,33.599998474121094
2015-09-25,32.630001068115234
2015-09-28,31.510000228881836
2015-09-29,31.229999542236328
2015-09-30,31.81999969482422
2015-10-01,32.689998626708984
2015-10-02,33.060001373291016
2015-10-05,31.8799991607666
2015-10-06,31.18000030517578
2015-10-07,32.119998931884766
2015-10-08,31.5
2015-10-09,31.889999389648438
2015-10-12,31.0
2015-10-13,30.780000686645508
2015-10-14,28.760000228881836
2015-10-15,29.920000076293945
2015-10-16,31.0
2015-10-19,31.1200008392334
2015-10-20,30.290000915527344
2015-10-21,28.760000228881836
2015-10-22,29.3700008392334
2015-10-23,27.229999542236328
2015-10-26,28.100000381469727
2015-10-27,27.209999084472656
2015-10-28,28.639999389648438
2015-10-29,26.899999618530273
2015-10-30,26.149999618530273
2015-11-02,27.540000915527344
2015-11-03,28.93000030517578
2015-11-04,29.1200008392334
2015-11-05,22.459999084472656
2015-11-06,23.829999923706055
2015-11-09,23.760000228881836
2015-11-10,23.239999771118164
2015-11-11,21.940000534057617
2015-11-12,22.229999542236328
2015-11-13,22.25
2015-11-16,22.469999313354492
2015-11-17,21.59000015258789
2015-11-18,22.690000534057617
2015-11-19,22.920000076293945
2015-11-20,23.479999542236328
2015-11-23,23.219999313354492
2015-11-24,22.860000610351562
2015-11-25,23.270000457763672
2015-11-27,23.59000015258789
2015-11-30,22.8799991607666
2015-12-01,22.68000030517578
2015-12-02,22.139999389648438
2015-12-03,21.559999465942383
2015-12-04,21.049999237060547
2015-12-07,20.190000534057617
2015-12-08,21.540000915527344
2015-12-09,21.760000228881836
2015-12-10,22.360000610351562
2015-12-11,21.049999237060547
2015-12-14,20.549999237060547
2015-12-15,21.219999313354492
2015-12-16,21.770000457763672
2015-12-17,21.149999618530273
2015-12-18,21.549999237060547
2015-12-21,21.260000228881836
2015-12-22,21.239999771118164
2015-12-23,21.799999237060547
2015-12-24,21.579999923706055
2015-12-28,21.31999969482422
2015-12-29,21.040000915527344
2015-12-30,20.969999313354492
2015-12-31,20.739999771118164
2016-01-04,21.8700008392334
2016-01-05,21.639999389648438
2016-01-06,20.530000686645508
2016-01-07,19.010000228881836
2016-01-08,18.31999969482422
2016-01-11,17.3799991607666
2016-01-12,16.850000381469727
2016-01-13,16.639999389648438
2016-01-14,16.700000762939453
2016-01-15,16.34000015258789
2016-01-19,15.229999542236328
2016-01-20,14.869999885559082
2016-01-21,14.789999961853027
2016-01-22,16.030000686645508
2016-01-25,14.789999961853027
2016-01-26,14.739999771118164
2016-01-27,14.170000076293945
2016-01-28,13.770000457763672
2016-01-29,14.09000015258789
2016-02-01,14.40999984741211
2016-02-02,13.930000305175781
2016-02-03,14.180000305175781
2016-02-04,14.710000038146973
2016-02-05,13.210000038146973
2016-02-08,11.960000038146973
2016-02-09,12.020000457763672
2016-02-10,12.470000267028809
2016-02-11,12.40999984741211
2016-02-12,12.0
2016-02-16,13.210000038146973
2016-02-17,13.800000190734863
2016-02-18,13.470000267028809
2016-02-19,13.890000343322754
2016-02-22,15.199999809265137
2016-02-23,15.109999656677246
2016-02-24,15.40999984741211
2016-02-25,15.779999732971191
2016-02-26,16.459999084472656
2016-02-29,16.940000534057617
2016-03-01,17.670000076293945
2016-03-02,17.75
2016-03-03,18.200000762939453
2016-03-04,18.25
2016-03-07,18.690000534057617
2016-03-08,17.84000015258789
2016-03-09,18.030000686645508
2016-03-10,17.469999313354492
2016-03-11,18.270000457763672
2016-03-14,17.989999771118164
2016-03-15,17.200000762939453
2016-03-16,17.579999923706055
2016-03-17,17.959999084472656
2016-03-18,18.360000610351562
2016-03-21,18.760000228881836
2016-03-22,18.559999465942383
2016-03-23,17.809999465942383
2016-03-24,17.799999237060547
2016-03-28,17.520000457763672
2016-03-29,17.90999984741211
2016-03-30,17.90999984741211
2016-03-31,17.989999771118164
2016-04-01,17.690000534057617
2016-04-04,17.729999542236328
2016-04-05,17.459999084472656
2016-04-06,18.209999084472656
2016-04-07,17.8799991607666
2016-04-08,17.459999084472656
2016-04-11,17.389999389648438
2016-04-12,17.170000076293945
2016-04-13,18.34000015258789
2016-04-14,18.329999923706055
2016-04-15,17.940000534057617
2016-04-18,17.600000381469727
2016-04-19,17.290000915527344
2016-04-20,16.809999465942383
2016-04-21,16.850000381469727
2016-04-22,17.94499969482422
2016-04-25,18.059999465942383
2016-04-26,18.030000686645508
2016-04-27,18.270000457763672
2016-04-28,17.739999771118164
2016-04-29,17.350000381469727
2016-05-02,17.239999771118164
2016-05-03,16.68000030517578
2016-05-04,16.190000534057617
2016-05-05,15.979999542236328
2016-05-06,12.944999694824219
2016-05-09,12.829999923706055
2016-05-10,13.390000343322754
2016-05-11,13.25
2016-05-12,12.65999984741211
2016-05-13,12.779999732971191
2016-05-16,13.119999885559082
2016-05-17,13.390000343322754
2016-05-18,13.510000228881836
2016-05-19,13.40999984741211
2016-05-20,13.789999961853027
2016-05-23,14.25
2016-05-24,15.390000343322754
2016-05-25,15.539999961853027
2016-05-26,15.760000228881836
2016-05-27,15.859999656677246
2016-05-31,15.920000076293945
2016-06-01,16.200000762939453
2016-06-02,16.889999389648438
2016-06-03,16.889999389648438
2016-06-06,17.100000381469727
2016-06-07,17.1200008392334
2016-06-08,16.809999465942383
2016-06-09,16.579999923706055
2016-06-10,15.8100004196167
2016-06-13,15.640000343322754
2016-06-14,15.430000305175781
2016-06-15,16.049999237060547
2016-06-16,16.739999771118164
2016-06-17,16.850000381469727
2016-06-20,16.979999542236328
2016-06-21,16.780000686645508
2016-06-22,16.290000915527344
2016-06-23,16.8799991607666
2016-06-24,15.5600004196167
2016-06-27,14.649999618530273
2016-06-28,15.140000343322754
2016-06-29,15.880000114440918
2016-06-30,16.469999313354492
2016-07-01,16.399999618530273
2016-07-05,15.9399995803833
2016-07-06,16.010000228881836
2016-07-07,16.0
2016-07-08,16.420000076293945
2016-07-11,16.309999465942383
2016-07-12,16.709999084472656
2016-07-13,16.829999923706055
2016-07-14,16.549999237060547
2016-07-15,16.260000228881836
2016-07-18,16.459999084472656
2016-07-19,16.389999389648438
2016-07-20,16.3700008392334
2016-07-21,16.06999969482422
2016-07-22,16.280000686645508
2016-07-25,16.530000686645508
2016-07-26,16.6200008392334
2016-07-27,16.489999771118164
2016-07-28,18.09000015258789
2016-07-29,17.420000076293945
2016-08-01,16.959999084472656
2016-08-02,17.600000381469727
2016-08-03,17.270000457763672
2016-08-04,16.75
2016-08-05,14.729999542236328
2016-08-08,14.420000076293945
2016-08-09,14.34000015258789
2016-08-10,13.90999984741211
2016-08-11,14.460000038146973
2016-08-12,14.359999656677246
2016-08-15,14.529999732971191
2016-08-16,14.640000343322754
2016-08-17,14.40999984741211
2016-08-18,14.850000381469727
2016-08-19,15.4399995803833
2016-08-22,15.239999771118164
2016-08-23,15.420000076293945
2016-08-24,14.9399995803833
2016-08-25,14.920000076293945
2016-08-26,14.5600004196167
2016-08-29,14.579999923706055
2016-08-30,14.369999885559082
2016-08-31,14.359999656677246
2016-09-01,15.1899995803833
2016-09-02,15.229999542236328
2016-09-06,15.649999618530273
2016-09-07,15.630000114440918
2016-09-08,15.229999542236328
2016-09-09,14.609999656677246
2016-09-12,14.640000343322754
2016-09-13,14.40999984741211
2016-09-14,14.020000457763672
2016-09-15,14.079999923706055
2016-09-16,14.020000457763672
2016-09-19,13.579999923706055
2016-09-20,13.550000190734863
2016-09-21,13.8100004196167
2016-09-22,14.489999771118164
2016-09-23,14.369999885559082
2016-09-26,14.479999542236328
2016-09-27,14.779999732971191
2016-09-28,14.859999656677246
2016-09-29,14.489999771118164
2016-09-30,14.729999542236328
2016-10-03,14.680000305175781
2016-10-04,14.489999771118164
2016-10-05,14.6899995803833
2016-10-06,13.829999923706055
2016-10-07,13.6899995803833
2016-10-10,13.760000228881836
2016-10-11,13.300000190734863
2016-10-12,13.109999656677246
2016-10-13,12.869999885559082
2016-10-14,12.75
2016-10-17,12.380000114440918
2016-10-18,12.529999732971191
2016-10-19,12.369999885559082
2016-10-20,12.279999732971191
2016-10-21,12.640000343322754
2016-10-24,12.329999923706055
2016-10-25,12.069999694824219
2016-10-26,11.899999618530273
2016-10-27,11.600000381469727
2016-10-28,11.529999732971191
2016-10-31,11.619999885559082
2016-11-01,11.90999984741211
2016-11-02,11.319999694824219
2016-11-03,11.010000228881836
2016-11-04,12.34000015258789
2016-11-07,13.619999885559082
2016-11-08,13.5600004196167
2016-11-09,13.550000190734863
2016-11-10,14.1899995803833
2016-11-11,14.399999618530273
2016-11-14,14.079999923706055
2016-11-15,14.119999885559082
2016-11-16,13.619999885559082
2016-11-17,13.779999732971191
2016-11-18,13.630000114440918
2016-11-21,13.869999885559082
2016-11-22,13.109999656677246
2016-11-23,13.350000381469727
2016-11-25,13.25
2016-11-28,12.920000076293945
2016-11-29,12.819999694824219
2016-11-30,12.84000015258789
2016-12-01,12.380000114440918
2016-12-02,12.5600004196167
2016-12-05,13.0
2016-12-06,13.199999809265137
2016-12-07,13.609999656677246
2016-12-08,13.84000015258789
2016-12-09,13.6899995803833
2016-12-12,13.319999694824219
2016-12-13,13.319999694824219
2016-12-14,13.069999694824219
2016-12-15,13.180000305175781
2016-12-16,13.210000038146973
2016-12-19,13.289999961853027
2016-12-20,12.979999542236328
2016-12-21,12.539999961853027
2016-12-22,12.149999618530273
2016-12-23,12.210000038146973
2016-12-27,12.385000228881836
2016-12-28,11.949999809265137
2016-12-29,11.819999694824219
2016-12-30,11.899999618530273
2017-01-03,12.300000190734863
2017-01-04,12.670000076293945
2017-01-05,12.59000015258789
2017-01-06,12.539999961853027
2017-01-09,12.6899995803833
2017-01-10,12.899999618530273
2017-01-11,12.970000267028809
2017-01-12,12.9399995803833
2017-01-13,13.4399995803833
2017-01-17,13.15999984741211
2017-01-18,13.0600004196167
2017-01-19,13.119999885559082
2017-01-20,13.039999961853027
2017-01-23,12.949999809265137
2017-01-24,12.770000457763672
2017-01-25,13.020000457763672
2017-01-26,12.819999694824219
2017-01-27,12.600000381469727
2017-01-30,12.960000038146973
2017-01-31,13.550000190734863
2017-02-01,13.149999618530273
2017-02-02,12.970000267028809
2017-02-03,10.930000305175781
2017-02-06,10.850000381469727
2017-02-07,11.109999656677246
2017-02-08,11.010000228881836
