,ARCT
2017-02-14,8.399999618530273
2017-02-15,9.100000381469727
2017-02-16,8.609999656677246
2017-02-17,8.75
2017-02-21,8.470000267028809
2017-02-22,8.539999961853027
2017-02-23,8.539999961853027
2017-02-24,8.680000305175781
2017-02-27,9.65999984741211
2017-02-28,9.170000076293945
2017-03-01,9.100000381469727
2017-03-02,9.380000114440918
2017-03-03,9.239999771118164
2017-03-06,8.890000343322754
2017-03-07,9.029999732971191
2017-03-08,8.609999656677246
2017-03-09,8.399999618530273
2017-03-10,8.329999923706055
2017-03-13,8.399999618530273
2017-03-14,8.399999618530273
2017-03-15,8.399999618530273
2017-03-16,8.539999961853027
2017-03-17,7.980000019073486
2017-03-20,7.980000019073486
2017-03-21,7.769999980926514
2017-03-22,7.699999809265137
2017-03-23,7.980000019073486
2017-03-24,7.980000019073486
2017-03-27,7.980000019073486
2017-03-28,7.980000019073486
2017-03-29,7.980000019073486
2017-03-30,7.980000019073486
2017-03-31,7.980000019073486
2017-04-03,7.769999980926514
2017-04-04,7.630000114440918
2017-04-05,7.349999904632568
2017-04-06,8.539999961853027
2017-04-07,7.840000152587891
2017-04-10,7.980000019073486
2017-04-11,7.769999980926514
2017-04-12,7.769999980926514
2017-04-13,7.559999942779541
2017-04-17,7.559999942779541
2017-04-18,7.980000019073486
2017-04-19,8.470000267028809
2017-04-20,7.980000019073486
2017-04-21,7.699999809265137
2017-04-24,8.260000228881836
2017-04-25,7.980000019073486
2017-04-26,8.539999961853027
2017-04-27,8.329999923706055
2017-04-28,8.050000190734863
2017-05-01,8.329999923706055
2017-05-02,8.329999923706055
2017-05-03,8.1899995803833
2017-05-04,8.329999923706055
2017-05-05,8.329999923706055
2017-05-08,8.1899995803833
2017-05-09,8.470000267028809
2017-05-10,8.260000228881836
2017-05-11,8.1899995803833
2017-05-12,8.1899995803833
2017-05-15,8.399999618530273
2017-05-16,8.260000228881836
2017-05-17,8.119999885559082
2017-05-18,8.119999885559082
2017-05-19,8.050000190734863
2017-05-22,8.260000228881836
2017-05-23,8.050000190734863
2017-05-24,7.909999847412109
2017-05-25,7.840000152587891
2017-05-26,7.909999847412109
2017-05-30,7.840000152587891
2017-05-31,7.769999980926514
2017-06-01,8.329999923706055
2017-06-02,8.260000228881836
2017-06-05,7.980000019073486
2017-06-06,7.909999847412109
2017-06-07,7.909999847412109
2017-06-08,7.909999847412109
2017-06-09,8.470000267028809
2017-06-12,8.260000228881836
2017-06-13,8.260000228881836
2017-06-14,8.329999923706055
2017-06-15,8.1899995803833
2017-06-16,7.840000152587891
2017-06-19,8.050000190734863
2017-06-20,7.909999847412109
2017-06-21,7.840000152587891
2017-06-22,7.840000152587891
2017-06-23,7.840000152587891
2017-06-26,8.050000190734863
2017-06-27,7.840000152587891
2017-06-28,7.980000019073486
2017-06-29,7.909999847412109
2017-06-30,7.840000152587891
2017-07-03,7.909999847412109
2017-07-05,7.909999847412109
2017-07-06,7.769999980926514
2017-07-07,7.769999980926514
2017-07-10,7.909999847412109
2017-07-11,7.909999847412109
2017-07-12,7.840000152587891
2017-07-13,7.980000019073486
2017-07-14,7.909999847412109
2017-07-17,7.909999847412109
2017-07-18,7.909999847412109
2017-07-19,7.840000152587891
2017-07-20,7.980000019073486
2017-07-21,7.909999847412109
2017-07-24,7.840000152587891
2017-07-25,7.840000152587891
2017-07-26,7.909999847412109
2017-07-27,7.769999980926514
2017-07-28,7.840000152587891
2017-07-31,7.769999980926514
2017-08-01,7.699999809265137
2017-08-02,7.699999809265137
2017-08-03,7.630000114440918
2017-08-04,7.559999942779541
2017-08-07,7.559999942779541
2017-08-08,7.139999866485596
2017-08-09,7.139999866485596
2017-08-10,7.210000038146973
2017-08-11,7.28000020980835
2017-08-14,7.349999904632568
2017-08-15,7.139999866485596
2017-08-16,7.070000171661377
2017-08-17,7.139999866485596
2017-08-18,7.139999866485596
2017-08-21,7.0
2017-08-22,7.070000171661377
2017-08-23,7.070000171661377
2017-08-24,7.139999866485596
2017-08-25,7.139999866485596
2017-08-28,7.210000038146973
2017-08-29,7.070000171661377
2017-08-30,7.070000171661377
2017-08-31,7.210000038146973
2017-09-01,7.210000038146973
2017-09-05,7.210000038146973
2017-09-06,7.070000171661377
2017-09-07,7.139999866485596
2017-09-08,7.489999771118164
2017-09-11,7.769999980926514
2017-09-12,7.769999980926514
2017-09-13,7.840000152587891
2017-09-14,7.699999809265137
2017-09-15,7.840000152587891
2017-09-18,7.489999771118164
2017-09-19,7.420000076293945
2017-09-20,7.559999942779541
2017-09-21,7.699999809265137
2017-09-22,7.840000152587891
2017-09-25,7.840000152587891
2017-09-26,7.769999980926514
2017-09-27,7.769999980926514
2017-09-28,7.070000171661377
2017-09-29,7.070000171661377
2017-10-02,7.349999904632568
2017-10-03,7.070000171661377
2017-10-04,6.929999828338623
2017-10-05,7.070000171661377
2017-10-06,7.349999904632568
2017-10-09,7.630000114440918
2017-10-10,7.630000114440918
2017-10-11,7.699999809265137
2017-10-12,8.1899995803833
2017-10-13,8.470000267028809
2017-10-16,8.050000190734863
2017-10-17,8.609999656677246
2017-10-18,8.890000343322754
2017-10-19,10.569999694824219
2017-10-20,11.130000114440918
2017-10-23,10.220000267028809
2017-10-24,10.569999694824219
2017-10-25,10.079999923706055
2017-10-26,10.430000305175781
2017-10-27,10.5
2017-10-30,10.640000343322754
2017-10-31,10.989999771118164
2017-11-01,10.430000305175781
2017-11-02,10.010000228881836
2017-11-03,10.289999961853027
2017-11-06,10.079999923706055
2017-11-07,10.079999923706055
2017-11-08,9.449999809265137
2017-11-09,9.380000114440918
2017-11-10,9.729999542236328
2017-11-13,10.079999923706055
2017-11-14,9.800000190734863
2017-11-15,10.220000267028809
2017-11-16,10.220000267028809
2017-11-17,10.010000228881836
2017-11-20,8.800000190734863
2017-11-21,8.869999885559082
2017-11-22,9.100000381469727
2017-11-24,9.010000228881836
2017-11-27,8.640000343322754
2017-11-28,8.710000038146973
2017-11-29,9.109999656677246
2017-11-30,8.819999694824219
2017-12-01,9.170000076293945
2017-12-04,9.010000228881836
2017-12-05,8.850000381469727
2017-12-06,8.550000190734863
2017-12-07,8.5600004196167
2017-12-08,8.75
2017-12-11,8.5600004196167
2017-12-12,8.479999542236328
2017-12-13,8.899999618530273
2017-12-14,8.510000228881836
2017-12-15,8.1899995803833
2017-12-18,8.329999923706055
2017-12-19,8.229999542236328
2017-12-20,8.479999542236328
2017-12-21,8.420000076293945
2017-12-22,8.319999694824219
2017-12-26,8.050000190734863
2017-12-27,8.229999542236328
2017-12-28,8.130000114440918
2017-12-29,7.949999809265137
2018-01-02,7.989999771118164
2018-01-03,7.809999942779541
2018-01-04,9.479999542236328
2018-01-05,9.470000267028809
2018-01-08,9.600000381469727
2018-01-09,9.279999732971191
2018-01-10,9.510000228881836
2018-01-11,9.0600004196167
2018-01-12,9.069999694824219
2018-01-16,9.119999885559082
2018-01-17,9.5600004196167
2018-01-18,9.300000190734863
2018-01-19,9.149999618530273
2018-01-22,9.369999885559082
2018-01-23,9.359999656677246
2018-01-24,9.09000015258789
2018-01-25,8.739999771118164
2018-01-26,8.859999656677246
2018-01-29,8.859999656677246
2018-01-30,8.0
2018-01-31,7.760000228881836
2018-02-01,7.309999942779541
2018-02-02,5.929999828338623
2018-02-05,6.829999923706055
2018-02-06,6.869999885559082
2018-02-07,6.400000095367432
2018-02-08,5.929999828338623
2018-02-09,5.369999885559082
2018-02-12,5.650000095367432
2018-02-13,5.300000190734863
2018-02-14,5.53000020980835
2018-02-15,5.519999980926514
2018-02-16,5.769999980926514
2018-02-20,5.590000152587891
2018-02-21,5.579999923706055
2018-02-22,5.539999961853027
2018-02-23,5.679999828338623
2018-02-26,5.699999809265137
2018-02-27,5.619999885559082
2018-02-28,5.599999904632568
2018-03-01,5.53000020980835
2018-03-02,5.590000152587891
2018-03-05,5.760000228881836
2018-03-06,5.659999847412109
2018-03-07,5.639999866485596
2018-03-08,5.849999904632568
2018-03-09,5.679999828338623
2018-03-12,5.909999847412109
2018-03-13,5.940000057220459
2018-03-14,5.980000019073486
2018-03-15,6.010000228881836
2018-03-16,5.989999771118164
2018-03-19,5.760000228881836
2018-03-20,5.690000057220459
2018-03-21,5.96999979019165
2018-03-22,5.670000076293945
2018-03-23,5.760000228881836
2018-03-26,5.710000038146973
2018-03-27,5.510000228881836
2018-03-28,5.610000133514404
2018-03-29,5.5
2018-04-02,5.159999847412109
2018-04-03,5.340000152587891
2018-04-04,5.179999828338623
2018-04-05,5.230000019073486
2018-04-06,5.130000114440918
2018-04-09,5.409999847412109
2018-04-10,5.239999771118164
2018-04-11,5.289999961853027
2018-04-12,5.380000114440918
2018-04-13,5.400000095367432
2018-04-16,5.289999961853027
2018-04-17,5.420000076293945
2018-04-18,5.699999809265137
2018-04-19,5.650000095367432
2018-04-20,5.170000076293945
2018-04-23,5.110000133514404
2018-04-24,5.199999809265137
2018-04-25,5.099999904632568
2018-04-26,4.909999847412109
2018-04-27,5.059999942779541
2018-04-30,5.130000114440918
2018-05-01,5.0
2018-05-02,5.590000152587891
2018-05-03,5.860000133514404
2018-05-04,5.71999979019165
2018-05-07,5.46999979019165
2018-05-08,5.480000019073486
2018-05-09,5.75
2018-05-10,5.550000190734863
2018-05-11,5.690000057220459
2018-05-14,5.599999904632568
2018-05-15,5.690000057220459
2018-05-16,5.929999828338623
2018-05-17,6.170000076293945
2018-05-18,6.090000152587891
2018-05-21,6.03000020980835
2018-05-22,7.0
2018-05-23,6.690000057220459
2018-05-24,6.199999809265137
2018-05-25,6.099999904632568
2018-05-29,6.340000152587891
2018-05-30,6.340000152587891
2018-05-31,5.920000076293945
2018-06-01,5.630000114440918
2018-06-04,6.28000020980835
2018-06-05,6.789999961853027
2018-06-06,7.019999980926514
2018-06-07,7.25
2018-06-08,7.510000228881836
2018-06-11,8.489999771118164
2018-06-12,8.149999618530273
2018-06-13,8.430000305175781
2018-06-14,8.600000381469727
2018-06-15,9.25
2018-06-18,9.0600004196167
2018-06-19,8.819999694824219
2018-06-20,9.15999984741211
2018-06-21,8.979999542236328
2018-06-22,9.399999618530273
2018-06-25,9.119999885559082
2018-06-26,9.369999885559082
2018-06-27,9.149999618530273
2018-06-28,8.800000190734863
2018-06-29,8.479999542236328
2018-07-02,8.65999984741211
2018-07-03,9.0
2018-07-05,9.039999961853027
2018-07-06,9.010000228881836
2018-07-09,8.84000015258789
2018-07-10,8.390000343322754
2018-07-11,8.34000015258789
2018-07-12,8.399999618530273
2018-07-13,8.760000228881836
2018-07-16,8.3100004196167
2018-07-17,8.489999771118164
2018-07-18,8.359999656677246
2018-07-19,8.489999771118164
2018-07-20,8.34000015258789
2018-07-23,8.300000190734863
2018-07-24,8.15999984741211
2018-07-25,8.319999694824219
2018-07-26,8.0
2018-07-27,7.909999847412109
2018-07-30,8.039999961853027
2018-07-31,7.980000019073486
2018-08-01,7.829999923706055
2018-08-02,7.449999809265137
2018-08-03,7.449999809265137
2018-08-06,7.449999809265137
2018-08-07,7.519999980926514
2018-08-08,7.539999961853027
2018-08-09,7.900000095367432
2018-08-10,7.900000095367432
2018-08-13,8.010000228881836
2018-08-14,8.0
2018-08-15,8.0
2018-08-16,7.929999828338623
2018-08-17,8.149999618530273
2018-08-20,7.949999809265137
2018-08-21,7.980000019073486
2018-08-22,7.989999771118164
2018-08-23,8.0
2018-08-24,8.0
2018-08-27,8.079999923706055
2018-08-28,7.769999980926514
2018-08-29,8.039999961853027
2018-08-30,8.050000190734863
2018-08-31,8.100000381469727
2018-09-04,8.0
2018-09-05,8.0
2018-09-06,7.920000076293945
2018-09-07,8.100000381469727
2018-09-10,7.960000038146973
2018-09-11,8.170000076293945
2018-09-12,8.109999656677246
2018-09-13,8.4399995803833
2018-09-14,9.130000114440918
2018-09-17,9.25
2018-09-18,9.170000076293945
2018-09-19,9.390000343322754
2018-09-20,9.75
2018-09-21,9.800000190734863
2018-09-24,9.680000305175781
2018-09-25,9.399999618530273
2018-09-26,8.710000038146973
2018-09-27,8.510000228881836
2018-09-28,8.84000015258789
2018-10-01,8.75
2018-10-02,8.470000267028809
2018-10-03,8.3100004196167
2018-10-04,7.5
2018-10-05,7.900000095367432
2018-10-08,7.420000076293945
2018-10-09,7.380000114440918
2018-10-10,7.289999961853027
2018-10-11,6.71999979019165
2018-10-12,7.0
2018-10-15,6.96999979019165
2018-10-16,6.869999885559082
2018-10-17,6.949999809265137
2018-10-18,6.900000095367432
2018-10-19,6.690000057220459
2018-10-22,5.510000228881836
2018-10-23,5.199999809265137
2018-10-24,4.920000076293945
2018-10-25,4.96999979019165
2018-10-26,4.800000190734863
2018-10-29,5.159999847412109
2018-10-30,5.239999771118164
2018-10-31,5.409999847412109
2018-11-01,6.139999866485596
2018-11-02,7.0
2018-11-05,7.199999809265137
2018-11-06,7.130000114440918
2018-11-07,6.920000076293945
2018-11-08,7.159999847412109
2018-11-09,7.010000228881836
2018-11-12,6.880000114440918
2018-11-13,6.869999885559082
2018-11-14,6.159999847412109
2018-11-15,6.78000020980835
2018-11-16,6.809999942779541
2018-11-19,6.53000020980835
2018-11-20,6.079999923706055
2018-11-21,6.150000095367432
2018-11-23,6.269999980926514
2018-11-26,6.400000095367432
2018-11-27,5.989999771118164
2018-11-28,6.110000133514404
2018-11-29,6.349999904632568
2018-11-30,6.25
2018-12-03,6.119999885559082
2018-12-04,5.849999904632568
2018-12-06,5.53000020980835
2018-12-07,5.489999771118164
2018-12-10,5.079999923706055
2018-12-11,5.099999904632568
2018-12-12,5.429999828338623
2018-12-13,5.449999809265137
2018-12-14,5.550000190734863
2018-12-17,5.480000019073486
2018-12-18,5.449999809265137
2018-12-19,5.130000114440918
2018-12-20,4.840000152587891
2018-12-21,4.46999979019165
2018-12-24,4.559999942779541
2018-12-26,4.420000076293945
2018-12-27,4.300000190734863
2018-12-28,4.110000133514404
2018-12-31,4.53000020980835
2019-01-02,4.690000057220459
2019-01-03,4.849999904632568
2019-01-04,5.130000114440918
2019-01-07,5.28000020980835
2019-01-08,5.409999847412109
2019-01-09,5.409999847412109
2019-01-10,5.309999942779541
2019-01-11,5.0
2019-01-14,5.0
2019-01-15,5.099999904632568
2019-01-16,5.099999904632568
2019-01-17,5.150000095367432
2019-01-18,5.019999980926514
2019-01-22,4.940000057220459
2019-01-23,4.980000019073486
2019-01-24,4.920000076293945
2019-01-25,5.059999942779541
2019-01-28,5.0
2019-01-29,5.179999828338623
2019-01-30,5.0
2019-01-31,5.0
2019-02-01,5.0
2019-02-04,4.949999809265137
2019-02-05,4.989999771118164
2019-02-06,4.940000057220459
2019-02-07,4.989999771118164
2019-02-08,5.260000228881836
2019-02-11,5.0
2019-02-12,5.0
2019-02-13,4.989999771118164
2019-02-14,4.949999809265137
2019-02-15,4.949999809265137
2019-02-19,4.840000152587891
2019-02-20,4.96999979019165
2019-02-21,5.050000190734863
2019-02-22,4.869999885559082
2019-02-25,4.900000095367432
2019-02-26,4.989999771118164
2019-02-27,4.960000038146973
2019-02-28,5.039999961853027
2019-03-01,5.550000190734863
2019-03-04,5.090000152587891
2019-03-05,5.070000171661377
2019-03-06,4.730000019073486
2019-03-07,4.630000114440918
2019-03-08,4.659999847412109
2019-03-11,4.420000076293945
2019-03-12,4.699999809265137
2019-03-13,5.03000020980835
2019-03-14,4.96999979019165
2019-03-15,5.0
2019-03-18,5.300000190734863
2019-03-19,5.369999885559082
2019-03-20,5.449999809265137
2019-03-21,5.489999771118164
2019-03-22,5.159999847412109
2019-03-25,5.150000095367432
2019-03-26,5.429999828338623
2019-03-27,6.380000114440918
2019-03-28,6.489999771118164
2019-03-29,6.829999923706055
2019-04-01,7.440000057220459
2019-04-02,7.650000095367432
2019-04-03,8.34000015258789
2019-04-04,7.909999847412109
2019-04-05,7.900000095367432
2019-04-08,8.09000015258789
2019-04-09,8.119999885559082
2019-04-10,7.920000076293945
2019-04-11,7.760000228881836
2019-04-12,7.820000171661377
2019-04-15,7.650000095367432
2019-04-16,7.800000190734863
2019-04-17,7.440000057220459
2019-04-18,7.5
2019-04-22,7.510000228881836
2019-04-23,7.25
2019-04-24,7.480000019073486
2019-04-25,7.789999961853027
2019-04-26,8.039999961853027
2019-04-29,7.880000114440918
2019-04-30,7.590000152587891
2019-05-01,7.320000171661377
2019-05-02,7.300000190734863
2019-05-03,7.230000019073486
2019-05-06,6.909999847412109
2019-05-07,7.079999923706055
2019-05-08,6.949999809265137
2019-05-09,6.75
2019-05-10,6.679999828338623
2019-05-13,5.800000190734863
2019-05-14,5.96999979019165
2019-05-15,5.860000133514404
2019-05-16,6.170000076293945
2019-05-17,6.230000019073486
2019-05-20,6.150000095367432
2019-05-21,6.409999847412109
2019-05-22,6.400000095367432
2019-05-23,6.230000019073486
2019-05-24,6.449999809265137
2019-05-28,7.119999885559082
2019-05-29,6.880000114440918
2019-05-30,6.570000171661377
2019-05-31,6.980000019073486
2019-06-03,7.190000057220459
2019-06-04,7.070000171661377
2019-06-05,6.820000171661377
2019-06-06,6.71999979019165
2019-06-07,6.619999885559082
2019-06-10,6.769999980926514
2019-06-11,6.559999942779541
2019-06-12,6.289999961853027
2019-06-13,6.940000057220459
2019-06-14,6.349999904632568
2019-06-17,6.070000171661377
2019-06-18,5.78000020980835
2019-06-19,7.900000095367432
2019-06-20,8.760000228881836
2019-06-21,9.739999771118164
2019-06-24,9.789999961853027
2019-06-25,9.789999961853027
2019-06-26,9.729999542236328
2019-06-27,9.680000305175781
2019-06-28,9.4399995803833
2019-07-01,9.5
2019-07-02,9.40999984741211
2019-07-03,9.34000015258789
2019-07-05,9.539999961853027
2019-07-08,9.270000457763672
2019-07-09,8.930000305175781
2019-07-10,9.59000015258789
2019-07-11,8.989999771118164
2019-07-12,9.050000190734863
2019-07-15,8.9399995803833
2019-07-16,9.15999984741211
2019-07-17,9.100000381469727
2019-07-18,9.489999771118164
2019-07-19,10.770000457763672
2019-07-22,11.619999885559082
2019-07-23,11.489999771118164
2019-07-24,11.800000190734863
2019-07-25,11.350000381469727
2019-07-26,11.5600004196167
2019-07-29,12.470000267028809
2019-07-30,14.029999732971191
2019-07-31,13.609999656677246
2019-08-01,11.579999923706055
2019-08-02,11.279999732971191
2019-08-05,10.970000267028809
2019-08-06,10.539999961853027
2019-08-07,10.15999984741211
2019-08-08,10.09000015258789
2019-08-09,10.460000038146973
2019-08-12,9.960000038146973
2019-08-13,10.029999732971191
2019-08-14,9.100000381469727
2019-08-15,8.800000190734863
2019-08-16,10.5600004196167
2019-08-19,11.069999694824219
2019-08-20,10.569999694824219
2019-08-21,10.3100004196167
2019-08-22,10.899999618530273
2019-08-23,10.899999618530273
2019-08-26,10.859999656677246
2019-08-27,10.920000076293945
2019-08-28,11.170000076293945
2019-08-29,11.15999984741211
2019-08-30,11.229999542236328
2019-09-03,11.390000343322754
2019-09-04,11.119999885559082
2019-09-05,10.979999542236328
2019-09-06,10.630000114440918
2019-09-09,10.300000190734863
2019-09-10,10.979999542236328
2019-09-11,11.239999771118164
2019-09-12,10.619999885559082
2019-09-13,10.609999656677246
2019-09-16,10.819999694824219
2019-09-17,10.920000076293945
2019-09-18,11.65999984741211
2019-09-19,12.300000190734863
2019-09-20,13.220000267028809
2019-09-23,14.5
2019-09-24,13.479999542236328
2019-09-25,12.9399995803833
2019-09-26,11.670000076293945
2019-09-27,10.420000076293945
2019-09-30,10.270000457763672
2019-10-01,9.5
2019-10-02,9.460000038146973
2019-10-03,10.430000305175781
2019-10-04,10.539999961853027
2019-10-07,10.470000267028809
2019-10-08,10.430000305175781
2019-10-09,9.970000267028809
2019-10-10,10.479999542236328
2019-10-11,10.739999771118164
2019-10-14,10.59000015258789
2019-10-15,10.600000381469727
2019-10-16,10.8100004196167
2019-10-17,10.25
2019-10-18,9.75
2019-10-21,9.899999618530273
2019-10-22,9.630000114440918
2019-10-23,10.279999732971191
2019-10-24,10.210000038146973
2019-10-25,10.229999542236328
2019-10-28,10.880000114440918
2019-10-29,11.210000038146973
2019-10-30,11.369999885559082
2019-10-31,11.0600004196167
2019-11-01,11.09000015258789
2019-11-04,11.079999923706055
2019-11-05,10.890000343322754
2019-11-06,10.779999732971191
2019-11-07,10.050000190734863
2019-11-08,9.829999923706055
2019-11-11,9.739999771118164
2019-11-12,10.300000190734863
2019-11-13,10.020000457763672
2019-11-14,9.619999885559082
2019-11-15,8.930000305175781
2019-11-18,9.6899995803833
2019-11-19,9.59000015258789
2019-11-20,9.670000076293945
2019-11-21,9.609999656677246
2019-11-22,9.680000305175781
2019-11-25,9.949999809265137
2019-11-26,10.430000305175781
2019-11-27,10.670000076293945
2019-11-29,11.170000076293945
2019-12-02,10.289999961853027
2019-12-03,9.600000381469727
2019-12-04,10.119999885559082
2019-12-05,9.819999694824219
2019-12-06,10.739999771118164
2019-12-09,10.520000457763672
2019-12-10,10.829999923706055
2019-12-11,10.850000381469727
2019-12-12,10.739999771118164
2019-12-13,9.899999618530273
2019-12-16,10.600000381469727
2019-12-17,11.380000114440918
2019-12-18,11.529999732971191
2019-12-19,11.15999984741211
2019-12-20,11.210000038146973
2019-12-23,11.949999809265137
2019-12-24,11.970000267028809
2019-12-26,12.40999984741211
2019-12-27,11.460000038146973
2019-12-30,10.399999618530273
2019-12-31,10.869999885559082
2020-01-02,10.0
2020-01-03,9.9399995803833
2020-01-06,10.460000038146973
2020-01-07,10.4399995803833
2020-01-08,10.84000015258789
2020-01-09,10.710000038146973
2020-01-10,11.140000343322754
2020-01-13,12.119999885559082
2020-01-14,11.760000228881836
2020-01-15,12.140000343322754
2020-01-16,12.1899995803833
2020-01-17,11.869999885559082
2020-01-21,11.539999961853027
2020-01-22,12.420000076293945
2020-01-23,11.949999809265137
2020-01-24,11.670000076293945
2020-01-27,11.050000190734863
2020-01-28,10.819999694824219
2020-01-29,10.65999984741211
2020-01-30,10.350000381469727
2020-01-31,10.300000190734863
2020-02-03,10.279999732971191
2020-02-04,10.890000343322754
2020-02-05,11.180000305175781
2020-02-06,11.289999961853027
2020-02-07,12.029999732971191
2020-02-10,12.270000457763672
2020-02-11,13.800000190734863
2020-02-12,13.65999984741211
2020-02-13,13.869999885559082
2020-02-14,13.84000015258789
2020-02-18,14.119999885559082
2020-02-19,14.859999656677246
2020-02-20,14.75
2020-02-21,14.930000305175781
2020-02-24,13.720000267028809
2020-02-25,13.75
2020-02-26,13.989999771118164
2020-02-27,13.449999809265137
2020-02-28,13.850000381469727
2020-03-02,14.100000381469727
2020-03-03,14.5
2020-03-04,16.780000686645508
2020-03-05,18.260000228881836
2020-03-06,18.0
2020-03-09,14.520000457763672
2020-03-10,13.539999961853027
2020-03-11,13.09000015258789
2020-03-12,9.899999618530273
2020-03-13,9.3100004196167
2020-03-16,12.210000038146973
2020-03-17,13.989999771118164
2020-03-18,13.649999618530273
2020-03-19,12.819999694824219
2020-03-20,12.079999923706055
2020-03-23,12.869999885559082
2020-03-24,15.350000381469727
2020-03-25,15.760000228881836
2020-03-26,15.25
2020-03-27,15.819999694824219
2020-03-30,13.25
2020-03-31,13.59000015258789
2020-04-01,12.65999984741211
2020-04-02,12.65999984741211
2020-04-03,12.989999771118164
2020-04-06,13.199999809265137
2020-04-07,13.680000305175781
2020-04-08,13.760000228881836
2020-04-09,15.1899995803833
2020-04-13,16.510000228881836
2020-04-14,18.049999237060547
2020-04-15,18.0
2020-04-16,17.0
2020-04-17,17.670000076293945
2020-04-20,18.059999465942383
2020-04-21,18.639999389648438
2020-04-22,19.34000015258789
2020-04-23,20.510000228881836
2020-04-24,22.56999969482422
2020-04-27,30.530000686645508
2020-04-28,29.81999969482422
2020-04-29,32.91999816894531
2020-04-30,34.5
2020-05-01,40.86000061035156
2020-05-04,39.06999969482422
2020-05-05,38.470001220703125
2020-05-06,41.380001068115234
2020-05-07,37.56999969482422
2020-05-08,39.22999954223633
2020-05-11,48.45000076293945
2020-05-12,46.29999923706055
2020-05-13,42.0099983215332
2020-05-14,41.470001220703125
2020-05-15,45.2400016784668
2020-05-18,54.04999923706055
2020-05-19,55.560001373291016
2020-05-20,56.7400016784668
2020-05-21,54.099998474121094
2020-05-22,58.27000045776367
2020-05-26,54.29999923706055
2020-05-27,38.560001373291016
2020-05-28,36.7400016784668
2020-05-29,38.939998626708984
2020-06-01,39.810001373291016
2020-06-02,40.18000030517578
2020-06-03,36.11000061035156
2020-06-04,33.59000015258789
2020-06-05,32.65999984741211
2020-06-08,29.81999969482422
2020-06-09,29.700000762939453
2020-06-10,31.549999237060547
2020-06-11,32.810001373291016
2020-06-12,32.91999816894531
2020-06-15,38.40999984741211
2020-06-16,36.83000183105469
2020-06-17,38.720001220703125
2020-06-18,40.060001373291016
2020-06-19,41.22999954223633
2020-06-22,40.70000076293945
2020-06-23,44.29999923706055
2020-06-24,48.560001373291016
2020-06-25,49.90999984741211
2020-06-26,44.20000076293945
2020-06-29,46.97999954223633
2020-06-30,46.7400016784668
2020-07-01,48.25
2020-07-02,46.560001373291016
2020-07-06,47.56999969482422
2020-07-07,49.65999984741211
2020-07-08,51.15999984741211
2020-07-09,48.619998931884766
2020-07-10,46.88999938964844
2020-07-13,50.459999084472656
2020-07-14,57.16999816894531
2020-07-15,54.0
2020-07-16,53.31999969482422
2020-07-17,55.91999816894531
2020-07-20,58.220001220703125
2020-07-21,57.54999923706055
2020-07-22,61.47999954223633
2020-07-23,54.619998931884766
2020-07-24,53.70000076293945
2020-07-27,63.189998626708984
2020-07-28,55.599998474121094
2020-07-29,53.16999816894531
2020-07-30,54.79999923706055
2020-07-31,52.22999954223633
2020-08-03,53.97999954223633
2020-08-04,54.619998931884766
2020-08-05,56.130001068115234
2020-08-06,56.08000183105469
2020-08-07,57.5099983215332
2020-08-10,58.90999984741211
2020-08-11,49.25
2020-08-12,47.27000045776367
2020-08-13,47.86000061035156
2020-08-14,48.220001220703125
2020-08-17,53.84000015258789
2020-08-18,56.150001525878906
2020-08-19,58.02000045776367
2020-08-20,58.79999923706055
2020-08-21,62.650001525878906
2020-08-24,54.2400016784668
2020-08-25,53.90999984741211
2020-08-26,56.84000015258789
2020-08-27,54.88999938964844
2020-08-28,52.290000915527344
2020-08-31,48.2400016784668
2020-09-01,42.40999984741211
2020-09-02,40.650001525878906
2020-09-03,38.970001220703125
2020-09-04,38.2599983215332
2020-09-08,38.630001068115234
2020-09-09,39.5099983215332
2020-09-10,40.4900016784668
2020-09-11,38.599998474121094
2020-09-14,41.22999954223633
2020-09-15,42.060001373291016
2020-09-16,44.79999923706055
2020-09-17,45.529998779296875
2020-09-18,46.88999938964844
2020-09-21,40.70000076293945
2020-09-22,41.130001068115234
2020-09-23,38.95000076293945
2020-09-24,37.4900016784668
2020-09-25,40.09000015258789
2020-09-28,41.04999923706055
2020-09-29,42.72999954223633
2020-09-30,42.900001525878906
2020-10-01,42.72999954223633
2020-10-02,42.790000915527344
2020-10-05,49.970001220703125
2020-10-06,47.150001525878906
2020-10-07,50.91999816894531
2020-10-08,51.619998931884766
2020-10-09,51.119998931884766
2020-10-12,52.52000045776367
2020-10-13,53.54999923706055
2020-10-14,51.56999969482422
2020-10-15,54.720001220703125
2020-10-16,55.130001068115234
2020-10-19,53.689998626708984
2020-10-20,50.099998474121094
2020-10-21,47.099998474121094
2020-10-22,47.290000915527344
2020-10-23,49.369998931884766
2020-10-26,49.959999084472656
2020-10-27,52.58000183105469
2020-10-28,50.709999084472656
2020-10-29,54.97999954223633
2020-10-30,54.08000183105469
2020-11-02,55.27000045776367
2020-11-03,55.939998626708984
2020-11-04,59.209999084472656
2020-11-05,61.2599983215332
2020-11-06,63.36000061035156
2020-11-09,34.61000061035156
2020-11-10,39.380001068115234
2020-11-11,48.84000015258789
2020-11-12,48.119998931884766
2020-11-13,47.470001220703125
2020-11-16,50.709999084472656
