,BSCO
2015-02-25,21.049999237060547
2015-02-26,20.979999542236328
2015-02-27,21.040000915527344
2015-03-02,20.8700008392334
2015-03-03,20.7549991607666
2015-03-04,20.760000228881836
2015-03-05,20.799999237060547
2015-03-06,20.601999282836914
2015-03-09,20.6299991607666
2015-03-10,20.67799949645996
2015-03-11,20.739999771118164
2015-03-12,20.667999267578125
2015-03-13,20.63800048828125
2015-03-16,20.68000030517578
2015-03-17,20.6200008392334
2015-03-18,20.889999389648438
2015-03-19,20.700000762939453
2015-03-20,20.8799991607666
2015-03-23,20.889999389648438
2015-03-24,20.899999618530273
2015-03-25,20.889999389648438
2015-03-26,20.788000106811523
2015-03-27,20.84000015258789
2015-03-30,20.850000381469727
2015-03-31,20.8799991607666
2015-04-01,20.940000534057617
2015-04-02,20.920000076293945
2015-04-06,20.959999084472656
2015-04-07,20.961000442504883
2015-04-08,20.889999389648438
2015-04-09,20.889999389648438
2015-04-10,20.93000030517578
2015-04-13,20.93000030517578
2015-04-14,21.020000457763672
2015-04-15,20.979000091552734
2015-04-16,21.06999969482422
2015-04-17,21.0310001373291
2015-04-20,21.059999465942383
2015-04-21,21.030000686645508
2015-04-22,20.8700008392334
2015-04-23,20.9689998626709
2015-04-24,21.010000228881836
2015-04-27,20.969999313354492
2015-04-28,20.90999984741211
2015-04-29,20.799999237060547
2015-04-30,20.715999603271484
2015-05-01,20.639999389648438
2015-05-04,20.549999237060547
2015-05-05,20.5
2015-05-06,20.3700008392334
2015-05-07,20.479999542236328
2015-05-08,20.55500030517578
2015-05-11,20.341999053955078
2015-05-12,20.3700008392334
2015-05-13,20.332000732421875
2015-05-14,20.386999130249023
2015-05-15,20.4950008392334
2015-05-18,20.389999389648438
2015-05-19,20.260000228881836
2015-05-20,20.3700008392334
2015-05-21,20.450000762939453
2015-05-22,20.40999984741211
2015-05-26,20.444000244140625
2015-05-27,20.510000228881836
2015-05-28,20.450000762939453
2015-05-29,20.510000228881836
2015-06-01,20.350000381469727
2015-06-02,20.12700080871582
2015-06-03,20.05900001525879
2015-06-04,20.209999084472656
2015-06-05,19.979999542236328
2015-06-08,20.030000686645508
2015-06-09,20.0
2015-06-10,19.93000030517578
2015-06-11,20.0
2015-06-12,20.010000228881836
2015-06-15,20.06999969482422
2015-06-16,20.079999923706055
2015-06-17,20.079999923706055
2015-06-18,20.055999755859375
2015-06-19,20.18000030517578
2015-06-22,20.059999465942383
2015-06-23,19.959999084472656
2015-06-24,20.020000457763672
2015-06-25,19.95800018310547
2015-06-26,19.899999618530273
2015-06-29,20.030000686645508
2015-06-30,19.989999771118164
2015-07-01,19.871999740600586
2015-07-02,19.969999313354492
2015-07-06,19.964000701904297
2015-07-07,20.06999969482422
2015-07-08,20.174999237060547
2015-07-09,20.049999237060547
2015-07-10,19.8700008392334
2015-07-13,19.8700008392334
2015-07-14,19.868000030517578
2015-07-15,19.940000534057617
2015-07-16,19.959999084472656
2015-07-17,19.989999771118164
2015-07-20,19.899999618530273
2015-07-21,19.9689998626709
2015-07-22,19.940000534057617
2015-07-23,20.020000457763672
2015-07-24,20.027999877929688
2015-07-27,19.989999771118164
2015-07-28,20.020000457763672
2015-07-29,19.989999771118164
2015-07-30,19.959999084472656
2015-07-31,20.06999969482422
2015-08-03,20.059999465942383
2015-08-04,19.979999542236328
2015-08-05,19.945999145507812
2015-08-06,19.90999984741211
2015-08-07,19.979999542236328
2015-08-10,19.902999877929688
2015-08-11,20.016000747680664
2015-08-12,19.989999771118164
2015-08-13,19.90999984741211
2015-08-14,19.850000381469727
2015-08-17,19.961000442504883
2015-08-18,19.920000076293945
2015-08-19,20.0
2015-08-20,19.959999084472656
2015-08-21,20.059999465942383
2015-08-24,19.90999984741211
2015-08-25,19.93000030517578
2015-08-26,19.913999557495117
2015-08-27,19.93000030517578
2015-08-28,19.8799991607666
2015-08-31,19.950000762939453
2015-09-01,19.790000915527344
2015-09-02,19.81999969482422
2015-09-03,19.889999389648438
2015-09-04,19.8799991607666
2015-09-08,19.94700050354004
2015-09-09,19.93000030517578
2015-09-10,19.841999053955078
2015-09-11,19.90999984741211
2015-09-14,19.979999542236328
2015-09-15,19.81100082397461
2015-09-16,19.860000610351562
2015-09-17,19.97100067138672
2015-09-18,20.020000457763672
2015-09-21,20.010000228881836
2015-09-22,20.06599998474121
2015-09-23,20.079999923706055
2015-09-24,20.06999969482422
2015-09-25,20.010000228881836
2015-09-28,20.049999237060547
2015-09-29,20.040000915527344
2015-09-30,20.09000015258789
2015-10-01,19.969999313354492
2015-10-02,20.06999969482422
2015-10-05,20.079999923706055
2015-10-06,20.049999237060547
2015-10-07,20.11199951171875
2015-10-08,20.100000381469727
2015-10-09,20.100000381469727
2015-10-12,20.219999313354492
2015-10-13,20.200000762939453
2015-10-14,20.290000915527344
2015-10-15,20.260000228881836
2015-10-16,20.29599952697754
2015-10-19,20.260000228881836
2015-10-20,20.24799919128418
2015-10-21,20.31999969482422
2015-10-22,20.371000289916992
2015-10-23,20.299999237060547
2015-10-26,20.309999465942383
2015-10-27,20.364999771118164
2015-10-28,20.32200050354004
2015-10-29,20.209999084472656
2015-10-30,20.239999771118164
2015-11-02,20.15999984741211
2015-11-03,20.100000381469727
2015-11-04,20.1200008392334
2015-11-05,20.139999389648438
2015-11-06,20.0049991607666
2015-11-09,19.899999618530273
2015-11-10,19.979999542236328
2015-11-11,19.93000030517578
2015-11-12,20.020000457763672
2015-11-13,20.09000015258789
2015-11-16,20.059999465942383
2015-11-17,20.1200008392334
2015-11-18,20.110000610351562
2015-11-19,20.15999984741211
2015-11-20,20.09000015258789
2015-11-23,20.06999969482422
2015-11-24,20.149999618530273
2015-11-25,20.190000534057617
2015-11-27,20.209999084472656
2015-11-30,20.190000534057617
2015-12-01,20.290000915527344
2015-12-02,20.219999313354492
2015-12-03,20.059999465942383
2015-12-04,20.1200008392334
2015-12-07,20.1200008392334
2015-12-08,20.09000015258789
2015-12-09,20.073999404907227
2015-12-10,20.079999923706055
2015-12-11,20.059999465942383
2015-12-14,20.030000686645508
2015-12-15,19.969999313354492
2015-12-16,19.860000610351562
2015-12-17,19.920000076293945
2015-12-18,19.989999771118164
2015-12-21,20.0
2015-12-22,19.989999771118164
2015-12-23,19.979999542236328
2015-12-24,19.989999771118164
2015-12-28,19.979999542236328
2015-12-29,19.875
2015-12-30,19.809999465942383
2015-12-31,19.770000457763672
2016-01-04,19.850000381469727
2016-01-05,19.850000381469727
2016-01-06,19.9689998626709
2016-01-07,19.958999633789062
2016-01-08,19.989999771118164
2016-01-11,19.950000762939453
2016-01-12,20.020000457763672
2016-01-13,20.020000457763672
2016-01-14,20.0
2016-01-15,19.90999984741211
2016-01-19,19.90999984741211
2016-01-20,19.84000015258789
2016-01-21,19.780000686645508
2016-01-22,19.812000274658203
2016-01-25,19.75
2016-01-26,19.850000381469727
2016-01-27,19.816999435424805
2016-01-28,19.889999389648438
2016-01-29,19.979999542236328
2016-02-01,19.860000610351562
2016-02-02,19.90999984741211
2016-02-03,19.85099983215332
2016-02-04,19.940000534057617
2016-02-05,19.8700008392334
2016-02-08,19.95400047302246
2016-02-09,19.8700008392334
2016-02-10,19.84000015258789
2016-02-11,19.90999984741211
2016-02-12,19.780000686645508
2016-02-16,19.799999237060547
2016-02-17,19.79599952697754
2016-02-18,19.799999237060547
2016-02-19,19.815000534057617
2016-02-22,19.90999984741211
2016-02-23,19.889999389648438
2016-02-24,19.899999618530273
2016-02-25,20.049999237060547
2016-02-26,20.010000228881836
2016-02-29,20.040000915527344
2016-03-01,20.010000228881836
2016-03-02,19.889999389648438
2016-03-03,20.009000778198242
2016-03-04,19.979999542236328
2016-03-07,19.993999481201172
2016-03-08,20.079999923706055
2016-03-09,20.040000915527344
2016-03-10,20.059999465942383
2016-03-11,20.110000610351562
2016-03-14,20.1200008392334
2016-03-15,20.100000381469727
2016-03-16,20.309999465942383
2016-03-17,20.34000015258789
2016-03-18,20.329999923706055
2016-03-21,20.459999084472656
2016-03-22,20.329999923706055
2016-03-23,20.450000762939453
2016-03-24,20.459999084472656
2016-03-28,20.459999084472656
2016-03-29,20.549999237060547
2016-03-30,20.579999923706055
2016-03-31,20.6299991607666
2016-04-01,20.59000015258789
2016-04-04,20.559999465942383
2016-04-05,20.600000381469727
2016-04-06,20.582000732421875
2016-04-07,20.68000030517578
2016-04-08,20.690000534057617
2016-04-11,20.68000030517578
2016-04-12,20.639999389648438
2016-04-13,20.690000534057617
2016-04-14,20.613000869750977
2016-04-15,20.719999313354492
2016-04-18,20.738000869750977
2016-04-19,20.729999542236328
2016-04-20,20.709999084472656
2016-04-21,20.658000946044922
2016-04-22,20.690000534057617
2016-04-25,20.666000366210938
2016-04-26,20.639999389648438
2016-04-27,20.690000534057617
2016-04-28,20.799999237060547
2016-04-29,20.804000854492188
2016-05-02,20.729999542236328
2016-05-03,20.809999465942383
2016-05-04,20.795000076293945
2016-05-05,20.799999237060547
2016-05-06,20.81999969482422
2016-05-09,20.84000015258789
2016-05-10,20.8799991607666
2016-05-11,20.889999389648438
2016-05-12,20.829999923706055
2016-05-13,20.8700008392334
2016-05-16,20.850000381469727
2016-05-17,20.865999221801758
2016-05-18,20.700000762939453
2016-05-19,20.71500015258789
2016-05-20,20.75
2016-05-23,20.639999389648438
2016-05-24,20.729999542236328
2016-05-25,20.760000228881836
2016-05-26,20.809999465942383
2016-05-27,20.809999465942383
2016-05-31,20.799999237060547
2016-06-01,20.75
2016-06-02,20.809999465942383
2016-06-03,20.94499969482422
2016-06-06,20.93000030517578
2016-06-07,20.954999923706055
2016-06-08,21.010000228881836
2016-06-09,20.989999771118164
2016-06-10,21.040000915527344
2016-06-13,20.989999771118164
2016-06-14,21.0
2016-06-15,21.049999237060547
2016-06-16,21.03700065612793
2016-06-17,20.986000061035156
2016-06-20,20.959999084472656
2016-06-21,20.979999542236328
2016-06-22,20.969999313354492
2016-06-23,20.950000762939453
2016-06-24,21.06999969482422
2016-06-27,21.100000381469727
2016-06-28,21.190000534057617
2016-06-29,21.111000061035156
2016-06-30,21.229999542236328
2016-07-01,21.239999771118164
2016-07-05,21.270000457763672
2016-07-06,21.260000228881836
2016-07-07,21.309999465942383
2016-07-08,21.399999618530273
2016-07-11,21.31100082397461
2016-07-12,21.229999542236328
2016-07-13,21.219999313354492
2016-07-14,21.25
2016-07-15,21.200000762939453
2016-07-18,21.253000259399414
2016-07-19,21.290000915527344
2016-07-20,21.29599952697754
2016-07-21,21.309999465942383
2016-07-22,21.299999237060547
2016-07-25,21.299999237060547
2016-07-26,21.32900047302246
2016-07-27,21.3700008392334
2016-07-28,21.350000381469727
2016-07-29,21.440000534057617
2016-08-01,21.29800033569336
2016-08-02,21.218000411987305
2016-08-03,21.165000915527344
2016-08-04,21.299999237060547
2016-08-05,21.200000762939453
2016-08-08,21.229999542236328
2016-08-09,21.329999923706055
2016-08-10,21.399999618530273
2016-08-11,21.25
2016-08-12,21.299999237060547
2016-08-15,21.329999923706055
2016-08-16,21.34000015258789
2016-08-17,21.3700008392334
2016-08-18,21.399999618530273
2016-08-19,21.350000381469727
2016-08-22,21.399999618530273
2016-08-23,21.402999877929688
2016-08-24,21.440000534057617
2016-08-25,21.395000457763672
2016-08-26,21.31999969482422
2016-08-29,21.417999267578125
2016-08-30,21.389999389648438
2016-08-31,21.34000015258789
2016-09-01,21.25
2016-09-02,21.29800033569336
2016-09-06,21.420000076293945
2016-09-07,21.389999389648438
2016-09-08,21.290000915527344
2016-09-09,21.125
2016-09-12,21.15999984741211
2016-09-13,21.020000457763672
2016-09-14,21.14900016784668
2016-09-15,21.1200008392334
2016-09-16,21.139999389648438
2016-09-19,21.111000061035156
2016-09-20,21.15999984741211
2016-09-21,21.236000061035156
2016-09-22,21.309999465942383
2016-09-23,21.299999237060547
2016-09-26,21.34000015258789
2016-09-27,21.290000915527344
2016-09-28,21.351999282836914
2016-09-29,21.350000381469727
2016-09-30,21.350000381469727
2016-10-03,21.25
2016-10-04,21.21299934387207
2016-10-05,21.187000274658203
2016-10-06,21.149999618530273
2016-10-07,21.131999969482422
2016-10-10,21.17799949645996
2016-10-11,21.1299991607666
2016-10-12,21.139999389648438
2016-10-13,21.1560001373291
2016-10-14,21.15999984741211
2016-10-17,21.100000381469727
2016-10-18,21.139999389648438
2016-10-19,21.239999771118164
2016-10-20,21.219999313354492
2016-10-21,21.280000686645508
2016-10-24,21.219999313354492
2016-10-25,21.194000244140625
2016-10-26,21.166000366210938
2016-10-27,21.09600067138672
2016-10-28,21.086999893188477
2016-10-31,21.040000915527344
2016-11-01,21.000999450683594
2016-11-02,21.100000381469727
2016-11-03,21.040000915527344
2016-11-04,21.065000534057617
2016-11-07,20.989999771118164
2016-11-08,20.950000762939453
2016-11-09,20.760000228881836
2016-11-10,20.68000030517578
2016-11-11,20.559999465942383
2016-11-14,20.56999969482422
2016-11-15,20.621000289916992
2016-11-16,20.6200008392334
2016-11-17,20.479999542236328
2016-11-18,20.450000762939453
2016-11-21,20.45800018310547
2016-11-22,20.5
2016-11-23,20.399999618530273
2016-11-25,20.399999618530273
2016-11-28,20.479999542236328
2016-11-29,20.52899932861328
2016-11-30,20.409000396728516
2016-12-01,20.323999404907227
2016-12-02,20.389999389648438
2016-12-05,20.399999618530273
2016-12-06,20.336000442504883
2016-12-07,20.392000198364258
2016-12-08,20.450000762939453
2016-12-09,20.3799991607666
2016-12-12,20.3799991607666
2016-12-13,20.3799991607666
2016-12-14,20.229999542236328
2016-12-15,20.229000091552734
2016-12-16,20.149999618530273
2016-12-19,20.25
2016-12-20,20.2549991607666
2016-12-21,20.34000015258789
2016-12-22,20.3700008392334
2016-12-23,20.34000015258789
2016-12-27,20.299999237060547
2016-12-28,20.209999084472656
2016-12-29,20.31999969482422
2016-12-30,20.43000030517578
2017-01-03,20.40999984741211
2017-01-04,20.43000030517578
2017-01-05,20.530000686645508
2017-01-06,20.420000076293945
2017-01-09,20.530000686645508
2017-01-10,20.530000686645508
2017-01-11,20.549999237060547
2017-01-12,20.545000076293945
2017-01-13,20.5
2017-01-17,20.600000381469727
2017-01-18,20.459999084472656
2017-01-19,20.399999618530273
2017-01-20,20.38599967956543
2017-01-23,20.5049991607666
2017-01-24,20.43000030517578
2017-01-25,20.395000457763672
2017-01-26,20.399999618530273
2017-01-27,20.434999465942383
2017-01-30,20.43400001525879
2017-01-31,20.489999771118164
2017-02-01,20.389999389648438
2017-02-02,20.40999984741211
2017-02-03,20.40999984741211
2017-02-06,20.44700050354004
2017-02-07,20.510000228881836
2017-02-08,20.518999099731445
2017-02-09,20.5
2017-02-10,20.479999542236328
2017-02-13,20.469999313354492
2017-02-14,20.40999984741211
2017-02-15,20.399999618530273
2017-02-16,20.40999984741211
2017-02-17,20.43000030517578
2017-02-21,20.520000457763672
2017-02-22,20.540000915527344
2017-02-23,20.59000015258789
2017-02-24,20.684999465942383
2017-02-27,20.636999130249023
2017-02-28,20.639999389648438
2017-03-01,20.520000457763672
2017-03-02,20.459999084472656
2017-03-03,20.40999984741211
2017-03-06,20.479999542236328
2017-03-07,20.440000534057617
2017-03-08,20.34000015258789
2017-03-09,20.260000228881836
2017-03-10,20.31999969482422
2017-03-13,20.239999771118164
2017-03-14,20.15999984741211
2017-03-15,20.3700008392334
2017-03-16,20.360000610351562
2017-03-17,20.43000030517578
2017-03-20,20.440000534057617
2017-03-21,20.475000381469727
2017-03-22,20.489999771118164
2017-03-23,20.489999771118164
2017-03-24,20.530000686645508
2017-03-27,20.559999465942383
2017-03-28,20.530000686645508
2017-03-29,20.549999237060547
2017-03-30,20.565000534057617
2017-03-31,20.56599998474121
2017-04-03,20.579999923706055
2017-04-04,20.559999465942383
2017-04-05,20.56999969482422
2017-04-06,20.59000015258789
2017-04-07,20.579999923706055
2017-04-10,20.610000610351562
2017-04-11,20.670000076293945
2017-04-12,20.739999771118164
2017-04-13,20.770000457763672
2017-04-17,20.760000228881836
2017-04-18,20.799999237060547
2017-04-19,20.780000686645508
2017-04-20,20.709999084472656
2017-04-21,20.770000457763672
2017-04-24,20.749000549316406
2017-04-25,20.670000076293945
2017-04-26,20.650999069213867
2017-04-27,20.75
2017-04-28,20.700000762939453
2017-05-01,20.663999557495117
2017-05-02,20.722999572753906
2017-05-03,20.68000030517578
2017-05-04,20.639999389648438
2017-05-05,20.6200008392334
2017-05-08,20.6200008392334
2017-05-09,20.6299991607666
2017-05-10,20.639999389648438
2017-05-11,20.649999618530273
2017-05-12,20.739999771118164
2017-05-15,20.719999313354492
2017-05-16,20.770000457763672
2017-05-17,20.8799991607666
2017-05-18,20.850000381469727
2017-05-19,20.850000381469727
2017-05-22,20.850000381469727
2017-05-23,20.770000457763672
2017-05-24,20.8799991607666
2017-05-25,20.860000610351562
2017-05-26,20.8700008392334
2017-05-30,20.920000076293945
2017-05-31,20.920000076293945
2017-06-01,20.8799991607666
2017-06-02,20.940000534057617
2017-06-05,20.850000381469727
2017-06-06,20.969999313354492
2017-06-07,20.923999786376953
2017-06-08,20.908000946044922
2017-06-09,20.899999618530273
2017-06-12,20.90999984741211
2017-06-13,20.899999618530273
2017-06-14,20.968000411987305
2017-06-15,20.940000534057617
2017-06-16,20.969999313354492
2017-06-19,20.940000534057617
2017-06-20,20.950000762939453
2017-06-21,20.950000762939453
2017-06-22,20.940000534057617
2017-06-23,20.969999313354492
2017-06-26,20.950000762939453
2017-06-27,20.93000030517578
2017-06-28,20.927000045776367
2017-06-29,20.8799991607666
2017-06-30,20.84000015258789
2017-07-03,20.770999908447266
2017-07-05,20.719999313354492
2017-07-06,20.760000228881836
2017-07-07,20.739999771118164
2017-07-10,20.780000686645508
2017-07-11,20.780000686645508
2017-07-12,20.860000610351562
2017-07-13,20.850000381469727
2017-07-14,20.8700008392334
2017-07-17,20.8799991607666
2017-07-18,20.989999771118164
2017-07-19,20.959999084472656
2017-07-20,20.959999084472656
2017-07-21,21.010000228881836
2017-07-24,20.989999771118164
2017-07-25,20.924999237060547
2017-07-26,20.979999542236328
2017-07-27,20.93000030517578
2017-07-28,20.989999771118164
2017-07-31,21.010000228881836
2017-08-01,20.989999771118164
2017-08-02,20.985000610351562
2017-08-03,21.0
2017-08-04,20.950000762939453
2017-08-07,20.989999771118164
2017-08-08,20.93000030517578
2017-08-09,20.93400001525879
2017-08-10,20.979999542236328
2017-08-11,20.989999771118164
2017-08-14,20.969999313354492
2017-08-15,20.950000762939453
2017-08-16,20.985000610351562
2017-08-17,21.0049991607666
2017-08-18,21.030000686645508
2017-08-21,21.030000686645508
2017-08-22,20.979999542236328
2017-08-23,21.06999969482422
2017-08-24,21.010000228881836
2017-08-25,21.059999465942383
2017-08-28,21.079999923706055
2017-08-29,21.1200008392334
2017-08-30,21.09000015258789
2017-08-31,21.1299991607666
2017-09-01,20.979999542236328
2017-09-05,21.110000610351562
2017-09-06,21.09000015258789
2017-09-07,21.15999984741211
2017-09-08,21.1200008392334
2017-09-11,21.079999923706055
2017-09-12,21.040000915527344
2017-09-13,21.020000457763672
2017-09-14,21.010000228881836
2017-09-15,20.979999542236328
2017-09-18,21.030000686645508
2017-09-19,21.030000686645508
2017-09-20,20.979999542236328
2017-09-21,20.950000762939453
2017-09-22,20.989999771118164
2017-09-25,21.030000686645508
2017-09-26,21.059999465942383
2017-09-27,21.0
2017-09-28,21.010000228881836
2017-09-29,20.969999313354492
2017-10-02,21.010000228881836
2017-10-03,20.961000442504883
2017-10-04,20.969999313354492
2017-10-05,20.940000534057617
2017-10-06,20.989999771118164
2017-10-09,20.982999801635742
2017-10-10,20.989999771118164
2017-10-11,21.0
2017-10-12,21.010000228881836
2017-10-13,21.079999923706055
2017-10-16,21.06999969482422
2017-10-17,21.059999465942383
2017-10-18,21.040000915527344
2017-10-19,21.06999969482422
2017-10-20,21.010000228881836
2017-10-23,21.040000915527344
2017-10-24,20.989999771118164
2017-10-25,20.959999084472656
2017-10-26,20.940000534057617
2017-10-27,20.985000610351562
2017-10-30,21.0
2017-10-31,21.030000686645508
2017-11-01,20.981000900268555
2017-11-02,20.90999984741211
2017-11-03,21.010000228881836
2017-11-06,21.0
2017-11-07,21.010000228881836
2017-11-08,20.979999542236328
2017-11-09,20.959999084472656
2017-11-10,20.8799991607666
2017-11-13,20.850000381469727
2017-11-14,20.860000610351562
2017-11-15,20.8799991607666
2017-11-16,20.90999984741211
2017-11-17,20.93000030517578
2017-11-20,20.90999984741211
2017-11-21,20.920000076293945
2017-11-22,20.989999771118164
2017-11-24,20.93000030517578
2017-11-27,20.979999542236328
2017-11-28,20.989999771118164
2017-11-29,20.940000534057617
2017-11-30,20.899999618530273
2017-12-01,20.940000534057617
2017-12-04,20.899999618530273
2017-12-05,20.920000076293945
2017-12-06,20.959999084472656
2017-12-07,20.93000030517578
2017-12-08,20.8799991607666
2017-12-11,20.940000534057617
2017-12-12,20.924999237060547
2017-12-13,20.950000762939453
2017-12-14,20.940000534057617
2017-12-15,20.90999984741211
2017-12-18,20.920000076293945
2017-12-19,20.829999923706055
2017-12-20,20.850000381469727
2017-12-21,20.84000015258789
2017-12-22,20.850000381469727
2017-12-26,20.93000030517578
2017-12-27,20.93000030517578
2017-12-28,20.8700008392334
2017-12-29,20.889999389648438
2018-01-02,20.81999969482422
2018-01-03,20.84000015258789
2018-01-04,20.850000381469727
2018-01-05,20.81999969482422
2018-01-08,20.889999389648438
2018-01-09,20.81999969482422
2018-01-10,20.790000915527344
2018-01-11,20.809999465942383
2018-01-12,20.780000686645508
2018-01-16,20.770000457763672
2018-01-17,20.739999771118164
2018-01-18,20.69499969482422
2018-01-19,20.670000076293945
2018-01-22,20.639999389648438
2018-01-23,20.704999923706055
2018-01-24,20.690000534057617
2018-01-25,20.75
2018-01-26,20.700000762939453
2018-01-29,20.649999618530273
2018-01-30,20.6200008392334
2018-01-31,20.6200008392334
2018-02-01,20.59000015258789
2018-02-02,20.479999542236328
2018-02-05,20.614999771118164
2018-02-06,20.559999465942383
2018-02-07,20.479999542236328
2018-02-08,20.459999084472656
2018-02-09,20.479999542236328
2018-02-12,20.459999084472656
2018-02-13,20.43000030517578
2018-02-14,20.34000015258789
2018-02-15,20.3700008392334
2018-02-16,20.399999618530273
2018-02-20,20.350000381469727
2018-02-21,20.31999969482422
2018-02-22,20.360000610351562
2018-02-23,20.399999618530273
2018-02-26,20.43000030517578
2018-02-27,20.34000015258789
2018-02-28,20.360000610351562
2018-03-01,20.365999221801758
2018-03-02,20.299999237060547
2018-03-05,20.280000686645508
2018-03-06,20.25
2018-03-07,20.260000228881836
2018-03-08,20.290000915527344
2018-03-09,20.270000457763672
2018-03-12,20.280000686645508
2018-03-13,20.270000457763672
2018-03-14,20.190000534057617
2018-03-15,20.25
2018-03-16,20.238000869750977
2018-03-19,20.184999465942383
2018-03-20,20.190000534057617
2018-03-21,20.110000610351562
2018-03-22,20.211000442504883
2018-03-23,20.209999084472656
2018-03-26,20.190000534057617
2018-03-27,20.233999252319336
2018-03-28,20.25
2018-03-29,20.270000457763672
2018-04-02,20.270000457763672
2018-04-03,20.18000030517578
2018-04-04,20.194000244140625
2018-04-05,20.15999984741211
2018-04-06,20.25
2018-04-09,20.170000076293945
2018-04-10,20.211999893188477
2018-04-11,20.239999771118164
2018-04-12,20.209999084472656
2018-04-13,20.209999084472656
2018-04-16,20.200000762939453
2018-04-17,20.208999633789062
2018-04-18,20.149999618530273
2018-04-19,20.100000381469727
2018-04-20,20.059999465942383
2018-04-23,20.059999465942383
2018-04-24,20.049999237060547
2018-04-25,20.030000686645508
2018-04-26,20.052000045776367
2018-04-27,20.030000686645508
2018-04-30,20.073999404907227
2018-05-01,19.989999771118164
2018-05-02,20.017000198364258
2018-05-03,19.979999542236328
2018-05-04,20.030000686645508
2018-05-07,20.020000457763672
2018-05-08,19.979999542236328
2018-05-09,20.0
2018-05-10,20.010000228881836
2018-05-11,19.969999313354492
2018-05-14,19.989999771118164
2018-05-15,19.93000030517578
2018-05-16,19.940000534057617
2018-05-17,19.90999984741211
2018-05-18,19.979999542236328
2018-05-21,19.979999542236328
2018-05-22,19.969999313354492
2018-05-23,20.010000228881836
2018-05-24,20.079999923706055
2018-05-25,20.149999618530273
2018-05-29,20.25
2018-05-30,20.149999618530273
2018-05-31,20.209999084472656
2018-06-01,20.139999389648438
2018-06-04,20.049999237060547
2018-06-05,20.079999923706055
2018-06-06,20.040000915527344
2018-06-07,20.09000015258789
2018-06-08,20.055999755859375
2018-06-11,20.040000915527344
2018-06-12,20.030000686645508
2018-06-13,19.989999771118164
2018-06-14,20.059999465942383
2018-06-15,19.989999771118164
2018-06-18,19.979999542236328
2018-06-19,20.010000228881836
