,CARG
2018-06-29,34.7400016784668
2018-07-02,35.7599983215332
2018-07-03,35.52000045776367
2018-07-05,35.9900016784668
2018-07-06,36.0
2018-07-09,36.5099983215332
2018-07-10,35.47999954223633
2018-07-11,35.83000183105469
2018-07-12,37.20000076293945
2018-07-13,36.88999938964844
2018-07-16,37.310001373291016
2018-07-17,37.65999984741211
2018-07-18,36.459999084472656
2018-07-19,36.869998931884766
2018-07-20,37.77000045776367
2018-07-23,38.93000030517578
2018-07-24,38.70000076293945
2018-07-25,39.83000183105469
2018-07-26,40.91999816894531
2018-07-27,41.13999938964844
2018-07-30,41.09000015258789
2018-07-31,43.349998474121094
2018-08-01,43.869998931884766
2018-08-02,44.650001525878906
2018-08-03,44.58000183105469
2018-08-06,44.68000030517578
2018-08-07,45.59000015258789
2018-08-08,53.77000045776367
2018-08-09,54.63999938964844
2018-08-10,51.869998931884766
2018-08-13,51.130001068115234
2018-08-14,50.66999816894531
2018-08-15,50.25
2018-08-16,49.959999084472656
2018-08-17,50.0
2018-08-20,50.150001525878906
2018-08-21,49.65999984741211
2018-08-22,49.65999984741211
2018-08-23,49.29999923706055
2018-08-24,49.939998626708984
2018-08-27,49.939998626708984
2018-08-28,49.720001220703125
2018-08-29,49.20000076293945
2018-08-30,49.630001068115234
2018-08-31,49.31999969482422
2018-09-04,49.099998474121094
2018-09-05,47.83000183105469
2018-09-06,48.29999923706055
2018-09-07,47.68000030517578
2018-09-10,49.7400016784668
2018-09-11,50.29999923706055
2018-09-12,51.529998779296875
2018-09-13,52.47999954223633
2018-09-14,52.689998626708984
2018-09-17,51.869998931884766
2018-09-18,52.540000915527344
2018-09-19,51.56999969482422
2018-09-20,52.0
2018-09-21,51.619998931884766
2018-09-24,53.939998626708984
2018-09-25,54.310001373291016
2018-09-26,55.470001220703125
2018-09-27,55.90999984741211
2018-09-28,55.689998626708984
2018-10-01,54.70000076293945
2018-10-02,51.529998779296875
2018-10-03,52.130001068115234
2018-10-04,51.34000015258789
2018-10-05,49.41999816894531
2018-10-08,47.349998474121094
2018-10-09,45.790000915527344
2018-10-10,43.0
2018-10-11,41.9900016784668
2018-10-12,42.86000061035156
2018-10-15,41.29999923706055
2018-10-16,43.11000061035156
2018-10-17,43.47999954223633
2018-10-18,41.849998474121094
2018-10-19,40.91999816894531
2018-10-22,41.400001525878906
2018-10-23,41.5
2018-10-24,41.02000045776367
2018-10-25,42.349998474121094
2018-10-26,41.959999084472656
2018-10-29,40.88999938964844
2018-10-30,42.650001525878906
2018-10-31,44.41999816894531
2018-11-01,45.4900016784668
2018-11-02,44.91999816894531
2018-11-05,42.83000183105469
2018-11-06,42.25
2018-11-07,40.130001068115234
2018-11-08,41.81999969482422
2018-11-09,42.029998779296875
2018-11-12,40.90999984741211
2018-11-13,41.599998474121094
2018-11-14,37.4900016784668
2018-11-15,38.45000076293945
2018-11-16,38.790000915527344
2018-11-19,38.04999923706055
2018-11-20,38.459999084472656
2018-11-21,38.290000915527344
2018-11-23,38.040000915527344
2018-11-26,39.29999923706055
2018-11-27,39.0
2018-11-28,40.7400016784668
2018-11-29,39.75
2018-11-30,38.90999984741211
2018-12-03,38.33000183105469
2018-12-04,36.060001373291016
2018-12-06,37.40999984741211
2018-12-07,35.34000015258789
2018-12-10,34.810001373291016
2018-12-11,34.75
2018-12-12,36.029998779296875
2018-12-13,35.68000030517578
2018-12-14,34.7599983215332
2018-12-17,33.02000045776367
2018-12-18,33.849998474121094
2018-12-19,33.13999938964844
2018-12-20,32.599998474121094
2018-12-21,30.809999465942383
2018-12-24,30.940000534057617
2018-12-26,33.08000183105469
2018-12-27,33.279998779296875
2018-12-28,33.529998779296875
2018-12-31,33.72999954223633
2019-01-02,32.939998626708984
2019-01-03,32.22999954223633
2019-01-04,33.189998626708984
2019-01-07,34.130001068115234
2019-01-08,35.439998626708984
2019-01-09,36.02000045776367
2019-01-10,36.08000183105469
2019-01-11,36.02000045776367
2019-01-14,35.34000015258789
2019-01-15,36.34000015258789
2019-01-16,36.380001068115234
2019-01-17,37.189998626708984
2019-01-18,38.43000030517578
2019-01-22,38.75
2019-01-23,38.81999969482422
2019-01-24,40.18000030517578
2019-01-25,41.349998474121094
2019-01-28,40.959999084472656
2019-01-29,40.34000015258789
2019-01-30,41.65999984741211
2019-01-31,42.77000045776367
2019-02-01,42.79999923706055
2019-02-04,42.439998626708984
2019-02-05,42.58000183105469
2019-02-06,40.84000015258789
2019-02-07,39.099998474121094
2019-02-08,38.599998474121094
2019-02-11,39.369998931884766
2019-02-12,39.849998474121094
2019-02-13,40.279998779296875
2019-02-14,40.16999816894531
2019-02-15,40.0
2019-02-19,39.869998931884766
2019-02-20,40.849998474121094
2019-02-21,40.630001068115234
2019-02-22,42.25
2019-02-25,42.41999816894531
2019-02-26,41.66999816894531
2019-02-27,42.650001525878906
2019-02-28,42.72999954223633
2019-03-01,40.369998931884766
2019-03-04,39.79999923706055
2019-03-05,39.869998931884766
2019-03-06,39.5099983215332
2019-03-07,39.0099983215332
2019-03-08,39.2400016784668
2019-03-11,39.9900016784668
2019-03-12,39.529998779296875
2019-03-13,39.619998931884766
2019-03-14,39.09000015258789
2019-03-15,38.52000045776367
2019-03-18,39.20000076293945
2019-03-19,39.20000076293945
2019-03-20,39.189998626708984
2019-03-21,39.13999938964844
2019-03-22,37.54999923706055
2019-03-25,38.04999923706055
2019-03-26,38.9900016784668
2019-03-27,38.709999084472656
2019-03-28,38.810001373291016
2019-03-29,40.060001373291016
2019-04-01,39.900001525878906
2019-04-02,40.79999923706055
2019-04-03,41.279998779296875
2019-04-04,41.2400016784668
2019-04-05,41.45000076293945
2019-04-08,39.810001373291016
2019-04-09,39.349998474121094
2019-04-10,39.7400016784668
2019-04-11,39.79999923706055
2019-04-12,40.9900016784668
2019-04-15,41.0
2019-04-16,37.619998931884766
2019-04-17,36.40999984741211
2019-04-18,36.29999923706055
2019-04-22,36.36000061035156
2019-04-23,36.66999816894531
2019-04-24,37.63999938964844
2019-04-25,37.970001220703125
2019-04-26,39.29999923706055
2019-04-29,40.16999816894531
2019-04-30,40.7400016784668
2019-05-01,39.97999954223633
2019-05-02,39.88999938964844
2019-05-03,40.7599983215332
2019-05-06,40.599998474121094
2019-05-07,40.04999923706055
2019-05-08,40.04999923706055
2019-05-09,39.959999084472656
2019-05-10,39.25
2019-05-13,38.349998474121094
2019-05-14,38.91999816894531
2019-05-15,36.560001373291016
2019-05-16,36.790000915527344
2019-05-17,36.77000045776367
2019-05-20,35.75
2019-05-21,35.91999816894531
2019-05-22,36.0
2019-05-23,35.459999084472656
2019-05-24,35.099998474121094
2019-05-28,34.70000076293945
2019-05-29,33.52000045776367
2019-05-30,33.689998626708984
2019-05-31,34.15999984741211
2019-06-03,33.529998779296875
2019-06-04,34.13999938964844
2019-06-05,34.27000045776367
2019-06-06,34.63999938964844
2019-06-07,35.040000915527344
2019-06-10,35.36000061035156
2019-06-11,35.47999954223633
2019-06-12,35.33000183105469
2019-06-13,35.689998626708984
2019-06-14,35.650001525878906
2019-06-17,35.869998931884766
2019-06-18,36.7599983215332
2019-06-19,38.290000915527344
2019-06-20,38.7400016784668
2019-06-21,38.91999816894531
2019-06-24,38.349998474121094
2019-06-25,36.7400016784668
2019-06-26,35.400001525878906
2019-06-27,35.290000915527344
2019-06-28,36.11000061035156
2019-07-01,36.02000045776367
2019-07-02,36.0
2019-07-03,36.16999816894531
2019-07-05,36.130001068115234
2019-07-08,35.779998779296875
2019-07-09,36.529998779296875
2019-07-10,37.439998626708984
2019-07-11,37.459999084472656
2019-07-12,37.970001220703125
2019-07-15,37.66999816894531
2019-07-16,37.2400016784668
2019-07-17,36.31999969482422
2019-07-18,36.220001220703125
2019-07-19,35.61000061035156
2019-07-22,35.369998931884766
2019-07-23,35.779998779296875
2019-07-24,36.650001525878906
2019-07-25,36.27000045776367
2019-07-26,36.59000015258789
2019-07-29,36.880001068115234
2019-07-30,37.209999084472656
2019-07-31,37.27000045776367
2019-08-01,36.849998474121094
2019-08-02,36.150001525878906
2019-08-05,34.36000061035156
2019-08-06,32.880001068115234
2019-08-07,33.0
2019-08-08,33.91999816894531
2019-08-09,32.0099983215332
2019-08-12,31.920000076293945
2019-08-13,32.43000030517578
2019-08-14,31.190000534057617
2019-08-15,31.09000015258789
2019-08-16,31.209999084472656
2019-08-19,32.11000061035156
2019-08-20,31.739999771118164
2019-08-21,32.38999938964844
2019-08-22,32.150001525878906
2019-08-23,31.239999771118164
2019-08-26,31.809999465942383
2019-08-27,31.940000534057617
2019-08-28,31.829999923706055
2019-08-29,32.70000076293945
2019-08-30,32.619998931884766
2019-09-03,31.81999969482422
2019-09-04,32.45000076293945
2019-09-05,33.060001373291016
2019-09-06,33.209999084472656
2019-09-09,33.869998931884766
2019-09-10,34.77000045776367
2019-09-11,35.720001220703125
2019-09-12,34.369998931884766
2019-09-13,35.56999969482422
2019-09-16,34.54999923706055
2019-09-17,34.900001525878906
2019-09-18,33.13999938964844
2019-09-19,33.380001068115234
2019-09-20,33.13999938964844
2019-09-23,31.860000610351562
2019-09-24,30.270000457763672
2019-09-25,30.06999969482422
2019-09-26,30.600000381469727
2019-09-27,30.610000610351562
2019-09-30,30.950000762939453
2019-10-01,31.06999969482422
2019-10-02,30.850000381469727
2019-10-03,30.209999084472656
2019-10-04,30.28499984741211
2019-10-07,30.399999618530273
2019-10-08,29.6200008392334
2019-10-09,29.670000076293945
2019-10-10,28.68000030517578
2019-10-11,29.329999923706055
2019-10-14,29.790000915527344
2019-10-15,31.225000381469727
2019-10-16,31.344999313354492
2019-10-17,31.75
2019-10-18,31.110000610351562
2019-10-21,31.030000686645508
2019-10-22,31.549999237060547
2019-10-23,31.829999923706055
2019-10-24,32.279998779296875
2019-10-25,33.38999938964844
2019-10-28,32.939998626708984
2019-10-29,32.29999923706055
2019-10-30,33.36000061035156
2019-10-31,33.59000015258789
2019-11-01,35.27000045776367
2019-11-04,34.34000015258789
2019-11-05,33.81999969482422
2019-11-06,36.09000015258789
2019-11-07,37.59000015258789
2019-11-08,37.79999923706055
2019-11-11,37.79999923706055
2019-11-12,38.31999969482422
2019-11-13,38.41999816894531
2019-11-14,38.400001525878906
2019-11-15,39.68000030517578
2019-11-18,39.22999954223633
2019-11-19,39.709999084472656
2019-11-20,40.130001068115234
2019-11-21,40.150001525878906
2019-11-22,39.599998474121094
2019-11-25,39.63999938964844
2019-11-26,39.709999084472656
2019-11-27,39.72999954223633
2019-11-29,40.09000015258789
2019-12-02,39.2599983215332
2019-12-03,39.310001373291016
2019-12-04,38.90999984741211
2019-12-05,38.45000076293945
2019-12-06,38.36000061035156
2019-12-09,37.9900016784668
2019-12-10,37.0
2019-12-11,36.810001373291016
2019-12-12,37.369998931884766
2019-12-13,37.209999084472656
2019-12-16,37.47999954223633
2019-12-17,36.529998779296875
2019-12-18,36.68000030517578
2019-12-19,37.09000015258789
2019-12-20,36.630001068115234
2019-12-23,36.685001373291016
2019-12-24,36.060001373291016
2019-12-26,35.83000183105469
2019-12-27,35.72999954223633
2019-12-30,35.040000915527344
2019-12-31,35.18000030517578
2020-01-02,36.5099983215332
2020-01-03,36.349998474121094
2020-01-06,36.380001068115234
2020-01-07,36.189998626708984
2020-01-08,36.43000030517578
2020-01-09,35.290000915527344
2020-01-10,35.18000030517578
2020-01-13,34.869998931884766
2020-01-14,35.45000076293945
2020-01-15,36.0099983215332
2020-01-16,37.72999954223633
2020-01-17,38.060001373291016
2020-01-21,37.970001220703125
2020-01-22,37.0
2020-01-23,37.08000183105469
2020-01-24,36.040000915527344
2020-01-27,36.040000915527344
2020-01-28,35.77000045776367
2020-01-29,35.7599983215332
2020-01-30,35.810001373291016
2020-01-31,35.650001525878906
2020-02-03,35.79999923706055
2020-02-04,35.66999816894531
2020-02-05,34.40999984741211
2020-02-06,34.36000061035156
2020-02-07,33.34000015258789
2020-02-10,32.41999816894531
2020-02-11,33.29999923706055
2020-02-12,34.439998626708984
2020-02-13,34.099998474121094
2020-02-14,25.049999237060547
2020-02-18,26.06999969482422
2020-02-19,27.709999084472656
2020-02-20,28.25
2020-02-21,27.600000381469727
2020-02-24,26.8799991607666
2020-02-25,26.7549991607666
2020-02-26,27.149999618530273
2020-02-27,25.760000228881836
2020-02-28,25.489999771118164
2020-03-02,24.860000610351562
2020-03-03,24.030000686645508
2020-03-04,24.770000457763672
2020-03-05,23.239999771118164
2020-03-06,22.5
2020-03-09,20.3799991607666
2020-03-10,21.389999389648438
2020-03-11,20.600000381469727
2020-03-12,18.270000457763672
2020-03-13,21.065000534057617
2020-03-16,17.450000762939453
2020-03-17,18.780000686645508
2020-03-18,16.25
2020-03-19,16.860000610351562
2020-03-20,16.579999923706055
2020-03-23,16.139999389648438
2020-03-24,18.420000076293945
2020-03-25,19.989999771118164
2020-03-26,20.520000457763672
2020-03-27,18.959999084472656
2020-03-30,19.030000686645508
2020-03-31,18.940000534057617
2020-04-01,17.190000534057617
2020-04-02,16.469999313354492
2020-04-03,15.930000305175781
2020-04-06,17.270000457763672
2020-04-07,17.75
2020-04-08,19.1200008392334
2020-04-09,19.420000076293945
2020-04-13,19.6200008392334
2020-04-14,19.979999542236328
2020-04-15,19.149999618530273
2020-04-16,19.09000015258789
2020-04-17,18.299999237060547
2020-04-20,18.4950008392334
2020-04-21,18.809999465942383
2020-04-22,19.450000762939453
2020-04-23,19.739999771118164
2020-04-24,19.950000762939453
2020-04-27,20.43000030517578
2020-04-28,20.360000610351562
2020-04-29,22.780000686645508
2020-04-30,22.8799991607666
2020-05-01,22.979999542236328
2020-05-04,23.3799991607666
2020-05-05,23.850000381469727
2020-05-06,25.040000915527344
2020-05-07,24.8700008392334
2020-05-08,25.760000228881836
2020-05-11,24.25
2020-05-12,23.079999923706055
2020-05-13,21.790000915527344
2020-05-14,21.81999969482422
2020-05-15,23.020000457763672
2020-05-18,23.899999618530273
2020-05-19,23.760000228881836
2020-05-20,24.8799991607666
2020-05-21,24.809999465942383
2020-05-22,24.940000534057617
2020-05-26,26.100000381469727
2020-05-27,26.639999389648438
2020-05-28,25.770000457763672
2020-05-29,25.979999542236328
2020-06-01,27.040000915527344
2020-06-02,27.399999618530273
2020-06-03,27.950000762939453
2020-06-04,27.479999542236328
2020-06-05,27.389999389648438
2020-06-08,26.200000762939453
2020-06-09,25.610000610351562
2020-06-10,27.049999237060547
2020-06-11,24.799999237060547
2020-06-12,25.489999771118164
2020-06-15,25.75
2020-06-16,26.469999313354492
2020-06-17,26.15999984741211
2020-06-18,26.889999389648438
2020-06-19,27.209999084472656
2020-06-22,27.0
2020-06-23,27.65999984741211
2020-06-24,26.045000076293945
2020-06-25,25.389999389648438
2020-06-26,23.6200008392334
2020-06-29,24.5
2020-06-30,25.350000381469727
2020-07-01,26.0
2020-07-02,26.299999237060547
2020-07-06,26.549999237060547
2020-07-07,26.75
2020-07-08,27.540000915527344
2020-07-09,27.110000610351562
2020-07-10,26.75
2020-07-13,25.18000030517578
2020-07-14,24.184999465942383
2020-07-15,25.15999984741211
2020-07-16,23.989999771118164
2020-07-17,24.3799991607666
2020-07-20,24.850000381469727
2020-07-21,24.31999969482422
2020-07-22,24.81999969482422
2020-07-23,25.06999969482422
2020-07-24,25.18000030517578
2020-07-27,25.6299991607666
2020-07-28,25.329999923706055
2020-07-29,26.809999465942383
2020-07-30,27.93000030517578
2020-07-31,28.889999389648438
2020-08-03,29.979999542236328
2020-08-04,30.420000076293945
2020-08-05,30.700000762939453
2020-08-06,31.799999237060547
2020-08-07,29.985000610351562
2020-08-10,27.90999984741211
2020-08-11,27.479999542236328
2020-08-12,28.020000457763672
2020-08-13,28.09000015258789
2020-08-14,27.969999313354492
2020-08-17,26.90999984741211
2020-08-18,27.459999084472656
2020-08-19,26.959999084472656
2020-08-20,27.43000030517578
2020-08-21,27.030000686645508
2020-08-24,26.985000610351562
2020-08-25,25.790000915527344
2020-08-26,25.399999618530273
2020-08-27,25.510000228881836
2020-08-28,25.829999923706055
2020-08-31,24.3799991607666
2020-09-01,24.989999771118164
2020-09-02,24.389999389648438
2020-09-03,23.84000015258789
2020-09-04,23.15999984741211
2020-09-08,23.200000762939453
2020-09-09,23.665000915527344
2020-09-10,23.06999969482422
2020-09-11,22.989999771118164
2020-09-14,24.18000030517578
2020-09-15,23.850000381469727
2020-09-16,24.329999923706055
2020-09-17,23.8700008392334
2020-09-18,23.329999923706055
2020-09-21,22.989999771118164
2020-09-22,23.6299991607666
2020-09-23,22.690000534057617
2020-09-24,21.989999771118164
2020-09-25,21.94499969482422
2020-09-28,21.93000030517578
2020-09-29,21.790000915527344
2020-09-30,21.6299991607666
2020-10-01,22.309999465942383
2020-10-02,21.969999313354492
2020-10-05,22.610000610351562
2020-10-06,22.510000228881836
2020-10-07,22.5
2020-10-08,22.360000610351562
2020-10-09,22.6299991607666
2020-10-12,21.399999618530273
2020-10-13,21.190000534057617
2020-10-14,21.479999542236328
2020-10-15,22.510000228881836
2020-10-16,22.100000381469727
2020-10-19,21.649999618530273
2020-10-20,20.860000610351562
2020-10-21,20.579999923706055
2020-10-22,20.799999237060547
2020-10-23,21.450000762939453
2020-10-26,20.8799991607666
2020-10-27,20.239999771118164
2020-10-28,20.299999237060547
2020-10-29,20.200000762939453
2020-10-30,19.93000030517578
2020-11-02,20.68000030517578
2020-11-03,21.25
2020-11-04,21.579999923706055
2020-11-05,22.09000015258789
2020-11-06,22.979999542236328
2020-11-09,22.899999618530273
2020-11-10,22.559999465942383
2020-11-11,23.040000915527344
2020-11-12,22.049999237060547
2020-11-13,22.1299991607666
2020-11-16,22.06999969482422
2020-11-17,21.989999771118164
2020-11-18,22.18000030517578
2020-11-19,22.25
2020-11-20,22.690000534057617
2020-11-23,23.290000915527344
2020-11-24,24.540000915527344
2020-11-25,24.969999313354492
2020-11-27,24.68000030517578
2020-11-30,25.049999237060547
2020-12-01,25.010000228881836
2020-12-02,24.979999542236328
2020-12-03,25.1299991607666
2020-12-04,25.084999084472656
2020-12-07,24.139999389648438
2020-12-08,24.170000076293945
2020-12-09,24.299999237060547
2020-12-10,26.860000610351562
2020-12-11,28.440000534057617
2020-12-14,29.985000610351562
2020-12-15,31.809999465942383
2020-12-16,32.41999816894531
2020-12-17,33.5
2020-12-18,34.09000015258789
2020-12-21,33.38999938964844
2020-12-22,33.939998626708984
2020-12-23,33.27000045776367
2020-12-24,33.689998626708984
2020-12-28,33.040000915527344
2020-12-29,32.45000076293945
2020-12-30,32.349998474121094
2020-12-31,31.729999542236328
2021-01-04,32.15999984741211
2021-01-05,31.84000015258789
2021-01-06,32.119998931884766
2021-01-07,31.979999542236328
2021-01-08,32.31999969482422
2021-01-11,32.45000076293945
2021-01-12,33.18000030517578
2021-01-13,32.650001525878906
2021-01-14,33.27000045776367
2021-01-15,31.899999618530273
2021-01-19,31.950000762939453
2021-01-20,31.93000030517578
2021-01-21,31.889999389648438
2021-01-22,31.40999984741211
2021-01-25,33.349998474121094
2021-01-26,32.98500061035156
2021-01-27,31.530000686645508
2021-01-28,29.8700008392334
2021-01-29,29.25
2021-02-01,30.719999313354492
2021-02-02,32.08000183105469
2021-02-03,32.540000915527344
2021-02-04,32.77000045776367
2021-02-05,34.560001373291016
2021-02-08,35.165000915527344
2021-02-09,35.470001220703125
2021-02-10,35.61000061035156
2021-02-11,34.72999954223633
2021-02-12,32.119998931884766
2021-02-16,30.260000228881836
2021-02-17,29.649999618530273
2021-02-18,29.68000030517578
2021-02-19,29.75
2021-02-22,27.84000015258789
2021-02-23,27.479999542236328
2021-02-24,27.299999237060547
2021-02-25,25.770000457763672
2021-02-26,25.950000762939453
2021-03-01,26.40999984741211
2021-03-02,26.200000762939453
2021-03-03,24.84000015258789
2021-03-04,24.440000534057617
2021-03-05,25.3700008392334
2021-03-08,24.440000534057617
2021-03-09,25.15999984741211
2021-03-10,24.940000534057617
2021-03-11,25.299999237060547
2021-03-12,25.149999618530273
2021-03-15,25.239999771118164
2021-03-16,25.209999084472656
2021-03-17,26.0
2021-03-18,24.899999618530273
2021-03-19,24.739999771118164
2021-03-22,25.020000457763672
2021-03-23,24.559999465942383
2021-03-24,23.209999084472656
2021-03-25,23.770000457763672
2021-03-26,24.06999969482422
2021-03-29,23.69499969482422
2021-03-30,23.889999389648438
2021-03-31,23.829999923706055
2021-04-01,24.5049991607666
2021-04-05,24.270000457763672
2021-04-06,25.274999618530273
2021-04-07,24.18000030517578
2021-04-08,25.0
2021-04-09,24.360000610351562
2021-04-12,23.959999084472656
2021-04-13,24.684999465942383
2021-04-14,25.209999084472656
2021-04-15,25.139999389648438
2021-04-16,25.280000686645508
2021-04-19,25.09000015258789
2021-04-20,24.450000762939453
2021-04-21,24.760000228881836
2021-04-22,25.290000915527344
2021-04-23,25.450000762939453
2021-04-26,25.940000534057617
2021-04-27,25.725000381469727
2021-04-28,24.864999771118164
2021-04-29,25.209999084472656
2021-04-30,24.68000030517578
2021-05-03,23.829999923706055
2021-05-04,23.709999084472656
2021-05-05,24.549999237060547
2021-05-06,24.079999923706055
2021-05-07,27.350000381469727
2021-05-10,27.600000381469727
2021-05-11,28.729999542236328
2021-05-12,27.690000534057617
2021-05-13,27.770000457763672
2021-05-14,28.579999923706055
