,BRPAU
2018-07-31,10.524999618530273
2018-08-01,10.524999618530273
2018-08-02,10.524999618530273
2018-08-03,10.524999618530273
2018-08-06,10.524999618530273
2018-08-07,10.524999618530273
2018-08-08,10.524999618530273
2018-08-09,10.524999618530273
2018-08-10,10.524999618530273
2018-08-13,10.524999618530273
2018-08-14,10.524999618530273
2018-08-15,10.524999618530273
2018-08-16,10.699999809265137
2018-08-17,10.699999809265137
2018-08-20,10.699999809265137
2018-08-21,10.699999809265137
2018-08-22,10.699999809265137
2018-08-23,10.699999809265137
2018-08-24,10.699999809265137
2018-08-27,10.699999809265137
2018-08-28,10.699999809265137
2018-08-29,10.699999809265137
2018-08-30,10.699999809265137
2018-08-31,10.699999809265137
2018-09-04,10.699999809265137
2018-09-05,10.699999809265137
2018-09-06,10.699999809265137
2018-09-07,10.699999809265137
2018-09-10,10.699999809265137
2018-09-11,10.699999809265137
2018-09-12,10.699999809265137
2018-09-13,10.699999809265137
2018-09-14,10.699999809265137
2018-09-17,10.699999809265137
2018-09-18,10.699999809265137
2018-09-19,10.699999809265137
2018-09-20,10.699999809265137
2018-09-21,10.699999809265137
2018-09-24,10.699999809265137
2018-09-25,10.699999809265137
2018-09-26,10.699999809265137
2018-09-27,10.699999809265137
2018-09-28,10.699999809265137
2018-10-01,10.699999809265137
2018-10-02,10.699999809265137
2018-10-03,10.699999809265137
2018-10-04,10.699999809265137
2018-10-05,10.699999809265137
2018-10-08,10.699999809265137
2018-10-09,10.699999809265137
2018-10-10,10.699999809265137
2018-10-11,10.699999809265137
2018-10-12,10.699999809265137
2018-10-15,10.699999809265137
2018-10-16,10.699999809265137
2018-10-17,10.699999809265137
2018-10-18,10.699999809265137
2018-10-19,10.699999809265137
2018-10-22,10.699999809265137
2018-10-23,10.699999809265137
2018-10-24,10.399999618530273
2018-10-25,10.399999618530273
2018-10-26,10.399999618530273
2018-10-29,10.399999618530273
2018-10-30,10.399999618530273
2018-10-31,10.399999618530273
2018-11-01,10.399999618530273
2018-11-02,10.399999618530273
2018-11-05,10.399999618530273
2018-11-06,10.399999618530273
2018-11-07,10.399999618530273
2018-11-08,10.399999618530273
2018-11-09,10.399999618530273
2018-11-12,10.399999618530273
2018-11-13,10.399999618530273
2018-11-14,10.399999618530273
2018-11-15,10.399999618530273
2018-11-16,10.399999618530273
2018-11-19,10.399999618530273
2018-11-20,10.399999618530273
2018-11-21,10.399999618530273
2018-11-23,10.399999618530273
2018-11-26,10.550000190734863
2018-11-27,10.550000190734863
2018-11-28,10.550000190734863
2018-11-29,10.550000190734863
2018-11-30,10.550000190734863
2018-12-03,10.550000190734863
2018-12-04,10.550000190734863
2018-12-06,10.550000190734863
2018-12-07,10.550000190734863
2018-12-10,10.550000190734863
2018-12-11,10.550000190734863
2018-12-12,10.550000190734863
2018-12-13,10.550000190734863
2018-12-14,10.550000190734863
2018-12-17,10.550000190734863
2018-12-18,10.550000190734863
2018-12-19,10.550000190734863
2018-12-20,10.550000190734863
2018-12-21,10.550000190734863
2018-12-24,10.550000190734863
2018-12-26,10.550000190734863
2018-12-27,10.550000190734863
2018-12-28,10.550000190734863
2018-12-31,10.550000190734863
2019-01-02,10.550000190734863
2019-01-03,10.550000190734863
2019-01-04,10.550000190734863
2019-01-07,10.550000190734863
2019-01-08,10.59000015258789
2019-01-09,10.59000015258789
2019-01-10,10.59000015258789
2019-01-11,10.59000015258789
2019-01-14,10.59000015258789
2019-01-15,10.59000015258789
2019-01-16,10.59000015258789
2019-01-17,10.59000015258789
2019-01-18,10.59000015258789
2019-01-22,10.59000015258789
2019-01-23,10.59000015258789
2019-01-24,10.59000015258789
2019-01-25,10.59000015258789
2019-01-28,10.59000015258789
2019-01-29,10.59000015258789
2019-01-30,10.59000015258789
2019-01-31,10.59000015258789
2019-02-01,10.59000015258789
2019-02-04,10.59000015258789
2019-02-05,10.59000015258789
2019-02-06,10.59000015258789
2019-02-07,10.59000015258789
2019-02-08,10.59000015258789
2019-02-11,10.59000015258789
2019-02-12,10.59000015258789
2019-02-13,10.59000015258789
2019-02-14,10.5
2019-02-15,10.5
2019-02-19,10.5
2019-02-20,10.550000190734863
2019-02-21,10.550000190734863
2019-02-22,10.550000190734863
2019-02-25,10.550000190734863
2019-02-26,10.550000190734863
2019-02-27,10.550000190734863
2019-02-28,10.640000343322754
2019-03-01,10.640000343322754
2019-03-04,10.640000343322754
2019-03-05,10.640000343322754
2019-03-06,10.640000343322754
2019-03-07,10.640000343322754
2019-03-08,10.640000343322754
2019-03-11,10.640000343322754
2019-03-12,10.640000343322754
2019-03-13,10.640000343322754
2019-03-14,10.640000343322754
2019-03-15,10.640000343322754
2019-03-18,10.640000343322754
2019-03-19,10.640000343322754
2019-03-20,10.640000343322754
2019-03-21,10.649999618530273
2019-03-22,10.649999618530273
2019-03-25,10.649999618530273
2019-03-26,10.649999618530273
2019-03-27,10.649999618530273
2019-03-28,10.649999618530273
2019-03-29,10.649999618530273
2019-04-01,10.649999618530273
2019-04-02,10.649999618530273
2019-04-03,10.649999618530273
2019-04-04,10.640000343322754
2019-04-05,10.699999809265137
2019-04-08,10.699999809265137
2019-04-09,10.503999710083008
2019-04-10,10.503999710083008
2019-04-11,10.503999710083008
2019-04-12,10.503999710083008
2019-04-15,10.503999710083008
2019-04-16,10.503999710083008
2019-04-17,10.503999710083008
2019-04-18,10.503999710083008
2019-04-22,10.699999809265137
2019-04-23,10.699999809265137
2019-04-24,10.699999809265137
2019-04-25,10.699999809265137
2019-04-26,10.699999809265137
2019-04-29,10.699999809265137
2019-04-30,10.699999809265137
2019-05-01,10.699999809265137
2019-05-02,10.699999809265137
2019-05-03,10.699999809265137
2019-05-06,10.699999809265137
2019-05-07,10.699999809265137
2019-05-08,10.699999809265137
2019-05-09,10.699999809265137
2019-05-10,10.699999809265137
2019-05-13,10.699999809265137
2019-05-14,10.699999809265137
2019-05-15,10.699999809265137
2019-05-16,10.699999809265137
2019-05-17,10.699999809265137
2019-05-20,10.699999809265137
2019-05-21,10.699999809265137
2019-05-22,10.699999809265137
2019-05-23,10.699999809265137
2019-05-24,10.699999809265137
2019-05-28,10.699999809265137
2019-05-29,10.699999809265137
2019-05-30,10.699999809265137
2019-05-31,10.699999809265137
2019-06-03,10.699999809265137
2019-06-04,10.699999809265137
2019-06-05,10.699999809265137
2019-06-06,10.699999809265137
2019-06-07,10.649999618530273
2019-06-10,10.649999618530273
2019-06-11,10.649999618530273
2019-06-12,10.649999618530273
2019-06-13,10.649999618530273
2019-06-14,10.649999618530273
2019-06-17,10.649999618530273
2019-06-18,10.649999618530273
2019-06-19,10.649999618530273
2019-06-20,10.649999618530273
2019-06-21,10.649999618530273
2019-06-24,10.649999618530273
2019-06-25,10.649999618530273
2019-06-26,10.649999618530273
2019-06-27,10.649999618530273
2019-06-28,10.649999618530273
2019-07-01,10.649999618530273
2019-07-02,10.649999618530273
2019-07-03,10.649999618530273
2019-07-05,10.649999618530273
2019-07-08,10.649999618530273
2019-07-09,10.649999618530273
2019-07-10,10.649999618530273
2019-07-11,10.649999618530273
2019-07-12,10.649999618530273
2019-07-15,10.649999618530273
2019-07-16,10.649999618530273
2019-07-17,10.649999618530273
2019-07-18,10.649999618530273
2019-07-19,10.649999618530273
2019-07-22,10.649999618530273
2019-07-23,10.649999618530273
2019-07-24,10.649999618530273
2019-07-25,10.649999618530273
2019-07-26,10.649999618530273
2019-07-29,10.649999618530273
2019-07-30,10.649999618530273
2019-07-31,10.649999618530273
2019-08-01,10.649999618530273
2019-08-02,10.649999618530273
2019-08-05,10.649999618530273
2019-08-06,10.649999618530273
2019-08-07,10.649999618530273
2019-08-08,10.649999618530273
2019-08-09,10.649999618530273
2019-08-12,10.649999618530273
2019-08-13,10.649999618530273
2019-08-14,10.649999618530273
2019-08-15,10.649999618530273
2019-08-16,10.649999618530273
2019-08-19,10.649999618530273
2019-08-20,10.770000457763672
2019-08-21,10.949999809265137
2019-08-22,10.949999809265137
2019-08-23,10.949999809265137
2019-08-26,10.949999809265137
2019-08-27,11.100000381469727
2019-08-28,11.100000381469727
2019-08-29,11.100000381469727
2019-08-30,10.649999618530273
2019-09-03,10.649999618530273
2019-09-04,10.649999618530273
2019-09-05,10.649999618530273
2019-09-06,10.649999618530273
2019-09-09,10.649999618530273
2019-09-10,10.649999618530273
2019-09-11,10.649999618530273
2019-09-12,10.649999618530273
2019-09-13,10.649999618530273
2019-09-16,10.649999618530273
2019-09-17,10.649999618530273
2019-09-18,10.649999618530273
2019-09-19,10.649999618530273
2019-09-20,10.649999618530273
2019-09-23,10.649999618530273
2019-09-24,10.649999618530273
2019-09-25,10.649999618530273
2019-09-26,10.649999618530273
2019-09-27,10.649999618530273
2019-09-30,10.649999618530273
2019-10-01,10.649999618530273
2019-10-02,10.649999618530273
2019-10-03,10.649999618530273
2019-10-04,10.649999618530273
2019-10-07,10.649999618530273
2019-10-08,10.699999809265137
2019-10-09,10.699999809265137
2019-10-10,10.699999809265137
2019-10-11,10.699999809265137
2019-10-14,10.699999809265137
2019-10-15,10.699999809265137
2019-10-16,10.699999809265137
2019-10-17,10.699999809265137
2019-10-18,10.699999809265137
2019-10-21,10.699999809265137
2019-10-22,10.699999809265137
2019-10-23,10.730999946594238
2019-10-24,10.800000190734863
2019-10-25,10.800000190734863
2019-10-28,10.800000190734863
2019-10-29,10.800000190734863
2019-10-30,10.800000190734863
2019-10-31,10.800000190734863
2019-11-01,10.800000190734863
2019-11-04,10.800000190734863
2019-11-05,10.800000190734863
2019-11-06,10.800000190734863
2019-11-07,10.800000190734863
2019-11-08,10.800000190734863
2019-11-11,10.800000190734863
2019-11-12,10.800000190734863
2019-11-13,10.800000190734863
2019-11-14,10.800000190734863
2019-11-15,10.800000190734863
2019-11-18,10.800000190734863
2019-11-19,10.800000190734863
2019-11-20,10.800000190734863
2019-11-21,10.800000190734863
2019-11-22,10.800000190734863
2019-11-25,10.800000190734863
2019-11-26,10.800000190734863
2019-11-27,10.800000190734863
2019-11-29,10.800000190734863
2019-12-02,10.800000190734863
2019-12-03,10.800000190734863
2019-12-04,10.800000190734863
2019-12-05,10.800000190734863
2019-12-06,10.800000190734863
2019-12-09,10.800000190734863
2019-12-10,10.800000190734863
2019-12-11,10.800000190734863
2019-12-12,10.800000190734863
2019-12-13,10.699999809265137
2019-12-16,10.75
2019-12-17,10.75
2019-12-18,10.75
2019-12-19,10.75
2019-12-20,10.75
2019-12-23,10.75
2019-12-24,10.75
2019-12-26,10.75
2019-12-27,10.75
2019-12-30,10.75
2019-12-31,10.75
2020-01-02,10.75
2020-01-03,10.75
2020-01-06,10.75
2020-01-07,10.75
2020-01-08,10.75
2020-01-09,10.75
2020-01-10,10.75
2020-01-13,10.75
2020-01-14,10.75
2020-01-15,10.75
2020-01-16,10.75
2020-01-17,10.75
2020-01-21,10.75
2020-01-22,10.75
2020-01-23,10.75
2020-01-24,10.75
2020-01-27,10.75
2020-01-28,10.75
2020-01-29,10.854000091552734
2020-01-30,10.854000091552734
2020-01-31,10.850000381469727
2020-02-03,10.850000381469727
2020-02-04,10.850000381469727
2020-02-05,10.850000381469727
2020-02-06,10.850000381469727
2020-02-07,10.850000381469727
2020-02-10,10.850000381469727
2020-02-11,10.850000381469727
2020-02-12,10.850000381469727
2020-02-13,10.850000381469727
2020-02-14,10.850000381469727
2020-02-18,10.850000381469727
2020-02-19,10.850000381469727
2020-02-20,10.850000381469727
2020-02-21,10.850000381469727
2020-02-24,10.850000381469727
2020-02-25,10.850000381469727
2020-02-26,10.850000381469727
2020-02-27,10.850000381469727
2020-02-28,10.850000381469727
2020-03-02,10.850000381469727
2020-03-03,10.850000381469727
2020-03-04,10.850000381469727
2020-03-05,10.850000381469727
2020-03-06,10.850000381469727
2020-03-09,10.770000457763672
2020-03-10,10.770000457763672
2020-03-11,10.770000457763672
2020-03-12,10.770000457763672
2020-03-13,10.770000457763672
2020-03-16,10.770000457763672
2020-03-17,10.770000457763672
2020-03-18,10.770000457763672
2020-03-19,10.770000457763672
2020-03-20,10.770000457763672
2020-03-23,10.770000457763672
2020-03-24,10.770000457763672
2020-03-25,10.770000457763672
2020-03-26,10.770000457763672
2020-03-27,10.770000457763672
2020-03-30,10.770000457763672
2020-03-31,10.770000457763672
2020-04-01,10.770000457763672
2020-04-02,10.770000457763672
2020-04-03,10.770000457763672
2020-04-06,10.770000457763672
2020-04-07,10.770000457763672
2020-04-08,10.770000457763672
2020-04-09,10.770000457763672
2020-04-13,10.770000457763672
2020-04-14,10.770000457763672
2020-04-15,10.770000457763672
2020-04-16,10.770000457763672
2020-04-17,10.770000457763672
2020-04-20,10.770000457763672
2020-04-21,10.770000457763672
2020-04-22,10.770000457763672
2020-04-23,10.770000457763672
2020-04-24,10.770000457763672
2020-04-27,10.770000457763672
2020-04-28,11.359999656677246
2020-04-29,11.359999656677246
2020-04-30,11.359999656677246
2020-05-01,11.359999656677246
2020-05-04,11.359999656677246
2020-05-05,11.359999656677246
2020-05-06,11.359999656677246
2020-05-07,11.359999656677246
2020-05-08,11.359999656677246
2020-05-11,11.359999656677246
2020-05-12,11.359999656677246
2020-05-13,11.359999656677246
2020-05-14,11.359999656677246
2020-05-15,11.359999656677246
2020-05-18,11.359999656677246
2020-05-19,11.359999656677246
2020-05-20,11.359999656677246
2020-05-21,11.359999656677246
2020-05-22,11.359999656677246
2020-05-26,11.359999656677246
2020-05-27,11.359999656677246
2020-05-28,11.359999656677246
2020-05-29,11.359999656677246
2020-06-01,11.359999656677246
2020-06-02,11.359999656677246
2020-06-03,11.359999656677246
2020-06-04,11.359999656677246
2020-06-05,11.359999656677246
2020-06-08,11.359999656677246
2020-06-09,11.0
2020-06-10,11.0
2020-06-11,11.0
2020-06-12,11.0
2020-06-15,12.899999618530273
2020-06-16,12.899999618530273
2020-06-17,14.859999656677246
2020-06-18,14.859999656677246
2020-06-19,14.859999656677246
2020-06-22,14.859999656677246
2020-06-23,14.859999656677246
2020-06-24,13.5600004196167
2020-06-25,13.442999839782715
2020-06-26,13.442999839782715
2020-06-29,13.442999839782715
2020-06-30,13.442999839782715
2020-07-01,13.442999839782715
2020-07-02,13.442999839782715
2020-07-06,13.442999839782715
2020-07-07,13.442999839782715
2020-07-08,13.442999839782715
2020-07-09,13.442999839782715
2020-07-10,13.442999839782715
2020-07-13,13.442999839782715
2020-07-14,13.442999839782715
2020-07-15,13.442999839782715
2020-07-16,13.442999839782715
2020-07-17,13.442999839782715
2020-07-20,13.442999839782715
2020-07-21,13.442999839782715
2020-07-22,13.442999839782715
2020-07-23,13.442999839782715
2020-07-24,13.442999839782715
2020-07-27,13.442999839782715
2020-07-28,13.442999839782715
2020-07-29,13.442999839782715
2020-07-30,13.442999839782715
2020-07-31,13.442999839782715
2020-08-03,13.442999839782715
2020-08-04,13.442999839782715
2020-08-05,13.442999839782715
2020-08-06,13.442999839782715
2020-08-07,13.442999839782715
2020-08-10,13.442999839782715
2020-08-11,13.442999839782715
2020-08-12,13.442999839782715
2020-08-13,13.442999839782715
2020-08-14,13.442999839782715
2020-08-17,13.442999839782715
2020-08-18,13.442999839782715
2020-08-19,13.442999839782715
2020-08-20,13.442999839782715
2020-08-21,13.442999839782715
2020-08-24,13.442999839782715
2020-08-25,13.442999839782715
2020-08-26,13.442999839782715
2020-08-27,13.442999839782715
2020-08-28,13.442999839782715
2020-08-31,13.442999839782715
2020-09-01,13.442999839782715
2020-09-02,13.442999839782715
2020-09-03,13.442999839782715
2020-09-04,13.442999839782715
2020-09-08,13.442999839782715
2020-09-09,13.442999839782715
2020-09-10,10.199999809265137
2020-09-11,10.199999809265137
2020-09-14,10.199999809265137
2020-09-15,10.199999809265137
2020-09-16,10.199999809265137
2020-09-17,10.199999809265137
2020-09-18,10.199999809265137
2020-09-21,10.199999809265137
2020-09-22,10.199999809265137
2020-09-23,10.199999809265137
2020-09-24,10.199999809265137
2020-09-25,10.199999809265137
2020-09-28,10.199999809265137
2020-09-29,10.199999809265137
2020-09-30,10.199999809265137
2020-10-01,10.199999809265137
2020-10-02,10.199999809265137
2020-10-05,10.199999809265137
2020-10-06,10.199999809265137
2020-10-07,10.199999809265137
2020-10-08,10.199999809265137
2020-10-09,10.199999809265137
2020-10-12,10.199999809265137
2020-10-13,10.199999809265137
2020-10-14,10.199999809265137
2020-10-15,10.199999809265137
2020-10-16,10.199999809265137
2020-10-19,10.199999809265137
2020-10-20,10.199999809265137
2020-10-21,10.199999809265137
2020-10-22,10.199999809265137
2020-10-23,10.199999809265137
2020-10-26,10.199999809265137
2020-10-27,10.199999809265137
2020-10-28,10.199999809265137
2020-10-29,10.199999809265137
2020-10-30,10.199999809265137
2020-11-02,10.199999809265137
2020-11-03,10.199999809265137
2020-11-04,10.199999809265137
2020-11-05,10.199999809265137
2020-11-06,10.199999809265137
2020-11-09,10.199999809265137
2020-11-10,10.199999809265137
2020-11-11,10.199999809265137
2020-11-12,10.199999809265137
2020-11-13,10.199999809265137
2020-11-16,10.199999809265137
2020-11-17,10.199999809265137
2020-11-18,10.199999809265137
2020-11-19,10.199999809265137
2020-11-20,10.199999809265137
2020-11-23,10.199999809265137
2020-11-24,10.199999809265137
2020-11-25,10.199999809265137
2020-11-27,10.199999809265137
2020-11-30,10.199999809265137
2020-12-01,10.199999809265137
2020-12-02,10.199999809265137
2020-12-03,10.199999809265137
2020-12-04,10.199999809265137
2020-12-07,10.199999809265137
2020-12-08,10.199999809265137
2020-12-09,10.199999809265137
2020-12-10,10.199999809265137
2020-12-11,10.199999809265137
2020-12-14,19.385000228881836
2020-12-15,14.5
2020-12-16,14.5
2020-12-17,14.5
2020-12-18,14.5
2020-12-21,28.84000015258789
2020-12-22,44.505001068115234
2020-12-23,34.08000183105469
2020-12-24,40.0
2020-12-28,43.0
2020-12-29,89.0
2020-12-30,60.04999923706055
2020-12-31,60.04999923706055
2021-01-04,32.849998474121094
2021-01-05,32.06999969482422
2021-01-06,25.920000076293945
2021-01-07,25.920000076293945
2021-01-08,34.0
2021-01-11,34.0
2021-01-12,34.0
2021-01-13,34.0
2021-01-14,34.0
2021-01-15,34.0
2021-01-19,34.0
2021-01-20,34.0
2021-01-21,50.0
2021-01-22,50.0
2021-01-25,50.0
2021-01-26,50.0
2021-01-27,33.20000076293945
2021-01-28,33.20000076293945
2021-01-29,65.0
2021-02-01,65.0
2021-02-02,65.0
2021-02-03,67.0
2021-02-04,67.0
2021-02-05,67.0
2021-02-08,67.0
2021-02-09,67.0
2021-02-10,67.0
2021-02-11,67.0
2021-02-12,67.0
2021-02-16,67.0
2021-02-17,67.0
2021-02-18,67.0
2021-02-19,67.0
2021-02-22,67.0
2021-02-23,67.0
2021-02-24,67.0
2021-02-25,67.0
2021-02-26,67.0
2021-03-01,67.0
2021-03-02,67.0
2021-03-03,67.0
2021-03-04,67.0
2021-03-05,67.0
2021-03-08,67.0
2021-03-09,67.0
2021-03-10,67.0
2021-03-11,67.0
2021-03-12,67.0
2021-03-15,67.0
2021-03-16,67.0
2021-03-17,67.0
2021-03-18,67.0
2021-03-19,67.0
2021-03-22,67.0
2021-03-23,67.0
2021-03-24,67.0
2021-03-25,67.0
2021-03-26,67.0
2021-03-29,45.63999938964844
2021-03-30,45.63999938964844
2021-03-31,45.63999938964844
2021-04-01,45.63999938964844
2021-04-05,45.63999938964844
2021-04-06,45.63999938964844
2021-04-07,45.63999938964844
2021-04-08,45.63999938964844
2021-04-09,45.63999938964844
2021-04-12,45.63999938964844
2021-04-13,45.63999938964844
2021-04-14,45.63999938964844
2021-04-15,45.63999938964844
2021-04-16,45.63999938964844
2021-04-19,45.63999938964844
2021-04-20,45.63999938964844
2021-04-21,45.63999938964844
2021-04-22,45.63999938964844
2021-04-23,45.63999938964844
2021-04-26,45.63999938964844
2021-04-27,45.63999938964844
2021-04-28,49.0
2021-04-29,49.0
2021-04-30,49.0
2021-05-03,49.0
2021-05-04,49.0
2021-05-05,40.0
2021-05-06,40.0
2021-05-07,40.0
2021-05-10,40.0
2021-05-11,40.0
2021-05-12,40.0
2021-05-13,40.0
2021-05-14,40.0
