,ULE
2009-07-17,29.450000762939453
2009-07-20,29.950000762939453
2009-07-21,29.829999923706055
2009-07-22,29.969999313354492
2009-07-23,29.809999465942383
2009-07-24,29.920000076293945
2009-07-27,30.020000457763672
2009-07-28,29.670000076293945
2009-07-29,29.18000030517578
2009-07-30,29.31999969482422
2009-07-31,30.1299991607666
2009-08-03,30.700000762939453
2009-08-04,30.670000076293945
2009-08-05,30.719999313354492
2009-08-06,30.459999084472656
2009-08-07,29.700000762939453
2009-08-10,29.540000915527344
2009-08-11,29.56999969482422
2009-08-12,29.709999084472656
2009-08-13,30.170000076293945
2009-08-14,29.93000030517578
2009-08-17,29.290000915527344
2009-08-18,29.34000015258789
2009-08-19,30.030000686645508
2009-08-20,30.020000457763672
2009-08-21,30.389999389648438
2009-08-24,30.170000076293945
2009-08-25,30.239999771118164
2009-08-26,30.030000686645508
2009-08-27,30.459999084472656
2009-08-28,30.239999771118164
2009-08-31,30.360000610351562
2009-09-01,29.889999389648438
2009-09-02,30.049999237060547
2009-09-03,30.020000457763672
2009-09-04,30.209999084472656
2009-09-08,31.059999465942383
2009-09-09,31.290000915527344
2009-09-10,31.3799991607666
2009-09-11,31.360000610351562
2009-09-14,31.549999237060547
2009-09-15,31.790000915527344
2009-09-16,32.029998779296875
2009-09-17,32.06999969482422
2009-09-18,31.969999313354492
2009-09-21,31.760000228881836
2009-09-22,32.34000015258789
2009-09-23,32.04999923706055
2009-09-24,31.719999313354492
2009-09-25,31.719999313354492
2009-09-28,31.489999771118164
2009-09-29,31.350000381469727
2009-09-30,31.530000686645508
2009-10-01,31.149999618530273
2009-10-02,31.270000457763672
2009-10-05,31.610000610351562
2009-10-06,31.889999389648438
2009-10-07,31.8700008392334
2009-10-08,32.15999984741211
2009-10-09,31.959999084472656
2009-10-12,32.2400016784668
2009-10-13,32.52000045776367
2009-10-14,32.75
2009-10-15,32.869998931884766
2009-10-16,32.75
2009-10-19,32.90999984741211
2009-10-20,32.849998474121094
2009-10-21,33.16999816894531
2009-10-22,33.38999938964844
2009-10-23,33.369998931884766
2009-10-26,32.68000030517578
2009-10-27,32.25
2009-10-28,31.93000030517578
2009-10-29,32.349998474121094
2009-10-30,31.950000762939453
2009-11-02,32.119998931884766
2009-11-03,31.899999618530273
2009-11-04,32.4900016784668
2009-11-05,32.599998474121094
2009-11-06,32.43000030517578
2009-11-09,33.119998931884766
2009-11-10,32.939998626708984
2009-11-11,32.959999084472656
2009-11-12,32.400001525878906
2009-11-13,32.7599983215332
2009-11-16,33.09000015258789
2009-11-17,32.599998474121094
2009-11-18,33.029998779296875
2009-11-19,32.7400016784668
2009-11-20,32.5
2009-11-23,33.029998779296875
2009-11-24,32.869998931884766
2009-11-25,33.709999084472656
2009-11-27,32.97999954223633
2009-11-30,33.22999954223633
2009-12-01,33.47999954223633
2009-12-02,33.38999938964844
2009-12-03,33.5099983215332
2009-12-04,32.47999954223633
2009-12-07,32.459999084472656
2009-12-08,31.899999618530273
2009-12-09,31.940000534057617
2009-12-10,31.959999084472656
2009-12-11,31.510000228881836
2009-12-14,31.549999237060547
2009-12-15,31.149999618530273
2009-12-16,31.049999237060547
2009-12-17,30.239999771118164
2009-12-18,30.280000686645508
2009-12-21,30.059999465942383
2009-12-22,29.90999984741211
2009-12-23,30.15999984741211
2009-12-24,30.389999389648438
2009-12-28,30.440000534057617
2009-12-29,30.229999542236328
2009-12-30,30.309999465942383
2009-12-31,30.170000076293945
2010-01-04,30.610000610351562
2010-01-05,30.34000015258789
2010-01-06,30.600000381469727
2010-01-07,30.1299991607666
2010-01-08,30.600000381469727
2010-01-11,31.059999465942383
2010-01-12,30.809999465942383
2010-01-13,30.90999984741211
2010-01-14,30.90999984741211
2010-01-15,30.440000534057617
2010-01-19,30.1200008392334
2010-01-20,29.280000686645508
2010-01-21,29.209999084472656
2010-01-22,29.309999465942383
2010-01-25,29.389999389648438
2010-01-26,29.170000076293945
2010-01-27,28.950000762939453
2010-01-28,28.719999313354492
2010-01-29,28.280000686645508
2010-02-01,28.440000534057617
2010-02-02,28.700000762939453
2010-02-03,28.43000030517578
2010-02-04,27.719999313354492
2010-02-05,27.399999618530273
2010-02-08,27.450000762939453
2010-02-09,27.93000030517578
2010-02-10,27.739999771118164
2010-02-11,27.520000457763672
2010-02-12,27.18000030517578
2010-02-16,27.8700008392334
2010-02-17,27.200000762939453
2010-02-18,27.239999771118164
2010-02-19,27.079999923706055
2010-02-22,27.100000381469727
2010-02-23,26.670000076293945
2010-02-24,26.93000030517578
2010-02-25,26.920000076293945
2010-02-26,27.229999542236328
2010-03-01,26.979999542236328
2010-03-02,27.06999969482422
2010-03-03,27.540000915527344
2010-03-04,27.040000915527344
2010-03-05,27.170000076293945
2010-03-08,27.260000228881836
2010-03-09,27.059999465942383
2010-03-10,27.280000686645508
2010-03-11,27.399999618530273
2010-03-12,27.770000457763672
2010-03-15,27.3700008392334
2010-03-16,27.829999923706055
2010-03-17,27.6200008392334
2010-03-18,27.100000381469727
2010-03-19,26.809999465942383
2010-03-22,26.90999984741211
2010-03-23,26.709999084472656
2010-03-24,26.010000228881836
2010-03-25,25.799999237060547
2010-03-26,26.3700008392334
2010-03-29,26.600000381469727
2010-03-30,26.309999465942383
2010-03-31,26.739999771118164
2010-04-01,26.979999542236328
2010-04-05,26.600000381469727
2010-04-06,26.270000457763672
2010-04-07,26.1200008392334
2010-04-08,26.049999237060547
2010-04-09,26.639999389648438
2010-04-12,27.010000228881836
2010-04-13,26.979999542236328
2010-04-14,27.280000686645508
2010-04-15,26.93000030517578
2010-04-16,26.639999389648438
2010-04-19,26.559999465942383
2010-04-20,26.43000030517578
2010-04-21,26.229999542236328
2010-04-22,25.93000030517578
2010-04-23,26.149999618530273
2010-04-26,26.110000610351562
2010-04-27,25.360000610351562
2010-04-28,25.440000534057617
2010-04-29,25.610000610351562
2010-04-30,25.90999984741211
2010-05-03,25.399999618530273
2010-05-04,24.670000076293945
2010-05-05,23.979999542236328
2010-05-06,23.360000610351562
2010-05-07,23.709999084472656
2010-05-10,23.860000610351562
2010-05-11,23.5
2010-05-12,23.280000686645508
2010-05-13,22.93000030517578
2010-05-14,22.399999618530273
2010-05-17,22.43000030517578
2010-05-18,21.809999465942383
2010-05-19,22.420000076293945
2010-05-20,22.860000610351562
2010-05-21,23.110000610351562
2010-05-24,22.3700008392334
2010-05-25,22.239999771118164
2010-05-26,21.670000076293945
2010-05-27,22.309999465942383
2010-05-28,21.959999084472656
2010-06-01,21.81999969482422
2010-06-02,21.899999618530273
2010-06-03,21.600000381469727
2010-06-04,20.860000610351562
2010-06-07,20.729999542236328
2010-06-08,20.84000015258789
2010-06-09,20.989999771118164
2010-06-10,21.510000228881836
2010-06-11,21.360000610351562
2010-06-14,21.81999969482422
2010-06-15,22.260000228881836
2010-06-16,22.06999969482422
2010-06-17,22.350000381469727
2010-06-18,22.290000915527344
2010-06-21,22.100000381469727
2010-06-22,21.90999984741211
2010-06-23,22.040000915527344
2010-06-24,22.079999923706055
2010-06-25,22.309999465942383
2010-06-28,21.899999618530273
2010-06-29,21.639999389648438
2010-06-30,21.760000228881836
2010-07-01,22.81999969482422
2010-07-02,22.899999618530273
2010-07-06,23.190000534057617
2010-07-07,23.209999084472656
2010-07-08,23.399999618530273
2010-07-09,23.209999084472656
2010-07-12,23.030000686645508
2010-07-13,23.5
2010-07-14,23.610000610351562
2010-07-15,24.34000015258789
2010-07-16,24.270000457763672
2010-07-19,24.31999969482422
2010-07-20,24.149999618530273
2010-07-21,23.649999618530273
2010-07-22,24.15999984741211
2010-07-23,24.190000534057617
2010-07-26,24.610000610351562
2010-07-27,24.520000457763672
2010-07-28,24.510000228881836
2010-07-29,24.81999969482422
2010-07-30,24.709999084472656
2010-08-02,25.209999084472656
2010-08-03,25.450000762939453
2010-08-04,25.1299991607666
2010-08-05,25.229999542236328
2010-08-06,25.649999618530273
2010-08-09,25.3799991607666
2010-08-10,25.290000915527344
2010-08-11,24.059999465942383
2010-08-12,23.84000015258789
2010-08-13,23.579999923706055
2010-08-16,23.84000015258789
2010-08-17,24.049999237060547
2010-08-18,23.969999313354492
2010-08-19,23.829999923706055
2010-08-20,23.40999984741211
2010-08-23,23.239999771118164
2010-08-24,23.309999465942383
2010-08-25,23.190000534057617
2010-08-26,23.479999542236328
2010-08-27,23.540000915527344
2010-08-30,23.239999771118164
2010-08-31,23.350000381469727
2010-09-01,23.75
2010-09-02,23.860000610351562
2010-09-03,24.079999923706055
2010-09-07,23.309999465942383
2010-09-08,23.43000030517578
2010-09-09,23.399999618530273
2010-09-10,23.40999984741211
2010-09-13,24.040000915527344
2010-09-14,24.510000228881836
2010-09-15,24.5
2010-09-16,24.780000686645508
2010-09-17,24.649999618530273
2010-09-20,24.709999084472656
2010-09-21,25.360000610351562
2010-09-22,25.950000762939453
2010-09-23,25.690000534057617
2010-09-24,26.3700008392334
2010-09-27,26.260000228881836
2010-09-28,26.690000534057617
2010-09-29,26.899999618530273
2010-09-30,26.93000030517578
2010-10-01,27.520000457763672
2010-10-04,27.149999618530273
2010-10-05,27.739999771118164
2010-10-06,28.1299991607666
2010-10-07,28.030000686645508
2010-10-08,28.110000610351562
2010-10-11,27.84000015258789
2010-10-12,28.049999237060547
2010-10-13,28.200000762939453
2010-10-14,28.6299991607666
2010-10-15,28.229999542236328
2010-10-18,28.350000381469727
2010-10-19,27.229999542236328
2010-10-20,28.15999984741211
2010-10-21,28.049999237060547
2010-10-22,28.06999969482422
2010-10-25,28.18000030517578
2010-10-26,27.709999084472656
2010-10-27,27.3700008392334
2010-10-28,28.059999465942383
2010-10-29,27.979999542236328
2010-11-01,27.84000015258789
2010-11-02,28.459999084472656
2010-11-03,28.84000015258789
2010-11-04,29.18000030517578
2010-11-05,28.510000228881836
2010-11-08,27.989999771118164
2010-11-09,27.450000762939453
2010-11-10,27.40999984741211
2010-11-11,26.93000030517578
2010-11-12,27.110000610351562
2010-11-15,26.559999465942383
2010-11-16,26.260000228881836
2010-11-17,26.420000076293945
2010-11-18,26.850000381469727
2010-11-19,27.09000015258789
2010-11-22,26.850000381469727
2010-11-23,25.81999969482422
2010-11-24,25.690000534057617
2010-11-26,25.34000015258789
2010-11-29,24.8799991607666
2010-11-30,24.350000381469727
2010-12-01,24.899999618530273
2010-12-02,25.209999084472656
2010-12-03,25.920000076293945
2010-12-06,25.600000381469727
2010-12-07,25.450000762939453
2010-12-08,25.389999389648438
2010-12-09,25.329999923706055
2010-12-10,25.219999313354492
2010-12-13,25.850000381469727
2010-12-14,25.860000610351562
2010-12-15,25.239999771118164
2010-12-16,25.299999237060547
2010-12-17,25.049999237060547
2010-12-20,24.829999923706055
2010-12-21,24.709999084472656
2010-12-22,24.760000228881836
2010-12-23,24.860000610351562
2010-12-27,24.950000762939453
2010-12-28,24.84000015258789
2010-12-29,25.239999771118164
2010-12-30,25.479999542236328
2010-12-31,25.860000610351562
2011-01-03,25.690000534057617
2011-01-04,25.549999237060547
2011-01-05,24.899999618530273
2011-01-06,24.440000534057617
2011-01-07,24.040000915527344
2011-01-10,24.15999984741211
2011-01-11,24.239999771118164
2011-01-12,24.809999465942383
2011-01-13,25.670000076293945
2011-01-14,25.75
2011-01-18,25.760000228881836
2011-01-19,26.100000381469727
2011-01-20,26.1200008392334
2011-01-21,26.700000762939453
2011-01-24,26.809999465942383
2011-01-25,26.969999313354492
2011-01-26,27.0
2011-01-27,27.190000534057617
2011-01-28,26.639999389648438
2011-01-31,27.010000228881836
2011-02-01,27.559999465942383
2011-02-02,27.43000030517578
2011-02-03,26.75
2011-02-04,26.549999237060547
2011-02-07,26.579999923706055
2011-02-08,26.780000686645508
2011-02-09,27.1200008392334
2011-02-10,26.559999465942383
2011-02-11,26.399999618530273
2011-02-14,26.149999618530273
2011-02-15,26.18000030517578
2011-02-16,26.5
2011-02-17,26.649999618530273
2011-02-18,26.969999313354492
2011-02-22,26.799999237060547
2011-02-23,27.219999313354492
2011-02-24,27.3799991607666
2011-02-25,27.229999542236328
2011-02-28,27.399999618530273
2011-03-01,27.290000915527344
2011-03-02,27.65999984741211
2011-03-03,28.010000228881836
2011-03-04,28.1200008392334
2011-03-07,28.079999923706055
2011-03-08,27.75
2011-03-09,27.770000457763672
2011-03-10,27.360000610351562
2011-03-11,27.799999237060547
2011-03-14,28.15999984741211
2011-03-15,28.190000534057617
2011-03-16,27.65999984741211
2011-03-17,28.270000457763672
2011-03-18,28.8799991607666
2011-03-21,29.079999923706055
2011-03-22,29.020000457763672
2011-03-23,28.639999389648438
2011-03-24,28.93000030517578
2011-03-25,28.420000076293945
2011-03-28,28.540000915527344
2011-03-29,28.510000228881836
2011-03-30,28.639999389648438
2011-03-31,28.899999618530273
2011-04-01,29.1200008392334
2011-04-04,29.059999465942383
2011-04-05,29.09000015258789
2011-04-06,29.530000686645508
2011-04-07,29.3700008392334
2011-04-08,30.049999237060547
2011-04-11,29.889999389648438
2011-04-12,30.15999984741211
2011-04-13,29.969999313354492
2011-04-14,30.219999313354492
2011-04-15,29.889999389648438
2011-04-18,29.079999923706055
2011-04-19,29.540000915527344
2011-04-20,30.270000457763672
2011-04-21,30.459999084472656
2011-04-25,30.579999923706055
2011-04-26,30.790000915527344
2011-04-27,31.469999313354492
2011-04-28,31.56999969482422
2011-04-29,31.600000381469727
2011-05-02,31.829999923706055
2011-05-03,31.59000015258789
2011-05-04,31.649999618530273
2011-05-05,30.329999923706055
2011-05-06,29.56999969482422
2011-05-09,29.59000015258789
2011-05-10,29.829999923706055
2011-05-11,29.0
2011-05-12,29.100000381469727
2011-05-13,28.549999237060547
2011-05-16,28.809999465942383
2011-05-17,29.06999969482422
2011-05-18,29.1299991607666
2011-05-19,29.299999237060547
2011-05-20,28.760000228881836
2011-05-23,28.309999465942383
2011-05-24,28.610000610351562
2011-05-25,28.520000457763672
2011-05-26,28.65999984741211
2011-05-27,29.329999923706055
2011-05-31,29.760000228881836
2011-06-01,29.56999969482422
2011-06-02,30.139999389648438
2011-06-03,30.780000686645508
2011-06-06,30.489999771118164
2011-06-07,31.0
2011-06-08,30.43000030517578
2011-06-09,30.200000762939453
2011-06-10,29.459999084472656
2011-06-13,29.81999969482422
2011-06-14,29.989999771118164
2011-06-15,28.809999465942383
2011-06-16,28.90999984741211
2011-06-17,29.3799991607666
2011-06-20,29.3700008392334
2011-06-21,29.780000686645508
2011-06-22,29.540000915527344
2011-06-23,29.190000534057617
2011-06-24,28.799999237060547
2011-06-27,29.25
2011-06-28,29.59000015258789
2011-06-29,29.8799991607666
2011-06-30,30.15999984741211
2011-07-01,30.270000457763672
2011-07-05,29.84000015258789
2011-07-06,29.3799991607666
2011-07-07,29.530000686645508
2011-07-08,29.209999084472656
2011-07-11,28.149999618530273
2011-07-12,28.0
2011-07-13,28.65999984741211
2011-07-14,28.610000610351562
2011-07-15,28.739999771118164
2011-07-18,28.549999237060547
2011-07-19,28.719999313354492
2011-07-20,29.06999969482422
2011-07-21,29.690000534057617
2011-07-22,29.639999389648438
2011-07-25,29.6299991607666
2011-07-26,30.270000457763672
2011-07-27,29.6299991607666
2011-07-28,29.360000610351562
2011-07-29,29.6200008392334
2011-08-01,29.139999389648438
2011-08-02,28.950000762939453
2011-08-03,29.43000030517578
2011-08-04,28.59000015258789
2011-08-05,29.139999389648438
2011-08-08,28.950000762939453
2011-08-09,29.1299991607666
2011-08-10,28.850000381469727
2011-08-11,29.040000915527344
2011-08-12,29.09000015258789
2011-08-15,29.940000534057617
2011-08-16,29.829999923706055
2011-08-17,29.93000030517578
2011-08-18,29.450000762939453
2011-08-19,29.770000457763672
2011-08-22,29.639999389648438
2011-08-23,29.950000762939453
2011-08-24,29.860000610351562
2011-08-25,29.65999984741211
2011-08-26,30.18000030517578
2011-08-29,30.239999771118164
2011-08-30,29.950000762939453
2011-08-31,29.649999618530273
2011-09-01,29.200000762939453
2011-09-02,28.8700008392334
2011-09-06,28.100000381469727
2011-09-07,28.450000762939453
2011-09-08,27.6200008392334
2011-09-09,26.770000457763672
2011-09-12,26.6200008392334
2011-09-13,26.899999618530273
2011-09-14,27.200000762939453
2011-09-15,27.600000381469727
2011-09-16,27.239999771118164
2011-09-19,26.889999389648438
2011-09-20,26.799999237060547
2011-09-21,26.969999313354492
2011-09-22,26.040000915527344
2011-09-23,26.18000030517578
2011-09-26,26.1200008392334
2011-09-27,26.489999771118164
2011-09-28,26.350000381469727
2011-09-29,26.360000610351562
2011-09-30,25.75
2011-10-03,25.020000457763672
2011-10-04,25.350000381469727
2011-10-05,25.579999923706055
2011-10-06,25.899999618530273
2011-10-07,25.65999984741211
2011-10-10,26.68000030517578
2011-10-11,26.690000534057617
2011-10-12,27.229999542236328
2011-10-13,27.239999771118164
2011-10-14,27.549999237060547
2011-10-17,27.010000228881836
2011-10-18,26.979999542236328
2011-10-19,27.010000228881836
2011-10-20,27.219999313354492
2011-10-21,27.559999465942383
2011-10-24,27.729999542236328
2011-10-25,27.670000076293945
2011-10-26,27.65999984741211
2011-10-27,28.75
2011-10-28,28.65999984741211
2011-10-31,27.399999618530273
2011-11-01,26.739999771118164
2011-11-02,27.06999969482422
2011-11-03,27.3799991607666
2011-11-04,27.18000030517578
2011-11-07,27.1299991607666
2011-11-08,27.3799991607666
2011-11-09,26.190000534057617
2011-11-10,26.399999618530273
2011-11-11,27.020000457763672
2011-11-14,26.5
2011-11-15,26.020000457763672
2011-11-16,26.010000228881836
2011-11-17,25.8799991607666
2011-11-18,26.1200008392334
2011-11-21,26.049999237060547
2011-11-22,26.09000015258789
2011-11-23,25.40999984741211
2011-11-25,25.0
2011-11-28,25.309999465942383
2011-11-29,25.3700008392334
2011-11-30,25.729999542236328
2011-12-01,25.850000381469727
2011-12-02,25.5
2011-12-05,25.59000015258789
2011-12-06,25.649999618530273
2011-12-07,25.68000030517578
2011-12-08,25.399999618530273
2011-12-09,25.549999237060547
2011-12-12,24.850000381469727
2011-12-13,24.25
2011-12-14,24.09000015258789
2011-12-15,24.200000762939453
2011-12-16,24.280000686645508
2011-12-19,24.110000610351562
2011-12-20,24.450000762939453
2011-12-21,24.34000015258789
2011-12-22,24.34000015258789
2011-12-23,24.309999465942383
2011-12-27,24.420000076293945
2011-12-28,23.8700008392334
2011-12-29,23.959999084472656
2011-12-30,23.8700008392334
2012-01-03,24.270000457763672
2012-01-04,23.8700008392334
2012-01-05,23.34000015258789
2012-01-06,23.09000015258789
2012-01-09,23.219999313354492
2012-01-10,23.25
2012-01-11,23.010000228881836
2012-01-12,23.469999313354492
2012-01-13,22.920000076293945
2012-01-17,23.149999618530273
2012-01-18,23.600000381469727
2012-01-19,23.93000030517578
2012-01-20,23.81999969482422
2012-01-23,24.229999542236328
2012-01-24,24.149999618530273
2012-01-25,24.489999771118164
2012-01-26,24.450000762939453
2012-01-27,24.8700008392334
2012-01-30,24.489999771118164
2012-01-31,24.309999465942383
2012-02-01,24.579999923706055
2012-02-02,24.549999237060547
2012-02-03,24.549999237060547
2012-02-06,24.479999542236328
2012-02-07,24.989999771118164
2012-02-08,25.0
2012-02-09,25.079999923706055
2012-02-10,24.649999618530273
2012-02-13,24.739999771118164
2012-02-14,24.440000534057617
2012-02-15,24.239999771118164
2012-02-16,24.549999237060547
2012-02-17,24.600000381469727
2012-02-21,24.920000076293945
2012-02-22,24.8799991607666
2012-02-23,25.399999618530273
2012-02-24,25.700000762939453
2012-02-27,25.489999771118164
2012-02-28,25.719999313354492
2012-02-29,25.219999313354492
2012-03-01,25.149999618530273
2012-03-02,24.75
2012-03-05,24.81999969482422
2012-03-06,24.40999984741211
2012-03-07,24.520000457763672
2012-03-08,24.950000762939453
2012-03-09,24.40999984741211
2012-03-12,24.540000915527344
2012-03-13,24.229999542236328
2012-03-14,24.040000915527344
2012-03-15,24.309999465942383
2012-03-16,24.579999923706055
2012-03-19,24.81999969482422
2012-03-20,24.799999237060547
2012-03-21,24.739999771118164
2012-03-22,24.639999389648438
2012-03-23,24.950000762939453
2012-03-26,25.260000228881836
2012-03-27,25.190000534057617
2012-03-28,25.09000015258789
2012-03-29,24.989999771118164
2012-03-30,25.209999084472656
2012-04-02,25.149999618530273
2012-04-03,24.81999969482422
2012-04-04,24.469999313354492
2012-04-05,24.149999618530273
2012-04-09,24.3700008392334
2012-04-10,24.239999771118164
2012-04-11,24.309999465942383
2012-04-12,24.670000076293945
2012-04-13,24.200000762939453
2012-04-16,24.440000534057617
2012-04-17,24.420000076293945
2012-04-18,24.229999542236328
2012-04-19,24.399999618530273
2012-04-20,24.719999313354492
2012-04-23,24.40999984741211
2012-04-24,24.639999389648438
2012-04-25,24.690000534057617
2012-04-26,24.760000228881836
2012-04-27,24.790000915527344
2012-04-30,24.780000686645508
2012-05-01,24.739999771118164
2012-05-02,24.489999771118164
2012-05-03,24.43000030517578
2012-05-04,24.239999771118164
2012-05-07,24.09000015258789
2012-05-08,24.010000228881836
2012-05-09,23.709999084472656
2012-05-10,23.709999084472656
2012-05-11,23.639999389648438
2012-05-14,23.31999969482422
2012-05-15,22.889999389648438
2012-05-16,22.799999237060547
2012-05-17,22.799999237060547
2012-05-18,23.059999465942383
2012-05-21,23.299999237060547
2012-05-22,22.729999542236328
2012-05-23,22.40999984741211
2012-05-24,22.239999771118164
2012-05-25,22.149999618530273
2012-05-29,22.049999237060547
2012-05-30,21.65999984741211
2012-05-31,21.649999618530273
2012-06-01,21.829999923706055
2012-06-04,22.09000015258789
2012-06-05,21.950000762939453
2012-06-06,22.299999237060547
2012-06-07,22.290000915527344
2012-06-08,22.1200008392334
2012-06-11,22.020000457763672
2012-06-12,22.100000381469727
2012-06-13,22.329999923706055
2012-06-14,22.459999084472656
2012-06-15,22.559999465942383
2012-06-18,22.290000915527344
2012-06-19,22.790000915527344
2012-06-20,22.719999313354492
2012-06-21,22.260000228881836
2012-06-22,22.139999389648438
2012-06-25,22.09000015258789
2012-06-26,21.989999771118164
2012-06-27,21.969999313354492
2012-06-28,21.90999984741211
2012-06-29,22.6200008392334
2012-07-02,22.360000610351562
2012-07-03,22.399999618530273
2012-07-05,21.610000610351562
2012-07-06,21.350000381469727
2012-07-09,21.399999618530273
2012-07-10,21.209999084472656
2012-07-11,21.190000534057617
2012-07-12,21.09000015258789
2012-07-13,21.049999237060547
2012-07-16,21.260000228881836
2012-07-17,21.139999389648438
2012-07-18,21.100000381469727
2012-07-19,21.110000610351562
2012-07-20,20.8700008392334
2012-07-23,20.760000228881836
2012-07-24,20.579999923706055
2012-07-25,20.780000686645508
2012-07-26,21.190000534057617
2012-07-27,21.360000610351562
2012-07-30,21.18000030517578
2012-07-31,21.309999465942383
2012-08-01,21.100000381469727
2012-08-02,20.959999084472656
2012-08-03,21.520000457763672
2012-08-06,21.549999237060547
2012-08-07,21.65999984741211
2012-08-08,21.489999771118164
2012-08-09,21.329999923706055
2012-08-10,21.25
2012-08-13,21.34000015258789
2012-08-14,21.25
2012-08-15,21.299999237060547
2012-08-16,21.510000228881836
2012-08-17,21.459999084472656
2012-08-20,21.469999313354492
2012-08-21,21.889999389648438
