,CCBG
1994-12-13,6.186666965484619
1994-12-14,6.186666965484619
1994-12-15,6.186666965484619
1994-12-16,6.186666965484619
1994-12-19,6.186666965484619
1994-12-20,6.186666965484619
1994-12-21,6.186666965484619
1994-12-22,6.186666965484619
1994-12-23,6.186666965484619
1994-12-27,6.186666965484619
1994-12-28,6.186666965484619
1994-12-29,6.186666965484619
1994-12-30,6.186666965484619
1995-01-03,6.186666965484619
1995-01-04,6.186666965484619
1995-01-05,6.186666965484619
1995-01-06,6.186666965484619
1995-01-09,6.186666965484619
1995-01-10,6.186666965484619
1995-01-11,6.186666965484619
1995-01-12,6.186666965484619
1995-01-13,6.186666965484619
1995-01-16,6.186666965484619
1995-01-17,6.186666965484619
1995-01-18,6.186666965484619
1995-01-19,6.186666965484619
1995-01-20,6.186666965484619
1995-01-23,6.186666965484619
1995-01-24,6.186666965484619
1995-01-25,6.186666965484619
1995-01-26,6.186666965484619
1995-01-27,6.186666965484619
1995-01-30,6.186666965484619
1995-01-31,6.186666965484619
1995-02-01,6.186666965484619
1995-02-02,6.186666965484619
1995-02-03,6.186666965484619
1995-02-06,6.186666965484619
1995-02-07,6.186666965484619
1995-02-08,6.186666965484619
1995-02-09,6.186666965484619
1995-02-10,6.186666965484619
1995-02-13,6.186666965484619
1995-02-14,6.186666965484619
1995-02-15,6.186666965484619
1995-02-16,6.186666965484619
1995-02-17,6.186666965484619
1995-02-21,6.186666965484619
1995-02-22,6.186666965484619
1995-02-23,6.186666965484619
1995-02-24,6.186666965484619
1995-02-27,6.186666965484619
1995-02-28,6.186666965484619
1995-03-01,6.186666965484619
1995-03-02,6.186666965484619
1995-03-03,6.186666965484619
1995-03-06,6.186666965484619
1995-03-07,6.186666965484619
1995-03-08,6.186666965484619
1995-03-09,6.186666965484619
1995-03-10,6.186666965484619
1995-03-13,6.186666965484619
1995-03-14,6.186666965484619
1995-03-15,6.186666965484619
1995-03-16,6.186666965484619
1995-03-17,6.186666965484619
1995-03-20,6.186666965484619
1995-03-21,6.186666965484619
1995-03-22,6.186666965484619
1995-03-23,6.186666965484619
1995-03-24,6.186666965484619
1995-03-27,6.186666965484619
1995-03-28,6.186666965484619
1995-03-29,6.186666965484619
1995-03-30,6.186666965484619
1995-03-31,6.186666965484619
1995-04-03,6.186666965484619
1995-04-04,6.186666965484619
1995-04-05,6.186666965484619
1995-04-06,6.186666965484619
1995-04-07,6.186666965484619
1995-04-10,6.186666965484619
1995-04-11,6.186666965484619
1995-04-12,6.186666965484619
1995-04-13,6.186666965484619
1995-04-17,6.186666965484619
1995-04-18,6.186666965484619
1995-04-19,6.186666965484619
1995-04-20,6.186666965484619
1995-04-21,6.186666965484619
1995-04-24,6.186666965484619
1995-04-25,6.186666965484619
1995-04-26,6.186666965484619
1995-04-27,6.186666965484619
1995-04-28,6.186666965484619
1995-05-01,6.186666965484619
1995-05-02,6.186666965484619
1995-05-03,6.186666965484619
1995-05-04,6.186666965484619
1995-05-05,6.186666965484619
1995-05-08,6.186666965484619
1995-05-09,6.186666965484619
1995-05-10,6.186666965484619
1995-05-11,6.186666965484619
1995-05-12,6.186666965484619
1995-05-15,6.186666965484619
1995-05-16,6.186666965484619
1995-05-17,6.186666965484619
1995-05-18,6.186666965484619
1995-05-19,6.186666965484619
1995-05-22,6.186666965484619
1995-05-23,6.186666965484619
1995-05-24,6.186666965484619
1995-05-25,6.186666965484619
1995-05-26,6.186666965484619
1995-05-30,6.186666965484619
1995-05-31,6.186666965484619
1995-06-01,6.186666965484619
1995-06-02,6.186666965484619
1995-06-05,6.186666965484619
1995-06-06,6.186666965484619
1995-06-07,6.186666965484619
1995-06-08,6.186666965484619
1995-06-09,6.186666965484619
1995-06-12,6.186666965484619
1995-06-13,6.186666965484619
1995-06-14,6.186666965484619
1995-06-15,6.186666965484619
1995-06-16,6.186666965484619
1995-06-19,6.186666965484619
1995-06-20,6.186666965484619
1995-06-21,6.186666965484619
1995-06-22,6.186666965484619
1995-06-23,6.186666965484619
1995-06-26,6.186666965484619
1995-06-27,6.186666965484619
1995-06-28,6.186666965484619
1995-06-29,6.186666965484619
1995-06-30,6.186666965484619
1995-07-03,6.186666965484619
1995-07-05,6.186666965484619
1995-07-06,6.186666965484619
1995-07-07,6.186666965484619
1995-07-10,6.186666965484619
1995-07-11,6.186666965484619
1995-07-12,6.186666965484619
1995-07-13,6.186666965484619
1995-07-14,6.186666965484619
1995-07-17,6.186666965484619
1995-07-18,6.186666965484619
1995-07-19,6.186666965484619
1995-07-20,6.186666965484619
1995-07-21,6.186666965484619
1995-07-24,6.186666965484619
1995-07-25,6.186666965484619
1995-07-26,6.186666965484619
1995-07-27,6.186666965484619
1995-07-28,6.186666965484619
1995-07-31,6.186666965484619
1995-08-01,6.186666965484619
1995-08-02,6.186666965484619
1995-08-03,6.186666965484619
1995-08-04,6.186666965484619
1995-08-07,6.186666965484619
1995-08-08,6.186666965484619
1995-08-09,6.186666965484619
1995-08-10,6.186666965484619
1995-08-11,6.186666965484619
1995-08-14,6.186666965484619
1995-08-15,6.186666965484619
1995-08-16,6.186666965484619
1995-08-17,6.186666965484619
1995-08-18,6.186666965484619
1995-08-21,6.186666965484619
1995-08-22,6.186666965484619
1995-08-23,6.186666965484619
1995-08-24,6.293333053588867
1995-08-25,6.293333053588867
1995-08-28,6.293333053588867
1995-08-29,6.293333053588867
1995-08-30,6.293333053588867
1995-08-31,6.293333053588867
1995-09-01,6.293333053588867
1995-09-05,6.293333053588867
1995-09-06,6.293333053588867
1995-09-07,6.293333053588867
1995-09-08,6.293333053588867
1995-09-11,6.293333053588867
1995-09-12,6.293333053588867
1995-09-13,6.293333053588867
1995-09-14,6.293333053588867
1995-09-15,6.293333053588867
1995-09-18,6.293333053588867
1995-09-19,6.293333053588867
1995-09-20,6.293333053588867
1995-09-21,6.293333053588867
1995-09-22,6.293333053588867
1995-09-25,6.293333053588867
1995-09-26,6.293333053588867
1995-09-27,6.293333053588867
1995-09-28,6.293333053588867
1995-09-29,6.293333053588867
1995-10-02,6.293333053588867
1995-10-03,6.293333053588867
1995-10-04,6.293333053588867
1995-10-05,6.293333053588867
1995-10-06,6.293333053588867
1995-10-09,6.293333053588867
1995-10-10,6.293333053588867
1995-10-11,6.293333053588867
1995-10-12,6.293333053588867
1995-10-13,6.293333053588867
1995-10-16,6.293333053588867
1995-10-17,6.293333053588867
1995-10-18,6.293333053588867
1995-10-19,6.293333053588867
1995-10-20,6.293333053588867
1995-10-23,6.293333053588867
1995-10-24,6.293333053588867
1995-10-25,6.293333053588867
1995-10-26,6.293333053588867
1995-10-27,6.293333053588867
1995-10-30,6.293333053588867
1995-10-31,6.293333053588867
1995-11-01,6.293333053588867
1995-11-02,6.293333053588867
1995-11-03,6.293333053588867
1995-11-06,6.293333053588867
1995-11-07,6.293333053588867
1995-11-08,6.293333053588867
1995-11-09,6.293333053588867
1995-11-10,6.293333053588867
1995-11-13,6.293333053588867
1995-11-14,6.293333053588867
1995-11-15,6.293333053588867
1995-11-16,6.293333053588867
1995-11-17,6.293333053588867
1995-11-20,6.293333053588867
1995-11-21,6.293333053588867
1995-11-22,6.293333053588867
1995-11-24,6.293333053588867
1995-11-27,6.293333053588867
1995-11-28,6.293333053588867
1995-11-29,6.293333053588867
1995-11-30,6.293333053588867
1995-12-01,6.293333053588867
1995-12-04,6.293333053588867
1995-12-05,6.293333053588867
1995-12-06,6.293333053588867
1995-12-07,6.293333053588867
1995-12-08,6.293333053588867
1995-12-11,6.293333053588867
1995-12-12,6.293333053588867
1995-12-13,6.293333053588867
1995-12-14,6.293333053588867
1995-12-15,6.293333053588867
1995-12-18,6.293333053588867
1995-12-19,6.293333053588867
1995-12-20,6.293333053588867
1995-12-21,6.293333053588867
1995-12-22,6.293333053588867
1995-12-26,6.293333053588867
1995-12-27,6.293333053588867
1995-12-28,6.293333053588867
1995-12-29,6.293333053588867
1996-01-02,6.293333053588867
1996-01-03,6.293333053588867
1996-01-04,6.293333053588867
1996-01-05,6.293333053588867
1996-01-08,6.293333053588867
1996-01-09,6.293333053588867
1996-01-10,6.293333053588867
1996-01-11,6.293333053588867
1996-01-12,6.293333053588867
1996-01-15,6.293333053588867
1996-01-16,6.293333053588867
1996-01-17,6.293333053588867
1996-01-18,6.293333053588867
1996-01-19,6.293333053588867
1996-01-22,6.293333053588867
1996-01-23,6.293333053588867
1996-01-24,6.293333053588867
1996-01-25,6.293333053588867
1996-01-26,6.293333053588867
1996-01-29,6.293333053588867
1996-01-30,6.400000095367432
1996-01-31,6.400000095367432
1996-02-01,6.400000095367432
1996-02-02,6.400000095367432
1996-02-05,6.400000095367432
1996-02-06,6.400000095367432
1996-02-07,6.400000095367432
1996-02-08,6.400000095367432
1996-02-09,6.400000095367432
1996-02-12,6.400000095367432
1996-02-13,6.400000095367432
1996-02-14,6.400000095367432
1996-02-15,6.400000095367432
1996-02-16,6.400000095367432
1996-02-20,6.400000095367432
1996-02-21,6.400000095367432
1996-02-22,6.400000095367432
1996-02-23,6.400000095367432
1996-02-26,6.400000095367432
1996-02-27,6.400000095367432
1996-02-28,6.400000095367432
1996-02-29,6.400000095367432
1996-03-01,6.400000095367432
1996-03-04,6.400000095367432
1996-03-05,6.400000095367432
1996-03-06,6.400000095367432
1996-03-07,6.400000095367432
1996-03-08,6.400000095367432
1996-03-11,6.400000095367432
1996-03-12,6.400000095367432
1996-03-13,6.400000095367432
1996-03-14,6.400000095367432
1996-03-15,6.400000095367432
1996-03-18,6.400000095367432
1996-03-19,6.400000095367432
1996-03-20,6.400000095367432
1996-03-21,6.400000095367432
1996-03-22,6.400000095367432
1996-03-25,6.400000095367432
1996-03-26,6.400000095367432
1996-03-27,6.400000095367432
1996-03-28,6.400000095367432
1996-03-29,6.400000095367432
1996-04-01,6.400000095367432
1996-04-02,6.400000095367432
1996-04-03,6.400000095367432
1996-04-04,6.400000095367432
1996-04-08,6.400000095367432
1996-04-09,6.400000095367432
1996-04-10,6.400000095367432
1996-04-11,6.400000095367432
1996-04-12,6.400000095367432
1996-04-15,6.400000095367432
1996-04-16,6.400000095367432
1996-04-17,6.400000095367432
1996-04-18,6.400000095367432
1996-04-19,6.400000095367432
1996-04-22,6.400000095367432
1996-04-23,6.400000095367432
1996-04-24,6.400000095367432
1996-04-25,6.400000095367432
1996-04-26,6.400000095367432
1996-04-29,6.400000095367432
1996-04-30,6.400000095367432
1996-05-01,6.400000095367432
1996-05-02,6.400000095367432
1996-05-03,6.400000095367432
1996-05-06,6.400000095367432
1996-05-07,6.400000095367432
1996-05-08,6.400000095367432
1996-05-09,6.400000095367432
1996-05-10,6.400000095367432
1996-05-13,6.400000095367432
1996-05-14,6.400000095367432
1996-05-15,6.400000095367432
1996-05-16,6.400000095367432
1996-05-17,6.400000095367432
1996-05-20,6.400000095367432
1996-05-21,6.400000095367432
1996-05-22,6.400000095367432
1996-05-23,6.400000095367432
1996-05-24,6.400000095367432
1996-05-28,6.400000095367432
1996-05-29,6.400000095367432
1996-05-30,6.400000095367432
1996-05-31,6.400000095367432
1996-06-03,6.400000095367432
1996-06-04,6.400000095367432
1996-06-05,6.400000095367432
1996-06-06,6.400000095367432
1996-06-07,6.400000095367432
1996-06-10,6.400000095367432
1996-06-11,6.400000095367432
1996-06-12,6.400000095367432
1996-06-13,6.400000095367432
1996-06-14,6.400000095367432
1996-06-17,6.400000095367432
1996-06-18,6.400000095367432
1996-06-19,6.400000095367432
1996-06-20,6.400000095367432
1996-06-21,6.400000095367432
1996-06-24,6.400000095367432
1996-06-25,6.400000095367432
1996-06-26,6.400000095367432
1996-06-27,6.400000095367432
1996-06-28,6.400000095367432
1996-07-01,6.400000095367432
1996-07-02,6.400000095367432
1996-07-03,6.400000095367432
1996-07-05,6.400000095367432
1996-07-08,6.400000095367432
1996-07-09,6.400000095367432
1996-07-10,6.400000095367432
1996-07-11,6.400000095367432
1996-07-12,6.400000095367432
1996-07-15,6.400000095367432
1996-07-16,6.400000095367432
1996-07-17,6.400000095367432
1996-07-18,6.400000095367432
1996-07-19,6.400000095367432
1996-07-22,6.400000095367432
1996-07-23,6.400000095367432
1996-07-24,6.400000095367432
1996-07-25,6.400000095367432
1996-07-26,6.400000095367432
1996-07-29,6.400000095367432
1996-07-30,6.400000095367432
1996-07-31,6.400000095367432
1996-08-01,6.400000095367432
1996-08-02,6.400000095367432
1996-08-05,6.400000095367432
1996-08-06,6.400000095367432
1996-08-07,6.400000095367432
1996-08-08,6.400000095367432
1996-08-09,6.400000095367432
1996-08-12,6.400000095367432
1996-08-13,6.400000095367432
1996-08-14,6.400000095367432
1996-08-15,6.400000095367432
1996-08-16,6.400000095367432
1996-08-19,6.400000095367432
1996-08-20,6.400000095367432
1996-08-21,6.400000095367432
1996-08-22,6.400000095367432
1996-08-23,6.400000095367432
1996-08-26,6.400000095367432
1996-08-27,6.400000095367432
1996-08-28,6.400000095367432
1996-08-29,6.400000095367432
1996-08-30,6.400000095367432
1996-09-03,6.400000095367432
1996-09-04,6.400000095367432
1996-09-05,6.400000095367432
1996-09-06,6.400000095367432
1996-09-09,6.400000095367432
1996-09-10,6.400000095367432
1996-09-11,6.400000095367432
1996-09-12,6.400000095367432
1996-09-13,6.400000095367432
1996-09-16,6.400000095367432
1996-09-17,6.400000095367432
1996-09-18,6.400000095367432
1996-09-19,6.400000095367432
1996-09-20,6.400000095367432
1996-09-23,6.400000095367432
1996-09-24,6.400000095367432
1996-09-25,6.400000095367432
1996-09-26,6.400000095367432
1996-09-27,6.400000095367432
1996-09-30,6.400000095367432
1996-10-01,6.400000095367432
1996-10-02,6.400000095367432
1996-10-03,6.400000095367432
1996-10-04,6.400000095367432
1996-10-07,6.400000095367432
1996-10-08,6.400000095367432
1996-10-09,6.400000095367432
1996-10-10,6.400000095367432
1996-10-11,6.400000095367432
1996-10-14,6.400000095367432
1996-10-15,6.400000095367432
1996-10-16,6.400000095367432
1996-10-17,6.400000095367432
1996-10-18,6.400000095367432
1996-10-21,6.400000095367432
1996-10-22,6.400000095367432
1996-10-23,6.400000095367432
1996-10-24,6.400000095367432
1996-10-25,6.400000095367432
1996-10-28,6.400000095367432
1996-10-29,6.400000095367432
1996-10-30,6.400000095367432
1996-10-31,6.400000095367432
1996-11-01,6.400000095367432
1996-11-04,6.400000095367432
1996-11-05,6.400000095367432
1996-11-06,6.400000095367432
1996-11-07,6.400000095367432
1996-11-08,6.400000095367432
1996-11-11,6.400000095367432
1996-11-12,6.400000095367432
1996-11-13,6.400000095367432
1996-11-14,6.400000095367432
1996-11-15,6.400000095367432
1996-11-18,6.400000095367432
1996-11-19,6.400000095367432
1996-11-20,6.400000095367432
1996-11-21,6.400000095367432
1996-11-22,6.400000095367432
1996-11-25,6.400000095367432
1996-11-26,6.400000095367432
1996-11-27,6.400000095367432
1996-11-29,6.400000095367432
1996-12-02,6.400000095367432
1996-12-03,6.400000095367432
1996-12-04,6.400000095367432
1996-12-05,6.400000095367432
1996-12-06,6.400000095367432
1996-12-09,6.400000095367432
1996-12-10,6.400000095367432
1996-12-11,6.400000095367432
1996-12-12,6.400000095367432
1996-12-13,6.400000095367432
1996-12-16,6.400000095367432
1996-12-17,6.400000095367432
1996-12-18,6.400000095367432
1996-12-19,6.400000095367432
1996-12-20,6.400000095367432
1996-12-23,6.400000095367432
1996-12-24,6.400000095367432
1996-12-26,6.400000095367432
1996-12-27,6.400000095367432
1996-12-30,6.400000095367432
1996-12-31,6.400000095367432
1997-01-02,10.880000114440918
1997-01-03,10.880000114440918
1997-01-06,10.880000114440918
1997-01-07,10.880000114440918
1997-01-08,10.880000114440918
1997-01-09,9.813332557678223
1997-01-10,10.880000114440918
1997-01-13,10.880000114440918
1997-01-14,10.880000114440918
1997-01-15,10.880000114440918
1997-01-16,10.880000114440918
1997-01-17,10.880000114440918
1997-01-20,10.880000114440918
1997-01-21,10.880000114440918
1997-01-22,10.880000114440918
1997-01-23,10.880000114440918
1997-01-24,10.880000114440918
1997-01-27,10.986666679382324
1997-01-28,10.986666679382324
1997-01-29,10.986666679382324
1997-01-30,10.986666679382324
1997-01-31,10.986666679382324
1997-02-03,11.733332633972168
1997-02-04,11.893333435058594
1997-02-05,11.893333435058594
1997-02-06,11.893333435058594
1997-02-07,11.893333435058594
1997-02-10,12.15999984741211
1997-02-11,12.15999984741211
1997-02-12,12.479999542236328
1997-02-13,12.266667366027832
1997-02-14,12.479999542236328
1997-02-18,12.373332977294922
1997-02-19,12.15999984741211
1997-02-20,12.479999542236328
1997-02-21,12.58666706085205
1997-02-24,13.546667098999023
1997-02-25,13.333333015441895
1997-02-26,13.173333168029785
1997-02-27,13.226667404174805
1997-02-28,13.226667404174805
1997-03-03,13.039999961853027
1997-03-04,13.013333320617676
1997-03-05,13.013333320617676
1997-03-06,13.119999885559082
1997-03-07,13.066666603088379
1997-03-10,13.066666603088379
1997-03-11,13.226667404174805
1997-03-12,13.226667404174805
1997-03-13,13.226667404174805
1997-03-14,13.226667404174805
1997-03-17,13.226667404174805
1997-03-18,13.119999885559082
1997-03-19,13.226667404174805
1997-03-20,13.013333320617676
1997-03-21,13.013333320617676
1997-03-24,13.013333320617676
1997-03-25,13.013333320617676
1997-03-26,13.013333320617676
1997-03-27,12.90666675567627
1997-03-31,12.90666675567627
1997-04-01,12.90666675567627
1997-04-02,12.800000190734863
1997-04-03,12.90666675567627
1997-04-04,12.90666675567627
1997-04-07,13.013333320617676
1997-04-08,13.013333320617676
1997-04-09,13.013333320617676
1997-04-10,13.013333320617676
1997-04-11,13.013333320617676
1997-04-14,13.013333320617676
1997-04-15,12.90666675567627
1997-04-16,12.58666706085205
1997-04-17,12.853333473205566
1997-04-18,13.013333320617676
1997-04-21,13.013333320617676
1997-04-22,12.69333267211914
1997-04-23,12.800000190734863
1997-04-24,12.69333267211914
1997-04-25,13.013333320617676
1997-04-28,12.90666675567627
1997-04-29,13.013333320617676
1997-04-30,13.013333320617676
1997-05-01,12.960000038146973
1997-05-02,12.960000038146973
1997-05-05,12.69333267211914
1997-05-06,13.013333320617676
1997-05-07,12.800000190734863
1997-05-08,12.90666675567627
1997-05-09,12.90666675567627
1997-05-12,12.90666675567627
1997-05-13,12.800000190734863
1997-05-14,13.013333320617676
1997-05-15,13.013333320617676
1997-05-16,13.013333320617676
1997-05-19,13.013333320617676
1997-05-20,13.013333320617676
1997-05-21,13.333333015441895
1997-05-22,13.226667404174805
1997-05-23,13.013333320617676
1997-05-27,12.90666675567627
1997-05-28,12.90666675567627
1997-05-29,12.90666675567627
1997-05-30,12.90666675567627
1997-06-02,13.119999885559082
1997-06-03,12.800000190734863
1997-06-04,12.800000190734863
1997-06-05,12.800000190734863
1997-06-06,12.960000038146973
1997-06-09,12.800000190734863
1997-06-10,13.119999885559082
1997-06-11,13.226667404174805
1997-06-12,13.013333320617676
1997-06-13,13.013333320617676
1997-06-16,13.333333015441895
1997-06-17,13.226667404174805
1997-06-18,13.226667404174805
1997-06-19,13.226667404174805
1997-06-20,13.119999885559082
1997-06-23,13.119999885559082
1997-06-24,13.013333320617676
1997-06-25,13.333333015441895
1997-06-26,13.546667098999023
1997-06-27,13.546667098999023
1997-06-30,13.333333015441895
1997-07-01,13.760000228881836
1997-07-02,13.333333015441895
1997-07-03,13.4399995803833
1997-07-07,13.600000381469727
1997-07-08,13.493332862854004
1997-07-09,13.760000228881836
1997-07-10,13.760000228881836
1997-07-11,13.760000228881836
1997-07-14,13.600000381469727
1997-07-15,13.4399995803833
1997-07-16,13.760000228881836
1997-07-17,13.760000228881836
1997-07-18,13.760000228881836
1997-07-21,13.760000228881836
1997-07-22,13.706666946411133
1997-07-23,13.760000228881836
1997-07-24,13.760000228881836
1997-07-25,13.706666946411133
1997-07-28,13.866666793823242
1997-07-29,13.866666793823242
1997-07-30,15.039999961853027
1997-07-31,15.039999961853027
1997-08-01,14.666666984558105
1997-08-04,14.933333396911621
1997-08-05,14.933333396911621
1997-08-06,14.666666984558105
1997-08-07,14.933333396911621
1997-08-08,14.933333396911621
1997-08-11,14.933333396911621
1997-08-12,14.933333396911621
1997-08-13,14.933333396911621
1997-08-14,15.039999961853027
1997-08-15,15.039999961853027
1997-08-18,15.039999961853027
1997-08-19,15.039999961853027
1997-08-20,14.933333396911621
1997-08-21,14.666666984558105
1997-08-22,14.666666984558105
1997-08-25,15.039999961853027
1997-08-26,14.613332748413086
1997-08-27,14.613332748413086
1997-08-28,14.613332748413086
1997-08-29,15.039999961853027
1997-09-02,14.613332748413086
1997-09-03,14.613332748413086
1997-09-04,15.039999961853027
1997-09-05,15.039999961853027
1997-09-08,15.039999961853027
1997-09-09,15.039999961853027
1997-09-10,14.773332595825195
1997-09-11,15.039999961853027
1997-09-12,14.666666984558105
1997-09-15,14.800000190734863
1997-09-16,14.800000190734863
1997-09-17,15.039999961853027
1997-09-18,15.039999961853027
1997-09-19,14.720000267028809
1997-09-22,14.720000267028809
1997-09-23,15.039999961853027
1997-09-24,14.933333396911621
1997-09-25,14.933333396911621
1997-09-26,14.826666831970215
1997-09-29,14.826666831970215
1997-09-30,14.826666831970215
1997-10-01,14.826666831970215
1997-10-02,14.826666831970215
1997-10-03,15.039999961853027
1997-10-06,15.039999961853027
1997-10-07,15.039999961853027
1997-10-08,14.933333396911621
1997-10-09,14.720000267028809
1997-10-10,14.720000267028809
1997-10-13,14.720000267028809
1997-10-14,14.773332595825195
1997-10-15,14.986666679382324
1997-10-16,15.066666603088379
1997-10-17,15.066666603088379
1997-10-20,15.066666603088379
1997-10-21,15.25333309173584
1997-10-22,15.466667175292969
1997-10-23,15.466667175292969
1997-10-24,15.466667175292969
1997-10-27,15.466667175292969
1997-10-28,14.720000267028809
1997-10-29,14.933333396911621
1997-10-30,14.933333396911621
1997-10-31,14.933333396911621
1997-11-03,14.826666831970215
1997-11-04,14.826666831970215
1997-11-05,14.933333396911621
1997-11-06,15.146666526794434
1997-11-07,15.359999656677246
1997-11-10,15.173333168029785
1997-11-11,15.173333168029785
1997-11-12,15.359999656677246
1997-11-13,15.359999656677246
1997-11-14,15.359999656677246
1997-11-17,15.359999656677246
1997-11-18,15.359999656677246
1997-11-19,15.359999656677246
1997-11-20,15.359999656677246
1997-11-21,15.09333324432373
1997-11-24,15.359999656677246
1997-11-25,15.359999656677246
1997-11-26,15.039999961853027
1997-11-28,15.359999656677246
1997-12-01,16.213333129882812
1997-12-02,16.213333129882812
1997-12-03,16.639999389648438
1997-12-04,16.639999389648438
1997-12-05,17.386667251586914
1997-12-08,17.600000381469727
1997-12-09,17.600000381469727
1997-12-10,17.546667098999023
1997-12-11,17.226667404174805
1997-12-12,17.226667404174805
1997-12-15,17.066667556762695
1997-12-16,17.066667556762695
1997-12-17,17.066667556762695
1997-12-18,16.85333251953125
1997-12-19,17.17333221435547
1997-12-22,16.746667861938477
1997-12-23,17.066667556762695
1997-12-24,17.066667556762695
1997-12-26,16.85333251953125
1997-12-29,17.280000686645508
1997-12-30,17.280000686645508
1997-12-31,17.280000686645508
1998-01-02,17.81333351135254
1998-01-05,17.81333351135254
1998-01-06,17.920000076293945
1998-01-07,17.49333381652832
1998-01-08,17.49333381652832
1998-01-09,17.49333381652832
1998-01-12,17.920000076293945
1998-01-13,16.933332443237305
1998-01-14,18.666667938232422
1998-01-15,17.49333381652832
1998-01-16,17.49333381652832
1998-01-20,18.946666717529297
1998-01-21,18.946666717529297
1998-01-22,17.49333381652832
1998-01-23,18.18666648864746
1998-01-26,18.719999313354492
1998-01-27,18.719999313354492
1998-01-28,18.666667938232422
1998-01-29,18.666667938232422
1998-01-30,19.200000762939453
1998-02-02,19.200000762939453
1998-02-03,18.773332595825195
1998-02-04,18.773332595825195
1998-02-05,18.133333206176758
1998-02-06,20.426666259765625
1998-02-09,19.626667022705078
1998-02-10,18.98666763305664
