,FJP
2011-10-04,40.34000015258789
2011-10-05,40.34000015258789
2011-10-06,40.34000015258789
2011-10-07,40.34000015258789
2011-10-10,40.34000015258789
2011-10-11,39.29999923706055
2011-10-12,39.29999923706055
2011-10-13,39.29999923706055
2011-10-14,39.29999923706055
2011-10-17,39.29999923706055
2011-10-18,39.810001373291016
2011-10-19,39.810001373291016
2011-10-20,39.810001373291016
2011-10-21,39.810001373291016
2011-10-24,40.0
2011-10-25,40.0
2011-10-26,40.0
2011-10-27,40.0
2011-10-28,40.0
2011-10-31,38.93000030517578
2011-11-01,37.970001220703125
2011-11-02,37.970001220703125
2011-11-03,37.970001220703125
2011-11-04,37.970001220703125
2011-11-07,37.970001220703125
2011-11-08,38.36000061035156
2011-11-09,37.91999816894531
2011-11-10,37.91999816894531
2011-11-11,37.91999816894531
2011-11-14,37.91999816894531
2011-11-15,37.91999816894531
2011-11-16,37.91999816894531
2011-11-17,37.91999816894531
2011-11-18,37.91999816894531
2011-11-21,37.91999816894531
2011-11-22,37.15999984741211
2011-11-23,37.15999984741211
2011-11-25,37.15999984741211
2011-11-28,36.810001373291016
2011-11-29,36.810001373291016
2011-11-30,38.34000015258789
2011-12-01,38.34000015258789
2011-12-02,38.34000015258789
2011-12-05,38.54999923706055
2011-12-06,38.54999923706055
2011-12-07,38.369998931884766
2011-12-08,38.369998931884766
2011-12-09,38.369998931884766
2011-12-12,38.369998931884766
2011-12-13,38.369998931884766
2011-12-14,38.369998931884766
2011-12-15,37.20000076293945
2011-12-16,37.18000030517578
2011-12-19,36.720001220703125
2011-12-20,37.75
2011-12-21,37.189998626708984
2011-12-22,37.189998626708984
2011-12-23,37.189998626708984
2011-12-27,37.34000015258789
2011-12-28,36.97999954223633
2011-12-29,37.459999084472656
2011-12-30,37.459999084472656
2012-01-03,38.63999938964844
2012-01-04,38.58000183105469
2012-01-05,38.22999954223633
2012-01-06,37.75
2012-01-09,37.529998779296875
2012-01-10,37.81999969482422
2012-01-11,37.650001525878906
2012-01-12,37.150001525878906
2012-01-13,37.16999816894531
2012-01-17,37.29999923706055
2012-01-18,37.68000030517578
2012-01-19,37.70000076293945
2012-01-20,38.0
2012-01-23,37.88999938964844
2012-01-24,37.88999938964844
2012-01-25,37.77000045776367
2012-01-26,37.77000045776367
2012-01-27,38.349998474121094
2012-01-30,38.189998626708984
2012-01-31,38.40999984741211
2012-02-01,38.40999984741211
2012-02-02,38.900001525878906
2012-02-03,38.86000061035156
2012-02-06,38.72999954223633
2012-02-07,39.220001220703125
2012-02-08,39.06999969482422
2012-02-09,39.0
2012-02-10,38.09000015258789
2012-02-13,38.849998474121094
2012-02-14,38.7400016784668
2012-02-15,39.27000045776367
2012-02-16,39.27000045776367
2012-02-17,39.27000045776367
2012-02-21,39.27000045776367
2012-02-22,39.45000076293945
2012-02-23,39.45000076293945
2012-02-24,39.45000076293945
2012-02-27,39.45000076293945
2012-02-28,39.66999816894531
2012-02-29,39.18000030517578
2012-03-01,39.13999938964844
2012-03-02,39.13999938964844
2012-03-05,38.86000061035156
2012-03-06,38.790000915527344
2012-03-07,39.099998474121094
2012-03-08,39.54999923706055
2012-03-09,39.540000915527344
2012-03-12,39.33000183105469
2012-03-13,39.25
2012-03-14,38.880001068115234
2012-03-15,39.11000061035156
2012-03-16,39.459999084472656
2012-03-19,39.380001068115234
2012-03-20,38.970001220703125
2012-03-21,38.75
2012-03-22,38.869998931884766
2012-03-23,39.189998626708984
2012-03-26,39.290000915527344
2012-03-27,39.529998779296875
2012-03-28,39.36000061035156
2012-03-29,39.56999969482422
2012-03-30,39.81999969482422
2012-04-02,39.68000030517578
2012-04-03,39.209999084472656
2012-04-04,38.400001525878906
2012-04-05,38.4900016784668
2012-04-09,38.52000045776367
2012-04-10,37.70000076293945
2012-04-11,37.70000076293945
2012-04-12,38.43000030517578
2012-04-13,38.09000015258789
2012-04-16,38.31999969482422
2012-04-17,38.75
2012-04-18,38.75
2012-04-19,38.189998626708984
2012-04-20,38.279998779296875
2012-04-23,37.880001068115234
2012-04-24,38.22999954223633
2012-04-25,38.22999954223633
2012-04-26,38.61000061035156
2012-04-27,38.61000061035156
2012-04-30,38.209999084472656
2012-05-01,38.11000061035156
2012-05-02,38.11000061035156
2012-05-03,37.529998779296875
2012-05-04,37.45000076293945
2012-05-07,37.70000076293945
2012-05-08,37.06999969482422
2012-05-09,36.81999969482422
2012-05-10,37.279998779296875
2012-05-11,37.279998779296875
2012-05-14,36.16999816894531
2012-05-15,35.83000183105469
2012-05-16,35.25
2012-05-17,35.56999969482422
2012-05-18,35.56999969482422
2012-05-21,35.400001525878906
2012-05-22,35.54999923706055
2012-05-23,34.81999969482422
2012-05-24,34.959999084472656
2012-05-25,34.880001068115234
2012-05-29,34.880001068115234
2012-05-30,34.880001068115234
2012-05-31,34.880001068115234
2012-06-01,34.880001068115234
2012-06-04,34.16999816894531
2012-06-05,34.16999816894531
2012-06-06,34.16999816894531
2012-06-07,34.16999816894531
2012-06-08,34.5
2012-06-11,34.470001220703125
2012-06-12,34.470001220703125
2012-06-13,34.7400016784668
2012-06-14,34.7400016784668
2012-06-15,35.189998626708984
2012-06-18,35.52000045776367
2012-06-19,35.52000045776367
2012-06-20,35.52000045776367
2012-06-21,35.58000183105469
2012-06-22,35.58000183105469
2012-06-25,35.58000183105469
2012-06-26,35.58000183105469
2012-06-27,35.31999969482422
2012-06-28,35.31999969482422
2012-06-29,36.2400016784668
2012-07-02,36.400001525878906
2012-07-03,36.400001525878906
2012-07-05,36.4900016784668
2012-07-06,36.25
2012-07-09,36.060001373291016
2012-07-10,36.060001373291016
2012-07-11,36.060001373291016
2012-07-12,36.060001373291016
2012-07-13,36.060001373291016
2012-07-16,36.060001373291016
2012-07-17,36.060001373291016
2012-07-18,36.060001373291016
2012-07-19,36.060001373291016
2012-07-20,36.060001373291016
2012-07-23,36.060001373291016
2012-07-24,36.060001373291016
2012-07-25,34.9900016784668
2012-07-26,34.9900016784668
2012-07-27,34.9900016784668
2012-07-30,34.9900016784668
2012-07-31,34.9900016784668
2012-08-01,34.9900016784668
2012-08-02,35.099998474121094
2012-08-03,35.459999084472656
2012-08-06,35.459999084472656
2012-08-07,35.459999084472656
2012-08-08,36.099998474121094
2012-08-09,36.099998474121094
2012-08-10,36.099998474121094
2012-08-13,36.099998474121094
2012-08-14,36.099998474121094
2012-08-15,36.099998474121094
2012-08-16,36.099998474121094
2012-08-17,36.099998474121094
2012-08-20,36.099998474121094
2012-08-21,36.099998474121094
2012-08-22,36.099998474121094
2012-08-23,36.380001068115234
2012-08-24,36.380001068115234
2012-08-27,36.380001068115234
2012-08-28,36.380001068115234
2012-08-29,36.130001068115234
2012-08-30,36.130001068115234
2012-08-31,36.130001068115234
2012-09-04,36.130001068115234
2012-09-05,36.130001068115234
2012-09-06,36.130001068115234
2012-09-07,36.130001068115234
2012-09-10,35.45000076293945
2012-09-11,35.63999938964844
2012-09-12,35.63999938964844
2012-09-13,36.66999816894531
2012-09-14,36.66999816894531
2012-09-17,36.66999816894531
2012-09-18,36.66999816894531
2012-09-19,36.66999816894531
2012-09-20,36.66999816894531
2012-09-21,36.779998779296875
2012-09-24,36.779998779296875
2012-09-25,36.7400016784668
2012-09-26,36.7400016784668
2012-09-27,36.7400016784668
2012-09-28,36.36000061035156
2012-10-01,36.36000061035156
2012-10-02,36.36000061035156
2012-10-03,36.36000061035156
2012-10-04,36.36000061035156
2012-10-05,36.36000061035156
2012-10-08,36.36000061035156
2012-10-09,36.36000061035156
2012-10-10,35.4900016784668
2012-10-11,35.70000076293945
2012-10-12,35.70000076293945
2012-10-15,35.70000076293945
2012-10-16,35.70000076293945
2012-10-17,35.70000076293945
2012-10-18,36.59000015258789
2012-10-19,35.939998626708984
2012-10-22,36.369998931884766
2012-10-23,36.369998931884766
2012-10-24,36.369998931884766
2012-10-25,36.369998931884766
2012-10-26,36.369998931884766
2012-10-31,36.369998931884766
2012-11-01,36.369998931884766
2012-11-02,35.939998626708984
2012-11-05,35.939998626708984
2012-11-06,35.939998626708984
2012-11-07,35.54999923706055
2012-11-08,34.63999938964844
2012-11-09,34.810001373291016
2012-11-12,34.650001525878906
2012-11-13,34.650001525878906
2012-11-14,34.0099983215332
2012-11-15,34.0099983215332
2012-11-16,34.0099983215332
2012-11-19,35.130001068115234
2012-11-20,35.130001068115234
2012-11-21,35.130001068115234
2012-11-23,34.93000030517578
2012-11-26,34.93000030517578
2012-11-27,34.93000030517578
2012-11-28,34.970001220703125
2012-11-29,35.290000915527344
2012-11-30,35.290000915527344
2012-12-03,35.25
2012-12-04,35.439998626708984
2012-12-05,35.31999969482422
2012-12-06,35.31999969482422
2012-12-07,35.31999969482422
2012-12-10,35.31999969482422
2012-12-11,35.33000183105469
2012-12-12,35.25
2012-12-13,35.25
2012-12-14,35.25
2012-12-17,35.25
2012-12-18,35.33000183105469
2012-12-19,35.33000183105469
2012-12-20,35.33000183105469
2012-12-21,35.33000183105469
2012-12-24,35.91999816894531
2012-12-26,35.599998474121094
2012-12-27,35.619998931884766
2012-12-28,35.619998931884766
2012-12-31,36.33000183105469
2013-01-02,36.66999816894531
2013-01-03,36.689998626708984
2013-01-04,36.11000061035156
2013-01-07,35.970001220703125
2013-01-08,35.630001068115234
2013-01-09,35.9900016784668
2013-01-10,36.2400016784668
2013-01-11,36.189998626708984
2013-01-14,36.349998474121094
2013-01-15,36.22999954223633
2013-01-16,35.869998931884766
2013-01-17,35.61000061035156
2013-01-18,35.93000030517578
2013-01-22,35.779998779296875
2013-01-23,35.43000030517578
2013-01-24,35.630001068115234
2013-01-25,35.970001220703125
2013-01-28,35.61000061035156
2013-01-29,35.90999984741211
2013-01-30,36.25
2013-01-31,36.279998779296875
2013-02-01,36.099998474121094
2013-02-04,36.02000045776367
2013-02-05,35.970001220703125
2013-02-06,36.38999938964844
2013-02-07,36.720001220703125
2013-02-08,36.470001220703125
2013-02-11,36.86000061035156
2013-02-12,36.380001068115234
2013-02-13,36.279998779296875
2013-02-14,35.88999938964844
2013-02-15,35.790000915527344
2013-02-19,36.439998626708984
2013-02-20,36.720001220703125
2013-02-21,36.33000183105469
2013-02-22,36.61000061035156
2013-02-25,36.560001373291016
2013-02-26,37.029998779296875
2013-02-27,37.099998474121094
2013-02-28,37.41999816894531
2013-03-01,37.58000183105469
2013-03-04,37.900001525878906
2013-03-05,37.880001068115234
2013-03-06,38.11000061035156
2013-03-07,37.88999938964844
2013-03-08,38.16999816894531
2013-03-11,38.41999816894531
2013-03-12,37.9900016784668
2013-03-13,38.13999938964844
2013-03-14,38.439998626708984
2013-03-15,38.79999923706055
2013-03-18,38.689998626708984
2013-03-19,39.0
2013-03-20,39.22999954223633
2013-03-21,39.29999923706055
2013-03-22,39.369998931884766
2013-03-25,39.209999084472656
2013-03-26,39.369998931884766
2013-03-27,39.599998474121094
2013-03-28,39.45000076293945
2013-04-01,38.130001068115234
2013-04-02,38.38999938964844
2013-04-03,38.47999954223633
2013-04-04,39.689998626708984
2013-04-05,39.849998474121094
2013-04-08,40.5
2013-04-09,40.27000045776367
2013-04-10,41.02000045776367
2013-04-11,41.439998626708984
2013-04-12,41.5
2013-04-15,41.630001068115234
2013-04-16,41.86000061035156
2013-04-17,41.84000015258789
2013-04-18,41.060001373291016
2013-04-19,41.79999923706055
2013-04-22,42.220001220703125
2013-04-23,42.58000183105469
2013-04-24,42.56999969482422
2013-04-25,43.099998474121094
2013-04-26,42.84000015258789
2013-04-29,43.16999816894531
2013-04-30,43.58000183105469
2013-05-01,43.5099983215332
2013-05-02,43.15999984741211
2013-05-03,43.59000015258789
2013-05-06,43.20000076293945
2013-05-07,43.900001525878906
2013-05-08,44.130001068115234
2013-05-09,44.04999923706055
2013-05-10,44.130001068115234
2013-05-13,44.720001220703125
2013-05-14,45.13999938964844
2013-05-15,45.279998779296875
2013-05-16,45.34000015258789
2013-05-17,45.970001220703125
2013-05-20,46.59000015258789
2013-05-21,47.220001220703125
2013-05-22,46.400001525878906
2013-05-23,45.650001525878906
2013-05-24,43.81999969482422
2013-05-28,43.099998474121094
2013-05-29,42.58000183105469
2013-05-30,42.15999984741211
2013-05-31,41.349998474121094
2013-06-03,40.47999954223633
2013-06-04,41.27000045776367
2013-06-05,39.959999084472656
2013-06-06,39.459999084472656
2013-06-07,41.029998779296875
2013-06-10,41.709999084472656
2013-06-11,41.119998931884766
2013-06-12,41.06999969482422
2013-06-13,41.84000015258789
2013-06-14,40.709999084472656
2013-06-17,41.75
2013-06-18,42.689998626708984
2013-06-19,41.66999816894531
2013-06-20,40.06999969482422
2013-06-21,41.36000061035156
2013-06-24,40.70000076293945
2013-06-25,40.59000015258789
2013-06-26,40.459999084472656
2013-06-27,41.61000061035156
2013-06-28,41.68000030517578
2013-07-01,42.209999084472656
2013-07-02,42.810001373291016
2013-07-03,43.11000061035156
2013-07-05,44.369998931884766
2013-07-08,43.59000015258789
2013-07-09,43.61000061035156
2013-07-10,43.869998931884766
2013-07-11,44.9900016784668
2013-07-12,45.18000030517578
2013-07-15,45.470001220703125
2013-07-16,45.20000076293945
2013-07-17,45.470001220703125
2013-07-18,45.599998474121094
2013-07-19,45.029998779296875
2013-07-22,45.45000076293945
2013-07-23,45.33000183105469
2013-07-24,44.900001525878906
2013-07-25,44.540000915527344
2013-07-26,43.70000076293945
2013-07-29,42.439998626708984
2013-07-30,43.2400016784668
2013-07-31,43.099998474121094
2013-08-01,44.16999816894531
2013-08-02,44.79999923706055
2013-08-05,45.06999969482422
2013-08-06,45.189998626708984
2013-08-07,44.459999084472656
2013-08-08,44.25
2013-08-09,44.130001068115234
2013-08-12,44.20000076293945
2013-08-13,44.54999923706055
2013-08-14,44.31999969482422
2013-08-15,43.7400016784668
2013-08-16,43.61000061035156
2013-08-19,43.70000076293945
2013-08-20,43.310001373291016
2013-08-21,42.72999954223633
2013-08-22,42.79999923706055
2013-08-23,43.45000076293945
2013-08-26,42.790000915527344
2013-08-27,42.43000030517578
2013-08-28,42.150001525878906
2013-08-29,42.689998626708984
2013-08-30,41.7400016784668
2013-09-03,42.38999938964844
2013-09-04,43.08000183105469
2013-09-05,43.11000061035156
2013-09-06,43.150001525878906
2013-09-09,44.400001525878906
2013-09-10,44.529998779296875
2013-09-11,44.290000915527344
2013-09-12,44.040000915527344
2013-09-13,44.150001525878906
2013-09-16,44.77000045776367
2013-09-17,44.66999816894531
2013-09-18,45.81999969482422
2013-09-19,45.959999084472656
2013-09-20,45.400001525878906
2013-09-23,45.54999923706055
2013-09-24,45.619998931884766
2013-09-25,45.4900016784668
2013-09-26,46.29999923706055
2013-09-27,46.119998931884766
2013-09-30,46.040000915527344
2013-10-01,45.66999816894531
2013-10-02,45.27000045776367
2013-10-03,44.93000030517578
2013-10-04,45.040000915527344
2013-10-07,44.0099983215332
2013-10-08,43.84000015258789
2013-10-09,44.970001220703125
2013-10-10,45.66999816894531
2013-10-11,45.66999816894531
2013-10-14,45.86000061035156
2013-10-15,45.380001068115234
2013-10-16,45.86000061035156
2013-10-17,46.0
2013-10-18,46.18000030517578
2013-10-21,46.099998474121094
2013-10-22,46.349998474121094
2013-10-23,45.150001525878906
2013-10-24,45.709999084472656
2013-10-25,45.220001220703125
2013-10-28,45.20000076293945
2013-10-29,45.650001525878906
2013-10-30,45.5099983215332
2013-10-31,45.33000183105469
2013-11-01,44.650001525878906
2013-11-04,44.72999954223633
2013-11-05,44.61000061035156
2013-11-06,45.20000076293945
2013-11-07,44.40999984741211
2013-11-08,44.900001525878906
2013-11-11,44.65999984741211
2013-11-12,45.060001373291016
2013-11-13,45.5099983215332
2013-11-14,46.189998626708984
2013-11-15,46.58000183105469
2013-11-18,46.15999984741211
2013-11-19,46.380001068115234
2013-11-20,46.220001220703125
2013-11-21,46.54999923706055
2013-11-22,46.400001525878906
2013-11-25,46.040000915527344
2013-11-26,45.849998474121094
2013-11-27,46.02000045776367
2013-11-29,46.40999984741211
2013-12-02,45.810001373291016
2013-12-03,45.709999084472656
2013-12-04,45.45000076293945
2013-12-05,44.970001220703125
2013-12-06,45.59000015258789
2013-12-09,45.619998931884766
2013-12-10,45.630001068115234
2013-12-11,45.41999816894531
2013-12-12,45.56999969482422
2013-12-13,45.13999938964844
2013-12-16,44.95000076293945
2013-12-17,44.68000030517578
2013-12-18,45.36000061035156
2013-12-19,44.88999938964844
2013-12-20,45.209999084472656
2013-12-23,45.560001373291016
2013-12-24,44.90999984741211
2013-12-26,45.88999938964844
2013-12-27,46.20000076293945
2013-12-30,46.61000061035156
2013-12-31,46.65999984741211
2014-01-02,45.97999954223633
2014-01-03,46.0099983215332
2014-01-06,46.099998474121094
2014-01-07,46.0
2014-01-08,46.2400016784668
2014-01-09,46.36000061035156
2014-01-10,46.70000076293945
2014-01-13,46.2400016784668
2014-01-14,46.5099983215332
2014-01-15,46.86000061035156
2014-01-16,46.72999954223633
2014-01-17,46.9900016784668
2014-01-21,46.939998626708984
2014-01-22,47.04999923706055
2014-01-23,46.0
2014-01-24,46.189998626708984
2014-01-27,45.0
2014-01-28,45.599998474121094
2014-01-29,45.27000045776367
2014-01-30,45.36000061035156
2014-01-31,43.9900016784668
2014-02-03,43.099998474121094
2014-02-04,42.59000015258789
2014-02-05,42.959999084472656
2014-02-06,43.380001068115234
2014-02-07,44.36000061035156
2014-02-10,44.0
2014-02-11,44.97999954223633
2014-02-12,44.79999923706055
2014-02-13,44.54999923706055
2014-02-14,44.209999084472656
2014-02-18,45.13999938964844
2014-02-19,44.720001220703125
2014-02-20,44.189998626708984
2014-02-21,44.869998931884766
2014-02-24,45.5099983215332
2014-02-25,45.2400016784668
2014-02-26,44.7599983215332
2014-02-27,44.880001068115234
2014-02-28,45.04999923706055
2014-03-03,44.18000030517578
2014-03-04,45.25
2014-03-05,44.70000076293945
2014-03-06,45.599998474121094
2014-03-07,45.06999969482422
2014-03-10,45.369998931884766
2014-03-11,44.810001373291016
2014-03-12,44.150001525878906
2014-03-13,43.689998626708984
2014-03-14,42.900001525878906
2014-03-17,43.13999938964844
2014-03-18,43.5099983215332
2014-03-19,42.95000076293945
2014-03-20,42.31999969482422
2014-03-21,42.22999954223633
2014-03-24,42.33000183105469
2014-03-25,42.119998931884766
2014-03-26,42.540000915527344
2014-03-27,43.18000030517578
2014-03-28,43.5
2014-03-31,43.7599983215332
2014-04-01,43.849998474121094
2014-04-02,44.400001525878906
2014-04-03,44.16999816894531
2014-04-04,43.959999084472656
2014-04-07,43.790000915527344
2014-04-08,42.720001220703125
2014-04-09,43.31999969482422
2014-04-10,42.380001068115234
2014-04-11,42.349998474121094
2014-04-14,42.529998779296875
2014-04-15,42.45000076293945
2014-04-16,43.38999938964844
2014-04-17,43.33000183105469
2014-04-21,43.689998626708984
2014-04-22,43.2599983215332
2014-04-23,43.470001220703125
2014-04-24,43.31999969482422
2014-04-25,43.279998779296875
2014-04-28,43.209999084472656
2014-04-29,43.70000076293945
2014-04-30,43.15999984741211
2014-05-01,44.0
2014-05-02,43.779998779296875
2014-05-05,43.599998474121094
2014-05-06,43.5099983215332
2014-05-07,43.06999969482422
2014-05-08,42.939998626708984
2014-05-09,43.150001525878906
2014-05-12,43.34000015258789
2014-05-13,43.72999954223633
2014-05-14,43.650001525878906
2014-05-15,43.439998626708984
2014-05-16,43.369998931884766
2014-05-19,43.5
2014-05-20,43.040000915527344
2014-05-21,43.52000045776367
2014-05-22,44.150001525878906
2014-05-23,44.68000030517578
2014-05-27,45.0099983215332
2014-05-28,45.02000045776367
2014-05-29,45.439998626708984
2014-05-30,45.5
2014-06-02,46.209999084472656
2014-06-03,46.04999923706055
2014-06-04,46.470001220703125
2014-06-05,46.63999938964844
2014-06-06,46.7400016784668
2014-06-09,46.70000076293945
2014-06-10,45.90999984741211
2014-06-11,46.279998779296875
2014-06-12,46.540000915527344
2014-06-13,46.91999816894531
2014-06-16,46.630001068115234
2014-06-17,46.79999923706055
2014-06-18,47.09000015258789
2014-06-19,48.15999984741211
2014-06-20,48.2599983215332
2014-06-23,48.029998779296875
2014-06-24,47.84000015258789
2014-06-25,47.970001220703125
2014-06-26,47.63999938964844
2014-06-27,47.2599983215332
2014-06-30,47.86000061035156
2014-07-01,48.630001068115234
2014-07-02,48.540000915527344
2014-07-03,48.29999923706055
2014-07-07,47.939998626708984
2014-07-08,47.959999084472656
2014-07-09,48.47999954223633
2014-07-10,47.349998474121094
2014-07-11,47.66999816894531
2014-07-14,48.13999938964844
2014-07-15,48.279998779296875
2014-07-16,48.369998931884766
2014-07-17,47.779998779296875
2014-07-18,48.08000183105469
2014-07-21,48.060001373291016
2014-07-22,48.41999816894531
2014-07-23,48.54999923706055
2014-07-24,48.189998626708984
2014-07-25,48.439998626708984
2014-07-28,48.9900016784668
2014-07-29,48.7599983215332
2014-07-30,48.66999816894531
2014-07-31,48.130001068115234
2014-08-01,48.099998474121094
2014-08-04,48.68000030517578
2014-08-05,47.52000045776367
2014-08-06,47.43000030517578
2014-08-07,47.43000030517578
2014-08-08,47.54999923706055
2014-08-11,48.209999084472656
2014-08-12,47.93000030517578
2014-08-13,48.470001220703125
2014-08-14,48.59000015258789
2014-08-15,48.29999923706055
2014-08-18,48.65999984741211
2014-08-19,48.59000015258789
2014-08-20,48.369998931884766
2014-08-21,48.61000061035156
2014-08-22,48.029998779296875
2014-08-25,48.41999816894531
2014-08-26,48.27000045776367
2014-08-27,48.08000183105469
2014-08-28,48.099998474121094
2014-08-29,47.70000076293945
2014-09-02,48.130001068115234
2014-09-03,48.220001220703125
2014-09-04,47.939998626708984
2014-09-05,47.810001373291016
2014-09-08,47.66999816894531
2014-09-09,47.310001373291016
2014-09-10,47.560001373291016
2014-09-11,47.16999816894531
2014-09-12,46.869998931884766
2014-09-15,46.86000061035156
2014-09-16,47.040000915527344
2014-09-17,46.70000076293945
2014-09-18,46.869998931884766
2014-09-19,46.9900016784668
2014-09-22,47.08000183105469
2014-09-23,46.84000015258789
2014-09-24,47.38999938964844
2014-09-25,47.11000061035156
2014-09-26,47.54999923706055
2014-09-29,47.08000183105469
2014-09-30,46.66999816894531
2014-10-01,45.72999954223633
2014-10-02,44.81999969482422
2014-10-03,45.52000045776367
2014-10-06,45.36000061035156
2014-10-07,45.06999969482422
2014-10-08,45.43000030517578
2014-10-09,43.93000030517578
2014-10-10,43.38999938964844
2014-10-13,43.0099983215332
2014-10-14,43.040000915527344
2014-10-15,42.900001525878906
2014-10-16,42.79999923706055
2014-10-17,43.18000030517578
2014-10-20,43.939998626708984
2014-10-21,43.68000030517578
2014-10-22,43.88999938964844
2014-10-23,44.400001525878906
2014-10-24,44.369998931884766
2014-10-27,44.709999084472656
2014-10-28,44.77000045776367
2014-10-29,45.130001068115234
2014-10-30,45.400001525878906
2014-10-31,46.939998626708984
2014-11-03,47.40999984741211
2014-11-04,45.900001525878906
2014-11-05,45.650001525878906
2014-11-06,45.099998474121094
2014-11-07,44.810001373291016
2014-11-10,45.4900016784668
2014-11-11,45.47999954223633
2014-11-12,45.09000015258789
2014-11-13,45.45000076293945
2014-11-14,45.45000076293945
2014-11-17,44.7400016784668
2014-11-18,45.2599983215332
2014-11-19,45.22999954223633
2014-11-20,44.900001525878906
2014-11-21,45.29999923706055
2014-11-24,45.31999969482422
2014-11-25,45.56999969482422
2014-11-26,45.779998779296875
2014-11-28,45.709999084472656
2014-12-01,45.95000076293945
2014-12-02,46.369998931884766
2014-12-03,46.43000030517578
2014-12-04,46.36000061035156
2014-12-05,46.29999923706055
2014-12-08,45.849998474121094
2014-12-09,45.79999923706055
2014-12-10,45.0099983215332
2014-12-11,45.599998474121094
2014-12-12,45.349998474121094
2014-12-15,44.150001525878906
2014-12-16,44.20000076293945
2014-12-17,44.970001220703125
2014-12-18,45.81999969482422
2014-12-19,46.040000915527344
2014-12-22,45.9900016784668
2014-12-23,45.97999954223633
2014-12-24,45.97999954223633
2014-12-26,46.33000183105469
2014-12-29,45.72999954223633
2014-12-30,45.45000076293945
2014-12-31,45.130001068115234
2015-01-02,45.11000061035156
2015-01-05,44.560001373291016
2015-01-06,43.970001220703125
2015-01-07,44.470001220703125
2015-01-08,45.060001373291016
2015-01-09,44.619998931884766
2015-01-12,44.369998931884766
2015-01-13,44.900001525878906
2015-01-14,44.779998779296875
2015-01-15,45.150001525878906
2015-01-16,45.43000030517578
2015-01-20,45.709999084472656
2015-01-21,46.13999938964844
2015-01-22,46.2400016784668
2015-01-23,46.310001373291016
