,INTC
1980-06-20,0.3398439884185791
1980-06-23,0.3398439884185791
1980-06-24,0.3398439884185791
1980-06-25,0.34375
1980-06-26,0.34375
1980-06-27,0.34505200386047363
1980-06-30,0.34244799613952637
1980-07-01,0.3476560115814209
1980-07-02,0.3502599895000458
1980-07-03,0.3528650104999542
1980-07-07,0.3658849895000458
1980-07-08,0.37369799613952637
1980-07-09,0.37369799613952637
1980-07-10,0.3789060115814209
1980-07-11,0.37760400772094727
1980-07-14,0.3815099895000458
1980-07-15,0.39322900772094727
1980-07-16,0.3997400104999542
1980-07-17,0.40885400772094727
1980-07-18,0.41927099227905273
1980-07-21,0.41927099227905273
1980-07-22,0.4140630066394806
1980-07-23,0.4101560115814209
1980-07-24,0.40755200386047363
1980-07-25,0.40364599227905273
1980-07-28,0.40755200386047363
1980-07-29,0.4257810115814209
1980-07-30,0.43880200386047363
1980-07-31,0.4414060115814209
1980-08-01,0.43489599227905273
1980-08-04,0.4414060115814209
1980-08-05,0.4440099895000458
1980-08-06,0.44010400772094727
1980-08-07,0.4453130066394806
1980-08-08,0.45182299613952637
1980-08-11,0.4804689884185791
1980-08-12,0.48177099227905273
1980-08-13,0.4726560115814209
1980-08-14,0.4726560115814209
1980-08-15,0.46614599227905273
1980-08-18,0.453125
1980-08-19,0.4466150104999542
1980-08-20,0.45572900772094727
1980-08-21,0.4609380066394806
1980-08-22,0.46354201436042786
1980-08-25,0.46354201436042786
1980-08-26,0.46354201436042786
1980-08-27,0.4622400104999542
1980-08-28,0.45833298563957214
1980-08-29,0.45572900772094727
1980-09-02,0.4622400104999542
1980-09-03,0.4765630066394806
1980-09-04,0.4804689884185791
1980-09-05,0.4778650104999542
1980-09-08,0.4648439884185791
1980-09-09,0.46614599227905273
1980-09-10,0.4609380066394806
1980-09-11,0.46354201436042786
1980-09-12,0.4622400104999542
1980-09-15,0.4570310115814209
1980-09-16,0.47005200386047363
1980-09-17,0.4908849895000458
1980-09-18,0.4921880066394806
1980-09-19,0.4960939884185791
1980-09-22,0.4882810115814209
1980-09-23,0.47005200386047363
1980-09-24,0.4648439884185791
1980-09-25,0.4596349895000458
1980-09-26,0.453125
1980-09-29,0.45442700386047363
1980-09-30,0.46354201436042786
1980-10-01,0.46875
1980-10-02,0.46744799613952637
1980-10-03,0.48307299613952637
1980-10-06,0.5130209922790527
1980-10-07,0.5143229961395264
1980-10-08,0.5039060115814209
1980-10-09,0.5026040077209473
1980-10-10,0.49739599227905273
1980-10-13,0.5
1980-10-14,0.5026040077209473
1980-10-15,0.5130209922790527
1980-10-16,0.5104169845581055
1980-10-17,0.5052080154418945
1980-10-20,0.5
1980-10-21,0.49479201436042786
1980-10-22,0.5
1980-10-23,0.48958298563957214
1980-10-24,0.47916701436042786
1980-10-27,0.453125
1980-10-28,0.46614599227905273
1980-10-29,0.4765630066394806
1980-10-30,0.42708298563957214
1980-10-31,0.4375
1980-11-03,0.4375
1980-11-05,0.46875
1980-11-06,0.44010400772094727
1980-11-07,0.44791701436042786
1980-11-10,0.4453130066394806
1980-11-11,0.453125
1980-11-12,0.46875
1980-11-13,0.47916701436042786
1980-11-14,0.5
1980-11-17,0.5026040077209473
1980-11-18,0.515625
1980-11-19,0.5078129768371582
1980-11-20,0.5026040077209473
1980-11-21,0.49479201436042786
1980-11-24,0.48697900772094727
1980-11-25,0.48697900772094727
1980-11-26,0.48958298563957214
1980-11-28,0.484375
1980-12-01,0.44791701436042786
1980-12-02,0.44791701436042786
1980-12-03,0.453125
1980-12-04,0.4622400104999542
1980-12-05,0.43229201436042786
1980-12-08,0.41666701436042786
1980-12-09,0.43489599227905273
1980-12-10,0.4296880066394806
1980-12-11,0.41666701436042786
1980-12-12,0.4296880066394806
1980-12-15,0.4296880066394806
1980-12-16,0.43229201436042786
1980-12-17,0.42447900772094727
1980-12-18,0.421875
1980-12-19,0.40104201436042786
1980-12-22,0.40104201436042786
1980-12-23,0.40885400772094727
1980-12-24,0.41666701436042786
1980-12-26,0.42708298563957214
1980-12-29,0.4140630066394806
1980-12-30,0.41927099227905273
1980-12-31,0.41927099227905273
1981-01-02,0.41927099227905273
1981-01-05,0.43489599227905273
1981-01-06,0.42447900772094727
1981-01-07,0.41145798563957214
1981-01-08,0.40364599227905273
1981-01-09,0.40364599227905273
1981-01-12,0.39583298563957214
1981-01-13,0.39322900772094727
1981-01-14,0.39583298563957214
1981-01-15,0.3984380066394806
1981-01-16,0.41666701436042786
1981-01-19,0.41666701436042786
1981-01-20,0.40364599227905273
1981-01-21,0.40104201436042786
1981-01-22,0.40104201436042786
1981-01-23,0.40885400772094727
1981-01-26,0.3984380066394806
1981-01-27,0.39583298563957214
1981-01-28,0.39583298563957214
1981-01-29,0.39583298563957214
1981-01-30,0.38802099227905273
1981-02-02,0.375
1981-02-03,0.390625
1981-02-04,0.40104201436042786
1981-02-05,0.41145798563957214
1981-02-06,0.41666701436042786
1981-02-09,0.41666701436042786
1981-02-10,0.421875
1981-02-11,0.4140630066394806
1981-02-12,0.40104201436042786
1981-02-13,0.40104201436042786
1981-02-17,0.41145798563957214
1981-02-18,0.4140630066394806
1981-02-19,0.4140630066394806
1981-02-20,0.39583298563957214
1981-02-23,0.390625
1981-02-24,0.38802099227905273
1981-02-25,0.34895798563957214
1981-02-26,0.34375
1981-02-27,0.36458298563957214
1981-03-02,0.375
1981-03-03,0.3671880066394806
1981-03-04,0.36197900772094727
1981-03-05,0.3515630066394806
1981-03-06,0.3515630066394806
1981-03-09,0.3515630066394806
1981-03-10,0.35677099227905273
1981-03-11,0.34114599227905273
1981-03-12,0.359375
1981-03-13,0.36458298563957214
1981-03-16,0.3671880066394806
1981-03-17,0.3515630066394806
1981-03-18,0.35677099227905273
1981-03-19,0.35416701436042786
1981-03-20,0.36458298563957214
1981-03-23,0.3671880066394806
1981-03-24,0.36979201436042786
1981-03-25,0.38541701436042786
1981-03-26,0.38020798563957214
1981-03-27,0.38020798563957214
1981-03-30,0.38020798563957214
1981-03-31,0.37760400772094727
1981-04-01,0.38020798563957214
1981-04-02,0.3828130066394806
1981-04-03,0.37760400772094727
1981-04-06,0.375
1981-04-07,0.3671880066394806
1981-04-08,0.36979201436042786
1981-04-09,0.3671880066394806
1981-04-10,0.375
1981-04-13,0.3984380066394806
1981-04-14,0.40104201436042786
1981-04-15,0.40364599227905273
1981-04-16,0.40885400772094727
1981-04-20,0.40885400772094727
1981-04-21,0.41666701436042786
1981-04-22,0.421875
1981-04-23,0.4140630066394806
1981-04-24,0.41666701436042786
1981-04-27,0.40885400772094727
1981-04-28,0.40364599227905273
1981-04-29,0.3984380066394806
1981-04-30,0.39322900772094727
1981-05-01,0.390625
1981-05-04,0.3828130066394806
1981-05-05,0.38020798563957214
1981-05-06,0.38020798563957214
1981-05-07,0.38020798563957214
1981-05-08,0.38020798563957214
1981-05-11,0.36979201436042786
1981-05-12,0.36979201436042786
1981-05-13,0.3671880066394806
1981-05-14,0.375
1981-05-15,0.37760400772094727
1981-05-18,0.37760400772094727
1981-05-19,0.37239599227905273
1981-05-20,0.38802099227905273
1981-05-21,0.390625
1981-05-22,0.39322900772094727
1981-05-26,0.40625
1981-05-27,0.42708298563957214
1981-05-28,0.43229201436042786
1981-05-29,0.42708298563957214
1981-06-01,0.41927099227905273
1981-06-02,0.40364599227905273
1981-06-03,0.39583298563957214
1981-06-04,0.38802099227905273
1981-06-05,0.38541701436042786
1981-06-08,0.38020798563957214
1981-06-09,0.37760400772094727
1981-06-10,0.375
1981-06-11,0.38541701436042786
1981-06-12,0.390625
1981-06-15,0.38020798563957214
1981-06-16,0.36979201436042786
1981-06-17,0.36979201436042786
1981-06-18,0.36197900772094727
1981-06-19,0.36458298563957214
1981-06-22,0.36197900772094727
1981-06-23,0.3671880066394806
1981-06-24,0.3671880066394806
1981-06-25,0.36197900772094727
1981-06-26,0.390625
1981-06-29,0.39322900772094727
1981-06-30,0.375
1981-07-01,0.3671880066394806
1981-07-02,0.3515630066394806
1981-07-06,0.34895798563957214
1981-07-07,0.33854201436042786
1981-07-08,0.34114599227905273
1981-07-09,0.34895798563957214
1981-07-10,0.35677099227905273
1981-07-13,0.35677099227905273
1981-07-14,0.3515630066394806
1981-07-15,0.359375
1981-07-16,0.37239599227905273
1981-07-17,0.375
1981-07-20,0.359375
1981-07-21,0.34895798563957214
1981-07-22,0.34375
1981-07-23,0.34895798563957214
1981-07-24,0.34895798563957214
1981-07-27,0.359375
1981-07-28,0.3515630066394806
1981-07-29,0.3515630066394806
1981-07-30,0.34635400772094727
1981-07-31,0.3515630066394806
1981-08-03,0.34635400772094727
1981-08-04,0.33854201436042786
1981-08-05,0.33854201436042786
1981-08-06,0.33854201436042786
1981-08-07,0.328125
1981-08-10,0.328125
1981-08-11,0.33333298563957214
1981-08-12,0.32291701436042786
1981-08-13,0.328125
1981-08-14,0.3203130066394806
1981-08-17,0.31770798563957214
1981-08-18,0.31510400772094727
1981-08-19,0.3203130066394806
1981-08-20,0.328125
1981-08-21,0.31510400772094727
1981-08-24,0.30989599227905273
1981-08-25,0.3046880066394806
1981-08-26,0.296875
1981-08-27,0.29166701436042786
1981-08-28,0.29166701436042786
1981-08-31,0.29166701436042786
1981-09-01,0.296875
1981-09-02,0.29166701436042786
1981-09-03,0.27604201436042786
1981-09-04,0.28385400772094727
1981-09-08,0.27083298563957214
1981-09-09,0.28125
1981-09-10,0.29427099227905273
1981-09-11,0.3125
1981-09-14,0.30208298563957214
1981-09-15,0.28385400772094727
1981-09-16,0.27604201436042786
1981-09-17,0.26302099227905273
1981-09-18,0.265625
1981-09-21,0.27083298563957214
1981-09-22,0.26041701436042786
1981-09-23,0.25260400772094727
1981-09-24,0.24739600718021393
1981-09-25,0.23697899281978607
1981-09-28,0.24739600718021393
1981-09-29,0.25260400772094727
1981-09-30,0.25260400772094727
1981-10-01,0.25260400772094727
1981-10-02,0.26041701436042786
1981-10-05,0.27604201436042786
1981-10-06,0.26302099227905273
1981-10-07,0.265625
1981-10-08,0.265625
1981-10-09,0.26302099227905273
1981-10-12,0.26302099227905273
1981-10-13,0.26822900772094727
1981-10-14,0.2578130066394806
1981-10-15,0.2578130066394806
1981-10-16,0.2578130066394806
1981-10-19,0.25260400772094727
1981-10-20,0.25260400772094727
1981-10-21,0.26302099227905273
1981-10-22,0.2578130066394806
1981-10-23,0.2578130066394806
1981-10-26,0.2578130066394806
1981-10-27,0.265625
1981-10-28,0.27864599227905273
1981-10-29,0.27604201436042786
1981-10-30,0.296875
1981-11-02,0.29947900772094727
1981-11-03,0.30729201436042786
1981-11-04,0.29947900772094727
1981-11-05,0.30208298563957214
1981-11-06,0.30208298563957214
1981-11-09,0.3046880066394806
1981-11-10,0.30208298563957214
1981-11-11,0.296875
1981-11-12,0.296875
1981-11-13,0.27864599227905273
1981-11-16,0.27083298563957214
1981-11-17,0.27604201436042786
1981-11-18,0.26302099227905273
1981-11-19,0.26041701436042786
1981-11-20,0.25260400772094727
1981-11-23,0.25520798563957214
1981-11-24,0.25520798563957214
1981-11-25,0.25
1981-11-27,0.25
1981-11-30,0.26041701436042786
1981-12-01,0.26041701436042786
1981-12-02,0.26302099227905273
1981-12-03,0.26041701436042786
1981-12-04,0.26302099227905273
1981-12-07,0.25520798563957214
1981-12-08,0.25520798563957214
1981-12-09,0.2578130066394806
1981-12-10,0.265625
1981-12-11,0.26302099227905273
1981-12-14,0.25520798563957214
1981-12-15,0.25520798563957214
1981-12-16,0.25520798563957214
1981-12-17,0.23958300054073334
1981-12-18,0.25
1981-12-21,0.25
1981-12-22,0.25520798563957214
1981-12-23,0.25
1981-12-24,0.24739600718021393
1981-12-28,0.24479199945926666
1981-12-29,0.234375
1981-12-30,0.23958300054073334
1981-12-31,0.234375
1982-01-04,0.23697899281978607
1982-01-05,0.234375
1982-01-06,0.22916699945926666
1982-01-07,0.22135399281978607
1982-01-08,0.22135399281978607
1982-01-11,0.22135399281978607
1982-01-12,0.21875
1982-01-13,0.21614600718021393
1982-01-14,0.21875
1982-01-15,0.234375
1982-01-18,0.24739600718021393
1982-01-19,0.234375
1982-01-20,0.23958300054073334
1982-01-21,0.26302099227905273
1982-01-22,0.25260400772094727
1982-01-25,0.25520798563957214
1982-01-26,0.27083298563957214
1982-01-27,0.27604201436042786
1982-01-28,0.265625
1982-01-29,0.27083298563957214
1982-02-01,0.26041701436042786
1982-02-02,0.26302099227905273
1982-02-03,0.26302099227905273
1982-02-04,0.2578130066394806
1982-02-05,0.265625
1982-02-08,0.2578130066394806
1982-02-09,0.25520798563957214
1982-02-10,0.25520798563957214
1982-02-11,0.25260400772094727
1982-02-12,0.25520798563957214
1982-02-16,0.25260400772094727
1982-02-17,0.2578130066394806
1982-02-18,0.26041701436042786
1982-02-19,0.2578130066394806
1982-02-22,0.25260400772094727
1982-02-23,0.24739600718021393
1982-02-24,0.2578130066394806
1982-02-25,0.265625
1982-02-26,0.265625
1982-03-01,0.27604201436042786
1982-03-02,0.27604201436042786
1982-03-03,0.26822900772094727
1982-03-04,0.265625
1982-03-05,0.25260400772094727
1982-03-08,0.2421880066394806
1982-03-09,0.2578130066394806
1982-03-10,0.2578130066394806
1982-03-11,0.25260400772094727
1982-03-12,0.23697899281978607
1982-03-15,0.24479199945926666
1982-03-16,0.25260400772094727
1982-03-17,0.26302099227905273
1982-03-18,0.27604201436042786
1982-03-19,0.28385400772094727
1982-03-22,0.29427099227905273
1982-03-23,0.29166701436042786
1982-03-24,0.28645798563957214
1982-03-25,0.28645798563957214
1982-03-26,0.28645798563957214
1982-03-29,0.29166701436042786
1982-03-30,0.29427099227905273
1982-03-31,0.29947900772094727
1982-04-01,0.30208298563957214
1982-04-02,0.30989599227905273
1982-04-05,0.30208298563957214
1982-04-06,0.29947900772094727
1982-04-07,0.29427099227905273
1982-04-08,0.31119799613952637
1982-04-12,0.32291701436042786
1982-04-13,0.33072900772094727
1982-04-14,0.33072900772094727
1982-04-15,0.3359380066394806
1982-04-16,0.33854201436042786
1982-04-19,0.34114599227905273
1982-04-20,0.32291701436042786
1982-04-21,0.32291701436042786
1982-04-22,0.3359380066394806
1982-04-23,0.33333298563957214
1982-04-26,0.33854201436042786
1982-04-27,0.33072900772094727
1982-04-28,0.33333298563957214
1982-04-29,0.33072900772094727
1982-04-30,0.328125
1982-05-03,0.328125
1982-05-04,0.33072900772094727
1982-05-05,0.33854201436042786
1982-05-06,0.34635400772094727
1982-05-07,0.34114599227905273
1982-05-10,0.33333298563957214
1982-05-11,0.328125
1982-05-12,0.3203130066394806
1982-05-13,0.33333298563957214
1982-05-14,0.35677099227905273
1982-05-17,0.34635400772094727
1982-05-18,0.33854201436042786
1982-05-19,0.33072900772094727
1982-05-20,0.32291701436042786
1982-05-21,0.31770798563957214
1982-05-24,0.31770798563957214
1982-05-25,0.30989599227905273
1982-05-26,0.3125
1982-05-27,0.31770798563957214
1982-05-28,0.31510400772094727
1982-06-01,0.30729201436042786
1982-06-02,0.30989599227905273
1982-06-03,0.31770798563957214
1982-06-04,0.3125
1982-06-07,0.3125
1982-06-08,0.3046880066394806
1982-06-09,0.29427099227905273
1982-06-10,0.29947900772094727
1982-06-11,0.3125
1982-06-14,0.30989599227905273
1982-06-15,0.31510400772094727
1982-06-16,0.32552099227905273
1982-06-17,0.31510400772094727
1982-06-18,0.30208298563957214
1982-06-21,0.29947900772094727
1982-06-22,0.3125
1982-06-23,0.328125
1982-06-24,0.3203130066394806
1982-06-25,0.31770798563957214
1982-06-28,0.32552099227905273
1982-06-29,0.32291701436042786
1982-06-30,0.32552099227905273
1982-07-01,0.32291701436042786
1982-07-02,0.31510400772094727
1982-07-06,0.3125
1982-07-07,0.3046880066394806
1982-07-08,0.3046880066394806
1982-07-09,0.3203130066394806
1982-07-12,0.32552099227905273
1982-07-13,0.32552099227905273
1982-07-14,0.32552099227905273
1982-07-15,0.33333298563957214
1982-07-16,0.34635400772094727
1982-07-19,0.34375
1982-07-20,0.3515630066394806
1982-07-21,0.34895798563957214
1982-07-22,0.34114599227905273
1982-07-23,0.34114599227905273
1982-07-26,0.33854201436042786
1982-07-27,0.34375
1982-07-28,0.34114599227905273
1982-07-29,0.34114599227905273
1982-07-30,0.3359380066394806
1982-08-02,0.34114599227905273
1982-08-03,0.33072900772094727
1982-08-04,0.33072900772094727
1982-08-05,0.32552099227905273
1982-08-06,0.30989599227905273
1982-08-09,0.3046880066394806
1982-08-10,0.30729201436042786
1982-08-11,0.296875
1982-08-12,0.28645798563957214
1982-08-13,0.27604201436042786
1982-08-16,0.28385400772094727
1982-08-17,0.29947900772094727
1982-08-18,0.3125
1982-08-19,0.31510400772094727
1982-08-20,0.3203130066394806
1982-08-23,0.33854201436042786
1982-08-24,0.34635400772094727
1982-08-25,0.36197900772094727
1982-08-26,0.37760400772094727
1982-08-27,0.36197900772094727
1982-08-30,0.36979201436042786
1982-08-31,0.3828130066394806
1982-09-01,0.36979201436042786
1982-09-02,0.390625
1982-09-03,0.41145798563957214
1982-09-07,0.38802099227905273
1982-09-08,0.38541701436042786
1982-09-09,0.37239599227905273
1982-09-10,0.375
1982-09-13,0.37239599227905273
1982-09-14,0.36979201436042786
1982-09-15,0.36197900772094727
1982-09-16,0.359375
1982-09-17,0.3515630066394806
1982-09-20,0.3515630066394806
1982-09-21,0.359375
1982-09-22,0.35677099227905273
1982-09-23,0.359375
1982-09-24,0.36458298563957214
1982-09-27,0.36197900772094727
1982-09-28,0.35416701436042786
1982-09-29,0.34635400772094727
1982-09-30,0.34114599227905273
1982-10-01,0.34375
1982-10-04,0.34375
1982-10-05,0.3515630066394806
1982-10-06,0.3671880066394806
1982-10-07,0.37760400772094727
1982-10-08,0.37630200386047363
1982-10-11,0.38020798563957214
1982-10-12,0.3828130066394806
1982-10-13,0.39322900772094727
1982-10-14,0.3828130066394806
1982-10-15,0.3828130066394806
1982-10-18,0.39192700386047363
1982-10-19,0.390625
1982-10-20,0.39583298563957214
1982-10-21,0.40625
1982-10-22,0.4296880066394806
1982-10-25,0.40625
1982-10-26,0.40625
1982-10-27,0.41145798563957214
1982-10-28,0.40104201436042786
1982-10-29,0.3867189884185791
1982-11-01,0.38802099227905273
1982-11-02,0.390625
1982-11-03,0.41927099227905273
1982-11-04,0.40625
1982-11-05,0.4140630066394806
1982-11-08,0.3984380066394806
1982-11-09,0.41666701436042786
1982-11-10,0.41666701436042786
1982-11-11,0.41927099227905273
1982-11-12,0.41927099227905273
1982-11-15,0.40104201436042786
1982-11-16,0.3984380066394806
1982-11-17,0.38541701436042786
1982-11-18,0.38020798563957214
1982-11-19,0.3671880066394806
1982-11-22,0.34895798563957214
1982-11-23,0.34895798563957214
1982-11-24,0.35677099227905273
1982-11-26,0.37239599227905273
1982-11-29,0.37239599227905273
1982-11-30,0.3984380066394806
1982-12-01,0.3984380066394806
1982-12-02,0.3984380066394806
1982-12-03,0.40625
1982-12-06,0.41666701436042786
1982-12-07,0.4140630066394806
1982-12-08,0.40625
1982-12-09,0.375
1982-12-10,0.36197900772094727
1982-12-13,0.3684900104999542
1982-12-14,0.3671880066394806
1982-12-15,0.36197900772094727
1982-12-16,0.37239599227905273
1982-12-17,0.38802099227905273
1982-12-20,0.38802099227905273
1982-12-21,0.38020798563957214
1982-12-22,0.41145798563957214
1982-12-23,0.4140630066394806
1982-12-27,0.40885400772094727
1982-12-28,0.3984380066394806
1982-12-29,0.3984380066394806
1982-12-30,0.40104201436042786
1982-12-31,0.40364599227905273
1983-01-03,0.38802099227905273
1983-01-04,0.3984380066394806
1983-01-05,0.39583298563957214
1983-01-06,0.41927099227905273
1983-01-07,0.41927099227905273
1983-01-10,0.41666701436042786
1983-01-11,0.421875
1983-01-12,0.4453130066394806
1983-01-13,0.45572900772094727
1983-01-14,0.47916701436042786
1983-01-17,0.48177099227905273
1983-01-18,0.47916701436042786
1983-01-19,0.4778650104999542
1983-01-20,0.46614599227905273
1983-01-21,0.4375
1983-01-24,0.42447900772094727
1983-01-25,0.43489599227905273
1983-01-26,0.4296880066394806
1983-01-27,0.44270798563957214
1983-01-28,0.4453130066394806
1983-01-31,0.44791701436042786
1983-02-01,0.453125
1983-02-02,0.453125
1983-02-03,0.45833298563957214
1983-02-04,0.47916701436042786
1983-02-07,0.46614599227905273
1983-02-08,0.46354201436042786
1983-02-09,0.4609380066394806
1983-02-10,0.47135400772094727
1983-02-11,0.4609380066394806
1983-02-14,0.46875
1983-02-15,0.47135400772094727
1983-02-16,0.46354201436042786
1983-02-17,0.4609380066394806
1983-02-18,0.47135400772094727
1983-02-22,0.46614599227905273
1983-02-23,0.47135400772094727
1983-02-24,0.47916701436042786
1983-02-25,0.48958298563957214
1983-02-28,0.484375
1983-03-01,0.4765630066394806
1983-03-02,0.46875
1983-03-03,0.46614599227905273
1983-03-04,0.45052099227905273
1983-03-07,0.45052099227905273
1983-03-08,0.43229201436042786
1983-03-09,0.45052099227905273
1983-03-10,0.44791701436042786
1983-03-11,0.45572900772094727
1983-03-14,0.46614599227905273
1983-03-15,0.47916701436042786
1983-03-16,0.4921880066394806
1983-03-17,0.48697900772094727
1983-03-18,0.48697900772094727
1983-03-21,0.4752599895000458
1983-03-22,0.48697900772094727
1983-03-23,0.49479201436042786
1983-03-24,0.4934900104999542
1983-03-25,0.4934900104999542
1983-03-28,0.48697900772094727
1983-03-29,0.48958298563957214
1983-03-30,0.49739599227905273
1983-03-31,0.5026040077209473
1983-04-04,0.48697900772094727
1983-04-05,0.47395798563957214
1983-04-06,0.45572900772094727
1983-04-07,0.45833298563957214
1983-04-08,0.45572900772094727
1983-04-11,0.47916701436042786
1983-04-12,0.4921880066394806
1983-04-13,0.49739599227905273
1983-04-14,0.5052080154418945
1983-04-15,0.5052080154418945
1983-04-18,0.49739599227905273
1983-04-19,0.48697900772094727
1983-04-20,0.48958298563957214
1983-04-21,0.48958298563957214
1983-04-22,0.4765630066394806
1983-04-25,0.47395798563957214
1983-04-26,0.49739599227905273
1983-04-27,0.49739599227905273
1983-04-28,0.5052080154418945
1983-04-29,0.515625
1983-05-02,0.5052080154418945
1983-05-03,0.5078129768371582
1983-05-04,0.5260419845581055
1983-05-05,0.546875
1983-05-06,0.5807290077209473
1983-05-09,0.5898439884185791
1983-05-10,0.5963540077209473
1983-05-11,0.5755209922790527
1983-05-12,0.5651040077209473
1983-05-13,0.5703129768371582
1983-05-16,0.5598959922790527
1983-05-17,0.5598959922790527
1983-05-18,0.5651040077209473
1983-05-19,0.5703129768371582
1983-05-20,0.5989580154418945
1983-05-23,0.6041669845581055
1983-05-24,0.6171879768371582
1983-05-25,0.6197919845581055
1983-05-26,0.6145830154418945
1983-05-27,0.609375
1983-05-31,0.5963540077209473
1983-06-01,0.5833330154418945
1983-06-02,0.5859379768371582
1983-06-03,0.5911459922790527
1983-06-06,0.6015629768371582
1983-06-07,0.6041669845581055
1983-06-08,0.5989580154418945
1983-06-09,0.59375
1983-06-10,0.5885419845581055
1983-06-13,0.6145830154418945
1983-06-14,0.625
1983-06-15,0.6276040077209473
1983-06-16,0.6692709922790527
1983-06-17,0.6666669845581055
1983-06-20,0.6588540077209473
1983-06-21,0.6953129768371582
1983-06-22,0.7942709922790527
1983-06-23,0.7760419845581055
1983-06-24,0.7760419845581055
1983-06-27,0.7578129768371582
1983-06-28,0.7213540077209473
1983-06-29,0.7552080154418945
1983-06-30,0.7760419845581055
1983-07-01,0.7916669845581055
1983-07-05,0.7604169845581055
1983-07-06,0.78125
1983-07-07,0.7864580154418945
1983-07-08,0.7864580154418945
1983-07-11,0.8229169845581055
1983-07-12,0.8177080154418945
1983-07-13,0.796875
1983-07-14,0.765625
1983-07-15,0.7604169845581055
1983-07-18,0.75
1983-07-19,0.7708330154418945
1983-07-20,0.8177080154418945
1983-07-21,0.875
1983-07-22,0.8854169845581055
1983-07-25,0.9322919845581055
1983-07-26,0.9427080154418945
1983-07-27,0.8802080154418945
1983-07-28,0.8333330154418945
1983-07-29,0.8385419845581055
1983-08-01,0.8333330154418945
1983-08-02,0.8177080154418945
1983-08-03,0.8489580154418945
1983-08-04,0.8125
1983-08-05,0.8125
1983-08-08,0.7552080154418945
1983-08-09,0.8020830154418945
1983-08-10,0.8020830154418945
1983-08-11,0.8020830154418945
1983-08-12,0.8072919845581055
1983-08-15,0.8177080154418945
1983-08-16,0.8125
1983-08-17,0.8072919845581055
1983-08-18,0.796875
1983-08-19,0.7916669845581055
1983-08-22,0.7864580154418945
1983-08-23,0.7760419845581055
1983-08-24,0.7708330154418945
1983-08-25,0.7708330154418945
1983-08-26,0.7916669845581055
1983-08-29,0.796875
1983-08-30,0.8098959922790527
1983-08-31,0.8541669845581055
1983-09-01,0.9010419845581055
1983-09-02,0.9270830154418945
1983-09-06,0.9322919845581055
1983-09-07,0.8958330154418945
1983-09-08,0.9270830154418945
1983-09-09,0.921875
1983-09-12,0.8802080154418945
1983-09-13,0.875
1983-09-14,0.859375
1983-09-15,0.859375
1983-09-16,0.8645830154418945
1983-09-19,0.8854169845581055
1983-09-20,0.9114580154418945
1983-09-21,0.9114580154418945
1983-09-22,0.8958330154418945
1983-09-23,0.890625
1983-09-26,0.9010419845581055
1983-09-27,0.9010419845581055
1983-09-28,0.90625
1983-09-29,0.9010419845581055
1983-09-30,0.859375
1983-10-03,0.8489580154418945
1983-10-04,0.84375
1983-10-05,0.8385419845581055
1983-10-06,0.8697919845581055
1983-10-07,0.8802080154418945
1983-10-10,0.90625
1983-10-11,0.8958330154418945
1983-10-12,0.8697919845581055
1983-10-13,0.8645830154418945
1983-10-14,0.8489580154418945
1983-10-17,0.84375
1983-10-18,0.796875
1983-10-19,0.7864580154418945
1983-10-20,0.8125
1983-10-21,0.8020830154418945
