,EMG
2009-05-21,0.19460999965667725
2009-05-22,0.18696999549865723
2009-05-26,0.19078999757766724
2009-05-27,0.20604999363422394
2009-05-28,0.20604999363422394
2009-05-29,0.19460999965667725
2009-06-01,0.19460999965667725
2009-06-02,0.19842000305652618
2009-06-03,0.19842000305652618
2009-06-04,0.2022400051355362
2009-06-05,0.24421000480651855
2009-06-08,
2009-06-09,0.27854999899864197
2009-06-10,0.2747400104999542
2009-06-11,0.32815998792648315
2009-06-12,0.3586899936199188
2009-06-15,0.4388200044631958
2009-06-16,0.4197399914264679
2009-06-17,0.4197399914264679
2009-06-18,0.4197399914264679
2009-06-19,0.44262999296188354
2009-06-22,0.48078998923301697
2009-06-23,0.4044800102710724
2009-06-24,0.4044800102710724
2009-06-25,0.3815799951553345
2009-06-26,0.3815799951553345
2009-06-29,0.4197399914264679
2009-06-30,0.3815799951553345
2009-07-01,0.4044800102710724
2009-07-02,0.4044800102710724
2009-07-06,0.4197399914264679
2009-07-07,0.39302998781204224
2009-07-08,0.39302998781204224
2009-07-09,0.4502600133419037
2009-07-10,0.3853999972343445
2009-07-13,0.3853999972343445
2009-07-14,0.41211000084877014
2009-07-15,0.36632001399993896
2009-07-16,0.34341999888420105
2009-07-17,0.36250001192092896
2009-07-20,0.3510499894618988
2009-07-21,0.34341999888420105
2009-07-22,0.34341999888420105
2009-07-23,0.3510499894618988
2009-07-24,0.3396100103855133
2009-07-27,0.34341999888420105
2009-07-28,0.34724000096321106
2009-07-29,0.3205299973487854
2009-07-30,0.31290000677108765
2009-07-31,0.31290000677108765
2009-08-03,0.32815998792648315
2009-08-04,0.3167099952697754
2009-08-05,0.3396100103855133
2009-08-06,0.34724000096321106
2009-08-07,0.3815799951553345
2009-08-10,0.3815799951553345
2009-08-11,0.3586899936199188
2009-08-12,0.36250001192092896
2009-08-13,0.3701300024986267
2009-08-14,0.4350000023841858
2009-08-17,0.43119001388549805
2009-08-18,0.4159199893474579
2009-08-19,0.4159199893474579
2009-08-20,0.39302998781204224
2009-08-21,0.4044800102710724
2009-08-24,0.39302998781204224
2009-08-25,0.3892099857330322
2009-08-26,0.39684000611305237
2009-08-27,0.41211000084877014
2009-08-28,0.41211000084877014
2009-08-31,0.41211000084877014
2009-09-01,0.37775999307632446
2009-09-02,0.3510499894618988
2009-09-03,0.34724000096321106
2009-09-04,0.3357900083065033
2009-09-08,0.36632001399993896
2009-09-09,0.4197399914264679
2009-09-10,0.41211000084877014
2009-09-11,0.40828999876976013
2009-09-14,0.4044800102710724
2009-09-15,0.3739500045776367
2009-09-16,0.3815799951553345
2009-09-17,0.42737001180648804
2009-09-18,0.46553000807762146
2009-09-21,0.4350000023841858
2009-09-22,0.4197399914264679
2009-09-23,0.4502600133419037
2009-09-24,0.4540799856185913
2009-09-25,0.5036900043487549
2009-09-28,0.5151299834251404
2009-09-29,0.5265799760818481
2009-09-30,0.5151299834251404
2009-10-01,0.5113199949264526
2009-10-02,0.4884200096130371
2009-10-05,0.5342100262641907
2009-10-06,0.5532900094985962
2009-10-07,0.6029000282287598
2009-10-08,0.5456600189208984
2009-10-09,0.6143400073051453
2009-10-12,0.6334199905395508
2009-10-13,0.6029000282287598
2009-10-14,0.6563199758529663
2009-10-15,0.7097399830818176
2009-10-16,0.6715800166130066
2009-10-19,0.625789999961853
2009-10-20,0.625789999961853
2009-10-21,0.6410499811172485
2009-10-22,0.6639500260353088
2009-10-23,0.6334199905395508
2009-10-26,0.7211899757385254
2009-10-27,0.763159990310669
2009-10-28,0.7135599851608276
2009-10-29,0.6868399977684021
2009-10-30,0.7173699736595154
2009-11-02,0.6486899852752686
2009-11-03,0.6410499811172485
2009-11-04,0.6563199758529663
2009-11-05,0.6792100071907043
2009-11-06,0.6486899852752686
2009-11-09,0.6029000282287598
2009-11-10,0.6486899852752686
2009-11-11,0.625789999961853
2009-11-12,0.5952699780464172
2009-11-13,0.6029000282287598
2009-11-16,0.5494800209999084
2009-11-17,0.5952699780464172
2009-11-18,0.625789999961853
2009-11-19,0.6486899852752686
2009-11-20,0.6410499811172485
2009-11-23,0.6105300188064575
2009-11-24,0.6181600093841553
2009-11-25,0.5838199853897095
2009-11-27,0.5723699927330017
2009-11-30,0.5723699927330017
2009-12-01,0.5799999833106995
2009-12-02,0.564740002155304
2009-12-03,0.5571100115776062
2009-12-04,0.5342100262641907
2009-12-07,0.5494800209999084
2009-12-08,0.5418400168418884
2009-12-09,0.5418400168418884
2009-12-10,0.4922400116920471
2009-12-11,0.5418400168418884
2009-12-14,0.5494800209999084
2009-12-15,0.5494800209999084
2009-12-16,0.5456600189208984
2009-12-17,0.5571100115776062
2009-12-18,0.5342100262641907
2009-12-21,0.5189499855041504
2009-12-22,0.5685499906539917
2009-12-23,0.5342100262641907
2009-12-24,
2009-12-28,
2009-12-29,0.5418400168418884
2009-12-30,0.5342100262641907
2009-12-31,0.5342100262641907
2010-01-04,
2010-01-05,0.5380300283432007
2010-01-06,0.5151299834251404
2010-01-07,0.5265799760818481
2010-01-08,0.5303999781608582
2010-01-11,0.5571100115776062
2010-01-12,0.5494800209999084
2010-01-13,0.5494800209999084
2010-01-14,0.5303999781608582
2010-01-15,0.5189499855041504
2010-01-19,0.4884200096130371
2010-01-20,0.4884200096130371
2010-01-21,
2010-01-22,0.4731599986553192
2010-01-25,0.46553000807762146
2010-01-26,
2010-01-27,0.44262999296188354
2010-01-28,0.4502600133419037
2010-01-29,0.42737001180648804
2010-02-01,0.39684000611305237
2010-02-02,0.3815799951553345
2010-02-03,0.4197399914264679
2010-02-04,0.44644999504089355
2010-02-05,0.4197399914264679
2010-02-08,0.42737001180648804
2010-02-09,0.41211000084877014
2010-02-10,0.41211000084877014
2010-02-11,0.39684000611305237
2010-02-12,0.4350000023841858
2010-02-16,0.4197399914264679
2010-02-17,0.39684000611305237
2010-02-18,0.3853999972343445
2010-02-19,0.3701300024986267
2010-02-22,0.3815799951553345
2010-02-23,0.3815799951553345
2010-02-24,0.39684000611305237
2010-02-25,0.3701300024986267
2010-02-26,0.41211000084877014
2010-03-01,0.3815799951553345
2010-03-02,0.3815799951553345
2010-03-03,0.3586899936199188
2010-03-04,0.36632001399993896
2010-03-05,0.3815799951553345
2010-03-08,0.41211000084877014
2010-03-09,0.4006600081920624
2010-03-10,0.41211000084877014
2010-03-11,0.4197399914264679
2010-03-12,0.423550009727478
2010-03-15,0.39684000611305237
2010-03-16,0.39684000611305237
2010-03-17,0.3739500045776367
2010-03-18,0.3815799951553345
2010-03-19,0.40828999876976013
2010-03-22,0.4044800102710724
2010-03-23,0.3815799951553345
2010-03-24,0.3892099857330322
2010-03-25,0.3892099857330322
2010-03-26,0.3739500045776367
2010-03-29,0.3815799951553345
2010-03-30,0.3892099857330322
2010-03-31,0.3815799951553345
2010-04-01,0.3815799951553345
2010-04-05,
2010-04-06,0.3815799951553345
2010-04-07,0.3815799951553345
2010-04-08,0.3739500045776367
2010-04-09,0.36632001399993896
2010-04-12,0.36632001399993896
2010-04-13,0.3815799951553345
2010-04-14,0.3739500045776367
2010-04-15,0.3701300024986267
2010-04-16,0.3815799951553345
2010-04-19,0.36632001399993896
2010-04-20,0.36632001399993896
2010-04-21,0.37775999307632446
2010-04-22,0.37775999307632446
2010-04-23,0.3739500045776367
2010-04-26,
2010-04-27,0.37775999307632446
2010-04-28,0.3853999972343445
2010-04-29,0.3815799951553345
2010-04-30,0.3853999972343445
2010-05-03,0.3892099857330322
2010-05-04,0.37775999307632446
2010-05-05,0.36250001192092896
2010-05-06,0.36250001192092896
2010-05-07,0.34341999888420105
2010-05-10,0.32433998584747314
2010-05-11,0.34341999888420105
2010-05-12,0.3815799951553345
2010-05-13,0.3739500045776367
2010-05-14,0.3815799951553345
2010-05-17,0.3815799951553345
2010-05-18,0.3586899936199188
2010-05-19,0.34341999888420105
2010-05-20,0.31290000677108765
2010-05-21,0.3052600026130676
2010-05-24,0.32815998792648315
2010-05-25,0.3052600026130676
2010-05-26,0.3052600026130676
2010-05-27,0.3052600026130676
2010-05-28,0.32815998792648315
2010-06-01,0.3052600026130676
2010-06-02,0.36632001399993896
2010-06-03,0.37775999307632446
2010-06-04,0.37775999307632446
2010-06-07,0.3739500045776367
2010-06-08,0.3586899936199188
2010-06-09,0.34341999888420105
2010-06-10,0.36632001399993896
2010-06-11,0.3510499894618988
2010-06-14,
2010-06-15,0.3510499894618988
2010-06-16,0.3510499894618988
2010-06-17,0.3510499894618988
2010-06-18,0.3319700062274933
2010-06-21,0.3205299973487854
2010-06-22,0.32815998792648315
2010-06-23,0.3052600026130676
2010-06-24,0.3052600026130676
2010-06-25,0.3014500141143799
2010-06-28,0.2976300120353699
2010-06-29,0.28999999165534973
2010-06-30,0.2709200084209442
2010-07-01,
2010-07-02,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-12,0.36632001399993896
2010-07-13,0.3052600026130676
2010-07-14,
2010-07-15,0.3052600026130676
2010-07-16,0.32815998792648315
2010-07-19,0.31290000677108765
2010-07-20,0.28999999165534973
2010-07-21,0.282370001077652
2010-07-22,0.25946998596191406
2010-07-23,0.2671099901199341
2010-07-26,0.282370001077652
2010-07-27,0.2365799993276596
2010-07-28,0.282370001077652
2010-07-29,0.282370001077652
2010-07-30,0.25946998596191406
2010-08-02,0.286190003156662
2010-08-03,
2010-08-04,
2010-08-05,0.282370001077652
2010-08-06,0.28999999165534973
2010-08-09,
2010-08-10,0.2671099901199341
2010-08-11,0.25946998596191406
2010-08-12,0.282370001077652
2010-08-13,0.286190003156662
2010-08-16,0.2976300120353699
2010-08-17,0.28999999165534973
2010-08-18,0.27854999899864197
2010-08-19,0.28999999165534973
2010-08-20,0.25946998596191406
2010-08-23,0.27854999899864197
2010-08-24,0.24421000480651855
2010-08-25,0.22894999384880066
2010-08-26,
2010-08-27,
2010-08-30,0.20604999363422394
2010-08-31,0.22894999384880066
2010-09-01,0.22894999384880066
2010-09-02,0.22894999384880066
2010-09-03,0.2213200032711029
2010-09-07,0.19460999965667725
2010-09-08,0.19842000305652618
2010-09-09,0.20604999363422394
2010-09-10,0.20604999363422394
2010-09-13,0.19842000305652618
2010-09-14,0.20604999363422394
2010-09-15,0.19078999757766724
2010-09-16,0.19078999757766724
2010-09-17,0.19078999757766724
2010-09-20,
2010-09-21,0.19842000305652618
2010-09-22,0.21367999911308289
2010-09-23,
2010-09-24,0.21367999911308289
2010-09-27,0.17553000152111053
2010-09-28,0.19460999965667725
2010-09-29,0.21367999911308289
2010-09-30,0.19842000305652618
2010-10-01,0.19460999965667725
2010-10-04,0.19842000305652618
2010-10-05,0.19842000305652618
2010-10-06,0.19460999965667725
2010-10-07,0.20604999363422394
2010-10-08,0.2365799993276596
2010-10-11,0.22894999384880066
2010-10-12,0.2213200032711029
2010-10-13,0.24803000688552856
2010-10-14,0.2327599972486496
2010-10-15,0.22513000667095184
2010-10-18,0.19842000305652618
2010-10-19,0.20604999363422394
2010-10-20,0.20604999363422394
2010-10-21,0.19842000305652618
2010-10-22,0.19460999965667725
2010-10-25,0.2022400051355362
2010-10-26,0.19078999757766724
2010-10-27,0.19460999965667725
2010-10-28,0.18316000699996948
2010-10-29,0.2022400051355362
2010-11-01,0.19842000305652618
2010-11-02,0.19842000305652618
2010-11-03,0.19078999757766724
2010-11-04,0.19078999757766724
2010-11-05,0.19842000305652618
2010-11-08,0.20986999571323395
2010-11-09,0.20604999363422394
2010-11-10,0.18316000699996948
2010-11-11,0.18316000699996948
2010-11-12,0.18696999549865723
2010-11-15,0.19078999757766724
2010-11-16,0.20604999363422394
2010-11-17,0.19460999965667725
2010-11-18,0.20604999363422394
2010-11-19,0.19842000305652618
2010-11-22,0.2175000011920929
2010-11-23,0.25946998596191406
2010-11-24,0.2518399953842163
2010-11-26,
2010-11-29,0.2518399953842163
2010-11-30,0.22894999384880066
2010-12-01,0.24040000140666962
2010-12-02,0.2365799993276596
2010-12-03,0.2365799993276596
2010-12-06,0.24421000480651855
2010-12-07,0.2365799993276596
2010-12-08,0.22894999384880066
2010-12-09,0.2213200032711029
2010-12-10,0.2365799993276596
2010-12-13,0.2327599972486496
2010-12-14,0.2327599972486496
2010-12-15,0.22513000667095184
2010-12-16,0.21367999911308289
2010-12-17,0.19842000305652618
2010-12-20,0.20604999363422394
2010-12-21,0.20604999363422394
2010-12-22,0.2022400051355362
2010-12-23,0.19842000305652618
2010-12-27,
2010-12-28,
2010-12-29,0.2022400051355362
2010-12-30,0.2022400051355362
2010-12-31,
2011-01-03,
2011-01-04,0.20986999571323395
2011-01-05,0.20986999571323395
2011-01-06,
2011-01-07,0.19842000305652618
2011-01-10,0.20604999363422394
2011-01-11,0.22894999384880066
2011-01-12,0.22894999384880066
2011-01-13,
2011-01-14,0.22894999384880066
2011-01-18,0.2213200032711029
2011-01-19,0.21367999911308289
2011-01-20,0.2175000011920929
2011-01-21,
2011-01-24,0.21367999911308289
2011-01-25,0.20604999363422394
2011-01-26,
2011-01-27,0.19842000305652618
2011-01-28,0.19842000305652618
2011-01-31,0.19460999965667725
2011-02-01,0.17553000152111053
2011-02-02,0.19078999757766724
2011-02-03,0.19078999757766724
2011-02-04,0.19078999757766724
2011-02-07,0.19460999965667725
2011-02-08,0.19078999757766724
2011-02-09,0.18316000699996948
2011-02-10,0.19078999757766724
2011-02-11,0.19078999757766724
2011-02-14,0.18696999549865723
2011-02-15,0.17934000492095947
2011-02-16,0.17553000152111053
2011-02-17,0.17553000152111053
2011-02-18,0.1678999960422516
2011-02-22,0.19078999757766724
2011-02-23,0.16407999396324158
2011-02-24,0.16407999396324158
2011-02-25,0.1678999960422516
2011-02-28,0.1678999960422516
2011-03-01,0.16407999396324158
2011-03-02,0.16026000678539276
2011-03-03,0.15645000338554382
2011-03-04,0.14881999790668488
2011-03-07,0.16026000678539276
2011-03-08,0.16026000678539276
2011-03-09,0.14881999790668488
2011-03-10,10.600000381469727
2011-03-11,0.14499999582767487
2011-03-14,0.1373700052499771
2011-03-15,0.1335500031709671
2011-03-16,0.14499999582767487
2011-03-17,0.1373700052499771
2011-03-18,0.14499999582767487
2011-03-21,0.1678999960422516
2011-03-22,0.17170999944210052
2011-03-23,0.1526300013065338
2011-03-24,0.16026000678539276
2011-03-25,0.16026000678539276
2011-03-28,0.1678999960422516
2011-03-29,0.1526300013065338
2011-03-30,0.17553000152111053
2011-03-31,0.1678999960422516
2011-04-01,0.17553000152111053
2011-04-04,0.19078999757766724
2011-04-05,0.19078999757766724
2011-04-06,0.17934000492095947
2011-04-07,0.18696999549865723
2011-04-08,0.18316000699996948
2011-04-11,0.17553000152111053
2011-04-12,0.18316000699996948
2011-04-13,0.18696999549865723
2011-04-14,0.17934000492095947
2011-04-15,0.17553000152111053
2011-04-18,0.17553000152111053
2011-04-19,0.16026000678539276
2011-04-20,9.9399995803833
2011-04-21,0.14881999790668488
2011-04-25,10.09000015258789
2011-04-26,10.079999923706055
2011-04-27,0.1526300013065338
2011-04-28,0.14117999374866486
2011-04-29,0.1373700052499771
2011-05-02,0.1335500031709671
2011-05-03,0.12973999977111816
2011-05-04,0.12211000174283981
2011-05-05,9.899999618530273
2011-05-06,0.12211000174283981
2011-05-09,0.1144699975848198
2011-05-10,9.899999618530273
2011-05-11,0.1144699975848198
2011-05-12,0.1144699975848198
2011-05-13,0.1335500031709671
2011-05-16,0.11066000163555145
2011-05-17,0.12211000174283981
2011-05-18,9.25
2011-05-19,0.1144699975848198
2011-05-20,0.11066000163555145
2011-05-23,0.09921000152826309
2011-05-24,0.09539999812841415
2011-05-25,0.09921000152826309
2011-05-26,0.09921000152826309
2011-05-27,0.09158000349998474
2011-05-31,0.0839499980211258
2011-06-01,0.09539999812841415
2011-06-02,0.09158000349998474
2011-06-03,0.09539999812841415
2011-06-06,0.09539999812841415
2011-06-07,0.09158000349998474
2011-06-08,0.09158000349998474
2011-06-09,9.710000038146973
2011-06-10,0.09158000349998474
2011-06-13,10.0600004196167
2011-06-14,0.09158000349998474
2011-06-15,0.09158000349998474
2011-06-16,0.08776000142097473
2011-06-17,0.0839499980211258
2011-06-20,0.08013000339269638
2011-06-21,0.08013000339269638
2011-06-22,0.08013000339269638
2011-06-23,0.07631999999284744
2011-06-24,0.06868000328540802
2011-06-27,0.06411000341176987
2011-06-28,0.06868000328540802
2011-06-29,0.06486999988555908
2011-06-30,0.061820000410079956
2011-07-01,0.06868000328540802
2011-07-05,0.07249999791383743
2011-07-06,0.07402999699115753
2011-07-07,0.07631999999284744
2011-07-08,10.010000228881836
2011-07-11,0.07249999791383743
2011-07-12,0.07096999883651733
2011-07-13,0.07249999791383743
2011-07-14,0.07249999791383743
2011-07-15,9.920000076293945
2011-07-18,0.07249999791383743
2011-07-19,0.07326000183820724
2011-07-20,9.760000228881836
2011-07-21,0.06868000328540802
2011-07-22,0.07249999791383743
2011-07-25,10.0
2011-07-26,10.0
2011-07-27,9.920000076293945
2011-07-28,0.0694499984383583
2011-07-29,0.0694499984383583
2011-08-01,0.0656299963593483
2011-08-02,0.06868000328540802
2011-08-03,0.0656299963593483
2011-08-04,0.0656299963593483
2011-08-05,0.06105000153183937
2011-08-08,0.05341999977827072
2011-08-09,0.04579000174999237
2011-08-10,0.05646999925374985
2011-08-11,0.059530001133680344
2011-08-12,0.05341999977827072
2011-08-15,0.04961000010371208
2011-08-16,0.04961000010371208
2011-08-17,0.04961000010371208
2011-08-18,0.046549998223781586
2011-08-19,0.04808000102639198
2011-08-22,0.0488400012254715
2011-08-23,0.04732000082731247
2011-08-24,0.0488400012254715
2011-08-25,0.0488400012254715
2011-08-26,7.53000020980835
2011-08-29,7.579999923706055
2011-08-30,0.04808000102639198
2011-08-31,0.046549998223781586
2011-09-01,0.05341999977827072
2011-09-02,0.05646999925374985
2011-09-06,0.06105000153183937
2011-09-07,0.05494999885559082
2011-09-08,0.05341999977827072
2011-09-09,0.05113000050187111
2011-09-12,0.046549998223781586
2011-09-13,0.046549998223781586
2011-09-14,0.046549998223781586
2011-09-15,0.029759999364614487
2011-09-16,0.03968000039458275
2011-09-19,0.03663000091910362
2011-09-20,6.519999980926514
2011-09-21,0.03968000039458275
2011-09-22,0.04349999874830246
2011-09-23,6.440000057220459
2011-09-26,6.5
2011-09-27,6.300000190734863
2011-09-28,2.190000057220459
2011-09-29,2.4800000190734863
2011-09-30,2.4000000953674316
2011-10-03,0.03500000014901161
2011-10-04,2.5399999618530273
2011-10-05,2.5999999046325684
2011-10-06,0.03200000151991844
2011-10-07,2.4100000858306885
2011-10-10,2.5399999618530273
2011-10-11,2.380000114440918
2011-10-12,2.2899999618530273
2011-10-13,2.240000009536743
2011-10-14,2.4200000762939453
2011-10-17,2.180000066757202
2011-10-18,2.2200000286102295
2011-10-19,1.9800000190734863
2011-10-20,1.850000023841858
2011-10-21,1.809999942779541
2011-10-24,2.1700000762939453
2011-10-25,2.049999952316284
2011-10-26,2.109999895095825
2011-10-27,2.259999990463257
2011-10-28,2.240000009536743
2011-10-31,2.25
2011-11-01,2.0199999809265137
2011-11-02,2.309999942779541
2011-11-03,2.450000047683716
2011-11-04,2.4600000381469727
2011-11-07,2.6500000953674316
2011-11-08,2.5399999618530273
2011-11-09,2.440000057220459
2011-11-10,2.430000066757202
2011-11-11,2.450000047683716
2011-11-14,2.450000047683716
2011-11-15,2.069999933242798
2011-11-16,2.1600000858306885
2011-11-17,1.8899999856948853
2011-11-18,1.840000033378601
2011-11-21,1.6299999952316284
2011-11-22,1.6399999856948853
2011-11-23,1.590000033378601
2011-11-25,1.649999976158142
2011-11-28,1.7999999523162842
2011-11-29,1.7799999713897705
2011-11-30,1.8899999856948853
2011-12-01,1.8300000429153442
2011-12-02,1.7000000476837158
2011-12-05,1.7000000476837158
2011-12-06,1.600000023841858
2011-12-07,1.600000023841858
2011-12-08,1.600000023841858
2011-12-09,1.659999966621399
2011-12-12,1.6200000047683716
2011-12-13,1.6299999952316284
2011-12-14,1.6799999475479126
2011-12-15,1.6100000143051147
2011-12-16,1.850000023841858
2011-12-19,1.8700000047683716
2011-12-20,2.109999895095825
2011-12-21,2.0399999618530273
2011-12-22,2.059999942779541
2011-12-23,1.9199999570846558
2011-12-27,1.8600000143051147
2011-12-28,1.8799999952316284
2011-12-29,1.940000057220459
2011-12-30,1.8799999952316284
2012-01-03,1.8799999952316284
2012-01-04,1.899999976158142
2012-01-05,1.9199999570846558
2012-01-06,1.7999999523162842
2012-01-09,1.8700000047683716
2012-01-10,1.899999976158142
2012-01-11,1.8600000143051147
2012-01-12,0.04500000178813934
2012-01-13,1.850000023841858
2012-01-17,1.940000057220459
2012-01-18,1.9900000095367432
2012-01-19,2.119999885559082
2012-01-20,2.140000104904175
2012-01-23,2.119999885559082
2012-01-24,2.140000104904175
2012-01-25,2.119999885559082
2012-01-26,2.2699999809265137
2012-01-27,2.309999942779541
2012-01-30,2.309999942779541
2012-01-31,2.369999885559082
2012-02-01,2.430000066757202
2012-02-02,2.5799999237060547
2012-02-03,2.7200000286102295
2012-02-06,2.7100000381469727
2012-02-07,2.690000057220459
2012-02-08,2.549999952316284
2012-02-09,2.5199999809265137
2012-02-10,2.5
2012-02-13,2.549999952316284
2012-02-14,2.509999990463257
2012-02-15,2.5
2012-02-16,2.549999952316284
2012-02-17,2.5
2012-02-21,2.5
2012-02-22,2.430000066757202
2012-02-23,2.390000104904175
2012-02-24,2.450000047683716
2012-02-27,2.4800000190734863
