,CIGI
1995-11-06,1.1291329860687256
1995-11-07,1.1291329860687256
1995-11-08,1.1291329860687256
1995-11-09,1.1291329860687256
1995-11-10,1.1291329860687256
1995-11-13,1.1291329860687256
1995-11-14,1.1291329860687256
1995-11-15,1.1291329860687256
1995-11-16,1.1291329860687256
1995-11-17,1.1291329860687256
1995-11-20,1.1291329860687256
1995-11-21,1.1291329860687256
1995-11-22,1.1291329860687256
1995-11-24,1.1291329860687256
1995-11-27,1.1291329860687256
1995-11-28,1.1291329860687256
1995-11-29,1.1291329860687256
1995-11-30,1.1291329860687256
1995-12-01,1.1291329860687256
1995-12-04,1.1291329860687256
1995-12-05,1.1291329860687256
1995-12-06,1.1291329860687256
1995-12-07,1.1291329860687256
1995-12-08,1.0559899806976318
1995-12-11,1.0559899806976318
1995-12-12,1.0559899806976318
1995-12-13,1.0559899806976318
1995-12-14,1.0559899806976318
1995-12-15,1.0559899806976318
1995-12-18,1.0559899806976318
1995-12-19,1.0559899806976318
1995-12-20,1.060562014579773
1995-12-21,1.060562014579773
1995-12-22,1.060562014579773
1995-12-26,1.060562014579773
1995-12-27,1.0697050094604492
1995-12-28,1.0697050094604492
1995-12-29,1.0697050094604492
1996-01-02,1.0697050094604492
1996-01-03,1.0697050094604492
1996-01-04,1.206845998764038
1996-01-05,1.206845998764038
1996-01-08,1.206845998764038
1996-01-09,1.206845998764038
1996-01-10,1.206845998764038
1996-01-11,1.206845998764038
1996-01-12,1.206845998764038
1996-01-15,1.206845998764038
1996-01-16,1.206845998764038
1996-01-17,1.206845998764038
1996-01-18,1.206845998764038
1996-01-19,1.206845998764038
1996-01-22,1.060562014579773
1996-01-23,1.060562014579773
1996-01-24,1.060562014579773
1996-01-25,1.060562014579773
1996-01-26,1.060562014579773
1996-01-29,1.060562014579773
1996-01-30,1.060562014579773
1996-01-31,0.9874200224876404
1996-02-01,0.9874200224876404
1996-02-02,0.9874200224876404
1996-02-05,1.0239909887313843
1996-02-06,1.0239909887313843
1996-02-07,1.060562014579773
1996-02-08,1.060562014579773
1996-02-09,1.060562014579773
1996-02-12,1.060562014579773
1996-02-13,1.060562014579773
1996-02-14,1.060562014579773
1996-02-15,1.060562014579773
1996-02-16,1.060562014579773
1996-02-20,1.060562014579773
1996-02-21,1.060562014579773
1996-02-22,1.060562014579773
1996-02-23,1.060562014579773
1996-02-26,1.060562014579773
1996-02-27,1.060562014579773
1996-02-28,1.060562014579773
1996-02-29,1.0377049446105957
1996-03-01,1.0377049446105957
1996-03-04,1.0377049446105957
1996-03-05,1.0377049446105957
1996-03-06,1.0377049446105957
1996-03-07,1.0377049446105957
1996-03-08,1.0377049446105957
1996-03-11,1.0377049446105957
1996-03-12,1.0377049446105957
1996-03-13,1.0377049446105957
1996-03-14,1.0377049446105957
1996-03-15,1.0377049446105957
1996-03-18,1.0377049446105957
1996-03-19,1.0377049446105957
1996-03-20,1.0377049446105957
1996-03-21,1.0377049446105957
1996-03-22,1.0377049446105957
1996-03-25,1.0377049446105957
1996-03-26,1.0377049446105957
1996-03-27,1.0377049446105957
1996-03-28,1.0377049446105957
1996-03-29,1.0377049446105957
1996-04-01,1.0377049446105957
1996-04-02,1.0377049446105957
1996-04-03,1.0377049446105957
1996-04-04,1.0377049446105957
1996-04-08,0.9874200224876404
1996-04-09,0.9874200224876404
1996-04-10,0.9874200224876404
1996-04-11,0.9874200224876404
1996-04-12,0.9874200224876404
1996-04-15,0.9874200224876404
1996-04-16,0.9874200224876404
1996-04-17,0.9874200224876404
1996-04-18,0.9874200224876404
1996-04-19,0.9874200224876404
1996-04-22,1.078847050666809
1996-04-23,1.010275959968567
1996-04-24,1.0377049446105957
1996-04-25,1.0377049446105957
1996-04-26,1.0377049446105957
1996-04-29,1.0011340379714966
1996-04-30,1.0011340379714966
1996-05-01,1.0239909887313843
1996-05-02,1.0239909887313843
1996-05-03,1.0239909887313843
1996-05-06,0.9874200224876404
1996-05-07,0.9874200224876404
1996-05-08,0.9874200224876404
1996-05-09,0.9874200224876404
1996-05-10,0.9874200224876404
1996-05-13,0.9874200224876404
1996-05-14,0.9874200224876404
1996-05-15,1.0239909887313843
1996-05-16,1.0742759704589844
1996-05-17,1.060562014579773
1996-05-20,1.060562014579773
1996-05-21,1.1337039470672607
1996-05-22,1.1337039470672607
1996-05-23,1.1337039470672607
1996-05-24,1.1337039470672607
1996-05-28,1.1337039470672607
1996-05-29,1.1337039470672607
1996-05-30,1.1337039470672607
1996-05-31,1.1382750272750854
1996-06-03,1.060562014579773
1996-06-04,1.060562014579773
1996-06-05,1.060562014579773
1996-06-06,1.060562014579773
1996-06-07,1.060562014579773
1996-06-10,1.060562014579773
1996-06-11,1.060562014579773
1996-06-12,1.060562014579773
1996-06-13,1.060562014579773
1996-06-14,0.9691339731216431
1996-06-17,1.065132975578308
1996-06-18,1.0422760248184204
1996-06-19,0.9874200224876404
1996-06-20,0.9874200224876404
1996-06-21,0.9874200224876404
1996-06-24,0.9874200224876404
1996-06-25,0.9874200224876404
1996-06-26,0.9874200224876404
1996-06-27,0.9874200224876404
1996-06-28,0.9874200224876404
1996-07-01,0.9874200224876404
1996-07-02,0.9874200224876404
1996-07-03,0.9874200224876404
1996-07-05,0.9874200224876404
1996-07-08,0.9874200224876404
1996-07-09,0.9874200224876404
1996-07-10,0.9874200224876404
1996-07-11,0.9874200224876404
1996-07-12,0.9874200224876404
1996-07-15,0.9874200224876404
1996-07-16,0.9874200224876404
1996-07-17,0.9874200224876404
1996-07-18,1.078847050666809
1996-07-19,1.078847050666809
1996-07-22,0.9782770276069641
1996-07-23,0.9782770276069641
1996-07-24,0.9508479833602905
1996-07-25,1.060562014579773
1996-07-26,1.060562014579773
1996-07-29,1.060562014579773
1996-07-30,1.060562014579773
1996-07-31,1.0285619497299194
1996-08-01,1.0285619497299194
1996-08-02,1.0468480587005615
1996-08-05,0.9508479833602905
1996-08-06,0.9508479833602905
1996-08-07,0.9508479833602905
1996-08-08,0.9508479833602905
1996-08-09,0.9508479833602905
1996-08-12,0.9874200224876404
1996-08-13,0.9874200224876404
1996-08-14,0.9874200224876404
1996-08-15,0.9325630068778992
1996-08-16,0.9508479833602905
1996-08-19,0.9508479833602905
1996-08-20,0.9508479833602905
1996-08-21,0.9691339731216431
1996-08-22,0.9691339731216431
1996-08-23,0.9691339731216431
1996-08-26,0.9691339731216431
1996-08-27,0.9691339731216431
1996-08-28,0.9691339731216431
1996-08-29,1.0239909887313843
1996-08-30,1.060562014579773
1996-09-03,1.0239909887313843
1996-09-04,1.0239909887313843
1996-09-05,1.0239909887313843
1996-09-06,1.0239909887313843
1996-09-09,1.060562014579773
1996-09-10,1.065132975578308
1996-09-11,1.065132975578308
1996-09-12,1.065132975578308
1996-09-13,1.1702749729156494
1996-09-16,1.1657040119171143
1996-09-17,1.060562014579773
1996-09-18,1.0925610065460205
1996-09-19,1.0925610065460205
1996-09-20,1.0925610065460205
1996-09-23,1.060562014579773
1996-09-24,1.060562014579773
1996-09-25,1.106276035308838
1996-09-26,1.106276035308838
1996-09-27,1.0971330404281616
1996-09-30,1.0971330404281616
1996-10-01,1.0971330404281616
1996-10-02,1.0971330404281616
1996-10-03,1.0971330404281616
1996-10-04,1.1017040014266968
1996-10-07,1.1017040014266968
1996-10-08,1.1017040014266968
1996-10-09,1.1017040014266968
1996-10-10,1.1839890480041504
1996-10-11,1.1839890480041504
1996-10-14,1.1154179573059082
1996-10-15,1.1382750272750854
1996-10-16,1.060562014579773
1996-10-17,1.060562014579773
1996-10-18,1.1291329860687256
1996-10-21,1.078847050666809
1996-10-22,1.078847050666809
1996-10-23,1.1245609521865845
1996-10-24,1.1702749729156494
1996-10-25,1.1702749729156494
1996-10-28,1.1702749729156494
1996-10-29,1.2251319885253906
1996-10-30,1.2434170246124268
1996-10-31,1.2434170246124268
1996-11-01,1.2434170246124268
1996-11-04,1.2434170246124268
1996-11-05,1.2434170246124268
1996-11-06,1.2434170246124268
1996-11-07,1.2434170246124268
1996-11-08,1.2479890584945679
1996-11-11,1.2479890584945679
1996-11-12,1.2479890584945679
1996-11-13,1.206845998764038
1996-11-14,1.206845998764038
1996-11-15,1.206845998764038
1996-11-18,1.2159889936447144
1996-11-19,1.2159889936447144
1996-11-20,1.2159889936447144
1996-11-21,1.252560019493103
1996-11-22,1.252560019493103
1996-11-25,1.252560019493103
1996-11-26,1.2479890584945679
1996-11-27,1.2479890584945679
1996-11-29,1.2479890584945679
1996-12-02,1.2479890584945679
1996-12-03,1.2479890584945679
1996-12-04,1.2479890584945679
1996-12-05,1.2479890584945679
1996-12-06,1.2479890584945679
1996-12-09,1.2479890584945679
1996-12-10,1.206845998764038
1996-12-11,1.2205599546432495
1996-12-12,1.2342740297317505
1996-12-13,1.2342740297317505
1996-12-16,1.2434170246124268
1996-12-17,1.1931320428848267
1996-12-18,1.1931320428848267
1996-12-19,1.1931320428848267
1996-12-20,1.1931320428848267
1996-12-23,1.1931320428848267
1996-12-24,1.1931320428848267
1996-12-26,1.1931320428848267
1996-12-27,1.1931320428848267
1996-12-30,1.206845998764038
1996-12-31,1.206845998764038
1997-01-02,1.206845998764038
1997-01-03,1.206845998764038
1997-01-06,1.206845998764038
1997-01-07,1.206845998764038
1997-01-08,1.238845944404602
1997-01-09,1.2937020063400269
1997-01-10,1.2937020063400269
1997-01-13,1.3897019624710083
1997-01-14,1.3897019624710083
1997-01-15,1.3897019624710083
1997-01-16,1.3897019624710083
1997-01-17,1.3531299829483032
1997-01-20,1.4491300582885742
1997-01-21,1.4491300582885742
1997-01-22,1.3897019624710083
1997-01-23,1.3897019624710083
1997-01-24,1.3897019624710083
1997-01-27,1.4628440141677856
1997-01-28,1.4628440141677856
1997-01-29,1.4628440141677856
1997-01-30,1.4628440141677856
1997-01-31,1.4994150400161743
1997-02-03,1.4994150400161743
1997-02-04,1.4994150400161743
1997-02-05,1.4628440141677856
1997-02-06,1.4628440141677856
1997-02-07,1.7554130554199219
1997-02-10,1.8285549879074097
1997-02-11,1.8285549879074097
1997-02-12,1.6456990242004395
1997-02-13,1.6822700500488281
1997-02-14,1.6822700500488281
1997-02-18,1.7554130554199219
1997-02-19,1.7554130554199219
1997-02-20,1.7554130554199219
1997-02-21,1.7554130554199219
1997-02-24,1.7188409566879272
1997-02-25,1.7188409566879272
1997-02-26,1.7554130554199219
1997-02-27,1.7554130554199219
1997-02-28,1.7554130554199219
1997-03-03,1.791983962059021
1997-03-04,1.791983962059021
1997-03-05,1.791983962059021
1997-03-06,1.791983962059021
1997-03-07,1.791983962059021
1997-03-10,1.7188409566879272
1997-03-11,1.7416980266571045
1997-03-12,1.746269941329956
1997-03-13,1.746269941329956
1997-03-14,1.746269941329956
1997-03-17,1.746269941329956
1997-03-18,1.791983962059021
1997-03-19,1.791983962059021
1997-03-20,1.791983962059021
1997-03-21,1.6731280088424683
1997-03-24,1.7188409566879272
1997-03-25,1.7188409566879272
1997-03-26,1.7188409566879272
1997-03-27,1.7188409566879272
1997-03-31,1.7188409566879272
1997-04-01,1.6091279983520508
1997-04-02,1.6091279983520508
1997-04-03,1.6091279983520508
1997-04-04,1.6228419542312622
1997-04-07,1.6228419542312622
1997-04-08,1.6228419542312622
1997-04-09,1.6228419542312622
1997-04-10,1.6045570373535156
1997-04-11,1.5634139776229858
1997-04-14,1.5359859466552734
1997-04-15,1.5359859466552734
1997-04-16,1.5359859466552734
1997-04-17,1.5359859466552734
1997-04-18,1.5954140424728394
1997-04-21,1.5954140424728394
1997-04-22,1.5954140424728394
1997-04-23,1.5359859466552734
1997-04-24,1.5359859466552734
1997-04-25,1.6822700500488281
1997-04-28,1.5771280527114868
1997-04-29,1.5908429622650146
1997-04-30,1.572556972503662
1997-05-01,1.6091279983520508
1997-05-02,1.6274139881134033
1997-05-05,1.6274139881134033
1997-05-06,1.6274139881134033
1997-05-07,1.6274139881134033
1997-05-08,1.6274139881134033
1997-05-09,1.6274139881134033
1997-05-12,1.6091279983520508
1997-05-13,1.6091279983520508
1997-05-14,1.6228419542312622
1997-05-15,1.6822700500488281
1997-05-16,1.5816999673843384
1997-05-19,1.572556972503662
1997-05-20,1.572556972503662
1997-05-21,1.6685559749603271
1997-05-22,1.6685559749603271
1997-05-23,1.6685559749603271
1997-05-27,1.663985013961792
1997-05-28,1.663985013961792
1997-05-29,1.6822700500488281
1997-05-30,1.6822700500488281
1997-06-02,1.6822700500488281
1997-06-03,1.6822700500488281
1997-06-04,1.6822700500488281
1997-06-05,1.663985013961792
1997-06-06,1.6868419647216797
1997-06-09,1.6868419647216797
1997-06-10,1.8651260137557983
1997-06-11,1.8285549879074097
1997-06-12,1.8285549879074097
1997-06-13,1.8285549879074097
1997-06-16,1.7691270112991333
1997-06-17,1.7782690525054932
1997-06-18,1.7782690525054932
1997-06-19,1.7554130554199219
1997-06-20,1.7554130554199219
1997-06-23,1.8285549879074097
1997-06-24,1.8285549879074097
1997-06-25,1.9382679462432861
1997-06-26,1.8834110498428345
1997-06-27,1.8285549879074097
1997-06-30,1.9382679462432861
1997-07-01,1.9382679462432861
1997-07-02,1.9291249513626099
1997-07-03,1.9382679462432861
1997-07-07,1.9748389720916748
1997-07-08,2.1576950550079346
1997-07-09,1.9748389720916748
1997-07-10,2.084552049636841
1997-07-11,2.0662670135498047
1997-07-14,2.166836977005005
1997-07-15,2.1942660808563232
1997-07-16,2.1942660808563232
1997-07-17,2.1942660808563232
1997-07-18,2.11198091506958
1997-07-21,2.1576950550079346
1997-07-22,2.1576950550079346
1997-07-23,2.1028380393981934
1997-07-24,2.207979917526245
1997-07-25,2.1759800910949707
1997-07-28,2.2536940574645996
1997-07-29,2.39540696144104
1997-07-30,2.427406072616577
1997-07-31,2.413691997528076
1997-08-01,2.3771209716796875
1997-08-04,2.340549945831299
1997-08-05,2.3634068965911865
1997-08-06,2.450263023376465
1997-08-07,2.5234060287475586
1997-08-08,2.5234060287475586
1997-08-11,2.5234060287475586
1997-08-12,2.5142629146575928
1997-08-13,2.5142629146575928
1997-08-14,2.5234060287475586
1997-08-15,2.5234060287475586
1997-08-18,2.4594058990478516
1997-08-19,2.4868340492248535
1997-08-20,2.413691997528076
1997-08-21,2.413691997528076
1997-08-22,2.4868340492248535
1997-08-25,2.340549945831299
1997-08-26,2.399977922439575
1997-08-27,2.399977922439575
1997-08-28,2.399977922439575
1997-08-29,2.340549945831299
1997-09-02,2.4868340492248535
1997-09-03,2.3771209716796875
1997-09-04,2.4868340492248535
1997-09-05,2.4319779872894287
1997-09-08,2.4319779872894287
1997-09-09,2.5234060287475586
1997-09-10,2.5234060287475586
1997-09-11,2.3771209716796875
1997-09-12,2.39540696144104
1997-09-15,2.413691997528076
1997-09-16,2.5599770545959473
1997-09-17,2.7794029712677
1997-09-18,2.7794029712677
1997-09-19,2.706260919570923
1997-09-22,2.669689893722534
1997-09-23,2.7794029712677
1997-09-24,2.815973997116089
1997-09-25,2.7794029712677
1997-09-26,2.7794029712677
1997-09-29,2.7794029712677
1997-09-30,2.7976889610290527
1997-10-01,2.7794029712677
1997-10-02,2.7794029712677
1997-10-03,2.669689893722534
1997-10-06,2.7565460205078125
1997-10-07,2.765688896179199
1997-10-08,2.6331191062927246
1997-10-09,2.596548080444336
1997-10-10,2.596548080444336
1997-10-13,2.596548080444336
1997-10-14,2.614833116531372
1997-10-15,2.6331191062927246
1997-10-16,2.6468329429626465
1997-10-17,2.6331191062927246
1997-10-20,2.6331191062927246
1997-10-21,2.6331191062927246
1997-10-22,2.5234060287475586
1997-10-23,2.532547950744629
1997-10-24,2.6331191062927246
1997-10-27,2.5371201038360596
1997-10-28,2.505120038986206
1997-10-29,2.5416910648345947
1997-10-30,2.5416910648345947
1997-10-31,2.4411211013793945
1997-11-03,2.4868340492248535
1997-11-04,2.4548349380493164
1997-11-05,2.413691997528076
1997-11-06,2.5599770545959473
1997-11-07,2.5234060287475586
1997-11-10,2.4868340492248535
1997-11-11,2.3771209716796875
1997-11-12,2.3771209716796875
1997-11-13,2.5599770545959473
1997-11-14,2.4868340492248535
1997-11-17,2.4685490131378174
1997-11-18,2.4548349380493164
1997-11-19,2.340549945831299
1997-11-20,2.450263023376465
1997-11-21,2.340549945831299
1997-11-24,2.340549945831299
1997-11-25,2.340549945831299
1997-11-26,2.340549945831299
1997-11-28,2.3771209716796875
1997-12-01,2.39540696144104
1997-12-02,2.3771209716796875
1997-12-03,2.413691997528076
1997-12-04,2.340549945831299
1997-12-05,2.340549945831299
1997-12-08,2.3771209716796875
1997-12-09,2.340549945831299
1997-12-10,2.340549945831299
1997-12-11,2.30397891998291
1997-12-12,2.230837106704712
1997-12-15,2.230837106704712
1997-12-16,2.2674078941345215
1997-12-17,2.1942660808563232
1997-12-18,2.2674078941345215
1997-12-19,2.230837106704712
1997-12-22,2.230837106704712
1997-12-23,2.2125511169433594
1997-12-24,2.2125511169433594
1997-12-26,2.2125511169433594
1997-12-29,2.249121904373169
1997-12-30,2.1942660808563232
1997-12-31,2.1942660808563232
1998-01-02,2.230837106704712
1998-01-05,2.1942660808563232
1998-01-06,2.3771209716796875
1998-01-07,2.3222639560699463
1998-01-08,2.30397891998291
1998-01-09,2.3222639560699463
1998-01-12,2.2674078941345215
1998-01-13,2.249121904373169
1998-01-14,2.2125511169433594
1998-01-15,2.2125511169433594
1998-01-16,2.340549945831299
1998-01-20,2.6331191062927246
1998-01-21,2.6331191062927246
1998-01-22,2.5508339405059814
1998-01-23,2.5599770545959473
1998-01-26,2.5599770545959473
1998-01-27,2.596548080444336
1998-01-28,2.706260919570923
1998-01-29,2.7794029712677
1998-01-30,2.706260919570923
1998-02-02,2.7794029712677
1998-02-03,2.8525450229644775
1998-02-04,2.815973997116089
1998-02-05,2.7794029712677
1998-02-06,2.7428319454193115
1998-02-09,2.7428319454193115
1998-02-10,2.7794029712677
1998-02-11,2.8342599868774414
1998-02-12,2.8342599868774414
1998-02-13,2.8479740619659424
1998-02-17,2.8479740619659424
1998-02-18,2.7976889610290527
1998-02-19,2.8525450229644775
1998-02-20,2.9256880283355713
1998-02-23,2.980544090270996
1998-02-24,2.9256880283355713
1998-02-25,2.9256880283355713
1998-02-26,2.9988300800323486
1998-02-27,2.9988300800323486
1998-03-02,3.0354011058807373
1998-03-03,2.96225905418396
1998-03-04,2.9988300800323486
1998-03-05,2.96225905418396
1998-03-06,2.96225905418396
1998-03-09,2.96225905418396
1998-03-10,2.994257926940918
1998-03-11,3.0354011058807373
1998-03-12,3.6205379962921143
1998-03-13,3.6753950119018555
1998-03-16,3.6479671001434326
1998-03-17,3.5839669704437256
1998-03-18,3.5839669704437256
1998-03-19,3.6205379962921143
1998-03-20,3.693681001663208
1998-03-23,3.6205379962921143
1998-03-24,3.657109022140503
1998-03-25,3.6342520713806152
1998-03-26,3.657109022140503
1998-03-27,3.693681001663208
1998-03-30,3.657109022140503
1998-03-31,3.638823986053467
1998-04-01,3.693681001663208
1998-04-02,3.657109022140503
1998-04-03,3.693681001663208
1998-04-06,3.6662518978118896
1998-04-07,3.6753950119018555
1998-04-08,3.6205379962921143
1998-04-09,3.657109022140503
1998-04-13,3.6205379962921143
1998-04-14,3.5839669704437256
1998-04-15,3.5839669704437256
1998-04-16,3.5839669704437256
1998-04-17,3.547395944595337
1998-04-20,3.602252960205078
1998-04-21,3.6205379962921143
1998-04-22,3.657109022140503
1998-04-23,3.5656819343566895
1998-04-24,3.657109022140503
1998-04-27,3.5702528953552246
1998-04-28,3.5108249187469482
1998-04-29,3.4742538928985596
1998-04-30,3.4925389289855957
1998-05-01,3.5016820430755615
1998-05-04,3.43768310546875
1998-05-05,3.465111017227173
1998-05-06,3.4193971157073975
1998-05-07,3.43768310546875
1998-05-08,3.43768310546875
1998-05-11,3.547395944595337
1998-05-12,3.547395944595337
1998-05-13,3.6205379962921143
1998-05-14,3.657109022140503
1998-05-15,3.5839669704437256
1998-05-18,3.5839669704437256
1998-05-19,3.6205379962921143
1998-05-20,3.6205379962921143
1998-05-21,3.7302520275115967
1998-05-22,3.8399651050567627
1998-05-26,3.894821882247925
1998-05-27,3.9862489700317383
1998-05-28,4.022819995880127
1998-05-29,4.013678073883057
1998-06-01,4.00453519821167
1998-06-02,4.059391021728516
1998-06-03,4.095963001251221
1998-06-04,4.059391021728516
1998-06-05,4.095963001251221
1998-06-08,4.100533962249756
1998-06-09,4.169105052947998
1998-06-10,4.022819995880127
1998-06-11,4.059391021728516
1998-06-12,4.022819995880127
1998-06-15,3.8399651050567627
1998-06-16,3.8399651050567627
1998-06-17,3.8765358924865723
1998-06-18,3.803394079208374
1998-06-19,3.7668230533599854
1998-06-22,3.657109022140503
1998-06-23,3.7302520275115967
1998-06-24,3.657109022140503
1998-06-25,3.693681001663208
1998-06-26,3.638823986053467
1998-06-29,3.5839669704437256
1998-06-30,3.7302520275115967
1998-07-01,3.8399651050567627
1998-07-02,3.657109022140503
1998-07-06,3.657109022140503
1998-07-07,3.693681001663208
1998-07-08,3.657109022140503
1998-07-09,3.6205379962921143
1998-07-10,3.657109022140503
1998-07-13,3.7165369987487793
1998-07-14,3.803394079208374
1998-07-15,3.8399651050567627
1998-07-16,3.803394079208374
1998-07-17,3.903964042663574
1998-07-20,4.059391021728516
1998-07-21,4.041106224060059
1998-07-22,4.050249099731445
1998-07-23,3.8399651050567627
1998-07-24,3.9313929080963135
1998-07-27,3.7668230533599854
1998-07-28,3.6616809368133545
