,CINF
1990-04-30,6.513061046600342
1990-05-01,6.513061046600342
1990-05-02,6.593046188354492
1990-05-03,6.627325057983398
1990-05-04,6.673030853271484
1990-05-07,6.7644429206848145
1990-05-08,6.833001136779785
1990-05-09,6.7415900230407715
1990-05-10,6.7187371253967285
1990-05-11,6.707310199737549
1990-05-14,6.833001136779785
1990-05-15,6.787294864654541
1990-05-16,6.833001136779785
1990-05-17,6.947265148162842
1990-05-18,6.947265148162842
1990-05-21,6.970118045806885
1990-05-22,7.084382057189941
1990-05-23,7.107234954833984
1990-05-24,7.061530113220215
1990-05-25,7.130087852478027
1990-05-29,7.130087852478027
1990-05-30,7.221499919891357
1990-05-31,7.404322147369385
1990-06-01,7.404322147369385
1990-06-04,7.495734214782715
1990-06-05,7.495734214782715
1990-06-06,7.381468772888184
1990-06-07,7.427175045013428
1990-06-08,7.404322147369385
1990-06-11,7.450027942657471
1990-06-12,7.678555965423584
1990-06-13,7.747115135192871
1990-06-14,7.815673828125
1990-06-15,7.838525772094727
1990-06-18,7.678555965423584
1990-06-19,7.655704021453857
1990-06-20,7.655704021453857
1990-06-21,7.655704021453857
1990-06-22,7.655704021453857
1990-06-25,7.58714485168457
1990-06-26,7.564291954040527
1990-06-27,7.518587112426758
1990-06-28,7.472880840301514
1990-06-29,7.450027942657471
1990-07-02,7.438601970672607
1990-07-03,7.427175045013428
1990-07-05,7.358616828918457
1990-07-06,7.290058135986328
1990-07-09,7.358616828918457
1990-07-10,7.358616828918457
1990-07-11,7.335763931274414
1990-07-12,7.450027942657471
