,CME
2003-12-04,13.800000190734863
2003-12-05,14.12600040435791
2003-12-08,14.0
2003-12-09,13.866000175476074
2003-12-10,13.565999984741211
2003-12-11,13.720000267028809
2003-12-12,13.649999618530273
2003-12-15,13.59000015258789
2003-12-16,13.734000205993652
2003-12-17,13.753999710083008
2003-12-18,14.067999839782715
2003-12-19,14.394000053405762
2003-12-22,14.4399995803833
2003-12-23,14.479999542236328
2003-12-24,14.392000198364258
2003-12-26,14.302000045776367
2003-12-29,14.479999542236328
2003-12-30,14.53600025177002
2003-12-31,14.472000122070312
2004-01-02,14.579999923706055
2004-01-05,15.621999740600586
2004-01-06,15.168000221252441
2004-01-07,15.0
2004-01-08,14.887999534606934
2004-01-09,15.0600004196167
2004-01-12,14.996000289916992
2004-01-13,14.79800033569336
2004-01-14,14.687999725341797
2004-01-15,14.982000350952148
2004-01-16,15.9399995803833
2004-01-20,16.399999618530273
2004-01-21,16.444000244140625
2004-01-22,17.360000610351562
2004-01-23,17.121999740600586
2004-01-26,17.09000015258789
2004-01-27,17.149999618530273
2004-01-28,17.00200080871582
2004-01-29,16.99799919128418
2004-01-30,17.483999252319336
2004-02-02,17.459999084472656
2004-02-03,17.200000762939453
2004-02-04,16.874000549316406
2004-02-05,17.031999588012695
2004-02-06,17.1200008392334
2004-02-09,17.299999237060547
2004-02-10,17.100000381469727
2004-02-11,17.0
2004-02-12,16.889999389648438
2004-02-13,16.6200008392334
2004-02-17,17.07200050354004
2004-02-18,17.059999465942383
2004-02-19,17.118000030517578
2004-02-20,16.99799919128418
2004-02-23,17.3700008392334
2004-02-24,17.299999237060547
2004-02-25,17.520000457763672
2004-02-26,18.290000915527344
2004-02-27,18.649999618530273
2004-03-01,18.972000122070312
2004-03-02,18.8799991607666
2004-03-03,18.649999618530273
2004-03-04,19.0
2004-03-05,19.437999725341797
2004-03-08,19.09000015258789
2004-03-09,19.389999389648438
2004-03-10,19.200000762939453
2004-03-11,18.850000381469727
2004-03-12,19.02400016784668
2004-03-15,18.700000762939453
2004-03-16,18.285999298095703
2004-03-17,18.81999969482422
2004-03-18,18.694000244140625
2004-03-19,18.753999710083008
2004-03-22,18.416000366210938
2004-03-23,18.576000213623047
2004-03-24,18.450000762939453
2004-03-25,18.610000610351562
2004-03-26,18.93600082397461
2004-03-29,19.333999633789062
2004-03-30,19.860000610351562
2004-03-31,19.347999572753906
2004-04-01,20.100000381469727
2004-04-02,20.600000381469727
2004-04-05,21.48200035095215
2004-04-06,21.600000381469727
2004-04-07,21.979999542236328
2004-04-08,21.90999984741211
2004-04-12,22.003999710083008
2004-04-13,21.06599998474121
2004-04-14,21.211999893188477
2004-04-15,21.760000228881836
2004-04-16,21.996000289916992
2004-04-19,22.95199966430664
2004-04-20,23.222000122070312
2004-04-21,22.90399932861328
2004-04-22,23.440000534057617
2004-04-23,23.770000457763672
2004-04-26,23.461999893188477
2004-04-27,24.197999954223633
2004-04-28,23.700000762939453
2004-04-29,23.399999618530273
2004-04-30,23.459999084472656
2004-05-03,23.6560001373291
2004-05-04,24.260000228881836
2004-05-05,24.468000411987305
2004-05-06,23.591999053955078
2004-05-07,23.302000045776367
2004-05-10,23.36199951171875
2004-05-11,23.558000564575195
2004-05-12,23.3700008392334
2004-05-13,23.579999923706055
2004-05-14,23.729999542236328
2004-05-17,23.392000198364258
2004-05-18,24.558000564575195
2004-05-19,24.81399917602539
2004-05-20,24.743999481201172
2004-05-21,24.91200065612793
2004-05-24,25.25200080871582
2004-05-25,25.525999069213867
2004-05-26,25.99799919128418
2004-05-27,26.059999465942383
2004-05-28,25.84000015258789
2004-06-01,24.402000427246094
2004-06-02,24.639999389648438
2004-06-03,23.690000534057617
2004-06-04,24.121999740600586
2004-06-07,24.8700008392334
2004-06-08,24.937999725341797
2004-06-09,24.416000366210938
2004-06-10,25.399999618530273
2004-06-14,25.360000610351562
2004-06-15,25.176000595092773
2004-06-16,25.464000701904297
2004-06-17,25.440000534057617
2004-06-18,25.809999465942383
2004-06-21,26.003999710083008
2004-06-22,25.799999237060547
2004-06-23,26.709999084472656
2004-06-24,27.00200080871582
2004-06-25,27.68000030517578
2004-06-28,28.187999725341797
2004-06-29,28.139999389648438
2004-06-30,28.874000549316406
2004-07-01,29.465999603271484
2004-07-02,28.65399932861328
2004-07-06,28.332000732421875
2004-07-07,28.826000213623047
2004-07-08,28.34000015258789
2004-07-09,27.746000289916992
2004-07-12,26.964000701904297
2004-07-13,26.760000228881836
2004-07-14,26.18000030517578
2004-07-15,24.530000686645508
2004-07-16,23.441999435424805
2004-07-19,23.850000381469727
2004-07-20,25.15999984741211
2004-07-21,24.158000946044922
2004-07-22,25.030000686645508
2004-07-23,24.850000381469727
2004-07-26,24.54800033569336
2004-07-27,25.02400016784668
2004-07-28,24.945999145507812
2004-07-29,25.290000915527344
2004-07-30,25.100000381469727
2004-08-02,25.079999923706055
2004-08-03,25.26799964904785
2004-08-04,25.040000915527344
2004-08-05,24.25
2004-08-06,25.97599983215332
2004-08-09,27.083999633789062
2004-08-10,27.5
2004-08-11,27.461999893188477
2004-08-12,26.639999389648438
2004-08-13,26.601999282836914
2004-08-16,27.0
2004-08-17,26.986000061035156
2004-08-18,26.979999542236328
2004-08-19,26.753999710083008
2004-08-20,26.988000869750977
2004-08-23,27.47800064086914
2004-08-24,27.281999588012695
2004-08-25,27.266000747680664
2004-08-26,27.65399932861328
2004-08-27,27.299999237060547
2004-08-30,26.634000778198242
2004-08-31,26.625999450683594
2004-09-01,26.459999084472656
2004-09-02,27.540000915527344
2004-09-03,27.399999618530273
2004-09-07,28.902000427246094
2004-09-08,28.70800018310547
2004-09-09,28.923999786376953
2004-09-10,28.829999923706055
2004-09-13,28.299999237060547
2004-09-14,28.777999877929688
2004-09-15,28.266000747680664
2004-09-16,28.15999984741211
2004-09-17,28.65999984741211
2004-09-20,29.218000411987305
2004-09-21,30.233999252319336
2004-09-22,30.41200065612793
2004-09-23,30.607999801635742
2004-09-24,31.52400016784668
2004-09-27,31.43400001525879
2004-09-28,31.860000610351562
2004-09-29,31.691999435424805
2004-09-30,32.2599983215332
2004-10-01,33.13999938964844
2004-10-04,33.689998626708984
2004-10-05,33.7400016784668
2004-10-06,33.720001220703125
2004-10-07,33.428001403808594
2004-10-08,33.18199920654297
2004-10-11,33.25
2004-10-12,33.029998779296875
2004-10-13,33.45000076293945
2004-10-14,34.3380012512207
2004-10-15,34.22999954223633
2004-10-18,34.141998291015625
2004-10-19,33.948001861572266
2004-10-20,33.400001525878906
2004-10-21,33.69200134277344
2004-10-22,33.61800003051758
2004-10-25,33.869998931884766
2004-10-26,33.13999938964844
2004-10-27,34.05400085449219
2004-10-28,34.75
2004-10-29,35.145999908447266
2004-11-01,35.15999984741211
2004-11-02,35.959999084472656
2004-11-03,37.40399932861328
2004-11-04,37.38999938964844
2004-11-05,36.066001892089844
2004-11-08,37.47800064086914
2004-11-09,38.22200012207031
2004-11-10,39.71200180053711
2004-11-11,39.880001068115234
2004-11-12,40.93199920654297
2004-11-15,42.08000183105469
2004-11-16,40.20199966430664
2004-11-17,40.513999938964844
2004-11-18,40.709999084472656
2004-11-19,40.20399856567383
2004-11-22,40.534000396728516
2004-11-23,41.02000045776367
2004-11-24,39.737998962402344
2004-11-26,39.566001892089844
2004-11-29,39.65999984741211
2004-11-30,39.141998291015625
2004-12-01,41.52199935913086
2004-12-02,41.93600082397461
2004-12-03,42.79800033569336
2004-12-06,43.29600143432617
2004-12-07,43.029998779296875
2004-12-08,43.04199981689453
2004-12-09,43.933998107910156
2004-12-10,44.481998443603516
2004-12-13,45.13999938964844
2004-12-14,44.79800033569336
2004-12-15,44.81800079345703
2004-12-16,44.5
2004-12-17,44.11199951171875
2004-12-20,43.555999755859375
2004-12-21,44.04999923706055
2004-12-22,44.2599983215332
2004-12-23,44.29999923706055
2004-12-27,43.720001220703125
2004-12-28,45.03200149536133
2004-12-29,45.58399963378906
2004-12-30,45.60599899291992
2004-12-31,45.7400016784668
2005-01-03,43.582000732421875
2005-01-04,42.900001525878906
2005-01-05,43.5
2005-01-06,44.29999923706055
2005-01-07,43.52000045776367
2005-01-10,43.09000015258789
2005-01-11,42.487998962402344
2005-01-12,41.41999816894531
2005-01-13,41.492000579833984
2005-01-14,41.54600143432617
2005-01-18,41.27199935913086
2005-01-19,40.849998474121094
2005-01-20,39.40999984741211
2005-01-21,38.44599914550781
2005-01-24,37.007999420166016
2005-01-25,37.150001525878906
2005-01-26,39.41999816894531
2005-01-27,41.97999954223633
2005-01-28,41.89799880981445
2005-01-31,42.900001525878906
2005-02-01,38.29999923706055
2005-02-02,38.874000549316406
2005-02-03,39.04199981689453
2005-02-04,40.9900016784668
2005-02-07,41.731998443603516
2005-02-08,42.08000183105469
2005-02-09,40.60200119018555
2005-02-10,41.24399948120117
2005-02-11,41.900001525878906
2005-02-14,42.25
2005-02-15,42.41999816894531
2005-02-16,43.22200012207031
2005-02-17,42.608001708984375
2005-02-18,42.90399932861328
2005-02-22,41.981998443603516
2005-02-23,41.56800079345703
2005-02-24,42.00199890136719
2005-02-25,42.22999954223633
2005-02-28,41.32400131225586
2005-03-01,44.0
2005-03-02,39.79999923706055
2005-03-03,38.731998443603516
2005-03-04,39.40399932861328
2005-03-07,38.94599914550781
2005-03-08,38.90599822998047
2005-03-09,38.36000061035156
2005-03-10,39.58000183105469
2005-03-11,39.459999084472656
2005-03-14,39.36600112915039
2005-03-15,39.70000076293945
2005-03-16,39.38399887084961
2005-03-17,38.7599983215332
2005-03-18,38.678001403808594
2005-03-21,39.715999603271484
2005-03-22,38.7599983215332
2005-03-23,38.11000061035156
2005-03-24,38.650001525878906
2005-03-28,39.00400161743164
2005-03-29,37.928001403808594
2005-03-30,38.70800018310547
2005-03-31,38.805999755859375
2005-04-01,36.70000076293945
2005-04-04,37.77199935913086
2005-04-05,37.762001037597656
2005-04-06,37.939998626708984
2005-04-07,37.577999114990234
2005-04-08,37.27399826049805
2005-04-11,37.04199981689453
2005-04-12,37.099998474121094
2005-04-13,37.150001525878906
2005-04-14,35.79800033569336
2005-04-15,34.209999084472656
2005-04-18,34.540000915527344
2005-04-19,34.970001220703125
2005-04-20,34.24599838256836
2005-04-21,33.992000579833984
2005-04-22,34.20000076293945
2005-04-25,35.60200119018555
2005-04-26,37.880001068115234
2005-04-27,39.619998931884766
2005-04-28,38.9640007019043
2005-04-29,39.104000091552734
2005-05-02,38.59000015258789
2005-05-03,38.35200119018555
2005-05-04,39.56800079345703
2005-05-05,39.58399963378906
2005-05-06,39.67599868774414
2005-05-09,39.86000061035156
2005-05-10,39.25600051879883
2005-05-11,39.04999923706055
2005-05-12,37.900001525878906
2005-05-13,38.22999954223633
2005-05-16,39.604000091552734
2005-05-17,40.220001220703125
2005-05-18,40.87799835205078
2005-05-19,40.97999954223633
2005-05-20,41.80400085449219
2005-05-23,42.36199951171875
2005-05-24,42.66999816894531
2005-05-25,42.119998931884766
2005-05-26,42.46200180053711
2005-05-27,42.560001373291016
2005-05-31,43.237998962402344
2005-06-01,42.79999923706055
2005-06-02,46.400001525878906
2005-06-03,49.237998962402344
2005-06-06,50.36000061035156
2005-06-07,48.970001220703125
2005-06-08,48.698001861572266
2005-06-09,49.79999923706055
2005-06-10,49.459999084472656
2005-06-13,50.481998443603516
2005-06-14,50.38999938964844
2005-06-15,51.63600158691406
2005-06-16,51.18000030517578
2005-06-17,51.018001556396484
2005-06-20,50.03200149536133
2005-06-21,50.75
2005-06-22,52.83399963378906
2005-06-23,50.88800048828125
2005-06-24,50.78799819946289
2005-06-27,51.099998474121094
2005-06-28,54.20000076293945
2005-06-29,61.189998626708984
2005-06-30,59.099998474121094
2005-07-01,58.83000183105469
2005-07-05,59.79999923706055
2005-07-06,58.83599853515625
2005-07-07,58.67399978637695
2005-07-08,58.108001708984375
2005-07-11,58.290000915527344
2005-07-12,59.72999954223633
2005-07-13,60.29999923706055
2005-07-14,60.321998596191406
2005-07-15,60.99800109863281
2005-07-18,60.54999923706055
2005-07-19,61.599998474121094
2005-07-20,60.959999084472656
2005-07-21,61.400001525878906
2005-07-22,60.6619987487793
2005-07-25,59.400001525878906
2005-07-26,60.70000076293945
2005-07-27,59.07400131225586
2005-07-28,60.099998474121094
2005-07-29,60.209999084472656
2005-08-01,60.66999816894531
2005-08-02,61.77399826049805
2005-08-03,61.013999938964844
2005-08-04,60.36199951171875
2005-08-05,59.237998962402344
2005-08-08,58.0260009765625
2005-08-09,58.619998931884766
2005-08-10,57.917999267578125
2005-08-11,58.10200119018555
2005-08-12,58.63199996948242
2005-08-15,54.84000015258789
2005-08-16,54.79999923706055
2005-08-17,53.172000885009766
2005-08-18,53.354000091552734
2005-08-19,54.70000076293945
2005-08-22,54.7400016784668
2005-08-23,55.104000091552734
2005-08-24,55.013999938964844
2005-08-25,54.152000427246094
2005-08-26,53.79999923706055
2005-08-29,53.810001373291016
2005-08-30,54.599998474121094
2005-08-31,55.52000045776367
2005-09-01,60.22600173950195
2005-09-02,59.742000579833984
2005-09-06,59.58000183105469
2005-09-07,60.02000045776367
2005-09-08,60.742000579833984
2005-09-09,60.84000015258789
2005-09-12,60.72999954223633
2005-09-13,60.380001068115234
2005-09-14,60.2599983215332
2005-09-15,60.099998474121094
2005-09-16,62.099998474121094
2005-09-19,61.20000076293945
2005-09-20,63.779998779296875
2005-09-21,64.0260009765625
2005-09-22,66.19999694824219
2005-09-23,65.31999969482422
2005-09-26,66.72000122070312
2005-09-27,65.69999694824219
2005-09-28,65.06600189208984
2005-09-29,66.61000061035156
2005-09-30,67.45999908447266
2005-10-03,68.66600036621094
2005-10-04,68.12999725341797
2005-10-05,67.19999694824219
2005-10-06,67.03600311279297
2005-10-07,67.11000061035156
2005-10-10,65.9800033569336
2005-10-11,66.34400177001953
2005-10-12,63.79999923706055
2005-10-13,62.08000183105469
2005-10-14,63.439998626708984
2005-10-17,64.5199966430664
2005-10-18,66.19000244140625
2005-10-19,66.63999938964844
2005-10-20,66.80000305175781
2005-10-21,69.5999984741211
2005-10-24,71.06999969482422
2005-10-25,71.80400085449219
2005-10-26,72.33399963378906
2005-10-27,70.64399719238281
2005-10-28,72.5
2005-10-31,73.02999877929688
2005-11-01,72.0
2005-11-02,74.55000305175781
2005-11-03,74.80000305175781
2005-11-04,76.37999725341797
2005-11-07,77.63400268554688
2005-11-08,77.5999984741211
2005-11-09,76.11799621582031
2005-11-10,78.36399841308594
2005-11-11,77.36000061035156
2005-11-14,76.82599639892578
2005-11-15,77.37999725341797
2005-11-16,75.58799743652344
2005-11-17,75.6500015258789
2005-11-18,75.18000030517578
2005-11-21,76.68199920654297
2005-11-22,76.38200378417969
2005-11-23,77.33399963378906
2005-11-25,79.37999725341797
2005-11-28,74.26000213623047
2005-11-29,74.0199966430664
2005-11-30,70.83000183105469
2005-12-01,73.69999694824219
2005-12-02,73.95999908447266
2005-12-05,72.4000015258789
2005-12-06,71.94000244140625
2005-12-07,69.4000015258789
2005-12-08,71.61199951171875
2005-12-09,71.98999786376953
2005-12-12,73.4800033569336
2005-12-13,73.8499984741211
2005-12-14,73.87000274658203
2005-12-15,73.6240005493164
2005-12-16,73.802001953125
2005-12-19,73.43000030517578
2005-12-20,74.34200286865234
2005-12-21,74.80999755859375
2005-12-22,75.24199676513672
2005-12-23,75.94999694824219
2005-12-27,75.73999786376953
2005-12-28,74.7979965209961
2005-12-29,73.60199737548828
2005-12-30,73.49800109863281
2006-01-03,72.60600280761719
2006-01-04,71.55999755859375
2006-01-05,72.80000305175781
2006-01-06,74.98999786376953
2006-01-09,76.19999694824219
2006-01-10,75.90799713134766
2006-01-11,77.19999694824219
2006-01-12,76.02999877929688
2006-01-13,76.447998046875
2006-01-17,76.4000015258789
2006-01-18,75.31400299072266
2006-01-19,76.39600372314453
2006-01-20,75.3280029296875
2006-01-23,76.89399719238281
2006-01-24,81.68399810791016
2006-01-25,80.44999694824219
2006-01-26,81.73600006103516
2006-01-27,80.3280029296875
2006-01-30,80.80000305175781
2006-01-31,84.6500015258789
2006-02-01,82.83000183105469
2006-02-02,83.23200225830078
2006-02-03,83.2040023803711
2006-02-06,83.55799865722656
2006-02-07,80.0
2006-02-08,80.77999877929688
2006-02-09,79.7300033569336
2006-02-10,80.05000305175781
2006-02-13,80.57599639892578
2006-02-14,82.33000183105469
2006-02-15,82.4000015258789
2006-02-16,82.19999694824219
2006-02-17,82.80000305175781
2006-02-21,82.43000030517578
2006-02-22,84.51399993896484
2006-02-23,83.43399810791016
2006-02-24,84.52999877929688
2006-02-27,87.0
2006-02-28,85.12000274658203
2006-03-01,86.27999877929688
2006-03-02,86.697998046875
2006-03-03,86.8499984741211
2006-03-06,85.63800048828125
2006-03-07,84.5999984741211
2006-03-08,83.947998046875
2006-03-09,83.33200073242188
2006-03-10,85.68000030517578
2006-03-13,84.77999877929688
2006-03-14,86.09400177001953
2006-03-15,86.50199890136719
2006-03-16,85.58000183105469
2006-03-17,84.88999938964844
2006-03-20,85.80400085449219
2006-03-21,84.35399627685547
2006-03-22,85.12000274658203
2006-03-23,85.94000244140625
2006-03-24,87.05000305175781
2006-03-27,89.47599792480469
2006-03-28,88.8740005493164
2006-03-29,89.61599731445312
2006-03-30,89.58999633789062
2006-03-31,89.5
2006-04-03,87.7300033569336
2006-04-04,88.98999786376953
2006-04-05,88.7699966430664
2006-04-06,91.08200073242188
2006-04-07,96.0999984741211
2006-04-10,96.84400177001953
2006-04-11,96.50199890136719
2006-04-12,97.9800033569336
2006-04-13,98.03199768066406
2006-04-17,98.45800018310547
2006-04-18,99.05599975585938
2006-04-19,99.68000030517578
2006-04-20,98.9800033569336
2006-04-21,100.02200317382812
2006-04-24,98.69999694824219
2006-04-25,95.05000305175781
2006-04-26,93.75
2006-04-27,93.50800323486328
2006-04-28,91.5999984741211
2006-05-01,90.7020034790039
2006-05-02,92.19999694824219
2006-05-03,90.21199798583984
2006-05-04,95.43000030517578
2006-05-05,97.19999694824219
2006-05-08,96.69999694824219
2006-05-09,96.23200225830078
2006-05-10,95.99600219726562
2006-05-11,92.55000305175781
2006-05-12,92.30000305175781
2006-05-15,91.36199951171875
2006-05-16,92.09200286865234
2006-05-17,88.93000030517578
2006-05-18,88.5999984741211
2006-05-19,89.92400360107422
2006-05-22,87.12999725341797
2006-05-23,87.4000015258789
2006-05-24,86.62999725341797
2006-05-25,88.79399871826172
2006-05-26,89.70999908447266
2006-05-30,87.37999725341797
2006-05-31,88.26000213623047
2006-06-01,91.23999786376953
2006-06-02,91.16000366210938
2006-06-05,88.80999755859375
2006-06-06,88.09400177001953
2006-06-07,89.00800323486328
2006-06-08,90.0
2006-06-09,90.65599822998047
2006-06-12,89.19999694824219
2006-06-13,88.2239990234375
2006-06-14,88.12999725341797
2006-06-15,89.69999694824219
2006-06-16,90.8499984741211
2006-06-19,88.94999694824219
2006-06-20,89.98400115966797
2006-06-21,95.60199737548828
2006-06-22,94.14399719238281
2006-06-23,95.55999755859375
2006-06-26,96.86000061035156
2006-06-27,94.70999908447266
2006-06-28,94.50199890136719
2006-06-29,97.54399871826172
2006-06-30,98.2300033569336
2006-07-03,99.37000274658203
2006-07-05,100.52200317382812
2006-07-06,100.14800262451172
2006-07-07,99.01200103759766
2006-07-10,97.69999694824219
2006-07-11,96.12799835205078
2006-07-12,94.68000030517578
2006-07-13,93.16999816894531
2006-07-14,92.83200073242188
2006-07-17,92.29199981689453
2006-07-18,92.197998046875
2006-07-19,94.19999694824219
2006-07-20,92.5999984741211
2006-07-21,90.4000015258789
2006-07-24,93.0
2006-07-25,91.05000305175781
2006-07-26,90.0
2006-07-27,89.06800079345703
2006-07-28,90.69999694824219
2006-07-31,92.23999786376953
2006-08-01,92.27200317382812
2006-08-02,91.0199966430664
2006-08-03,91.61399841308594
2006-08-04,97.14399719238281
2006-08-07,97.36000061035156
2006-08-08,98.0
2006-08-09,97.04000091552734
2006-08-10,95.30000305175781
2006-08-11,92.98200225830078
2006-08-14,92.27999877929688
2006-08-15,93.4000015258789
2006-08-16,93.55000305175781
2006-08-17,93.0
2006-08-18,92.2699966430664
2006-08-21,91.02999877929688
2006-08-22,90.27999877929688
2006-08-23,89.12000274658203
2006-08-24,89.0999984741211
2006-08-25,89.69599914550781
2006-08-28,87.44999694824219
2006-08-29,87.48999786376953
2006-08-30,86.8499984741211
2006-08-31,88.0
