,DXGE
2015-10-21,26.68000030517578
2015-10-22,27.572999954223633
2015-10-23,28.18000030517578
2015-10-26,28.100000381469727
2015-10-27,27.805999755859375
2015-10-28,28.290000915527344
2015-10-29,28.079999923706055
2015-10-30,28.09000015258789
2015-11-02,28.459999084472656
2015-11-03,28.34000015258789
2015-11-04,28.18000030517578
2015-11-05,28.270000457763672
2015-11-06,28.591999053955078
2015-11-09,28.139999389648438
2015-11-10,28.18000030517578
2015-11-11,28.14699935913086
2015-11-12,27.760000228881836
2015-11-13,27.639999389648438
2015-11-16,28.030000686645508
2015-11-17,28.229999542236328
2015-11-18,28.59000015258789
2015-11-19,28.600000381469727
2015-11-20,28.690000534057617
2015-11-23,28.6200008392334
2015-11-24,28.399999618530273
2015-11-25,28.809999465942383
2015-11-27,29.1299991607666
2015-11-30,29.284000396728516
2015-12-01,29.190000534057617
2015-12-02,28.75
2015-12-03,27.700000762939453
2015-12-04,28.25
2015-12-07,28.3799991607666
2015-12-08,27.729999542236328
2015-12-09,27.31999969482422
2015-12-10,27.5
2015-12-11,26.690000534057617
2015-12-14,26.700000762939453
2015-12-15,27.1299991607666
2015-12-16,27.6200008392334
2015-12-17,27.8700008392334
2015-12-18,27.38599967956543
2015-12-21,26.520000457763672
2015-12-22,26.56999969482422
2015-12-23,27.02899932861328
2015-12-24,26.989999771118164
2015-12-28,26.8700008392334
2015-12-29,27.260000228881836
2015-12-30,26.90999984741211
2015-12-31,26.6200008392334
2016-01-04,26.1299991607666
2016-01-05,26.0
2016-01-06,25.6299991607666
2016-01-07,24.75
2016-01-08,24.600000381469727
2016-01-11,24.969999313354492
2016-01-12,25.360000610351562
2016-01-13,24.68000030517578
2016-01-14,24.989999771118164
2016-01-15,23.950000762939453
2016-01-19,24.350000381469727
2016-01-20,23.950000762939453
2016-01-21,24.239999771118164
2016-01-22,24.899999618530273
2016-01-25,24.579999923706055
2016-01-26,25.040000915527344
2016-01-27,24.79800033569336
2016-01-28,24.600000381469727
2016-01-29,25.020000457763672
2016-02-01,24.8700008392334
2016-02-02,24.215999603271484
2016-02-03,24.239999771118164
2016-02-04,23.969999313354492
2016-02-05,23.6299991607666
2016-02-08,23.020000457763672
2016-02-09,22.700000762939453
2016-02-10,22.719999313354492
2016-02-11,22.5
2016-02-12,22.799999237060547
2016-02-16,23.450000762939453
2016-02-17,23.989999771118164
2016-02-18,24.1200008392334
2016-02-19,23.889999389648438
2016-02-22,24.420000076293945
2016-02-23,24.0
2016-02-24,23.729999542236328
2016-02-25,23.979999542236328
2016-02-26,24.18000030517578
2016-02-29,24.06999969482422
2016-03-01,24.899999618530273
2016-03-02,24.8700008392334
2016-03-03,24.889999389648438
2016-03-04,24.905000686645508
2016-03-07,24.829999923706055
2016-03-08,24.579999923706055
2016-03-09,24.649999618530273
2016-03-10,24.170000076293945
2016-03-11,25.149999618530273
2016-03-14,25.3799991607666
2016-03-15,25.239999771118164
2016-03-16,25.389999389648438
2016-03-17,25.190000534057617
2016-03-18,25.329999923706055
2016-03-21,25.329999923706055
2016-03-22,25.399999618530273
2016-03-23,25.43000030517578
2016-03-24,25.170000076293945
2016-03-28,25.170000076293945
2016-03-29,25.31999969482422
2016-03-30,25.709999084472656
2016-03-31,25.420000076293945
2016-04-01,25.2189998626709
2016-04-04,25.06999969482422
2016-04-05,24.5
2016-04-06,24.850000381469727
2016-04-07,24.40999984741211
2016-04-08,24.799999237060547
2016-04-11,24.850000381469727
2016-04-12,25.15999984741211
2016-04-13,25.719999313354492
2016-04-14,25.84000015258789
2016-04-15,25.700000762939453
2016-04-18,25.94499969482422
2016-04-19,26.459999084472656
2016-04-20,26.559999465942383
2016-04-21,26.389999389648438
2016-04-22,26.40999984741211
2016-04-25,26.270000457763672
2016-04-26,26.25
2016-04-27,26.3700008392334
2016-04-28,26.059999465942383
2016-04-29,25.760000228881836
2016-05-02,25.959999084472656
2016-05-03,25.559999465942383
2016-05-04,25.34000015258789
2016-05-05,25.389999389648438
2016-05-06,25.56999969482422
2016-05-09,25.649999618530273
2016-05-10,25.90999984741211
2016-05-11,25.6299991607666
2016-05-12,25.549999237060547
2016-05-13,25.530000686645508
2016-05-16,25.65999984741211
2016-05-17,25.450000762939453
2016-05-18,25.65999984741211
2016-05-19,25.5
2016-05-20,25.729999542236328
2016-05-23,25.6200008392334
2016-05-24,26.149999618530273
2016-05-25,26.34000015258789
2016-05-26,26.510000228881836
2016-05-27,26.600000381469727
2016-05-31,26.530000686645508
2016-06-01,26.389999389648438
2016-06-02,26.520000457763672
2016-06-03,26.139999389648438
2016-06-06,26.239999771118164
2016-06-07,26.510000228881836
2016-06-08,26.489999771118164
2016-06-09,26.190000534057617
2016-06-10,25.479999542236328
2016-06-13,24.979999542236328
2016-06-14,24.899999618530273
2016-06-15,24.90999984741211
2016-06-16,25.030000686645508
2016-06-17,25.200000762939453
2016-06-20,24.920000076293945
2016-06-21,25.25
2016-06-22,25.170000076293945
2016-06-23,25.81999969482422
2016-06-24,23.84000015258789
2016-06-27,23.3799991607666
2016-06-28,23.743000030517578
2016-06-29,23.979999542236328
2016-06-30,24.31999969482422
2016-07-01,24.450000762939453
2016-07-05,23.68000030517578
2016-07-06,23.559999465942383
2016-07-07,23.530000686645508
2016-07-08,24.079999923706055
2016-07-11,24.450000762939453
2016-07-12,24.860000610351562
2016-07-13,24.850000381469727
2016-07-14,25.15999984741211
2016-07-15,25.149999618530273
2016-07-18,25.1299991607666
2016-07-19,24.979999542236328
2016-07-20,25.219999313354492
2016-07-21,25.190000534057617
2016-07-22,25.260000228881836
2016-07-25,25.309999465942383
2016-07-26,25.469999313354492
2016-07-27,25.6299991607666
2016-07-28,25.690000534057617
2016-07-29,25.700000762939453
2016-08-01,25.610000610351562
2016-08-02,25.28700065612793
2016-08-03,25.420000076293945
2016-08-04,25.389999389648438
2016-08-05,25.808000564575195
2016-08-08,25.950000762939453
2016-08-09,26.520000457763672
2016-08-10,26.450000762939453
2016-08-11,26.6200008392334
2016-08-12,26.540000915527344
2016-08-15,26.604999542236328
2016-08-16,26.46500015258789
2016-08-17,26.350000381469727
2016-08-18,26.3700008392334
2016-08-19,26.260000228881836
2016-08-22,26.170000076293945
2016-08-23,26.32699966430664
2016-08-24,26.31999969482422
2016-08-25,26.1299991607666
2016-08-26,26.149999618530273
2016-08-29,26.270000457763672
2016-08-30,26.43000030517578
2016-08-31,26.34000015258789
2016-09-01,26.350000381469727
2016-09-02,26.628000259399414
2016-09-06,26.584999084472656
2016-09-07,26.68000030517578
2016-09-08,26.479999542236328
2016-09-09,26.0
2016-09-12,26.18000030517578
2016-09-13,25.850000381469727
2016-09-14,25.729999542236328
2016-09-15,25.959999084472656
2016-09-16,25.649999618530273
2016-09-19,25.829999923706055
2016-09-20,25.920000076293945
2016-09-21,26.200000762939453
2016-09-22,26.610000610351562
2016-09-23,26.450000762939453
2016-09-26,25.8700008392334
2016-09-27,25.899999618530273
2016-09-28,26.190000534057617
2016-09-29,25.670000076293945
2016-09-30,26.200000762939453
2016-10-03,26.100000381469727
2016-10-04,26.270000457763672
2016-10-05,26.420000076293945
2016-10-06,26.450000762939453
2016-10-07,26.1200008392334
2016-10-10,26.40999984741211
2016-10-11,26.299999237060547
2016-10-12,26.280000686645508
2016-10-13,26.06999969482422
2016-10-14,26.389999389648438
2016-10-17,26.170000076293945
2016-10-18,26.43000030517578
2016-10-19,26.54599952697754
2016-10-20,26.625
2016-10-21,26.59000015258789
2016-10-24,26.700000762939453
2016-10-25,26.68000030517578
2016-10-26,26.530000686645508
2016-10-27,26.579999923706055
2016-10-28,26.5
2016-10-31,26.510000228881836
2016-11-01,26.18000030517578
2016-11-02,25.889999389648438
2016-11-03,25.719999313354492
2016-11-04,25.489999771118164
2016-11-07,26.100000381469727
2016-11-08,26.239999771118164
2016-11-09,26.489999771118164
2016-11-10,26.530000686645508
2016-11-11,26.559999465942383
2016-11-14,26.649999618530273
2016-11-15,26.809999465942383
2016-11-16,26.540000915527344
2016-11-17,26.719999313354492
2016-11-18,26.56999969482422
2016-11-21,26.649999618530273
2016-11-22,26.799999237060547
2016-11-23,26.600000381469727
2016-11-25,26.68000030517578
2016-11-28,26.350000381469727
2016-11-29,26.479999542236328
2016-11-30,26.489999771118164
2016-12-01,26.260000228881836
2016-12-02,26.31999969482422
2016-12-05,26.729999542236328
2016-12-06,27.049999237060547
2016-12-07,27.60300064086914
2016-12-08,27.860000610351562
2016-12-09,28.0
2016-12-12,27.809999465942383
2016-12-13,28.040000915527344
2016-12-14,27.954999923706055
2016-12-15,28.239999771118164
2016-12-16,28.260000228881836
2016-12-19,28.299999237060547
2016-12-20,28.399999618530273
2016-12-21,28.452999114990234
2016-12-22,28.415000915527344
2016-12-23,28.440000534057617
2016-12-27,28.520000457763672
2016-12-28,28.427000045776367
2016-12-29,28.450000762939453
2016-12-30,28.489999771118164
2017-01-03,28.84000015258789
2017-01-04,28.770000457763672
2017-01-05,28.719999313354492
2017-01-06,28.75
2017-01-09,28.600000381469727
2017-01-10,28.65999984741211
2017-01-11,28.84000015258789
2017-01-12,28.670000076293945
2017-01-13,28.75
2017-01-17,28.700000762939453
2017-01-18,28.8799991607666
2017-01-19,28.780000686645508
2017-01-20,28.920000076293945
2017-01-23,28.809999465942383
2017-01-24,28.989999771118164
2017-01-25,29.389999389648438
2017-01-26,29.389999389648438
2017-01-27,29.3799991607666
2017-01-30,29.149999618530273
2017-01-31,28.850000381469727
2017-02-01,28.979999542236328
2017-02-02,28.950000762939453
2017-02-03,28.979999542236328
2017-02-06,28.600000381469727
2017-02-07,28.704999923706055
2017-02-08,28.770000457763672
2017-02-09,28.969999313354492
2017-02-10,29.058000564575195
2017-02-13,29.30500030517578
2017-02-14,29.3700008392334
2017-02-15,29.34000015258789
2017-02-16,29.34000015258789
2017-02-17,29.3799991607666
2017-02-21,29.799999237060547
2017-02-22,29.79400062561035
2017-02-23,29.67099952697754
2017-02-24,29.399999618530273
2017-02-27,29.43000030517578
2017-02-28,29.3700008392334
2017-03-01,29.90999984741211
2017-03-02,29.850000381469727
2017-03-03,29.770000457763672
2017-03-06,29.799999237060547
2017-03-07,29.719999313354492
2017-03-08,29.65999984741211
2017-03-09,29.65999984741211
2017-03-10,29.610000610351562
2017-03-13,29.719999313354492
2017-03-14,29.690000534057617
2017-03-15,29.809999465942383
2017-03-16,29.84000015258789
2017-03-17,29.90999984741211
2017-03-20,29.809999465942383
2017-03-21,29.479999542236328
2017-03-22,29.469999313354492
2017-03-23,29.719999313354492
2017-03-24,29.860000610351562
2017-03-27,29.690000534057617
2017-03-28,30.059999465942383
2017-03-29,30.09000015258789
2017-03-30,30.25
2017-03-31,30.43000030517578
2017-04-03,30.399999618530273
2017-04-04,30.3799991607666
2017-04-05,30.139999389648438
2017-04-06,30.239999771118164
2017-04-07,30.290000915527344
2017-04-10,30.219999313354492
2017-04-11,30.190000534057617
2017-04-12,30.1299991607666
2017-04-13,30.020000457763672
2017-04-17,30.049999237060547
2017-04-18,29.719999313354492
2017-04-19,29.700000762939453
2017-04-20,29.8799991607666
2017-04-21,29.979999542236328
2017-04-24,30.829999923706055
2017-04-25,30.891000747680664
2017-04-26,30.81999969482422
2017-04-27,30.809999465942383
2017-04-28,30.760000228881836
2017-05-01,30.989999771118164
2017-05-02,30.983999252319336
2017-05-03,30.979999542236328
2017-05-04,31.299999237060547
2017-05-05,31.670000076293945
2017-05-08,31.413000106811523
2017-05-09,31.520000457763672
2017-05-10,31.559999465942383
2017-05-11,31.43000030517578
2017-05-12,31.549999237060547
2017-05-15,31.6299991607666
2017-05-16,31.6299991607666
2017-05-17,30.959999084472656
2017-05-18,31.12700080871582
2017-05-19,31.19499969482422
2017-05-22,31.243000030517578
2017-05-23,31.299999237060547
2017-05-24,31.309999465942383
2017-05-25,31.229999542236328
2017-05-26,31.170000076293945
2017-05-30,31.260000228881836
2017-05-31,31.334999084472656
2017-06-01,31.56999969482422
2017-06-02,31.90999984741211
2017-06-05,31.799999237060547
2017-06-06,31.440000534057617
2017-06-07,31.459999084472656
2017-06-08,31.55500030517578
2017-06-09,31.691999435424805
2017-06-12,31.520000457763672
2017-06-13,31.70800018310547
2017-06-14,31.760000228881836
2017-06-15,31.459999084472656
2017-06-16,31.61199951171875
2017-06-19,31.982999801635742
2017-06-20,31.777999877929688
2017-06-21,31.68000030517578
2017-06-22,31.65999984741211
2017-06-23,31.549999237060547
2017-06-26,31.1200008392334
2017-06-27,30.670000076293945
2017-06-28,30.84000015258789
2017-06-29,30.229999542236328
2017-06-30,30.200000762939453
2017-07-03,30.459999084472656
2017-07-05,30.440000534057617
2017-07-06,30.1200008392334
2017-07-07,30.34000015258789
2017-07-10,30.420000076293945
2017-07-11,30.524999618530273
2017-07-12,30.8700008392334
2017-07-13,30.920000076293945
