,FAT
2018-02-15,8.029999732971191
2018-02-16,8.039999961853027
2018-02-20,8.097999572753906
2018-02-21,7.980000019073486
2018-02-22,7.96999979019165
2018-02-23,7.949999809265137
2018-02-26,7.820000171661377
2018-02-27,8.010000228881836
2018-02-28,8.0
2018-03-01,8.199999809265137
2018-03-02,7.739999771118164
2018-03-05,7.71999979019165
2018-03-06,7.300000190734863
2018-03-07,6.900000095367432
2018-03-08,6.960000038146973
2018-03-09,6.920000076293945
2018-03-12,6.820000171661377
2018-03-13,6.949999809265137
2018-03-14,6.73199987411499
2018-03-15,6.710000038146973
2018-03-16,6.900000095367432
2018-03-19,6.829999923706055
2018-03-20,6.699999809265137
2018-03-21,6.880000114440918
2018-03-22,7.0
2018-03-23,6.849999904632568
2018-03-26,6.882999897003174
2018-03-27,7.159999847412109
2018-03-28,6.860000133514404
2018-03-29,6.874000072479248
2018-04-02,6.579999923706055
2018-04-03,6.260000228881836
2018-04-04,6.480000019073486
2018-04-05,6.690000057220459
2018-04-06,6.510000228881836
2018-04-09,6.429999828338623
2018-04-10,6.300000190734863
2018-04-11,6.320000171661377
2018-04-12,5.992000102996826
2018-04-13,5.909999847412109
2018-04-16,6.25
2018-04-17,6.10699987411499
2018-04-18,6.201000213623047
2018-04-19,6.110000133514404
2018-04-20,6.320000171661377
2018-04-23,6.309999942779541
2018-04-24,5.909999847412109
2018-04-25,5.579999923706055
2018-04-26,5.96999979019165
2018-04-27,5.75
2018-04-30,5.75
2018-05-01,5.71999979019165
2018-05-02,5.607999801635742
2018-05-03,5.71999979019165
2018-05-04,5.550000190734863
2018-05-07,5.690000057220459
2018-05-08,6.0
2018-05-09,6.789999961853027
2018-05-10,6.119999885559082
2018-05-11,6.389999866485596
2018-05-14,6.480000019073486
2018-05-15,6.840000152587891
2018-05-16,6.630000114440918
2018-05-17,6.989999771118164
2018-05-18,7.090000152587891
2018-05-21,6.919000148773193
2018-05-22,7.118000030517578
2018-05-23,6.964000225067139
2018-05-24,6.956999778747559
2018-05-25,6.934999942779541
2018-05-29,6.949999809265137
2018-05-30,6.96999979019165
2018-05-31,6.900000095367432
2018-06-01,6.909999847412109
2018-06-04,6.949999809265137
2018-06-05,6.940000057220459
2018-06-06,6.760000228881836
2018-06-07,7.239999771118164
2018-06-08,7.126999855041504
2018-06-11,7.480000019073486
2018-06-12,7.460000038146973
2018-06-13,8.010000228881836
2018-06-14,7.610000133514404
2018-06-15,7.900000095367432
2018-06-18,7.949999809265137
2018-06-19,7.849999904632568
2018-06-20,7.9670000076293945
2018-06-21,7.590000152587891
2018-06-22,8.0
2018-06-25,7.710000038146973
2018-06-26,7.349999904632568
2018-06-27,7.510000228881836
2018-06-28,7.5
2018-06-29,7.599999904632568
2018-07-02,7.599999904632568
2018-07-03,7.599999904632568
2018-07-05,7.65500020980835
2018-07-06,7.5
2018-07-09,6.724999904632568
2018-07-10,6.679999828338623
2018-07-11,6.988999843597412
2018-07-12,6.800000190734863
2018-07-13,6.670000076293945
2018-07-16,6.085000038146973
2018-07-17,6.5
2018-07-18,6.449999809265137
2018-07-19,6.570000171661377
2018-07-20,6.570000171661377
2018-07-23,6.559999942779541
2018-07-24,6.710000038146973
2018-07-25,6.550000190734863
2018-07-26,6.550000190734863
2018-07-27,6.349999904632568
2018-07-30,6.409999847412109
2018-07-31,6.435999870300293
2018-08-01,6.539999961853027
2018-08-02,6.484000205993652
2018-08-03,6.559999942779541
2018-08-06,6.579999923706055
2018-08-07,6.630000114440918
2018-08-08,7.019999980926514
2018-08-09,7.103000164031982
2018-08-10,7.03000020980835
2018-08-13,7.0
2018-08-14,7.072000026702881
2018-08-15,7.070000171661377
2018-08-16,7.414000034332275
2018-08-17,7.349999904632568
2018-08-20,7.960000038146973
2018-08-21,8.055000305175781
2018-08-22,8.079999923706055
2018-08-23,8.15999984741211
2018-08-24,8.279999732971191
2018-08-27,7.900000095367432
2018-08-28,8.430000305175781
2018-08-29,8.1899995803833
2018-08-30,8.75
2018-08-31,8.670000076293945
2018-09-04,8.3100004196167
2018-09-05,8.149999618530273
2018-09-06,8.600000381469727
2018-09-07,8.279999732971191
2018-09-10,8.729999542236328
2018-09-11,8.75
2018-09-12,9.199999809265137
2018-09-13,8.850000381469727
2018-09-14,8.880000114440918
2018-09-17,8.550000190734863
2018-09-18,8.593999862670898
2018-09-19,8.600000381469727
2018-09-20,8.59000015258789
2018-09-21,8.569999694824219
2018-09-24,8.34000015258789
2018-09-25,8.9399995803833
2018-09-26,8.260000228881836
2018-09-27,8.550000190734863
2018-09-28,8.350000381469727
2018-10-01,8.899999618530273
2018-10-02,8.800000190734863
2018-10-03,8.800000190734863
2018-10-04,8.729999542236328
2018-10-05,8.850000381469727
2018-10-08,8.020000457763672
2018-10-09,6.75
2018-10-10,6.619999885559082
2018-10-11,7.133999824523926
2018-10-12,7.309999942779541
2018-10-15,7.0
2018-10-16,7.119999885559082
2018-10-17,7.09499979019165
2018-10-18,6.760000228881836
2018-10-19,6.668000221252441
2018-10-22,6.510000228881836
2018-10-23,6.765999794006348
2018-10-24,6.300000190734863
2018-10-25,6.0
2018-10-26,6.150000095367432
2018-10-29,6.144999980926514
2018-10-30,6.590000152587891
2018-10-31,6.309999942779541
2018-11-01,6.539999961853027
2018-11-02,6.579999923706055
2018-11-05,6.300000190734863
2018-11-06,6.440000057220459
2018-11-07,6.559999942779541
2018-11-08,6.888999938964844
2018-11-09,6.868000030517578
2018-11-12,6.5
2018-11-13,6.400000095367432
2018-11-14,6.519999980926514
2018-11-15,6.28000020980835
2018-11-16,6.400000095367432
2018-11-19,6.429999828338623
2018-11-20,6.210000038146973
2018-11-21,6.25
2018-11-23,6.329999923706055
2018-11-26,6.210000038146973
2018-11-27,5.949999809265137
2018-11-28,5.610000133514404
2018-11-29,5.480000019073486
2018-11-30,5.519999980926514
2018-12-03,5.6539998054504395
2018-12-04,5.679999828338623
2018-12-06,5.5
2018-12-07,5.300000190734863
2018-12-10,5.385000228881836
2018-12-11,5.510000228881836
2018-12-12,5.400000095367432
2018-12-13,5.190000057220459
2018-12-14,5.664999961853027
2018-12-17,5.409999847412109
2018-12-18,5.429999828338623
2018-12-19,5.389999866485596
2018-12-20,5.130000114440918
2018-12-21,5.179999828338623
2018-12-24,5.650000095367432
2018-12-26,5.0
2018-12-27,4.809999942779541
2018-12-28,4.909999847412109
2018-12-31,4.699999809265137
2019-01-02,5.21999979019165
2019-01-03,4.989999771118164
2019-01-04,5.050000190734863
2019-01-07,5.0
2019-01-08,5.199999809265137
2019-01-09,5.3379998207092285
2019-01-10,5.5
2019-01-11,5.579999923706055
2019-01-14,5.699999809265137
2019-01-15,5.576000213623047
2019-01-16,5.550000190734863
2019-01-17,5.630000114440918
2019-01-18,5.75
2019-01-22,5.78000020980835
2019-01-23,5.420000076293945
2019-01-24,5.400000095367432
2019-01-25,5.4629998207092285
2019-01-28,5.5
2019-01-29,5.400000095367432
2019-01-30,5.179999828338623
2019-01-31,5.210000038146973
2019-02-01,5.769999980926514
2019-02-04,6.119999885559082
2019-02-05,5.900000095367432
2019-02-06,5.639999866485596
2019-02-07,5.5329999923706055
2019-02-08,5.449999809265137
2019-02-11,5.75
2019-02-12,5.75
2019-02-13,6.0
2019-02-14,5.980000019073486
2019-02-15,5.889999866485596
2019-02-19,5.980000019073486
2019-02-20,5.599999904632568
2019-02-21,5.849999904632568
2019-02-22,5.830999851226807
2019-02-25,5.860000133514404
2019-02-26,5.800000190734863
2019-02-27,5.821000099182129
2019-02-28,5.989999771118164
2019-03-01,5.820000171661377
2019-03-04,5.760000228881836
2019-03-05,5.730000019073486
2019-03-06,5.380000114440918
2019-03-07,5.25
2019-03-08,5.199999809265137
2019-03-11,5.360000133514404
2019-03-12,5.129000186920166
2019-03-13,5.633999824523926
2019-03-14,5.360000133514404
2019-03-15,5.290999889373779
2019-03-18,5.21999979019165
2019-03-19,5.255000114440918
2019-03-20,5.75
2019-03-21,5.75
2019-03-22,5.702000141143799
2019-03-25,5.4670000076293945
2019-03-26,5.300000190734863
2019-03-27,5.215000152587891
2019-03-28,5.129000186920166
2019-03-29,5.130000114440918
2019-04-01,5.539999961853027
2019-04-02,5.400000095367432
2019-04-03,5.550000190734863
2019-04-04,5.199999809265137
2019-04-05,5.179999828338623
2019-04-08,5.150000095367432
2019-04-09,5.151000022888184
2019-04-10,5.230000019073486
2019-04-11,5.296999931335449
2019-04-12,5.14300012588501
2019-04-15,5.150000095367432
2019-04-16,5.260000228881836
2019-04-17,5.150000095367432
2019-04-18,5.090000152587891
2019-04-22,5.019999980926514
2019-04-23,5.073999881744385
2019-04-24,5.061999797821045
2019-04-25,5.0
2019-04-26,4.929999828338623
2019-04-29,4.960000038146973
2019-04-30,4.860000133514404
2019-05-01,4.900000095367432
2019-05-02,5.099999904632568
2019-05-03,4.960000038146973
2019-05-06,4.835000038146973
2019-05-07,4.730000019073486
2019-05-08,4.659999847412109
2019-05-09,4.5879998207092285
2019-05-10,4.728000164031982
2019-05-13,4.5
2019-05-14,4.519999980926514
2019-05-15,4.650000095367432
2019-05-16,4.585999965667725
2019-05-17,4.599999904632568
2019-05-20,4.635000228881836
2019-05-21,4.800000190734863
2019-05-22,4.433000087738037
2019-05-23,4.623000144958496
2019-05-24,4.599999904632568
2019-05-28,4.670000076293945
2019-05-29,4.75
2019-05-30,4.730000019073486
2019-05-31,4.510000228881836
2019-06-03,4.313000202178955
2019-06-04,4.336999893188477
2019-06-05,4.190000057220459
2019-06-06,4.168000221252441
2019-06-07,4.070000171661377
2019-06-10,4.099999904632568
2019-06-11,3.9600000381469727
2019-06-12,3.990000009536743
2019-06-13,4.103000164031982
2019-06-14,4.150000095367432
2019-06-17,4.484000205993652
2019-06-18,4.420000076293945
2019-06-19,4.420000076293945
2019-06-20,4.419000148773193
2019-06-21,4.300000190734863
2019-06-24,4.223999977111816
2019-06-25,4.10099983215332
2019-06-26,4.300000190734863
2019-06-27,4.300000190734863
2019-06-28,4.110000133514404
2019-07-01,4.099999904632568
2019-07-02,4.0980000495910645
2019-07-03,4.079999923706055
2019-07-05,4.0920000076293945
2019-07-08,3.9600000381469727
2019-07-09,3.940000057220459
2019-07-10,3.9100000858306885
2019-07-11,3.9509999752044678
2019-07-12,3.9000000953674316
2019-07-15,3.98799991607666
2019-07-16,4.010000228881836
2019-07-17,3.950000047683716
2019-07-18,3.9000000953674316
2019-07-19,3.9000000953674316
2019-07-22,3.9000000953674316
2019-07-23,3.828000068664551
2019-07-24,3.9709999561309814
2019-07-25,3.9000000953674316
2019-07-26,3.9100000858306885
2019-07-29,3.700000047683716
2019-07-30,3.811000108718872
2019-07-31,3.7899999618530273
2019-08-01,3.9000000953674316
2019-08-02,3.7100000381469727
2019-08-05,3.819999933242798
2019-08-06,3.700000047683716
2019-08-07,3.8499999046325684
2019-08-08,3.7300000190734863
2019-08-09,3.7300000190734863
2019-08-12,3.7100000381469727
2019-08-13,3.6700000762939453
2019-08-14,3.75
2019-08-15,3.9000000953674316
2019-08-16,3.6010000705718994
2019-08-19,3.7690000534057617
2019-08-20,3.630000114440918
2019-08-21,3.9700000286102295
2019-08-22,3.8350000381469727
2019-08-23,3.9000000953674316
2019-08-26,3.739000082015991
2019-08-27,3.75
2019-08-28,3.8499999046325684
2019-08-29,3.744999885559082
2019-08-30,3.940000057220459
2019-09-03,3.75
2019-09-04,3.8399999141693115
2019-09-05,3.859999895095825
2019-09-06,3.859999895095825
2019-09-09,3.7699999809265137
2019-09-10,4.104000091552734
2019-09-11,4.150000095367432
2019-09-12,4.526000022888184
2019-09-13,4.6020002365112305
2019-09-16,4.514999866485596
2019-09-17,4.75
2019-09-18,4.623000144958496
2019-09-19,4.949999809265137
2019-09-20,5.21999979019165
2019-09-23,5.25
2019-09-24,5.070000171661377
2019-09-25,5.039999961853027
2019-09-26,5.099999904632568
2019-09-27,5.199999809265137
2019-09-30,5.070000171661377
2019-10-01,5.341000080108643
2019-10-02,5.181000232696533
2019-10-03,4.860000133514404
2019-10-04,4.980000019073486
2019-10-07,4.679999828338623
2019-10-08,5.144000053405762
2019-10-09,5.110000133514404
2019-10-10,5.079999923706055
2019-10-11,4.949999809265137
2019-10-14,5.059999942779541
2019-10-15,4.901000022888184
2019-10-16,4.900000095367432
2019-10-17,4.800000190734863
2019-10-18,4.960000038146973
2019-10-21,4.699999809265137
2019-10-22,4.734000205993652
2019-10-23,4.75
2019-10-24,4.75
2019-10-25,4.623000144958496
2019-10-28,4.695000171661377
2019-10-29,4.599999904632568
2019-10-30,4.650000095367432
2019-10-31,4.827000141143799
2019-11-01,4.78000020980835
2019-11-04,4.809999942779541
2019-11-05,4.900000095367432
2019-11-06,4.929999828338623
2019-11-07,4.75
2019-11-08,5.119999885559082
2019-11-11,5.239999771118164
2019-11-12,5.485000133514404
2019-11-13,5.360000133514404
2019-11-14,5.489999771118164
2019-11-15,5.449999809265137
2019-11-18,5.289999961853027
2019-11-19,5.519999980926514
2019-11-20,5.590000152587891
2019-11-21,5.552000045776367
2019-11-22,4.989999771118164
2019-11-25,5.077000141143799
2019-11-26,5.199999809265137
2019-11-27,5.289999961853027
2019-11-29,5.190000057220459
2019-12-02,5.150000095367432
2019-12-03,5.150000095367432
2019-12-04,5.099999904632568
2019-12-05,5.206999778747559
2019-12-06,5.150000095367432
2019-12-09,5.163000106811523
2019-12-10,5.159999847412109
2019-12-11,4.449999809265137
2019-12-12,4.909999847412109
2019-12-13,4.860000133514404
2019-12-16,4.949999809265137
2019-12-17,4.949999809265137
2019-12-18,4.873000144958496
2019-12-19,4.949999809265137
2019-12-20,4.940000057220459
2019-12-23,4.915999889373779
2019-12-24,4.849999904632568
2019-12-26,4.949999809265137
2019-12-27,4.75
2019-12-30,4.619999885559082
2019-12-31,4.550000190734863
2020-01-02,4.504000186920166
2020-01-03,4.5
2020-01-06,4.590000152587891
2020-01-07,4.5
2020-01-08,4.625999927520752
2020-01-09,4.625999927520752
2020-01-10,4.573999881744385
2020-01-13,4.494999885559082
2020-01-14,4.550000190734863
2020-01-15,4.71999979019165
2020-01-16,4.6570000648498535
2020-01-17,4.650000095367432
2020-01-21,4.690000057220459
2020-01-22,4.650000095367432
2020-01-23,4.670000076293945
2020-01-24,4.718999862670898
2020-01-27,4.650000095367432
2020-01-28,4.699999809265137
2020-01-29,4.703999996185303
2020-01-30,4.699999809265137
2020-01-31,4.706999778747559
2020-02-03,4.699999809265137
2020-02-04,4.622000217437744
2020-02-05,4.461999893188477
2020-02-06,4.593999862670898
2020-02-07,4.570000171661377
2020-02-10,4.585000038146973
2020-02-11,4.449999809265137
2020-02-12,4.5320000648498535
2020-02-13,4.5279998779296875
2020-02-14,4.570000171661377
2020-02-18,4.5
2020-02-19,4.599999904632568
2020-02-20,4.625
2020-02-21,4.400000095367432
2020-02-24,4.400000095367432
2020-02-25,4.349999904632568
2020-02-26,4.176000118255615
2020-02-27,4.010000228881836
2020-02-28,4.02400016784668
2020-03-02,3.9560000896453857
2020-03-03,3.950000047683716
2020-03-04,3.8499999046325684
2020-03-05,3.5
2020-03-06,3.549999952316284
2020-03-09,3.4609999656677246
2020-03-10,3.4519999027252197
2020-03-11,3.3320000171661377
2020-03-12,3.069999933242798
2020-03-13,3.049999952316284
2020-03-16,2.5869998931884766
2020-03-17,2.380000114440918
2020-03-18,2.4000000953674316
2020-03-19,2.2200000286102295
2020-03-20,1.909999966621399
2020-03-23,1.7599999904632568
2020-03-24,1.9900000095367432
2020-03-25,2.0
2020-03-26,2.5999999046325684
2020-03-27,2.5199999809265137
2020-03-30,2.430000066757202
2020-03-31,2.2980000972747803
2020-04-01,2.109999895095825
2020-04-02,2.069999933242798
2020-04-03,2.0220000743865967
2020-04-06,2.1500000953674316
2020-04-07,2.359999895095825
2020-04-08,2.3519999980926514
2020-04-09,2.690999984741211
2020-04-13,2.7899999618530273
2020-04-14,3.5
2020-04-15,3.5
2020-04-16,3.490000009536743
2020-04-17,3.5999999046325684
2020-04-20,3.5999999046325684
2020-04-21,3.490000009536743
2020-04-22,3.25600004196167
2020-04-23,3.0999999046325684
2020-04-24,2.9079999923706055
2020-04-27,3.200000047683716
2020-04-28,3.2190001010894775
2020-04-29,3.4140000343322754
2020-04-30,3.4000000953674316
2020-05-01,3.700000047683716
2020-05-04,3.569999933242798
2020-05-05,3.5209999084472656
2020-05-06,3.4089999198913574
2020-05-07,3.5
2020-05-08,3.5
2020-05-11,3.4200000762939453
2020-05-12,3.2899999618530273
2020-05-13,3.2039999961853027
2020-05-14,3.0
2020-05-15,3.059999942779541
2020-05-18,2.8399999141693115
2020-05-19,2.8299999237060547
2020-05-20,2.859999895095825
2020-05-21,2.9200000762939453
2020-05-22,2.9000000953674316
2020-05-26,2.9100000858306885
2020-05-27,2.990000009536743
2020-05-28,3.180000066757202
2020-05-29,3.26200008392334
2020-06-01,3.187999963760376
2020-06-02,3.509999990463257
2020-06-03,3.825000047683716
2020-06-04,3.7799999713897705
2020-06-05,3.819999933242798
2020-06-08,3.9200000762939453
2020-06-09,3.9200000762939453
2020-06-10,3.880000114440918
2020-06-11,3.880000114440918
2020-06-12,3.697000026702881
2020-06-15,3.7300000190734863
2020-06-16,3.7100000381469727
2020-06-17,3.690000057220459
2020-06-18,3.609999895095825
2020-06-19,3.559999942779541
2020-06-22,3.430000066757202
2020-06-23,3.5399999618530273
2020-06-24,3.7100000381469727
2020-06-25,3.5899999141693115
2020-06-26,3.2200000286102295
2020-06-29,3.259999990463257
2020-06-30,3.450000047683716
2020-07-01,3.299999952316284
2020-07-02,3.3399999141693115
2020-07-06,3.359999895095825
2020-07-07,3.4200000762939453
2020-07-08,3.5
2020-07-09,3.4600000381469727
2020-07-10,3.2799999713897705
2020-07-13,3.140000104904175
2020-07-14,3.130000114440918
2020-07-15,3.3299999237060547
2020-07-16,3.359999895095825
2020-07-17,3.4000000953674316
2020-07-20,3.4749999046325684
2020-07-21,3.369999885559082
2020-07-22,3.4000000953674316
2020-07-23,3.299999952316284
2020-07-24,3.4100000858306885
2020-07-27,3.509999990463257
2020-07-28,3.119999885559082
2020-07-29,3.2699999809265137
2020-07-30,3.1500000953674316
2020-07-31,3.200000047683716
2020-08-03,2.990000009536743
2020-08-04,3.3399999141693115
2020-08-05,3.234999895095825
2020-08-06,3.7200000286102295
2020-08-07,3.240000009536743
2020-08-10,3.259999990463257
2020-08-11,3.359999895095825
2020-08-12,3.5299999713897705
2020-08-13,7.010000228881836
2020-08-14,6.230000019073486
2020-08-17,6.110000133514404
2020-08-18,5.0
2020-08-19,5.389999866485596
2020-08-20,5.480000019073486
2020-08-21,5.059999942779541
2020-08-24,4.315000057220459
2020-08-25,4.71999979019165
2020-08-26,4.53000020980835
2020-08-27,4.610000133514404
2020-08-28,5.199999809265137
2020-08-31,5.119999885559082
2020-09-01,4.889999866485596
2020-09-02,4.929999828338623
2020-09-03,4.920000076293945
2020-09-04,4.739999771118164
2020-09-08,4.5
2020-09-09,4.53000020980835
2020-09-10,4.599999904632568
2020-09-11,4.489999771118164
2020-09-14,4.900000095367432
2020-09-15,4.880000114440918
2020-09-16,5.159999847412109
2020-09-17,5.244999885559082
2020-09-18,5.940000057220459
2020-09-21,5.900000095367432
2020-09-22,6.090000152587891
2020-09-23,5.9629998207092285
2020-09-24,6.25
2020-09-25,5.75
2020-09-28,6.019999980926514
2020-09-29,5.989999771118164
2020-09-30,5.639999866485596
2020-10-01,5.659999847412109
2020-10-02,5.519999980926514
2020-10-05,5.409999847412109
2020-10-06,4.935999870300293
2020-10-07,5.119999885559082
2020-10-08,5.110000133514404
2020-10-09,5.159999847412109
2020-10-12,6.269999980926514
2020-10-13,5.900000095367432
2020-10-14,5.619999885559082
2020-10-15,5.396999835968018
2020-10-16,5.550000190734863
2020-10-19,5.599999904632568
2020-10-20,5.639999866485596
2020-10-21,5.639999866485596
2020-10-22,5.579999923706055
2020-10-23,5.590000152587891
2020-10-26,5.400000095367432
2020-10-27,5.349999904632568
2020-10-28,5.614999771118164
2020-10-29,5.599999904632568
2020-10-30,5.400000095367432
2020-11-02,5.552999973297119
2020-11-03,5.400000095367432
2020-11-04,5.480000019073486
2020-11-05,5.550000190734863
2020-11-06,5.599999904632568
2020-11-09,5.599999904632568
2020-11-10,6.03000020980835
2020-11-11,5.510000228881836
2020-11-12,5.5
2020-11-13,5.590000152587891
2020-11-16,5.559999942779541
2020-11-17,5.53000020980835
2020-11-18,5.610000133514404
2020-11-19,5.625
2020-11-20,5.699999809265137
2020-11-23,6.0
2020-11-24,6.550000190734863
2020-11-25,6.716000080108643
2020-11-27,6.340000152587891
2020-11-30,6.090000152587891
2020-12-01,5.75
2020-12-02,6.119999885559082
2020-12-03,6.03000020980835
2020-12-04,6.079999923706055
2020-12-07,6.300000190734863
2020-12-08,6.289999961853027
2020-12-09,6.224999904632568
2020-12-10,6.177000045776367
2020-12-11,7.889999866485596
2020-12-14,7.769999980926514
2020-12-15,7.429999828338623
2020-12-16,7.690000057220459
2020-12-17,7.630000114440918
2020-12-18,7.570000171661377
2020-12-21,7.699999809265137
2020-12-22,7.510000228881836
2020-12-23,7.349999904632568
2020-12-24,5.840000152587891
2020-12-28,6.400000095367432
2020-12-29,5.989999771118164
2020-12-30,5.909999847412109
2020-12-31,5.949999809265137
2021-01-04,5.659999847412109
2021-01-05,6.099999904632568
2021-01-06,6.170000076293945
2021-01-07,6.239999771118164
2021-01-08,6.119999885559082
2021-01-11,6.150000095367432
2021-01-12,6.210000038146973
2021-01-13,6.409999847412109
2021-01-14,6.510000228881836
2021-01-15,6.519999980926514
2021-01-19,6.440000057220459
2021-01-20,6.510000228881836
2021-01-21,6.440000057220459
2021-01-22,6.389999866485596
2021-01-25,6.369999885559082
2021-01-26,6.460000038146973
2021-01-27,6.440000057220459
2021-01-28,6.925000190734863
2021-01-29,6.769999980926514
2021-02-01,7.119999885559082
2021-02-02,6.989999771118164
2021-02-03,7.449999809265137
2021-02-04,7.820000171661377
2021-02-05,8.350000381469727
2021-02-08,8.229999542236328
2021-02-09,8.0
2021-02-10,7.860000133514404
2021-02-11,7.53000020980835
2021-02-12,9.989999771118164
2021-02-16,10.449999809265137
2021-02-17,9.640000343322754
2021-02-18,9.300000190734863
2021-02-19,9.0600004196167
2021-02-22,8.420000076293945
2021-02-23,8.039999961853027
2021-02-24,8.789999961853027
2021-02-25,8.180000305175781
2021-02-26,8.539999961853027
2021-03-01,10.074999809265137
2021-03-02,9.779999732971191
2021-03-03,9.0
2021-03-04,8.819999694824219
2021-03-05,9.609999656677246
2021-03-08,9.600000381469727
2021-03-09,9.850000381469727
2021-03-10,10.0
2021-03-11,9.890000343322754
2021-03-12,10.050000190734863
2021-03-15,9.859999656677246
2021-03-16,9.720000267028809
2021-03-17,9.0
2021-03-18,9.199999809265137
2021-03-19,9.079999923706055
2021-03-22,8.819999694824219
2021-03-23,8.5
2021-03-24,8.59000015258789
2021-03-25,8.204999923706055
2021-03-26,8.220000267028809
2021-03-29,7.940000057220459
2021-03-30,7.590000152587891
2021-03-31,7.559999942779541
2021-04-01,7.869999885559082
2021-04-05,8.270000457763672
2021-04-06,8.569999694824219
2021-04-07,8.90999984741211
2021-04-08,8.609999656677246
2021-04-09,8.449999809265137
2021-04-12,8.300000190734863
2021-04-13,8.15999984741211
2021-04-14,8.529999732971191
2021-04-15,8.510000228881836
2021-04-16,8.489999771118164
2021-04-19,8.199999809265137
2021-04-20,8.15999984741211
2021-04-21,8.460000038146973
2021-04-22,8.470000267028809
2021-04-23,8.5
2021-04-26,9.100000381469727
2021-04-27,9.0
2021-04-28,9.430000305175781
2021-04-29,9.59000015258789
2021-04-30,9.5600004196167
2021-05-03,9.859999656677246
2021-05-04,9.75
2021-05-05,9.579999923706055
2021-05-06,9.5600004196167
2021-05-07,9.444999694824219
2021-05-10,9.729999542236328
2021-05-11,9.5600004196167
2021-05-12,9.104999542236328
2021-05-13,9.279999732971191
2021-05-14,9.279999732971191
