,BICK
2010-09-09,29.739999771118164
2010-09-10,29.739999771118164
2010-09-13,30.479999542236328
2010-09-14,30.450000762939453
2010-09-15,30.479999542236328
2010-09-16,30.299999237060547
2010-09-17,30.56999969482422
2010-09-20,30.770000457763672
2010-09-21,30.790000915527344
2010-09-22,31.260000228881836
2010-09-23,30.950000762939453
2010-09-24,31.170000076293945
2010-09-27,31.270000457763672
2010-09-28,31.329999923706055
2010-09-29,31.489999771118164
2010-09-30,31.610000610351562
2010-10-01,32.130001068115234
2010-10-04,32.09000015258789
2010-10-05,32.599998474121094
2010-10-06,32.58000183105469
2010-10-07,32.31999969482422
2010-10-08,32.66999816894531
2010-10-11,32.70000076293945
2010-10-12,32.630001068115234
2010-10-13,33.349998474121094
2010-10-14,33.29999923706055
2010-10-15,33.27000045776367
2010-10-18,33.06999969482422
2010-10-19,32.11000061035156
2010-10-20,32.52000045776367
2010-10-21,32.650001525878906
2010-10-22,32.5099983215332
2010-10-25,33.0099983215332
2010-10-26,33.02000045776367
2010-10-27,32.400001525878906
2010-10-28,32.59000015258789
2010-10-29,32.560001373291016
2010-11-01,32.900001525878906
2010-11-02,33.349998474121094
2010-11-03,33.599998474121094
2010-11-04,34.34000015258789
2010-11-05,34.310001373291016
2010-11-08,34.16999816894531
2010-11-09,33.56999969482422
2010-11-10,34.040000915527344
2010-11-11,33.849998474121094
2010-11-12,32.79999923706055
2010-11-15,32.900001525878906
2010-11-16,31.739999771118164
2010-11-17,31.989999771118164
2010-11-18,32.81999969482422
2010-11-19,32.70000076293945
2010-11-22,32.619998931884766
2010-11-23,31.579999923706055
2010-11-24,32.33000183105469
2010-11-26,31.489999771118164
2010-11-29,31.65999984741211
2010-11-30,31.530000686645508
2010-12-01,32.439998626708984
2010-12-02,32.7599983215332
2010-12-03,32.790000915527344
2010-12-06,32.63999938964844
2010-12-07,32.59000015258789
2010-12-08,32.27000045776367
2010-12-09,31.860000610351562
2010-12-10,32.15999984741211
2010-12-13,32.36000061035156
2010-12-14,32.41999816894531
2010-12-15,31.719999313354492
2010-12-16,31.860000610351562
2010-12-17,31.8799991607666
2010-12-20,31.729999542236328
2010-12-21,32.16999816894531
2010-12-22,32.25
2010-12-23,32.06999969482422
2010-12-27,31.93000030517578
2010-12-28,31.90999984741211
2010-12-29,32.33000183105469
2010-12-30,32.7400016784668
2010-12-31,32.86000061035156
2011-01-03,33.290000915527344
2011-01-04,33.369998931884766
2011-01-05,33.33000183105469
2011-01-06,33.04999923706055
2011-01-07,32.81999969482422
2011-01-10,32.40999984741211
2011-01-11,32.7599983215332
2011-01-12,33.41999816894531
2011-01-13,33.029998779296875
2011-01-14,32.9900016784668
2011-01-18,32.9900016784668
2011-01-19,32.83000183105469
2011-01-20,32.5
2011-01-21,32.150001525878906
2011-01-24,32.369998931884766
2011-01-25,32.20000076293945
2011-01-26,32.59000015258789
2011-01-27,32.279998779296875
2011-01-28,31.399999618530273
2011-01-31,31.65999984741211
2011-02-01,32.099998474121094
2011-02-02,31.709999084472656
2011-02-03,31.84000015258789
2011-02-04,31.610000610351562
2011-02-07,31.5
2011-02-08,31.399999618530273
2011-02-09,30.600000381469727
2011-02-10,30.540000915527344
2011-02-11,30.93000030517578
2011-02-14,31.260000228881836
2011-02-15,31.18000030517578
2011-02-16,31.5
2011-02-17,31.639999389648438
2011-02-18,31.700000762939453
2011-02-22,30.65999984741211
2011-02-23,30.510000228881836
2011-02-24,30.34000015258789
2011-02-25,30.770000457763672
2011-02-28,30.829999923706055
2011-03-01,30.770000457763672
2011-03-02,31.110000610351562
2011-03-03,31.899999618530273
2011-03-04,31.8700008392334
2011-03-07,31.59000015258789
2011-03-08,31.920000076293945
2011-03-09,31.959999084472656
2011-03-10,31.219999313354492
2011-03-11,31.31999969482422
2011-03-14,31.59000015258789
2011-03-15,31.110000610351562
2011-03-16,30.56999969482422
2011-03-17,30.829999923706055
2011-03-18,30.979999542236328
2011-03-21,31.489999771118164
2011-03-22,31.59000015258789
2011-03-23,31.799999237060547
2011-03-24,32.16999816894531
2011-03-25,32.29999923706055
2011-03-28,32.290000915527344
2011-03-29,32.72999954223633
2011-03-30,33.2400016784668
2011-03-31,33.560001373291016
2011-04-01,34.150001525878906
2011-04-04,34.220001220703125
2011-04-05,34.2400016784668
2011-04-06,34.220001220703125
2011-04-07,34.36000061035156
2011-04-08,34.38999938964844
2011-04-11,33.9900016784668
2011-04-12,33.47999954223633
2011-04-13,34.0099983215332
2011-04-14,34.2400016784668
2011-04-15,34.25
2011-04-18,33.66999816894531
2011-04-19,34.06999969482422
2011-04-20,34.84000015258789
2011-04-21,35.22999954223633
2011-04-25,35.18000030517578
2011-04-26,35.189998626708984
2011-04-27,35.029998779296875
2011-04-28,34.68000030517578
2011-04-29,34.88999938964844
2011-05-02,34.86000061035156
2011-05-03,33.790000915527344
2011-05-04,33.20000076293945
2011-05-05,32.81999969482422
2011-05-06,33.25
2011-05-09,33.34000015258789
2011-05-10,33.560001373291016
2011-05-11,33.060001373291016
2011-05-12,32.95000076293945
2011-05-13,32.41999816894531
2011-05-16,32.15999984741211
2011-05-17,32.27000045776367
2011-05-18,32.70000076293945
2011-05-19,32.439998626708984
2011-05-20,32.33000183105469
2011-05-23,31.540000915527344
2011-05-24,31.75
2011-05-25,31.729999542236328
2011-05-26,32.099998474121094
2011-05-27,32.400001525878906
2011-05-31,32.939998626708984
2011-06-01,32.33000183105469
2011-06-02,32.59000015258789
2011-06-03,32.29999923706055
2011-06-06,31.860000610351562
2011-06-07,32.18000030517578
2011-06-08,31.739999771118164
2011-06-09,31.8799991607666
2011-06-10,31.1200008392334
2011-06-13,31.110000610351562
2011-06-14,31.799999237060547
2011-06-15,31.049999237060547
2011-06-16,30.68000030517578
2011-06-17,30.579999923706055
2011-06-20,30.459999084472656
2011-06-21,30.399999618530273
2011-06-22,30.270000457763672
2011-06-23,30.190000534057617
2011-06-24,30.459999084472656
2011-06-27,31.040000915527344
2011-06-28,31.389999389648438
2011-06-29,31.600000381469727
2011-06-30,31.889999389648438
2011-07-01,32.5
2011-07-05,32.58000183105469
2011-07-06,32.36000061035156
2011-07-07,32.779998779296875
2011-07-08,32.380001068115234
2011-07-11,31.489999771118164
2011-07-12,31.100000381469727
2011-07-13,31.56999969482422
2011-07-14,31.5
2011-07-15,31.489999771118164
2011-07-18,31.1200008392334
2011-07-19,31.56999969482422
2011-07-20,31.690000534057617
2011-07-21,31.889999389648438
2011-07-22,31.989999771118164
2011-07-25,31.920000076293945
2011-07-26,31.920000076293945
2011-07-27,31.190000534057617
2011-07-28,31.219999313354492
2011-07-29,31.1200008392334
2011-08-01,31.149999618530273
2011-08-02,30.239999771118164
2011-08-03,29.8799991607666
2011-08-04,28.010000228881836
2011-08-05,27.8700008392334
2011-08-08,25.709999084472656
2011-08-09,26.59000015258789
2011-08-10,25.729999542236328
2011-08-11,27.190000534057617
2011-08-12,26.829999923706055
2011-08-15,27.510000228881836
2011-08-16,27.360000610351562
2011-08-17,27.520000457763672
2011-08-18,25.899999618530273
2011-08-19,25.190000534057617
2011-08-22,24.920000076293945
2011-08-23,26.0
2011-08-24,25.889999389648438
2011-08-25,25.450000762939453
2011-08-26,25.709999084472656
2011-08-29,26.799999237060547
2011-08-30,27.219999313354492
2011-08-31,27.510000228881836
2011-09-01,27.59000015258789
2011-09-02,26.670000076293945
2011-09-06,26.149999618530273
2011-09-07,27.010000228881836
2011-09-08,26.670000076293945
2011-09-09,25.540000915527344
2011-09-12,25.399999618530273
2011-09-13,25.350000381469727
2011-09-14,25.350000381469727
2011-09-15,25.760000228881836
2011-09-16,25.899999618530273
2011-09-19,25.020000457763672
2011-09-20,24.979999542236328
2011-09-21,24.149999618530273
2011-09-22,22.389999389648438
2011-09-23,22.520000457763672
2011-09-26,22.5
2011-09-27,23.399999618530273
2011-09-28,22.649999618530273
2011-09-29,22.90999984741211
2011-09-30,22.010000228881836
2011-10-03,21.31999969482422
2011-10-04,21.43000030517578
2011-10-05,21.579999923706055
2011-10-06,22.6200008392334
2011-10-07,22.709999084472656
2011-10-10,23.639999389648438
2011-10-11,23.899999618530273
2011-10-12,24.780000686645508
2011-10-13,24.559999465942383
2011-10-14,24.850000381469727
2011-10-17,24.459999084472656
2011-10-18,24.729999542236328
2011-10-19,24.469999313354492
2011-10-20,23.799999237060547
2011-10-21,24.510000228881836
2011-10-24,25.540000915527344
2011-10-25,25.0
2011-10-26,25.600000381469727
2011-10-27,27.149999618530273
2011-10-28,27.25
2011-10-31,26.139999389648438
2011-11-01,25.520000457763672
2011-11-02,26.15999984741211
2011-11-03,26.350000381469727
2011-11-04,26.31999969482422
2011-11-07,26.299999237060547
2011-11-08,26.829999923706055
2011-11-09,25.229999542236328
2011-11-10,25.139999389648438
2011-11-11,25.809999465942383
2011-11-14,25.450000762939453
2011-11-15,25.31999969482422
2011-11-16,24.729999542236328
2011-11-17,24.170000076293945
2011-11-18,24.1299991607666
2011-11-21,23.360000610351562
2011-11-22,23.25
2011-11-23,22.43000030517578
2011-11-25,22.399999618530273
2011-11-28,23.469999313354492
2011-11-29,23.479999542236328
2011-11-30,24.56999969482422
2011-12-01,24.889999389648438
2011-12-02,24.93000030517578
2011-12-05,25.209999084472656
2011-12-06,25.020000457763672
2011-12-07,25.010000228881836
2011-12-08,24.010000228881836
2011-12-09,24.489999771118164
2011-12-12,23.520000457763672
2011-12-13,23.219999313354492
2011-12-14,22.809999465942383
2011-12-15,22.90999984741211
2011-12-16,22.850000381469727
2011-12-19,22.209999084472656
2011-12-20,22.93000030517578
2011-12-21,22.780000686645508
2011-12-22,23.100000381469727
2011-12-23,23.190000534057617
2011-12-27,22.899999618530273
2011-12-28,22.43000030517578
2011-12-29,22.6200008392334
2011-12-30,22.68000030517578
2012-01-03,23.600000381469727
2012-01-04,23.530000686645508
2012-01-05,23.459999084472656
2012-01-06,23.149999618530273
2012-01-09,23.459999084472656
2012-01-10,24.149999618530273
2012-01-11,24.270000457763672
2012-01-12,24.459999084472656
2012-01-13,24.3700008392334
2012-01-17,24.969999313354492
2012-01-18,25.559999465942383
2012-01-19,25.979999542236328
2012-01-20,26.18000030517578
2012-01-23,26.389999389648438
2012-01-24,26.360000610351562
2012-01-25,26.6200008392334
2012-01-26,26.59000015258789
2012-01-27,26.889999389648438
2012-01-30,26.270000457763672
2012-01-31,26.5
2012-02-01,27.149999618530273
2012-02-02,27.389999389648438
2012-02-03,27.809999465942383
2012-02-06,27.520000457763672
2012-02-07,27.440000534057617
2012-02-08,27.809999465942383
2012-02-09,27.899999618530273
2012-02-10,27.239999771118164
2012-02-13,27.690000534057617
2012-02-14,27.65999984741211
2012-02-15,27.93000030517578
2012-02-16,28.09000015258789
2012-02-17,28.219999313354492
2012-02-21,28.059999465942383
2012-02-22,27.989999771118164
2012-02-23,27.770000457763672
2012-02-24,27.8700008392334
2012-02-27,27.329999923706055
2012-02-28,27.84000015258789
2012-02-29,27.760000228881836
2012-03-01,27.8799991607666
2012-03-02,27.899999618530273
2012-03-05,27.389999389648438
2012-03-06,26.3700008392334
2012-03-07,26.639999389648438
2012-03-08,27.350000381469727
2012-03-09,27.459999084472656
2012-03-12,27.040000915527344
2012-03-13,27.579999923706055
2012-03-14,27.350000381469727
2012-03-15,27.450000762939453
2012-03-16,27.510000228881836
2012-03-19,27.219999313354492
2012-03-20,26.81999969482422
2012-03-21,26.8799991607666
2012-03-22,26.309999465942383
2012-03-23,26.5
2012-03-26,26.6200008392334
2012-03-27,26.65999984741211
2012-03-28,26.229999542236328
2012-03-29,26.010000228881836
2012-03-30,26.280000686645508
2012-04-02,26.610000610351562
2012-04-03,26.600000381469727
2012-04-04,26.15999984741211
2012-04-05,26.149999618530273
2012-04-09,25.68000030517578
2012-04-10,25.239999771118164
2012-04-11,25.350000381469727
2012-04-12,26.040000915527344
2012-04-13,25.809999465942383
2012-04-16,25.600000381469727
2012-04-17,25.940000534057617
2012-04-18,25.709999084472656
2012-04-19,25.6299991607666
2012-04-20,25.75
2012-04-23,25.18000030517578
2012-04-24,25.170000076293945
2012-04-25,25.280000686645508
2012-04-26,25.360000610351562
2012-04-27,25.399999618530273
2012-04-30,25.299999237060547
2012-05-01,25.520000457763672
2012-05-02,25.420000076293945
2012-05-03,25.09000015258789
2012-05-04,24.6299991607666
2012-05-07,24.510000228881836
2012-05-08,24.190000534057617
2012-05-09,23.770000457763672
2012-05-10,23.809999465942383
2012-05-11,23.510000228881836
2012-05-14,22.959999084472656
2012-05-15,22.75
2012-05-16,22.31999969482422
2012-05-17,21.920000076293945
2012-05-18,21.709999084472656
2012-05-21,22.200000762939453
2012-05-22,21.81999969482422
2012-05-23,21.600000381469727
2012-05-24,21.6200008392334
2012-05-25,21.700000762939453
2012-05-29,22.309999465942383
2012-05-30,21.899999618530273
2012-05-31,21.90999984741211
2012-06-01,21.389999389648438
2012-06-04,21.200000762939453
2012-06-05,21.399999618530273
2012-06-06,22.100000381469727
2012-06-07,22.25
2012-06-08,22.100000381469727
2012-06-11,21.850000381469727
2012-06-12,22.329999923706055
2012-06-13,22.309999465942383
2012-06-14,22.31999969482422
2012-06-15,22.520000457763672
2012-06-18,22.549999237060547
2012-06-19,22.969999313354492
2012-06-20,22.729999542236328
2012-06-21,21.93000030517578
2012-06-22,21.90999984741211
2012-06-25,21.40999984741211
2012-06-26,21.670000076293945
2012-06-27,21.6200008392334
2012-06-28,21.459999084472656
2012-06-29,22.43000030517578
2012-07-02,22.450000762939453
2012-07-03,23.030000686645508
2012-07-05,22.989999771118164
2012-07-06,22.450000762939453
2012-07-09,22.31999969482422
2012-07-10,22.020000457763672
2012-07-11,22.079999923706055
2012-07-12,21.670000076293945
2012-07-13,22.030000686645508
2012-07-16,21.799999237060547
2012-07-17,22.010000228881836
2012-07-18,21.989999771118164
2012-07-19,22.270000457763672
2012-07-20,21.8700008392334
2012-07-23,21.360000610351562
2012-07-24,21.229999542236328
2012-07-25,21.260000228881836
2012-07-26,21.770000457763672
2012-07-27,22.389999389648438
2012-07-30,22.420000076293945
2012-07-31,22.3799991607666
2012-08-01,22.5
2012-08-02,22.229999542236328
2012-08-03,22.780000686645508
2012-08-06,23.200000762939453
2012-08-07,23.25
2012-08-08,23.3700008392334
2012-08-09,23.440000534057617
2012-08-10,23.420000076293945
2012-08-13,23.170000076293945
2012-08-14,23.280000686645508
2012-08-15,23.18000030517578
2012-08-16,23.3799991607666
2012-08-17,23.40999984741211
2012-08-20,23.440000534057617
2012-08-21,23.25
2012-08-22,23.239999771118164
2012-08-23,23.010000228881836
2012-08-24,22.889999389648438
2012-08-27,22.770000457763672
2012-08-28,22.68000030517578
2012-08-29,22.43000030517578
2012-08-30,22.219999313354492
2012-08-31,22.270000457763672
2012-09-04,22.149999618530273
2012-09-05,21.90999984741211
2012-09-06,22.479999542236328
2012-09-07,23.1299991607666
2012-09-10,22.700000762939453
2012-09-11,23.059999465942383
2012-09-12,23.040000915527344
2012-09-13,23.559999465942383
2012-09-14,24.260000228881836
2012-09-17,24.100000381469727
2012-09-18,24.010000228881836
2012-09-19,24.1200008392334
2012-09-20,23.8799991607666
2012-09-21,24.100000381469727
2012-09-24,24.010000228881836
2012-09-25,23.610000610351562
2012-09-26,23.40999984741211
2012-09-27,23.809999465942383
2012-09-28,23.790000915527344
2012-10-01,23.979999542236328
2012-10-02,23.8700008392334
2012-10-03,23.8799991607666
2012-10-04,24.110000610351562
2012-10-05,24.1299991607666
2012-10-08,23.93000030517578
2012-10-09,23.670000076293945
2012-10-10,23.420000076293945
2012-10-11,23.68000030517578
2012-10-12,23.59000015258789
2012-10-15,23.799999237060547
2012-10-16,23.959999084472656
2012-10-17,24.06999969482422
2012-10-18,24.100000381469727
2012-10-19,23.850000381469727
2012-10-22,23.889999389648438
2012-10-23,23.540000915527344
2012-10-24,23.559999465942383
2012-10-25,23.799999237060547
2012-10-26,23.5
2012-10-31,23.6200008392334
2012-11-01,24.049999237060547
2012-11-02,23.940000534057617
2012-11-05,23.969999313354492
2012-11-06,24.18000030517578
2012-11-07,23.889999389648438
2012-11-08,23.510000228881836
2012-11-09,23.450000762939453
2012-11-12,23.450000762939453
2012-11-13,23.280000686645508
2012-11-14,22.969999313354492
2012-11-15,22.920000076293945
2012-11-16,22.940000534057617
2012-11-19,23.329999923706055
2012-11-20,23.270000457763672
2012-11-21,23.280000686645508
2012-11-23,23.6299991607666
2012-11-26,23.670000076293945
2012-11-27,23.540000915527344
2012-11-28,23.59000015258789
2012-11-29,23.899999618530273
2012-11-30,23.829999923706055
2012-12-03,23.899999618530273
2012-12-04,23.770000457763672
2012-12-05,24.079999923706055
2012-12-06,24.3799991607666
2012-12-07,24.5
2012-12-10,24.56999969482422
2012-12-11,24.670000076293945
2012-12-12,24.75
2012-12-13,24.6200008392334
2012-12-14,24.729999542236328
2012-12-17,24.850000381469727
2012-12-18,24.969999313354492
2012-12-19,25.1299991607666
2012-12-20,25.209999084472656
2012-12-21,24.8700008392334
2012-12-24,24.700000762939453
2012-12-26,24.950000762939453
2012-12-27,24.90999984741211
2012-12-28,24.989999771118164
2012-12-31,25.329999923706055
2013-01-02,26.040000915527344
2013-01-03,25.8799991607666
2013-01-04,25.860000610351562
2013-01-07,25.729999542236328
2013-01-08,25.350000381469727
2013-01-09,25.670000076293945
2013-01-10,25.940000534057617
2013-01-11,25.850000381469727
2013-01-14,25.860000610351562
2013-01-15,25.81999969482422
2013-01-16,25.719999313354492
2013-01-17,26.049999237060547
2013-01-18,25.920000076293945
2013-01-22,26.010000228881836
2013-01-23,25.860000610351562
2013-01-24,25.780000686645508
2013-01-25,25.559999465942383
2013-01-28,25.540000915527344
2013-01-29,25.940000534057617
2013-01-30,25.829999923706055
2013-01-31,25.760000228881836
2013-02-01,25.969999313354492
2013-02-04,25.440000534057617
2013-02-05,25.40999984741211
2013-02-06,25.25
2013-02-07,25.059999465942383
2013-02-08,25.229999542236328
2013-02-11,25.200000762939453
2013-02-12,25.3700008392334
2013-02-13,25.43000030517578
2013-02-14,25.40999984741211
2013-02-15,25.3700008392334
2013-02-19,25.329999923706055
2013-02-20,25.1200008392334
2013-02-21,24.850000381469727
2013-02-22,25.010000228881836
2013-02-25,24.670000076293945
2013-02-26,24.809999465942383
2013-02-27,25.09000015258789
2013-02-28,24.950000762939453
2013-03-01,24.940000534057617
2013-03-04,24.809999465942383
2013-03-05,24.969999313354492
2013-03-06,25.209999084472656
2013-03-07,25.440000534057617
2013-03-08,25.639999389648438
2013-03-11,25.360000610351562
2013-03-12,25.030000686645508
2013-03-13,24.780000686645508
2013-03-14,24.809999465942383
2013-03-15,24.530000686645508
2013-03-18,24.280000686645508
2013-03-19,24.049999237060547
2013-03-20,24.239999771118164
2013-03-21,23.899999618530273
2013-03-22,23.81999969482422
2013-03-25,23.899999618530273
2013-03-26,24.030000686645508
2013-03-27,24.110000610351562
2013-03-28,24.110000610351562
2013-04-01,23.860000610351562
2013-04-02,23.920000076293945
2013-04-03,23.450000762939453
2013-04-04,23.229999542236328
2013-04-05,23.079999923706055
2013-04-08,23.06999969482422
2013-04-09,23.350000381469727
2013-04-10,23.75
2013-04-11,23.600000381469727
2013-04-12,23.139999389648438
2013-04-15,22.700000762939453
2013-04-16,23.260000228881836
2013-04-17,22.81999969482422
2013-04-18,22.93000030517578
2013-04-19,23.329999923706055
2013-04-22,23.469999313354492
2013-04-23,23.540000915527344
2013-04-24,23.690000534057617
2013-04-25,23.959999084472656
2013-04-26,23.700000762939453
2013-04-29,23.8700008392334
2013-04-30,24.25
2013-05-01,23.950000762939453
2013-05-02,24.079999923706055
2013-05-03,24.280000686645508
2013-05-06,24.260000228881836
2013-05-07,24.489999771118164
2013-05-08,24.670000076293945
2013-05-09,24.399999618530273
2013-05-10,24.290000915527344
2013-05-13,24.049999237060547
2013-05-14,24.200000762939453
2013-05-15,24.219999313354492
2013-05-16,24.290000915527344
2013-05-17,24.34000015258789
2013-05-20,24.479999542236328
2013-05-21,24.440000534057617
2013-05-22,24.06999969482422
2013-05-23,23.690000534057617
2013-05-24,23.65999984741211
2013-05-28,23.93000030517578
2013-05-29,23.610000610351562
2013-05-30,23.729999542236328
2013-05-31,23.219999313354492
2013-06-03,23.450000762939453
2013-06-04,23.299999237060547
2013-06-05,23.010000228881836
2013-06-06,22.93000030517578
2013-06-07,22.770000457763672
2013-06-10,22.559999465942383
2013-06-11,22.18000030517578
2013-06-12,21.940000534057617
2013-06-13,22.09000015258789
2013-06-14,21.989999771118164
2013-06-17,22.1200008392334
2013-06-18,21.979999542236328
2013-06-19,21.5
2013-06-20,20.59000015258789
2013-06-21,20.559999465942383
2013-06-24,20.149999618530273
2013-06-25,20.450000762939453
2013-06-26,20.65999984741211
2013-06-27,20.93000030517578
2013-06-28,21.09000015258789
2013-07-01,21.200000762939453
2013-07-02,20.809999465942383
2013-07-03,20.670000076293945
2013-07-05,20.3799991607666
2013-07-08,20.579999923706055
2013-07-09,20.709999084472656
2013-07-10,20.68000030517578
2013-07-11,21.540000915527344
2013-07-12,21.270000457763672
2013-07-15,21.600000381469727
2013-07-16,21.549999237060547
2013-07-17,21.59000015258789
2013-07-18,21.780000686645508
2013-07-19,21.670000076293945
2013-07-22,21.899999618530273
2013-07-23,22.149999618530273
2013-07-24,21.860000610351562
2013-07-25,22.110000610351562
2013-07-26,22.1299991607666
2013-07-29,21.899999618530273
2013-07-30,21.81999969482422
2013-07-31,21.739999771118164
2013-08-01,21.989999771118164
2013-08-02,21.93000030517578
2013-08-05,21.809999465942383
2013-08-06,21.6299991607666
2013-08-07,21.459999084472656
2013-08-08,21.75
2013-08-09,21.950000762939453
2013-08-12,22.110000610351562
2013-08-13,22.350000381469727
2013-08-14,22.389999389648438
2013-08-15,22.149999618530273
2013-08-16,21.969999313354492
2013-08-19,21.709999084472656
2013-08-20,21.59000015258789
2013-08-21,21.1200008392334
2013-08-22,21.1200008392334
2013-08-23,21.780000686645508
2013-08-26,21.670000076293945
2013-08-27,21.209999084472656
2013-08-28,21.350000381469727
2013-08-29,21.43000030517578
2013-08-30,21.31999969482422
2013-09-03,21.719999313354492
2013-09-04,22.110000610351562
2013-09-05,22.510000228881836
2013-09-06,22.8700008392334
2013-09-09,23.3799991607666
2013-09-10,23.670000076293945
2013-09-11,23.760000228881836
2013-09-12,23.520000457763672
2013-09-13,23.450000762939453
2013-09-16,23.450000762939453
2013-09-17,23.75
2013-09-18,24.540000915527344
2013-09-19,24.59000015258789
2013-09-20,24.030000686645508
2013-09-23,24.0
2013-09-24,23.93000030517578
2013-09-25,23.719999313354492
2013-09-26,23.84000015258789
2013-09-27,23.690000534057617
2013-09-30,23.479999542236328
2013-10-01,23.809999465942383
2013-10-02,23.8799991607666
2013-10-03,23.899999618530273
2013-10-04,24.020000457763672
2013-10-07,24.0
2013-10-08,23.729999542236328
2013-10-09,24.049999237060547
2013-10-10,24.5
2013-10-11,24.719999313354492
2013-10-14,24.959999084472656
2013-10-15,24.799999237060547
2013-10-16,24.8799991607666
2013-10-17,24.979999542236328
2013-10-18,25.260000228881836
2013-10-21,25.170000076293945
2013-10-22,25.3799991607666
2013-10-23,24.940000534057617
2013-10-24,24.75
2013-10-25,24.790000915527344
2013-10-28,24.649999618530273
2013-10-29,24.790000915527344
2013-10-30,25.059999465942383
2013-10-31,24.8700008392334
2013-11-01,24.799999237060547
2013-11-04,24.8700008392334
2013-11-05,24.510000228881836
2013-11-06,24.530000686645508
2013-11-07,23.899999618530273
2013-11-08,23.899999618530273
2013-11-11,23.75
2013-11-12,23.59000015258789
2013-11-13,23.65999984741211
2013-11-14,23.899999618530273
2013-11-15,24.670000076293945
2013-11-18,25.100000381469727
2013-11-19,24.920000076293945
2013-11-20,24.719999313354492
2013-11-21,24.360000610351562
2013-11-22,24.56999969482422
2013-11-25,24.450000762939453
2013-11-26,24.530000686645508
2013-11-27,24.579999923706055
2013-11-29,24.579999923706055
2013-12-02,24.649999618530273
2013-12-03,24.520000457763672
2013-12-04,24.3700008392334
2013-12-05,24.530000686645508
2013-12-06,24.899999618530273
2013-12-09,25.079999923706055
2013-12-10,24.959999084472656
2013-12-11,24.760000228881836
2013-12-12,24.100000381469727
2013-12-13,24.110000610351562
2013-12-16,24.459999084472656
2013-12-17,24.219999313354492
2013-12-18,24.690000534057617
2013-12-19,24.1200008392334
2013-12-20,24.18000030517578
2013-12-23,24.360000610351562
2013-12-24,24.56999969482422
2013-12-26,24.399999618530273
2013-12-27,24.75
2013-12-30,24.610000610351562
2013-12-31,24.81999969482422
2014-01-02,24.010000228881836
2014-01-03,24.0
2014-01-06,23.75
2014-01-07,23.84000015258789
2014-01-08,23.84000015258789
2014-01-09,23.40999984741211
