,BIDU
2006-06-02,8.282999992370605
2006-06-05,8.326000213623047
2006-06-06,8.984999656677246
2006-06-07,8.765000343322754
2006-06-08,8.626999855041504
2006-06-09,8.65999984741211
2006-06-12,8.418999671936035
2006-06-13,7.820000171661377
2006-06-14,7.940000057220459
2006-06-15,8.248000144958496
2006-06-16,8.270000457763672
2006-06-19,7.875
2006-06-20,7.914999961853027
2006-06-21,8.4399995803833
2006-06-22,8.020000457763672
2006-06-23,8.100000381469727
2006-06-26,8.187999725341797
2006-06-27,8.196000099182129
2006-06-28,8.005000114440918
2006-06-29,8.357000350952148
2006-06-30,8.253000259399414
2006-07-03,8.58899974822998
2006-07-05,8.39900016784668
2006-07-06,8.753999710083008
2006-07-07,8.718000411987305
2006-07-10,8.414999961853027
2006-07-11,8.607999801635742
2006-07-12,8.5
2006-07-13,8.340999603271484
2006-07-14,8.770000457763672
2006-07-17,9.303999900817871
2006-07-18,9.265999794006348
2006-07-19,9.161999702453613
2006-07-20,8.87600040435791
2006-07-21,8.864999771118164
2006-07-24,8.9399995803833
2006-07-25,8.97599983215332
2006-07-26,9.196999549865723
2006-07-27,7.2779998779296875
2006-07-28,7.26200008392334
2006-07-31,7.170000076293945
2006-08-01,7.071000099182129
2006-08-02,6.869999885559082
2006-08-03,7.349999904632568
2006-08-04,7.473999977111816
2006-08-07,7.4019999504089355
2006-08-08,7.3480000495910645
2006-08-09,7.02400016784668
2006-08-10,7.0960001945495605
2006-08-11,7.199999809265137
2006-08-14,7.09499979019165
2006-08-15,7.670000076293945
2006-08-16,7.817999839782715
2006-08-17,8.109000205993652
2006-08-18,8.020000457763672
2006-08-21,7.889999866485596
2006-08-22,7.940999984741211
2006-08-23,7.685999870300293
2006-08-24,7.664000034332275
2006-08-25,7.679999828338623
2006-08-28,7.739999771118164
2006-08-29,7.682000160217285
2006-08-30,7.776000022888184
2006-08-31,7.770999908447266
2006-09-01,7.807000160217285
2006-09-05,7.78000020980835
2006-09-06,7.7270002365112305
2006-09-07,7.829999923706055
2006-09-08,7.99399995803833
2006-09-11,7.988999843597412
2006-09-12,8.032999992370605
2006-09-13,8.383000373840332
2006-09-14,8.472000122070312
2006-09-15,8.774999618530273
2006-09-18,8.897000312805176
2006-09-19,8.51099967956543
2006-09-20,8.649999618530273
2006-09-21,8.71500015258789
2006-09-22,8.697999954223633
2006-09-25,9.001999855041504
2006-09-26,8.894000053405762
2006-09-27,8.857000350952148
2006-09-28,8.890999794006348
2006-09-29,8.753999710083008
2006-10-02,8.61400032043457
2006-10-03,8.319000244140625
2006-10-04,8.395000457763672
2006-10-05,8.508999824523926
2006-10-06,8.407999992370605
2006-10-09,8.494999885559082
2006-10-10,8.649999618530273
2006-10-11,8.713000297546387
2006-10-12,8.647000312805176
2006-10-13,8.444999694824219
2006-10-16,8.461999893188477
2006-10-17,8.364999771118164
2006-10-18,8.336999893188477
2006-10-19,8.600000381469727
2006-10-20,8.659000396728516
2006-10-23,8.737000465393066
2006-10-24,8.425999641418457
2006-10-25,8.489999771118164
2006-10-26,8.494999885559082
2006-10-27,8.899999618530273
2006-10-30,9.600000381469727
2006-10-31,8.727999687194824
2006-11-01,8.480999946594238
2006-11-02,8.711000442504883
2006-11-03,8.687000274658203
2006-11-06,8.864999771118164
2006-11-07,9.387999534606934
2006-11-08,9.609999656677246
2006-11-09,9.607000350952148
2006-11-10,9.630999565124512
2006-11-13,10.324999809265137
2006-11-14,10.220000267028809
2006-11-15,10.326000213623047
2006-11-16,10.739999771118164
2006-11-17,10.97599983215332
2006-11-20,11.020999908447266
2006-11-21,11.61400032043457
2006-11-22,11.437999725341797
2006-11-24,11.39900016784668
2006-11-27,10.6850004196167
2006-11-28,10.859000205993652
2006-11-29,11.197999954223633
2006-11-30,11.57800006866455
2006-12-01,11.119999885559082
2006-12-04,11.48799991607666
2006-12-05,12.272000312805176
2006-12-06,12.656999588012695
2006-12-07,11.793999671936035
2006-12-08,12.095999717712402
2006-12-11,12.1899995803833
2006-12-12,12.199000358581543
2006-12-13,12.086999893188477
2006-12-14,12.005000114440918
2006-12-15,11.699999809265137
2006-12-18,11.807000160217285
2006-12-19,11.710000038146973
2006-12-20,11.767999649047852
2006-12-21,11.479999542236328
2006-12-22,11.376999855041504
2006-12-26,11.277999877929688
2006-12-27,11.482000350952148
2006-12-28,11.401000022888184
2006-12-29,11.269000053405762
2007-01-03,12.241000175476074
2007-01-04,12.600000381469727
2007-01-05,12.25
2007-01-08,12.194999694824219
2007-01-09,12.371999740600586
2007-01-10,12.800999641418457
2007-01-11,13.118000030517578
2007-01-12,12.470000267028809
2007-01-16,12.744000434875488
2007-01-17,12.548999786376953
2007-01-18,12.137999534606934
2007-01-19,12.140000343322754
2007-01-22,12.239999771118164
2007-01-23,12.454999923706055
2007-01-24,12.489999771118164
2007-01-25,12.37399959564209
2007-01-26,12.34000015258789
2007-01-29,12.34000015258789
2007-01-30,12.406999588012695
2007-01-31,12.494000434875488
2007-02-01,11.994000434875488
2007-02-02,11.961000442504883
2007-02-05,11.598999977111816
2007-02-06,11.694999694824219
2007-02-07,11.84000015258789
2007-02-08,11.977999687194824
2007-02-09,11.74899959564209
2007-02-12,11.675000190734863
2007-02-13,11.329999923706055
2007-02-14,11.5
2007-02-15,10.618000030517578
2007-02-16,10.515000343322754
2007-02-20,10.631999969482422
2007-02-21,10.701000213623047
2007-02-22,10.741000175476074
2007-02-23,11.036999702453613
2007-02-26,11.170999526977539
2007-02-27,10.47599983215332
2007-02-28,10.670000076293945
2007-03-01,10.621999740600586
2007-03-02,10.211999893188477
2007-03-05,9.967000007629395
2007-03-06,10.428000450134277
2007-03-07,10.347000122070312
2007-03-08,10.519000053405762
2007-03-09,10.244000434875488
2007-03-12,10.253999710083008
2007-03-13,9.890999794006348
2007-03-14,9.737000465393066
2007-03-15,9.621000289916992
2007-03-16,9.574999809265137
2007-03-19,9.656999588012695
2007-03-20,9.680000305175781
2007-03-21,10.097000122070312
2007-03-22,10.260000228881836
2007-03-23,10.258999824523926
2007-03-26,10.12600040435791
2007-03-27,10.12600040435791
2007-03-28,9.925000190734863
2007-03-29,9.711999893188477
2007-03-30,9.654999732971191
2007-04-02,9.35200023651123
2007-04-03,9.52400016784668
2007-04-04,9.460000038146973
2007-04-05,9.458000183105469
2007-04-09,9.479999542236328
2007-04-10,9.78499984741211
2007-04-11,9.861000061035156
2007-04-12,9.77299976348877
2007-04-13,9.737000465393066
2007-04-16,9.871999740600586
2007-04-17,9.928000450134277
2007-04-18,9.906999588012695
2007-04-19,9.694000244140625
2007-04-20,9.960000038146973
2007-04-23,9.956000328063965
2007-04-24,10.350000381469727
2007-04-25,10.468000411987305
2007-04-26,10.937000274658203
2007-04-27,12.456999778747559
2007-04-30,12.157999992370605
2007-05-01,12.135000228881836
2007-05-02,12.29699993133545
2007-05-03,12.531999588012695
2007-05-04,12.696000099182129
2007-05-07,12.593000411987305
2007-05-08,12.52400016784668
2007-05-09,12.708000183105469
2007-05-10,12.48799991607666
2007-05-11,12.812000274658203
2007-05-14,13.199000358581543
2007-05-15,12.902999877929688
2007-05-16,12.975000381469727
2007-05-17,13.08899974822998
2007-05-18,13.104999542236328
2007-05-21,13.465999603271484
2007-05-22,13.513999938964844
2007-05-23,13.069999694824219
2007-05-24,12.829999923706055
2007-05-25,13.071000099182129
2007-05-29,13.319999694824219
2007-05-30,13.569000244140625
2007-05-31,14.048999786376953
2007-06-01,14.031000137329102
2007-06-04,14.170999526977539
2007-06-05,14.46399974822998
2007-06-06,14.154000282287598
2007-06-07,13.725000381469727
2007-06-08,13.70300006866455
2007-06-11,13.710000038146973
2007-06-12,13.564000129699707
2007-06-13,13.824000358581543
2007-06-14,14.015000343322754
2007-06-15,14.307000160217285
2007-06-18,14.904999732971191
2007-06-19,15.430000305175781
2007-06-20,15.239999771118164
2007-06-21,15.395000457763672
2007-06-22,15.64799976348877
2007-06-25,15.406000137329102
2007-06-26,15.522000312805176
2007-06-27,15.71399974822998
2007-06-28,16.2189998626709
2007-06-29,16.79800033569336
2007-07-02,18.641000747680664
2007-07-03,18.100000381469727
2007-07-05,18.499000549316406
2007-07-06,19.760000228881836
2007-07-09,19.389999389648438
2007-07-10,20.38800048828125
2007-07-11,20.549999237060547
2007-07-12,20.6200008392334
2007-07-13,21.284000396728516
2007-07-16,20.801000595092773
2007-07-17,21.229000091552734
2007-07-18,19.989999771118164
2007-07-19,19.819000244140625
2007-07-20,18.950000762939453
2007-07-23,18.007999420166016
2007-07-24,17.503999710083008
2007-07-25,18.322999954223633
2007-07-26,20.9060001373291
2007-07-27,20.479000091552734
2007-07-30,20.924999237060547
2007-07-31,20.197999954223633
2007-08-01,20.06800079345703
2007-08-02,20.267000198364258
2007-08-03,19.850000381469727
2007-08-06,19.34000015258789
2007-08-07,19.920000076293945
2007-08-08,20.3700008392334
2007-08-09,19.4950008392334
2007-08-10,18.93899917602539
2007-08-13,19.28499984741211
2007-08-14,18.982999801635742
2007-08-15,17.988000869750977
2007-08-16,16.888999938964844
2007-08-17,17.650999069213867
2007-08-20,18.7549991607666
2007-08-21,19.746000289916992
2007-08-22,20.475000381469727
2007-08-23,20.320999145507812
2007-08-24,20.320999145507812
2007-08-27,21.19499969482422
2007-08-28,19.9689998626709
2007-08-29,20.652999877929688
2007-08-30,20.56599998474121
2007-08-31,20.81999969482422
2007-09-04,21.69499969482422
2007-09-05,21.972999572753906
2007-09-06,22.014999389648438
2007-09-07,21.36400032043457
2007-09-10,21.809999465942383
2007-09-11,22.70400047302246
2007-09-12,23.011999130249023
2007-09-13,23.246999740600586
2007-09-14,23.488000869750977
2007-09-17,25.288999557495117
2007-09-18,26.878999710083008
2007-09-19,27.594999313354492
2007-09-20,27.607999801635742
2007-09-21,28.459999084472656
2007-09-24,30.340999603271484
2007-09-25,29.993000030517578
2007-09-26,28.792999267578125
2007-09-27,29.19700050354004
2007-09-28,28.96500015258789
2007-10-01,28.481000900268555
2007-10-02,32.05799865722656
2007-10-03,31.41699981689453
2007-10-04,31.5
2007-10-05,32.1609992980957
2007-10-08,32.944000244140625
2007-10-09,32.87699890136719
2007-10-10,34.31700134277344
2007-10-11,30.878000259399414
2007-10-12,32.29800033569336
2007-10-15,31.4950008392334
2007-10-16,30.74799919128418
2007-10-17,31.6200008392334
2007-10-18,32.0
2007-10-19,31.611000061035156
2007-10-22,31.625999450683594
2007-10-23,34.9900016784668
2007-10-24,33.599998474121094
2007-10-25,33.43000030517578
2007-10-26,35.3390007019043
2007-10-29,36.54999923706055
2007-10-30,37.099998474121094
2007-10-31,38.249000549316406
2007-11-01,38.595001220703125
2007-11-02,40.900001525878906
2007-11-05,41.6879997253418
2007-11-06,40.77000045776367
2007-11-07,39.5
2007-11-08,35.7869987487793
2007-11-09,34.29499816894531
2007-11-12,30.149999618530273
2007-11-13,34.14500045776367
2007-11-14,34.400001525878906
2007-11-15,32.77000045776367
2007-11-16,31.499000549316406
2007-11-19,30.74799919128418
2007-11-20,31.350000381469727
2007-11-21,30.79199981689453
2007-11-23,30.88599967956543
2007-11-26,32.61399841308594
2007-11-27,34.13399887084961
2007-11-28,36.724998474121094
2007-11-29,37.948001861572266
2007-11-30,38.19599914550781
2007-12-03,38.525001525878906
2007-12-04,38.77199935913086
2007-12-05,39.21699905395508
2007-12-06,39.28799819946289
2007-12-07,39.0
2007-12-10,39.72999954223633
2007-12-11,37.8380012512207
2007-12-12,38.900001525878906
2007-12-13,38.70000076293945
2007-12-14,39.29100036621094
2007-12-17,35.599998474121094
2007-12-18,37.297000885009766
2007-12-19,37.49800109863281
2007-12-20,38.01499938964844
2007-12-21,38.04499816894531
2007-12-24,38.05799865722656
2007-12-26,39.96699905395508
2007-12-27,40.91999816894531
2007-12-28,39.887001037597656
2007-12-31,38.97999954223633
2008-01-02,38.1879997253418
2008-01-03,37.50899887084961
2008-01-04,36.099998474121094
2008-01-07,34.430999755859375
2008-01-08,34.520999908447266
2008-01-09,34.40999984741211
2008-01-10,33.95399856567383
2008-01-11,32.92499923706055
2008-01-14,34.040000915527344
2008-01-15,31.81999969482422
2008-01-16,29.329999923706055
2008-01-17,26.499000549316406
2008-01-18,27.304000854492188
2008-01-22,27.365999221801758
2008-01-23,27.020000457763672
2008-01-24,30.719999313354492
2008-01-25,29.94700050354004
2008-01-28,29.131999969482422
2008-01-29,27.070999145507812
2008-01-30,25.93899917602539
2008-01-31,27.9950008392334
2008-02-01,26.958999633789062
2008-02-04,27.22800064086914
2008-02-05,25.349000930786133
2008-02-06,23.0
2008-02-07,23.229999542236328
2008-02-08,23.391000747680664
2008-02-11,24.67099952697754
2008-02-12,24.542999267578125
2008-02-13,26.108999252319336
2008-02-14,26.450000762939453
2008-02-15,25.90999984741211
2008-02-19,24.674999237060547
2008-02-20,24.719999313354492
2008-02-21,24.270000457763672
2008-02-22,24.43899917602539
2008-02-25,24.10099983215332
2008-02-26,23.780000686645508
2008-02-27,25.885000228881836
2008-02-28,25.299999237060547
2008-02-29,25.132999420166016
2008-03-03,24.052000045776367
2008-03-04,24.614999771118164
