,FNK
2012-01-27,20.290000915527344
2012-01-30,20.09000015258789
2012-01-31,19.8700008392334
2012-02-01,20.360000610351562
2012-02-02,20.40999984741211
2012-02-03,20.8799991607666
2012-02-06,20.739999771118164
2012-02-07,20.799999237060547
2012-02-08,20.799999237060547
2012-02-09,20.799999237060547
2012-02-10,20.6200008392334
2012-02-13,20.760000228881836
2012-02-14,20.59000015258789
2012-02-15,20.850000381469727
2012-02-16,21.09000015258789
2012-02-17,21.1299991607666
2012-02-21,21.030000686645508
2012-02-22,20.959999084472656
2012-02-23,20.959999084472656
2012-02-24,21.09000015258789
2012-02-27,21.110000610351562
2012-02-28,21.15999984741211
2012-02-29,21.059999465942383
2012-03-01,21.0
2012-03-02,20.809999465942383
2012-03-05,20.809999465942383
2012-03-06,20.170000076293945
2012-03-07,20.469999313354492
2012-03-08,20.469999313354492
2012-03-09,21.020000457763672
2012-03-12,20.8799991607666
2012-03-13,21.260000228881836
2012-03-14,21.350000381469727
2012-03-15,21.350000381469727
2012-03-16,21.489999771118164
2012-03-19,21.6200008392334
2012-03-20,21.420000076293945
2012-03-21,21.31999969482422
2012-03-22,21.059999465942383
2012-03-23,21.239999771118164
2012-03-26,21.56999969482422
2012-03-27,21.549999237060547
2012-03-28,21.43000030517578
2012-03-29,21.209999084472656
2012-03-30,21.290000915527344
2012-04-02,21.43000030517578
2012-04-03,21.280000686645508
2012-04-04,21.0
2012-04-05,20.969999313354492
2012-04-09,20.65999984741211
2012-04-10,20.149999618530273
2012-04-11,20.3700008392334
2012-04-12,20.829999923706055
2012-04-13,20.43000030517578
2012-04-16,20.420000076293945
2012-04-17,20.860000610351562
2012-04-18,20.709999084472656
2012-04-19,20.56999969482422
2012-04-20,20.639999389648438
2012-04-23,20.389999389648438
2012-04-24,20.420000076293945
2012-04-25,20.760000228881836
2012-04-26,20.93000030517578
2012-04-27,21.09000015258789
2012-04-30,21.020000457763672
2012-05-01,21.15999984741211
2012-05-02,20.989999771118164
2012-05-03,20.920000076293945
2012-05-04,20.270000457763672
2012-05-07,20.219999313354492
2012-05-08,20.170000076293945
2012-05-09,20.09000015258789
2012-05-10,20.18000030517578
2012-05-11,20.1299991607666
2012-05-14,19.940000534057617
2012-05-15,19.889999389648438
2012-05-16,19.610000610351562
2012-05-17,19.239999771118164
2012-05-18,18.989999771118164
2012-05-21,19.18000030517578
2012-05-22,19.34000015258789
2012-05-23,19.100000381469727
2012-05-24,19.25
2012-05-25,19.540000915527344
2012-05-29,19.760000228881836
2012-05-30,19.389999389648438
2012-05-31,19.360000610351562
2012-06-01,18.829999923706055
2012-06-04,18.579999923706055
2012-06-05,18.8799991607666
2012-06-06,19.329999923706055
2012-06-07,19.260000228881836
2012-06-08,19.40999984741211
2012-06-11,19.1200008392334
2012-06-12,19.25
2012-06-13,18.93000030517578
2012-06-14,19.079999923706055
2012-06-15,19.200000762939453
2012-06-18,19.229999542236328
2012-06-19,19.68000030517578
2012-06-20,19.639999389648438
2012-06-21,19.079999923706055
2012-06-22,19.209999084472656
2012-06-25,18.809999465942383
2012-06-26,18.889999389648438
2012-06-27,19.18000030517578
2012-06-28,19.389999389648438
2012-06-29,19.940000534057617
2012-07-02,19.979999542236328
2012-07-03,20.350000381469727
2012-07-05,20.190000534057617
2012-07-06,20.149999618530273
2012-07-09,19.969999313354492
2012-07-10,19.649999618530273
2012-07-11,19.530000686645508
2012-07-12,19.530000686645508
2012-07-13,19.829999923706055
2012-07-16,19.700000762939453
2012-07-17,19.700000762939453
2012-07-18,19.829999923706055
2012-07-19,20.059999465942383
2012-07-20,19.770000457763672
2012-07-23,19.489999771118164
2012-07-24,19.040000915527344
2012-07-25,19.040000915527344
2012-07-26,19.420000076293945
2012-07-27,19.889999389648438
2012-07-30,19.8799991607666
2012-07-31,19.81999969482422
2012-08-01,19.6299991607666
2012-08-02,19.239999771118164
2012-08-03,19.709999084472656
2012-08-06,19.950000762939453
2012-08-07,20.1299991607666
2012-08-08,20.15999984741211
2012-08-09,20.290000915527344
2012-08-10,20.25
2012-08-13,20.219999313354492
2012-08-14,20.18000030517578
2012-08-15,20.149999618530273
2012-08-16,20.360000610351562
2012-08-17,20.579999923706055
2012-08-20,20.579999923706055
2012-08-21,20.6200008392334
2012-08-22,20.479999542236328
2012-08-23,20.219999313354492
2012-08-24,20.229999542236328
2012-08-27,20.229999542236328
2012-08-28,20.280000686645508
2012-08-29,20.31999969482422
2012-08-30,20.1200008392334
2012-08-31,20.25
2012-09-04,20.110000610351562
2012-09-05,20.3799991607666
2012-09-06,20.81999969482422
2012-09-07,21.15999984741211
2012-09-10,21.110000610351562
2012-09-11,21.1200008392334
2012-09-12,21.170000076293945
2012-09-13,21.450000762939453
2012-09-14,21.84000015258789
2012-09-17,21.59000015258789
2012-09-18,21.31999969482422
2012-09-19,21.440000534057617
2012-09-20,21.309999465942383
2012-09-21,21.3799991607666
2012-09-24,21.25
2012-09-25,20.75
2012-09-26,20.65999984741211
2012-09-27,20.850000381469727
2012-09-28,20.809999465942383
2012-10-01,20.75
2012-10-02,20.709999084472656
2012-10-03,20.670000076293945
2012-10-04,20.889999389648438
2012-10-05,21.09000015258789
2012-10-08,20.969999313354492
2012-10-09,20.639999389648438
2012-10-10,20.530000686645508
2012-10-11,20.739999771118164
2012-10-12,20.739999771118164
2012-10-15,20.670000076293945
2012-10-16,21.010000228881836
2012-10-17,21.010000228881836
2012-10-18,21.010000228881836
2012-10-19,20.829999923706055
2012-10-22,20.709999084472656
2012-10-23,20.520000457763672
2012-10-24,20.6299991607666
2012-10-25,20.56999969482422
2012-10-26,20.649999618530273
2012-10-31,20.579999923706055
2012-11-01,21.190000534057617
2012-11-02,20.780000686645508
2012-11-05,20.8799991607666
2012-11-06,21.209999084472656
2012-11-07,20.670000076293945
2012-11-08,20.489999771118164
2012-11-09,20.479999542236328
2012-11-12,20.469999313354492
2012-11-13,20.329999923706055
2012-11-14,19.989999771118164
2012-11-15,19.770000457763672
2012-11-16,19.969999313354492
2012-11-19,20.200000762939453
2012-11-20,20.260000228881836
2012-11-21,20.440000534057617
2012-11-23,20.639999389648438
2012-11-26,20.68000030517578
2012-11-27,20.780000686645508
2012-11-28,20.770000457763672
2012-11-29,21.06999969482422
2012-11-30,21.0
2012-12-03,21.0
2012-12-04,21.0
2012-12-05,21.299999237060547
2012-12-06,21.299999237060547
2012-12-07,21.139999389648438
2012-12-10,21.31999969482422
2012-12-11,21.520000457763672
2012-12-12,21.6299991607666
2012-12-13,21.329999923706055
2012-12-14,21.3799991607666
2012-12-17,21.600000381469727
2012-12-18,21.959999084472656
2012-12-19,22.100000381469727
2012-12-20,22.1299991607666
2012-12-21,21.700000762939453
2012-12-24,21.670000076293945
2012-12-26,21.65999984741211
2012-12-27,21.389999389648438
2012-12-28,21.3799991607666
2012-12-31,21.579999923706055
2013-01-02,22.290000915527344
2013-01-03,22.209999084472656
2013-01-04,22.34000015258789
2013-01-07,22.329999923706055
2013-01-08,22.149999618530273
2013-01-09,22.190000534057617
2013-01-10,22.389999389648438
2013-01-11,22.329999923706055
2013-01-14,22.209999084472656
2013-01-15,22.510000228881836
2013-01-16,22.479999542236328
2013-01-17,22.559999465942383
2013-01-18,22.649999618530273
2013-01-22,22.860000610351562
2013-01-23,22.90999984741211
2013-01-24,23.139999389648438
2013-01-25,23.200000762939453
2013-01-28,23.280000686645508
2013-01-29,23.280000686645508
2013-01-30,23.079999923706055
2013-01-31,23.25
2013-02-01,23.420000076293945
2013-02-04,23.139999389648438
2013-02-05,23.299999237060547
2013-02-06,23.399999618530273
2013-02-07,23.469999313354492
2013-02-08,23.68000030517578
2013-02-11,23.639999389648438
2013-02-12,23.780000686645508
2013-02-13,23.90999984741211
2013-02-14,24.020000457763672
2013-02-15,23.93000030517578
2013-02-19,24.18000030517578
2013-02-20,23.81999969482422
2013-02-21,23.56999969482422
2013-02-22,23.790000915527344
2013-02-25,23.290000915527344
2013-02-26,23.360000610351562
2013-02-27,23.670000076293945
2013-02-28,23.670000076293945
2013-03-01,23.43000030517578
2013-03-04,23.469999313354492
2013-03-05,23.729999542236328
2013-03-06,23.809999465942383
2013-03-07,24.010000228881836
2013-03-08,24.25
2013-03-11,24.309999465942383
2013-03-12,24.31999969482422
2013-03-13,24.450000762939453
2013-03-14,24.65999984741211
2013-03-15,24.700000762939453
2013-03-18,24.549999237060547
2013-03-19,24.479999542236328
2013-03-20,24.709999084472656
2013-03-21,24.440000534057617
2013-03-22,24.420000076293945
2013-03-25,24.450000762939453
2013-03-26,24.59000015258789
2013-03-27,24.719999313354492
2013-03-28,24.799999237060547
2013-04-01,24.420000076293945
2013-04-02,24.270000457763672
2013-04-03,23.989999771118164
2013-04-04,24.09000015258789
2013-04-05,24.09000015258789
2013-04-08,24.239999771118164
2013-04-09,24.31999969482422
2013-04-10,24.649999618530273
2013-04-11,24.719999313354492
2013-04-12,24.56999969482422
2013-04-15,23.780000686645508
2013-04-16,24.040000915527344
2013-04-17,23.6299991607666
2013-04-18,23.469999313354492
2013-04-19,23.690000534057617
2013-04-22,23.700000762939453
2013-04-23,24.040000915527344
2013-04-24,24.229999542236328
2013-04-25,24.280000686645508
2013-04-26,24.100000381469727
2013-04-29,24.329999923706055
2013-04-30,24.510000228881836
2013-05-01,24.049999237060547
2013-05-02,24.280000686645508
2013-05-03,24.6299991607666
2013-05-06,24.690000534057617
2013-05-07,24.93000030517578
2013-05-08,24.959999084472656
2013-05-09,25.030000686645508
2013-05-10,25.1299991607666
2013-05-13,25.0
2013-05-14,25.219999313354492
2013-05-15,25.3799991607666
2013-05-16,25.270000457763672
2013-05-17,25.510000228881836
2013-05-20,25.639999389648438
2013-05-21,25.75
2013-05-22,25.3700008392334
2013-05-23,25.270000457763672
2013-05-24,25.280000686645508
2013-05-28,25.520000457763672
2013-05-29,25.479999542236328
2013-05-30,25.68000030517578
2013-05-31,25.739999771118164
2013-06-03,25.43000030517578
2013-06-04,25.270000457763672
2013-06-05,25.030000686645508
2013-06-06,25.1299991607666
2013-06-07,25.420000076293945
2013-06-10,25.5
2013-06-11,25.239999771118164
2013-06-12,24.989999771118164
2013-06-13,25.469999313354492
2013-06-14,25.239999771118164
2013-06-17,25.459999084472656
2013-06-18,25.610000610351562
2013-06-19,25.360000610351562
2013-06-20,24.690000534057617
2013-06-21,24.579999923706055
2013-06-24,24.389999389648438
2013-06-25,24.510000228881836
2013-06-26,24.68000030517578
2013-06-27,25.010000228881836
2013-06-28,24.989999771118164
2013-07-01,25.270000457763672
2013-07-02,25.170000076293945
2013-07-03,25.229999542236328
2013-07-05,25.610000610351562
2013-07-08,25.690000534057617
2013-07-09,25.959999084472656
2013-07-10,26.030000686645508
2013-07-11,26.270000457763672
2013-07-12,26.299999237060547
2013-07-15,26.440000534057617
2013-07-16,26.280000686645508
2013-07-17,26.360000610351562
2013-07-18,26.670000076293945
2013-07-19,26.6299991607666
2013-07-22,26.760000228881836
2013-07-23,26.780000686645508
2013-07-24,26.59000015258789
2013-07-25,26.639999389648438
2013-07-26,26.68000030517578
2013-07-29,26.530000686645508
2013-07-30,26.549999237060547
2013-07-31,26.68000030517578
2013-08-01,27.239999771118164
2013-08-02,27.079999923706055
2013-08-05,27.040000915527344
2013-08-06,26.81999969482422
2013-08-07,26.690000534057617
2013-08-08,26.829999923706055
2013-08-09,26.780000686645508
2013-08-12,26.780000686645508
2013-08-13,26.829999923706055
2013-08-14,26.739999771118164
2013-08-15,26.34000015258789
2013-08-16,26.290000915527344
2013-08-19,26.059999465942383
2013-08-20,26.290000915527344
2013-08-21,26.030000686645508
2013-08-22,26.290000915527344
2013-08-23,26.31999969482422
2013-08-26,26.469999313354492
2013-08-27,25.93000030517578
2013-08-28,25.950000762939453
2013-08-29,26.079999923706055
2013-08-30,26.010000228881836
2013-09-03,25.489999771118164
2013-09-04,25.790000915527344
2013-09-05,25.959999084472656
2013-09-06,25.93000030517578
2013-09-09,26.239999771118164
2013-09-10,26.440000534057617
2013-09-11,26.559999465942383
2013-09-12,26.420000076293945
2013-09-13,26.59000015258789
2013-09-16,26.760000228881836
2013-09-17,26.8799991607666
2013-09-18,27.1299991607666
2013-09-19,27.049999237060547
2013-09-20,26.860000610351562
2013-09-23,26.829999923706055
2013-09-24,26.889999389648438
2013-09-25,26.899999618530273
2013-09-26,26.959999084472656
2013-09-27,26.93000030517578
2013-09-30,26.90999984741211
2013-10-01,27.290000915527344
2013-10-02,27.18000030517578
2013-10-03,27.049999237060547
2013-10-04,27.219999313354492
2013-10-07,26.979999542236328
2013-10-08,26.709999084472656
2013-10-09,26.579999923706055
2013-10-10,27.110000610351562
2013-10-11,27.34000015258789
2013-10-14,27.459999084472656
2013-10-15,27.299999237060547
2013-10-16,27.479999542236328
2013-10-17,27.760000228881836
2013-10-18,28.09000015258789
2013-10-21,28.040000915527344
2013-10-22,28.25
2013-10-23,28.1299991607666
2013-10-24,28.209999084472656
2013-10-25,28.229999542236328
2013-10-28,28.350000381469727
2013-10-29,28.479999542236328
2013-10-30,28.34000015258789
2013-10-31,28.190000534057617
2013-11-01,28.149999618530273
2013-11-04,28.43000030517578
2013-11-05,28.360000610351562
2013-11-06,28.350000381469727
2013-11-07,28.040000915527344
2013-11-08,28.229999542236328
2013-11-11,28.549999237060547
2013-11-12,28.420000076293945
2013-11-13,28.809999465942383
2013-11-14,28.760000228881836
2013-11-15,28.889999389648438
2013-11-18,28.729999542236328
2013-11-19,28.610000610351562
2013-11-20,28.530000686645508
2013-11-21,28.8799991607666
2013-11-22,28.950000762939453
2013-11-25,28.829999923706055
2013-11-26,28.860000610351562
2013-11-27,28.809999465942383
2013-11-29,28.8799991607666
2013-12-02,28.790000915527344
2013-12-03,28.6299991607666
2013-12-04,28.649999618530273
2013-12-05,28.459999084472656
2013-12-06,28.780000686645508
2013-12-09,28.770000457763672
2013-12-10,28.75
2013-12-11,28.239999771118164
2013-12-12,28.280000686645508
2013-12-13,28.3700008392334
2013-12-16,28.6200008392334
2013-12-17,28.459999084472656
2013-12-18,28.90999984741211
2013-12-19,28.719999313354492
2013-12-20,29.1200008392334
2013-12-23,29.270000457763672
2013-12-24,29.479999542236328
2013-12-26,29.5
2013-12-27,29.59000015258789
2013-12-30,29.549999237060547
2013-12-31,29.639999389648438
2014-01-02,29.209999084472656
2014-01-03,29.290000915527344
2014-01-06,29.1200008392334
2014-01-07,29.420000076293945
2014-01-08,29.389999389648438
2014-01-09,29.5
2014-01-10,29.700000762939453
2014-01-13,29.219999313354492
2014-01-14,29.639999389648438
2014-01-15,29.829999923706055
2014-01-16,29.760000228881836
2014-01-17,29.670000076293945
2014-01-21,29.81999969482422
2014-01-22,29.93000030517578
2014-01-23,29.600000381469727
2014-01-24,28.899999618530273
2014-01-27,28.770000457763672
2014-01-28,28.860000610351562
2014-01-29,28.540000915527344
2014-01-30,28.899999618530273
2014-01-31,28.799999237060547
2014-02-03,27.81999969482422
2014-02-04,27.959999084472656
2014-02-05,27.780000686645508
2014-02-06,28.18000030517578
2014-02-07,28.3799991607666
2014-02-10,28.43000030517578
2014-02-11,28.780000686645508
2014-02-12,28.829999923706055
2014-02-13,28.989999771118164
2014-02-14,29.200000762939453
2014-02-18,29.389999389648438
2014-02-19,29.260000228881836
2014-02-20,29.399999618530273
2014-02-21,29.56999969482422
2014-02-24,29.649999618530273
2014-02-25,29.559999465942383
2014-02-26,29.780000686645508
2014-02-27,29.90999984741211
2014-02-28,30.030000686645508
2014-03-03,29.739999771118164
2014-03-04,30.190000534057617
2014-03-05,30.1299991607666
2014-03-06,30.309999465942383
2014-03-07,30.309999465942383
2014-03-10,30.31999969482422
2014-03-11,29.979999542236328
2014-03-12,29.950000762939453
2014-03-13,29.719999313354492
2014-03-14,29.829999923706055
2014-03-17,30.079999923706055
2014-03-18,30.399999618530273
2014-03-19,30.1299991607666
2014-03-20,30.280000686645508
2014-03-21,30.459999084472656
2014-03-24,30.170000076293945
2014-03-25,30.209999084472656
2014-03-26,29.889999389648438
2014-03-27,29.799999237060547
2014-03-28,30.059999465942383
2014-03-31,30.530000686645508
2014-04-01,30.690000534057617
2014-04-02,30.90999984741211
2014-04-03,30.780000686645508
2014-04-04,30.40999984741211
2014-04-07,29.90999984741211
2014-04-08,30.049999237060547
2014-04-09,30.229999542236328
2014-04-10,29.84000015258789
2014-04-11,29.56999969482422
2014-04-14,29.610000610351562
2014-04-15,29.90999984741211
2014-04-16,30.100000381469727
2014-04-17,30.1200008392334
2014-04-21,30.09000015258789
2014-04-22,30.3799991607666
2014-04-23,30.489999771118164
2014-04-24,30.459999084472656
2014-04-25,30.18000030517578
2014-04-28,30.170000076293945
2014-04-29,30.06999969482422
2014-04-30,30.350000381469727
2014-05-01,30.309999465942383
2014-05-02,30.469999313354492
2014-05-05,30.389999389648438
2014-05-06,30.170000076293945
2014-05-07,30.25
2014-05-08,30.280000686645508
2014-05-09,30.360000610351562
2014-05-12,30.81999969482422
2014-05-13,30.760000228881836
2014-05-14,30.469999313354492
2014-05-15,30.209999084472656
2014-05-16,30.270000457763672
2014-05-19,30.3700008392334
2014-05-20,30.1299991607666
2014-05-21,30.260000228881836
2014-05-22,30.43000030517578
2014-05-23,30.559999465942383
2014-05-27,30.670000076293945
2014-05-28,30.690000534057617
2014-05-29,30.780000686645508
2014-05-30,30.809999465942383
2014-06-02,30.8700008392334
2014-06-03,30.889999389648438
2014-06-04,31.040000915527344
2014-06-05,31.309999465942383
2014-06-06,31.520000457763672
2014-06-09,31.68000030517578
2014-06-10,31.649999618530273
2014-06-11,31.5
2014-06-12,31.350000381469727
2014-06-13,31.43000030517578
2014-06-16,31.450000762939453
2014-06-17,31.719999313354492
2014-06-18,31.81999969482422
2014-06-19,31.8799991607666
2014-06-20,31.920000076293945
2014-06-23,31.950000762939453
2014-06-24,31.65999984741211
2014-06-25,31.739999771118164
2014-06-26,31.700000762939453
2014-06-27,31.93000030517578
2014-06-30,32.08000183105469
2014-07-01,32.33000183105469
2014-07-02,32.099998474121094
2014-07-03,32.2400016784668
2014-07-07,31.979999542236328
2014-07-08,31.84000015258789
2014-07-09,31.760000228881836
2014-07-10,31.6200008392334
2014-07-11,31.459999084472656
2014-07-14,31.59000015258789
2014-07-15,31.520000457763672
2014-07-16,31.469999313354492
2014-07-17,31.1200008392334
2014-07-18,31.459999084472656
2014-07-21,31.309999465942383
2014-07-22,31.469999313354492
2014-07-23,31.399999618530273
2014-07-24,31.3799991607666
2014-07-25,31.1299991607666
2014-07-28,31.100000381469727
2014-07-29,30.959999084472656
2014-07-30,30.780000686645508
2014-07-31,30.260000228881836
2014-08-01,30.110000610351562
2014-08-04,30.25
2014-08-05,30.139999389648438
2014-08-06,30.190000534057617
2014-08-07,30.0
2014-08-08,30.40999984741211
2014-08-11,30.5
2014-08-12,30.43000030517578
2014-08-13,30.690000534057617
2014-08-14,30.75
2014-08-15,30.760000228881836
2014-08-18,31.100000381469727
2014-08-19,31.270000457763672
2014-08-20,31.399999618530273
2014-08-21,31.5
2014-08-22,31.469999313354492
2014-08-25,31.600000381469727
2014-08-26,31.709999084472656
2014-08-27,31.729999542236328
2014-08-28,31.6200008392334
2014-08-29,31.770000457763672
2014-09-02,31.829999923706055
2014-09-03,31.709999084472656
2014-09-04,31.559999465942383
2014-09-05,31.690000534057617
2014-09-08,31.649999618530273
2014-09-09,31.40999984741211
2014-09-10,31.43000030517578
2014-09-11,31.6200008392334
2014-09-12,31.350000381469727
2014-09-15,31.31999969482422
2014-09-16,31.3700008392334
2014-09-17,31.479999542236328
2014-09-18,31.469999313354492
2014-09-19,31.18000030517578
2014-09-22,30.809999465942383
2014-09-23,30.43000030517578
2014-09-24,30.43000030517578
2014-09-25,30.020000457763672
2014-09-26,30.190000534057617
2014-09-29,29.920000076293945
2014-09-30,29.75
2014-10-01,29.190000534057617
2014-10-02,29.329999923706055
2014-10-03,29.450000762939453
2014-10-06,29.3700008392334
2014-10-07,29.059999465942383
2014-10-08,29.3700008392334
2014-10-09,28.649999618530273
2014-10-10,28.350000381469727
2014-10-13,28.030000686645508
2014-10-14,28.290000915527344
2014-10-15,28.440000534057617
2014-10-16,28.559999465942383
2014-10-17,28.700000762939453
2014-10-20,28.950000762939453
2014-10-21,29.709999084472656
2014-10-22,29.450000762939453
2014-10-23,29.799999237060547
2014-10-24,29.850000381469727
2014-10-27,29.739999771118164
2014-10-28,30.3700008392334
2014-10-29,30.15999984741211
2014-10-30,30.209999084472656
2014-10-31,30.790000915527344
2014-11-03,30.56999969482422
2014-11-04,30.469999313354492
2014-11-05,30.649999618530273
2014-11-06,30.850000381469727
2014-11-07,30.989999771118164
2014-11-10,30.959999084472656
2014-11-11,30.959999084472656
2014-11-12,31.1200008392334
2014-11-13,30.84000015258789
2014-11-14,30.889999389648438
2014-11-17,30.81999969482422
2014-11-18,30.950000762939453
2014-11-19,30.760000228881836
2014-11-20,31.010000228881836
2014-11-21,31.219999313354492
2014-11-24,31.280000686645508
2014-11-25,31.329999923706055
2014-11-26,31.18000030517578
2014-11-28,30.850000381469727
2014-12-01,30.520000457763672
2014-12-02,30.709999084472656
2014-12-03,31.040000915527344
2014-12-04,30.809999465942383
2014-12-05,30.899999618530273
2014-12-08,30.59000015258789
2014-12-09,30.770000457763672
2014-12-10,30.170000076293945
2014-12-11,30.239999771118164
2014-12-12,29.770000457763672
2014-12-15,29.600000381469727
2014-12-16,29.549999237060547
2014-12-17,30.09000015258789
2014-12-18,30.6200008392334
2014-12-19,30.889999389648438
2014-12-22,30.889999389648438
2014-12-23,31.010000228881836
2014-12-24,31.139999389648438
2014-12-26,31.229999542236328
2014-12-29,31.549999237060547
2014-12-30,31.290000915527344
2014-12-31,30.979999542236328
2015-01-02,30.719999313354492
2015-01-05,30.139999389648438
2015-01-06,29.6200008392334
2015-01-07,29.969999313354492
2015-01-08,30.3700008392334
2015-01-09,30.010000228881836
2015-01-12,29.600000381469727
2015-01-13,29.3700008392334
2015-01-14,29.290000915527344
2015-01-15,28.81999969482422
2015-01-16,29.239999771118164
