,CSF
2016-07-28,35.18000030517578
2016-07-29,35.04999923706055
2016-08-01,35.040000915527344
2016-08-02,34.60499954223633
2016-08-03,34.73500061035156
2016-08-04,34.85100173950195
2016-08-05,35.400001525878906
2016-08-08,35.310001373291016
2016-08-09,35.310001373291016
2016-08-10,35.13999938964844
2016-08-11,35.2859992980957
2016-08-12,35.150001525878906
2016-08-15,35.529998779296875
2016-08-16,35.42499923706055
2016-08-17,35.250999450683594
2016-08-18,35.43000030517578
2016-08-19,35.49399948120117
2016-08-22,35.56999969482422
2016-08-23,35.85499954223633
2016-08-24,35.689998626708984
2016-08-25,35.79999923706055
2016-08-26,35.7400016784668
2016-08-29,35.90999984741211
2016-08-30,35.95000076293945
2016-08-31,35.84000015258789
2016-09-01,35.77000045776367
2016-09-02,36.060001373291016
2016-09-06,36.01100158691406
2016-09-07,36.21799850463867
2016-09-08,36.06999969482422
2016-09-09,35.38999938964844
2016-09-12,35.45500183105469
2016-09-13,35.08000183105469
2016-09-14,34.900001525878906
2016-09-15,35.077999114990234
2016-09-16,35.13199996948242
2016-09-19,35.560001373291016
2016-09-20,35.369998931884766
2016-09-21,35.60300064086914
2016-09-22,36.150001525878906
2016-09-23,35.983001708984375
2016-09-26,35.56100082397461
2016-09-27,35.650001525878906
2016-09-28,35.86000061035156
2016-09-29,35.5099983215332
2016-09-30,35.88999938964844
2016-10-03,35.709999084472656
2016-10-04,35.599998474121094
2016-10-05,36.0099983215332
2016-10-06,35.91999816894531
2016-10-07,35.689998626708984
2016-10-10,35.959999084472656
2016-10-11,35.400001525878906
2016-10-12,35.534000396728516
2016-10-13,35.13999938964844
2016-10-14,35.154998779296875
2016-10-17,35.020999908447266
2016-10-18,35.18000030517578
2016-10-19,35.43000030517578
2016-10-20,35.41600036621094
2016-10-21,35.41600036621094
2016-10-24,35.38999938964844
2016-10-25,35.10599899291992
2016-10-26,34.91999816894531
2016-10-27,34.733001708984375
2016-10-28,34.59000015258789
2016-10-31,34.86000061035156
2016-11-01,34.470001220703125
2016-11-02,34.236000061035156
2016-11-03,34.13199996948242
2016-11-04,34.37099838256836
2016-11-07,34.808998107910156
2016-11-08,35.020999908447266
2016-11-09,36.130001068115234
2016-11-10,36.845001220703125
2016-11-11,37.63999938964844
2016-11-14,38.20100021362305
2016-11-15,38.34000015258789
2016-11-16,38.369998931884766
2016-11-17,38.632999420166016
2016-11-18,38.79999923706055
2016-11-21,38.959999084472656
2016-11-22,39.47999954223633
2016-11-23,39.540000915527344
2016-11-25,39.86000061035156
2016-11-28,39.459999084472656
2016-11-29,39.45000076293945
2016-11-30,39.24599838256836
2016-12-01,39.119998931884766
2016-12-02,39.119998931884766
2016-12-05,39.702999114990234
2016-12-06,40.14400100708008
2016-12-07,40.709999084472656
2016-12-08,41.2400016784668
2016-12-09,41.42599868774414
2016-12-12,41.040000915527344
2016-12-13,40.95000076293945
2016-12-14,40.529998779296875
2016-12-15,40.83700180053711
2016-12-16,40.680999755859375
2016-12-19,40.869998931884766
2016-12-20,41.178001403808594
2016-12-21,41.18000030517578
2016-12-22,40.880001068115234
2016-12-23,40.85599899291992
2016-12-27,41.1879997253418
2016-12-28,40.75
2016-12-29,40.79999923706055
2016-12-30,40.599998474121094
2017-01-03,40.72999954223633
2017-01-04,41.29999923706055
2017-01-05,40.720001220703125
2017-01-06,40.45000076293945
2017-01-09,40.02000045776367
2017-01-10,40.4630012512207
2017-01-11,40.49599838256836
2017-01-12,40.029998779296875
2017-01-13,40.48899841308594
2017-01-17,39.823001861572266
2017-01-18,40.0099983215332
2017-01-19,39.65999984741211
2017-01-20,39.77000045776367
2017-01-23,39.722999572753906
2017-01-24,40.36000061035156
2017-01-25,40.816001892089844
2017-01-26,40.66999816894531
2017-01-27,40.45000076293945
2017-01-30,39.959999084472656
2017-01-31,40.189998626708984
2017-02-01,40.119998931884766
2017-02-02,39.81999969482422
2017-02-03,40.42100143432617
2017-02-06,40.08000183105469
2017-02-07,39.959999084472656
2017-02-08,39.779998779296875
2017-02-09,40.2760009765625
2017-02-10,40.63800048828125
2017-02-13,40.685001373291016
2017-02-14,40.790000915527344
2017-02-15,40.900001525878906
2017-02-16,40.816001892089844
2017-02-17,40.880001068115234
2017-02-21,41.18000030517578
2017-02-22,41.138999938964844
2017-02-23,40.86000061035156
2017-02-24,40.849998474121094
2017-02-27,41.130001068115234
2017-02-28,40.57099914550781
2017-03-01,41.369998931884766
2017-03-02,40.81399917602539
2017-03-03,40.779998779296875
2017-03-06,40.54800033569336
2017-03-07,40.25400161743164
2017-03-08,40.150001525878906
2017-03-09,39.81999969482422
2017-03-10,40.11000061035156
2017-03-13,40.130001068115234
2017-03-14,40.14899826049805
2017-03-15,40.619998931884766
2017-03-16,40.61000061035156
2017-03-17,40.79999923706055
2017-03-20,40.665000915527344
2017-03-21,39.560001373291016
2017-03-22,39.40599822998047
2017-03-23,39.7599983215332
2017-03-24,39.65999984741211
2017-03-27,39.61000061035156
2017-03-28,40.060001373291016
2017-03-29,40.040000915527344
2017-03-30,40.57899856567383
2017-03-31,40.689998626708984
2017-04-03,40.0359992980957
2017-04-04,39.92399978637695
2017-04-05,39.694000244140625
2017-04-06,39.91999816894531
2017-04-07,39.970001220703125
2017-04-10,40.0
2017-04-11,40.349998474121094
2017-04-12,39.79100036621094
2017-04-13,39.380001068115234
2017-04-17,39.86000061035156
2017-04-18,39.869998931884766
2017-04-19,40.07699966430664
2017-04-20,40.68299865722656
2017-04-21,40.709999084472656
2017-04-24,41.25699996948242
2017-04-25,41.630001068115234
2017-04-26,42.0099983215332
2017-04-27,41.79999923706055
2017-04-28,41.41999816894531
2017-05-01,41.4900016784668
2017-05-02,41.31999969482422
2017-05-03,41.20000076293945
2017-05-04,41.11199951171875
2017-05-05,41.29999923706055
2017-05-08,41.150001525878906
2017-05-09,41.310001373291016
2017-05-10,41.29999923706055
2017-05-11,41.040000915527344
2017-05-12,40.72999954223633
2017-05-15,41.03099822998047
2017-05-16,40.959999084472656
2017-05-17,40.040000915527344
2017-05-18,39.97999954223633
2017-05-19,40.08700180053711
2017-05-22,40.380001068115234
2017-05-23,40.47999954223633
2017-05-24,40.400001525878906
2017-05-25,40.43000030517578
2017-05-26,40.47999954223633
2017-05-30,40.27799987792969
2017-05-31,40.290000915527344
2017-06-01,40.97999954223633
2017-06-02,41.400001525878906
2017-06-05,40.9900016784668
2017-06-06,40.97999954223633
2017-06-07,40.91999816894531
2017-06-08,41.540000915527344
2017-06-09,41.959999084472656
2017-06-12,41.78499984741211
2017-06-13,41.880001068115234
2017-06-14,41.72200012207031
2017-06-15,41.5
2017-06-16,41.32600021362305
2017-06-19,41.59000015258789
2017-06-20,41.08599853515625
2017-06-21,40.83000183105469
2017-06-22,40.869998931884766
2017-06-23,40.99800109863281
2017-06-26,41.189998626708984
2017-06-27,41.09000015258789
2017-06-28,41.57600021362305
2017-06-29,41.400001525878906
2017-06-30,41.439998626708984
2017-07-03,41.88999938964844
2017-07-05,41.41699981689453
2017-07-06,40.93000030517578
2017-07-07,41.52000045776367
2017-07-10,41.22999954223633
2017-07-11,41.220001220703125
2017-07-12,41.50699996948242
2017-07-13,41.40700149536133
2017-07-14,41.58000183105469
2017-07-17,41.61600112915039
2017-07-18,41.5099983215332
2017-07-19,41.849998474121094
2017-07-20,42.000999450683594
2017-07-21,41.810001373291016
2017-07-24,41.82099914550781
2017-07-25,42.26900100708008
2017-07-26,41.880001068115234
2017-07-27,41.6510009765625
2017-07-28,41.369998931884766
2017-07-31,41.56999969482422
2017-08-01,41.77000045776367
2017-08-02,41.36000061035156
2017-08-03,41.18000030517578
2017-08-04,41.369998931884766
2017-08-07,41.33000183105469
2017-08-08,41.2599983215332
2017-08-09,40.88999938964844
2017-08-10,40.33000183105469
2017-08-11,40.25
2017-08-14,40.849998474121094
2017-08-15,40.43000030517578
2017-08-16,40.45500183105469
2017-08-17,39.779998779296875
2017-08-18,39.76300048828125
2017-08-21,39.75
2017-08-22,40.09000015258789
2017-08-23,39.939998626708984
2017-08-24,39.81999969482422
2017-08-25,40.130001068115234
2017-08-28,40.04999923706055
2017-08-29,40.08000183105469
2017-08-30,40.29899978637695
2017-08-31,40.470001220703125
2017-09-01,40.84000015258789
2017-09-05,40.33000183105469
2017-09-06,40.369998931884766
2017-09-07,40.029998779296875
2017-09-08,40.209999084472656
2017-09-11,40.689998626708984
2017-09-12,41.029998779296875
2017-09-13,41.150001525878906
2017-09-14,41.0099983215332
2017-09-15,41.24599838256836
2017-09-18,41.630001068115234
2017-09-19,41.619998931884766
2017-09-20,41.86000061035156
2017-09-21,41.79499816894531
2017-09-22,42.13999938964844
2017-09-25,42.125
2017-09-26,42.5099983215332
2017-09-27,43.380001068115234
2017-09-28,43.540000915527344
2017-09-29,43.56999969482422
2017-10-02,44.06999969482422
2017-10-03,44.20000076293945
2017-10-04,43.900001525878906
2017-10-05,44.040000915527344
2017-10-06,44.040000915527344
2017-10-09,43.81999969482422
2017-10-10,44.013999938964844
2017-10-11,44.040000915527344
2017-10-12,44.0
2017-10-13,43.93000030517578
2017-10-16,44.01599884033203
2017-10-17,43.790000915527344
2017-10-18,44.130001068115234
2017-10-19,44.04999923706055
2017-10-20,44.310001373291016
2017-10-23,43.99300003051758
2017-10-24,44.099998474121094
2017-10-25,43.90999984741211
2017-10-26,44.20000076293945
2017-10-27,44.31999969482422
2017-10-30,43.625
2017-10-31,44.07600021362305
2017-11-01,43.810001373291016
2017-11-02,43.9010009765625
2017-11-03,43.72800064086914
2017-11-06,43.72999954223633
2017-11-07,43.09000015258789
2017-11-08,43.21799850463867
2017-11-09,42.959999084472656
2017-11-10,43.040000915527344
2017-11-13,43.08000183105469
2017-11-14,43.18000030517578
2017-11-15,42.90999984741211
2017-11-16,43.540000915527344
2017-11-17,43.70000076293945
2017-11-20,44.08300018310547
2017-11-21,44.52000045776367
2017-11-22,44.5
2017-11-24,44.40800094604492
2017-11-27,44.380001068115234
2017-11-28,45.279998779296875
2017-11-29,45.779998779296875
2017-11-30,45.56999969482422
2017-12-01,45.27000045776367
2017-12-04,45.52000045776367
2017-12-05,45.04899978637695
2017-12-06,44.84000015258789
2017-12-07,44.88999938964844
2017-12-08,44.88999938964844
2017-12-11,44.59000015258789
2017-12-12,44.619998931884766
2017-12-13,44.71900177001953
2017-12-14,44.150001525878906
2017-12-15,45.0
2017-12-18,45.5260009765625
2017-12-19,45.2400016784668
2017-12-20,45.40999984741211
2017-12-21,45.599998474121094
2017-12-22,45.27000045776367
2017-12-26,45.268001556396484
2017-12-27,45.310001373291016
2017-12-28,45.380001068115234
2017-12-29,45.13999938964844
2018-01-02,45.13800048828125
2018-01-03,45.16999816894531
2018-01-04,45.4379997253418
2018-01-05,45.560001373291016
2018-01-08,45.61000061035156
2018-01-09,45.529998779296875
2018-01-10,45.41299819946289
2018-01-11,46.27000045776367
2018-01-12,46.40999984741211
2018-01-16,46.10599899291992
2018-01-17,46.400001525878906
2018-01-18,46.09299850463867
2018-01-19,46.720001220703125
2018-01-22,46.66999816894531
2018-01-23,46.7400016784668
2018-01-24,46.459999084472656
2018-01-25,46.470001220703125
2018-01-26,46.59000015258789
2018-01-29,46.40999984741211
2018-01-30,45.99599838256836
2018-01-31,45.7599983215332
2018-02-01,45.72999954223633
2018-02-02,45.04999923706055
2018-02-05,43.970001220703125
2018-02-06,43.70000076293945
2018-02-07,43.86000061035156
2018-02-08,42.72999954223633
2018-02-09,43.349998474121094
2018-02-12,43.42499923706055
2018-02-13,43.5099983215332
2018-02-14,44.24599838256836
2018-02-15,44.56999969482422
2018-02-16,44.88999938964844
2018-02-20,44.303001403808594
2018-02-21,44.7400016784668
2018-02-22,44.40999984741211
2018-02-23,44.75
2018-02-26,45.119998931884766
2018-02-27,44.516998291015625
2018-02-28,43.816001892089844
2018-03-01,43.47999954223633
2018-03-02,44.16999816894531
2018-03-05,44.540000915527344
2018-03-06,44.83599853515625
2018-03-07,45.36000061035156
2018-03-08,45.099998474121094
2018-03-09,45.91999816894531
2018-03-12,46.02000045776367
2018-03-13,45.86000061035156
2018-03-14,45.599998474121094
2018-03-15,45.426998138427734
2018-03-16,45.86000061035156
2018-03-19,45.52000045776367
2018-03-20,45.41999816894531
2018-03-21,45.637001037597656
2018-03-22,44.64500045776367
2018-03-23,44.19900131225586
2018-03-26,44.27899932861328
2018-03-27,43.790000915527344
2018-03-28,43.91999816894531
2018-03-29,44.31999969482422
2018-04-02,43.380001068115234
2018-04-03,43.9630012512207
2018-04-04,44.529998779296875
2018-04-05,44.970001220703125
2018-04-06,43.959999084472656
2018-04-09,44.13999938964844
2018-04-10,44.72999954223633
2018-04-11,44.68899917602539
2018-04-12,44.880001068115234
2018-04-13,44.71200180053711
2018-04-16,45.25
2018-04-17,45.5
2018-04-18,45.599998474121094
2018-04-19,45.472999572753906
2018-04-20,45.141998291015625
2018-04-23,45.209999084472656
2018-04-24,45.029998779296875
2018-04-25,45.13999938964844
2018-04-26,45.040000915527344
2018-04-27,44.89899826049805
2018-04-30,44.5099983215332
