,APEI
2008-07-15,36.54999923706055
2008-07-16,38.47999954223633
2008-07-17,41.849998474121094
2008-07-18,39.88999938964844
2008-07-21,40.06999969482422
2008-07-22,42.040000915527344
2008-07-23,41.869998931884766
2008-07-24,41.61000061035156
2008-07-25,43.7400016784668
2008-07-28,43.04999923706055
2008-07-29,44.52000045776367
2008-07-30,45.11000061035156
2008-07-31,45.43000030517578
2008-08-01,46.08000183105469
2008-08-04,42.63999938964844
2008-08-05,44.540000915527344
2008-08-06,44.47999954223633
2008-08-07,44.75
2008-08-08,46.880001068115234
2008-08-11,45.5
2008-08-12,44.04999923706055
2008-08-13,43.849998474121094
2008-08-14,45.349998474121094
2008-08-15,49.09000015258789
2008-08-18,48.72999954223633
2008-08-19,46.83000183105469
2008-08-20,46.310001373291016
2008-08-21,45.97999954223633
2008-08-22,44.380001068115234
2008-08-25,43.790000915527344
2008-08-26,44.150001525878906
2008-08-27,43.20000076293945
2008-08-28,44.4900016784668
2008-08-29,44.70000076293945
2008-09-02,45.540000915527344
2008-09-03,46.630001068115234
2008-09-04,45.36000061035156
2008-09-05,45.4900016784668
2008-09-08,45.16999816894531
2008-09-09,43.790000915527344
2008-09-10,45.52000045776367
2008-09-11,47.79999923706055
2008-09-12,49.0
2008-09-15,46.560001373291016
2008-09-16,48.119998931884766
2008-09-17,46.459999084472656
2008-09-18,49.11000061035156
2008-09-19,49.380001068115234
2008-09-22,49.650001525878906
2008-09-23,46.439998626708984
2008-09-24,46.189998626708984
2008-09-25,46.349998474121094
2008-09-26,48.13999938964844
2008-09-29,46.20000076293945
2008-09-30,48.279998779296875
2008-10-01,48.56999969482422
2008-10-02,48.529998779296875
2008-10-03,48.20000076293945
2008-10-06,43.880001068115234
2008-10-07,39.40999984741211
2008-10-08,37.7400016784668
2008-10-09,37.060001373291016
2008-10-10,42.970001220703125
2008-10-13,47.0
2008-10-14,44.0099983215332
2008-10-15,39.939998626708984
2008-10-16,40.619998931884766
2008-10-17,40.310001373291016
2008-10-20,42.349998474121094
2008-10-21,42.20000076293945
2008-10-22,40.38999938964844
2008-10-23,38.119998931884766
2008-10-24,37.380001068115234
2008-10-27,34.83000183105469
2008-10-28,40.08000183105469
2008-10-29,42.66999816894531
2008-10-30,42.810001373291016
2008-10-31,44.27000045776367
2008-11-03,47.38999938964844
2008-11-04,48.400001525878906
2008-11-05,44.619998931884766
2008-11-06,44.0099983215332
2008-11-07,46.02000045776367
2008-11-10,48.27000045776367
2008-11-11,47.7400016784668
2008-11-12,43.040000915527344
2008-11-13,40.90999984741211
2008-11-14,38.77000045776367
2008-11-17,39.66999816894531
2008-11-18,38.7599983215332
2008-11-19,36.02000045776367
2008-11-20,37.349998474121094
2008-11-21,37.66999816894531
2008-11-24,37.0
2008-11-25,38.97999954223633
2008-11-26,39.790000915527344
2008-11-28,39.560001373291016
2008-12-01,36.959999084472656
2008-12-02,39.91999816894531
2008-12-03,41.36000061035156
2008-12-04,40.720001220703125
2008-12-05,42.20000076293945
2008-12-08,39.869998931884766
2008-12-09,38.0099983215332
2008-12-10,39.900001525878906
2008-12-11,39.72999954223633
2008-12-12,40.0
2008-12-15,38.7599983215332
2008-12-16,39.060001373291016
2008-12-17,37.400001525878906
2008-12-18,36.93000030517578
2008-12-19,37.47999954223633
2008-12-22,38.349998474121094
2008-12-23,38.599998474121094
2008-12-24,37.47999954223633
2008-12-26,37.04999923706055
2008-12-29,35.7400016784668
2008-12-30,36.540000915527344
2008-12-31,37.189998626708984
2009-01-02,38.900001525878906
2009-01-05,38.150001525878906
2009-01-06,37.68000030517578
2009-01-07,36.33000183105469
2009-01-08,35.380001068115234
2009-01-09,37.11000061035156
2009-01-12,37.9900016784668
2009-01-13,38.43000030517578
2009-01-14,37.810001373291016
2009-01-15,40.93000030517578
2009-01-16,40.13999938964844
2009-01-20,38.91999816894531
2009-01-21,38.369998931884766
2009-01-22,40.04999923706055
2009-01-23,39.08000183105469
2009-01-26,38.380001068115234
2009-01-27,38.400001525878906
2009-01-28,38.47999954223633
2009-01-29,38.95000076293945
2009-01-30,39.15999984741211
2009-02-02,40.59000015258789
2009-02-03,40.93000030517578
2009-02-04,39.790000915527344
2009-02-05,39.599998474121094
2009-02-06,41.650001525878906
2009-02-09,42.060001373291016
2009-02-10,41.34000015258789
2009-02-11,41.779998779296875
2009-02-12,41.599998474121094
2009-02-13,43.52000045776367
2009-02-17,43.13999938964844
2009-02-18,43.650001525878906
2009-02-19,39.529998779296875
2009-02-20,40.52000045776367
2009-02-23,39.130001068115234
2009-02-24,39.47999954223633
2009-02-25,38.599998474121094
2009-02-26,36.97999954223633
2009-02-27,37.349998474121094
2009-03-02,36.90999984741211
2009-03-03,36.16999816894531
2009-03-04,36.41999816894531
2009-03-05,33.869998931884766
2009-03-06,37.189998626708984
2009-03-09,36.310001373291016
2009-03-10,36.209999084472656
2009-03-11,38.72999954223633
2009-03-12,40.91999816894531
2009-03-13,41.369998931884766
2009-03-16,40.209999084472656
2009-03-17,42.04999923706055
2009-03-18,41.79999923706055
2009-03-19,42.0099983215332
2009-03-20,41.119998931884766
2009-03-23,42.189998626708984
2009-03-24,41.04999923706055
2009-03-25,42.65999984741211
2009-03-26,42.869998931884766
2009-03-27,42.119998931884766
2009-03-30,43.4900016784668
2009-03-31,42.060001373291016
2009-04-01,41.97999954223633
2009-04-02,44.0
2009-04-03,45.189998626708984
2009-04-06,46.400001525878906
2009-04-07,43.75
2009-04-08,43.45000076293945
2009-04-09,41.279998779296875
2009-04-13,39.349998474121094
2009-04-14,36.61000061035156
2009-04-15,37.560001373291016
2009-04-16,39.31999969482422
2009-04-17,40.29999923706055
2009-04-20,38.380001068115234
2009-04-21,36.7599983215332
2009-04-22,37.279998779296875
2009-04-23,37.060001373291016
2009-04-24,35.88999938964844
2009-04-27,34.529998779296875
2009-04-28,36.290000915527344
2009-04-29,37.470001220703125
2009-04-30,36.0
2009-05-01,34.95000076293945
2009-05-04,34.880001068115234
2009-05-05,34.689998626708984
2009-05-06,34.599998474121094
2009-05-07,34.119998931884766
2009-05-08,32.290000915527344
2009-05-11,33.36000061035156
2009-05-12,34.43000030517578
2009-05-13,33.43000030517578
2009-05-14,34.52000045776367
2009-05-15,36.849998474121094
2009-05-18,36.0
2009-05-19,36.029998779296875
2009-05-20,36.060001373291016
2009-05-21,36.150001525878906
2009-05-22,36.459999084472656
2009-05-26,36.2599983215332
2009-05-27,34.93000030517578
2009-05-28,32.869998931884766
2009-05-29,32.66999816894531
2009-06-01,33.369998931884766
2009-06-02,34.720001220703125
2009-06-03,35.43000030517578
2009-06-04,34.58000183105469
2009-06-05,34.560001373291016
2009-06-08,34.130001068115234
2009-06-09,34.130001068115234
2009-06-10,34.5099983215332
2009-06-11,35.08000183105469
2009-06-12,35.06999969482422
2009-06-15,36.029998779296875
2009-06-16,36.52000045776367
2009-06-17,37.72999954223633
2009-06-18,38.400001525878906
2009-06-19,38.9900016784668
2009-06-22,37.439998626708984
2009-06-23,36.810001373291016
2009-06-24,36.5
2009-06-25,38.189998626708984
2009-06-26,39.209999084472656
2009-06-29,38.290000915527344
2009-06-30,39.54999923706055
2009-07-01,39.040000915527344
2009-07-02,37.5099983215332
2009-07-06,36.27000045776367
2009-07-07,35.529998779296875
2009-07-08,35.380001068115234
2009-07-09,35.11000061035156
2009-07-10,34.900001525878906
2009-07-13,35.02000045776367
2009-07-14,35.630001068115234
2009-07-15,36.0
2009-07-16,36.20000076293945
2009-07-17,35.9900016784668
2009-07-20,35.5
2009-07-21,35.040000915527344
2009-07-22,35.54999923706055
2009-07-23,35.45000076293945
2009-07-24,34.54999923706055
2009-07-27,34.0
2009-07-28,34.2400016784668
2009-07-29,34.83000183105469
2009-07-30,35.02000045776367
2009-07-31,35.369998931884766
2009-08-03,35.439998626708984
2009-08-04,36.31999969482422
2009-08-05,33.56999969482422
2009-08-06,32.97999954223633
2009-08-07,32.70000076293945
2009-08-10,33.290000915527344
2009-08-11,32.790000915527344
2009-08-12,33.06999969482422
2009-08-13,34.599998474121094
2009-08-14,34.70000076293945
2009-08-17,34.31999969482422
2009-08-18,34.06999969482422
2009-08-19,34.97999954223633
2009-08-20,35.65999984741211
2009-08-21,35.560001373291016
2009-08-24,35.400001525878906
2009-08-25,34.4900016784668
2009-08-26,34.689998626708984
2009-08-27,34.65999984741211
2009-08-28,34.529998779296875
2009-08-31,34.650001525878906
2009-09-01,34.209999084472656
2009-09-02,33.84000015258789
2009-09-03,34.459999084472656
2009-09-04,34.68000030517578
2009-09-08,35.20000076293945
2009-09-09,35.08000183105469
2009-09-10,34.61000061035156
2009-09-11,34.11000061035156
2009-09-14,33.91999816894531
2009-09-15,33.97999954223633
2009-09-16,34.16999816894531
2009-09-17,34.880001068115234
2009-09-18,34.70000076293945
2009-09-21,35.779998779296875
2009-09-22,35.0
2009-09-23,34.40999984741211
2009-09-24,33.880001068115234
2009-09-25,33.72999954223633
2009-09-28,34.380001068115234
2009-09-29,34.400001525878906
2009-09-30,34.72999954223633
2009-10-01,34.36000061035156
2009-10-02,34.72999954223633
2009-10-05,34.349998474121094
2009-10-06,34.599998474121094
2009-10-07,35.34000015258789
2009-10-08,36.83000183105469
2009-10-09,37.0
2009-10-12,36.4900016784668
2009-10-13,36.65999984741211
2009-10-14,36.849998474121094
2009-10-15,36.380001068115234
2009-10-16,35.63999938964844
2009-10-19,36.0
2009-10-20,36.38999938964844
2009-10-21,36.470001220703125
2009-10-22,36.54999923706055
2009-10-23,35.880001068115234
2009-10-26,35.18000030517578
2009-10-27,34.61000061035156
2009-10-28,33.150001525878906
2009-10-29,32.43000030517578
2009-10-30,31.899999618530273
2009-11-02,32.209999084472656
2009-11-03,32.25
2009-11-04,31.920000076293945
2009-11-05,32.529998779296875
2009-11-06,33.970001220703125
2009-11-09,33.38999938964844
2009-11-10,32.72999954223633
2009-11-11,32.849998474121094
2009-11-12,32.93000030517578
2009-11-13,33.130001068115234
2009-11-16,33.779998779296875
2009-11-17,34.29999923706055
2009-11-18,33.709999084472656
2009-11-19,32.380001068115234
2009-11-20,32.13999938964844
2009-11-23,32.79999923706055
2009-11-24,32.369998931884766
2009-11-25,32.189998626708984
2009-11-27,31.56999969482422
2009-11-30,32.029998779296875
2009-12-01,31.459999084472656
2009-12-02,31.1299991607666
2009-12-03,30.299999237060547
2009-12-04,31.229999542236328
2009-12-07,32.0
2009-12-08,32.470001220703125
2009-12-09,32.880001068115234
2009-12-10,32.86000061035156
2009-12-11,33.380001068115234
2009-12-14,34.40999984741211
2009-12-15,34.400001525878906
2009-12-16,34.2400016784668
2009-12-17,33.529998779296875
2009-12-18,32.790000915527344
2009-12-21,32.84000015258789
2009-12-22,33.119998931884766
2009-12-23,33.31999969482422
2009-12-24,33.689998626708984
2009-12-28,33.619998931884766
2009-12-29,34.150001525878906
2009-12-30,34.91999816894531
2009-12-31,34.36000061035156
2010-01-04,34.79999923706055
2010-01-05,33.86000061035156
2010-01-06,35.47999954223633
2010-01-07,36.20000076293945
2010-01-08,37.209999084472656
2010-01-11,37.040000915527344
2010-01-12,37.060001373291016
2010-01-13,37.86000061035156
2010-01-14,38.2599983215332
2010-01-15,37.290000915527344
2010-01-19,37.70000076293945
2010-01-20,37.2599983215332
2010-01-21,36.63999938964844
2010-01-22,37.06999969482422
2010-01-25,37.029998779296875
2010-01-26,36.83000183105469
2010-01-27,38.25
2010-01-28,39.66999816894531
2010-01-29,38.13999938964844
2010-02-01,37.75
2010-02-02,38.189998626708984
2010-02-03,39.45000076293945
2010-02-04,39.25
2010-02-05,38.72999954223633
2010-02-08,38.720001220703125
2010-02-09,39.119998931884766
2010-02-10,39.790000915527344
2010-02-11,39.84000015258789
2010-02-12,40.5
2010-02-16,40.29999923706055
2010-02-17,40.18000030517578
2010-02-18,40.720001220703125
2010-02-19,40.34000015258789
2010-02-22,39.4900016784668
2010-02-23,42.45000076293945
2010-02-24,42.90999984741211
2010-02-25,43.63999938964844
2010-02-26,43.2599983215332
2010-03-01,43.52000045776367
2010-03-02,43.38999938964844
2010-03-03,44.189998626708984
2010-03-04,43.970001220703125
2010-03-05,43.61000061035156
2010-03-08,43.939998626708984
2010-03-09,43.439998626708984
2010-03-10,44.77000045776367
2010-03-11,45.61000061035156
2010-03-12,44.20000076293945
2010-03-15,44.630001068115234
2010-03-16,45.72999954223633
2010-03-17,46.13999938964844
2010-03-18,46.72999954223633
2010-03-19,45.52000045776367
2010-03-22,46.29999923706055
2010-03-23,46.75
2010-03-24,45.029998779296875
2010-03-25,44.95000076293945
2010-03-26,45.790000915527344
2010-03-29,46.029998779296875
2010-03-30,46.90999984741211
2010-03-31,46.599998474121094
2010-04-01,46.38999938964844
2010-04-05,46.27000045776367
2010-04-06,45.95000076293945
2010-04-07,46.02000045776367
2010-04-08,45.709999084472656
2010-04-09,46.029998779296875
2010-04-12,45.5
2010-04-13,45.84000015258789
2010-04-14,45.290000915527344
2010-04-15,45.86000061035156
2010-04-16,45.79999923706055
2010-04-19,46.0099983215332
2010-04-20,46.0
2010-04-21,45.77000045776367
2010-04-22,46.06999969482422
2010-04-23,46.15999984741211
2010-04-26,44.95000076293945
2010-04-27,44.02000045776367
2010-04-28,44.25
2010-04-29,44.33000183105469
2010-04-30,42.349998474121094
2010-05-03,44.5099983215332
2010-05-04,42.970001220703125
2010-05-05,42.959999084472656
2010-05-06,42.349998474121094
2010-05-07,42.0
2010-05-10,42.90999984741211
2010-05-11,42.79999923706055
2010-05-12,44.86000061035156
2010-05-13,45.279998779296875
2010-05-14,44.939998626708984
2010-05-17,45.45000076293945
2010-05-18,44.619998931884766
2010-05-19,44.060001373291016
2010-05-20,42.900001525878906
2010-05-21,41.650001525878906
2010-05-24,41.880001068115234
2010-05-25,41.38999938964844
2010-05-26,41.68000030517578
2010-05-27,41.58000183105469
2010-05-28,40.88999938964844
2010-06-01,40.349998474121094
2010-06-02,41.130001068115234
2010-06-03,42.2400016784668
2010-06-04,46.2400016784668
2010-06-07,46.459999084472656
2010-06-08,46.13999938964844
2010-06-09,45.5
2010-06-10,46.15999984741211
2010-06-11,47.47999954223633
2010-06-14,46.619998931884766
2010-06-15,46.279998779296875
2010-06-16,47.310001373291016
2010-06-17,47.34000015258789
2010-06-18,47.9900016784668
2010-06-21,48.0
2010-06-22,46.439998626708984
2010-06-23,45.38999938964844
2010-06-24,45.56999969482422
2010-06-25,45.41999816894531
2010-06-28,45.369998931884766
2010-06-29,44.40999984741211
2010-06-30,43.70000076293945
2010-07-01,42.41999816894531
2010-07-02,41.400001525878906
2010-07-06,41.29999923706055
2010-07-07,42.97999954223633
2010-07-08,43.2400016784668
2010-07-09,43.150001525878906
2010-07-12,42.43000030517578
2010-07-13,43.540000915527344
2010-07-14,44.13999938964844
2010-07-15,43.04999923706055
2010-07-16,42.66999816894531
2010-07-19,43.97999954223633
2010-07-20,44.7400016784668
2010-07-21,43.150001525878906
2010-07-22,43.97999954223633
2010-07-23,46.029998779296875
2010-07-26,45.97999954223633
2010-07-27,45.900001525878906
2010-07-28,45.439998626708984
2010-07-29,45.189998626708984
2010-07-30,44.65999984741211
2010-08-02,44.779998779296875
2010-08-03,44.630001068115234
2010-08-04,44.790000915527344
2010-08-05,42.66999816894531
2010-08-06,28.959999084472656
2010-08-09,27.709999084472656
2010-08-10,27.59000015258789
2010-08-11,26.56999969482422
2010-08-12,25.6299991607666
2010-08-13,24.700000762939453
2010-08-16,24.920000076293945
2010-08-17,24.559999465942383
2010-08-18,25.290000915527344
2010-08-19,25.040000915527344
2010-08-20,24.950000762939453
2010-08-23,24.809999465942383
2010-08-24,24.670000076293945
2010-08-25,24.690000534057617
2010-08-26,25.559999465942383
2010-08-27,24.899999618530273
2010-08-30,24.90999984741211
2010-08-31,24.850000381469727
2010-09-01,25.579999923706055
2010-09-02,26.329999923706055
2010-09-03,26.40999984741211
2010-09-07,26.209999084472656
2010-09-08,26.5
2010-09-09,27.110000610351562
2010-09-10,26.950000762939453
2010-09-13,28.110000610351562
2010-09-14,27.829999923706055
2010-09-15,27.959999084472656
2010-09-16,29.149999618530273
2010-09-17,29.639999389648438
2010-09-20,30.309999465942383
2010-09-21,30.399999618530273
2010-09-22,31.170000076293945
2010-09-23,31.440000534057617
2010-09-24,32.08000183105469
2010-09-27,31.889999389648438
2010-09-28,32.29999923706055
2010-09-29,32.40999984741211
2010-09-30,32.86000061035156
2010-10-01,33.29999923706055
2010-10-04,32.209999084472656
2010-10-05,32.86000061035156
2010-10-06,32.790000915527344
2010-10-07,32.83000183105469
2010-10-08,32.75
2010-10-11,33.5
2010-10-12,33.540000915527344
2010-10-13,33.970001220703125
2010-10-14,31.809999465942383
2010-10-15,31.90999984741211
2010-10-18,33.04999923706055
2010-10-19,32.18000030517578
2010-10-20,32.900001525878906
2010-10-21,32.79999923706055
2010-10-22,33.22999954223633
2010-10-25,33.27000045776367
2010-10-26,30.010000228881836
2010-10-27,29.700000762939453
2010-10-28,28.040000915527344
2010-10-29,27.959999084472656
2010-11-01,26.31999969482422
2010-11-02,27.020000457763672
2010-11-03,28.040000915527344
2010-11-04,27.139999389648438
2010-11-05,26.75
2010-11-08,27.06999969482422
2010-11-09,33.11000061035156
2010-11-10,34.06999969482422
2010-11-11,33.529998779296875
2010-11-12,32.93000030517578
2010-11-15,34.11000061035156
2010-11-16,34.099998474121094
2010-11-17,34.43000030517578
2010-11-18,34.310001373291016
2010-11-19,34.349998474121094
2010-11-22,33.68000030517578
2010-11-23,33.59000015258789
2010-11-24,34.029998779296875
2010-11-26,34.66999816894531
2010-11-29,34.65999984741211
2010-11-30,34.16999816894531
2010-12-01,33.5
2010-12-02,34.36000061035156
2010-12-03,33.9900016784668
2010-12-06,34.540000915527344
2010-12-07,35.20000076293945
2010-12-08,36.709999084472656
2010-12-09,34.310001373291016
2010-12-10,35.29999923706055
2010-12-13,33.849998474121094
2010-12-14,34.58000183105469
2010-12-15,34.7599983215332
2010-12-16,34.75
2010-12-17,35.52000045776367
2010-12-20,35.810001373291016
2010-12-21,36.04999923706055
2010-12-22,36.65999984741211
2010-12-23,36.7400016784668
2010-12-27,36.720001220703125
2010-12-28,36.72999954223633
2010-12-29,36.720001220703125
2010-12-30,37.25
2010-12-31,37.2400016784668
2011-01-03,37.52000045776367
2011-01-04,37.13999938964844
2011-01-05,37.650001525878906
2011-01-06,39.310001373291016
2011-01-07,38.709999084472656
2011-01-10,34.439998626708984
2011-01-11,35.75
2011-01-12,36.0
2011-01-13,36.0
2011-01-14,36.470001220703125
2011-01-18,36.68000030517578
2011-01-19,35.59000015258789
2011-01-20,35.45000076293945
2011-01-21,35.060001373291016
2011-01-24,35.56999969482422
2011-01-25,35.7400016784668
2011-01-26,36.7599983215332
2011-01-27,35.77000045776367
2011-01-28,34.150001525878906
2011-01-31,33.560001373291016
2011-02-01,35.22999954223633
2011-02-02,35.56999969482422
2011-02-03,36.220001220703125
2011-02-04,36.779998779296875
2011-02-07,37.13999938964844
2011-02-08,37.810001373291016
2011-02-09,37.810001373291016
2011-02-10,38.099998474121094
2011-02-11,38.5
2011-02-14,38.7400016784668
2011-02-15,36.349998474121094
2011-02-16,36.790000915527344
2011-02-17,35.09000015258789
2011-02-18,43.4900016784668
2011-02-22,41.97999954223633
2011-02-23,41.22999954223633
2011-02-24,42.83000183105469
2011-02-25,43.11000061035156
2011-02-28,42.41999816894531
2011-03-01,42.0
2011-03-02,42.06999969482422
2011-03-03,43.290000915527344
2011-03-04,43.439998626708984
2011-03-07,42.34000015258789
2011-03-08,42.279998779296875
2011-03-09,42.06999969482422
2011-03-10,41.810001373291016
2011-03-11,41.5099983215332
2011-03-14,41.560001373291016
2011-03-15,40.939998626708984
2011-03-16,39.86000061035156
2011-03-17,39.529998779296875
2011-03-18,39.88999938964844
2011-03-21,40.939998626708984
2011-03-22,41.25
2011-03-23,40.900001525878906
2011-03-24,40.75
2011-03-25,39.86000061035156
2011-03-28,40.02000045776367
2011-03-29,39.16999816894531
2011-03-30,40.09000015258789
2011-03-31,40.45000076293945
2011-04-01,40.849998474121094
2011-04-04,41.15999984741211
2011-04-05,41.43000030517578
2011-04-06,42.70000076293945
2011-04-07,41.880001068115234
2011-04-08,41.95000076293945
2011-04-11,41.959999084472656
2011-04-12,41.54999923706055
2011-04-13,41.720001220703125
2011-04-14,42.029998779296875
2011-04-15,42.09000015258789
2011-04-18,41.90999984741211
2011-04-19,41.29999923706055
2011-04-20,41.34000015258789
2011-04-21,43.2400016784668
2011-04-25,43.63999938964844
2011-04-26,44.25
2011-04-27,43.18000030517578
2011-04-28,42.65999984741211
2011-04-29,42.25
2011-05-02,42.77000045776367
2011-05-03,43.0099983215332
2011-05-04,42.810001373291016
2011-05-05,43.20000076293945
2011-05-06,43.0
2011-05-09,43.61000061035156
2011-05-10,45.189998626708984
2011-05-11,42.97999954223633
2011-05-12,43.869998931884766
2011-05-13,44.04999923706055
2011-05-16,43.400001525878906
2011-05-17,43.47999954223633
2011-05-18,43.880001068115234
2011-05-19,43.810001373291016
2011-05-20,43.5099983215332
2011-05-23,43.290000915527344
2011-05-24,43.400001525878906
2011-05-25,44.029998779296875
2011-05-26,43.65999984741211
2011-05-27,43.79999923706055
2011-05-31,43.779998779296875
2011-06-01,43.5
2011-06-02,44.209999084472656
2011-06-03,43.900001525878906
2011-06-06,43.45000076293945
2011-06-07,43.119998931884766
2011-06-08,41.79999923706055
2011-06-09,42.25
2011-06-10,40.470001220703125
2011-06-13,40.369998931884766
2011-06-14,41.47999954223633
2011-06-15,40.4900016784668
2011-06-16,40.84000015258789
2011-06-17,41.5099983215332
2011-06-20,41.54999923706055
2011-06-21,42.20000076293945
2011-06-22,41.709999084472656
2011-06-23,42.68000030517578
2011-06-24,42.61000061035156
2011-06-27,43.470001220703125
2011-06-28,44.38999938964844
2011-06-29,43.790000915527344
2011-06-30,44.5099983215332
2011-07-01,45.66999816894531
2011-07-05,45.61000061035156
2011-07-06,45.88999938964844
2011-07-07,47.7599983215332
2011-07-08,48.61000061035156
2011-07-11,47.290000915527344
2011-07-12,48.349998474121094
2011-07-13,48.400001525878906
2011-07-14,47.099998474121094
2011-07-15,47.849998474121094
2011-07-18,47.54999923706055
2011-07-19,48.630001068115234
2011-07-20,49.0
2011-07-21,48.95000076293945
2011-07-22,48.880001068115234
2011-07-25,48.31999969482422
2011-07-26,47.459999084472656
2011-07-27,46.34000015258789
2011-07-28,45.189998626708984
2011-07-29,45.56999969482422
2011-08-01,45.58000183105469
2011-08-02,45.290000915527344
2011-08-03,46.72999954223633
2011-08-04,46.20000076293945
2011-08-05,44.439998626708984
2011-08-08,41.18000030517578
2011-08-09,41.9900016784668
2011-08-10,40.0099983215332
2011-08-11,41.459999084472656
2011-08-12,42.790000915527344
2011-08-15,39.63999938964844
2011-08-16,38.689998626708984
2011-08-17,38.13999938964844
2011-08-18,36.18000030517578
2011-08-19,34.84000015258789
