,CCRC
2017-06-20,15.729999542236328
2017-06-21,16.040000915527344
2017-06-22,15.600000381469727
2017-06-23,16.3700008392334
2017-06-26,15.890000343322754
2017-06-27,15.1899995803833
2017-06-28,16.1200008392334
2017-06-29,14.729999542236328
2017-06-30,14.279999732971191
2017-07-03,14.369999885559082
2017-07-05,13.130000114440918
2017-07-06,12.989999771118164
2017-07-07,13.649999618530273
2017-07-10,13.640000343322754
2017-07-11,13.850000381469727
2017-07-12,14.630000114440918
2017-07-13,14.289999961853027
2017-07-14,14.510000228881836
2017-07-17,14.5600004196167
2017-07-18,15.229999542236328
2017-07-19,15.1899995803833
2017-07-20,15.600000381469727
2017-07-21,14.600000381469727
2017-07-24,15.109999656677246
2017-07-25,14.9399995803833
2017-07-26,14.539999961853027
2017-07-27,14.880000114440918
2017-07-28,14.899999618530273
2017-07-31,14.670000076293945
2017-08-01,14.399999618530273
2017-08-02,13.90999984741211
2017-08-03,14.350000381469727
2017-08-04,14.609999656677246
2017-08-07,15.239999771118164
2017-08-08,14.720000267028809
2017-08-09,14.960000038146973
2017-08-10,14.390000343322754
2017-08-11,14.949999809265137
2017-08-14,16.940000534057617
2017-08-15,16.280000686645508
2017-08-16,16.219999313354492
2017-08-17,15.319999694824219
2017-08-18,15.65999984741211
2017-08-21,16.90999984741211
2017-08-22,16.110000610351562
2017-08-23,16.8700008392334
2017-08-24,16.579999923706055
2017-08-25,17.0
2017-08-28,15.979999542236328
2017-08-29,16.219999313354492
2017-08-30,16.1299991607666
2017-08-31,15.829999923706055
2017-09-01,15.989999771118164
2017-09-05,15.779999732971191
2017-09-06,15.470000267028809
2017-09-07,15.34000015258789
2017-09-08,15.670000076293945
2017-09-11,16.3700008392334
2017-09-12,16.670000076293945
2017-09-13,16.3799991607666
2017-09-14,16.5
2017-09-15,16.309999465942383
2017-09-18,16.709999084472656
2017-09-19,16.770000457763672
2017-09-20,16.579999923706055
2017-09-21,16.65999984741211
2017-09-22,16.959999084472656
2017-09-25,16.6299991607666
2017-09-26,16.790000915527344
2017-09-27,17.049999237060547
2017-09-28,16.739999771118164
2017-09-29,16.829999923706055
2017-10-02,16.6299991607666
2017-10-03,16.520000457763672
2017-10-04,16.06999969482422
2017-10-05,16.1299991607666
2017-10-06,16.040000915527344
2017-10-09,15.569999694824219
2017-10-10,15.010000228881836
2017-10-11,13.890000343322754
2017-10-12,13.09000015258789
2017-10-13,12.720000267028809
2017-10-16,12.640000343322754
2017-10-17,12.520000457763672
2017-10-18,12.329999923706055
2017-10-19,12.149999618530273
2017-10-20,12.279999732971191
2017-10-23,12.289999961853027
2017-10-24,12.210000038146973
2017-10-25,12.289999961853027
2017-10-26,12.420000076293945
2017-10-27,12.470000267028809
2017-10-30,12.510000228881836
2017-10-31,12.489999771118164
2017-11-01,12.369999885559082
2017-11-02,12.449999809265137
2017-11-03,12.640000343322754
2017-11-06,12.960000038146973
2017-11-07,13.420000076293945
2017-11-08,13.479999542236328
2017-11-09,13.550000190734863
2017-11-10,14.0600004196167
2017-11-13,13.859999656677246
2017-11-14,14.039999961853027
2017-11-15,13.920000076293945
2017-11-16,14.029999732971191
2017-11-17,13.84000015258789
2017-11-20,13.979999542236328
2017-11-21,14.020000457763672
2017-11-22,14.359999656677246
2017-11-24,14.8100004196167
2017-11-27,14.789999961853027
2017-11-28,15.100000381469727
2017-11-29,14.680000305175781
2017-11-30,15.420000076293945
2017-12-01,14.180000305175781
2017-12-04,14.4399995803833
2017-12-05,14.569999694824219
2017-12-06,15.329999923706055
2017-12-07,15.710000038146973
2017-12-08,16.700000762939453
2017-12-11,17.270000457763672
2017-12-12,17.06999969482422
2017-12-13,16.719999313354492
2017-12-14,17.200000762939453
2017-12-15,17.850000381469727
2017-12-18,17.450000762939453
2017-12-19,17.59000015258789
2017-12-20,17.760000228881836
2017-12-21,17.989999771118164
2017-12-22,17.1200008392334
2017-12-26,17.6299991607666
2017-12-27,17.6200008392334
2017-12-28,17.56999969482422
2017-12-29,17.049999237060547
2018-01-02,17.700000762939453
2018-01-03,18.790000915527344
2018-01-04,19.43000030517578
2018-01-05,19.25
2018-01-08,19.440000534057617
2018-01-09,20.829999923706055
2018-01-10,20.40999984741211
2018-01-11,20.440000534057617
2018-01-12,20.5
2018-01-16,20.479999542236328
2018-01-17,20.81999969482422
2018-01-18,21.280000686645508
2018-01-19,21.399999618530273
2018-01-22,22.81999969482422
2018-01-23,20.299999237060547
2018-01-24,20.5
2018-01-25,17.209999084472656
2018-01-26,17.639999389648438
2018-01-29,16.989999771118164
2018-01-30,14.890000343322754
2018-01-31,14.720000267028809
2018-02-01,14.020000457763672
2018-02-02,13.649999618530273
2018-02-05,12.739999771118164
2018-02-06,12.65999984741211
2018-02-07,12.430000305175781
2018-02-08,12.380000114440918
2018-02-09,12.600000381469727
2018-02-12,12.529999732971191
2018-02-13,11.90999984741211
2018-02-14,11.960000038146973
2018-02-15,12.199999809265137
2018-02-16,12.199999809265137
2018-02-20,12.399999618530273
2018-02-21,12.300000190734863
2018-02-22,12.420000076293945
2018-02-23,12.359999656677246
2018-02-26,12.489999771118164
2018-02-27,12.75
2018-02-28,12.380000114440918
2018-03-01,12.130000114440918
2018-03-02,12.619999885559082
2018-03-05,12.789999961853027
2018-03-06,13.850000381469727
2018-03-07,14.279999732971191
2018-03-08,13.789999961853027
2018-03-09,13.149999618530273
2018-03-12,15.260000228881836
2018-03-13,13.550000190734863
2018-03-14,14.569999694824219
2018-03-15,14.649999618530273
2018-03-16,13.609999656677246
2018-03-19,14.0600004196167
2018-03-20,13.770000457763672
2018-03-21,13.5
2018-03-22,14.119999885559082
2018-03-23,14.880000114440918
2018-03-26,16.049999237060547
2018-03-27,14.960000038146973
2018-03-28,14.210000038146973
2018-03-29,15.170000076293945
2018-04-02,15.109999656677246
2018-04-03,15.09000015258789
2018-04-04,16.1299991607666
2018-04-05,15.149999618530273
2018-04-06,15.109999656677246
2018-04-09,15.890000343322754
2018-04-10,15.069999694824219
2018-04-11,15.010000228881836
2018-04-12,15.010000228881836
2018-04-13,15.0
2018-04-16,14.239999771118164
2018-04-17,15.260000228881836
2018-04-18,15.649999618530273
2018-04-19,16.549999237060547
2018-04-20,14.9399995803833
2018-04-23,15.760000228881836
2018-04-24,15.699999809265137
2018-04-25,18.639999389648438
2018-04-26,17.520000457763672
2018-04-27,16.559999465942383
2018-04-30,17.040000915527344
2018-05-01,17.06999969482422
2018-05-02,18.229999542236328
2018-05-03,17.280000686645508
2018-05-04,17.1299991607666
2018-05-07,17.100000381469727
2018-05-08,17.1299991607666
2018-05-09,17.110000610351562
2018-05-10,16.81999969482422
2018-05-11,17.0
2018-05-14,17.139999389648438
2018-05-15,17.139999389648438
2018-05-16,18.079999923706055
2018-05-17,18.469999313354492
2018-05-18,17.739999771118164
2018-05-21,17.1200008392334
2018-05-22,16.25
2018-05-23,15.619999885559082
2018-05-24,15.600000381469727
2018-05-25,15.579999923706055
2018-05-29,15.619999885559082
2018-05-30,15.489999771118164
2018-05-31,19.860000610351562
2018-06-01,17.559999465942383
2018-06-04,17.68000030517578
2018-06-05,17.6299991607666
2018-06-06,17.540000915527344
2018-06-07,17.739999771118164
2018-06-08,18.040000915527344
2018-06-11,18.1200008392334
2018-06-12,18.700000762939453
2018-06-13,18.829999923706055
2018-06-14,18.920000076293945
2018-06-15,19.059999465942383
2018-06-18,19.889999389648438
2018-06-19,20.68000030517578
2018-06-20,21.25
2018-06-21,21.829999923706055
2018-06-22,24.600000381469727
2018-06-25,25.5
2018-06-26,28.25
2018-06-27,29.329999923706055
2018-06-28,33.77000045776367
2018-06-29,22.59000015258789
2018-07-02,19.8700008392334
2018-07-03,19.760000228881836
2018-07-05,19.8799991607666
2018-07-06,19.139999389648438
2018-07-09,18.75
2018-07-10,18.139999389648438
2018-07-11,17.139999389648438
2018-07-12,16.885000228881836
2018-07-13,15.890000343322754
2018-07-16,14.239999771118164
2018-07-17,11.279999732971191
2018-07-18,8.789999961853027
2018-07-19,9.039999961853027
2018-07-20,8.609999656677246
2018-07-23,8.760000228881836
2018-07-24,8.970000267028809
2018-07-25,8.600000381469727
2018-07-26,8.920000076293945
2018-07-27,8.09000015258789
2018-07-30,8.4399995803833
2018-07-31,8.510000228881836
2018-08-01,8.680000305175781
2018-08-02,8.8100004196167
2018-08-03,9.199999809265137
2018-08-06,8.65999984741211
2018-08-07,8.670000076293945
2018-08-08,8.359999656677246
2018-08-09,8.520000457763672
2018-08-10,8.600000381469727
2018-08-13,8.350000381469727
2018-08-14,8.390000343322754
2018-08-15,8.130000114440918
2018-08-16,8.279999732971191
2018-08-17,8.539999961853027
2018-08-20,8.649999618530273
2018-08-21,8.850000381469727
2018-08-22,9.199999809265137
2018-08-23,9.699999809265137
2018-08-24,9.859999656677246
2018-08-27,9.970000267028809
2018-08-28,9.779999732971191
2018-08-29,9.779999732971191
2018-08-30,9.149999618530273
2018-08-31,9.760000228881836
2018-09-04,9.859999656677246
2018-09-05,9.609999656677246
2018-09-06,9.739999771118164
2018-09-07,9.880000114440918
2018-09-10,9.600000381469727
2018-09-11,9.649999618530273
2018-09-12,9.350000381469727
2018-09-13,9.569999694824219
2018-09-14,9.550000190734863
2018-09-17,9.390000343322754
2018-09-18,9.510000228881836
2018-09-19,9.920000076293945
2018-09-20,9.8100004196167
2018-09-21,10.399999618530273
2018-09-24,10.609999656677246
2018-09-25,10.930000305175781
2018-09-26,11.65999984741211
2018-09-27,12.630000114440918
2018-09-28,13.880000114440918
2018-10-01,12.979999542236328
2018-10-02,12.845000267028809
2018-10-03,13.180000305175781
2018-10-04,12.949999809265137
2018-10-05,13.220000267028809
2018-10-08,13.114999771118164
2018-10-09,14.039999961853027
2018-10-10,13.539999961853027
2018-10-11,13.119999885559082
2018-10-12,11.789999961853027
2018-10-15,11.609999656677246
2018-10-16,11.979999542236328
2018-10-17,10.489999771118164
2018-10-18,11.479999542236328
2018-10-19,11.503000259399414
2018-10-22,11.640000343322754
2018-10-23,11.5
2018-10-24,11.25
2018-10-25,11.380000114440918
2018-10-26,11.40999984741211
2018-10-29,12.670000076293945
2018-10-30,12.029999732971191
2018-10-31,11.829999923706055
2018-11-01,12.210000038146973
2018-11-02,11.890000343322754
2018-11-05,11.420000076293945
2018-11-06,10.050000190734863
2018-11-07,9.829999923706055
2018-11-08,9.920000076293945
2018-11-09,10.15999984741211
2018-11-12,11.09000015258789
2018-11-13,11.880000114440918
2018-11-14,12.390000343322754
2018-11-15,12.40999984741211
2018-11-16,12.380000114440918
2018-11-19,12.699999809265137
2018-11-20,12.399999618530273
2018-11-21,12.210000038146973
2018-11-23,12.199999809265137
2018-11-26,12.369999885559082
2018-11-27,12.380000114440918
2018-11-28,12.6899995803833
2018-11-29,12.65999984741211
2018-11-30,13.010000228881836
2018-12-03,13.149999618530273
2018-12-04,13.239999771118164
2018-12-06,13.420000076293945
2018-12-07,13.079999923706055
2018-12-10,12.152999877929688
2018-12-11,12.430000305175781
2018-12-12,12.319999694824219
2018-12-13,12.119999885559082
2018-12-14,12.0
2018-12-17,11.899999618530273
2018-12-18,11.699999809265137
2018-12-19,11.210000038146973
2018-12-20,11.15999984741211
2018-12-21,11.210000038146973
2018-12-24,11.229999542236328
2018-12-26,13.069999694824219
2018-12-27,13.0
2018-12-28,13.3100004196167
2018-12-31,13.010000228881836
2019-01-02,13.010000228881836
2019-01-03,12.149999618530273
2019-01-04,12.845000267028809
2019-01-07,11.489999771118164
2019-01-08,11.369999885559082
2019-01-09,11.3100004196167
2019-01-10,11.40999984741211
2019-01-11,11.399999618530273
2019-01-14,11.359999656677246
2019-01-15,11.789999961853027
2019-01-16,11.770000457763672
2019-01-17,11.84000015258789
2019-01-18,11.949999809265137
2019-01-22,11.59000015258789
2019-01-23,11.449999809265137
2019-01-24,11.300000190734863
2019-01-25,11.239999771118164
2019-01-28,11.210000038146973
2019-01-29,11.229999542236328
2019-01-30,11.100000381469727
2019-01-31,11.359999656677246
2019-02-01,11.1899995803833
2019-02-04,11.399999618530273
2019-02-05,11.270000457763672
2019-02-06,11.390000343322754
2019-02-07,11.300000190734863
2019-02-08,10.9399995803833
2019-02-11,10.960000038146973
2019-02-12,10.170000076293945
2019-02-13,10.670000076293945
2019-02-14,10.40999984741211
2019-02-15,10.489999771118164
2019-02-19,10.600000381469727
2019-02-20,10.670000076293945
2019-02-21,10.781999588012695
2019-02-22,10.59000015258789
2019-02-25,10.850000381469727
2019-02-26,10.710000038146973
2019-02-27,10.75
2019-02-28,11.529999732971191
2019-03-01,12.510000228881836
2019-03-04,11.859999656677246
2019-03-05,11.8100004196167
2019-03-06,11.630000114440918
2019-03-07,11.539999961853027
2019-03-08,11.359999656677246
2019-03-11,11.699999809265137
2019-03-12,11.619999885559082
2019-03-13,11.65999984741211
2019-03-14,11.779999732971191
2019-03-15,11.65999984741211
2019-03-18,11.005000114440918
2019-03-19,11.130000114440918
2019-03-20,11.109999656677246
2019-03-21,11.069999694824219
2019-03-22,11.010000228881836
2019-03-25,11.229999542236328
2019-03-26,10.949999809265137
2019-03-27,11.279999732971191
2019-03-28,11.3100004196167
2019-03-29,12.050000190734863
2019-04-01,11.529999732971191
2019-04-02,11.529999732971191
2019-04-03,11.710000038146973
2019-04-04,11.960000038146973
2019-04-05,11.640000343322754
2019-04-08,11.930000305175781
2019-04-09,11.8100004196167
2019-04-10,12.140000343322754
2019-04-11,11.680000305175781
2019-04-12,11.960000038146973
2019-04-15,11.960000038146973
2019-04-16,12.170000076293945
2019-04-17,12.050000190734863
2019-04-18,12.100000381469727
2019-04-22,11.880000114440918
2019-04-23,11.600000381469727
2019-04-24,11.710000038146973
2019-04-25,11.680000305175781
2019-04-26,11.649999618530273
2019-04-29,11.600000381469727
2019-04-30,12.729999542236328
2019-05-01,11.729999542236328
2019-05-02,11.758999824523926
2019-05-03,11.260000228881836
2019-05-06,11.220000267028809
2019-05-07,11.170000076293945
2019-05-08,11.489999771118164
2019-05-09,11.010000228881836
2019-05-10,11.010000228881836
2019-05-13,11.010000228881836
2019-05-14,11.039999961853027
2019-05-15,11.039999961853027
2019-05-16,11.130000114440918
2019-05-17,11.4399995803833
2019-05-20,11.15999984741211
2019-05-21,11.020000457763672
2019-05-22,11.0
2019-05-23,10.800000190734863
2019-05-24,10.800000190734863
2019-05-28,10.708000183105469
2019-05-29,10.699999809265137
2019-05-30,10.656000137329102
2019-05-31,10.510000228881836
2019-06-03,9.75
2019-06-04,10.380000114440918
2019-06-05,10.100000381469727
2019-06-06,10.100000381469727
2019-06-07,9.760000228881836
2019-06-10,9.902000427246094
2019-06-11,10.270000457763672
2019-06-12,10.300000190734863
2019-06-13,10.300000190734863
2019-06-14,9.829999923706055
2019-06-17,10.300000190734863
2019-06-18,11.739999771118164
2019-06-19,10.300000190734863
2019-06-20,10.25
2019-06-21,10.350000381469727
2019-06-24,10.979999542236328
2019-06-25,10.619999885559082
2019-06-26,10.84000015258789
2019-06-27,10.850000381469727
2019-06-28,10.779999732971191
2019-07-01,10.579999923706055
2019-07-02,10.145000457763672
2019-07-03,9.920000076293945
2019-07-05,9.890000343322754
2019-07-08,10.029999732971191
2019-07-09,9.949999809265137
2019-07-10,9.789999961853027
2019-07-11,9.789999961853027
2019-07-12,9.449999809265137
2019-07-15,9.40999984741211
2019-07-16,10.9399995803833
2019-07-17,10.899999618530273
2019-07-18,10.979999542236328
2019-07-19,11.069999694824219
2019-07-22,11.850000381469727
2019-07-23,11.010000228881836
2019-07-24,11.420000076293945
2019-07-25,11.140000343322754
2019-07-26,11.029999732971191
2019-07-29,10.880000114440918
2019-07-30,10.100000381469727
2019-07-31,10.359999656677246
2019-08-01,10.170000076293945
2019-08-02,10.100000381469727
2019-08-05,9.529999732971191
2019-08-06,9.930000305175781
2019-08-07,8.880000114440918
2019-08-08,9.300000190734863
2019-08-09,9.779999732971191
2019-08-12,9.729999542236328
2019-08-13,9.449999809265137
2019-08-14,9.420000076293945
2019-08-15,9.40999984741211
2019-08-16,10.050000190734863
2019-08-19,10.149999618530273
2019-08-20,9.869999885559082
2019-08-21,9.899999618530273
2019-08-22,9.739999771118164
2019-08-23,9.289999961853027
2019-08-26,9.420000076293945
2019-08-27,9.449999809265137
2019-08-28,9.890000343322754
2019-08-29,9.609999656677246
2019-08-30,10.170000076293945
2019-09-03,10.100000381469727
2019-09-04,9.0
2019-09-05,9.470000267028809
2019-09-06,9.079999923706055
2019-09-09,9.050000190734863
2019-09-10,9.286999702453613
2019-09-11,9.130000114440918
2019-09-12,9.130000114440918
2019-09-13,9.350000381469727
2019-09-16,9.760000228881836
2019-09-17,9.369999885559082
2019-09-18,9.640000343322754
2019-09-19,10.229999542236328
