,ASPS
2010-03-11,26.40999984741211
2010-03-12,25.270000457763672
2010-03-15,24.899999618530273
2010-03-16,25.110000610351562
2010-03-17,25.299999237060547
2010-03-18,24.84000015258789
2010-03-19,24.43000030517578
2010-03-22,25.030000686645508
2010-03-23,24.459999084472656
2010-03-24,23.959999084472656
2010-03-25,22.90999984741211
2010-03-26,23.3799991607666
2010-03-29,22.829999923706055
2010-03-30,22.450000762939453
2010-03-31,22.399999618530273
2010-04-01,22.170000076293945
2010-04-05,22.170000076293945
2010-04-06,24.260000228881836
2010-04-07,25.549999237060547
2010-04-08,25.799999237060547
2010-04-09,25.959999084472656
2010-04-12,25.790000915527344
2010-04-13,25.610000610351562
2010-04-14,25.68000030517578
2010-04-15,26.469999313354492
2010-04-16,25.93000030517578
2010-04-19,25.18000030517578
2010-04-20,25.059999465942383
2010-04-21,25.290000915527344
2010-04-22,25.5
2010-04-23,25.219999313354492
2010-04-26,24.8799991607666
2010-04-27,23.729999542236328
2010-04-28,24.149999618530273
2010-04-29,24.399999618530273
2010-04-30,24.15999984741211
2010-05-03,23.959999084472656
2010-05-04,24.290000915527344
2010-05-05,23.420000076293945
2010-05-06,22.489999771118164
2010-05-07,21.84000015258789
2010-05-10,22.020000457763672
2010-05-11,23.1299991607666
2010-05-12,24.15999984741211
2010-05-13,24.299999237060547
2010-05-14,23.899999618530273
2010-05-17,24.09000015258789
2010-05-18,24.8700008392334
2010-05-19,24.850000381469727
2010-05-20,24.799999237060547
2010-05-21,24.90999984741211
2010-05-24,24.520000457763672
2010-05-25,24.18000030517578
2010-05-26,24.520000457763672
2010-05-27,25.170000076293945
2010-05-28,26.809999465942383
2010-06-01,26.81999969482422
2010-06-02,26.81999969482422
2010-06-03,26.760000228881836
2010-06-04,26.969999313354492
2010-06-07,26.5
2010-06-08,26.100000381469727
2010-06-09,26.079999923706055
2010-06-10,26.729999542236328
2010-06-11,27.309999465942383
2010-06-14,28.1299991607666
2010-06-15,28.149999618530273
2010-06-16,28.190000534057617
2010-06-17,27.959999084472656
2010-06-18,27.399999618530273
2010-06-21,27.360000610351562
2010-06-22,26.440000534057617
2010-06-23,25.899999618530273
2010-06-24,25.489999771118164
2010-06-25,25.610000610351562
2010-06-28,25.489999771118164
2010-06-29,24.739999771118164
2010-06-30,24.739999771118164
2010-07-01,24.520000457763672
2010-07-02,24.440000534057617
2010-07-06,24.290000915527344
2010-07-07,24.649999618530273
2010-07-08,24.940000534057617
2010-07-09,25.229999542236328
2010-07-12,24.979999542236328
2010-07-13,25.559999465942383
2010-07-14,25.780000686645508
2010-07-15,25.75
2010-07-16,25.329999923706055
2010-07-19,25.260000228881836
2010-07-20,25.540000915527344
2010-07-21,26.030000686645508
2010-07-22,26.239999771118164
2010-07-23,26.020000457763672
2010-07-26,25.979999542236328
2010-07-27,25.770000457763672
2010-07-28,25.290000915527344
2010-07-29,27.170000076293945
2010-07-30,28.3700008392334
2010-08-02,28.530000686645508
2010-08-03,28.5
2010-08-04,28.360000610351562
2010-08-05,28.209999084472656
2010-08-06,28.18000030517578
2010-08-09,28.510000228881836
2010-08-10,28.09000015258789
2010-08-11,26.809999465942383
2010-08-12,26.700000762939453
2010-08-13,26.479999542236328
2010-08-16,26.8799991607666
2010-08-17,27.3799991607666
2010-08-18,27.440000534057617
2010-08-19,27.610000610351562
2010-08-20,27.510000228881836
2010-08-23,27.309999465942383
2010-08-24,27.06999969482422
2010-08-25,27.110000610351562
2010-08-26,26.389999389648438
2010-08-27,27.079999923706055
2010-08-30,27.059999465942383
2010-08-31,26.5
2010-09-01,26.8799991607666
2010-09-02,27.420000076293945
2010-09-03,26.649999618530273
2010-09-07,26.579999923706055
2010-09-08,26.6299991607666
2010-09-09,26.8700008392334
2010-09-10,26.530000686645508
2010-09-13,26.860000610351562
2010-09-14,26.829999923706055
2010-09-15,27.040000915527344
2010-09-16,26.719999313354492
2010-09-17,27.1200008392334
2010-09-20,27.709999084472656
2010-09-21,27.6299991607666
2010-09-22,27.65999984741211
2010-09-23,29.43000030517578
2010-09-24,29.899999618530273
2010-09-27,30.0
2010-09-28,29.809999465942383
2010-09-29,31.040000915527344
2010-09-30,31.139999389648438
2010-10-01,30.639999389648438
2010-10-04,29.56999969482422
2010-10-05,27.579999923706055
2010-10-06,25.850000381469727
2010-10-07,25.399999618530273
2010-10-08,25.6299991607666
2010-10-11,25.329999923706055
2010-10-12,25.299999237060547
2010-10-13,26.200000762939453
2010-10-14,26.020000457763672
2010-10-15,25.8799991607666
2010-10-18,25.84000015258789
2010-10-19,25.600000381469727
2010-10-20,26.079999923706055
2010-10-21,25.469999313354492
2010-10-22,25.100000381469727
2010-10-25,24.799999237060547
2010-10-26,24.479999542236328
2010-10-27,24.399999618530273
2010-10-28,25.25
2010-10-29,26.059999465942383
2010-11-01,27.030000686645508
2010-11-02,27.139999389648438
2010-11-03,27.059999465942383
2010-11-04,27.729999542236328
2010-11-05,28.260000228881836
2010-11-08,28.239999771118164
2010-11-09,27.979999542236328
2010-11-10,28.270000457763672
2010-11-11,27.760000228881836
2010-11-12,26.93000030517578
2010-11-15,26.780000686645508
2010-11-16,26.84000015258789
2010-11-17,26.899999618530273
2010-11-18,26.889999389648438
2010-11-19,26.969999313354492
2010-11-22,27.239999771118164
2010-11-23,26.670000076293945
2010-11-24,26.780000686645508
2010-11-26,26.709999084472656
2010-11-29,26.780000686645508
2010-11-30,27.18000030517578
2010-12-01,27.549999237060547
2010-12-02,27.860000610351562
2010-12-03,28.5
2010-12-06,28.260000228881836
2010-12-07,28.170000076293945
2010-12-08,28.5
2010-12-09,28.989999771118164
2010-12-10,29.329999923706055
2010-12-13,29.059999465942383
2010-12-14,29.329999923706055
2010-12-15,28.940000534057617
2010-12-16,28.950000762939453
2010-12-17,28.81999969482422
2010-12-20,28.510000228881836
2010-12-21,28.719999313354492
2010-12-22,28.700000762939453
2010-12-23,28.760000228881836
2010-12-27,28.760000228881836
2010-12-28,28.59000015258789
2010-12-29,28.540000915527344
2010-12-30,28.649999618530273
2010-12-31,28.709999084472656
2011-01-03,28.709999084472656
2011-01-04,28.979999542236328
2011-01-05,29.1200008392334
2011-01-06,29.1200008392334
2011-01-07,28.950000762939453
2011-01-10,28.899999618530273
2011-01-11,28.84000015258789
2011-01-12,28.950000762939453
2011-01-13,29.059999465942383
2011-01-14,29.0
2011-01-18,29.219999313354492
2011-01-19,29.020000457763672
2011-01-20,28.780000686645508
2011-01-21,28.68000030517578
2011-01-24,28.65999984741211
2011-01-25,28.510000228881836
2011-01-26,28.649999618530273
2011-01-27,28.739999771118164
2011-01-28,28.670000076293945
2011-01-31,28.979999542236328
2011-02-01,29.420000076293945
2011-02-02,29.450000762939453
2011-02-03,29.729999542236328
2011-02-04,29.360000610351562
2011-02-07,29.68000030517578
2011-02-08,29.6200008392334
2011-02-09,29.690000534057617
2011-02-10,29.649999618530273
2011-02-11,29.899999618530273
2011-02-14,30.100000381469727
2011-02-15,29.889999389648438
2011-02-16,30.030000686645508
2011-02-17,30.5
2011-02-18,30.34000015258789
2011-02-22,30.110000610351562
2011-02-23,30.059999465942383
2011-02-24,30.049999237060547
2011-02-25,30.219999313354492
2011-02-28,30.190000534057617
2011-03-01,30.049999237060547
2011-03-02,29.989999771118164
2011-03-03,29.90999984741211
2011-03-04,30.0
2011-03-07,29.75
2011-03-08,29.84000015258789
2011-03-09,30.1200008392334
2011-03-10,30.0
2011-03-11,30.0
2011-03-14,30.010000228881836
2011-03-15,29.829999923706055
2011-03-16,29.709999084472656
2011-03-17,30.0
2011-03-18,30.139999389648438
2011-03-21,30.200000762939453
2011-03-22,30.149999618530273
2011-03-23,30.100000381469727
2011-03-24,30.030000686645508
2011-03-25,30.209999084472656
2011-03-28,30.260000228881836
2011-03-29,30.399999618530273
2011-03-30,30.360000610351562
2011-03-31,30.68000030517578
2011-04-01,30.84000015258789
2011-04-04,30.899999618530273
2011-04-05,30.739999771118164
2011-04-06,30.760000228881836
2011-04-07,30.709999084472656
2011-04-08,30.81999969482422
2011-04-11,30.5
2011-04-12,30.489999771118164
2011-04-13,30.700000762939453
2011-04-14,30.75
2011-04-15,31.06999969482422
2011-04-18,31.190000534057617
2011-04-19,31.239999771118164
2011-04-20,32.380001068115234
2011-04-21,32.790000915527344
2011-04-25,32.560001373291016
2011-04-26,32.709999084472656
2011-04-27,32.58000183105469
2011-04-28,32.5
2011-04-29,32.47999954223633
2011-05-02,32.4900016784668
2011-05-03,32.38999938964844
2011-05-04,32.47999954223633
2011-05-05,32.279998779296875
2011-05-06,32.27000045776367
2011-05-09,32.790000915527344
2011-05-10,34.459999084472656
2011-05-11,33.970001220703125
2011-05-12,34.45000076293945
2011-05-13,34.540000915527344
2011-05-16,34.099998474121094
2011-05-17,34.08000183105469
2011-05-18,33.97999954223633
2011-05-19,34.349998474121094
2011-05-20,36.209999084472656
2011-05-23,35.29999923706055
2011-05-24,35.13999938964844
2011-05-25,35.22999954223633
2011-05-26,35.0
2011-05-27,35.20000076293945
2011-05-31,35.720001220703125
2011-06-01,35.36000061035156
2011-06-02,35.90999984741211
2011-06-03,36.599998474121094
2011-06-06,36.540000915527344
2011-06-07,36.349998474121094
2011-06-08,36.88999938964844
2011-06-09,36.869998931884766
2011-06-10,36.150001525878906
2011-06-13,35.61000061035156
2011-06-14,36.869998931884766
2011-06-15,36.119998931884766
2011-06-16,35.36000061035156
2011-06-17,36.189998626708984
2011-06-20,35.79999923706055
2011-06-21,35.81999969482422
2011-06-22,35.68000030517578
2011-06-23,35.5
2011-06-24,35.63999938964844
2011-06-27,35.9900016784668
2011-06-28,36.439998626708984
2011-06-29,36.59000015258789
2011-06-30,36.79999923706055
2011-07-01,37.25
2011-07-05,37.4900016784668
2011-07-06,37.61000061035156
2011-07-07,37.47999954223633
2011-07-08,37.279998779296875
2011-07-11,36.9900016784668
2011-07-12,37.16999816894531
2011-07-13,37.45000076293945
2011-07-14,37.099998474121094
2011-07-15,37.099998474121094
2011-07-18,36.939998626708984
2011-07-19,36.88999938964844
2011-07-20,36.970001220703125
2011-07-21,37.09000015258789
2011-07-22,36.900001525878906
2011-07-25,36.63999938964844
2011-07-26,36.380001068115234
2011-07-27,35.540000915527344
2011-07-28,33.97999954223633
2011-07-29,33.84000015258789
2011-08-01,34.5
2011-08-02,34.45000076293945
2011-08-03,34.689998626708984
2011-08-04,34.0
2011-08-05,33.95000076293945
2011-08-08,31.790000915527344
2011-08-09,32.38999938964844
2011-08-10,32.459999084472656
2011-08-11,33.439998626708984
2011-08-12,33.709999084472656
2011-08-15,34.27000045776367
2011-08-16,34.15999984741211
2011-08-17,34.34000015258789
2011-08-18,33.400001525878906
2011-08-19,32.29999923706055
2011-08-22,32.68000030517578
2011-08-23,32.79999923706055
2011-08-24,32.790000915527344
2011-08-25,32.65999984741211
2011-08-26,32.81999969482422
2011-08-29,33.68000030517578
2011-08-30,33.93000030517578
2011-08-31,34.849998474121094
2011-09-01,35.130001068115234
2011-09-02,34.83000183105469
2011-09-06,35.15999984741211
2011-09-07,35.31999969482422
2011-09-08,35.630001068115234
2011-09-09,34.72999954223633
2011-09-12,35.220001220703125
2011-09-13,35.65999984741211
2011-09-14,36.29999923706055
2011-09-15,36.08000183105469
2011-09-16,36.97999954223633
2011-09-19,37.04999923706055
2011-09-20,37.040000915527344
2011-09-21,36.7400016784668
2011-09-22,35.400001525878906
2011-09-23,35.880001068115234
2011-09-26,35.27000045776367
2011-09-27,35.130001068115234
2011-09-28,35.15999984741211
2011-09-29,35.18000030517578
2011-09-30,35.38999938964844
2011-10-03,34.68000030517578
2011-10-04,34.40999984741211
2011-10-05,35.099998474121094
2011-10-06,35.4900016784668
2011-10-07,35.470001220703125
2011-10-10,35.56999969482422
2011-10-11,36.310001373291016
2011-10-12,36.91999816894531
2011-10-13,36.599998474121094
2011-10-14,36.599998474121094
2011-10-17,35.939998626708984
2011-10-18,36.2599983215332
2011-10-19,35.900001525878906
2011-10-20,35.66999816894531
2011-10-21,35.7599983215332
2011-10-24,36.619998931884766
2011-10-25,37.040000915527344
2011-10-26,37.41999816894531
2011-10-27,39.95000076293945
2011-10-28,40.45000076293945
2011-10-31,40.25
2011-11-01,40.439998626708984
2011-11-02,42.689998626708984
2011-11-03,43.540000915527344
2011-11-04,43.310001373291016
2011-11-07,42.63999938964844
2011-11-08,42.77000045776367
2011-11-09,42.88999938964844
2011-11-10,42.5
2011-11-11,43.97999954223633
2011-11-14,43.7599983215332
2011-11-15,44.869998931884766
2011-11-16,45.290000915527344
2011-11-17,45.65999984741211
2011-11-18,45.52000045776367
2011-11-21,45.33000183105469
2011-11-22,46.38999938964844
2011-11-23,46.529998779296875
2011-11-25,46.20000076293945
2011-11-28,47.02000045776367
2011-11-29,46.66999816894531
2011-11-30,47.61000061035156
2011-12-01,47.720001220703125
2011-12-02,48.099998474121094
2011-12-05,48.2400016784668
2011-12-06,49.630001068115234
2011-12-07,49.880001068115234
2011-12-08,50.209999084472656
2011-12-09,50.22999954223633
2011-12-12,50.689998626708984
2011-12-13,50.70000076293945
2011-12-14,49.5099983215332
2011-12-15,49.16999816894531
2011-12-16,49.65999984741211
2011-12-19,49.54999923706055
2011-12-20,49.900001525878906
2011-12-21,49.720001220703125
2011-12-22,49.689998626708984
2011-12-23,49.93000030517578
2011-12-27,50.06999969482422
2011-12-28,50.0
2011-12-29,50.09000015258789
2011-12-30,50.18000030517578
2012-01-03,49.2599983215332
2012-01-04,48.54999923706055
2012-01-05,50.33000183105469
2012-01-06,50.4900016784668
2012-01-09,50.380001068115234
2012-01-10,49.75
2012-01-11,48.900001525878906
2012-01-12,50.43000030517578
2012-01-13,50.459999084472656
2012-01-17,50.599998474121094
2012-01-18,50.5
2012-01-19,50.310001373291016
2012-01-20,50.63999938964844
2012-01-23,52.060001373291016
2012-01-24,52.91999816894531
2012-01-25,53.279998779296875
2012-01-26,54.130001068115234
2012-01-27,54.060001373291016
2012-01-30,53.31999969482422
2012-01-31,53.4900016784668
2012-02-01,53.779998779296875
2012-02-02,53.900001525878906
2012-02-03,53.099998474121094
2012-02-06,52.93000030517578
2012-02-07,52.790000915527344
2012-02-08,52.540000915527344
2012-02-09,53.16999816894531
2012-02-10,50.5
2012-02-13,51.2400016784668
2012-02-14,52.95000076293945
2012-02-15,53.5
2012-02-16,54.689998626708984
2012-02-17,59.13999938964844
2012-02-21,60.15999984741211
2012-02-22,62.47999954223633
2012-02-23,63.9900016784668
2012-02-24,64.61000061035156
2012-02-27,64.77999877929688
2012-02-28,64.37000274658203
2012-02-29,64.44000244140625
2012-03-01,63.599998474121094
2012-03-02,63.41999816894531
2012-03-05,63.849998474121094
2012-03-06,63.880001068115234
2012-03-07,63.59000015258789
2012-03-08,61.220001220703125
2012-03-09,63.2599983215332
2012-03-12,63.43000030517578
2012-03-13,63.56999969482422
2012-03-14,63.77000045776367
2012-03-15,63.529998779296875
2012-03-16,62.66999816894531
2012-03-19,64.18000030517578
2012-03-20,64.20999908447266
2012-03-21,64.2300033569336
2012-03-22,63.52000045776367
2012-03-23,63.38999938964844
2012-03-26,63.72999954223633
2012-03-27,63.040000915527344
2012-03-28,62.150001525878906
2012-03-29,62.61000061035156
2012-03-30,60.63999938964844
2012-04-02,62.29999923706055
2012-04-03,62.619998931884766
2012-04-04,60.849998474121094
2012-04-05,61.11000061035156
2012-04-09,59.40999984741211
2012-04-10,57.029998779296875
2012-04-11,57.290000915527344
2012-04-12,58.29999923706055
2012-04-13,57.66999816894531
2012-04-16,57.709999084472656
2012-04-17,58.02000045776367
2012-04-18,59.189998626708984
2012-04-19,58.959999084472656
2012-04-20,58.900001525878906
2012-04-23,58.709999084472656
2012-04-24,58.790000915527344
2012-04-25,59.93000030517578
2012-04-26,60.95000076293945
2012-04-27,60.52000045776367
2012-04-30,59.83000183105469
2012-05-01,59.13999938964844
2012-05-02,59.09000015258789
2012-05-03,59.34000015258789
2012-05-04,57.189998626708984
2012-05-07,56.189998626708984
2012-05-08,54.290000915527344
2012-05-09,54.2400016784668
2012-05-10,53.970001220703125
2012-05-11,56.779998779296875
2012-05-14,56.13999938964844
2012-05-15,56.86000061035156
2012-05-16,55.33000183105469
2012-05-17,52.349998474121094
2012-05-18,53.56999969482422
2012-05-21,53.779998779296875
2012-05-22,55.5099983215332
2012-05-23,57.40999984741211
2012-05-24,59.02000045776367
2012-05-25,57.97999954223633
2012-05-29,57.5
2012-05-30,57.09000015258789
2012-05-31,57.86000061035156
2012-06-01,57.77000045776367
2012-06-04,59.11000061035156
2012-06-05,62.5
2012-06-06,64.4000015258789
2012-06-07,63.7599983215332
2012-06-08,64.94000244140625
2012-06-11,65.48999786376953
2012-06-12,66.12999725341797
2012-06-13,66.0199966430664
2012-06-14,65.3499984741211
2012-06-15,67.4000015258789
2012-06-18,70.37000274658203
2012-06-19,71.7699966430664
2012-06-20,70.97000122070312
2012-06-21,70.3499984741211
2012-06-22,70.8499984741211
2012-06-25,70.77999877929688
2012-06-26,71.69999694824219
2012-06-27,72.36000061035156
2012-06-28,71.73999786376953
2012-06-29,73.2300033569336
2012-07-02,75.6500015258789
2012-07-03,75.43000030517578
2012-07-05,74.98999786376953
2012-07-06,74.44000244140625
2012-07-09,74.36000061035156
2012-07-10,73.16000366210938
2012-07-11,73.37000274658203
2012-07-12,70.69999694824219
2012-07-13,73.86000061035156
2012-07-16,75.0
2012-07-17,74.58999633789062
2012-07-18,75.37999725341797
2012-07-19,75.87000274658203
2012-07-20,75.75
2012-07-23,74.44000244140625
2012-07-24,73.80000305175781
2012-07-25,74.41999816894531
2012-07-26,72.80000305175781
2012-07-27,73.93000030517578
2012-07-30,77.48999786376953
2012-07-31,77.55999755859375
2012-08-01,77.77999877929688
2012-08-02,77.88999938964844
2012-08-03,78.4000015258789
2012-08-06,81.86000061035156
2012-08-07,82.79000091552734
2012-08-08,84.30000305175781
2012-08-09,83.61000061035156
2012-08-10,83.5999984741211
2012-08-13,84.66999816894531
2012-08-14,84.44000244140625
2012-08-15,84.69000244140625
2012-08-16,89.30999755859375
2012-08-17,90.79000091552734
2012-08-20,90.05000305175781
2012-08-21,85.11000061035156
2012-08-22,84.94999694824219
2012-08-23,84.12000274658203
2012-08-24,84.0999984741211
2012-08-27,84.44999694824219
2012-08-28,85.48999786376953
2012-08-29,85.58999633789062
2012-08-30,83.58999633789062
2012-08-31,84.29000091552734
2012-09-04,86.0
2012-09-05,87.38999938964844
2012-09-06,87.72000122070312
2012-09-07,85.83999633789062
2012-09-10,87.27999877929688
2012-09-11,87.55000305175781
2012-09-12,89.44999694824219
2012-09-13,91.05999755859375
2012-09-14,89.76000213623047
2012-09-17,90.25
2012-09-18,89.2699966430664
2012-09-19,89.45999908447266
2012-09-20,90.45999908447266
2012-09-21,89.2300033569336
2012-09-24,87.23999786376953
2012-09-25,85.2699966430664
2012-09-26,84.19999694824219
2012-09-27,86.05000305175781
2012-09-28,86.25
2012-10-01,88.48999786376953
2012-10-02,88.05000305175781
2012-10-03,102.69000244140625
2012-10-04,114.0999984741211
2012-10-05,111.44000244140625
2012-10-08,111.79000091552734
2012-10-09,108.41000366210938
2012-10-10,108.38999938964844
2012-10-11,111.08000183105469
2012-10-12,114.7300033569336
2012-10-15,114.70999908447266
2012-10-16,117.44000244140625
2012-10-17,117.05000305175781
2012-10-18,111.83999633789062
2012-10-19,111.91999816894531
2012-10-22,112.02999877929688
2012-10-23,109.76000213623047
2012-10-24,124.33000183105469
2012-10-25,115.9000015258789
2012-10-26,115.41000366210938
2012-10-31,113.5
2012-11-01,110.33999633789062
2012-11-02,111.0
2012-11-05,107.62999725341797
2012-11-06,106.5999984741211
2012-11-07,111.94000244140625
2012-11-08,111.98999786376953
2012-11-09,109.58000183105469
2012-11-12,107.1500015258789
2012-11-13,105.51000213623047
2012-11-14,102.44000244140625
2012-11-15,100.5199966430664
2012-11-16,103.87000274658203
2012-11-19,105.5
2012-11-20,104.47000122070312
2012-11-21,105.8499984741211
2012-11-23,103.97000122070312
2012-11-26,101.93000030517578
2012-11-27,104.68000030517578
2012-11-28,103.7300033569336
2012-11-29,106.33000183105469
2012-11-30,106.33000183105469
2012-12-03,104.12000274658203
2012-12-04,100.6500015258789
2012-12-05,97.93000030517578
2012-12-06,101.19000244140625
2012-12-07,103.0199966430664
2012-12-10,103.30000305175781
2012-12-11,102.69000244140625
2012-12-12,106.7300033569336
2012-12-13,104.8499984741211
2012-12-14,95.05000305175781
2012-12-17,94.37000274658203
2012-12-18,93.76000213623047
2012-12-19,89.25
2012-12-20,89.26000213623047
2012-12-21,87.58999633789062
2012-12-24,86.62000274658203
2012-12-26,84.55999755859375
2012-12-27,85.76000213623047
2012-12-28,85.75
2012-12-31,86.6500015258789
2013-01-02,87.76000213623047
2013-01-03,85.54000091552734
2013-01-04,86.87000274658203
2013-01-07,87.51000213623047
2013-01-08,91.52999877929688
2013-01-09,91.37000274658203
2013-01-10,93.56999969482422
2013-01-11,94.62999725341797
2013-01-14,94.91999816894531
2013-01-15,96.0199966430664
2013-01-16,94.51000213623047
2013-01-17,94.91999816894531
2013-01-18,93.26000213623047
2013-01-22,93.94000244140625
2013-01-23,93.19999694824219
2013-01-24,92.58999633789062
2013-01-25,91.58999633789062
2013-01-28,88.04000091552734
2013-01-29,87.63999938964844
2013-01-30,86.29000091552734
2013-01-31,87.87000274658203
2013-02-01,89.37000274658203
2013-02-04,87.83999633789062
2013-02-05,87.97000122070312
2013-02-06,87.73999786376953
2013-02-07,87.08000183105469
2013-02-08,86.05000305175781
2013-02-11,85.56999969482422
2013-02-12,83.86000061035156
2013-02-13,91.01000213623047
2013-02-14,87.44000244140625
2013-02-15,87.7300033569336
2013-02-19,87.04000091552734
2013-02-20,85.0
2013-02-21,80.76000213623047
2013-02-22,78.58999633789062
2013-02-25,77.37999725341797
2013-02-26,75.44999694824219
2013-02-27,78.83999633789062
2013-02-28,81.54000091552734
2013-03-01,81.91000366210938
2013-03-04,82.2300033569336
2013-03-05,83.79000091552734
2013-03-06,81.7300033569336
2013-03-07,82.45999908447266
2013-03-08,83.72000122070312
2013-03-11,82.4000015258789
2013-03-12,83.33999633789062
2013-03-13,81.02999877929688
2013-03-14,81.75
2013-03-15,79.44999694824219
2013-03-18,75.9000015258789
2013-03-19,71.80000305175781
2013-03-20,71.31999969482422
2013-03-21,70.69999694824219
2013-03-22,69.87999725341797
2013-03-25,67.3499984741211
2013-03-26,69.19999694824219
2013-03-27,70.43000030517578
2013-03-28,69.75
2013-04-01,69.43000030517578
2013-04-02,70.72000122070312
2013-04-03,69.51000213623047
2013-04-04,70.93000030517578
2013-04-05,73.6500015258789
2013-04-08,75.83999633789062
2013-04-09,75.97000122070312
2013-04-10,76.20999908447266
2013-04-11,77.01000213623047
2013-04-12,76.55000305175781
2013-04-15,75.43000030517578
2013-04-16,76.18000030517578
2013-04-17,75.2699966430664
2013-04-18,72.93000030517578
2013-04-19,72.38999938964844
2013-04-22,71.6500015258789
2013-04-23,72.9800033569336
2013-04-24,74.31999969482422
2013-04-25,80.08000183105469
2013-04-26,81.55000305175781
2013-04-29,83.19000244140625
2013-04-30,82.54000091552734
2013-05-01,81.73999786376953
2013-05-02,83.22000122070312
2013-05-03,84.79000091552734
2013-05-06,90.18000030517578
2013-05-07,90.18000030517578
2013-05-08,90.94999694824219
2013-05-09,92.0
2013-05-10,92.30000305175781
2013-05-13,91.9000015258789
