,COMM
2014-06-19,23.790000915527344
2014-06-20,24.110000610351562
2014-06-23,24.309999465942383
2014-06-24,23.799999237060547
2014-06-25,23.299999237060547
2014-06-26,23.290000915527344
2014-06-27,23.260000228881836
2014-06-30,23.1299991607666
2014-07-01,23.100000381469727
2014-07-02,23.350000381469727
2014-07-03,23.34000015258789
2014-07-07,22.770000457763672
2014-07-08,22.239999771118164
2014-07-09,22.459999084472656
2014-07-10,22.260000228881836
2014-07-11,22.5
2014-07-14,23.049999237060547
2014-07-15,22.850000381469727
2014-07-16,23.34000015258789
2014-07-17,23.020000457763672
2014-07-18,23.799999237060547
2014-07-21,23.959999084472656
2014-07-22,24.079999923706055
2014-07-23,23.260000228881836
2014-07-24,23.059999465942383
2014-07-25,23.399999618530273
2014-07-28,24.09000015258789
2014-07-29,24.010000228881836
2014-07-30,24.06999969482422
2014-07-31,24.639999389648438
2014-08-01,24.889999389648438
2014-08-04,25.420000076293945
2014-08-05,25.010000228881836
2014-08-06,24.790000915527344
2014-08-07,24.700000762939453
2014-08-08,24.600000381469727
2014-08-11,24.43000030517578
2014-08-12,24.6200008392334
2014-08-13,25.260000228881836
2014-08-14,25.43000030517578
2014-08-15,24.969999313354492
2014-08-18,24.8700008392334
2014-08-19,24.969999313354492
2014-08-20,25.399999618530273
2014-08-21,26.079999923706055
2014-08-22,25.889999389648438
2014-08-25,25.989999771118164
2014-08-26,25.860000610351562
2014-08-27,25.729999542236328
2014-08-28,25.690000534057617
2014-08-29,25.760000228881836
2014-09-02,26.5
2014-09-03,26.31999969482422
2014-09-04,26.139999389648438
2014-09-05,26.239999771118164
2014-09-08,26.100000381469727
2014-09-09,25.360000610351562
2014-09-10,25.700000762939453
2014-09-11,25.799999237060547
2014-09-12,25.190000534057617
2014-09-15,24.68000030517578
2014-09-16,24.6299991607666
2014-09-17,24.25
2014-09-18,24.770000457763672
2014-09-19,24.639999389648438
2014-09-22,24.229999542236328
2014-09-23,24.170000076293945
2014-09-24,24.479999542236328
2014-09-25,24.309999465942383
2014-09-26,24.219999313354492
2014-09-29,24.280000686645508
2014-09-30,23.90999984741211
2014-10-01,23.940000534057617
2014-10-02,24.110000610351562
2014-10-03,23.809999465942383
2014-10-06,23.450000762939453
2014-10-07,23.149999618530273
2014-10-08,23.489999771118164
2014-10-09,23.030000686645508
2014-10-10,21.559999465942383
2014-10-13,21.290000915527344
2014-10-14,21.25
2014-10-15,20.190000534057617
2014-10-16,21.0
2014-10-17,22.06999969482422
2014-10-20,22.18000030517578
2014-10-21,22.770000457763672
2014-10-22,22.360000610351562
2014-10-23,23.030000686645508
2014-10-24,22.81999969482422
2014-10-27,22.399999618530273
2014-10-28,22.700000762939453
2014-10-29,22.81999969482422
2014-10-30,23.25
2014-10-31,21.540000915527344
2014-11-03,21.09000015258789
2014-11-04,21.559999465942383
2014-11-05,21.600000381469727
2014-11-06,22.200000762939453
2014-11-07,22.59000015258789
2014-11-10,20.770000457763672
2014-11-11,21.100000381469727
2014-11-12,21.1200008392334
2014-11-13,20.8799991607666
2014-11-14,21.200000762939453
2014-11-17,20.780000686645508
2014-11-18,21.579999923706055
2014-11-19,21.469999313354492
2014-11-20,21.670000076293945
2014-11-21,21.780000686645508
2014-11-24,22.049999237060547
2014-11-25,22.190000534057617
2014-11-26,22.510000228881836
2014-11-28,22.200000762939453
2014-12-01,22.219999313354492
2014-12-02,22.5
2014-12-03,23.100000381469727
2014-12-04,23.40999984741211
2014-12-05,23.829999923706055
2014-12-08,23.59000015258789
2014-12-09,23.350000381469727
2014-12-10,22.549999237060547
2014-12-11,22.299999237060547
2014-12-12,21.989999771118164
2014-12-15,21.954999923706055
2014-12-16,21.799999237060547
2014-12-17,21.75
2014-12-18,22.079999923706055
2014-12-19,22.479999542236328
2014-12-22,22.75
2014-12-23,23.0
2014-12-24,23.190000534057617
2014-12-26,23.239999771118164
2014-12-29,23.110000610351562
2014-12-30,22.969999313354492
2014-12-31,22.829999923706055
2015-01-02,22.969999313354492
2015-01-05,23.100000381469727
2015-01-06,23.18000030517578
2015-01-07,23.309999465942383
2015-01-08,23.709999084472656
2015-01-09,23.020000457763672
2015-01-12,22.030000686645508
2015-01-13,21.40999984741211
2015-01-14,21.3799991607666
2015-01-15,20.780000686645508
2015-01-16,21.030000686645508
2015-01-20,21.270000457763672
2015-01-21,21.139999389648438
2015-01-22,21.299999237060547
2015-01-23,21.649999618530273
2015-01-26,21.610000610351562
2015-01-27,25.56999969482422
2015-01-28,27.1299991607666
2015-01-29,28.079999923706055
2015-01-30,28.104999542236328
2015-02-02,28.979999542236328
2015-02-03,29.389999389648438
2015-02-04,30.030000686645508
2015-02-05,29.440000534057617
2015-02-06,29.6200008392334
2015-02-09,29.68000030517578
2015-02-10,29.729999542236328
2015-02-11,30.450000762939453
2015-02-12,30.229999542236328
2015-02-13,30.399999618530273
2015-02-17,30.350000381469727
2015-02-18,31.1299991607666
2015-02-19,30.239999771118164
2015-02-20,31.100000381469727
2015-02-23,30.719999313354492
2015-02-24,30.760000228881836
2015-02-25,30.81999969482422
2015-02-26,31.299999237060547
2015-02-27,31.5
2015-03-02,31.469999313354492
2015-03-03,31.559999465942383
2015-03-04,31.18000030517578
2015-03-05,30.299999237060547
2015-03-06,29.719999313354492
2015-03-09,29.899999618530273
2015-03-10,29.06999969482422
2015-03-11,29.549999237060547
2015-03-12,29.799999237060547
2015-03-13,29.649999618530273
2015-03-16,30.219999313354492
2015-03-17,30.219999313354492
2015-03-18,30.68000030517578
2015-03-19,30.610000610351562
2015-03-20,30.860000610351562
2015-03-23,30.770000457763672
2015-03-24,30.270000457763672
2015-03-25,29.610000610351562
2015-03-26,28.8700008392334
2015-03-27,28.989999771118164
2015-03-30,29.149999618530273
2015-03-31,28.540000915527344
2015-04-01,28.625
2015-04-02,28.950000762939453
2015-04-06,28.899999618530273
2015-04-07,29.229999542236328
2015-04-08,29.31999969482422
2015-04-09,29.454999923706055
2015-04-10,29.40999984741211
2015-04-13,29.299999237060547
2015-04-14,29.40999984741211
2015-04-15,29.790000915527344
2015-04-16,29.600000381469727
2015-04-17,29.139999389648438
2015-04-20,29.479999542236328
2015-04-21,29.809999465942383
2015-04-22,29.799999237060547
2015-04-23,29.299999237060547
2015-04-24,28.21500015258789
2015-04-27,28.174999237060547
2015-04-28,28.59000015258789
2015-04-29,27.770000457763672
2015-04-30,29.510000228881836
2015-05-01,29.31999969482422
2015-05-04,29.389999389648438
2015-05-05,29.290000915527344
2015-05-06,29.18000030517578
2015-05-07,29.389999389648438
2015-05-08,29.850000381469727
2015-05-11,30.34000015258789
2015-05-12,30.209999084472656
2015-05-13,30.09000015258789
2015-05-14,30.729999542236328
2015-05-15,30.950000762939453
2015-05-18,31.329999923706055
2015-05-19,31.3799991607666
2015-05-20,31.170000076293945
2015-05-21,31.25
2015-05-22,31.229999542236328
2015-05-26,30.8700008392334
2015-05-27,30.905000686645508
2015-05-28,31.299999237060547
2015-05-29,31.170000076293945
2015-06-01,31.264999389648438
2015-06-02,31.7450008392334
2015-06-03,32.18000030517578
2015-06-04,31.959999084472656
2015-06-05,32.20000076293945
2015-06-08,31.81999969482422
2015-06-09,31.889999389648438
2015-06-10,32.415000915527344
2015-06-11,31.170000076293945
2015-06-12,31.1200008392334
2015-06-15,30.979999542236328
2015-06-16,31.5
2015-06-17,31.954999923706055
2015-06-18,31.8799991607666
2015-06-19,31.790000915527344
2015-06-22,31.860000610351562
2015-06-23,31.889999389648438
2015-06-24,31.469999313354492
2015-06-25,31.3700008392334
2015-06-26,31.040000915527344
2015-06-29,30.3700008392334
2015-06-30,30.510000228881836
2015-07-01,30.799999237060547
2015-07-02,30.780000686645508
2015-07-06,30.579999923706055
2015-07-07,30.440000534057617
2015-07-08,29.530000686645508
2015-07-09,29.690000534057617
2015-07-10,29.790000915527344
2015-07-13,30.360000610351562
2015-07-14,30.559999465942383
2015-07-15,30.389999389648438
2015-07-16,30.670000076293945
2015-07-17,31.360000610351562
2015-07-20,31.290000915527344
2015-07-21,30.850000381469727
2015-07-22,30.860000610351562
2015-07-23,30.790000915527344
2015-07-24,30.649999618530273
2015-07-27,29.899999618530273
2015-07-28,31.139999389648438
2015-07-29,30.709999084472656
2015-07-30,31.209999084472656
2015-07-31,31.3700008392334
2015-08-03,30.860000610351562
2015-08-04,31.1200008392334
2015-08-05,31.540000915527344
2015-08-06,31.170000076293945
2015-08-07,31.280000686645508
2015-08-10,31.59000015258789
2015-08-11,30.5
2015-08-12,31.760000228881836
2015-08-13,31.510000228881836
2015-08-14,31.600000381469727
2015-08-17,31.81999969482422
2015-08-18,31.34000015258789
2015-08-19,31.530000686645508
2015-08-20,30.579999923706055
2015-08-21,29.309999465942383
2015-08-24,27.639999389648438
2015-08-25,28.170000076293945
2015-08-26,29.5
2015-08-27,30.729999542236328
2015-08-28,31.899999618530273
2015-08-31,32.349998474121094
2015-09-01,31.790000915527344
2015-09-02,32.224998474121094
2015-09-03,32.91999816894531
2015-09-04,32.650001525878906
2015-09-08,33.45000076293945
2015-09-09,33.40999984741211
2015-09-10,32.900001525878906
2015-09-11,31.649999618530273
2015-09-14,31.700000762939453
2015-09-15,31.829999923706055
2015-09-16,32.38999938964844
2015-09-17,31.889999389648438
2015-09-18,31.389999389648438
2015-09-21,31.260000228881836
2015-09-22,31.209999084472656
2015-09-23,30.8799991607666
2015-09-24,30.770000457763672
2015-09-25,30.219999313354492
2015-09-28,29.420000076293945
2015-09-29,29.030000686645508
2015-09-30,30.030000686645508
2015-10-01,30.09000015258789
2015-10-02,29.479999542236328
2015-10-05,29.920000076293945
2015-10-06,29.559999465942383
2015-10-07,30.450000762939453
2015-10-08,30.729999542236328
2015-10-09,30.709999084472656
2015-10-12,31.06999969482422
2015-10-13,30.600000381469727
2015-10-14,30.809999465942383
2015-10-15,31.219999313354492
2015-10-16,31.760000228881836
2015-10-19,31.709999084472656
2015-10-20,31.850000381469727
2015-10-21,31.34000015258789
2015-10-22,31.700000762939453
2015-10-23,32.13999938964844
2015-10-26,32.2599983215332
2015-10-27,31.600000381469727
2015-10-28,32.619998931884766
2015-10-29,32.459999084472656
2015-10-30,32.43000030517578
2015-11-02,32.79999923706055
2015-11-03,33.209999084472656
2015-11-04,32.25
2015-11-05,32.34000015258789
2015-11-06,32.310001373291016
2015-11-09,28.489999771118164
2015-11-10,27.790000915527344
2015-11-11,27.485000610351562
2015-11-12,27.200000762939453
2015-11-13,26.5
2015-11-16,26.5
2015-11-17,26.5
2015-11-18,27.350000381469727
2015-11-19,27.3700008392334
2015-11-20,28.299999237060547
2015-11-23,28.959999084472656
2015-11-24,28.40999984741211
2015-11-25,28.239999771118164
2015-11-27,28.600000381469727
2015-11-30,28.6200008392334
2015-12-01,28.530000686645508
2015-12-02,27.729999542236328
2015-12-03,26.989999771118164
2015-12-04,27.510000228881836
2015-12-07,26.719999313354492
2015-12-08,26.530000686645508
2015-12-09,25.799999237060547
2015-12-10,26.219999313354492
2015-12-11,25.860000610351562
2015-12-14,25.530000686645508
2015-12-15,25.18000030517578
2015-12-16,25.360000610351562
2015-12-17,25.84000015258789
2015-12-18,25.0
2015-12-21,25.18000030517578
2015-12-22,25.440000534057617
2015-12-23,26.34000015258789
2015-12-24,26.329999923706055
2015-12-28,26.1299991607666
2015-12-29,26.309999465942383
2015-12-30,25.950000762939453
2015-12-31,25.889999389648438
2016-01-04,25.600000381469727
2016-01-05,25.114999771118164
2016-01-06,24.440000534057617
2016-01-07,23.420000076293945
2016-01-08,23.360000610351562
2016-01-11,23.280000686645508
2016-01-12,23.510000228881836
2016-01-13,23.059999465942383
2016-01-14,23.309999465942383
2016-01-15,22.729999542236328
2016-01-19,22.31999969482422
2016-01-20,21.770000457763672
2016-01-21,21.90999984741211
2016-01-22,22.520000457763672
2016-01-25,21.709999084472656
2016-01-26,22.350000381469727
2016-01-27,21.510000228881836
2016-01-28,21.329999923706055
2016-01-29,22.420000076293945
2016-02-01,23.040000915527344
2016-02-02,21.459999084472656
2016-02-03,21.829999923706055
2016-02-04,22.1200008392334
2016-02-05,21.399999618530273
2016-02-08,20.229999542236328
2016-02-09,20.209999084472656
2016-02-10,20.5
2016-02-11,19.799999237060547
2016-02-12,20.540000915527344
2016-02-16,22.18000030517578
2016-02-17,23.09000015258789
2016-02-18,22.530000686645508
2016-02-19,24.049999237060547
2016-02-22,25.1200008392334
2016-02-23,24.940000534057617
2016-02-24,25.219999313354492
2016-02-25,24.84000015258789
2016-02-26,25.059999465942383
2016-02-29,25.190000534057617
2016-03-01,26.40999984741211
2016-03-02,27.200000762939453
2016-03-03,27.1200008392334
2016-03-04,27.43000030517578
2016-03-07,26.959999084472656
2016-03-08,25.81999969482422
2016-03-09,26.200000762939453
2016-03-10,26.209999084472656
2016-03-11,26.8799991607666
2016-03-14,26.889999389648438
2016-03-15,26.610000610351562
2016-03-16,27.110000610351562
2016-03-17,27.56999969482422
2016-03-18,27.239999771118164
2016-03-21,27.209999084472656
2016-03-22,27.149999618530273
2016-03-23,26.450000762939453
2016-03-24,26.520000457763672
2016-03-28,26.43000030517578
2016-03-29,26.84000015258789
2016-03-30,27.31999969482422
2016-03-31,27.920000076293945
2016-04-01,27.639999389648438
2016-04-04,27.709999084472656
2016-04-05,27.520000457763672
2016-04-06,27.8799991607666
2016-04-07,27.149999618530273
2016-04-08,27.639999389648438
2016-04-11,27.440000534057617
2016-04-12,27.040000915527344
2016-04-13,28.309999465942383
2016-04-14,27.610000610351562
2016-04-15,26.90999984741211
2016-04-18,26.59000015258789
2016-04-19,26.6200008392334
2016-04-20,26.75
2016-04-21,26.399999618530273
2016-04-22,26.760000228881836
2016-04-25,26.440000534057617
2016-04-26,26.8799991607666
2016-04-27,26.729999542236328
2016-04-28,30.540000915527344
2016-04-29,30.40999984741211
2016-05-02,30.34000015258789
2016-05-03,28.770000457763672
2016-05-04,29.040000915527344
2016-05-05,29.100000381469727
2016-05-06,29.549999237060547
2016-05-09,29.559999465942383
2016-05-10,29.799999237060547
2016-05-11,29.860000610351562
2016-05-12,29.770000457763672
2016-05-13,29.8799991607666
2016-05-16,30.110000610351562
2016-05-17,29.709999084472656
2016-05-18,29.690000534057617
2016-05-19,29.5
2016-05-20,29.8799991607666
2016-05-23,29.81999969482422
2016-05-24,30.559999465942383
2016-05-25,30.989999771118164
2016-05-26,30.8799991607666
2016-05-27,31.049999237060547
2016-05-31,31.149999618530273
2016-06-01,31.559999465942383
2016-06-02,31.809999465942383
2016-06-03,31.920000076293945
2016-06-06,32.15999984741211
2016-06-07,32.15999984741211
2016-06-08,32.5
2016-06-09,32.400001525878906
2016-06-10,32.029998779296875
2016-06-13,31.549999237060547
2016-06-14,31.450000762939453
2016-06-15,31.65999984741211
2016-06-16,32.34000015258789
2016-06-17,32.560001373291016
2016-06-20,32.20000076293945
2016-06-21,32.150001525878906
2016-06-22,32.0
2016-06-23,32.130001068115234
2016-06-24,29.860000610351562
2016-06-27,28.520000457763672
2016-06-28,29.010000228881836
2016-06-29,30.350000381469727
2016-06-30,31.030000686645508
2016-07-01,30.790000915527344
2016-07-05,30.139999389648438
2016-07-06,30.709999084472656
2016-07-07,31.139999389648438
2016-07-08,32.2400016784668
2016-07-11,32.13999938964844
2016-07-12,32.470001220703125
2016-07-13,31.75
2016-07-14,32.09000015258789
2016-07-15,31.899999618530273
2016-07-18,31.670000076293945
2016-07-19,31.559999465942383
2016-07-20,31.979999542236328
2016-07-21,31.59000015258789
2016-07-22,31.6299991607666
2016-07-25,31.530000686645508
2016-07-26,31.479999542236328
2016-07-27,31.81999969482422
2016-07-28,29.979999542236328
2016-07-29,29.950000762939453
2016-08-01,29.59000015258789
2016-08-02,28.65999984741211
2016-08-03,29.030000686645508
2016-08-04,28.760000228881836
2016-08-05,29.219999313354492
2016-08-08,28.459999084472656
2016-08-09,28.81999969482422
2016-08-10,28.889999389648438
2016-08-11,28.540000915527344
2016-08-12,28.809999465942383
2016-08-15,29.079999923706055
2016-08-16,28.989999771118164
2016-08-17,28.59000015258789
2016-08-18,28.540000915527344
2016-08-19,28.579999923706055
2016-08-22,28.75
2016-08-23,29.190000534057617
2016-08-24,29.950000762939453
2016-08-25,29.770000457763672
2016-08-26,29.440000534057617
2016-08-29,29.559999465942383
2016-08-30,29.520000457763672
2016-08-31,29.56999969482422
2016-09-01,29.799999237060547
2016-09-02,29.8700008392334
2016-09-06,29.84000015258789
2016-09-07,29.950000762939453
2016-09-08,29.729999542236328
2016-09-09,29.760000228881836
2016-09-12,29.8799991607666
2016-09-13,29.40999984741211
2016-09-14,29.5
2016-09-15,30.3799991607666
2016-09-16,30.5
2016-09-19,31.06999969482422
2016-09-20,30.829999923706055
2016-09-21,30.639999389648438
2016-09-22,30.790000915527344
2016-09-23,30.280000686645508
2016-09-26,30.25
2016-09-27,30.510000228881836
2016-09-28,30.459999084472656
2016-09-29,30.059999465942383
2016-09-30,30.110000610351562
2016-10-03,30.229999542236328
2016-10-04,30.190000534057617
2016-10-05,30.8799991607666
2016-10-06,31.40999984741211
2016-10-07,31.6200008392334
2016-10-10,31.979999542236328
2016-10-11,31.799999237060547
2016-10-12,31.030000686645508
2016-10-13,30.6200008392334
2016-10-14,31.1200008392334
2016-10-17,31.010000228881836
2016-10-18,31.459999084472656
2016-10-19,32.02000045776367
2016-10-20,31.889999389648438
2016-10-21,31.90999984741211
2016-10-24,31.979999542236328
2016-10-25,31.3700008392334
2016-10-26,31.5
2016-10-27,30.56999969482422
2016-10-28,30.709999084472656
2016-10-31,30.549999237060547
2016-11-01,30.280000686645508
2016-11-02,30.260000228881836
2016-11-03,31.90999984741211
2016-11-04,32.150001525878906
2016-11-07,32.880001068115234
2016-11-08,33.880001068115234
2016-11-09,33.65999984741211
2016-11-10,34.11000061035156
2016-11-11,33.560001373291016
2016-11-14,34.849998474121094
2016-11-15,34.970001220703125
2016-11-16,35.0
2016-11-17,35.0
2016-11-18,35.45000076293945
2016-11-21,35.4900016784668
2016-11-22,35.70000076293945
2016-11-23,35.93000030517578
2016-11-25,36.36000061035156
2016-11-28,35.83000183105469
2016-11-29,36.22999954223633
2016-11-30,35.97999954223633
2016-12-01,35.5
2016-12-02,35.790000915527344
2016-12-05,36.060001373291016
2016-12-06,36.45000076293945
2016-12-07,36.68000030517578
2016-12-08,36.88999938964844
2016-12-09,36.529998779296875
2016-12-12,36.869998931884766
2016-12-13,37.029998779296875
2016-12-14,36.560001373291016
2016-12-15,37.040000915527344
2016-12-16,36.459999084472656
2016-12-19,37.02000045776367
2016-12-20,37.209999084472656
2016-12-21,37.369998931884766
2016-12-22,37.20000076293945
2016-12-23,37.15999984741211
2016-12-27,37.20000076293945
2016-12-28,36.7400016784668
2016-12-29,36.959999084472656
2016-12-30,37.20000076293945
2017-01-03,36.709999084472656
2017-01-04,37.529998779296875
2017-01-05,37.380001068115234
2017-01-06,36.97999954223633
2017-01-09,37.2400016784668
2017-01-10,37.56999969482422
2017-01-11,37.150001525878906
2017-01-12,36.7400016784668
2017-01-13,36.970001220703125
2017-01-17,35.34000015258789
2017-01-18,35.75
2017-01-19,35.72999954223633
2017-01-20,36.20000076293945
2017-01-23,36.130001068115234
2017-01-24,36.939998626708984
2017-01-25,36.939998626708984
2017-01-26,37.33000183105469
2017-01-27,36.65999984741211
2017-01-30,37.0
2017-01-31,37.81999969482422
2017-02-01,38.0
2017-02-02,38.15999984741211
2017-02-03,38.529998779296875
2017-02-06,38.279998779296875
2017-02-07,38.5099983215332
2017-02-08,38.5
2017-02-09,38.43000030517578
2017-02-10,38.439998626708984
2017-02-13,38.75
2017-02-14,38.86000061035156
2017-02-15,38.97999954223633
2017-02-16,39.33000183105469
2017-02-17,39.45000076293945
2017-02-21,39.97999954223633
2017-02-22,40.310001373291016
2017-02-23,37.720001220703125
2017-02-24,37.31999969482422
2017-02-27,37.970001220703125
2017-02-28,38.04999923706055
2017-03-01,39.459999084472656
2017-03-02,38.90999984741211
2017-03-03,39.29999923706055
2017-03-06,39.060001373291016
2017-03-07,38.72999954223633
2017-03-08,38.84000015258789
2017-03-09,38.93000030517578
2017-03-10,38.939998626708984
2017-03-13,39.400001525878906
2017-03-14,39.400001525878906
2017-03-15,39.7400016784668
2017-03-16,39.779998779296875
2017-03-17,39.63999938964844
2017-03-20,40.13999938964844
2017-03-21,39.86000061035156
2017-03-22,39.869998931884766
2017-03-23,40.4900016784668
2017-03-24,41.220001220703125
2017-03-27,41.029998779296875
2017-03-28,41.18000030517578
2017-03-29,40.939998626708984
2017-03-30,42.09000015258789
2017-03-31,41.709999084472656
2017-04-03,41.150001525878906
2017-04-04,41.119998931884766
2017-04-05,40.81999969482422
2017-04-06,41.0099983215332
2017-04-07,41.040000915527344
2017-04-10,40.5099983215332
2017-04-11,40.630001068115234
2017-04-12,40.15999984741211
2017-04-13,39.97999954223633
2017-04-17,40.630001068115234
2017-04-18,40.47999954223633
2017-04-19,41.02000045776367
2017-04-20,41.630001068115234
2017-04-21,40.93000030517578
2017-04-24,41.470001220703125
2017-04-25,41.81999969482422
2017-04-26,41.689998626708984
2017-04-27,42.290000915527344
2017-04-28,42.040000915527344
2017-05-01,42.31999969482422
2017-05-02,41.7599983215332
2017-05-03,41.15999984741211
2017-05-04,35.11000061035156
2017-05-05,35.790000915527344
2017-05-08,35.91999816894531
2017-05-09,36.72999954223633
2017-05-10,37.5
2017-05-11,36.709999084472656
2017-05-12,36.279998779296875
2017-05-15,36.45000076293945
2017-05-16,36.970001220703125
2017-05-17,36.849998474121094
2017-05-18,36.9900016784668
2017-05-19,37.0
2017-05-22,37.529998779296875
2017-05-23,37.11000061035156
2017-05-24,36.900001525878906
2017-05-25,37.150001525878906
2017-05-26,36.91999816894531
2017-05-30,36.650001525878906
2017-05-31,36.9900016784668
2017-06-01,37.56999969482422
2017-06-02,37.58000183105469
2017-06-05,38.09000015258789
2017-06-06,37.130001068115234
2017-06-07,37.310001373291016
2017-06-08,37.9900016784668
2017-06-09,37.529998779296875
2017-06-12,37.0099983215332
2017-06-13,37.66999816894531
2017-06-14,37.189998626708984
2017-06-15,37.41999816894531
2017-06-16,37.150001525878906
2017-06-19,37.91999816894531
2017-06-20,37.95000076293945
2017-06-21,38.0099983215332
2017-06-22,38.02000045776367
2017-06-23,38.08000183105469
2017-06-26,38.38999938964844
2017-06-27,38.0
2017-06-28,38.36000061035156
2017-06-29,37.869998931884766
2017-06-30,38.029998779296875
2017-07-03,38.209999084472656
2017-07-05,37.779998779296875
2017-07-06,37.790000915527344
2017-07-07,38.150001525878906
2017-07-10,38.11000061035156
2017-07-11,38.0
2017-07-12,35.52000045776367
2017-07-13,35.650001525878906
2017-07-14,35.130001068115234
2017-07-17,34.75
2017-07-18,34.5
2017-07-19,35.189998626708984
2017-07-20,35.2599983215332
2017-07-21,35.279998779296875
2017-07-24,35.45000076293945
2017-07-25,35.7400016784668
2017-07-26,36.0099983215332
2017-07-27,36.529998779296875
2017-07-28,36.939998626708984
2017-07-31,36.779998779296875
