,FMB
2018-01-26,53.08000183105469
2018-01-29,52.880001068115234
2018-01-30,52.849998474121094
2018-01-31,52.81100082397461
2018-02-01,52.775001525878906
2018-02-02,52.619998931884766
2018-02-05,52.65999984741211
2018-02-06,52.75
2018-02-07,52.77000045776367
2018-02-08,52.709999084472656
2018-02-09,52.70000076293945
2018-02-12,52.6150016784668
2018-02-13,52.70000076293945
2018-02-14,52.595001220703125
2018-02-15,52.54999923706055
2018-02-16,52.60499954223633
2018-02-20,52.57500076293945
2018-02-21,52.39500045776367
2018-02-22,52.45000076293945
2018-02-23,52.51499938964844
2018-02-26,52.56999969482422
2018-02-27,52.45000076293945
2018-02-28,52.5
2018-03-01,52.58000183105469
2018-03-02,52.48099899291992
2018-03-05,52.5099983215332
2018-03-06,52.49399948120117
2018-03-07,52.5
2018-03-08,52.48699951171875
2018-03-09,52.5099983215332
2018-03-12,52.529998779296875
2018-03-13,52.494998931884766
2018-03-14,52.540000915527344
2018-03-15,52.439998626708984
2018-03-16,52.400001525878906
2018-03-19,52.529998779296875
2018-03-20,52.47999954223633
2018-03-21,52.40999984741211
2018-03-22,52.52000045776367
2018-03-23,52.4900016784668
2018-03-26,52.5099983215332
2018-03-27,52.529998779296875
2018-03-28,52.5890007019043
2018-03-29,52.59000015258789
2018-04-02,52.560001373291016
2018-04-03,52.540000915527344
2018-04-04,52.55400085449219
2018-04-05,52.486000061035156
2018-04-06,52.72999954223633
2018-04-09,52.69900131225586
2018-04-10,52.689998626708984
2018-04-11,52.7400016784668
2018-04-12,52.59000015258789
2018-04-13,52.70000076293945
2018-04-16,52.65999984741211
2018-04-17,52.69499969482422
2018-04-18,52.619998931884766
2018-04-19,52.599998474121094
2018-04-20,52.4640007019043
2018-04-23,52.42599868774414
2018-04-24,52.369998931884766
2018-04-25,52.09000015258789
2018-04-26,52.13999938964844
2018-04-27,52.20000076293945
2018-04-30,52.32400131225586
2018-05-01,52.31999969482422
2018-05-02,52.41999816894531
2018-05-03,52.470001220703125
2018-05-04,52.58000183105469
2018-05-07,52.56999969482422
2018-05-08,52.59000015258789
2018-05-09,52.54999923706055
2018-05-10,52.70000076293945
2018-05-11,52.58000183105469
2018-05-14,52.689998626708984
2018-05-15,52.5099983215332
2018-05-16,52.56999969482422
2018-05-17,52.36000061035156
2018-05-18,52.41999816894531
2018-05-21,52.5099983215332
2018-05-22,52.41999816894531
2018-05-23,52.5
2018-05-24,52.54999923706055
2018-05-25,52.599998474121094
2018-05-29,52.77000045776367
2018-05-30,52.67499923706055
2018-05-31,52.709999084472656
2018-06-01,52.599998474121094
2018-06-04,52.599998474121094
2018-06-05,52.68000030517578
2018-06-06,52.59700012207031
2018-06-07,52.70000076293945
2018-06-08,52.63999938964844
2018-06-11,52.65999984741211
2018-06-12,52.60200119018555
2018-06-13,52.529998779296875
2018-06-14,52.619998931884766
2018-06-15,52.72999954223633
2018-06-18,52.709999084472656
2018-06-19,52.790000915527344
2018-06-20,52.720001220703125
2018-06-21,52.70000076293945
2018-06-22,52.5
2018-06-25,52.518001556396484
2018-06-26,52.650001525878906
2018-06-27,52.70000076293945
2018-06-28,52.665000915527344
2018-06-29,52.66999816894531
2018-07-02,52.650001525878906
2018-07-03,52.720001220703125
2018-07-05,52.78300094604492
2018-07-06,52.810001373291016
2018-07-09,52.790000915527344
2018-07-10,52.81999969482422
2018-07-11,52.891998291015625
2018-07-12,52.88199996948242
2018-07-13,52.981998443603516
2018-07-16,52.915000915527344
2018-07-17,52.970001220703125
2018-07-18,52.94499969482422
2018-07-19,52.97999954223633
2018-07-20,52.79499816894531
2018-07-23,52.7599983215332
2018-07-24,52.7599983215332
2018-07-25,52.75
2018-07-26,52.70000076293945
2018-07-27,52.75
2018-07-30,52.779998779296875
2018-07-31,52.790000915527344
2018-08-01,52.599998474121094
2018-08-02,52.65999984741211
2018-08-03,52.79999923706055
2018-08-06,52.70399856567383
2018-08-07,52.68000030517578
2018-08-08,52.599998474121094
2018-08-09,52.68000030517578
2018-08-10,52.84000015258789
2018-08-13,52.75899887084961
2018-08-14,52.79999923706055
2018-08-15,52.939998626708984
2018-08-16,52.80500030517578
2018-08-17,52.84199905395508
2018-08-20,52.86199951171875
2018-08-21,52.709999084472656
2018-08-22,52.75299835205078
2018-08-23,52.70000076293945
2018-08-24,52.75600051879883
2018-08-27,52.757999420166016
2018-08-28,52.7400016784668
2018-08-29,52.720001220703125
2018-08-30,52.72999954223633
2018-08-31,52.720001220703125
2018-09-04,52.619998931884766
2018-09-05,52.70000076293945
2018-09-06,52.71200180053711
2018-09-07,52.5
2018-09-10,52.650001525878906
2018-09-11,52.54499816894531
2018-09-12,52.5359992980957
2018-09-13,52.560001373291016
2018-09-14,52.400001525878906
2018-09-17,52.400001525878906
2018-09-18,52.33000183105469
2018-09-19,52.290000915527344
2018-09-20,52.29999923706055
2018-09-21,52.25
2018-09-24,52.20000076293945
2018-09-25,52.279998779296875
2018-09-26,52.2599983215332
2018-09-27,52.290000915527344
2018-09-28,52.22999954223633
2018-10-01,52.25
2018-10-02,52.25
2018-10-03,52.15999984741211
2018-10-04,51.959999084472656
2018-10-05,52.0099983215332
2018-10-08,52.040000915527344
2018-10-09,51.97999954223633
2018-10-10,51.95000076293945
2018-10-11,51.90999984741211
2018-10-12,51.948001861572266
2018-10-15,51.93000030517578
2018-10-16,51.98899841308594
2018-10-17,51.930999755859375
2018-10-18,51.86000061035156
2018-10-19,51.875
2018-10-22,51.900001525878906
2018-10-23,51.810001373291016
2018-10-24,51.83000183105469
2018-10-25,51.810001373291016
2018-10-26,51.97100067138672
2018-10-29,51.869998931884766
2018-10-30,51.83000183105469
2018-10-31,51.82500076293945
2018-11-01,51.75
2018-11-02,51.540000915527344
2018-11-05,51.7599983215332
2018-11-06,51.58000183105469
2018-11-07,51.86000061035156
2018-11-08,51.77000045776367
2018-11-09,51.86000061035156
2018-11-12,51.86000061035156
2018-11-13,51.880001068115234
2018-11-14,51.90999984741211
2018-11-15,51.939998626708984
2018-11-16,51.880001068115234
2018-11-19,51.95000076293945
2018-11-20,51.96500015258789
2018-11-21,51.85100173950195
2018-11-23,51.81999969482422
2018-11-26,51.97999954223633
2018-11-27,51.849998474121094
2018-11-28,51.900001525878906
2018-11-29,52.06999969482422
2018-11-30,52.099998474121094
2018-12-03,52.119998931884766
2018-12-04,52.279998779296875
2018-12-06,52.45000076293945
2018-12-07,52.5
2018-12-10,52.4900016784668
2018-12-11,52.43000030517578
2018-12-12,52.439998626708984
2018-12-13,52.4900016784668
2018-12-14,52.5
2018-12-17,52.34000015258789
2018-12-18,52.439998626708984
2018-12-19,52.5099983215332
2018-12-20,52.380001068115234
2018-12-21,52.54999923706055
2018-12-24,52.650001525878906
2018-12-26,52.52000045776367
2018-12-27,52.59000015258789
2018-12-28,52.66999816894531
2018-12-31,52.619998931884766
2019-01-02,52.7400016784668
2019-01-03,52.85599899291992
2019-01-04,52.63999938964844
2019-01-07,52.79999923706055
2019-01-08,52.79999923706055
2019-01-09,52.61000061035156
2019-01-10,52.66999816894531
2019-01-11,52.79999923706055
2019-01-14,52.790000915527344
2019-01-15,52.849998474121094
2019-01-16,52.7400016784668
2019-01-17,52.75199890136719
2019-01-18,52.810001373291016
2019-01-22,52.790000915527344
2019-01-23,52.7400016784668
2019-01-24,52.65999984741211
2019-01-25,52.630001068115234
2019-01-28,52.61000061035156
2019-01-29,52.66999816894531
2019-01-30,52.709999084472656
2019-01-31,52.79999923706055
2019-02-01,52.77000045776367
2019-02-04,52.77000045776367
2019-02-05,52.83000183105469
2019-02-06,52.79999923706055
2019-02-07,52.91999816894531
2019-02-08,53.040000915527344
2019-02-11,53.029998779296875
2019-02-12,53.04999923706055
2019-02-13,52.91999816894531
2019-02-14,53.06999969482422
2019-02-15,53.099998474121094
2019-02-19,53.165000915527344
2019-02-20,53.14500045776367
2019-02-21,52.98699951171875
2019-02-22,53.029998779296875
2019-02-25,53.06999969482422
2019-02-26,53.11000061035156
2019-02-27,53.09000015258789
2019-02-28,53.073001861572266
2019-03-01,53.005001068115234
2019-03-04,53.06999969482422
2019-03-05,53.09000015258789
2019-03-06,53.106998443603516
2019-03-07,53.2400016784668
2019-03-08,53.27000045776367
2019-03-11,53.31800079345703
2019-03-12,53.33100128173828
2019-03-13,53.310001373291016
2019-03-14,53.31999969482422
2019-03-15,53.38999938964844
2019-03-18,53.38999938964844
2019-03-19,53.38999938964844
2019-03-20,53.529998779296875
2019-03-21,53.46500015258789
2019-03-22,53.66999816894531
2019-03-25,53.65999984741211
2019-03-26,53.70000076293945
2019-03-27,53.86000061035156
2019-03-28,53.84000015258789
2019-03-29,53.849998474121094
2019-04-01,53.720001220703125
2019-04-02,53.709999084472656
2019-04-03,53.70000076293945
2019-04-04,53.630001068115234
2019-04-05,53.77000045776367
2019-04-08,53.720001220703125
2019-04-09,53.77000045776367
2019-04-10,53.75
2019-04-11,53.810001373291016
2019-04-12,53.779998779296875
2019-04-15,53.83000183105469
2019-04-16,53.7869987487793
2019-04-17,53.810001373291016
2019-04-18,53.81999969482422
2019-04-22,53.790000915527344
2019-04-23,53.736000061035156
2019-04-24,53.83000183105469
2019-04-25,53.88999938964844
2019-04-26,53.91999816894531
2019-04-29,53.935001373291016
2019-04-30,53.97999954223633
2019-05-01,54.0
2019-05-02,54.0
2019-05-03,54.09000015258789
2019-05-06,54.16999816894531
2019-05-07,54.22999954223633
2019-05-08,54.220001220703125
2019-05-09,54.310001373291016
2019-05-10,54.290000915527344
2019-05-13,54.380001068115234
2019-05-14,54.45000076293945
2019-05-15,54.5099983215332
2019-05-16,54.400001525878906
2019-05-17,54.54999923706055
2019-05-20,54.560001373291016
2019-05-21,54.33000183105469
2019-05-22,54.349998474121094
2019-05-23,54.439998626708984
2019-05-24,54.470001220703125
2019-05-28,54.52000045776367
2019-05-29,54.529998779296875
2019-05-30,54.52000045776367
2019-05-31,54.70000076293945
2019-06-03,54.689998626708984
2019-06-04,54.689998626708984
2019-06-05,54.720001220703125
2019-06-06,54.75
2019-06-07,54.7599983215332
2019-06-10,54.76599884033203
2019-06-11,54.7400016784668
2019-06-12,54.72999954223633
2019-06-13,54.7400016784668
2019-06-14,54.650001525878906
2019-06-17,54.63999938964844
2019-06-18,54.66999816894531
2019-06-19,54.68000030517578
2019-06-20,54.724998474121094
2019-06-21,54.68899917602539
2019-06-24,54.72999954223633
2019-06-25,54.70000076293945
2019-06-26,54.779998779296875
2019-06-27,54.779998779296875
2019-06-28,54.77000045776367
2019-07-01,54.779998779296875
2019-07-02,54.86000061035156
2019-07-03,54.891998291015625
2019-07-05,54.79999923706055
2019-07-08,54.880001068115234
2019-07-09,54.88999938964844
2019-07-10,54.970001220703125
2019-07-11,54.95000076293945
2019-07-12,54.9900016784668
2019-07-15,54.98400115966797
2019-07-16,55.0099983215332
2019-07-17,55.040000915527344
2019-07-18,55.040000915527344
2019-07-19,55.060001373291016
2019-07-22,55.119998931884766
2019-07-23,55.0099983215332
2019-07-24,55.040000915527344
2019-07-25,55.040000915527344
2019-07-26,55.040000915527344
2019-07-29,55.08000183105469
2019-07-30,55.13999938964844
2019-07-31,55.15999984741211
2019-08-01,55.29999923706055
2019-08-02,55.369998931884766
2019-08-05,55.459999084472656
2019-08-06,55.529998779296875
2019-08-07,55.70000076293945
2019-08-08,55.68000030517578
2019-08-09,55.68000030517578
2019-08-12,55.849998474121094
2019-08-13,55.849998474121094
2019-08-14,56.060001373291016
2019-08-15,56.20000076293945
2019-08-16,56.119998931884766
2019-08-19,56.099998474121094
2019-08-20,56.09000015258789
2019-08-21,55.93000030517578
2019-08-22,55.79999923706055
2019-08-23,55.97999954223633
2019-08-26,55.959999084472656
2019-08-27,56.029998779296875
2019-08-28,56.06999969482422
2019-08-29,56.06999969482422
2019-08-30,56.08000183105469
2019-09-03,56.099998474121094
2019-09-04,56.06999969482422
2019-09-05,55.90299987792969
2019-09-06,55.93000030517578
2019-09-09,55.79999923706055
2019-09-10,55.650001525878906
2019-09-11,55.61000061035156
2019-09-12,55.45000076293945
2019-09-13,55.31999969482422
2019-09-16,55.31999969482422
2019-09-17,55.27000045776367
2019-09-18,55.40999984741211
2019-09-19,55.47999954223633
2019-09-20,55.59000015258789
2019-09-23,55.630001068115234
2019-09-24,55.7599983215332
2019-09-25,55.560001373291016
2019-09-26,55.56999969482422
2019-09-27,55.5099983215332
2019-09-30,55.560001373291016
2019-10-01,55.56999969482422
2019-10-02,55.689998626708984
2019-10-03,55.83000183105469
2019-10-04,55.84000015258789
2019-10-07,55.83000183105469
2019-10-08,55.9900016784668
2019-10-09,55.869998931884766
2019-10-10,55.81700134277344
2019-10-11,55.650001525878906
2019-10-14,55.709999084472656
2019-10-15,55.52000045776367
2019-10-16,55.5890007019043
2019-10-17,55.53499984741211
2019-10-18,55.52000045776367
2019-10-21,55.41999816894531
2019-10-22,55.31999969482422
2019-10-23,55.314998626708984
2019-10-24,55.29999923706055
2019-10-25,55.27000045776367
2019-10-28,55.2599983215332
2019-10-29,55.220001220703125
2019-10-30,55.33000183105469
2019-10-31,55.415000915527344
2019-11-01,55.400001525878906
2019-11-04,55.40299987792969
2019-11-05,55.33000183105469
2019-11-06,55.31999969482422
2019-11-07,55.13999938964844
2019-11-08,55.130001068115234
2019-11-11,55.13999938964844
2019-11-12,55.15999984741211
2019-11-13,55.220001220703125
2019-11-14,55.31999969482422
2019-11-15,55.30500030517578
2019-11-18,55.380001068115234
2019-11-19,55.367000579833984
2019-11-20,55.470001220703125
2019-11-21,55.35200119018555
2019-11-22,55.35499954223633
2019-11-25,55.380001068115234
2019-11-26,55.470001220703125
2019-11-27,55.41999816894531
2019-11-29,55.439998626708984
2019-12-02,55.319000244140625
2019-12-03,55.4900016784668
2019-12-04,55.43000030517578
2019-12-05,55.5099983215332
2019-12-06,55.47999954223633
2019-12-09,55.525001525878906
2019-12-10,55.58000183105469
2019-12-11,55.63999938964844
2019-12-12,55.52000045776367
2019-12-13,55.560001373291016
2019-12-16,55.50899887084961
2019-12-17,55.53499984741211
2019-12-18,55.50199890136719
2019-12-19,55.492000579833984
2019-12-20,55.459999084472656
2019-12-23,55.481998443603516
2019-12-24,55.47999954223633
2019-12-26,55.540000915527344
2019-12-27,55.529998779296875
2019-12-30,55.540000915527344
2019-12-31,55.54800033569336
2020-01-02,55.59000015258789
2020-01-03,55.72999954223633
2020-01-06,55.78499984741211
2020-01-07,55.904998779296875
2020-01-08,55.904998779296875
2020-01-09,55.94200134277344
2020-01-10,55.970001220703125
2020-01-13,55.96500015258789
2020-01-14,56.03499984741211
2020-01-15,56.095001220703125
2020-01-16,56.15299987792969
2020-01-17,56.09700012207031
2020-01-21,56.209999084472656
2020-01-22,56.0989990234375
2020-01-23,56.20000076293945
2020-01-24,56.224998474121094
2020-01-27,56.369998931884766
2020-01-28,56.34000015258789
2020-01-29,56.43000030517578
2020-01-30,56.43000030517578
2020-01-31,56.5
2020-02-03,56.494998931884766
2020-02-04,56.39500045776367
2020-02-05,56.33599853515625
2020-02-06,56.380001068115234
2020-02-07,56.459999084472656
2020-02-10,56.45000076293945
2020-02-11,56.44499969482422
2020-02-12,56.42499923706055
2020-02-13,56.48500061035156
2020-02-14,56.53499984741211
2020-02-18,56.599998474121094
2020-02-19,56.599998474121094
2020-02-20,56.70000076293945
2020-02-21,56.755001068115234
2020-02-24,57.04499816894531
2020-02-25,57.09000015258789
2020-02-26,57.064998626708984
2020-02-27,57.130001068115234
2020-02-28,57.16899871826172
2020-03-02,57.08000183105469
2020-03-03,57.040000915527344
2020-03-04,57.09000015258789
2020-03-05,57.1349983215332
2020-03-06,57.275001525878906
2020-03-09,57.220001220703125
2020-03-10,56.779998779296875
2020-03-11,55.779998779296875
2020-03-12,52.84000015258789
2020-03-13,53.47999954223633
2020-03-16,52.849998474121094
2020-03-17,53.270999908447266
2020-03-18,51.9900016784668
2020-03-19,51.380001068115234
2020-03-20,49.58000183105469
2020-03-23,49.29999923706055
2020-03-24,51.08700180053711
2020-03-25,52.90999984741211
2020-03-26,54.154998779296875
2020-03-27,54.380001068115234
2020-03-30,54.290000915527344
2020-03-31,54.06999969482422
2020-04-01,52.61000061035156
2020-04-02,52.189998626708984
2020-04-03,52.459999084472656
2020-04-06,52.83000183105469
2020-04-07,53.02199935913086
2020-04-08,53.33000183105469
2020-04-09,53.76900100708008
2020-04-13,53.81999969482422
2020-04-14,53.8650016784668
2020-04-15,53.904998779296875
2020-04-16,53.7599983215332
2020-04-17,53.915000915527344
2020-04-20,53.83100128173828
2020-04-21,53.61000061035156
2020-04-22,53.20000076293945
2020-04-23,53.119998931884766
2020-04-24,53.0099983215332
2020-04-27,52.91299819946289
2020-04-28,52.68000030517578
2020-04-29,52.58000183105469
2020-04-30,52.60499954223633
2020-05-01,52.7599983215332
2020-05-04,52.88999938964844
2020-05-05,53.02000045776367
2020-05-06,52.974998474121094
2020-05-07,53.099998474121094
2020-05-08,53.20000076293945
2020-05-11,53.244998931884766
2020-05-12,53.290000915527344
2020-05-13,53.400001525878906
2020-05-14,53.4900016784668
2020-05-15,53.54999923706055
2020-05-18,53.59000015258789
2020-05-19,53.65999984741211
2020-05-20,53.80500030517578
2020-05-21,53.88999938964844
2020-05-22,54.01499938964844
2020-05-26,54.04999923706055
2020-05-27,54.09000015258789
2020-05-28,54.15999984741211
2020-05-29,54.150001525878906
2020-06-01,54.29999923706055
2020-06-02,54.30500030517578
2020-06-03,54.290000915527344
2020-06-04,54.380001068115234
2020-06-05,54.47999954223633
2020-06-08,54.63999938964844
2020-06-09,54.720001220703125
2020-06-10,54.709999084472656
2020-06-11,54.834999084472656
2020-06-12,54.87900161743164
2020-06-15,54.90999984741211
2020-06-16,54.930999755859375
2020-06-17,54.928001403808594
2020-06-18,54.869998931884766
2020-06-19,54.88999938964844
2020-06-22,55.040000915527344
2020-06-23,55.04499816894531
2020-06-24,54.97999954223633
2020-06-25,54.900001525878906
2020-06-26,54.974998474121094
2020-06-29,54.959999084472656
2020-06-30,55.01100158691406
2020-07-01,55.03499984741211
2020-07-02,55.06999969482422
2020-07-06,55.06700134277344
2020-07-07,55.130001068115234
2020-07-08,55.16999816894531
2020-07-09,55.25
2020-07-10,55.310001373291016
2020-07-13,55.29999923706055
2020-07-14,55.38999938964844
2020-07-15,55.470001220703125
2020-07-16,55.58000183105469
2020-07-17,55.595001220703125
2020-07-20,55.65999984741211
2020-07-21,55.619998931884766
2020-07-22,55.63999938964844
2020-07-23,55.65599822998047
2020-07-24,55.720001220703125
2020-07-27,55.779998779296875
2020-07-28,55.82500076293945
2020-07-29,55.86899948120117
2020-07-30,55.95000076293945
2020-07-31,56.0099983215332
2020-08-03,55.98099899291992
2020-08-04,56.08000183105469
2020-08-05,56.119998931884766
2020-08-06,56.220001220703125
2020-08-07,56.25
2020-08-10,56.279998779296875
2020-08-11,56.297000885009766
2020-08-12,56.290000915527344
2020-08-13,56.24399948120117
2020-08-14,56.189998626708984
2020-08-17,56.224998474121094
2020-08-18,56.15999984741211
2020-08-19,56.09000015258789
2020-08-20,55.970001220703125
2020-08-21,55.93000030517578
2020-08-24,55.95899963378906
2020-08-25,55.810001373291016
2020-08-26,55.83000183105469
2020-08-27,55.70000076293945
2020-08-28,55.7400016784668
2020-08-31,55.7599983215332
2020-09-01,55.72800064086914
2020-09-02,55.71500015258789
2020-09-03,55.73500061035156
2020-09-04,55.75
2020-09-08,55.77000045776367
2020-09-09,55.7599983215332
2020-09-10,55.75
2020-09-11,55.75899887084961
2020-09-14,55.76499938964844
2020-09-15,55.7859992980957
2020-09-16,55.79999923706055
2020-09-17,55.78499984741211
2020-09-18,55.790000915527344
2020-09-21,55.790000915527344
2020-09-22,55.80099868774414
2020-09-23,55.82500076293945
2020-09-24,55.709999084472656
2020-09-25,55.70000076293945
2020-09-28,55.69599914550781
2020-09-29,55.70500183105469
2020-09-30,55.60499954223633
2020-10-01,55.599998474121094
2020-10-02,55.599998474121094
2020-10-05,55.560001373291016
2020-10-06,55.529998779296875
2020-10-07,55.4370002746582
2020-10-08,55.39899826049805
2020-10-09,55.38999938964844
2020-10-12,55.439998626708984
2020-10-13,55.472999572753906
2020-10-14,55.47999954223633
2020-10-15,55.4900016784668
2020-10-16,55.5099983215332
2020-10-19,55.4900016784668
2020-10-20,55.40999984741211
2020-10-21,55.29999923706055
2020-10-22,55.349998474121094
2020-10-23,55.369998931884766
2020-10-26,55.369998931884766
2020-10-27,55.439998626708984
2020-10-28,55.42599868774414
2020-10-29,55.369998931884766
2020-10-30,55.40999984741211
2020-11-02,55.380001068115234
2020-11-03,55.40800094604492
2020-11-04,55.72999954223633
2020-11-05,55.689998626708984
2020-11-06,55.7599983215332
2020-11-09,55.68000030517578
2020-11-10,55.7400016784668
2020-11-11,55.7599983215332
2020-11-12,55.83000183105469
2020-11-13,55.900001525878906
2020-11-16,55.91999816894531
2020-11-17,56.02000045776367
2020-11-18,56.06999969482422
2020-11-19,56.2400016784668
2020-11-20,56.310001373291016
2020-11-23,56.33000183105469
2020-11-24,56.220001220703125
2020-11-25,56.2400016784668
2020-11-27,56.2599983215332
2020-11-30,56.279998779296875
2020-12-01,56.279998779296875
2020-12-02,56.29999923706055
2020-12-03,56.400001525878906
2020-12-04,56.44499969482422
2020-12-07,56.470001220703125
2020-12-08,56.529998779296875
2020-12-09,56.56999969482422
2020-12-10,56.599998474121094
2020-12-11,56.650001525878906
2020-12-14,56.65999984741211
2020-12-15,56.66999816894531
2020-12-16,56.69499969482422
2020-12-17,56.65999984741211
2020-12-18,56.70000076293945
2020-12-21,56.76499938964844
2020-12-22,56.720001220703125
2020-12-23,56.77000045776367
2020-12-24,56.689998626708984
2020-12-28,56.68000030517578
2020-12-29,56.691001892089844
2020-12-30,56.70000076293945
2020-12-31,56.72999954223633
2021-01-04,56.7400016784668
2021-01-05,56.79999923706055
2021-01-06,56.75
2021-01-07,56.79999923706055
2021-01-08,56.696998596191406
2021-01-11,56.709999084472656
2021-01-12,56.75
2021-01-13,56.7599983215332
2021-01-14,56.7400016784668
2021-01-15,56.779998779296875
2021-01-19,56.849998474121094
2021-01-20,56.86000061035156
2021-01-21,56.7599983215332
2021-01-22,56.790000915527344
2021-01-25,56.869998931884766
2021-01-26,56.97999954223633
2021-01-27,57.02000045776367
2021-01-28,56.98500061035156
2021-01-29,57.06999969482422
2021-02-01,57.13999938964844
2021-02-02,57.119998931884766
2021-02-03,57.150001525878906
2021-02-04,57.20000076293945
2021-02-05,57.209999084472656
2021-02-08,57.25
2021-02-09,57.33000183105469
2021-02-10,57.380001068115234
2021-02-11,57.34000015258789
2021-02-12,57.34000015258789
2021-02-16,57.349998474121094
2021-02-17,57.22999954223633
2021-02-18,57.029998779296875
2021-02-19,56.86000061035156
2021-02-22,56.66999816894531
2021-02-23,56.5099983215332
2021-02-24,56.2400016784668
2021-02-25,56.0890007019043
2021-02-26,56.130001068115234
2021-03-01,56.119998931884766
2021-03-02,56.13999938964844
2021-03-03,56.08000183105469
2021-03-04,56.189998626708984
2021-03-05,56.2400016784668
2021-03-08,56.27000045776367
2021-03-09,56.45000076293945
2021-03-10,56.5099983215332
2021-03-11,56.61000061035156
2021-03-12,56.52000045776367
2021-03-15,56.595001220703125
2021-03-16,56.61000061035156
2021-03-17,56.5
2021-03-18,56.279998779296875
2021-03-19,56.34000015258789
2021-03-22,56.36000061035156
2021-03-23,56.45000076293945
2021-03-24,56.47999954223633
2021-03-25,56.400001525878906
2021-03-26,56.3849983215332
2021-03-29,56.439998626708984
2021-03-30,56.380001068115234
2021-03-31,56.43000030517578
2021-04-01,56.5099983215332
2021-04-05,56.4900016784668
2021-04-06,56.56999969482422
2021-04-07,56.54999923706055
2021-04-08,56.65999984741211
2021-04-09,56.720001220703125
2021-04-12,56.790000915527344
2021-04-13,56.834999084472656
2021-04-14,56.900001525878906
2021-04-15,57.06999969482422
2021-04-16,56.9900016784668
2021-04-19,57.04999923706055
2021-04-20,57.02000045776367
2021-04-21,56.974998474121094
2021-04-22,56.99599838256836
2021-04-23,56.97999954223633
2021-04-26,57.0099983215332
2021-04-27,57.0
2021-04-28,56.970001220703125
2021-04-29,56.869998931884766
2021-04-30,56.909000396728516
2021-05-03,56.880001068115234
2021-05-04,56.900001525878906
2021-05-05,56.95000076293945
2021-05-06,56.95000076293945
2021-05-07,57.0099983215332
2021-05-10,56.9900016784668
2021-05-11,57.02000045776367
2021-05-12,56.95000076293945
2021-05-13,56.959999084472656
2021-05-14,57.0
