,CHCO
1987-10-21,12.521912574768066
1987-10-22,12.521912574768066
1987-10-23,12.521912574768066
1987-10-26,12.521912574768066
1987-10-27,12.521912574768066
1987-10-28,12.521912574768066
1987-10-29,15.527173042297363
1987-10-30,15.527173042297363
1987-11-02,15.527173042297363
1987-11-03,15.527173042297363
1987-11-04,14.525419235229492
1987-11-05,14.525419235229492
1987-11-06,14.525419235229492
1987-11-09,16.528926849365234
1987-11-10,16.528926849365234
1987-11-11,16.528926849365234
1987-11-12,16.77936363220215
1987-11-13,16.77936363220215
1987-11-16,14.525419235229492
1987-11-17,14.525419235229492
1987-11-18,14.525419235229492
1987-11-19,14.525419235229492
1987-11-20,14.525419235229492
1987-11-23,14.525419235229492
1987-11-24,17.029802322387695
1987-11-25,17.029802322387695
1987-11-27,17.029802322387695
1987-11-30,17.029802322387695
1987-12-01,17.029802322387695
1987-12-02,17.029802322387695
1987-12-03,17.029802322387695
1987-12-04,17.029802322387695
1987-12-07,17.029802322387695
1987-12-08,17.029802322387695
1987-12-09,17.029802322387695
1987-12-10,17.029802322387695
1987-12-11,17.029802322387695
1987-12-14,17.029802322387695
1987-12-15,14.525419235229492
1987-12-16,14.525419235229492
1987-12-17,14.525419235229492
1987-12-18,14.525419235229492
1987-12-21,14.525419235229492
1987-12-22,14.525419235229492
1987-12-23,14.525419235229492
1987-12-24,14.525419235229492
1987-12-28,14.525419235229492
1987-12-29,14.525419235229492
1987-12-30,14.525419235229492
1987-12-31,16.528926849365234
1988-01-04,17.029802322387695
1988-01-05,15.02629566192627
1988-01-06,15.02629566192627
1988-01-07,16.02804946899414
1988-01-08,16.02804946899414
1988-01-11,16.02804946899414
1988-01-12,16.02804946899414
1988-01-13,16.02804946899414
1988-01-14,16.02804946899414
1988-01-15,16.02804946899414
1988-01-18,16.02804946899414
1988-01-19,14.525419235229492
1988-01-20,14.525419235229492
1988-01-21,14.525419235229492
1988-01-22,17.029802322387695
1988-01-25,17.029802322387695
1988-01-26,17.029802322387695
1988-01-27,17.029802322387695
1988-01-28,14.525419235229492
1988-01-29,14.525419235229492
1988-02-01,17.029802322387695
1988-02-02,14.525419235229492
1988-02-03,14.525419235229492
1988-02-04,14.525419235229492
1988-02-05,17.029802322387695
1988-02-08,16.02804946899414
1988-02-09,16.02804946899414
1988-02-10,16.02804946899414
1988-02-11,16.02804946899414
1988-02-12,16.528926849365234
1988-02-16,16.528926849365234
1988-02-17,16.528926849365234
1988-02-18,17.029802322387695
1988-02-19,17.029802322387695
1988-02-22,17.029802322387695
1988-02-23,17.029802322387695
1988-02-24,17.029802322387695
1988-02-25,17.029802322387695
1988-02-26,14.775857925415039
1988-02-29,14.775857925415039
1988-03-01,14.775857925415039
1988-03-02,14.775857925415039
1988-03-03,14.775857925415039
1988-03-04,16.02804946899414
1988-03-07,16.02804946899414
1988-03-08,16.02804946899414
1988-03-09,17.029802322387695
1988-03-10,17.029802322387695
1988-03-11,17.029802322387695
1988-03-14,17.029802322387695
1988-03-15,17.029802322387695
1988-03-16,15.02629566192627
1988-03-17,15.02629566192627
1988-03-18,15.02629566192627
1988-03-21,15.02629566192627
1988-03-22,15.02629566192627
1988-03-23,15.276734352111816
1988-03-24,16.278486251831055
1988-03-25,15.527173042297363
1988-03-28,15.527173042297363
1988-03-29,16.528926849365234
1988-03-30,16.528926849365234
1988-03-31,16.528926849365234
1988-04-04,16.528926849365234
1988-04-05,16.278486251831055
1988-04-06,16.278486251831055
1988-04-07,16.528926849365234
1988-04-08,16.528926849365234
1988-04-11,16.528926849365234
1988-04-12,16.528926849365234
1988-04-13,16.528926849365234
1988-04-14,16.02804946899414
1988-04-15,16.528926849365234
1988-04-18,16.528926849365234
1988-04-19,16.528926849365234
1988-04-20,16.528926849365234
1988-04-21,16.528926849365234
1988-04-22,15.527173042297363
1988-04-25,15.527173042297363
1988-04-26,15.527173042297363
1988-04-27,15.527173042297363
1988-04-28,15.527173042297363
1988-04-29,15.527173042297363
1988-05-02,15.777610778808594
1988-05-03,15.777610778808594
1988-05-04,15.777610778808594
1988-05-05,15.777610778808594
1988-05-06,17.029802322387695
1988-05-09,17.029802322387695
1988-05-10,17.029802322387695
1988-05-11,16.02804946899414
1988-05-12,16.02804946899414
1988-05-13,16.02804946899414
1988-05-16,16.02804946899414
1988-05-17,16.02804946899414
1988-05-18,15.527173042297363
1988-05-19,15.527173042297363
1988-05-20,15.527173042297363
1988-05-23,15.527173042297363
1988-05-24,16.278486251831055
1988-05-25,16.278486251831055
1988-05-26,17.029802322387695
1988-05-27,17.029802322387695
1988-05-31,15.527173042297363
1988-06-01,15.527173042297363
1988-06-02,15.527173042297363
1988-06-03,15.527173042297363
1988-06-06,17.029802322387695
1988-06-07,16.528926849365234
1988-06-08,16.528926849365234
1988-06-09,17.029802322387695
1988-06-10,16.528926849365234
1988-06-13,16.528926849365234
1988-06-14,16.528926849365234
1988-06-15,16.528926849365234
1988-06-16,16.528926849365234
1988-06-17,16.528926849365234
1988-06-20,16.528926849365234
1988-06-21,16.528926849365234
1988-06-22,16.528926849365234
1988-06-23,16.528926849365234
1988-06-24,16.02804946899414
1988-06-27,16.02804946899414
1988-06-28,16.02804946899414
1988-06-29,16.02804946899414
1988-06-30,16.02804946899414
1988-07-01,16.528926849365234
1988-07-05,16.278486251831055
1988-07-06,16.77936363220215
1988-07-07,16.528926849365234
1988-07-08,16.528926849365234
1988-07-11,16.02804946899414
1988-07-12,16.77936363220215
1988-07-13,16.77936363220215
1988-07-14,17.029802322387695
1988-07-15,17.029802322387695
1988-07-18,17.029802322387695
1988-07-19,17.029802322387695
1988-07-20,17.029802322387695
1988-07-21,17.029802322387695
1988-07-22,17.029802322387695
1988-07-25,17.029802322387695
1988-07-26,17.029802322387695
1988-07-27,17.029802322387695
1988-07-28,17.029802322387695
1988-07-29,17.029802322387695
1988-08-01,17.029802322387695
1988-08-02,16.77936363220215
1988-08-03,16.77936363220215
1988-08-04,16.77936363220215
1988-08-05,17.53067970275879
1988-08-08,16.77936363220215
1988-08-09,17.28023910522461
1988-08-10,17.53067970275879
1988-08-11,17.53067970275879
1988-08-12,17.28023910522461
1988-08-15,17.28023910522461
1988-08-16,17.28023910522461
1988-08-17,17.28023910522461
1988-08-18,17.28023910522461
1988-08-19,17.28023910522461
1988-08-22,16.02804946899414
1988-08-23,16.02804946899414
1988-08-24,16.02804946899414
1988-08-25,15.527173042297363
1988-08-26,15.527173042297363
1988-08-29,15.527173042297363
1988-08-30,15.527173042297363
1988-08-31,15.527173042297363
1988-09-01,15.527173042297363
1988-09-02,15.527173042297363
1988-09-06,15.527173042297363
1988-09-07,15.527173042297363
1988-09-08,15.777610778808594
1988-09-09,15.777610778808594
1988-09-12,15.777610778808594
1988-09-13,15.777610778808594
1988-09-14,15.777610778808594
1988-09-15,15.02629566192627
1988-09-16,14.274980545043945
1988-09-19,14.525419235229492
1988-09-20,16.528926849365234
1988-09-21,16.528926849365234
1988-09-22,16.528926849365234
1988-09-23,17.029802322387695
1988-09-26,17.029802322387695
1988-09-27,17.029802322387695
1988-09-28,17.029802322387695
1988-09-29,17.029802322387695
1988-09-30,17.029802322387695
1988-10-03,17.029802322387695
1988-10-04,17.029802322387695
1988-10-05,17.029802322387695
1988-10-06,17.029802322387695
1988-10-07,17.029802322387695
1988-10-10,17.029802322387695
1988-10-11,17.029802322387695
1988-10-12,17.029802322387695
1988-10-13,17.029802322387695
1988-10-14,17.029802322387695
1988-10-17,17.029802322387695
1988-10-18,17.029802322387695
1988-10-19,17.029802322387695
1988-10-20,17.029802322387695
1988-10-21,17.029802322387695
1988-10-24,17.029802322387695
1988-10-25,17.029802322387695
1988-10-26,17.029802322387695
1988-10-27,17.029802322387695
1988-10-28,16.02804946899414
1988-10-31,16.02804946899414
1988-11-01,15.02629566192627
1988-11-02,15.02629566192627
1988-11-03,15.02629566192627
1988-11-04,15.02629566192627
1988-11-07,15.02629566192627
1988-11-08,15.02629566192627
1988-11-09,15.02629566192627
1988-11-10,16.02804946899414
1988-11-11,16.02804946899414
1988-11-14,16.02804946899414
1988-11-15,16.528926849365234
1988-11-16,16.528926849365234
1988-11-17,16.528926849365234
1988-11-18,16.528926849365234
1988-11-21,16.528926849365234
1988-11-22,16.528926849365234
1988-11-23,16.528926849365234
1988-11-25,16.528926849365234
1988-11-28,16.528926849365234
1988-11-29,16.528926849365234
1988-11-30,15.464563369750977
1988-12-01,15.464563369750977
1988-12-02,15.02629566192627
1988-12-05,15.02629566192627
1988-12-06,16.02804946899414
1988-12-07,15.777610778808594
1988-12-08,15.777610778808594
1988-12-09,15.02629566192627
1988-12-12,15.02629566192627
1988-12-13,15.02629566192627
1988-12-14,15.777610778808594
1988-12-15,15.777610778808594
1988-12-16,15.777610778808594
1988-12-19,15.777610778808594
1988-12-20,15.777610778808594
1988-12-21,15.777610778808594
1988-12-22,15.777610778808594
1988-12-23,15.777610778808594
1988-12-27,15.777610778808594
1988-12-28,15.777610778808594
1988-12-29,15.777610778808594
1988-12-30,15.777610778808594
1989-01-03,23.66641616821289
1989-01-04,23.66641616821289
1989-01-05,23.66641616821289
1989-01-06,15.02629566192627
1989-01-09,15.02629566192627
1989-01-10,15.02629566192627
1989-01-11,15.02629566192627
1989-01-12,15.02629566192627
1989-01-13,15.02629566192627
1989-01-16,15.02629566192627
1989-01-17,15.02629566192627
1989-01-18,15.02629566192627
1989-01-19,15.02629566192627
1989-01-20,15.02629566192627
1989-01-23,15.02629566192627
1989-01-24,14.274980545043945
1989-01-25,14.274980545043945
1989-01-26,15.777610778808594
1989-01-27,15.777610778808594
1989-01-30,15.401952743530273
1989-01-31,14.274980545043945
1989-02-01,14.274980545043945
1989-02-02,15.401952743530273
1989-02-03,15.777610778808594
1989-02-06,15.777610778808594
1989-02-07,15.777610778808594
1989-02-08,14.274980545043945
1989-02-09,13.899324417114258
1989-02-10,14.274980545043945
1989-02-13,14.274980545043945
1989-02-14,14.274980545043945
1989-02-15,14.274980545043945
1989-02-16,15.21412467956543
1989-02-17,15.21412467956543
1989-02-21,15.21412467956543
1989-02-22,15.21412467956543
1989-02-23,13.335838317871094
1989-02-24,13.711495399475098
1989-02-27,13.711495399475098
1989-02-28,13.148009300231934
1989-03-01,14.274980545043945
1989-03-02,12.77235221862793
1989-03-03,12.77235221862793
1989-03-06,12.77235221862793
1989-03-07,14.087153434753418
1989-03-08,14.087153434753418
1989-03-09,14.087153434753418
1989-03-10,14.087153434753418
1989-03-13,14.087153434753418
1989-03-14,14.087153434753418
1989-03-15,12.021037101745605
1989-03-16,13.617581367492676
1989-03-17,13.617581367492676
1989-03-20,13.617581367492676
1989-03-21,13.899324417114258
1989-03-22,13.523666381835938
1989-03-23,13.523666381835938
1989-03-27,13.523666381835938
1989-03-28,11.269721984863281
1989-03-29,11.269721984863281
1989-03-30,13.523666381835938
1989-03-31,13.523666381835938
1989-04-03,13.523666381835938
1989-04-04,13.523666381835938
1989-04-05,13.523666381835938
1989-04-06,13.523666381835938
1989-04-07,12.39669418334961
1989-04-10,12.77235221862793
1989-04-11,13.523666381835938
1989-04-12,13.523666381835938
1989-04-13,12.77235221862793
1989-04-14,12.77235221862793
1989-04-17,12.77235221862793
1989-04-18,12.77235221862793
1989-04-19,11.269721984863281
1989-04-20,11.269721984863281
1989-04-21,11.269721984863281
1989-04-24,13.523666381835938
1989-04-25,13.523666381835938
1989-04-26,13.523666381835938
1989-04-27,13.523666381835938
1989-04-28,11.269721984863281
1989-05-01,11.269721984863281
1989-05-02,11.269721984863281
1989-05-03,11.269721984863281
1989-05-04,12.021037101745605
1989-05-05,12.021037101745605
1989-05-08,12.021037101745605
1989-05-09,12.021037101745605
1989-05-10,11.269721984863281
1989-05-11,11.269721984863281
1989-05-12,11.269721984863281
1989-05-15,13.523666381835938
1989-05-16,11.645379066467285
1989-05-17,12.77235221862793
1989-05-18,12.77235221862793
1989-05-19,12.77235221862793
1989-05-22,12.77235221862793
1989-05-23,12.77235221862793
1989-05-24,12.77235221862793
1989-05-25,12.77235221862793
1989-05-26,12.77235221862793
1989-05-30,12.77235221862793
1989-05-31,12.77235221862793
1989-06-01,12.77235221862793
1989-06-02,12.77235221862793
1989-06-05,12.77235221862793
1989-06-06,12.77235221862793
1989-06-07,12.77235221862793
1989-06-08,12.39669418334961
1989-06-09,12.39669418334961
1989-06-12,12.39669418334961
1989-06-13,12.39669418334961
1989-06-14,11.269721984863281
1989-06-15,11.645379066467285
1989-06-16,11.645379066467285
1989-06-19,11.645379066467285
1989-06-20,11.457551002502441
1989-06-21,11.457551002502441
1989-06-22,11.269721984863281
1989-06-23,13.523666381835938
1989-06-26,13.523666381835938
1989-06-27,13.523666381835938
1989-06-28,13.523666381835938
1989-06-29,13.523666381835938
1989-06-30,12.208866119384766
1989-07-03,12.208866119384766
1989-07-05,12.208866119384766
1989-07-06,12.208866119384766
1989-07-07,12.208866119384766
1989-07-10,12.208866119384766
1989-07-11,11.457551002502441
1989-07-12,11.457551002502441
1989-07-13,11.457551002502441
1989-07-14,11.457551002502441
1989-07-17,11.457551002502441
1989-07-18,11.457551002502441
1989-07-19,11.457551002502441
1989-07-20,11.457551002502441
1989-07-21,11.457551002502441
1989-07-24,11.457551002502441
1989-07-25,13.148009300231934
1989-07-26,13.148009300231934
1989-07-27,13.148009300231934
1989-07-28,13.148009300231934
1989-07-31,13.148009300231934
1989-08-01,13.148009300231934
1989-08-02,13.148009300231934
1989-08-03,13.148009300231934
1989-08-04,13.148009300231934
1989-08-07,13.148009300231934
1989-08-08,13.148009300231934
1989-08-09,11.269721984863281
1989-08-10,11.269721984863281
1989-08-11,12.021037101745605
1989-08-14,11.457551002502441
1989-08-15,11.457551002502441
1989-08-16,11.457551002502441
1989-08-17,11.457551002502441
1989-08-18,11.457551002502441
1989-08-21,11.551465034484863
1989-08-22,11.551465034484863
1989-08-23,11.551465034484863
1989-08-24,11.551465034484863
1989-08-25,11.269721984863281
1989-08-28,11.269721984863281
1989-08-29,11.269721984863281
1989-08-30,11.833208084106445
1989-08-31,11.833208084106445
1989-09-01,11.833208084106445
1989-09-05,11.833208084106445
1989-09-06,11.457551002502441
1989-09-07,11.833208084106445
1989-09-08,11.833208084106445
1989-09-11,11.833208084106445
1989-09-12,11.269721984863281
1989-09-13,11.269721984863281
1989-09-14,11.269721984863281
1989-09-15,11.645379066467285
1989-09-18,11.645379066467285
1989-09-19,11.645379066467285
1989-09-20,11.645379066467285
1989-09-21,11.645379066467285
1989-09-22,11.269721984863281
1989-09-25,11.269721984863281
1989-09-26,11.269721984863281
1989-09-27,11.269721984863281
1989-09-28,11.269721984863281
1989-09-29,11.269721984863281
1989-10-02,11.269721984863281
1989-10-03,11.645379066467285
1989-10-04,11.269721984863281
1989-10-05,11.269721984863281
1989-10-06,11.269721984863281
1989-10-09,11.269721984863281
1989-10-10,11.269721984863281
1989-10-11,11.269721984863281
1989-10-12,11.645379066467285
1989-10-13,11.645379066467285
1989-10-16,11.645379066467285
1989-10-17,11.645379066467285
1989-10-18,11.269721984863281
1989-10-19,11.269721984863281
1989-10-20,11.645379066467285
1989-10-23,11.645379066467285
1989-10-24,11.645379066467285
1989-10-25,11.363636016845703
1989-10-26,11.363636016845703
1989-10-27,11.363636016845703
1989-10-30,11.363636016845703
1989-10-31,11.363636016845703
1989-11-01,11.363636016845703
1989-11-02,11.927122116088867
1989-11-03,11.927122116088867
1989-11-06,12.021037101745605
1989-11-07,11.927122116088867
1989-11-08,11.927122116088867
1989-11-09,11.927122116088867
1989-11-10,11.927122116088867
1989-11-13,11.927122116088867
1989-11-14,11.927122116088867
1989-11-15,11.927122116088867
1989-11-16,11.269721984863281
1989-11-17,11.269721984863281
1989-11-20,11.269721984863281
1989-11-21,11.269721984863281
1989-11-22,11.269721984863281
1989-11-24,11.269721984863281
1989-11-27,11.269721984863281
1989-11-28,11.269721984863281
1989-11-29,11.269721984863281
1989-11-30,11.269721984863281
1989-12-01,11.269721984863281
1989-12-04,11.269721984863281
1989-12-05,11.269721984863281
1989-12-06,11.269721984863281
1989-12-07,11.269721984863281
1989-12-08,11.269721984863281
1989-12-11,11.269721984863281
1989-12-12,11.269721984863281
1989-12-13,11.269721984863281
1989-12-14,11.269721984863281
1989-12-15,11.269721984863281
1989-12-18,11.269721984863281
1989-12-19,11.269721984863281
1989-12-20,11.269721984863281
1989-12-21,11.269721984863281
1989-12-22,11.269721984863281
1989-12-26,11.269721984863281
1989-12-27,11.269721984863281
1989-12-28,11.269721984863281
1989-12-29,11.269721984863281
1990-01-02,11.269721984863281
1990-01-03,11.269721984863281
1990-01-04,11.457551002502441
1990-01-05,11.645379066467285
1990-01-08,11.269721984863281
1990-01-09,11.269721984863281
1990-01-10,10.518406867980957
1990-01-11,10.518406867980957
1990-01-12,10.518406867980957
1990-01-15,10.518406867980957
1990-01-16,11.269721984863281
1990-01-17,11.269721984863281
1990-01-18,10.894064903259277
1990-01-19,10.894064903259277
1990-01-22,10.894064903259277
1990-01-23,10.894064903259277
1990-01-24,11.269721984863281
1990-01-25,11.269721984863281
1990-01-26,11.269721984863281
1990-01-29,11.269721984863281
1990-01-30,10.894064903259277
1990-01-31,10.894064903259277
1990-02-01,10.894064903259277
1990-02-02,10.894064903259277
1990-02-05,10.518406867980957
1990-02-06,10.518406867980957
1990-02-07,10.518406867980957
1990-02-08,10.518406867980957
1990-02-09,10.518406867980957
1990-02-12,10.518406867980957
1990-02-13,10.518406867980957
1990-02-14,10.706235885620117
1990-02-15,10.706235885620117
1990-02-16,10.706235885620117
1990-02-20,10.518406867980957
1990-02-21,10.518406867980957
1990-02-22,10.518406867980957
1990-02-23,10.518406867980957
1990-02-26,10.518406867980957
1990-02-27,10.518406867980957
1990-02-28,10.706235885620117
1990-03-01,10.706235885620117
1990-03-02,10.706235885620117
1990-03-05,10.706235885620117
1990-03-06,10.142749786376953
1990-03-07,10.142749786376953
1990-03-08,10.142749786376953
1990-03-09,9.767091751098633
1990-03-12,9.767091751098633
1990-03-13,9.767091751098633
1990-03-14,9.767091751098633
1990-03-15,9.767091751098633
1990-03-16,9.767091751098633
1990-03-19,9.767091751098633
1990-03-20,9.767091751098633
1990-03-21,10.142749786376953
1990-03-22,10.142749786376953
1990-03-23,9.767091751098633
1990-03-26,9.767091751098633
1990-03-27,9.767091751098633
1990-03-28,9.767091751098633
1990-03-29,10.142749786376953
1990-03-30,10.142749786376953
1990-04-02,10.142749786376953
1990-04-03,10.518406867980957
1990-04-04,10.142749786376953
1990-04-05,10.142749786376953
1990-04-06,10.142749786376953
1990-04-09,10.142749786376953
1990-04-10,10.142749786376953
1990-04-11,10.142749786376953
1990-04-12,10.518406867980957
1990-04-16,10.142749786376953
1990-04-17,10.518406867980957
1990-04-18,10.142749786376953
1990-04-19,10.518406867980957
1990-04-20,10.518406867980957
1990-04-23,10.330578804016113
1990-04-24,10.330578804016113
1990-04-25,10.330578804016113
1990-04-26,13.148009300231934
1990-04-27,13.148009300231934
1990-04-30,13.148009300231934
1990-05-01,10.518406867980957
1990-05-02,10.518406867980957
1990-05-03,10.518406867980957
1990-05-04,10.518406867980957
1990-05-07,10.518406867980957
1990-05-08,10.518406867980957
1990-05-09,10.518406867980957
1990-05-10,10.800149917602539
1990-05-11,10.800149917602539
1990-05-14,10.800149917602539
1990-05-15,10.800149917602539
1990-05-16,10.800149917602539
1990-05-17,10.894064903259277
1990-05-18,10.800149917602539
1990-05-21,10.800149917602539
1990-05-22,10.800149917602539
1990-05-23,10.800149917602539
1990-05-24,10.800149917602539
1990-05-25,10.800149917602539
1990-05-29,10.800149917602539
1990-05-30,10.800149917602539
1990-05-31,10.800149917602539
1990-06-01,10.800149917602539
1990-06-04,10.800149917602539
1990-06-05,10.800149917602539
1990-06-06,10.800149917602539
1990-06-07,10.800149917602539
1990-06-08,10.800149917602539
1990-06-11,10.894064903259277
1990-06-12,10.894064903259277
1990-06-13,10.894064903259277
1990-06-14,10.894064903259277
1990-06-15,10.894064903259277
1990-06-18,10.894064903259277
1990-06-19,10.894064903259277
1990-06-20,10.894064903259277
1990-06-21,10.894064903259277
1990-06-22,10.894064903259277
1990-06-25,10.894064903259277
1990-06-26,10.894064903259277
1990-06-27,10.894064903259277
1990-06-28,10.894064903259277
1990-06-29,10.894064903259277
1990-07-02,10.894064903259277
1990-07-03,10.894064903259277
1990-07-05,10.894064903259277
1990-07-06,11.457551002502441
1990-07-09,11.457551002502441
1990-07-10,11.457551002502441
1990-07-11,11.457551002502441
1990-07-12,11.457551002502441
1990-07-13,11.457551002502441
1990-07-16,11.457551002502441
1990-07-17,11.457551002502441
1990-07-18,11.645379066467285
1990-07-19,11.645379066467285
1990-07-20,11.645379066467285
1990-07-23,11.645379066467285
1990-07-24,11.645379066467285
1990-07-25,11.645379066467285
1990-07-26,11.645379066467285
1990-07-27,11.645379066467285
1990-07-30,11.645379066467285
1990-07-31,11.645379066467285
1990-08-01,11.645379066467285
1990-08-02,11.645379066467285
1990-08-03,11.269721984863281
1990-08-06,11.269721984863281
1990-08-07,11.269721984863281
1990-08-08,11.269721984863281
1990-08-09,11.645379066467285
1990-08-10,11.645379066467285
1990-08-13,11.645379066467285
1990-08-14,11.645379066467285
1990-08-15,11.645379066467285
1990-08-16,11.269721984863281
1990-08-17,11.269721984863281
1990-08-20,11.551465034484863
1990-08-21,11.645379066467285
1990-08-22,11.645379066467285
1990-08-23,11.269721984863281
1990-08-24,11.269721984863281
1990-08-27,11.269721984863281
1990-08-28,11.269721984863281
1990-08-29,11.269721984863281
1990-08-30,11.269721984863281
1990-08-31,11.269721984863281
1990-09-04,11.269721984863281
1990-09-05,11.645379066467285
1990-09-06,11.645379066467285
1990-09-07,11.645379066467285
1990-09-10,11.645379066467285
1990-09-11,11.645379066467285
1990-09-12,11.645379066467285
1990-09-13,11.645379066467285
1990-09-14,11.269721984863281
1990-09-17,11.269721984863281
1990-09-18,11.269721984863281
1990-09-19,11.269721984863281
1990-09-20,11.269721984863281
1990-09-21,11.645379066467285
1990-09-24,11.645379066467285
1990-09-25,11.269721984863281
1990-09-26,11.269721984863281
1990-09-27,11.269721984863281
1990-09-28,11.269721984863281
1990-10-01,11.269721984863281
1990-10-02,11.269721984863281
1990-10-03,11.645379066467285
1990-10-04,11.645379066467285
1990-10-05,11.645379066467285
1990-10-08,11.645379066467285
1990-10-09,11.645379066467285
1990-10-10,11.645379066467285
1990-10-11,11.645379066467285
1990-10-12,11.645379066467285
1990-10-15,11.645379066467285
1990-10-16,11.645379066467285
1990-10-17,11.645379066467285
1990-10-18,11.645379066467285
1990-10-19,11.645379066467285
1990-10-22,11.645379066467285
1990-10-23,11.645379066467285
1990-10-24,11.269721984863281
1990-10-25,11.269721984863281
1990-10-26,11.269721984863281
1990-10-29,11.269721984863281
1990-10-30,11.269721984863281
1990-10-31,11.269721984863281
1990-11-01,12.021037101745605
1990-11-02,12.021037101745605
1990-11-05,12.021037101745605
1990-11-06,13.148009300231934
1990-11-07,13.148009300231934
1990-11-08,13.148009300231934
1990-11-09,13.148009300231934
1990-11-12,13.148009300231934
1990-11-13,13.148009300231934
1990-11-14,13.148009300231934
1990-11-15,13.148009300231934
1990-11-16,13.148009300231934
1990-11-19,13.148009300231934
1990-11-20,13.148009300231934
1990-11-21,10.894064903259277
1990-11-23,10.894064903259277
1990-11-26,10.894064903259277
1990-11-27,11.269721984863281
1990-11-28,11.269721984863281
1990-11-29,11.269721984863281
1990-11-30,11.269721984863281
1990-12-03,11.269721984863281
1990-12-04,11.269721984863281
1990-12-05,11.645379066467285
1990-12-06,11.645379066467285
1990-12-07,11.645379066467285
1990-12-10,11.645379066467285
1990-12-11,11.645379066467285
1990-12-12,11.269721984863281
1990-12-13,11.269721984863281
1990-12-14,10.894064903259277
1990-12-17,11.457551002502441
1990-12-18,11.457551002502441
1990-12-19,11.645379066467285
1990-12-20,11.645379066467285
1990-12-21,11.645379066467285
1990-12-24,11.645379066467285
1990-12-26,11.645379066467285
1990-12-27,10.894064903259277
1990-12-28,10.894064903259277
1990-12-31,10.894064903259277
1991-01-02,10.894064903259277
1991-01-03,11.081892967224121
1991-01-04,11.081892967224121
1991-01-07,10.894064903259277
1991-01-08,10.894064903259277
1991-01-09,10.894064903259277
1991-01-10,11.269721984863281
1991-01-11,11.081892967224121
1991-01-14,11.081892967224121
1991-01-15,11.081892967224121
1991-01-16,11.081892967224121
1991-01-17,10.894064903259277
1991-01-18,10.894064903259277
1991-01-21,10.894064903259277
1991-01-22,10.894064903259277
1991-01-23,10.894064903259277
1991-01-24,10.894064903259277
1991-01-25,11.081892967224121
1991-01-28,11.081892967224121
1991-01-29,11.081892967224121
1991-01-30,11.081892967224121
1991-01-31,10.894064903259277
1991-02-01,10.518406867980957
1991-02-04,10.518406867980957
1991-02-05,12.021037101745605
1991-02-06,12.021037101745605
1991-02-07,12.021037101745605
1991-02-08,12.021037101745605
1991-02-11,12.021037101745605
1991-02-12,12.021037101745605
1991-02-13,12.021037101745605
1991-02-14,11.269721984863281
1991-02-15,11.269721984863281
1991-02-19,11.269721984863281
1991-02-20,10.706235885620117
1991-02-21,10.612321853637695
1991-02-22,10.612321853637695
1991-02-25,10.612321853637695
1991-02-26,10.612321853637695
1991-02-27,10.612321853637695
1991-02-28,10.612321853637695
1991-03-01,10.518406867980957
1991-03-04,10.518406867980957
