,BSJL
2015-12-21,22.641000747680664
2015-12-22,22.90999984741211
2015-12-23,23.06999969482422
2015-12-24,22.90999984741211
2015-12-28,22.90999984741211
2015-12-29,22.950000762939453
2015-12-30,22.905000686645508
2015-12-31,22.84000015258789
2016-01-04,22.8799991607666
2016-01-05,22.860000610351562
2016-01-06,22.889999389648438
2016-01-07,22.799999237060547
2016-01-08,22.799999237060547
2016-01-11,22.81999969482422
2016-01-12,22.860000610351562
2016-01-13,22.59000015258789
2016-01-14,22.702999114990234
2016-01-15,22.389999389648438
2016-01-19,22.219999313354492
2016-01-20,22.280000686645508
2016-01-21,22.170000076293945
2016-01-22,22.469999313354492
2016-01-25,22.351999282836914
2016-01-26,22.559999465942383
2016-01-27,22.518999099731445
2016-01-28,22.6299991607666
2016-01-29,22.704999923706055
2016-02-01,22.534000396728516
2016-02-02,22.440000534057617
2016-02-03,22.56999969482422
2016-02-04,22.459999084472656
2016-02-05,22.31100082397461
2016-02-08,22.2189998626709
2016-02-09,22.170000076293945
2016-02-10,22.07699966430664
2016-02-11,21.969999313354492
2016-02-12,22.229999542236328
2016-02-16,22.239999771118164
2016-02-17,22.270000457763672
2016-02-18,22.40999984741211
2016-02-19,22.40999984741211
2016-02-22,22.549999237060547
2016-02-23,22.47800064086914
2016-02-24,22.518999099731445
2016-02-25,22.579999923706055
2016-02-26,22.687000274658203
2016-02-29,22.834999084472656
2016-03-01,22.908000946044922
2016-03-02,22.915000915527344
2016-03-03,22.950000762939453
2016-03-04,22.989999771118164
2016-03-07,23.025999069213867
2016-03-08,23.020000457763672
2016-03-09,23.059999465942383
2016-03-10,23.18000030517578
2016-03-11,23.31999969482422
2016-03-14,23.270000457763672
2016-03-15,23.209999084472656
2016-03-16,23.270000457763672
2016-03-17,23.350000381469727
2016-03-18,23.389999389648438
2016-03-21,23.405000686645508
2016-03-22,23.3700008392334
2016-03-23,23.34000015258789
2016-03-24,23.260000228881836
2016-03-28,23.270000457763672
2016-03-29,23.219999313354492
2016-03-30,23.299999237060547
2016-03-31,23.3700008392334
2016-04-01,23.209999084472656
2016-04-04,23.170000076293945
2016-04-05,23.219999313354492
2016-04-06,23.34000015258789
2016-04-07,23.270000457763672
2016-04-08,23.371000289916992
2016-04-11,23.381000518798828
2016-04-12,23.437000274658203
2016-04-13,23.56999969482422
2016-04-14,23.56599998474121
2016-04-15,23.54800033569336
2016-04-18,23.639999389648438
2016-04-19,23.70199966430664
2016-04-20,23.78499984741211
2016-04-21,23.700000762939453
2016-04-22,23.790000915527344
2016-04-25,23.780000686645508
2016-04-26,23.780000686645508
2016-04-27,23.8700008392334
2016-04-28,23.829999923706055
2016-04-29,23.8799991607666
2016-05-02,23.809999465942383
2016-05-03,23.670000076293945
2016-05-04,23.670000076293945
2016-05-05,23.649999618530273
2016-05-06,23.56999969482422
2016-05-09,23.600000381469727
2016-05-10,23.639999389648438
2016-05-11,23.711000442504883
2016-05-12,23.76799964904785
2016-05-13,23.68000030517578
2016-05-16,23.77899932861328
2016-05-17,23.790000915527344
2016-05-18,23.760000228881836
2016-05-19,23.719999313354492
2016-05-20,23.760000228881836
2016-05-23,23.799999237060547
2016-05-24,23.899999618530273
2016-05-25,23.899999618530273
2016-05-26,23.8799991607666
2016-05-27,23.93000030517578
2016-05-31,23.920000076293945
2016-06-01,23.770000457763672
2016-06-02,23.81999969482422
2016-06-03,23.809999465942383
2016-06-06,23.920000076293945
2016-06-07,23.959999084472656
2016-06-08,24.059999465942383
2016-06-09,24.020000457763672
2016-06-10,23.959999084472656
2016-06-13,23.889999389648438
2016-06-14,23.809999465942383
2016-06-15,23.809999465942383
2016-06-16,23.7810001373291
2016-06-17,23.860000610351562
2016-06-20,23.950000762939453
2016-06-21,24.010000228881836
2016-06-22,24.010000228881836
2016-06-23,24.170000076293945
2016-06-24,23.8799991607666
2016-06-27,23.600000381469727
2016-06-28,23.80699920654297
2016-06-29,23.965999603271484
2016-06-30,24.040000915527344
2016-07-01,23.959999084472656
2016-07-05,23.957000732421875
2016-07-06,24.030000686645508
2016-07-07,24.110000610351562
2016-07-08,24.280000686645508
2016-07-11,24.31399917602539
2016-07-12,24.30500030517578
2016-07-13,24.299999237060547
2016-07-14,24.399999618530273
2016-07-15,24.382999420166016
2016-07-18,24.43000030517578
2016-07-19,24.31999969482422
2016-07-20,24.420000076293945
2016-07-21,24.389999389648438
2016-07-22,24.489999771118164
2016-07-25,24.40999984741211
2016-07-26,24.420000076293945
2016-07-27,24.40999984741211
2016-07-28,24.360000610351562
2016-07-29,24.375
2016-08-01,24.260000228881836
2016-08-02,24.19499969482422
2016-08-03,24.239999771118164
2016-08-04,24.31999969482422
2016-08-05,24.34000015258789
2016-08-08,24.420000076293945
2016-08-09,24.469999313354492
2016-08-10,24.47800064086914
2016-08-11,24.559999465942383
2016-08-12,24.510000228881836
2016-08-15,24.59000015258789
2016-08-16,24.579999923706055
2016-08-17,24.600000381469727
2016-08-18,24.639999389648438
2016-08-19,24.645000457763672
2016-08-22,24.6200008392334
2016-08-23,24.690000534057617
2016-08-24,24.639999389648438
2016-08-25,24.690000534057617
2016-08-26,24.670000076293945
2016-08-29,24.739999771118164
2016-08-30,24.729999542236328
2016-08-31,24.709999084472656
2016-09-01,24.56999969482422
2016-09-02,24.639999389648438
2016-09-06,24.690000534057617
2016-09-07,24.68000030517578
2016-09-08,24.68000030517578
2016-09-09,24.5
2016-09-12,24.579999923706055
2016-09-13,24.399999618530273
2016-09-14,24.450000762939453
2016-09-15,24.530000686645508
2016-09-16,24.479999542236328
2016-09-19,24.540000915527344
2016-09-20,24.533000946044922
2016-09-21,24.639999389648438
2016-09-22,24.700000762939453
2016-09-23,24.700000762939453
2016-09-26,24.639999389648438
2016-09-27,24.672000885009766
2016-09-28,24.780000686645508
2016-09-29,24.729999542236328
2016-09-30,24.829999923706055
2016-10-03,24.670000076293945
2016-10-04,24.700000762939453
2016-10-05,24.760000228881836
2016-10-06,24.739999771118164
2016-10-07,24.780000686645508
2016-10-10,24.84000015258789
2016-10-11,24.780000686645508
2016-10-12,24.75
2016-10-13,24.725000381469727
2016-10-14,24.790000915527344
2016-10-17,24.799999237060547
2016-10-18,24.860000610351562
2016-10-19,24.899999618530273
2016-10-20,24.8700008392334
2016-10-21,24.940000534057617
2016-10-24,24.93000030517578
2016-10-25,24.920000076293945
2016-10-26,24.850000381469727
2016-10-27,24.780000686645508
2016-10-28,24.75
2016-10-31,24.65999984741211
2016-11-01,24.52400016784668
2016-11-02,24.415000915527344
2016-11-03,24.459999084472656
2016-11-04,24.469999313354492
2016-11-07,24.639999389648438
2016-11-08,24.6200008392334
2016-11-09,24.5
2016-11-10,24.3799991607666
2016-11-11,24.170000076293945
2016-11-14,24.239999771118164
2016-11-15,24.482999801635742
2016-11-16,24.329999923706055
2016-11-17,24.360000610351562
2016-11-18,24.3700008392334
2016-11-21,24.510000228881836
2016-11-22,24.549999237060547
2016-11-23,24.549999237060547
2016-11-25,24.56999969482422
2016-11-28,24.610000610351562
2016-11-29,24.5
2016-11-30,24.56999969482422
2016-12-01,24.43000030517578
2016-12-02,24.489999771118164
2016-12-05,24.549999237060547
2016-12-06,24.610000610351562
2016-12-07,24.700000762939453
2016-12-08,24.709999084472656
2016-12-09,24.75
2016-12-12,24.709999084472656
2016-12-13,24.780000686645508
2016-12-14,24.6200008392334
2016-12-15,24.6299991607666
2016-12-16,24.700000762939453
2016-12-19,24.739999771118164
2016-12-20,24.739999771118164
2016-12-21,24.770000457763672
2016-12-22,24.799999237060547
2016-12-23,24.829999923706055
2016-12-27,24.8700008392334
2016-12-28,24.71299934387207
2016-12-29,24.725000381469727
2016-12-30,24.709999084472656
2017-01-03,24.790000915527344
2017-01-04,24.8799991607666
2017-01-05,24.84000015258789
2017-01-06,24.8799991607666
2017-01-09,24.8799991607666
2017-01-10,24.889999389648438
2017-01-11,24.899999618530273
2017-01-12,24.8799991607666
2017-01-13,24.889999389648438
2017-01-17,24.899999618530273
2017-01-18,24.920000076293945
2017-01-19,24.864999771118164
2017-01-20,24.850000381469727
2017-01-23,24.829999923706055
2017-01-24,24.860000610351562
2017-01-25,24.93000030517578
2017-01-26,24.90999984741211
2017-01-27,24.920000076293945
2017-01-30,24.899999618530273
2017-01-31,24.899999618530273
2017-02-01,24.799999237060547
2017-02-02,24.854999542236328
2017-02-03,24.920000076293945
2017-02-06,24.899999618530273
2017-02-07,24.84000015258789
2017-02-08,24.8799991607666
2017-02-09,24.899999618530273
2017-02-10,24.93000030517578
2017-02-13,24.979999542236328
2017-02-14,24.989999771118164
2017-02-15,24.959999084472656
2017-02-16,24.950000762939453
2017-02-17,24.959999084472656
2017-02-21,25.010000228881836
2017-02-22,25.020000457763672
2017-02-23,25.049999237060547
2017-02-24,25.079999923706055
2017-02-27,25.09000015258789
2017-02-28,25.100000381469727
2017-03-01,25.079999923706055
2017-03-02,25.030000686645508
2017-03-03,25.030000686645508
2017-03-06,25.0049991607666
2017-03-07,24.895000457763672
2017-03-08,24.780000686645508
2017-03-09,24.75200080871582
2017-03-10,24.68000030517578
2017-03-13,24.679000854492188
2017-03-14,24.649999618530273
2017-03-15,24.790000915527344
2017-03-16,24.790000915527344
2017-03-17,24.81999969482422
2017-03-20,24.79199981689453
2017-03-21,24.719999313354492
2017-03-22,24.68000030517578
2017-03-23,24.739999771118164
2017-03-24,24.770000457763672
2017-03-27,24.770000457763672
2017-03-28,24.829999923706055
2017-03-29,24.899999618530273
2017-03-30,24.969999313354492
2017-03-31,24.989999771118164
2017-04-03,24.90999984741211
2017-04-04,24.920000076293945
2017-04-05,24.93000030517578
2017-04-06,24.93000030517578
2017-04-07,24.940000534057617
2017-04-10,24.969999313354492
2017-04-11,24.950000762939453
2017-04-12,24.959999084472656
2017-04-13,24.90999984741211
2017-04-17,24.950000762939453
2017-04-18,24.940000534057617
2017-04-19,24.920000076293945
2017-04-20,24.979999542236328
2017-04-21,25.0
2017-04-24,25.059999465942383
2017-04-25,25.079999923706055
2017-04-26,25.079999923706055
2017-04-27,25.110000610351562
2017-04-28,25.1200008392334
2017-05-01,24.979999542236328
2017-05-02,25.030000686645508
2017-05-03,25.06999969482422
2017-05-04,24.950000762939453
2017-05-05,24.979999542236328
2017-05-08,25.0
2017-05-09,25.0
2017-05-10,25.040000915527344
2017-05-11,25.06999969482422
2017-05-12,25.09000015258789
2017-05-15,25.110000610351562
2017-05-16,25.149999618530273
2017-05-17,25.059999465942383
2017-05-18,25.079999923706055
2017-05-19,25.1299991607666
2017-05-22,25.18000030517578
2017-05-23,25.15999984741211
2017-05-24,25.21299934387207
2017-05-25,25.190000534057617
2017-05-26,25.209999084472656
2017-05-30,25.22599983215332
2017-05-31,25.239999771118164
2017-06-01,25.139999389648438
2017-06-02,25.139999389648438
2017-06-05,25.18000030517578
2017-06-06,25.149999618530273
2017-06-07,25.110000610351562
2017-06-08,25.1299991607666
2017-06-09,25.139999389648438
2017-06-12,25.15999984741211
2017-06-13,25.18000030517578
2017-06-14,25.200000762939453
2017-06-15,25.149999618530273
2017-06-16,25.1200008392334
2017-06-19,25.170000076293945
2017-06-20,25.1200008392334
2017-06-21,25.020000457763672
2017-06-22,25.040000915527344
2017-06-23,25.09000015258789
2017-06-26,25.1299991607666
2017-06-27,25.100000381469727
2017-06-28,25.170000076293945
2017-06-29,25.09000015258789
2017-06-30,25.170000076293945
2017-07-03,25.100000381469727
2017-07-05,25.100000381469727
2017-07-06,25.040000915527344
2017-07-07,25.059999465942383
2017-07-10,25.024999618530273
2017-07-11,25.020000457763672
2017-07-12,25.059999465942383
2017-07-13,25.079999923706055
2017-07-14,25.135000228881836
2017-07-17,25.18000030517578
2017-07-18,25.190000534057617
2017-07-19,25.239999771118164
2017-07-20,25.239999771118164
2017-07-21,25.200000762939453
2017-07-24,25.25
2017-07-25,25.27400016784668
2017-07-26,25.270000457763672
2017-07-27,25.290000915527344
2017-07-28,25.280000686645508
2017-07-31,25.290000915527344
2017-08-01,25.18000030517578
2017-08-02,25.18000030517578
2017-08-03,25.149999618530273
2017-08-04,25.149999618530273
2017-08-07,25.15999984741211
2017-08-08,25.139999389648438
2017-08-09,25.079999923706055
2017-08-10,24.860000610351562
2017-08-11,24.899999618530273
2017-08-14,24.950000762939453
2017-08-15,24.979999542236328
2017-08-16,25.030000686645508
2017-08-17,24.94499969482422
2017-08-18,24.979999542236328
2017-08-21,24.969999313354492
2017-08-22,24.989999771118164
2017-08-23,24.989999771118164
2017-08-24,25.040000915527344
2017-08-25,25.079999923706055
2017-08-28,25.114999771118164
2017-08-29,25.09000015258789
2017-08-30,25.128999710083008
2017-08-31,25.190000534057617
2017-09-01,25.107999801635742
2017-09-05,25.100000381469727
2017-09-06,25.09000015258789
2017-09-07,25.110000610351562
2017-09-08,25.049999237060547
2017-09-11,25.100000381469727
2017-09-12,25.1299991607666
2017-09-13,25.1200008392334
2017-09-14,25.14900016784668
2017-09-15,25.170000076293945
2017-09-18,25.15999984741211
2017-09-19,25.18000030517578
2017-09-20,25.209999084472656
2017-09-21,25.190000534057617
2017-09-22,25.200000762939453
2017-09-25,25.219999313354492
2017-09-26,25.229999542236328
2017-09-27,25.25
2017-09-28,25.25
2017-09-29,25.270000457763672
2017-10-02,25.235000610351562
2017-10-03,25.18000030517578
2017-10-04,25.170000076293945
2017-10-05,25.18000030517578
2017-10-06,25.190000534057617
2017-10-09,25.190000534057617
2017-10-10,25.219999313354492
2017-10-11,25.200000762939453
2017-10-12,25.190000534057617
2017-10-13,25.18000030517578
2017-10-16,25.200000762939453
2017-10-17,25.229999542236328
2017-10-18,25.25
2017-10-19,25.260000228881836
2017-10-20,25.270000457763672
2017-10-23,25.239999771118164
2017-10-24,25.239999771118164
2017-10-25,25.200000762939453
2017-10-26,25.200000762939453
2017-10-27,25.239999771118164
2017-10-30,25.219999313354492
2017-10-31,25.219999313354492
2017-11-01,25.239999771118164
2017-11-02,25.139999389648438
2017-11-03,25.1299991607666
2017-11-06,25.139999389648438
2017-11-07,25.09000015258789
2017-11-08,25.0
2017-11-09,24.8700008392334
2017-11-10,24.90999984741211
2017-11-13,24.950000762939453
2017-11-14,24.829999923706055
2017-11-15,24.8799991607666
2017-11-16,24.989999771118164
2017-11-17,24.940000534057617
2017-11-20,25.0
2017-11-21,25.049999237060547
2017-11-22,25.079999923706055
2017-11-24,25.110000610351562
2017-11-27,25.06999969482422
2017-11-28,25.110000610351562
2017-11-29,25.110000610351562
2017-11-30,25.1200008392334
2017-12-01,25.110000610351562
2017-12-04,25.020000457763672
2017-12-05,25.030000686645508
2017-12-06,25.020000457763672
2017-12-07,25.020000457763672
2017-12-08,25.040000915527344
2017-12-11,25.049999237060547
2017-12-12,25.06999969482422
2017-12-13,25.049999237060547
2017-12-14,25.040000915527344
2017-12-15,25.040000915527344
2017-12-18,25.040000915527344
2017-12-19,24.959999084472656
2017-12-20,24.950000762939453
2017-12-21,25.0310001373291
2017-12-22,25.040000915527344
2017-12-26,25.040000915527344
2017-12-27,25.06999969482422
2017-12-28,24.899999618530273
2017-12-29,24.940000534057617
2018-01-02,24.950000762939453
2018-01-03,24.989999771118164
2018-01-04,25.020000457763672
2018-01-05,25.059999465942383
2018-01-08,25.040000915527344
2018-01-09,25.010000228881836
2018-01-10,24.989999771118164
2018-01-11,25.020000457763672
2018-01-12,25.030000686645508
2018-01-16,25.0
2018-01-17,25.0
2018-01-18,25.010000228881836
2018-01-19,25.010000228881836
2018-01-22,25.049999237060547
2018-01-23,25.079999923706055
2018-01-24,25.06999969482422
2018-01-25,25.079999923706055
2018-01-26,25.06999969482422
2018-01-29,25.010000228881836
2018-01-30,24.940000534057617
2018-01-31,24.979999542236328
2018-02-01,24.90999984741211
2018-02-02,24.709999084472656
2018-02-05,24.649999618530273
2018-02-06,24.700000762939453
2018-02-07,24.649999618530273
2018-02-08,24.559999465942383
2018-02-09,24.459999084472656
2018-02-12,24.579999923706055
2018-02-13,24.530000686645508
2018-02-14,24.520000457763672
2018-02-15,24.709999084472656
2018-02-16,24.72599983215332
2018-02-20,24.709999084472656
2018-02-21,24.639999389648438
2018-02-22,24.610000610351562
2018-02-23,24.709999084472656
2018-02-26,24.790000915527344
2018-02-27,24.75
2018-02-28,24.639999389648438
2018-03-01,24.68000030517578
2018-03-02,24.59000015258789
2018-03-05,24.6200008392334
2018-03-06,24.639999389648438
2018-03-07,24.6200008392334
2018-03-08,24.65999984741211
2018-03-09,24.709999084472656
2018-03-12,24.68000030517578
2018-03-13,24.65999984741211
2018-03-14,24.639999389648438
2018-03-15,24.670000076293945
2018-03-16,24.670000076293945
2018-03-19,24.639999389648438
2018-03-20,24.610000610351562
2018-03-21,24.670000076293945
2018-03-22,24.579999923706055
2018-03-23,24.399999618530273
2018-03-26,24.6299991607666
2018-03-27,24.579999923706055
2018-03-28,24.559999465942383
2018-03-29,24.645000457763672
2018-04-02,24.540000915527344
2018-04-03,24.510000228881836
2018-04-04,24.579999923706055
2018-04-05,24.56999969482422
2018-04-06,24.530000686645508
2018-04-09,24.610000610351562
2018-04-10,24.709999084472656
2018-04-11,24.700000762939453
2018-04-12,24.65999984741211
2018-04-13,24.760000228881836
2018-04-16,24.809999465942383
2018-04-17,24.760000228881836
2018-04-18,24.760000228881836
2018-04-19,24.7450008392334
2018-04-20,24.729999542236328
2018-04-23,24.639999389648438
2018-04-24,24.639999389648438
2018-04-25,24.649999618530273
2018-04-26,24.700000762939453
2018-04-27,24.690000534057617
2018-04-30,24.690000534057617
2018-05-01,24.690000534057617
2018-05-02,24.559999465942383
2018-05-03,24.610000610351562
2018-05-04,24.6200008392334
2018-05-07,24.56999969482422
2018-05-08,24.584999084472656
2018-05-09,24.6299991607666
2018-05-10,24.6299991607666
2018-05-11,24.610000610351562
2018-05-14,24.579999923706055
2018-05-15,24.549999237060547
2018-05-16,24.610000610351562
2018-05-17,24.600000381469727
2018-05-18,24.559999465942383
2018-05-21,24.59000015258789
2018-05-22,24.59000015258789
2018-05-23,24.6299991607666
2018-05-24,24.649999618530273
2018-05-25,24.610000610351562
2018-05-29,24.540000915527344
2018-05-30,24.6299991607666
2018-05-31,24.579999923706055
2018-06-01,24.6200008392334
2018-06-04,24.540000915527344
2018-06-05,24.579999923706055
2018-06-06,24.610000610351562
2018-06-07,24.59000015258789
2018-06-08,24.59000015258789
2018-06-11,24.649999618530273
2018-06-12,24.639999389648438
