,BCBP
2004-05-07,14.720000267028809
2004-05-10,15.359999656677246
2004-05-11,15.359999656677246
2004-05-12,15.359999656677246
2004-05-13,15.359999656677246
2004-05-14,14.079999923706055
2004-05-17,14.079999923706055
2004-05-18,12.15999984741211
2004-05-19,12.479999542236328
2004-05-20,12.479999542236328
2004-05-21,12.479999542236328
2004-05-24,12.479999542236328
2004-05-25,12.479999542236328
2004-05-26,12.479999542236328
2004-05-27,12.479999542236328
2004-05-28,12.15999984741211
2004-06-01,12.15999984741211
2004-06-02,12.15999984741211
2004-06-03,11.84000015258789
2004-06-04,11.84000015258789
2004-06-07,11.84000015258789
2004-06-08,11.744000434875488
2004-06-09,11.520000457763672
2004-06-10,11.520000457763672
2004-06-14,11.039999961853027
2004-06-15,11.039999961853027
2004-06-16,11.039999961853027
2004-06-17,11.84000015258789
2004-06-18,13.760000228881836
2004-06-21,14.079999923706055
2004-06-22,12.15999984741211
2004-06-23,11.84000015258789
2004-06-24,11.520000457763672
2004-06-25,11.596799850463867
2004-06-28,11.680000305175781
2004-06-29,11.520000457763672
2004-06-30,11.456000328063965
2004-07-01,11.520000457763672
2004-07-02,11.520000457763672
2004-07-06,11.520000457763672
2004-07-07,11.520000457763672
2004-07-08,11.520000457763672
2004-07-09,11.520000457763672
2004-07-12,11.520000457763672
2004-07-13,11.520000457763672
2004-07-14,11.520000457763672
2004-07-15,11.359999656677246
2004-07-16,11.456000328063965
2004-07-19,11.520000457763672
2004-07-20,11.583999633789062
2004-07-21,11.520000457763672
2004-07-22,11.520000457763672
2004-07-23,11.520000457763672
2004-07-26,11.680000305175781
2004-07-27,11.520000457763672
2004-07-28,11.680000305175781
2004-07-29,11.84000015258789
2004-07-30,11.84000015258789
2004-08-02,11.84000015258789
2004-08-03,11.84000015258789
2004-08-04,11.84000015258789
2004-08-05,11.84000015258789
2004-08-06,11.84000015258789
2004-08-09,11.84000015258789
2004-08-10,11.84000015258789
2004-08-11,11.84000015258789
2004-08-12,11.84000015258789
2004-08-13,11.84000015258789
2004-08-16,11.680000305175781
2004-08-17,11.520000457763672
2004-08-18,11.520000457763672
2004-08-19,11.520000457763672
2004-08-20,11.520000457763672
2004-08-23,11.520000457763672
2004-08-24,11.84000015258789
2004-08-25,11.84000015258789
2004-08-26,11.84000015258789
2004-08-27,11.680000305175781
2004-08-30,11.680000305175781
2004-08-31,11.680000305175781
2004-09-01,11.680000305175781
2004-09-02,11.680000305175781
2004-09-03,11.680000305175781
2004-09-07,12.0
2004-09-08,12.0
2004-09-09,11.711999893188477
2004-09-10,11.84000015258789
2004-09-13,12.0
2004-09-14,11.878399848937988
2004-09-15,12.0
2004-09-16,12.0
2004-09-17,12.0
2004-09-20,12.0
2004-09-21,12.0
2004-09-22,12.0
2004-09-23,12.192000389099121
2004-09-24,12.192000389099121
2004-09-27,12.192000389099121
2004-09-28,12.192000389099121
2004-09-29,12.479999542236328
2004-09-30,12.479999542236328
2004-10-01,12.479999542236328
2004-10-04,12.479999542236328
2004-10-05,12.479999542236328
2004-10-06,12.479999542236328
2004-10-07,12.319999694824219
2004-10-08,12.319999694824219
2004-10-11,12.319999694824219
2004-10-12,12.319999694824219
2004-10-13,12.319999694824219
2004-10-14,12.800000190734863
2004-10-15,12.800000190734863
2004-10-18,12.800000190734863
2004-10-19,12.800000190734863
2004-10-20,12.800000190734863
2004-10-21,12.51200008392334
2004-10-22,12.51200008392334
2004-10-25,12.960000038146973
2004-10-26,13.119999885559082
2004-10-27,13.119999885559082
2004-10-28,13.119999885559082
2004-10-29,12.960000038146973
2004-11-01,13.600000381469727
2004-11-02,14.239999771118164
2004-11-03,14.399999618530273
2004-11-04,15.84000015258789
2004-11-05,16.128000259399414
2004-11-08,16.15999984741211
2004-11-09,15.039999961853027
2004-11-10,15.039999961853027
2004-11-11,15.039999961853027
2004-11-12,15.039999961853027
2004-11-15,15.039999961853027
2004-11-16,15.039999961853027
2004-11-17,14.732799530029297
2004-11-18,15.359999656677246
2004-11-19,15.039999961853027
2004-11-22,14.720000267028809
2004-11-23,14.720000267028809
2004-11-24,14.720000267028809
2004-11-26,14.720000267028809
2004-11-29,16.0
2004-11-30,16.0
2004-12-01,14.600000381469727
2004-12-02,14.600000381469727
2004-12-03,14.600000381469727
2004-12-06,14.600000381469727
2004-12-07,16.0
2004-12-08,16.0
2004-12-09,15.0
2004-12-10,15.503999710083008
2004-12-13,15.0
2004-12-14,15.199999809265137
2004-12-15,15.199999809265137
2004-12-16,15.199999809265137
2004-12-17,16.0
2004-12-20,16.0
2004-12-21,15.199999809265137
2004-12-22,15.199999809265137
2004-12-23,15.199999809265137
2004-12-27,15.279999732971191
2004-12-28,15.279999732971191
2004-12-29,15.279999732971191
2004-12-30,15.279999732971191
2004-12-31,15.319999694824219
2005-01-03,15.279999732971191
2005-01-04,15.279999732971191
2005-01-05,15.0
2005-01-06,15.0
2005-01-07,15.0
2005-01-10,15.0
2005-01-11,15.0
2005-01-12,15.0
2005-01-13,15.0
2005-01-14,15.0
2005-01-18,15.0
2005-01-19,14.920000076293945
2005-01-20,15.199999809265137
2005-01-21,15.199999809265137
2005-01-24,15.279999732971191
2005-01-25,15.0
2005-01-26,15.279999732971191
2005-01-27,15.680000305175781
2005-01-28,15.0
2005-01-31,16.0
2005-02-01,16.0
2005-02-02,15.399999618530273
2005-02-03,15.600000381469727
2005-02-04,15.600000381469727
2005-02-07,15.600000381469727
2005-02-08,15.600000381469727
2005-02-09,15.600000381469727
2005-02-10,15.600000381469727
2005-02-11,15.600000381469727
2005-02-14,15.600000381469727
2005-02-15,15.600000381469727
2005-02-16,15.600000381469727
2005-02-17,15.399999618530273
2005-02-18,16.399999618530273
2005-02-22,16.399999618530273
2005-02-23,16.0
2005-02-24,15.600000381469727
2005-02-25,15.600000381469727
2005-02-28,15.600000381469727
2005-03-01,15.600000381469727
2005-03-02,15.600000381469727
2005-03-03,15.600000381469727
2005-03-04,15.800000190734863
2005-03-07,15.800000190734863
2005-03-08,15.800000190734863
2005-03-09,15.800000190734863
2005-03-10,15.800000190734863
2005-03-11,15.640000343322754
2005-03-14,16.0
2005-03-15,15.800000190734863
2005-03-16,15.800000190734863
2005-03-17,15.800000190734863
2005-03-18,15.800000190734863
2005-03-21,15.800000190734863
2005-03-22,15.800000190734863
2005-03-23,15.800000190734863
2005-03-24,15.800000190734863
2005-03-28,15.800000190734863
2005-03-29,15.720000267028809
2005-03-30,15.720000267028809
2005-03-31,15.720000267028809
2005-04-01,15.720000267028809
2005-04-04,15.720000267028809
2005-04-05,15.199999809265137
2005-04-06,15.199999809265137
2005-04-07,15.199999809265137
2005-04-08,15.0
2005-04-11,14.607999801635742
2005-04-12,15.0
2005-04-13,15.0
2005-04-14,14.600000381469727
2005-04-15,14.0
2005-04-18,14.272000312805176
2005-04-19,14.5600004196167
2005-04-20,14.479999542236328
2005-04-21,14.600000381469727
2005-04-22,14.600000381469727
2005-04-25,14.600000381469727
2005-04-26,14.600000381469727
2005-04-27,14.800000190734863
2005-04-28,15.279999732971191
2005-04-29,15.279999732971191
2005-05-02,15.600000381469727
2005-05-03,15.399999618530273
2005-05-04,15.399999618530273
2005-05-05,15.279999732971191
2005-05-06,15.279999732971191
2005-05-09,14.800000190734863
2005-05-10,14.800000190734863
2005-05-11,14.800000190734863
2005-05-12,14.800000190734863
2005-05-13,14.800000190734863
2005-05-16,15.0
2005-05-17,15.071999549865723
2005-05-18,15.071999549865723
2005-05-19,15.215999603271484
2005-05-20,15.079999923706055
2005-05-23,15.199999809265137
2005-05-24,15.079999923706055
2005-05-25,15.399999618530273
2005-05-26,15.399999618530273
2005-05-27,15.199999809265137
2005-05-31,15.399999618530273
2005-06-01,15.399999618530273
2005-06-02,15.399999618530273
2005-06-03,15.079999923706055
2005-06-06,15.119999885559082
2005-06-07,15.0
2005-06-08,14.960000038146973
2005-06-09,14.880000114440918
2005-06-10,15.119999885559082
2005-06-13,14.960000038146973
2005-06-14,14.960000038146973
2005-06-15,14.960000038146973
2005-06-16,14.960000038146973
2005-06-17,15.199999809265137
2005-06-20,15.199999809265137
2005-06-21,15.600000381469727
2005-06-22,15.479999542236328
2005-06-23,15.479999542236328
2005-06-24,15.479999542236328
2005-06-27,15.479999542236328
2005-06-28,15.479999542236328
2005-06-29,15.479999542236328
2005-06-30,15.479999542236328
2005-07-01,15.479999542236328
2005-07-05,15.479999542236328
2005-07-06,16.0
2005-07-07,16.0
2005-07-08,16.0
2005-07-11,16.040000915527344
2005-07-12,15.960000038146973
2005-07-13,15.960000038146973
2005-07-14,15.960000038146973
2005-07-15,15.960000038146973
2005-07-18,15.920000076293945
2005-07-19,15.920000076293945
2005-07-20,15.920000076293945
2005-07-21,16.0
2005-07-22,16.399999618530273
2005-07-25,16.799999237060547
2005-07-26,16.399999618530273
2005-07-27,16.799999237060547
2005-07-28,16.799999237060547
2005-07-29,16.399999618530273
2005-08-01,16.799999237060547
2005-08-02,16.0
2005-08-03,16.0
2005-08-04,16.0
2005-08-05,16.280000686645508
2005-08-08,16.280000686645508
2005-08-09,16.280000686645508
2005-08-10,16.1200008392334
2005-08-11,16.1200008392334
2005-08-12,16.1200008392334
2005-08-15,16.1200008392334
2005-08-16,16.007999420166016
2005-08-17,15.800000190734863
2005-08-18,15.800000190734863
2005-08-19,15.640000343322754
2005-08-22,15.720000267028809
2005-08-23,15.800000190734863
2005-08-24,15.800000190734863
2005-08-25,15.800000190734863
2005-08-26,15.800000190734863
2005-08-29,15.640000343322754
2005-08-30,16.0
2005-08-31,15.640000343322754
2005-09-01,15.720000267028809
2005-09-02,15.720000267028809
2005-09-06,16.0
2005-09-07,16.0
2005-09-08,16.0
2005-09-09,16.0
2005-09-12,15.640000343322754
2005-09-13,16.0
2005-09-14,15.399999618530273
2005-09-15,15.399999618530273
2005-09-16,15.399999618530273
2005-09-19,15.399999618530273
2005-09-20,15.920000076293945
2005-09-21,15.920000076293945
2005-09-22,15.920000076293945
2005-09-23,15.479999542236328
2005-09-26,15.479999542236328
2005-09-27,15.600000381469727
2005-09-28,15.600000381469727
2005-09-29,15.600000381469727
2005-09-30,15.600000381469727
2005-10-03,15.600000381469727
2005-10-04,15.4399995803833
2005-10-05,15.119999885559082
2005-10-06,15.199999809265137
2005-10-07,15.239999771118164
2005-10-10,15.520000457763672
2005-10-11,15.399999618530273
2005-10-12,15.552000045776367
2005-10-13,15.520000457763672
2005-10-14,15.520000457763672
2005-10-17,15.199999809265137
2005-10-18,15.199999809265137
2005-10-19,14.97599983215332
2005-10-20,14.97599983215332
2005-10-21,14.97599983215332
2005-10-24,14.97599983215332
2005-10-25,14.97599983215332
2005-10-26,14.97599983215332
2005-10-27,15.0
2005-10-28,15.0
2005-10-31,15.0
2005-11-01,15.199999809265137
2005-11-02,15.199999809265137
2005-11-03,15.199999809265137
2005-11-04,16.0
2005-11-07,16.0
2005-11-08,16.25
2005-11-09,16.25
2005-11-10,15.649999618530273
2005-11-11,15.649999618530273
2005-11-14,15.649999618530273
2005-11-15,15.649999618530273
2005-11-16,15.649999618530273
2005-11-17,16.25
2005-11-18,16.25
2005-11-21,16.25
2005-11-22,16.25
2005-11-23,17.0
2005-11-25,17.0
2005-11-28,17.0
2005-11-29,17.0
2005-11-30,17.0
2005-12-01,17.0
2005-12-02,17.0
2005-12-05,17.0
2005-12-06,17.0
2005-12-07,17.5
2005-12-08,17.5
2005-12-09,17.5
2005-12-12,18.0
2005-12-13,18.899999618530273
2005-12-14,15.5
2005-12-15,15.529999732971191
2005-12-16,15.539999961853027
2005-12-19,15.649999618530273
2005-12-20,16.0
2005-12-21,15.600000381469727
2005-12-22,16.0
2005-12-23,15.949999809265137
2005-12-27,15.619999885559082
2005-12-28,15.75
2005-12-29,15.600000381469727
2005-12-30,15.600000381469727
2006-01-03,15.75
2006-01-04,15.800000190734863
2006-01-05,15.699999809265137
2006-01-06,15.949999809265137
2006-01-09,15.600000381469727
2006-01-10,15.25
2006-01-11,15.800000190734863
2006-01-12,15.449999809265137
2006-01-13,15.449999809265137
2006-01-17,15.5
2006-01-18,15.75
2006-01-19,15.5
2006-01-20,15.369999885559082
2006-01-23,15.270000457763672
2006-01-24,15.399999618530273
2006-01-25,15.399999618530273
2006-01-26,15.34000015258789
2006-01-27,15.3100004196167
2006-01-30,15.4399995803833
2006-01-31,15.9399995803833
2006-02-01,15.800000190734863
2006-02-02,15.350000381469727
2006-02-03,15.350000381469727
2006-02-06,15.399999618530273
2006-02-07,15.399999618530273
2006-02-08,15.25
2006-02-09,15.260000228881836
2006-02-10,15.300000190734863
2006-02-13,15.649999618530273
2006-02-14,15.609999656677246
2006-02-15,15.609999656677246
2006-02-16,15.270000457763672
2006-02-17,15.699999809265137
2006-02-21,15.729999542236328
2006-02-22,15.699999809265137
2006-02-23,15.390000343322754
2006-02-24,16.0
2006-02-27,16.0
2006-02-28,15.989999771118164
2006-03-01,15.989999771118164
2006-03-02,15.989999771118164
2006-03-03,15.949999809265137
2006-03-06,15.869999885559082
2006-03-07,15.989999771118164
2006-03-08,15.369999885559082
2006-03-09,15.300000190734863
2006-03-10,15.25
2006-03-13,15.260000228881836
2006-03-14,15.359999656677246
2006-03-15,15.359999656677246
2006-03-16,15.5
2006-03-17,15.5
2006-03-20,15.3100004196167
2006-03-21,15.149999618530273
2006-03-22,15.260000228881836
2006-03-23,15.5
2006-03-24,15.75
2006-03-27,15.25
2006-03-28,15.25
2006-03-29,15.25
2006-03-30,15.270000457763672
2006-03-31,16.309999465942383
2006-04-03,16.31999969482422
2006-04-04,16.93000030517578
2006-04-05,15.760000228881836
2006-04-06,16.229999542236328
2006-04-07,16.049999237060547
2006-04-10,16.09000015258789
2006-04-11,16.100000381469727
2006-04-12,16.0
2006-04-13,16.0
2006-04-17,16.0
2006-04-18,15.9399995803833
2006-04-19,15.9399995803833
2006-04-20,16.0
2006-04-21,15.75
2006-04-24,15.970000267028809
2006-04-25,15.800000190734863
2006-04-26,15.649999618530273
2006-04-27,15.789999961853027
2006-04-28,15.789999961853027
2006-05-01,16.0
2006-05-02,16.0
2006-05-03,16.1299991607666
2006-05-04,16.1299991607666
2006-05-05,15.600000381469727
2006-05-08,15.609999656677246
2006-05-09,15.949999809265137
2006-05-10,16.25
2006-05-11,16.25
2006-05-12,15.25
2006-05-15,15.5
2006-05-16,15.350000381469727
2006-05-17,15.479999542236328
2006-05-18,15.350000381469727
2006-05-19,15.239999771118164
2006-05-22,15.300000190734863
2006-05-23,15.300000190734863
2006-05-24,15.300000190734863
2006-05-25,15.3100004196167
2006-05-26,15.3100004196167
2006-05-30,15.649999618530273
2006-05-31,15.649999618530273
2006-06-01,15.649999618530273
2006-06-02,15.649999618530273
2006-06-05,15.649999618530273
2006-06-06,15.649999618530273
2006-06-07,15.600000381469727
2006-06-08,15.25
2006-06-09,15.25
2006-06-12,15.25
2006-06-13,15.300000190734863
2006-06-14,15.0600004196167
2006-06-15,15.25
2006-06-16,15.09000015258789
2006-06-19,15.069999694824219
2006-06-20,15.25
2006-06-21,15.25
2006-06-22,15.140000343322754
2006-06-23,15.140000343322754
2006-06-26,15.399999618530273
2006-06-27,15.399999618530273
2006-06-28,15.399999618530273
2006-06-29,15.399999618530273
2006-06-30,15.399999618530273
2006-07-03,15.140000343322754
2006-07-05,15.25
2006-07-06,15.25
2006-07-07,15.25
2006-07-10,15.25
2006-07-11,15.069999694824219
2006-07-12,15.25
2006-07-13,15.010000228881836
2006-07-14,15.010000228881836
2006-07-17,15.0
2006-07-18,15.0
2006-07-19,15.0
2006-07-20,15.0
2006-07-21,15.0
2006-07-24,15.0
2006-07-25,15.050000190734863
2006-07-26,15.170000076293945
2006-07-27,15.100000381469727
2006-07-28,15.100000381469727
2006-07-31,15.100000381469727
2006-08-01,15.109999656677246
2006-08-02,15.0
2006-08-03,15.0
2006-08-04,15.0
2006-08-07,15.0
2006-08-08,15.0
2006-08-09,14.75
2006-08-10,14.75
2006-08-11,14.65999984741211
2006-08-14,15.0
2006-08-15,15.220000267028809
2006-08-16,15.109999656677246
2006-08-17,15.100000381469727
2006-08-18,15.5
2006-08-21,15.100000381469727
2006-08-22,15.399999618530273
2006-08-23,15.300000190734863
2006-08-24,15.100000381469727
2006-08-25,15.460000038146973
2006-08-28,15.5
2006-08-29,15.119999885559082
2006-08-30,15.119999885559082
2006-08-31,15.390000343322754
2006-09-01,15.279999732971191
2006-09-05,15.100000381469727
2006-09-06,14.949999809265137
2006-09-07,14.899999618530273
2006-09-08,14.899999618530273
2006-09-11,14.859999656677246
2006-09-12,14.859999656677246
2006-09-13,14.859999656677246
2006-09-14,15.0
2006-09-15,14.850000381469727
2006-09-18,14.850000381469727
2006-09-19,14.899999618530273
2006-09-20,15.140000343322754
2006-09-21,14.850000381469727
2006-09-22,14.800000190734863
2006-09-25,14.800000190734863
2006-09-26,14.800000190734863
2006-09-27,14.989999771118164
2006-09-28,14.970000267028809
2006-09-29,14.989999771118164
2006-10-02,15.0
2006-10-03,14.800000190734863
2006-10-04,14.699999809265137
2006-10-05,14.960000038146973
2006-10-06,14.899999618530273
2006-10-09,14.949999809265137
2006-10-10,15.069999694824219
2006-10-11,14.779999732971191
2006-10-12,15.0
2006-10-13,15.25
2006-10-16,15.5
2006-10-17,15.789999961853027
2006-10-18,15.75
2006-10-19,15.75
2006-10-20,15.699999809265137
2006-10-23,15.899999618530273
2006-10-24,15.899999618530273
2006-10-25,15.75
2006-10-26,15.899999618530273
2006-10-27,15.899999618530273
2006-10-30,16.100000381469727
2006-10-31,15.979999542236328
2006-11-01,15.949999809265137
2006-11-02,16.079999923706055
2006-11-03,15.9399995803833
2006-11-06,16.190000534057617
2006-11-07,16.700000762939453
2006-11-08,16.700000762939453
2006-11-09,16.700000762939453
2006-11-10,16.549999237060547
2006-11-13,16.639999389648438
2006-11-14,16.5
2006-11-15,17.09000015258789
2006-11-16,16.850000381469727
2006-11-17,16.649999618530273
2006-11-20,16.469999313354492
2006-11-21,16.299999237060547
2006-11-22,16.299999237060547
2006-11-24,16.299999237060547
2006-11-27,16.020000457763672
2006-11-28,16.5
2006-11-29,16.5
2006-11-30,16.0
2006-12-01,16.290000915527344
2006-12-04,16.15999984741211
2006-12-05,16.0
2006-12-06,16.0
2006-12-07,16.149999618530273
2006-12-08,16.149999618530273
2006-12-11,16.0
2006-12-12,16.0
2006-12-13,16.440000534057617
2006-12-14,16.25
2006-12-15,16.479999542236328
2006-12-18,16.479999542236328
2006-12-19,16.399999618530273
2006-12-20,16.399999618530273
2006-12-21,16.489999771118164
2006-12-22,16.510000228881836
2006-12-26,16.520000457763672
2006-12-27,16.520000457763672
2006-12-28,16.75
2006-12-29,16.760000228881836
2007-01-03,16.350000381469727
2007-01-04,16.31999969482422
2007-01-05,16.31999969482422
2007-01-08,16.31999969482422
2007-01-09,16.15999984741211
2007-01-10,16.15999984741211
2007-01-11,16.270000457763672
2007-01-12,16.709999084472656
2007-01-16,16.709999084472656
2007-01-17,16.649999618530273
2007-01-18,16.299999237060547
2007-01-19,16.649999618530273
2007-01-22,16.65999984741211
2007-01-23,16.65999984741211
2007-01-24,16.65999984741211
2007-01-25,16.350000381469727
2007-01-26,16.75
2007-01-29,16.75
2007-01-30,16.360000610351562
2007-01-31,16.360000610351562
2007-02-01,16.350000381469727
2007-02-02,16.479999542236328
2007-02-05,16.600000381469727
2007-02-06,16.600000381469727
2007-02-07,16.5
2007-02-08,16.5
2007-02-09,16.5
2007-02-12,16.5
2007-02-13,16.549999237060547
2007-02-14,16.549999237060547
2007-02-15,16.559999465942383
2007-02-16,16.5
2007-02-20,17.0
2007-02-21,16.610000610351562
2007-02-22,16.649999618530273
2007-02-23,17.8700008392334
2007-02-26,17.200000762939453
2007-02-27,17.25
2007-02-28,17.25
2007-03-01,17.530000686645508
2007-03-02,17.280000686645508
2007-03-05,17.260000228881836
2007-03-06,17.25
2007-03-07,17.25
2007-03-08,17.290000915527344
2007-03-09,17.5
2007-03-12,17.25
2007-03-13,17.25
2007-03-14,17.25
2007-03-15,17.280000686645508
2007-03-16,17.25
2007-03-19,17.25
2007-03-20,17.25
2007-03-21,17.25
2007-03-22,17.25
2007-03-23,17.25
2007-03-26,17.25
2007-03-27,17.25
2007-03-28,17.25
2007-03-29,17.25
2007-03-30,17.25
2007-04-02,17.25
2007-04-03,17.25
2007-04-04,17.25
2007-04-05,17.25
2007-04-09,17.25
2007-04-10,17.25
2007-04-11,17.25
2007-04-12,17.25
2007-04-13,17.25
2007-04-16,17.260000228881836
2007-04-17,17.260000228881836
2007-04-18,17.25
2007-04-19,17.25
2007-04-20,17.270000457763672
2007-04-23,17.25
2007-04-24,17.25
2007-04-25,17.25
2007-04-26,17.25
2007-04-27,17.25
2007-04-30,18.0
2007-05-01,18.3799991607666
2007-05-02,17.850000381469727
2007-05-03,17.639999389648438
2007-05-04,17.639999389648438
2007-05-07,17.649999618530273
2007-05-08,18.0
2007-05-09,18.0
2007-05-10,17.479999542236328
2007-05-11,17.479999542236328
2007-05-14,17.479999542236328
2007-05-15,17.25
2007-05-16,17.350000381469727
2007-05-17,17.25
2007-05-18,17.25
2007-05-21,17.290000915527344
2007-05-22,17.270000457763672
2007-05-23,17.299999237060547
2007-05-24,17.299999237060547
2007-05-25,17.299999237060547
2007-05-29,17.5
2007-05-30,17.489999771118164
2007-05-31,17.670000076293945
2007-06-01,17.670000076293945
2007-06-04,17.6299991607666
2007-06-05,17.68000030517578
2007-06-06,17.549999237060547
2007-06-07,17.170000076293945
2007-06-08,17.690000534057617
2007-06-11,17.299999237060547
2007-06-12,17.15999984741211
2007-06-13,17.239999771118164
2007-06-14,17.229999542236328
2007-06-15,16.81999969482422
2007-06-18,16.700000762939453
2007-06-19,16.450000762939453
2007-06-20,16.43000030517578
2007-06-21,16.8799991607666
2007-06-22,16.549999237060547
2007-06-25,16.540000915527344
2007-06-26,16.260000228881836
2007-06-27,16.239999771118164
2007-06-28,16.43000030517578
2007-06-29,16.510000228881836
2007-07-02,16.399999618530273
2007-07-03,16.399999618530273
2007-07-05,16.25
2007-07-06,16.25
2007-07-09,16.110000610351562
2007-07-10,15.880000114440918
2007-07-11,15.989999771118164
2007-07-12,16.0
2007-07-13,16.0
2007-07-16,16.440000534057617
2007-07-17,16.440000534057617
2007-07-18,16.299999237060547
2007-07-19,16.299999237060547
2007-07-20,16.280000686645508
2007-07-23,16.239999771118164
2007-07-24,16.0
2007-07-25,16.270000457763672
2007-07-26,16.200000762939453
2007-07-27,16.260000228881836
2007-07-30,16.399999618530273
2007-07-31,16.420000076293945
2007-08-01,16.309999465942383
2007-08-02,16.270000457763672
2007-08-03,16.0
2007-08-06,15.899999618530273
2007-08-07,16.0
2007-08-08,16.100000381469727
2007-08-09,16.139999389648438
2007-08-10,16.389999389648438
2007-08-13,16.299999237060547
2007-08-14,16.0
2007-08-15,16.0
2007-08-16,15.850000381469727
2007-08-17,15.899999618530273
2007-08-20,15.510000228881836
2007-08-21,15.510000228881836
2007-08-22,15.5
2007-08-23,15.0600004196167
2007-08-24,15.390000343322754
2007-08-27,15.119999885559082
2007-08-28,15.109999656677246
2007-08-29,15.109999656677246
2007-08-30,15.25
2007-08-31,15.25
2007-09-04,15.550000190734863
2007-09-05,15.510000228881836
2007-09-06,15.75
2007-09-07,15.899999618530273
2007-09-10,16.5
2007-09-11,16.5
2007-09-12,16.5
2007-09-13,15.899999618530273
2007-09-14,16.329999923706055
2007-09-17,16.329999923706055
2007-09-18,16.149999618530273
2007-09-19,16.149999618530273
2007-09-20,16.149999618530273
2007-09-21,16.31999969482422
2007-09-24,16.290000915527344
2007-09-25,16.149999618530273
