,BATRK
2020-01-02,29.469999313354492
2020-01-03,29.690000534057617
2020-01-06,29.510000228881836
2020-01-07,29.579999923706055
2020-01-08,29.170000076293945
2020-01-09,28.90999984741211
2020-01-10,28.6200008392334
2020-01-13,29.6200008392334
2020-01-14,29.450000762939453
2020-01-15,29.450000762939453
2020-01-16,29.59000015258789
2020-01-17,29.329999923706055
2020-01-21,29.459999084472656
2020-01-22,28.950000762939453
2020-01-23,29.280000686645508
2020-01-24,29.100000381469727
2020-01-27,29.489999771118164
2020-01-28,29.399999618530273
2020-01-29,29.31999969482422
2020-01-30,29.549999237060547
2020-01-31,29.149999618530273
2020-02-03,29.149999618530273
2020-02-04,29.299999237060547
2020-02-05,29.84000015258789
2020-02-06,29.399999618530273
2020-02-07,29.19499969482422
2020-02-10,29.25
2020-02-11,29.010000228881836
2020-02-12,28.889999389648438
2020-02-13,28.600000381469727
2020-02-14,28.809999465942383
2020-02-18,28.829999923706055
2020-02-19,28.75
2020-02-20,28.6299991607666
2020-02-21,28.309999465942383
2020-02-24,27.670000076293945
2020-02-25,27.530000686645508
2020-02-26,27.139999389648438
2020-02-27,26.639999389648438
2020-02-28,25.979999542236328
2020-03-02,26.219999313354492
2020-03-03,26.170000076293945
2020-03-04,26.170000076293945
2020-03-05,24.75
2020-03-06,24.360000610351562
2020-03-09,22.43000030517578
2020-03-10,22.510000228881836
2020-03-11,20.06999969482422
2020-03-12,17.34000015258789
2020-03-13,18.3799991607666
2020-03-16,16.639999389648438
2020-03-17,16.790000915527344
2020-03-18,13.470000267028809
2020-03-19,15.760000228881836
2020-03-20,16.0
2020-03-23,15.539999961853027
2020-03-24,17.09000015258789
2020-03-25,19.18000030517578
2020-03-26,19.030000686645508
2020-03-27,18.079999923706055
2020-03-30,18.190000534057617
2020-03-31,19.059999465942383
2020-04-01,18.079999923706055
2020-04-02,18.06999969482422
2020-04-03,16.440000534057617
2020-04-06,17.43000030517578
2020-04-07,16.059999465942383
2020-04-08,17.260000228881836
2020-04-09,17.899999618530273
2020-04-13,17.739999771118164
2020-04-14,18.170000076293945
2020-04-15,17.399999618530273
2020-04-16,17.700000762939453
2020-04-17,18.040000915527344
2020-04-20,17.639999389648438
2020-04-21,17.790000915527344
2020-04-22,17.6200008392334
2020-04-23,17.739999771118164
2020-04-24,19.0
2020-04-27,19.270000457763672
2020-04-28,19.799999237060547
2020-04-29,21.940000534057617
2020-04-30,20.09000015258789
2020-05-01,19.459999084472656
2020-05-04,19.65999984741211
2020-05-05,19.360000610351562
2020-05-06,19.5
2020-05-07,19.639999389648438
2020-05-08,21.100000381469727
2020-05-11,20.110000610351562
2020-05-12,19.15999984741211
2020-05-13,17.739999771118164
2020-05-14,18.510000228881836
2020-05-15,18.690000534057617
2020-05-18,21.290000915527344
2020-05-19,20.329999923706055
2020-05-20,20.8799991607666
2020-05-21,21.1299991607666
2020-05-22,21.229999542236328
2020-05-26,23.06999969482422
2020-05-27,23.049999237060547
2020-05-28,22.1200008392334
2020-05-29,21.950000762939453
2020-06-01,22.21500015258789
2020-06-02,21.709999084472656
2020-06-03,22.1200008392334
2020-06-04,22.219999313354492
2020-06-05,22.170000076293945
2020-06-08,23.020000457763672
2020-06-09,22.799999237060547
2020-06-10,21.940000534057617
2020-06-11,21.040000915527344
2020-06-12,22.25
2020-06-15,21.940000534057617
2020-06-16,21.899999618530273
2020-06-17,21.709999084472656
2020-06-18,20.8700008392334
2020-06-19,20.530000686645508
2020-06-22,19.739999771118164
2020-06-23,19.520000457763672
2020-06-24,18.719999313354492
2020-06-25,18.8700008392334
2020-06-26,18.25
2020-06-29,18.760000228881836
2020-06-30,19.739999771118164
2020-07-01,18.270000457763672
2020-07-02,18.479999542236328
2020-07-06,18.334999084472656
2020-07-07,17.469999313354492
2020-07-08,17.59000015258789
2020-07-09,17.43000030517578
2020-07-10,18.010000228881836
2020-07-13,17.649999618530273
2020-07-14,18.200000762939453
2020-07-15,19.06999969482422
2020-07-16,18.93000030517578
2020-07-17,19.1299991607666
2020-07-20,18.950000762939453
2020-07-21,18.81999969482422
2020-07-22,19.020000457763672
2020-07-23,18.969999313354492
2020-07-24,18.68000030517578
2020-07-27,18.079999923706055
2020-07-28,17.90999984741211
2020-07-29,18.760000228881836
2020-07-30,19.0
2020-07-31,18.649999618530273
2020-08-03,18.989999771118164
2020-08-04,19.06999969482422
2020-08-05,18.889999389648438
2020-08-06,19.15999984741211
2020-08-07,19.299999237060547
2020-08-10,20.010000228881836
2020-08-11,20.809999465942383
2020-08-12,21.049999237060547
2020-08-13,20.56999969482422
2020-08-14,20.469999313354492
2020-08-17,19.799999237060547
2020-08-18,19.0
2020-08-19,19.0
2020-08-20,18.940000534057617
2020-08-21,19.399999618530273
2020-08-24,19.969999313354492
2020-08-25,20.479999542236328
2020-08-26,19.6299991607666
2020-08-27,19.809999465942383
2020-08-28,19.829999923706055
2020-08-31,19.43000030517578
2020-09-01,19.0
2020-09-02,19.219999313354492
2020-09-03,19.3700008392334
2020-09-04,19.25
2020-09-08,19.5
2020-09-09,19.600000381469727
2020-09-10,19.209999084472656
2020-09-11,18.649999618530273
2020-09-14,19.989999771118164
2020-09-15,21.190000534057617
2020-09-16,21.59000015258789
2020-09-17,20.6200008392334
2020-09-18,20.270000457763672
2020-09-21,20.34000015258789
2020-09-22,20.010000228881836
2020-09-23,20.059999465942383
2020-09-24,19.989999771118164
2020-09-25,20.290000915527344
2020-09-28,20.770000457763672
2020-09-29,20.3799991607666
2020-09-30,21.010000228881836
2020-10-01,21.200000762939453
2020-10-02,20.709999084472656
2020-10-05,21.149999618530273
2020-10-06,21.479999542236328
2020-10-07,21.65999984741211
2020-10-08,22.34000015258789
2020-10-09,22.229999542236328
2020-10-12,22.6200008392334
2020-10-13,21.799999237060547
2020-10-14,21.219999313354492
2020-10-15,20.270000457763672
2020-10-16,20.5
2020-10-19,20.31999969482422
2020-10-20,20.350000381469727
2020-10-21,20.290000915527344
2020-10-22,21.010000228881836
2020-10-23,21.985000610351562
2020-10-26,20.799999237060547
2020-10-27,20.709999084472656
2020-10-28,20.229999542236328
2020-10-29,20.639999389648438
2020-10-30,20.469999313354492
2020-11-02,20.270000457763672
2020-11-03,21.399999618530273
2020-11-04,21.479999542236328
2020-11-05,22.149999618530273
2020-11-06,21.389999389648438
2020-11-09,24.829999923706055
2020-11-10,24.469999313354492
2020-11-11,24.469999313354492
2020-11-12,24.049999237060547
2020-11-13,24.5
2020-11-16,24.8799991607666
2020-11-17,24.68000030517578
2020-11-18,24.049999237060547
2020-11-19,24.6299991607666
2020-11-20,24.1299991607666
2020-11-23,25.229999542236328
2020-11-24,26.34000015258789
2020-11-25,26.09000015258789
2020-11-27,25.950000762939453
2020-11-30,25.0
2020-12-01,25.889999389648438
2020-12-02,26.59000015258789
2020-12-03,26.6200008392334
2020-12-04,27.309999465942383
2020-12-07,27.530000686645508
2020-12-08,27.350000381469727
2020-12-09,26.649999618530273
2020-12-10,26.360000610351562
2020-12-11,25.729999542236328
2020-12-14,25.440000534057617
2020-12-15,24.420000076293945
2020-12-16,25.200000762939453
2020-12-17,25.010000228881836
2020-12-18,25.0
2020-12-21,24.600000381469727
2020-12-22,24.979999542236328
2020-12-23,25.030000686645508
2020-12-24,24.899999618530273
2020-12-28,25.190000534057617
2020-12-29,24.790000915527344
2020-12-30,25.139999389648438
2020-12-31,24.8799991607666
2021-01-04,25.270000457763672
2021-01-05,25.959999084472656
2021-01-06,26.219999313354492
2021-01-07,26.100000381469727
2021-01-08,25.979999542236328
2021-01-11,26.049999237060547
2021-01-12,25.84000015258789
2021-01-13,25.329999923706055
2021-01-14,25.290000915527344
2021-01-15,25.520000457763672
2021-01-19,25.739999771118164
2021-01-20,25.56999969482422
2021-01-21,25.510000228881836
2021-01-22,25.739999771118164
2021-01-25,25.799999237060547
2021-01-26,26.719999313354492
2021-01-27,26.649999618530273
2021-01-28,27.299999237060547
2021-01-29,26.780000686645508
2021-02-01,27.219999313354492
2021-02-02,27.969999313354492
2021-02-03,28.0
2021-02-04,28.43000030517578
2021-02-05,28.719999313354492
2021-02-08,29.31999969482422
2021-02-09,29.1299991607666
2021-02-10,29.079999923706055
2021-02-11,28.229999542236328
2021-02-12,28.5
2021-02-16,27.920000076293945
2021-02-17,27.959999084472656
2021-02-18,27.760000228881836
2021-02-19,28.540000915527344
2021-02-22,29.270000457763672
2021-02-23,29.389999389648438
2021-02-24,29.799999237060547
2021-02-25,28.940000534057617
2021-02-26,28.790000915527344
2021-03-01,29.709999084472656
2021-03-02,29.950000762939453
2021-03-03,30.329999923706055
2021-03-04,29.299999237060547
2021-03-05,29.770000457763672
2021-03-08,30.959999084472656
2021-03-09,31.15999984741211
2021-03-10,31.239999771118164
2021-03-11,31.3799991607666
2021-03-12,31.260000228881836
2021-03-15,30.65999984741211
2021-03-16,30.969999313354492
2021-03-17,31.18000030517578
2021-03-18,30.68000030517578
2021-03-19,29.729999542236328
2021-03-22,29.600000381469727
2021-03-23,29.420000076293945
2021-03-24,28.079999923706055
2021-03-25,27.739999771118164
2021-03-26,28.579999923706055
2021-03-29,28.190000534057617
2021-03-30,27.65999984741211
2021-03-31,27.81999969482422
2021-04-01,28.5
2021-04-05,29.010000228881836
2021-04-06,28.940000534057617
2021-04-07,28.25
2021-04-08,29.399999618530273
2021-04-09,28.920000076293945
2021-04-12,28.450000762939453
2021-04-13,27.969999313354492
2021-04-14,27.93000030517578
2021-04-15,28.200000762939453
2021-04-16,28.25
2021-04-19,28.020000457763672
2021-04-20,27.31999969482422
2021-04-21,28.479999542236328
2021-04-22,28.639999389648438
2021-04-23,28.420000076293945
2021-04-26,28.399999618530273
2021-04-27,27.969999313354492
2021-04-28,27.600000381469727
2021-04-29,27.479999542236328
2021-04-30,27.690000534057617
2021-05-03,27.979999542236328
2021-05-04,27.350000381469727
2021-05-05,27.969999313354492
2021-05-06,27.290000915527344
2021-05-07,27.65999984741211
2021-05-10,26.6200008392334
2021-05-11,26.950000762939453
2021-05-12,26.0
2021-05-13,26.399999618530273
2021-05-14,27.040000915527344
