,EEMA
2013-02-04,56.81999969482422
2013-02-05,56.84000015258789
2013-02-06,56.9900016784668
2013-02-07,56.27000045776367
2013-02-08,57.06999969482422
2013-02-11,56.86000061035156
2013-02-12,57.0099983215332
2013-02-13,57.279998779296875
2013-02-14,57.59000015258789
2013-02-15,57.36000061035156
2013-02-19,57.290000915527344
2013-02-20,57.11000061035156
2013-02-21,56.68000030517578
2013-02-22,57.060001373291016
2013-02-25,55.970001220703125
2013-02-26,56.189998626708984
2013-02-27,56.84000015258789
2013-02-28,56.720001220703125
2013-03-01,56.83000183105469
2013-03-04,56.20000076293945
2013-03-05,56.77000045776367
2013-03-06,56.83000183105469
2013-03-07,56.81999969482422
2013-03-08,57.15999984741211
2013-03-11,56.869998931884766
2013-03-12,56.119998931884766
2013-03-13,55.779998779296875
2013-03-14,56.04999923706055
2013-03-15,55.40999984741211
2013-03-18,54.86000061035156
2013-03-19,54.45000076293945
2013-03-20,54.7599983215332
2013-03-21,54.20000076293945
2013-03-22,54.380001068115234
2013-03-25,54.5099983215332
2013-03-26,55.349998474121094
2013-03-27,55.52000045776367
2013-03-28,55.400001525878906
2013-04-01,54.880001068115234
2013-04-02,55.060001373291016
2013-04-03,54.439998626708984
2013-04-04,54.13999938964844
2013-04-05,53.720001220703125
2013-04-08,53.5
2013-04-09,54.029998779296875
2013-04-10,54.560001373291016
2013-04-11,54.56999969482422
2013-04-12,53.689998626708984
2013-04-15,52.7400016784668
2013-04-16,54.150001525878906
2013-04-17,53.560001373291016
2013-04-18,53.5099983215332
2013-04-19,54.59000015258789
2013-04-22,54.88999938964844
2013-04-23,54.880001068115234
2013-04-24,55.43000030517578
2013-04-25,56.09000015258789
2013-04-26,55.689998626708984
2013-04-29,56.290000915527344
2013-04-30,56.79999923706055
2013-05-01,56.43000030517578
2013-05-02,56.7400016784668
2013-05-03,57.099998474121094
2013-05-06,57.060001373291016
2013-05-07,57.439998626708984
2013-05-08,57.95000076293945
2013-05-09,57.43000030517578
2013-05-10,57.130001068115234
2013-05-13,56.65999984741211
2013-05-14,56.959999084472656
2013-05-15,57.060001373291016
2013-05-16,57.20000076293945
2013-05-17,57.400001525878906
2013-05-20,57.709999084472656
2013-05-21,57.630001068115234
2013-05-22,56.810001373291016
2013-05-23,56.150001525878906
2013-05-24,55.77000045776367
2013-05-28,56.439998626708984
2013-05-29,56.470001220703125
2013-05-30,56.470001220703125
2013-05-31,55.4900016784668
2013-06-03,56.02000045776367
2013-06-04,55.369998931884766
2013-06-05,54.470001220703125
2013-06-06,54.84000015258789
2013-06-07,54.459999084472656
2013-06-10,53.81999969482422
2013-06-11,52.9900016784668
2013-06-12,52.779998779296875
2013-06-13,53.15999984741211
2013-06-14,52.369998931884766
2013-06-17,52.939998626708984
2013-06-18,52.81999969482422
2013-06-19,51.790000915527344
2013-06-20,49.31999969482422
2013-06-21,50.310001373291016
2013-06-24,49.0
2013-06-25,49.869998931884766
2013-06-26,50.54999923706055
2013-06-27,51.040000915527344
2013-06-28,51.38999938964844
2013-07-01,51.58000183105469
2013-07-02,51.119998931884766
2013-07-03,50.63999938964844
2013-07-05,50.060001373291016
2013-07-08,50.279998779296875
2013-07-09,50.59000015258789
2013-07-10,50.810001373291016
2013-07-11,53.290000915527344
2013-07-12,52.72999954223633
2013-07-15,53.18000030517578
2013-07-16,53.15999984741211
2013-07-17,53.209999084472656
2013-07-18,52.72999954223633
2013-07-19,52.90999984741211
2013-07-22,53.189998626708984
2013-07-23,53.7400016784668
2013-07-24,53.29999923706055
2013-07-25,53.7599983215332
2013-07-26,53.7599983215332
2013-07-29,53.02000045776367
2013-07-30,52.86000061035156
2013-07-31,53.09000015258789
2013-08-01,53.459999084472656
2013-08-02,53.220001220703125
2013-08-05,53.099998474121094
2013-08-06,52.52000045776367
2013-08-07,51.40999984741211
2013-08-08,52.2599983215332
2013-08-09,52.119998931884766
2013-08-12,52.810001373291016
2013-08-13,53.630001068115234
2013-08-14,53.310001373291016
2013-08-15,53.08000183105469
2013-08-16,52.720001220703125
2013-08-19,51.72999954223633
2013-08-20,51.54999923706055
2013-08-21,50.40999984741211
2013-08-22,51.13999938964844
2013-08-23,51.58000183105469
2013-08-26,51.45000076293945
2013-08-27,50.060001373291016
2013-08-28,50.630001068115234
2013-08-29,51.11000061035156
2013-08-30,51.63999938964844
2013-09-03,52.09000015258789
2013-09-04,52.720001220703125
2013-09-05,53.33000183105469
2013-09-06,54.08000183105469
2013-09-09,55.11000061035156
2013-09-10,55.84000015258789
2013-09-11,55.7400016784668
2013-09-12,55.029998779296875
2013-09-13,55.41999816894531
2013-09-16,55.849998474121094
2013-09-17,55.63999938964844
2013-09-18,57.43000030517578
2013-09-19,57.150001525878906
2013-09-20,56.34000015258789
2013-09-23,56.33000183105469
2013-09-24,56.0099983215332
2013-09-25,55.52000045776367
2013-09-26,55.68000030517578
2013-09-27,55.349998474121094
2013-09-30,54.7400016784668
2013-10-01,55.470001220703125
2013-10-02,55.689998626708984
2013-10-03,55.91999816894531
2013-10-04,56.619998931884766
2013-10-07,56.22999954223633
2013-10-08,56.029998779296875
2013-10-09,56.119998931884766
2013-10-10,57.40999984741211
2013-10-11,57.36000061035156
2013-10-14,57.36000061035156
2013-10-15,57.52000045776367
2013-10-16,57.61000061035156
2013-10-17,57.7599983215332
2013-10-18,58.2599983215332
2013-10-21,57.91999816894531
2013-10-22,58.43000030517578
2013-10-23,57.13999938964844
2013-10-24,57.0099983215332
2013-10-25,57.099998474121094
2013-10-28,57.36000061035156
2013-10-29,57.68000030517578
2013-10-30,57.900001525878906
2013-10-31,57.54999923706055
2013-11-01,57.599998474121094
2013-11-04,57.720001220703125
2013-11-05,57.029998779296875
2013-11-06,57.029998779296875
2013-11-07,56.150001525878906
2013-11-08,55.939998626708984
2013-11-11,56.099998474121094
2013-11-12,55.650001525878906
2013-11-13,55.5
2013-11-14,56.04999923706055
2013-11-15,57.4900016784668
2013-11-18,58.43000030517578
2013-11-19,58.16999816894531
2013-11-20,57.33000183105469
2013-11-21,57.33000183105469
2013-11-22,57.380001068115234
2013-11-25,56.97999954223633
2013-11-26,56.79999923706055
2013-11-27,57.70000076293945
2013-11-29,58.38999938964844
2013-12-02,57.70000076293945
2013-12-03,57.61000061035156
2013-12-04,57.61000061035156
2013-12-05,57.540000915527344
2013-12-06,58.22999954223633
2013-12-09,58.4900016784668
2013-12-10,58.13999938964844
2013-12-11,56.83000183105469
2013-12-12,56.43000030517578
2013-12-13,56.310001373291016
2013-12-16,57.099998474121094
2013-12-17,56.2599983215332
2013-12-18,56.029998779296875
2013-12-19,55.34000015258789
2013-12-20,55.720001220703125
2013-12-23,55.83000183105469
2013-12-24,56.2400016784668
2013-12-26,55.959999084472656
2013-12-27,56.560001373291016
2013-12-30,56.84000015258789
2013-12-31,57.099998474121094
2014-01-02,55.20000076293945
2014-01-03,55.08000183105469
2014-01-06,54.459999084472656
2014-01-07,54.599998474121094
2014-01-08,54.45000076293945
2014-01-09,54.310001373291016
2014-01-10,54.810001373291016
2014-01-13,54.66999816894531
2014-01-14,55.02000045776367
2014-01-15,55.119998931884766
2014-01-16,54.70000076293945
2014-01-17,54.34000015258789
2014-01-21,54.369998931884766
2014-01-22,55.27000045776367
2014-01-23,54.16999816894531
2014-01-24,52.959999084472656
2014-01-27,52.5
2014-01-28,52.779998779296875
2014-01-29,53.15999984741211
2014-01-30,53.40999984741211
2014-01-31,53.060001373291016
2014-02-03,51.689998626708984
2014-02-04,52.36000061035156
2014-02-05,52.40999984741211
2014-02-06,52.86000061035156
2014-02-07,53.470001220703125
2014-02-10,52.630001068115234
2014-02-11,54.08000183105469
2014-02-12,54.220001220703125
2014-02-13,53.91999816894531
2014-02-14,54.70000076293945
2014-02-18,54.380001068115234
2014-02-19,54.310001373291016
2014-02-20,54.31999969482422
2014-02-21,54.81999969482422
2014-02-24,54.81999969482422
2014-02-25,54.209999084472656
2014-02-26,54.5
2014-02-27,55.38999938964844
2014-02-28,55.290000915527344
2014-03-03,54.779998779296875
2014-03-04,54.779998779296875
2014-03-05,54.86000061035156
2014-03-06,55.81999969482422
2014-03-07,55.81999969482422
2014-03-10,55.0
2014-03-11,55.16999816894531
2014-03-12,54.33000183105469
2014-03-13,54.310001373291016
2014-03-14,54.130001068115234
2014-03-17,54.65999984741211
2014-03-18,54.66999816894531
2014-03-19,53.650001525878906
2014-03-20,53.540000915527344
2014-03-21,53.7599983215332
2014-03-24,54.29999923706055
2014-03-25,54.7400016784668
2014-03-26,55.0
2014-03-27,55.5
2014-03-28,56.09000015258789
2014-03-31,55.939998626708984
2014-04-01,56.86000061035156
2014-04-02,56.97999954223633
2014-04-03,56.4900016784668
2014-04-04,56.43000030517578
2014-04-07,56.380001068115234
2014-04-08,57.04999923706055
2014-04-09,57.75
2014-04-10,57.2400016784668
2014-04-11,56.959999084472656
2014-04-14,57.220001220703125
2014-04-15,56.83000183105469
2014-04-16,57.150001525878906
2014-04-17,57.650001525878906
2014-04-21,57.400001525878906
2014-04-22,57.25
2014-04-23,56.95000076293945
2014-04-24,57.0
2014-04-25,56.15999984741211
2014-04-28,56.560001373291016
2014-04-29,56.58000183105469
2014-04-30,56.47999954223633
2014-05-01,56.630001068115234
2014-05-02,56.31999969482422
2014-05-05,56.470001220703125
2014-05-06,56.630001068115234
2014-05-07,56.2599983215332
2014-05-08,56.45000076293945
2014-05-09,56.45000076293945
2014-05-12,56.9900016784668
2014-05-13,57.459999084472656
2014-05-14,57.939998626708984
2014-05-15,57.689998626708984
2014-05-16,58.34000015258789
2014-05-19,58.470001220703125
2014-05-20,58.0099983215332
2014-05-21,58.380001068115234
2014-05-22,58.7400016784668
2014-05-23,58.95000076293945
2014-05-27,58.59000015258789
2014-05-28,58.900001525878906
2014-05-29,58.849998474121094
2014-05-30,58.470001220703125
2014-06-02,58.81999969482422
2014-06-03,59.290000915527344
2014-06-04,58.90999984741211
2014-06-05,59.20000076293945
2014-06-06,59.27000045776367
2014-06-09,59.349998474121094
2014-06-10,59.75
2014-06-11,59.11000061035156
2014-06-12,59.310001373291016
2014-06-13,59.29999923706055
2014-06-16,58.84000015258789
2014-06-17,59.0099983215332
2014-06-18,59.349998474121094
2014-06-19,59.349998474121094
2014-06-20,58.79999923706055
2014-06-23,58.77000045776367
2014-06-24,58.93000030517578
2014-06-25,58.689998626708984
2014-06-26,58.689998626708984
2014-06-27,59.099998474121094
2014-06-30,59.31999969482422
2014-07-01,59.88999938964844
2014-07-02,60.099998474121094
2014-07-03,60.630001068115234
2014-07-07,60.58000183105469
2014-07-08,60.25
2014-07-09,60.52000045776367
2014-07-10,60.290000915527344
2014-07-11,60.29999923706055
2014-07-14,60.54999923706055
2014-07-15,60.38999938964844
2014-07-16,60.619998931884766
2014-07-17,60.0
2014-07-18,60.689998626708984
2014-07-21,60.869998931884766
2014-07-22,61.290000915527344
2014-07-23,61.709999084472656
2014-07-24,61.75
2014-07-25,61.47999954223633
2014-07-28,62.220001220703125
2014-07-29,62.27000045776367
2014-07-30,62.25
2014-07-31,61.0
2014-08-01,61.33000183105469
2014-08-04,61.81999969482422
2014-08-05,60.9900016784668
2014-08-06,60.81999969482422
2014-08-07,60.369998931884766
2014-08-08,61.04999923706055
2014-08-11,61.52000045776367
2014-08-12,61.52000045776367
2014-08-13,62.33000183105469
2014-08-14,62.150001525878906
2014-08-15,62.04999923706055
2014-08-18,62.33000183105469
2014-08-19,62.4900016784668
2014-08-20,62.630001068115234
2014-08-21,62.11000061035156
2014-08-22,62.220001220703125
2014-08-25,62.5099983215332
2014-08-26,62.5
2014-08-27,62.7400016784668
2014-08-28,62.43000030517578
2014-08-29,62.31999969482422
2014-09-02,62.150001525878906
2014-09-03,62.90999984741211
2014-09-04,62.81999969482422
2014-09-05,63.040000915527344
2014-09-08,62.63999938964844
2014-09-09,62.400001525878906
2014-09-10,61.88999938964844
2014-09-11,61.630001068115234
2014-09-12,61.22999954223633
2014-09-15,60.95000076293945
2014-09-16,61.38999938964844
2014-09-17,61.4900016784668
2014-09-18,61.040000915527344
2014-09-19,60.630001068115234
2014-09-22,59.7400016784668
2014-09-23,59.709999084472656
2014-09-24,60.290000915527344
2014-09-25,59.31999969482422
2014-09-26,59.38999938964844
2014-09-29,58.63999938964844
2014-09-30,58.47999954223633
2014-10-01,57.83000183105469
2014-10-02,57.810001373291016
2014-10-03,58.310001373291016
2014-10-06,58.54999923706055
2014-10-07,58.29999923706055
2014-10-08,58.58000183105469
2014-10-09,58.040000915527344
2014-10-10,57.04999923706055
2014-10-13,57.2599983215332
2014-10-14,57.36000061035156
2014-10-15,56.75
2014-10-16,56.68000030517578
2014-10-17,56.84000015258789
2014-10-20,57.7400016784668
2014-10-21,58.150001525878906
2014-10-22,57.880001068115234
2014-10-23,58.02000045776367
2014-10-24,57.88999938964844
2014-10-27,57.66999816894531
2014-10-28,58.599998474121094
2014-10-29,58.849998474121094
2014-10-30,59.06999969482422
2014-10-31,59.619998931884766
2014-11-03,58.91999816894531
2014-11-04,58.97999954223633
2014-11-05,58.72999954223633
2014-11-06,58.54999923706055
2014-11-07,58.439998626708984
2014-11-10,58.650001525878906
2014-11-11,58.900001525878906
2014-11-12,58.68000030517578
2014-11-13,58.7599983215332
2014-11-14,58.93000030517578
2014-11-17,58.38999938964844
2014-11-18,58.34000015258789
2014-11-19,58.20000076293945
2014-11-20,58.31999969482422
2014-11-21,59.150001525878906
2014-11-24,59.119998931884766
2014-11-25,58.869998931884766
2014-11-26,59.779998779296875
2014-11-28,59.29999923706055
2014-12-01,58.54999923706055
2014-12-02,58.77000045776367
2014-12-03,58.93000030517578
2014-12-04,59.54999923706055
2014-12-05,59.5099983215332
2014-12-08,58.97999954223633
2014-12-09,58.130001068115234
2014-12-10,57.5
2014-12-11,57.650001525878906
2014-12-12,56.779998779296875
2014-12-15,56.59000015258789
2014-12-16,56.27000045776367
2014-12-17,56.84000015258789
2014-12-18,56.88999938964844
2014-12-19,57.25
2014-12-22,58.0099983215332
2014-12-23,57.2599983215332
2014-12-24,57.54999923706055
2014-12-26,58.06999969482422
2014-12-29,58.189998626708984
2014-12-30,57.75
2014-12-31,58.189998626708984
2015-01-02,57.61000061035156
2015-01-05,57.400001525878906
2015-01-06,56.68000030517578
2015-01-07,57.630001068115234
2015-01-08,58.59000015258789
2015-01-09,58.54999923706055
2015-01-12,58.27000045776367
2015-01-13,58.720001220703125
2015-01-14,58.439998626708984
2015-01-15,58.790000915527344
2015-01-16,59.08000183105469
2015-01-20,58.88999938964844
2015-01-21,60.13999938964844
2015-01-22,61.04999923706055
2015-01-23,60.84000015258789
2015-01-26,61.04999923706055
2015-01-27,60.54999923706055
2015-01-28,60.06999969482422
2015-01-29,59.900001525878906
2015-01-30,58.52000045776367
2015-02-02,59.459999084472656
2015-02-03,60.29999923706055
2015-02-04,60.630001068115234
2015-02-05,60.41999816894531
2015-02-06,59.70000076293945
2015-02-09,59.439998626708984
2015-02-10,59.56999969482422
2015-02-11,59.27000045776367
2015-02-12,60.04999923706055
2015-02-13,60.599998474121094
2015-02-17,60.439998626708984
2015-02-18,60.58000183105469
2015-02-19,60.38999938964844
2015-02-20,60.7599983215332
2015-02-23,60.189998626708984
2015-02-24,60.95000076293945
2015-02-25,61.06999969482422
2015-02-26,61.13999938964844
2015-02-27,61.15999984741211
2015-03-02,61.290000915527344
2015-03-03,60.84000015258789
2015-03-04,60.470001220703125
2015-03-05,60.40999984741211
2015-03-06,59.7400016784668
2015-03-09,59.90999984741211
2015-03-10,58.72999954223633
2015-03-11,58.70000076293945
2015-03-12,59.38999938964844
2015-03-13,58.779998779296875
2015-03-16,59.72999954223633
2015-03-17,60.38999938964844
2015-03-18,61.33000183105469
2015-03-19,60.65999984741211
2015-03-20,61.189998626708984
2015-03-23,61.2400016784668
2015-03-24,61.029998779296875
2015-03-25,60.41999816894531
2015-03-26,59.9900016784668
2015-03-27,60.150001525878906
2015-03-30,61.369998931884766
2015-03-31,61.27000045776367
2015-04-01,61.689998626708984
2015-04-02,62.439998626708984
2015-04-06,63.029998779296875
2015-04-07,62.75
2015-04-08,64.30000305175781
2015-04-09,65.02999877929688
2015-04-10,65.37999725341797
2015-04-13,65.3499984741211
2015-04-14,65.20999908447266
2015-04-15,65.29000091552734
2015-04-16,66.30000305175781
2015-04-17,64.94999694824219
2015-04-20,64.9800033569336
2015-04-21,65.38999938964844
2015-04-22,66.12999725341797
2015-04-23,66.51000213623047
2015-04-24,66.58999633789062
2015-04-27,66.69000244140625
2015-04-28,66.72000122070312
2015-04-29,65.9000015258789
2015-04-30,65.16999816894531
2015-05-01,65.36000061035156
2015-05-04,65.9800033569336
2015-05-05,64.8499984741211
2015-05-06,63.68000030517578
2015-05-07,63.630001068115234
2015-05-08,64.68000030517578
2015-05-11,64.11000061035156
2015-05-12,63.84000015258789
2015-05-13,63.959999084472656
2015-05-14,64.5
2015-05-15,64.61000061035156
2015-05-18,64.16000366210938
2015-05-19,65.0999984741211
2015-05-20,64.70999908447266
2015-05-21,64.47000122070312
2015-05-22,65.4800033569336
2015-05-26,64.62999725341797
2015-05-27,64.62999725341797
2015-05-28,63.41999816894531
2015-05-29,63.0099983215332
2015-06-01,63.060001373291016
2015-06-02,62.810001373291016
2015-06-03,62.709999084472656
2015-06-04,61.939998626708984
2015-06-05,61.91999816894531
2015-06-08,61.47999954223633
2015-06-09,60.90999984741211
2015-06-10,61.66999816894531
2015-06-11,61.54999923706055
2015-06-12,61.220001220703125
2015-06-15,60.56999969482422
2015-06-16,60.290000915527344
2015-06-17,60.59000015258789
2015-06-18,61.61000061035156
2015-06-19,61.0099983215332
2015-06-22,61.790000915527344
2015-06-23,62.27000045776367
2015-06-24,62.27000045776367
2015-06-25,61.31999969482422
2015-06-26,60.61000061035156
2015-06-29,59.630001068115234
2015-06-30,60.22999954223633
2015-07-01,60.400001525878906
2015-07-02,60.720001220703125
2015-07-06,58.650001525878906
2015-07-07,57.47999954223633
2015-07-08,55.22999954223633
2015-07-09,56.470001220703125
2015-07-10,57.459999084472656
2015-07-13,58.04999923706055
2015-07-14,58.150001525878906
2015-07-15,57.41999816894531
2015-07-16,58.31999969482422
2015-07-17,58.34000015258789
2015-07-20,57.72999954223633
2015-07-21,57.86000061035156
2015-07-22,57.59000015258789
2015-07-23,57.130001068115234
2015-07-24,56.83000183105469
2015-07-27,55.13999938964844
2015-07-28,55.630001068115234
2015-07-29,56.54999923706055
2015-07-30,55.68000030517578
2015-07-31,55.709999084472656
2015-08-03,54.95000076293945
2015-08-04,55.119998931884766
2015-08-05,55.529998779296875
2015-08-06,54.810001373291016
2015-08-07,54.790000915527344
2015-08-10,55.7400016784668
2015-08-11,54.349998474121094
2015-08-12,53.41999816894531
2015-08-13,53.70000076293945
2015-08-14,53.779998779296875
2015-08-17,53.15999984741211
2015-08-18,52.4900016784668
2015-08-19,51.880001068115234
2015-08-20,50.61000061035156
2015-08-21,48.7599983215332
2015-08-24,45.400001525878906
2015-08-25,47.540000915527344
2015-08-26,49.16999816894531
2015-08-27,51.02000045776367
2015-08-28,50.27000045776367
2015-08-31,50.22999954223633
2015-09-01,48.72999954223633
2015-09-02,49.16999816894531
2015-09-03,49.52000045776367
2015-09-04,47.93000030517578
2015-09-08,49.810001373291016
2015-09-09,49.88999938964844
2015-09-10,50.47999954223633
2015-09-11,50.61000061035156
2015-09-14,50.47999954223633
2015-09-15,50.84000015258789
2015-09-16,52.13999938964844
2015-09-17,51.86000061035156
2015-09-18,51.38999938964844
2015-09-21,51.459999084472656
2015-09-22,50.459999084472656
2015-09-23,49.779998779296875
2015-09-24,49.40999984741211
2015-09-25,49.599998474121094
2015-09-28,48.41999816894531
2015-09-29,48.599998474121094
2015-09-30,50.27000045776367
2015-10-01,50.40999984741211
2015-10-02,51.40999984741211
2015-10-05,52.65999984741211
2015-10-06,52.15999984741211
2015-10-07,54.29999923706055
2015-10-08,54.189998626708984
2015-10-09,54.619998931884766
2015-10-12,54.369998931884766
2015-10-13,53.72999954223633
2015-10-14,53.900001525878906
2015-10-15,55.18000030517578
2015-10-16,55.5099983215332
2015-10-19,54.97999954223633
2015-10-20,55.20000076293945
2015-10-21,54.41999816894531
2015-10-22,55.40999984741211
2015-10-23,55.900001525878906
2015-10-26,55.45000076293945
2015-10-27,54.93000030517578
2015-10-28,54.43000030517578
2015-10-29,53.90999984741211
2015-10-30,53.880001068115234
2015-11-02,54.68000030517578
2015-11-03,55.119998931884766
2015-11-04,55.0099983215332
2015-11-05,55.150001525878906
2015-11-06,54.310001373291016
