,DOOO
2014-06-05,27.0
2014-06-06,27.0
2014-06-09,27.0
2014-06-10,27.0
2014-06-11,27.0
2014-06-12,27.0
2014-06-13,27.0
2014-06-16,26.450000762939453
2014-06-17,26.450000762939453
2014-06-18,25.700000762939453
2014-06-19,25.700000762939453
2014-06-20,25.700000762939453
2014-06-23,25.700000762939453
2014-06-24,25.700000762939453
2014-06-25,24.25
2014-06-26,24.25
2014-06-27,24.25
2014-06-30,24.530000686645508
2014-07-01,24.530000686645508
2014-07-02,24.530000686645508
2014-07-03,24.530000686645508
2014-07-07,24.530000686645508
2014-07-08,24.530000686645508
2014-07-09,24.530000686645508
2014-07-10,24.530000686645508
2014-07-11,24.530000686645508
2014-07-14,24.530000686645508
2014-07-15,24.530000686645508
2014-07-16,24.530000686645508
2014-07-17,24.530000686645508
2014-07-18,24.530000686645508
2014-07-21,24.530000686645508
2014-07-22,24.639999389648438
2014-07-23,24.639999389648438
2014-07-24,24.639999389648438
2014-07-25,24.639999389648438
2014-07-28,24.639999389648438
2014-07-29,24.639999389648438
2014-07-30,24.639999389648438
2014-07-31,24.639999389648438
2014-08-01,23.969999313354492
2014-08-04,23.969999313354492
2014-08-05,23.969999313354492
2014-08-06,23.3799991607666
2014-08-07,23.3799991607666
2014-08-08,23.3799991607666
2014-08-11,23.3799991607666
2014-08-12,23.3799991607666
2014-08-13,23.3799991607666
2014-08-14,23.3799991607666
2014-08-15,23.3799991607666
2014-08-18,23.3799991607666
2014-08-19,23.3799991607666
2014-08-20,23.3799991607666
2014-08-21,23.3799991607666
2014-08-22,24.969999313354492
2014-08-25,24.979999542236328
2014-08-26,24.979999542236328
2014-08-27,24.979999542236328
2014-08-28,24.979999542236328
2014-08-29,24.979999542236328
2014-09-02,24.979999542236328
2014-09-03,24.979999542236328
2014-09-04,24.979999542236328
2014-09-05,24.979999542236328
2014-09-08,24.979999542236328
2014-09-09,23.190000534057617
2014-09-10,23.190000534057617
2014-09-11,23.190000534057617
2014-09-12,23.190000534057617
2014-09-15,22.309999465942383
2014-09-16,22.5
2014-09-17,22.329999923706055
2014-09-18,22.329999923706055
2014-09-19,22.329999923706055
2014-09-22,22.329999923706055
2014-09-23,22.329999923706055
2014-09-24,22.329999923706055
2014-09-25,22.329999923706055
2014-09-26,22.329999923706055
2014-09-29,22.329999923706055
2014-09-30,22.329999923706055
2014-10-01,22.329999923706055
2014-10-02,22.329999923706055
2014-10-03,22.329999923706055
2014-10-06,22.329999923706055
2014-10-07,22.329999923706055
2014-10-08,21.6200008392334
2014-10-09,21.6200008392334
2014-10-10,21.790000915527344
2014-10-13,21.790000915527344
2014-10-14,21.790000915527344
2014-10-15,21.309999465942383
2014-10-16,21.309999465942383
2014-10-17,21.309999465942383
2014-10-20,21.309999465942383
2014-10-21,21.309999465942383
2014-10-22,21.309999465942383
2014-10-23,21.309999465942383
2014-10-24,21.309999465942383
2014-10-27,21.309999465942383
2014-10-28,21.309999465942383
2014-10-29,21.309999465942383
2014-10-30,21.309999465942383
2014-10-31,21.309999465942383
2014-11-03,21.309999465942383
2014-11-04,21.309999465942383
2014-11-05,21.309999465942383
2014-11-06,21.309999465942383
2014-11-07,21.309999465942383
2014-11-10,22.459999084472656
2014-11-11,22.489999771118164
2014-11-12,22.489999771118164
2014-11-13,22.489999771118164
2014-11-14,22.489999771118164
2014-11-17,22.489999771118164
2014-11-18,22.489999771118164
2014-11-19,22.489999771118164
2014-11-20,22.489999771118164
2014-11-21,22.489999771118164
2014-11-24,22.489999771118164
2014-11-25,22.489999771118164
2014-11-26,22.489999771118164
2014-11-28,22.489999771118164
2014-12-01,22.489999771118164
2014-12-02,22.489999771118164
2014-12-03,22.489999771118164
2014-12-04,22.489999771118164
2014-12-05,22.489999771118164
2014-12-08,22.489999771118164
2014-12-09,22.489999771118164
2014-12-10,21.850000381469727
2014-12-11,21.850000381469727
2014-12-12,21.850000381469727
2014-12-15,20.1299991607666
2014-12-16,20.1299991607666
2014-12-17,20.1299991607666
2014-12-18,20.1299991607666
2014-12-19,20.1299991607666
2014-12-22,20.1299991607666
2014-12-23,20.1299991607666
2014-12-24,20.1299991607666
2014-12-26,20.1299991607666
2014-12-29,20.690000534057617
2014-12-30,20.690000534057617
2014-12-31,20.690000534057617
2015-01-02,20.690000534057617
2015-01-05,20.690000534057617
2015-01-06,20.690000534057617
2015-01-07,20.690000534057617
2015-01-08,19.739999771118164
2015-01-09,19.739999771118164
2015-01-12,19.739999771118164
2015-01-13,19.739999771118164
2015-01-14,19.739999771118164
2015-01-15,19.739999771118164
2015-01-16,19.739999771118164
2015-01-20,19.739999771118164
2015-01-21,19.739999771118164
2015-01-22,19.739999771118164
2015-01-23,19.739999771118164
2015-01-26,19.739999771118164
2015-01-27,18.0
2015-01-28,18.0
2015-01-29,18.0
2015-01-30,17.420000076293945
2015-02-02,17.420000076293945
2015-02-03,17.420000076293945
2015-02-04,17.420000076293945
2015-02-05,17.420000076293945
2015-02-06,17.420000076293945
2015-02-09,17.420000076293945
2015-02-10,17.420000076293945
2015-02-11,17.420000076293945
2015-02-12,17.420000076293945
2015-02-13,17.420000076293945
2015-02-17,17.420000076293945
2015-02-18,17.420000076293945
2015-02-19,17.420000076293945
2015-02-20,17.420000076293945
2015-02-23,17.420000076293945
2015-02-24,17.420000076293945
2015-02-25,17.420000076293945
2015-02-26,17.420000076293945
2015-02-27,17.420000076293945
2015-03-02,18.31999969482422
2015-03-03,18.59000015258789
2015-03-04,18.59000015258789
2015-03-05,18.59000015258789
2015-03-06,18.59000015258789
2015-03-09,17.049999237060547
2015-03-10,17.049999237060547
2015-03-11,16.899999618530273
2015-03-12,16.899999618530273
2015-03-13,16.899999618530273
2015-03-16,16.899999618530273
2015-03-17,16.899999618530273
2015-03-18,16.899999618530273
2015-03-19,16.899999618530273
2015-03-20,18.829999923706055
2015-03-23,18.829999923706055
2015-03-24,18.829999923706055
2015-03-25,18.829999923706055
2015-03-26,18.829999923706055
2015-03-27,18.829999923706055
2015-03-30,18.829999923706055
2015-03-31,18.829999923706055
2015-04-01,18.829999923706055
2015-04-02,18.829999923706055
2015-04-06,18.829999923706055
2015-04-07,18.829999923706055
2015-04-08,18.829999923706055
2015-04-09,18.829999923706055
2015-04-10,19.459999084472656
2015-04-13,19.649999618530273
2015-04-14,19.649999618530273
2015-04-15,20.75
2015-04-16,21.299999237060547
2015-04-17,21.299999237060547
2015-04-20,21.299999237060547
2015-04-21,21.299999237060547
2015-04-22,21.299999237060547
2015-04-23,21.299999237060547
2015-04-24,21.299999237060547
2015-04-27,21.299999237060547
2015-04-28,21.299999237060547
2015-04-29,22.290000915527344
2015-04-30,22.290000915527344
2015-05-01,22.290000915527344
2015-05-04,22.290000915527344
2015-05-05,22.290000915527344
2015-05-06,22.290000915527344
2015-05-07,22.290000915527344
2015-05-08,22.239999771118164
2015-05-11,22.239999771118164
2015-05-12,22.239999771118164
2015-05-13,22.239999771118164
2015-05-14,22.229999542236328
2015-05-15,22.229999542236328
2015-05-18,22.229999542236328
2015-05-19,22.469999313354492
2015-05-20,22.469999313354492
2015-05-21,22.469999313354492
2015-05-22,22.469999313354492
2015-05-26,22.469999313354492
2015-05-27,22.469999313354492
2015-05-28,22.469999313354492
2015-05-29,22.469999313354492
2015-06-01,22.469999313354492
2015-06-02,21.860000610351562
2015-06-03,21.860000610351562
2015-06-04,21.860000610351562
2015-06-05,21.860000610351562
2015-06-08,21.860000610351562
2015-06-09,21.860000610351562
2015-06-10,21.860000610351562
2015-06-11,21.860000610351562
2015-06-12,21.860000610351562
2015-06-15,22.200000762939453
2015-06-16,22.200000762939453
2015-06-17,22.200000762939453
2015-06-18,23.040000915527344
2015-06-19,23.040000915527344
2015-06-22,23.040000915527344
2015-06-23,23.040000915527344
2015-06-24,23.850000381469727
2015-06-25,23.850000381469727
2015-06-26,23.850000381469727
2015-06-29,23.360000610351562
2015-06-30,23.360000610351562
2015-07-01,23.360000610351562
2015-07-02,23.360000610351562
2015-07-06,23.360000610351562
2015-07-07,23.360000610351562
2015-07-08,23.360000610351562
2015-07-09,23.360000610351562
2015-07-10,23.360000610351562
2015-07-13,23.360000610351562
2015-07-14,23.360000610351562
2015-07-15,23.360000610351562
2015-07-16,23.360000610351562
2015-07-17,23.360000610351562
2015-07-20,23.360000610351562
2015-07-21,22.399999618530273
2015-07-22,22.399999618530273
2015-07-23,22.399999618530273
2015-07-24,22.399999618530273
2015-07-27,22.399999618530273
2015-07-28,22.399999618530273
2015-07-29,22.399999618530273
2015-07-30,22.329999923706055
2015-07-31,22.329999923706055
2015-08-03,22.329999923706055
2015-08-04,22.329999923706055
2015-08-05,22.329999923706055
2015-08-06,20.959999084472656
2015-08-07,20.959999084472656
2015-08-10,20.959999084472656
2015-08-11,20.959999084472656
2015-08-12,20.959999084472656
2015-08-13,20.959999084472656
2015-08-14,20.959999084472656
2015-08-17,20.959999084472656
2015-08-18,20.959999084472656
2015-08-19,20.959999084472656
2015-08-20,20.959999084472656
2015-08-21,20.959999084472656
2015-08-24,20.959999084472656
2015-08-25,20.959999084472656
2015-08-26,20.959999084472656
2015-08-27,20.959999084472656
2015-08-28,20.959999084472656
2015-08-31,20.959999084472656
2015-09-01,20.959999084472656
2015-09-02,19.84000015258789
2015-09-03,19.84000015258789
2015-09-04,19.84000015258789
2015-09-08,19.84000015258789
2015-09-09,19.84000015258789
2015-09-10,19.84000015258789
2015-09-11,19.84000015258789
2015-09-14,19.84000015258789
2015-09-15,19.84000015258789
2015-09-16,19.84000015258789
2015-09-17,19.84000015258789
2015-09-18,19.84000015258789
2015-09-21,20.450000762939453
2015-09-22,20.450000762939453
2015-09-23,20.450000762939453
2015-09-24,19.780000686645508
2015-09-25,19.780000686645508
2015-09-28,19.780000686645508
2015-09-29,19.780000686645508
2015-09-30,19.780000686645508
2015-10-01,19.780000686645508
2015-10-02,19.780000686645508
2015-10-05,19.780000686645508
2015-10-06,19.780000686645508
2015-10-07,19.780000686645508
2015-10-08,19.780000686645508
2015-10-09,19.780000686645508
2015-10-12,19.780000686645508
2015-10-13,19.780000686645508
2015-10-14,20.510000228881836
2015-10-15,20.510000228881836
2015-10-16,20.510000228881836
2015-10-19,20.510000228881836
2015-10-20,20.510000228881836
2015-10-21,18.860000610351562
2015-10-22,18.860000610351562
2015-10-23,18.860000610351562
2015-10-26,18.860000610351562
2015-10-27,18.860000610351562
2015-10-28,18.860000610351562
2015-10-29,17.940000534057617
2015-10-30,17.940000534057617
2015-11-02,17.940000534057617
2015-11-03,17.940000534057617
2015-11-04,17.520000457763672
2015-11-05,17.520000457763672
2015-11-06,17.520000457763672
2015-11-09,17.520000457763672
2015-11-10,17.520000457763672
2015-11-11,17.520000457763672
2015-11-12,17.520000457763672
2015-11-13,17.520000457763672
2015-11-16,17.520000457763672
2015-11-17,17.520000457763672
2015-11-18,17.520000457763672
2015-11-19,17.520000457763672
2015-11-20,17.520000457763672
2015-11-23,17.520000457763672
2015-11-24,17.520000457763672
2015-11-25,17.520000457763672
2015-11-27,17.520000457763672
2015-11-30,17.520000457763672
2015-12-01,17.520000457763672
2015-12-02,16.65999984741211
2015-12-03,16.65999984741211
2015-12-04,16.65999984741211
2015-12-07,16.65999984741211
2015-12-08,15.449999809265137
2015-12-09,15.449999809265137
2015-12-10,15.449999809265137
2015-12-11,16.0
2015-12-14,14.720000267028809
2015-12-15,15.470000267028809
2015-12-16,15.470000267028809
2015-12-17,14.579999923706055
2015-12-18,14.539999961853027
2015-12-21,14.539999961853027
2015-12-22,14.5
2015-12-23,14.5
2015-12-24,14.5
2015-12-28,14.5
2015-12-29,14.5
2015-12-30,14.369999885559082
2015-12-31,14.369999885559082
2016-01-04,14.369999885559082
2016-01-05,14.069999694824219
2016-01-06,14.069999694824219
2016-01-07,13.569999694824219
2016-01-08,13.5
2016-01-11,13.5
2016-01-12,12.390000343322754
2016-01-13,12.390000343322754
2016-01-14,12.390000343322754
2016-01-15,12.390000343322754
2016-01-19,12.390000343322754
2016-01-20,10.260000228881836
2016-01-21,10.260000228881836
2016-01-22,10.260000228881836
2016-01-25,10.260000228881836
2016-01-26,10.260000228881836
2016-01-27,10.260000228881836
2016-01-28,10.260000228881836
2016-01-29,10.260000228881836
2016-02-01,11.100000381469727
2016-02-02,11.100000381469727
2016-02-03,11.100000381469727
2016-02-04,11.100000381469727
2016-02-05,11.100000381469727
2016-02-08,11.100000381469727
2016-02-09,11.100000381469727
2016-02-10,11.100000381469727
2016-02-11,10.0
2016-02-12,10.0
2016-02-16,10.0
2016-02-17,10.0
2016-02-18,10.0
2016-02-19,10.0
2016-02-22,10.0
2016-02-23,10.0
2016-02-24,10.0
2016-02-25,10.0
2016-02-26,10.0
2016-02-29,10.0
2016-03-01,12.539999961853027
2016-03-02,12.539999961853027
2016-03-03,12.539999961853027
2016-03-04,12.539999961853027
2016-03-07,12.539999961853027
2016-03-08,12.539999961853027
2016-03-09,12.539999961853027
2016-03-10,12.539999961853027
2016-03-11,12.539999961853027
2016-03-14,12.539999961853027
2016-03-15,12.539999961853027
2016-03-16,12.539999961853027
2016-03-17,12.149999618530273
2016-03-18,13.850000381469727
2016-03-21,14.9399995803833
2016-03-22,14.890000343322754
2016-03-23,14.890000343322754
2016-03-24,14.890000343322754
2016-03-28,14.890000343322754
2016-03-29,14.890000343322754
2016-03-30,15.5
2016-03-31,15.5
2016-04-01,15.520000457763672
2016-04-04,15.390000343322754
2016-04-05,15.390000343322754
2016-04-06,15.390000343322754
2016-04-07,15.390000343322754
2016-04-08,15.390000343322754
2016-04-11,15.390000343322754
2016-04-12,15.319999694824219
2016-04-13,15.899999618530273
2016-04-14,15.479999542236328
2016-04-15,15.479999542236328
2016-04-18,15.479999542236328
2016-04-19,15.479999542236328
2016-04-20,15.479999542236328
2016-04-21,15.479999542236328
2016-04-22,15.479999542236328
2016-04-25,15.479999542236328
2016-04-26,15.479999542236328
2016-04-27,15.479999542236328
2016-04-28,15.479999542236328
2016-04-29,15.479999542236328
2016-05-02,16.030000686645508
2016-05-03,16.030000686645508
2016-05-04,16.030000686645508
2016-05-05,16.030000686645508
2016-05-06,16.030000686645508
2016-05-09,16.030000686645508
2016-05-10,16.030000686645508
2016-05-11,16.030000686645508
2016-05-12,16.030000686645508
2016-05-13,16.030000686645508
2016-05-16,16.030000686645508
2016-05-17,16.030000686645508
2016-05-18,16.030000686645508
2016-05-19,14.739999771118164
2016-05-20,14.739999771118164
2016-05-23,14.739999771118164
2016-05-24,14.739999771118164
2016-05-25,14.739999771118164
2016-05-26,14.739999771118164
2016-05-27,14.739999771118164
2016-05-31,15.329999923706055
2016-06-01,15.329999923706055
2016-06-02,15.329999923706055
2016-06-03,15.329999923706055
2016-06-06,15.25
2016-06-07,15.25
2016-06-08,15.25
2016-06-09,16.93000030517578
2016-06-10,16.93000030517578
2016-06-13,16.93000030517578
2016-06-14,16.93000030517578
2016-06-15,16.8700008392334
2016-06-16,16.8700008392334
2016-06-17,16.8700008392334
2016-06-20,16.8700008392334
2016-06-21,16.6200008392334
2016-06-22,16.6200008392334
2016-06-23,16.68000030517578
2016-06-24,16.68000030517578
2016-06-27,16.68000030517578
2016-06-28,16.68000030517578
2016-06-29,16.68000030517578
2016-06-30,16.68000030517578
2016-07-01,16.68000030517578
2016-07-05,16.200000762939453
2016-07-06,16.200000762939453
2016-07-07,16.200000762939453
2016-07-08,16.200000762939453
2016-07-11,16.200000762939453
2016-07-12,16.170000076293945
2016-07-13,16.170000076293945
2016-07-14,16.170000076293945
2016-07-15,16.170000076293945
2016-07-18,16.170000076293945
2016-07-19,16.170000076293945
2016-07-20,16.170000076293945
2016-07-21,16.450000762939453
2016-07-22,16.450000762939453
2016-07-25,16.450000762939453
2016-07-26,16.450000762939453
2016-07-27,16.0
2016-07-28,16.0
2016-07-29,16.43000030517578
2016-08-01,16.43000030517578
2016-08-02,16.43000030517578
2016-08-03,16.43000030517578
2016-08-04,16.43000030517578
2016-08-05,16.43000030517578
2016-08-08,16.43000030517578
2016-08-09,16.43000030517578
2016-08-10,16.43000030517578
2016-08-11,16.43000030517578
2016-08-12,16.43000030517578
2016-08-15,17.350000381469727
2016-08-16,17.389999389648438
2016-08-17,17.389999389648438
2016-08-18,17.389999389648438
2016-08-19,17.389999389648438
2016-08-22,17.389999389648438
2016-08-23,18.149999618530273
2016-08-24,18.149999618530273
2016-08-25,18.149999618530273
2016-08-26,18.149999618530273
2016-08-29,18.149999618530273
2016-08-30,18.149999618530273
2016-08-31,18.149999618530273
2016-09-01,18.149999618530273
2016-09-02,18.149999618530273
2016-09-06,18.149999618530273
2016-09-07,18.149999618530273
2016-09-08,18.149999618530273
2016-09-09,18.149999618530273
2016-09-12,18.149999618530273
2016-09-13,18.149999618530273
2016-09-14,18.149999618530273
2016-09-15,18.149999618530273
2016-09-16,18.149999618530273
2016-09-19,18.149999618530273
2016-09-20,19.93000030517578
2016-09-21,19.93000030517578
2016-09-22,19.93000030517578
2016-09-23,19.93000030517578
2016-09-26,19.770000457763672
2016-09-27,19.770000457763672
2016-09-28,19.40999984741211
2016-09-29,19.40999984741211
2016-09-30,19.40999984741211
2016-10-03,19.420000076293945
2016-10-04,19.420000076293945
2016-10-05,19.420000076293945
2016-10-06,19.420000076293945
2016-10-07,19.420000076293945
2016-10-10,19.420000076293945
2016-10-11,19.420000076293945
2016-10-12,19.729999542236328
2016-10-13,19.729999542236328
2016-10-14,19.729999542236328
2016-10-17,19.729999542236328
2016-10-18,20.0
2016-10-19,20.0
2016-10-20,20.0
2016-10-21,20.0
2016-10-24,20.0
2016-10-25,20.0
2016-10-26,20.0
2016-10-27,20.0
2016-10-28,20.0
2016-10-31,20.0
2016-11-01,20.0
2016-11-02,20.0
2016-11-03,20.0
2016-11-04,18.459999084472656
2016-11-07,18.459999084472656
2016-11-08,18.459999084472656
2016-11-09,18.3799991607666
2016-11-10,18.3799991607666
2016-11-11,18.3799991607666
2016-11-14,18.3799991607666
2016-11-15,18.3799991607666
2016-11-16,16.690000534057617
2016-11-17,16.700000762939453
2016-11-18,16.700000762939453
2016-11-21,16.93000030517578
2016-11-22,16.93000030517578
2016-11-23,16.93000030517578
2016-11-25,16.93000030517578
2016-11-28,17.139999389648438
2016-11-29,17.139999389648438
2016-11-30,17.139999389648438
2016-12-01,17.139999389648438
2016-12-02,17.139999389648438
2016-12-05,18.469999313354492
2016-12-06,18.469999313354492
2016-12-07,18.469999313354492
2016-12-08,18.469999313354492
2016-12-09,21.15999984741211
2016-12-12,21.15999984741211
2016-12-13,21.850000381469727
2016-12-14,21.850000381469727
2016-12-15,21.420000076293945
2016-12-16,21.299999237060547
2016-12-19,21.299999237060547
2016-12-20,21.299999237060547
2016-12-21,21.299999237060547
2016-12-22,21.299999237060547
2016-12-23,21.299999237060547
2016-12-27,21.299999237060547
2016-12-28,21.299999237060547
2016-12-29,21.299999237060547
2016-12-30,21.299999237060547
2017-01-03,21.299999237060547
2017-01-04,21.139999389648438
2017-01-05,21.139999389648438
2017-01-06,21.139999389648438
2017-01-09,21.139999389648438
2017-01-10,21.139999389648438
2017-01-11,20.770000457763672
2017-01-12,20.770000457763672
2017-01-13,20.770000457763672
2017-01-17,20.770000457763672
2017-01-18,20.770000457763672
2017-01-19,20.770000457763672
2017-01-20,20.770000457763672
2017-01-23,20.770000457763672
2017-01-24,20.770000457763672
2017-01-25,20.770000457763672
2017-01-26,20.770000457763672
2017-01-27,20.770000457763672
2017-01-30,20.18000030517578
2017-01-31,20.18000030517578
2017-02-01,21.0
2017-02-02,21.0
2017-02-03,19.649999618530273
2017-02-06,19.649999618530273
2017-02-07,19.649999618530273
2017-02-08,19.649999618530273
2017-02-09,19.649999618530273
2017-02-10,19.649999618530273
2017-02-13,19.649999618530273
2017-02-14,19.649999618530273
2017-02-15,19.649999618530273
2017-02-16,19.649999618530273
2017-02-17,19.649999618530273
2017-02-21,19.649999618530273
2017-02-22,19.649999618530273
2017-02-23,20.270000457763672
2017-02-24,20.270000457763672
2017-02-27,20.270000457763672
2017-02-28,20.270000457763672
2017-03-01,20.270000457763672
2017-03-02,20.270000457763672
2017-03-03,20.270000457763672
2017-03-06,20.270000457763672
2017-03-07,20.270000457763672
2017-03-08,20.270000457763672
2017-03-09,20.270000457763672
2017-03-10,20.270000457763672
2017-03-13,19.850000381469727
2017-03-14,19.850000381469727
2017-03-15,19.850000381469727
2017-03-16,20.100000381469727
2017-03-17,20.100000381469727
2017-03-20,20.969999313354492
2017-03-21,20.969999313354492
2017-03-22,20.969999313354492
2017-03-23,20.969999313354492
2017-03-24,20.969999313354492
2017-03-27,20.969999313354492
2017-03-28,22.8799991607666
2017-03-29,23.0
2017-03-30,23.0
2017-03-31,24.020000457763672
2017-04-03,24.020000457763672
2017-04-04,22.809999465942383
2017-04-05,22.809999465942383
2017-04-06,22.809999465942383
2017-04-07,22.809999465942383
2017-04-10,22.809999465942383
2017-04-11,22.809999465942383
2017-04-12,22.809999465942383
2017-04-13,24.760000228881836
2017-04-17,24.350000381469727
2017-04-18,24.360000610351562
2017-04-19,24.360000610351562
2017-04-20,24.360000610351562
2017-04-21,24.360000610351562
2017-04-24,24.360000610351562
2017-04-25,24.479999542236328
2017-04-26,24.479999542236328
2017-04-27,24.479999542236328
2017-04-28,24.479999542236328
2017-05-01,24.479999542236328
2017-05-02,24.479999542236328
2017-05-03,24.479999542236328
2017-05-04,22.920000076293945
2017-05-05,22.920000076293945
2017-05-08,24.100000381469727
2017-05-09,24.100000381469727
2017-05-10,24.100000381469727
2017-05-11,24.100000381469727
2017-05-12,24.100000381469727
2017-05-15,23.760000228881836
