,CSML
2018-02-26,28.350000381469727
2018-02-27,27.950000762939453
2018-02-28,27.420000076293945
2018-03-01,27.40999984741211
2018-03-02,27.799999237060547
2018-03-05,27.84000015258789
2018-03-06,28.211000442504883
2018-03-07,28.549999237060547
2018-03-08,28.39699935913086
2018-03-09,28.920000076293945
2018-03-12,28.920000076293945
2018-03-13,28.719999313354492
2018-03-14,28.40999984741211
2018-03-15,28.3799991607666
2018-03-16,28.6200008392334
2018-03-19,28.399999618530273
2018-03-20,28.360000610351562
2018-03-21,28.520000457763672
2018-03-22,27.799999237060547
2018-03-23,27.06999969482422
2018-03-26,27.59000015258789
2018-03-27,27.139999389648438
2018-03-28,27.1299991607666
2018-03-29,27.280000686645508
2018-04-02,26.59000015258789
2018-04-03,27.030000686645508
2018-04-04,27.329999923706055
2018-04-05,27.670000076293945
2018-04-06,27.110000610351562
2018-04-09,26.989999771118164
2018-04-10,27.5
2018-04-11,27.41200065612793
2018-04-12,27.59000015258789
2018-04-13,27.459999084472656
2018-04-16,27.89900016784668
2018-04-17,28.06999969482422
2018-04-18,28.18000030517578
2018-04-19,27.989999771118164
2018-04-20,27.780000686645508
2018-04-23,27.790000915527344
2018-04-24,27.65999984741211
2018-04-25,27.639999389648438
2018-04-26,27.680999755859375
2018-04-27,27.420000076293945
2018-04-30,27.170000076293945
2018-05-01,27.149999618530273
2018-05-02,27.299999237060547
2018-05-03,27.040000915527344
2018-05-04,27.31999969482422
2018-05-07,27.450000762939453
2018-05-08,27.6299991607666
2018-05-09,27.770000457763672
2018-05-10,27.899999618530273
2018-05-11,27.93000030517578
2018-05-14,27.849000930786133
2018-05-15,27.770000457763672
2018-05-16,28.059999465942383
2018-05-17,28.290000915527344
2018-05-18,28.270000457763672
2018-05-21,28.56999969482422
2018-05-22,28.486000061035156
2018-05-23,28.399999618530273
2018-05-24,28.489999771118164
2018-05-25,28.549999237060547
2018-05-29,28.459999084472656
2018-05-30,28.9060001373291
2018-05-31,28.579999923706055
2018-06-01,28.81999969482422
2018-06-04,29.059999465942383
2018-06-05,29.34000015258789
2018-06-06,29.549999237060547
2018-06-07,29.559999465942383
2018-06-08,29.63599967956543
2018-06-11,29.719999313354492
2018-06-12,29.601999282836914
2018-06-13,29.440000534057617
2018-06-14,29.440000534057617
2018-06-15,29.530000686645508
2018-06-18,29.684999465942383
2018-06-19,29.700000762939453
2018-06-20,29.799999237060547
2018-06-21,29.56999969482422
2018-06-22,29.510000228881836
2018-06-25,29.030000686645508
2018-06-26,29.170000076293945
2018-06-27,28.6299991607666
2018-06-28,28.65999984741211
2018-06-29,28.610000610351562
2018-07-02,28.829999923706055
2018-07-03,28.90999984741211
2018-07-05,29.158000946044922
2018-07-06,29.354000091552734
2018-07-09,29.649999618530273
2018-07-10,29.427000045776367
2018-07-11,29.1200008392334
2018-07-12,29.1299991607666
2018-07-13,29.15999984741211
2018-07-16,29.040000915527344
2018-07-17,29.170000076293945
2018-07-18,29.264999389648438
2018-07-19,29.43000030517578
2018-07-20,29.290000915527344
2018-07-23,29.309999465942383
2018-07-24,29.0
2018-07-25,28.80699920654297
2018-07-26,29.209999084472656
2018-07-27,28.707000732421875
2018-07-30,28.68000030517578
2018-07-31,28.959999084472656
2018-08-01,28.90399932861328
2018-08-02,28.979999542236328
2018-08-03,28.899999618530273
2018-08-06,28.959999084472656
2018-08-07,29.13599967956543
2018-08-08,29.100000381469727
2018-08-09,29.06999969482422
2018-08-10,28.93000030517578
2018-08-13,28.84000015258789
2018-08-14,29.15999984741211
2018-08-15,28.719999313354492
2018-08-16,28.940000534057617
2018-08-17,29.09000015258789
2018-08-20,29.229999542236328
2018-08-21,29.559999465942383
2018-08-22,29.511999130249023
2018-08-23,29.327999114990234
2018-08-24,29.389999389648438
2018-08-27,29.43000030517578
2018-08-28,29.381000518798828
2018-08-29,29.395000457763672
2018-08-30,29.329999923706055
2018-08-31,29.40999984741211
2018-09-04,29.270000457763672
2018-09-05,29.260000228881836
2018-09-06,29.030000686645508
2018-09-07,28.979999542236328
2018-09-10,28.93000030517578
2018-09-11,28.90999984741211
2018-09-12,28.799999237060547
2018-09-13,28.750999450683594
2018-09-14,29.030000686645508
2018-09-17,28.799999237060547
2018-09-18,28.850000381469727
2018-09-19,28.68000030517578
2018-09-20,28.920000076293945
2018-09-21,28.829999923706055
2018-09-24,28.559999465942383
2018-09-25,28.459999084472656
2018-09-26,28.260000228881836
2018-09-27,28.229999542236328
2018-09-28,28.260000228881836
2018-10-01,27.84000015258789
2018-10-02,27.59000015258789
2018-10-03,27.895999908447266
2018-10-04,27.610000610351562
2018-10-05,27.368000030517578
2018-10-08,27.40999984741211
2018-10-09,27.21299934387207
2018-10-10,26.549999237060547
2018-10-11,26.131000518798828
2018-10-12,25.889999389648438
2018-10-15,26.049999237060547
2018-10-16,26.6200008392334
2018-10-17,26.420000076293945
2018-10-18,25.8799991607666
2018-10-19,25.59000015258789
2018-10-22,25.530000686645508
2018-10-23,25.399999618530273
2018-10-24,24.440000534057617
2018-10-25,25.006000518798828
2018-10-26,24.889999389648438
2018-10-29,24.829999923706055
2018-10-30,25.34000015258789
2018-10-31,25.209999084472656
2018-11-01,25.799999237060547
2018-11-02,25.899999618530273
2018-11-05,25.850000381469727
2018-11-06,26.040000915527344
2018-11-07,26.365999221801758
2018-11-08,26.33300018310547
2018-11-09,25.829999923706055
2018-11-12,25.606000900268555
2018-11-13,25.459999084472656
2018-11-14,25.239999771118164
2018-11-15,25.510000228881836
2018-11-16,25.549999237060547
2018-11-19,25.18000030517578
2018-11-20,24.6299991607666
2018-11-21,25.0
2018-11-23,24.961000442504883
2018-11-26,25.18000030517578
2018-11-27,24.93600082397461
2018-11-28,25.600000381469727
2018-11-29,25.440000534057617
2018-11-30,25.579999923706055
2018-12-03,25.579999923706055
2018-12-04,24.28499984741211
2018-12-06,24.304000854492188
2018-12-07,23.8700008392334
2018-12-10,23.719999313354492
2018-12-11,23.632999420166016
2018-12-12,23.850000381469727
2018-12-13,23.459999084472656
2018-12-14,23.040000915527344
2018-12-17,22.700000762939453
2018-12-18,22.799999237060547
2018-12-19,22.31999969482422
2018-12-20,21.99799919128418
2018-12-21,21.530000686645508
2018-12-24,21.190000534057617
2018-12-26,21.996000289916992
2018-12-27,22.030000686645508
2018-12-28,22.142000198364258
2018-12-31,22.31999969482422
2019-01-02,22.530000686645508
2019-01-03,22.350000381469727
2019-01-04,23.049999237060547
2019-01-07,23.40999984741211
2019-01-08,23.75
2019-01-09,24.010000228881836
2019-01-10,24.040000915527344
2019-01-11,24.1299991607666
2019-01-14,23.950000762939453
2019-01-15,24.016000747680664
2019-01-16,24.219999313354492
2019-01-17,24.5
2019-01-18,24.790000915527344
2019-01-22,24.440000534057617
2019-01-23,24.3799991607666
2019-01-24,24.540000915527344
2019-01-25,24.81999969482422
2019-01-28,24.670000076293945
2019-01-29,24.709999084472656
2019-01-30,24.860000610351562
2019-01-31,25.06999969482422
2019-02-01,25.100000381469727
2019-02-04,25.30500030517578
2019-02-05,25.520000457763672
2019-02-06,25.43000030517578
2019-02-07,25.232999801635742
2019-02-08,25.1299991607666
2019-02-11,25.34000015258789
2019-02-12,25.729999542236328
2019-02-13,25.8799991607666
2019-02-14,25.90999984741211
2019-02-15,26.304000854492188
2019-02-19,26.600000381469727
2019-02-20,26.829999923706055
2019-02-21,26.719999313354492
2019-02-22,26.889999389648438
2019-02-25,26.81999969482422
2019-02-26,26.579999923706055
2019-02-27,26.559999465942383
2019-02-28,26.430999755859375
2019-03-01,26.559999465942383
2019-03-04,26.270000457763672
2019-03-05,26.107999801635742
2019-03-06,25.5
2019-03-07,25.239999771118164
2019-03-08,25.190000534057617
2019-03-11,25.56999969482422
2019-03-12,25.450000762939453
2019-03-13,25.56800079345703
2019-03-14,25.450000762939453
2019-03-15,25.540000915527344
2019-03-18,25.75
2019-03-19,25.440000534057617
2019-03-20,25.170000076293945
2019-03-21,25.31999969482422
2019-03-22,24.360000610351562
2019-03-25,24.444000244140625
2019-03-26,24.625
2019-03-27,24.65999984741211
2019-03-28,24.84000015258789
2019-03-29,24.81999969482422
2019-04-01,25.15999984741211
2019-04-02,25.079999923706055
2019-04-03,25.200000762939453
2019-04-04,25.34000015258789
2019-04-05,25.549999237060547
2019-04-08,25.56999969482422
2019-04-09,25.239999771118164
2019-04-10,25.610000610351562
2019-04-11,25.610000610351562
2019-04-12,25.69099998474121
2019-04-15,25.600000381469727
2019-04-16,25.780000686645508
2019-04-17,25.709999084472656
2019-04-18,25.600000381469727
2019-04-22,25.356000900268555
2019-04-23,25.790000915527344
2019-04-24,25.85099983215332
2019-04-25,25.40999984741211
2019-04-26,25.799999237060547
2019-04-29,25.96299934387207
2019-04-30,25.68000030517578
2019-05-01,25.700000762939453
2019-05-02,25.625999450683594
2019-05-03,26.219999313354492
2019-05-06,26.239999771118164
2019-05-07,25.768999099731445
2019-05-08,25.540000915527344
2019-05-09,25.350000381469727
2019-05-10,25.350000381469727
2019-05-13,24.559999465942383
2019-05-14,24.799999237060547
2019-05-15,24.8700008392334
2019-05-16,24.920000076293945
2019-05-17,24.520000457763672
2019-05-20,24.3799991607666
2019-05-21,24.700000762939453
2019-05-22,24.3799991607666
2019-05-23,23.709999084472656
2019-05-24,23.979999542236328
2019-05-28,23.829999923706055
2019-05-29,23.610000610351562
2019-05-30,23.450000762939453
2019-05-31,23.01799964904785
2019-06-03,23.158000946044922
2019-06-04,23.90999984741211
2019-06-05,23.719999313354492
2019-06-06,23.6200008392334
2019-06-07,23.783000946044922
2019-06-10,23.959999084472656
2019-06-11,23.920000076293945
2019-06-12,23.899999618530273
2019-06-13,24.219999313354492
2019-06-14,24.049999237060547
2019-06-17,24.040000915527344
2019-06-18,24.3700008392334
2019-06-19,24.40999984741211
2019-06-20,24.58300018310547
2019-06-21,24.3799991607666
2019-06-24,24.0
2019-06-25,23.940000534057617
2019-06-26,24.055999755859375
2019-06-27,24.540000915527344
2019-06-28,24.8700008392334
2019-07-01,25.010000228881836
2019-07-02,24.770000457763672
2019-07-03,24.950000762939453
2019-07-05,25.06999969482422
2019-07-08,24.84000015258789
2019-07-09,24.799999237060547
2019-07-10,24.829999923706055
2019-07-11,24.690000534057617
2019-07-12,25.100000381469727
2019-07-15,24.941999435424805
2019-07-16,25.110000610351562
2019-07-17,24.84000015258789
2019-07-18,24.81999969482422
2019-07-19,24.81999969482422
2019-07-22,24.68000030517578
2019-07-23,24.889999389648438
2019-07-24,25.510000228881836
2019-07-25,25.229999542236328
2019-07-26,25.549999237060547
2019-07-29,25.40999984741211
2019-07-30,25.65999984741211
2019-07-31,25.540000915527344
2019-08-01,25.040000915527344
2019-08-02,24.84000015258789
2019-08-05,24.1299991607666
2019-08-06,24.209999084472656
2019-08-07,24.170000076293945
2019-08-08,24.68000030517578
2019-08-09,24.299999237060547
2019-08-12,24.030000686645508
2019-08-13,24.209999084472656
2019-08-14,23.459999084472656
2019-08-15,23.3700008392334
2019-08-16,23.90999984741211
2019-08-19,24.170000076293945
2019-08-20,23.989999771118164
2019-08-21,24.190000534057617
2019-08-22,24.15999984741211
2019-08-23,23.31100082397461
2019-08-26,23.510000228881836
2019-08-27,23.139999389648438
2019-08-28,23.399999618530273
2019-08-29,23.940000534057617
2019-08-30,23.90999984741211
2019-09-03,23.510000228881836
2019-09-04,23.760000228881836
2019-09-05,24.290000915527344
2019-09-06,24.19499969482422
2019-09-09,24.709999084472656
2019-09-10,25.18000030517578
2019-09-11,25.889999389648438
2019-09-12,25.81999969482422
2019-09-13,25.9950008392334
2019-09-16,25.96500015258789
2019-09-17,25.899999618530273
2019-09-18,25.760000228881836
2019-09-19,25.59000015258789
2019-09-20,25.474000930786133
2019-09-23,25.6299991607666
2019-09-24,25.211000442504883
2019-09-25,25.520000457763672
2019-09-26,25.31999969482422
2019-09-27,25.020999908447266
2019-09-30,25.128999710083008
2019-10-01,24.6299991607666
2019-10-02,24.3799991607666
2019-10-03,24.290000915527344
2019-10-04,24.65999984741211
2019-10-07,24.59000015258789
2019-10-08,24.209999084472656
2019-10-09,24.347000122070312
2019-10-10,24.280000686645508
2019-10-11,24.729999542236328
2019-10-14,24.719999313354492
2019-10-15,25.010000228881836
2019-10-16,25.1200008392334
2019-10-17,25.440000534057617
2019-10-18,25.43000030517578
2019-10-21,25.770000457763672
2019-10-22,25.809999465942383
2019-10-23,25.940000534057617
2019-10-24,25.902000427246094
2019-10-25,26.040000915527344
2019-10-28,26.239999771118164
2019-10-29,26.3799991607666
2019-10-30,26.270000457763672
2019-10-31,26.149999618530273
2019-11-01,26.56999969482422
2019-11-04,26.850000381469727
2019-11-05,26.982999801635742
2019-11-06,26.84000015258789
2019-11-07,26.889999389648438
2019-11-08,26.889999389648438
2019-11-11,26.84000015258789
2019-11-12,26.90999984741211
2019-11-13,26.700000762939453
2019-11-14,26.729999542236328
2019-11-15,26.763999938964844
2019-11-18,26.677000045776367
2019-11-19,26.690000534057617
2019-11-20,26.5
2019-11-21,26.30699920654297
2019-11-22,26.440000534057617
2019-11-25,27.023000717163086
2019-11-26,26.965999603271484
2019-11-27,27.038999557495117
2019-11-29,26.93000030517578
2019-12-02,26.558000564575195
2019-12-03,26.40999984741211
2019-12-04,26.530000686645508
2019-12-05,26.58799934387207
2019-12-06,26.90999984741211
2019-12-09,26.91200065612793
2019-12-10,26.84000015258789
2019-12-11,27.059999465942383
2019-12-12,27.35300064086914
2019-12-13,27.139999389648438
2019-12-16,27.350000381469727
2019-12-17,27.44499969482422
2019-12-18,27.534000396728516
2019-12-19,27.483999252319336
2019-12-20,27.514999389648438
2019-12-23,27.459999084472656
2019-12-24,27.551000595092773
2019-12-26,27.527000427246094
2019-12-27,27.389999389648438
2019-12-30,27.290000915527344
2019-12-31,27.34000015258789
2020-01-02,27.333999633789062
2020-01-03,27.236000061035156
2020-01-06,27.200000762939453
2020-01-07,27.163999557495117
2020-01-08,27.280000686645508
2020-01-09,27.280000686645508
2020-01-10,27.08099937438965
2020-01-13,27.39299964904785
2020-01-14,27.457000732421875
2020-01-15,27.58300018310547
2020-01-16,28.003000259399414
2020-01-17,27.952999114990234
2020-01-21,27.670000076293945
2020-01-22,27.650999069213867
2020-01-23,27.75
2020-01-24,27.332000732421875
2020-01-27,26.96299934387207
2020-01-28,27.093000411987305
2020-01-29,26.790000915527344
2020-01-30,26.804000854492188
2020-01-31,26.1560001373291
2020-02-03,26.398000717163086
2020-02-04,26.645999908447266
2020-02-05,27.20599937438965
2020-02-06,27.079999923706055
2020-02-07,26.665000915527344
2020-02-10,26.809999465942383
2020-02-11,27.195999145507812
2020-02-12,27.440000534057617
2020-02-13,27.475000381469727
2020-02-14,27.299999237060547
2020-02-18,27.18000030517578
2020-02-19,27.326000213623047
2020-02-20,27.3700008392334
2020-02-21,27.149999618530273
2020-02-24,26.350000381469727
2020-02-25,25.28700065612793
2020-02-26,24.84000015258789
2020-02-27,23.947999954223633
2020-02-28,23.576000213623047
2020-03-02,24.139999389648438
2020-03-03,23.64299964904785
2020-03-04,24.260000228881836
2020-03-05,23.30699920654297
2020-03-06,22.805999755859375
2020-03-09,20.461999893188477
2020-03-10,20.940000534057617
2020-03-11,19.68899917602539
2020-03-12,17.332000732421875
2020-03-13,18.459999084472656
2020-03-16,15.864999771118164
2020-03-17,16.617000579833984
2020-03-18,14.383999824523926
2020-03-19,15.571000099182129
2020-03-20,15.0
2020-03-23,15.050000190734863
2020-03-24,16.277999877929688
2020-03-25,16.687999725341797
2020-03-26,17.78499984741211
2020-03-27,16.94099998474121
2020-03-30,17.25
2020-03-31,17.2450008392334
2020-04-01,16.017000198364258
2020-04-02,16.10700035095215
2020-04-03,15.486000061035156
2020-04-06,16.77899932861328
2020-04-07,16.989999771118164
2020-04-08,17.860000610351562
2020-04-09,18.809999465942383
2020-04-13,18.229999542236328
2020-04-14,18.441999435424805
2020-04-15,17.559999465942383
2020-04-16,17.31999969482422
2020-04-17,18.25200080871582
2020-04-20,17.940000534057617
2020-04-21,17.52199935913086
2020-04-22,17.75
2020-04-23,18.09000015258789
2020-04-24,18.309999465942383
2020-04-27,19.18199920654297
2020-04-28,19.610000610351562
2020-04-29,20.860000610351562
2020-04-30,20.020000457763672
2020-05-01,19.215999603271484
2020-05-04,19.135000228881836
2020-05-05,19.100000381469727
2020-05-06,18.777999877929688
2020-05-07,19.100000381469727
2020-05-08,19.93600082397461
2020-05-11,19.719999313354492
2020-05-12,18.861000061035156
2020-05-13,18.110000610351562
2020-05-14,18.195999145507812
2020-05-15,18.469999313354492
2020-05-18,19.863000869750977
2020-05-19,19.649999618530273
2020-05-20,19.986000061035156
2020-05-21,20.035999298095703
2020-05-22,20.077999114990234
2020-05-26,20.86400032043457
2020-05-27,21.707000732421875
2020-05-28,21.070999145507812
2020-05-29,20.549999237060547
2020-06-01,21.017000198364258
2020-06-02,21.249000549316406
2020-06-03,21.95800018310547
2020-06-04,22.267000198364258
2020-06-05,23.39699935913086
2020-06-08,24.121000289916992
2020-06-09,23.530000686645508
2020-06-10,22.65999984741211
2020-06-11,20.740999221801758
2020-06-12,21.236000061035156
2020-06-15,21.649999618530273
2020-06-16,22.222999572753906
2020-06-17,21.729999542236328
2020-06-18,21.643999099731445
2020-06-19,21.466999053955078
2020-06-22,21.579999923706055
2020-06-23,21.66200065612793
2020-06-24,20.798999786376953
2020-06-25,21.079999923706055
2020-06-26,20.496000289916992
2020-06-29,21.299999237060547
2020-06-30,21.631000518798828
2020-07-01,21.31999969482422
2020-07-02,21.322999954223633
2020-07-06,21.56999969482422
2020-07-07,21.290000915527344
2020-07-08,21.1200008392334
2020-07-09,20.767000198364258
2020-07-10,21.156999588012695
2020-07-13,21.020000457763672
2020-07-14,21.304000854492188
2020-07-15,22.240999221801758
2020-07-16,22.045000076293945
2020-07-17,22.106000900268555
2020-07-20,21.90399932861328
2020-07-21,22.360000610351562
2020-07-22,22.33300018310547
2020-07-23,22.410999298095703
2020-07-24,22.045000076293945
2020-07-27,22.264999389648438
2020-07-28,22.121000289916992
2020-07-29,22.610000610351562
2020-07-30,22.540000915527344
2020-07-31,22.139999389648438
2020-08-03,22.611000061035156
2020-08-04,22.79199981689453
2020-08-05,23.215999603271484
2020-08-06,23.111000061035156
2020-08-07,23.5
2020-08-10,23.809999465942383
2020-08-11,23.729999542236328
2020-08-12,23.923999786376953
2020-08-13,23.799999237060547
2020-08-14,23.82900047302246
2020-08-17,23.889999389648438
2020-08-18,23.549999237060547
2020-08-19,23.576000213623047
2020-08-20,23.448999404907227
2020-08-21,23.216999053955078
2020-08-24,23.535999298095703
2020-08-25,23.58300018310547
2020-08-26,23.402999877929688
2020-08-27,23.398000717163086
2020-08-28,23.60099983215332
2020-08-31,23.33300018310547
2020-09-01,23.542999267578125
2020-09-02,23.84000015258789
2020-09-03,23.229000091552734
2020-09-04,23.143999099731445
2020-09-08,22.683000564575195
2020-09-09,22.86400032043457
2020-09-10,22.601999282836914
2020-09-11,22.51300048828125
2020-09-14,22.96299934387207
2020-09-15,22.899999618530273
2020-09-16,23.17300033569336
2020-09-17,23.041000366210938
2020-09-18,22.952999114990234
2020-09-21,22.075000762939453
2020-09-22,22.149999618530273
2020-09-23,21.450000762939453
2020-09-24,21.427000045776367
2020-09-25,21.62299919128418
2020-09-28,22.226999282836914
2020-09-29,22.100000381469727
2020-09-30,22.149999618530273
2020-10-01,22.43199920654297
2020-10-02,22.809999465942383
2020-10-05,23.231000900268555
2020-10-06,23.229999542236328
2020-10-07,23.68000030517578
2020-10-08,24.0
2020-10-09,24.1299991607666
2020-10-12,24.200000762939453
2020-10-13,23.947999954223633
2020-10-14,23.708999633789062
2020-10-15,23.990999221801758
2020-10-16,23.889999389648438
2020-10-19,23.639999389648438
2020-10-20,23.770000457763672
2020-10-21,23.559999465942383
2020-10-22,23.889999389648438
2020-10-23,24.1299991607666
2020-10-26,23.559999465942383
2020-10-27,23.281999588012695
2020-10-28,22.600000381469727
2020-10-29,22.950000762939453
2020-10-30,22.610000610351562
2020-11-02,23.097999572753906
2020-11-03,23.843000411987305
2020-11-04,23.56999969482422
2020-11-05,24.172000885009766
2020-11-06,23.899999618530273
2020-11-09,25.115999221801758
2020-11-10,25.6299991607666
2020-11-11,25.468000411987305
2020-11-12,25.040000915527344
2020-11-13,25.6200008392334
2020-11-16,26.440000534057617
2020-11-17,26.59000015258789
2020-11-18,26.356000900268555
2020-11-19,26.43000030517578
2020-11-20,26.385000228881836
2020-11-23,26.959999084472656
2020-11-24,27.638999938964844
2020-11-25,27.420000076293945
2020-11-27,27.440000534057617
2020-11-30,26.79599952697754
2020-12-01,27.149999618530273
2020-12-02,27.270000457763672
2020-12-03,27.450000762939453
2020-12-04,28.229999542236328
2020-12-07,28.1299991607666
2020-12-08,28.40999984741211
2020-12-09,28.31999969482422
2020-12-10,28.549999237060547
2020-12-11,28.260000228881836
2020-12-14,28.322999954223633
2020-12-15,29.010000228881836
2020-12-16,29.0310001373291
2020-12-17,29.183000564575195
2020-12-18,29.131000518798828
2020-12-21,28.900999069213867
2020-12-22,29.113000869750977
2020-12-23,29.42300033569336
2020-12-24,29.440000534057617
2020-12-28,29.51799964904785
2020-12-29,29.000999450683594
2020-12-30,29.11199951171875
2020-12-31,29.18600082397461
2021-01-04,28.780000686645508
2021-01-05,29.389999389648438
2021-01-06,30.67099952697754
2021-01-07,30.972000122070312
2021-01-08,30.709999084472656
2021-01-11,30.75
2021-01-12,31.290000915527344
2021-01-13,31.020000457763672
2021-01-14,31.732999801635742
2021-01-15,31.389999389648438
2021-01-19,31.628999710083008
2021-01-20,31.90999984741211
2021-01-21,31.510000228881836
2021-01-22,31.829999923706055
2021-01-25,31.81999969482422
2021-01-26,31.479000091552734
2021-01-27,31.033000946044922
2021-01-28,30.961999893188477
2021-01-29,30.448999404907227
2021-02-01,31.059999465942383
2021-02-02,31.540000915527344
2021-02-03,31.590999603271484
2021-02-04,32.222999572753906
