,CLWT
1998-10-07,6.295787811279297
1998-10-08,6.7155070304870605
1998-10-09,6.7155070304870605
1998-10-12,6.7155070304870605
1998-10-13,7.135225772857666
1998-10-14,7.135225772857666
1998-10-15,7.135225772857666
1998-10-16,7.55494499206543
1998-10-19,6.7155070304870605
1998-10-20,6.7155070304870605
1998-10-21,6.295787811279297
1998-10-22,6.7155070304870605
1998-10-23,6.925365924835205
1998-10-26,6.925365924835205
1998-10-27,6.925365924835205
1998-10-28,6.925365924835205
1998-10-29,6.7155070304870605
1998-10-30,6.7155070304870605
1998-11-02,6.7155070304870605
1998-11-03,6.7155070304870605
1998-11-04,6.7155070304870605
1998-11-05,6.7155070304870605
1998-11-06,6.295787811279297
1998-11-09,6.085927963256836
1998-11-10,6.663042068481445
1998-11-11,6.531879901885986
1998-11-12,6.5056471824646
1998-11-13,6.5056471824646
1998-11-16,6.5056471824646
1998-11-17,6.5056471824646
1998-11-18,5.9809980392456055
1998-11-19,5.876068115234375
1998-11-20,5.876068115234375
1998-11-23,6.295787811279297
1998-11-24,5.876068115234375
1998-11-25,6.295787811279297
1998-11-27,6.295787811279297
1998-11-30,6.295787811279297
1998-12-01,6.295787811279297
1998-12-02,5.876068115234375
1998-12-03,5.876068115234375
1998-12-04,5.876068115234375
1998-12-07,5.876068115234375
1998-12-08,6.190857887268066
1998-12-09,5.9809980392456055
1998-12-10,5.9809980392456055
1998-12-11,5.9809980392456055
1998-12-14,5.876068115234375
1998-12-15,5.613743782043457
1998-12-16,4.616910934448242
1998-12-17,5.141560077667236
1998-12-18,5.876068115234375
1998-12-21,5.036630153656006
1998-12-22,5.141560077667236
1998-12-23,5.6662092208862305
1998-12-24,5.036630153656006
1998-12-28,5.141560077667236
1998-12-29,5.876068115234375
1998-12-30,5.036630153656006
1998-12-31,5.036630153656006
1999-01-04,5.036630153656006
1999-01-05,5.036630153656006
1999-01-06,5.036630153656006
1999-01-07,5.876068115234375
1999-01-08,5.876068115234375
1999-01-11,5.876068115234375
1999-01-12,5.876068115234375
1999-01-13,5.876068115234375
1999-01-14,5.246490001678467
1999-01-15,5.036630153656006
1999-01-19,5.036630153656006
1999-01-20,5.036630153656006
1999-01-21,5.036630153656006
1999-01-22,5.036630153656006
1999-01-25,5.036630153656006
1999-01-26,5.036630153656006
1999-01-27,5.036630153656006
1999-01-28,5.036630153656006
1999-01-29,5.036630153656006
1999-02-01,5.036630153656006
1999-02-02,6.190857887268066
1999-02-03,6.295787811279297
1999-02-04,6.295787811279297
1999-02-05,5.036630153656006
1999-02-08,5.036630153656006
1999-02-09,5.036630153656006
1999-02-10,5.246490001678467
1999-02-11,5.246490001678467
1999-02-12,5.246490001678467
1999-02-16,5.246490001678467
1999-02-17,5.246490001678467
1999-02-18,5.036630153656006
1999-02-19,5.036630153656006
1999-02-22,4.197192192077637
1999-02-23,3.9873321056365967
1999-02-24,4.407051086425781
1999-02-25,3.777472972869873
1999-02-26,4.407051086425781
1999-03-01,4.721840858459473
1999-03-02,4.774305820465088
1999-03-03,5.036630153656006
1999-03-04,5.036630153656006
1999-03-05,5.036630153656006
1999-03-08,4.407051086425781
1999-03-09,4.197192192077637
1999-03-10,3.6725430488586426
1999-03-11,3.6725430488586426
1999-03-12,3.6725430488586426
1999-03-15,3.6725430488586426
1999-03-16,3.6725430488586426
1999-03-17,3.6725430488586426
1999-03-18,3.567612886428833
1999-03-19,3.567612886428833
1999-03-22,3.567612886428833
1999-03-23,3.567612886428833
1999-03-24,3.567612886428833
1999-03-25,3.567612886428833
1999-03-26,3.567612886428833
1999-03-29,3.567612886428833
1999-03-30,3.567612886428833
1999-03-31,3.567612886428833
1999-04-01,3.567612886428833
1999-04-05,3.567612886428833
1999-04-06,3.567612886428833
1999-04-07,3.567612886428833
1999-04-08,3.567612886428833
1999-04-09,3.567612886428833
1999-04-12,3.567612886428833
1999-04-13,3.567612886428833
1999-04-14,3.567612886428833
1999-04-15,3.567612886428833
1999-04-16,3.567612886428833
1999-04-19,3.567612886428833
1999-04-20,3.567612886428833
1999-04-21,3.567612886428833
1999-04-22,3.567612886428833
1999-04-23,3.567612886428833
1999-04-26,3.567612886428833
1999-04-27,3.567612886428833
1999-04-28,3.567612886428833
1999-04-29,3.567612886428833
1999-04-30,3.6725430488586426
1999-05-03,3.567612886428833
1999-05-04,3.4626829624176025
1999-05-05,3.4626829624176025
1999-05-06,3.4626829624176025
1999-05-07,3.4626829624176025
1999-05-10,3.4626829624176025
1999-05-11,3.4626829624176025
1999-05-12,3.4626829624176025
1999-05-13,3.4626829624176025
1999-05-14,3.4626829624176025
1999-05-17,3.4626829624176025
1999-05-18,3.4626829624176025
1999-05-19,3.4626829624176025
1999-05-20,3.4626829624176025
1999-05-21,3.042963981628418
1999-05-24,3.042963981628418
1999-05-25,3.042963981628418
1999-05-26,3.042963981628418
1999-05-27,3.042963981628418
1999-05-28,3.042963981628418
1999-06-01,3.042963981628418
1999-06-02,2.9380340576171875
1999-06-03,2.9380340576171875
1999-06-04,2.0985960960388184
1999-06-07,2.518315076828003
1999-06-08,2.0985960960388184
1999-06-09,1.6788769960403442
1999-06-10,1.2591580152511597
1999-06-11,1.2591580152511597
1999-06-14,1.4690170288085938
1999-06-15,1.4690170288085938
1999-06-16,1.2591580152511597
1999-06-17,1.6788769960403442
1999-06-18,1.6788769960403442
1999-06-21,1.8887360095977783
1999-06-22,2.0985960960388184
1999-06-23,1.6788769960403442
1999-06-24,2.0985960960388184
1999-06-25,2.0985960960388184
1999-06-28,1.6788769960403442
1999-06-29,1.9936660528182983
1999-06-30,1.9936660528182983
1999-07-01,1.8887360095977783
1999-07-02,1.836271047592163
1999-07-06,1.7313419580459595
1999-07-07,1.7313419580459595
1999-07-08,1.6788769960403442
1999-07-09,1.6788769960403442
1999-07-12,1.6788769960403442
1999-07-13,1.6788769960403442
1999-07-14,1.8887360095977783
1999-07-15,1.9936660528182983
1999-07-16,1.9936660528182983
1999-07-19,1.9936660528182983
1999-07-20,1.9936660528182983
1999-07-21,1.9412009716033936
1999-07-22,1.9412009716033936
1999-07-23,1.9412009716033936
1999-07-26,2.9380340576171875
1999-07-27,2.518315076828003
1999-07-28,2.518315076828003
1999-07-29,2.518315076828003
1999-07-30,2.9380340576171875
1999-08-02,2.9380340576171875
1999-08-03,2.518315076828003
1999-08-04,2.518315076828003
1999-08-05,2.518315076828003
1999-08-06,2.518315076828003
1999-08-09,2.518315076828003
1999-08-10,2.518315076828003
1999-08-11,2.518315076828003
1999-08-12,2.518315076828003
1999-08-13,2.518315076828003
1999-08-16,2.518315076828003
1999-08-17,2.518315076828003
1999-08-18,2.518315076828003
1999-08-19,2.518315076828003
1999-08-20,2.518315076828003
1999-08-23,2.6232450008392334
1999-08-24,2.518315076828003
1999-08-25,2.518315076828003
1999-08-26,2.518315076828003
1999-08-27,2.518315076828003
1999-08-30,2.518315076828003
1999-08-31,2.518315076828003
1999-09-01,2.3923990726470947
1999-09-02,2.3923990726470947
1999-09-03,2.3923990726470947
1999-09-07,2.3923990726470947
1999-09-08,2.3923990726470947
1999-09-09,3.0219779014587402
1999-09-10,3.0219779014587402
1999-09-13,3.1478939056396484
1999-09-14,3.1478939056396484
1999-09-15,2.7701470851898193
1999-09-16,2.7701470851898193
1999-09-17,2.7701470851898193
1999-09-20,2.7701470851898193
1999-09-21,3.0219779014587402
1999-09-22,3.0219779014587402
1999-09-23,3.0219779014587402
1999-09-24,2.0146520137786865
1999-09-27,2.518315076828003
1999-09-28,2.644231081008911
1999-09-29,2.644231081008911
1999-09-30,2.644231081008911
1999-10-01,2.644231081008911
1999-10-04,2.0146520137786865
1999-10-05,2.0146520137786865
1999-10-06,2.0146520137786865
1999-10-07,1.9516940116882324
1999-10-08,1.9516940116882324
1999-10-11,1.9516940116882324
1999-10-12,1.7628209590911865
1999-10-13,2.266484022140503
1999-10-14,2.0146520137786865
1999-10-15,2.0146520137786865
1999-10-18,2.0146520137786865
1999-10-19,2.1405680179595947
1999-10-20,2.1405680179595947
1999-10-21,1.8887360095977783
1999-10-22,2.0146520137786865
1999-10-25,2.0146520137786865
1999-10-26,1.8887360095977783
1999-10-27,1.8887360095977783
1999-10-28,1.8887360095977783
1999-10-29,1.8887360095977783
1999-11-01,1.8887360095977783
1999-11-02,1.8887360095977783
1999-11-03,1.8887360095977783
1999-11-04,1.8887360095977783
1999-11-05,1.8887360095977783
1999-11-08,2.0146520137786865
1999-11-09,2.266484022140503
1999-11-10,2.266484022140503
1999-11-11,2.266484022140503
1999-11-12,2.266484022140503
1999-11-15,2.266484022140503
1999-11-16,2.3923990726470947
1999-11-17,2.518315076828003
1999-11-18,4.029304027557373
1999-11-19,3.651556968688965
1999-11-22,3.0219779014587402
1999-11-23,2.7701470851898193
1999-11-24,3.2108519077301025
1999-11-26,2.7701470851898193
1999-11-29,3.4626829624176025
1999-11-30,2.518315076828003
1999-12-01,2.3923990726470947
1999-12-02,2.3923990726470947
1999-12-03,2.3923990726470947
1999-12-06,2.518315076828003
1999-12-07,2.1405680179595947
1999-12-08,2.1405680179595947
1999-12-09,2.0146520137786865
1999-12-10,2.0146520137786865
1999-12-13,2.0146520137786865
1999-12-14,1.6369049549102783
1999-12-15,2.644231081008911
1999-12-16,2.644231081008911
1999-12-17,2.644231081008911
1999-12-20,2.644231081008911
1999-12-21,2.0146520137786865
1999-12-22,2.518315076828003
1999-12-23,3.0219779014587402
1999-12-27,3.3997249603271484
1999-12-28,2.266484022140503
1999-12-29,2.0776100158691406
1999-12-30,2.0776100158691406
1999-12-31,2.1405680179595947
2000-01-03,2.455357074737549
2000-01-04,2.455357074737549
2000-01-05,2.455357074737549
2000-01-06,2.455357074737549
2000-01-07,2.455357074737549
2000-01-10,2.455357074737549
2000-01-11,2.3294410705566406
2000-01-12,2.1405680179595947
2000-01-13,2.1405680179595947
2000-01-14,2.1405680179595947
2000-01-18,3.1478939056396484
2000-01-19,3.2738099098205566
2000-01-20,2.7701470851898193
2000-01-21,4.029304027557373
2000-01-24,4.155220031738281
2000-01-25,5.351418972015381
2000-01-26,4.5329670906066895
2000-01-27,4.721840858459473
2000-01-28,5.288462162017822
2000-01-31,4.5329670906066895
2000-02-01,5.036630153656006
2000-02-02,5.036630153656006
2000-02-03,4.910714149475098
2000-02-04,4.2811360359191895
2000-02-07,4.029304027557373
2000-02-08,4.658883094787598
2000-02-09,3.2738099098205566
2000-02-10,4.029304027557373
2000-02-11,4.2811360359191895
2000-02-14,3.651556968688965
2000-02-15,3.777472972869873
2000-02-16,3.651556968688965
2000-02-17,2.518315076828003
2000-02-18,3.5256409645080566
2000-02-22,4.407051086425781
2000-02-23,4.2811360359191895
2000-02-24,4.155220031738281
2000-02-25,4.029304027557373
2000-02-28,4.5329670906066895
2000-02-29,4.5329670906066895
2000-03-01,4.029304027557373
2000-03-02,4.155220031738281
2000-03-03,5.162546157836914
2000-03-06,4.407051086425781
2000-03-07,4.784799098968506
2000-03-08,4.784799098968506
2000-03-09,16.620878219604492
2000-03-10,14.73214340209961
2000-03-13,13.850732803344727
2000-03-14,12.213828086853027
2000-03-15,13.095237731933594
2000-03-16,12.843406677246094
2000-03-17,11.332418441772461
2000-03-20,10.576923370361328
2000-03-21,6.799450874328613
2000-03-22,6.547618865966797
2000-03-23,7.491987228393555
2000-03-24,9.065934181213379
2000-03-27,9.065934181213379
2000-03-28,10.576923370361328
2000-03-29,10.073260307312012
2000-03-30,9.695512771606445
2000-03-31,9.443680763244629
2000-04-03,9.443680763244629
2000-04-04,7.051281929016113
2000-04-05,7.051281929016113
2000-04-06,6.169871807098389
2000-04-07,6.0439558029174805
2000-04-10,6.0439558029174805
2000-04-11,6.0439558029174805
2000-04-12,5.792125225067139
2000-04-13,5.540293216705322
2000-04-14,4.784799098968506
2000-04-17,3.777472972869873
2000-04-18,4.470008850097656
2000-04-19,4.2811360359191895
2000-04-20,4.029304027557373
2000-04-24,4.2811360359191895
2000-04-25,5.036630153656006
2000-04-26,4.5329670906066895
2000-04-27,4.2811360359191895
2000-04-28,4.2811360359191895
2000-05-01,4.5329670906066895
2000-05-02,5.162546157836914
2000-05-03,5.036630153656006
2000-05-04,5.036630153656006
2000-05-05,5.162546157836914
2000-05-08,5.792125225067139
2000-05-09,6.169871807098389
2000-05-10,5.288462162017822
2000-05-11,5.792125225067139
2000-05-12,5.288462162017822
2000-05-15,5.7291669845581055
2000-05-16,5.540293216705322
2000-05-17,5.540293216705322
2000-05-18,6.232830047607422
2000-05-19,5.540293216705322
2000-05-22,5.162546157836914
2000-05-23,4.344092845916748
2000-05-24,4.5329670906066895
2000-05-25,4.5329670906066895
2000-05-26,4.344092845916748
2000-05-30,4.029304027557373
2000-05-31,4.029304027557373
2000-06-01,4.2811360359191895
2000-06-02,4.2811360359191895
2000-06-05,4.029304027557373
2000-06-06,3.903388023376465
2000-06-07,4.029304027557373
2000-06-08,4.029304027557373
2000-06-09,4.5329670906066895
2000-06-12,4.5329670906066895
2000-06-13,4.029304027557373
2000-06-14,4.029304027557373
2000-06-15,4.029304027557373
2000-06-16,4.2811360359191895
2000-06-19,4.2811360359191895
2000-06-20,4.029304027557373
2000-06-21,4.029304027557373
2000-06-22,3.777472972869873
2000-06-23,3.5885989665985107
2000-06-26,3.5885989665985107
2000-06-27,4.2811360359191895
2000-06-28,3.5256409645080566
2000-06-29,3.903388023376465
2000-06-30,3.5256409645080566
2000-07-03,4.155220031738281
2000-07-05,4.658883094787598
2000-07-06,4.658883094787598
2000-07-07,4.658883094787598
2000-07-10,3.5256409645080566
2000-07-11,4.155220031738281
2000-07-12,4.029304027557373
2000-07-13,3.777472972869873
2000-07-14,3.5256409645080566
2000-07-17,4.407051086425781
2000-07-18,4.155220031738281
2000-07-19,4.407051086425781
2000-07-20,4.029304027557373
2000-07-21,4.029304027557373
2000-07-24,4.029304027557373
2000-07-25,3.5256409645080566
2000-07-26,4.029304027557373
2000-07-27,4.029304027557373
2000-07-28,3.903388023376465
2000-07-31,3.0219779014587402
2000-08-01,3.2738099098205566
2000-08-02,3.0219779014587402
2000-08-03,3.0219779014587402
2000-08-04,3.5256409645080566
2000-08-07,3.0849359035491943
2000-08-08,3.0849359035491943
2000-08-09,3.0849359035491943
2000-08-10,3.1478939056396484
2000-08-11,3.1478939056396484
2000-08-14,3.1478939056396484
2000-08-15,3.0219779014587402
2000-08-16,3.2738099098205566
2000-08-17,3.2738099098205566
2000-08-18,3.0219779014587402
2000-08-21,3.0219779014587402
2000-08-22,3.0219779014587402
2000-08-23,3.0219779014587402
2000-08-24,2.7701470851898193
2000-08-25,3.0219779014587402
2000-08-28,3.0849359035491943
2000-08-29,2.7701470851898193
2000-08-30,2.518315076828003
2000-08-31,2.7701470851898193
2000-09-01,3.2738099098205566
2000-09-05,2.7701470851898193
2000-09-06,2.644231081008911
2000-09-07,2.581273078918457
2000-09-08,2.644231081008911
2000-09-11,3.5256409645080566
2000-09-12,2.518315076828003
2000-09-13,2.518315076828003
2000-09-14,2.7701470851898193
2000-09-15,3.5256409645080566
2000-09-18,2.518315076828003
2000-09-19,2.518315076828003
2000-09-20,2.833103895187378
2000-09-21,2.896061897277832
2000-09-22,2.266484022140503
2000-09-25,2.518315076828003
2000-09-26,2.518315076828003
2000-09-27,2.518315076828003
2000-09-28,2.518315076828003
2000-09-29,2.518315076828003
2000-10-02,2.518315076828003
2000-10-03,2.1405680179595947
2000-10-04,3.0219779014587402
2000-10-05,3.0219779014587402
2000-10-06,2.266484022140503
2000-10-09,2.1405680179595947
2000-10-10,2.518315076828003
2000-10-11,2.7701470851898193
2000-10-12,2.518315076828003
2000-10-13,2.266484022140503
2000-10-16,2.1405680179595947
2000-10-17,2.3923990726470947
2000-10-18,2.518315076828003
2000-10-19,2.0146520137786865
2000-10-20,2.0146520137786865
2000-10-23,2.0146520137786865
2000-10-24,2.1405680179595947
2000-10-25,2.0146520137786865
2000-10-26,2.0146520137786865
2000-10-27,2.266484022140503
2000-10-30,2.266484022140503
