,BOTZ
2017-04-21,17.229999542236328
2017-04-24,17.559999465942383
2017-04-25,17.54400062561035
2017-04-26,17.700000762939453
2017-04-27,17.77400016784668
2017-04-28,17.959999084472656
2017-05-01,17.989999771118164
2017-05-02,17.959999084472656
2017-05-03,17.950000762939453
2017-05-04,17.989999771118164
2017-05-05,18.139999389648438
2017-05-08,18.170000076293945
2017-05-09,18.113000869750977
2017-05-10,18.100000381469727
2017-05-11,18.020000457763672
2017-05-12,18.09000015258789
2017-05-15,18.18000030517578
2017-05-16,18.25
2017-05-17,18.010000228881836
2017-05-18,17.969999313354492
2017-05-19,18.229999542236328
2017-05-22,18.420000076293945
2017-05-23,18.43000030517578
2017-05-24,18.3799991607666
2017-05-25,18.520000457763672
2017-05-26,18.5
2017-05-30,18.59000015258789
2017-05-31,18.610000610351562
2017-06-01,18.889999389648438
2017-06-02,19.110000610351562
2017-06-05,19.15999984741211
2017-06-06,19.059999465942383
2017-06-07,19.100000381469727
2017-06-08,19.09000015258789
2017-06-09,18.940000534057617
2017-06-12,18.739999771118164
2017-06-13,18.829999923706055
2017-06-14,18.799999237060547
2017-06-15,18.540000915527344
2017-06-16,18.6299991607666
2017-06-19,18.850000381469727
2017-06-20,18.850000381469727
2017-06-21,18.93000030517578
2017-06-22,18.920000076293945
2017-06-23,18.940000534057617
2017-06-26,18.94499969482422
2017-06-27,18.84000015258789
2017-06-28,18.860000610351562
2017-06-29,18.639999389648438
2017-06-30,18.659000396728516
2017-07-03,18.56999969482422
2017-07-05,18.549999237060547
2017-07-06,18.459999084472656
2017-07-07,18.6299991607666
2017-07-10,18.729999542236328
2017-07-11,18.8700008392334
2017-07-12,19.09000015258789
2017-07-13,19.079999923706055
2017-07-14,19.260000228881836
2017-07-17,19.204999923706055
2017-07-18,19.280000686645508
2017-07-19,19.31999969482422
2017-07-20,19.43000030517578
2017-07-21,19.579999923706055
2017-07-24,19.56999969482422
2017-07-25,19.600000381469727
2017-07-26,19.709999084472656
2017-07-27,19.790000915527344
2017-07-28,19.90999984741211
2017-07-31,19.8799991607666
2017-08-01,19.940000534057617
2017-08-02,20.049999237060547
2017-08-03,20.020000457763672
2017-08-04,20.020000457763672
2017-08-07,20.100000381469727
2017-08-08,20.06999969482422
2017-08-09,20.09000015258789
2017-08-10,19.75
2017-08-11,19.704999923706055
2017-08-14,20.0
2017-08-15,20.010000228881836
2017-08-16,20.100000381469727
2017-08-17,20.06999969482422
2017-08-18,20.049999237060547
2017-08-21,20.020000457763672
2017-08-22,20.270000457763672
2017-08-23,20.309999465942383
2017-08-24,20.25
2017-08-25,20.18000030517578
2017-08-28,20.280000686645508
2017-08-29,20.309999465942383
2017-08-30,20.3700008392334
2017-08-31,20.5
2017-09-01,20.6200008392334
2017-09-05,20.530000686645508
2017-09-06,20.59000015258789
2017-09-07,20.75
2017-09-08,20.8700008392334
2017-09-11,21.139999389648438
2017-09-12,21.280000686645508
2017-09-13,21.200000762939453
2017-09-14,21.280000686645508
2017-09-15,21.43000030517578
2017-09-18,21.6200008392334
2017-09-19,21.739999771118164
2017-09-20,21.860000610351562
2017-09-21,21.5
2017-09-22,21.450000762939453
2017-09-25,21.43000030517578
2017-09-26,21.219999313354492
2017-09-27,21.43000030517578
2017-09-28,21.579999923706055
2017-09-29,21.75
2017-10-02,21.920000076293945
2017-10-03,22.079999923706055
2017-10-04,22.139999389648438
2017-10-05,22.079999923706055
2017-10-06,21.950000762939453
2017-10-09,22.06999969482422
2017-10-10,22.18000030517578
2017-10-11,22.299999237060547
2017-10-12,22.450000762939453
2017-10-13,22.790000915527344
2017-10-16,22.8799991607666
2017-10-17,23.079999923706055
2017-10-18,23.079999923706055
2017-10-19,22.950000762939453
2017-10-20,23.100000381469727
2017-10-23,23.389999389648438
2017-10-24,23.649999618530273
2017-10-25,23.459999084472656
2017-10-26,22.940000534057617
2017-10-27,23.059999465942383
2017-10-30,23.290000915527344
2017-10-31,23.600000381469727
2017-11-01,23.649999618530273
2017-11-02,23.559999465942383
2017-11-03,23.639999389648438
2017-11-06,23.809999465942383
2017-11-07,24.100000381469727
2017-11-08,24.299999237060547
2017-11-09,23.969999313354492
2017-11-10,24.059999465942383
2017-11-13,23.889999389648438
2017-11-14,23.829999923706055
2017-11-15,23.540000915527344
2017-11-16,24.049999237060547
2017-11-17,24.06999969482422
2017-11-20,24.25
2017-11-21,24.600000381469727
2017-11-22,24.729999542236328
2017-11-24,24.889999389648438
2017-11-27,24.809999465942383
2017-11-28,24.690000534057617
2017-11-29,24.190000534057617
2017-11-30,23.90999984741211
2017-12-01,23.84000015258789
2017-12-04,23.360000610351562
2017-12-05,23.270000457763672
2017-12-06,23.229999542236328
2017-12-07,23.510000228881836
2017-12-08,23.59000015258789
2017-12-11,23.479999542236328
2017-12-12,23.329999923706055
2017-12-13,23.1299991607666
2017-12-14,23.030000686645508
2017-12-15,23.309999465942383
2017-12-18,23.739999771118164
2017-12-19,23.549999237060547
2017-12-20,23.610000610351562
2017-12-21,23.68000030517578
2017-12-22,23.770000457763672
2017-12-26,23.8799991607666
2017-12-27,23.920000076293945
2017-12-28,23.850000381469727
2017-12-29,23.700000762939453
2018-01-02,24.0
2018-01-03,24.489999771118164
2018-01-04,24.84000015258789
2018-01-05,25.1200008392334
2018-01-08,25.299999237060547
2018-01-09,25.3799991607666
2018-01-10,25.540000915527344
2018-01-11,25.770000457763672
2018-01-12,26.18000030517578
2018-01-16,26.610000610351562
2018-01-17,26.989999771118164
2018-01-18,26.920000076293945
2018-01-19,27.260000228881836
2018-01-22,27.299999237060547
2018-01-23,27.3799991607666
2018-01-24,27.139999389648438
2018-01-25,26.989999771118164
2018-01-26,27.280000686645508
2018-01-29,27.100000381469727
2018-01-30,26.520000457763672
2018-01-31,26.469999313354492
2018-02-01,26.670000076293945
2018-02-02,25.950000762939453
2018-02-05,24.40999984741211
2018-02-06,24.989999771118164
2018-02-07,24.8700008392334
2018-02-08,23.809999465942383
2018-02-09,23.90999984741211
2018-02-12,24.360000610351562
2018-02-13,24.06999969482422
2018-02-14,24.40999984741211
2018-02-15,24.790000915527344
2018-02-16,24.790000915527344
2018-02-20,24.65999984741211
2018-02-21,24.68000030517578
2018-02-22,24.719999313354492
2018-02-23,25.0
2018-02-26,25.229999542236328
2018-02-27,25.030000686645508
2018-02-28,24.639999389648438
2018-03-01,23.959999084472656
2018-03-02,24.219999313354492
2018-03-05,24.239999771118164
2018-03-06,24.700000762939453
2018-03-07,24.3799991607666
2018-03-08,24.549999237060547
2018-03-09,24.889999389648438
2018-03-12,25.059999465942383
2018-03-13,24.940000534057617
2018-03-14,25.100000381469727
2018-03-15,25.209999084472656
2018-03-16,24.989999771118164
2018-03-19,24.5
2018-03-20,24.450000762939453
2018-03-21,24.43000030517578
2018-03-22,24.139999389648438
2018-03-23,23.360000610351562
2018-03-26,24.030000686645508
2018-03-27,23.670000076293945
2018-03-28,23.68000030517578
2018-03-29,24.190000534057617
2018-04-02,23.610000610351562
2018-04-03,23.739999771118164
2018-04-04,23.3799991607666
2018-04-05,23.5
2018-04-06,22.950000762939453
2018-04-09,22.899999618530273
2018-04-10,23.549999237060547
2018-04-11,23.709999084472656
2018-04-12,23.790000915527344
2018-04-13,23.770000457763672
2018-04-16,23.81999969482422
2018-04-17,24.110000610351562
2018-04-18,24.469999313354492
2018-04-19,24.299999237060547
2018-04-20,24.059999465942383
2018-04-23,23.860000610351562
2018-04-24,23.670000076293945
2018-04-25,23.31999969482422
2018-04-26,23.459999084472656
2018-04-27,23.200000762939453
2018-04-30,23.100000381469727
2018-05-01,23.040000915527344
2018-05-02,22.969999313354492
2018-05-03,23.020000457763672
2018-05-04,23.229999542236328
2018-05-07,23.389999389648438
2018-05-08,23.559999465942383
2018-05-09,23.579999923706055
2018-05-10,23.799999237060547
2018-05-11,23.90999984741211
2018-05-14,23.969999313354492
2018-05-15,23.489999771118164
2018-05-16,23.489999771118164
2018-05-17,23.489999771118164
2018-05-18,23.59000015258789
2018-05-21,23.799999237060547
2018-05-22,23.809999465942383
2018-05-23,23.719999313354492
2018-05-24,23.5
2018-05-25,23.450000762939453
2018-05-29,23.229999542236328
2018-05-30,23.350000381469727
2018-05-31,23.239999771118164
2018-06-01,23.459999084472656
2018-06-04,23.6200008392334
2018-06-05,23.6299991607666
2018-06-06,23.549999237060547
2018-06-07,23.459999084472656
2018-06-08,23.5
2018-06-11,23.68000030517578
2018-06-12,23.600000381469727
2018-06-13,23.469999313354492
2018-06-14,23.389999389648438
2018-06-15,23.110000610351562
2018-06-18,22.81999969482422
2018-06-19,22.5
2018-06-20,22.729999542236328
2018-06-21,22.670000076293945
2018-06-22,22.690000534057617
2018-06-25,22.149999618530273
2018-06-26,22.280000686645508
2018-06-27,21.959999084472656
2018-06-28,22.059999465942383
2018-06-29,22.010000228881836
2018-07-02,21.920000076293945
2018-07-03,21.90999984741211
2018-07-05,21.670000076293945
2018-07-06,21.889999389648438
2018-07-09,22.110000610351562
2018-07-10,22.399999618530273
2018-07-11,21.959999084472656
2018-07-12,22.18000030517578
2018-07-13,22.149999618530273
2018-07-16,22.1200008392334
2018-07-17,21.90999984741211
2018-07-18,21.969999313354492
2018-07-19,22.079999923706055
2018-07-20,21.959999084472656
2018-07-23,21.829999923706055
2018-07-24,22.040000915527344
2018-07-25,22.40999984741211
2018-07-26,22.639999389648438
2018-07-27,22.65999984741211
2018-07-30,22.299999237060547
2018-07-31,22.309999465942383
2018-08-01,22.299999237060547
2018-08-02,22.219999313354492
2018-08-03,22.219999313354492
2018-08-06,22.139999389648438
2018-08-07,22.1299991607666
2018-08-08,22.350000381469727
2018-08-09,22.479999542236328
2018-08-10,22.219999313354492
2018-08-13,21.920000076293945
2018-08-14,21.959999084472656
2018-08-15,21.549999237060547
2018-08-16,21.700000762939453
2018-08-17,21.81999969482422
2018-08-20,21.8799991607666
2018-08-21,22.079999923706055
2018-08-22,22.290000915527344
2018-08-23,22.209999084472656
2018-08-24,22.270000457763672
2018-08-27,22.670000076293945
2018-08-28,22.93000030517578
2018-08-29,23.079999923706055
2018-08-30,22.979999542236328
2018-08-31,23.049999237060547
2018-09-04,22.739999771118164
2018-09-05,22.43000030517578
2018-09-06,22.360000610351562
2018-09-07,22.059999465942383
2018-09-10,22.209999084472656
2018-09-11,22.079999923706055
2018-09-12,21.969999313354492
2018-09-13,22.15999984741211
2018-09-14,22.65999984741211
2018-09-17,22.639999389648438
2018-09-18,22.940000534057617
2018-09-19,23.020000457763672
2018-09-20,23.06999969482422
2018-09-21,23.06999969482422
2018-09-24,23.06999969482422
2018-09-25,22.969999313354492
2018-09-26,22.90999984741211
2018-09-27,22.770000457763672
2018-09-28,22.8799991607666
2018-10-01,23.100000381469727
2018-10-02,22.959999084472656
2018-10-03,22.780000686645508
2018-10-04,22.40999984741211
2018-10-05,22.100000381469727
2018-10-08,21.860000610351562
2018-10-09,21.530000686645508
2018-10-10,20.450000762939453
2018-10-11,20.06999969482422
2018-10-12,20.579999923706055
2018-10-15,20.450000762939453
2018-10-16,21.100000381469727
2018-10-17,21.110000610351562
2018-10-18,20.40999984741211
2018-10-19,20.200000762939453
2018-10-22,20.290000915527344
2018-10-23,19.920000076293945
2018-10-24,18.8799991607666
2018-10-25,19.149999618530273
2018-10-26,18.770000457763672
2018-10-29,18.420000076293945
2018-10-30,19.15999984741211
2018-10-31,19.719999313354492
2018-11-01,19.940000534057617
2018-11-02,20.43000030517578
2018-11-05,20.34000015258789
2018-11-06,20.399999618530273
2018-11-07,20.709999084472656
2018-11-08,20.34000015258789
2018-11-09,19.950000762939453
2018-11-12,19.5
2018-11-13,19.579999923706055
2018-11-14,19.549999237060547
2018-11-15,19.739999771118164
2018-11-16,19.40999984741211
2018-11-19,19.059999465942383
2018-11-20,18.649999618530273
2018-11-21,19.010000228881836
2018-11-23,18.799999237060547
2018-11-26,19.350000381469727
2018-11-27,19.229999542236328
2018-11-28,19.850000381469727
2018-11-29,19.75
2018-11-30,19.709999084472656
2018-12-03,20.100000381469727
2018-12-04,19.06999969482422
2018-12-06,18.68000030517578
2018-12-07,18.219999313354492
2018-12-10,18.1299991607666
2018-12-11,17.8700008392334
2018-12-12,18.209999084472656
2018-12-13,18.100000381469727
2018-12-14,17.65999984741211
2018-12-17,17.280000686645508
2018-12-18,17.399999618530273
2018-12-19,17.18000030517578
2018-12-20,16.860000610351562
2018-12-21,16.389999389648438
2018-12-24,16.059999465942383
2018-12-26,16.780000686645508
2018-12-27,16.850000381469727
2018-12-28,16.729999542236328
2018-12-31,16.739999771118164
2019-01-02,16.81999969482422
2019-01-03,16.3700008392334
2019-01-04,16.889999389648438
2019-01-07,17.170000076293945
2019-01-08,17.399999618530273
2019-01-09,17.649999618530273
2019-01-10,17.649999618530273
2019-01-11,17.479999542236328
2019-01-14,17.3700008392334
2019-01-15,17.760000228881836
2019-01-16,17.90999984741211
2019-01-17,18.0
2019-01-18,18.399999618530273
2019-01-22,17.790000915527344
2019-01-23,17.790000915527344
2019-01-24,18.09000015258789
2019-01-25,18.510000228881836
2019-01-28,18.190000534057617
2019-01-29,17.93000030517578
2019-01-30,18.280000686645508
2019-01-31,18.459999084472656
2019-02-01,18.510000228881836
2019-02-04,18.68000030517578
2019-02-05,18.8799991607666
2019-02-06,18.920000076293945
2019-02-07,18.690000534057617
2019-02-08,18.510000228881836
2019-02-11,18.579999923706055
2019-02-12,19.229999542236328
2019-02-13,19.3700008392334
2019-02-14,19.309999465942383
2019-02-15,19.6299991607666
2019-02-19,19.670000076293945
2019-02-20,19.809999465942383
2019-02-21,19.700000762939453
2019-02-22,19.93000030517578
2019-02-25,20.1200008392334
2019-02-26,20.040000915527344
2019-02-27,19.84000015258789
2019-02-28,19.520000457763672
2019-03-01,19.770000457763672
2019-03-04,19.760000228881836
2019-03-05,19.700000762939453
2019-03-06,19.520000457763672
2019-03-07,19.049999237060547
2019-03-08,19.0049991607666
2019-03-11,19.389999389648438
2019-03-12,19.579999923706055
2019-03-13,19.709999084472656
2019-03-14,19.579999923706055
2019-03-15,19.75
2019-03-18,19.90999984741211
2019-03-19,20.0
2019-03-20,19.969999313354492
2019-03-21,20.149999618530273
2019-03-22,19.770000457763672
2019-03-25,19.780000686645508
2019-03-26,20.0
2019-03-27,19.81999969482422
2019-03-28,19.989999771118164
2019-03-29,20.079999923706055
2019-04-01,20.479999542236328
2019-04-02,20.610000610351562
2019-04-03,20.979999542236328
2019-04-04,21.030000686645508
2019-04-05,21.219999313354492
2019-04-08,21.209999084472656
2019-04-09,21.1299991607666
2019-04-10,21.290000915527344
2019-04-11,21.219999313354492
2019-04-12,21.420000076293945
2019-04-15,21.440000534057617
2019-04-16,21.690000534057617
2019-04-17,21.75
2019-04-18,21.770000457763672
2019-04-22,21.6200008392334
2019-04-23,21.709999084472656
2019-04-24,21.360000610351562
2019-04-25,21.209999084472656
2019-04-26,21.31999969482422
2019-04-29,21.420000076293945
2019-04-30,21.510000228881836
2019-05-01,21.360000610351562
2019-05-02,21.350000381469727
2019-05-03,21.760000228881836
2019-05-06,21.40999984741211
2019-05-07,20.700000762939453
2019-05-08,20.670000076293945
2019-05-09,20.440000534057617
2019-05-10,20.600000381469727
2019-05-13,19.65999984741211
2019-05-14,20.049999237060547
2019-05-15,20.15999984741211
2019-05-16,20.260000228881836
2019-05-17,19.90999984741211
2019-05-20,19.40999984741211
2019-05-21,19.600000381469727
2019-05-22,19.459999084472656
2019-05-23,18.950000762939453
2019-05-24,19.200000762939453
2019-05-28,18.989999771118164
2019-05-29,18.940000534057617
2019-05-30,19.229999542236328
2019-05-31,18.799999237060547
2019-06-03,18.709999084472656
2019-06-04,19.34000015258789
2019-06-05,19.459999084472656
2019-06-06,19.350000381469727
2019-06-07,19.75
2019-06-10,19.959999084472656
2019-06-11,20.110000610351562
2019-06-12,19.799999237060547
2019-06-13,19.93000030517578
2019-06-14,19.510000228881836
2019-06-17,19.719999313354492
2019-06-18,20.0
2019-06-19,20.31999969482422
2019-06-20,20.6299991607666
2019-06-21,20.5
2019-06-24,20.469999313354492
2019-06-25,20.350000381469727
2019-06-26,20.399999618530273
2019-06-27,20.549999237060547
2019-06-28,20.75
2019-07-01,21.09000015258789
2019-07-02,20.989999771118164
2019-07-03,21.100000381469727
2019-07-05,20.770000457763672
2019-07-08,20.559999465942383
2019-07-09,20.18000030517578
2019-07-10,20.290000915527344
2019-07-11,20.18000030517578
2019-07-12,20.06999969482422
2019-07-15,20.020000457763672
2019-07-16,19.889999389648438
2019-07-17,19.979999542236328
2019-07-18,19.920000076293945
2019-07-19,20.020000457763672
2019-07-22,20.170000076293945
2019-07-23,20.420000076293945
2019-07-24,20.5
2019-07-25,20.170000076293945
2019-07-26,20.030000686645508
2019-07-29,19.899999618530273
2019-07-30,19.90999984741211
2019-07-31,19.6200008392334
2019-08-01,19.270000457763672
2019-08-02,18.899999618530273
2019-08-05,18.020000457763672
2019-08-06,18.510000228881836
2019-08-07,18.459999084472656
2019-08-08,18.940000534057617
2019-08-09,18.479999542236328
2019-08-12,18.280000686645508
2019-08-13,18.799999237060547
2019-08-14,18.06999969482422
2019-08-15,18.170000076293945
2019-08-16,18.489999771118164
2019-08-19,18.649999618530273
2019-08-20,18.559999465942383
2019-08-21,18.809999465942383
2019-08-22,18.709999084472656
2019-08-23,18.149999618530273
2019-08-26,18.420000076293945
2019-08-27,18.25
2019-08-28,18.270000457763672
2019-08-29,18.600000381469727
2019-08-30,18.799999237060547
2019-09-03,18.510000228881836
2019-09-04,18.829999923706055
2019-09-05,19.34000015258789
2019-09-06,19.420000076293945
2019-09-09,19.649999618530273
2019-09-10,19.850000381469727
2019-09-11,20.190000534057617
2019-09-12,20.459999084472656
2019-09-13,20.479999542236328
2019-09-16,20.329999923706055
2019-09-17,20.270000457763672
2019-09-18,20.309999465942383
2019-09-19,20.25
2019-09-20,20.0
2019-09-23,19.959999084472656
2019-09-24,19.84000015258789
2019-09-25,19.950000762939453
2019-09-26,19.93000030517578
2019-09-27,19.75
2019-09-30,20.020000457763672
2019-10-01,19.799999237060547
2019-10-02,19.239999771118164
2019-10-03,19.549999237060547
2019-10-04,19.75
2019-10-07,19.649999618530273
2019-10-08,19.280000686645508
2019-10-09,19.5
2019-10-10,19.34000015258789
2019-10-11,19.829999923706055
2019-10-14,19.739999771118164
2019-10-15,20.149999618530273
2019-10-16,20.170000076293945
2019-10-17,20.229999542236328
2019-10-18,20.299999237060547
2019-10-21,20.43000030517578
2019-10-22,20.280000686645508
2019-10-23,20.399999618530273
2019-10-24,20.520000457763672
2019-10-25,20.709999084472656
2019-10-28,21.030000686645508
2019-10-29,21.010000228881836
2019-10-30,20.90999984741211
2019-10-31,20.790000915527344
2019-11-01,21.309999465942383
2019-11-04,21.610000610351562
2019-11-05,21.68000030517578
2019-11-06,21.479999542236328
2019-11-07,21.739999771118164
2019-11-08,21.600000381469727
2019-11-11,21.450000762939453
2019-11-12,21.559999465942383
2019-11-13,21.3700008392334
2019-11-14,21.3799991607666
2019-11-15,21.469999313354492
2019-11-18,21.440000534057617
2019-11-19,21.239999771118164
2019-11-20,21.149999618530273
2019-11-21,21.06999969482422
2019-11-22,21.18000030517578
2019-11-25,21.59000015258789
2019-11-26,21.59000015258789
2019-11-27,21.690000534057617
2019-11-29,21.450000762939453
2019-12-02,21.18000030517578
2019-12-03,21.270000457763672
2019-12-04,21.479999542236328
2019-12-05,21.469999313354492
2019-12-06,21.799999237060547
2019-12-09,21.649999618530273
2019-12-10,21.65999984741211
2019-12-11,21.760000228881836
2019-12-12,22.09000015258789
2019-12-13,22.280000686645508
2019-12-16,22.329999923706055
2019-12-17,22.290000915527344
2019-12-18,22.049999237060547
2019-12-19,22.149999618530273
2019-12-20,22.049999237060547
2019-12-23,22.100000381469727
2019-12-24,22.1200008392334
2019-12-26,22.270000457763672
2019-12-27,22.1200008392334
2019-12-30,21.860000610351562
2019-12-31,21.8700008392334
2020-01-02,22.25
2020-01-03,21.93000030517578
2020-01-06,22.200000762939453
2020-01-07,22.09000015258789
2020-01-08,22.270000457763672
2020-01-09,22.40999984741211
2020-01-10,22.3700008392334
2020-01-13,22.600000381469727
2020-01-14,22.6299991607666
2020-01-15,22.43000030517578
2020-01-16,22.520000457763672
2020-01-17,22.540000915527344
2020-01-21,22.270000457763672
2020-01-22,22.399999618530273
2020-01-23,22.579999923706055
2020-01-24,22.360000610351562
2020-01-27,21.700000762939453
2020-01-28,21.979999542236328
2020-01-29,22.010000228881836
2020-01-30,22.0
2020-01-31,21.40999984741211
2020-02-03,21.709999084472656
2020-02-04,22.18000030517578
2020-02-05,22.450000762939453
2020-02-06,22.540000915527344
2020-02-07,22.239999771118164
2020-02-10,22.579999923706055
2020-02-11,22.93000030517578
2020-02-12,23.059999465942383
2020-02-13,22.81999969482422
2020-02-14,22.860000610351562
2020-02-18,22.59000015258789
2020-02-19,22.770000457763672
2020-02-20,22.68000030517578
2020-02-21,22.239999771118164
2020-02-24,21.1299991607666
2020-02-25,20.719999313354492
2020-02-26,20.8799991607666
2020-02-27,19.959999084472656
2020-02-28,20.270000457763672
2020-03-02,20.559999465942383
2020-03-03,20.1299991607666
2020-03-04,20.969999313354492
2020-03-05,20.200000762939453
2020-03-06,19.770000457763672
2020-03-09,18.040000915527344
2020-03-10,18.8799991607666
2020-03-11,17.920000076293945
2020-03-12,15.829999923706055
2020-03-13,17.25
2020-03-16,15.109999656677246
2020-03-17,16.190000534057617
2020-03-18,15.619999885559082
2020-03-19,15.729999542236328
2020-03-20,15.550000190734863
2020-03-23,15.46500015258789
2020-03-24,17.440000534057617
2020-03-25,17.760000228881836
2020-03-26,18.719999313354492
2020-03-27,18.170000076293945
2020-03-30,18.469999313354492
2020-03-31,18.139999389648438
2020-04-01,17.06999969482422
2020-04-02,17.450000762939453
2020-04-03,16.920000076293945
2020-04-06,18.219999313354492
2020-04-07,18.100000381469727
2020-04-08,18.489999771118164
2020-04-09,18.799999237060547
2020-04-13,18.649999618530273
2020-04-14,19.389999389648438
2020-04-15,18.809999465942383
2020-04-16,18.940000534057617
2020-04-17,19.290000915527344
2020-04-20,19.0
2020-04-21,18.510000228881836
2020-04-22,19.209999084472656
2020-04-23,19.219999313354492
2020-04-24,19.5
2020-04-27,20.040000915527344
2020-04-28,20.280000686645508
2020-04-29,20.979999542236328
2020-04-30,20.420000076293945
2020-05-01,19.84000015258789
2020-05-04,20.0
2020-05-05,20.209999084472656
2020-05-06,20.15999984741211
2020-05-07,20.850000381469727
2020-05-08,21.18000030517578
2020-05-11,21.420000076293945
2020-05-12,20.93000030517578
2020-05-13,21.010000228881836
2020-05-14,20.760000228881836
2020-05-15,21.170000076293945
2020-05-18,22.040000915527344
2020-05-19,21.950000762939453
2020-05-20,22.549999237060547
2020-05-21,22.25
2020-05-22,22.6200008392334
2020-05-26,23.079999923706055
2020-05-27,23.110000610351562
2020-05-28,23.239999771118164
2020-05-29,23.18000030517578
2020-06-01,23.610000610351562
2020-06-02,23.6200008392334
2020-06-03,23.829999923706055
2020-06-04,23.610000610351562
2020-06-05,24.010000228881836
2020-06-08,24.049999237060547
2020-06-09,24.020000457763672
2020-06-10,24.049999237060547
2020-06-11,22.68000030517578
2020-06-12,23.139999389648438
2020-06-15,23.229999542236328
