,AERI
2014-04-03,19.969999313354492
2014-04-04,19.059999465942383
2014-04-07,18.100000381469727
2014-04-08,19.059999465942383
2014-04-09,19.139999389648438
2014-04-10,17.280000686645508
2014-04-11,16.959999084472656
2014-04-14,16.540000915527344
2014-04-15,14.930000305175781
2014-04-16,14.90999984741211
2014-04-17,14.9399995803833
2014-04-21,15.220000267028809
2014-04-22,16.420000076293945
2014-04-23,16.209999084472656
2014-04-24,15.949999809265137
2014-04-25,14.989999771118164
2014-04-28,15.829999923706055
2014-04-29,15.609999656677246
2014-04-30,15.65999984741211
2014-05-01,15.25
2014-05-02,15.100000381469727
2014-05-05,15.420000076293945
2014-05-06,15.010000228881836
2014-05-07,14.520000457763672
2014-05-08,13.760000228881836
2014-05-09,14.850000381469727
2014-05-12,15.319999694824219
2014-05-13,15.279999732971191
2014-05-14,16.56999969482422
2014-05-15,15.350000381469727
2014-05-16,15.329999923706055
2014-05-19,15.550000190734863
2014-05-20,15.579999923706055
2014-05-21,15.220000267028809
2014-05-22,15.869999885559082
2014-05-23,15.949999809265137
2014-05-27,15.84000015258789
2014-05-28,15.380000114440918
2014-05-29,15.84000015258789
2014-05-30,15.670000076293945
2014-06-02,15.970000267028809
2014-06-03,15.680000305175781
2014-06-04,14.800000190734863
2014-06-05,15.600000381469727
2014-06-06,16.489999771118164
2014-06-09,16.729999542236328
2014-06-10,17.190000534057617
2014-06-11,17.549999237060547
2014-06-12,17.510000228881836
2014-06-13,17.40999984741211
2014-06-16,19.06999969482422
2014-06-17,18.649999618530273
2014-06-18,18.8700008392334
2014-06-19,20.149999618530273
2014-06-20,19.719999313354492
2014-06-23,20.59000015258789
2014-06-24,21.030000686645508
2014-06-25,26.979999542236328
2014-06-26,26.979999542236328
2014-06-27,26.579999923706055
2014-06-30,24.770000457763672
2014-07-01,25.059999465942383
2014-07-02,23.989999771118164
2014-07-03,25.309999465942383
2014-07-07,25.5
2014-07-08,24.360000610351562
2014-07-09,26.399999618530273
2014-07-10,25.420000076293945
2014-07-11,25.969999313354492
2014-07-14,25.549999237060547
2014-07-15,24.049999237060547
2014-07-16,23.209999084472656
2014-07-17,21.719999313354492
2014-07-18,21.899999618530273
2014-07-21,21.700000762939453
2014-07-22,21.360000610351562
2014-07-23,21.639999389648438
2014-07-24,21.34000015258789
2014-07-25,19.610000610351562
2014-07-28,18.530000686645508
2014-07-29,19.299999237060547
2014-07-30,18.979999542236328
2014-07-31,17.729999542236328
2014-08-01,17.459999084472656
2014-08-04,17.190000534057617
2014-08-05,17.489999771118164
2014-08-06,17.18000030517578
2014-08-07,16.309999465942383
2014-08-08,17.09000015258789
2014-08-11,17.200000762939453
2014-08-12,17.139999389648438
2014-08-13,17.450000762939453
2014-08-14,18.6200008392334
2014-08-15,18.079999923706055
2014-08-18,18.0
2014-08-19,17.770000457763672
2014-08-20,17.510000228881836
2014-08-21,16.8700008392334
2014-08-22,16.729999542236328
2014-08-25,17.219999313354492
2014-08-26,17.489999771118164
2014-08-27,17.190000534057617
2014-08-28,16.809999465942383
2014-08-29,16.3799991607666
2014-09-02,17.239999771118164
2014-09-03,17.950000762939453
2014-09-04,19.040000915527344
2014-09-05,18.510000228881836
2014-09-08,19.079999923706055
2014-09-09,20.530000686645508
2014-09-10,20.350000381469727
2014-09-11,20.1299991607666
2014-09-12,19.739999771118164
2014-09-15,19.1299991607666
2014-09-16,18.56999969482422
2014-09-17,18.6299991607666
2014-09-18,18.559999465942383
2014-09-19,18.43000030517578
2014-09-22,17.579999923706055
2014-09-23,17.969999313354492
2014-09-24,18.270000457763672
2014-09-25,19.420000076293945
2014-09-26,19.260000228881836
2014-09-29,20.989999771118164
2014-09-30,20.690000534057617
2014-10-01,19.579999923706055
2014-10-02,20.469999313354492
2014-10-03,20.270000457763672
2014-10-06,20.309999465942383
2014-10-07,20.15999984741211
2014-10-08,20.40999984741211
2014-10-09,20.3700008392334
2014-10-10,20.309999465942383
2014-10-13,20.229999542236328
2014-10-14,20.979999542236328
2014-10-15,21.639999389648438
2014-10-16,21.270000457763672
2014-10-17,21.549999237060547
2014-10-20,21.75
2014-10-21,21.75
2014-10-22,22.280000686645508
2014-10-23,22.649999618530273
2014-10-24,23.420000076293945
2014-10-27,23.15999984741211
2014-10-28,23.790000915527344
2014-10-29,23.850000381469727
2014-10-30,24.790000915527344
2014-10-31,25.219999313354492
2014-11-03,24.59000015258789
2014-11-04,23.290000915527344
2014-11-05,23.149999618530273
2014-11-06,24.989999771118164
2014-11-07,24.6299991607666
2014-11-10,25.399999618530273
2014-11-11,24.829999923706055
2014-11-12,25.049999237060547
2014-11-13,24.3700008392334
2014-11-14,24.020000457763672
2014-11-17,24.700000762939453
2014-11-18,24.770000457763672
2014-11-19,24.760000228881836
2014-11-20,24.979999542236328
2014-11-21,25.030000686645508
2014-11-24,25.719999313354492
2014-11-25,27.239999771118164
2014-11-26,26.850000381469727
2014-11-28,26.3700008392334
2014-12-01,25.989999771118164
2014-12-02,28.510000228881836
2014-12-03,28.469999313354492
2014-12-04,28.760000228881836
2014-12-05,29.309999465942383
2014-12-08,29.889999389648438
2014-12-09,31.079999923706055
2014-12-10,31.239999771118164
2014-12-11,30.850000381469727
2014-12-12,29.729999542236328
2014-12-15,29.1200008392334
2014-12-16,28.040000915527344
2014-12-17,30.170000076293945
2014-12-18,30.100000381469727
2014-12-19,30.760000228881836
2014-12-22,29.90999984741211
2014-12-23,28.260000228881836
2014-12-24,29.489999771118164
2014-12-26,29.979999542236328
2014-12-29,30.030000686645508
2014-12-30,29.059999465942383
2014-12-31,29.190000534057617
2015-01-02,31.25
2015-01-05,29.93000030517578
2015-01-06,30.209999084472656
2015-01-07,31.059999465942383
2015-01-08,30.940000534057617
2015-01-09,30.09000015258789
2015-01-12,29.510000228881836
2015-01-13,29.809999465942383
2015-01-14,30.850000381469727
2015-01-15,27.8799991607666
2015-01-16,29.520000457763672
2015-01-20,29.81999969482422
2015-01-21,28.81999969482422
2015-01-22,29.75
2015-01-23,29.920000076293945
2015-01-26,30.030000686645508
2015-01-27,29.600000381469727
2015-01-28,28.670000076293945
2015-01-29,27.530000686645508
2015-01-30,27.959999084472656
2015-02-02,26.760000228881836
2015-02-03,25.90999984741211
2015-02-04,25.399999618530273
2015-02-05,24.530000686645508
2015-02-06,26.059999465942383
2015-02-09,26.079999923706055
2015-02-10,27.739999771118164
2015-02-11,27.270000457763672
2015-02-12,27.770000457763672
2015-02-13,27.90999984741211
2015-02-17,28.040000915527344
2015-02-18,28.81999969482422
2015-02-19,28.219999313354492
2015-02-20,27.709999084472656
2015-02-23,28.84000015258789
2015-02-24,28.790000915527344
2015-02-25,28.030000686645508
2015-02-26,28.610000610351562
2015-02-27,28.1200008392334
2015-03-02,28.93000030517578
2015-03-03,28.600000381469727
2015-03-04,28.799999237060547
2015-03-05,28.920000076293945
2015-03-06,28.290000915527344
2015-03-09,28.399999618530273
2015-03-10,28.520000457763672
2015-03-11,28.739999771118164
2015-03-12,28.940000534057617
2015-03-13,29.149999618530273
2015-03-16,29.389999389648438
2015-03-17,29.450000762939453
2015-03-18,29.75
2015-03-19,30.610000610351562
2015-03-20,31.450000762939453
2015-03-23,31.40999984741211
2015-03-24,31.079999923706055
2015-03-25,29.93000030517578
2015-03-26,30.469999313354492
2015-03-27,30.889999389648438
2015-03-30,31.270000457763672
2015-03-31,31.34000015258789
2015-04-01,31.239999771118164
2015-04-02,30.889999389648438
2015-04-06,31.15999984741211
2015-04-07,31.510000228881836
2015-04-08,32.029998779296875
2015-04-09,32.15999984741211
2015-04-10,32.29999923706055
2015-04-13,34.970001220703125
2015-04-14,33.9900016784668
2015-04-15,33.02000045776367
2015-04-16,34.33000183105469
2015-04-17,34.150001525878906
2015-04-20,34.97999954223633
2015-04-21,35.119998931884766
2015-04-22,34.41999816894531
2015-04-23,35.38999938964844
2015-04-24,12.869999885559082
2015-04-27,10.699999809265137
2015-04-28,11.0
2015-04-29,10.079999923706055
2015-04-30,9.640000343322754
2015-05-01,9.369999885559082
2015-05-04,10.920000076293945
2015-05-05,10.609999656677246
2015-05-06,10.710000038146973
2015-05-07,10.4399995803833
2015-05-08,11.1899995803833
2015-05-11,11.420000076293945
2015-05-12,11.609999656677246
2015-05-13,11.350000381469727
2015-05-14,11.25
2015-05-15,11.260000228881836
2015-05-18,11.220000267028809
2015-05-19,11.25
2015-05-20,10.920000076293945
2015-05-21,10.5600004196167
2015-05-22,10.920000076293945
2015-05-26,10.619999885559082
2015-05-27,10.890000343322754
2015-05-28,11.1899995803833
2015-05-29,11.130000114440918
2015-06-01,12.100000381469727
2015-06-02,12.329999923706055
2015-06-03,13.039999961853027
2015-06-04,13.229999542236328
2015-06-05,12.970000267028809
2015-06-08,12.649999618530273
2015-06-09,12.390000343322754
2015-06-10,12.739999771118164
2015-06-11,13.229999542236328
2015-06-12,13.029999732971191
2015-06-15,13.270000457763672
2015-06-16,19.90999984741211
2015-06-17,20.479999542236328
2015-06-18,20.030000686645508
2015-06-19,20.020000457763672
2015-06-22,19.809999465942383
2015-06-23,18.889999389648438
2015-06-24,18.799999237060547
2015-06-25,18.420000076293945
2015-06-26,17.959999084472656
2015-06-29,17.18000030517578
2015-06-30,17.649999618530273
2015-07-01,17.579999923706055
2015-07-02,17.280000686645508
2015-07-06,17.829999923706055
2015-07-07,17.989999771118164
2015-07-08,17.489999771118164
2015-07-09,17.68000030517578
2015-07-10,17.799999237060547
2015-07-13,18.68000030517578
2015-07-14,19.760000228881836
2015-07-15,19.469999313354492
2015-07-16,19.020000457763672
2015-07-17,18.739999771118164
2015-07-20,18.209999084472656
2015-07-21,18.959999084472656
2015-07-22,18.68000030517578
2015-07-23,19.219999313354492
2015-07-24,18.6200008392334
2015-07-27,18.549999237060547
2015-07-28,19.139999389648438
2015-07-29,18.600000381469727
2015-07-30,17.90999984741211
2015-07-31,18.139999389648438
2015-08-03,18.139999389648438
2015-08-04,18.149999618530273
2015-08-05,17.600000381469727
2015-08-06,15.880000114440918
2015-08-07,15.75
2015-08-10,16.25
2015-08-11,16.040000915527344
2015-08-12,16.770000457763672
2015-08-13,15.630000114440918
2015-08-14,15.369999885559082
2015-08-17,16.209999084472656
2015-08-18,16.100000381469727
2015-08-19,16.34000015258789
2015-08-20,15.630000114440918
2015-08-21,15.920000076293945
2015-08-24,15.5600004196167
2015-08-25,15.520000457763672
2015-08-26,15.960000038146973
2015-08-27,16.5
2015-08-28,16.489999771118164
2015-08-31,15.8100004196167
2015-09-01,15.199999809265137
2015-09-02,15.880000114440918
2015-09-03,15.75
2015-09-04,16.200000762939453
2015-09-08,16.440000534057617
2015-09-09,16.790000915527344
2015-09-10,17.579999923706055
2015-09-11,18.389999389648438
2015-09-14,17.639999389648438
2015-09-15,17.969999313354492
2015-09-16,18.0
2015-09-17,30.079999923706055
2015-09-18,27.8700008392334
2015-09-21,24.510000228881836
2015-09-22,23.989999771118164
2015-09-23,23.170000076293945
2015-09-24,22.520000457763672
2015-09-25,20.989999771118164
2015-09-28,18.530000686645508
2015-09-29,16.969999313354492
2015-09-30,17.739999771118164
2015-10-01,18.469999313354492
2015-10-02,19.350000381469727
2015-10-05,20.010000228881836
2015-10-06,18.899999618530273
2015-10-07,21.25
2015-10-08,18.780000686645508
2015-10-09,18.8700008392334
2015-10-12,18.719999313354492
2015-10-13,18.540000915527344
2015-10-14,19.100000381469727
2015-10-15,20.780000686645508
2015-10-16,21.219999313354492
2015-10-19,21.079999923706055
2015-10-20,21.15999984741211
2015-10-21,20.59000015258789
2015-10-22,20.510000228881836
2015-10-23,21.8799991607666
2015-10-26,21.940000534057617
2015-10-27,23.25
2015-10-28,22.979999542236328
2015-10-29,22.6200008392334
2015-10-30,22.809999465942383
2015-11-02,24.350000381469727
2015-11-03,23.549999237060547
2015-11-04,23.65999984741211
2015-11-05,24.700000762939453
2015-11-06,26.1299991607666
2015-11-09,25.350000381469727
2015-11-10,25.809999465942383
2015-11-11,25.200000762939453
2015-11-12,24.829999923706055
2015-11-13,25.530000686645508
2015-11-16,24.09000015258789
2015-11-17,23.959999084472656
2015-11-18,24.889999389648438
2015-11-19,24.760000228881836
2015-11-20,24.8700008392334
2015-11-23,25.639999389648438
2015-11-24,26.489999771118164
2015-11-25,27.6299991607666
2015-11-27,27.270000457763672
2015-11-30,27.440000534057617
2015-12-01,26.329999923706055
2015-12-02,25.959999084472656
2015-12-03,24.75
2015-12-04,24.899999618530273
2015-12-07,23.729999542236328
2015-12-08,24.979999542236328
2015-12-09,24.479999542236328
2015-12-10,25.329999923706055
2015-12-11,24.600000381469727
2015-12-14,22.729999542236328
2015-12-15,23.34000015258789
2015-12-16,24.56999969482422
2015-12-17,23.709999084472656
2015-12-18,23.270000457763672
2015-12-21,24.829999923706055
2015-12-22,23.719999313354492
2015-12-23,23.950000762939453
2015-12-24,23.559999465942383
2015-12-28,23.15999984741211
2015-12-29,23.829999923706055
2015-12-30,24.450000762939453
2015-12-31,24.350000381469727
2016-01-04,23.309999465942383
2016-01-05,22.510000228881836
2016-01-06,21.829999923706055
2016-01-07,20.280000686645508
2016-01-08,19.889999389648438
2016-01-11,18.3799991607666
2016-01-12,18.469999313354492
2016-01-13,17.709999084472656
2016-01-14,18.270000457763672
2016-01-15,18.68000030517578
2016-01-19,17.799999237060547
2016-01-20,18.760000228881836
2016-01-21,18.639999389648438
2016-01-22,19.100000381469727
2016-01-25,18.93000030517578
2016-01-26,18.850000381469727
2016-01-27,17.600000381469727
2016-01-28,16.600000381469727
2016-01-29,16.540000915527344
2016-02-01,16.389999389648438
2016-02-02,15.710000038146973
2016-02-03,16.280000686645508
2016-02-04,16.3700008392334
2016-02-05,15.220000267028809
2016-02-08,13.760000228881836
2016-02-09,13.800000190734863
2016-02-10,14.15999984741211
2016-02-11,13.920000076293945
2016-02-12,13.75
2016-02-16,13.9399995803833
2016-02-17,14.84000015258789
2016-02-18,17.389999389648438
2016-02-19,17.709999084472656
2016-02-22,16.559999465942383
2016-02-23,16.5
2016-02-24,16.690000534057617
2016-02-25,16.34000015258789
2016-02-26,16.969999313354492
2016-02-29,16.84000015258789
2016-03-01,16.760000228881836
2016-03-02,17.6299991607666
2016-03-03,15.079999923706055
2016-03-04,14.84000015258789
2016-03-07,14.859999656677246
2016-03-08,13.930000305175781
2016-03-09,13.0
2016-03-10,12.529999732971191
2016-03-11,13.5
2016-03-14,13.5600004196167
2016-03-15,12.479999542236328
2016-03-16,11.529999732971191
2016-03-17,11.09000015258789
2016-03-18,12.369999885559082
2016-03-21,12.069999694824219
2016-03-22,12.489999771118164
2016-03-23,11.819999694824219
2016-03-24,11.970000267028809
2016-03-28,11.649999618530273
2016-03-29,12.40999984741211
2016-03-30,12.140000343322754
2016-03-31,12.15999984741211
2016-04-01,13.170000076293945
2016-04-04,13.3100004196167
2016-04-05,12.960000038146973
2016-04-06,14.680000305175781
2016-04-07,15.0600004196167
2016-04-08,15.100000381469727
2016-04-11,14.609999656677246
2016-04-12,14.489999771118164
2016-04-13,14.949999809265137
2016-04-14,15.149999618530273
2016-04-15,15.149999618530273
2016-04-18,16.049999237060547
2016-04-19,15.369999885559082
2016-04-20,15.260000228881836
2016-04-21,16.0
2016-04-22,16.559999465942383
2016-04-25,16.0
2016-04-26,16.364999771118164
2016-04-27,15.970000267028809
2016-04-28,16.020000457763672
2016-04-29,15.859999656677246
2016-05-02,16.329999923706055
2016-05-03,15.869999885559082
2016-05-04,15.84000015258789
2016-05-05,14.520000457763672
2016-05-06,13.4399995803833
2016-05-09,14.510000228881836
2016-05-10,13.850000381469727
2016-05-11,13.385000228881836
2016-05-12,12.880000114440918
2016-05-13,12.930000305175781
2016-05-16,13.880000114440918
2016-05-17,13.6899995803833
2016-05-18,15.619999885559082
2016-05-19,14.649999618530273
2016-05-20,15.239999771118164
2016-05-23,15.470000267028809
2016-05-24,16.75
2016-05-25,16.65999984741211
2016-05-26,16.540000915527344
2016-05-27,17.139999389648438
2016-05-31,17.8700008392334
2016-06-01,17.719999313354492
2016-06-02,19.059999465942383
2016-06-03,18.290000915527344
2016-06-06,18.889999389648438
2016-06-07,19.920000076293945
2016-06-08,19.5
2016-06-09,18.809999465942383
2016-06-10,18.59000015258789
2016-06-13,18.350000381469727
2016-06-14,18.350000381469727
2016-06-15,18.399999618530273
2016-06-16,18.510000228881836
2016-06-17,17.989999771118164
2016-06-20,17.989999771118164
2016-06-21,17.579999923706055
2016-06-22,17.559999465942383
2016-06-23,18.18000030517578
2016-06-24,17.139999389648438
2016-06-27,16.700000762939453
2016-06-28,17.770000457763672
2016-06-29,18.0
2016-06-30,17.600000381469727
2016-07-01,17.510000228881836
2016-07-05,17.350000381469727
2016-07-06,17.389999389648438
2016-07-07,17.540000915527344
2016-07-08,17.610000610351562
2016-07-11,17.799999237060547
2016-07-12,17.690000534057617
2016-07-13,17.049999237060547
2016-07-14,17.34000015258789
2016-07-15,17.489999771118164
2016-07-18,17.6200008392334
2016-07-19,17.170000076293945
2016-07-20,17.700000762939453
2016-07-21,17.90999984741211
2016-07-22,18.139999389648438
2016-07-25,17.290000915527344
2016-07-26,17.3799991607666
2016-07-27,17.84000015258789
2016-07-28,17.540000915527344
2016-07-29,17.350000381469727
2016-08-01,17.18000030517578
2016-08-02,17.34000015258789
2016-08-03,18.030000686645508
2016-08-04,18.850000381469727
2016-08-05,18.5
2016-08-08,18.18000030517578
2016-08-09,18.489999771118164
2016-08-10,18.09000015258789
2016-08-11,17.950000762939453
2016-08-12,18.43000030517578
2016-08-15,19.43000030517578
2016-08-16,18.899999618530273
2016-08-17,18.780000686645508
2016-08-18,19.06999969482422
2016-08-19,19.149999618530273
2016-08-22,19.459999084472656
2016-08-23,19.729999542236328
2016-08-24,19.040000915527344
2016-08-25,18.920000076293945
2016-08-26,18.770000457763672
2016-08-29,18.989999771118164
2016-08-30,19.420000076293945
2016-08-31,19.360000610351562
2016-09-01,19.209999084472656
2016-09-02,19.600000381469727
2016-09-06,19.56999969482422
2016-09-07,20.329999923706055
2016-09-08,21.290000915527344
2016-09-09,20.100000381469727
2016-09-12,20.889999389648438
2016-09-13,19.649999618530273
2016-09-14,21.1299991607666
2016-09-15,30.610000610351562
2016-09-16,34.869998931884766
2016-09-19,34.119998931884766
2016-09-20,38.58000183105469
2016-09-21,38.849998474121094
2016-09-22,38.04999923706055
2016-09-23,39.06999969482422
2016-09-26,39.36000061035156
2016-09-27,40.720001220703125
2016-09-28,39.150001525878906
2016-09-29,37.70000076293945
2016-09-30,37.7400016784668
2016-10-03,38.0099983215332
2016-10-04,38.33000183105469
2016-10-05,39.2599983215332
2016-10-06,40.40999984741211
2016-10-07,40.4900016784668
2016-10-10,40.90999984741211
2016-10-11,39.7400016784668
2016-10-12,38.470001220703125
2016-10-13,39.029998779296875
2016-10-14,37.290000915527344
2016-10-17,37.189998626708984
2016-10-18,36.540000915527344
2016-10-19,35.52000045776367
2016-10-20,36.40999984741211
2016-10-21,35.90999984741211
2016-10-24,35.810001373291016
2016-10-25,34.65999984741211
2016-10-26,34.119998931884766
2016-10-27,33.279998779296875
2016-10-28,33.15999984741211
2016-10-31,33.25
2016-11-01,33.70000076293945
2016-11-02,33.599998474121094
2016-11-03,32.849998474121094
2016-11-04,32.79999923706055
2016-11-07,34.04999923706055
2016-11-08,34.5
2016-11-09,38.099998474121094
2016-11-10,37.45000076293945
2016-11-11,37.75
2016-11-14,39.75
2016-11-15,41.95000076293945
2016-11-16,41.54999923706055
2016-11-17,42.20000076293945
2016-11-18,40.70000076293945
2016-11-21,39.95000076293945
2016-11-22,39.04999923706055
2016-11-23,40.32500076293945
2016-11-25,40.349998474121094
2016-11-28,39.5
2016-11-29,39.150001525878906
2016-11-30,37.150001525878906
2016-12-01,36.79999923706055
2016-12-02,38.5
2016-12-05,40.29999923706055
2016-12-06,40.400001525878906
2016-12-07,39.45000076293945
2016-12-08,38.54999923706055
2016-12-09,36.95000076293945
2016-12-12,37.29999923706055
2016-12-13,38.5
2016-12-14,39.70000076293945
2016-12-15,39.54999923706055
2016-12-16,40.04999923706055
2016-12-19,38.79999923706055
2016-12-20,38.0
2016-12-21,37.650001525878906
2016-12-22,37.20000076293945
2016-12-23,38.650001525878906
2016-12-27,38.5
2016-12-28,37.79999923706055
2016-12-29,37.70000076293945
2016-12-30,37.849998474121094
2017-01-03,38.75
2017-01-04,39.54999923706055
2017-01-05,39.75
2017-01-06,39.04999923706055
2017-01-09,39.79999923706055
2017-01-10,39.849998474121094
2017-01-11,38.79999923706055
2017-01-12,41.599998474121094
2017-01-13,42.5
2017-01-17,41.400001525878906
2017-01-18,42.29999923706055
2017-01-19,41.099998474121094
2017-01-20,40.650001525878906
2017-01-23,41.04999923706055
2017-01-24,41.0
2017-01-25,41.150001525878906
2017-01-26,42.20000076293945
2017-01-27,43.5
2017-01-30,42.5
2017-01-31,43.900001525878906
2017-02-01,43.900001525878906
2017-02-02,44.025001525878906
2017-02-03,44.29999923706055
2017-02-06,43.75
2017-02-07,42.79999923706055
2017-02-08,44.79999923706055
2017-02-09,46.400001525878906
2017-02-10,46.25
2017-02-13,46.95000076293945
2017-02-14,46.29999923706055
2017-02-15,46.95000076293945
2017-02-16,45.0
2017-02-17,44.849998474121094
2017-02-21,43.95000076293945
2017-02-22,44.45000076293945
2017-02-23,44.25
2017-02-24,44.54999923706055
2017-02-27,46.650001525878906
2017-02-28,47.349998474121094
2017-03-01,47.900001525878906
2017-03-02,48.25
2017-03-03,47.70000076293945
2017-03-06,48.70000076293945
2017-03-07,49.95000076293945
2017-03-08,49.650001525878906
2017-03-09,48.04999923706055
2017-03-10,48.04999923706055
2017-03-13,48.900001525878906
2017-03-14,47.95000076293945
2017-03-15,48.849998474121094
2017-03-16,48.5
2017-03-17,47.45000076293945
2017-03-20,48.20000076293945
2017-03-21,45.29999923706055
2017-03-22,45.400001525878906
2017-03-23,45.599998474121094
2017-03-24,45.849998474121094
2017-03-27,45.54999923706055
2017-03-28,45.45000076293945
2017-03-29,45.25
2017-03-30,45.45000076293945
2017-03-31,45.349998474121094
2017-04-03,45.04999923706055
2017-04-04,44.650001525878906
2017-04-05,43.25
2017-04-06,43.650001525878906
2017-04-07,44.349998474121094
2017-04-10,42.900001525878906
2017-04-11,43.150001525878906
2017-04-12,42.54999923706055
2017-04-13,43.0
2017-04-17,43.0
2017-04-18,42.099998474121094
2017-04-19,42.099998474121094
2017-04-20,42.20000076293945
2017-04-21,41.20000076293945
2017-04-24,42.0
2017-04-25,42.29999923706055
2017-04-26,42.45000076293945
2017-04-27,44.5
2017-04-28,44.04999923706055
2017-05-01,43.849998474121094
2017-05-02,42.099998474121094
2017-05-03,39.5
2017-05-04,39.95000076293945
2017-05-05,40.25
2017-05-08,40.150001525878906
2017-05-09,39.849998474121094
2017-05-10,40.099998474121094
2017-05-11,39.54999923706055
2017-05-12,39.04999923706055
2017-05-15,40.349998474121094
2017-05-16,40.150001525878906
2017-05-17,38.29999923706055
2017-05-18,41.75
2017-05-19,41.04999923706055
2017-05-22,41.04999923706055
2017-05-23,40.79999923706055
2017-05-24,40.5
2017-05-25,54.25
2017-05-26,55.900001525878906
2017-05-30,55.5
2017-05-31,55.45000076293945
2017-06-01,55.900001525878906
2017-06-02,55.150001525878906
2017-06-05,54.70000076293945
2017-06-06,55.45000076293945
2017-06-07,53.400001525878906
2017-06-08,52.849998474121094
2017-06-09,51.25
2017-06-12,50.95000076293945
2017-06-13,51.349998474121094
2017-06-14,50.650001525878906
2017-06-15,50.5
2017-06-16,50.04999923706055
2017-06-19,51.400001525878906
2017-06-20,50.5
2017-06-21,54.0
2017-06-22,55.04999923706055
2017-06-23,54.79999923706055
2017-06-26,54.79999923706055
2017-06-27,52.45000076293945
2017-06-28,54.150001525878906
2017-06-29,53.54999923706055
2017-06-30,52.54999923706055
2017-07-03,53.79999923706055
2017-07-05,55.099998474121094
2017-07-06,54.95000076293945
2017-07-07,55.849998474121094
2017-07-10,55.0
2017-07-11,56.29999923706055
2017-07-12,56.75
2017-07-13,56.0
2017-07-14,55.599998474121094
2017-07-17,54.45000076293945
2017-07-18,54.5
2017-07-19,55.099998474121094
2017-07-20,56.349998474121094
2017-07-21,57.79999923706055
2017-07-24,57.599998474121094
2017-07-25,55.95000076293945
2017-07-26,54.70000076293945
2017-07-27,54.20000076293945
2017-07-28,55.5
2017-07-31,54.29999923706055
2017-08-01,52.95000076293945
2017-08-02,54.150001525878906
2017-08-03,53.70000076293945
2017-08-04,54.95000076293945
2017-08-07,56.099998474121094
2017-08-08,51.650001525878906
2017-08-09,51.900001525878906
