,MRO
1971-06-18,5.136528015136719
1971-06-21,5.177950859069824
1971-06-22,5.198663234710693
1971-06-23,5.198663234710693
1971-06-24,5.115816116333008
1971-06-25,5.177950859069824
1971-06-28,5.198663234710693
1971-06-29,5.385068893432617
1971-06-30,5.467916965484619
1971-07-01,5.426493167877197
1971-07-02,5.302221775054932
1971-07-06,5.260798931121826
1971-07-07,5.198663234710693
1971-07-08,5.177950859069824
1971-07-09,5.177950859069824
1971-07-12,5.177950859069824
1971-07-13,5.095104217529297
1971-07-14,5.136528015136719
1971-07-15,5.095104217529297
1971-07-16,5.095104217529297
1971-07-19,5.095104217529297
1971-07-20,5.198663234710693
1971-07-21,5.177950859069824
1971-07-22,5.198663234710693
1971-07-23,5.177950859069824
1971-07-26,5.136528015136719
1971-07-27,5.15723991394043
1971-07-28,4.929409980773926
1971-07-29,4.722291946411133
1971-07-30,4.660155773162842
1971-08-02,4.825850963592529
1971-08-03,4.680868148803711
1971-08-04,4.722291946411133
1971-08-05,4.660155773162842
1971-08-06,4.680868148803711
1971-08-09,4.598021030426025
1971-08-10,4.5565972328186035
1971-08-11,4.598021030426025
1971-08-12,4.598021030426025
1971-08-13,4.5773091316223145
1971-08-16,5.136528015136719
1971-08-17,5.136528015136719
1971-08-18,5.032968997955322
1971-08-19,5.032968997955322
1971-08-20,5.032968997955322
1971-08-23,5.198663234710693
1971-08-24,5.467916965484619
1971-08-25,5.63361120223999
1971-08-26,5.550764083862305
1971-08-27,5.63361120223999
1971-08-30,5.426493167877197
1971-08-31,5.343646049499512
1971-09-01,5.322934150695801
1971-09-02,5.385068893432617
1971-09-03,5.488627910614014
1971-09-07,5.364357948303223
1971-09-08,5.322934150695801
1971-09-09,5.240087032318115
1971-09-10,5.240087032318115
1971-09-13,5.177950859069824
1971-09-14,4.970832824707031
1971-09-15,5.012257099151611
1971-09-16,4.9915452003479
1971-09-17,5.032968997955322
1971-09-20,4.970832824707031
1971-09-21,4.950121879577637
1971-09-22,4.908698081970215
1971-09-23,4.887986183166504
1971-09-24,4.908698081970215
1971-09-27,4.84656286239624
1971-09-28,4.887986183166504
1971-09-29,4.84656286239624
1971-09-30,4.908698081970215
1971-10-01,4.908698081970215
1971-10-04,5.012257099151611
1971-10-05,5.012257099151611
1971-10-06,5.177950859069824
1971-10-07,5.136528015136719
1971-10-08,4.9915452003479
1971-10-11,4.970832824707031
1971-10-12,4.970832824707031
1971-10-13,4.867273807525635
1971-10-14,4.84656286239624
1971-10-15,4.867273807525635
1971-10-18,4.784427165985107
1971-10-19,4.784427165985107
1971-10-20,4.763714790344238
1971-10-21,4.743002891540527
1971-10-22,4.701580047607422
1971-10-25,4.722291946411133
1971-10-26,4.680868148803711
1971-10-27,4.5565972328186035
1971-10-28,4.598021030426025
1971-10-29,4.494462013244629
1971-11-01,4.432325839996338
1971-11-02,4.432325839996338
1971-11-03,4.5565972328186035
1971-11-04,4.5773091316223145
1971-11-05,4.51517391204834
1971-11-08,4.432325839996338
1971-11-09,4.473750114440918
1971-11-10,4.453038215637207
1971-11-11,4.3494791984558105
1971-11-12,4.411614894866943
1971-11-15,4.3494791984558105
1971-11-16,4.328766822814941
1971-11-17,4.3494791984558105
1971-11-18,4.308055877685547
1971-11-19,4.245920181274414
1971-11-22,4.225207805633545
1971-11-23,4.20449686050415
1971-11-24,4.245920181274414
1971-11-26,4.3494791984558105
1971-11-29,4.51517391204834
1971-11-30,4.473750114440918
1971-12-01,4.5565972328186035
1971-12-02,4.473750114440918
1971-12-03,4.5565972328186035
1971-12-06,4.639443874359131
1971-12-07,4.660155773162842
1971-12-08,4.722291946411133
1971-12-09,4.680868148803711
1971-12-10,4.84656286239624
1971-12-13,4.908698081970215
1971-12-14,4.867273807525635
1971-12-15,5.115816116333008
1971-12-16,5.074391841888428
1971-12-17,5.136528015136719
1971-12-20,5.260798931121826
1971-12-21,5.15723991394043
1971-12-22,5.115816116333008
1971-12-23,5.15723991394043
1971-12-27,5.095104217529297
1971-12-28,5.136528015136719
1971-12-29,5.136528015136719
1971-12-30,5.032968997955322
1971-12-31,5.012257099151611
1972-01-03,5.053680896759033
1972-01-04,5.136528015136719
1972-01-05,5.322934150695801
1972-01-06,5.219375133514404
1972-01-07,5.177950859069824
1972-01-10,5.177950859069824
1972-01-11,5.15723991394043
1972-01-12,5.219375133514404
1972-01-13,5.15723991394043
1972-01-14,5.198663234710693
1972-01-17,5.177950859069824
1972-01-18,5.177950859069824
1972-01-19,5.177950859069824
1972-01-20,5.177950859069824
1972-01-21,5.219375133514404
1972-01-24,5.260798931121826
1972-01-25,5.177950859069824
1972-01-26,5.198663234710693
1972-01-27,5.385068893432617
1972-01-28,5.467916965484619
1972-01-31,5.322934150695801
1972-02-01,5.322934150695801
1972-02-02,5.364357948303223
1972-02-03,5.364357948303223
1972-02-04,5.509339809417725
1972-02-07,5.509339809417725
1972-02-08,5.447205066680908
1972-02-09,5.571475982666016
1972-02-10,5.592187881469727
1972-02-11,5.467916965484619
1972-02-14,5.405780792236328
1972-02-15,5.426493167877197
1972-02-16,5.447205066680908
1972-02-17,5.385068893432617
1972-02-18,5.302221775054932
1972-02-22,5.281509876251221
1972-02-23,5.281509876251221
1972-02-24,5.302221775054932
1972-02-25,5.385068893432617
1972-02-28,5.467916965484619
1972-02-29,5.467916965484619
1972-03-01,5.322934150695801
1972-03-02,5.302221775054932
1972-03-03,5.281509876251221
1972-03-06,5.385068893432617
1972-03-07,5.405780792236328
1972-03-08,5.467916965484619
1972-03-09,5.467916965484619
1972-03-10,5.467916965484619
1972-03-13,5.467916965484619
1972-03-14,5.550764083862305
1972-03-15,5.509339809417725
1972-03-16,5.467916965484619
1972-03-17,5.467916965484619
1972-03-20,5.467916965484619
1972-03-21,5.385068893432617
1972-03-22,5.405780792236328
1972-03-23,5.447205066680908
1972-03-24,5.467916965484619
1972-03-27,5.426493167877197
1972-03-28,5.467916965484619
1972-03-29,5.426493167877197
1972-03-30,5.550764083862305
1972-04-03,5.488627910614014
1972-04-04,5.467916965484619
1972-04-05,5.509339809417725
1972-04-06,5.592187881469727
1972-04-07,5.612898826599121
1972-04-10,5.592187881469727
1972-04-11,5.612898826599121
1972-04-12,5.571475982666016
1972-04-13,5.509339809417725
1972-04-14,5.467916965484619
1972-04-17,5.426493167877197
1972-04-18,5.405780792236328
1972-04-19,5.405780792236328
1972-04-20,5.364357948303223
1972-04-21,5.343646049499512
1972-04-24,5.260798931121826
1972-04-25,5.240087032318115
1972-04-26,5.074391841888428
1972-04-27,5.095104217529297
1972-04-28,5.260798931121826
1972-05-01,5.15723991394043
1972-05-02,5.198663234710693
1972-05-03,5.281509876251221
1972-05-04,5.240087032318115
1972-05-05,5.240087032318115
1972-05-08,5.302221775054932
1972-05-09,5.219375133514404
1972-05-10,5.219375133514404
1972-05-11,5.260798931121826
1972-05-12,5.343646049499512
1972-05-15,5.385068893432617
1972-05-16,5.385068893432617
1972-05-17,5.405780792236328
1972-05-18,5.364357948303223
1972-05-19,5.385068893432617
1972-05-22,5.281509876251221
1972-05-23,5.198663234710693
1972-05-24,5.115816116333008
1972-05-25,5.012257099151611
1972-05-26,5.095104217529297
1972-05-30,5.053680896759033
1972-05-31,4.9915452003479
1972-06-01,4.9915452003479
1972-06-02,5.012257099151611
1972-06-05,5.032968997955322
1972-06-06,5.032968997955322
1972-06-07,5.012257099151611
1972-06-08,4.970832824707031
1972-06-09,4.970832824707031
1972-06-12,4.950121879577637
1972-06-13,5.012257099151611
1972-06-14,4.950121879577637
1972-06-15,5.032968997955322
1972-06-16,5.012257099151611
1972-06-19,5.032968997955322
1972-06-20,5.115816116333008
1972-06-21,5.095104217529297
1972-06-22,5.074391841888428
1972-06-23,5.095104217529297
1972-06-26,4.9915452003479
1972-06-27,4.970832824707031
1972-06-28,4.950121879577637
1972-06-29,4.908698081970215
1972-06-30,4.929409980773926
1972-07-03,4.908698081970215
1972-07-05,4.887986183166504
1972-07-06,4.887986183166504
1972-07-07,4.825850963592529
1972-07-10,4.825850963592529
1972-07-11,4.825850963592529
1972-07-12,4.763714790344238
1972-07-13,4.743002891540527
1972-07-14,4.887986183166504
1972-07-17,4.805139064788818
1972-07-18,4.84656286239624
1972-07-19,4.825850963592529
1972-07-20,4.743002891540527
1972-07-21,4.825850963592529
1972-07-24,4.84656286239624
1972-07-25,4.805139064788818
1972-07-26,4.660155773162842
1972-07-27,4.660155773162842
1972-07-28,4.722291946411133
1972-07-31,4.639443874359131
1972-08-01,4.784427165985107
1972-08-02,4.763714790344238
1972-08-03,4.763714790344238
1972-08-04,4.660155773162842
1972-08-07,4.763714790344238
1972-08-08,4.722291946411133
1972-08-09,4.680868148803711
1972-08-10,4.639443874359131
1972-08-11,4.639443874359131
1972-08-14,4.825850963592529
1972-08-15,4.908698081970215
1972-08-16,4.867273807525635
1972-08-17,4.867273807525635
1972-08-18,4.887986183166504
1972-08-21,4.950121879577637
1972-08-22,5.136528015136719
1972-08-23,5.136528015136719
1972-08-24,5.095104217529297
1972-08-25,5.074391841888428
1972-08-28,4.867273807525635
1972-08-29,4.887986183166504
1972-08-30,4.887986183166504
1972-08-31,4.887986183166504
1972-09-01,4.929409980773926
1972-09-05,4.950121879577637
1972-09-06,4.929409980773926
1972-09-07,4.970832824707031
1972-09-08,5.053680896759033
1972-09-11,4.908698081970215
1972-09-12,4.929409980773926
1972-09-13,4.929409980773926
1972-09-14,4.970832824707031
1972-09-15,4.908698081970215
1972-09-18,4.908698081970215
1972-09-19,4.908698081970215
1972-09-20,4.825850963592529
1972-09-21,4.743002891540527
1972-09-22,4.805139064788818
1972-09-25,4.722291946411133
1972-09-26,4.763714790344238
1972-09-27,4.825850963592529
1972-09-28,4.84656286239624
1972-09-29,4.825850963592529
1972-10-02,4.825850963592529
1972-10-03,4.805139064788818
1972-10-04,4.84656286239624
1972-10-05,4.784427165985107
1972-10-06,4.867273807525635
1972-10-09,4.867273807525635
1972-10-10,4.805139064788818
1972-10-11,4.680868148803711
1972-10-12,4.598021030426025
1972-10-13,4.618732929229736
1972-10-16,4.5773091316223145
1972-10-17,4.5565972328186035
1972-10-18,4.598021030426025
1972-10-19,4.598021030426025
1972-10-20,4.639443874359131
1972-10-23,4.722291946411133
1972-10-24,4.680868148803711
1972-10-25,4.639443874359131
1972-10-26,4.639443874359131
1972-10-27,4.618732929229736
1972-10-30,4.598021030426025
1972-10-31,4.639443874359131
1972-11-01,4.722291946411133
1972-11-02,4.784427165985107
1972-11-03,4.763714790344238
1972-11-06,4.867273807525635
1972-11-08,5.012257099151611
1972-11-09,5.15723991394043
1972-11-10,5.302221775054932
1972-11-13,5.198663234710693
1972-11-14,5.177950859069824
1972-11-15,4.9915452003479
1972-11-16,5.115816116333008
1972-11-17,5.15723991394043
1972-11-20,5.198663234710693
1972-11-21,5.219375133514404
1972-11-22,5.364357948303223
1972-11-24,5.509339809417725
1972-11-27,5.488627910614014
1972-11-28,5.716457843780518
1972-11-29,5.757882118225098
1972-11-30,5.571475982666016
1972-12-01,5.63361120223999
1972-12-04,5.612898826599121
1972-12-05,5.654323101043701
1972-12-06,5.612898826599121
1972-12-07,5.592187881469727
1972-12-08,5.571475982666016
1972-12-11,5.612898826599121
1972-12-12,5.571475982666016
1972-12-13,5.509339809417725
1972-12-14,5.385068893432617
1972-12-15,5.385068893432617
1972-12-18,5.302221775054932
1972-12-19,5.281509876251221
1972-12-20,5.15723991394043
1972-12-21,5.136528015136719
1972-12-22,5.15723991394043
1972-12-26,5.115816116333008
1972-12-27,5.095104217529297
1972-12-29,5.053680896759033
1973-01-02,5.15723991394043
1973-01-03,5.240087032318115
1973-01-04,5.260798931121826
1973-01-05,5.302221775054932
1973-01-08,5.322934150695801
1973-01-09,5.467916965484619
1973-01-10,5.571475982666016
1973-01-11,5.592187881469727
1973-01-12,5.447205066680908
1973-01-15,5.385068893432617
1973-01-16,5.343646049499512
1973-01-17,5.364357948303223
1973-01-18,5.364357948303223
1973-01-19,5.343646049499512
1973-01-22,5.260798931121826
1973-01-23,5.281509876251221
1973-01-24,5.177950859069824
1973-01-26,5.198663234710693
1973-01-29,5.095104217529297
1973-01-30,5.095104217529297
1973-01-31,5.240087032318115
1973-02-01,5.032968997955322
1973-02-02,5.074391841888428
1973-02-05,5.053680896759033
1973-02-06,4.950121879577637
1973-02-07,4.929409980773926
1973-02-08,4.929409980773926
1973-02-09,4.867273807525635
1973-02-12,4.867273807525635
1973-02-13,5.032968997955322
1973-02-14,5.115816116333008
1973-02-15,4.9915452003479
1973-02-16,4.970832824707031
1973-02-20,5.136528015136719
1973-02-21,5.115816116333008
1973-02-22,5.095104217529297
1973-02-23,5.012257099151611
1973-02-26,5.012257099151611
1973-02-27,4.970832824707031
1973-02-28,5.012257099151611
1973-03-01,4.929409980773926
1973-03-02,5.012257099151611
1973-03-05,5.053680896759033
1973-03-06,5.095104217529297
1973-03-07,5.260798931121826
1973-03-08,5.281509876251221
1973-03-09,5.240087032318115
1973-03-12,5.240087032318115
1973-03-13,5.240087032318115
1973-03-14,5.240087032318115
1973-03-15,5.219375133514404
1973-03-16,5.177950859069824
1973-03-19,5.177950859069824
1973-03-20,5.260798931121826
1973-03-21,5.177950859069824
1973-03-22,5.281509876251221
1973-03-23,5.260798931121826
1973-03-26,5.240087032318115
1973-03-27,5.343646049499512
1973-03-28,5.447205066680908
1973-03-29,5.530052185058594
1973-03-30,5.488627910614014
1973-04-02,5.322934150695801
1973-04-03,5.260798931121826
1973-04-04,5.219375133514404
1973-04-05,5.302221775054932
1973-04-06,5.364357948303223
1973-04-09,5.63361120223999
1973-04-10,5.63361120223999
1973-04-11,5.63361120223999
1973-04-12,5.571475982666016
1973-04-13,5.571475982666016
1973-04-16,5.612898826599121
1973-04-17,5.612898826599121
1973-04-18,5.63361120223999
1973-04-19,5.695746898651123
1973-04-23,5.675034999847412
1973-04-24,5.63361120223999
1973-04-25,5.592187881469727
1973-04-26,5.63361120223999
1973-04-27,5.447205066680908
1973-04-30,5.426493167877197
1973-05-01,5.385068893432617
1973-05-02,5.447205066680908
1973-05-03,5.571475982666016
1973-05-04,5.695746898651123
1973-05-07,5.63361120223999
1973-05-08,5.737170219421387
1973-05-09,5.737170219421387
1973-05-10,5.654323101043701
1973-05-11,5.426493167877197
1973-05-14,5.198663234710693
1973-05-15,5.177950859069824
1973-05-16,5.177950859069824
1973-05-17,5.074391841888428
1973-05-18,4.970832824707031
1973-05-21,4.9915452003479
1973-05-22,5.219375133514404
1973-05-23,5.260798931121826
1973-05-24,5.364357948303223
1973-05-25,5.322934150695801
1973-05-29,5.198663234710693
1973-05-30,5.115816116333008
1973-05-31,5.053680896759033
1973-06-01,5.074391841888428
1973-06-04,5.074391841888428
1973-06-05,5.136528015136719
1973-06-06,5.177950859069824
1973-06-07,5.219375133514404
1973-06-08,5.260798931121826
1973-06-11,5.177950859069824
1973-06-12,5.240087032318115
1973-06-13,5.240087032318115
1973-06-14,5.032968997955322
1973-06-15,4.970832824707031
1973-06-18,4.950121879577637
1973-06-19,4.784427165985107
1973-06-20,4.825850963592529
1973-06-21,4.722291946411133
1973-06-22,4.784427165985107
1973-06-25,4.722291946411133
1973-06-26,4.908698081970215
1973-06-27,4.908698081970215
1973-06-28,5.053680896759033
1973-06-29,5.053680896759033
1973-07-02,4.887986183166504
1973-07-03,4.887986183166504
1973-07-05,4.887986183166504
1973-07-06,4.887986183166504
1973-07-09,5.012257099151611
1973-07-10,5.032968997955322
1973-07-11,5.115816116333008
1973-07-12,5.032968997955322
1973-07-13,4.970832824707031
1973-07-16,4.9915452003479
1973-07-17,4.950121879577637
1973-07-18,4.970832824707031
1973-07-19,4.867273807525635
1973-07-20,4.867273807525635
1973-07-23,4.84656286239624
1973-07-24,4.825850963592529
1973-07-25,4.887986183166504
1973-07-26,4.825850963592529
1973-07-27,4.805139064788818
1973-07-30,4.784427165985107
1973-07-31,4.743002891540527
1973-08-01,4.743002891540527
1973-08-02,4.825850963592529
1973-08-03,4.743002891540527
1973-08-06,4.680868148803711
1973-08-07,4.598021030426025
1973-08-08,4.5773091316223145
1973-08-09,4.598021030426025
1973-08-10,4.5773091316223145
1973-08-13,4.453038215637207
1973-08-14,4.51517391204834
1973-08-15,4.535884857177734
1973-08-16,4.535884857177734
1973-08-17,4.618732929229736
1973-08-20,4.660155773162842
1973-08-21,4.680868148803711
1973-08-22,4.722291946411133
1973-08-23,4.784427165985107
1973-08-24,4.84656286239624
1973-08-27,4.908698081970215
1973-08-28,4.908698081970215
1973-08-29,4.929409980773926
1973-08-30,4.867273807525635
1973-08-31,4.908698081970215
1973-09-04,4.908698081970215
1973-09-05,4.929409980773926
1973-09-06,4.970832824707031
1973-09-07,4.970832824707031
1973-09-10,4.929409980773926
1973-09-11,4.929409980773926
1973-09-12,5.032968997955322
1973-09-13,4.9915452003479
1973-09-14,4.950121879577637
1973-09-17,4.9915452003479
1973-09-18,4.970832824707031
1973-09-19,5.074391841888428
1973-09-20,5.198663234710693
1973-09-21,5.488627910614014
1973-09-24,5.612898826599121
1973-09-25,5.571475982666016
1973-09-26,5.509339809417725
1973-09-27,5.385068893432617
1973-09-28,5.385068893432617
1973-10-01,5.364357948303223
1973-10-02,5.405780792236328
1973-10-03,5.530052185058594
1973-10-04,5.550764083862305
1973-10-05,5.654323101043701
1973-10-08,5.757882118225098
1973-10-09,5.7993059158325195
1973-10-10,5.612898826599121
1973-10-11,5.778594017028809
1973-10-12,5.840729236602783
1973-10-15,5.9235758781433105
1973-10-16,6.089271068572998
1973-10-17,6.109982967376709
1973-10-18,6.089271068572998
1973-10-19,6.0064239501953125
1973-10-22,5.965000152587891
1973-10-23,5.882153034210205
1973-10-24,5.985712051391602
1973-10-25,5.902864933013916
1973-10-26,6.047846794128418
1973-10-29,6.089271068572998
1973-10-30,5.9235758781433105
1973-10-31,6.0064239501953125
1973-11-01,6.027134895324707
1973-11-02,5.965000152587891
1973-11-05,5.757882118225098
1973-11-06,5.63361120223999
1973-11-07,5.716457843780518
1973-11-08,5.861441135406494
1973-11-09,5.9235758781433105
1973-11-12,5.716457843780518
1973-11-13,5.592187881469727
1973-11-14,5.509339809417725
1973-11-15,5.571475982666016
1973-11-16,5.695746898651123
1973-11-19,5.550764083862305
1973-11-20,5.322934150695801
1973-11-21,5.509339809417725
1973-11-23,5.467916965484619
1973-11-26,5.385068893432617
1973-11-27,5.426493167877197
