,CSX
1991-06-12,3.8125
1991-06-13,3.7916669845581055
1991-06-14,3.8958330154418945
1991-06-17,3.8854169845581055
1991-06-18,3.8854169845581055
1991-06-19,3.8958330154418945
1991-06-20,3.8541669845581055
1991-06-21,3.90625
1991-06-24,3.8645830154418945
1991-06-25,3.8125
1991-06-26,3.7395830154418945
1991-06-27,3.75
1991-06-28,3.78125
1991-07-01,3.8333330154418945
1991-07-02,3.84375
1991-07-03,3.8020830154418945
1991-07-05,3.8020830154418945
1991-07-08,3.75
1991-07-09,3.7395830154418945
1991-07-10,3.7604169845581055
1991-07-11,3.75
1991-07-12,3.8020830154418945
1991-07-15,3.8020830154418945
1991-07-16,3.7708330154418945
1991-07-17,3.8020830154418945
1991-07-18,3.90625
1991-07-19,3.9166669845581055
1991-07-22,3.9375
1991-07-23,3.9583330154418945
1991-07-24,3.9375
1991-07-25,4.0104169845581055
1991-07-26,4.03125
1991-07-29,4.0729169845581055
1991-07-30,4.0833330154418945
1991-07-31,3.9583330154418945
1991-08-01,4.0625
1991-08-02,4.0833330154418945
1991-08-05,4.0729169845581055
1991-08-06,4.0416669845581055
1991-08-07,4.0729169845581055
1991-08-08,4.0729169845581055
1991-08-09,4.0729169845581055
1991-08-12,4.0625
1991-08-13,4.09375
1991-08-14,4.1041669845581055
1991-08-15,4.09375
1991-08-16,4.0416669845581055
1991-08-19,3.9166669845581055
1991-08-20,3.9895830154418945
1991-08-21,4.1041669845581055
1991-08-22,4.1354169845581055
1991-08-23,4.1770830154418945
1991-08-26,4.1875
1991-08-27,4.2291669845581055
1991-08-28,4.2604169845581055
1991-08-29,4.2916669845581055
1991-08-30,4.3333330154418945
1991-09-03,4.2083330154418945
1991-09-04,4.1770830154418945
1991-09-05,4.1875
1991-09-06,4.1770830154418945
1991-09-09,4.1666669845581055
1991-09-10,4.1666669845581055
1991-09-11,4.1770830154418945
1991-09-12,4.1458330154418945
1991-09-13,4.0729169845581055
1991-09-16,4.0625
1991-09-17,4.0729169845581055
1991-09-18,4.0625
1991-09-19,4.1458330154418945
1991-09-20,4.1666669845581055
1991-09-23,4.1875
1991-09-24,4.1770830154418945
1991-09-25,4.25
1991-09-26,4.3333330154418945
1991-09-27,4.2916669845581055
1991-09-30,4.3854169845581055
1991-10-01,4.28125
1991-10-02,4.3958330154418945
1991-10-03,4.40625
1991-10-04,4.375
1991-10-07,4.3645830154418945
1991-10-08,4.3541669845581055
1991-10-09,4.2916669845581055
1991-10-10,4.375
1991-10-11,4.4479169845581055
1991-10-14,4.5104169845581055
1991-10-15,4.5625
1991-10-16,4.5625
1991-10-17,4.5729169845581055
1991-10-18,4.59375
1991-10-21,4.5416669845581055
1991-10-22,4.5625
1991-10-23,4.5208330154418945
1991-10-24,4.3958330154418945
1991-10-25,4.4479169845581055
1991-10-28,4.53125
1991-10-29,4.6145830154418945
1991-10-30,4.625
1991-10-31,4.6041669845581055
1991-11-01,4.6875
1991-11-04,4.71875
1991-11-05,4.6979169845581055
1991-11-06,4.65625
1991-11-07,4.6041669845581055
1991-11-08,4.5729169845581055
1991-11-11,4.5625
1991-11-12,4.59375
1991-11-13,4.59375
1991-11-14,4.5520830154418945
1991-11-15,4.5208330154418945
1991-11-18,4.4375
1991-11-19,4.1979169845581055
1991-11-20,4.2916669845581055
1991-11-21,4.34375
1991-11-22,4.25
1991-11-25,4.15625
1991-11-26,4.15625
1991-11-27,4.0520830154418945
1991-11-29,4.0520830154418945
1991-12-02,4.1666669845581055
1991-12-03,4.2916669845581055
1991-12-04,4.4166669845581055
1991-12-05,4.4375
1991-12-06,4.34375
1991-12-09,4.2916669845581055
1991-12-10,4.1354169845581055
1991-12-11,4.0625
1991-12-12,4.2291669845581055
1991-12-13,4.2708330154418945
1991-12-16,4.28125
1991-12-17,4.2395830154418945
1991-12-18,4.2083330154418945
1991-12-19,4.1875
1991-12-20,4.2083330154418945
1991-12-23,4.3645830154418945
1991-12-24,4.5
1991-12-26,4.7395830154418945
1991-12-27,4.6770830154418945
1991-12-30,4.7395830154418945
1991-12-31,4.8229169845581055
1992-01-02,4.7395830154418945
1992-01-03,4.7083330154418945
1992-01-06,4.6458330154418945
1992-01-07,4.6354169845581055
1992-01-08,4.6770830154418945
1992-01-09,4.78125
1992-01-10,4.8020830154418945
1992-01-13,4.78125
1992-01-14,4.7708330154418945
1992-01-15,4.90625
1992-01-16,4.9583330154418945
1992-01-17,4.8854169845581055
1992-01-20,4.8958330154418945
1992-01-21,4.8854169845581055
1992-01-22,4.9270830154418945
1992-01-23,4.8645830154418945
1992-01-24,4.6666669845581055
1992-01-27,4.71875
1992-01-28,4.78125
1992-01-29,4.7916669845581055
1992-01-30,4.8333330154418945
1992-01-31,4.75
1992-02-03,4.75
1992-02-04,4.7083330154418945
1992-02-05,4.6979169845581055
1992-02-06,4.6875
1992-02-07,4.7083330154418945
1992-02-10,4.75
1992-02-11,4.7291669845581055
1992-02-12,4.7916669845581055
1992-02-13,4.71875
1992-02-14,4.8020830154418945
1992-02-18,4.8229169845581055
1992-02-19,4.8958330154418945
1992-02-20,5.0416669845581055
1992-02-21,5.0104169845581055
1992-02-24,5.0625
1992-02-25,5.0520830154418945
1992-02-26,5.0416669845581055
1992-02-27,5.0
1992-02-28,4.96875
1992-03-02,4.9166669845581055
1992-03-03,5.0
1992-03-04,4.8541669845581055
1992-03-05,4.8125
1992-03-06,4.78125
1992-03-09,4.7291669845581055
1992-03-10,4.7083330154418945
1992-03-11,4.6458330154418945
1992-03-12,4.6354169845581055
1992-03-13,4.6979169845581055
1992-03-16,4.6666669845581055
1992-03-17,4.6354169845581055
1992-03-18,4.7083330154418945
1992-03-19,4.8125
1992-03-20,5.1458330154418945
1992-03-23,5.0104169845581055
1992-03-24,4.8645830154418945
1992-03-25,4.8333330154418945
1992-03-26,4.9479169845581055
1992-03-27,4.875
1992-03-30,4.8541669845581055
1992-03-31,4.875
1992-04-01,4.875
1992-04-02,4.8125
1992-04-03,4.7916669845581055
1992-04-06,4.84375
1992-04-07,4.78125
1992-04-08,4.7291669845581055
1992-04-09,4.8125
1992-04-10,4.8958330154418945
1992-04-13,4.84375
1992-04-14,5.0
1992-04-15,5.0729169845581055
1992-04-16,5.25
1992-04-20,5.1770830154418945
1992-04-21,5.0208330154418945
1992-04-22,5.0
1992-04-23,5.25
1992-04-24,5.1458330154418945
1992-04-27,5.1041669845581055
1992-04-28,5.15625
1992-04-29,5.25
1992-04-30,5.2291669845581055
1992-05-01,5.1770830154418945
1992-05-04,5.3229169845581055
1992-05-05,5.3125
1992-05-06,5.3541669845581055
1992-05-07,5.3020830154418945
1992-05-08,5.4375
1992-05-11,5.4583330154418945
1992-05-12,5.4791669845581055
1992-05-13,5.5416669845581055
1992-05-14,5.3958330154418945
1992-05-15,5.3854169845581055
1992-05-18,5.3645830154418945
1992-05-19,5.375
1992-05-20,5.2291669845581055
1992-05-21,5.28125
1992-05-22,5.3333330154418945
1992-05-26,5.3125
1992-05-27,5.3333330154418945
1992-05-28,5.3958330154418945
1992-05-29,5.5520830154418945
1992-06-01,5.5208330154418945
1992-06-02,5.5104169845581055
1992-06-03,5.5208330154418945
1992-06-04,5.5833330154418945
1992-06-05,5.6041669845581055
1992-06-08,5.46875
1992-06-09,5.3541669845581055
1992-06-10,5.0833330154418945
1992-06-11,5.25
1992-06-12,5.2604169845581055
1992-06-15,5.2916669845581055
1992-06-16,5.2916669845581055
1992-06-17,5.1875
1992-06-18,5.0416669845581055
1992-06-19,5.03125
1992-06-22,4.9895830154418945
1992-06-23,4.9479169845581055
1992-06-24,5.0833330154418945
1992-06-25,5.0416669845581055
1992-06-26,5.09375
1992-06-29,5.25
1992-06-30,5.28125
1992-07-01,5.5
1992-07-02,5.4583330154418945
1992-07-06,5.2916669845581055
1992-07-07,5.1875
1992-07-08,5.1666669845581055
1992-07-09,5.3333330154418945
1992-07-10,5.25
1992-07-13,5.2083330154418945
1992-07-14,5.2395830154418945
1992-07-15,5.2916669845581055
1992-07-16,5.28125
1992-07-17,5.21875
1992-07-20,5.09375
1992-07-21,5.0833330154418945
1992-07-22,5.0208330154418945
1992-07-23,5.03125
1992-07-24,5.1875
1992-07-27,5.2083330154418945
1992-07-28,5.3125
1992-07-29,5.4583330154418945
1992-07-30,5.6354169845581055
