,AMEH
2009-11-24,0.699999988079071
2009-11-25,0.699999988079071
2009-11-27,0.699999988079071
2009-11-30,0.699999988079071
2009-12-01,0.699999988079071
2009-12-02,0.699999988079071
2009-12-03,0.699999988079071
2009-12-04,0.699999988079071
2009-12-07,0.699999988079071
2009-12-08,0.699999988079071
2009-12-09,0.5
2009-12-10,0.5
2009-12-11,0.5
2009-12-14,0.5
2009-12-15,0.5
2009-12-16,0.5
2009-12-17,0.5
2009-12-18,0.6000000238418579
2009-12-21,0.6000000238418579
2009-12-22,0.6000000238418579
2009-12-23,0.6000000238418579
2009-12-24,0.6000000238418579
2009-12-28,0.6000000238418579
2009-12-29,0.6000000238418579
2009-12-30,0.6000000238418579
2009-12-31,0.699999988079071
2010-01-04,0.699999988079071
2010-01-05,0.699999988079071
2010-01-06,0.5
2010-01-07,1.0
2010-01-08,1.0
2010-01-11,1.0
2010-01-12,1.0
2010-01-13,1.0
2010-01-14,1.100000023841858
2010-01-15,1.100000023841858
2010-01-19,1.100000023841858
2010-01-20,1.100000023841858
2010-01-21,1.100000023841858
2010-01-22,1.100000023841858
2010-01-25,1.100000023841858
2010-01-26,1.100000023841858
2010-01-27,1.100000023841858
2010-01-28,1.100000023841858
2010-01-29,0.800000011920929
2010-02-01,0.800000011920929
2010-02-02,1.2999999523162842
2010-02-03,1.2999999523162842
2010-02-04,1.2999999523162842
2010-02-05,1.2999999523162842
2010-02-08,1.100000023841858
2010-02-09,0.8999999761581421
2010-02-10,0.8999999761581421
2010-02-11,0.8999999761581421
2010-02-12,0.8999999761581421
2010-02-16,0.8999999761581421
2010-02-17,0.8999999761581421
2010-02-18,1.100000023841858
2010-02-19,1.100000023841858
2010-02-22,0.8999999761581421
2010-02-23,0.8999999761581421
2010-02-24,1.0
2010-02-25,1.0
2010-02-26,1.0
2010-03-01,1.0
2010-03-02,0.699999988079071
2010-03-03,0.699999988079071
2010-03-04,0.699999988079071
2010-03-05,0.699999988079071
2010-03-08,0.699999988079071
2010-03-09,0.699999988079071
2010-03-10,0.699999988079071
2010-03-11,0.699999988079071
2010-03-12,0.800000011920929
2010-03-15,0.800000011920929
2010-03-16,0.800000011920929
2010-03-17,0.800000011920929
2010-03-18,0.800000011920929
2010-03-19,0.800000011920929
2010-03-22,0.8999999761581421
2010-03-23,0.8999999761581421
2010-03-24,0.8999999761581421
2010-03-25,0.8999999761581421
2010-03-26,0.8999999761581421
2010-03-29,0.8999999761581421
2010-03-30,0.8999999761581421
2010-03-31,1.0
2010-04-01,1.0
2010-04-05,1.100000023841858
2010-04-06,1.100000023841858
2010-04-07,1.2000000476837158
2010-04-08,1.2999999523162842
2010-04-09,1.5
2010-04-12,1.5
2010-04-13,1.5
2010-04-14,1.399999976158142
2010-04-15,1.2999999523162842
2010-04-16,1.2999999523162842
2010-04-19,1.2999999523162842
2010-04-20,1.2000000476837158
2010-04-21,1.2000000476837158
2010-04-22,1.2000000476837158
2010-04-23,1.100000023841858
2010-04-26,1.100000023841858
2010-04-27,1.399999976158142
2010-04-28,1.100000023841858
2010-04-29,1.100000023841858
2010-04-30,1.100000023841858
2010-05-03,1.100000023841858
2010-05-04,1.100000023841858
2010-05-05,1.100000023841858
2010-05-06,1.0
2010-05-07,1.0
2010-05-10,1.0
2010-05-11,0.800000011920929
2010-05-12,0.800000011920929
2010-05-13,0.800000011920929
2010-05-14,0.800000011920929
2010-05-17,0.800000011920929
2010-05-18,0.8999999761581421
2010-05-19,0.800000011920929
2010-05-20,0.800000011920929
2010-05-21,0.800000011920929
2010-05-24,0.800000011920929
2010-05-25,1.0
2010-05-26,1.0
2010-05-27,0.800000011920929
2010-05-28,0.800000011920929
2010-06-01,0.800000011920929
2010-06-02,0.800000011920929
2010-06-03,0.800000011920929
2010-06-04,0.800000011920929
2010-06-07,0.8999999761581421
2010-06-08,0.8999999761581421
2010-06-09,0.8999999761581421
2010-06-10,0.800000011920929
2010-06-11,0.800000011920929
2010-06-14,0.800000011920929
2010-06-15,0.800000011920929
2010-06-16,0.8999999761581421
2010-06-17,0.8999999761581421
2010-06-18,0.8999999761581421
2010-06-21,0.8999999761581421
2010-06-22,0.8999999761581421
2010-06-23,0.8999999761581421
2010-06-24,1.0
2010-06-25,1.0
2010-06-28,1.0
2010-06-29,1.0
2010-06-30,1.0
2010-07-01,1.0
2010-07-02,1.0
2010-07-06,1.0
2010-07-07,1.0
2010-07-08,1.0
2010-07-09,0.8999999761581421
2010-07-12,0.800000011920929
2010-07-13,0.800000011920929
2010-07-14,0.8999999761581421
2010-07-15,0.800000011920929
2010-07-16,0.800000011920929
2010-07-19,0.800000011920929
2010-07-20,0.800000011920929
2010-07-21,0.8999999761581421
2010-07-22,0.8999999761581421
2010-07-23,0.8999999761581421
2010-07-26,0.8999999761581421
2010-07-27,0.8999999761581421
2010-07-28,0.8999999761581421
2010-07-29,1.0
2010-07-30,0.8999999761581421
2010-08-02,0.800000011920929
2010-08-03,0.800000011920929
2010-08-04,0.699999988079071
2010-08-05,0.699999988079071
2010-08-06,0.699999988079071
2010-08-09,0.699999988079071
2010-08-10,0.8999999761581421
2010-08-11,0.8999999761581421
2010-08-12,0.8999999761581421
2010-08-13,0.800000011920929
2010-08-16,0.8999999761581421
2010-08-17,1.0
2010-08-18,0.8999999761581421
2010-08-19,0.8999999761581421
2010-08-20,0.800000011920929
2010-08-23,0.800000011920929
2010-08-24,0.800000011920929
2010-08-25,0.800000011920929
2010-08-26,0.800000011920929
2010-08-27,0.800000011920929
2010-08-30,0.800000011920929
2010-08-31,0.800000011920929
2010-09-01,0.800000011920929
2010-09-02,0.8999999761581421
2010-09-03,0.8999999761581421
2010-09-07,0.8999999761581421
2010-09-08,0.8999999761581421
2010-09-09,1.0
2010-09-10,1.0
2010-09-13,1.0
2010-09-14,1.0
2010-09-15,1.0
2010-09-16,1.0
2010-09-17,1.0
2010-09-20,1.0
2010-09-21,1.0
2010-09-22,1.0
2010-09-23,1.0
2010-09-24,1.0
2010-09-27,1.0
2010-09-28,1.100000023841858
2010-09-29,1.399999976158142
2010-09-30,1.0
2010-10-01,1.0
2010-10-04,1.0
2010-10-05,1.0
2010-10-06,1.0
2010-10-07,1.0
2010-10-08,1.0
2010-10-11,1.100000023841858
2010-10-12,1.0
2010-10-13,1.0
2010-10-14,1.0
2010-10-15,1.0
2010-10-18,1.100000023841858
2010-10-19,1.0
2010-10-20,1.0
2010-10-21,1.0
2010-10-22,1.100000023841858
2010-10-25,1.100000023841858
2010-10-26,1.100000023841858
2010-10-27,1.100000023841858
2010-10-28,1.100000023841858
2010-10-29,1.100000023841858
2010-11-01,1.100000023841858
2010-11-02,1.100000023841858
2010-11-03,1.399999976158142
2010-11-04,1.399999976158142
2010-11-05,1.399999976158142
2010-11-08,1.399999976158142
2010-11-09,1.399999976158142
2010-11-10,1.399999976158142
2010-11-11,1.5
2010-11-12,1.5
2010-11-15,1.5
2010-11-16,1.5
2010-11-17,1.7000000476837158
2010-11-18,1.7000000476837158
2010-11-19,1.7000000476837158
2010-11-22,1.600000023841858
2010-11-23,1.600000023841858
2010-11-24,1.600000023841858
2010-11-26,1.600000023841858
2010-11-29,1.600000023841858
2010-11-30,1.5
2010-12-01,1.5
2010-12-02,1.7000000476837158
2010-12-03,1.600000023841858
2010-12-06,1.600000023841858
2010-12-07,1.600000023841858
2010-12-08,1.600000023841858
2010-12-09,1.399999976158142
2010-12-10,1.7999999523162842
2010-12-13,1.7000000476837158
2010-12-14,1.600000023841858
2010-12-15,1.600000023841858
2010-12-16,1.600000023841858
2010-12-17,1.600000023841858
2010-12-20,1.600000023841858
2010-12-21,1.600000023841858
2010-12-22,1.600000023841858
2010-12-23,1.600000023841858
2010-12-27,1.600000023841858
2010-12-28,1.600000023841858
2010-12-29,1.600000023841858
2010-12-30,1.600000023841858
2010-12-31,1.5
2011-01-03,1.5
2011-01-04,1.5
2011-01-05,1.600000023841858
2011-01-06,1.5
2011-01-07,1.5
2011-01-10,1.5
2011-01-11,1.5
2011-01-12,1.5
2011-01-13,1.5
2011-01-14,1.5
2011-01-18,1.5
2011-01-19,1.5
2011-01-20,1.5
2011-01-21,1.5
2011-01-24,1.5
2011-01-25,1.5
2011-01-26,1.399999976158142
2011-01-27,1.399999976158142
2011-01-28,1.600000023841858
2011-01-31,1.600000023841858
2011-02-01,1.600000023841858
2011-02-02,2.0999999046325684
2011-02-03,1.7999999523162842
2011-02-04,2.4000000953674316
2011-02-07,2.0999999046325684
2011-02-08,2.0
2011-02-09,2.200000047683716
2011-02-10,2.200000047683716
2011-02-11,2.200000047683716
2011-02-14,2.0999999046325684
2011-02-15,2.0999999046325684
2011-02-16,2.0999999046325684
2011-02-17,2.0999999046325684
2011-02-18,1.899999976158142
2011-02-22,2.200000047683716
2011-02-23,2.0999999046325684
2011-02-24,2.0999999046325684
2011-02-25,2.0999999046325684
2011-02-28,2.0999999046325684
2011-03-01,1.899999976158142
2011-03-02,1.899999976158142
2011-03-03,2.0999999046325684
2011-03-04,2.0999999046325684
2011-03-07,2.0999999046325684
2011-03-08,2.0999999046325684
2011-03-09,1.7999999523162842
2011-03-10,2.0999999046325684
2011-03-11,2.0999999046325684
2011-03-14,1.7999999523162842
2011-03-15,1.7999999523162842
2011-03-16,2.0999999046325684
2011-03-17,2.0999999046325684
2011-03-18,2.0999999046325684
2011-03-21,2.200000047683716
2011-03-22,2.299999952316284
2011-03-23,2.299999952316284
2011-03-24,2.299999952316284
2011-03-25,2.200000047683716
2011-03-28,2.200000047683716
2011-03-29,2.200000047683716
2011-03-30,2.5999999046325684
2011-03-31,2.4000000953674316
2011-04-01,1.899999976158142
2011-04-04,1.899999976158142
2011-04-05,1.899999976158142
2011-04-06,2.299999952316284
2011-04-07,1.899999976158142
2011-04-08,1.899999976158142
2011-04-11,1.899999976158142
2011-04-12,2.299999952316284
2011-04-13,2.299999952316284
2011-04-14,2.299999952316284
2011-04-15,2.299999952316284
2011-04-18,2.0
2011-04-19,2.0999999046325684
2011-04-20,2.0999999046325684
2011-04-21,2.4000000953674316
2011-04-25,2.4000000953674316
2011-04-26,1.899999976158142
2011-04-27,2.4000000953674316
2011-04-28,2.4000000953674316
2011-04-29,2.4000000953674316
2011-05-02,2.4000000953674316
2011-05-03,2.0999999046325684
2011-05-04,2.0
2011-05-05,2.4000000953674316
2011-05-06,2.4000000953674316
2011-05-09,2.4000000953674316
2011-05-10,2.4000000953674316
2011-05-11,1.899999976158142
2011-05-12,2.299999952316284
2011-05-13,2.299999952316284
2011-05-16,2.299999952316284
2011-05-17,2.299999952316284
2011-05-18,2.200000047683716
2011-05-19,2.200000047683716
2011-05-20,2.200000047683716
2011-05-23,2.200000047683716
2011-05-24,2.200000047683716
2011-05-25,2.200000047683716
2011-05-26,2.200000047683716
2011-05-27,2.200000047683716
2011-05-31,2.200000047683716
2011-06-01,2.200000047683716
2011-06-02,1.899999976158142
2011-06-03,2.0999999046325684
2011-06-06,2.0999999046325684
2011-06-07,2.0999999046325684
2011-06-08,2.0999999046325684
2011-06-09,2.0999999046325684
2011-06-10,2.0999999046325684
2011-06-13,1.7999999523162842
2011-06-14,2.0
2011-06-15,2.0
2011-06-16,2.0
2011-06-17,2.0
2011-06-20,2.0
2011-06-21,2.0
2011-06-22,2.0
2011-06-23,2.0
2011-06-24,2.0
2011-06-27,2.0
2011-06-28,2.0
2011-06-29,2.0
2011-06-30,2.0
2011-07-01,2.0
2011-07-05,2.0
2011-07-06,2.0
2011-07-07,2.0
2011-07-08,2.0
2011-07-11,2.0
2011-07-12,2.0
2011-07-13,1.600000023841858
2011-07-14,1.899999976158142
2011-07-15,1.899999976158142
2011-07-18,1.899999976158142
2011-07-19,1.899999976158142
2011-07-20,1.899999976158142
2011-07-21,1.7000000476837158
2011-07-22,1.7000000476837158
2011-07-25,1.899999976158142
2011-07-26,1.899999976158142
2011-07-27,1.7000000476837158
2011-07-28,2.0
2011-07-29,2.0
2011-08-01,2.0
2011-08-02,2.200000047683716
2011-08-03,2.200000047683716
2011-08-04,2.200000047683716
2011-08-05,2.200000047683716
2011-08-08,2.200000047683716
2011-08-09,2.200000047683716
2011-08-10,2.200000047683716
2011-08-11,1.899999976158142
2011-08-12,1.899999976158142
2011-08-15,1.899999976158142
2011-08-16,1.7000000476837158
2011-08-17,1.899999976158142
2011-08-18,1.899999976158142
2011-08-19,1.899999976158142
2011-08-22,1.899999976158142
2011-08-23,1.899999976158142
2011-08-24,1.899999976158142
2011-08-25,1.899999976158142
2011-08-26,1.899999976158142
2011-08-29,1.899999976158142
2011-08-30,1.899999976158142
2011-08-31,1.899999976158142
2011-09-01,1.899999976158142
2011-09-02,1.899999976158142
2011-09-06,1.899999976158142
2011-09-07,1.899999976158142
2011-09-08,1.899999976158142
2011-09-09,1.899999976158142
2011-09-12,1.899999976158142
2011-09-13,1.899999976158142
2011-09-14,1.899999976158142
2011-09-15,1.899999976158142
2011-09-16,1.899999976158142
2011-09-19,1.899999976158142
2011-09-20,1.899999976158142
2011-09-21,1.899999976158142
2011-09-22,1.899999976158142
2011-09-23,1.899999976158142
2011-09-26,1.899999976158142
2011-09-27,1.899999976158142
2011-09-28,1.899999976158142
2011-09-29,1.899999976158142
2011-09-30,1.899999976158142
2011-10-03,1.899999976158142
2011-10-04,1.899999976158142
2011-10-05,1.899999976158142
2011-10-06,1.899999976158142
2011-10-07,1.5
2011-10-10,1.5
2011-10-11,1.5
2011-10-12,1.5
2011-10-13,1.5
2011-10-14,1.5
2011-10-17,1.7999999523162842
2011-10-18,1.7000000476837158
2011-10-19,1.7000000476837158
2011-10-20,1.7000000476837158
2011-10-21,1.7000000476837158
2011-10-24,1.7000000476837158
2011-10-25,1.7000000476837158
2011-10-26,1.7000000476837158
2011-10-27,1.7000000476837158
2011-10-28,1.7000000476837158
2011-10-31,1.7000000476837158
2011-11-01,1.7000000476837158
2011-11-02,1.7000000476837158
2011-11-03,1.7000000476837158
2011-11-04,1.7000000476837158
2011-11-07,1.7000000476837158
2011-11-08,1.7000000476837158
2011-11-09,1.7000000476837158
2011-11-10,1.7000000476837158
2011-11-11,1.7000000476837158
2011-11-14,1.7000000476837158
2011-11-15,1.399999976158142
2011-11-16,1.7000000476837158
2011-11-17,1.7000000476837158
2011-11-18,1.399999976158142
2011-11-21,1.399999976158142
2011-11-22,1.399999976158142
2011-11-23,1.399999976158142
2011-11-25,1.399999976158142
2011-11-28,1.399999976158142
2011-11-29,1.7000000476837158
2011-11-30,1.5
2011-12-01,1.5
2011-12-02,1.5
2011-12-05,1.5
2011-12-06,1.5
2011-12-07,1.5
2011-12-08,1.5
2011-12-09,1.5
2011-12-12,1.2999999523162842
2011-12-13,1.2999999523162842
2011-12-14,1.2999999523162842
2011-12-15,1.2000000476837158
2011-12-16,0.6000000238418579
2011-12-19,0.6000000238418579
2011-12-20,1.100000023841858
2011-12-21,1.100000023841858
2011-12-22,1.100000023841858
2011-12-23,1.100000023841858
2011-12-27,1.100000023841858
2011-12-28,1.100000023841858
2011-12-29,1.2999999523162842
2011-12-30,1.5
2012-01-03,1.5
2012-01-04,1.5
2012-01-05,1.5
2012-01-06,1.5
2012-01-09,1.5
2012-01-10,1.5
2012-01-11,1.5
2012-01-12,1.5
2012-01-13,1.5
2012-01-17,1.5
2012-01-18,1.5
2012-01-19,1.5
2012-01-20,1.5
2012-01-23,1.5
2012-01-24,1.5
2012-01-25,1.5
2012-01-26,1.5
2012-01-27,1.5
2012-01-30,1.5
2012-01-31,1.5
2012-02-01,1.5
2012-02-02,1.5
2012-02-03,1.5
2012-02-06,1.5
2012-02-07,1.899999976158142
2012-02-08,1.899999976158142
2012-02-09,1.899999976158142
2012-02-10,1.899999976158142
2012-02-13,1.2000000476837158
2012-02-14,1.2999999523162842
2012-02-15,1.5
2012-02-16,1.5
2012-02-17,1.5
2012-02-21,1.5
2012-02-22,1.5
2012-02-23,1.5
2012-02-24,1.5
2012-02-27,1.0
2012-02-28,1.0
2012-02-29,1.2000000476837158
2012-03-01,1.2000000476837158
2012-03-02,1.2000000476837158
2012-03-05,1.0
2012-03-06,0.8999999761581421
2012-03-07,1.2000000476837158
2012-03-08,1.2000000476837158
2012-03-09,1.2000000476837158
2012-03-12,1.2000000476837158
2012-03-13,1.2999999523162842
2012-03-14,1.2999999523162842
2012-03-15,1.2999999523162842
2012-03-16,1.399999976158142
2012-03-19,1.399999976158142
2012-03-20,1.399999976158142
2012-03-21,1.399999976158142
2012-03-22,1.399999976158142
2012-03-23,1.399999976158142
2012-03-26,1.399999976158142
2012-03-27,1.399999976158142
2012-03-28,1.399999976158142
2012-03-29,1.399999976158142
2012-03-30,1.5
2012-04-02,1.5
2012-04-03,1.5
2012-04-04,1.5
2012-04-05,1.5
2012-04-09,1.5
2012-04-10,1.5
2012-04-11,1.5
2012-04-12,1.5
2012-04-13,1.5
2012-04-16,1.5
2012-04-17,1.5
2012-04-18,1.5
2012-04-19,1.5
2012-04-20,1.5
2012-04-23,1.5
2012-04-24,1.5
2012-04-25,1.5
2012-04-26,1.5
2012-04-27,1.0
2012-04-30,1.399999976158142
2012-05-01,1.399999976158142
2012-05-02,1.399999976158142
2012-05-03,1.399999976158142
2012-05-04,1.399999976158142
2012-05-07,1.399999976158142
2012-05-08,1.399999976158142
2012-05-09,1.399999976158142
2012-05-10,1.399999976158142
2012-05-11,1.399999976158142
2012-05-14,1.399999976158142
2012-05-15,1.399999976158142
2012-05-16,1.399999976158142
2012-05-17,1.399999976158142
2012-05-18,1.0
2012-05-21,1.2000000476837158
2012-05-22,1.2000000476837158
2012-05-23,1.2000000476837158
2012-05-24,1.2000000476837158
2012-05-25,1.2000000476837158
2012-05-29,1.2000000476837158
2012-05-30,1.2000000476837158
2012-05-31,1.2000000476837158
2012-06-01,1.2000000476837158
2012-06-04,1.2000000476837158
2012-06-05,1.2000000476837158
2012-06-06,1.2000000476837158
2012-06-07,1.2000000476837158
2012-06-08,1.2000000476837158
2012-06-11,1.2000000476837158
2012-06-12,1.2000000476837158
2012-06-13,1.2000000476837158
2012-06-14,1.2000000476837158
2012-06-15,1.0
2012-06-18,1.0
2012-06-19,1.0
2012-06-20,1.0
2012-06-21,1.0
2012-06-22,1.0
2012-06-25,1.0
2012-06-26,1.2000000476837158
2012-06-27,1.2000000476837158
2012-06-28,1.2000000476837158
2012-06-29,1.2000000476837158
2012-07-02,1.2000000476837158
2012-07-03,1.2000000476837158
2012-07-05,1.2000000476837158
2012-07-06,1.2000000476837158
2012-07-09,1.2999999523162842
2012-07-10,1.399999976158142
2012-07-11,1.600000023841858
2012-07-12,1.899999976158142
2012-07-13,1.899999976158142
2012-07-16,6.300000190734863
2012-07-17,5.0
2012-07-18,5.0
2012-07-19,4.5
2012-07-20,4.0
2012-07-23,3.5
2012-07-24,3.5
2012-07-25,4.0
2012-07-26,4.0
2012-07-27,4.0
2012-07-30,4.0
2012-07-31,4.0
2012-08-01,4.0
2012-08-02,4.0
2012-08-03,3.5999999046325684
2012-08-06,3.5999999046325684
2012-08-07,3.5999999046325684
2012-08-08,3.5999999046325684
2012-08-09,3.5999999046325684
2012-08-10,2.0
2012-08-13,3.0
2012-08-14,3.0
2012-08-15,3.0
2012-08-16,3.0
2012-08-17,3.0
2012-08-20,5.5
2012-08-21,5.5
2012-08-22,5.5
2012-08-23,5.5
2012-08-24,5.5
2012-08-27,4.699999809265137
2012-08-28,4.699999809265137
2012-08-29,4.699999809265137
2012-08-30,4.699999809265137
2012-08-31,4.699999809265137
2012-09-04,4.699999809265137
2012-09-05,4.699999809265137
2012-09-06,4.699999809265137
2012-09-07,4.699999809265137
2012-09-10,4.699999809265137
2012-09-11,4.699999809265137
2012-09-12,4.699999809265137
2012-09-13,4.199999809265137
2012-09-14,4.199999809265137
2012-09-17,2.5
2012-09-18,4.099999904632568
2012-09-19,4.099999904632568
2012-09-20,4.099999904632568
2012-09-21,4.099999904632568
2012-09-24,4.099999904632568
2012-09-25,4.099999904632568
2012-09-26,4.099999904632568
2012-09-27,4.099999904632568
2012-09-28,4.5
2012-10-01,4.5
2012-10-02,4.599999904632568
2012-10-03,5.0
2012-10-04,5.0
2012-10-05,5.0
2012-10-08,5.0
2012-10-09,5.0
2012-10-10,4.900000095367432
2012-10-11,4.900000095367432
2012-10-12,4.900000095367432
2012-10-15,4.900000095367432
2012-10-16,4.5
2012-10-17,4.5
2012-10-18,5.0
2012-10-19,6.300000190734863
2012-10-22,6.300000190734863
2012-10-23,6.300000190734863
2012-10-24,6.300000190734863
2012-10-25,6.300000190734863
2012-10-26,6.300000190734863
2012-10-31,6.300000190734863
2012-11-01,6.300000190734863
2012-11-02,6.300000190734863
2012-11-05,6.300000190734863
2012-11-06,6.300000190734863
2012-11-07,6.300000190734863
2012-11-08,6.300000190734863
2012-11-09,6.300000190734863
2012-11-12,6.300000190734863
2012-11-13,6.300000190734863
2012-11-14,6.0
2012-11-15,6.0
2012-11-16,6.0
2012-11-19,6.0
2012-11-20,6.0
2012-11-21,6.300000190734863
2012-11-23,6.300000190734863
2012-11-26,6.300000190734863
2012-11-27,6.300000190734863
2012-11-28,5.5
2012-11-29,5.5
2012-11-30,5.5
2012-12-03,5.5
2012-12-04,5.5
2012-12-05,13.800000190734863
2012-12-06,12.5
2012-12-07,12.5
2012-12-10,12.5
2012-12-11,11.0
2012-12-12,11.0
2012-12-13,11.0
2012-12-14,11.0
2012-12-17,11.0
2012-12-18,10.0
2012-12-19,11.899999618530273
2012-12-20,10.0
2012-12-21,9.899999618530273
2012-12-24,9.899999618530273
2012-12-26,9.899999618530273
2012-12-27,9.899999618530273
2012-12-28,9.899999618530273
2012-12-31,5.0
2013-01-02,4.800000190734863
2013-01-03,4.699999809265137
2013-01-04,4.699999809265137
2013-01-07,7.900000095367432
2013-01-08,7.900000095367432
2013-01-09,7.900000095367432
2013-01-10,7.900000095367432
2013-01-11,7.900000095367432
2013-01-14,7.900000095367432
2013-01-15,7.900000095367432
2013-01-16,7.900000095367432
2013-01-17,7.900000095367432
2013-01-18,7.900000095367432
2013-01-22,7.900000095367432
2013-01-23,7.900000095367432
2013-01-24,7.900000095367432
2013-01-25,6.0
2013-01-28,6.0
2013-01-29,6.0
2013-01-30,6.300000190734863
2013-01-31,6.300000190734863
2013-02-01,6.300000190734863
2013-02-04,6.300000190734863
2013-02-05,6.300000190734863
2013-02-06,6.300000190734863
2013-02-07,6.5
2013-02-08,6.5
2013-02-11,6.5
2013-02-12,4.0
2013-02-13,3.5999999046325684
2013-02-14,3.5999999046325684
2013-02-15,3.299999952316284
2013-02-19,5.400000095367432
2013-02-20,6.300000190734863
2013-02-21,6.300000190734863
2013-02-22,6.300000190734863
2013-02-25,6.300000190734863
2013-02-26,5.699999809265137
2013-02-27,6.300000190734863
2013-02-28,6.300000190734863
