,ALTO
2009-02-19,39.900001525878906
2009-02-20,42.0
2009-02-23,39.900001525878906
2009-02-24,39.900001525878906
2009-02-25,37.79999923706055
2009-02-26,36.75
2009-02-27,35.70000076293945
2009-03-02,30.450000762939453
2009-03-03,23.100000381469727
2009-03-04,26.25
2009-03-05,23.100000381469727
2009-03-06,24.149999618530273
2009-03-09,26.25
2009-03-10,30.450000762939453
2009-03-11,30.450000762939453
2009-03-12,30.450000762939453
2009-03-13,30.450000762939453
2009-03-16,33.599998474121094
2009-03-17,33.599998474121094
2009-03-18,32.54999923706055
2009-03-19,40.95000076293945
2009-03-20,50.400001525878906
2009-03-23,48.29999923706055
2009-03-24,48.29999923706055
2009-03-25,44.099998474121094
2009-03-26,39.900001525878906
2009-03-27,33.599998474121094
2009-03-30,34.650001525878906
2009-03-31,34.650001525878906
2009-04-01,34.650001525878906
2009-04-02,36.75
2009-04-03,33.599998474121094
2009-04-06,31.5
2009-04-07,37.79999923706055
2009-04-08,38.849998474121094
2009-04-09,40.95000076293945
2009-04-13,39.900001525878906
2009-04-14,38.849998474121094
2009-04-15,37.79999923706055
2009-04-16,43.04999923706055
2009-04-17,43.04999923706055
2009-04-20,37.79999923706055
2009-04-21,40.95000076293945
2009-04-22,38.849998474121094
2009-04-23,38.849998474121094
2009-04-24,39.900001525878906
2009-04-27,36.75
2009-04-28,36.75
2009-04-29,39.900001525878906
2009-04-30,38.849998474121094
2009-05-01,36.75
2009-05-04,44.099998474121094
2009-05-05,61.95000076293945
2009-05-06,64.05000305175781
2009-05-07,57.75
2009-05-08,65.0999984741211
2009-05-11,75.5999984741211
2009-05-12,64.05000305175781
2009-05-13,57.75
2009-05-14,58.79999923706055
2009-05-15,59.849998474121094
2009-05-18,33.599998474121094
2009-05-19,45.150001525878906
2009-05-20,39.900001525878906
2009-05-21,37.79999923706055
2009-05-22,39.900001525878906
2009-05-26,40.95000076293945
2009-05-27,39.900001525878906
2009-05-28,40.95000076293945
2009-05-29,39.900001525878906
2009-06-01,40.95000076293945
2009-06-02,40.95000076293945
2009-06-03,44.099998474121094
2009-06-04,50.400001525878906
2009-06-05,55.650001525878906
2009-06-08,53.54999923706055
2009-06-09,56.70000076293945
2009-06-10,55.650001525878906
2009-06-11,53.54999923706055
2009-06-12,51.45000076293945
2009-06-15,46.20000076293945
2009-06-16,45.150001525878906
2009-06-17,43.04999923706055
2009-06-18,42.0
2009-06-19,39.900001525878906
2009-06-22,42.0
2009-06-23,43.04999923706055
2009-06-24,39.900001525878906
2009-06-25,38.849998474121094
2009-06-26,29.399999618530273
2009-06-29,37.79999923706055
2009-06-30,40.95000076293945
2009-07-01,40.95000076293945
2009-07-02,38.849998474121094
2009-07-06,35.70000076293945
2009-07-07,32.54999923706055
2009-07-08,36.75
2009-07-09,35.70000076293945
2009-07-10,34.650001525878906
2009-07-13,31.5
2009-07-14,33.599998474121094
2009-07-15,36.75
2009-07-16,33.599998474121094
2009-07-17,32.54999923706055
2009-07-20,37.79999923706055
2009-07-21,38.849998474121094
2009-07-22,38.849998474121094
2009-07-23,37.79999923706055
2009-07-24,38.849998474121094
2009-07-27,37.79999923706055
2009-07-28,39.900001525878906
2009-07-29,38.849998474121094
2009-07-30,38.849998474121094
2009-07-31,39.900001525878906
2009-08-03,38.849998474121094
2009-08-04,39.900001525878906
2009-08-05,39.900001525878906
2009-08-06,38.849998474121094
2009-08-07,39.900001525878906
2009-08-10,39.900001525878906
2009-08-11,37.79999923706055
2009-08-12,38.849998474121094
2009-08-13,38.849998474121094
2009-08-14,37.79999923706055
2009-08-17,34.650001525878906
2009-08-18,34.650001525878906
2009-08-19,37.79999923706055
2009-08-20,36.75
2009-08-21,40.95000076293945
2009-08-24,55.650001525878906
2009-08-25,56.70000076293945
2009-08-26,52.5
2009-08-27,49.349998474121094
2009-08-28,47.25
2009-08-31,44.099998474121094
2009-09-01,45.150001525878906
2009-09-02,45.150001525878906
2009-09-03,45.150001525878906
2009-09-04,47.25
2009-09-08,52.5
2009-09-09,56.70000076293945
2009-09-10,53.54999923706055
2009-09-11,49.349998474121094
2009-09-14,52.5
2009-09-15,50.400001525878906
2009-09-16,52.5
2009-09-17,59.849998474121094
2009-09-18,66.1500015258789
2009-09-21,59.849998474121094
2009-09-22,55.650001525878906
2009-09-23,59.849998474121094
2009-09-24,55.650001525878906
2009-09-25,56.70000076293945
2009-09-28,56.70000076293945
2009-09-29,56.70000076293945
2009-09-30,54.599998474121094
2009-10-01,53.54999923706055
2009-10-02,52.5
2009-10-05,54.599998474121094
2009-10-06,54.599998474121094
2009-10-07,53.54999923706055
2009-10-08,53.54999923706055
2009-10-09,53.54999923706055
2009-10-12,53.54999923706055
2009-10-13,56.70000076293945
2009-10-14,54.599998474121094
2009-10-15,54.599998474121094
2009-10-16,52.5
2009-10-19,52.5
2009-10-20,51.45000076293945
2009-10-21,51.45000076293945
2009-10-22,54.599998474121094
2009-10-23,51.45000076293945
2009-10-26,50.400001525878906
2009-10-27,49.349998474121094
2009-10-28,45.150001525878906
2009-10-29,45.150001525878906
2009-10-30,42.0
2009-11-02,38.849998474121094
2009-11-03,36.75
2009-11-04,38.849998474121094
2009-11-05,42.0
2009-11-06,44.099998474121094
2009-11-09,40.95000076293945
2009-11-10,38.849998474121094
2009-11-11,38.849998474121094
2009-11-12,38.849998474121094
2009-11-13,39.900001525878906
2009-11-16,37.79999923706055
2009-11-17,38.849998474121094
2009-11-18,39.900001525878906
2009-11-19,39.900001525878906
2009-11-20,38.849998474121094
2009-11-23,37.79999923706055
2009-11-24,38.849998474121094
2009-11-25,37.79999923706055
2009-11-27,45.150001525878906
2009-11-30,61.95000076293945
2009-12-01,99.75
2009-12-02,88.19999694824219
2009-12-03,67.19999694824219
2009-12-04,70.3499984741211
2009-12-07,89.25
2009-12-08,93.44999694824219
2009-12-09,90.30000305175781
2009-12-10,78.75
2009-12-11,79.80000305175781
2009-12-14,80.8499984741211
2009-12-15,73.5
2009-12-16,76.6500015258789
2009-12-17,76.6500015258789
2009-12-18,73.5
2009-12-21,76.6500015258789
2009-12-22,73.5
2009-12-23,72.44999694824219
2009-12-24,72.44999694824219
2009-12-28,82.94999694824219
2009-12-29,79.80000305175781
2009-12-30,78.75
2009-12-31,74.55000305175781
2010-01-04,81.9000015258789
2010-01-05,84.0
2010-01-06,82.94999694824219
2010-01-07,93.44999694824219
2010-01-08,150.14999389648438
2010-01-11,238.35000610351562
2010-01-12,254.10000610351562
2010-01-13,231.0
2010-01-14,184.8000030517578
2010-01-15,223.64999389648438
2010-01-19,236.25
2010-01-20,238.35000610351562
2010-01-21,231.0
2010-01-22,212.10000610351562
2010-01-25,228.89999389648438
2010-01-26,228.89999389648438
2010-01-27,215.25
2010-01-28,224.6999969482422
2010-01-29,217.35000610351562
2010-02-01,204.75
2010-02-02,195.3000030517578
2010-02-03,206.85000610351562
2010-02-04,195.3000030517578
2010-02-05,201.60000610351562
2010-02-08,192.14999389648438
2010-02-09,192.14999389648438
2010-02-10,191.10000610351562
2010-02-11,197.39999389648438
2010-02-12,207.89999389648438
2010-02-16,213.14999389648438
2010-02-17,215.25
2010-02-18,206.85000610351562
2010-02-19,200.5500030517578
2010-02-22,236.25
2010-02-23,246.75
2010-02-24,225.75
2010-02-25,217.35000610351562
2010-02-26,225.75
2010-03-01,227.85000610351562
2010-03-02,218.39999389648438
2010-03-03,222.60000610351562
2010-03-04,214.1999969482422
2010-03-05,215.25
2010-03-08,203.6999969482422
2010-03-09,199.5
2010-03-10,190.0500030517578
2010-03-11,196.35000610351562
2010-03-12,210.0
2010-03-15,202.64999389648438
2010-03-16,206.85000610351562
2010-03-17,198.4499969482422
2010-03-18,201.60000610351562
2010-03-19,204.75
2010-03-22,203.6999969482422
2010-03-23,214.1999969482422
2010-03-24,210.0
2010-03-25,202.64999389648438
2010-03-26,208.9499969482422
2010-03-29,122.8499984741211
2010-03-30,116.55000305175781
2010-03-31,116.55000305175781
2010-04-01,147.0
2010-04-05,156.4499969482422
2010-04-06,151.1999969482422
2010-04-07,142.8000030517578
2010-04-08,149.10000610351562
2010-04-09,144.89999389648438
2010-04-12,135.4499969482422
2010-04-13,136.5
2010-04-14,133.35000610351562
2010-04-15,128.10000610351562
2010-04-16,120.75
2010-04-19,111.30000305175781
2010-04-20,117.5999984741211
2010-04-21,119.69999694824219
2010-04-22,122.8499984741211
2010-04-23,122.8499984741211
2010-04-26,121.80000305175781
2010-04-27,118.6500015258789
2010-04-28,119.69999694824219
2010-04-29,115.5
2010-04-30,112.3499984741211
2010-05-03,115.5
2010-05-04,119.69999694824219
2010-05-05,123.9000015258789
2010-05-06,110.25
2010-05-07,105.0
2010-05-10,109.19999694824219
2010-05-11,109.19999694824219
2010-05-12,112.3499984741211
2010-05-13,114.44999694824219
2010-05-14,111.30000305175781
2010-05-17,101.8499984741211
2010-05-18,88.19999694824219
2010-05-19,77.69999694824219
2010-05-20,69.30000305175781
2010-05-21,90.30000305175781
2010-05-24,78.75
2010-05-25,77.69999694824219
2010-05-26,79.80000305175781
2010-05-27,81.9000015258789
2010-05-28,82.94999694824219
2010-06-01,81.9000015258789
2010-06-02,88.19999694824219
2010-06-03,88.19999694824219
2010-06-04,80.8499984741211
2010-06-07,75.5999984741211
2010-06-08,76.6500015258789
2010-06-09,79.80000305175781
2010-06-10,82.94999694824219
2010-06-11,84.0
2010-06-14,84.0
2010-06-15,85.05000305175781
2010-06-16,85.05000305175781
2010-06-17,86.0999984741211
2010-06-18,85.05000305175781
2010-06-21,79.80000305175781
2010-06-22,73.5
2010-06-23,70.3499984741211
2010-06-24,64.05000305175781
2010-06-25,59.849998474121094
2010-06-28,54.599998474121094
2010-06-29,48.29999923706055
2010-06-30,67.19999694824219
2010-07-01,55.650001525878906
2010-07-02,57.75
2010-07-06,52.5
2010-07-07,50.400001525878906
2010-07-08,49.349998474121094
2010-07-09,49.349998474121094
2010-07-12,50.400001525878906
2010-07-13,46.20000076293945
2010-07-14,45.150001525878906
2010-07-15,49.349998474121094
2010-07-16,44.099998474121094
2010-07-19,44.099998474121094
2010-07-20,43.04999923706055
2010-07-21,45.150001525878906
2010-07-22,46.20000076293945
2010-07-23,46.20000076293945
2010-07-26,56.70000076293945
2010-07-27,55.650001525878906
2010-07-28,51.45000076293945
2010-07-29,60.900001525878906
2010-07-30,60.900001525878906
2010-08-02,56.70000076293945
2010-08-03,51.45000076293945
2010-08-04,52.5
2010-08-05,52.5
2010-08-06,51.45000076293945
2010-08-09,52.5
2010-08-10,51.45000076293945
2010-08-11,51.45000076293945
2010-08-12,51.45000076293945
2010-08-13,53.54999923706055
2010-08-16,54.599998474121094
2010-08-17,75.5999984741211
2010-08-18,68.25
2010-08-19,66.1500015258789
2010-08-20,67.19999694824219
2010-08-23,67.19999694824219
2010-08-24,61.95000076293945
2010-08-25,63.0
2010-08-26,66.1500015258789
2010-08-27,64.05000305175781
2010-08-30,60.900001525878906
2010-08-31,59.849998474121094
2010-09-01,60.900001525878906
2010-09-02,59.849998474121094
2010-09-03,61.95000076293945
2010-09-07,61.95000076293945
2010-09-08,67.19999694824219
2010-09-09,69.30000305175781
2010-09-10,68.25
2010-09-13,80.8499984741211
2010-09-14,75.5999984741211
2010-09-15,81.9000015258789
2010-09-16,78.75
2010-09-17,86.0999984741211
2010-09-20,99.75
2010-09-21,114.44999694824219
2010-09-22,106.05000305175781
2010-09-23,114.44999694824219
2010-09-24,114.44999694824219
2010-09-27,113.4000015258789
2010-09-28,103.94999694824219
2010-09-29,93.44999694824219
2010-09-30,93.44999694824219
2010-10-01,108.1500015258789
2010-10-04,110.25
2010-10-05,110.25
2010-10-06,105.0
2010-10-07,108.1500015258789
2010-10-08,108.1500015258789
2010-10-11,107.0999984741211
2010-10-12,105.0
2010-10-13,115.5
2010-10-14,113.4000015258789
2010-10-15,107.0999984741211
2010-10-18,106.05000305175781
2010-10-19,102.9000015258789
2010-10-20,99.75
2010-10-21,97.6500015258789
2010-10-22,97.6500015258789
2010-10-25,95.55000305175781
2010-10-26,94.5
2010-10-27,89.25
2010-10-28,91.3499984741211
2010-10-29,88.19999694824219
2010-11-01,81.9000015258789
2010-11-02,86.0999984741211
2010-11-03,85.05000305175781
2010-11-04,86.0999984741211
2010-11-05,87.1500015258789
2010-11-08,89.25
2010-11-09,87.1500015258789
2010-11-10,84.0
2010-11-11,95.55000305175781
2010-11-12,90.30000305175781
2010-11-15,87.1500015258789
2010-11-16,85.05000305175781
2010-11-17,81.9000015258789
2010-11-18,77.69999694824219
2010-11-19,79.80000305175781
2010-11-22,77.69999694824219
2010-11-23,73.5
2010-11-24,77.69999694824219
2010-11-26,74.55000305175781
2010-11-29,76.6500015258789
2010-11-30,73.5
2010-12-01,70.3499984741211
2010-12-02,73.5
2010-12-03,71.4000015258789
2010-12-06,67.19999694824219
2010-12-07,65.0999984741211
2010-12-08,63.0
2010-12-09,72.44999694824219
2010-12-10,78.75
2010-12-13,84.0
2010-12-14,81.9000015258789
2010-12-15,77.69999694824219
2010-12-16,78.75
2010-12-17,75.5999984741211
2010-12-20,81.9000015258789
2010-12-21,84.0
2010-12-22,79.80000305175781
2010-12-23,77.69999694824219
2010-12-27,74.55000305175781
2010-12-28,77.69999694824219
2010-12-29,79.80000305175781
2010-12-30,77.69999694824219
2010-12-31,75.5999984741211
2011-01-03,76.6500015258789
2011-01-04,100.80000305175781
2011-01-05,109.19999694824219
2011-01-06,95.55000305175781
2011-01-07,90.30000305175781
2011-01-10,91.3499984741211
2011-01-11,97.6500015258789
2011-01-12,96.5999984741211
2011-01-13,93.44999694824219
2011-01-14,90.30000305175781
2011-01-18,94.5
2011-01-19,91.3499984741211
2011-01-20,85.05000305175781
2011-01-21,89.25
2011-01-24,87.1500015258789
2011-01-25,88.19999694824219
2011-01-26,89.25
2011-01-27,92.4000015258789
2011-01-28,90.30000305175781
2011-01-31,89.25
2011-02-01,87.1500015258789
2011-02-02,86.0999984741211
2011-02-03,88.19999694824219
2011-02-04,85.05000305175781
2011-02-07,79.80000305175781
2011-02-08,80.8499984741211
2011-02-09,81.9000015258789
2011-02-10,79.80000305175781
2011-02-11,76.6500015258789
2011-02-14,78.75
2011-02-15,77.69999694824219
2011-02-16,77.69999694824219
2011-02-17,77.69999694824219
2011-02-18,77.69999694824219
2011-02-22,77.69999694824219
2011-02-23,75.5999984741211
2011-02-24,75.5999984741211
2011-02-25,74.55000305175781
2011-02-28,71.4000015258789
2011-03-01,69.30000305175781
2011-03-02,74.55000305175781
2011-03-03,78.75
2011-03-04,72.44999694824219
2011-03-07,75.5999984741211
2011-03-08,77.69999694824219
2011-03-09,74.55000305175781
2011-03-10,73.5
2011-03-11,72.44999694824219
2011-03-14,71.4000015258789
2011-03-15,69.30000305175781
2011-03-16,70.3499984741211
2011-03-17,71.4000015258789
2011-03-18,71.4000015258789
2011-03-21,72.44999694824219
2011-03-22,73.5
2011-03-23,73.5
2011-03-24,73.5
2011-03-25,72.44999694824219
2011-03-28,71.4000015258789
2011-03-29,64.05000305175781
2011-03-30,64.05000305175781
2011-03-31,66.1500015258789
2011-04-01,65.0999984741211
2011-04-04,63.0
2011-04-05,58.79999923706055
2011-04-06,56.70000076293945
2011-04-07,53.54999923706055
2011-04-08,54.599998474121094
2011-04-11,53.54999923706055
2011-04-12,48.29999923706055
2011-04-13,51.45000076293945
2011-04-14,53.54999923706055
2011-04-15,54.599998474121094
2011-04-18,54.599998474121094
2011-04-19,51.45000076293945
2011-04-20,49.349998474121094
2011-04-21,49.349998474121094
2011-04-25,49.349998474121094
2011-04-26,49.349998474121094
2011-04-27,48.29999923706055
2011-04-28,49.349998474121094
2011-04-29,49.349998474121094
2011-05-02,45.150001525878906
2011-05-03,43.04999923706055
2011-05-04,43.04999923706055
2011-05-05,42.0
2011-05-06,43.04999923706055
2011-05-09,43.04999923706055
2011-05-10,42.0
2011-05-11,40.95000076293945
2011-05-12,50.400001525878906
2011-05-13,47.25
2011-05-16,45.150001525878906
2011-05-17,42.0
2011-05-18,40.95000076293945
2011-05-19,39.900001525878906
2011-05-20,39.900001525878906
2011-05-23,37.79999923706055
2011-05-24,39.900001525878906
2011-05-25,42.0
2011-05-26,39.900001525878906
2011-05-27,42.0
2011-05-31,39.900001525878906
2011-06-01,37.79999923706055
2011-06-02,35.70000076293945
2011-06-03,33.599998474121094
2011-06-06,30.450000762939453
2011-06-07,26.25
2011-06-08,23.25
2011-06-09,22.649999618530273
2011-06-10,19.799999237060547
2011-06-13,21.899999618530273
2011-06-14,22.5
2011-06-15,21.75
2011-06-16,19.049999237060547
2011-06-17,22.5
2011-06-20,25.049999237060547
2011-06-21,23.399999618530273
2011-06-22,22.200000762939453
2011-06-23,21.899999618530273
2011-06-24,21.600000381469727
2011-06-27,20.850000381469727
2011-06-28,19.799999237060547
2011-06-29,17.549999237060547
2011-06-30,16.200000762939453
2011-07-01,16.649999618530273
2011-07-05,17.100000381469727
2011-07-06,16.950000762939453
2011-07-07,16.649999618530273
2011-07-08,15.600000381469727
2011-07-11,16.049999237060547
2011-07-12,15.149999618530273
2011-07-13,15.0
2011-07-14,14.25
2011-07-15,14.850000381469727
2011-07-18,14.550000190734863
2011-07-19,15.0
2011-07-20,15.149999618530273
2011-07-21,14.699999809265137
2011-07-22,14.699999809265137
2011-07-25,14.850000381469727
2011-07-26,14.699999809265137
2011-07-27,14.699999809265137
2011-07-28,16.200000762939453
2011-07-29,12.899999618530273
2011-08-01,12.899999618530273
2011-08-02,11.550000190734863
2011-08-03,10.800000190734863
2011-08-04,9.600000381469727
2011-08-05,9.449999809265137
2011-08-08,9.449999809265137
2011-08-09,8.550000190734863
2011-08-10,7.650000095367432
2011-08-11,7.349999904632568
2011-08-12,6.75
2011-08-15,6.150000095367432
2011-08-16,5.699999809265137
2011-08-17,5.400000095367432
2011-08-18,5.25
2011-08-19,5.25
2011-08-22,5.099999904632568
2011-08-23,5.099999904632568
2011-08-24,5.099999904632568
2011-08-25,5.25
2011-08-26,6.449999809265137
2011-08-29,6.75
2011-08-30,6.900000095367432
2011-08-31,6.900000095367432
2011-09-01,6.449999809265137
2011-09-02,7.050000190734863
2011-09-06,6.449999809265137
2011-09-07,6.449999809265137
2011-09-08,5.849999904632568
2011-09-09,5.699999809265137
2011-09-12,5.550000190734863
2011-09-13,5.400000095367432
2011-09-14,5.550000190734863
2011-09-15,5.699999809265137
2011-09-16,5.25
2011-09-19,4.349999904632568
2011-09-20,4.349999904632568
2011-09-21,4.199999809265137
2011-09-22,4.349999904632568
2011-09-23,4.800000190734863
2011-09-26,4.650000095367432
2011-09-27,4.650000095367432
2011-09-28,4.5
2011-09-29,4.349999904632568
2011-09-30,4.349999904632568
2011-10-03,4.050000190734863
2011-10-04,4.199999809265137
2011-10-05,4.349999904632568
2011-10-06,4.349999904632568
2011-10-07,4.349999904632568
2011-10-10,4.650000095367432
2011-10-11,4.650000095367432
2011-10-12,4.650000095367432
2011-10-13,4.949999809265137
2011-10-14,4.5
2011-10-17,4.650000095367432
2011-10-18,4.650000095367432
2011-10-19,4.5
2011-10-20,4.5
2011-10-21,4.800000190734863
2011-10-24,5.099999904632568
2011-10-25,4.650000095367432
2011-10-26,5.099999904632568
2011-10-27,5.550000190734863
2011-10-28,6.300000190734863
2011-10-31,6.900000095367432
2011-11-01,6.300000190734863
2011-11-02,7.949999809265137
2011-11-03,10.649999618530273
2011-11-04,10.350000381469727
2011-11-07,9.149999618530273
2011-11-08,10.050000190734863
2011-11-09,10.199999809265137
2011-11-10,10.5
2011-11-11,13.050000190734863
2011-11-14,15.149999618530273
2011-11-15,19.950000762939453
2011-11-16,20.850000381469727
2011-11-17,21.0
2011-11-18,19.049999237060547
2011-11-21,17.25
2011-11-22,18.450000762939453
2011-11-23,18.149999618530273
2011-11-25,18.899999618530273
2011-11-28,18.600000381469727
2011-11-29,17.25
2011-11-30,15.75
2011-12-01,20.25
2011-12-02,22.350000381469727
2011-12-05,20.549999237060547
2011-12-06,19.950000762939453
2011-12-07,19.049999237060547
2011-12-08,19.350000381469727
2011-12-09,18.149999618530273
2011-12-12,18.149999618530273
2011-12-13,17.25
2011-12-14,15.899999618530273
2011-12-15,12.899999618530273
2011-12-16,13.649999618530273
2011-12-19,12.75
2011-12-20,13.800000190734863
2011-12-21,13.649999618530273
2011-12-22,12.75
2011-12-23,12.75
2011-12-27,13.199999809265137
2011-12-28,17.25
2011-12-29,17.100000381469727
2011-12-30,15.899999618530273
2012-01-03,16.649999618530273
2012-01-04,16.350000381469727
2012-01-05,16.649999618530273
2012-01-06,15.449999809265137
2012-01-09,15.600000381469727
2012-01-10,15.600000381469727
2012-01-11,15.899999618530273
2012-01-12,17.100000381469727
2012-01-13,17.549999237060547
2012-01-17,16.950000762939453
2012-01-18,17.399999618530273
2012-01-19,17.25
2012-01-20,17.399999618530273
2012-01-23,18.600000381469727
2012-01-24,18.299999237060547
2012-01-25,17.850000381469727
2012-01-26,16.350000381469727
2012-01-27,15.899999618530273
2012-01-30,15.899999618530273
2012-01-31,15.600000381469727
2012-02-01,16.350000381469727
2012-02-02,16.350000381469727
2012-02-03,16.350000381469727
2012-02-06,16.5
2012-02-07,16.350000381469727
2012-02-08,16.950000762939453
2012-02-09,17.700000762939453
2012-02-10,17.100000381469727
2012-02-13,17.399999618530273
2012-02-14,16.5
2012-02-15,15.75
2012-02-16,16.049999237060547
2012-02-17,16.350000381469727
2012-02-21,16.5
2012-02-22,16.799999237060547
2012-02-23,16.350000381469727
2012-02-24,20.850000381469727
2012-02-27,24.149999618530273
2012-02-28,18.299999237060547
2012-02-29,18.450000762939453
2012-03-01,17.850000381469727
2012-03-02,17.100000381469727
2012-03-05,16.350000381469727
2012-03-06,15.600000381469727
2012-03-07,16.200000762939453
2012-03-08,16.049999237060547
2012-03-09,15.899999618530273
2012-03-12,17.25
2012-03-13,16.950000762939453
2012-03-14,16.649999618530273
2012-03-15,17.100000381469727
2012-03-16,17.549999237060547
2012-03-19,17.549999237060547
2012-03-20,16.950000762939453
2012-03-21,16.799999237060547
2012-03-22,16.5
2012-03-23,16.200000762939453
2012-03-26,16.649999618530273
2012-03-27,16.200000762939453
2012-03-28,16.049999237060547
2012-03-29,16.5
2012-03-30,16.5
2012-04-02,16.200000762939453
2012-04-03,16.5
2012-04-04,16.049999237060547
2012-04-05,16.350000381469727
2012-04-09,16.049999237060547
2012-04-10,14.399999618530273
2012-04-11,15.300000190734863
2012-04-12,15.300000190734863
2012-04-13,14.850000381469727
2012-04-16,12.600000381469727
2012-04-17,13.350000381469727
2012-04-18,13.199999809265137
2012-04-19,12.75
2012-04-20,15.300000190734863
2012-04-23,15.149999618530273
2012-04-24,14.850000381469727
2012-04-25,15.149999618530273
2012-04-26,14.850000381469727
2012-04-27,13.649999618530273
2012-04-30,13.949999809265137
2012-05-01,13.800000190734863
2012-05-02,13.350000381469727
2012-05-03,13.350000381469727
2012-05-04,13.5
2012-05-07,13.199999809265137
2012-05-08,12.899999618530273
2012-05-09,14.850000381469727
2012-05-10,14.100000381469727
2012-05-11,12.300000190734863
2012-05-14,11.699999809265137
2012-05-15,10.649999618530273
2012-05-16,10.199999809265137
2012-05-17,10.050000190734863
2012-05-18,8.699999809265137
2012-05-21,8.850000381469727
2012-05-22,9.899999618530273
2012-05-23,10.350000381469727
2012-05-24,11.25
2012-05-25,10.800000190734863
2012-05-29,10.350000381469727
2012-05-30,9.449999809265137
2012-05-31,9.600000381469727
2012-06-01,9.600000381469727
2012-06-04,8.850000381469727
2012-06-05,9.0
2012-06-06,9.600000381469727
2012-06-07,9.899999618530273
2012-06-08,9.899999618530273
2012-06-11,9.600000381469727
2012-06-12,9.300000190734863
2012-06-13,9.0
2012-06-14,9.149999618530273
2012-06-15,9.600000381469727
2012-06-18,9.0
2012-06-19,9.449999809265137
2012-06-20,9.149999618530273
2012-06-21,9.149999618530273
2012-06-22,8.550000190734863
2012-06-25,8.550000190734863
2012-06-26,8.25
2012-06-27,7.949999809265137
2012-06-28,5.25
2012-06-29,5.400000095367432
2012-07-02,5.25
2012-07-03,5.099999904632568
2012-07-05,4.949999809265137
2012-07-06,4.949999809265137
2012-07-09,4.800000190734863
2012-07-10,4.949999809265137
2012-07-11,4.949999809265137
2012-07-12,4.5
2012-07-13,4.349999904632568
2012-07-16,4.800000190734863
2012-07-17,4.650000095367432
2012-07-18,4.349999904632568
2012-07-19,4.5
2012-07-20,4.5
2012-07-23,4.5
2012-07-24,4.5
2012-07-25,6.0
2012-07-26,5.699999809265137
2012-07-27,4.949999809265137
2012-07-30,5.25
2012-07-31,4.949999809265137
2012-08-01,4.949999809265137
2012-08-02,4.949999809265137
2012-08-03,4.949999809265137
2012-08-06,4.949999809265137
2012-08-07,5.099999904632568
2012-08-08,4.949999809265137
2012-08-09,4.650000095367432
2012-08-10,4.650000095367432
2012-08-13,4.650000095367432
2012-08-14,4.949999809265137
2012-08-15,4.650000095367432
2012-08-16,4.5
2012-08-17,4.349999904632568
2012-08-20,4.349999904632568
2012-08-21,4.650000095367432
2012-08-22,4.800000190734863
2012-08-23,4.949999809265137
2012-08-24,5.400000095367432
2012-08-27,6.0
2012-08-28,5.099999904632568
2012-08-29,5.25
2012-08-30,5.25
2012-08-31,5.099999904632568
2012-09-04,5.099999904632568
2012-09-05,5.099999904632568
2012-09-06,5.25
2012-09-07,6.0
2012-09-10,5.550000190734863
2012-09-11,5.550000190734863
2012-09-12,5.699999809265137
2012-09-13,6.300000190734863
2012-09-14,7.5
2012-09-17,10.350000381469727
2012-09-18,8.399999618530273
2012-09-19,8.399999618530273
2012-09-20,8.100000381469727
2012-09-21,5.699999809265137
2012-09-24,5.849999904632568
2012-09-25,6.0
2012-09-26,6.150000095367432
2012-09-27,6.0
2012-09-28,5.849999904632568
2012-10-01,6.150000095367432
2012-10-02,5.849999904632568
2012-10-03,5.849999904632568
2012-10-04,5.849999904632568
2012-10-05,5.550000190734863
2012-10-08,5.699999809265137
2012-10-09,6.0
2012-10-10,5.849999904632568
2012-10-11,5.849999904632568
2012-10-12,6.0
2012-10-15,5.849999904632568
2012-10-16,5.550000190734863
2012-10-17,5.699999809265137
2012-10-18,5.849999904632568
2012-10-19,5.699999809265137
2012-10-22,5.550000190734863
2012-10-23,5.400000095367432
2012-10-24,5.550000190734863
2012-10-25,5.400000095367432
2012-10-26,5.25
2012-10-31,5.25
2012-11-01,5.25
2012-11-02,5.400000095367432
2012-11-05,5.400000095367432
2012-11-06,6.150000095367432
2012-11-07,5.699999809265137
2012-11-08,5.550000190734863
2012-11-09,5.400000095367432
2012-11-12,5.400000095367432
2012-11-13,4.949999809265137
2012-11-14,4.949999809265137
2012-11-15,4.650000095367432
2012-11-16,4.949999809265137
2012-11-19,4.800000190734863
2012-11-20,4.650000095367432
2012-11-21,4.650000095367432
2012-11-23,4.650000095367432
2012-11-26,4.650000095367432
2012-11-27,4.800000190734863
2012-11-28,4.800000190734863
2012-11-29,4.800000190734863
2012-11-30,4.800000190734863
2012-12-03,4.650000095367432
2012-12-04,4.650000095367432
2012-12-05,4.650000095367432
2012-12-06,5.25
2012-12-07,5.099999904632568
2012-12-10,4.800000190734863
2012-12-11,5.099999904632568
2012-12-12,5.25
2012-12-13,5.25
2012-12-14,5.25
2012-12-17,5.099999904632568
2012-12-18,4.949999809265137
2012-12-19,5.099999904632568
2012-12-20,5.099999904632568
2012-12-21,5.099999904632568
2012-12-24,4.949999809265137
2012-12-26,5.099999904632568
2012-12-27,4.949999809265137
2012-12-28,4.800000190734863
2012-12-31,4.800000190734863
2013-01-02,5.099999904632568
2013-01-03,5.550000190734863
2013-01-04,5.25
2013-01-07,5.400000095367432
2013-01-08,5.099999904632568
2013-01-09,5.400000095367432
2013-01-10,5.25
2013-01-11,5.25
