,FMNB
2000-01-04,12.567014694213867
2000-01-05,12.680231094360352
2000-01-06,12.4537992477417
2000-01-07,12.4537992477417
2000-01-10,12.680231094360352
2000-01-11,12.680231094360352
2000-01-12,12.39719009399414
2000-01-13,12.22736644744873
2000-01-14,12.22736644744873
2000-01-18,12.22736644744873
2000-01-19,12.22736644744873
2000-01-20,12.22736644744873
2000-01-21,12.22736644744873
2000-01-24,12.22736644744873
2000-01-25,12.340581893920898
2000-01-26,12.283973693847656
2000-01-27,12.22736644744873
2000-01-28,12.22736644744873
2000-01-31,12.22736644744873
2000-02-01,12.22736644744873
2000-02-02,12.283973693847656
2000-02-03,12.22736644744873
2000-02-04,12.22736644744873
2000-02-07,12.22736644744873
2000-02-08,12.22736644744873
2000-02-09,12.22736644744873
2000-02-10,12.22736644744873
2000-02-11,12.22736644744873
2000-02-14,12.22736644744873
2000-02-15,12.22736644744873
2000-02-16,12.340581893920898
2000-02-17,12.340581893920898
2000-02-18,12.340581893920898
2000-02-22,12.340581893920898
2000-02-23,12.22736644744873
2000-02-24,12.340581893920898
2000-02-25,12.340581893920898
2000-02-28,12.22736644744873
2000-02-29,12.22736644744873
2000-03-01,12.22736644744873
2000-03-02,12.4537992477417
2000-03-03,12.680231094360352
2000-03-06,12.340581893920898
2000-03-07,12.4537992477417
2000-03-08,12.4537992477417
2000-03-09,12.340581893920898
2000-03-10,12.340581893920898
2000-03-13,12.4537992477417
2000-03-14,12.4537992477417
2000-03-15,12.4537992477417
2000-03-16,12.567014694213867
2000-03-17,12.4537992477417
2000-03-20,12.39719009399414
2000-03-21,12.567014694213867
2000-03-22,12.567014694213867
2000-03-23,12.567014694213867
2000-03-24,12.4537992477417
2000-03-27,12.567014694213867
2000-03-28,12.567014694213867
2000-03-29,12.567014694213867
2000-03-30,12.340581893920898
2000-03-31,12.340581893920898
2000-04-03,12.340581893920898
2000-04-04,12.22736644744873
2000-04-05,12.22736644744873
2000-04-06,12.000932693481445
2000-04-07,12.114150047302246
2000-04-10,12.114150047302246
2000-04-11,12.114150047302246
2000-04-12,12.22736644744873
2000-04-13,12.22736644744873
2000-04-14,12.22736644744873
2000-04-17,12.000932693481445
2000-04-18,11.831109046936035
2000-04-19,11.831109046936035
2000-04-20,12.114150047302246
2000-04-24,11.887717247009277
2000-04-25,11.887717247009277
2000-04-26,11.831109046936035
2000-04-27,11.831109046936035
2000-04-28,12.340581893920898
2000-05-01,12.340581893920898
2000-05-02,11.859413146972656
2000-05-03,11.859413146972656
2000-05-04,11.887717247009277
2000-05-05,11.774500846862793
2000-05-08,11.661284446716309
2000-05-09,11.661284446716309
2000-05-10,11.661284446716309
2000-05-11,11.434850692749023
2000-05-12,11.321635246276855
2000-05-15,11.095202445983887
2000-05-16,11.321635246276855
2000-05-17,11.095202445983887
2000-05-18,11.095202445983887
2000-05-19,10.302687644958496
2000-05-22,10.868769645690918
2000-05-23,10.076254844665527
2000-05-24,9.623390197753906
2000-05-25,9.623390197753906
2000-05-26,9.736605644226074
2000-05-30,9.736605644226074
2000-05-31,9.96303939819336
2000-06-01,9.906431198120117
2000-06-02,9.906431198120117
2000-06-05,9.906431198120117
2000-06-06,9.736605644226074
2000-06-07,9.96303939819336
2000-06-08,10.41590404510498
2000-06-09,10.41590404510498
2000-06-12,10.41590404510498
2000-06-13,10.529121398925781
2000-06-14,9.96303939819336
2000-06-15,9.510173797607422
2000-06-16,10.41590404510498
2000-06-19,10.41590404510498
2000-06-20,9.057308197021484
2000-06-21,9.057308197021484
2000-06-22,9.057308197021484
2000-06-23,9.057308197021484
2000-06-26,12.680231094360352
2000-06-27,12.680231094360352
2000-06-28,9.057308197021484
2000-06-29,9.057308197021484
2000-06-30,8.944091796875
2000-07-03,9.057308197021484
2000-07-05,9.057308197021484
2000-07-06,9.057308197021484
2000-07-07,9.510173797607422
2000-07-10,9.510173797607422
2000-07-11,9.396957397460938
2000-07-12,9.396957397460938
2000-07-13,9.396957397460938
2000-07-14,9.057308197021484
2000-07-17,9.057308197021484
2000-07-18,8.944091796875
2000-07-19,8.944091796875
2000-07-20,9.057308197021484
2000-07-21,9.057308197021484
2000-07-24,9.057308197021484
2000-07-25,9.283740997314453
2000-07-26,8.944091796875
2000-07-27,9.057308197021484
2000-07-28,9.057308197021484
2000-07-31,9.057308197021484
2000-08-01,9.057308197021484
2000-08-02,9.057308197021484
2000-08-03,9.057308197021484
2000-08-04,8.717658996582031
2000-08-07,8.378009796142578
2000-08-08,9.170523643493652
2000-08-09,8.378009796142578
2000-08-10,8.604442596435547
2000-08-11,8.15157699584961
2000-08-14,8.830875396728516
2000-08-15,8.378009796142578
2000-08-16,8.378009796142578
2000-08-17,8.378009796142578
2000-08-18,8.776532173156738
2000-08-21,8.545570373535156
2000-08-22,8.083646774291992
2000-08-23,8.083646774291992
2000-08-24,8.083646774291992
2000-08-25,7.852685928344727
2000-08-28,8.083646774291992
2000-08-29,8.199128150939941
2000-08-30,8.025906562805176
2000-08-31,8.025906562805176
2000-09-01,8.025906562805176
2000-09-05,7.852685928344727
2000-09-06,8.083646774291992
2000-09-07,8.199128150939941
2000-09-08,7.7372050285339355
2000-09-11,7.7372050285339355
2000-09-12,7.7372050285339355
2000-09-13,7.621725082397461
2000-09-14,7.621725082397461
2000-09-15,7.275282859802246
2000-09-18,7.275282859802246
2000-09-19,7.50624418258667
2000-09-20,8.083646774291992
2000-09-21,8.083646774291992
2000-09-22,8.083646774291992
2000-09-25,8.256868362426758
2000-09-26,8.256868362426758
2000-09-27,7.275282859802246
2000-09-28,7.852685928344727
2000-09-29,7.390762805938721
2000-10-02,9.007493019104004
2000-10-03,8.661050796508789
2000-10-04,8.661050796508789
2000-10-05,8.661050796508789
2000-10-06,8.661050796508789
2000-10-09,8.661050796508789
2000-10-10,8.661050796508789
2000-10-11,7.621725082397461
2000-10-12,7.621725082397461
2000-10-13,7.275282859802246
2000-10-16,7.275282859802246
2000-10-17,7.275282859802246
2000-10-18,6.813360214233398
2000-10-19,7.275282859802246
2000-10-20,6.9288411140441895
2000-10-23,7.968166828155518
2000-10-24,7.968166828155518
2000-10-25,7.968166828155518
2000-10-26,7.968166828155518
2000-10-27,7.968166828155518
2000-10-30,7.968166828155518
2000-10-31,7.7372050285339355
2000-11-01,7.390762805938721
2000-11-02,7.390762805938721
2000-11-03,7.50624418258667
2000-11-06,7.275282859802246
2000-11-07,7.4485039710998535
2000-11-08,7.4485039710998535
2000-11-09,7.621725082397461
2000-11-10,7.390762805938721
2000-11-13,7.390762805938721
2000-11-14,7.50624418258667
2000-11-15,7.50624418258667
2000-11-16,7.390762805938721
2000-11-17,7.3330230712890625
2000-11-20,7.390762805938721
2000-11-21,7.390762805938721
2000-11-22,7.7372050285339355
2000-11-24,7.7372050285339355
2000-11-27,7.679464817047119
2000-11-28,7.7372050285339355
2000-11-29,7.7372050285339355
2000-11-30,7.7372050285339355
2000-12-01,7.390762805938721
2000-12-04,7.390762805938721
2000-12-05,7.390762805938721
2000-12-06,7.390762805938721
2000-12-07,7.390762805938721
2000-12-08,7.159801959991455
2000-12-11,7.159801959991455
2000-12-12,7.159801959991455
2000-12-13,7.159801959991455
2000-12-14,7.159801959991455
2000-12-15,7.275282859802246
2000-12-18,7.159801959991455
2000-12-19,6.9288411140441895
2000-12-20,6.697878837585449
2000-12-21,6.697878837585449
2000-12-22,6.582398891448975
2000-12-26,6.582398891448975
2000-12-27,6.755620002746582
2000-12-28,6.466917991638184
2000-12-29,6.813360214233398
2001-01-02,7.390762805938721
2001-01-03,7.044321060180664
2001-01-04,7.390762805938721
2001-01-05,7.390762805938721
2001-01-08,7.044321060180664
2001-01-09,7.159801959991455
2001-01-10,6.9288411140441895
2001-01-11,7.390762805938721
2001-01-12,6.697878837585449
2001-01-16,6.9288411140441895
2001-01-17,7.275282859802246
2001-01-18,7.275282859802246
2001-01-19,7.50624418258667
2001-01-22,7.390762805938721
2001-01-23,8.083646774291992
2001-01-24,7.794946193695068
2001-01-25,8.083646774291992
2001-01-26,7.852685928344727
2001-01-29,7.621725082397461
2001-01-30,7.621725082397461
2001-01-31,7.7372050285339355
2001-02-01,7.968166828155518
2001-02-02,7.852685928344727
2001-02-05,7.852685928344727
2001-02-06,7.7372050285339355
2001-02-07,7.7372050285339355
2001-02-08,7.852685928344727
2001-02-09,7.50624418258667
2001-02-12,7.852685928344727
2001-02-13,7.50624418258667
2001-02-14,7.7372050285339355
2001-02-15,7.7372050285339355
2001-02-16,7.7372050285339355
2001-02-20,7.7372050285339355
2001-02-21,7.50624418258667
2001-02-22,7.621725082397461
2001-02-23,7.50624418258667
2001-02-26,7.390762805938721
2001-02-27,7.563983917236328
2001-02-28,7.50624418258667
2001-03-01,6.813360214233398
2001-03-02,6.582398891448975
2001-03-05,6.871099948883057
2001-03-06,7.159801959991455
2001-03-07,7.7372050285339355
2001-03-08,7.621725082397461
2001-03-09,7.7372050285339355
2001-03-12,7.390762805938721
2001-03-13,7.50624418258667
2001-03-14,7.390762805938721
2001-03-15,7.50624418258667
2001-03-16,7.7372050285339355
2001-03-19,7.7372050285339355
2001-03-20,7.7372050285339355
2001-03-21,7.50624418258667
2001-03-22,7.50624418258667
2001-03-23,7.621725082397461
2001-03-26,7.621725082397461
2001-03-27,7.852685928344727
2001-03-28,7.852685928344727
2001-03-29,7.50624418258667
2001-03-30,7.621725082397461
2001-04-02,7.7372050285339355
2001-04-03,7.7372050285339355
2001-04-04,7.7372050285339355
2001-04-05,7.621725082397461
2001-04-06,7.621725082397461
2001-04-09,7.390762805938721
2001-04-10,7.621725082397461
2001-04-11,7.852685928344727
2001-04-12,7.520102024078369
2001-04-16,7.529339790344238
2001-04-17,7.621725082397461
2001-04-18,7.778778076171875
2001-04-19,7.714108943939209
2001-04-20,7.852685928344727
2001-04-23,7.852685928344727
2001-04-24,7.852685928344727
2001-04-25,7.852685928344727
2001-04-26,7.695631980895996
2001-04-27,7.945071220397949
2001-04-30,7.852685928344727
2001-05-01,7.852685928344727
2001-05-02,7.852685928344727
2001-05-03,7.991262912750244
2001-05-04,7.991262912750244
2001-05-07,7.945071220397949
2001-05-08,7.991262912750244
2001-05-09,7.991262912750244
2001-05-10,8.314608573913574
2001-05-11,8.314608573913574
2001-05-14,8.776532173156738
2001-05-15,9.007493019104004
2001-05-16,9.007493019104004
2001-05-17,8.776532173156738
2001-05-18,8.545570373535156
2001-05-21,8.684146881103516
2001-05-22,9.23845386505127
2001-05-23,9.23845386505127
2001-05-24,9.23845386505127
2001-05-25,9.23845386505127
2001-05-29,9.007493019104004
2001-05-30,9.23845386505127
2001-05-31,9.23845386505127
2001-06-01,9.423222541809082
2001-06-04,9.23845386505127
2001-06-05,9.007493019104004
2001-06-06,8.813485145568848
2001-06-07,8.813485145568848
2001-06-08,8.868915557861328
2001-06-11,8.868915557861328
2001-06-12,8.730339050292969
2001-06-13,9.007493019104004
2001-06-14,8.96130084991455
2001-06-15,8.96130084991455
2001-06-18,9.284646987915039
2001-06-19,9.23845386505127
2001-06-20,8.915107727050781
2001-06-21,9.349315643310547
2001-06-22,9.007493019104004
2001-06-25,9.23845386505127
2001-06-26,9.23845386505127
2001-06-27,9.0629243850708
2001-06-28,9.0629243850708
2001-06-29,9.607992172241211
2001-07-02,9.23845386505127
2001-07-03,9.23845386505127
2001-07-05,9.23845386505127
2001-07-06,9.053685188293457
2001-07-09,8.96130084991455
2001-07-10,9.146069526672363
2001-07-11,9.0629243850708
2001-07-12,9.23845386505127
2001-07-13,9.23845386505127
2001-07-16,9.469415664672852
2001-07-17,9.469415664672852
2001-07-18,9.423222541809082
2001-07-19,9.146069526672363
2001-07-20,9.09987735748291
2001-07-23,9.146069526672363
2001-07-24,9.330839157104492
2001-07-25,9.377031326293945
2001-07-26,9.377031326293945
2001-07-27,9.377031326293945
2001-07-30,9.23845386505127
2001-07-31,9.284646987915039
2001-08-01,9.284646987915039
2001-08-02,9.23845386505127
2001-08-03,9.15530776977539
2001-08-06,9.118353843688965
2001-08-07,9.118353843688965
2001-08-08,9.469415664672852
2001-08-09,9.164546966552734
2001-08-10,9.173785209655762
2001-08-13,9.201499938964844
2001-08-14,9.377031326293945
2001-08-15,9.23845386505127
2001-08-16,9.15530776977539
2001-08-17,9.15530776977539
2001-08-20,9.15530776977539
2001-08-21,9.15530776977539
2001-08-22,9.15530776977539
2001-08-23,9.201499938964844
2001-08-24,9.201499938964844
2001-08-27,9.423222541809082
2001-08-28,9.423222541809082
2001-08-29,9.293885231018066
2001-08-30,9.358553886413574
2001-08-31,9.293885231018066
2001-09-04,9.293885231018066
2001-09-05,9.358553886413574
2001-09-06,9.377031326293945
2001-09-07,9.377031326293945
2001-09-10,9.312361717224121
2001-09-17,9.312361717224121
2001-09-18,9.312361717224121
2001-09-19,9.312361717224121
2001-09-20,9.312361717224121
2001-09-21,9.312361717224121
2001-09-24,9.312361717224121
2001-09-25,9.377031326293945
2001-09-26,9.312361717224121
2001-09-27,9.377031326293945
2001-09-28,9.377031326293945
2001-10-01,9.377031326293945
2001-10-02,9.349315643310547
2001-10-03,9.377031326293945
2001-10-04,9.312361717224121
2001-10-05,9.377031326293945
2001-10-08,9.312361717224121
2001-10-09,9.700377464294434
2001-10-10,9.700377464294434
2001-10-11,9.700377464294434
2001-10-12,9.885146141052246
2001-10-15,9.74656867980957
2001-10-16,9.9313383102417
2001-10-17,10.116106986999512
2001-10-18,9.700377464294434
2001-10-19,9.561800003051758
2001-10-22,9.700377464294434
2001-10-23,9.700377464294434
2001-10-24,9.700377464294434
2001-10-25,9.25693130493164
2001-10-26,9.23845386505127
2001-10-29,9.607992172241211
2001-10-30,9.469415664672852
2001-10-31,9.469415664672852
2001-11-01,9.74656867980957
2001-11-02,9.74656867980957
2001-11-05,9.515607833862305
2001-11-06,10.116106986999512
2001-11-07,9.515607833862305
2001-11-08,10.116106986999512
2001-11-09,9.79276180267334
2001-11-12,10.162300109863281
2001-11-13,10.254684448242188
2001-11-14,10.252467155456543
2001-11-15,10.365546226501465
2001-11-16,10.365546226501465
2001-11-19,10.83670711517334
2001-11-20,11.072286605834961
2001-11-21,11.072286605834961
2001-11-23,9.988616943359375
2001-11-26,10.129964828491211
2001-11-27,10.365546226501465
2001-11-28,10.554010391235352
2001-11-29,10.554010391235352
2001-11-30,10.83670711517334
2001-12-03,10.83670711517334
2001-12-04,10.337276458740234
2001-12-05,10.365546226501465
2001-12-06,10.5068941116333
2001-12-07,10.48804759979248
2001-12-10,10.554010391235352
2001-12-11,10.554010391235352
2001-12-12,10.47862434387207
2001-12-13,10.47862434387207
2001-12-14,10.47862434387207
2001-12-17,10.49747085571289
2001-12-18,10.601125717163086
2001-12-19,10.525739669799805
2001-12-20,10.525739669799805
2001-12-21,10.525739669799805
2001-12-24,10.601125717163086
2001-12-26,10.601125717163086
2001-12-27,10.47862434387207
2001-12-28,10.47862434387207
2001-12-31,10.601125717163086
2002-01-02,10.648241996765137
2002-01-03,10.601125717163086
2002-01-04,10.572856903076172
2002-01-07,10.572856903076172
2002-01-08,10.5068941116333
2002-01-09,10.648241996765137
2002-01-10,10.648241996765137
2002-01-11,10.5068941116333
2002-01-14,10.648241996765137
2002-01-15,10.648241996765137
2002-01-16,10.554010391235352
2002-01-17,10.535163879394531
2002-01-18,10.535163879394531
2002-01-22,10.789590835571289
2002-01-23,10.83670711517334
2002-01-24,10.83670711517334
2002-01-25,10.695358276367188
2002-01-28,10.695358276367188
2002-01-29,10.601125717163086
2002-01-30,10.601125717163086
2002-01-31,10.648241996765137
2002-02-01,10.83670711517334
2002-02-04,10.648241996765137
2002-02-05,10.695358276367188
2002-02-06,10.648241996765137
2002-02-07,10.83670711517334
2002-02-08,11.307868003845215
2002-02-11,11.21363639831543
2002-02-12,10.657666206359863
2002-02-13,10.83670711517334
2002-02-14,10.789590835571289
2002-02-15,10.789590835571289
2002-02-19,10.742474555969238
2002-02-20,10.695358276367188
2002-02-21,10.695358276367188
2002-02-22,10.789590835571289
2002-02-25,10.930938720703125
2002-02-26,10.930938720703125
2002-02-27,10.83670711517334
2002-02-28,10.83670711517334
2002-03-01,10.83670711517334
2002-03-04,10.695358276367188
2002-03-05,10.83670711517334
2002-03-06,10.817859649658203
2002-03-07,10.742474555969238
2002-03-08,10.4126615524292
2002-03-11,10.554010391235352
2002-03-12,10.554010391235352
2002-03-13,10.554010391235352
2002-03-14,10.930938720703125
2002-03-15,10.930938720703125
2002-03-18,10.742474555969238
2002-03-19,10.83670711517334
2002-03-20,10.930938720703125
2002-03-21,10.5068941116333
2002-03-22,10.43150806427002
2002-03-25,10.5068941116333
2002-03-26,10.45977783203125
2002-03-27,10.83670711517334
2002-03-28,10.742474555969238
2002-04-01,10.83670711517334
2002-04-02,10.742474555969238
2002-04-03,10.83670711517334
2002-04-04,10.695358276367188
2002-04-05,10.742474555969238
2002-04-08,10.695358276367188
2002-04-09,10.83670711517334
2002-04-10,10.601125717163086
2002-04-11,10.83670711517334
2002-04-12,10.554010391235352
2002-04-15,10.601125717163086
2002-04-16,10.554010391235352
2002-04-17,10.45977783203125
2002-04-18,10.45977783203125
2002-04-19,10.45977783203125
2002-04-22,10.554010391235352
2002-04-23,10.45977783203125
2002-04-24,10.648241996765137
2002-04-25,10.563432693481445
2002-04-26,10.648241996765137
2002-04-29,10.572856903076172
2002-04-30,10.648241996765137
2002-05-01,10.648241996765137
2002-05-02,10.648241996765137
2002-05-03,10.695358276367188
2002-05-06,10.648241996765137
2002-05-07,10.789590835571289
2002-05-08,10.742474555969238
2002-05-09,10.83670711517334
2002-05-10,10.742474555969238
2002-05-13,10.742474555969238
2002-05-14,10.83670711517334
2002-05-15,10.88382339477539
2002-05-16,10.83670711517334
2002-05-17,10.88382339477539
2002-05-20,10.83670711517334
2002-05-21,10.83670711517334
2002-05-22,10.83670711517334
2002-05-23,10.88382339477539
2002-05-24,10.88382339477539
2002-05-28,10.83670711517334
2002-05-29,10.83670711517334
2002-05-30,10.88382339477539
2002-05-31,10.930938720703125
2002-06-03,10.601125717163086
2002-06-04,10.930938720703125
2002-06-05,10.912093162536621
2002-06-06,10.912093162536621
2002-06-07,11.072286605834961
2002-06-10,10.978055000305176
2002-06-11,10.83670711517334
2002-06-12,10.83670711517334
2002-06-13,10.742474555969238
2002-06-14,10.88382339477539
2002-06-17,10.88382339477539
2002-06-18,10.83670711517334
2002-06-19,10.930938720703125
2002-06-20,10.83670711517334
2002-06-21,11.072286605834961
2002-06-24,10.83670711517334
2002-06-25,10.88382339477539
2002-06-26,11.072286605834961
2002-06-27,11.072286605834961
2002-06-28,11.166520118713379
2002-07-01,10.930938720703125
2002-07-02,11.025171279907227
2002-07-03,10.978055000305176
2002-07-05,11.166520118713379
2002-07-08,10.978055000305176
2002-07-09,11.298444747924805
2002-07-10,11.307868003845215
2002-07-11,12.250189781188965
2002-07-12,11.77902889251709
2002-07-15,11.307868003845215
2002-07-16,12.014610290527344
2002-07-17,12.014610290527344
2002-07-18,11.543449401855469
2002-07-19,11.307868003845215
2002-07-22,11.307868003845215
2002-07-23,11.77902889251709
2002-07-24,11.119403839111328
2002-07-25,10.601125717163086
2002-07-26,10.601125717163086
2002-07-29,10.695358276367188
2002-07-30,10.902668952941895
2002-07-31,10.902668952941895
2002-08-01,10.365546226501465
2002-08-02,10.129964828491211
2002-08-05,10.129964828491211
2002-08-06,10.177081108093262
2002-08-07,10.601125717163086
2002-08-08,10.601125717163086
2002-08-09,10.601125717163086
2002-08-12,10.45977783203125
2002-08-13,10.83670711517334
2002-08-14,10.83670711517334
2002-08-15,10.83670711517334
2002-08-16,10.83670711517334
2002-08-19,10.83670711517334
2002-08-20,10.742474555969238
2002-08-21,11.289022445678711
2002-08-22,11.731912612915039
2002-08-23,11.307868003845215
2002-08-26,11.307868003845215
2002-08-27,10.88382339477539
2002-08-28,10.88382339477539
2002-08-29,10.88382339477539
2002-08-30,10.88382339477539
2002-09-03,11.731912612915039
2002-09-04,11.307868003845215
2002-09-05,11.025171279907227
2002-09-06,11.025171279907227
2002-09-09,11.77902889251709
2002-09-10,11.731912612915039
2002-09-11,11.703642845153809
2002-09-12,11.77902889251709
2002-09-13,11.307868003845215
2002-09-16,11.307868003845215
