,FEP
2011-10-07,21.700000762939453
2011-10-10,21.700000762939453
2011-10-11,21.700000762939453
2011-10-12,23.290000915527344
2011-10-13,23.079999923706055
2011-10-14,23.079999923706055
2011-10-17,23.079999923706055
2011-10-18,22.559999465942383
2011-10-19,22.940000534057617
2011-10-20,22.510000228881836
2011-10-21,23.3700008392334
2011-10-24,23.920000076293945
2011-10-25,23.920000076293945
2011-10-26,23.739999771118164
2011-10-27,24.93000030517578
2011-10-28,24.93000030517578
2011-10-31,24.93000030517578
2011-11-01,24.93000030517578
2011-11-02,24.93000030517578
2011-11-03,24.93000030517578
2011-11-04,23.399999618530273
2011-11-07,23.399999618530273
2011-11-08,23.399999618530273
2011-11-09,23.399999618530273
2011-11-10,23.399999618530273
2011-11-11,23.399999618530273
2011-11-14,23.399999618530273
2011-11-15,23.06999969482422
2011-11-16,22.760000228881836
2011-11-17,22.139999389648438
2011-11-18,22.139999389648438
2011-11-21,21.489999771118164
2011-11-22,21.15999984741211
2011-11-23,21.15999984741211
2011-11-25,21.15999984741211
2011-11-28,21.360000610351562
2011-11-29,21.68000030517578
2011-11-30,22.43000030517578
2011-12-01,22.6299991607666
2011-12-02,22.309999465942383
2011-12-05,22.899999618530273
2011-12-06,22.469999313354492
2011-12-07,22.309999465942383
2011-12-08,22.309999465942383
2011-12-09,22.309999465942383
2011-12-12,22.309999465942383
2011-12-13,21.18000030517578
2011-12-14,20.739999771118164
2011-12-15,20.739999771118164
2011-12-16,21.149999618530273
2011-12-19,21.100000381469727
2011-12-20,21.90999984741211
2011-12-21,21.760000228881836
2011-12-22,21.43000030517578
2011-12-23,21.889999389648438
2011-12-27,21.889999389648438
2011-12-28,21.600000381469727
2011-12-29,21.780000686645508
2011-12-30,21.780000686645508
2012-01-03,21.780000686645508
2012-01-04,21.780000686645508
2012-01-05,22.239999771118164
2012-01-06,21.700000762939453
2012-01-09,21.700000762939453
2012-01-10,22.3799991607666
2012-01-11,22.200000762939453
2012-01-12,22.520000457763672
2012-01-13,22.030000686645508
2012-01-17,22.280000686645508
2012-01-18,22.690000534057617
2012-01-19,22.93000030517578
2012-01-20,22.90999984741211
2012-01-23,23.0
2012-01-24,22.84000015258789
2012-01-25,23.09000015258789
2012-01-26,23.09000015258789
2012-01-27,23.09000015258789
2012-01-30,23.1200008392334
2012-01-31,23.079999923706055
2012-02-01,23.579999923706055
2012-02-02,23.75
2012-02-03,24.190000534057617
2012-02-06,24.15999984741211
2012-02-07,24.209999084472656
2012-02-08,24.3700008392334
2012-02-09,24.3700008392334
2012-02-10,24.040000915527344
2012-02-13,24.040000915527344
2012-02-14,24.079999923706055
2012-02-15,24.079999923706055
2012-02-16,23.950000762939453
2012-02-17,24.299999237060547
2012-02-21,24.299999237060547
2012-02-22,24.299999237060547
2012-02-23,24.479999542236328
2012-02-24,24.950000762939453
2012-02-27,24.719999313354492
2012-02-28,24.719999313354492
2012-02-29,24.719999313354492
2012-03-01,24.84000015258789
2012-03-02,24.3799991607666
2012-03-05,24.3799991607666
2012-03-06,23.450000762939453
2012-03-07,23.799999237060547
2012-03-08,23.799999237060547
2012-03-09,24.239999771118164
2012-03-12,24.43000030517578
2012-03-13,24.540000915527344
2012-03-14,24.450000762939453
2012-03-15,24.639999389648438
2012-03-16,24.860000610351562
2012-03-19,25.149999618530273
2012-03-20,24.780000686645508
2012-03-21,24.6299991607666
2012-03-22,24.229999542236328
2012-03-23,24.719999313354492
2012-03-26,25.079999923706055
2012-03-27,24.8700008392334
2012-03-28,24.719999313354492
2012-03-29,24.719999313354492
2012-03-30,24.850000381469727
2012-04-02,24.850000381469727
2012-04-03,24.850000381469727
2012-04-04,23.829999923706055
2012-04-05,23.829999923706055
2012-04-09,23.950000762939453
2012-04-10,23.0
2012-04-11,23.0
2012-04-12,23.0
2012-04-13,23.59000015258789
2012-04-16,23.389999389648438
2012-04-17,24.09000015258789
2012-04-18,24.09000015258789
2012-04-19,23.690000534057617
2012-04-20,23.690000534057617
2012-04-23,23.200000762939453
2012-04-24,23.200000762939453
2012-04-25,24.18000030517578
2012-04-26,23.850000381469727
2012-04-27,24.31999969482422
2012-04-30,24.190000534057617
2012-05-01,24.56999969482422
2012-05-02,24.56999969482422
2012-05-03,24.040000915527344
2012-05-04,23.200000762939453
2012-05-07,23.200000762939453
2012-05-08,22.940000534057617
2012-05-09,22.940000534057617
2012-05-10,23.18000030517578
2012-05-11,22.850000381469727
2012-05-14,22.18000030517578
2012-05-15,22.18000030517578
2012-05-16,22.18000030517578
2012-05-17,21.270000457763672
2012-05-18,21.1200008392334
2012-05-21,21.469999313354492
2012-05-22,21.469999313354492
2012-05-23,21.469999313354492
2012-05-24,21.110000610351562
2012-05-25,21.110000610351562
2012-05-29,21.110000610351562
2012-05-30,20.989999771118164
2012-05-31,20.649999618530273
2012-06-01,20.34000015258789
2012-06-04,20.350000381469727
2012-06-05,20.350000381469727
2012-06-06,21.170000076293945
2012-06-07,21.170000076293945
2012-06-08,21.170000076293945
2012-06-11,21.170000076293945
2012-06-12,21.030000686645508
2012-06-13,20.739999771118164
2012-06-14,20.739999771118164
2012-06-15,21.360000610351562
2012-06-18,21.440000534057617
2012-06-19,21.440000534057617
2012-06-20,22.190000534057617
2012-06-21,20.93000030517578
2012-06-22,21.170000076293945
2012-06-25,20.270000457763672
2012-06-26,20.18000030517578
2012-06-27,20.18000030517578
2012-06-28,20.469999313354492
2012-06-29,21.670000076293945
2012-07-02,21.799999237060547
2012-07-03,21.799999237060547
2012-07-05,21.799999237060547
2012-07-06,21.799999237060547
2012-07-09,21.799999237060547
2012-07-10,21.799999237060547
2012-07-11,20.860000610351562
2012-07-12,20.790000915527344
2012-07-13,20.790000915527344
2012-07-16,20.790000915527344
2012-07-17,21.31999969482422
2012-07-18,21.31999969482422
2012-07-19,21.6299991607666
2012-07-20,21.6299991607666
2012-07-23,20.709999084472656
2012-07-24,20.709999084472656
2012-07-25,20.709999084472656
2012-07-26,21.209999084472656
2012-07-27,21.950000762939453
2012-07-30,21.950000762939453
2012-07-31,21.950000762939453
2012-08-01,21.670000076293945
2012-08-02,21.149999618530273
2012-08-03,21.149999618530273
2012-08-06,21.149999618530273
2012-08-07,21.149999618530273
2012-08-08,22.56999969482422
2012-08-09,22.56999969482422
2012-08-10,22.56999969482422
2012-08-13,22.200000762939453
2012-08-14,22.489999771118164
2012-08-15,22.489999771118164
2012-08-16,22.450000762939453
2012-08-17,22.450000762939453
2012-08-20,22.450000762939453
2012-08-21,22.450000762939453
2012-08-22,22.979999542236328
2012-08-23,22.979999542236328
2012-08-24,22.979999542236328
2012-08-27,22.979999542236328
2012-08-28,22.6200008392334
2012-08-29,22.6200008392334
2012-08-30,22.59000015258789
2012-08-31,22.739999771118164
2012-09-04,22.450000762939453
2012-09-05,22.450000762939453
2012-09-06,22.450000762939453
2012-09-07,24.06999969482422
2012-09-10,24.06999969482422
2012-09-11,23.809999465942383
2012-09-12,24.1299991607666
2012-09-13,24.1299991607666
2012-09-14,24.1299991607666
2012-09-17,24.1299991607666
2012-09-18,24.1299991607666
2012-09-19,24.1299991607666
2012-09-20,24.1299991607666
2012-09-21,24.56999969482422
2012-09-24,24.329999923706055
2012-09-25,24.329999923706055
2012-09-26,23.670000076293945
2012-09-27,24.010000228881836
2012-09-28,23.739999771118164
2012-10-01,23.899999618530273
2012-10-02,24.09000015258789
2012-10-03,23.84000015258789
2012-10-04,24.350000381469727
2012-10-05,24.350000381469727
2012-10-08,24.190000534057617
2012-10-09,24.059999465942383
2012-10-10,23.559999465942383
2012-10-11,24.0
2012-10-12,23.90999984741211
2012-10-15,24.399999618530273
2012-10-16,24.280000686645508
2012-10-17,24.760000228881836
2012-10-18,24.799999237060547
2012-10-19,24.799999237060547
2012-10-22,24.799999237060547
2012-10-23,23.920000076293945
2012-10-24,23.920000076293945
2012-10-25,24.0
2012-10-26,24.0
2012-10-31,24.09000015258789
2012-11-01,24.09000015258789
2012-11-02,24.09000015258789
2012-11-05,24.09000015258789
2012-11-06,24.09000015258789
2012-11-07,24.110000610351562
2012-11-08,23.510000228881836
2012-11-09,23.420000076293945
2012-11-12,23.479999542236328
2012-11-13,23.229999542236328
2012-11-14,23.290000915527344
2012-11-15,23.110000610351562
2012-11-16,22.969999313354492
2012-11-19,23.649999618530273
2012-11-20,23.649999618530273
2012-11-21,23.770000457763672
2012-11-23,23.770000457763672
2012-11-26,24.190000534057617
2012-11-27,24.190000534057617
2012-11-28,24.239999771118164
2012-11-29,24.239999771118164
2012-11-30,24.239999771118164
2012-12-03,24.780000686645508
2012-12-04,24.790000915527344
2012-12-05,24.959999084472656
2012-12-06,25.200000762939453
2012-12-07,25.06999969482422
2012-12-10,25.079999923706055
2012-12-11,25.1200008392334
2012-12-12,25.200000762939453
2012-12-13,25.520000457763672
2012-12-14,25.559999465942383
2012-12-17,25.709999084472656
2012-12-18,25.90999984741211
2012-12-19,26.18000030517578
2012-12-20,26.209999084472656
2012-12-21,25.950000762939453
2012-12-24,26.020000457763672
2012-12-26,26.06999969482422
2012-12-27,25.959999084472656
2012-12-28,25.540000915527344
2012-12-31,26.200000762939453
2013-01-02,26.260000228881836
2013-01-03,26.100000381469727
2013-01-04,26.280000686645508
2013-01-07,26.219999313354492
2013-01-08,26.229999542236328
2013-01-09,26.170000076293945
2013-01-10,26.520000457763672
2013-01-11,26.709999084472656
2013-01-14,26.8799991607666
2013-01-15,26.56999969482422
2013-01-16,26.329999923706055
2013-01-17,27.040000915527344
2013-01-18,26.989999771118164
2013-01-22,26.829999923706055
2013-01-23,26.739999771118164
2013-01-24,26.93000030517578
2013-01-25,27.510000228881836
2013-01-28,27.329999923706055
2013-01-29,27.399999618530273
2013-01-30,27.389999389648438
2013-01-31,27.030000686645508
2013-02-01,27.56999969482422
2013-02-04,26.75
2013-02-05,27.09000015258789
2013-02-06,27.0
2013-02-07,26.979999542236328
2013-02-08,27.209999084472656
2013-02-11,26.84000015258789
2013-02-12,27.3700008392334
2013-02-13,27.489999771118164
2013-02-14,27.329999923706055
2013-02-15,27.190000534057617
2013-02-19,27.510000228881836
2013-02-20,27.229999542236328
2013-02-21,26.520000457763672
2013-02-22,26.790000915527344
2013-02-25,26.530000686645508
2013-02-26,26.360000610351562
2013-02-27,26.969999313354492
2013-02-28,26.739999771118164
2013-03-01,26.530000686645508
2013-03-04,26.700000762939453
2013-03-05,27.010000228881836
2013-03-06,27.020000457763672
2013-03-07,27.190000534057617
2013-03-08,27.25
2013-03-11,27.31999969482422
2013-03-12,27.270000457763672
2013-03-13,27.219999313354492
2013-03-14,27.31999969482422
2013-03-15,27.31999969482422
2013-03-18,27.15999984741211
2013-03-19,26.799999237060547
2013-03-20,27.010000228881836
2013-03-21,26.719999313354492
2013-03-22,26.84000015258789
2013-03-25,26.389999389648438
2013-03-26,26.479999542236328
2013-03-27,26.280000686645508
2013-03-28,26.43000030517578
2013-04-01,26.309999465942383
2013-04-02,26.5
2013-04-03,26.399999618530273
2013-04-04,26.43000030517578
2013-04-05,26.110000610351562
2013-04-08,26.09000015258789
2013-04-09,26.389999389648438
2013-04-10,26.829999923706055
2013-04-11,27.100000381469727
2013-04-12,27.040000915527344
2013-04-15,26.31999969482422
2013-04-16,26.729999542236328
2013-04-17,26.059999465942383
2013-04-18,25.8700008392334
2013-04-19,26.209999084472656
2013-04-22,26.43000030517578
2013-04-23,26.81999969482422
2013-04-24,27.030000686645508
2013-04-25,27.25
2013-04-26,27.34000015258789
2013-04-29,27.729999542236328
2013-04-30,27.790000915527344
2013-05-01,27.59000015258789
2013-05-02,27.600000381469727
2013-05-03,28.09000015258789
2013-05-06,27.969999313354492
2013-05-07,28.15999984741211
2013-05-08,28.56999969482422
2013-05-09,28.309999465942383
2013-05-10,28.260000228881836
2013-05-13,28.200000762939453
2013-05-14,28.239999771118164
2013-05-15,28.40999984741211
2013-05-16,28.360000610351562
2013-05-17,28.56999969482422
2013-05-20,28.65999984741211
2013-05-21,28.719999313354492
2013-05-22,28.280000686645508
2013-05-23,28.270000457763672
2013-05-24,28.229999542236328
2013-05-28,28.43000030517578
2013-05-29,28.31999969482422
2013-05-30,28.559999465942383
2013-05-31,28.059999465942383
2013-06-03,28.290000915527344
2013-06-04,28.049999237060547
2013-06-05,27.920000076293945
2013-06-06,28.139999389648438
2013-06-07,28.270000457763672
2013-06-10,28.309999465942383
2013-06-11,27.940000534057617
2013-06-12,27.860000610351562
2013-06-13,28.1299991607666
2013-06-14,28.149999618530273
2013-06-17,28.350000381469727
2013-06-18,28.540000915527344
2013-06-19,27.979999542236328
2013-06-20,27.299999237060547
2013-06-21,26.6200008392334
2013-06-24,26.049999237060547
2013-06-25,26.420000076293945
2013-06-26,26.670000076293945
2013-06-27,26.8700008392334
2013-06-28,26.809999465942383
2013-07-01,27.139999389648438
2013-07-02,26.8700008392334
2013-07-03,27.030000686645508
2013-07-05,27.079999923706055
2013-07-08,27.389999389648438
2013-07-09,27.450000762939453
2013-07-10,27.530000686645508
2013-07-11,28.420000076293945
2013-07-12,28.270000457763672
2013-07-15,28.290000915527344
2013-07-16,28.34000015258789
2013-07-17,28.360000610351562
2013-07-18,28.709999084472656
2013-07-19,28.760000228881836
2013-07-22,28.920000076293945
2013-07-23,29.040000915527344
2013-07-24,29.079999923706055
2013-07-25,29.309999465942383
2013-07-26,29.290000915527344
2013-07-29,29.18000030517578
2013-07-30,29.200000762939453
2013-07-31,29.299999237060547
2013-08-01,29.639999389648438
2013-08-02,29.920000076293945
2013-08-05,29.920000076293945
2013-08-06,29.799999237060547
2013-08-07,29.829999923706055
2013-08-08,30.15999984741211
2013-08-09,30.260000228881836
2013-08-12,30.0
2013-08-13,30.100000381469727
2013-08-14,30.139999389648438
2013-08-15,29.81999969482422
2013-08-16,29.989999771118164
2013-08-19,29.75
2013-08-20,29.75
2013-08-21,29.56999969482422
2013-08-22,29.8799991607666
2013-08-23,30.030000686645508
2013-08-26,29.780000686645508
2013-08-27,29.09000015258789
2013-08-28,28.920000076293945
2013-08-29,28.959999084472656
2013-08-30,28.6200008392334
2013-09-03,29.1200008392334
2013-09-04,29.149999618530273
2013-09-05,29.260000228881836
2013-09-06,29.420000076293945
2013-09-09,29.860000610351562
2013-09-10,30.420000076293945
2013-09-11,30.610000610351562
2013-09-12,30.440000534057617
2013-09-13,30.639999389648438
2013-09-16,30.889999389648438
2013-09-17,30.75
2013-09-18,31.440000534057617
2013-09-19,31.260000228881836
2013-09-20,31.010000228881836
2013-09-23,30.920000076293945
2013-09-24,30.93000030517578
2013-09-25,31.09000015258789
2013-09-26,31.09000015258789
2013-09-27,30.969999313354492
2013-09-30,30.84000015258789
2013-10-01,31.15999984741211
2013-10-02,31.219999313354492
2013-10-03,31.079999923706055
2013-10-04,31.110000610351562
2013-10-07,30.920000076293945
2013-10-08,30.559999465942383
2013-10-09,30.6299991607666
2013-10-10,31.239999771118164
2013-10-11,31.270000457763672
2013-10-14,31.459999084472656
2013-10-15,31.329999923706055
2013-10-16,31.549999237060547
2013-10-17,32.06999969482422
2013-10-18,32.349998474121094
2013-10-21,32.45000076293945
2013-10-22,32.650001525878906
2013-10-23,32.41999816894531
2013-10-24,32.599998474121094
2013-10-25,32.47999954223633
2013-10-28,32.189998626708984
2013-10-29,32.29999923706055
2013-10-30,32.16999816894531
2013-10-31,32.150001525878906
2013-11-01,31.969999313354492
2013-11-04,32.209999084472656
2013-11-05,31.899999618530273
2013-11-06,32.2599983215332
2013-11-07,31.649999618530273
2013-11-08,31.799999237060547
2013-11-11,31.920000076293945
2013-11-12,31.65999984741211
2013-11-13,31.809999465942383
2013-11-14,31.790000915527344
2013-11-15,31.950000762939453
2013-11-18,31.979999542236328
2013-11-19,31.920000076293945
2013-11-20,31.520000457763672
2013-11-21,31.84000015258789
2013-11-22,32.08000183105469
2013-11-25,32.0099983215332
2013-11-26,32.20000076293945
2013-11-27,32.38999938964844
2013-11-29,32.56999969482422
2013-12-02,32.36000061035156
2013-12-03,31.899999618530273
2013-12-04,31.719999313354492
2013-12-05,31.610000610351562
2013-12-06,31.969999313354492
2013-12-09,32.02000045776367
2013-12-10,32.08000183105469
2013-12-11,31.850000381469727
2013-12-12,31.530000686645508
2013-12-13,31.579999923706055
2013-12-16,31.84000015258789
2013-12-17,31.75
2013-12-18,32.16999816894531
2013-12-19,32.150001525878906
2013-12-20,32.220001220703125
2013-12-23,32.599998474121094
2013-12-24,32.790000915527344
2013-12-26,32.9900016784668
2013-12-27,33.119998931884766
2013-12-30,33.31999969482422
2013-12-31,33.439998626708984
2014-01-02,32.939998626708984
2014-01-03,32.9900016784668
2014-01-06,33.099998474121094
2014-01-07,33.40999984741211
2014-01-08,33.560001373291016
2014-01-09,33.72999954223633
2014-01-10,34.15999984741211
2014-01-13,34.0
2014-01-14,34.349998474121094
2014-01-15,34.560001373291016
2014-01-16,34.47999954223633
2014-01-17,34.2400016784668
2014-01-21,34.220001220703125
2014-01-22,34.25
2014-01-23,34.22999954223633
2014-01-24,33.06999969482422
2014-01-27,32.880001068115234
2014-01-28,33.45000076293945
2014-01-29,32.959999084472656
2014-01-30,33.2400016784668
2014-01-31,32.63999938964844
2014-02-03,32.0
2014-02-04,32.470001220703125
2014-02-05,32.630001068115234
2014-02-06,33.41999816894531
2014-02-07,33.900001525878906
2014-02-10,33.880001068115234
2014-02-11,34.27000045776367
2014-02-12,34.400001525878906
2014-02-13,34.650001525878906
2014-02-14,34.849998474121094
2014-02-18,34.97999954223633
2014-02-19,34.77000045776367
2014-02-20,35.02000045776367
2014-02-21,35.15999984741211
2014-02-24,35.45000076293945
2014-02-25,35.4900016784668
2014-02-26,35.40999984741211
2014-02-27,35.650001525878906
2014-02-28,35.88999938964844
2014-03-03,34.91999816894531
2014-03-04,35.650001525878906
2014-03-05,35.79999923706055
2014-03-06,36.2599983215332
2014-03-07,36.11000061035156
2014-03-10,35.93000030517578
2014-03-11,35.77000045776367
2014-03-12,35.63999938964844
2014-03-13,34.810001373291016
2014-03-14,34.7599983215332
2014-03-17,35.40999984741211
2014-03-18,35.720001220703125
2014-03-19,35.220001220703125
2014-03-20,35.27000045776367
2014-03-21,34.88999938964844
2014-03-24,34.900001525878906
2014-03-25,35.2400016784668
2014-03-26,35.16999816894531
2014-03-27,35.2599983215332
2014-03-28,35.470001220703125
2014-03-31,35.810001373291016
2014-04-01,36.25
2014-04-02,36.27000045776367
2014-04-03,36.130001068115234
2014-04-04,35.93000030517578
2014-04-07,35.779998779296875
2014-04-08,35.470001220703125
2014-04-09,36.09000015258789
2014-04-10,35.150001525878906
2014-04-11,34.72999954223633
2014-04-14,34.34000015258789
2014-04-15,34.09000015258789
2014-04-16,34.689998626708984
2014-04-17,34.959999084472656
2014-04-21,35.04999923706055
2014-04-22,35.40999984741211
2014-04-23,35.34000015258789
2014-04-24,35.33000183105469
2014-04-25,35.04999923706055
2014-04-28,35.04999923706055
2014-04-29,35.34000015258789
2014-04-30,35.70000076293945
2014-05-01,35.779998779296875
2014-05-02,35.79999923706055
2014-05-05,35.689998626708984
2014-05-06,35.689998626708984
2014-05-07,35.5
2014-05-08,35.540000915527344
2014-05-09,35.29999923706055
2014-05-12,35.58000183105469
2014-05-13,35.40999984741211
2014-05-14,35.15999984741211
2014-05-15,34.5099983215332
2014-05-16,34.279998779296875
2014-05-19,34.349998474121094
2014-05-20,34.349998474121094
2014-05-21,34.66999816894531
2014-05-22,34.599998474121094
2014-05-23,34.84000015258789
2014-05-27,35.38999938964844
2014-05-28,35.41999816894531
2014-05-29,35.459999084472656
2014-05-30,35.61000061035156
2014-06-02,35.7400016784668
2014-06-03,35.5099983215332
2014-06-04,35.58000183105469
2014-06-05,35.939998626708984
2014-06-06,36.470001220703125
2014-06-09,36.400001525878906
2014-06-10,36.220001220703125
2014-06-11,35.7400016784668
2014-06-12,35.65999984741211
2014-06-13,35.439998626708984
2014-06-16,35.279998779296875
2014-06-17,35.2400016784668
2014-06-18,35.630001068115234
2014-06-19,35.599998474121094
2014-06-20,35.41999816894531
2014-06-23,35.36000061035156
2014-06-24,34.52000045776367
2014-06-25,34.540000915527344
2014-06-26,34.709999084472656
2014-06-27,34.7599983215332
2014-06-30,34.689998626708984
2014-07-01,34.9900016784668
2014-07-02,35.130001068115234
2014-07-03,35.33000183105469
2014-07-07,34.75
2014-07-08,34.029998779296875
2014-07-09,34.09000015258789
2014-07-10,33.5
2014-07-11,33.4900016784668
2014-07-14,33.70000076293945
2014-07-15,33.52000045776367
2014-07-16,33.959999084472656
2014-07-17,33.43000030517578
2014-07-18,33.709999084472656
2014-07-21,33.380001068115234
2014-07-22,33.650001525878906
2014-07-23,33.75
2014-07-24,33.959999084472656
2014-07-25,33.790000915527344
2014-07-28,33.63999938964844
2014-07-29,33.40999984741211
2014-07-30,33.31999969482422
2014-07-31,32.40999984741211
2014-08-01,32.22999954223633
2014-08-04,32.41999816894531
2014-08-05,31.649999618530273
2014-08-06,31.270000457763672
2014-08-07,30.760000228881836
2014-08-08,31.149999618530273
2014-08-11,31.389999389648438
2014-08-12,31.420000076293945
2014-08-13,31.610000610351562
2014-08-14,31.84000015258789
2014-08-15,31.8799991607666
2014-08-18,32.150001525878906
2014-08-19,32.150001525878906
2014-08-20,32.0
2014-08-21,32.31999969482422
2014-08-22,32.2599983215332
2014-08-25,32.59000015258789
2014-08-26,32.689998626708984
2014-08-27,32.88999938964844
2014-08-28,32.630001068115234
2014-08-29,32.619998931884766
2014-09-02,32.54999923706055
2014-09-03,32.83000183105469
2014-09-04,32.65999984741211
2014-09-05,32.81999969482422
2014-09-08,32.33000183105469
2014-09-09,32.189998626708984
2014-09-10,32.279998779296875
2014-09-11,32.15999984741211
2014-09-12,32.11000061035156
2014-09-15,31.940000534057617
2014-09-16,31.90999984741211
2014-09-17,31.899999618530273
2014-09-18,32.08000183105469
2014-09-19,31.93000030517578
2014-09-22,31.81999969482422
2014-09-23,31.309999465942383
2014-09-24,31.31999969482422
2014-09-25,30.809999465942383
2014-09-26,31.0
2014-09-29,30.770000457763672
2014-09-30,30.760000228881836
2014-10-01,30.350000381469727
2014-10-02,29.899999618530273
2014-10-03,29.81999969482422
2014-10-06,30.079999923706055
2014-10-07,29.399999618530273
2014-10-08,29.81999969482422
2014-10-09,28.700000762939453
2014-10-10,28.280000686645508
2014-10-13,28.299999237060547
2014-10-14,28.329999923706055
2014-10-15,28.18000030517578
2014-10-16,27.899999618530273
2014-10-17,28.649999618530273
2014-10-20,28.729999542236328
2014-10-21,29.15999984741211
2014-10-22,28.979999542236328
2014-10-23,29.309999465942383
2014-10-24,29.450000762939453
2014-10-27,29.34000015258789
2014-10-28,29.889999389648438
2014-10-29,29.530000686645508
2014-10-30,29.68000030517578
2014-10-31,29.989999771118164
2014-11-03,29.68000030517578
2014-11-04,29.729999542236328
2014-11-05,29.84000015258789
2014-11-06,29.719999313354492
2014-11-07,29.780000686645508
2014-11-10,29.920000076293945
2014-11-11,30.110000610351562
2014-11-12,29.889999389648438
2014-11-13,29.940000534057617
2014-11-14,30.1200008392334
2014-11-17,30.100000381469727
2014-11-18,30.5
2014-11-19,30.469999313354492
2014-11-20,30.389999389648438
2014-11-21,30.489999771118164
2014-11-24,30.780000686645508
2014-11-25,30.90999984741211
2014-11-26,30.93000030517578
2014-11-28,30.530000686645508
2014-12-01,30.579999923706055
2014-12-02,30.59000015258789
2014-12-03,30.6299991607666
2014-12-04,30.559999465942383
2014-12-05,30.59000015258789
2014-12-08,30.40999984741211
2014-12-09,30.18000030517578
2014-12-10,29.899999618530273
2014-12-11,29.790000915527344
2014-12-12,29.229999542236328
2014-12-15,28.809999465942383
2014-12-16,29.059999465942383
2014-12-17,29.510000228881836
2014-12-18,30.0
2014-12-19,30.06999969482422
2014-12-22,30.200000762939453
2014-12-23,29.81999969482422
2014-12-24,30.170000076293945
2014-12-26,30.0
2014-12-29,29.75
2014-12-30,29.56999969482422
2014-12-31,29.3700008392334
2015-01-02,29.290000915527344
2015-01-05,28.59000015258789
2015-01-06,28.280000686645508
2015-01-07,28.469999313354492
2015-01-08,28.770000457763672
2015-01-09,28.8700008392334
2015-01-12,28.760000228881836
2015-01-13,28.84000015258789
2015-01-14,28.8700008392334
2015-01-15,28.790000915527344
2015-01-16,29.219999313354492
2015-01-20,29.290000915527344
2015-01-21,29.579999923706055
2015-01-22,29.670000076293945
2015-01-23,29.459999084472656
2015-01-26,30.010000228881836
2015-01-27,29.940000534057617
