,CPI
2010-03-31,24.969999313354492
2010-04-01,24.959999084472656
2010-04-05,24.940000534057617
2010-04-06,25.1299991607666
2010-04-07,24.969999313354492
2010-04-08,24.959999084472656
2010-04-09,24.969999313354492
2010-04-12,25.059999465942383
2010-04-13,25.040000915527344
2010-04-14,25.010000228881836
2010-04-15,25.010000228881836
2010-04-16,25.06999969482422
2010-04-19,24.979999542236328
2010-04-20,24.959999084472656
2010-04-21,25.040000915527344
2010-04-22,25.0
2010-04-23,25.030000686645508
2010-04-26,25.010000228881836
2010-04-27,24.959999084472656
2010-04-28,24.950000762939453
2010-04-29,25.010000228881836
2010-04-30,24.940000534057617
2010-05-03,24.940000534057617
2010-05-04,24.940000534057617
2010-05-05,24.940000534057617
2010-05-06,25.110000610351562
2010-05-07,25.020000457763672
2010-05-10,24.959999084472656
2010-05-11,25.020000457763672
2010-05-12,25.020000457763672
2010-05-13,24.969999313354492
2010-05-14,24.93000030517578
2010-05-17,25.0
2010-05-18,25.049999237060547
2010-05-19,25.010000228881836
2010-05-20,25.020000457763672
2010-05-21,25.040000915527344
2010-05-24,25.059999465942383
2010-05-25,25.09000015258789
2010-05-26,25.09000015258789
2010-05-27,25.079999923706055
2010-05-28,25.09000015258789
2010-06-01,25.190000534057617
2010-06-02,25.09000015258789
2010-06-03,25.059999465942383
2010-06-04,25.170000076293945
2010-06-07,25.260000228881836
2010-06-08,25.190000534057617
2010-06-09,25.030000686645508
2010-06-10,25.100000381469727
2010-06-11,25.100000381469727
2010-06-14,25.09000015258789
2010-06-15,25.190000534057617
2010-06-16,25.190000534057617
2010-06-17,25.219999313354492
2010-06-18,25.170000076293945
2010-06-21,25.1200008392334
2010-06-22,25.1299991607666
2010-06-23,25.200000762939453
2010-06-24,25.219999313354492
2010-06-25,25.229999542236328
2010-06-28,25.200000762939453
2010-06-29,25.18000030517578
2010-06-30,25.139999389648438
2010-07-01,25.139999389648438
2010-07-02,25.059999465942383
2010-07-06,25.149999618530273
2010-07-07,25.309999465942383
2010-07-08,25.010000228881836
2010-07-09,25.360000610351562
2010-07-12,25.18000030517578
2010-07-13,25.079999923706055
2010-07-14,25.200000762939453
2010-07-15,25.18000030517578
2010-07-16,25.18000030517578
2010-07-19,25.15999984741211
2010-07-20,25.18000030517578
2010-07-21,25.149999618530273
2010-07-22,25.170000076293945
2010-07-23,25.100000381469727
2010-07-26,25.1299991607666
2010-07-27,25.09000015258789
2010-07-28,24.989999771118164
2010-07-29,25.100000381469727
2010-07-30,24.989999771118164
2010-08-02,25.010000228881836
2010-08-03,25.0
2010-08-04,25.149999618530273
2010-08-05,25.049999237060547
2010-08-06,25.149999618530273
2010-08-09,25.059999465942383
2010-08-10,25.059999465942383
2010-08-11,25.059999465942383
2010-08-12,25.100000381469727
2010-08-13,25.170000076293945
2010-08-16,25.149999618530273
2010-08-17,25.170000076293945
2010-08-18,25.280000686645508
2010-08-19,25.200000762939453
2010-08-20,25.290000915527344
2010-08-23,25.270000457763672
2010-08-24,25.209999084472656
2010-08-25,25.34000015258789
2010-08-26,25.350000381469727
2010-08-27,25.309999465942383
2010-08-30,25.329999923706055
2010-08-31,25.229999542236328
2010-09-01,25.200000762939453
2010-09-02,25.329999923706055
2010-09-03,25.309999465942383
2010-09-07,25.309999465942383
2010-09-08,25.229999542236328
2010-09-09,25.260000228881836
2010-09-10,25.260000228881836
2010-09-13,25.209999084472656
2010-09-14,25.360000610351562
2010-09-15,25.31999969482422
2010-09-16,25.25
2010-09-17,25.260000228881836
2010-09-20,25.360000610351562
2010-09-21,25.329999923706055
2010-09-22,25.389999389648438
2010-09-23,25.389999389648438
2010-09-24,25.280000686645508
2010-09-27,25.239999771118164
2010-09-28,25.420000076293945
2010-09-29,25.420000076293945
2010-09-30,25.329999923706055
2010-10-01,25.399999618530273
2010-10-04,25.3700008392334
2010-10-05,25.440000534057617
2010-10-06,25.5
2010-10-07,25.479999542236328
2010-10-08,25.34000015258789
2010-10-11,25.3799991607666
2010-10-12,25.3700008392334
2010-10-13,25.3700008392334
2010-10-14,25.3700008392334
2010-10-15,25.489999771118164
2010-10-18,25.420000076293945
2010-10-19,25.290000915527344
2010-10-20,25.450000762939453
2010-10-21,25.399999618530273
2010-10-22,25.389999389648438
2010-10-25,25.31999969482422
2010-10-26,25.420000076293945
2010-10-27,25.43000030517578
2010-10-28,25.43000030517578
2010-10-29,25.399999618530273
2010-11-01,25.399999618530273
2010-11-02,25.469999313354492
2010-11-03,25.459999084472656
2010-11-04,25.420000076293945
2010-11-05,25.530000686645508
2010-11-08,25.520000457763672
2010-11-09,25.540000915527344
2010-11-10,25.520000457763672
2010-11-11,25.510000228881836
2010-11-12,25.540000915527344
2010-11-15,25.540000915527344
2010-11-16,25.420000076293945
2010-11-17,25.40999984741211
2010-11-18,25.489999771118164
2010-11-19,25.450000762939453
2010-11-22,25.3799991607666
2010-11-23,25.440000534057617
2010-11-24,25.350000381469727
2010-11-26,25.559999465942383
2010-11-29,25.31999969482422
2010-11-30,25.420000076293945
2010-12-01,25.40999984741211
2010-12-02,25.450000762939453
2010-12-03,25.489999771118164
2010-12-06,25.489999771118164
2010-12-07,25.450000762939453
2010-12-08,25.360000610351562
2010-12-09,25.3700008392334
2010-12-10,25.440000534057617
2010-12-13,25.34000015258789
2010-12-14,25.450000762939453
2010-12-15,25.420000076293945
2010-12-16,25.299999237060547
2010-12-17,25.270000457763672
2010-12-20,25.350000381469727
2010-12-21,25.420000076293945
2010-12-22,25.329999923706055
2010-12-23,25.420000076293945
2010-12-27,25.420000076293945
2010-12-28,25.31999969482422
2010-12-29,25.479999542236328
2010-12-30,25.329999923706055
2010-12-31,25.479999542236328
2011-01-03,25.479999542236328
2011-01-04,25.5
2011-01-05,25.360000610351562
2011-01-06,25.450000762939453
2011-01-07,25.329999923706055
2011-01-10,25.399999618530273
2011-01-11,25.399999618530273
2011-01-12,25.459999084472656
2011-01-13,25.43000030517578
2011-01-14,25.420000076293945
2011-01-18,25.459999084472656
2011-01-19,25.489999771118164
2011-01-20,25.360000610351562
2011-01-21,25.399999618530273
2011-01-24,25.43000030517578
2011-01-25,25.329999923706055
2011-01-26,25.40999984741211
2011-01-27,25.31999969482422
2011-01-28,25.290000915527344
2011-01-31,25.299999237060547
2011-02-01,25.399999618530273
2011-02-02,25.459999084472656
2011-02-03,25.399999618530273
2011-02-04,25.40999984741211
2011-02-07,25.440000534057617
2011-02-08,25.43000030517578
2011-02-09,25.399999618530273
2011-02-10,25.34000015258789
2011-02-11,25.389999389648438
2011-02-14,25.399999618530273
2011-02-15,25.3799991607666
2011-02-16,25.329999923706055
2011-02-17,25.329999923706055
2011-02-18,25.399999618530273
2011-02-22,25.309999465942383
2011-02-23,25.3700008392334
2011-02-24,25.389999389648438
2011-02-25,25.43000030517578
2011-02-28,25.43000030517578
2011-03-01,25.420000076293945
2011-03-02,25.420000076293945
2011-03-03,25.389999389648438
2011-03-04,25.420000076293945
2011-03-07,25.43000030517578
2011-03-08,25.350000381469727
2011-03-09,25.350000381469727
2011-03-10,25.290000915527344
2011-03-11,25.399999618530273
2011-03-14,25.399999618530273
2011-03-15,25.309999465942383
2011-03-16,25.329999923706055
2011-03-17,25.360000610351562
2011-03-18,25.389999389648438
2011-03-21,25.3799991607666
2011-03-22,25.420000076293945
2011-03-23,25.399999618530273
2011-03-24,25.399999618530273
2011-03-25,25.43000030517578
2011-03-28,25.40999984741211
2011-03-29,25.420000076293945
2011-03-30,25.40999984741211
2011-03-31,25.459999084472656
2011-04-01,25.469999313354492
2011-04-04,25.459999084472656
2011-04-05,25.420000076293945
2011-04-06,25.440000534057617
2011-04-07,25.459999084472656
2011-04-08,25.440000534057617
2011-04-11,25.459999084472656
2011-04-12,25.399999618530273
2011-04-13,25.43000030517578
2011-04-14,25.40999984741211
2011-04-15,25.450000762939453
2011-04-18,25.450000762939453
2011-04-19,25.420000076293945
2011-04-20,25.479999542236328
2011-04-21,25.489999771118164
2011-04-25,25.5
2011-04-26,25.479999542236328
2011-04-27,25.5
2011-04-28,25.579999923706055
2011-04-29,25.600000381469727
2011-05-02,25.56999969482422
2011-05-03,25.56999969482422
2011-05-04,25.489999771118164
2011-05-05,25.440000534057617
2011-05-06,25.3700008392334
2011-05-09,25.489999771118164
2011-05-10,25.479999542236328
2011-05-11,25.389999389648438
2011-05-12,25.389999389648438
2011-05-13,25.43000030517578
2011-05-16,25.329999923706055
2011-05-17,25.3700008392334
2011-05-18,25.350000381469727
2011-05-19,25.3700008392334
2011-05-20,25.43000030517578
2011-05-23,25.43000030517578
2011-05-24,25.389999389648438
2011-05-25,25.350000381469727
2011-05-26,25.420000076293945
2011-05-27,25.40999984741211
2011-05-31,25.469999313354492
2011-06-01,25.43000030517578
2011-06-02,25.3799991607666
2011-06-03,25.399999618530273
2011-06-06,25.34000015258789
2011-06-07,25.360000610351562
2011-06-08,25.31999969482422
2011-06-09,25.34000015258789
2011-06-10,25.329999923706055
2011-06-13,25.329999923706055
2011-06-14,25.34000015258789
2011-06-15,25.350000381469727
2011-06-16,25.360000610351562
2011-06-17,25.459999084472656
2011-06-20,25.350000381469727
2011-06-21,25.329999923706055
2011-06-22,25.479999542236328
2011-06-23,25.3799991607666
2011-06-24,25.270000457763672
2011-06-27,25.309999465942383
2011-06-28,25.290000915527344
2011-06-29,25.290000915527344
2011-06-30,25.329999923706055
2011-07-01,25.239999771118164
2011-07-05,25.360000610351562
2011-07-06,25.31999969482422
2011-07-07,25.31999969482422
2011-07-08,25.399999618530273
2011-07-11,25.3700008392334
2011-07-12,25.40999984741211
2011-07-13,25.459999084472656
2011-07-14,25.459999084472656
2011-07-15,25.459999084472656
2011-07-18,25.469999313354492
2011-07-19,25.399999618530273
2011-07-20,25.469999313354492
2011-07-21,25.399999618530273
2011-07-22,25.43000030517578
2011-07-25,25.450000762939453
2011-07-26,25.5
2011-07-27,25.489999771118164
2011-07-28,25.479999542236328
2011-07-29,25.450000762939453
2011-08-01,25.5
2011-08-02,25.5
2011-08-03,25.530000686645508
2011-08-04,25.520000457763672
2011-08-05,25.43000030517578
2011-08-08,25.479999542236328
2011-08-09,25.6200008392334
2011-08-10,25.6299991607666
2011-08-11,25.559999465942383
2011-08-12,25.549999237060547
2011-08-15,25.600000381469727
2011-08-16,25.700000762939453
2011-08-17,25.75
2011-08-18,25.760000228881836
2011-08-19,25.780000686645508
2011-08-22,25.850000381469727
2011-08-23,25.850000381469727
2011-08-24,25.739999771118164
2011-08-25,25.739999771118164
2011-08-26,25.84000015258789
2011-08-29,25.829999923706055
2011-08-30,25.829999923706055
2011-08-31,25.829999923706055
2011-09-01,25.8799991607666
2011-09-02,25.959999084472656
2011-09-06,25.84000015258789
2011-09-07,25.90999984741211
2011-09-08,25.8700008392334
2011-09-09,25.920000076293945
2011-09-12,25.8700008392334
2011-09-13,25.829999923706055
2011-09-14,25.93000030517578
2011-09-15,25.809999465942383
2011-09-16,25.93000030517578
2011-09-19,25.920000076293945
2011-09-20,25.920000076293945
2011-09-21,25.899999618530273
2011-09-22,25.8799991607666
2011-09-23,25.8799991607666
2011-09-26,25.889999389648438
2011-09-27,25.889999389648438
2011-09-28,25.889999389648438
2011-09-29,25.700000762939453
2011-09-30,25.719999313354492
2011-10-03,25.719999313354492
2011-10-04,25.700000762939453
2011-10-05,25.770000457763672
2011-10-06,25.770000457763672
2011-10-07,25.729999542236328
2011-10-10,25.760000228881836
2011-10-11,25.770000457763672
2011-10-12,25.760000228881836
2011-10-13,25.799999237060547
2011-10-14,25.799999237060547
2011-10-17,25.84000015258789
2011-10-18,25.860000610351562
2011-10-19,25.860000610351562
2011-10-20,25.760000228881836
2011-10-21,25.780000686645508
2011-10-24,25.780000686645508
2011-10-25,25.860000610351562
2011-10-26,25.860000610351562
2011-10-27,26.0
2011-10-28,25.969999313354492
2011-10-31,25.93000030517578
2011-11-01,25.940000534057617
2011-11-02,26.010000228881836
2011-11-03,26.049999237060547
2011-11-04,25.959999084472656
2011-11-07,25.959999084472656
2011-11-08,26.010000228881836
2011-11-09,25.989999771118164
2011-11-10,25.950000762939453
2011-11-11,26.1200008392334
2011-11-14,25.959999084472656
2011-11-15,26.06999969482422
2011-11-16,26.0
2011-11-17,26.0
2011-11-18,25.920000076293945
2011-11-21,25.90999984741211
2011-11-22,25.860000610351562
2011-11-23,25.850000381469727
2011-11-25,25.850000381469727
2011-11-28,25.940000534057617
2011-11-29,25.989999771118164
2011-11-30,26.059999465942383
2011-12-01,26.0
2011-12-02,26.020000457763672
2011-12-05,26.09000015258789
2011-12-06,26.100000381469727
2011-12-07,26.139999389648438
2011-12-08,25.959999084472656
2011-12-09,25.989999771118164
2011-12-12,25.920000076293945
2011-12-13,25.940000534057617
2011-12-14,25.860000610351562
2011-12-15,25.8799991607666
2011-12-16,25.920000076293945
2011-12-19,25.8799991607666
2011-12-20,25.950000762939453
2011-12-21,25.959999084472656
2011-12-22,25.959999084472656
2011-12-23,25.93000030517578
2011-12-27,26.040000915527344
2011-12-28,25.969999313354492
2011-12-29,25.979999542236328
2011-12-30,26.0
2012-01-03,26.010000228881836
2012-01-04,25.940000534057617
2012-01-05,25.959999084472656
2012-01-06,25.959999084472656
2012-01-09,25.950000762939453
2012-01-10,25.989999771118164
2012-01-11,26.1299991607666
2012-01-12,26.049999237060547
2012-01-13,26.06999969482422
2012-01-17,26.100000381469727
2012-01-18,26.059999465942383
2012-01-19,26.100000381469727
2012-01-20,25.979999542236328
2012-01-23,25.979999542236328
2012-01-24,26.079999923706055
2012-01-25,26.15999984741211
2012-01-26,26.190000534057617
2012-01-27,26.229999542236328
2012-01-30,26.15999984741211
2012-01-31,26.239999771118164
2012-02-01,26.270000457763672
2012-02-02,26.260000228881836
2012-02-03,26.209999084472656
2012-02-06,26.15999984741211
2012-02-07,26.15999984741211
2012-02-08,26.239999771118164
2012-02-09,26.200000762939453
2012-02-10,26.139999389648438
2012-02-13,26.190000534057617
2012-02-14,26.229999542236328
2012-02-15,26.15999984741211
2012-02-16,26.280000686645508
2012-02-17,26.290000915527344
2012-02-21,26.270000457763672
2012-02-22,26.209999084472656
2012-02-23,26.31999969482422
2012-02-24,26.389999389648438
2012-02-27,26.329999923706055
2012-02-28,26.389999389648438
2012-02-29,26.299999237060547
2012-03-01,26.239999771118164
2012-03-02,26.270000457763672
2012-03-05,26.229999542236328
2012-03-06,26.18000030517578
2012-03-07,26.200000762939453
2012-03-08,26.229999542236328
2012-03-09,26.239999771118164
2012-03-12,26.219999313354492
2012-03-13,26.219999313354492
2012-03-14,26.110000610351562
2012-03-15,26.149999618530273
2012-03-16,26.170000076293945
2012-03-19,26.18000030517578
2012-03-20,26.1299991607666
2012-03-21,26.15999984741211
2012-03-22,26.1299991607666
2012-03-23,26.200000762939453
2012-03-26,26.200000762939453
2012-03-27,26.239999771118164
2012-03-28,26.239999771118164
2012-03-29,26.170000076293945
2012-03-30,26.18000030517578
2012-04-02,26.190000534057617
2012-04-03,26.100000381469727
2012-04-04,26.040000915527344
2012-04-05,26.079999923706055
2012-04-09,26.079999923706055
2012-04-10,26.110000610351562
2012-04-11,26.139999389648438
2012-04-12,26.170000076293945
2012-04-13,26.15999984741211
2012-04-16,26.18000030517578
2012-04-17,26.170000076293945
2012-04-18,26.170000076293945
2012-04-19,26.15999984741211
2012-04-20,26.170000076293945
2012-04-23,26.15999984741211
2012-04-24,26.190000534057617
2012-04-25,26.170000076293945
2012-04-26,26.219999313354492
2012-04-27,26.270000457763672
2012-04-30,26.270000457763672
2012-05-01,26.219999313354492
2012-05-02,26.260000228881836
2012-05-03,26.18000030517578
2012-05-04,26.18000030517578
2012-05-07,26.1299991607666
2012-05-08,26.06999969482422
2012-05-09,26.06999969482422
2012-05-10,26.06999969482422
2012-05-11,26.06999969482422
2012-05-14,26.010000228881836
2012-05-15,26.010000228881836
2012-05-16,25.969999313354492
2012-05-17,26.079999923706055
2012-05-18,26.079999923706055
2012-05-21,26.06999969482422
2012-05-22,26.030000686645508
2012-05-23,26.040000915527344
2012-05-24,26.020000457763672
2012-05-25,25.979999542236328
2012-05-29,26.06999969482422
2012-05-30,26.079999923706055
2012-05-31,26.100000381469727
2012-06-01,26.190000534057617
2012-06-04,26.15999984741211
2012-06-05,26.149999618530273
2012-06-06,26.149999618530273
2012-06-07,26.1200008392334
2012-06-08,26.100000381469727
2012-06-11,26.079999923706055
2012-06-12,26.110000610351562
2012-06-13,26.149999618530273
2012-06-14,26.15999984741211
2012-06-15,26.239999771118164
2012-06-18,26.209999084472656
2012-06-19,26.219999313354492
2012-06-20,26.239999771118164
2012-06-21,26.149999618530273
2012-06-22,26.110000610351562
2012-06-25,26.100000381469727
2012-06-26,26.1200008392334
2012-06-27,26.1299991607666
2012-06-28,26.030000686645508
2012-06-29,26.219999313354492
2012-07-02,26.219999313354492
2012-07-03,26.299999237060547
2012-07-05,26.239999771118164
2012-07-06,26.239999771118164
2012-07-09,26.190000534057617
2012-07-10,26.200000762939453
2012-07-11,26.149999618530273
2012-07-12,26.18000030517578
2012-07-13,26.280000686645508
2012-07-16,26.239999771118164
2012-07-17,26.260000228881836
2012-07-18,26.299999237060547
2012-07-19,26.219999313354492
2012-07-20,26.309999465942383
2012-07-23,26.25
2012-07-24,26.239999771118164
2012-07-25,26.329999923706055
2012-07-26,26.290000915527344
2012-07-27,26.280000686645508
2012-07-30,26.3799991607666
2012-07-31,26.3700008392334
2012-08-01,26.469999313354492
2012-08-02,26.399999618530273
2012-08-03,26.3799991607666
2012-08-06,26.399999618530273
2012-08-07,26.3700008392334
2012-08-08,26.329999923706055
2012-08-09,26.280000686645508
2012-08-10,26.34000015258789
2012-08-13,26.34000015258789
2012-08-14,26.260000228881836
2012-08-15,26.229999542236328
2012-08-16,26.260000228881836
2012-08-17,26.270000457763672
2012-08-20,26.299999237060547
2012-08-21,26.31999969482422
2012-08-22,26.360000610351562
2012-08-23,26.360000610351562
2012-08-24,26.43000030517578
2012-08-27,26.43000030517578
2012-08-28,26.399999618530273
2012-08-29,26.420000076293945
2012-08-30,26.350000381469727
2012-08-31,26.440000534057617
2012-09-04,26.479999542236328
2012-09-05,26.420000076293945
2012-09-06,26.440000534057617
2012-09-07,26.510000228881836
2012-09-10,26.510000228881836
2012-09-11,26.530000686645508
2012-09-12,26.489999771118164
2012-09-13,26.579999923706055
2012-09-14,26.549999237060547
2012-09-17,26.540000915527344
2012-09-18,26.579999923706055
2012-09-19,26.56999969482422
2012-09-20,26.56999969482422
2012-09-21,26.579999923706055
2012-09-24,26.579999923706055
2012-09-25,26.579999923706055
2012-09-26,26.56999969482422
2012-09-27,26.610000610351562
2012-09-28,26.600000381469727
2012-10-01,26.559999465942383
2012-10-02,26.610000610351562
2012-10-03,26.600000381469727
2012-10-04,26.6299991607666
2012-10-05,26.59000015258789
2012-10-08,26.579999923706055
2012-10-09,26.549999237060547
2012-10-10,26.540000915527344
2012-10-11,26.579999923706055
2012-10-12,26.549999237060547
2012-10-15,26.530000686645508
2012-10-16,26.530000686645508
2012-10-17,26.540000915527344
2012-10-18,26.510000228881836
2012-10-19,26.469999313354492
2012-10-22,26.440000534057617
2012-10-23,26.420000076293945
2012-10-24,26.360000610351562
2012-10-25,26.3799991607666
2012-10-26,26.3700008392334
2012-10-31,26.43000030517578
2012-11-01,26.479999542236328
2012-11-02,26.3799991607666
2012-11-05,26.399999618530273
2012-11-06,26.440000534057617
2012-11-07,26.450000762939453
2012-11-08,26.469999313354492
2012-11-09,26.459999084472656
2012-11-12,26.450000762939453
2012-11-13,26.450000762939453
2012-11-14,26.450000762939453
2012-11-15,26.329999923706055
2012-11-16,26.389999389648438
2012-11-19,26.440000534057617
2012-11-20,26.420000076293945
2012-11-21,26.389999389648438
2012-11-23,26.510000228881836
2012-11-26,26.489999771118164
2012-11-27,26.5
2012-11-28,26.469999313354492
2012-11-29,26.5
2012-11-30,26.489999771118164
2012-12-03,26.440000534057617
2012-12-04,26.459999084472656
2012-12-05,26.420000076293945
2012-12-06,26.469999313354492
2012-12-07,26.43000030517578
2012-12-10,26.43000030517578
2012-12-11,26.469999313354492
2012-12-12,26.459999084472656
2012-12-13,26.420000076293945
2012-12-14,26.399999618530273
2012-12-17,26.399999618530273
2012-12-18,26.3799991607666
2012-12-19,26.34000015258789
2012-12-20,26.34000015258789
2012-12-21,26.34000015258789
2012-12-24,26.350000381469727
2012-12-26,26.31999969482422
2012-12-27,26.31999969482422
2012-12-28,26.280000686645508
2012-12-31,26.31999969482422
2013-01-02,26.3700008392334
2013-01-03,26.299999237060547
2013-01-04,26.280000686645508
2013-01-07,26.219999313354492
2013-01-08,26.31999969482422
2013-01-09,26.31999969482422
2013-01-10,26.389999389648438
2013-01-11,26.3799991607666
2013-01-14,26.360000610351562
2013-01-15,26.43000030517578
2013-01-16,26.450000762939453
2013-01-17,26.440000534057617
2013-01-18,26.450000762939453
2013-01-22,26.459999084472656
2013-01-23,26.489999771118164
2013-01-24,26.450000762939453
2013-01-25,26.420000076293945
2013-01-28,26.3700008392334
2013-01-29,26.40999984741211
2013-01-30,26.40999984741211
2013-01-31,26.350000381469727
2013-02-01,26.3799991607666
2013-02-04,26.40999984741211
2013-02-05,26.399999618530273
2013-02-06,26.389999389648438
2013-02-07,26.389999389648438
2013-02-08,26.420000076293945
2013-02-11,26.40999984741211
2013-02-12,26.3700008392334
2013-02-13,26.3700008392334
2013-02-14,26.360000610351562
2013-02-15,26.31999969482422
2013-02-19,26.31999969482422
2013-02-20,26.239999771118164
2013-02-21,26.260000228881836
2013-02-22,26.270000457763672
2013-02-25,26.290000915527344
2013-02-26,26.350000381469727
2013-02-27,26.34000015258789
2013-02-28,26.329999923706055
2013-03-01,26.31999969482422
2013-03-04,26.309999465942383
2013-03-05,26.350000381469727
2013-03-06,26.329999923706055
2013-03-07,26.299999237060547
2013-03-08,26.290000915527344
2013-03-11,26.290000915527344
2013-03-12,26.309999465942383
2013-03-13,26.31999969482422
2013-03-14,26.34000015258789
2013-03-15,26.350000381469727
2013-03-18,26.350000381469727
2013-03-19,26.3700008392334
2013-03-20,26.3700008392334
2013-03-21,26.389999389648438
2013-03-22,26.3799991607666
2013-03-25,26.3700008392334
2013-03-26,26.420000076293945
2013-03-27,26.450000762939453
2013-03-28,26.440000534057617
2013-04-01,26.43000030517578
2013-04-02,26.43000030517578
2013-04-03,26.389999389648438
2013-04-04,26.40999984741211
2013-04-05,26.440000534057617
2013-04-08,26.520000457763672
2013-04-09,26.540000915527344
2013-04-10,26.549999237060547
2013-04-11,26.56999969482422
2013-04-12,26.43000030517578
2013-04-15,26.170000076293945
2013-04-16,26.209999084472656
2013-04-17,26.15999984741211
2013-04-18,26.149999618530273
2013-04-19,26.239999771118164
2013-04-22,26.299999237060547
2013-04-23,26.31999969482422
2013-04-24,26.350000381469727
2013-04-25,26.420000076293945
2013-04-26,26.3799991607666
2013-04-29,26.43000030517578
2013-04-30,26.489999771118164
2013-05-01,26.440000534057617
2013-05-02,26.479999542236328
2013-05-03,26.5
2013-05-06,26.540000915527344
2013-05-07,26.5
2013-05-08,26.579999923706055
2013-05-09,26.520000457763672
2013-05-10,26.459999084472656
2013-05-13,26.489999771118164
2013-05-14,26.510000228881836
2013-05-15,26.510000228881836
2013-05-16,26.479999542236328
2013-05-17,26.420000076293945
2013-05-20,26.469999313354492
2013-05-21,26.489999771118164
2013-05-22,26.3799991607666
2013-05-23,26.360000610351562
2013-05-24,26.34000015258789
2013-05-28,26.309999465942383
2013-05-29,26.239999771118164
2013-05-30,26.280000686645508
2013-05-31,26.190000534057617
2013-06-03,26.190000534057617
2013-06-04,26.149999618530273
2013-06-05,26.100000381469727
2013-06-06,26.170000076293945
2013-06-07,26.139999389648438
2013-06-10,26.1200008392334
2013-06-11,26.059999465942383
2013-06-12,26.040000915527344
2013-06-13,26.139999389648438
2013-06-14,26.110000610351562
2013-06-17,26.1200008392334
2013-06-18,26.110000610351562
2013-06-19,25.959999084472656
2013-06-20,25.639999389648438
2013-06-21,25.670000076293945
2013-06-24,25.530000686645508
2013-06-25,25.670000076293945
2013-06-26,25.639999389648438
2013-06-27,25.68000030517578
2013-06-28,25.729999542236328
2013-07-01,25.729999542236328
2013-07-02,25.75
2013-07-03,25.75
2013-07-05,25.65999984741211
2013-07-08,25.700000762939453
2013-07-09,25.799999237060547
2013-07-10,25.81999969482422
2013-07-11,25.979999542236328
2013-07-12,25.959999084472656
2013-07-15,26.020000457763672
2013-07-16,25.989999771118164
2013-07-17,26.059999465942383
2013-07-18,26.049999237060547
2013-07-19,26.059999465942383
2013-07-22,26.139999389648438
2013-07-23,26.139999389648438
2013-07-24,26.0
